,Concept_ID,hi,sq
205,Küste::N,समुद्र-तट,anëdet
206,Küste::N,समुद्र-तट,bregdet
207,Festland::N,महाद्वीप,kontinent
208,Meer::N,सागर,det
209,Meer::N,समुद्र,det
210,Bucht::N,खाड़ी,gji deti
211,Insel::N,टापू,ishull
212,Insel::N,टापू,ujdhesë
213,Insel::N,द्वीप,ishull
214,Insel::N,द्वीप,ujdhesë
215,Blume::N,फूल,lule
216,Blume::N,पुष्प,lule
217,Gras::N,घास,bar
218,Wurzel::N,मूल,rrënjë
219,Baum::N,पेड़,pemë
220,Baum::N,वृक्ष,pemë
221,Stamm::N,धड़,trung
222,Rinde::N,छाल,lëvore
223,Rinde::N,वल्कल,lëvore
224,Ast::N,डाल,degë
225,Ast::N,शाखा,degë
226,Zweig::N,टहनी,bisk
227,Blatt::N,पत्र,fletë
228,Blatt::N,पत्र,gjethe
229,Blatt::N,पत्ता,fletë
230,Blatt::N,पत्ता,gjethe
231,Birke::N,भूर्ज,mështekën
232,Kiefer[Baum]::N,पाइन-वृक्ष,pishë
233,Weide[Baum]::N,बेंत,shelg
234,Tanne::N,फ़र,bredh
235,Horn::N,सींग,bri
236,Horn::N,विषाण,bri
237,Feder::N,पर,pupël
238,Feder::N,पंख,pupël
239,Fell::N,खाल,lëkurë
240,Fell::N,पशु-चर्म,lëkurë
241,Flügel::N,पंख,krah
242,Flügel::N,पंख,fletë
243,Flügel::N,डैना,krah
244,Flügel::N,डैना,fletë
245,Klaue::N,पंजा,kthetër
246,Kralle::N,पंजा,thua
247,Kralle::N,पंजा,kthetër
248,Kralle::N,नाख़ून,thua
249,Kralle::N,नाख़ून,kthetër
250,Schwanz::N,पूँछ,bisht
251,Ei::N,अंडा,vezë
252,Nest::N,नीड़,fole
253,Nest::N,घोंसला,fole
254,Bau::N,बिल,strofkë
255,Bau::N,माँद,strofkë
256,Tier::N,पशु,kafshë
257,Tier::N,जानवर,kafshë
258,Herde::N,गल्ला,kope
259,Herde::N,गल्ला,grigjë
260,Kuh::N,गौ,lopë
261,Kuh::N,गाय,lopë
262,Bulle::N,साँड़,dem
263,Pferd::N,अश्व,kalë
264,Pferd::N,घोड़ा,kalë
265,Schaf::N,भेड़,dele
266,Schwein::N,शूकर,derr
267,Hund::N,श्वान,qen
268,Hund::N,कुत्ता,qen
269,Katze::N,बिल्ली,mace
270,Bär::N,रीछ,ari
271,Bär::N,भालू,ari
272,Eichhörnchen::N,गिलहरी,ketër
273,Elch::N,एल्क,dre brilopatë
274,Fuchs::N,लोमड़ी,dhelpër
275,Hase::N,खरहा,lepur
276,Hase::N,ख़रगोश,lepur
277,Maus::N,मूष,mi
278,Maus::N,चूहा,mi
279,Wolf::N,वृक,ujk
280,Wolf::N,भेड़िया,ujk
281,Vogel::N,पक्षी,zog
282,Vogel::N,पक्षी,shpend
283,Vogel::N,चिड़िया,zog
284,Vogel::N,चिड़िया,shpend
285,Schwarm::N,झुंड,luzmë
286,Huhn::N,मुर्ग़ी,pulë
287,Hahn::N,मुर्ग़ा,gjel
288,Hahn::N,मुर्ग़ा,këndes
289,Gans::N,हंस,patë
290,Gans::N,हंसिनी,patë
291,Adler::N,उक़ाब,shqiponjë
292,Ente::N,बतख़,rosë
293,Ente::N,बत्तक,rosë
294,Eule::N,उल्लू,buf
295,Kranich::N,सारस,lejlek
296,Kranich::N,सारस,kurrillë
297,Kranich::N,क्रौंंच,lejlek
298,Kranich::N,क्रौंंच,kurrillë
299,Krähe::N,काक,sorrë
300,Kuckuck::N,कोयल,qyqe
301,Kuckuck::N,कोकिल,qyqe
302,Schwan::N,हंस,mjellmë
303,Schwan::N,मराल,mjellmë
304,Fisch::N,मछली,peshk
305,Fisch::N,मत्स्य,peshk
306,Barsch::N,पर्च,purtekë
307,Hecht::N,पाइक,mlysh
308,Schlange[Tier]::N,सर्प,gjarpër
309,Wurm::N,कृमि,krimb
310,Wurm::N,कीड़ा,krimb
311,Spinne::N,लूता,marimangë
312,Spinne::N,मकड़ी,marimangë
313,Ameise::N,चींटी,thnegël
314,Ameise::N,चींटी,milingonë
315,Laus::N,जूँ,morr
316,Mücke::N,डाँस,kunup
317,Mücke::N,डाँस,mushkonjë
318,Fliege::N,मक्खी,mizë
319,Fliege::N,मक्षिका,mizë
320,Schmetterling::N,तितली,flutur
321,Beere::N,बेरी,frutë
322,Beere::N,बेरी,manaferrë
323,Apfel::N,सेब,mollë
324,Pilz::N,खुंबी,kërpudhë
325,Zwiebel::N,प्याज़,qepë
326,Saat::N,बीज,farë
327,Korn::N,दाना,grurë
328,Korn::N,दाना,kokërr
329,Heu::N,मूखी घास,sanë
330,Schale::N,बकला,lëkurë
331,Schale::N,छिलका,lëkurë
332,Grube::N,गड्ढा,gropë
333,Falle::N,जाल,kurth
334,Falle::N,जाल,grackë
335,Falle::N,फँदा,kurth
336,Falle::N,फँदा,grackë
337,Schlinge::N,फँदा,nyjë
338,Spur::N,सुराग़,gjurmë
339,Spur::N,पद-चिह्न,gjurmë
340,Asche::N,राख,hi
341,Dreck::N,मैल,baltë
342,Dreck::N,गंदगी,baltë
343,Eisen::N,लोहा,hekur
344,Gold::N,सोना,ar
345,Gold::N,सोना,flori
346,Gold::N,स्वर्ण,ar
347,Gold::N,स्वर्ण,flori
348,Silber::N,रजत,argjend
349,Silber::N,चाँदी,argjend
350,Kohle::N,कोयला,qymyr
351,Glas::N,काँच,qelq
352,Lehm::N,चिकनी मिट्टी,argjilë
353,Sand::N,रेत,rërë
354,Sand::N,बालू,rërë
355,Mensch::N,मानव,njeri
356,Mensch::N,इनसान,njeri
357,Mensch::N,मनुष्य,njeri
358,Mann::N,आदमी,burrë
359,Mann::N,आदमी,mashkull
360,Mann::N,पुरुष,burrë
361,Mann::N,पुरुष,mashkull
362,Frau::N,औरत,grua
363,Frau::N,औरत,femër
364,Frau::N,महिला,grua
365,Frau::N,महिला,femër
366,Frau::N,स्त्री,grua
367,Frau::N,स्त्री,femër
368,Kind::N,बाल,kalama
369,Kind::N,बच्चा,kalama
370,Junge::N,लड़का,djalë
371,Mädchen::N,लड़की,gocë
372,Mädchen::N,लड़की,vajzë
373,Mädchen::N,कुमारी,gocë
374,Mädchen::N,कुमारी,vajzë
375,Familie::N,परिवार,familje
376,Großvater::N,दादा,gjysh
377,Großmutter::N,नानी,gjyshe
378,Eltern::N,माँ-बाप,prindër
379,Eltern::N,माता-पिता,prindër
380,Vater::N,बाप,atë
381,Vater::N,पिता,atë
382,Mutter::N,माँ,nënë
383,Mutter::N,माता,nënë
384,Sohn::N,बेटा,bir
385,Sohn::N,पुत्र,bir
386,Tochter::N,बेटी,bijë
387,Tochter::N,पुत्री,bijë
388,Bruder::N,भाई,vëlla
389,Bruder::N,भ्राता,vëlla
390,Schwester::N,बहन,motër
391,Schwester::N,भगिनी,motër
392,Onkel::N,ताऊ,dajë
393,Onkel::N,ताऊ,xhaxha
394,Onkel::N,काका,dajë
395,Onkel::N,काका,xhaxha
396,Tante::N,बूआ,teze
397,Tante::N,बूआ,hallë
398,Tante::N,फूफी,teze
399,Tante::N,फूफी,hallë
400,Tante::N,ख़ाला,teze
401,Tante::N,ख़ाला,hallë
402,Ehemann::N,पति,burrë
403,Ehemann::N,पति,bashkëshort
404,Ehemann::N,शौहर,burrë
405,Ehemann::N,शौहर,bashkëshort
406,Ehefrau::N,बीवी,grua
407,Ehefrau::N,बीवी,bashkëshorte
408,Freude::N,आनंद,gaz
409,Freude::N,आनंद,gëzim
410,Freude::N,प्रसन्नता,gaz
411,Freude::N,प्रसन्नता,gëzim
412,Gelächter::N,हँसी,qeshje
413,Gelächter::N,क़हक़हा,qeshje
414,Glück::N,आनंद,lumturi
415,Glück::N,ख़ुशी,lumturi
416,Kummer::N,शोक,brengë
417,Kummer::N,शोक,pikëllim
418,Kummer::N,दुःख,brengë
419,Kummer::N,दुःख,pikëllim
420,Wunsch::N,इच्छा,dëshirë
421,Wunsch::N,अभिलाषा,dëshirë
422,Lust::N,चाह,epsh
423,Lust::N,चाह,dashuri
424,Lust::N,कामना,epsh
425,Lust::N,कामना,dashuri
426,Geist::N,जान,frymë
427,Geist::N,जान,shpirt
428,Geist::N,प्राण,frymë
429,Geist::N,प्राण,shpirt
430,Gedanke::N,विचार,ide
431,Gedanke::N,विचार,mendim
432,Gedächtnis::N,याददाश्त,kujtesë
433,Gedächtnis::N,स्मरण-शक्ति,kujtesë
434,Verstand::N,समझ,mend
435,Verstand::N,अक़्ल,mend
436,Verstand::N,बुद्धि,mend
437,Sinn::N,अर्थ,kuptim
438,Grund::N,वजह,arsye
439,Grund::N,कारण,arsye
440,Wahrheit::N,सत्य,vërtetë
441,Wahrheit::N,सच्चाई,vërtetë
442,Gespräch::N,चर्चा,bisedim
443,Gespräch::N,वार्ता,bisedim
444,Gespräch::N,बात-चीत,bisedim
445,Märchen::N,क़िस्सा,përrallë
446,Erzählung::N,कथा,tregim
447,Erzählung::N,कहानी,tregim
448,Nachricht::N,सूचना,lajm
449,Nachricht::N,समाचार,lajm
450,Neuigkeit::N,ख़बर,risi
451,Neuigkeit::N,समाचार,risi
452,Name::N,नाम,emër
453,Rätsel::N,पहेली,gjëzë
454,Rätsel::N,पहेली,gjëegjëzë
455,Rede::N,वचन,fjalim
456,Rede::N,भाषण,fjalim
457,Sprache::N,भाषा,gjuhë
458,Sprache::N,ज़बान,gjuhë
459,Stimme::N,स्वर,zë
460,Stimme::N,आवाज़,zë
461,Wort::N,शब्द,fjalë
462,Wort::N,लफ़्ज़,fjalë
463,Zeichen::N,निशान,shenjë
464,Ruf::N,पुकार,thirrmë
465,Ruf::N,आह्वान,thirrmë
466,Lärm::N,शोर,zhurmë
467,Lärm::N,हुल्लड़,zhurmë
468,Laut::N,स्वर,tingull
469,Laut::N,ध्वनि,tingull
470,Ton::N,सुर,ton
471,Ton::N,स्वर,ton
472,Lied::N,गीत,këngë
473,Ruhe::N,आराम,qetësi
474,Ruhe::N,ख़ामोशी,qetësi
475,Leute::N,लोग,botë
476,Leute::N,लोग,njerëz
477,Volk::N,क़ौम,popull
478,Volk::N,प्रजा,popull
479,Arbeit::N,काम,punë
480,Gast::N,अतिथि,mik
481,Gast::N,अतिथि,mysafir
482,Gast::N,मेहमान,mik
483,Gast::N,मेहमान,mysafir
484,Geschenk::N,उपहार,dhuratë
485,Geschenk::N,उपहार,peshqesh
486,Geschenk::N,तोहफ़ा,dhuratë
487,Geschenk::N,तोहफ़ा,peshqesh
488,Spiel::N,खेल,lojë
489,Spiel::N,क्रीड़ा,lojë
490,Gesellschaft::N,साथ,shoqëri
491,Hilfe::N,मदद,ndihmë
492,Hilfe::N,सहायता,ndihmë
493,Freund::N,मित्र,mik
494,Kamerad::N,साथी,shok
495,Kamerad::N,कामरेड,shok
496,Angelegenheit::N,बात,punë
497,Angelegenheit::N,मामला,punë
498,Anzahl::N,तादाद,sasi
499,Anzahl::N,संख्या,sasi
500,Art::N,तरह,lloj
501,Art::N,क़िस्म,lloj
502,Stück::N,फाँक,copë
503,Stück::N,टुकड़ा,copë
504,Teil::N,भाग,pjesë
505,Teil::N,हिस्सा,pjesë
506,Hälfte::N,अर्धभाग,gjysmë
507,Kreis::N,चक्कर,qark
508,Kreis::N,चक्कर,rreth
509,Kreuz::N,सलीब,kryq
510,Kreuz::N,क्रूस,kryq
511,Linie::N,लाइन,vijë
512,Strich::N,लकीर,vizë
513,Abstand::N,अंतर,distancë
514,Abstand::N,फ़ासला,distancë
515,Entfernung::N,दूरी,largim
516,Entfernung::N,फ़ासला,largim
517,Gegend::N,इलाक़ा,vise
518,Gegend::N,इलाक़ा,krahinë
519,Platz::N,जगह,shesh
520,Platz::N,स्थान,shesh
521,Ort::N,स्थल,vend
522,Ort::N,स्थान,vend
523,Seite::N,ओर,anë
524,Seite::N,तरफ़,anë
525,Mitte::N,बीच,mes
526,Mitte::N,मध्य,mes
527,Gegenstand::N,चीज़,send
528,Gegenstand::N,पदार्थ,send
529,Sache::N,चीज़,gjë
530,Sache::N,चीज़,send
531,Sache::N,वस्तु,gjë
532,Sache::N,वस्तु,send
533,Rand::N,छोर,qoshe
534,Rand::N,उपांत,qoshe
535,Kante::N,कोर,teh
536,Kante::N,किनारा,teh
537,Ecke::N,कोना,qoshe
538,Ecke::N,नुक्कड़,qoshe
539,Spitze::N,नोक,majë
540,Ende::N,छोर,skaj
541,Ende::N,छोर,bisht
542,Ende::N,सिरा,skaj
543,Ende::N,सिरा,bisht
544,Loch::N,छेद,vrimë
545,Loch::N,सूराख़,vrimë
546,Winkel::N,कोण,kënd
547,Winkel::N,कोना,kënd
548,Muster::N,नमूना,mostër
549,Muster::N,डिज़ाइन,mostër
550,Größe::N,परिमाण,madhësi
551,Größe::N,विस्तार,madhësi
552,Länge::N,लंबाई,gjatësi
553,Höhe::N,ऊँचाई,lartësi
554,Höhe::N,उच्चता,lartësi
555,Gewicht::N,भार,peshë
556,Gewicht::N,वज़न,peshë
557,Menge::N,मात्रा,sasi
558,Haufen::N,ढेर,grumbull
559,Haufen::N,अंबार,grumbull
560,Reihe::N,क़तार,radhë
561,Reihe::N,क़तार,rresht
562,Reihe::N,पंक्ति,radhë
563,Reihe::N,पंक्ति,rresht
564,Boot::N,नाव,barkë
565,Boot::N,नाव,lundër
566,Boot::N,नौका,barkë
567,Boot::N,नौका,lundër
568,Ruder::N,चप्पू,rrem
569,Schlitten::N,बर्फ़-गाड़ी,sajë
570,Ski::N,स्की,ski
571,Lagerfeuer::N,अलाव,flakadan
572,Lagerfeuer::N,अलाव,zjarr i madh
573,Lagerfeuer::N,कैंप-फ़ायर,flakadan
574,Lagerfeuer::N,कैंप-फ़ायर,zjarr i madh
575,Last::N,भार,barrë
576,Gang::N,चाल,ecje
577,Schritt::N,डग,hap
578,Schritt::N,क़दम,hap
579,Norden::N,उत्तर,veri
580,Süden::N,दक्खिन,jug
581,Westen::N,पश्चिम,perëndim
582,Osten::N,पूरब,lindje
583,Holz::N,काठ,dru
584,Holz::N,काष्ठ,dru
585,Brett::N,पटरा,dërrasë
586,Brett::N,तख़्ता,dërrasë
587,Platte::N,फलक,pllakë
588,Platte::N,तख़्ता,pllakë
589,Stütze::N,टेक,shtyllë
590,Stütze::N,टेक,mbështetesë
591,Stütze::N,थूनी,shtyllë
592,Stütze::N,थूनी,mbështetesë
593,Stange::N,छड़,shufër
594,Stange::N,बाँस,shufër
595,Stock::N,लाठी,dajak
596,Stab::N,लग्गा,shkop
597,Rohr::N,नल,tub
598,Haus::N,घर,shtëpi
599,Haus::N,मकान,shtëpi
600,Heim::N,घर,konak
601,Heim::N,घर,shtëpi
602,Heim::N,गृह,konak
603,Heim::N,गृह,shtëpi
604,Ofen::N,चूल्हा,sobë
605,Ofen::N,चूल्हा,stufë
606,Fußboden::N,फ़र्श,dysheme
607,Tisch::N,मेज़,tryezë
608,Stuhl::N,कुरसी,karrige
609,Wiege::N,पालना,djep
610,Wiege::N,हिंडोला,djep
611,Bett::N,खाट,shtrat
612,Bett::N,पलंग,shtrat
613,Regal::N,शेल्फ़,raft
614,Kiste::N,पेटी,kuti
615,Kiste::N,डिब्बा,kuti
616,Fenster::N,खिड़की,dritare
617,Tür::N,द्वार,derë
618,Tür::N,दरवाज़ा,derë
619,Tor::N,फाटक,portë
620,Zaun::N,बाड़ा,gardh
621,Dach::N,छत,çati
622,Dach::N,छप्पर,çati
623,Leiter::N,सीढ़ी,shkallë
624,Besen::N,झाड़ू,fshesë
625,Besen::N,बुहारी,fshesë
626,Spaten::N,कुदाल,lopatë
627,Schaufel::N,बेलचा,qyrek
628,Schaufel::N,फावड़ा,qyrek
629,Gabel::N,काँटा,pirun
630,Löffel::N,चम्मच,lugë
631,Messer::N,छुरा,thikë
632,Messer::N,चाक़ू,thikë
633,Nagel::N,कील,gozhdë
634,Nagel::N,मेख़,gozhdë
635,Netz::N,जाल,rrjetë
636,Haken::N,अंकुश,grep
637,Haken::N,अंकुश,grremç
638,Griff::N,मूठ,dorak
639,Griff::N,मूठ,dorezë
640,Griff::N,हत्था,dorak
641,Griff::N,हत्था,dorezë
642,Schloss::N,ताला,bravë
643,Bild::N,चित्र,tablo
644,Bild::N,चित्र,pikturë
645,Figur::N,मूर्ति,figurë
646,Puppe::N,पुतली,kukull
647,Puppe::N,गुड़िया,kukull
648,Beutel::N,झोला,qese
649,Beutel::N,झोला,trastë
650,Bündel::N,पुलिंदा,deng
651,Tasche::N,बेग,çantë
652,Tasche::N,बस्ता,çantë
653,Eimer::N,बाल्टी,kovë
654,Deckel::N,ढक्कन,kapak
655,Deckel::N,ढक्कन,mbulesë
656,Geschirr::N,बरतन-भाँड़े,enë
657,Sack::N,बोरा,thes
658,Sack::N,बोरा,torbë
659,Tasse::N,प्याला,filxhan
660,Topf::N,देग़चा,kusi
661,Topf::N,देग़चा,tenxhere
662,Kessel::N,देग़,kazan
663,Kessel::N,बटलोई,kazan
664,Essen::N,खाना,ngrënie
665,Nahrung::N,भोजन,ushqim
666,Speise::N,खाना,gatesë
667,Speise::N,व्यंजन,gatesë
668,Fleisch::N,मांस,mish
669,Fleisch::N,गोश्त,mish
670,Getreide::N,अनाज,drithë
671,Brei::N,भरता,qull
672,Brei::N,दलिया,qull
673,Brot::N,रोटी,bukë
674,Scheibe::N,कतला,fetë
675,Fett::N,वसा,lyrë
676,Fett::N,वसा,yndyrë
677,Fett::N,चरबी,lyrë
678,Fett::N,चरबी,yndyrë
679,Butter::N,मक्खन,gjalpë
680,Öl::N,तेल,vaj
681,Salz::N,नमक,kripë
682,Suppe::N,सूप,supë
683,Suppe::N,सूप,çorbë
684,Suppe::N,शोरबा,supë
685,Suppe::N,शोरबा,çorbë
686,Honig::N,शहद,mjaltë
687,Milch::N,दूध,qumësht
688,Tee::N,चाय,çaj
689,Leder::N,चमड़ा,lëkurë
690,Wolle::N,ऊन,lesh
691,Stoff::N,कपड़ा,pëlhurë
692,Nadel::N,सूई,gjilpërë
693,Faden::N,डोरा,pe
694,Faden::N,डोरा,fije
695,Knopf::N,बटन,kopsë
696,Knopf::N,घुंडी,kopsë
697,Knoten::N,गाँठ,komb
698,Knoten::N,गुत्थी,komb
699,Farbe::N,रंग,bojë
700,Farbe::N,वर्ण,bojë
701,Kleidung::N,पहनावा,veshje
702,Hemd::N,कुरता,këmishë
703,Hemd::N,क़मीज़,këmishë
704,Kragen::N,गरदनी,jakë
705,Kragen::N,गरेबान,jakë
706,Ärmel::N,आस्तीन,mëngë
707,Hose::N,पैंट,brekë
708,Hose::N,पतलून,brekë
709,Gürtel::N,पेटी,rrip
710,Gürtel::N,मेखला,rrip
711,Mütze::N,टोपी,kësulë
712,Schuh::N,जूता,këpucë
713,Stiefel::N,बूट,çizme
714,Ring::N,अँगूठी,unazë
715,Band::N,पट्टी,shirit
716,Kamm::N,कंघी,krehër
717,Spiegel::N,आईना,pasqyrë
718,Spiegel::N,दर्पण,pasqyrë
719,Riemen::N,तसमा,rrip
720,Riemen::N,पट्टा,rrip
721,Schnur::N,डोरी,litar
722,Schnur::N,डोरी,cikomë
723,Schnur::N,सुतली,litar
724,Schnur::N,सुतली,cikomë
725,Leine::N,रस्सी,rrip
726,Decke::N,रज़ाई,batanije
727,Kissen::N,तकिया,jastëk
728,Kissen::N,गाद्दा,jastëk
729,Tuch::N,रूमाल,shami
730,Tuch::N,वस्त्र,shami
731,Handtuch::N,अँगोछा,peshqir
732,Kraft::N,ज़ोर,forcë
733,Kraft::N,शक्ति,forcë
734,Stärke::N,बल,koll
735,Stärke::N,ताक़त,koll
736,Gesundheit::N,स्वास्थ्य,shëndet
737,Gesundheit::N,तंदुरुस्ती,shëndet
738,Krankheit::N,रोग,sëmundje
739,Krankheit::N,बीमारी,sëmundje
740,Schmerz::N,दर्द,dhimbje
741,Schmerz::N,पीड़ा,dhimbje
742,Wunde::N,घाव,plagë
743,Wunde::N,ज़ख़्म,plagë
744,Fieber::N,ज्वर,ethe
745,Fieber::N,बुख़ार,ethe
746,Arznei::N,दवा,ilaç
747,Arznei::N,औषाधि,ilaç
748,Brücke::N,पुल,urë
749,Brücke::N,सेतु,urë
750,Brunnen::N,कुआँ,pus
751,Weide::N,चरागाह,kullotë
752,Pfad::N,पथ,ravë
753,Pfad::N,पथ,shteg
