,Concept_ID,kl,lbe
685,schlank::A,tuappoq,бювхъусса
686,hübsch::A,aatsialaq,янусса
687,böse::A,ajorpoq,оьсса
688,dumm::A,taqajak,ахӏмакьсса
689,dumm::A,sikkilluppoq,ахӏмакьсса
690,dumm::A,qaatusimasaqanngilaq,ахӏмакьсса
691,faul::A,eqiasuppoq,танмалсса
692,faul::A,eqiasuppoq,курчӏилсса
693,faul::A,eqiattortuvoq,танмалсса
694,faul::A,eqiattortuvoq,курчӏилсса
695,fleißig::A,eqiasuippoq,хӏарачат бусса
696,geizig::A,iasilaarpoq,янттарцӏансса
697,geizig::A,tukkuippoq,янттарцӏансса
698,klug::A,mallak,аькьлу бусса
699,klug::A,ittanneq,аькьлу бусса
700,klug::A,kutaappoq,аькьлу бусса
701,klug::A,kuttaappoq,аькьлу бусса
702,klug::A,qarasagippoq,аькьлу бусса
703,lieb::A,akisooq,аьзизсса
704,lustig::A,piikulavoq,тяхъасса
705,sanft::A,isumagippoq,иминсса
706,hungrig::A,kaappoq,ккашилсса
707,hungrig::A,perlilerpoq,ккашилсса
708,krank::A,napparsimavoq,къашавайсса
709,traurig::A,aliasuppoq,пашмансса
710,lebendig::A,uumavoq,уттавасса
711,gut::A,ajunngilaq,ххуйсса
712,schlecht::A,sualuppoq,оьккисса
713,richtig::A,iluarpoq,саргъунсса
714,schlimm::A,amiilaarnarpoq,оьккисса
715,wahr::A,ilumoorpoq,хӏакьсса
716,alt::A,pisoqaq,кугьнасса
717,neu::A,nutaavoq,цӏусса
718,alt[Lebewesen]::A,utoqqaq,агьилсса
719,jung::A,inuusuppoq,чӏавасса
720,jung::A,inuusuppoq,жагьилсса
721,jung::A,kingulliarsuk,чӏавасса
722,jung::A,kingulliarsuk,жагьилсса
723,arm::A,piillasoq,мискинсса
724,arm::A,piitsuuvoq,мискинсса
725,reich::A,pisuuvoq,авадансса
726,berühmt::A,tusaamasaq,машгьурсса
727,fremd::A,ajasoornarpoq,чил
728,verschieden::A,allatut,личӏи-личӏисса
729,verschieden::A,tamalaat,личӏи-личӏисса
730,nah::A,qanippoq,гъансса
731,fern::A,ungasippoq,архсса
732,linker::A,saamerleq,кияхсса
733,linker::A,saamerleq,кюччахсса
734,rechter::A,innarluissut,урчӏахсса
735,erster::A,siulleq,цалчинмур
736,erster::A,siulleq,цалчиннсса
737,zweiter::A,qataatsup tullia,кӏилчиимур
738,dritter::A,pingajorarterut,шамулчинмур
739,letzter::A,kingulleq,махъва-махъмур
740,allein::ADV,kisimiippoq,ялгъузну
741,auf einmal::ADV,tassanngaannaq,
742,zusammen::ADV,attaasa,цачӏу
743,zusammen::ADV,attaasa,архӏал
744,zusammen::ADV,attarmik,цачӏу
745,zusammen::ADV,attarmik,архӏал
746,lange::ADV,akuni,батӏи къабуклай
747,lange::ADV,akuni,хъунмасса хӏаллай
748,plötzlich::ADV,tassanngaannaq,цакуну
749,sofort::ADV,erniinnaq,мугьлат бакъа
750,später::ADV,kingorna,махъ
751,jetzt::ADV,maanna,утти
752,jetzt::ADV,maanna,цӏана
753,jetzt::ADV,massakkut,утти
754,jetzt::ADV,massakkut,цӏана
755,heute::ADV,ullumi,хӏакьину
756,morgen::ADV,aqagu,гьуит
757,morgen::ADV,aqagu,гьунттий
758,bald::ADV,erniinnaq,
759,dann::ADV,taava,яла
760,gestern::ADV,ippassaq,лахьхьу
761,einst::ADV,ataatsimik,
762,einst::ADV,ilaanni,
763,damals::ADV,taamani,та чӏумал
764,damals::ADV,taamanikkut,та чӏумал
765,damals::ADV,taassumuunakkut,та чӏумал
766,danach::ADV,taava,яла
767,vorher::ADV,siornagut,хьхьнчӏ
768,vorher::ADV,siornagut,хьхьичӏва
769,einmal::ADV,ilaanni,цал
770,einmal::ADV,ataatsimik,цал
771,manchmal::ADV,qaqutigu,ваксса-таксса
772,manchmal::ADV,qaqutigut,ваксса-таксса
773,oft::ADV,akulikitsumik,чӏявуну
774,immer::ADV,tamatigut,мудан
775,immer::ADV,tamatigut,даиман
776,hier::ADV,maani,шикку
777,hierhin::ADV,maani,шиккун
778,dorthin::ADV,ikuuna,тиккун
779,geradeaus::ADV,narlumut,тӏайланм
780,vorwärts::ADV,pilangavoc,хьхьичӏунмай
781,rückwärts::ADV,kingumut,махъа-хьхьичӏунмай
782,rückwärts::ADV,tunumut or tunummut,махъа-хьхьичӏунмай
783,zurück::ADV,kingumut,махъунмай
784,zurück::ADV,tunumut or tunummut,махъунмай
785,unten::ADV,kana,лув
786,hinab::ADV,qiviu,бакӏ-ялавай
787,hinab::ADV,qiviu,бакӏъялавай
788,überall::ADV,tamaginni,гьариий
789,überall::ADV,tamaginni,хьу-хьуний
790,überall::ADV,tamaginni,гьарца кӏанай
791,überall::ADV,tamani tamaani,гьариий
792,überall::ADV,tamani tamaani,хьу-хьуний
793,überall::ADV,tamani tamaani,гьарца кӏанай
794,kaum::ADV,qaqutigorsuaq,дахьа
795,sehr::ADV,assut,оьну
796,sehr::ADV,assut,гужну
797,sehr::ADV,assut,хъинну
798,noch::ADV,qeratavoq,гьала
799,noch::ADV,qeratavoq,уттигу
800,noch::ADV,qeratavoq,цакьинва
801,noch::ADV,qeratavoq,ттигу-шилагу
802,schon::ADV,taava-una,
803,wieder::ADV,kingumut,цӏуницӏа
804,vergebens::ADV,angiluk,аьдада
805,vergebens::ADV,angiluk,нахӏакь
806,dies::PRN,manna,ва
807,dies::PRN,matuma,ва
808,das::PRN,ua,та
809,das::PRN,ua,кӏа
810,das::PRN,ua,га
811,ich::PRN,uanga,на
812,du::PRN,illit,ина
813,er::PRN,una,му
814,wir::PRN,uagut,жу
815,ihr::PRN,ilissi,зу
816,sie::PRN,uku,
817,was::FPRN,aat?,ци
818,wer::FPRN,kikkut,цу
819,wo::FADV,sumi,чув
820,wohin::FADV,sumut,чун
821,wie::FADV,qanoq,цукун
822,warum::FADV,sooq,цан
823,wieviel::FNUM,qassit,циксса
824,wieviel::FNUM,qanoq atsigisumik?,циксса
825,eins::NUM,ataaseq,ца
826,zwei::NUM,marluk,кӏива
827,drei::NUM,pingasut,шамма
828,vier::NUM,sisamat,мукьа
829,vier::NUM,sisamat,мукьва
830,vier::NUM,qajuusat,мукьа
831,vier::NUM,qajuusat,мукьва
832,fünf::NUM,tallimat,ххюва
833,sechs::NUM,arfineq,ряхва
834,sechs::NUM,arfinillit,ряхва
835,sieben::NUM,arfineq-marluk,арула
836,acht::NUM,arfineq pingasut,мяйва
837,neun::NUM,qulingiluat,урчӏва
838,neun::NUM,arfineq sisamat,урчӏва
839,zehn::NUM,qulit,ацӏва
840,elf::NUM,aqqaneq,ацӏния цава
841,zwölf::NUM,aqqaneq-marluk,ацӏиия кӏива
842,zwanzig::NUM,tyve,кьува
843,dreißig::NUM,tredive,зувира
844,dreißig::NUM,pingasunik qulillit,зувира
845,vierzig::NUM,fyrre,мукьцӏала
846,fünfzig::NUM,halvtreds,ххюцӏала
847,fünfzig::NUM,tallimanik qulillit,ххюцӏала
848,sechzig::NUM,tres,ряхцӏала
849,siebzig::NUM,halvfjerds,
850,achtzig::NUM,firs,мяйцӏала
851,neunzig::NUM,halvfems,урчӏцӏала
852,hundert::NUM,et hundrede,ттурш
853,hundert::NUM,et hundrede,ттуршва
854,tausend::NUM,et tusinde,азарва
855,und::CNJ,aamma,-гу
856,oder::CNJ,imalluunnit,я
857,oder::CNJ,imalluunnit,ягу
858,stehen::V,sikingavoq,ацӏан
859,sitzen::V,ingippoq,щяивкӏун икӏан
860,liegen::V,nalavoq,утту нвхьуну икӏан
861,liegen::V,aqupivoq,утту нвхьуну икӏан
862,hängen::V,nivinngarpaa,зурчӏай тӏун
863,werden::V,pinngorpoq,хьун
864,passieren::V,pivoq,хьун
865,beginnen::V,aallarnerpaa,дайдишин
866,beginnen::V,aallarnerpaa,дайдирхьуну дикӏан
867,enden::V,naggaserpaa,къуртал дан
868,wechseln::V,immikkut ilivoq,даххана хьун
869,wechseln::V,immikkut ilivoq,даххана дуллан
870,untergehen[Sonne]::V,ilioqqaasoq,лаглай бур
871,scheinen[Sonne]::V,qinnorpoq,битан
872,scheinen[Sonne]::V,qinnorpoq,чани буллан
873,scheinen[Sonne]::V,qinngorpoq,битан
874,scheinen[Sonne]::V,qinngorpoq,чани буллан
875,donnern::V,kalleq,тӏий бур
876,wehen::V,timmivoq,бишлай бур
877,sich drehen::V,ipippaa,гьанан
878,schwanken::V,aalavoq,хъюлчу тӏун
879,schwanken::V,aalavoq,хӏуркку тӏун
880,schwingen::V,issakajaat or issakatsiaarut,хъюлчай тӏун
881,schwingen::V,issakajaat or issakatsiaarut,хъюлчу тӏун
882,fallen::V,quasivaa,багьлан
883,brennen::V,seerpoq,ччучлан
884,brennen::V,uuppaa,ччучлан
885,rauchen::V,pujoorpoq,пуркӏу тӏун
886,regnen::V,siallerpoq,лачӏун
887,regnen::V,siallerpoq,лачIлай дур
888,gefrieren::V,qiulerpoq,микӏ лачӏун
889,tauen::V,aappoq,баслан
890,schmelzen::V,aappoq,баслан
891,schmelzen::V,aatsippaa,баслан
892,trocknen::V,panerserpaa,кьакьан
893,sieden::V,qalappoq,щаран
894,reißen::V,qulli,ххя дукан
895,reißen::V,alittorpaa,ххя дукан
896,reißen::V,kimillanneq,ххя дукан
897,versinken::V,kivivaa,оькьлан
898,versinken::V,kivivaa,оькьан
899,versinken::V,apparpoq,оькьлан
900,versinken::V,apparpoq,оькьан
901,vergehen::V,qaangerpaa,лялиян
902,vergehen::V,sarsuppoq,лялиян
903,erscheinen::V,takutippoq,буккан
904,erscheinen::V,takutippoq,загьир хьун
905,sinken::V,kivivaa,чахь учин
906,sinken::V,apparpoq,чахь учин
907,abnehmen::V,ikillipput,чан хьун
908,abnehmen::V,ikillipput,ссуссукьу хьун
909,zunehmen::V,allisippaa,гьарза хьун
910,steigen::V,allisippaa,гьаз хьун
911,wachsen::V,allivoq,ххяххан
912,glänzen::V,qinngorpoq,цӏай буккан
913,glänzen::V,qinnorpoq,цӏай буккан
914,funkeln::V,uisorilavoq,цӏай-цӏай тӏун
915,läuten::V,avilualaarpoq,занг ришлан
916,läuten::V,avilualaarpoq,занг дуллан
917,klingeln::V,aviluarpoq,занг ришлан
918,klingeln::V,aviluarpoq,занг дуллан
919,klingeln::V,aviluarpaluppoq,занг ришлан
920,klingeln::V,aviluarpaluppoq,занг дуллан
921,brausen::V,ittuk,никъащилан
922,brausen::V,ittuppoq,никъащилан
923,brausen::V,ittuppaluppoq,никъащилан
924,bellen::V,qiluppoq,хӏап тӏун
925,heulen::V,maarpoq,
926,heulen::V,maalavoq,
927,heulen::V,miaggoorpoq,
928,blasen::V,aporneq,уф тӏун
929,pfeifen::V,siggartartitsivoq,щютӏа тӏун
930,pfeifen::V,siorsulavoq,щютӏа тӏун
931,schreien::V,suaarpoq,чӏу бан
932,stöhnen::V,nipiliorpoq,угь-къак тӏун
933,stöhnen::V,nipilliorpoq,угь-къак тӏун
934,zittern::V,qarsulivik,зурзу чин
935,zittern::V,qarsulivik,зурзу тӏун
936,leben::V,inuuvoq,ялапар хъанан
937,geboren werden::V,inuuvoq,ан
938,geboren werden::V,inunngorpoq,ан
939,atmen::V,anersaarpoq,ссихӏ ласлан
940,atmen::V,anersaarpoq,ссихӏ бигьлан
941,trinken::V,imerpoq,хӏачӏан
942,trinken::V,imerpoq,хӏачӏлан
943,essen::V,tamorpoq,канан
944,schlucken::V,tuluarnaq,кьюлтӏа тӏун
945,einschlafen::V,sinippoq,шанан икӏан
946,schlafen::V,sinik,шанан
947,aufwachen::V,iterpoq,чантӏ учин
948,aufwachen::V,eqqumavoq,чантӏ учин
949,aufstehen::V,makippoq,бизан
950,sich erholen::V,qasuerserpoq,бигьалаган
951,schmerzen::V,anneraa,цӏун
952,schmerzen::V,annernarpoq,цӏун
953,husten::V,quersorpoq,хъугьу чин
954,husten::V,quersorpoq,хъугьу тӏун
955,genesen::V,ajunngissivoq,хъин хьун
956,genesen::V,ajunngissivoq,сагъ лаган
957,genesen::V,ilisimmarpoq,хъин хьун
958,genesen::V,ilisimmarpoq,сагъ лаган
959,genesen::V,ilorrippoq,хъин хьун
960,genesen::V,ilorrippoq,сагъ лаган
961,sterben::V,toquvoq,ивчӏан
962,sich bewegen::V,ingerlavoq,сукку хьун
963,sich setzen::V,ingippoq,щяикӏан
964,sich setzen::V,ingippoq,щябикӏан
965,laufen::V,arpappoq,занан
966,schreiten::V,ingerlavoq,ша ласлан
967,spazierengehen::V,utertakajaarpoq,сайр буллан
968,spazierengehen::V,utertakattajaarpoq,сайр буллан
969,eilen::V,qaa qaa,анавар буккан
970,eilen::V,qiilasaarpoq,анавар буккан
971,eilen::V,ingerlasaarpaa,анавар буккан
972,sich beeilen::V,tuaviorpoq,анавар буккан
973,sausen::V,uiguut,никъа щилан
974,sausen::V,uiguut,никъа щун
975,rennen::V,igivoq,лечлан
976,springen::V,upernassaq,тӏанкӏ дан
977,klettern::V,pilaakkeerpoq,лахълан
978,schaukeln::V,aalavoq,гьайжак бигьлан
979,schwimmen::V,naluppoq,гьузун
980,tauchen::V,allorpoq,лултту уккан
981,rudern::V,ipuppaa,бяхлан
982,rudern::V,ipuppaa,батӏлан
983,rudern::V,ipuppaa,ххялаххи дуклан
984,fahren::V,qimusserpoq,гьан
985,fliegen::V,timmivoq,лехлан
986,weggehen::V,piiarpoq,ялагьан
987,anhalten::V,unitsippaa,бацӏан
988,hineingehen::V,timaappaa,буххан
989,eintreten::V,allattorpaa,буххан
990,kommen::V,qaa-,учӏан
991,kommen::V,pivaa,учӏан
992,ankommen::V,tikippoq,биян
993,ankommen::V,tikippoq,бучӏан
994,zurückkommen::V,angerlarpoq,зана хъун
995,zurückkommen::V,angerlarpoq,зана бикӏан
996,bleiben::V,uninngavoq,личӏан
997,warten::V,paavoq,ялугьлан
998,warten::V,utaqqivoq,ялугьлан
999,suchen::V,nivivaa,луглан
1000,finden::V,nanivaa,лякъин
1001,versuchen::V,uuppaa,ххал буллан
1002,versuchen::V,ussersarpaa,ххал буллан
1003,vorbereiten::V,piareersarpaa,хӏадур бан
1004,lieben::V,asavaa,эшкьи хьуиу бикӏан
1005,mögen::V,akaaraa,ххиран бикӏан
1006,rühren::V,qeerlerpaa,
1007,weinen::V,qiavoq,аьтӏун
1008,schimpfen::V,qatimaarpoq,дяъван
1009,schimpfen::V,qatimaarpoq,ссугайи агьан
1010,sich ärgern::V,ugguutigaa,ссибизлан
1011,sich fürchten::V,eqqanaarpoq,ингъауслан
1012,fürchten::V,ersigaa,хӏучӏ тӏун
1013,fliehen::V,qimaavoq,ака бан
1014,flüchten::V,allikarfigaa,лихъан
1015,sehen::V,isigaa,чӏалан
1016,ansehen::V,alaatsinaappaa,буруглан
1017,hören::V,tusarpaa,баллан
1018,zuhören::V,naalappoq,вичӏи дихьлан
1019,riechen::V,tipippoq,ссунтӏа тӏун
1020,fühlen::V,misigaa,дакӏнил буслан
1021,scheinen::V,takutippoq,ххан
1022,scheinen::V,takutippoq,бизан
1023,scheinen::V,takutippoq,ххан бикӏлай бикӏан
1024,frieren::V,qiiavoq,лигьулул хъанан
1025,tun::V,iliorpoq,бан
1026,wollen::V,piumavaa,
1027,anfangen::V,pilerpoq,дайдишин
1028,beenden::V,naggaserpaa,къуртал бан
1029,aufhören::V,naammatsippaa,кьабагьан
1030,öffnen::V,ammarpaa,тӏитӏин
1031,schließen::V,matuaa,лакьин
1032,stellen::V,ilivaa,дацӏан дан
1033,stellen::V,ilivaa,бишин
1034,stellen::V,iliorarpai,дацӏан дан
1035,stellen::V,iliorarpai,бишин
1036,stellen::V,ilioqqarpai,дацӏан дан
1037,stellen::V,ilioqqarpai,бишин
1038,setzen::V,iliorarpai,щяитан
1039,setzen::V,ilioqqarpai,щяитан
1040,legen::V,ilivaa,бишин
1041,berühren::V,attorpaa,ка щун
1042,verbinden::V,taperserpaa,бахӏин
1043,verbinden::V,taperserpaa,дахӏин
1044,bedecken::V,iikkerpaa,ялтту бущин
1045,bedecken::V,iikkerpaa,ялтту бакьин
1046,bedecken::V,iikkersorpaa,ялтту бущин
1047,bedecken::V,iikkersorpaa,ялтту бакьин
1048,aufhängen::V,inivaa,лахъан
1049,aufhängen::V,iniorarpai,лахъан
1050,anzünden::V,saggaavoq,лахъан
1051,aufheben::V,allisippaa,гьаз бан
1052,zurücklassen::V,aallarpoq,кьаитан
1053,zurücklassen::V,aallarpoq,битан
1054,verlieren::V,annaavaa,дакъа дан
1055,fallen lassen::V,nakkaavaa,рутан
1056,machen::V,iliorpoq,дан
1057,herstellen::V,anillatsippaa,яраг ишла бувиу бан
1058,bauen::V,marrarterpaa,дан
1059,reparieren::V,iluarsaappaa,дакьин дан
1060,verbessern::V,naqqippaa,ххуй дан
1061,graben::V,assappaa,дуклан
1062,beugen::V,qappappoq,лахӏан бан
1063,beugen::V,qappappoq,кьус бикӏан
1064,biegen::V,qappappoq,баччин
1065,biegen::V,qappappoq,лахӏан бан
1066,wenden::V,assappaa,кӏура баен бан
1067,wenden::V,assakarpoq,кӏура баен бан
1068,umdrehen::V,assakartippaa,кӏура баен бан
1069,heben::V,kivippaa,гьаз бан
1070,hochheben::V,kissumiarpaa,гьаз бан
1071,ergreifen::V,isaappaa,хъап дан
1072,ergreifen::V,isaappaa,хъап увиу угьан
1073,ergreifen::V,isaguppaa,хъап дан
1074,ergreifen::V,isaguppaa,хъап увиу угьан
1075,halten::V,minarpaa,бугьлан
1076,drücken::V,naqittaat,кьюч бигьлан
1077,kratzen::V,qitsuppaa,
1078,lecken::V,aluppaa,ланцӏа тӏун
1079,beißen::V,kiivaa,хъапа тӏун
1080,beißen::V,kiivaa,кьацӏа тӏун
1081,abreißen::V,aqqarpaa,буцан
1082,abreißen::V,isaterpaa,буцан
1083,abschneiden::V,kipivaa,бухъан
1084,abschneiden::V,kipivaa,кьукьин
1085,binden::V,kakkersarpaa,бахӏин
1086,binden::V,kakkersarpaa,дахӏин
1087,stecken::V,kussunneq,
1088,brechen::V,nallorpaa,гъагъан
1089,klopfen::V,pattappaa,кьутӏа тӏун
1090,hauen::V,aqivaa,рищун
1091,kleben::V,qaappoq,лачӏун буллан
1092,reiben::V,tagiarpaa,ссуку буллан
1093,reiben::V,tangiarpaa,ссуку буллан
1094,streichen::V,erlerpoq,дугъан
1095,streichen::V,erlerpoq,аьгъу дан
1096,schleifen::V,sequppaa,
1097,schneiden::V,uullivoq,духълан
1098,schneiden::V,uullivoq,кьукьлан
1099,schütteln::V,aalavoq,хъюлчу буллан
1100,schwenken::V,issarpoq,палцӏ дуллан
1101,füllen::V,immerpaa,буцӏин бан
1102,einwickeln::V,immoqquserpaa,кай-кай бан
1103,tragen::V,maqippaa,ларсун занан
1104,tragen::V,maqippaa,ларсун ачин
1105,tragen::V,assartorpoq,ларсун занан
1106,tragen::V,assartorpoq,ларсун ачин
1107,schleppen::V,assartorpoq,ххилан
1108,ziehen::V,kalippaa,
1109,ziehen::V,kalissarpoq,
1110,aufbewahren::V,toqqorpaa,ядан
1111,aufbewahren::V,toqqorpaa,ядуллан
1112,werfen::V,kuivaa,личин
1113,fangen::V,anguaa,бугьан
1114,fangen::V,anguaa,бугьлан
1115,verstecken::V,anngigaa,ладитан
1116,verstecken::V,anngigaa,кьюлтӏ дан
1117,verstecken::V,anngigaa,дахьлаган дан
1118,teilen::V,agguut,бачӏин
1119,teilen::V,agguut,бутӏа бан
1120,teilen::V,agguusersorpaa,бачӏин
1121,teilen::V,agguusersorpaa,бутӏа бан
1122,schicken::V,nassiuppaa,тӏайла буккан
1123,bringen::V,aggiuppaa,диян дан
1124,bringen::V,nassataraa,диян дан
1125,bekommen::V,tiguaa,ласун
1126,erhalten::V,tiguaa,ласун
1127,nehmen::V,pivoq,ласун
1128,nehmen::V,tiguaa,ласун
1129,bewahren::V,sukkunik simerserpaa,ядан
1130,verderben::V,asiutippaa,зия дан
1131,verderben::V,piuneerunnerit,зия дан
1132,zerbrechen::V,ukuvoq,гьагъан
1133,zerbrechen::V,ukuvoq,гьагъан бан
1134,zerreißen::V,tisavaa,ххяхха дуккан
1135,zerreißen::V,alittorpaa,ххяхха дуккан
1136,zerstören::V,aserorpaa,лекьан дан
1137,verbrennen::V,seerpoq,ччуччин
1138,geben::V,pivoq,дулун
1139,versprechen::V,neriorsorpaa,банна чин
1140,wünschen::V,kissaat,
1141,loben::V,nersorpaa,цӏа дан
1142,loben::V,nersornaat,цӏа дан
1143,küssen::V,kunippaa,ппай тӏун
1144,küssen::V,kunissorpaa,ппай тӏун
1145,zudecken::V,majorpaa,
1146,wecken::V,itersarpaa,чантӏ учин ан
1147,zeigen::V,tikkuuppaa,ккаккан бан
1148,führen::V,tasissiuppaa,буцин
1149,führen::V,ilitsersorpaa,буцин
1150,führen::V,tasissersuuppaa,буцин
1151,lehren::V,ilinniartippaa,лахьхьин бан
1152,lehren::V,ilinniartippaa,лахьхьин буллан
1153,unterrichten::V,ajoqerpaa,дарс дишаван
1154,unterrichten::V,ajoqersorpaa,дарс дишаван
1155,unterrichten::V,ilinniartitsivoq,дарс дишаван
1156,aufziehen::V,inororsarpaa,хъуна ан
1157,aufziehen::V,inororsarpaa,тарбия ан
1158,leiten::V,iluatsippaa,каялувшиву дан
1159,antreiben::V,ikusimmippaa,
1160,einladen::V,qaaqquaa,хъамалу оьвчин
1161,einladen::V,qaasarpaa,хъамалу оьвчин
1162,vereinigen::V,taperserpaa,ца бан
1163,besuchen::V,tikeraarpaa,ялун уххан
1164,treffen::V,aporappaa,хьуна бакьин
1165,sich versammeln::V,majorpoq,батӏин
1166,spielen::V,pinnguarpoq,тӏуркӏу тӏун
1167,singen::V,erinarsorpoq,балай тӏун
1168,tanzen::V,qitippoq,къавтӏун
1169,sich trennen::V,immikkoortippaa,ппив хьун
1170,retten::V,annaappaa,ххассал бан
1171,schützen::V,eriagaa,ябан
1172,schützen::V,pineqartaalivaa,ябан
1173,schießen::V,aallaavaa,битлан
1174,schießen::V,piseriuppaa,битлан
1175,ärgern::V,ninngassarpaa,ссибизан уллан
1176,ärgern::V,ninngassaarpaa,ссибизан уллан
1177,schlagen::V,unatarpaa,рищун
1178,treten::V,tukerpoq,
1179,stechen::V,iguppaa,кьутӏин
1180,stechen::V,qasilippoq,кьутӏин
1181,stoßen::V,ikuserpaa,щун
1182,stoßen::V,ikusimmippaa,щун
1183,stehlen::V,tillippaa,дацин
1184,stören::V,akornuserpaa,кьючин
1185,verbergen::V,anngigaa,лабитан
1186,verbergen::V,anngigaa,кӏучӏ бан
1187,betrügen::V,peqquserluttuliorfigaa,аьикьин ан
1188,töten::V,maappaa,ивчӏан
1189,töten::V,toquppaa,ивчӏан
1190,wohnen::V,najugaqarpoq,оьрму бутлан
1191,arbeiten::V,sulivoq,зун
1192,sammeln::V,katersorpai,ттихӏин
1193,sammeln::V,katersorpai,вив дишин
1194,jagen::V,piniarpoq,авли занан
1195,fischen::V,aalisarpoq,чавахъру бугьлан
1196,anbinden::V,qilerut,бахӏин
1197,anbinden::V,qilersorpaa,бахӏин
1198,anbinden::V,ungerlatserpaa,бахӏин
1199,füttern::V,nerlerpaa,канаки буллан
1200,gießen::V,imerterpaa,щин дишин
1201,kochen::V,igavoq,шашан
1202,kochen::V,igavoq,шашан дуллан
1203,braten::V,siappaa,цӏарайх дуллан
1204,umrühren::V,qeerlerpaa,хӏала бан
1205,färben::V,misuppaa,ранг щун
1206,reinigen::V,sanniarpaa,марцӏ бан
1207,waschen::V,asappaa,шюшин
1208,abwischen::V,saligarpaa,лишин
1209,abwischen::V,saligartorpaa,лишин
1210,fegen::V,sanngiarpaa,башин
1211,baden::V,uffarpoq,щинавун учӏлан
1212,sich waschen::V,uffarpoq,диссун
1213,sich waschen::V,uffarpoq,лажин диссун
1214,sich waschen::V,uffarpoq,лажин дислан
1215,sich waschen::V,uffarpoq,биссун
1216,sich waschen::V,uffarpoq,чурх бислан
1217,ausziehen::V,annoraajarpaa,ликкан
1218,anziehen::V,ativaa,лаххан
1219,anziehen::V,atitippaa,лаххан
1220,sich anziehen::V,atisalersorpoq,янна лаххан
1221,sagen::V,oqarpoq,учин
1222,sprechen::V,oqaluttarpoq,гъалгъа тӏун
1223,reden::V,oqaluppoq,гъалгъа тӏун
1224,fragen::V,aperaa,цӏуххин
1225,bitten::V,aperaa,тавакъю буллан
1226,bitten::V,qinnuigaa,тавакъю буллан
1227,erzählen::V,oqaluttuaraa,хавар бусан
1228,mitteilen::V,oqalualaarpoq,баян бан
1229,mitteilen::V,oqalualaarpoq,хавар бан
1230,rufen::V,qaaqquaa,оьвтӏун
1231,prahlen::V,oqqartuvoq,цӏа дуллан
1232,prahlen::V,oqallortuvoq,цӏа дуллан
1233,übersetzen::V,ikaarpoq,таржума бан
1234,übersetzen::V,nutserpaa,таржума бан
1235,denken::V,isumaqarpoq,пикри буллан
1236,glauben::V,upperaa,вих хьун
1237,glauben::V,isumaqarpoq,вих хьун
1238,erkennen::V,ilisaraa,увчӏин
1239,verstehen::V,paasivaa,
1240,lernen::V,ilinniarpoq,лахьлан
1241,lernen::V,ilinniarpoq,лахьхьин
1242,wissen::V,nalunngilaa,кӏулну бикӏан
1243,wissen::V,nalunngilaa,хавар бикӏан
1244,sich erinnern an::V,eqqaavaa,дакӏнин бутан
1245,vergessen::V,puiorpaa,хъама битан
1246,messen::V,ussersarpaa,дуцин дуллан
1247,messen::V,ussersarpaa,дуцин дан
1248,zählen::V,kisitsivoq,дуккин
1249,rechnen::V,kisitsivoq,хӏисав дан
1250,lesen::V,atuarpoq,ккалан
1251,malen::V,qalipappaa,сурат дуллан
1252,schreiben::V,allappoq,чичин
1253,schreiben::V,allappoq,чичлан
1254,kaufen::V,pisiaraa,машан ласун
1255,verkaufen::V,akigaa,баххан
1256,bezahlen::V,akilerpaa,арцу дулун
1257,bezahlen::V,akilerpaa,багьа булун
1258,beherrschen::V,inappaa,дуну икӏан
1259,beherrschen::V,inappaa,заллуну икӏан
1260,ertragen::V,ernertaaraa,бухӏан
1261,Nase::N,,май
1262,Schnurrbart::N,,ссирссилтту
1263,Fuß::N,,чӏанччан
1264,Schlaf::N,,шану
1265,Strömung::N,,экьинанаву
1266,Wald::N,,вацӏа
1267,Gipfel::N,,мицӏ
1268,Quelle::N,,дайдихьу
1269,Quelle::N,,бакӏ
1270,Festland::N,,кьири
1271,Kiefer[Baum]::N,,ттар
1272,Kiefer[Baum]::N,,ттарлил мурхь
1273,Pferd::N,,чу
1274,Elch::N,,ниц-бюрин
1275,Schwarm::N,,гьухъала
1276,Ente::N,,урдак
1277,Wurm::N,,кьюнукьай шатта
1278,Heu::N,,ххулув
1279,Kummer::N,,дард
1280,Gespräch::N,,ихтилат
1281,Spiel::N,,тӏуркӏу
1282,Gesellschaft::N,,жямат
1283,Gesellschaft::N,,ккуран
1284,Angelegenheit::N,,иш
1285,Anzahl::N,,аьдад
1286,Strich::N,,щва
1287,Gegenstand::N,,зат
1288,Höhe::N,,лахъшиву
1289,Lagerfeuer::N,,къавтӏн
1290,Gang::N,,нанаву
1291,Heim::N,,къатта
1292,Beutel::N,,чантай
1293,Eimer::N,,бадра
1294,Sack::N,,къап
1295,Sack::N,,дарваг
1296,Brei::N,,ккурч
1297,Leder::N,,бурчу
1298,Gott::N,,зал
1299,Reichtum::N,,давлат
1300,Reichtum::N,,аваданшиву
1301,Staat::N,,паччахӏлугъ
1302,Gewalt::N,,къия
1303,Bogen[Waffe]::N,,ккуртта
1304,Lüge::N,,щялмахъ
1305,Schaden::N,,зарал
1306,April::N,,апрель
1307,April::N,,мукьилчинмур барз
1308,frisch::A,,цӏусса
1309,lecker::A,,нахӏусса
1310,lecker::A,,тӏааьнсса
1311,sauer::A,,туршсса
