,Concept_ID,bg,kl
777,dumm::A,глупав,qaatusimasaqanngilaq
778,faul::A,ленив,eqiasuppoq
779,faul::A,ленив,eqiattortuvoq
780,faul::A,мързелив,eqiasuppoq
781,faul::A,мързелив,eqiattortuvoq
782,fleißig::A,прилежен,eqiasuippoq
783,geizig::A,скъпернически,iasilaarpoq
784,geizig::A,скъпернически,tukkuippoq
785,klug::A,умен,mallak
786,klug::A,умен,ittanneq
787,klug::A,умен,kutaappoq
788,klug::A,умен,kuttaappoq
789,klug::A,умен,qarasagippoq
790,klug::A,разумен,mallak
791,klug::A,разумен,ittanneq
792,klug::A,разумен,kutaappoq
793,klug::A,разумен,kuttaappoq
794,klug::A,разумен,qarasagippoq
795,geschickt::A,умел,
796,geschickt::A,сръчен,
797,lieb::A,мил,akisooq
798,lieb::A,драг,akisooq
799,lustig::A,весел,piikulavoq
800,sanft::A,нежен,isumagippoq
801,sanft::A,кротък,isumagippoq
802,hungrig::A,гладен,kaappoq
803,hungrig::A,гладен,perlilerpoq
804,krank::A,болен,napparsimavoq
805,nackt::A,гол,
806,traurig::A,тъжен,aliasuppoq
807,traurig::A,печален,aliasuppoq
808,lebendig::A,жив,uumavoq
809,gut::A,добър,ajunngilaq
810,schlecht::A,лош,sualuppoq
811,richtig::A,правилен,iluarpoq
812,schlimm::A,лош,amiilaarnarpoq
813,wahr::A,верен,ilumoorpoq
814,wahr::A,истински,ilumoorpoq
815,alt::A,стар,pisoqaq
816,alt::A,древен,pisoqaq
817,neu::A,нов,nutaavoq
818,ehemalig::A,бивш,
819,alt[Lebewesen]::A,стар,utoqqaq
820,jung::A,млад,inuusuppoq
821,jung::A,млад,kingulliarsuk
822,arm::A,беден,piillasoq
823,arm::A,беден,piitsuuvoq
824,reich::A,богат,pisuuvoq
825,bekannt::A,познат,
826,bekannt::A,известен,
827,berühmt::A,почут,tusaamasaq
828,berühmt::A,известен,tusaamasaq
829,fremd::A,чужд,ajasoornarpoq
830,verschieden::A,разен,allatut
831,verschieden::A,разен,tamalaat
832,verschieden::A,различен,allatut
833,verschieden::A,различен,tamalaat
834,nah::A,близък,qanippoq
835,fern::A,далечен,ungasippoq
836,linker::A,ляв,saamerleq
837,rechter::A,прав,innarluissut
838,anderer::A,друг,
839,erster::A,пръв,siulleq
840,erster::A,първи,siulleq
841,zweiter::A,втори,qataatsup tullia
842,dritter::A,трети,pingajorarterut
843,letzter::A,последен,kingulleq
844,allein::ADV,само,kisimiippoq
845,auf einmal::ADV,същевременно,tassanngaannaq
846,zusammen::ADV,заедно,attaasa
847,zusammen::ADV,заедно,attarmik
848,lange::ADV,дълго,akuni
849,plötzlich::ADV,изведнъж,tassanngaannaq
850,sofort::ADV,веднага,erniinnaq
851,später::ADV,по-късно,kingorna
852,jetzt::ADV,сега,maanna
853,jetzt::ADV,сега,massakkut
854,heute::ADV,днес,ullumi
855,morgen::ADV,утре,aqagu
856,bald::ADV,скоро,erniinnaq
857,dann::ADV,после,taava
858,dann::ADV,тогава,taava
859,gestern::ADV,вчера,ippassaq
860,einst::ADV,някога,ataatsimik
861,einst::ADV,някога,ilaanni
862,damals::ADV,тогава,taamani
863,damals::ADV,тогава,taamanikkut
864,damals::ADV,тогава,taassumuunakkut
865,danach::ADV,после,taava
866,danach::ADV,след това,taava
867,vorher::ADV,преди,siornagut
868,vorher::ADV,преди това,siornagut
869,zuerst::ADV,най-напред,
870,einmal::ADV,веднъж,ilaanni
871,einmal::ADV,веднъж,ataatsimik
872,einmal::ADV,един път,ilaanni
873,einmal::ADV,един път,ataatsimik
874,manchmal::ADV,понякога,qaqutigu
875,manchmal::ADV,понякога,qaqutigut
876,oft::ADV,често,akulikitsumik
877,immer::ADV,винаги,tamatigut
878,niemals::ADV,никога,
879,hier::ADV,тук,maani
880,hier::ADV,тука,maani
881,hierhin::ADV,насам,maani
882,von hier::ADV,оттук,
883,von hier::ADV,оттука,
884,dort::ADV,там,
885,dorthin::ADV,натам,ikuuna
886,dorthin::ADV,нататък,ikuuna
887,geradeaus::ADV,направо,narlumut
888,vorwärts::ADV,напред,pilangavoc
889,rückwärts::ADV,назад,kingumut
890,rückwärts::ADV,назад,tunumut or tunummut
891,zurück::ADV,обратно,kingumut
892,zurück::ADV,обратно,tunumut or tunummut
893,unten::ADV,долу,kana
894,hinab::ADV,надолу,qiviu
895,oben::ADV,горе,
896,hinauf::ADV,нагоре,
897,überall::ADV,навсякъде,tamaginni
898,überall::ADV,навсякъде,tamani tamaani
899,nicht::ADV,не,
900,ein wenig::ADV,малко,
901,kaum::ADV,едва,qaqutigorsuaq
902,kaum::ADV,едвам,qaqutigorsuaq
903,sehr::ADV,много,assut
904,sehr::ADV,твърде,assut
905,so::ADV,тъй,
906,so::ADV,така,
907,noch::ADV,още,qeratavoq
908,nur::ADV,само,
909,schon::ADV,вече,taava-una
910,wieder::ADV,пак,kingumut
911,wieder::ADV,отново,kingumut
912,vergebens::ADV,напразно,angiluk
913,vor::PRP,пред,
914,hinter::PRP,зад,
915,unter::PRP,под,
916,durch::PRP,през,
917,neben::PRP,до,
918,neben::PRP,при,
919,zwischen::PRP,между,
920,zwischen::PRP,помежду,
921,wegen::PRP,заради,
922,dies::PRN,този,manna
923,dies::PRN,този,matuma
924,das::PRN,туй,ua
925,das::PRN,това,ua
926,alles::PRN,всичко,
927,ich::PRN,аз,uanga
928,du::PRN,ти,illit
929,er::PRN,той,una
930,wir::PRN,ние,uagut
931,ihr::PRN,вие,ilissi
932,sie::PRN,те,uku
933,was::FPRN,що,aat?
934,was::FPRN,какво,aat?
935,wer::FPRN,кой,kikkut
936,wo::FADV,къде,sumi
937,wohin::FADV,накъде,sumut
938,wohin::FADV,накъдето,sumut
939,wie::FADV,как,qanoq
940,warum::FADV,защо,sooq
941,wieviel::FNUM,колко,qassit
942,wieviel::FNUM,колко,qanoq atsigisumik?
943,eins::NUM,един,ataaseq
944,zwei::NUM,два,marluk
945,drei::NUM,три,pingasut
946,vier::NUM,четири,sisamat
947,vier::NUM,четири,qajuusat
948,fünf::NUM,пет,tallimat
949,sechs::NUM,шест,arfineq
950,sechs::NUM,шест,arfinillit
951,sieben::NUM,седем,arfineq-marluk
952,acht::NUM,осем,arfineq pingasut
953,neun::NUM,девет,qulingiluat
954,neun::NUM,девет,arfineq sisamat
955,zehn::NUM,десет,qulit
956,elf::NUM,единайсет,aqqaneq
957,elf::NUM,единадесет,aqqaneq
958,zwölf::NUM,дванайсет,aqqaneq-marluk
959,zwölf::NUM,дванадесет,aqqaneq-marluk
960,zwanzig::NUM,двайсет,tyve
961,zwanzig::NUM,двадесет,tyve
962,dreißig::NUM,тридесет,tredive
963,dreißig::NUM,тридесет,pingasunik qulillit
964,vierzig::NUM,четиридесет,fyrre
965,fünfzig::NUM,петдесет,halvtreds
966,fünfzig::NUM,петдесет,tallimanik qulillit
967,sechzig::NUM,шестдесет,tres
968,siebzig::NUM,седемдесет,halvfjerds
969,achtzig::NUM,осемдесет,firs
970,neunzig::NUM,деветдесет,halvfems
971,hundert::NUM,сто,et hundrede
972,tausend::NUM,хиляда,et tusinde
973,und::CNJ,а,aamma
974,und::CNJ,та,aamma
975,oder::CNJ,или,imalluunnit
976,stehen::V,стоя,sikingavoq
977,sitzen::V,седя,ingippoq
978,liegen::V,лежа,nalavoq
979,liegen::V,лежа,aqupivoq
980,hängen::V,вися,nivinngarpaa
981,werden::V,бъда,pinngorpoq
982,werden::V,стана,pinngorpoq
983,passieren::V,случа се,pivoq
984,beginnen::V,започна,aallarnerpaa
985,enden::V,свърша,naggaserpaa
986,wechseln::V,променям,immikkut ilivoq
987,aufgehen[Sonne]::V,изгрея,
988,untergehen[Sonne]::V,заляза,ilioqqaasoq
989,scheinen[Sonne]::V,грея,qinnorpoq
990,scheinen[Sonne]::V,грея,qinngorpoq
991,scheinen[Sonne]::V,светя,qinnorpoq
992,scheinen[Sonne]::V,светя,qinngorpoq
993,donnern::V,гърмя,kalleq
994,wehen::V,вея,timmivoq
995,wehen::V,духам,timmivoq
996,strömen::V,тека,
997,strömen::V,лея се,
998,fließen::V,тека,
999,sich drehen::V,въртя се,ipippaa
1000,schwanken::V,клатя се,aalavoq
1001,schwingen::V,трептя,issakajaat or issakatsiaarut
1002,fallen::V,падам,quasivaa
1003,brennen::V,горя,seerpoq
1004,brennen::V,горя,uuppaa
1005,rauchen::V,димя,pujoorpoq
1006,regnen::V,вали дъжд,siallerpoq
1007,gefrieren::V,замръзна,qiulerpoq
1008,tauen::V,топя се,aappoq
1009,schmelzen::V,разтопя се,aappoq
1010,schmelzen::V,разтопя се,aatsippaa
1011,trocknen::V,съхна,panerserpaa
1012,sieden::V,вря,qalappoq
1013,sieden::V,кипя,qalappoq
1014,faulen::V,гния,
1015,verfaulen::V,изгния,
1016,reißen::V,напукам се,qulli
1017,reißen::V,напукам се,alittorpaa
1018,reißen::V,напукам се,kimillanneq
1019,versinken::V,потъна,kivivaa
1020,versinken::V,потъна,apparpoq
1021,vergehen::V,минавам,qaangerpaa
1022,vergehen::V,минавам,sarsuppoq
1023,erscheinen::V,явя се,takutippoq
1024,verschwinden::V,изчезна,
1025,sinken::V,падна,kivivaa
1026,sinken::V,падна,apparpoq
1027,abnehmen::V,отслабна,ikillipput
1028,zunehmen::V,нарасна,allisippaa
1029,steigen::V,увелича се,allisippaa
1030,steigen::V,покачвам се,allisippaa
1031,wachsen::V,раста,allivoq
1032,glänzen::V,лъщя,qinngorpoq
1033,glänzen::V,лъщя,qinnorpoq
1034,glänzen::V,блестя,qinngorpoq
1035,glänzen::V,блестя,qinnorpoq
1036,funkeln::V,искря,uisorilavoq
1037,lärmen::V,шумя,
1038,läuten::V,звъня,avilualaarpoq
1039,klingeln::V,звъня,aviluarpoq
1040,klingeln::V,звъня,aviluarpaluppoq
1041,klirren::V,звънтя,
1042,klirren::V,дрънкам,
1043,brausen::V,буча,ittuk
1044,brausen::V,буча,ittuppoq
1045,brausen::V,буча,ittuppaluppoq
1046,rauschen::V,шумя,
1047,klingen::V,звуча,
1048,bellen::V,лая,qiluppoq
1049,heulen::V,вия,maarpoq
1050,heulen::V,вия,maalavoq
1051,heulen::V,вия,miaggoorpoq
1052,heulen::V,рева,maarpoq
1053,heulen::V,рева,maalavoq
1054,heulen::V,рева,miaggoorpoq
1055,blasen::V,духна,aporneq
1056,pfeifen::V,свиря,siggartartitsivoq
1057,pfeifen::V,свиря,siorsulavoq
1058,schreien::V,крещя,suaarpoq
1059,stöhnen::V,стена,nipiliorpoq
1060,stöhnen::V,стена,nipilliorpoq
1061,stöhnen::V,пъшкам,nipiliorpoq
1062,stöhnen::V,пъшкам,nipilliorpoq
1063,zittern::V,треперя,qarsulivik
1064,leben::V,живея,inuuvoq
1065,geboren werden::V,родя се,inuuvoq
1066,geboren werden::V,родя се,inunngorpoq
1067,atmen::V,дишам,anersaarpoq
1068,trinken::V,пия,imerpoq
1069,essen::V,ям,tamorpoq
1070,schlucken::V,гълтам,tuluarnaq
1071,müde werden::V,уморя се,
1072,einschlafen::V,заспя,sinippoq
1073,schlafen::V,спя,sinik
1074,aufwachen::V,събудя се,iterpoq
1075,aufwachen::V,събудя се,eqqumavoq
1076,aufstehen::V,стана,makippoq
1077,sich erholen::V,отдъхвам си,qasuerserpoq
1078,krank werden::V,заболея,
1079,krank sein::V,боледувам,
1080,schmerzen::V,боля,anneraa
1081,schmerzen::V,боля,annernarpoq
1082,husten::V,кашлям,quersorpoq
1083,genesen::V,оздравея,ajunngissivoq
1084,genesen::V,оздравея,ilisimmarpoq
1085,genesen::V,оздравея,ilorrippoq
1086,sterben::V,умра,toquvoq
1087,umkommen::V,загина,
1088,sich bewegen::V,движа се,ingerlavoq
1089,sich bewegen::V,мърдам се,ingerlavoq
1090,sich rühren::V,движа се,
1091,sich erheben::V,стана,
1092,sich setzen::V,седна,ingippoq
1093,hinfallen::V,падна,
1094,laufen::V,ходя,arpappoq
1095,schreiten::V,крача,ingerlavoq
1096,spazierengehen::V,разхождам се,utertakajaarpoq
1097,spazierengehen::V,разхождам се,utertakattajaarpoq
1098,eilen::V,бързам,qaa qaa
1099,eilen::V,бързам,qiilasaarpoq
1100,eilen::V,бързам,ingerlasaarpaa
1101,sich beeilen::V,побързам,tuaviorpoq
1102,sausen::V,тичам,uiguut
1103,rennen::V,бягам,igivoq
1104,springen::V,скачам,upernassaq
1105,klettern::V,катеря се,pilaakkeerpoq
1106,schaukeln::V,люлея се,aalavoq
1107,kriechen::V,лазя,
1108,kriechen::V,пълзя,
1109,schwimmen::V,плувам,naluppoq
1110,tauchen::V,гмуркам се,allorpoq
1111,rudern::V,греба,ipuppaa
1112,fahren::V,пътувам,qimusserpoq
1113,fliegen::V,летя,timmivoq
1114,fliegen::V,хвърча,timmivoq
1115,gehen::V,ида,
1116,gehen::V,вървя,
1117,weggehen::V,отида си,piiarpoq
1118,abfahren::V,отпътувам,
1119,anhalten::V,спра се,unitsippaa
1120,hineingehen::V,влизам,timaappaa
1121,eintreten::V,вляза,allattorpaa
1122,kommen::V,ида,qaa-
1123,kommen::V,ида,pivaa
1124,kommen::V,дойда,qaa-
1125,kommen::V,дойда,pivaa
1126,ankommen::V,пристигна,tikippoq
1127,zurückkommen::V,върна се,angerlarpoq
1128,bleiben::V,остана,uninngavoq
1129,warten::V,чакам,paavoq
1130,warten::V,чакам,utaqqivoq
1131,erwarten::V,очаквам,
1132,suchen::V,търся,nivivaa
1133,finden::V,намеря,nanivaa
1134,versuchen::V,опитам,uuppaa
1135,versuchen::V,опитам,ussersarpaa
1136,vorbereiten::V,подготвя,piareersarpaa
1137,lieben::V,любя,asavaa
1138,mögen::V,обичам,akaaraa
1139,lachen::V,смея се,
1140,rühren::V,трогна,qeerlerpaa
1141,weinen::V,плача,qiavoq
1142,schimpfen::V,ругая,qatimaarpoq
1143,schimpfen::V,псувам,qatimaarpoq
1144,sich ärgern::V,ядосам се,ugguutigaa
1145,sich fürchten::V,боя се,eqqanaarpoq
1146,sich fürchten::V,страхувам се,eqqanaarpoq
1147,fürchten::V,боя се от,ersigaa
1148,fürchten::V,страхувам се от,ersigaa
1149,fliehen::V,бягам,qimaavoq
1150,flüchten::V,бягам,allikarfigaa
1151,flüchten::V,избягам,allikarfigaa
1152,sehen::V,видя,isigaa
1153,anschauen::V,гледам,
1154,ansehen::V,поглеждам,alaatsinaappaa
1155,hören::V,чувам,tusarpaa
1156,zuhören::V,слушам,naalappoq
1157,probieren::V,опитам,
1158,riechen::V,подуша,tipippoq
1159,fühlen::V,усещам,misigaa
1160,fühlen::V,чувствувам,misigaa
1161,scheinen::V,изглеждам,takutippoq
1162,zu sehen sein::V,виждам се,
1163,vernehmen::V,доловя,
1164,frieren::V,мръзна,qiiavoq
1165,tun::V,правя,iliorpoq
1166,können::V,мога,
1167,wollen::V,ща,piumavaa
1168,wollen::V,искам,piumavaa
1169,anfangen::V,започна,pilerpoq
1170,beenden::V,свърша,naggaserpaa
1171,beenden::V,завърша,naggaserpaa
1172,aufhören::V,престана,naammatsippaa
1173,gelingen::V,успея,
1174,gelingen::V,сполуча,
1175,geraten::V,удам се,
1176,öffnen::V,отворя,ammarpaa
1177,schließen::V,затворя,matuaa
1178,stellen::V,поставя,ilivaa
1179,stellen::V,поставя,iliorarpai
1180,stellen::V,поставя,ilioqqarpai
1181,setzen::V,туря,iliorarpai
1182,setzen::V,туря,ilioqqarpai
1183,legen::V,сложа,ilivaa
1184,legen::V,слагам,ilivaa
1185,berühren::V,докосна,attorpaa
1186,verbinden::V,свържа,taperserpaa
1187,bedecken::V,покрия,iikkerpaa
1188,bedecken::V,покрия,iikkersorpaa
1189,aufhängen::V,закача,inivaa
1190,aufhängen::V,закача,iniorarpai
1191,anzünden::V,запаля,saggaavoq
1192,aufheben::V,вдигна,allisippaa
1193,aufheben::V,повдигна,allisippaa
1194,zurücklassen::V,оставя,aallarpoq
1195,verlieren::V,загубя,annaavaa
1196,fallen lassen::V,изпусна,nakkaavaa
1197,machen::V,направя,iliorpoq
1198,herstellen::V,произведа,anillatsippaa
1199,bauen::V,строя,marrarterpaa
1200,reparieren::V,поправя,iluarsaappaa
1201,verbessern::V,подобря,naqqippaa
1202,ändern::V,променя,
1203,graben::V,копая,assappaa
1204,beugen::V,прегъна,qappappoq
1205,biegen::V,прегъна,qappappoq
1206,drehen::V,въртя,
1207,wenden::V,обърна,assappaa
1208,wenden::V,обърна,assakarpoq
1209,umdrehen::V,обърна,assakartippaa
1210,heben::V,вдигам,kivippaa
1211,hochheben::V,издигна,kissumiarpaa
1212,ergreifen::V,хвана,isaappaa
1213,ergreifen::V,хвана,isaguppaa
1214,ergreifen::V,обхвана,isaappaa
1215,ergreifen::V,обхвана,isaguppaa
1216,halten::V,държа,minarpaa
1217,drücken::V,натискам,naqittaat
1218,drücken::V,притискам,naqittaat
1219,schieben::V,тикам,
1220,kratzen::V,одраскам,qitsuppaa
1221,lecken::V,лижа,aluppaa
1222,lecken::V,ближа,aluppaa
1223,beißen::V,хапя,kiivaa
1224,beißen::V,ухапя,kiivaa
1225,abreißen::V,откъсна,aqqarpaa
1226,abreißen::V,откъсна,isaterpaa
1227,abschneiden::V,отрежа,kipivaa
1228,binden::V,вържа,kakkersarpaa
1229,stecken::V,пъхна,kussunneq
1230,brechen::V,троша,nallorpaa
1231,klopfen::V,чукам,pattappaa
1232,hauen::V,бия,aqivaa
1233,kleben::V,лепя,qaappoq
1234,kleben::V,залепя,qaappoq
1235,reiben::V,трия,tagiarpaa
1236,reiben::V,трия,tangiarpaa
1237,reiben::V,търкам,tagiarpaa
1238,reiben::V,търкам,tangiarpaa
1239,streichen::V,намажа,erlerpoq
1240,schleifen::V,остря,sequppaa
1241,schneiden::V,режа,uullivoq
1242,rütteln::V,разтърсвам,
1243,schütteln::V,клатя,aalavoq
1244,schütteln::V,друсам,aalavoq
1245,schwenken::V,размахам,issarpoq
1246,schütten::V,сипя,
1247,füllen::V,напълня,immerpaa
1248,einwickeln::V,увия,immoqquserpaa
1249,einwickeln::V,завия,immoqquserpaa
1250,tragen::V,нося,maqippaa
1251,tragen::V,нося,assartorpoq
1252,schleppen::V,влача,assartorpoq
1253,ziehen::V,тегля,kalippaa
1254,ziehen::V,тегля,kalissarpoq
1255,ziehen::V,дръпна,kalippaa
1256,ziehen::V,дръпна,kalissarpoq
1257,aufbewahren::V,съхраня,toqqorpaa
1258,werfen::V,хвърля,kuivaa
1259,fangen::V,ловя,anguaa
1260,fangen::V,уловя,anguaa
1261,packen::V,хвана,
1262,verstecken::V,крия,anngigaa
1263,verstecken::V,скрия,anngigaa
1264,teilen::V,разделя,agguut
1265,teilen::V,разделя,agguusersorpaa
1266,schicken::V,изпращам,nassiuppaa
1267,bringen::V,донеса,aggiuppaa
1268,bringen::V,донеса,nassataraa
1269,hinzufügen::V,прибавя,
1270,bekommen::V,сдобия се,tiguaa
1271,erhalten::V,получа,tiguaa
1272,nehmen::V,взема,pivoq
1273,nehmen::V,взема,tiguaa
1274,wählen::V,избирам,
1275,auswählen::V,избера,
1276,bewahren::V,пазя,sukkunik simerserpaa
1277,behindern::V,преча,
1278,behindern::V,спъвам,
1279,verderben::V,разваля,asiutippaa
1280,verderben::V,разваля,piuneerunnerit
1281,beschädigen::V,повредя,
1282,zerbrechen::V,счупя,ukuvoq
1283,zerreißen::V,скъсам,tisavaa
1284,zerreißen::V,скъсам,alittorpaa
1285,zerstören::V,разруша,aserorpaa
1286,verbrennen::V,изгоря,seerpoq
1287,geben::V,дам,pivoq
1288,reichen::V,подам,
1289,schenken::V,подаря,
1290,versprechen::V,обещая,neriorsorpaa
1291,wünschen::V,желая,kissaat
1292,loben::V,хваля,nersorpaa
1293,loben::V,хваля,nersornaat
1294,küssen::V,целувам,kunippaa
1295,küssen::V,целувам,kunissorpaa
1296,wiegen::V,люлея,
1297,zudecken::V,покрия,majorpaa
1298,wecken::V,събудя,itersarpaa
1299,zeigen::V,покажа,tikkuuppaa
1300,führen::V,водя,tasissiuppaa
1301,führen::V,водя,ilitsersorpaa
1302,führen::V,водя,tasissersuuppaa
1303,führen::V,заведа,tasissiuppaa
1304,führen::V,заведа,ilitsersorpaa
1305,führen::V,заведа,tasissersuuppaa
1306,lehren::V,уча,ilinniartippaa
1307,unterrichten::V,преподавам,ajoqerpaa
1308,unterrichten::V,преподавам,ajoqersorpaa
1309,unterrichten::V,преподавам,ilinniartitsivoq
1310,aufziehen::V,отгледам,inororsarpaa
1311,leiten::V,ръководя,iluatsippaa
1312,leiten::V,управлявам,iluatsippaa
1313,antreiben::V,подкарвам,ikusimmippaa
1314,lassen::V,накарам,
1315,einladen::V,поканя,qaaqquaa
1316,einladen::V,поканя,qaasarpaa
1317,vereinigen::V,съединя,taperserpaa
1318,besuchen::V,посетя,tikeraarpaa
1319,treffen::V,срещна,aporappaa
1320,sich versammeln::V,събера се,majorpoq
1321,spielen::V,играя,pinnguarpoq
1322,singen::V,пея,erinarsorpoq
1323,tanzen::V,танцувам,qitippoq
1324,sich trennen::V,разделя се,immikkoortippaa
1325,verlassen::V,напусна,
1326,retten::V,спася,annaappaa
1327,bewachen::V,охранявам,
1328,schützen::V,запазя,eriagaa
1329,schützen::V,запазя,pineqartaalivaa
1330,verteidigen::V,защитя,
1331,sich schlagen::V,бия се,
1332,schießen::V,стрелям,aallaavaa
1333,schießen::V,стрелям,piseriuppaa
1334,siegen::V,победя,
1335,ärgern::V,ядосам,ninngassarpaa
1336,ärgern::V,ядосам,ninngassaarpaa
1337,schlagen::V,бия,unatarpaa
1338,schlagen::V,ударя,unatarpaa
1339,treten::V,ритам,tukerpoq
1340,stechen::V,бодна,iguppaa
1341,stechen::V,бодна,qasilippoq
1342,stoßen::V,бутна,ikuserpaa
1343,stoßen::V,бутна,ikusimmippaa
1344,stoßen::V,блъсна,ikuserpaa
1345,stoßen::V,блъсна,ikusimmippaa
1346,stören::V,смутя,akornuserpaa
1347,belästigen::V,отегча,
1348,belästigen::V,безпокоя,
1349,verbergen::V,скрия,anngigaa
1350,täuschen::V,измамя,
1351,betrügen::V,измамя,peqquserluttuliorfigaa
1352,töten::V,убия,maappaa
1353,töten::V,убия,toquppaa
1354,töten::V,умъртвя,maappaa
1355,töten::V,умъртвя,toquppaa
1356,wohnen::V,живея,najugaqarpoq
1357,arbeiten::V,работя,sulivoq
1358,sammeln::V,събера,katersorpai
1359,pflücken::V,бера,
1360,pflücken::V,откъсна,
1361,jagen::V,ловувам,piniarpoq
1362,fischen::V,ловя риба,aalisarpoq
1363,fassen::V,хвана,
1364,hüten::V,пазя,
1365,treiben::V,карам,
1366,anbinden::V,завържа,qilerut
1367,anbinden::V,завържа,qilersorpaa
1368,anbinden::V,завържа,ungerlatserpaa
1369,füttern::V,храня,nerlerpaa
1370,melken::V,доя,
1371,hacken::V,сека,
1372,gießen::V,полея,imerterpaa
1373,reifen::V,узрея,
1374,zubereiten::V,приготвя,
1375,kochen::V,варя,igavoq
1376,backen::V,пека,
1377,braten::V,пържа,siappaa
1378,umrühren::V,разбъркам,qeerlerpaa
1379,stricken::V,плета,
1380,nähen::V,шия,
1381,färben::V,боядисам,misuppaa
1382,reinigen::V,почистя,sanniarpaa
1383,waschen::V,мия,asappaa
1384,waschen::V,пера,asappaa
1385,abwischen::V,избърша,saligarpaa
1386,abwischen::V,избърша,saligartorpaa
1387,spülen::V,плакна,
1388,fegen::V,измета,sanngiarpaa
1389,kehren::V,мета,
1390,baden::V,къпя се,uffarpoq
1391,sich waschen::V,мия се,uffarpoq
1392,ausziehen::V,съблека,annoraajarpaa
1393,anziehen::V,облека,ativaa
1394,anziehen::V,облека,atitippaa
1395,sich anziehen::V,облека се,atisalersorpoq
1396,kämmen::V,реша,
1397,kämmen::V,вчеша,
1398,schmücken::V,накича,
1399,sagen::V,кажа,oqarpoq
1400,sprechen::V,говоря,oqaluttarpoq
1401,reden::V,говоря,oqaluppoq
1402,sich unterhalten::V,разговарям,
1403,fragen::V,запитам,aperaa
1404,bitten::V,моля,aperaa
1405,bitten::V,моля,qinnuigaa
1406,erzählen::V,разкажа,oqaluttuaraa
1407,mitteilen::V,съобщя,oqalualaarpoq
1408,nennen::V,нарека,
1409,rufen::V,викам,qaaqquaa
1410,rufen::V,повикам,qaaqquaa
1411,prahlen::V,хваля се,oqqartuvoq
1412,prahlen::V,хваля се,oqallortuvoq
1413,übersetzen::V,преведа,ikaarpoq
1414,übersetzen::V,преведа,nutserpaa
1415,denken::V,мисля,isumaqarpoq
1416,glauben::V,вярвам,upperaa
1417,glauben::V,вярвам,isumaqarpoq
1418,bemerken::V,забележа,
1419,erkennen::V,позная,ilisaraa
1420,begreifen::V,схвана,
1421,verstehen::V,разбера,paasivaa
1422,lernen::V,уча се,ilinniarpoq
1423,wissen::V,зная,nalunngilaa
1424,sich erinnern an::V,спомня си за,eqqaavaa
1425,vergessen::V,забравя,puiorpaa
1426,messen::V,меря,ussersarpaa
1427,zählen::V,броя,kisitsivoq
1428,rechnen::V,сметна,kisitsivoq
1429,lesen::V,чета,atuarpoq
1430,malen::V,рисувам,qalipappaa
1431,zeichnen::V,рисувам,
1432,schreiben::V,пиша,allappoq
1433,besitzen::V,имам,
1434,besitzen::V,притежавам,
1435,kaufen::V,купя,pisiaraa
1436,kaufen::V,купувам,pisiaraa
1437,verkaufen::V,продам,akigaa
1438,bezahlen::V,заплатя,akilerpaa
1439,zahlen::V,платя,
1440,beherrschen::V,владея,inappaa
1441,ertragen::V,понеса,ernertaaraa
1442,Platte::N,,qaateq
1443,Stütze::N,,ajagutaq
1444,Stütze::N,,ajaagutaq
1445,stehlen::V,,tillippaa
