,Concept_ID,tr,hy
760,hübsch::A,sevimli,գրավիչ
761,hübsch::A,sevimli,սիրունիկ
762,böse::A,kötü,չար
763,dumm::A,aptal,հիմար
764,faul::A,tembel,ծույլ
765,fleißig::A,çalışkan,ջանասեր
766,fleißig::A,çalışkan,փութաջան
767,geizig::A,cimri,ագահ
768,geizig::A,cimri,կծծի
769,klug::A,zekî,խելոք
770,klug::A,zekî,ընդունակ
771,klug::A,akıllı,խելոք
772,klug::A,akıllı,ընդունակ
773,geschickt::A,becerikli,ճարտար
774,lieb::A,sevimli,սիրելի
775,lustig::A,neşeli,զվարթ
776,sanft::A,nazik,հեզ
777,hungrig::A,aç,քաղցած
778,krank::A,hasta,հիվանդ
779,krank::A,rahatsız,հիվանդ
780,nackt::A,çıplak,մերկ
781,traurig::A,kederli,տխուր
782,traurig::A,üzüntülü,տխուր
783,lebendig::A,canlı,կենդանի
784,gut::A,iyi,լավ
785,schlecht::A,kötü,վատ
786,richtig::A,doğru,ձիշտ
787,schlimm::A,kötü,լղրճուկ
788,wahr::A,doğru,ճիշտ
789,wahr::A,doğru,իրական
790,wahr::A,gerçek,ճիշտ
791,wahr::A,gerçek,իրական
792,alt::A,eski,հին
793,neu::A,yeni,նոր
794,ehemalig::A,önceki,նախկին
795,alt[Lebewesen]::A,yaşlı,ծեր
796,alt[Lebewesen]::A,yaşlı,պառավ
797,jung::A,genç,մատաղ
798,arm::A,fakir,աղքատ
799,reich::A,zengin,հարուստ
800,bekannt::A,bilinen,ծանոթ
801,berühmt::A,ünlü,հայտնի
802,berühmt::A,ünlü,հռչակավոր
803,berühmt::A,meşhur,հայտնի
804,berühmt::A,meşhur,հռչակավոր
805,fremd::A,yabancı,օտար
806,verschieden::A,ayrı,տարբեր
807,verschieden::A,farklı,տարբեր
808,nah::A,yakın,մոտ
809,nah::A,yakın,մերձ
810,nah::A,bitişik,մոտ
811,nah::A,bitişik,մերձ
812,fern::A,uzak,հեռավոր
813,linker::A,sol,ձախ
814,rechter::A,sağ,աջ
815,anderer::A,diğer,այլ
816,anderer::A,diğer,ուրիշ
817,erster::A,ilk,առաջին
818,erster::A,birinci,առաջին
819,zweiter::A,ikinci,երկրորդ
820,dritter::A,üçüncü,երրորդ
821,letzter::A,son,վերջին
822,letzter::A,sonuncu,վերջին
823,allein::ADV,yalnız,միայնակ
824,allein::ADV,tek başına,միայնակ
825,auf einmal::ADV,birden,միասնաբար
826,zusammen::ADV,beraber,միասին
827,zusammen::ADV,beraber,իրար հետ
828,zusammen::ADV,birlikte,միասին
829,zusammen::ADV,birlikte,իրար հետ
830,lange::ADV,çok,երկար ժամանակ
831,lange::ADV,uzun,երկար ժամանակ
832,plötzlich::ADV,ansızın,հանկարծ
833,plötzlich::ADV,birdenbire,հանկարծ
834,sofort::ADV,hemen,իսկույն
835,sofort::ADV,derhal,իսկույն
836,später::ADV,daha sonra,ավելի ուշ
837,später::ADV,daha sonra,հետո
838,jetzt::ADV,şimdi,այժմ
839,heute::ADV,bugün,այսօր
840,morgen::ADV,yarın,վաղը
841,bald::ADV,yakında,շուտով
842,dann::ADV,sonra,ապա
843,dann::ADV,sonra,հետո
844,gestern::ADV,dün,երեկ
845,einst::ADV,eskiden,հին ատեն
846,damals::ADV,o zamanlar,ատէնին
847,danach::ADV,sonradan,ապա
848,danach::ADV,sonradan,այն ժամանակ
849,danach::ADV,ondan sonra,ապա
850,danach::ADV,ondan sonra,այն ժամանակ
851,vorher::ADV,önce,առաջ
852,vorher::ADV,önceden,առաջ
853,zuerst::ADV,ilk önce,նախ
854,einmal::ADV,bir defa,մի անգամ
855,manchmal::ADV,bazan,երբեմն
856,oft::ADV,sık sık,հաճախ
857,oft::ADV,çok defa,հաճախ
858,immer::ADV,daima,միշտ
859,immer::ADV,her zaman,միշտ
860,niemals::ADV,asla değil,երբեք
861,niemals::ADV,hiçbir zaman,երբեք
862,hier::ADV,burada,այստեղ
863,hierhin::ADV,buraya,այստեղ
864,von hier::ADV,buradan,այդտեղից
865,dort::ADV,orada,այնտեղ
866,dort::ADV,şurada,այնտեղ
867,dorthin::ADV,oraya,այնտեղ
868,dorthin::ADV,şuraya,այնտեղ
869,geradeaus::ADV,doğru,ուղիղ
870,vorwärts::ADV,ileri,առաջ
871,rückwärts::ADV,geri,դեպի ետ
872,zurück::ADV,geriye,ետ
873,unten::ADV,aşağıda,ներքեւում
874,hinab::ADV,aşağıya,ներքեւ
875,oben::ADV,yukarıda,վերեւում
876,hinauf::ADV,yukarı,վերեւ
877,hinauf::ADV,yukarıya,վերեւ
878,überall::ADV,her yerde,ամենուր
879,nicht::ADV,-mi-,չէ
880,nicht::ADV,değil,չէ
881,ein wenig::ADV,biraz,մի քիչ
882,kaum::ADV,dar,հազիվ
883,kaum::ADV,hemen hemen değil,հազիվ
884,sehr::ADV,pek,շատ
885,sehr::ADV,gayet,շատ
886,so::ADV,öyle,այդպես
887,so::ADV,böyle,այդպես
888,noch::ADV,hâlâ,դեռ
889,noch::ADV,henüz,դեռ
890,nur::ADV,ancak,միայն
891,nur::ADV,yalnız,միայն
892,schon::ADV,çoktan,արդեն
893,wieder::ADV,tekrar,նորից
894,wieder::ADV,tekrar,դարձյալ
895,wieder::ADV,yeniden,նորից
896,wieder::ADV,yeniden,դարձյալ
897,vergebens::ADV,boşuna,իզուր
898,vor::PRP,önünde,դիմացը
899,hinter::PRP,arkasında,ետեւը
900,unter::PRP,altında,տակ
901,durch::PRP,sayesinde,միջով
902,durch::PRP,ortasından,միջով
903,neben::PRP,yanında,քովը
904,zwischen::PRP,arasında,միջեւ
905,wegen::PRP,dolayı,պատճառով
906,wegen::PRP,dolayı,շնորհից
907,dies::PRN,bu,սա
908,dies::PRN,bu,այս
909,das::PRN,o,դա
910,das::PRN,o,այդ
911,das::PRN,şu,դա
912,das::PRN,şu,այդ
913,alles::PRN,hepsi,ամեն ինչ
914,alles::PRN,her şey,ամեն ինչ
915,ich::PRN,ben,ես
916,du::PRN,sen,դու
917,er::PRN,o,նա
918,wir::PRN,biz,մենք
919,ihr::PRN,siz,դուք
920,sie::PRN,onlar,նրանք
921,was::FPRN,ne,ինչ
922,wer::FPRN,kim,ով
923,wo::FADV,nerede,ուր
924,wo::FADV,nerede,որտեղ
925,wohin::FADV,nereye,դեպի ուր
926,wie::FADV,nasıl,ինչպես
927,warum::FADV,neden,ինչու
928,wieviel::FNUM,kaç,որչափ
929,wieviel::FNUM,ne kadar,որչափ
930,eins::NUM,bir,մեկ
931,zwei::NUM,iki,երկու
932,drei::NUM,üç,երեք
933,vier::NUM,dört,չորս
934,fünf::NUM,beş,հինգ
935,sechs::NUM,altı,վեց
936,sieben::NUM,yedi,յոթ
937,acht::NUM,sekiz,ութ
938,neun::NUM,dokuz,ինը
939,zehn::NUM,on,տասը
940,elf::NUM,on bir,տասնմեկ
941,zwölf::NUM,on iki,տասներկու
942,zwanzig::NUM,yirmi,քսան
943,dreißig::NUM,otuz,երեսուն
944,vierzig::NUM,kırk,քառասուն
945,fünfzig::NUM,elli,հիսուն
946,sechzig::NUM,altmış,վաթսուն
947,siebzig::NUM,yetmiş,յոթանասուն
948,achtzig::NUM,seksen,ութսուն
949,neunzig::NUM,doksan,իննսուն
950,hundert::NUM,yüz,հարյուր
951,tausend::NUM,bin,հազար
952,und::CNJ,ve,ու
953,und::CNJ,ile,ու
954,oder::CNJ,ya,կամ
955,oder::CNJ,yahut,կամ
956,stehen::V,durmak,կանգնել
957,sitzen::V,oturmak,նստել
958,liegen::V,yatmak,ստել
959,hängen::V,asılı olmak,կախվել
960,werden::V,olmak,դառնալ
961,werden::V,olunmak,դառնալ
962,passieren::V,olmak,պատահել
963,beginnen::V,başlamak,սկսվել
964,enden::V,bitmek,վերջանալ
965,enden::V,sona ermek,վերջանալ
966,wechseln::V,değişmek,փոխվել
967,aufgehen[Sonne]::V,doğmak,բարձրանալ
968,aufgehen[Sonne]::V,doğmak,ելնել 
969,untergehen[Sonne]::V,batmak,մտնել
970,scheinen[Sonne]::V,parlamak,շողալ
971,scheinen[Sonne]::V,parlamak,փայլել
972,donnern::V,gök gürlemek,որոտալ
973,wehen::V,esmek,փչել
974,strömen::V,akmak,հոսել
975,fließen::V,akmak,հոսել
976,sich drehen::V,dönmek,պտտվել
977,schwanken::V,sallanmak,տատանվել
978,schwingen::V,titremek,ճոճվել
979,fallen::V,düşmek,ընկնել
980,brennen::V,yanmak,այրվել
981,rauchen::V,tütmek,ծխել
982,regnen::V,yağmak,անձրեւ գալ
983,gefrieren::V,donmak,սառչել
984,tauen::V,erimek,լկիլ
985,schmelzen::V,erimek,հալիլ
986,trocknen::V,kurumak,չորանալ
987,sieden::V,kaynamak,եռալ
988,faulen::V,çürümek,փտել
989,verfaulen::V,çürümek,նեխել
990,reißen::V,yırtılmak,պատռվել
991,reißen::V,yırtılmak,ճղվել
992,versinken::V,batmak,սուզվել
993,vergehen::V,geçmek,անցնել 
994,erscheinen::V,görünmek,հայտնվել
995,erscheinen::V,görünmek,երեւալ
996,verschwinden::V,kaybolmak,անհետանալ
997,sinken::V,inmek,ընկնել
998,abnehmen::V,azalmak,փոքրանալ
999,zunehmen::V,artmak,մեծանալ
1000,zunehmen::V,çoğalmak,մեծանալ
1001,steigen::V,artmak,բարձրանալ
1002,steigen::V,yükselmek,բարձրանալ
1003,wachsen::V,büyümek,աճել
1004,wachsen::V,gelişmek,աճել
1005,glänzen::V,parlamak,նշուլել
1006,glänzen::V,parlamak,փայլիլ
1007,funkeln::V,parıldamak,փայլատակել
1008,lärmen::V,gürültü yapmak,աղմուկ հանել
1009,läuten::V,çalmak,զնգալ
1010,klingeln::V,zil çalmak,զնգալ
1011,klirren::V,şakırdamak,զնգզնգալ
1012,klirren::V,zangırdamak,զնգզնգալ
1013,brausen::V,köpürmek,մոլեգնել
1014,brausen::V,kükremek,մոլեգնել
1015,rauschen::V,fışırdamak,սոսափել
1016,klingen::V,tınlamak,հնչել
1017,bellen::V,havlamak,հաչել
1018,heulen::V,ulumak,ոռնալ 
1019,blasen::V,üflemek,փչել 
1020,pfeifen::V,düdük çalmak,սուլել
1021,schreien::V,bağırmak,գոռալ 
1022,schreien::V,haykırmak,գոռալ 
1023,stöhnen::V,inlemek,տնքալ
1024,zittern::V,titremek,դողալ
1025,leben::V,yaşamak,ապրել
1026,leben::V,hayatta olmak,ապրել
1027,geboren werden::V,doğmak,ծնվել
1028,atmen::V,solunmak,շնչել
1029,atmen::V,nefes almak,շնչել
1030,trinken::V,içmek,խմել
1031,essen::V,yemek,ուտել
1032,schlucken::V,yutmak,կլանել
1033,schlucken::V,yutmak,կուլ տալ
1034,müde werden::V,yorulmak,հոգնել
1035,einschlafen::V,uykuya dalmak,քուն մտնել
1036,schlafen::V,uyumak,քնել
1037,aufwachen::V,uyanmak,արթննալ
1038,aufstehen::V,kalkmak,ելլել
1039,aufstehen::V,yataktan kalkmak,ելլել
1040,sich erholen::V,dinlenmek,հանգստանալ
1041,krank werden::V,hastalanmak,հիւանդանալ
1042,krank sein::V,hasta olmak,հիվանդ լինել
1043,schmerzen::V,ağrımak,ցավել
1044,husten::V,öksürmek,հազալ
1045,genesen::V,şifa bulmak,ապաքինվել
1046,sterben::V,ölmek,մեռնել
1047,sterben::V,ölmek,վախճանվել
1048,sterben::V,vefat etmek,մեռնել
1049,sterben::V,vefat etmek,վախճանվել
1050,umkommen::V,ölmek,կործանվել
1051,sich bewegen::V,hareket etmek,ընթանալ
1052,sich rühren::V,kımıldanmak,շարժվել
1053,sich erheben::V,kalkmak,կանգնել
1054,sich erheben::V,kalkmak,վեր կենալ
1055,sich erheben::V,ayağa kalkmak,կանգնել
1056,sich erheben::V,ayağa kalkmak,վեր կենալ
1057,sich setzen::V,oturmak,նստել
1058,hinfallen::V,yere düşmek,ընկնել
1059,laufen::V,yürümek,քայլել
1060,schreiten::V,yürümek,ճեմել
1061,schreiten::V,adım atmak,ճեմել
1062,spazierengehen::V,gezmek,շրջագայել
1063,spazierengehen::V,dolaşmak,շրջագայել
1064,eilen::V,seğirtmek,շտապել
1065,sich beeilen::V,acele etmek,շտապել 
1066,sausen::V,hızla gitmek,սլանալ
1067,rennen::V,koşmak,վազել
1068,springen::V,atlamak,ցատկել
1069,springen::V,sıçramak,ցատկել
1070,klettern::V,tırmanmak,մագլցել
1071,schaukeln::V,sallanmak,ճոճվել
1072,schaukeln::V,sallanmak,օրորվել
1073,kriechen::V,sürünmek,սողալ
1074,schwimmen::V,yüzmek,լողալ
1075,tauchen::V,dalmak,սուզվել
1076,rudern::V,kürek çekmek,թիավարել
1077,fahren::V,gitmek,ընթանալ
1078,fliegen::V,uçmak,թռչել
1079,gehen::V,gitmek,գնալ
1080,weggehen::V,gitmek,հեռանալ
1081,abfahren::V,kalkmak,ճանապարհվել
1082,anhalten::V,durmak,կանգնել
1083,hineingehen::V,içeri girmek,մտնել
1084,eintreten::V,girmek,մտնել
1085,kommen::V,gelmek,գալ
1086,ankommen::V,varmak,ժամանել
1087,zurückkommen::V,dönmek,վերադառնալ
1088,bleiben::V,kalmak,մնալ
1089,warten::V,beklemek,սպասել
1090,erwarten::V,beklemek,սպասել
1091,suchen::V,aramak,որոնել
1092,finden::V,bulmak,գտնել
1093,versuchen::V,denemek,փորձել
1094,vorbereiten::V,hazırlamak,պատրաստել
1095,lieben::V,sevmek,սիրել
1096,mögen::V,beğenmek,հավանել
1097,mögen::V,beğenmek,սիրել
1098,lachen::V,gülmek,ծիծաղել
1099,rühren::V,dokunmak,հուզել
1100,rühren::V,duygulandırmak,հուզել
1101,weinen::V,ağlamak,լալ
1102,schimpfen::V,küfretmek,տրտնջալ
1103,schimpfen::V,küfretmek,քրթմնջել
1104,sich ärgern::V,kızmak,զայրանալ
1105,sich fürchten::V,korkmak,վախնալ
1106,fürchten::V,korkmak,վախենալ
1107,fliehen::V,kaçmak,փախչել
1108,flüchten::V,kaçmak,փախչել
1109,sehen::V,görmek,տեսնել
1110,anschauen::V,seyretmek,դիտել
1111,ansehen::V,bakmak,նայել
1112,hören::V,duymak,լսել
1113,hören::V,işitmek,լսել
1114,zuhören::V,dinlemek,ունկնդրել
1115,probieren::V,denemek,համը տեսել
1116,probieren::V,tadına bakmak,համը տեսել
1117,riechen::V,kokusunu almak,հոտ առնել
1118,fühlen::V,duymak,զգալ
1119,fühlen::V,hissetmek,զգալ
1120,scheinen::V,görünmek,երեւալ
1121,zu sehen sein::V,görünmek,երեւալ
1122,vernehmen::V,haber almak,իմանալ 
1123,frieren::V,üşümek,մրսել
1124,tun::V,etmek,անել
1125,tun::V,yapmak,անել
1126,können::V,bilmek,կարողանալ
1127,wollen::V,istemek,ուզել
1128,wollen::V,istemek,ցանկանալ
1129,anfangen::V,başlamak,սկսել
1130,beenden::V,bitirmek,վերջացնել
1131,aufhören::V,bitmek,դադարել
1132,gelingen::V,başarmak,հաջողվել
1133,gelingen::V,başarmak,գլուխ գալ
1134,geraten::V,düşmek,ստացվել
1135,öffnen::V,açmak,բաց անել
1136,schließen::V,kapamak,փակել 
1137,stellen::V,koymak,դնել
1138,setzen::V,koymak,նստեցնել
1139,setzen::V,oturtmak,նստեցնել
1140,legen::V,koymak,դնել
1141,legen::V,yatırmak,դնել
1142,berühren::V,dokunmak,դիպչել
1143,berühren::V,dokunmak,շոշափել
1144,verbinden::V,bağlamak,շաղկապել
1145,verbinden::V,birleştirmek,շաղկապել
1146,bedecken::V,örtmek,ծածկել
1147,bedecken::V,kaplamak,ծածկել
1148,aufhängen::V,asmak,կախել
1149,anzünden::V,yakmak,վառել
1150,anzünden::V,ateşlemek,վառել
1151,aufheben::V,kaldırmak,վերցնել
1152,zurücklassen::V,geride bırakmak,թողնել
1153,verlieren::V,yitirmek,կորցնել
1154,verlieren::V,kaybetmek,կորցնել
1155,fallen lassen::V,düşürmek,գցել
1156,machen::V,yapmak,անել
1157,herstellen::V,yapmak,արտադրել
1158,herstellen::V,imal etmek,արտադրել
1159,bauen::V,kurmak,կառուցել
1160,bauen::V,inşa etmek,կառուցել
1161,reparieren::V,onarmak,նորոգել
1162,reparieren::V,tamir etmek,նորոգել
1163,verbessern::V,düzeltmek,բարելավել
1164,ändern::V,değiştirmek,փոխել
1165,graben::V,kazmak,փորել
1166,beugen::V,eğmek,ծռել
1167,biegen::V,bükmek,թեքել
1168,drehen::V,çevirmek,ոլորել
1169,drehen::V,döndürmek,ոլորել
1170,wenden::V,çevirmek,պտտել
1171,umdrehen::V,çevirmek,շրջել
1172,heben::V,kaldırmak,բարձրացնել
1173,hochheben::V,yukarı kaldırmak,բարձրացնել
1174,ergreifen::V,tutmak,վարակվել
1175,ergreifen::V,yakalamak,վարակվել
1176,halten::V,tutmak,բռնել
1177,drücken::V,sıkmak,ճնշել
1178,schieben::V,itmek,հրել
1179,schieben::V,sürmek,հրել
1180,kratzen::V,kaşımak,քերել
1181,lecken::V,yalamak,լիզել
1182,beißen::V,ısırmak,կծել
1183,abreißen::V,koparmak,պոկել
1184,abschneiden::V,keserek ayırmak,կտրել 
1185,binden::V,bağlamak,կապել
1186,stecken::V,sokmak,խրել
1187,brechen::V,kırmak,կոտրել 
1188,klopfen::V,çalmak,թակել
1189,hauen::V,vurmak,ծեծել
1190,kleben::V,yapıştırmak,կպցնել
1191,reiben::V,ovmak,շփել
1192,reiben::V,sürtmek,շփել
1193,streichen::V,sürmek,վրան քսել
1194,schleifen::V,bilemek,սրել 
1195,schneiden::V,kesmek,կտրել
1196,rütteln::V,sallamak,ցնցել
1197,schütteln::V,sarsmak,թափահարել
1198,schütteln::V,çalkamak,թափահարել
1199,schwenken::V,sallamak,ճոճել
1200,schütten::V,dökmek,լցնել
1201,schütten::V,akıtmak,լցնել
1202,füllen::V,doldurmak,լիքը լցնել
1203,einwickeln::V,sarmak,փաթաթել
1204,tragen::V,taşımak,կրել
1205,tragen::V,taşımak,տանել
1206,schleppen::V,sürüklemek,քաշել
1207,ziehen::V,çekmek,ձգել
1208,ziehen::V,çekmek,քաշել
1209,aufbewahren::V,saklamak,պահել 
1210,werfen::V,atmak,նետել
1211,fangen::V,tutmak,
1212,fangen::V,yakalamak,
1213,packen::V,tutmak,հափշտակել
1214,packen::V,yakalamak,հափշտակել
1215,verstecken::V,saklamak,ծածկել
1216,teilen::V,bölmek,բաժանել
1217,teilen::V,ayırmak,բաժանել
1218,schicken::V,yollamak,ուղարկել
1219,schicken::V,göndermek,ուղարկել
1220,bringen::V,getirmek,բերել
1221,hinzufügen::V,katmak,ավելացնել
1222,hinzufügen::V,eklemek,ավելացնել
1223,bekommen::V,almak,հայթայթել
1224,bekommen::V,eline geçmek,հայթայթել
1225,erhalten::V,almak,ստանալ
1226,nehmen::V,almak,վերցնել
1227,wählen::V,seçmek,ընտրել
1228,auswählen::V,seçmek,գերադասել
1229,auswählen::V,ayırmak,գերադասել
1230,bewahren::V,korumak,պահպանել
1231,behindern::V,engellemek,խոչընդոտել
1232,verderben::V,bozmak,փչացնել
1233,beschädigen::V,zedelemek,վնասել
1234,beschädigen::V,ziyan vermek,վնասել
1235,zerbrechen::V,kırmak,ջարդել
1236,zerbrechen::V,kırmak,կոտրել
1237,zerreißen::V,yırtmak,պատռել
1238,zerstören::V,yıkmak,քանդել
1239,zerstören::V,tahrip etmek,քանդել
1240,verbrennen::V,yakmak,այրել
1241,geben::V,vermek,տալ
1242,reichen::V,uzatmak,հանձնել
1243,schenken::V,hediye etmek,նվիրել
1244,versprechen::V,vaat etmek,խոստանալ
1245,wünschen::V,kutlamak,մաղթել
1246,loben::V,övmek,գովել
1247,küssen::V,öpmek,համբուրել
1248,wiegen::V,sallamak,օրորել
1249,zudecken::V,örtmek,վրան գցել
1250,wecken::V,uyandırmak,զարթնեցնել
1251,zeigen::V,göstermek,ցույց տալ
1252,führen::V,gezdirmek,ուղեկցել
1253,führen::V,yol göstermek,ուղեկցել
1254,lehren::V,okutmak,սովորեցնել
1255,lehren::V,öğretmek,սովորեցնել
1256,unterrichten::V,öğretmek,ավանդել
1257,aufziehen::V,yetiştirmek,դաստիարակել
1258,leiten::V,yönetmek,ղեկավարել
1259,leiten::V,yönetmek,կառավարել
1260,leiten::V,idare etmek,ղեկավարել
1261,leiten::V,idare etmek,կառավարել
1262,antreiben::V,teşvik etmek,շտապեցնել
1263,lassen::V,-tırmak,ստիպել
1264,einladen::V,davet etmek,հրավիրել
1265,vereinigen::V,birleştirmek,միացնել
1266,besuchen::V,uğramak,այցելել
1267,besuchen::V,ziyaret etmek,այցելել
1268,besuchen::V,görmeye gitmek,այցելել
1269,treffen::V,rastlamak,հանդիպել
1270,treffen::V,isabet etmek,հանդիպել
1271,sich versammeln::V,toplanmak,հավաքվել
1272,spielen::V,oynamak,խաղալ
1273,singen::V,söylemek,երգել
1274,singen::V,şarkı söylemek,երգել
1275,tanzen::V,oynamak,պարել
1276,tanzen::V,dans etmek,պարել
1277,sich trennen::V,ayrılmak,ցրվել
1278,verlassen::V,bırakmak,լքել
1279,verlassen::V,terk etmek,լքել
1280,retten::V,kurtarmak,փրկել
1281,bewachen::V,gözetmek,պահել
1282,schützen::V,korumak,պաշտպանել
1283,verteidigen::V,savunmak,պաշտպանել
1284,sich schlagen::V,dövüşmek,կռվել
1285,schießen::V,ateş etmek,կրակել
1286,siegen::V,yenmek,հաղթել
1287,ärgern::V,kızdırmak,ձանձրացնել
1288,schlagen::V,dövmek,խփել
1289,treten::V,tepmek,քացի տալ
1290,stechen::V,sokmak,խայթել
1291,stechen::V,batırmak,խայթել
1292,stoßen::V,itmek,մղել
1293,stehlen::V,çalmak,գողանալ
1294,stören::V,bozmak,խանգարել
1295,stören::V,etkilemek,խանգարել
1296,belästigen::V,rahatsız etmek,անհանգստացնել
1297,verbergen::V,saklamak,թաքցնել
1298,täuschen::V,aldatmak,խաբել
1299,betrügen::V,aldatmak,խաբել
1300,betrügen::V,dolandırmak,խաբել
1301,töten::V,öldürmek,սպանել 
1302,wohnen::V,oturmak,բնակվել
1303,arbeiten::V,çalışmak,աշխատել
1304,sammeln::V,toplamak,հավաքել
1305,pflücken::V,koparmak,քաղել
1306,jagen::V,avlanmak,որս անել
1307,fischen::V,balık tutmak,ձուկ բռնել
1308,fassen::V,tutmak,բռնել
1309,fassen::V,yakalamak,բռնել
1310,hüten::V,otlatmak,արածեցնել
1311,treiben::V,gütmek,հովուել
1312,anbinden::V,bağlamak,չուանել
1313,füttern::V,beslemek,կերակրել
1314,melken::V,sağmak,կթել
1315,hacken::V,yarmak,կոտորել
1316,gießen::V,sulamak,ջրել
1317,reifen::V,olgunlaşmak,հասունանալ 
1318,zubereiten::V,hazırlamak,պատրաստել
1319,kochen::V,pişirmek,եփել
1320,kochen::V,kaynatmak,եփել
1321,backen::V,pişirmek,թխել
1322,backen::V,fırında pişirmek,թխել
1323,braten::V,kızartmak,տապակել
1324,umrühren::V,karıştırmak,խառնել
1325,stricken::V,örmek,գործել
1326,nähen::V,dikmek,կարել
1327,färben::V,boyamak,ներկել
1328,reinigen::V,temizlemek,մաքրել
1329,waschen::V,yıkamak,լվանալ
1330,abwischen::V,silmek,սրբել
1331,spülen::V,çalkamak,ողողել
1332,spülen::V,çalkamak,պարզաջրել
1333,fegen::V,süpürmek,ավլել
1334,kehren::V,süpürmek,ավլել
1335,baden::V,yıkanmak,լողանալ
1336,baden::V,banyo yapmak,լողանալ
1337,sich waschen::V,yıkanmak,լվացվել
1338,ausziehen::V,çıkarmak,հանել
1339,anziehen::V,giymek,հագնել
1340,sich anziehen::V,giyinmek,հագնվել
1341,kämmen::V,taramak,սանրել
1342,schmücken::V,süslemek,զարդարել
1343,sagen::V,demek,ասել
1344,sagen::V,söylemek,ասել
1345,sprechen::V,konuşmak,խոսել
1346,reden::V,konuşmak,զրուցել
1347,sich unterhalten::V,sohbet etmek,խոսակցել
1348,fragen::V,sormak,հարցնել
1349,bitten::V,dilemek,խնդրել
1350,bitten::V,rica etmek,խնդրել
1351,erzählen::V,bahsetmek,պատմել
1352,erzählen::V,hikâye etmek,պատմել
1353,mitteilen::V,bildirmek,հաղորդել
1354,nennen::V,adlandırmak,անվանել
1355,rufen::V,çağırmak,կանչել
1356,prahlen::V,övünmek,պարծենալ
1357,übersetzen::V,çevirmek,թարգմանել
1358,übersetzen::V,tercüme etmek,թարգմանել
1359,denken::V,düşünmek,մտածել
1360,glauben::V,inanmak,հավատալ
1361,glauben::V,zannetmek,հավատալ
1362,bemerken::V,farkına varmak,նկատել
1363,erkennen::V,tanımak,ճանաչել
1364,begreifen::V,anlamak,հասկանալ
1365,begreifen::V,kavramak,հասկանալ
1366,verstehen::V,duymak,ըմբռնել
1367,verstehen::V,anlamak,ըմբռնել
1368,lernen::V,öğrenmek,սովորել
1369,wissen::V,bilmek,իմանալ
1370,sich erinnern an::V,hatırlamak,հիշել
1371,sich erinnern an::V,hatırlamak,մտաբերել
1372,vergessen::V,unutmak,մոռանալ
1373,messen::V,ölçmek,չափել
1374,zählen::V,saymak,թվել
1375,zählen::V,saymak,հաշվել
1376,rechnen::V,hesap etmek,հաշվել
1377,rechnen::V,hesap etmek,հաշվարկել
1378,lesen::V,okumak,կարդալ
1379,malen::V,resmini yapmak,նկարել
1380,zeichnen::V,çizmek,գծել
1381,schreiben::V,yazmak,գրել
1382,besitzen::V,haiz olmak,ունենալ
1383,besitzen::V,haiz olmak,տեր լինել
1384,besitzen::V,sahip olmak,ունենալ
1385,besitzen::V,sahip olmak,տեր լինել
1386,kaufen::V,almak,գնել
1387,verkaufen::V,satmak,վաճառել
1388,bezahlen::V,ödemek,վճարել
1389,zahlen::V,ödemek,վճարել
1390,beherrschen::V,hâkim olmak,ղեկավարել
1391,ertragen::V,dayanmak,դիմանալ
1392,ertragen::V,katlanmak,դիմանալ
