,Concept_ID,lv,es
233,Anhöhe::N,мыльк,cerro
234,Anhöhe::N,нӧрыс,cerro
235,Anhöhe::N,paugurs,cerro
236,Berg::N,чой,monte
237,Berg::N,чой,montaña
238,Berg::N,керӧс,monte
239,Berg::N,керӧс,montaña
240,Berg::N,kalns,monte
241,Berg::N,kalns,montaña
242,Gipfel::N,чук,cima
243,Gipfel::N,чук,cumbre
244,Gipfel::N,virsotne,cima
245,Gipfel::N,virsotne,cumbre
246,Höhle::N,рудӧг,cueva
247,Höhle::N,рудӧг,caverna
248,Höhle::N,ala,cueva
249,Höhle::N,ala,caverna
250,Abhang::N,ньывк,cuesta
251,Abhang::N,ньывк,declive
252,Abhang::N,бокша,cuesta
253,Abhang::N,бокша,declive
254,Abhang::N,nogāze,cuesta
255,Abhang::N,nogāze,declive
256,Quelle::N,ӧшмӧс,fuente
257,Quelle::N,ӧшмӧс,manantial
258,Quelle::N,avots,fuente
259,Quelle::N,avots,manantial
260,Bach::N,шор,arroyo
261,Bach::N,urga,arroyo
262,Bach::N,strauts,arroyo
263,Fluss::N,ю,río
264,Fluss::N,upe,río
265,Ufer::N,вадор,orilla
266,Ufer::N,krasts,orilla
267,Küste::N,вадор,costa
268,Küste::N,piekraste,costa
269,Festland::N,му,tierra firme
270,Festland::N,sauszeme,tierra firme
271,Meer::N,саридз,mar
272,Meer::N,jūra,mar
273,Bucht::N,куръя,cala
274,Bucht::N,куръя,bahía
275,Bucht::N,līcis,cala
276,Bucht::N,līcis,bahía
277,Insel::N,ді,isla
278,Insel::N,sala,isla
279,Blume::N,дзоридз,flor
280,Blume::N,puķe,flor
281,Blume::N,zieds,flor
282,Gras::N,турун,hierba
283,Gras::N,zāle,hierba
284,Wurzel::N,вуж,raíz
285,Wurzel::N,sakne,raíz
286,Baum::N,пу,árbol
287,Baum::N,koks,árbol
288,Stamm::N,пучер,tronco
289,Stamm::N,stumbrs,tronco
290,Rinde::N,кырсь,corteza
291,Rinde::N,miza,corteza
292,Ast::N,ув,rama
293,Ast::N,zars,rama
294,Zweig::N,вож,ramo
295,Zweig::N,nozare,ramo
296,Blatt::N,кор,hoja
297,Blatt::N,lapa,hoja
298,Birke::N,кыдз,abedul
299,Birke::N,bērzs,abedul
300,Kiefer[Baum]::N,пожӧм,pino
301,Kiefer[Baum]::N,priede,pino
302,Weide[Baum]::N,бадь,sauce
303,Weide[Baum]::N,kārkls,sauce
304,Tanne::N,коз,abeto
305,Tanne::N,egle,abeto
306,Horn::N,сюр,asta
307,Horn::N,сюр,cuerno
308,Horn::N,rags,asta
309,Horn::N,rags,cuerno
310,Feder::N,гӧн,pluma
311,Feder::N,тывборд,pluma
312,Feder::N,spalva,pluma
313,Fell::N,ку,piel
314,Fell::N,āda,piel
315,Flügel::N,борд,ala
316,Flügel::N,spārns,ala
317,Klaue::N,гыж,garra
318,Klaue::N,nags,garra
319,Kralle::N,гыж,uña
320,Kralle::N,гыж,garra
321,Kralle::N,nags,uña
322,Kralle::N,nags,garra
323,Schwanz::N,бӧж,cola
324,Schwanz::N,ļipa,cola
325,Ei::N,кольк,huevo
326,Ei::N,ola,huevo
327,Nest::N,поз,nido
328,Nest::N,ligzda,nido
329,Bau::N,горс,madriguera
330,Bau::N,пырмӧс,madriguera
331,Bau::N,гу,madriguera
332,Bau::N,ala,madriguera
333,Tier::N,пемӧс,animal
334,Tier::N,dzīvnieks,animal
335,Herde::N,стада,rebaño
336,Herde::N,кельӧб,rebaño
337,Herde::N,ganāmpulks,rebaño
338,Kuh::N,мӧс,vaca
339,Kuh::N,govs,vaca
340,Bulle::N,ӧш,toro
341,Bulle::N,bullis,toro
342,Pferd::N,вӧв,caballo
343,Pferd::N,zirgs,caballo
344,Schaf::N,ыж,oveja
345,Schaf::N,aita,oveja
346,Schwein::N,порсь,cerdo
347,Schwein::N,cūka,cerdo
348,Hund::N,пон,perro
349,Hund::N,suns,perro
350,Katze::N,кань,gato
351,Katze::N,kaķis,gato
352,Bär::N,ош,oso
353,Bär::N,lācis,oso
354,Eichhörnchen::N,ур,ardilla
355,Eichhörnchen::N,vāvere,ardilla
356,Elch::N,йӧра,alce
357,Elch::N,alnis,alce
358,Fuchs::N,руч,zorro
359,Fuchs::N,lapsa,zorro
360,Hase::N,кӧч,liebre
361,Hase::N,zaķis,liebre
362,Maus::N,шыр,ratón
363,Maus::N,pele,ratón
364,Wolf::N,кӧин,lobo
365,Wolf::N,vilks,lobo
366,Vogel::N,кай,ave
367,Vogel::N,кай,pájaro
368,Vogel::N,лэбач,ave
369,Vogel::N,лэбач,pájaro
370,Vogel::N,putns,ave
371,Vogel::N,putns,pájaro
372,Schwarm::N,чукӧр,bandada
373,Schwarm::N,spiets,bandada
374,Huhn::N,курӧг,gallina
375,Huhn::N,vista,gallina
376,Hahn::N,петук,gallo
377,Hahn::N,gailis,gallo
378,Gans::N,дзодзӧг,oca
379,Gans::N,дзодзӧг,ganso
380,Gans::N,zoss,oca
381,Gans::N,zoss,ganso
382,Adler::N,кутш,águila
383,Adler::N,ērglis,águila
384,Ente::N,утка,pato
385,Ente::N,pīle,pato
386,Eule::N,сюзь,lechuza
387,Eule::N,pūce,lechuza
388,Kranich::N,тури,grulla
389,Kranich::N,dzērve,grulla
390,Krähe::N,рака,corneja
391,Krähe::N,vārna,corneja
392,Kuckuck::N,кӧк,cuco
393,Kuckuck::N,dzeguze,cuco
394,Schwan::N,юсь,cisne
395,Schwan::N,gulbis,cisne
396,Fisch::N,чери,pez
397,Fisch::N,zivs,pez
398,Barsch::N,ёкыш,perca
399,Barsch::N,asaris,perca
400,Hecht::N,сир,lucio
401,Hecht::N,līdaka,lucio
402,Schlange[Tier]::N,кый,serpiente
403,Schlange[Tier]::N,čūska,serpiente
404,Wurm::N,номыр,gusano
405,Wurm::N,tārps,gusano
406,Spinne::N,черань,araña
407,Spinne::N,zirneklis,araña
408,Ameise::N,кодзувкот,hormiga
409,Ameise::N,skudra,hormiga
410,Laus::N,той,piojo
411,Laus::N,uts,piojo
412,Mücke::N,ном,mosquito
413,Mücke::N,ods,mosquito
414,Fliege::N,гут,mosca
415,Fliege::N,muša,mosca
416,Schmetterling::N,бобув,mariposa
417,Schmetterling::N,tauriņš,mariposa
418,Beere::N,тусь,baya
419,Beere::N,вотӧс,baya
420,Beere::N,oga,baya
421,Apfel::N,яблӧг,manzana
422,Apfel::N,ābols,manzana
423,Pilz::N,тшак,seta
424,Pilz::N,тшак,hongo
425,Pilz::N,sēne,seta
426,Pilz::N,sēne,hongo
427,Zwiebel::N,луккок,cebolla
428,Zwiebel::N,йӧнгыль,cebolla
429,Zwiebel::N,sīpols,cebolla
430,Saat::N,тусь,siembra
431,Saat::N,кӧйдыс,siembra
432,Saat::N,sēkla,siembra
433,Korn::N,тусь,grano
434,Korn::N,grauds,grano
435,Heu::N,турун,heno
436,Heu::N,siens,heno
437,Schale::N,кор,cáscara
438,Schale::N,čaula,cáscara
439,Schale::N,čaumala,cáscara
440,Grube::N,гу,foso
441,Grube::N,bedre,foso
442,Falle::N,лэч,trampa
443,Falle::N,slazds,trampa
444,Falle::N,lamatas,trampa
445,Schlinge::N,лэч,lazo
446,Schlinge::N,cilpa,lazo
447,Spur::N,туй,huella
448,Spur::N,pēda,huella
449,Asche::N,пӧм,ceniza
450,Asche::N,pelni,ceniza
451,Dreck::N,няйт,suciedad
452,Dreck::N,dubļi,suciedad
453,Eisen::N,кӧрт,hierro
454,Eisen::N,dzelzs,hierro
455,Gold::N,зарни,oro
456,Gold::N,zelts,oro
457,Silber::N,эзысь,plata
458,Silber::N,sudrabs,plata
459,Kohle::N,шом,carbón
460,Kohle::N,ogle,carbón
461,Glas::N,стеклӧ,vidrio
462,Glas::N,стеклӧ,cristal
463,Glas::N,stikls,vidrio
464,Glas::N,stikls,cristal
465,Lehm::N,сёй,barro
466,Lehm::N,māls,barro
467,Sand::N,лыа,arena
468,Sand::N,smiltis,arena
469,Mensch::N,морт,hombre
470,Mensch::N,морт,ser humano
471,Mensch::N,cilvēks,hombre
472,Mensch::N,cilvēks,ser humano
473,Mann::N,аймӧрт,hombre
474,Mann::N,мужичӧй,hombre
475,Mann::N,vīrietis,hombre
476,Frau::N,ань,mujer
477,Frau::N,нывбаба,mujer
478,Frau::N,sieviete,mujer
479,Kind::N,кага,niño
480,Kind::N,bērns,niño
481,Junge::N,пи,chico
482,Junge::N,пи,muchacho
483,Junge::N,zēns,chico
484,Junge::N,zēns,muchacho
485,Junge::N,puika,chico
486,Junge::N,puika,muchacho
487,Junge::N,puisis,chico
488,Junge::N,puisis,muchacho
489,Mädchen::N,ныв,chica
490,Mädchen::N,ныв,muchacha
491,Mädchen::N,meiča,chica
492,Mädchen::N,meiča,muchacha
493,Mädchen::N,skuķis,chica
494,Mädchen::N,skuķis,muchacha
495,Mädchen::N,meitene,chica
496,Mädchen::N,meitene,muchacha
497,Familie::N,семья,familia
498,Familie::N,ģimene,familia
499,Großvater::N,пӧль,abuelo
500,Großvater::N,vecaistēvs,abuelo
501,Großmutter::N,баб,abuela
502,Großmutter::N,vecāmāte,abuela
503,Eltern::N,ай-мам,padres
504,Eltern::N,бать-мам,padres
505,Eltern::N,vecāki,padres
506,Vater::N,бать,padre
507,Vater::N,ай,padre
508,Vater::N,tēvs,padre
509,Mutter::N,мам,madre
510,Mutter::N,māte,madre
511,Sohn::N,пи,hijo
512,Sohn::N,dēls,hijo
513,Tochter::N,ныв,hija
514,Tochter::N,meita,hija
515,Bruder::N,вок,hermano
516,Bruder::N,brālis,hermano
517,Schwester::N,чой,hermana
518,Schwester::N,māsa,hermana
519,Onkel::N,дядь,tío
520,Onkel::N,tēvocis,tío
521,Tante::N,тьӧт,tía
522,Tante::N,tante,tía
523,Ehemann::N,верӧс,esposo
524,Ehemann::N,vīrs,esposo
525,Ehefrau::N,гӧтыр,esposa
526,Ehefrau::N,sieva,esposa
527,Freude::N,радлун,placer
528,Freude::N,радлун,alegría
529,Freude::N,prieks,placer
530,Freude::N,prieks,alegría
531,Gelächter::N,серам,risa
532,Gelächter::N,серам,carcajada
533,Gelächter::N,smiekli,risa
534,Gelächter::N,smiekli,carcajada
535,Glück::N,шуд,felicidad
536,Glück::N,laime,felicidad
537,Kummer::N,шог,pena
538,Kummer::N,bēdas,pena
539,Kummer::N,raizes,pena
540,Wunsch::N,кӧсйӧм,deseo
541,Wunsch::N,vēlme,deseo
542,Wunsch::N,vēlējums,deseo
543,Lust::N,кыскӧм,ganas
544,Lust::N,радейтӧм,ganas
545,Lust::N,kāre,ganas
546,Geist::N,лов,mente
547,Geist::N,лов,espíritu
548,Geist::N,gars,mente
549,Geist::N,gars,espíritu
550,Gedanke::N,мӧвп,idea
551,Gedanke::N,мӧвп,pensamiento
552,Gedanke::N,doma,idea
553,Gedanke::N,doma,pensamiento
554,Gedächtnis::N,паметь,memoria
555,Gedächtnis::N,atmiņa,memoria
556,Verstand::N,вежӧр,razón
557,Verstand::N,вежӧр,entendimiento
558,Verstand::N,prāts,razón
559,Verstand::N,prāts,entendimiento
560,Sinn::N,мог,sentido
561,Sinn::N,мог,significado
562,Sinn::N,вежӧртас,sentido
563,Sinn::N,вежӧртас,significado
564,Sinn::N,nozīme,sentido
565,Sinn::N,nozīme,significado
566,Grund::N,помка,causa
567,Grund::N,pamats,causa
568,Grund::N,iemesls,causa
569,Wahrheit::N,збыль,verdad
570,Wahrheit::N,збыльтор,verdad
571,Wahrheit::N,taisnība,verdad
572,Wahrheit::N,patiesība,verdad
573,Gespräch::N,сёрни,conversación
574,Gespräch::N,saruna,conversación
575,Märchen::N,мойд,cuento
576,Märchen::N,pasaka,cuento
577,Erzählung::N,висьт,cuento
578,Erzählung::N,висьт,narración
579,Erzählung::N,stāsts,cuento
580,Erzählung::N,stāsts,narración
581,Erzählung::N,nostāsts,cuento
582,Erzählung::N,nostāsts,narración
583,Nachricht::N,юӧртӧм,mensaje
584,Nachricht::N,ziņa,mensaje
585,Neuigkeit::N,выльтор,noticia
586,Neuigkeit::N,jaunums,noticia
587,Name::N,ним,nombre
588,Name::N,vārds,nombre
589,Rätsel::N,нӧдкыв,acertijo
590,Rätsel::N,нӧдкыв,adivinanza
591,Rätsel::N,mīkla,acertijo
592,Rätsel::N,mīkla,adivinanza
593,Rede::N,сёрни,discurso
594,Rede::N,runa,discurso
595,Sprache::N,кыв,lengua
596,Sprache::N,valoda,lengua
597,Stimme::N,гӧлӧс,voz
598,Stimme::N,вом шы,voz
599,Stimme::N,balss,voz
600,Wort::N,кыв,palabra
601,Wort::N,vārds,palabra
602,Zeichen::N,пас,señal
603,Zeichen::N,zīme,señal
604,Ruf::N,чукӧстчӧм,llamada
605,Ruf::N,корӧм,llamada
606,Ruf::N,sauciens,llamada
607,Lärm::N,шы,ruido
608,Lärm::N,шы,barullo
609,Lärm::N,зык,ruido
610,Lärm::N,зык,barullo
611,Lärm::N,зычитӧм,ruido
612,Lärm::N,зычитӧм,barullo
613,Lärm::N,troksnis,ruido
614,Lärm::N,troksnis,barullo
615,Laut::N,шы,sonido
616,Laut::N,skaņa,sonido
617,Ton::N,шы,tono
618,Ton::N,tonis,tono
619,Lied::N,сьылан,canción
620,Lied::N,сьыланкыв,canción
621,Lied::N,dziesma,canción
622,Ruhe::N,чӧв,calma
623,Ruhe::N,чӧв,silencio
624,Ruhe::N,miers,calma
625,Ruhe::N,miers,silencio
626,Leute::N,йӧз,gente
627,Leute::N,войтыр,gente
628,Leute::N,ļaudis,gente
629,Leute::N,cilvēki,gente
630,Volk::N,йӧз,pueblo
631,Volk::N,войтыр,pueblo
632,Volk::N,tauta,pueblo
633,Arbeit::N,удж,trabajo
634,Arbeit::N,darbs,trabajo
635,Gast::N,гӧсть,huésped
636,Gast::N,гӧсть,invitado
637,Gast::N,viešņa,huésped
638,Gast::N,viešņa,invitado
639,Gast::N,ciemiņš,huésped
640,Gast::N,ciemiņš,invitado
641,Geschenk::N,козин,regalo
642,Geschenk::N,dāvana,regalo
643,Spiel::N,ворсан,juego
644,Spiel::N,rotaļa,juego
645,Gesellschaft::N,котыр,compañía
646,Gesellschaft::N,biedrība,compañía
647,Gesellschaft::N,kompānija,compañía
648,Hilfe::N,отсӧг,ayuda
649,Hilfe::N,отсӧг,socorro
650,Hilfe::N,palīdzība,ayuda
651,Hilfe::N,palīdzība,socorro
652,Freund::N,ёрт,amigo
653,Freund::N,draugs,amigo
654,Kamerad::N,ёрт,camarada
655,Kamerad::N,ёрт,compañero
656,Kamerad::N,biedrs,camarada
657,Kamerad::N,biedrs,compañero
658,Angelegenheit::N,мог,asunto
659,Angelegenheit::N,делӧ,asunto
660,Angelegenheit::N,darīšana,asunto
661,Anzahl::N,лыд,cantidad
662,Anzahl::N,тшӧт,cantidad
663,Anzahl::N,skaits,cantidad
664,Anzahl::N,daudzums,cantidad
665,Art::N,сикас,tipo
666,Art::N,сикас,clase
667,Art::N,suga,tipo
668,Art::N,suga,clase
669,Art::N,šķira,tipo
670,Art::N,šķira,clase
671,Stück::N,тор,pieza
672,Stück::N,gabals,pieza
673,Teil::N,юкӧн,parte
674,Teil::N,daļa,parte
675,Hälfte::N,пӧв,mitad
676,Hälfte::N,джын,mitad
677,Hälfte::N,puse,mitad
678,Kreis::N,кытш,círculo
679,Kreis::N,aplis,círculo
680,Kreis::N,riņķis,círculo
681,Kreuz::N,перна,cruz
682,Kreuz::N,крест,cruz
683,Kreuz::N,krusts,cruz
684,Linie::N,визь,línea
685,Linie::N,līnija,línea
686,Strich::N,визь,raya
687,Strich::N,визь,trazo
688,Strich::N,svītra,raya
689,Strich::N,svītra,trazo
690,Abstand::N,кост,distancia
691,Abstand::N,коласт,distancia
692,Abstand::N,atstarpe,distancia
693,Entfernung::N,ылна,distancia
694,Entfernung::N,attālums,distancia
695,Entfernung::N,atstatums,distancia
696,Gegend::N,му-ва,región
697,Gegend::N,му-ва,comarca
698,Gegend::N,apvidus,región
699,Gegend::N,apvidus,comarca
700,Gegend::N,apgabals,región
701,Gegend::N,apgabals,comarca
702,Platz::N,ылдӧс,espacio
703,Platz::N,йир,espacio
704,Platz::N,гӧгӧртас,espacio
705,Platz::N,vieta,espacio
706,Ort::N,ин,sitio
707,Ort::N,места,sitio
708,Ort::N,vieta,sitio
709,Seite::N,бок,lado
710,Seite::N,бок,costado
711,Seite::N,ӧтарладор,lado
712,Seite::N,ӧтарладор,costado
713,Seite::N,sāns,lado
714,Seite::N,sāns,costado
715,Mitte::N,шӧр,medio
716,Mitte::N,шӧр,centro
717,Mitte::N,vidus,medio
718,Mitte::N,vidus,centro
719,Gegenstand::N,кӧлуй,objeto
720,Gegenstand::N,priekšmets,objeto
721,Sache::N,добра,cosa
722,Sache::N,lieta,cosa
723,Rand::N,дор,borde
724,Rand::N,mala,borde
725,Rand::N,apmale,borde
726,Kante::N,дор,borde
727,Kante::N,šķautne,borde
728,Ecke::N,пельӧс,esquina
729,Ecke::N,kakts,esquina
730,Ecke::N,stūris,esquina
731,Spitze::N,йыв,punta
732,Spitze::N,smaile,punta
733,Spitze::N,galotne,punta
734,Ende::N,пом,cabo
735,Ende::N,пом,extremo
736,Ende::N,gals,cabo
737,Ende::N,gals,extremo
738,Ende::N,uzgalis,cabo
739,Ende::N,uzgalis,extremo
740,Loch::N,розь,agujero
741,Loch::N,розь,abertura
742,Loch::N,caurums,agujero
743,Loch::N,caurums,abertura
744,Winkel::N,пельӧс,ángulo
745,Winkel::N,leņķis,ángulo
746,Muster::N,сер,dibujo
747,Muster::N,piemērs,dibujo
748,Größe::N,ыджда,tamaño
749,Größe::N,lielums,tamaño
750,Länge::N,кузьта,longitud
751,Länge::N,garums,longitud
752,Höhe::N,джуджда,altura
753,Höhe::N,джуджда,altitud
754,Höhe::N,augstums,altura
755,Höhe::N,augstums,altitud
756,Gewicht::N,сьӧкта,peso
757,Gewicht::N,сьӧкталун,peso
758,Gewicht::N,svars,peso
759,Gewicht::N,smagums,peso
760,Menge::N,лун,cantidad
761,Menge::N,числӧ,cantidad
762,Menge::N,masa,cantidad
763,Menge::N,daudzums,cantidad
764,Haufen::N,чукӧр,montón
765,Haufen::N,čupa,montón
766,Haufen::N,grēda,montón
767,Haufen::N,kaudze,montón
768,Reihe::N,рад,fila
769,Reihe::N,rinda,fila
770,Reihe::N,virkne,fila
771,Boot::N,пыж,bote
772,Boot::N,пыж,barca
773,Boot::N,laiva,bote
774,Boot::N,laiva,barca
775,Ruder::N,пелыс,remo
776,Ruder::N,ӧпаснӧй,remo
777,Ruder::N,airis,remo
778,Ruder::N,irklis,remo
779,Schlitten::N,дадь,trineo
780,Schlitten::N,ragavas,trineo
781,Ski::N,лызь,esquí
782,Ski::N,slēpe,esquí
783,Lagerfeuer::N,бипур,hoguera
784,Lagerfeuer::N,ugunskurs,hoguera
785,Last::N,сьӧкыдтор,carga
786,Last::N,krava,carga
787,Gang::N,мунӧм,marcha
788,Gang::N,ветлӧм,marcha
789,Gang::N,eja,marcha
790,Gang::N,gājums,marcha
791,Schritt::N,воськов,paso
792,Schritt::N,воськовтӧм,paso
793,Schritt::N,solis,paso
794,Norden::N,войвыв,norte
795,Norden::N,ziemeļi,norte
796,Süden::N,лунвыв,sur
797,Süden::N,dienvidi,sur
798,Westen::N,рытыв,oeste
799,Westen::N,rietumi,oeste
800,Osten::N,асыв,este
801,Osten::N,austrumi,este
802,Holz::N,пу,madera
803,Holz::N,koks,madera
804,Holz::N,koksne,madera
805,Brett::N,пӧв,tabla
806,Brett::N,dēlis,tabla
807,Platte::N,плита,placa
808,Platte::N,плита,plancha
809,Platte::N,plate,placa
810,Platte::N,plate,plancha
811,Platte::N,plāksne,placa
