,Concept_ID,pl,hi
103,Geruch::N,zapach,बू
104,Geruch::N,zapach,गंध
105,Schlaf::N,sen,नींद
106,Schlaf::N,sen,निद्रा
107,Traum::N,sen,सपना
108,Traum::N,sen,स्वप्न
109,Himmel::N,niebo,आकाश
110,Himmel::N,niebo,आसमान
111,Sonne::N,słońce,रवि
112,Sonne::N,słońce,सूरज
113,Sonne::N,słońce,सूर्य
114,Mond::N,księżyc,चाँद
115,Mond::N,księżyc,चंद्र
116,Stern::N,gwiazda,तारा
117,Stern::N,gwiazda,सितारा
118,Luft::N,powietrze,हवा
119,Luft::N,powietrze,वायु
120,Wind::N,wiatr,पाद
121,Welle::N,fala,लहर
122,Welle::N,fala,तरंग
123,Wasser::N,woda,जल
124,Wasser::N,woda,पानी
125,Stein::N,kamień,पत्थर
126,Boden::N,grunt,मिट्टी
127,Erde::N,ziemia,भूमि
128,Erde::N,ziemia,ज़मीन
129,Staub::N,pył,धूल
130,Staub::N,kurz,धूल
131,Rauch::N,dym,धूआँ
132,Rauch::N,dym,धुम्र
133,Funke::N,iskra,चिनगारी
134,Funke::N,iskra,स्फुलिंग
135,Feuer::N,ogień,आग
136,Feuer::N,ogień,आतिश
137,Feuer::N,ogień,अग्नि
138,Licht::N,światło,रोशनी
139,Licht::N,światło,प्रकाश
140,Schatten::N,cień,छाया
141,Schatten::N,cień,परछाई
142,Wetter::N,pogoda,ऋतु
143,Wetter::N,pogoda,मौसम
144,Nebel::N,mgła,धुँध
145,Nebel::N,mgła,कुहरा
146,Wolke::N,obłok,मेघ
147,Wolke::N,obłok,अभ्र
148,Wolke::N,chmura,मेघ
149,Wolke::N,chmura,अभ्र
150,Regen::N,deszcz,मेंह
151,Regen::N,deszcz,बारिश
152,Schnee::N,śnieg,हिम
153,Schnee::N,śnieg,बर्फ़
154,Eis::N,lód,हिम
155,Eis::N,lód,बर्फ़
156,Frost::N,mróz,ठंड
157,Kälte::N,chłód,सर्दी
158,Kälte::N,chłód,शीतलता
159,Hitze::N,gorąco,ताप
160,Hitze::N,gorąco,गरमी
161,Raureif::N,szron,पाला
162,Regenbogen::N,tęcza,इंद्र-धनुष
163,Donner::N,grzmot,गरज
164,Donner::N,grzmot,मेघ-गर्जन
165,Strömung::N,nurt,बहाव
166,Strömung::N,nurt,प्रवाह
167,Tropfen::N,kropla,बूँद
168,Schaum::N,piana,झाग
169,Schmutz::N,brud,गंद
170,Schmutz::N,brud,कीचड़
171,See::N,jezioro,झील
172,See::N,jezioro,सरोवर
173,Sumpf::N,bagno,दलदल
174,Sumpf::N,bagno,धँसान
175,Moor::N,bagno,झाबर
176,Moor::N,bagno,धँसान
177,Wiese::N,łąka,घास-स्थल
178,Wald::N,las,जंगल
179,Hügel::N,pagórek,टीला
180,Hügel::N,pagórek,पहाड़
181,Anhöhe::N,wzgórze,टीला
182,Anhöhe::N,wzgórze,पहाड़ी
183,Berg::N,góra,पहाड़
184,Gipfel::N,szczyt,शिखर
185,Gipfel::N,wierzchołek,शिखर
186,Höhle::N,pieczara,गुहा
187,Höhle::N,pieczara,गुफ़ा
188,Abhang::N,stok,ढाल
189,Abhang::N,stok,ढलान
190,Abhang::N,zbocze,ढाल
191,Abhang::N,zbocze,ढलान
192,Quelle::N,zdrój,चश्मा
193,Quelle::N,źródło,चश्मा
194,Bach::N,potok,सोता
195,Bach::N,potok,नदिका
196,Bach::N,strumień,सोता
197,Bach::N,strumień,नदिका
198,Fluss::N,rzeka,नदी
199,Fluss::N,rzeka,सरिता
200,Ufer::N,brzeg,तट
201,Ufer::N,brzeg,किनारा
202,Küste::N,wybrzeże,समुद्र-तट
203,Festland::N,ląd,महाद्वीप
204,Meer::N,morze,सागर
205,Meer::N,morze,समुद्र
206,Bucht::N,zatoka,खाड़ी
207,Insel::N,wyspa,टापू
208,Insel::N,wyspa,द्वीप
209,Blume::N,kwiat,फूल
210,Blume::N,kwiat,पुष्प
211,Gras::N,trawa,घास
212,Wurzel::N,korzeń,मूल
213,Baum::N,drzewo,पेड़
214,Baum::N,drzewo,वृक्ष
215,Stamm::N,pień,धड़
216,Rinde::N,kora,छाल
217,Rinde::N,kora,वल्कल
218,Ast::N,gałąź,डाल
219,Ast::N,gałąź,शाखा
220,Zweig::N,gałąź,टहनी
221,Blatt::N,liść,पत्र
222,Blatt::N,liść,पत्ता
223,Birke::N,brzoza,भूर्ज
224,Kiefer[Baum]::N,sosna,पाइन-वृक्ष
225,Weide[Baum]::N,wierzba,बेंत
226,Tanne::N,jodła,फ़र
227,Horn::N,róg,सींग
228,Horn::N,róg,विषाण
229,Feder::N,pióro,पर
230,Feder::N,pióro,पंख
231,Fell::N,futro,खाल
232,Fell::N,futro,पशु-चर्म
233,Flügel::N,skrzydło,पंख
234,Flügel::N,skrzydło,डैना
235,Klaue::N,szpon,पंजा
236,Kralle::N,pazur,पंजा
237,Kralle::N,pazur,नाख़ून
238,Schwanz::N,ogon,पूँछ
239,Ei::N,jajko,अंडा
240,Nest::N,gniazdo,नीड़
241,Nest::N,gniazdo,घोंसला
242,Bau::N,nora,बिल
243,Bau::N,nora,माँद
244,Tier::N,zwierzę,पशु
245,Tier::N,zwierzę,जानवर
246,Herde::N,stado,गल्ला
247,Herde::N,trzoda,गल्ला
248,Kuh::N,krowa,गौ
249,Kuh::N,krowa,गाय
250,Bulle::N,byk,साँड़
251,Pferd::N,koń,अश्व
252,Pferd::N,koń,घोड़ा
253,Schaf::N,owca,भेड़
254,Schwein::N,świnia,शूकर
255,Hund::N,pies,श्वान
256,Hund::N,pies,कुत्ता
257,Katze::N,kot,बिल्ली
258,Katze::N,kotka,बिल्ली
259,Bär::N,niedźwiedż,रीछ
260,Bär::N,niedźwiedż,भालू
261,Eichhörnchen::N,wiewiórka,गिलहरी
262,Elch::N,łóś,एल्क
263,Fuchs::N,lis,लोमड़ी
264,Hase::N,zając,खरहा
265,Hase::N,zając,ख़रगोश
266,Maus::N,mysz,मूष
267,Maus::N,mysz,चूहा
268,Wolf::N,wilk,वृक
269,Wolf::N,wilk,भेड़िया
270,Vogel::N,ptak,पक्षी
271,Vogel::N,ptak,चिड़िया
272,Schwarm::N,stado,झुंड
273,Huhn::N,kura,मुर्ग़ी
274,Hahn::N,kogut,मुर्ग़ा
275,Gans::N,gęś,हंस
276,Gans::N,gęś,हंसिनी
277,Adler::N,orzeł,उक़ाब
278,Ente::N,kaczka,बतख़
279,Ente::N,kaczka,बत्तक
280,Eule::N,sowa,उल्लू
281,Kranich::N,żuraw,सारस
282,Kranich::N,żuraw,क्रौंंच
283,Krähe::N,wrona,काक
284,Kuckuck::N,kukułka,कोयल
285,Kuckuck::N,kukułka,कोकिल
286,Schwan::N,łabędż,हंस
287,Schwan::N,łabędż,मराल
288,Fisch::N,ryba,मछली
289,Fisch::N,ryba,मत्स्य
290,Barsch::N,okoń,पर्च
291,Hecht::N,szczupak,पाइक
292,Schlange[Tier]::N,wąż,सर्प
293,Schlange[Tier]::N,żmija,सर्प
294,Wurm::N,robak,कृमि
295,Wurm::N,robak,कीड़ा
296,Spinne::N,pająk,लूता
297,Spinne::N,pająk,मकड़ी
298,Ameise::N,mrówka,चींटी
299,Laus::N,wesz,जूँ
300,Mücke::N,komar,डाँस
301,Fliege::N,mucha,मक्खी
302,Fliege::N,mucha,मक्षिका
303,Schmetterling::N,motyl,तितली
304,Beere::N,jagoda,बेरी
305,Apfel::N,jabłko,सेब
306,Pilz::N,grzyb,खुंबी
307,Zwiebel::N,cebula,प्याज़
308,Saat::N,siew,बीज
309,Korn::N,ziarno,दाना
310,Heu::N,siano,मूखी घास
311,Schale::N,łupina,बकला
312,Schale::N,łupina,छिलका
313,Grube::N,dół,गड्ढा
314,Grube::N,jama,गड्ढा
315,Falle::N,pułapka,जाल
316,Falle::N,pułapka,फँदा
317,Schlinge::N,sidła,फँदा
318,Spur::N,ślad,सुराग़
319,Spur::N,ślad,पद-चिह्न
320,Asche::N,popiół,राख
321,Dreck::N,brud,मैल
322,Dreck::N,brud,गंदगी
323,Eisen::N,żelazo,लोहा
324,Gold::N,złoto,सोना
325,Gold::N,złoto,स्वर्ण
326,Silber::N,srebro,रजत
327,Silber::N,srebro,चाँदी
328,Kohle::N,węgiel,कोयला
329,Glas::N,szkło,काँच
330,Lehm::N,glina,चिकनी मिट्टी
331,Sand::N,piasek,रेत
332,Sand::N,piasek,बालू
333,Mensch::N,człowiek,मानव
334,Mensch::N,człowiek,इनसान
335,Mensch::N,człowiek,मनुष्य
336,Mann::N,mężczyzna,आदमी
337,Mann::N,mężczyzna,पुरुष
338,Frau::N,kobieta,औरत
339,Frau::N,kobieta,महिला
340,Frau::N,kobieta,स्त्री
341,Kind::N,dziecko,बाल
342,Kind::N,dziecko,बच्चा
343,Junge::N,chłopak,लड़का
344,Junge::N,chłopiec,लड़का
345,Mädchen::N,dziewczynka,लड़की
346,Mädchen::N,dziewczynka,कुमारी
347,Familie::N,rodzina,परिवार
348,Großvater::N,dziadek,दादा
349,Großmutter::N,babka,नानी
350,Eltern::N,rodzice,माँ-बाप
351,Eltern::N,rodzice,माता-पिता
352,Vater::N,ojciec,बाप
353,Vater::N,ojciec,पिता
354,Mutter::N,matka,माँ
355,Mutter::N,matka,माता
356,Sohn::N,syn,बेटा
357,Sohn::N,syn,पुत्र
358,Tochter::N,córka,बेटी
359,Tochter::N,córka,पुत्री
360,Bruder::N,brat,भाई
361,Bruder::N,brat,भ्राता
362,Schwester::N,siostra,बहन
363,Schwester::N,siostra,भगिनी
364,Onkel::N,wuj,ताऊ
365,Onkel::N,wuj,काका
366,Onkel::N,stryj,ताऊ
367,Onkel::N,stryj,काका
368,Tante::N,ciotka,बूआ
369,Tante::N,ciotka,फूफी
370,Tante::N,ciotka,ख़ाला
371,Ehemann::N,mąż,पति
372,Ehemann::N,mąż,शौहर
373,Ehefrau::N,żona,बीवी
374,Freude::N,radość,आनंद
375,Freude::N,radość,प्रसन्नता
376,Gelächter::N,śmiech,हँसी
377,Gelächter::N,śmiech,क़हक़हा
378,Glück::N,szczęście,आनंद
379,Glück::N,szczęście,ख़ुशी
380,Kummer::N,zmartwienie,शोक
381,Kummer::N,zmartwienie,दुःख
382,Wunsch::N,życzenie,इच्छा
383,Wunsch::N,życzenie,अभिलाषा
384,Lust::N,chęć,चाह
385,Lust::N,chęć,कामना
386,Lust::N,ochota,चाह
387,Lust::N,ochota,कामना
388,Geist::N,duch,जान
389,Geist::N,duch,प्राण
390,Gedanke::N,myśl,विचार
391,Gedächtnis::N,pamięć,याददाश्त
392,Gedächtnis::N,pamięć,स्मरण-शक्ति
393,Verstand::N,rozum,समझ
394,Verstand::N,rozum,अक़्ल
395,Verstand::N,rozum,बुद्धि
396,Sinn::N,zmysł,अर्थ
397,Grund::N,powód,वजह
398,Grund::N,powód,कारण
399,Wahrheit::N,prawda,सत्य
400,Wahrheit::N,prawda,सच्चाई
401,Gespräch::N,rozmowa,चर्चा
402,Gespräch::N,rozmowa,वार्ता
403,Gespräch::N,rozmowa,बात-चीत
404,Märchen::N,bajka,क़िस्सा
405,Erzählung::N,opowiadanie,कथा
406,Erzählung::N,opowiadanie,कहानी
407,Nachricht::N,wiadomość,सूचना
408,Nachricht::N,wiadomość,समाचार
409,Neuigkeit::N,nowina,ख़बर
410,Neuigkeit::N,nowina,समाचार
411,Name::N,imię,नाम
412,Rätsel::N,zagadka,पहेली
413,Rede::N,mowa,वचन
414,Rede::N,mowa,भाषण
415,Sprache::N,język,भाषा
416,Sprache::N,język,ज़बान
417,Stimme::N,głos,स्वर
418,Stimme::N,głos,आवाज़
419,Wort::N,słowo,शब्द
420,Wort::N,słowo,लफ़्ज़
421,Zeichen::N,znak,निशान
422,Ruf::N,wołanie,पुकार
423,Ruf::N,wołanie,आह्वान
424,Lärm::N,hałas,शोर
425,Lärm::N,hałas,हुल्लड़
426,Lärm::N,zgiełk,शोर
427,Lärm::N,zgiełk,हुल्लड़
428,Laut::N,dźwięk,स्वर
429,Laut::N,dźwięk,ध्वनि
430,Ton::N,ton,सुर
431,Ton::N,ton,स्वर
432,Ton::N,dźwięk,सुर
433,Ton::N,dźwięk,स्वर
434,Lied::N,pieśń,गीत
435,Lied::N,piosenka,गीत
436,Ruhe::N,spokój,आराम
437,Ruhe::N,spokój,ख़ामोशी
438,Leute::N,ludzie,लोग
439,Volk::N,naród,क़ौम
440,Volk::N,naród,प्रजा
441,Arbeit::N,praca,काम
442,Arbeit::N,robota,काम
443,Gast::N,gość,अतिथि
444,Gast::N,gość,मेहमान
445,Geschenk::N,prezent,उपहार
446,Geschenk::N,prezent,तोहफ़ा
447,Geschenk::N,podarunek,उपहार
448,Geschenk::N,podarunek,तोहफ़ा
449,Spiel::N,gra,खेल
450,Spiel::N,gra,क्रीड़ा
451,Spiel::N,zabawa,खेल
452,Spiel::N,zabawa,क्रीड़ा
453,Gesellschaft::N,towarzystwo,साथ
454,Hilfe::N,pomoc,मदद
455,Hilfe::N,pomoc,सहायता
456,Freund::N,przyjaciel,मित्र
457,Kamerad::N,kolega,साथी
458,Kamerad::N,kolega,कामरेड
459,Angelegenheit::N,sprawa,बात
460,Angelegenheit::N,sprawa,मामला
461,Anzahl::N,ilość,तादाद
462,Anzahl::N,ilość,संख्या
463,Art::N,rodzaj,तरह
464,Art::N,rodzaj,क़िस्म
465,Stück::N,kawałek,फाँक
466,Stück::N,kawałek,टुकड़ा
467,Teil::N,część,भाग
468,Teil::N,część,हिस्सा
469,Hälfte::N,połowa,अर्धभाग
470,Kreis::N,krąg,चक्कर
471,Kreuz::N,krzyż,सलीब
472,Kreuz::N,krzyż,क्रूस
473,Linie::N,linia,लाइन
474,Strich::N,kreska,लकीर
475,Abstand::N,odstęp,अंतर
476,Abstand::N,odstęp,फ़ासला
477,Entfernung::N,odległość,दूरी
478,Entfernung::N,odległość,फ़ासला
479,Gegend::N,okolica,इलाक़ा
480,Platz::N,miejsce,जगह
481,Platz::N,miejsce,स्थान
482,Ort::N,miejsce,स्थल
483,Ort::N,miejsce,स्थान
484,Seite::N,bok,ओर
485,Seite::N,bok,तरफ़
486,Seite::N,strona,ओर
487,Seite::N,strona,तरफ़
488,Mitte::N,środek,बीच
489,Mitte::N,środek,मध्य
490,Gegenstand::N,przedmiot,चीज़
491,Gegenstand::N,przedmiot,पदार्थ
492,Sache::N,rzecz,चीज़
493,Sache::N,rzecz,वस्तु
494,Rand::N,skraj,छोर
495,Rand::N,skraj,उपांत
496,Rand::N,krawędź,छोर
497,Rand::N,krawędź,उपांत
498,Kante::N,kant,कोर
499,Kante::N,kant,किनारा
500,Kante::N,krawędź,कोर
501,Kante::N,krawędź,किनारा
502,Ecke::N,róg,कोना
503,Ecke::N,róg,नुक्कड़
504,Spitze::N,ostrze,नोक
505,Ende::N,koniec,छोर
506,Ende::N,koniec,सिरा
507,Loch::N,dziura,छेद
508,Loch::N,dziura,सूराख़
509,Winkel::N,kąt,कोण
510,Winkel::N,kąt,कोना
511,Winkel::N,kącik,कोण
512,Winkel::N,kącik,कोना
513,Muster::N,wzór,नमूना
514,Muster::N,wzór,डिज़ाइन
515,Größe::N,rozmiar,परिमाण
516,Größe::N,rozmiar,विस्तार
517,Größe::N,wielkość,परिमाण
518,Größe::N,wielkość,विस्तार
519,Länge::N,długość,लंबाई
520,Höhe::N,wysokość,ऊँचाई
521,Höhe::N,wysokość,उच्चता
522,Gewicht::N,ciężar,भार
523,Gewicht::N,ciężar,वज़न
524,Menge::N,ilość,मात्रा
525,Haufen::N,kupa,ढेर
526,Haufen::N,kupa,अंबार
527,Reihe::N,rząd,क़तार
528,Reihe::N,rząd,पंक्ति
529,Reihe::N,szereg,क़तार
530,Reihe::N,szereg,पंक्ति
531,Boot::N,łódź,नाव
532,Boot::N,łódź,नौका
533,Boot::N,łódka,नाव
534,Boot::N,łódka,नौका
535,Ruder::N,wiosło,चप्पू
536,Schlitten::N,sanki,बर्फ़-गाड़ी
537,Ski::N,narta,स्की
538,Lagerfeuer::N,ognisko,अलाव
539,Lagerfeuer::N,ognisko,कैंप-फ़ायर
540,Last::N,ciężar,भार
541,Last::N,brzemię,भार
542,Gang::N,chód,चाल
543,Schritt::N,krok,डग
544,Schritt::N,krok,क़दम
545,Norden::N,północ,उत्तर
546,Süden::N,południe,दक्खिन
547,Westen::N,zachód,पश्चिम
548,Osten::N,wschód,पूरब
549,Holz::N,drzewo,काठ
550,Holz::N,drzewo,काष्ठ
551,Brett::N,deska,पटरा
552,Brett::N,deska,तख़्ता
553,Platte::N,płyta,फलक
554,Platte::N,płyta,तख़्ता
555,Stütze::N,podpora,टेक
556,Stütze::N,podpora,थूनी
557,Stange::N,drąg,छड़
558,Stange::N,drąg,बाँस
559,Stange::N,żerdź,छड़
560,Stange::N,żerdź,बाँस
561,Stock::N,kij,लाठी
562,Stock::N,laska,लाठी
563,Stab::N,pręt,लग्गा
564,Rohr::N,rura,नल
565,Haus::N,dom,घर
566,Haus::N,dom,मकान
567,Heim::N,dom,घर
568,Heim::N,dom,गृह
569,Ofen::N,piec,चूल्हा
570,Fußboden::N,podłoga,फ़र्श
571,Tisch::N,stół,मेज़
572,Stuhl::N,krzesło,कुरसी
573,Wiege::N,kołyska,पालना
574,Wiege::N,kołyska,हिंडोला
575,Bett::N,łóżko,खाट
576,Bett::N,łóżko,पलंग
577,Bett::N,pościel,खाट
578,Bett::N,pościel,पलंग
579,Regal::N,regał,शेल्फ़
580,Kiste::N,skrzynia,पेटी
581,Kiste::N,skrzynia,डिब्बा
582,Fenster::N,okno,खिड़की
583,Tür::N,drzwi,द्वार
584,Tür::N,drzwi,दरवाज़ा
585,Tor::N,brama,फाटक
586,Zaun::N,płot,बाड़ा
587,Zaun::N,parkan,बाड़ा
588,Dach::N,dach,छत
589,Dach::N,dach,छप्पर
590,Leiter::N,drabina,सीढ़ी
591,Besen::N,miotła,झाड़ू
592,Besen::N,miotła,बुहारी
593,Spaten::N,rydel,कुदाल
594,Schaufel::N,łopata,बेलचा
595,Schaufel::N,łopata,फावड़ा
596,Gabel::N,widelec,काँटा
597,Löffel::N,łyżka,चम्मच
598,Messer::N,nóż,छुरा
599,Messer::N,nóż,चाक़ू
600,Nagel::N,gwóźdź,कील
601,Nagel::N,gwóźdź,मेख़
602,Netz::N,sieć,जाल
603,Haken::N,hak,अंकुश
604,Griff::N,chwyt,मूठ
605,Griff::N,chwyt,हत्था
606,Schloss::N,zamek,ताला
607,Bild::N,obraz,चित्र
608,Figur::N,figura,मूर्ति
609,Puppe::N,lalka,पुतली
610,Puppe::N,lalka,गुड़िया
611,Beutel::N,torba,झोला
612,Bündel::N,wiązka,पुलिंदा
613,Tasche::N,torba,बेग
614,Tasche::N,torba,बस्ता
615,Eimer::N,kubeł,बाल्टी
616,Eimer::N,wiadro,बाल्टी
617,Deckel::N,przykrywka,ढक्कन
618,Geschirr::N,statki,बरतन-भाँड़े
619,Geschirr::N,naczynia,बरतन-भाँड़े
620,Sack::N,worek,बोरा
621,Tasse::N,filiżanka,प्याला
622,Topf::N,garnek,देग़चा
623,Kessel::N,kocioł,देग़
624,Kessel::N,kocioł,बटलोई
625,Essen::N,jedzenie,खाना
626,Nahrung::N,pokarm,भोजन
627,Nahrung::N,pożywienie,भोजन
628,Speise::N,potrawa,खाना
629,Speise::N,potrawa,व्यंजन
630,Speise::N,jedzenie,खाना
631,Speise::N,jedzenie,व्यंजन
632,Fleisch::N,mięso,मांस
633,Fleisch::N,mięso,गोश्त
634,Getreide::N,zboże,अनाज
635,Brei::N,kasza,भरता
636,Brei::N,kasza,दलिया
637,Brot::N,chleb,रोटी
638,Scheibe::N,kromka,कतला
639,Fett::N,tłuszcz,वसा
640,Fett::N,tłuszcz,चरबी
641,Butter::N,masło,मक्खन
642,Öl::N,olej,तेल
643,Salz::N,sól,नमक
644,Suppe::N,zupa,सूप
645,Suppe::N,zupa,शोरबा
646,Honig::N,miód,शहद
647,Milch::N,mleko,दूध
648,Tee::N,herbata,चाय
649,Leder::N,skóra,चमड़ा
650,Wolle::N,wełna,ऊन
651,Stoff::N,tkanina,कपड़ा
652,Stoff::N,materiał,कपड़ा
653,Nadel::N,igła,सूई
654,Faden::N,nić,डोरा
655,Faden::N,nitka,डोरा
656,Knopf::N,guzik,बटन
657,Knopf::N,guzik,घुंडी
658,Knoten::N,węzeł,गाँठ
659,Knoten::N,węzeł,गुत्थी
660,Farbe::N,farba,रंग
661,Farbe::N,farba,वर्ण
662,Kleidung::N,odzież,पहनावा
663,Hemd::N,koszula,कुरता
664,Hemd::N,koszula,क़मीज़
665,Kragen::N,kołnierz,गरदनी
666,Kragen::N,kołnierz,गरेबान
667,Ärmel::N,rękaw,आस्तीन
668,Hose::N,spodnie,पैंट
669,Hose::N,spodnie,पतलून
670,Gürtel::N,pasek,पेटी
671,Gürtel::N,pasek,मेखला
672,Mütze::N,czapka,टोपी
673,Schuh::N,but,जूता
674,Schuh::N,bucik,जूता
675,Stiefel::N,but,बूट
676,Stiefel::N,kozak,बूट
677,Ring::N,pierścień,अँगूठी
678,Band::N,wstęga,पट्टी
679,Kamm::N,grzebień,कंघी
680,Spiegel::N,lustro,आईना
681,Spiegel::N,lustro,दर्पण
682,Riemen::N,rzemień,तसमा
683,Riemen::N,rzemień,पट्टा
684,Schnur::N,sznur,डोरी
685,Schnur::N,sznur,सुतली
686,Leine::N,smycz,रस्सी
687,Decke::N,kołdra,रज़ाई
688,Kissen::N,poduszka,तकिया
689,Kissen::N,poduszka,गाद्दा
690,Tuch::N,chustka,रूमाल
691,Tuch::N,chustka,वस्त्र
692,Handtuch::N,ręcznik,अँगोछा
693,Kraft::N,moc,ज़ोर
694,Kraft::N,moc,शक्ति
695,Kraft::N,siła,ज़ोर
696,Kraft::N,siła,शक्ति
697,Stärke::N,moc,बल
698,Stärke::N,moc,ताक़त
699,Stärke::N,siła,बल
700,Stärke::N,siła,ताक़त
701,Gesundheit::N,zdrowie,स्वास्थ्य
702,Gesundheit::N,zdrowie,तंदुरुस्ती
703,Krankheit::N,choroba,रोग
704,Krankheit::N,choroba,बीमारी
705,Schmerz::N,ból,दर्द
706,Schmerz::N,ból,पीड़ा
707,Wunde::N,rana,घाव
708,Wunde::N,rana,ज़ख़्म
709,Fieber::N,gorączka,ज्वर
710,Fieber::N,gorączka,बुख़ार
711,Arznei::N,lekarstwo,दवा
712,Arznei::N,lekarstwo,औषाधि
713,Brücke::N,most,पुल
714,Brücke::N,most,सेतु
715,Brunnen::N,studnia,कुआँ
716,Weide::N,pastwisko,चरागाह
717,Pfad::N,ścieżka,पथ
718,Pfad::N,ścieżka,पगडंडी
719,Weg::N,droga,मार्ग
720,Straße::N,ulica,राह
721,Straße::N,ulica,रास्ता
722,Dorf::N,wieś,गाँव
723,Dorf::N,wieś,ग्राम
724,Stadt::N,miasto,शहर
725,Brief::N,list,ख़त
726,Brief::N,list,पत्र
727,Brief::N,list,चिट्ठी
728,Buch::N,książka,किताब
729,Buch::N,książka,पुस्तक
730,Buchstabe::N,litera,अक्षर
731,Zeitung::N,gazeta,अख़बार
732,Zeitung::N,gazeta,समाचार-पत्र
733,Zeitung::N,dziennik,अख़बार
734,Zeitung::N,dziennik,समाचार-पत्र
735,Leben::N,życie,जीवन
736,Leben::N,życie,ज़िंदगी
737,Tod::N,śmierć,मौत
738,Tod::N,śmierć,मृत्यु
739,Grab::N,grób,क़ब्र
740,Kirche::N,kościół,चर्च
741,Kirche::N,kościół,गिरजा
742,Sünde::N,grzech,पाप
743,Sünde::N,grzech,गुनाह
744,Gott::N,bóg,देव
745,Gott::N,bóg,ईश्वर
746,Arbeiter::N,robotnik,मज़दूर
747,Chef::N,szef,अध्यक्ष
748,Meister::N,mistrz,शिल्पज्ञ
749,Meister::N,majster,शिल्पज्ञ
750,Arzt::N,lekarz,वैद्य
751,Arzt::N,lekarz,डॉक्टर
752,Arzt::N,lekarz,चिकित्सक
753,Lehrer::N,nauczyciel,शिक्षक
754,Lehrer::N,nauczyciel,अध्यापक
755,Geld::N,pieniądze,धन
756,Geld::N,pieniądze,पैसा
