,Concept_ID,mrj,lez
736,bald::ADV,выртышты,мукьва
737,bald::ADV,выртышты,мукьвара
738,dann::ADV,пакыла,ахпа
739,gestern::ADV,тенгечӹ,накь
740,einst::ADV,икӓнӓ,садра
741,damals::ADV,тӹнӓм,а чӏавуз
742,danach::ADV,пакыла,ахпа
743,vorher::ADV,перви,вилик
744,zuerst::ADV,андак,сифте
745,einmal::ADV,гӓнӓк,садра
746,einmal::ADV,гӓнӓ,садра
747,manchmal::ADV,кынамжы,гагь-гагь
748,oft::ADV,чӹчкӹдӹн,гзаф вахтара
749,immer::ADV,со,гьамиша
750,immer::ADV,соок,гьамиша
751,niemals::ADV,нинам,са чӏавузни
752,niemals::ADV,нинам,са вахтундани
753,niemals::ADV,нигынам,са чӏавузни
754,niemals::ADV,нигынам,са вахтундани
755,niemals::ADV,нигынамат,са чӏавузни
756,niemals::ADV,нигынамат,са вахтундани
757,hier::ADV,тиштӹ,ина
758,hierhin::ADV,тишкӹ,иниз
759,von hier::ADV,тишец,инай
760,von hier::ADV,тишецӹн,инай
761,dort::ADV,тӹштӹ,ана
762,dorthin::ADV,тӹшкӹ,аниз
763,dorthin::ADV,тӹшкӹлӓ,аниз
764,geradeaus::ADV,вик,дуьз
765,geradeaus::ADV,тура,дуьз
766,vorwärts::ADV,анзыкы,вилик
767,vorwärts::ADV,анзыкы,виликди
768,rückwärts::ADV,мӹнгеш,кьулухъ
769,zurück::ADV,мӹнгеш,
770,unten::ADV,ӱлнӹ,агъада
771,unten::ADV,лӹвӓлнӹ,агъада
772,hinab::ADV,ӱлӹкӹ,агъуз
773,hinab::ADV,лӹвӓкӹ,агъуз
774,oben::ADV,вӹлнӹ,винел
775,hinauf::ADV,кӱшкӹлӓ,виниз
776,hinauf::ADV,кӱш,виниз
777,überall::ADV,йӹлт,вирина
778,überall::ADV,цилӓ вӓре,вирина
779,nicht::ADV,уке,ваъ
780,ein wenig::ADV,изиш,са тӏимил
781,ein wenig::ADV,иклаштык,са тӏимил
782,kaum::ADV,цылик,жизви
783,kaum::ADV,чучок-чучок,жизви
784,sehr::ADV,чоте,лап
785,so::ADV,тенге,икӏ
786,so::ADV,тенгелӓ,икӏ
787,noch::ADV,мол,гьеле
788,noch::ADV,моло,гьеле
789,nur::ADV,веле,анжах
790,schon::ADV,уже,хъувуна
791,schon::ADV,уже,мадни дардиз
792,schon::ADV,уже,мадни гуьтӏуьз
793,schon::ADV,уже,мадни гуьтӏуь я
794,schon::ADV,ӹнде,хъувуна
795,schon::ADV,ӹнде,мадни дардиз
796,schon::ADV,ӹнде,мадни гуьтӏуьз
797,schon::ADV,ӹнде,мадни гуьтӏуь я
798,wieder::ADV,уэш,
799,vergebens::ADV,зря,нагьакь
800,vergebens::ADV,зря,нагьакьа
801,vergebens::ADV,ӹзрӓ,нагьакь
802,vergebens::ADV,ӹзрӓ,нагьакьа
803,vergebens::ADV,ӹзӹрӓ,нагьакь
804,vergebens::ADV,ӹзӹрӓ,нагьакьа
805,vor::PRP,анзыц,вилик
806,vor::PRP,анзыцын,вилик
807,hinter::PRP,шайылан,кьулухъ
808,hinter::PRP,шайылный,кьулухъ
809,unter::PRP,лӹвӓкӹ,кӏаник
810,durch::PRP,вашт,арадай
811,durch::PRP,вашт,-кай хкатна
812,neben::PRP,сага,патав
813,neben::PRP,сага,мукьув
814,zwischen::PRP,лош,ара
815,zwischen::PRP,лош,арада
816,zwischen::PRP,лошкы,ара
817,zwischen::PRP,лошкы,арада
818,wegen::PRP,мычыц,гъиляй
819,dies::PRN,тидӹ,и
820,dies::PRN,тидӹ,им
821,dies::PRN,ти,и
822,dies::PRN,ти,им
823,das::PRN,тидӹ,а
824,das::PRN,тидӹ,ам
825,das::PRN,ти,а
826,das::PRN,ти,ам
827,alles::PRN,цилӓ,вири
828,alles::PRN,цилӓ,михьиз
829,ich::PRN,мый,за
830,ich::PRN,мый,зун
831,du::PRN,тӹнь,вун
832,er::PRN,тӹдӹ,ам
833,er::PRN,тӹдӹ,гьа
834,wir::PRN,мӓ,чун
835,ihr::PRN,вӓ,куьн
836,sie::PRN,нӹнӹ,абур
837,was::FPRN,ма,вуч
838,wer::FPRN,кӱ,вуж
839,wo::FADV,кышан,гьина
840,wo::FADV,кыштакен,гьина
841,wohin::FADV,кышкы,гьиниз
842,wie::FADV,кыце,гьикӏ
843,warum::FADV,малын,вучиз
844,wieviel::FNUM,кынар,шумуд
845,wieviel::FNUM,кынары,шумуд
846,wieviel::FNUM,кынаркы,шумуд
847,eins::NUM,иктӹ,са
848,eins::NUM,иктӹт,са
849,zwei::NUM,кок,кьвед
850,zwei::NUM,кокты,кьвед
851,drei::NUM,кым,пуд
852,drei::NUM,кымыт,пуд
853,vier::NUM,нӹл,кьуд
854,fünf::NUM,вӹц,вад
855,sechs::NUM,куд,ругуд
856,sechs::NUM,кудытмозн,ругуд
857,sieben::NUM,шӹм,ирид
858,sieben::NUM,шӹмӹт,ирид
859,acht::NUM,кӓндӓкш,муьжуьд
860,acht::NUM,кӓндӓкшӹ,муьжуьд
861,neun::NUM,ӹндекшшӱдӹ,кӏуьд
862,zehn::NUM,лу,цӏуд
863,elf::NUM,луатик,цӏусад
864,elf::NUM,луатиктӹ,цӏусад
865,zwölf::NUM,луаткок,цӏикьвед
866,zwölf::NUM,луаткокты,цӏикьвед
867,zwanzig::NUM,коклы,къад
868,dreißig::NUM,кымлы,къанницӏуд
869,vierzig::NUM,нӹллӹ,яхцӏур
870,fünfzig::NUM,вӹцлӹ,яхцӏурни цӏуд
871,sechzig::NUM,кудлу,пудкъад
872,siebzig::NUM,шӹмлу,пудкъанни цӏуд
873,achtzig::NUM,кӓндӓкшлу,кьудкъад
874,neunzig::NUM,ӹндекшлу,кьудкъанни цӏуд
875,hundert::NUM,шӱдӹ,виш
876,tausend::NUM,тӹжем,агъзур
877,und::CNJ,дöн,ва
878,oder::CNJ,льывы,я
879,stehen::V,шалшаг,акъвазун
880,sitzen::V,шӹнзӓш,ацукьун
881,liegen::V,киӓш,къаткун
882,hängen::V,кечӓш,куьрс хьун
883,werden::V,шагалаш,хьун
884,passieren::V,ӹштӓ́лтӓш,хьун
885,beginnen::V,тӹнгӓлӓлтӓш,башламиш хьун
886,enden::V,пӹтӓш,куьтягь хьун
887,wechseln::V,весемӓш,дегиш хьун
888,wechseln::V,весемӓлтӓш,дегиш хьун
889,aufgehen[Sonne]::V,авараш,экъечӏун
890,untergehen[Sonne]::V,шӹ́нзӓш,акӏун
891,scheinen[Sonne]::V,сотемдӓрӓш,ишигь гун
892,donnern::V,хӹдӹртӓш,къукърумар авун
893,wehen::V,ӹфӹлӓш,
894,strömen::V,йогащ,авахьун
895,fließen::V,йогащ,авахьун
896,sich drehen::V,пöрдӓш,элкъуьн
897,schwanken::V,лыпшалташ,юзун
898,schwingen::V,кӓчӓйӓш,галтад хьун
899,fallen::V,кенвазаш,аватун
900,fallen::V,шынгалташ,аватун
901,brennen::V,йылаш,кун
902,brennen::V,йылаш,ккун
903,rauchen::V,шыпшаш,
904,regnen::V,юраш,къун
905,gefrieren::V,гӓш,муркӏади кьун
906,gefrieren::V,кӹлмаш,муркӏади кьун
907,tauen::V,шылаш,цӏурун
908,schmelzen::V,шӹрӓнӓш,цӏурун
909,trocknen::V,кошкаш,кьурун
910,sieden::V,шолаш,ругун
911,faulen::V,шӱӓш,кутӏун
912,verfaulen::V,йӓнгӓрӓлтӓш,чуьруьтмиш хьун
913,verfaulen::V,йӓнгӓрӓлтӓш,кутӏун
914,reißen::V,кышкедӓлтӓш,атӏун
915,reißen::V,кышкедӓлтӓш,къазунун
916,versinken::V,ва́лаш,батмиш хьун
917,vergehen::V,эртӓш,алатун
918,erscheinen::V,каяш,майдандиз акъатун
919,verschwinden::V,ямаш,квахьун
920,sinken::V,пычаш,элекьун
921,abnehmen::V,чӹдемӓш,тӏимил хьун
922,abnehmen::V,чӹдемӓш,гъвечӏи хьун
923,abnehmen::V,кöтӹргӓш,тӏимил хьун
924,abnehmen::V,кöтӹргӓш,гъвечӏи хьун
925,zunehmen::V,когоэмӓш,артух хьун
926,steigen::V,лӱлта́лташ,хкаж хьун
927,wachsen::V,кушкаш,экъечӏун
928,glänzen::V,йӹлгӹжӓш,цӏарцӏар гун
929,funkeln::V,валгалташ,нур гун
930,lärmen::V,юкланаш,ван авун
931,läuten::V,цоргаш,зенг ягъун
932,klingeln::V,цоргаш,зенг ягъун
933,klirren::V,цонгырталгаш,зигринг авун
934,brausen::V,ышдымыла́наш,къати хьун
935,rauschen::V,шу́жгаш,вишриш авун
936,klingen::V,йо́нгаш,ван авун
937,bellen::V,опташ,элуькьун
938,heulen::V,урмыжаш,къув ягъун
939,blasen::V,ӹфӹлӓш,уф гун
940,pfeifen::V,ши́шкаш,уьфт ягъун
941,schreien::V,уташ,гьараюн
942,schreien::V,саслаш,гьараюн
943,schreien::V,варгынзаш,гьараюн
944,stöhnen::V,ӹнгӹрӓш,суза авун
945,zittern::V,цӹтӹрӓш,зурзун
946,leben::V,ӹлӓш,яшамиш хьун
947,geboren werden::V,шачаш,хьун
948,atmen::V,шӱлӓш,нефес чӏугун
949,trinken::V,йӱӓш,хъун
950,essen::V,качкаш,тӏуьн
951,schlucken::V,нелӓш,туькьуьнун
952,müde werden::V,янгылаш,галатун
953,müde werden::V,янгылаш,юргъун хьун
954,einschlafen::V,амален кеӓш,ксун
955,schlafen::V,амалаш,ксун
956,aufwachen::V,понгыжалташ,ахварай аватун
957,aufstehen::V,кӹньӹл шагалаш,къарагъун
958,sich erholen::V,кӓнаш,ял ягъун
959,krank werden::V,церлӓнен вазаш,кефсуз хьун
960,krank sein::V,церлӓнӓш,тӏа хьун
961,krank sein::V,ясланаш,тӏа хьун
962,krank sein::V,ясыланаш,тӏа хьун
963,schmerzen::V,каршташ,тӏа хьун
964,husten::V,кахыраш,уьгьуь ягъун
965,genesen::V,паремӓш,сагъ хъхьун
966,genesen::V,тöрлӓнӓш,сагъ хъхьун
967,sterben::V,вазын колаш,кьин
968,umkommen::V,пӹтӓш,терг хьун
969,sich bewegen::V,кашташ,юзун
970,sich rühren::V,тӓрвӓнӓш,юзун
971,sich erheben::V,кӹньӹлӓш,къарагъун
972,sich setzen::V,шӹнзӓш,ацукьун
973,hinfallen::V,кенвазаш,алукьун
974,hinfallen::V,шынгалташ,алукьун
975,laufen::V,кашташ,къекъуьн
976,schreiten::V,ашкедӓш,ккамар къачун
977,spazierengehen::V,мадын кашташ,сейр авун
978,eilen::V,вӓшкӓш,тади авун
979,sich beeilen::V,вӓшкӓш,гьерекатун
980,sich beeilen::V,талашаш,гьерекатун
981,sausen::V,хойхаланаш,чкурун
982,sausen::V,хояш,чкурун
983,rennen::V,кыргыжаш,катун
984,rennen::V,кыргыжаш,зверун
985,springen::V,тӹршештӓш,хкадарун
986,klettern::V,ку́заш,акьахун
987,schaukeln::V,лыпшалташ,
988,kriechen::V,авалянаш,капаралди фин
989,kriechen::V,ньыжиклӓш,капаралди фин
990,schwimmen::V,илӓш,сирнав авун
991,tauchen::V,цымаш,кьилихъди циз вегьин
992,rudern::V,шуалташ,кьусуйралди лодка гьалун
993,rudern::V,шуалташ,цуьруьгъуьлдалди кӏватӏун
994,fahren::V,кеӓш,фин
995,fliegen::V,чонгештӓш,лув гун
996,fliegen::V,чонгештӓш,цавай фин
997,gehen::V,кеӓш,фин
998,weggehen::V,кеӓш,хъфин
999,abfahren::V,кеӓш,фин
1000,abfahren::V,кеӓш,рекье гьатун
1001,anhalten::V,цӓрнӓш,акъвазун
1002,hineingehen::V,пыраш,гьахьун
1003,eintreten::V,пыраш,гьахьун
1004,kommen::V,толаш,атун
1005,ankommen::V,шоаш,атун
1006,zurückkommen::V,пöртӹлӓш,хтун
1007,bleiben::V,кодаш,амукьун
1008,warten::V,вычаш,гуьзлемишун
1009,erwarten::V,вычаш,вил алаз акъвазун
1010,suchen::V,кӹчӓлӓш,къекъуьн
1011,finden::V,моаш,жугъун
1012,versuchen::V,путаяш,алахъун
1013,versuchen::V,цацаш,алахъун
1014,vorbereiten::V,поспейӹктӓш,гьазурун
1015,lieben::V,яраташ,кӏан хьун
1016,mögen::V,яраташ,рикӏ ацукьун
1017,lachen::V,ваштылаш,хъуьруьн
1018,rühren::V,тӓрвӓтӓш,
1019,weinen::V,мӓгӹрӓш,шехьун
1020,schimpfen::V,свырседӓлӓш,сеперар гун
1021,schimpfen::V,свырседӓлӓш,экъуьгъунар авун
1022,sich ärgern::V,шӹдешкӓш,хъел акатун
1023,sich fürchten::V,лӱдӓш,кичӏе хьун
1024,fürchten::V,лӱдӓш,къурхутмиш хьун
1025,fliehen::V,кыргыжаш,катун
1026,flüchten::V,кыргыж шӹлӓш,катун
1027,sehen::V,ужаш,акун
1028,anschauen::V,анжалаш,вил вегьин
1029,ansehen::V,анжаш,килигун
1030,hören::V,колаш,ван хьун
1031,zuhören::V,колышташ,яб гун
1032,probieren::V,тотештӓш,дад акун
1033,probieren::V,подыл анжаш,дад акун
1034,riechen::V,ӱпшӹнзӓш,ни чӏугун
1035,fühlen::V,шижӓш,гьисс авун
1036,scheinen::V,каяш,
1037,zu sehen sein::V,каяш,
1038,vernehmen::V,колын колташ,
1039,frieren::V,кӹлмаш,кьун
1040,frieren::V,кӹлмаш,мекьи хьун
1041,frieren::V,тӹнгӹргӓш,кьун
1042,frieren::V,тӹнгӹргӓш,мекьи хьун
1043,tun::V,ӹштӓш,авун
1044,können::V,кердӓш,хьун
1045,können::V,кердӓш,акъакьун
1046,wollen::V,жалаяш,кӏан хьун
1047,anfangen::V,тӹнгӓлӓш,башламишун
1048,beenden::V,пӹтӓрӓш,куьтягьун
1049,aufhören::V,цӓрнӓш,акъвазун
1050,gelingen::V,цӓш лиӓш,арадал атун
1051,geraten::V,лиӓш,акъатун
1052,öffnen::V,пачаш,ахъаюн
1053,schließen::V,чӱчӓш,акьалун
1054,stellen::V,шӹндӓш,эцигун
1055,setzen::V,шӹндӓш,ацукьарун
1056,legen::V,опташ,эцигун
1057,legen::V,пиштӓш,эцигун
1058,berühren::V,тӹкӓлӓш,хкӏурун
1059,verbinden::V,пидӓш,гилигун
1060,bedecken::V,леведӓш,кӏевун
1061,aufhängen::V,сӓкӓш,куьрсарун
1062,anzünden::V,чӱктӓш,куькӏуьрун
1063,aufheben::V,кузыкташ,хкажун
1064,zurücklassen::V,кодаш,тун
1065,verlieren::V,ямдаш,квадарун
1066,fallen lassen::V,кенвацтараш,авадрун
1067,machen::V,ӹштӓш,авун
1068,machen::V,ӹштӓш,кар авун
1069,herstellen::V,йӓмдӹлӓш,расун
1070,bauen::V,ӹштӓш,туькӏуьрун
1071,reparieren::V,чиняш,расун
1072,reparieren::V,алалаш,расун
1073,verbessern::V,яжоэмден шӹндӓш,хъсанрун
1074,ändern::V,вашталташ,табдил авун
1075,graben::V,капаяш,эгъуьнун
1076,beugen::V,лывырташ,акӏажарун
1077,beugen::V,лывырташ,кангур авун
1078,beugen::V,каклярташ,акӏажарун
1079,beugen::V,каклярташ,кангур авун
1080,biegen::V,лывырташ,патахъарун
1081,drehen::V,сӓрӓш,алчударун
1082,drehen::V,сӓрӹкӓлӓш,алчударун
1083,wenden::V,сӓрӓлӓш,
1084,umdrehen::V,сӓрӓлӓш,элкъуьрун
1085,heben::V,лӱктӓш,хкажун
1086,hochheben::V,кузыкташ,хкажун
1087,ergreifen::V,хватяш,агалчна кьун
1088,halten::V,кычаш,кьун
1089,drücken::V,темдӓш,чуькьуьн
1090,schieben::V,шӹкӓш,хуртӏ гун
1091,kratzen::V,нӹжӓш,къадгъунун
1092,lecken::V,нылаш,мез гун
1093,beißen::V,пыралаш,кӏасун
1094,abreißen::V,кӹрӓш,галудун
1095,abreißen::V,кышкед нӓлӓш,галудун
1096,abschneiden::V,шулаш,атӏун
1097,abschneiden::V,лаштыклаш,атӏун
1098,binden::V,пидӓш,
1099,stecken::V,шыралаш,сухун
1100,brechen::V,тодылаш,хун
1101,brechen::V,тодылаш,кукӏварун
1102,brechen::V,пыдырташ,хун
1103,brechen::V,пыдырташ,кукӏварун
1104,klopfen::V,рушткаш,тахъ-тахъ авун
1105,hauen::V,шелӹштӓш,ягъун
1106,kleben::V,клейӓш,алкӏурун
1107,kleben::V,клейӓш,кукӏурун
1108,reiben::V,нӹжӓш,тӏушунун
1109,streichen::V,шӹрӓш,алтадун
1110,schleifen::V,шымаш,кӏвенкӏв авун
1111,schneiden::V,пӹчкӓш,атӏун
1112,rütteln::V,мыльгыкташ,къарсурун
1113,schütteln::V,цӹтӹртӓш,къарсурун
1114,schütteln::V,мыльгыкташ,къарсурун
1115,schwenken::V,машыяш,элягъун
1116,schwenken::V,машыяш,галтадун
1117,schütten::V,опталаш,цун
1118,füllen::V,темӓш,ацӏурун
1119,einwickeln::V,пӹтӹрӓ́лӓш,кутун
1120,einwickeln::V,пӹтӹрӓ́лӓш,элкъуьрун
1121,tragen::V,намалаш,тухун
1122,schleppen::V,шӹдӹрӓш,галчӏурун
1123,ziehen::V,шыпшаш,ялун
1124,ziehen::V,шыпшаш,чӏугун
1125,aufbewahren::V,перегӓш,хуьн
1126,werfen::V,кӹшкӓш,гадрун
1127,fangen::V,кычаш,кьун
1128,packen::V,хватяш,кьун
1129,verstecken::V,шӹлтӓш,кӏевун
1130,teilen::V,пайылаш,паюн
1131,schicken::V,колташ,ракъурун
1132,bringen::V,кандаш,гъун
1133,bekommen::V,лыкташ,къачун
1134,bekommen::V,лыкташ,жугъурун
1135,erhalten::V,получаяш,къачун
1136,nehmen::V,налаш,къачун
1137,wählen::V,айыраш,хкягъун
1138,auswählen::V,айыраш,хкягъун
1139,bewahren::V,перегӓш,хуьн
1140,behindern::V,мешӓйӓш,манийвал авун
1141,verderben::V,портяш,чӏурун
1142,beschädigen::V,шушырташ,нукьсанвал гун
1143,zerbrechen::V,пыдырташ,хун
1144,zerreißen::V,кӹрӓш,къазунун
1145,zerstören::V,шӓлӓтӓш,чӏурун
1146,zerstören::V,шӓлӓтӓш,барбатӏун
1147,verbrennen::V,йылаташ,ккун
1148,verbrennen::V,йылалташ,ккун
1149,geben::V,пуаш,гун
1150,reichen::V,пуаш,вугун
1151,reichen::V,пуаш,гун
1152,schenken::V,подараш,пишкеш авун
1153,versprechen::V,сöрӓш,гаф гун
1154,wünschen::V,жалаяш,дуьа авун
1155,loben::V,хваляш,тариф авун
1156,küssen::V,шышшалаш,темен гун
1157,wiegen::V,лӱнгӓлтӓш,эчӏягъун
1158,zudecken::V,пиштӓш,гьалдун
1159,wecken::V,понгыжалтараш,ахварай авудун
1160,zeigen::V,анжыкташ,къалурун
1161,führen::V,видӓш,тухун
1162,lehren::V,тымдаш,кӏелиз тун
1163,unterrichten::V,тымдаш,тарс гун
1164,aufziehen::V,кушташ,тербия гун
1165,aufziehen::V,кушташ,тербияламишун
1166,leiten::V,видӓш,идара авун
1167,leiten::V,вуйлаташ,идара авун
1168,leiten::V,вуйлалташ,идара авун
1169,antreiben::V,талаштараш,тади кутун
1170,lassen::V,-ыкт,
1171,einladen::V,ӱжӓш,теклиф авун
1172,vereinigen::V,иктештӓш,сад авун
1173,besuchen::V,толаш,кьилив атун
1174,treffen::V,вӓшлиӓш,гьалтун
1175,treffen::V,вӓшлиӓлтӓш,гьалтун
1176,sich versammeln::V,цымыргаш,алтӏушун
1177,spielen::V,мадаш,къугъун
1178,singen::V,мыраш,лугьун
1179,singen::V,мыраш,мани лугьун
1180,tanzen::V,кушташ,кьуьл авун
1181,sich trennen::V,айырлаш,къакъатун
1182,verlassen::V,шуаш,гъил къачун
1183,retten::V,ытараш,къутармишун
1184,bewachen::V,оролаш,хуьн
1185,schützen::V,перегӓш,хуьн
1186,verteidigen::V,перегӓш,хуьн
1187,sich schlagen::V,шидӓлӓш,кукӏун
1188,sich schlagen::V,шиэдӓлӓш,кукӏун
1189,schießen::V,лӱӓш,акъатун
1190,siegen::V,сӹнгӓш,гъалиб хьун
1191,ärgern::V,шӹдештӓрӓш,хъел гъун
1192,ärgern::V,шӹдештӓрӓш,хъел кутун
1193,schlagen::V,пӓрен колташ,ягъун
1194,schlagen::V,пӓрен колташ,галукьарун
1195,schlagen::V,хӹрӹктен колташ,ягъун
1196,schlagen::V,хӹрӹктен колташ,галукьарун
1197,treten::V,чымаш,кьуьл къекъягъун
1198,treten::V,чымаш,кьуьл эцягъун
1199,stechen::V,пышкылаш,акьадарун
1200,stoßen::V,шыркедӓш,эцягъун
1201,stehlen::V,шолышт толаш,чуьнуьхун
1202,stören::V,ӓрештӹлӓш,хкуьрун
1203,belästigen::V,кӓньӹсӹрлӓндӓрӓш,хкуьрун
1204,belästigen::V,кӓньӹсӹрлӓндӓрӓш,азият гун
1205,belästigen::V,шытырланыкташ,хкуьрун
1206,belästigen::V,шытырланыкташ,азият гун
1207,verbergen::V,шӹлтӓш,далдаламишун
1208,täuschen::V,алталаш,алцурарун
1209,täuschen::V,алталаш,алцуррун
1210,täuschen::V,аталаш,алцурарун
1211,täuschen::V,аталаш,алцуррун
1212,betrügen::V,мошеньӹчӓйӓш,алцурарун
1213,betrügen::V,мошеньӹчӓйӓш,гьарамзадавал авун
1214,töten::V,пуштын шуаш,яна кьин
1215,wohnen::V,ӹлӓш,дуланмиш хьун
1216,arbeiten::V,пӓшӓлӓш,кӏвалахун
1217,arbeiten::V,пӓшӓлӓш,кӏвалах авун
1218,arbeiten::V,ровотаяш,кӏвалахун
1219,arbeiten::V,ровотаяш,кӏвалах авун
1220,sammeln::V,погаш,кӏватӏун
1221,pflücken::V,кӹрӓш,атӏун
1222,jagen::V,охотничӓйӓш,гъуьрч авун
1223,fischen::V,кол кычаш,гъетер кьун
1224,fassen::V,кычаш,кьун
1225,hüten::V,кӹтӓш,чӏура хуьн
1226,treiben::V,шуруяш,гьалун
1227,anbinden::V,ялшташ,акалун
1228,anbinden::V,ялышташ,акалун
1229,füttern::V,пукшаш,ем гун
1230,melken::V,шыпшылаш,ацун
1231,hacken::V,роаш,куьткуьнун
1232,gießen::V,шӓвӓш,яд гун
1233,reifen::V,кӱӓш,чурун
1234,reifen::V,кӱӓш,агакьун
1235,reifen::V,поспейӓш,чурун
1236,reifen::V,поспейӓш,агакьун
1237,zubereiten::V,йӓмдӹлӓш,гьазурун
1238,kochen::V,шолташ,ругун
1239,backen::V,кӱктӓш,чурун
1240,braten::V,жӓрӓш,чурун
1241,umrühren::V,намалаш,какадарун
1242,stricken::V,пидӓш,хурун
1243,nähen::V,ыргаш,цун
1244,färben::V,пидӓш,шир ягъун
1245,reinigen::V,чиӓлтӓш,михьун
1246,waschen::V,мышкаш,чуьхуьн
1247,abwischen::V,ӹштӓш,гуьцӏун
1248,spülen::V,шӱӓлтӓш,экъуьрун
1249,fegen::V,ӹштӓш,шуткун
1250,kehren::V,ӹштӓш,кул алтадун
1251,baden::V,нӱштӹлӓш,эхъуьн
1252,sich waschen::V,мышкылташ,жендек чуьхуьн
1253,ausziehen::V,кыдашаш,хутӏунун
1254,ausziehen::V,кыдашаш,галудун
1255,anziehen::V,чиӓш,алукӏун
1256,sich anziehen::V,чиӓш,алукӏун
1257,sich anziehen::V,чиӓш,парталар алукӏун
1258,kämmen::V,шерӓш,эвягъун
1259,schmücken::V,цеверемдӓш,безетмишун
1260,schmücken::V,цеверемдӓш,гуьрчегарун
1261,sagen::V,манаш,лугьун
1262,sagen::V,келесӓш,лугьун
1263,sprechen::V,манаш,рахун
1264,reden::V,шайышташ,рахун
1265,sich unterhalten::V,хытыраш,ихтилат авун
1266,sich unterhalten::V,хытыргаш,ихтилат авун
1267,fragen::V,ядаш,жузун
1268,bitten::V,ядаш,тӏалабун
1269,erzählen::V,келесӓш,ахъаюн
1270,mitteilen::V,попаш,хабар гун
1271,mitteilen::V,увертӓш,хабар гун
1272,mitteilen::V,увертӓрӓш,хабар гун
1273,nennen::V,лӹмдӓш,тӏвар гун
1274,rufen::V,ӱжӓш,эверун
1275,prahlen::V,хайзаш,яцӏу гафар авун
1276,prahlen::V,шаргаланаш,яцӏу гафар авун
1277,übersetzen::V,вашташ,таржума авун
1278,übersetzen::V,вашташ,гафладун
1279,denken::V,машанаш,фикир авун
1280,glauben::V,ӹнянӓш,агъун
1281,bemerken::V,цаклаш,фикир гун
1282,erkennen::V,пӓлӓш,
1283,begreifen::V,ынгылаш,гъавурда акьун
1284,verstehen::V,ынгылаш,
1285,lernen::V,тыменяш,кӏелун
1286,wissen::V,пӓлӓш,чир хьун
1287,wissen::V,пӓлӓш,чирхьун
1288,sich erinnern an::V,ышештӓрӓш,рикӏел хуьн
1289,vergessen::V,монден кодаш,рикӏелай фин
1290,vergessen::V,монден кодаш,рикӏелай алатун
1291,messen::V,висӓш,алцумун
1292,zählen::V,шотаяш,гьисабун
1293,rechnen::V,шотаяш,гьисабун
1294,lesen::V,лыдаш,кӏелун
1295,malen::V,рисуяш,кхьин
1296,malen::V,рисуяш,шикилар чӏугун
1297,zeichnen::V,ыдырка́лаш,чӏугун
1298,schreiben::V,вазаш,кхьин
1299,besitzen::V,кы́чаш,иеси хьун
1300,kaufen::V,нӓлӓш,къачун
1301,kaufen::V,нӓлӓш,маса къачун
1302,verkaufen::V,выжалаш,гун
1303,verkaufen::V,выжалаш,маса гун
1304,bezahlen::V,тӱлӓш,къимет гун
1305,bezahlen::V,тӱлӓш,эвезда авун
1306,bezahlen::V,тӱлӓш,гьакъи агакьрун
1307,zahlen::V,тӱлӓш,къимет гун
1308,zahlen::V,тӱлӓш,эвезда авун
1309,zahlen::V,тӱлӓш,гьакъи агакьрун
1310,beherrschen::V,кы́чаш,иеси хьун
1311,ertragen::V,цӹтӓш,таб гун
1312,Linie::N,,цӏар
1313,Strich::N,,цӏар
1314,jetzt::ADV,,гила
1315,hinzufügen::V,,алава авун
