,Concept_ID,fi,hu
829,einmal::ADV,kerran,egyszer
830,manchmal::ADV,joskus,néha
831,manchmal::ADV,joskus,olykor
832,oft::ADV,usein,sokszor
833,immer::ADV,aina,mindig
834,niemals::ADV,ei koskaan,sohasem
835,hier::ADV,tässä,itt
836,hier::ADV,täällä,itt
837,hierhin::ADV,tähän,erre
838,von hier::ADV,tästä,innen
839,von hier::ADV,täältä,innen
840,dort::ADV,siinä,ott
841,dort::ADV,siellä,ott
842,dorthin::ADV,sinne,oda
843,dorthin::ADV,tuonne,oda
844,geradeaus::ADV,suoraan,egyenesen
845,vorwärts::ADV,eteenpäin,előre
846,rückwärts::ADV,taaksepäin,hátrafelé
847,zurück::ADV,takaisin,hátra
848,zurück::ADV,takaisin,vissza
849,unten::ADV,alhaalla,alul
850,hinab::ADV,alas,le
851,hinab::ADV,alas,lefelé
852,oben::ADV,ylhäällä,fenn
853,oben::ADV,ylhäällä,felül
854,hinauf::ADV,ylös,fel
855,hinauf::ADV,ylös,felfelé
856,überall::ADV,kaikkialla,mindenütt
857,nicht::ADV,ei,nem
858,ein wenig::ADV,vähän,egy kicsit
859,kaum::ADV,tuskin,alig
860,sehr::ADV,kovin,nagyon
861,sehr::ADV,oikein,nagyon
862,so::ADV,näin,úgy
863,noch::ADV,vielä,még
864,nur::ADV,vain,csak
865,nur::ADV,vain,csupán
866,nur::ADV,ainoastaan,csak
867,nur::ADV,ainoastaan,csupán
868,schon::ADV,jo,már
869,wieder::ADV,taas,ismét
870,wieder::ADV,taas,megint
871,wieder::ADV,jälleen,ismét
872,wieder::ADV,jälleen,megint
873,vergebens::ADV,turhaan,hiába
874,vor::PRP,edessä,előtt
875,hinter::PRP,takana,mögött
876,unter::PRP,alla,alatt
877,durch::PRP,läpi,át
878,durch::PRP,läpi,keresztül
879,durch::PRP,kautta,át
880,durch::PRP,kautta,keresztül
881,neben::PRP,vieressä,mellett
882,zwischen::PRP,välillä,között
883,wegen::PRP,takia,miatt
884,wegen::PRP,takia,végett
885,wegen::PRP,vuoksi,miatt
886,wegen::PRP,vuoksi,végett
887,dies::PRN,tämä,ez
888,das::PRN,se,az
889,alles::PRN,kaikki,minden
890,ich::PRN,minä,én
891,du::PRN,sinä,te
892,er::PRN,hän,ő
893,wir::PRN,me,mi
894,ihr::PRN,te,ti
895,sie::PRN,he,ők
896,was::FPRN,mikä,mi
897,wer::FPRN,ken,ki
898,wer::FPRN,kuka,ki
899,wo::FADV,missä,hol
900,wohin::FADV,mihin,hova
901,wie::FADV,miten,hogy
902,wie::FADV,miten,hogyan
903,wie::FADV,kuinka,hogy
904,wie::FADV,kuinka,hogyan
905,warum::FADV,miksi,miért
906,wieviel::FNUM,paljonko,hány
907,wieviel::FNUM,paljonko,mennyi
908,wieviel::FNUM,kuinka paljon,hány
909,wieviel::FNUM,kuinka paljon,mennyi
910,eins::NUM,yksi,egy
911,zwei::NUM,kaksi,kettő
912,drei::NUM,kolme,három
913,vier::NUM,neljä,négy
914,fünf::NUM,viisi,öt
915,sechs::NUM,kuusi,hat
916,sieben::NUM,seitsemän,hét
917,acht::NUM,kahdeksan,nyolc
918,neun::NUM,yhdeksän,kilenc
919,zehn::NUM,kymmenen,tíz
920,elf::NUM,yksitoista,tizenegy
921,zwölf::NUM,kaksitoista,tizenkettő
922,zwanzig::NUM,kaksikymmentä,húsz
923,dreißig::NUM,kolmekymmentä,harminc
924,vierzig::NUM,neljäkymmentä,negyven
925,fünfzig::NUM,viisikymmentä,ötven
926,sechzig::NUM,kuusikymmentä,hatvan
927,siebzig::NUM,seitsemänkymmentä,hetven
928,achtzig::NUM,kahdeksankymmentä,nyolcvan
929,neunzig::NUM,yhdeksänkymmentä,kilencven
930,hundert::NUM,sata,száz
931,tausend::NUM,tuhat,ezer
932,und::CNJ,ja,és
933,und::CNJ,ja,meg
934,oder::CNJ,tai,vagy
935,stehen::V,seisoa,áll
936,sitzen::V,istua,ül
937,liegen::V,maata,fekszik
938,hängen::V,riippua,függ
939,werden::V,tulla,lesz
940,werden::V,joutua,lesz
941,passieren::V,sattua,történik
942,passieren::V,tapahtua,történik
943,beginnen::V,alkaa,kezdődik
944,enden::V,loppua,végződik
945,enden::V,loppua,befejeződik
946,enden::V,päättyä,végződik
947,enden::V,päättyä,befejeződik
948,wechseln::V,vaihtua,változik
949,wechseln::V,vaihdella,változik
950,aufgehen[Sonne]::V,nousta,kel
951,untergehen[Sonne]::V,laskea,lemegy
952,scheinen[Sonne]::V,paistaa,süt
953,donnern::V,jyristä,dörög
954,wehen::V,tuulla,fúj
955,wehen::V,puhaltaa,fúj
956,strömen::V,virrata,áramlik
957,fließen::V,valua,folyik
958,fließen::V,juosta,folyik
959,sich drehen::V,pyöriä,forog
960,schwanken::V,horjua,inog
961,schwanken::V,horjua,ingadozik
962,schwingen::V,heilua,leng
963,schwingen::V,värähdellä,leng
964,fallen::V,pudota,esik
965,fallen::V,langeta,esik
966,brennen::V,palaa,ég
967,rauchen::V,savuta,füstöl
968,regnen::V,sataa,esik
969,gefrieren::V,jäätyä,megfagy
970,tauen::V,sulaa,olvad
971,schmelzen::V,sulaa,olvad
972,schmelzen::V,sulaa,elolvad
973,trocknen::V,kuivua,szárad
974,sieden::V,kiehua,forr
975,faulen::V,mädätä,rothad
976,verfaulen::V,mädätä,elrothad
977,verfaulen::V,mädätä,megrothad
978,verfaulen::V,mädäntyä,elrothad
979,verfaulen::V,mädäntyä,megrothad
980,reißen::V,revetä,szakad
981,versinken::V,upota,süllyed
982,versinken::V,upota,elsüllyed
983,versinken::V,vajota,süllyed
984,versinken::V,vajota,elsüllyed
985,vergehen::V,kulua,múlik
986,vergehen::V,kulua,elmúlik
987,erscheinen::V,ilmestyä,feltűnik
988,erscheinen::V,ilmestyä,megjelenik
989,verschwinden::V,kadota,letűnik
990,sinken::V,vajota,süllyed
991,abnehmen::V,vähetä,apad
992,abnehmen::V,vähetä,csökken
993,zunehmen::V,kasvaa,növekszik
994,zunehmen::V,kasvaa,gyarapszik
995,zunehmen::V,lisääntyä,növekszik
996,zunehmen::V,lisääntyä,gyarapszik
997,steigen::V,nousta,emelkedik
998,wachsen::V,kasvaa,nő
999,wachsen::V,kasvaa,terem
1000,wachsen::V,kasvaa,növekszik
1001,glänzen::V,kiiltää,ragyog
1002,glänzen::V,kiiltää,fénylik
1003,funkeln::V,kipinöidä,csillog
1004,funkeln::V,kipinöidä,tündöklik
1005,lärmen::V,meluta,lármázik
1006,läuten::V,soida,cseng
1007,klingeln::V,soida,csenget
1008,klirren::V,kalista,csörömpöl
1009,brausen::V,kohista,zúg
1010,brausen::V,kohista,morajlik
1011,rauschen::V,kohista,zúg
1012,klingen::V,soida,hangzik
1013,bellen::V,haukkua,ugat
1014,heulen::V,ulvoa,bőg
1015,heulen::V,ulvoa,üvölt
1016,blasen::V,puhaltaa,fúj
1017,pfeifen::V,viheltää,fütyül
1018,schreien::V,kirkua,kiált
1019,schreien::V,kirkua,kiabál
1020,stöhnen::V,voihkia,nyög
1021,zittern::V,vapista,remeg
1022,zittern::V,vapista,reszket
1023,leben::V,elää,él
1024,geboren werden::V,syntyä,születik
1025,atmen::V,hengittää,lélegzik
1026,trinken::V,juoda,iszik
1027,essen::V,syödä,eszik
1028,schlucken::V,niellä,nyel
1029,müde werden::V,uupua,elfárad
1030,müde werden::V,uupua,kifárad
1031,einschlafen::V,uinahtaa,elalszik
1032,schlafen::V,maata,alszik
1033,schlafen::V,nukkua,alszik
1034,aufwachen::V,herätä,felébred
1035,aufstehen::V,nousta,felkel
1036,aufstehen::V,nousta ylös,felkel
1037,sich erholen::V,levätä,pihen
1038,krank werden::V,sairastua,megbetegedik
1039,krank werden::V,sairastua,belebetegszik
1040,krank sein::V,potea,betegeskedik
1041,krank sein::V,sairastaa,betegeskedik
1042,schmerzen::V,särkeä,fáj
1043,schmerzen::V,kivistää,fáj
1044,husten::V,yskiä,köhög
1045,genesen::V,toipua,meggyógyul
1046,sterben::V,kuolla,hal
1047,umkommen::V,saada surmansa,elpusztul
1048,umkommen::V,kuolla,elpusztul
1049,sich bewegen::V,liikkua,mozog
1050,sich rühren::V,liikahtaa,mozdul
1051,sich erheben::V,nousta,feláll
1052,sich erheben::V,nousta,felemelkedik
1053,sich setzen::V,istuutua,ül
1054,sich setzen::V,istuutua,leül
1055,hinfallen::V,kaatua,bukik
1056,hinfallen::V,kaatua,elesik
1057,laufen::V,kävellä,jár
1058,schreiten::V,astua,lép
1059,schreiten::V,astella,lép
1060,spazierengehen::V,kävellä,sétál
1061,eilen::V,kiirehtiä,siet
1062,sich beeilen::V,kiirehtiä,siet
1063,sich beeilen::V,olla kiireissään,siet
1064,sausen::V,rynnätä,robog
1065,sausen::V,viilettää,robog
1066,rennen::V,juosta,fut
1067,rennen::V,juosta,szalad
1068,springen::V,hypätä,ugrik
1069,klettern::V,kiivetä,kúszik
1070,schaukeln::V,kiikkua,hintázik
1071,kriechen::V,ryömiä,kúszik
1072,schwimmen::V,uida,úszik
1073,tauchen::V,sukeltaa,merül
1074,rudern::V,soutaa,evez
1075,fahren::V,ajaa,jár
1076,fahren::V,ajaa,megy
1077,fahren::V,ajaa,utazik
1078,fahren::V,kulkea,jár
1079,fahren::V,kulkea,megy
1080,fahren::V,kulkea,utazik
1081,fliegen::V,lentää,száll
1082,gehen::V,käydä,megy
1083,weggehen::V,lähteä,elmegy
1084,weggehen::V,poistua,elmegy
1085,abfahren::V,lähteä,indul
1086,anhalten::V,pysähtyä,megáll
1087,anhalten::V,seisahtua,megáll
1088,hineingehen::V,mennä sisään,bemegy
1089,eintreten::V,astua sisään,belép
1090,kommen::V,tulla,jön
1091,ankommen::V,saapua,érkezik
1092,ankommen::V,saapua,megérkezik
1093,zurückkommen::V,palata,visszajön
1094,bleiben::V,jäädä,marad
1095,bleiben::V,jäädä,megmarad
1096,bleiben::V,viipyä,marad
1097,bleiben::V,viipyä,megmarad
1098,warten::V,odottaa,vár
1099,warten::V,odottaa,várakozik
1100,erwarten::V,odottaa,vár
1101,erwarten::V,odottaa,megvár
1102,suchen::V,etsiä,kutat
1103,finden::V,löytää,talál
1104,versuchen::V,yrittää,megpróbál
1105,versuchen::V,yrittää,megkísérel
1106,vorbereiten::V,valmistaa,előkészít
1107,lieben::V,pitää,szeret
1108,lieben::V,rakastaa,szeret
1109,mögen::V,pitää,szeret
1110,mögen::V,tykätä,szeret
1111,lachen::V,nauraa,nevet
1112,rühren::V,liikuttaa,mozdít
1113,weinen::V,itkeä,sír
1114,schimpfen::V,haukkua,szid
1115,schimpfen::V,haukkua,szitkozódik
1116,sich ärgern::V,suuttua,mérgelődik
1117,sich ärgern::V,suuttua,bosszankodik
1118,sich fürchten::V,pelätä,fél
1119,sich fürchten::V,pelätä,retteg
1120,fürchten::V,pelätä,fél
1121,fliehen::V,paeta,menekül
1122,flüchten::V,paeta,elmenekül
1123,sehen::V,nähdä,néz
1124,anschauen::V,katsoa,megnéz
1125,ansehen::V,katsoa,néz
1126,ansehen::V,katsoa,ránéz
1127,ansehen::V,katsoa,megnéz
1128,hören::V,kuulla,hall
1129,zuhören::V,kuunnella,hallgat
1130,zuhören::V,kuunnella,meghallgat
1131,probieren::V,maistaa,kóstol
1132,probieren::V,maistaa,megkóstol
1133,riechen::V,haistaa,szagol
1134,fühlen::V,tuntea,érez
1135,scheinen::V,tuntua,tűnik
1136,scheinen::V,tuntua,látszik
1137,zu sehen sein::V,näkyä,mutatkozik
1138,vernehmen::V,kuulla,hall
1139,frieren::V,palella,fázik
1140,tun::V,tehdä,csinál
1141,tun::V,tehdä,cselekszik
1142,können::V,osata,tud
1143,wollen::V,tahtoa,akar
1144,anfangen::V,ruveta,kezd
1145,anfangen::V,aloittaa,kezd
1146,beenden::V,lopettaa,befejez
1147,aufhören::V,loppua,megszűnik
1148,gelingen::V,onnistua,sikerül
1149,geraten::V,sujua,kerül
1150,geraten::V,sujua,jut
1151,geraten::V,joutua,kerül
1152,geraten::V,joutua,jut
1153,öffnen::V,avata,nyit
1154,öffnen::V,avata,kinyit
1155,öffnen::V,aukaista,nyit
1156,öffnen::V,aukaista,kinyit
1157,schließen::V,sulkea,csuk
1158,schließen::V,sulkea,becsuk
1159,stellen::V,panna,állít
1160,stellen::V,panna,helyez
1161,stellen::V,asettaa,állít
1162,stellen::V,asettaa,helyez
1163,setzen::V,panna,ültet
1164,setzen::V,panna,helyez
1165,setzen::V,istuttaa,ültet
1166,setzen::V,istuttaa,helyez
1167,legen::V,panna,tesz
1168,legen::V,panna,fektet
1169,legen::V,asettaa,tesz
1170,legen::V,asettaa,fektet
1171,berühren::V,koskea,érint
1172,berühren::V,koskettaa,érint
1173,verbinden::V,liittää,beköt
1174,verbinden::V,liittää,összeköt
1175,verbinden::V,yhdistää,beköt
1176,verbinden::V,yhdistää,összeköt
1177,bedecken::V,kattaa,betakar
1178,bedecken::V,kattaa,beborít
1179,bedecken::V,peittää,betakar
1180,bedecken::V,peittää,beborít
1181,aufhängen::V,ripustaa,felakaszt
1182,anzünden::V,sytyttää,gyújt
1183,anzünden::V,sytyttää,meggyújt
1184,aufheben::V,ylös nostaa,felemel
1185,aufheben::V,nostaa,felemel
1186,zurücklassen::V,jättää,hátrahagy
1187,verlieren::V,kadottaa,veszít
1188,verlieren::V,kadottaa,elveszít
1189,fallen lassen::V,pudottaa,elejt
1190,machen::V,tehdä,tesz
1191,machen::V,tehdä,csinál
1192,herstellen::V,tuottaa,gyárt
1193,herstellen::V,tuottaa,előállít
1194,herstellen::V,valmistaa,gyárt
1195,herstellen::V,valmistaa,előállít
1196,bauen::V,rakentaa,épít
1197,reparieren::V,korjata,javít
1198,reparieren::V,korjata,kijavít
1199,reparieren::V,korjata,megjavít
1200,verbessern::V,parantaa,megjavít
1201,ändern::V,muuttaa,változtat
1202,ändern::V,muuttaa,megváltoztat
1203,graben::V,kaivaa,ás
1204,beugen::V,taivuttaa,meghajt
1205,biegen::V,taivuttaa,hajlít
1206,drehen::V,kääntää,forgat
1207,wenden::V,kääntää,fordít
1208,wenden::V,kääntää,megfordít
1209,umdrehen::V,kääntää,megfordít
1210,umdrehen::V,kääntää,megforgat
1211,heben::V,nostaa,emel
1212,heben::V,kohottaa,emel
1213,hochheben::V,nostaa,felemel
1214,ergreifen::V,tarttua,megfog
1215,halten::V,pitää,tart
1216,drücken::V,painaa,nyom
1217,drücken::V,painaa,megnyom
1218,drücken::V,puristaa,nyom
1219,drücken::V,puristaa,megnyom
1220,schieben::V,työntää,tol
1221,kratzen::V,raapia,vakar
1222,lecken::V,nuolla,nyal
1223,beißen::V,purra,harap
1224,abreißen::V,repiä,letép
1225,abschneiden::V,leikata poikki,levág
1226,abschneiden::V,leikata,levág
1227,binden::V,sitoa,köt
1228,binden::V,sitoa,kötöz
1229,stecken::V,pistää,dug
1230,brechen::V,murtaa,tör
1231,brechen::V,murtaa,eltör
1232,klopfen::V,koputtaa,kopogtat
1233,klopfen::V,kolkuttaa,kopogtat
1234,hauen::V,lyödä,vág
1235,hauen::V,lyödä,levág
1236,kleben::V,liimata,tapaszt
1237,reiben::V,hieroa,dörzsöl
1238,reiben::V,hieroa,súrol
1239,reiben::V,hangata,dörzsöl
1240,reiben::V,hangata,súrol
1241,streichen::V,sivellä,simít
1242,schleifen::V,hioa,fen
1243,schleifen::V,hioa,csiszol
1244,schleifen::V,hioa,köszörül
1245,schneiden::V,leikata,vág
1246,schneiden::V,leikata,szel
1247,schneiden::V,leikata,metsz
1248,rütteln::V,ravistaa,ráz
1249,schütteln::V,pudistaa,ráz
1250,schütteln::V,pudistaa,megráz
1251,schwenken::V,heiluttaa,lóbál
1252,schwenken::V,heiluttaa,lobogtat
1253,schütten::V,kaataa,önt
1254,füllen::V,täyttää,tölt
1255,füllen::V,täyttää,megtölt
1256,einwickeln::V,kääriä,becsavar
1257,tragen::V,kantaa,hord
1258,schleppen::V,raahata,vonszol
1259,ziehen::V,vetää,húz
1260,aufbewahren::V,säilyttää,megőriz
1261,werfen::V,viskata,dob
1262,werfen::V,viskata,hajít
1263,fangen::V,napata,fog
1264,fangen::V,ottaa kiinni,fog
1265,packen::V,tarttua,megragad
1266,verstecken::V,kätkeä,eldug
1267,verstecken::V,kätkeä,elrejt
1268,verstecken::V,piilottaa,eldug
1269,verstecken::V,piilottaa,elrejt
1270,teilen::V,jakaa,oszt
1271,teilen::V,jakaa,megoszt
1272,schicken::V,lähettää,küld
1273,bringen::V,viedä,hoz
1274,bringen::V,viedä,visz
1275,hinzufügen::V,lisätä,hozzáad
1276,bekommen::V,saada,kap
1277,bekommen::V,saada,megkap
1278,erhalten::V,saada,kap
1279,erhalten::V,saada,megkap
1280,nehmen::V,ottaa,vesz
1281,wählen::V,valita,választ
1282,auswählen::V,valikoida,kiválaszt
1283,bewahren::V,säilyttää,megtart
1284,behindern::V,estää,akadályoz
1285,behindern::V,estää,gátol
1286,verderben::V,pilata,elront
1287,verderben::V,turmella,elront
1288,beschädigen::V,vioittaa,rongál
1289,beschädigen::V,vahingoittaa,rongál
1290,zerbrechen::V,rikkoa,eltör
1291,zerbrechen::V,rikkoa,széttör
1292,zerbrechen::V,rikkoa,kettétör
1293,zerreißen::V,repiä rikki,eltép
1294,zerreißen::V,repiä rikki,széttép
1295,zerreißen::V,repiä palasiksi,eltép
1296,zerreißen::V,repiä palasiksi,széttép
1297,zerstören::V,hävittää,elpusztít
1298,verbrennen::V,polttaa,éget
1299,verbrennen::V,polttaa,eléget
1300,geben::V,antaa,ad
1301,reichen::V,ojentaa,nyújt
1302,schenken::V,lahjoittaa,ajándékoz
1303,versprechen::V,luvata,ígér
1304,wünschen::V,toivottaa,kíván
1305,loben::V,ylistää,dicsér
1306,küssen::V,suudella,csókol
1307,wiegen::V,tuudittaa,ringat
1308,wiegen::V,keinuttaa,ringat
1309,zudecken::V,peittää,betakar
1310,wecken::V,herättää,kelt
1311,wecken::V,herättää,ébreszt
1312,zeigen::V,näyttää,mutat
1313,zeigen::V,osoittaa,mutat
1314,führen::V,johdattaa,visz
1315,führen::V,johdattaa,vezet
1316,lehren::V,opettaa,tanít
1317,unterrichten::V,opettaa,tanít
1318,aufziehen::V,kasvattaa,felnevel
1319,leiten::V,johtaa,vezet
1320,leiten::V,johtaa,vezérel
1321,antreiben::V,hoputtaa,hajt
1322,lassen::V,antaa,-tat
1323,lassen::V,antaa,-at
1324,einladen::V,kutsua,meghív
1325,vereinigen::V,yhdistää,egyesít
1326,besuchen::V,vierailla,látogat
1327,treffen::V,tavata,talál
1328,sich versammeln::V,kokoontua,gyülekezik
1329,sich versammeln::V,kokoontua,összegyűlik
1330,spielen::V,pelata,játszik
1331,spielen::V,leikkiä,játszik
1332,singen::V,laulaa,énekel
1333,tanzen::V,tanssia,táncol
1334,sich trennen::V,erota,elválik
1335,verlassen::V,jättää,elhagy
1336,retten::V,pelastaa,ment
1337,bewachen::V,vartioida,őriz
1338,schützen::V,suojella,óv
1339,schützen::V,suojella,véd
1340,verteidigen::V,puolustaa,véd
1341,sich schlagen::V,tapella,verekszik
1342,schießen::V,ampua,lő
1343,siegen::V,voittaa,győz
1344,ärgern::V,ärsyttää,bosszant
1345,schlagen::V,lyödä,üt
1346,schlagen::V,lyödä,ver
1347,treten::V,potkaista,rúg
1348,stechen::V,pistää,döf
1349,stechen::V,pistää,szúr
1350,stoßen::V,sysätä,lök
1351,stoßen::V,työntää,lök
1352,stehlen::V,varastaa,lop
1353,stören::V,häiritä,zavar
1354,belästigen::V,häiritä,zaklat
1355,verbergen::V,kätkeä,rejt
1356,verbergen::V,kätkeä,elrejt
1357,täuschen::V,harhauttaa,megtéveszt
1358,betrügen::V,pettää,csal
1359,betrügen::V,petkuttaa,csal
1360,töten::V,tappaa,öl
1361,wohnen::V,asua,lakik
1362,arbeiten::V,tehdä työtä,dolgozik
1363,arbeiten::V,työskennellä,dolgozik
1364,sammeln::V,koota,szed
1365,sammeln::V,koota,gyűjt
1366,sammeln::V,kerätä,szed
1367,sammeln::V,kerätä,gyűjt
1368,pflücken::V,poimia,szed
1369,jagen::V,metsästää,vadászik
1370,fischen::V,kalastaa,halászik
1371,fassen::V,pyydystää,fog
1372,fassen::V,saalistaa,fog
1373,hüten::V,paimentaa,őriz
1374,hüten::V,paimentaa,legeltet
1375,treiben::V,ajaa,hajt
1376,anbinden::V,kytkeä,köt
1377,füttern::V,ruokkia,etet
1378,melken::V,lypsää,fej
1379,hacken::V,hakata,vág
1380,gießen::V,kastella,öntöz
1381,reifen::V,kypsyä,érik
1382,zubereiten::V,valmistaa,elkészít
1383,kochen::V,keittää,főz
1384,backen::V,leipoa,süt
1385,braten::V,paistaa,süt
1386,umrühren::V,hämmentää,megkever
1387,stricken::V,kutoa,köt
1388,stricken::V,neuloa,köt
1389,nähen::V,ommella,varr
1390,färben::V,värjätä,fest
1391,färben::V,värittää,fest
1392,reinigen::V,puhdistaa,tisztít
1393,waschen::V,pestä,mos
1394,abwischen::V,pyyhkiä,letöröl
1395,spülen::V,huuhtoa,mosogat
1396,fegen::V,pyyhkäistä,söpör
1397,kehren::V,lakaista,söpör
1398,baden::V,kylpeä,fürdik
1399,sich waschen::V,peseytyä,mosdik
1400,sich waschen::V,peseytyä,mosakszik
1401,ausziehen::V,riisua,levesz
1402,anziehen::V,pukea ylleen,felölt
1403,anziehen::V,pukea ylleen,felvesz
1404,sich anziehen::V,pukeutua,öltözik
1405,sich anziehen::V,pukeutua,felöltözik
1406,kämmen::V,kammata,fésül
1407,schmücken::V,koristaa,díszít
1408,schmücken::V,kaunistaa,díszít
1409,sagen::V,sanoa,mond
1410,sprechen::V,puhua,beszél
1411,reden::V,keskustella,beszél
1412,sich unterhalten::V,jutella,beszélget
1413,fragen::V,kysyä,kérdez
1414,bitten::V,pyytää,kér
1415,erzählen::V,kertoa,mesél
1416,erzählen::V,kertoa,elbeszél
1417,mitteilen::V,ilmoittaa,közöl
1418,nennen::V,kutsua,hív
1419,nennen::V,kutsua,nevez
1420,nennen::V,nimittää,hív
1421,nennen::V,nimittää,nevez
1422,rufen::V,kutsua,hív
1423,prahlen::V,kerskailla,dicsekszik
1424,übersetzen::V,kääntää,fordít
1425,denken::V,miettiä,gondol
1426,denken::V,ajatella,gondol
1427,glauben::V,uskoa,hisz
1428,bemerken::V,huomata,észrevesz
1429,erkennen::V,tunnistaa,ráismer
1430,erkennen::V,tunnistaa,felismer
1431,begreifen::V,ymmärtää,felfog
1432,verstehen::V,ymmärtää,ért
1433,verstehen::V,ymmärtää,megért
1434,lernen::V,oppia,tanul
1435,lernen::V,oppia,megtanul
1436,wissen::V,tietää,tud
1437,sich erinnern an::V,muistaa,emlékszik
1438,vergessen::V,unohtaa,felejt
1439,vergessen::V,unohtaa,elfelejt
1440,messen::V,mitata,mér
1441,messen::V,mitata,megmér
1442,zählen::V,laskea,számol
1443,zählen::V,laskea,megszámol
1444,rechnen::V,laskea,számít
1445,lesen::V,lukea,olvas
1446,malen::V,maalata,fest
1447,zeichnen::V,piirtää,rajzol
1448,zeichnen::V,piirustaa,rajzol
1449,schreiben::V,kirjoittaa,ír
1450,besitzen::V,omistaa,birtokol
1451,kaufen::V,ostaa,vesz
1452,kaufen::V,ostaa,megvesz
1453,verkaufen::V,myydä,elad
1454,bezahlen::V,maksaa,fizet
1455,bezahlen::V,maksaa,kifizet
1456,zahlen::V,maksaa,fizet
1457,zahlen::V,maksaa,megfizet
1458,beherrschen::V,hallita,ural
1459,ertragen::V,kestää,elbír
1460,ertragen::V,kestää,elvisel
