,Concept_ID,ko,kn
578,gut::A,좋은,ಒಳ್ಳೆಯ
579,schlecht::A,나쁜,ದುಷ್ಟ
580,richtig::A,바른,ಸರಿ
581,schlimm::A,못된,ಅಸಹ್ಯ
582,wahr::A,참된,ನಿಜ
583,alt::A,늙은,ಮುದಿ
584,neu::A,새,ಹೊಸ
585,ehemalig::A,전의,ಮಾಜೀ
586,alt[Lebewesen]::A,낡은,ವೃದ್ಧ
587,jung::A,젊은,ಎಳ
588,arm::A,가난한,ಬಡ
589,reich::A,풍부한,ಶ್ರೀಮಂತ
590,bekannt::A,저명한,ಅಪ್ತ
591,berühmt::A,유명한,ಪ್ರಸಿದ್ಧ
592,fremd::A,타처이,ಪರಕೀಯ
593,verschieden::A,따른,ಬೇರೆ
594,nah::A,가까운,ಹತ್ತಿರವಾದ
595,fern::A,먼,ದೂರದ
596,linker::A,왼쭉의,ಎಡ
597,rechter::A,오른쪽의,ಬಲ
598,anderer::A,다른,ಇತರ
599,erster::A,첫째,ಪ್ರಥಮ
600,zweiter::A,둘째,ದ್ವಿತೀಯ
601,dritter::A,셋째,ಮೂರನೆಯಜಗತ್ತು
602,letzter::A,의후자의,ಅಂತ್ಯ
603,allein::ADV,훌로,ಒಬ್ಬನೇ
604,auf einmal::ADV,갑자기,ಒಡನೆ
605,zusammen::ADV,모아서,ಒಟ್ಟಿಗೆ
606,lange::ADV,오래,ದೀರ್ಘ
607,plötzlich::ADV,둘연한,ಅನಾಮತ್ತು
608,sofort::ADV,즉시,ಜಾಗ್ರತೆ
609,später::ADV,보다늦은,ತರುವಾಯ
610,jetzt::ADV,목하,ಈಗ
611,heute::ADV,오늘,ಇಂದು
612,morgen::ADV,내일,ನಾಳೆ
613,bald::ADV,곱,ಬೇಗ
614,dann::ADV,그경우에,ಆಗ
615,gestern::ADV,어제,ನಿನ್ನೆ
616,einst::ADV,옛날에,ಪೂರ್ವದಲ್ಲಿ
617,damals::ADV,그때에,ಆಗ
618,danach::ADV,그 뒤에,ಆಮೇಲೆ
619,vorher::ADV,미리,ಮುಂಚೆ
620,zuerst::ADV,최초로,ಮೊದಲಿಗೆ
621,einmal::ADV,한번,ಒಮ್ಮೆ
622,manchmal::ADV,땓대로,ಆಗಾಗ
623,oft::ADV,땓대로,ಅನೇಕಸಲ
624,immer::ADV,늘,ಯಾವಾಗಲೂ
625,niemals::ADV,결코...(하지)않다,ಯಾವಾಗಲೂ ಇಲ್ಲ
626,hier::ADV,여기,ಇಲ್ಲಿ
627,hierhin::ADV,여기로,ಇತ್ತ
628,dort::ADV,거기,ಅಲ್ಲಿ
629,dorthin::ADV,저기예,ಅಲ್ಲಿಗೆ
630,geradeaus::ADV,곧장,ಸೀದಾ
631,vorwärts::ADV,앞으로,ಮುನ್ನೆಡೆವ
632,rückwärts::ADV,뒤로,ಹಿಂದುಗಡೆಗೆ
633,zurück::ADV,제자리로,ಹಿಂದಕ್ಕೆ
634,unten::ADV,아래에,ಕೆಳಗೆ
635,hinab::ADV,아래쪽으로,ಕೆಳಕ್ಕೆ
636,oben::ADV,위에,ಮೇಲೆ
637,hinauf::ADV,위쪽으로,ಮೇಲಕ್ಕೆ
638,überall::ADV,도처에,ಎಲ್ಲಸ್ಥಳಗಳು
639,nicht::ADV,안,ಇಲ್ಲ
640,nicht::ADV,안,ಅಲ್ಲ
641,ein wenig::ADV,적음,ತುಸು
642,kaum::ADV,가의,ಕಠಿನವಾಗಿ
643,sehr::ADV,자주,ಬಹು
644,so::ADV,그와같이,ಅಷ್ಟು
645,noch::ADV,아직,ಇನ್ನು
646,nur::ADV,다만,ಕೇವಲ
647,schon::ADV,이미,ಆಗಲೇ
648,wieder::ADV,다시,ಪುನಃ
649,vergebens::ADV,헛되이,ನಿಷ್ಫಲವಾಗಿ
650,vor::PRP,앞에,ಮುಂದೆ
651,hinter::PRP,뒤에,ಹಿಂದ
652,unter::PRP,잍에,ಕೆಳ
653,durch::PRP,통고하여,ನೇರವಾಗಿ
654,neben::PRP,와나란히,ಅಧರ ಬಲಿಕ
655,zwischen::PRP,의사이로,ನಡುವೆ
656,wegen::PRP,때문에,ಅಧಕ್ಕಗಿ
657,dies::PRN,이,ಈ
658,das::PRN,저,ಅದು
659,alles::PRN,모든것,ಎಲ್ಲ
660,ich::PRN,나,ನಾನು
661,du::PRN,너,ನೀನು
662,er::PRN,그,ಅವನು
663,er::PRN,그,ಇವನು
664,wir::PRN,우리,ನಾವು
665,ihr::PRN,너희들,ನೀವು
666,sie::PRN,그들,ಅವರು
667,was::FPRN,뭣,ಏನು
668,wer::FPRN,누구,ಯಾರಿಗೆ
669,wo::FADV,어디,ಎಲ್ಲಿ
670,wohin::FADV,어디로,ಎಲ್ಲಿಗೆ
671,wie::FADV,어떻게,ಹೇಗೆ
672,warum::FADV,왜,ಏಕೆ
673,wieviel::FNUM,얼마만큰,ಎಷ್ಟು
674,eins::NUM,하나,ಒಂದು
675,zwei::NUM,둘,ಎರಡು
676,drei::NUM,셋,ಮೂರು
677,vier::NUM,넷,ನಾಲ್ಕು
678,fünf::NUM,다섯,ಅಯ್ದು
679,sechs::NUM,여섯,ಆರು
680,sieben::NUM,일곱,ಏಳು
681,acht::NUM,여덟,ಎಂಟು
682,neun::NUM,아홉,ಒಂಭಬತ್ತು
683,zehn::NUM,열,ಹತ್ತು
684,elf::NUM,열하나,ಹನ್ನೊಂದು
685,zwölf::NUM,열둘,ಹನ್ನೆರಡು
686,zwanzig::NUM,스물,ಇಪ್ಪತ್ತು
687,dreißig::NUM,서름,ಮೂವತ್ತು
688,vierzig::NUM,마흔,ನಲವತ್ತು
689,fünfzig::NUM,숸,ಐವತ್ತು
690,sechzig::NUM,에순,ಅರುವತ್ತು
691,siebzig::NUM,일흔,ಎಪ್ಪತ್ತು
692,achtzig::NUM,여든,ಎಂಬತ್ತು
693,neunzig::NUM,아흔,ತೊಂಬತ್ತು
694,hundert::NUM,백,ನೂರು
695,tausend::NUM,천,ಸಾವಿರ
696,und::CNJ,와,ಮತ್ತು
697,oder::CNJ,아니면,ಅಥವಾ
698,stehen::V,서다,ನಿಲ್ಲು
699,sitzen::V,앉다,ಕುಳ್ಳಿರು
700,liegen::V,눕다,ಮಲಗಿಕೊ
701,hängen::V,달다,ಇಳಿಯಬಿಡು
702,werden::V,되다,ಆಗು
703,passieren::V,지장옶다,ಆಗು
704,beginnen::V,시작되다,ಆರಂಭಿಸು
705,enden::V,큳내다,ಕೊನೆಗಾಣು
706,wechseln::V,병경하다,ಮಾರ್ಪಡಿಸು
707,aufgehen[Sonne]::V,뜨다,ಮೂಡು
708,untergehen[Sonne]::V,지다,ಮುಳುಗು
709,scheinen[Sonne]::V,빛나다,ಹೊಳೆ
710,donnern::V,천둥치다,ಗುಡುಗಾಗು
711,wehen::V,풀다,ತೀಡು
712,strömen::V,흐르다,ಹರಿ
713,fließen::V,흐르다,ಹರಿ
714,sich drehen::V,돌다,ಸುತ್ತು
715,schwanken::V,동요하다,ಓಲಾಡು
716,schwingen::V,흔들다,ತೂಗು
717,fallen::V,떨어지다,ಉದುರು
718,brennen::V,타다,ಉರಿ
719,rauchen::V,김이나다,ಹೊಗೆಬಿಡು
720,regnen::V,비가오다,ಸುರಿ
721,gefrieren::V,얼다,ಹೆಪ್ಪುಗಟ್ಟು
722,tauen::V,녹다,ಬೆಚ್ಚಗಾಗು
723,schmelzen::V,녹다,ಕರಗು
724,trocknen::V,홈치다,ಒಣಗು
725,sieden::V,끓다,ಕುದಿ
726,faulen::V,부패하다,ಕೊಳೆ
727,verfaulen::V,썩다,ನಶಿಸು
728,reißen::V,지바찢다,ಒಡೆ
729,versinken::V,가라앉다,ಮುಳುಗು
730,vergehen::V,지나가다,ಸಾಗು
731,erscheinen::V,나타나다,ತೋರು
732,verschwinden::V,사라지다,ಮಾಯವಾಗು
733,sinken::V,가라앉다,ಕುಸಿ
734,abnehmen::V,떼어내다,ತಗ್ಗು
735,zunehmen::V,증가하다,ಬೆಳೆ
736,steigen::V,상승하다,ಉಬ್ಬು
737,wachsen::V,생기하다,ಬೆಳೆ
738,glänzen::V,뛰오나다,ಮಿರುಗು
739,funkeln::V,불티가잍어나다,ಮಿನುಗು
740,lärmen::V,떠들다,ಶಬ್ದ ಮಾಡಲು
741,läuten::V,울시다,ಬಾರಿಸು
742,klingeln::V,초닌총을울리다,ಅನುರಣಿಸು
743,klirren::V,탁탁울리다,ಕಿಣಿಕಿಣಿಸು
744,brausen::V,쏴쏴소리내다,ಅಬ್ಬರಿಸು
745,rauschen::V,솨솨,ಮರ್ಮರಗುಟ್ಟಿಸು
746,klingen::V,반향하다,ಉಸಿರು
747,bellen::V,짖다,ಬಗುಳು
748,heulen::V,포효하다,ಅರಚು
749,blasen::V,불다,ಗಾಳಿ ಊದು
750,pfeifen::V,피리를불다,ಸಿಳ್ಳೆಯೂದು
751,schreien::V,절규하다,ಕರೆ
752,stöhnen::V,신음하다,ನರಳು
753,zittern::V,저뉼하다,ನಡುಗು
754,leben::V,살다,ಇರು
755,geboren werden::V,태어난,ಉಂಟಾಗು
756,atmen::V,숨쉬다,ಉಸಿರು
757,trinken::V,마시다,ಕುಡಿ
758,essen::V,먹다,ತಿನ್ನು
759,schlucken::V,들이켜다,ನುಂಗು
760,einschlafen::V,잠들다,ನಿದ್ಧೆಹೋಗು
761,schlafen::V,자다,ನಿದ್ರಿಸು
762,aufwachen::V,눈트다,ಏಳು
763,aufstehen::V,서다,ಏಳು
764,sich erholen::V,회복하다,ಸುಧಾರಿಸು
765,schmerzen::V,아프다,ಕಚ್ಚು
766,husten::V,잔기침하다,ಕೆಮ್ಮು
767,genesen::V,낫다,ಮತ್ತೆಹೊದಿಸು
768,sterben::V,죽다,ಮೃತಪಡು
769,umkommen::V,못쓰게되다,ಹಾಳಾಗು
770,sich bewegen::V,움직이다,ಚಲಿಸು
771,sich rühren::V,움직이다,ಕದಲು
772,sich erheben::V,이러서다,ಏಳು
773,sich setzen::V,앉히다,ಕೂರು
774,hinfallen::V,넘어지다,ಬೀಳು
775,laufen::V,걷다,ನಡೆ
776,schreiten::V,보행하다,ಮೆಲ್ಲಗೆ ನಡೆ
777,spazierengehen::V,산보하다,ವಿಹರಿಸು
778,eilen::V,서둘다,ಮುನ್ನುಗ್ಗು
779,sich beeilen::V,서둘게하다,ಆತುರಪಡು
780,sausen::V,서들러 떠나다,ಒಗೆ
781,rennen::V,달리다,ಓಡು
782,springen::V,도약하다,ಜಿಗಿ
783,klettern::V,갑겨오르다,ಏರು
784,schaukeln::V,흔들리게하다,ತೂಗು
785,kriechen::V,기다,ತೆವಳು
786,schwimmen::V,헤엄치다,ಈಜು
787,tauchen::V,잠기다,ಕೆಳಗಿಳಿ
788,rudern::V,물을헤치다,ಸಾಗಿಸು
789,fahren::V,가다,ನಡೆಸು
790,fahren::V,나르다,ನಡೆಸು
791,fliegen::V,날다,ಹಾರು
792,gehen::V,가다,ಹೋಗು
793,weggehen::V,팔리다,ಹೊರಡು
794,abfahren::V,출발하다,ತೆರಳು
795,anhalten::V,멈추다,ನಿಲ್ಲು
796,hineingehen::V,(그리로)가다,ಒಳಹೊಗು
797,eintreten::V,들러가다,ಒಳಹೊಗು
798,kommen::V,오다,ಬರು
799,ankommen::V,고챀하다,ಬರು
800,zurückkommen::V,보기,ಹಿಂದಿರುಗು
801,bleiben::V,체류,ಇರು
802,warten::V,기다리다,ಇರು
803,erwarten::V,기대하다,ನಿರೀಕ್ಷಿಸು
804,suchen::V,찾다,ಹುಡುಕು
805,suchen::V,구하다,ಹುಡುಕು
806,finden::V,찾아내다,ಕಂಡುಕೊ
807,versuchen::V,시험하다,ಪ್ರಯತ್ನಿಸು
808,vorbereiten::V,재비하다,ಸಿದ್ಧವಾಗು
809,lieben::V,사랑하다,ಪ್ರೀತಿಸು
810,mögen::V,줗아하다,ಇಷ್ಟಪಡು
811,lachen::V,웃다,ನಗು
812,rühren::V,건드리다,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
813,weinen::V,울다,ಅಳು
814,schimpfen::V,꾸짖다,ಗೊಣಗು
815,sich ärgern::V,화를내게 하다,ಗಣಗಾಡು
816,sich fürchten::V,두려원하다,ನಡುಗು
817,fürchten::V,두려원하다,ಹೆದರು
818,fliehen::V,도망치다,ಓಡಿಹೋಗು
819,flüchten::V,도주하다,ಪಾರಾಗು
820,sehen::V,보다,ಕಾಣು
821,anschauen::V,바라보다,ನೋಡು
822,ansehen::V,바라보다,ನಿರೀಕ್ಷಿಸು
823,hören::V,듣다,ಕೇಳು
824,zuhören::V,듣다,ಆಲಿಸು
825,probieren::V,시식하다,ರುಚಿ ನೋಡು
826,riechen::V,내새를맡다,ಮೂಸು
827,fühlen::V,느끼다,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
828,scheinen::V,...것같다,ತೋರು
829,zu sehen sein::V,보이는,ಕಾಣಿಸು
830,vernehmen::V,듣다,ಕೇಳು
831,vernehmen::V,들어서일다,ಕೇಳು
832,frieren::V,춥다,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
833,tun::V,하다,ಮಾಡು
834,können::V,할주릴다,ಮಾಡಬಲ್ಲ
835,wollen::V,바라다,ಬಯಸು
836,anfangen::V,시작하다,ಪ್ರಾರಂಭಿಸು
837,beenden::V,다하다,ನಿಲ್ಲಿಸು
838,aufhören::V,그만두다,ಮುಗಿಸು
839,gelingen::V,성국하다,ಯಶಸ್ವಿಯಾಗು
840,geraten::V,잘되어가다,ಉತ್ಪತ್ತಿಮಾಡು
841,öffnen::V,열다,ತೆರೆ
842,schließen::V,추측하다,ಮುಚ್ಚು
843,stellen::V,세우다,ಇಕ್ಕು
844,setzen::V,놓다,ಇಡು
845,legen::V,눕히다,ಇಡು
846,berühren::V,대다,ತಾಕು
847,verbinden::V,옝열하다,ಕೂಡಿಸು
848,bedecken::V,덮다,ಮುಚ್ಚು
849,aufhängen::V,매달다,ತೂಗುಹಾಕು
850,anzünden::V,점화하다,ಹತ್ತಿಸು
851,aufheben::V,위로올리다,ಆಯಿ
852,zurücklassen::V,튀에남기다,ಬಿಡು
853,verlieren::V,잃다,ಕಳೆ
854,fallen lassen::V,떨어뜨리다,ಬೀಳಿಸು
855,machen::V,하다,ಮಾಡು
856,herstellen::V,제조하다,ತಯಾರಿಸು
857,bauen::V,짓다,ಕಟ್ಟು
858,reparieren::V,수셩자다,ಸರಿಪಡಿಸು
859,verbessern::V,정정하다,ತಿದ್ದು
860,ändern::V,바꾸다,ಬದಲಾಯಿಸು
861,graben::V,파다,ಅಗೆ
862,beugen::V,구부리다,ಬಗ್ಗಿಸು
863,biegen::V,굽히다,ಬಗ್ಗಿಸು
864,drehen::V,회전,ತಿರುಗು
865,wenden::V,회전시키다,ತಿರುಗು
866,umdrehen::V,회전시키다,ತಿರುಗಿಸು
867,heben::V,일으아키다,ಎತ್ತು
868,hochheben::V,틀어올리다,ಎತ್ತು
869,ergreifen::V,잡다,ಆಕ್ರಮಿಸು
870,halten::V,잡다,ಹಿಡಿ
871,drücken::V,누르다,ಒತ್ತು
872,schieben::V,밀다,ನೂಕು
873,kratzen::V,긁다,ತರಚಿಕೊಳ್ಳು
874,lecken::V,핥다,ನೆಕ್ಕು
875,beißen::V,물다,ಕಚ್ಚು
876,abschneiden::V,귾어내다,ಕತ್ತರಿಸು
877,binden::V,매다,ಕಟ್ಟು
878,stecken::V,찌르다,ಸಿಕ್ಕಿಸು
879,brechen::V,금,ಮುರಿ
880,klopfen::V,치다,ತಟ್ಟು
881,hauen::V,때리다,ಹೊಡೆ
882,kleben::V,들러붙다,ಅಂಟಿಸು
883,reiben::V,문지르다,ಉಜ್ಜು
884,streichen::V,쓰다듬다,ಹರಡು
885,schleifen::V,갈다,ಮಸೆ
886,schneiden::V,베다,ಕತ್ತರಿಸು
887,rütteln::V,흔들다,ಕುಲುಕಿಸು
888,schütteln::V,흔들다,ಅಲುಗಿಸು
889,schwenken::V,흔들다,ತೂಗಾಡು
890,schütten::V,따르다,ಎರೆ
891,füllen::V,담다,ತುಂಬಿಸು
892,einwickeln::V,싸다,ಹೊದಿಸು
893,tragen::V,지우다,ಹೊರು
894,schleppen::V,끌다,ಜಗ್ಗು
895,ziehen::V,당기다,ಎಳೆ
896,aufbewahren::V,간직하다,ಇಟ್ಟುಕೊ
897,werfen::V,던지다,ಎಸೆ
898,fangen::V,밥다,ಹಿಡಿ
899,packen::V,쥐다,ಸೆಳೆ
900,verstecken::V,숨기다,ಮುಚ್ಚಿಡು
901,teilen::V,나누다,ವಿಭಜಿಸು
902,schicken::V,보내다,ಕಳುಹಿಸು
903,bringen::V,가겨,ತರು
904,hinzufügen::V,부가하다,ಕೂಡಿಸು
905,bekommen::V,얻다,ಸಂಪಾದಿಸು
906,erhalten::V,지니다,ಪಡೆ
907,nehmen::V,잡다,ಹಿಡಿ
908,wählen::V,선거하다,ಆರಿಸು
909,auswählen::V,선출하다,ಆಯಿ
910,bewahren::V,저장보종,ರಕ್ಷಿಸಿಡು
911,behindern::V,훼방하다,ಅಡ್ಡಿಮಾಡು
912,verderben::V,못쓰게 되다,ಕೆಡಿಸು
913,beschädigen::V,상하게하다,ಹಾಳುಮಾಡು
914,zerbrechen::V,깨뜨리다,ಮುರಿ
915,zerreißen::V,잡아쫓다,ಸೀಳು
916,zerstören::V,파괴하다,ಅಳಿಸು
917,verbrennen::V,소실하다,ಸುಡು
918,geben::V,주다,ಕೊಡು
919,reichen::V,내일다,ಕೊಡು
920,schenken::V,주다,ಅರ್ಪಿಸು
921,versprechen::V,약속하다,ವಾಗ್ದಾನಮಾಡು
922,wünschen::V,바라다,ಬಯಸು
923,loben::V,칭찬하다,ಹೊಗಳು
924,küssen::V,키스하다,ಚುಂಬಿಸು
925,wiegen::V,어르다,ತೂಗು
926,zudecken::V,뚜꺼을하다,ಹಾಸು
927,wecken::V,깨우다,ಎಬ್ಬಿಸು
928,zeigen::V,보이다,ತೋರಿಸು
929,führen::V,가게하다,ದಾರಿತೋರಿಸು
930,lehren::V,가르치다,ಕಲಿಸು
931,unterrichten::V,가르지다,ಬೋಧಿಸು
932,aufziehen::V,사육하다,ಸಲಹು
933,leiten::V,이끌다,ಮುಂದಾಳಾಗಿರು 
934,antreiben::V,몰다,ಓಡಿಸು
935,lassen::V,내버려두다,ಮಾಡಲುಬಿಡು
936,einladen::V,초청하다,ಆಹ್ವಾನಿಸು
937,vereinigen::V,하나로하다,ಒಂದಾಗು
938,besuchen::V,방문하다,ಭೇಟಿಯಾಗು
939,treffen::V,만나다,ಸಂಧಿಸು
940,sich versammeln::V,조립하다,ನೆರೆ
941,spielen::V,눌다,ಆಡು
942,singen::V,노래하다,ಹಾಡು
943,tanzen::V,춤추하다,ಕುಣಿ
944,sich trennen::V,가르다,ಪ್ರತ್ಯೇಮಾಡು
945,verlassen::V,버림받은,ಕಳೆ
946,retten::V,구조하다,ರಕ್ಷಿಸು
947,bewachen::V,치키다,ಕಾಪಾಡು
948,schützen::V,보호하다,ಸಂರಕ್ಷಿಸು
949,verteidigen::V,막다,ಕಾಪಿಡು
950,sich schlagen::V,치다,ಕಿತ್ತಾಟ
951,schießen::V,쏘다,ಎಸೆ
952,siegen::V,이기다,ಗೆಲ್ಲು
953,ärgern::V,성을내게하다,ರೇಗಿಸು
954,schlagen::V,치다,ಹೊಡೆ
955,treten::V,디디다,ಒದೆ
956,stechen::V,찌르다,ಚುಚ್ಚು
957,stoßen::V,찌르다,ತಳ್ಳು
958,stehlen::V,훔치다,ಕದಿ
959,stören::V,움직이다,ಕತಕು
960,belästigen::V,괴롭히다,ತೊಂದರೆ
961,verbergen::V,숨기다,ಮರೆಮಾಜು
962,täuschen::V,속이다,ಠಕ್ಕಿಸು
963,betrügen::V,속이다,ವಂಚಿಸು
964,töten::V,죽이다,ಕೊಲ್ಲು
965,wohnen::V,실다,ವಾಸಿಸು
966,arbeiten::V,일하다,ಕೆಲಸ ಮಾಡು
967,sammeln::V,모으다,ಸಂಚಯಿಸು
968,pflücken::V,꿔다,ಬಿಡಿಸು
969,jagen::V,사냥하다,ಬೇಟೆಯಾಡು
970,fischen::V,고기를잡다,ಮೀನು ಹಿಡಿ
971,fassen::V,움켜쥐다,ಹಿಡಿ
972,hüten::V,망보다,ಗುಂಪುಸೇರಿಸು
973,treiben::V,몰아세우다,ದಬ್ಬು
974,anbinden::V,묶다,ಬಿಗಿ
975,füttern::V,사료를주다,ಮೇಯಿಸು
976,melken::V,젖을짜다,ಹಾಲು ಕರೆ
977,hacken::V,자르다,ತುಂಡರಿಸು
978,gießen::V,물을대다,ನೀರುಹಾಕು
979,reifen::V,성숙하다,ಕಳಿ
980,zubereiten::V,조제하다,ಅಡಿಗೆಮಾಡು
981,kochen::V,요리하다,ಅಡು
982,backen::V,쿱다,ಬೇಯಿಸು
983,braten::V,굽다,ಕರಿ
984,umrühren::V,교반하다,ಕಲಕು
985,stricken::V,뜨개질하다,ಹೆಣೆ
986,nähen::V,꿰매다,ಹೊಲಿ
987,färben::V,채색하다,ಬಣ್ಣ ಹತ್ತು
988,reinigen::V,청소하다,ಸ್ವಚ್ಛಮಾಡು
989,waschen::V,씻다,ತೊಳೆ
990,abwischen::V,닦다,ಒರಸು
991,spülen::V,씻다,ಗಲಬರಿಸು
992,fegen::V,소체하다,ಗುಡಿಸು
993,kehren::V,청소하다,ಗುಡಿಸು
994,baden::V,감다,ಸ್ನಾನಮಾಡು
995,sich waschen::V,모믈 씻다,ತೊಳೆ
996,ausziehen::V,벗다,ಬಿಚ್ಚು
997,anziehen::V,끌어움직이다,ಹಾಕು
998,kämmen::V,빗다,ಬಾಚು
999,schmücken::V,치레하다,ಅಲಂಕರಿಸು
1000,sagen::V,말하다,ಹೇಳು
1001,sprechen::V,말하다,ನುಡಿ
1002,reden::V,이야기하다,ನುಡಿ
1003,fragen::V,질문하다,ವಿಚಾರಿಸು
1004,bitten::V,원하다,ಬೇಡು
1005,erzählen::V,이야기하다,ಹೇಳು
1006,mitteilen::V,이야기하다,ತಿಳಿಸು
1007,nennen::V,부르다,ಹೆಸರಿಡು
1008,rufen::V,불러내다,ಕರೆ
1009,prahlen::V,자랑하다,ಜಂಬ ಕೊಚ್ಚು
1010,übersetzen::V,번역하다,ಭಾಷಾಂತರಿಸು
1011,denken::V,생각하다,ಯೋಚಿಸು
1012,glauben::V,믿다,ನಂಬು
1013,bemerken::V,인자하다,ಗಮನಿಸು
1014,erkennen::V,인식하다,ಗುರುತುಹಿಡಿ
1015,begreifen::V,파악하다,ಗ್ರಹಿಸು
1016,verstehen::V,이해하다,ಅರ್ಥಮಾಡಿಕೊ
1017,lernen::V,배우다,ಕಲಿ
1018,wissen::V,알다,ಅರಿ
1019,sich erinnern an::V,상기하다,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1020,vergessen::V,잊다,ಮರೆತುವಿಡು
1021,messen::V,측정하다,ಅಳೆ
1022,zählen::V,세다,ಗಣಿಸು
1023,rechnen::V,게산하다,ಲೆಕ್ಕ ಹಾಕು
1024,lesen::V,읽다,ಓದು
1025,malen::V,그리다,ಬಿಡಿಸು
1026,zeichnen::V,소묘하다,ಬಿಡಿಸು
1027,schreiben::V,쓰다,ಬರೆ
1028,besitzen::V,소유하다,ಒಡೆಯನಾಗಿರು
1029,kaufen::V,사다,ಕೊಳ್ಳು
1030,verkaufen::V,팔다,ಕೊಡು
1031,bezahlen::V,지불하다,ಬೆಲೆತೆರು
1032,zahlen::V,치르다,ಹಣವನ್ನುಕೊಡು
1033,beherrschen::V,지배하다,ಅಧಿಕಾರ ನಡೆಸು
1034,ertragen::V,참다,ಸಹಿಸು
1035,Raureif::N,,ಇಬ್ಬನಿ
1036,Grube::N,,ಗುಂಡಿ
1037,Lust::N,,ಇಷ್ಟ
1038,Nachricht::N,,ಸಂದೇಶ
1039,klug::A,,ಚತುರ
1040,von hier::ADV,,ಇಲ್ಲಿಂದ
1041,müde werden::V,,ಬಳಲು
1042,krank werden::V,,ಬೇನೆಬೀಳು
1043,krank sein::V,,ಕೆಟ್ಟ ಎಂದು
1044,abreißen::V,,ಹರಿ
1045,sich anziehen::V,,ಹಾಕು
1046,sich unterhalten::V,,ಹರಟೆ ಹೊಡಿ
