,Concept_ID,az,sk
810,oft::ADV,çox vaxt,často
811,immer::ADV,daimi,vždy
812,immer::ADV,daimi,ustavične
813,immer::ADV,həmişə,vždy
814,immer::ADV,həmişə,ustavične
815,niemals::ADV,əsla,nikdy
816,niemals::ADV,heç bir zaman,nikdy
817,hier::ADV,bura,tu
818,hier::ADV,burada,tu
819,hierhin::ADV,buraya,sem
820,hierhin::ADV,buraya,tade
821,von hier::ADV,buradan,odtiaľto
822,dort::ADV,ora,tam
823,dort::ADV,orada,tam
824,dorthin::ADV,oraya,ta
825,dorthin::ADV,oraya,tam
826,geradeaus::ADV,düz,rovno
827,geradeaus::ADV,düz,priamo
828,vorwärts::ADV,irəli,napred
829,rückwärts::ADV,geri,nazad
830,zurück::ADV,geriyə,späť
831,zurück::ADV,geriyə,naspäť
832,unten::ADV,aşağıda,dolu
833,unten::ADV,aşağıda,naspodku
834,hinab::ADV,aşağı,dolu
835,oben::ADV,yuxarıda,hore
836,oben::ADV,yuxarıda,navrchu
837,hinauf::ADV,yuxarı,hore
838,hinauf::ADV,yuxarı,navrch
839,überall::ADV,hər yerdə,všade
840,nicht::ADV,-ma-,nie
841,ein wenig::ADV,bir az,trocha
842,kaum::ADV,güclə,ledva
843,sehr::ADV,çox,veľmi
844,so::ADV,belə,tak
845,so::ADV,belə,takto
846,noch::ADV,hələ,ešte
847,nur::ADV,yalnız,len
848,schon::ADV,artıq,už
849,wieder::ADV,yenə,zasa
850,vergebens::ADV,boş yerə,márne
851,vergebens::ADV,boş yerə,nadarmo
852,vor::PRP,önündə,pred
853,hinter::PRP,arxasında,za
854,unter::PRP,altında,pod
855,durch::PRP,içindən,cez
856,neben::PRP,yanında,pri
857,neben::PRP,yanında,vedľa
858,zwischen::PRP,arasında,medzi
859,wegen::PRP,üçün,pre
860,wegen::PRP,üçün,kvôli
861,wegen::PRP,ötəri,pre
862,wegen::PRP,ötəri,kvôli
863,dies::PRN,bu,to
864,dies::PRN,bu,táto
865,das::PRN,o,to
866,alles::PRN,hər şey,všetko
867,ich::PRN,mən,ja
868,du::PRN,sən,ty
869,er::PRN,o,on
870,wir::PRN,biz,my
871,ihr::PRN,siz,vy
872,sie::PRN,onlar,oni
873,was::FPRN,nə,čo
874,wer::FPRN,kim,kto
875,wo::FADV,harada,kde
876,wohin::FADV,haraya,kam
877,wie::FADV,necə,ako
878,warum::FADV,niyə,prečo
879,warum::FADV,nə üçün,prečo
880,wieviel::FNUM,neçə,koľko
881,wieviel::FNUM,nə qədər,koľko
882,eins::NUM,bir,jeden
883,zwei::NUM,iki,dva
884,drei::NUM,üç,tri
885,vier::NUM,dörd,štyri
886,fünf::NUM,beş,päť
887,sechs::NUM,altı,šesť
888,sieben::NUM,yeddi,sedem
889,acht::NUM,səkkiz,osem
890,neun::NUM,doqquz,deväť
891,zehn::NUM,on,desať
892,elf::NUM,on bir,jedenásť
893,zwölf::NUM,on iki,dvanásť
894,zwanzig::NUM,iyirmi,dvadsať
895,dreißig::NUM,otuz,tridsať
896,vierzig::NUM,qırx,štyridsať
897,fünfzig::NUM,əlli,päťdesiat
898,sechzig::NUM,altmış,šesťdesiat
899,siebzig::NUM,yetmiş,sedemdesiat
900,achtzig::NUM,səksən,osemdesiat
901,neunzig::NUM,doxsan,deväťdesiat
902,hundert::NUM,yüz,sto
903,tausend::NUM,min,tisíc
904,und::CNJ,və,i
905,oder::CNJ,ya,alebo
906,stehen::V,durmaq,stáť
907,sitzen::V,oturmaq,sedieť
908,liegen::V,uzanmaq,ležať
909,hängen::V,asılmaq,visieť
910,werden::V,olmaq,stať sa
911,passieren::V,olmaq,stať sa
912,passieren::V,baş vermək,stať sa
913,beginnen::V,başlamaq,začať sa
914,enden::V,bitmək,končiť sa
915,wechseln::V,dəyişmək,meniť sa
916,aufgehen[Sonne]::V,doğmaq,vychádzať
917,untergehen[Sonne]::V,batmaq,zapadnúť
918,scheinen[Sonne]::V,parlamaq,svietiť
919,donnern::V,guruldamaq,hrmieť
920,wehen::V,əsmək,viať
921,strömen::V,axmaq,prúdiť
922,fließen::V,axmaq,tiecť
923,sich drehen::V,dönmək,točiť sa
924,sich drehen::V,dönmək,krútiť sa
925,schwanken::V,yellənmək,kolísať
926,schwanken::V,yellənmək,klátiť sa
927,schwingen::V,yellənmək,kývať sa
928,schwingen::V,yellənmək,chvieť sa
929,fallen::V,düşmek,padať
930,brennen::V,yanmaq,páliť
931,brennen::V,yanmaq,horieť
932,rauchen::V,tüstüləmək,dymiť sa
933,regnen::V,yağmaq,pršať
934,gefrieren::V,donmaq,zamrznút
935,tauen::V,ərimək,taviť sa
936,schmelzen::V,ərimək,taviť sa
937,trocknen::V,qurumaq,schnúť
938,sieden::V,qaynamaq,vrieť
939,faulen::V,çürümək,hniť
940,verfaulen::V,çürümək,zhniť
941,reißen::V,yırtılmaq,pretrhnúť sa
942,versinken::V,batmaq,zapadnúť
943,versinken::V,batmaq,potopiť sa
944,vergehen::V,ötmək,plynúť
945,erscheinen::V,görünmək,objaviť sa
946,verschwinden::V,yox olmaq,zmiznúť
947,sinken::V,enmək,klesať
948,abnehmen::V,azalmaq,ubúdať
949,zunehmen::V,artmaq,pribúdať
950,steigen::V,yüksəlmək,stúpať
951,wachsen::V,böyümək,rásť
952,glänzen::V,parlamaq,jagať sa
953,glänzen::V,parlamaq,lesknúť sa
954,funkeln::V,parıldamaq,iskriť sa
955,lärmen::V,səs-küy etmək,lomoziť
956,läuten::V,çalmaq,cengať
957,klingeln::V,zəng etmək,zvoniť
958,klirren::V,cingildəmək,rinčať
959,brausen::V,gurlamaq,hučať
960,rauschen::V,xışıldamaq,šumieť
961,klingen::V,səslənmək,znieť
962,klingen::V,səslənmək,zvoniť
963,bellen::V,hürmək,štekať
964,bellen::V,hürmək,brechať
965,heulen::V,ulamaq,vyť
966,blasen::V,üfləmək,duť
967,blasen::V,üfləmək,fúkať
968,pfeifen::V,fit vermek,pískať
969,pfeifen::V,fit vermek,hvízdať
970,schreien::V,bağırmaq,kričať
971,schreien::V,qışqırmaq,kričať
972,stöhnen::V,inləmək,stenať
973,zittern::V,titrəmək,triasť sa
974,leben::V,yaşamaq,žiť
975,geboren werden::V,doğmaq,narodiť sa
976,atmen::V,nəfəs almaq,dýchať
977,trinken::V,içmek,piť
978,essen::V,yemək,jesť
979,schlucken::V,udmaq,zhltnuť
980,müde werden::V,yorulmaq,unaviť sa
981,einschlafen::V,yuxuya getmək,usnúť
982,einschlafen::V,yuxuya getmək,zaspať
983,schlafen::V,uyumaq,spať
984,aufwachen::V,oyanmaq,zobudiť sa
985,aufstehen::V,yuxudan durmaq,vstať
986,sich erholen::V,dincəlmək,zotavovať sa
987,sich erholen::V,dincəlmək,oddýchovať si
988,krank werden::V,xəstə olmaq,ochorieť
989,krank sein::V,azarlanmaq,chorieť
990,krank sein::V,azarlanmaq,byť chorý
991,krank sein::V,xəstələnmək,chorieť
992,krank sein::V,xəstələnmək,byť chorý
993,schmerzen::V,ağrimaq,bolieť
994,husten::V,öksürmək,kašľať
995,genesen::V,sağalmaq,uzdraviť sa
996,sterben::V,ölmək,umrieť
997,sterben::V,ölmək,zomrieť
998,sterben::V,vəfat etmək,umrieť
999,sterben::V,vəfat etmək,zomrieť
1000,umkommen::V,həlak olmaq,zahynúť
1001,sich bewegen::V,hərəkət etmək,pohybovať sa
1002,sich rühren::V,tərpənmək,hnúť sa
1003,sich erheben::V,qalxmaq,zdvihnúť sa
1004,sich setzen::V,oturmaq,sadnúť si
1005,hinfallen::V,yıxılmaq,spadnúť
1006,laufen::V,yerimək,bežať
1007,schreiten::V,addım atmaq,kráčať
1008,spazierengehen::V,gəzmək,prechádzať sa
1009,eilen::V,atılmaq,súriť
1010,sich beeilen::V,tələsmək,ponáhľať sa
1011,sausen::V,çırpmaq,hučať
1012,rennen::V,qaçmaq,bežať
1013,springen::V,sıçramaq,skákať
1014,klettern::V,dırmanmaq,liezť
1015,schaukeln::V,sallanmaq,húpať
1016,schaukeln::V,sallanmaq,hojdať
1017,kriechen::V,sürünmək,liezť
1018,kriechen::V,sürünmək,plaziť sa
1019,schwimmen::V,üzmek,plávať
1020,tauchen::V,dalmaq,ponoriť sa
1021,rudern::V,avarlamaq,veslovať
1022,fahren::V,sürmək,ísť
1023,fahren::V,sürmək,jazdiť
1024,fliegen::V,uçmaq,letieť
1025,gehen::V,getmək,ísť
1026,weggehen::V,getmək,odísť
1027,weggehen::V,getmək,odchádzať
1028,abfahren::V,yola düşmək,odcestovať
1029,anhalten::V,saxlamaq,zadržať sa
1030,anhalten::V,saxlamaq,zastaviť sa
1031,hineingehen::V,girmək,vchádzať
1032,eintreten::V,girmək,vojsť
1033,eintreten::V,girmək,vstúpiť
1034,eintreten::V,daxil olmaq,vojsť
1035,eintreten::V,daxil olmaq,vstúpiť
1036,kommen::V,gəlmək,prísť
1037,ankommen::V,gəlib çatmaq,prísť
1038,ankommen::V,gəlib çatmaq,doraziť
1039,zurückkommen::V,qayıtmaq,vrátiť sa
1040,bleiben::V,qalmaq,ostať
1041,bleiben::V,qalmaq,zostať
1042,warten::V,gözləmək,čakať
1043,erwarten::V,bəkləmək,očakávať
1044,suchen::V,aramaq,hľadať
1045,suchen::V,axtarmaq,hľadať
1046,finden::V,tapmaq,nájsť
1047,versuchen::V,çalışmaq,skúsiť
1048,versuchen::V,çalışmaq,pokúsiť sa
1049,vorbereiten::V,hazırlamaq,pripraviť
1050,lieben::V,sevmək,ľúbiť
1051,lieben::V,sevmək,milovať
1052,mögen::V,xoşlamaq,mať rád
1053,lachen::V,gülmək,smiať sa
1054,rühren::V,həyəcanlandırmaq,dojať
1055,weinen::V,ağlamaq,plakať
1056,schimpfen::V,küfr etmək,nadávať
1057,sich ärgern::V,acıqlanmaq,hnevať sa
1058,sich ärgern::V,acıqlanmaq,zlostiť sa
1059,sich fürchten::V,qorxmaq,báť sa
1060,fürchten::V,qorxmaq,báť sa
1061,fliehen::V,qaçmaq,utekať
1062,flüchten::V,qaçmaq,utiecť
1063,sehen::V,görmək,vidieť
1064,anschauen::V,baxmaq,pozrieť sa na
1065,ansehen::V,baxmaq,pozrieť
1066,hören::V,duymaq,počúvať
1067,hören::V,eşitmək,počúvať
1068,zuhören::V,dinləmək,počúvať
1069,probieren::V,dadına baxmaq,ochutnať
1070,riechen::V,qoxlamaq,ňuchať
1071,fühlen::V,duymaq,cítiť
1072,fühlen::V,duymaq,pociťovať
1073,scheinen::V,görünmək,zdať sa
1074,zu sehen sein::V,görünmək,byť vidieť
1075,vernehmen::V,eşitmək,počuť
1076,frieren::V,üşümək,mrznúť
1077,frieren::V,üşümək,oziabať
1078,tun::V,etmək,robiť
1079,können::V,bilmək,môcť
1080,können::V,bacarmaq,môcť
1081,wollen::V,istəmək,chcieť
1082,anfangen::V,başlamaq,začať
1083,beenden::V,bitirmək,skončiť
1084,aufhören::V,bitmək,prestať
1085,aufhören::V,qurtarmaq,prestať
1086,gelingen::V,müvəffəq olmaq,podariť sa
1087,geraten::V,düşmək,dariť sa
1088,öffnen::V,açmaq,otvoriť
1089,schließen::V,qapamaq,zavrieť
1090,stellen::V,qoymaq,postaviť
1091,setzen::V,oturtmaq,posadiť
1092,legen::V,qoymaq,klásť
1093,legen::V,qoymaq,položiť
1094,berühren::V,toxunmaq,dotykať sa
1095,verbinden::V,bağlamaq,spojiť
1096,bedecken::V,örtmək,pokryť
1097,aufhängen::V,asmaq,zavesiť
1098,anzünden::V,yandırmaq,zapáliť
1099,aufheben::V,qaldırmaq,zdvihnúť
1100,zurücklassen::V,buraxmaq,zanechať
1101,verlieren::V,itirmək,stratiť
1102,fallen lassen::V,düşürmək,pustiť
1103,machen::V,etmək,robiť
1104,herstellen::V,istehsal etmək,vyrobiť
1105,bauen::V,tikmək,stavať
1106,bauen::V,tikmək,budovať
1107,reparieren::V,təmir etmək,opraviť
1108,verbessern::V,düzəltmək,zlepšiť
1109,ändern::V,dəyişdirmək,zmeniť
1110,ändern::V,dəyişdirmək,preinačiť
1111,graben::V,qazımaq,ryť
1112,graben::V,qazımaq,kopať
1113,beugen::V,əymək,ohnúť
1114,biegen::V,bükmək,ohnúť
1115,drehen::V,döndərmək,točiť
1116,drehen::V,döndərmək,krútiť
1117,wenden::V,çevirmək,obrátiť
1118,wenden::V,çevirmək,prevrátiť
1119,umdrehen::V,çevirmək,otočiť
1120,umdrehen::V,çevirmək,obrátiť
1121,heben::V,qaldırmaq,dvíhať
1122,heben::V,qaldırmaq,povzniesť
1123,hochheben::V,qaldırmaq,zdvihnúť
1124,ergreifen::V,tutmaq,uchopiť sa
1125,halten::V,saxlamaq,držať
1126,drücken::V,sıxmaq,tisnúť
1127,schieben::V,sürmək,posunovať
1128,kratzen::V,qaşımaq,škrabať
1129,lecken::V,yalamaq,lízať
1130,beißen::V,dişləmək,kúsať
1131,abreißen::V,qoparmaq,odtrhnúť
1132,abschneiden::V,ayırmaq,odrezať
1133,abschneiden::V,ayırmaq,odkrojiť
1134,binden::V,bağlamaq,zaviazať
1135,binden::V,bağlamaq,priviazať
1136,stecken::V,soxmaq,strčiť
1137,brechen::V,qırmaq,zlomiť
1138,klopfen::V,sındırmaq,tĺcť
1139,klopfen::V,sındırmaq,klopať
1140,hauen::V,vurmaq,nabiť
1141,kleben::V,apışdırmaq,lepiť
1142,kleben::V,apışdırmaq,nalepiť
1143,reiben::V,ovmaq,trieť
1144,streichen::V,sürtmək,namazať
1145,schleifen::V,bülövləmək,ostríť
1146,schneiden::V,kəsmək,rezať
1147,schneiden::V,kəsmək,strihať
1148,rütteln::V,sirkələmək,triasť
1149,rütteln::V,sirkələmək,lomcovať
1150,schütteln::V,çalxalamaq,triasť
1151,schütteln::V,çalxalamaq,potriasť
1152,schwenken::V,yelləmək,mávať
1153,schütten::V,tökmək,sypať
1154,füllen::V,doldurmaq,plniť
1155,einwickeln::V,sarımaq,zabaliť
1156,tragen::V,daşımaq,niesť
1157,schleppen::V,sürükləmək,vliecť
1158,ziehen::V,çəkmək,ťahať
1159,aufbewahren::V,gizlətmək,uložiť
1160,aufbewahren::V,gizlətmək,uschovať
1161,werfen::V,atmaq,hodiť
1162,werfen::V,atmaq,vrhnúť
1163,fangen::V,tutmaq,chytať
1164,packen::V,yaxalamaq,baliť
1165,packen::V,yaxalamaq,chytiť
1166,verstecken::V,gizlətmək,skryť
1167,verstecken::V,gizlətmək,schovať
1168,teilen::V,bölmək,podeliť
1169,teilen::V,bölmək,rozdeliť
1170,schicken::V,yollamaq,posielať
1171,schicken::V,göndərmək,posielať
1172,bringen::V,gətirmək,priniesť
1173,hinzufügen::V,əlavə etmək,pripojiť
1174,bekommen::V,almaq,dostať
1175,bekommen::V,əldə etmək,dostať
1176,erhalten::V,almaq,prijať
1177,nehmen::V,almaq,vziať
1178,wählen::V,seçmək,voliť
1179,auswählen::V,arımaq,vybrať
1180,auswählen::V,arımaq,vyvoliť
1181,bewahren::V,qorumaq,zachovať
1182,behindern::V,mane olmaq,zavadzať
1183,behindern::V,mane olmaq,byť v ceste
1184,verderben::V,pozmaq,skaziť
1185,beschädigen::V,zədələmək,ublížiť
1186,beschädigen::V,zədələmək,poškodiť
1187,zerbrechen::V,qırmaq,rozbiť
1188,zerbrechen::V,qırmaq,prelomiť
1189,zerbrechen::V,sındırmaq,rozbiť
1190,zerbrechen::V,sındırmaq,prelomiť
1191,zerreißen::V,yırtmaq,pretrhnúť
1192,zerstören::V,dağıtmaq,zničiť
1193,verbrennen::V,yandırmaq,spáliť
1194,geben::V,vermək,dať
1195,reichen::V,uzatmaq,podať
1196,schenken::V,vermək,darovať
1197,versprechen::V,vəd vermək,sľúbiť
1198,wünschen::V,arzulamaq,želať
1199,loben::V,tərifləmək,chváliť
1200,küssen::V,öpmək,bozkať
1201,wiegen::V,tərpətmək,kolísať
1202,zudecken::V,örtmək,prikryť
1203,wecken::V,oyatmaq,zobudiť
1204,zeigen::V,göstərmək,ukázať
1205,führen::V,rəhbərlik etmək,viesť
1206,lehren::V,öyrətmək,učiť
1207,unterrichten::V,öyrətmək,vyučovať
1208,unterrichten::V,dərs vermək,vyučovať
1209,aufziehen::V,tərbiyə etmək,vychovať
1210,leiten::V,idarə etmək,viesť
1211,antreiben::V,bizləmək,popudiť
1212,lassen::V,-tırmaq,dať
1213,einladen::V,dəvət etmək,pozvať
1214,einladen::V,dəvət etmək,povolať
1215,vereinigen::V,birləşdirmək,spojiť
1216,vereinigen::V,birləşdirmək,zjednotiť
1217,besuchen::V,baş çəkmək,navštíviť
1218,besuchen::V,ziyarət etmək,navštíviť
1219,treffen::V,rastlaşmaq,stretnúť
1220,treffen::V,rast gəlmək,stretnúť
1221,sich versammeln::V,toplanmaq,zhromaždiť sa
1222,spielen::V,oynamaq,hrať
1223,singen::V,oxumaq,spievať
1224,tanzen::V,oynamaq,tancovať
1225,tanzen::V,rəqs etmək,tancovať
1226,sich trennen::V,ayrılmaq,rozísť sa
1227,verlassen::V,tərk etmək,opustiť
1228,retten::V,xilas etmək,zachrániť
1229,bewachen::V,gözətmək,strážiť
1230,schützen::V,qorumaq,chrániť
1231,verteidigen::V,qorumaq,brániť
1232,sich schlagen::V,döyüşmək,biť sa
1233,schießen::V,atmaq,streliť
1234,schießen::V,atmaq,strieľať
1235,schießen::V,atəş açmaq,streliť
1236,schießen::V,atəş açmaq,strieľať
1237,siegen::V,yenmək,zvíťaziť
1238,ärgern::V,acışdırmaq,hnevať
1239,ärgern::V,acışdırmaq,zlostiť
1240,schlagen::V,döymək,biť
1241,schlagen::V,döymək,udrieť
1242,treten::V,təpmək,kopnúť
1243,stechen::V,soxmaq,bodnúť
1244,stechen::V,soxmaq,pichnúť
1245,stoßen::V,itələmək,udrieť
1246,stehlen::V,çalmaq,kradnúť
1247,stehlen::V,oğurlamaq,kradnúť
1248,stören::V,pozmaq,vyrušiť
1249,belästigen::V,narahat etmək,obťažovať
1250,verbergen::V,gizləmək,skryť
1251,täuschen::V,aldatmaq,sklamať
1252,betrügen::V,aldatmaq,klamať
1253,betrügen::V,aldatmaq,podvádzať
1254,töten::V,öldürmək,zabiť
1255,töten::V,öldürmək,usmrtiť
1256,wohnen::V,yaşamaq,bývať
1257,arbeiten::V,işləmək,pracovať
1258,arbeiten::V,çalışmaq,pracovať
1259,sammeln::V,yığmaq,zbierať
1260,sammeln::V,toplamaq,zbierať
1261,pflücken::V,qoparmaq,trhať
1262,pflücken::V,qoparmaq,oberať
1263,jagen::V,ovlamaq,poľovať
1264,fischen::V,balıq tutmaq,loviť ryby
1265,fischen::V,balıq tutmaq,chytať ryby
1266,fassen::V,tutmaq,uloviť
1267,hüten::V,güdmək,pásť
1268,treiben::V,haylamaq,hnať
1269,anbinden::V,bağlamaq,priviazať
1270,füttern::V,bəsləmək,kŕmiť
1271,melken::V,sağmaq,dojiť
1272,hacken::V,yarmaq,seknúť
1273,gießen::V,sulamaq,polievať
1274,reifen::V,dəymək,dozrieť
1275,zubereiten::V,bişirmək,pripraviť
1276,kochen::V,qaynatmaq,variť
1277,backen::V,bişirmək,piecť
1278,backen::V,bişirmək,smažiť
1279,braten::V,qızartmaq,piecť
1280,braten::V,qızartmaq,pražiť
1281,umrühren::V,qarışdırmaq,pomiešať
1282,stricken::V,hörmək,pliesť
1283,nähen::V,tikmək,šiť
1284,färben::V,boyamaq,zafarbiť
1285,reinigen::V,təmizləmək,čistiť
1286,waschen::V,yumaq,myť
1287,abwischen::V,silmək,utrieť
1288,spülen::V,çalxamaq,vyplachovať
1289,fegen::V,süpürmək,zametať
1290,kehren::V,süpürmək,zametať
1291,baden::V,çimmək,kúpať sa
1292,sich waschen::V,yuyunmaq,umývať sa
1293,ausziehen::V,soyunmaq,zobliecť
1294,anziehen::V,geymək,obliecť
1295,sich anziehen::V,geyinmək,obliecť sa
1296,kämmen::V,daramaq,česať
1297,schmücken::V,bəzəmək,ozdobiť
1298,sagen::V,demək,povedať
1299,sagen::V,söymek,povedať
1300,sprechen::V,danışmaq,hovoriť
1301,reden::V,danışmaq,rozprávať
1302,sich unterhalten::V,söhbət etmək,rozprávať sa
1303,fragen::V,soruşmaq,spýtať sa
1304,bitten::V,diləmək,prosiť
1305,bitten::V,xahiş etmək,prosiť
1306,erzählen::V,bəhs etmək,rozprávať
1307,mitteilen::V,bildirmək,oznámiť
1308,nennen::V,adlandırmaq,nazvať
1309,nennen::V,adlandırmaq,menovať
1310,rufen::V,çağırmaq,volať
1311,rufen::V,çağırmaq,zavolať
1312,prahlen::V,öyünmək,vystatovať sa
1313,übersetzen::V,tərcümə etmək,preložiť
1314,denken::V,düşünmək,myslieť
1315,denken::V,fikirləşmək,myslieť
1316,glauben::V,inanmaq,veriť
1317,bemerken::V,qeyd etmək,podotknuť
1318,bemerken::V,qeyd etmək,spozorovať
1319,erkennen::V,tanımaq,poznať
1320,begreifen::V,anlamaq,pochopiť
1321,begreifen::V,anlamaq,porozumieť
1322,verstehen::V,duymaq,rozumieť
1323,lernen::V,öyrənmək,učiť sa
1324,wissen::V,bilmək,vedieť
1325,sich erinnern an::V,xatırlamaq,pamätať si na
1326,vergessen::V,unutmaq,zabudnuť
1327,messen::V,ölçmək,merať
1328,zählen::V,saymaq,počítať
1329,rechnen::V,hesablamaq,rátať
1330,rechnen::V,hesablamaq,počítať
1331,lesen::V,oxumaq,čítať
1332,malen::V,şəkil çəkmək,maľovať
1333,zeichnen::V,cızmaq,kresliť
1334,schreiben::V,yazmaq,písať
1335,besitzen::V,yiyələnmək,mať
1336,besitzen::V,yiyələnmək,vlastniť
1337,besitzen::V,malik olmaq,mať
1338,besitzen::V,malik olmaq,vlastniť
1339,kaufen::V,satın almaq,kúpiť
1340,verkaufen::V,satmaq,predať
1341,bezahlen::V,ödəmək,zaplatiť
1342,zahlen::V,ödəmək,platiť
1343,beherrschen::V,idarə etmək,ovládať
1344,ertragen::V,dözmək,znášať
1345,ertragen::V,dözmək,vydržať
