,Concept_ID,se,he
168,Arm::N,gïete,זרוע
169,Arm::N,giehta,זרוע
170,Arm::N,giehta,זרוע
171,Arm::N,kietâ,זרוע
172,Arm::N,kie'tâkaaṿâ,זרוע
173,Arm::N,ǩiõtt,זרוע
174,Arm::N,кӣдт,זרוע
175,Ellenbogen::N,gernjere,מרפק
176,Ellenbogen::N,garŋŋel,מרפק
177,Ellenbogen::N,gargŋil,מרפק
178,Ellenbogen::N,käŋŋir,מרפק
179,Ellenbogen::N,kõõnjâr,מרפק
180,Ellenbogen::N,карьнэль,מרפק
181,Hand::N,gïete,יד
182,Hand::N,giehta,יד
183,Hand::N,giehta,יד
184,Hand::N,kietâ,יד
185,Hand::N,ǩiõtt,יד
186,Hand::N,кӣдт,יד
187,Handfläche::N,gïeten-låapoe,כף יד
188,Handfläche::N,giehtavuodo,כף יד
189,Handfläche::N,tjårmmåvuodo,כף יד
190,Handfläche::N,giehtaloahpu,כף יד
191,Handfläche::N,kiämád,כף יד
192,Handfläche::N,kuámmir,כף יד
193,Handfläche::N,kuä´m'mer,כף יד
194,Handfläche::N,ǩiõttǩeä´m'men,כף יד
195,Handfläche::N,ко̄а̄ллдэгк,כף יד
196,Handfläche::N,кӣдткоалдэгк,כף יד
197,Finger::N,soerme,אצבע
198,Finger::N,tjuvdde,אצבע
199,Finger::N,suorbma,אצבע
200,Finger::N,čuvde,אצבע
201,Finger::N,suor'mâ,אצבע
202,Finger::N,suõrmm,אצבע
203,Finger::N,це̄ххп,אצבע
204,Fingernagel::N,gadtse,צפרן
205,Fingernagel::N,guehpere,צפרן
206,Fingernagel::N,gadtsa,צפרן
207,Fingernagel::N,gazza,צפרן
208,Fingernagel::N,kozzâ,צפרן
209,Fingernagel::N,kõʒʒ,צפרן
210,Fingernagel::N,кэ̄ннц,צפרן
211,Nagel[Anatomie]::N,gadtse,צפרן
212,Nagel[Anatomie]::N,guehpere,צפרן
213,Nagel[Anatomie]::N,gadtsa,צפרן
214,Nagel[Anatomie]::N,gazza,צפרן
215,Nagel[Anatomie]::N,kozzâ,צפרן
216,Nagel[Anatomie]::N,kõʒʒ,צפרן
217,Nagel[Anatomie]::N,кэ̄ннц,צפרן
218,Zeh::N,tjiehtjere,אצבע
219,Zeh::N,juolggetjuvdde,אצבע
220,Zeh::N,juolgesuorbma,אצבע
221,Zeh::N,jyel'gisuor'mâ,אצבע
222,Zeh::N,jue´lǧǧsuõrmm,אצבע
223,Zeh::N,ю̄лльк-це̄һп,אצבע
224,Fuß::N,juelkie,רגל
225,Fuß::N,juolgge,רגל
226,Fuß::N,juolgi,רגל
227,Fuß::N,jyel'gi,רגל
228,Fuß::N,jue´lǧǧ,רגל
229,Fuß::N,ла̄бпь,רגל
230,Ferse::N,båetskie,עקב
231,Ferse::N,boasske,עקב
232,Ferse::N,šušmi,עקב
233,Ferse::N,šušme,עקב
234,Ferse::N,jue´lǧǧkädd,עקב
235,Ferse::N,ка̄ннт,עקב
236,Knie::N,boelve,ברך
237,Knie::N,buolvva,ברך
238,Knie::N,čibbi,ברך
239,Knie::N,veaŋki,ברך
240,Knie::N,iidâ,ברך
241,Knie::N,puõlvv,ברך
242,Knie::N,пуллв,ברך
243,Oberschenkel::N,ruaksja,ירך
244,Oberschenkel::N,tjibbe,ירך
245,Oberschenkel::N,gassaváhkká,ירך
246,Oberschenkel::N,badjeváhkáa,ירך
247,Oberschenkel::N,čuár'bpeeḷi,ירך
248,Oberschenkel::N,če´bb,ירך
249,Oberschenkel::N,чуаррбе̄лль,ירך
250,Bein::N,juelkie,רגל
251,Bein::N,juolgge,רגל
252,Bein::N,juolgi,רגל
253,Bein::N,jyel'gi,רגל
254,Bein::N,jue´lǧǧ,רגל
255,Bein::N,ю̄лльк,רגל
256,Körper::N,kråahpe,גוף
257,Körper::N,rumáj,גוף
258,Körper::N,rumaš,גוף
259,Körper::N,ruumâš,גוף
260,Körper::N,rå´pp,גוף
261,Körper::N,лышшьк,גוף
262,Körper::N,роаӈӈьк,גוף
263,Haut::N,njaltja,עור
264,Haut::N,lijkke,עור
265,Haut::N,tjuobma,עור
266,Haut::N,liiki,עור
267,Haut::N,liške,עור
268,Haut::N,le´šǩǩ,עור
269,Haut::N,лышшьк,עור
270,Blut::N,vïrre,דם
271,Blut::N,maelie,דם
272,Blut::N,varra,דם
273,Blut::N,varra,דם
274,Blut::N,vorrâ,דם
275,Blut::N,võrr,דם
276,Blut::N,вэ̄рр,דם
277,Ader::N,åerie,וריד
278,Ader::N,aajroe,וריד
279,Ader::N,suodna,וריד
280,Ader::N,varrasuotna,וריד
281,Ader::N,suoṇâ,וריד
282,Ader::N,suõnn,וריד
283,Ader::N,сӯнн,וריד
284,Sehne::N,soene,גיד
285,Sehne::N,gåårtenje,גיד
286,Sehne::N,suodna,גיד
287,Sehne::N,suotna,גיד
288,Sehne::N,suoṇâ,גיד
289,Sehne::N,suõnn,גיד
290,Sehne::N,сӯнн,גיד
291,Knochen::N,måara,עצם
292,Knochen::N,måaroe,עצם
293,Knochen::N,dákte,עצם
294,Knochen::N,dákti,עצם
295,Knochen::N,tähti,עצם
296,Knochen::N,tä´htt,עצם
297,Knochen::N,та̄ххт,עצם
298,Knochen::N,та̄ффьт,עצם
299,Gehirn::N,aajla,מוח
300,Gehirn::N,vuojŋam,מוח
301,Gehirn::N,vuoigŋašat,מוח
302,Gehirn::N,vuoi'ŋâšeh,מוח
303,Gehirn::N,vuo'ivâšneh,מוח
304,Gehirn::N,vuõivâšn,מוח
305,Gehirn::N,вуэййвэшна,מוח
306,Herz::N,vaajmoe,לב
307,Herz::N,tsåhke,לב
308,Herz::N,váibmu,לב
309,Herz::N,váimu,לב
310,Herz::N,čââ´đ,לב
311,Herz::N,кӯттҌк,לב
312,Magen::N,tjåejjie,קבה
313,Magen::N,tjoajvve,קבה
314,Magen::N,čoavji,קבה
315,Magen::N,čuáv'ji,קבה
316,Magen::N,čåu´jj,קבה
317,Magen::N,чо̄ввьй,קבה
318,Leber::N,mueksie,כבד
319,Leber::N,librre,כבד
320,Leber::N,vuoivvas,כבד
321,Leber::N,vuoivâs,כבד
322,Leber::N,vuõivâs,כבד
323,Leber::N,вуйвас,כבד
324,Atem::N,voejngehtasse,נשימה
325,Atem::N,båssånis,נשימה
326,Atem::N,vuojŋadahka,נשימה
327,Atem::N,vuoiŋŋahat,נשימה
328,Atem::N,vuo'iŋâstim,נשימה
329,Atem::N,jiõg'g,נשימה
330,Atem::N,вӯйнас,נשימה
331,Atem::N,вӯййнмушш,נשימה
332,Hunger::N,nielkie,רעב
333,Hunger::N,nielgge,רעב
334,Hunger::N,nealgi,רעב
335,Hunger::N,nelgi,רעב
336,Hunger::N,neä´lǧǧ,רעב
337,Hunger::N,не̄лльк,רעב
338,Träne::N,gïknjele,דמעה
339,Träne::N,ganjál,דמעה
340,Träne::N,ganjal,דמעה
341,Träne::N,koonjâl,דמעה
342,Träne::N,kõõnjâl,דמעה
343,Träne::N,кэ̄нял,דמעה
344,Geschmack::N,aelmie,טעם
345,Geschmack::N,muosse,טעם
346,Geschmack::N,smáhkka,טעם
347,Geschmack::N,máhku,טעם
348,Geschmack::N,smáhkka,טעם
349,Geschmack::N,mááhu,טעם
350,Geschmack::N,smakkâ,טעם
351,Geschmack::N,njõõd,טעם
352,Geschmack::N,smääkk,טעם
353,Geschmack::N,ня̄лльк,טעם
354,Geruch::N,haaje,ריח
355,Geruch::N,habjja,ריח
356,Geruch::N,hádja,ריח
357,Geruch::N,opsâ,ריח
358,Geruch::N,haajâ,ריח
359,Geruch::N,õpss,ריח
360,Geruch::N,haajj,ריח
361,Geruch::N,апс,ריח
362,Geruch::N,лэ̄гк,ריח
363,Schlaf::N,nahkerh,שנה
364,Schlaf::N,nager,שנה
365,Schlaf::N,oados,שנה
366,Schlaf::N,nagir,שנה
367,Schlaf::N,naṿer,שנה
368,Schlaf::N,nââ´er,שנה
369,Schlaf::N,нагерь,שנה
370,Traum::N,nahkere,חלום
371,Traum::N,niehko,חלום
372,Traum::N,niehku,חלום
373,Traum::N,naṿer,חלום
374,Traum::N,nââ´er,חלום
375,Traum::N,нагерь,חלום
376,Himmel::N,elmie,שמים
377,Himmel::N,almme,שמים
378,Himmel::N,albmi,שמים
379,Himmel::N,alme,שמים
380,Himmel::N,â´lmm,שמים
381,Himmel::N,алльм,שמים
382,Sonne::N,biejjie,שמש
383,Sonne::N,bæjvásj,שמש
384,Sonne::N,beaivváš,שמש
385,Sonne::N,peivi,שמש
386,Sonne::N,piäiváš,שמש
387,Sonne::N,pei´vv,שמש
388,Sonne::N,пе̄ййв,שמש
389,Mond::N,aske,ירח
390,Mond::N,mánno,ירח
391,Mond::N,mánnu,ירח
392,Mond::N,máánu,ירח
393,Mond::N,mään,ירח
394,Mond::N,ма̄нн,ירח
395,Stern::N,daasta,כוכב
396,Stern::N,naestie,כוכב
397,Stern::N,násste,כוכב
398,Stern::N,násti,כוכב
399,Stern::N,täsni,כוכב
400,Stern::N,tä´snn,כוכב
401,Stern::N,та̄ссьт,כוכב
402,Luft::N,elmie,אויר
403,Luft::N,ájmmo,אויר
404,Luft::N,áibmu,אויר
405,Luft::N,áimu,אויר
406,Luft::N,šõŋŋ,אויר
407,Luft::N,вӯйнас,אויר
408,Wind::N,bïegke,רוח
409,Wind::N,biegga,רוח
410,Wind::N,biegga,רוח
411,Wind::N,pieg'gâ,רוח
412,Wind::N,piõg'g,רוח
413,Wind::N,пӣӈӈк,רוח
414,Welle::N,baaroe,גל
415,Welle::N,bárro,גל
416,Welle::N,bárru,גל
417,Welle::N,pááṛu,גל
418,Welle::N,päärr,גל
419,Welle::N,нэ̄ммп,גל
420,Wasser::N,tjaetsie,מים
421,Wasser::N,tjáhtje,מים
422,Wasser::N,čáhci,מים
423,Wasser::N,čääci,מים
424,Wasser::N,čää´cc,מים
425,Wasser::N,ча̄дзь,מים
426,Stein::N,gierkie,אבן
427,Stein::N,giergge,אבן
428,Stein::N,geađgi,אבן
429,Stein::N,keđgi,אבן
430,Stein::N,ǩeä´dǧǧ,אבן
431,Stein::N,ке̄ддҌк,אבן
432,Boden::N,betnie,קרקע
433,Boden::N,ednam,קרקע
434,Boden::N,bodni,קרקע
435,Boden::N,vuođđu,קרקע
436,Boden::N,ponne,קרקע
437,Boden::N,vuáđ̣u,קרקע
438,Boden::N,vuâđđ,קרקע
439,Boden::N,лаввьн,קרקע
440,Boden::N,е̄ммьне,קרקע
441,Erde::N,jåarta,אדמה
442,Erde::N,mueltie,אדמה
443,Erde::N,ednam,אדמה
444,Erde::N,mållde,אדמה
445,Erde::N,eana,אדמה
446,Erde::N,eennâm,אדמה
447,Erde::N,mädd,אדמה
448,Erde::N,jânnam,אדמה
449,Erde::N,е̄ммьне,אדמה
450,Staub::N,heblie,אבק
451,Staub::N,tsumhtsie,אבק
452,Staub::N,dubme,אבק
453,Staub::N,dopmu,אבק
454,Staub::N,kovjâ,אבק
455,Staub::N,põõ´l,אבק
456,Staub::N,кэ̄ббьй,אבק
457,Rauch::N,soeve,עשן
458,Rauch::N,suovva,עשן
459,Rauch::N,suovva,עשן
460,Rauch::N,suoṿâ,עשן
461,Rauch::N,suõvv,עשן
462,Rauch::N,сӯвв,עשן
463,Funke::N,naestie,ניצוץ
464,Funke::N,tjuonam,ניצוץ
465,Funke::N,čuotnan,ניצוץ
466,Funke::N,čuođâlm,ניצוץ
467,Funke::N,iiskâr,ניצוץ
468,Funke::N,čuõzzâm,ניצוץ
469,Funke::N,чӯссэм,ניצוץ
470,Feuer::N,dålle,אש
471,Feuer::N,dållå,אש
472,Feuer::N,dolla,אש
473,Feuer::N,tullâ,אש
474,Feuer::N,toll,אש
475,Feuer::N,то̄лл,אש
476,Licht::N,tjoevke,אור
477,Licht::N,tjuovgga,אור
478,Licht::N,čuovga,אור
479,Licht::N,čuovggas,אור
480,Licht::N,čuoṿâ,אור
481,Licht::N,toll,אור
482,Licht::N,čuõvv,אור
483,Licht::N,то̄лл,אור
484,Schatten::N,skugkie,צל
485,Schatten::N,soejvene,צל
486,Schatten::N,irkes,צל
487,Schatten::N,sieges,צל
488,Schatten::N,itku,צל
489,Schatten::N,suoivâ,צל
490,Schatten::N,õõtt,צל
491,Schatten::N,ǩeeu´niǩ,צל
492,Schatten::N,кывьнэхь,צל
493,Wetter::N,vïerhtse,מזג אויר
494,Wetter::N,dálkke,מזג אויר
495,Wetter::N,dálki,מזג אויר
496,Wetter::N,šoŋŋâ,מזג אויר
497,Wetter::N,šõŋŋ,מזג אויר
498,Wetter::N,шэ̄ӈӈ,מזג אויר
499,Nebel::N,såavla,ערפל
500,Nebel::N,mearhka,ערפל
501,Nebel::N,murkko,ערפל
502,Nebel::N,mierkká,ערפל
503,Nebel::N,mierká,ערפל
504,Nebel::N,miär'kká,ערפל
505,Nebel::N,oṃo,ערפל
506,Nebel::N,sue´lnn,ערפל
507,Nebel::N,цӣгк,ערפל
508,Nebel::N,сулльн,ערפל
509,Wolke::N,balve,ענן
510,Wolke::N,balvva,ענן
511,Wolke::N,balva,ענן
512,Wolke::N,polvâ,ענן
513,Wolke::N,põlvv,ענן
514,Wolke::N,пэллв,ענן
515,Regen::N,ebrie,גשם
516,Regen::N,harvve,גשם
517,Regen::N,arvi,גשם
518,Regen::N,arve,גשם
519,Regen::N,â´brr,גשם
520,Regen::N,аббьр,גשם
521,Schnee::N,lopme,שלג
522,Schnee::N,moehtege,שלג
523,Schnee::N,muohta,שלג
524,Schnee::N,muohta,שלג
525,Schnee::N,muotâ,שלג
526,Schnee::N,muõtt,שלג
527,Schnee::N,вэ̄дз,שלג
528,Schnee::N,куэллт,שלג
529,Eis::N,jïenge,קרח
530,Eis::N,jiegŋa,קרח
531,Eis::N,jiekŋa,קרח
532,Eis::N,jieŋ̣â,קרח
533,Eis::N,jiõŋŋ,קרח
534,Eis::N,ӣӈӈ,קרח
535,Frost::N,baajkoe,צנה
536,Frost::N,tjoasskem,צנה
537,Frost::N,buolaš,צנה
538,Frost::N,puolâš,צנה
539,Frost::N,puõlâš,צנה
540,Frost::N,мӯнь,צנה
541,Kälte::N,jueskie,קר
542,Kälte::N,tjåetskeme,קר
543,Kälte::N,tjoasskem,קר
544,Kälte::N,čoaskin,קר
545,Kälte::N,ko'lmâsvuotâ,קר
546,Kälte::N,ijss,קר
547,Kälte::N,čuä´cǩǩem,קר
548,Kälte::N,tuârggnjõs,קר
549,Kälte::N,кэ̄лмас,קר
550,Hitze::N,baahke,חם
551,Hitze::N,báhkka,חם
552,Hitze::N,báhkka,חם
553,Hitze::N,pakkâ,חם
554,Hitze::N,kuṃe,חם
555,Hitze::N,paašt,חם
556,Hitze::N,жоарр,חם
557,Raureif::N,jyjse,כפור
558,Raureif::N,ridne,כפור
559,Raureif::N,goarre,כפור
560,Raureif::N,ritni,כפור
561,Raureif::N,suhči,כפור
562,Raureif::N,riṇe,כפור
563,Raureif::N,ай,כפור
564,Regenbogen::N,aatjan goengere,קשת
565,Regenbogen::N,aatjan joekse,קשת
566,Regenbogen::N,ádjájuoksa,קשת
567,Regenbogen::N,arvedávgi,קשת
568,Regenbogen::N,bajándávgi,קשת
569,Regenbogen::N,äijihtävgi,קשת
570,Regenbogen::N,teârmmazjohss,קשת
571,Regenbogen::N,тӣрмесью̄ккс,קשת
572,Donner::N,raejrie,רעם
573,Donner::N,átjek,רעם
574,Donner::N,átjárájdde,רעם
575,Donner::N,áddjá,רעם
576,Donner::N,baján,רעם
577,Donner::N,juuṛâ,רעם
578,Donner::N,tie´rmes,רעם
579,Donner::N,тӣрмесь,רעם
580,Donner::N,ча̄ркнэгк,רעם
581,Strömung::N,njuvvie,זרימה
582,Strömung::N,ájggedáhpe,זרימה
583,Strömung::N,rávdnji,זרימה
584,Strömung::N,virde,זרימה
585,Strömung::N,ve´rdd,זרימה
586,Strömung::N,выррьт,זרימה
587,Tropfen::N,gåajhkohts,טפה
588,Tropfen::N,gåjkudis,טפה
589,Tropfen::N,goaikkanas,טפה
590,Tropfen::N,čalme,טפה
591,Tropfen::N,čâ´lmm,טפה
592,Tropfen::N,ча̄лльм,טפה
593,Schaum::N,sapte,קצף
594,Schaum::N,såpptå,קצף
595,Schaum::N,sokta,קצף
596,Schaum::N,suptâ,קצף
597,Schaum::N,soptt,קצף
598,Schaum::N,со̄ппт,קצף
599,Schmutz::N,haaskoe,לכלוך
600,Schmutz::N,duolvva,לכלוך
601,Schmutz::N,duolva,לכלוך
602,Schmutz::N,durdi,לכלוך
603,Schmutz::N,stänži,לכלוך
604,Schmutz::N,sähss,לכלוך
605,Schmutz::N,са̄ккьс,לכלוך
606,Schmutz::N,не̄шшь,לכלוך
607,See::N,jaevrie,אגם
608,See::N,jávrre,אגם
609,See::N,jávri,אגם
610,See::N,jävri,אגם
611,See::N,jâu´rr,אגם
612,See::N,я̄ввьр,אגם
613,Sumpf::N,pluevie,בצה
614,Sumpf::N,áhpe,בצה
615,Sumpf::N,sæmssa,בצה
616,Sumpf::N,jeaggi,בצה
617,Sumpf::N,jeggi,בצה
618,Sumpf::N,jeä´ǧ'ǧ,בצה
619,Sumpf::N,ла̄ммьп,בצה
620,Moor::N,pluevie,בצה
621,Moor::N,jiegge,בצה
622,Moor::N,suotnju,בצה
623,Moor::N,karrii,בצה
624,Moor::N,kä´rev,בצה
625,Moor::N,veättaǩ,בצה
626,Moor::N,ла̄ммьп,בצה
627,Wiese::N,ïentje,מרעה
628,Wiese::N,giedde,מרעה
629,Wiese::N,gieddi,מרעה
630,Wiese::N,nijtto,מרעה
631,Wiese::N,пуэшенҍ,מרעה
632,Wald::N,skåake,יער
633,Wald::N,skåajje,יער
634,Wald::N,miehtsie,יער
635,Wald::N,vuovdde,יער
636,Wald::N,miehttse,יער
637,Wald::N,vuovdi,יער
638,Wald::N,meahcci,יער
639,Wald::N,mecci,יער
640,Wald::N,vyemi,יער
641,Wald::N,vue´mm,יער
642,Wald::N,meä´c'c,יער
643,Wald::N,ля̄ммт,יער
644,Hügel::N,deava,תל
645,Hügel::N,dievvá,תל
646,Hügel::N,dievvá,תל
647,Hügel::N,čummâ,תל
648,Hügel::N,pä´rcc,תל
649,Hügel::N,teä´rmm,תל
650,Hügel::N,ка̄ннҌт,תל
651,Anhöhe::N,deava,מעלה
652,Anhöhe::N,jalladahke,מעלה
653,Anhöhe::N,dievásj,מעלה
654,Anhöhe::N,aláš,מעלה
655,Anhöhe::N,luohkká,מעלה
656,Anhöhe::N,tiävá,מעלה
657,Anhöhe::N,poorááš,מעלה
658,Anhöhe::N,ču´lpp,מעלה
659,Anhöhe::N,škâu´ŋŋ,מעלה
660,Anhöhe::N,ка̄ннҌт,מעלה
661,Berg::N,bïerje,הר
662,Berg::N,várre,הר
663,Berg::N,várri,הר
664,Berg::N,vääṛi,הר
665,Berg::N,vää´rr,הר
666,Berg::N,те̄ррьм,הר
667,Gipfel::N,dalvese,פסגה
668,Gipfel::N,tjåhkkå,פסגה
669,Gipfel::N,čohkka,פסגה
670,Gipfel::N,čokke,פסגה
671,Gipfel::N,čå´ǩǩ,פסגה
672,Gipfel::N,ла̄ддҍв,פסגה
673,Höhle::N,beajoe,מערה
674,Höhle::N,rájgge,מערה
675,Höhle::N,sluoggo,מערה
676,Höhle::N,biedju,מערה
677,Höhle::N,kuovđâšm,מערה
678,Höhle::N,skuõrr,מערה
679,Höhle::N,вуэӈӈк,מערה
680,Abhang::N,boelte,מדרון
681,Abhang::N,boelte,שפוע
682,Abhang::N,brijrie,מדרון
683,Abhang::N,brijrie,שפוע
684,Abhang::N,bállte,מדרון
685,Abhang::N,bállte,שפוע
686,Abhang::N,vielti,מדרון
687,Abhang::N,vielti,שפוע
688,Abhang::N,luohkká,מדרון
689,Abhang::N,luohkká,שפוע
690,Abhang::N,viel'tti,מדרון
691,Abhang::N,viel'tti,שפוע
692,Abhang::N,vie´ltt,מדרון
693,Abhang::N,vie´ltt,שפוע
694,Abhang::N,луэххк,מדרון
695,Abhang::N,луэххк,שפוע
696,Quelle::N,aajege,מעין
697,Quelle::N,gaaltije,מעין
698,Quelle::N,ája,מעין
699,Quelle::N,ája,מעין
700,Quelle::N,gáldu,מעין
701,Quelle::N,aajâ,מעין
702,Quelle::N,käldee,מעין
703,Quelle::N,lädd,מעין
704,Quelle::N,käivv,מעין
705,Quelle::N,ка̄ййв,מעין
706,Bach::N,johketje,נחל
707,Bach::N,jåhkå,נחל
708,Bach::N,jågåsj,נחל
709,Bach::N,jogaš,נחל
710,Bach::N,aajâ,נחל
711,Bach::N,vuäjj,נחל
712,Bach::N,вуэйй,נחל
713,Fluss::N,johke,נהר
714,Fluss::N,ædno,נהר
715,Fluss::N,jåhkå,נהר
716,Fluss::N,johka,נהר
717,Fluss::N,juuhâ,נהר
718,Fluss::N,jokk,נהר
719,Fluss::N,jeänn,נהר
720,Fluss::N,ё̄гк,נהר
721,Ufer::N,beala,גדה
722,Ufer::N,gádde,גדה
723,Ufer::N,gáddi,גדה
724,Ufer::N,riddo,גדה
725,Ufer::N,redd,גדה
726,Ufer::N,рыннт,גדה
727,Küste::N,mïere,חוף
728,Küste::N,gaedtie,חוף
729,Küste::N,merragádde,חוף
730,Küste::N,merraguovllo,חוף
731,Küste::N,gáddi,חוף
732,Küste::N,riddo,חוף
733,Küste::N,miârr'redd,חוף
734,Küste::N,рыннт,חוף
735,Festland::N,gaedtie,יבשה
736,Festland::N,gádde,יבשה
737,Festland::N,nannán,יבשה
