,Concept_ID,hy,lez
734,gestern::ADV,երեկ,накь
735,einst::ADV,հին ատեն,садра
736,damals::ADV,ատէնին,а чӏавуз
737,danach::ADV,ապա,ахпа
738,danach::ADV,այն ժամանակ,ахпа
739,vorher::ADV,առաջ,вилик
740,zuerst::ADV,նախ,сифте
741,einmal::ADV,մի անգամ,садра
742,manchmal::ADV,երբեմն,гагь-гагь
743,oft::ADV,հաճախ,гзаф вахтара
744,immer::ADV,միշտ,гьамиша
745,niemals::ADV,երբեք,са чӏавузни
746,niemals::ADV,երբեք,са вахтундани
747,hier::ADV,այստեղ,ина
748,hierhin::ADV,այստեղ,иниз
749,von hier::ADV,այդտեղից,инай
750,dort::ADV,այնտեղ,ана
751,dorthin::ADV,այնտեղ,аниз
752,geradeaus::ADV,ուղիղ,дуьз
753,vorwärts::ADV,առաջ,вилик
754,vorwärts::ADV,առաջ,виликди
755,rückwärts::ADV,դեպի ետ,кьулухъ
756,zurück::ADV,ետ,
757,unten::ADV,ներքեւում,агъада
758,hinab::ADV,ներքեւ,агъуз
759,oben::ADV,վերեւում,винел
760,hinauf::ADV,վերեւ,виниз
761,überall::ADV,ամենուր,вирина
762,nicht::ADV,չէ,ваъ
763,ein wenig::ADV,մի քիչ,са тӏимил
764,kaum::ADV,հազիվ,жизви
765,sehr::ADV,շատ,лап
766,so::ADV,այդպես,икӏ
767,noch::ADV,դեռ,гьеле
768,nur::ADV,միայն,анжах
769,schon::ADV,արդեն,хъувуна
770,schon::ADV,արդեն,мадни дардиз
771,schon::ADV,արդեն,мадни гуьтӏуьз
772,schon::ADV,արդեն,мадни гуьтӏуь я
773,wieder::ADV,նորից,
774,wieder::ADV,դարձյալ,
775,vergebens::ADV,իզուր,нагьакь
776,vergebens::ADV,իզուր,нагьакьа
777,vor::PRP,դիմացը,вилик
778,hinter::PRP,ետեւը,кьулухъ
779,unter::PRP,տակ,кӏаник
780,durch::PRP,միջով,арадай
781,durch::PRP,միջով,-кай хкатна
782,neben::PRP,քովը,патав
783,neben::PRP,քովը,мукьув
784,zwischen::PRP,միջեւ,ара
785,zwischen::PRP,միջեւ,арада
786,wegen::PRP,պատճառով,гъиляй
787,wegen::PRP,շնորհից,гъиляй
788,dies::PRN,սա,и
789,dies::PRN,սա,им
790,dies::PRN,այս,и
791,dies::PRN,այս,им
792,das::PRN,դա,а
793,das::PRN,դա,ам
794,das::PRN,այդ,а
795,das::PRN,այդ,ам
796,alles::PRN,ամեն ինչ,вири
797,alles::PRN,ամեն ինչ,михьиз
798,ich::PRN,ես,за
799,ich::PRN,ես,зун
800,du::PRN,դու,вун
801,er::PRN,նա,ам
802,er::PRN,նա,гьа
803,wir::PRN,մենք,чун
804,ihr::PRN,դուք,куьн
805,sie::PRN,նրանք,абур
806,was::FPRN,ինչ,вуч
807,wer::FPRN,ով,вуж
808,wo::FADV,ուր,гьина
809,wo::FADV,որտեղ,гьина
810,wohin::FADV,դեպի ուր,гьиниз
811,wie::FADV,ինչպես,гьикӏ
812,warum::FADV,ինչու,вучиз
813,wieviel::FNUM,որչափ,шумуд
814,eins::NUM,մեկ,са
815,zwei::NUM,երկու,кьвед
816,drei::NUM,երեք,пуд
817,vier::NUM,չորս,кьуд
818,fünf::NUM,հինգ,вад
819,sechs::NUM,վեց,ругуд
820,sieben::NUM,յոթ,ирид
821,acht::NUM,ութ,муьжуьд
822,neun::NUM,ինը,кӏуьд
823,zehn::NUM,տասը,цӏуд
824,elf::NUM,տասնմեկ,цӏусад
825,zwölf::NUM,տասներկու,цӏикьвед
826,zwanzig::NUM,քսան,къад
827,dreißig::NUM,երեսուն,къанницӏуд
828,vierzig::NUM,քառասուն,яхцӏур
829,fünfzig::NUM,հիսուն,яхцӏурни цӏуд
830,sechzig::NUM,վաթսուն,пудкъад
831,siebzig::NUM,յոթանասուն,пудкъанни цӏуд
832,achtzig::NUM,ութսուն,кьудкъад
833,neunzig::NUM,իննսուն,кьудкъанни цӏуд
834,hundert::NUM,հարյուր,виш
835,tausend::NUM,հազար,агъзур
836,und::CNJ,ու,ва
837,oder::CNJ,կամ,я
838,stehen::V,կանգնել,акъвазун
839,sitzen::V,նստել,ацукьун
840,liegen::V,ստել,къаткун
841,hängen::V,կախվել,куьрс хьун
842,werden::V,դառնալ,хьун
843,passieren::V,պատահել,хьун
844,beginnen::V,սկսվել,башламиш хьун
845,enden::V,վերջանալ,куьтягь хьун
846,wechseln::V,փոխվել,дегиш хьун
847,aufgehen[Sonne]::V,բարձրանալ,экъечӏун
848,aufgehen[Sonne]::V,ելնել ,экъечӏун
849,untergehen[Sonne]::V,մտնել,акӏун
850,scheinen[Sonne]::V,շողալ,ишигь гун
851,scheinen[Sonne]::V,փայլել,ишигь гун
852,donnern::V,որոտալ,къукърумар авун
853,wehen::V,փչել,
854,strömen::V,հոսել,авахьун
855,fließen::V,հոսել,авахьун
856,sich drehen::V,պտտվել,элкъуьн
857,schwanken::V,տատանվել,юзун
858,schwingen::V,ճոճվել,галтад хьун
859,fallen::V,ընկնել,аватун
860,brennen::V,այրվել,кун
861,brennen::V,այրվել,ккун
862,rauchen::V,ծխել,
863,regnen::V,անձրեւ գալ,къун
864,gefrieren::V,սառչել,муркӏади кьун
865,tauen::V,լկիլ,цӏурун
866,schmelzen::V,հալիլ,цӏурун
867,trocknen::V,չորանալ,кьурун
868,sieden::V,եռալ,ругун
869,faulen::V,փտել,кутӏун
870,verfaulen::V,նեխել,чуьруьтмиш хьун
871,verfaulen::V,նեխել,кутӏун
872,reißen::V,պատռվել,атӏун
873,reißen::V,պատռվել,къазунун
874,reißen::V,ճղվել,атӏун
875,reißen::V,ճղվել,къазунун
876,versinken::V,սուզվել,батмиш хьун
877,vergehen::V,անցնել ,алатун
878,erscheinen::V,հայտնվել,майдандиз акъатун
879,erscheinen::V,երեւալ,майдандиз акъатун
880,verschwinden::V,անհետանալ,квахьун
881,sinken::V,ընկնել,элекьун
882,abnehmen::V,փոքրանալ,тӏимил хьун
883,abnehmen::V,փոքրանալ,гъвечӏи хьун
884,zunehmen::V,մեծանալ,артух хьун
885,steigen::V,բարձրանալ,хкаж хьун
886,wachsen::V,աճել,экъечӏун
887,glänzen::V,նշուլել,цӏарцӏар гун
888,glänzen::V,փայլիլ,цӏарцӏар гун
889,funkeln::V,փայլատակել,нур гун
890,lärmen::V,աղմուկ հանել,ван авун
891,läuten::V,զնգալ,зенг ягъун
892,klingeln::V,զնգալ,зенг ягъун
893,klirren::V,զնգզնգալ,зигринг авун
894,brausen::V,մոլեգնել,къати хьун
895,rauschen::V,սոսափել,вишриш авун
896,klingen::V,հնչել,ван авун
897,bellen::V,հաչել,элуькьун
898,heulen::V,ոռնալ ,къув ягъун
899,blasen::V,փչել ,уф гун
900,pfeifen::V,սուլել,уьфт ягъун
901,schreien::V,գոռալ ,гьараюн
902,stöhnen::V,տնքալ,суза авун
903,zittern::V,դողալ,зурзун
904,leben::V,ապրել,яшамиш хьун
905,geboren werden::V,ծնվել,хьун
906,atmen::V,շնչել,нефес чӏугун
907,trinken::V,խմել,хъун
908,essen::V,ուտել,тӏуьн
909,schlucken::V,կլանել,туькьуьнун
910,schlucken::V,կուլ տալ,туькьуьнун
911,müde werden::V,հոգնել,галатун
912,müde werden::V,հոգնել,юргъун хьун
913,einschlafen::V,քուն մտնել,ксун
914,schlafen::V,քնել,ксун
915,aufwachen::V,արթննալ,ахварай аватун
916,aufstehen::V,ելլել,къарагъун
917,sich erholen::V,հանգստանալ,ял ягъун
918,krank werden::V,հիւանդանալ,кефсуз хьун
919,krank sein::V,հիվանդ լինել,тӏа хьун
920,schmerzen::V,ցավել,тӏа хьун
921,husten::V,հազալ,уьгьуь ягъун
922,genesen::V,ապաքինվել,сагъ хъхьун
923,sterben::V,մեռնել,кьин
924,sterben::V,վախճանվել,кьин
925,umkommen::V,կործանվել,терг хьун
926,sich bewegen::V,ընթանալ,юзун
927,sich rühren::V,շարժվել,юзун
928,sich erheben::V,կանգնել,къарагъун
929,sich erheben::V,վեր կենալ,къарагъун
930,sich setzen::V,նստել,ацукьун
931,hinfallen::V,ընկնել,алукьун
932,laufen::V,քայլել,къекъуьн
933,schreiten::V,ճեմել,ккамар къачун
934,spazierengehen::V,շրջագայել,сейр авун
935,eilen::V,շտապել,тади авун
936,sich beeilen::V,շտապել ,гьерекатун
937,sausen::V,սլանալ,чкурун
938,rennen::V,վազել,катун
939,rennen::V,վազել,зверун
940,springen::V,ցատկել,хкадарун
941,klettern::V,մագլցել,акьахун
942,schaukeln::V,ճոճվել,
943,schaukeln::V,օրորվել,
944,kriechen::V,սողալ,капаралди фин
945,schwimmen::V,լողալ,сирнав авун
946,tauchen::V,սուզվել,кьилихъди циз вегьин
947,rudern::V,թիավարել,кьусуйралди лодка гьалун
948,rudern::V,թիավարել,цуьруьгъуьлдалди кӏватӏун
949,fahren::V,ընթանալ,фин
950,fliegen::V,թռչել,лув гун
951,fliegen::V,թռչել,цавай фин
952,gehen::V,գնալ,фин
953,weggehen::V,հեռանալ,хъфин
954,abfahren::V,ճանապարհվել,фин
955,abfahren::V,ճանապարհվել,рекье гьатун
956,anhalten::V,կանգնել,акъвазун
957,hineingehen::V,մտնել,гьахьун
958,eintreten::V,մտնել,гьахьун
959,kommen::V,գալ,атун
960,ankommen::V,ժամանել,атун
961,zurückkommen::V,վերադառնալ,хтун
962,bleiben::V,մնալ,амукьун
963,warten::V,սպասել,гуьзлемишун
964,erwarten::V,սպասել,вил алаз акъвазун
965,suchen::V,որոնել,къекъуьн
966,finden::V,գտնել,жугъун
967,versuchen::V,փորձել,алахъун
968,vorbereiten::V,պատրաստել,гьазурун
969,lieben::V,սիրել,кӏан хьун
970,mögen::V,հավանել,рикӏ ацукьун
971,mögen::V,սիրել,рикӏ ацукьун
972,lachen::V,ծիծաղել,хъуьруьн
973,rühren::V,հուզել,
974,weinen::V,լալ,шехьун
975,schimpfen::V,տրտնջալ,сеперар гун
976,schimpfen::V,տրտնջալ,экъуьгъунар авун
977,schimpfen::V,քրթմնջել,сеперар гун
978,schimpfen::V,քրթմնջել,экъуьгъунар авун
979,sich ärgern::V,զայրանալ,хъел акатун
980,sich fürchten::V,վախնալ,кичӏе хьун
981,fürchten::V,վախենալ,къурхутмиш хьун
982,fliehen::V,փախչել,катун
983,flüchten::V,փախչել,катун
984,sehen::V,տեսնել,акун
985,anschauen::V,դիտել,вил вегьин
986,ansehen::V,նայել,килигун
987,hören::V,լսել,ван хьун
988,zuhören::V,ունկնդրել,яб гун
989,probieren::V,համը տեսել,дад акун
990,riechen::V,հոտ առնել,ни чӏугун
991,fühlen::V,զգալ,гьисс авун
992,scheinen::V,երեւալ,
993,zu sehen sein::V,երեւալ,
994,vernehmen::V,իմանալ ,
995,frieren::V,մրսել,кьун
996,frieren::V,մրսել,мекьи хьун
997,tun::V,անել,авун
998,können::V,կարողանալ,хьун
999,können::V,կարողանալ,акъакьун
1000,wollen::V,ուզել,кӏан хьун
1001,wollen::V,ցանկանալ,кӏан хьун
1002,anfangen::V,սկսել,башламишун
1003,beenden::V,վերջացնել,куьтягьун
1004,aufhören::V,դադարել,акъвазун
1005,gelingen::V,հաջողվել,арадал атун
1006,gelingen::V,գլուխ գալ,арадал атун
1007,geraten::V,ստացվել,акъатун
1008,öffnen::V,բաց անել,ахъаюн
1009,schließen::V,փակել ,акьалун
1010,stellen::V,դնել,эцигун
1011,setzen::V,նստեցնել,ацукьарун
1012,legen::V,դնել,эцигун
1013,berühren::V,դիպչել,хкӏурун
1014,berühren::V,շոշափել,хкӏурун
1015,verbinden::V,շաղկապել,гилигун
1016,bedecken::V,ծածկել,кӏевун
1017,aufhängen::V,կախել,куьрсарун
1018,anzünden::V,վառել,куькӏуьрун
1019,aufheben::V,վերցնել,хкажун
1020,zurücklassen::V,թողնել,тун
1021,verlieren::V,կորցնել,квадарун
1022,fallen lassen::V,գցել,авадрун
1023,machen::V,անել,авун
1024,machen::V,անել,кар авун
1025,herstellen::V,արտադրել,расун
1026,bauen::V,կառուցել,туькӏуьрун
1027,reparieren::V,նորոգել,расун
1028,verbessern::V,բարելավել,хъсанрун
1029,ändern::V,փոխել,табдил авун
1030,graben::V,փորել,эгъуьнун
1031,beugen::V,ծռել,акӏажарун
1032,beugen::V,ծռել,кангур авун
1033,biegen::V,թեքել,патахъарун
1034,drehen::V,ոլորել,алчударун
1035,wenden::V,պտտել,
1036,umdrehen::V,շրջել,элкъуьрун
1037,heben::V,բարձրացնել,хкажун
1038,hochheben::V,բարձրացնել,хкажун
1039,ergreifen::V,վարակվել,агалчна кьун
1040,halten::V,բռնել,кьун
1041,drücken::V,ճնշել,чуькьуьн
1042,schieben::V,հրել,хуртӏ гун
1043,kratzen::V,քերել,къадгъунун
1044,lecken::V,լիզել,мез гун
1045,beißen::V,կծել,кӏасун
1046,abreißen::V,պոկել,галудун
1047,abschneiden::V,կտրել ,атӏун
1048,binden::V,կապել,
1049,stecken::V,խրել,сухун
1050,brechen::V,կոտրել ,хун
1051,brechen::V,կոտրել ,кукӏварун
1052,klopfen::V,թակել,тахъ-тахъ авун
1053,hauen::V,ծեծել,ягъун
1054,kleben::V,կպցնել,алкӏурун
1055,kleben::V,կպցնել,кукӏурун
1056,reiben::V,շփել,тӏушунун
1057,streichen::V,վրան քսել,алтадун
1058,schleifen::V,սրել ,кӏвенкӏв авун
1059,schneiden::V,կտրել,атӏун
1060,rütteln::V,ցնցել,къарсурун
1061,schütteln::V,թափահարել,къарсурун
1062,schwenken::V,ճոճել,элягъун
1063,schwenken::V,ճոճել,галтадун
1064,schütten::V,լցնել,цун
1065,füllen::V,լիքը լցնել,ацӏурун
1066,einwickeln::V,փաթաթել,кутун
1067,einwickeln::V,փաթաթել,элкъуьрун
1068,tragen::V,կրել,тухун
1069,tragen::V,տանել,тухун
1070,schleppen::V,քաշել,галчӏурун
1071,ziehen::V,ձգել,ялун
1072,ziehen::V,ձգել,чӏугун
1073,ziehen::V,քաշել,ялун
1074,ziehen::V,քաշել,чӏугун
1075,aufbewahren::V,պահել ,хуьн
1076,werfen::V,նետել,гадрун
1077,packen::V,հափշտակել,кьун
1078,verstecken::V,ծածկել,кӏевун
1079,teilen::V,բաժանել,паюн
1080,schicken::V,ուղարկել,ракъурун
1081,bringen::V,բերել,гъун
1082,hinzufügen::V,ավելացնել,алава авун
1083,bekommen::V,հայթայթել,къачун
1084,bekommen::V,հայթայթել,жугъурун
1085,erhalten::V,ստանալ,къачун
1086,nehmen::V,վերցնել,къачун
1087,wählen::V,ընտրել,хкягъун
1088,auswählen::V,գերադասել,хкягъун
1089,bewahren::V,պահպանել,хуьн
1090,behindern::V,խոչընդոտել,манийвал авун
1091,verderben::V,փչացնել,чӏурун
1092,beschädigen::V,վնասել,нукьсанвал гун
1093,zerbrechen::V,ջարդել,хун
1094,zerbrechen::V,կոտրել,хун
1095,zerreißen::V,պատռել,къазунун
1096,zerstören::V,քանդել,чӏурун
1097,zerstören::V,քանդել,барбатӏун
1098,verbrennen::V,այրել,ккун
1099,geben::V,տալ,гун
1100,reichen::V,հանձնել,вугун
1101,reichen::V,հանձնել,гун
1102,schenken::V,նվիրել,пишкеш авун
1103,versprechen::V,խոստանալ,гаф гун
1104,wünschen::V,մաղթել,дуьа авун
1105,loben::V,գովել,тариф авун
1106,küssen::V,համբուրել,темен гун
1107,wiegen::V,օրորել,эчӏягъун
1108,zudecken::V,վրան գցել,гьалдун
1109,wecken::V,զարթնեցնել,ахварай авудун
1110,zeigen::V,ցույց տալ,къалурун
1111,führen::V,ուղեկցել,тухун
1112,lehren::V,սովորեցնել,кӏелиз тун
1113,unterrichten::V,ավանդել,тарс гун
1114,aufziehen::V,դաստիարակել,тербия гун
1115,aufziehen::V,դաստիարակել,тербияламишун
1116,leiten::V,ղեկավարել,идара авун
1117,leiten::V,կառավարել,идара авун
1118,antreiben::V,շտապեցնել,тади кутун
1119,lassen::V,ստիպել,
1120,einladen::V,հրավիրել,теклиф авун
1121,vereinigen::V,միացնել,сад авун
1122,besuchen::V,այցելել,кьилив атун
1123,treffen::V,հանդիպել,гьалтун
1124,sich versammeln::V,հավաքվել,алтӏушун
1125,spielen::V,խաղալ,къугъун
1126,singen::V,երգել,лугьун
1127,singen::V,երգել,мани лугьун
1128,tanzen::V,պարել,кьуьл авун
1129,sich trennen::V,ցրվել,къакъатун
1130,verlassen::V,լքել,гъил къачун
1131,retten::V,փրկել,къутармишун
1132,bewachen::V,պահել,хуьн
1133,schützen::V,պաշտպանել,хуьн
1134,verteidigen::V,պաշտպանել,хуьн
1135,sich schlagen::V,կռվել,кукӏун
1136,schießen::V,կրակել,акъатун
1137,siegen::V,հաղթել,гъалиб хьун
1138,ärgern::V,ձանձրացնել,хъел гъун
1139,ärgern::V,ձանձրացնել,хъел кутун
1140,schlagen::V,խփել,ягъун
1141,schlagen::V,խփել,галукьарун
1142,treten::V,քացի տալ,кьуьл къекъягъун
1143,treten::V,քացի տալ,кьуьл эцягъун
1144,stechen::V,խայթել,акьадарун
1145,stoßen::V,մղել,эцягъун
1146,stehlen::V,գողանալ,чуьнуьхун
1147,stören::V,խանգարել,хкуьрун
1148,belästigen::V,անհանգստացնել,хкуьрун
1149,belästigen::V,անհանգստացնել,азият гун
1150,verbergen::V,թաքցնել,далдаламишун
1151,täuschen::V,խաբել,алцурарун
1152,täuschen::V,խաբել,алцуррун
1153,betrügen::V,խաբել,алцурарун
1154,betrügen::V,խաբել,гьарамзадавал авун
1155,töten::V,սպանել ,яна кьин
1156,wohnen::V,բնակվել,дуланмиш хьун
1157,arbeiten::V,աշխատել,кӏвалахун
1158,arbeiten::V,աշխատել,кӏвалах авун
1159,sammeln::V,հավաքել,кӏватӏун
1160,pflücken::V,քաղել,атӏун
1161,jagen::V,որս անել,гъуьрч авун
1162,fischen::V,ձուկ բռնել,гъетер кьун
1163,fassen::V,բռնել,кьун
1164,hüten::V,արածեցնել,чӏура хуьн
1165,treiben::V,հովուել,гьалун
1166,anbinden::V,չուանել,акалун
1167,füttern::V,կերակրել,ем гун
1168,melken::V,կթել,ацун
1169,hacken::V,կոտորել,куьткуьнун
1170,gießen::V,ջրել,яд гун
1171,reifen::V,հասունանալ ,чурун
1172,reifen::V,հասունանալ ,агакьун
1173,zubereiten::V,պատրաստել,гьазурун
1174,kochen::V,եփել,ругун
1175,backen::V,թխել,чурун
1176,braten::V,տապակել,чурун
1177,umrühren::V,խառնել,какадарун
1178,stricken::V,գործել,хурун
1179,nähen::V,կարել,цун
1180,färben::V,ներկել,шир ягъун
1181,reinigen::V,մաքրել,михьун
1182,waschen::V,լվանալ,чуьхуьн
1183,abwischen::V,սրբել,гуьцӏун
1184,spülen::V,ողողել,экъуьрун
1185,spülen::V,պարզաջրել,экъуьрун
1186,fegen::V,ավլել,шуткун
1187,kehren::V,ավլել,кул алтадун
1188,baden::V,լողանալ,эхъуьн
1189,sich waschen::V,լվացվել,жендек чуьхуьн
1190,ausziehen::V,հանել,хутӏунун
1191,ausziehen::V,հանել,галудун
1192,anziehen::V,հագնել,алукӏун
1193,sich anziehen::V,հագնվել,алукӏун
1194,sich anziehen::V,հագնվել,парталар алукӏун
1195,kämmen::V,սանրել,эвягъун
1196,schmücken::V,զարդարել,безетмишун
1197,schmücken::V,զարդարել,гуьрчегарун
1198,sagen::V,ասել,лугьун
1199,sprechen::V,խոսել,рахун
1200,reden::V,զրուցել,рахун
1201,sich unterhalten::V,խոսակցել,ихтилат авун
1202,fragen::V,հարցնել,жузун
1203,bitten::V,խնդրել,тӏалабун
1204,erzählen::V,պատմել,ахъаюн
1205,mitteilen::V,հաղորդել,хабар гун
1206,nennen::V,անվանել,тӏвар гун
1207,rufen::V,կանչել,эверун
1208,prahlen::V,պարծենալ,яцӏу гафар авун
1209,übersetzen::V,թարգմանել,таржума авун
1210,übersetzen::V,թարգմանել,гафладун
1211,denken::V,մտածել,фикир авун
1212,glauben::V,հավատալ,агъун
1213,bemerken::V,նկատել,фикир гун
1214,erkennen::V,ճանաչել,
1215,begreifen::V,հասկանալ,гъавурда акьун
1216,verstehen::V,ըմբռնել,
1217,lernen::V,սովորել,кӏелун
1218,wissen::V,իմանալ,чир хьун
1219,wissen::V,իմանալ,чирхьун
1220,sich erinnern an::V,հիշել,рикӏел хуьн
1221,sich erinnern an::V,մտաբերել,рикӏел хуьн
1222,vergessen::V,մոռանալ,рикӏелай фин
1223,vergessen::V,մոռանալ,рикӏелай алатун
1224,messen::V,չափել,алцумун
1225,zählen::V,թվել,гьисабун
1226,zählen::V,հաշվել,гьисабун
1227,rechnen::V,հաշվել,гьисабун
1228,rechnen::V,հաշվարկել,гьисабун
1229,lesen::V,կարդալ,кӏелун
1230,malen::V,նկարել,кхьин
1231,malen::V,նկարել,шикилар чӏугун
1232,zeichnen::V,գծել,чӏугун
1233,schreiben::V,գրել,кхьин
1234,besitzen::V,ունենալ,иеси хьун
1235,besitzen::V,տեր լինել,иеси хьун
1236,kaufen::V,գնել,къачун
1237,kaufen::V,գնել,маса къачун
1238,verkaufen::V,վաճառել,гун
1239,verkaufen::V,վաճառել,маса гун
1240,bezahlen::V,վճարել,къимет гун
1241,bezahlen::V,վճարել,эвезда авун
1242,bezahlen::V,վճարել,гьакъи агакьрун
1243,zahlen::V,վճարել,къимет гун
1244,zahlen::V,վճարել,эвезда авун
1245,zahlen::V,վճարել,гьакъи агакьрун
1246,beherrschen::V,ղեկավարել,иеси хьун
1247,ertragen::V,դիմանալ,таб гун
1248,Horn::N,,карч
1249,fangen::V,,кьун
