,Concept_ID,lt,hy
735,fleißig::A,kruopštus,փութաջան
736,geizig::A,šykštus,ագահ
737,geizig::A,šykštus,կծծի
738,klug::A,sumanus,խելոք
739,klug::A,sumanus,ընդունակ
740,klug::A,protingas,խելոք
741,klug::A,protingas,ընդունակ
742,geschickt::A,apsukrus,ճարտար
743,lieb::A,mielas,սիրելի
744,lustig::A,smagus,զվարթ
745,lustig::A,linksmas,զվարթ
746,sanft::A,švelnus,հեզ
747,sanft::A,minkštas,հեզ
748,hungrig::A,alkanas,քաղցած
749,krank::A,ligotas,հիվանդ
750,krank::A,sergantis,հիվանդ
751,nackt::A,nuogas,մերկ
752,traurig::A,liūdnas,տխուր
753,lebendig::A,gyvas,կենդանի
754,gut::A,geras,լավ
755,schlecht::A,blogas,վատ
756,schlecht::A,prastas,վատ
757,richtig::A,tikras,ձիշտ
758,richtig::A,teisingas,ձիշտ
759,schlimm::A,blogas,լղրճուկ
760,schlimm::A,prastas,լղրճուկ
761,wahr::A,tikras,ճիշտ
762,wahr::A,tikras,իրական
763,alt::A,senas,հին
764,neu::A,naujas,նոր
765,ehemalig::A,buvęs,նախկին
766,alt[Lebewesen]::A,pagyvenęs,ծեր
767,alt[Lebewesen]::A,pagyvenęs,պառավ
768,jung::A,jaunas,մատաղ
769,arm::A,neturtingas,աղքատ
770,reich::A,turtingas,հարուստ
771,bekannt::A,žinomas,ծանոթ
772,bekannt::A,pažįstamas,ծանոթ
773,berühmt::A,žymus,հայտնի
774,berühmt::A,žymus,հռչակավոր
775,berühmt::A,garsus,հայտնի
776,berühmt::A,garsus,հռչակավոր
777,fremd::A,svetimas,օտար
778,verschieden::A,įvairus,տարբեր
779,nah::A,artimas,մոտ
780,nah::A,artimas,մերձ
781,fern::A,tolimas,հեռավոր
782,linker::A,kairys,ձախ
783,rechter::A,dešinys,աջ
784,anderer::A,kitas,այլ
785,anderer::A,kitas,ուրիշ
786,erster::A,pirmas,առաջին
787,zweiter::A,antras,երկրորդ
788,dritter::A,trečias,երրորդ
789,letzter::A,paskutinis,վերջին
790,allein::ADV,vienas,միայնակ
791,auf einmal::ADV,iš karto,միասնաբար
792,zusammen::ADV,kartu,միասին
793,zusammen::ADV,kartu,իրար հետ
794,zusammen::ADV,drauge,միասին
795,zusammen::ADV,drauge,իրար հետ
796,lange::ADV,ilgai,երկար ժամանակ
797,plötzlich::ADV,staiga,հանկարծ
798,sofort::ADV,tuojau,իսկույն
799,später::ADV,vėliau,ավելի ուշ
800,später::ADV,vėliau,հետո
801,später::ADV,paskiau,ավելի ուշ
802,später::ADV,paskiau,հետո
803,jetzt::ADV,dabãr,այժմ
804,heute::ADV,šiandien,այսօր
805,morgen::ADV,rytoj,վաղը
806,bald::ADV,greitai,շուտով
807,bald::ADV,netrukus,շուտով
808,dann::ADV,po to,ապա
809,dann::ADV,po to,հետո
810,gestern::ADV,vakar,երեկ
811,einst::ADV,kadaise,հին ատեն
812,einst::ADV,kitą kartą,հին ատեն
813,damals::ADV,anuomet,ատէնին
814,damals::ADV,anuokart,ատէնին
815,danach::ADV,po to,ապա
816,danach::ADV,po to,այն ժամանակ
817,danach::ADV,paskui,ապա
818,danach::ADV,paskui,այն ժամանակ
819,vorher::ADV,anksčiau,առաջ
820,zuerst::ADV,pirma,նախ
821,zuerst::ADV,iš pradžių̃,նախ
822,einmal::ADV,kartą,մի անգամ
823,einmal::ADV,vieną kartą,մի անգամ
824,manchmal::ADV,kai kada,երբեմն
825,oft::ADV,dažnai,հաճախ
826,immer::ADV,visada,միշտ
827,immer::ADV,visuomet,միշտ
828,niemals::ADV,niekada,երբեք
829,niemals::ADV,niekuomet,երբեք
830,hier::ADV,čia,այստեղ
831,hierhin::ADV,šen,այստեղ
832,hierhin::ADV,čionai,այստեղ
833,von hier::ADV,iš čia,այդտեղից
834,dort::ADV,ten,այնտեղ
835,dort::ADV,tenai,այնտեղ
836,dorthin::ADV,ten,այնտեղ
837,dorthin::ADV,ten link,այնտեղ
838,geradeaus::ADV,tiesiai,ուղիղ
839,vorwärts::ADV,pirmyn,առաջ
840,rückwärts::ADV,atbulai,դեպի ետ
841,zurück::ADV,atgal,ետ
842,unten::ADV,žemai,ներքեւում
843,unten::ADV,apačioje,ներքեւում
844,hinab::ADV,žemyn,ներքեւ
845,oben::ADV,viršuj,վերեւում
846,hinauf::ADV,aukštyn,վերեւ
847,hinauf::ADV,į viršų,վերեւ
848,überall::ADV,visur,ամենուր
849,nicht::ADV,ne,չէ
850,ein wenig::ADV,truputį,մի քիչ
851,kaum::ADV,vos,հազիվ
852,sehr::ADV,labai,շատ
853,sehr::ADV,baisiai,շատ
854,so::ADV,taip,այդպես
855,noch::ADV,dar,դեռ
856,nur::ADV,tik,միայն
857,nur::ADV,vien,միայն
858,schon::ADV,jau,արդեն
859,wieder::ADV,vėl,նորից
860,wieder::ADV,vėl,դարձյալ
861,wieder::ADV,iš naujo,նորից
862,wieder::ADV,iš naujo,դարձյալ
863,vergebens::ADV,veltui,իզուր
864,vergebens::ADV,bergždžiai,իզուր
865,vor::PRP,prieš,դիմացը
866,hinter::PRP,už,ետեւը
867,unter::PRP,po,տակ
868,durch::PRP,pro,միջով
869,durch::PRP,per,միջով
870,neben::PRP,prie,քովը
871,neben::PRP,šalia,քովը
872,zwischen::PRP,tarp,միջեւ
873,wegen::PRP,dėl,պատճառով
874,wegen::PRP,dėl,շնորհից
875,wegen::PRP,dėlei,պատճառով
876,wegen::PRP,dėlei,շնորհից
877,dies::PRN,šis,սա
878,dies::PRN,šis,այս
879,dies::PRN,šitas,սա
880,dies::PRN,šitas,այս
881,das::PRN,tat,դա
882,das::PRN,tat,այդ
883,alles::PRN,visas,ամեն ինչ
884,ich::PRN,aš,ես
885,du::PRN,tu,դու
886,er::PRN,jis,նա
887,wir::PRN,mes,մենք
888,ihr::PRN,jūs,դուք
889,sie::PRN,ji,նրանք
890,sie::PRN,jos,նրանք
891,was::FPRN,kas,ինչ
892,wer::FPRN,kas,ով
893,wo::FADV,kur,ուր
894,wo::FADV,kur,որտեղ
895,wohin::FADV,kur,դեպի ուր
896,wohin::FADV,kur link,դեպի ուր
897,wie::FADV,kaip,ինչպես
898,warum::FADV,kod̃ėl,ինչու
899,warum::FADV,dėl ko,ինչու
900,wieviel::FNUM,kiek,որչափ
901,eins::NUM,vienas,մեկ
902,zwei::NUM,du,երկու
903,drei::NUM,trys,երեք
904,vier::NUM,keturi,չորս
905,fünf::NUM,penki,հինգ
906,sechs::NUM,šeši,վեց
907,sieben::NUM,septyni,յոթ
908,acht::NUM,aštuoni,ութ
909,neun::NUM,devyni,ինը
910,zehn::NUM,dešimt,տասը
911,elf::NUM,vienuolika,տասնմեկ
912,zwölf::NUM,dvylika,տասներկու
913,zwanzig::NUM,dvidešimt,քսան
914,dreißig::NUM,trisdešimt,երեսուն
915,vierzig::NUM,keturiasdešimt,քառասուն
916,fünfzig::NUM,penkiasdešimt,հիսուն
917,sechzig::NUM,šešiasdešimt,վաթսուն
918,siebzig::NUM,septyniasdešimt,յոթանասուն
919,achtzig::NUM,aštuoniasdešimt,ութսուն
920,neunzig::NUM,devyniasdešimt,իննսուն
921,hundert::NUM,šimtas,հարյուր
922,tausend::NUM,tūkstantis,հազար
923,und::CNJ,ĩr,ու
924,oder::CNJ,ar,կամ
925,oder::CNJ,arba,կամ
926,stehen::V,stovėti,կանգնել
927,sitzen::V,sėdėti,նստել
928,liegen::V,gulėti,ստել
929,hängen::V,kyboti,կախվել
930,hängen::V,kabėti,կախվել
931,werden::V,taptis,դառնալ
932,werden::V,darytis,դառնալ
933,passieren::V,atsitikti,պատահել
934,passieren::V,pasitaikyti,պատահել
935,beginnen::V,prasid́ėti,սկսվել
936,enden::V,baigtis,վերջանալ
937,wechseln::V,keistis,փոխվել
938,wechseln::V,pasikeisti,փոխվել
939,aufgehen[Sonne]::V,tekėti,բարձրանալ
940,aufgehen[Sonne]::V,tekėti,ելնել 
941,aufgehen[Sonne]::V,patekėti,բարձրանալ
942,aufgehen[Sonne]::V,patekėti,ելնել 
943,untergehen[Sonne]::V,leistis,մտնել
944,untergehen[Sonne]::V,nusileisti,մտնել
945,scheinen[Sonne]::V,šviesti,շողալ
946,scheinen[Sonne]::V,šviesti,փայլել
947,donnern::V,griausti,որոտալ
948,donnern::V,griaudėti,որոտալ
949,wehen::V,pūsti,փչել
950,strömen::V,lietis,հոսել
951,strömen::V,plūsti,հոսել
952,fließen::V,tekėti,հոսել
953,sich drehen::V,suktis,պտտվել
954,sich drehen::V,pasisukti,պտտվել
955,schwanken::V,svyruoti,տատանվել
956,schwingen::V,suptis,ճոճվել
957,fallen::V,pulti,ընկնել
958,fallen::V,kristi,ընկնել
959,brennen::V,degti,այրվել
960,rauchen::V,rūkyti,ծխել
961,regnen::V,lyti,անձրեւ գալ
962,gefrieren::V,užšalti,սառչել
963,tauen::V,tirpti,լկիլ
964,schmelzen::V,lydytis,հալիլ
965,trocknen::V,džiūti,չորանալ
966,sieden::V,virti,եռալ
967,faulen::V,pūti,փտել
968,verfaulen::V,švinkti,նեխել
969,reißen::V,plyšti,պատռվել
970,reißen::V,plyšti,ճղվել
971,reißen::V,trūkti,պատռվել
972,reißen::V,trūkti,ճղվել
973,versinken::V,skę̃sti,սուզվել
974,versinken::V,grimzti,սուզվել
975,vergehen::V,praeiti,անցնել 
976,erscheinen::V,pasirodyti,հայտնվել
977,erscheinen::V,pasirodyti,երեւալ
978,verschwinden::V,dingti,անհետանալ
979,verschwinden::V,išnykti,անհետանալ
980,verschwinden::V,pranykti,անհետանալ
981,sinken::V,kristi,ընկնել
982,abnehmen::V,mažėti,փոքրանալ
983,abnehmen::V,silpnėti,փոքրանալ
984,zunehmen::V,didėti,մեծանալ
985,zunehmen::V,padaugėti,մեծանալ
986,steigen::V,kilti,բարձրանալ
987,wachsen::V,augti,աճել
988,glänzen::V,blizgėti,նշուլել
989,glänzen::V,blizgėti,փայլիլ
990,funkeln::V,žibėti,փայլատակել
991,lärmen::V,triukšmauti,աղմուկ հանել
992,läuten::V,skambinti,զնգալ
993,klingeln::V,skambinti,զնգալ
994,klirren::V,žvangėti,զնգզնգալ
995,brausen::V,šniokšti,մոլեգնել
996,rauschen::V,ošti,սոսափել
997,rauschen::V,šlamėti,սոսափել
998,klingen::V,skardėti,հնչել
999,bellen::V,loti,հաչել
1000,heulen::V,kaukti,ոռնալ 
1001,heulen::V,staugti,ոռնալ 
1002,blasen::V,pūsti,փչել 
1003,pfeifen::V,švilpti,սուլել
1004,pfeifen::V,švilpauti,սուլել
1005,schreien::V,šaukti,գոռալ 
1006,stöhnen::V,dejuoti,տնքալ
1007,stöhnen::V,aimanuoti,տնքալ
1008,zittern::V,virpėti,դողալ
1009,leben::V,gyventi,ապրել
1010,geboren werden::V,gimti,ծնվել
1011,atmen::V,alsuoti,շնչել
1012,atmen::V,kvėpuoti,շնչել
1013,trinken::V,gerti,խմել
1014,essen::V,valgyti,ուտել
1015,schlucken::V,praryti,կլանել
1016,schlucken::V,praryti,կուլ տալ
1017,müde werden::V,nuvargti,հոգնել
1018,müde werden::V,privargti,հոգնել
1019,einschlafen::V,užmigti,քուն մտնել
1020,schlafen::V,miegoti,քնել
1021,aufwachen::V,pabusti,արթննալ
1022,aufstehen::V,keltis,ելլել
1023,aufstehen::V,atsikelti,ելլել
1024,sich erholen::V,pailsėti,հանգստանալ
1025,sich erholen::V,poilsiauti,հանգստանալ
1026,krank werden::V,susirgti,հիւանդանալ
1027,krank sein::V,sirgti,հիվանդ լինել
1028,schmerzen::V,sopėti,ցավել
1029,schmerzen::V,skaudėti,ցավել
1030,husten::V,kosėti,հազալ
1031,genesen::V,sveikti,ապաքինվել
1032,genesen::V,taisytis,ապաքինվել
1033,sterben::V,mirti,մեռնել
1034,sterben::V,mirti,վախճանվել
1035,sterben::V,numirti,մեռնել
1036,sterben::V,numirti,վախճանվել
1037,umkommen::V,žūti,կործանվել
1038,sich bewegen::V,judėti,ընթանալ
1039,sich bewegen::V,pasijudinti,ընթանալ
1040,sich rühren::V,krutėti,շարժվել
1041,sich erheben::V,pakilti,կանգնել
1042,sich erheben::V,pakilti,վեր կենալ
1043,sich erheben::V,atsikelti,կանգնել
1044,sich erheben::V,atsikelti,վեր կենալ
1045,sich setzen::V,sėstis,նստել
1046,sich setzen::V,atsisėsti,նստել
1047,hinfallen::V,parkristi,ընկնել
1048,hinfallen::V,pargriūti,ընկնել
1049,laufen::V,eiti,քայլել
1050,schreiten::V,žengti,ճեմել
1051,schreiten::V,žingsniuoti,ճեմել
1052,spazierengehen::V,pasivaikščioti,շրջագայել
1053,eilen::V,skubėti,շտապել
1054,sich beeilen::V,paskub́ėti,շտապել 
1055,sich beeilen::V,pasiskubinti,շտապել 
1056,sausen::V,dumti,սլանալ
1057,sausen::V,lėkti,սլանալ
1058,rennen::V,bėgti,վազել
1059,springen::V,šokti,ցատկել
1060,klettern::V,kopti,մագլցել
1061,schaukeln::V,supti,ճոճվել
1062,schaukeln::V,supti,օրորվել
1063,schaukeln::V,linguoti,ճոճվել
1064,schaukeln::V,linguoti,օրորվել
1065,kriechen::V,ropoti,սողալ
1066,kriechen::V,šliaužti,սողալ
1067,schwimmen::V,plaukti,լողալ
1068,tauchen::V,nerti,սուզվել
1069,rudern::V,irtis,թիավարել
1070,rudern::V,irkluoti,թիավարել
1071,fahren::V,važiuoti,ընթանալ
1072,fahren::V,važinėti,ընթանալ
1073,fliegen::V,lėkti,թռչել
1074,fliegen::V,skristi,թռչել
1075,gehen::V,eiti,գնալ
1076,weggehen::V,išeiti,հեռանալ
1077,abfahren::V,išvykti,ճանապարհվել
1078,abfahren::V,išvažiuoti,ճանապարհվել
1079,anhalten::V,sustoti,կանգնել
1080,hineingehen::V,įeiti,մտնել
1081,eintreten::V,įžengti,մտնել
1082,kommen::V,ateiti,գալ
1083,ankommen::V,ateiti,ժամանել
1084,zurückkommen::V,grį̃žti,վերադառնալ
1085,zurückkommen::V,sugrį̃žti,վերադառնալ
1086,bleiben::V,likti,մնալ
1087,bleiben::V,pasilikti,մնալ
1088,warten::V,laukti,սպասել
1089,erwarten::V,laukti,սպասել
1090,suchen::V,ieškoti,որոնել
1091,finden::V,rasti,գտնել
1092,finden::V,surasti,գտնել
1093,versuchen::V,mėginti,փորձել
1094,vorbereiten::V,rengti,պատրաստել
1095,lieben::V,myĺėti,սիրել
1096,mögen::V,ḿėgti,հավանել
1097,mögen::V,ḿėgti,սիրել
1098,mögen::V,patikti,հավանել
1099,mögen::V,patikti,սիրել
1100,lachen::V,juoktis,ծիծաղել
1101,rühren::V,jaudinti,հուզել
1102,rühren::V,graudinti,հուզել
1103,weinen::V,verkti,լալ
1104,schimpfen::V,bartis,տրտնջալ
1105,schimpfen::V,bartis,քրթմնջել
1106,sich ärgern::V,pykti,զայրանալ
1107,sich ärgern::V,apmaudauti,զայրանալ
1108,sich fürchten::V,bijoti,վախնալ
1109,sich fürchten::V,baimintis,վախնալ
1110,fürchten::V,bijoti,վախենալ
1111,fürchten::V,baimintis,վախենալ
1112,fliehen::V,bėgti,փախչել
1113,fliehen::V,sprukti,փախչել
1114,flüchten::V,pabėgti,փախչել
1115,sehen::V,žiūŕėti,տեսնել
1116,anschauen::V,žiūŕėti,դիտել
1117,ansehen::V,žiūrėti į,նայել
1118,ansehen::V,pažiūrėti į,նայել
1119,hören::V,girdėti,լսել
1120,zuhören::V,klausytis,ունկնդրել
1121,probieren::V,ragauti,համը տեսել
1122,probieren::V,paragauti,համը տեսել
1123,riechen::V,uosti,հոտ առնել
1124,riechen::V,užuosti,հոտ առնել
1125,fühlen::V,justi,զգալ
1126,fühlen::V,jausti,զգալ
1127,fühlen::V,pajusti,զգալ
1128,scheinen::V,rodytis,երեւալ
1129,scheinen::V,atrodyti,երեւալ
1130,zu sehen sein::V,pasirodyti,երեւալ
1131,vernehmen::V,išgirsti,իմանալ 
1132,frieren::V,šalti,մրսել
1133,tun::V,daryti,անել
1134,können::V,galėti,կարողանալ
1135,können::V,pajėgti,կարողանալ
1136,wollen::V,norėti,ուզել
1137,wollen::V,norėti,ցանկանալ
1138,anfangen::V,pradėti,սկսել
1139,anfangen::V,prasid́ėti,սկսել
1140,beenden::V,baigti,վերջացնել
1141,beenden::V,užbaigti,վերջացնել
1142,aufhören::V,liautis,դադարել
1143,gelingen::V,pavykti,հաջողվել
1144,gelingen::V,pavykti,գլուխ գալ
1145,gelingen::V,pasisekti,հաջողվել
1146,gelingen::V,pasisekti,գլուխ գալ
1147,geraten::V,nusisekti,ստացվել
1148,öffnen::V,atverti,բաց անել
1149,öffnen::V,atidaryti,բաց անել
1150,schließen::V,uždaryti,փակել 
1151,stellen::V,statyti,դնել
1152,stellen::V,pastatyti,դնել
1153,setzen::V,sodinti,նստեցնել
1154,setzen::V,pasodinti,նստեցնել
1155,legen::V,dėti,դնել
1156,legen::V,pad́ėti,դնել
1157,berühren::V,liesti,դիպչել
1158,berühren::V,liesti,շոշափել
1159,berühren::V,paliesti,դիպչել
1160,berühren::V,paliesti,շոշափել
1161,verbinden::V,jungti,շաղկապել
1162,verbinden::V,surišti,շաղկապել
1163,bedecken::V,uždengti,ծածկել
1164,aufhängen::V,pakarti,կախել
1165,aufhängen::V,pakabinti,կախել
1166,anzünden::V,padegti,վառել
1167,aufheben::V,pakelti,վերցնել
1168,zurücklassen::V,palikti,թողնել
1169,verlieren::V,pamesti,կորցնել
1170,fallen lassen::V,atsisakyti,գցել
1171,machen::V,dirbti,անել
1172,herstellen::V,gaminti,արտադրել
1173,bauen::V,statyti,կառուցել
1174,bauen::V,pastatyti,կառուցել
1175,reparieren::V,taisyti,նորոգել
1176,reparieren::V,remontuoti,նորոգել
1177,verbessern::V,gerinti,բարելավել
1178,verbessern::V,ištaisyti,բարելավել
1179,ändern::V,keisti,փոխել
1180,ändern::V,pakeisti,փոխել
1181,graben::V,kasti,փորել
1182,beugen::V,lenkti,ծռել
1183,beugen::V,palenkti,ծռել
1184,biegen::V,lenkti,թեքել
1185,biegen::V,palenkti,թեքել
1186,drehen::V,sukti,ոլորել
1187,wenden::V,kreipti,պտտել
1188,wenden::V,pakreipti,պտտել
1189,umdrehen::V,sukti,շրջել
1190,umdrehen::V,apversti,շրջել
1191,heben::V,kelti,բարձրացնել
1192,heben::V,pakelti,բարձրացնել
1193,hochheben::V,pakelti,բարձրացնել
1194,ergreifen::V,čiupti,վարակվել
1195,ergreifen::V,griebti,վարակվել
1196,halten::V,laikyti,բռնել
1197,halten::V,palaikyti,բռնել
1198,drücken::V,spausti,ճնշել
1199,schieben::V,stumti,հրել
1200,kratzen::V,kasyti,քերել
1201,kratzen::V,grandyti,քերել
1202,lecken::V,laižyti,լիզել
1203,beißen::V,kandžioti,կծել
1204,abreißen::V,nuplėšti,պոկել
1205,abschneiden::V,atpjauti,կտրել 
1206,abschneiden::V,atkirpti,կտրել 
1207,binden::V,rišti,կապել
1208,binden::V,surišti,կապել
1209,stecken::V,kišti,խրել
1210,stecken::V,įkišti,խրել
1211,brechen::V,lūžti,կոտրել 
1212,brechen::V,laužyti,կոտրել 
1213,klopfen::V,belsti,թակել
1214,klopfen::V,barbenti,թակել
1215,hauen::V,mušti,ծեծել
1216,kleben::V,lipdyti,կպցնել
1217,kleben::V,klijuoti,կպցնել
1218,reiben::V,trinti,շփել
1219,reiben::V,tarkuoti,շփել
1220,streichen::V,tepti,վրան քսել
1221,streichen::V,užtepti,վրան քսել
1222,schleifen::V,galą́sti,սրել 
1223,schneiden::V,pjauti,կտրել
1224,schneiden::V,kirpti,կտրել
1225,rütteln::V,purtyti,ցնցել
1226,schütteln::V,purtyti,թափահարել
1227,schwenken::V,mojuoti,ճոճել
1228,schütten::V,pilti,լցնել
1229,schütten::V,berti,լցնել
1230,füllen::V,pildyti,լիքը լցնել
1231,füllen::V,pripildyti,լիքը լցնել
1232,einwickeln::V,įvynioti,փաթաթել
1233,einwickeln::V,suvynioti,փաթաթել
1234,tragen::V,nešti,կրել
1235,tragen::V,nešti,տանել
1236,tragen::V,nešioti,կրել
1237,tragen::V,nešioti,տանել
1238,schleppen::V,vilkti,քաշել
1239,ziehen::V,tempti,ձգել
1240,ziehen::V,tempti,քաշել
1241,aufbewahren::V,laikyti,պահել 
1242,werfen::V,mesti,նետել
1243,werfen::V,sviesti,նետել
1244,fangen::V,sugauti,
1245,packen::V,čiupti,հափշտակել
1246,packen::V,griebti,հափշտակել
1247,verstecken::V,slėpti,ծածկել
1248,verstecken::V,slapstyti,ծածկել
1249,teilen::V,dalyti,բաժանել
1250,teilen::V,padalyti,բաժանել
1251,schicken::V,sių̃sti,ուղարկել
1252,schicken::V,pasių̃sti,ուղարկել
1253,bringen::V,atnešti,բերել
1254,hinzufügen::V,pridėti,ավելացնել
1255,bekommen::V,gauti,հայթայթել
1256,erhalten::V,gauti,ստանալ
1257,nehmen::V,paimti,վերցնել
1258,wählen::V,rinkti,ընտրել
1259,wählen::V,išsirinkti,ընտրել
1260,auswählen::V,išrinkti,գերադասել
1261,bewahren::V,išsaugoti,պահպանել
1262,behindern::V,trukdyti,խոչընդոտել
1263,verderben::V,sugadinti,փչացնել
1264,beschädigen::V,žaloti,վնասել
1265,beschädigen::V,gadinti,վնասել
1266,zerbrechen::V,sukulti,ջարդել
1267,zerbrechen::V,sukulti,կոտրել
1268,zerbrechen::V,sudaužyti,ջարդել
1269,zerbrechen::V,sudaužyti,կոտրել
1270,zerreißen::V,perplėšti,պատռել
1271,zerreißen::V,suplėšyti,պատռել
1272,zerstören::V,suardyti,քանդել
1273,zerstören::V,sugriauti,քանդել
1274,verbrennen::V,deginti,այրել
1275,verbrennen::V,sudeginti,այրել
1276,geben::V,duoti,տալ
1277,geben::V,paduoti,տալ
1278,reichen::V,paduoti,հանձնել
1279,schenken::V,dovanoti,նվիրել
1280,versprechen::V,žadėti,խոստանալ
1281,versprechen::V,pažadėti,խոստանալ
1282,wünschen::V,norėti,մաղթել
1283,wünschen::V,linḱėti,մաղթել
1284,loben::V,girti,գովել
1285,loben::V,pagirti,գովել
1286,küssen::V,bučiuoti,համբուրել
1287,wiegen::V,supti,օրորել
1288,zudecken::V,užkloti,վրան գցել
1289,zudecken::V,uždengti,վրան գցել
1290,wecken::V,žadinti,զարթնեցնել
1291,zeigen::V,rodyti,ցույց տալ
1292,führen::V,vesti,ուղեկցել
1293,führen::V,vadovauti,ուղեկցել
1294,lehren::V,mokyti,սովորեցնել
1295,lehren::V,išmokyti,սովորեցնել
1296,unterrichten::V,dėstyti,ավանդել
1297,aufziehen::V,išauginti,դաստիարակել
1298,leiten::V,valdyti,ղեկավարել
1299,leiten::V,valdyti,կառավարել
1300,leiten::V,vadovauti,ղեկավարել
1301,leiten::V,vadovauti,կառավարել
1302,antreiben::V,uiti,շտապեցնել
1303,antreiben::V,raginti,շտապեցնել
1304,antreiben::V,skubinti,շտապեցնել
1305,lassen::V,paliepti,ստիպել
1306,einladen::V,kviesti,հրավիրել
1307,einladen::V,pakviesti,հրավիրել
1308,vereinigen::V,sujungti,միացնել
1309,vereinigen::V,suvienyti,միացնել
1310,besuchen::V,lankyti,այցելել
1311,besuchen::V,aplankyti,այցելել
1312,treffen::V,sutikti,հանդիպել
1313,treffen::V,pasitikti,հանդիպել
1314,sich versammeln::V,susirinkti,հավաքվել
1315,spielen::V,groti,խաղալ
1316,spielen::V,žaisti,խաղալ
1317,singen::V,dainuoti,երգել
1318,tanzen::V,šokti,պարել
1319,sich trennen::V,skirtis,ցրվել
1320,sich trennen::V,išsiskirti,ցրվել
1321,verlassen::V,palikti,լքել
1322,retten::V,gelbėti,փրկել
1323,bewachen::V,sergėti,պահել
1324,schützen::V,ginti,պաշտպանել
1325,schützen::V,apginti,պաշտպանել
1326,verteidigen::V,ginti,պաշտպանել
1327,verteidigen::V,apginti,պաշտպանել
1328,sich schlagen::V,muštis,կռվել
1329,schießen::V,šauti,կրակել
1330,schießen::V,šaudyti,կրակել
1331,siegen::V,nugalėti,հաղթել
1332,ärgern::V,pykinti,ձանձրացնել
1333,schlagen::V,mušti,խփել
1334,schlagen::V,smogti,խփել
1335,schlagen::V,trenkti,խփել
1336,treten::V,mygti,քացի տալ
1337,stechen::V,gelti,խայթել
1338,stechen::V,smeigti,խայթել
1339,stoßen::V,stumti,մղել
1340,stoßen::V,pastumti,մղել
1341,stehlen::V,vogti,գողանալ
1342,stören::V,trikdyti,խանգարել
1343,belästigen::V,apsunkinti,անհանգստացնել
1344,verbergen::V,slėpti,թաքցնել
1345,verbergen::V,paslėpti,թաքցնել
1346,täuschen::V,klaidinti,խաբել
1347,betrügen::V,apgauti,խաբել
1348,töten::V,žudyti,սպանել 
1349,töten::V,nužudyti,սպանել 
1350,wohnen::V,gyventi,բնակվել
1351,arbeiten::V,dirbti,աշխատել
1352,arbeiten::V,triūsti,աշխատել
1353,sammeln::V,rinkti,հավաքել
1354,pflücken::V,skinti,քաղել
1355,pflücken::V,raškyti,քաղել
1356,jagen::V,medžioti,որս անել
1357,fischen::V,žvejoti,ձուկ բռնել
1358,fassen::V,sučiupti,բռնել
1359,hüten::V,ganyti,արածեցնել
1360,treiben::V,ginti,հովուել
1361,anbinden::V,pririšti,չուանել
1362,füttern::V,šerti,կերակրել
1363,melken::V,melžti,կթել
1364,hacken::V,kapoti,կոտորել
1365,gießen::V,lieti,ջրել
1366,gießen::V,laistyti,ջրել
1367,reifen::V,nokti,հասունանալ 
1368,reifen::V,sirpti,հասունանալ 
1369,zubereiten::V,ruošti,պատրաստել
1370,zubereiten::V,gaminti,պատրաստել
1371,kochen::V,virti,եփել
1372,kochen::V,virinti,եփել
1373,backen::V,kepti,թխել
1374,braten::V,kepti,տապակել
1375,braten::V,kepinti,տապակել
1376,umrühren::V,maišyti,խառնել
1377,umrühren::V,pamaišyti,խառնել
1378,stricken::V,megzti,գործել
1379,nähen::V,siūti,կարել
1380,färben::V,dažyti,ներկել
1381,färben::V,nudažyti,ներկել
1382,reinigen::V,valyti,մաքրել
1383,reinigen::V,švarinti,մաքրել
1384,waschen::V,plauti,լվանալ
1385,waschen::V,mazgoti,լվանալ
1386,waschen::V,skalbti,լվանալ
1387,abwischen::V,nušluostyti,սրբել
1388,spülen::V,plauti,ողողել
1389,spülen::V,plauti,պարզաջրել
1390,spülen::V,skalauti,ողողել
1391,spülen::V,skalauti,պարզաջրել
1392,fegen::V,šluoti,ավլել
1393,kehren::V,šluoti,ավլել
1394,baden::V,maudytis,լողանալ
1395,sich waschen::V,praustis,լվացվել
1396,ausziehen::V,numauti,հանել
1397,ausziehen::V,nuvilkti,հանել
1398,anziehen::V,mauti,հագնել
1399,anziehen::V,apsivilkti,հագնել
1400,sich anziehen::V,rengtis,հագնվել
1401,sich anziehen::V,apsirengti,հագնվել
1402,kämmen::V,šukuoti,սանրել
1403,schmücken::V,puošti,զարդարել
1404,schmücken::V,dabinti,զարդարել
1405,schmücken::V,gražinti,զարդարել
1406,sagen::V,tarti,ասել
1407,sprechen::V,kalbėti,խոսել
1408,reden::V,šnekėti,զրուցել
1409,sich unterhalten::V,kalbėtis,խոսակցել
1410,sich unterhalten::V,šnekučiuotis,խոսակցել
1411,fragen::V,klausti,հարցնել
1412,bitten::V,prašyti,խնդրել
1413,erzählen::V,pasakoti,պատմել
1414,mitteilen::V,skelbti,հաղորդել
1415,mitteilen::V,pranešti,հաղորդել
1416,nennen::V,vadinti,անվանել
1417,nennen::V,vardyti,անվանել
1418,rufen::V,šaukti,կանչել
1419,rufen::V,kviesti,կանչել
1420,prahlen::V,girtis,պարծենալ
1421,übersetzen::V,versti,թարգմանել
1422,übersetzen::V,išversti,թարգմանել
1423,denken::V,galvoti,մտածել
1424,glauben::V,manyti,հավատալ
