,Concept_ID,sq,hr
823,lebendig::A,gjallë,živ
824,gut::A,mirë,dobar
825,schlecht::A,keq,loš
826,schlecht::A,keq,rđav
827,richtig::A,drejtë,tačan
828,richtig::A,drejtë,ispravan
829,schlimm::A,keq,zao
830,schlimm::A,keq,zločest
831,wahr::A,vërtetë,istinit
832,alt::A,vjetër,star
833,neu::A,i ri,nov
834,ehemalig::A,dikurshëm,bivši
835,alt[Lebewesen]::A,plak,star
836,jung::A,i ri,mlad
837,arm::A,varfër,ubog
838,arm::A,varfër,siromašan
839,arm::A,vobektë,ubog
840,arm::A,vobektë,siromašan
841,reich::A,pasur,bogat
842,bekannt::A,njohur,poznat
843,berühmt::A,famshëm,čuven
844,berühmt::A,famshëm,slavan
845,fremd::A,huaj,tuđ
846,fremd::A,huaj,stran
847,verschieden::A,ndryshëm,razan
848,verschieden::A,ndryshëm,različan
849,nah::A,afërt,blizak
850,fern::A,largët,dalek
851,fern::A,largët,daljnji
852,linker::A,majtë,lijevi
853,rechter::A,djathtë,desni
854,anderer::A,tjetër,drugi
855,anderer::A,tjetër,drugačiji
856,erster::A,parë,prvi
857,zweiter::A,dytë,drugi
858,dritter::A,i tretë,treći
859,letzter::A,fundit,zadnji
860,allein::ADV,vetëm,sam
861,auf einmal::ADV,njëkohësisht,istodobno
862,zusammen::ADV,bashkë,skupa
863,zusammen::ADV,bashkë,zajedno
864,zusammen::ADV,së bashku,skupa
865,zusammen::ADV,së bashku,zajedno
866,lange::ADV,për një kohë të gjatë,dugo
867,plötzlich::ADV,befas,naglo
868,plötzlich::ADV,befas,iznenada
869,sofort::ADV,menjëherë,odmah
870,sofort::ADV,aty për aty,odmah
871,später::ADV,më vonë,kasnije
872,jetzt::ADV,tash,sad
873,jetzt::ADV,tash,sada
874,heute::ADV,sot,danas
875,morgen::ADV,nesër,sutra
876,bald::ADV,shpejt,skoro
877,bald::ADV,shpejt,doskora
878,bald::ADV,së shpejti,skoro
879,bald::ADV,së shpejti,doskora
880,dann::ADV,pastaj,zatim
881,gestern::ADV,dje,juče
882,gestern::ADV,dje,jučer
883,einst::ADV,dikur,negda
884,einst::ADV,dikur,nekada
885,damals::ADV,atëherë,tada
886,damals::ADV,atëherë,onda
887,danach::ADV,mandej,poslije
888,danach::ADV,mandej,nakon toga
889,vorher::ADV,më parë,prije
890,vorher::ADV,më parë,prije toga
891,zuerst::ADV,së pari,prvo
892,zuerst::ADV,së pari,najprije
893,einmal::ADV,njëherë,jednom
894,einmal::ADV,njëherë,jedanput
895,manchmal::ADV,nganjëherë,katkad
896,manchmal::ADV,nganjëherë,katkada
897,oft::ADV,shpesh,često
898,immer::ADV,përherë,vazda
899,immer::ADV,përherë,uvijek
900,immer::ADV,gjithnjë,vazda
901,immer::ADV,gjithnjë,uvijek
902,niemals::ADV,kurrë,nikad
903,niemals::ADV,kurrë,nikada
904,niemals::ADV,asnjëherë,nikad
905,niemals::ADV,asnjëherë,nikada
906,hier::ADV,këtu,tu
907,hier::ADV,këtu,ovdje
908,hierhin::ADV,knej,amo
909,hierhin::ADV,knej,ovamo
910,von hier::ADV,që këtej,odavde
911,von hier::ADV,prej këtej,odavde
912,dort::ADV,aty,ondje
913,dort::ADV,atje,ondje
914,dorthin::ADV,anej,onamo
915,geradeaus::ADV,drejt,ravno
916,vorwärts::ADV,mbroth,naprijed
917,vorwärts::ADV,përpara,naprijed
918,rückwärts::ADV,mbrapsht,natrag
919,zurück::ADV,prapa,nazad
920,zurück::ADV,prapa,natrag
921,zurück::ADV,mbrapsht,nazad
922,zurück::ADV,mbrapsht,natrag
923,unten::ADV,poshtë,dolje
924,hinab::ADV,përposh,nizbrdo
925,oben::ADV,lart,gore
926,oben::ADV,sipër,gore
927,hinauf::ADV,lart,uzbrdo
928,hinauf::ADV,përpjetë,uzbrdo
929,überall::ADV,kudo,svuda
930,überall::ADV,kudo,svagdje
931,nicht::ADV,s',ne
932,nicht::ADV,nuk,ne
933,ein wenig::ADV,një tis,malo
934,kaum::ADV,mezi,tek
935,kaum::ADV,mezi,jedva
936,sehr::ADV,fort,jako
937,sehr::ADV,fort,veoma
938,sehr::ADV,shumë,jako
939,sehr::ADV,shumë,veoma
940,so::ADV,ashtu,tako
941,so::ADV,ashtu,ovako
942,so::ADV,kështu,tako
943,so::ADV,kështu,ovako
944,noch::ADV,ende,još
945,noch::ADV,akoma,još
946,nur::ADV,vetëm,samo
947,schon::ADV,tashmë,već
948,wieder::ADV,përsëri,opet
949,wieder::ADV,përsëri,ponovo
950,vergebens::ADV,kot,uzalud
951,vergebens::ADV,kot,zabadava
952,vor::PRP,para,pred
953,vor::PRP,para,ispred
954,hinter::PRP,prapa,za
955,hinter::PRP,prapa,iza
956,hinter::PRP,mbrapa,za
957,hinter::PRP,mbrapa,iza
958,unter::PRP,nën,pod
959,unter::PRP,nën,ispod
960,durch::PRP,nëpër,po
961,durch::PRP,nëpër,kroz
962,neben::PRP,pranë,kraj
963,neben::PRP,pranë,pored
964,neben::PRP,pranë,pokraj
965,neben::PRP,përbri,kraj
966,neben::PRP,përbri,pored
967,neben::PRP,përbri,pokraj
968,zwischen::PRP,midis,među
969,zwischen::PRP,midis,između
970,zwischen::PRP,ndërmjet,među
971,zwischen::PRP,ndërmjet,između
972,wegen::PRP,për,radi
973,wegen::PRP,për,zbog
974,dies::PRN,ky,ovo
975,das::PRN,ky,to
976,das::PRN,ky,ono
977,alles::PRN,gjithçka,sve
978,ich::PRN,unë,ja
979,du::PRN,ti,ti
980,er::PRN,ai,on
981,wir::PRN,ne,mi
982,ihr::PRN,ju,vi
983,sie::PRN,ata,oni
984,was::FPRN,ç',što
985,was::FPRN,çfarë,što
986,wer::FPRN,kush,tko
987,wo::FADV,ku,gdje
988,wohin::FADV,për ku,kuda
989,wohin::FADV,për ku,kamo
990,wie::FADV,si,kako
991,warum::FADV,pse,zašto
992,warum::FADV,përse,zašto
993,wieviel::FNUM,sa,koliko
994,eins::NUM,një,jedan
995,zwei::NUM,dy,dva
996,drei::NUM,tre,tri
997,vier::NUM,katër,četiri
998,fünf::NUM,pesë,pet
999,sechs::NUM,gjashtë,šest
1000,sieben::NUM,shtatë,sedam
1001,acht::NUM,tetë,osam
1002,neun::NUM,nëntë,devet
1003,zehn::NUM,dhjetë,deset
1004,elf::NUM,njëmbëdhjetë,jedanaest
1005,zwölf::NUM,dymbëdhjetë,dvanaest
1006,zwanzig::NUM,njëzet,dvadeset
1007,dreißig::NUM,tridhjetë,trideset
1008,vierzig::NUM,dyzet,četrdeset
1009,fünfzig::NUM,pesëdhjetë,pedeset
1010,sechzig::NUM,gjashtëdhjetë,šezdeset
1011,siebzig::NUM,shtatëdhjetë,sedamdeset
1012,achtzig::NUM,tetëdhjetë,osamdeset
1013,neunzig::NUM,nëntëdhjetë,devetdeset
1014,hundert::NUM,qind,sto
1015,tausend::NUM,mijë,tisuća
1016,und::CNJ,e,i
1017,und::CNJ,e,te
1018,und::CNJ,dhe,i
1019,und::CNJ,dhe,te
1020,oder::CNJ,a,ili
1021,oder::CNJ,apo,ili
1022,stehen::V,rri,stajati
1023,sitzen::V,rri,sjediti
1024,liegen::V,rri shtrirë,ležati
1025,hängen::V,varem,visiti
1026,werden::V,bëhem,postati
1027,werden::V,bëhem,činiti se
1028,passieren::V,ndodh,desiti se
1029,passieren::V,ndodh,dogoditi se
1030,beginnen::V,filloj,početi
1031,enden::V,përfundoj,prestati
1032,enden::V,përfundoj,svršiti se
1033,wechseln::V,ndërroj,mijenjati se
1034,aufgehen[Sonne]::V,hapem,izići
1035,untergehen[Sonne]::V,hyj,zaći
1036,untergehen[Sonne]::V,perëndoj,zaći
1037,scheinen[Sonne]::V,ndriçoj,sijati
1038,donnern::V,gjëmoj,grmjeti
1039,donnern::V,bubulloj,grmjeti
1040,wehen::V,fryj,duhati
1041,strömen::V,derdh,strujati
1042,fließen::V,rrjedh,teći
1043,sich drehen::V,rrotullohem,obrtati se
1044,sich drehen::V,rrotullohem,vrtjeti se
1045,schwanken::V,dyzoj,teturati
1046,schwanken::V,dyzoj,kolebati se
1047,schwingen::V,dridhem,njihati
1048,schwingen::V,dridhem,titrati
1049,fallen::V,bie,padati
1050,brennen::V,digjem,gorjeti
1051,rauchen::V,nxjerr tym,dimiti se
1052,regnen::V,bie shi,kišiti
1053,regnen::V,bie shi,daždjeti
1054,gefrieren::V,ngrij,smrznuti se
1055,tauen::V,shkrij,kopnjeti
1056,tauen::V,shkrij,kraviti se
1057,schmelzen::V,shkrij,topiti se
1058,trocknen::V,thaj,sušiti se
1059,sieden::V,ziej,kipjeti
1060,sieden::V,ziej,ključati
1061,faulen::V,kalbem,gnjiti
1062,faulen::V,prishem,gnjiti
1063,verfaulen::V,kalbem,sagnjiti
1064,reißen::V,grisem,otrgnuti se
1065,reißen::V,shqyhem,otrgnuti se
1066,versinken::V,humboj,tonuti
1067,versinken::V,humboj,propasti
1068,vergehen::V,kaloj,prolaziti
1069,erscheinen::V,dukem,pojaviti se
1070,verschwinden::V,zhdukem,nestati
1071,verschwinden::V,zhdukem,izgubiti se
1072,sinken::V,ulem,trgnuti
1073,sinken::V,ulem,spustiti se
1074,abnehmen::V,pakësohem,opasti
1075,abnehmen::V,zvogëlohem,opasti
1076,zunehmen::V,shtohem,povećati se
1077,steigen::V,rritem,uzići
1078,steigen::V,rritem,nadoći
1079,wachsen::V,rritem,rasti
1080,glänzen::V,vezulloj,blistati
1081,glänzen::V,vezulloj,sjati se
1082,funkeln::V,xixoj,svjetlucati
1083,funkeln::V,xixëlloj,svjetlucati
1084,lärmen::V,oshtij,bučati
1085,lärmen::V,oshtij,galamiti
1086,lärmen::V,zhurmoj,bučati
1087,lärmen::V,zhurmoj,galamiti
1088,läuten::V,bie,zvoniti
1089,klingeln::V,i bie ziles,zvoniti
1090,klirren::V,kërcëlloj,zvečati
1091,brausen::V,gjëmoj,hujati
1092,rauschen::V,fëshfërij,šumiti
1093,rauschen::V,fëshfërij,šuškati
1094,klingen::V,tingëlloj,zvučati
1095,bellen::V,leh,lajati
1096,heulen::V,ulërij,zavijati
1097,blasen::V,fryj,puhati
1098,pfeifen::V,fishkëllej,fućkati
1099,schreien::V,bërtas,vikati
1100,schreien::V,bërtas,kričati
1101,stöhnen::V,rënkoj,stenjati
1102,zittern::V,trembem,drhtati
1103,zittern::V,trembem,trepetati
1104,leben::V,rroj,živjeti
1105,leben::V,jetoj,živjeti
1106,geboren werden::V,lind,roditi se
1107,atmen::V,marr frymë,disati
1108,trinken::V,pi,piti
1109,essen::V,ha,jesti
1110,schlucken::V,gëlltis,gutati
1111,schlucken::V,kapërdij,gutati
1112,müde werden::V,lodhem,umoriti se
1113,einschlafen::V,bie të fle,usnuti
1114,einschlafen::V,bie të fle,zaspati
1115,schlafen::V,fle,spati
1116,aufwachen::V,zgjohem,probuditi se
1117,aufstehen::V,çohem,ustati
1118,aufstehen::V,ngrihem,ustati
1119,sich erholen::V,qetësohem,odmoriti se
1120,sich erholen::V,shtendosem,odmoriti se
1121,krank werden::V,bie i sëmurë,oboljeti se
1122,krank werden::V,bie i sëmurë,razboljeti se
1123,krank sein::V,jam i sëmurë,bolovati
1124,schmerzen::V,dhemb,boljeti
1125,husten::V,kollitem,kašljati
1126,genesen::V,shërohem,ozdraviti
1127,genesen::V,shërohem,oporaviti se
1128,sterben::V,vdes,umrijeti
1129,umkommen::V,vdes,skapati
1130,umkommen::V,mbaroj,skapati
1131,sich bewegen::V,shkundem,gibati se
1132,sich bewegen::V,shkundem,kretati se
1133,sich rühren::V,lëviz,maknuti se
1134,sich erheben::V,ngrihem,dići se
1135,sich setzen::V,ulem,sjesti
1136,hinfallen::V,gremisem,pasti
1137,laufen::V,eci,hodati
1138,schreiten::V,çapem,stupati
1139,spazierengehen::V,shëtis,šetati se
1140,eilen::V,ngas,hitati
1141,sich beeilen::V,nxitoj,požuriti se
1142,sausen::V,eci shpejt,juriti
1143,rennen::V,vrapoj,trčati
1144,springen::V,kërcej,skakati
1145,klettern::V,hipi,popeti se
1146,klettern::V,hipi,penjati se
1147,schaukeln::V,kolovitem,ljuljati se
1148,kriechen::V,zvarritem,puzati
1149,kriechen::V,zvarritem,gmizati
1150,schwimmen::V,notoj,plivati
1151,tauchen::V,zhytem,roniti
1152,tauchen::V,zhytem,gnjuriti
1153,rudern::V,vozis,veslati
1154,fahren::V,shkoj,voziti se
1155,fliegen::V,fluturoj,letjeti
1156,fliegen::V,fluturoj,lijetati
1157,gehen::V,eci,ići
1158,gehen::V,shkoj,ići
1159,weggehen::V,vete,otići
1160,abfahren::V,nisem,krenuti
1161,abfahren::V,nisem,otputovati
1162,anhalten::V,ndalem,stati
1163,anhalten::V,ndalem,zaustaviti
1164,hineingehen::V,futem,ulaziti
1165,eintreten::V,hyj,ući
1166,kommen::V,vij,doći
1167,ankommen::V,arrij,stići
1168,ankommen::V,mbërrij,stići
1169,zurückkommen::V,kthehem,vratiti se
1170,zurückkommen::V,kthehem,povratiti se
1171,bleiben::V,mbetem,ostati
1172,bleiben::V,qëndroj,ostati
1173,warten::V,pres,čekati
1174,erwarten::V,pres,očekivati
1175,suchen::V,kërkoj,tražiti
1176,finden::V,gjej,naći
1177,versuchen::V,mundohem,pokušati
1178,vorbereiten::V,përgatis,spremiti
1179,vorbereiten::V,përgatis,pripremiti
1180,lieben::V,dashuroj,voljeti
1181,mögen::V,dua,voljeti
1182,lachen::V,qesh,smijati se
1183,rühren::V,mallëngjej,taknuti
1184,weinen::V,qaj,plakati
1185,schimpfen::V,shaj,psovati
1186,sich ärgern::V,bëhem verem,ljutiti se
1187,sich fürchten::V,kam frikë,bojati se
1188,sich fürchten::V,frikësohem,bojati se
1189,fürchten::V,kam frikë nga,bojati se
1190,fliehen::V,arratisem,pobjeći
1191,flüchten::V,iki,utjeći
1192,sehen::V,shoh,vidjeti
1193,anschauen::V,shikoj,ogledati
1194,ansehen::V,shikoj,gledati
1195,hören::V,dëgjoj,čuti
1196,zuhören::V,veshtoj,slušati
1197,probieren::V,provoj,probati
1198,riechen::V,nuhas,osjećati miris
1199,fühlen::V,ndiej,osjećati
1200,scheinen::V,ndriçoj,činiti se
1201,zu sehen sein::V,dukem,biti vidljiv
1202,vernehmen::V,dëgjoj,saznati
1203,frieren::V,mërdhij,zima je
1204,tun::V,bëj,raditi
1205,können::V,mund,moći
1206,wollen::V,dua,htjeti
1207,wollen::V,dëshiroj,htjeti
1208,anfangen::V,filloj,početi
1209,beenden::V,kryej,svršiti
1210,beenden::V,kryej,dovršiti
1211,beenden::V,mbaroj,svršiti
1212,beenden::V,mbaroj,dovršiti
1213,aufhören::V,pushoj,prestati
1214,gelingen::V,më shkon mbarë,uspjeti
1215,geraten::V,del,desiti se
1216,öffnen::V,hap,otvoriti
1217,schließen::V,mbyll,zatvoriti
1218,stellen::V,vë,metnuti
1219,stellen::V,vë,postaviti
1220,setzen::V,vë,posaditi
1221,legen::V,vë,polagati
1222,berühren::V,rrok,doticati
1223,berühren::V,rrok,dodirivati
1224,verbinden::V,bashkoj,spojiti
1225,verbinden::V,bashkoj,zavezati
1226,bedecken::V,mbuloj,pokriti
1227,aufhängen::V,var,objesiti
1228,anzünden::V,ndez,upaliti
1229,anzünden::V,ndez,zapaliti
1230,aufheben::V,ngre,podići
1231,aufheben::V,ngre,podignuti
1232,zurücklassen::V,lë pas,ostaviti
1233,zurücklassen::V,lë pas,pustiti natrag
1234,verlieren::V,humb,izgubiti
1235,fallen lassen::V,lëshoj,ispustiti
1236,machen::V,bëj,uraditi
1237,machen::V,bëj,načiniti
1238,machen::V,bëj,napraviti
1239,herstellen::V,prodhoj,proizvesti
1240,bauen::V,ndërtoj,graditi
1241,reparieren::V,ndreq,popraviti
1242,reparieren::V,meremetoj,popraviti
1243,verbessern::V,përmirësoj,poboljšati
1244,ändern::V,ndërroj,promijeniti
1245,graben::V,gërmoj,kopati
1246,graben::V,gërmoj,kopkati
1247,beugen::V,kërrus,saviti
1248,biegen::V,përkul,saviti
1249,biegen::V,përkul,sagnuti
1250,drehen::V,dredh,vrtjeti
1251,drehen::V,rrotulloj,vrtjeti
1252,wenden::V,kthej,obrnuti
1253,umdrehen::V,kthej,okrenuti
1254,umdrehen::V,kthej,prevŕnuti
1255,heben::V,ngre,dizati
1256,hochheben::V,ngre,dignuti
1257,ergreifen::V,rrëmbej,uhvatiti
1258,ergreifen::V,rrëmbej,prihvatiti
1259,halten::V,mbaj,držati
1260,drücken::V,shtyp,pritiskivati
1261,schieben::V,shtyj,gurati
1262,kratzen::V,kruaj,česati
1263,kratzen::V,kruaj,grepsti
1264,kratzen::V,gërvisht,česati
1265,kratzen::V,gërvisht,grepsti
1266,lecken::V,lëpij,lizati
1267,beißen::V,kafshoj,ujesti
1268,beißen::V,kafshoj,gristi
1269,abreißen::V,shkëpus,otkinuti
1270,abschneiden::V,cungoj,odrezati
1271,binden::V,lidh,vezati
1272,stecken::V,fus,turiti
1273,stecken::V,ngul,turiti
1274,brechen::V,thyej,slomiti
1275,klopfen::V,trokas,lupati
1276,klopfen::V,trokas,kucati
1277,hauen::V,godas,tući
1278,hauen::V,godas,udarati
1279,kleben::V,ngjis,lijepiti
1280,reiben::V,fërkoj,trti
1281,streichen::V,lyej,namazati
1282,schleifen::V,mpreh,brusiti
1283,schneiden::V,pres,rezati
1284,rütteln::V,shkund,drmati
1285,schütteln::V,lëkund,tresti
1286,schwenken::V,valëvit,mahati
1287,schütten::V,mbush,sipati
1288,schütten::V,mbush,lijevati
1289,füllen::V,mbush,napuniti
1290,einwickeln::V,mbështjell,umotati
1291,einwickeln::V,mbështjell,zamotati
1292,tragen::V,mbaj,nositi
1293,tragen::V,mbart,nositi
1294,schleppen::V,heq,tegliti
1295,schleppen::V,zhgërryej,tegliti
1296,ziehen::V,tërheq,vući
1297,aufbewahren::V,ruaj,čuvati
1298,werfen::V,hedh,bacati
1299,fangen::V,kap,loviti
1300,fangen::V,kap,hvatati
1301,packen::V,rrëmbej,ščepati
1302,packen::V,rrëmbej,zgrabiti
1303,verstecken::V,fsheh,sakriti
1304,teilen::V,ndaj,podijeliti
1305,schicken::V,dërgoj,slati
1306,bringen::V,sjell,donijeti
1307,hinzufügen::V,shtoj,dodati
1308,hinzufügen::V,shtoj,pridati
1309,bekommen::V,kap,dobiti
1310,erhalten::V,marr,primiti
1311,nehmen::V,marr,uzeti
1312,wählen::V,zgjedh,izabrati
1313,auswählen::V,përzgjedh,odabrati
1314,bewahren::V,ruaj,sačuvati
1315,behindern::V,pengoj,smetati
1316,verderben::V,prish,pokvariti
1317,beschädigen::V,dëmtoj,oštetiti
1318,zerbrechen::V,thyej,razbiti
1319,zerbrechen::V,thyej,prelomiti
1320,zerreißen::V,çjerr,poderati
1321,zerreißen::V,çjerr,rastrgnuti
1322,zerreißen::V,zheloj,poderati
1323,zerreißen::V,zheloj,rastrgnuti
1324,zerstören::V,prish,razoriti
1325,zerstören::V,prish,razrušiti
1326,zerstören::V,shkatërroj,razoriti
1327,zerstören::V,shkatërroj,razrušiti
1328,verbrennen::V,djeg,spaliti
1329,verbrennen::V,djeg,sagorjeti
1330,geben::V,jap,dati
1331,reichen::V,jap,pružiti
1332,schenken::V,fal,darivati
1333,schenken::V,dhuroj,darivati
1334,versprechen::V,premtoj,obećati
1335,wünschen::V,uroj,željeti
1336,loben::V,lëvdoj,hvaliti
1337,loben::V,lavdëroj,hvaliti
1338,küssen::V,puth,ljubiti
1339,wiegen::V,tund,njihati
1340,wiegen::V,tund,ljuljati
1341,zudecken::V,mbuloj,pokriti
1342,wecken::V,zgjoj,probuditi
1343,zeigen::V,dëftej,pokazati
1344,führen::V,çoj,voditi
1345,lehren::V,arsej,učiti
1346,unterrichten::V,arsimoj,poučiti
1347,aufziehen::V,rris,uzgajati
1348,leiten::V,udhëheq,upravljati
1349,antreiben::V,nxis,natjeravati
1350,lassen::V,detyroj,dati
1351,einladen::V,ftoj,pozvati
1352,vereinigen::V,bashkoj,ujediniti
1353,besuchen::V,vizitoj,posjetiti
1354,treffen::V,ndesh,sresti
1355,sich versammeln::V,tubohem,okupiti se
1356,spielen::V,loz,igrati se
1357,spielen::V,luaj,igrati se
1358,singen::V,këndoj,pjevati
1359,tanzen::V,kërcej,plesati
1360,tanzen::V,vallëzoj,plesati
1361,sich trennen::V,ndahem,razići se
1362,verlassen::V,braktis,ostaviti
1363,verlassen::V,braktis,napustiti
1364,retten::V,shpëtoj,spasiti
1365,bewachen::V,ruaj,čuvati
1366,bewachen::V,ruaj,stražariti
1367,schützen::V,ruaj,čuvati
1368,schützen::V,mbroj,čuvati
1369,verteidigen::V,mbroj,obraniti
1370,sich schlagen::V,zihem,biti se
1371,sich schlagen::V,zihem,udariti se
1372,schießen::V,shtie,pucati
1373,schießen::V,shtie,strijeljati
1374,siegen::V,fitoj,pobijediti
1375,siegen::V,ngadhënjej,pobijediti
1376,ärgern::V,zemëroj,ljutiti
1377,schlagen::V,rrah,biti
1378,schlagen::V,rrah,udariti
1379,schlagen::V,godas,biti
1380,schlagen::V,godas,udariti
1381,treten::V,shtyj,šutnuti
1382,treten::V,shtyj më këmbë,šutnuti
1383,stechen::V,ther,ubosti
1384,stechen::V,shpoj,ubosti
1385,stoßen::V,shtyj,gurnuti
1386,stehlen::V,vjedh,ukrasti
1387,stören::V,pengoj,smetati
1388,belästigen::V,bezdis,smetati
1389,belästigen::V,bezdis,dosaditi
1390,verbergen::V,fsheh,skriti
1391,täuschen::V,mashtroj,obmanuti
1392,betrügen::V,kobis,prevarati
1393,töten::V,vras,ubiti
1394,wohnen::V,banoj,stanovati
1395,arbeiten::V,punoj,raditi
1396,arbeiten::V,vardoj,raditi
1397,sammeln::V,mbledh,sabrati
1398,sammeln::V,grumbulloj,sabrati
1399,pflücken::V,vjel,ubrati
1400,pflücken::V,mbledh,ubrati
1401,jagen::V,gjuaj,loviti
1402,fischen::V,peshkoj,ribati
1403,fischen::V,peshkoj,loviti ribu
1404,fischen::V,gjuaj peshk,ribati
1405,fischen::V,gjuaj peshk,loviti ribu
1406,fassen::V,zë,uloviti
1407,hüten::V,kullos,pasti
1408,treiben::V,vë përpara,goniti
1409,anbinden::V,lidh,privezati
1410,füttern::V,grazhdoj,hraniti
1411,melken::V,mjel,musti
1412,hacken::V,grij,sjeckati
1413,gießen::V,ujis,politi
1414,reifen::V,piqem,sazreti
1415,zubereiten::V,gatuaj,prigotoviti
1416,kochen::V,ziej,kuhati
1417,backen::V,pjek,peći
1418,backen::V,furroj,peći
1419,braten::V,fërgoj,peći
1420,braten::V,fërgoj,pržiti
1421,braten::V,tiganis,peći
1422,braten::V,tiganis,pržiti
1423,umrühren::V,trazoj,promiješati
1424,stricken::V,thur,plesti
1425,nähen::V,qep,šiti
1426,färben::V,ngjyej,obojiti
1427,färben::V,bojatis,obojiti
1428,reinigen::V,qëroj,očistiti
1429,reinigen::V,qëroj,počistiti
1430,reinigen::V,pastroj,očistiti
1431,reinigen::V,pastroj,počistiti
1432,waschen::V,laj,prati
1433,waschen::V,finjos,prati
1434,abwischen::V,fshij,otrti
1435,spülen::V,kulloj,isprati
1436,spülen::V,kulloj,oplakati
1437,fegen::V,fshij,mesti
1438,fegen::V,fshij,pomesti
1439,kehren::V,fshij,mesti
1440,baden::V,lahem,kupati se
1441,sich waschen::V,lahem,umiti se
1442,sich waschen::V,lahem,prati se
1443,ausziehen::V,heq,svući
1444,ausziehen::V,zbath,svući
1445,anziehen::V,vesh,obući
1446,anziehen::V,mbath,obući
1447,sich anziehen::V,vishem,obući se
1448,kämmen::V,kreh,češljati
1449,schmücken::V,hijeshoj,uresiti
1450,schmücken::V,hijeshoj,nakititi
1451,sagen::V,them,reći
1452,sagen::V,them,kazati
1453,sprechen::V,flas,govoriti
1454,reden::V,fjalos,govoriti
1455,reden::V,fjalos,besjediti
1456,reden::V,fjalëtoj,govoriti
1457,reden::V,fjalëtoj,besjediti
1458,sich unterhalten::V,bisedoj,razgovarati se
1459,fragen::V,pyes,pitati
1460,bitten::V,lus,moliti
1461,bitten::V,lutem,moliti
1462,erzählen::V,rrëfej,ispričati
1463,erzählen::V,rrëfej,pripovjediti
1464,mitteilen::V,kumtoj,saopćiti
1465,nennen::V,quaj,nazvati
1466,rufen::V,thërras,zvati
1467,rufen::V,thërras,dozvati
1468,prahlen::V,mburrem,hvalisati se
1469,prahlen::V,kapardisem,hvalisati se
1470,übersetzen::V,përkthej,prevesti
1471,denken::V,mendoj,misliti
1472,glauben::V,besoj,vjerovati
1473,bemerken::V,vërej,zapaziti
1474,bemerken::V,vërej,primijetiti
1475,erkennen::V,njoh,prepoznati
1476,erkennen::V,shquaj,prepoznati
1477,begreifen::V,marr vesh,pojmiti
1478,begreifen::V,marr vesh,shvatiti
1479,verstehen::V,marr vesh,razabrati
1480,lernen::V,mësoj,učiti se
1481,wissen::V,di,znati
1482,sich erinnern an::V,kujtoj,sjetiti se
1483,vergessen::V,harroj,zaboraviti
1484,messen::V,mas,mjeriti
1485,zählen::V,njeh,brojiti
1486,rechnen::V,llogaris,računati
1487,lesen::V,lexoj,čitati
1488,lesen::V,këndoj,čitati
1489,malen::V,lyej,slikati
1490,zeichnen::V,vizatoj,crtati
1491,schreiben::V,shkruaj,pisati
1492,besitzen::V,kam,imati
1493,besitzen::V,kam,posjedovati
1494,kaufen::V,blej,kupiti
1495,verkaufen::V,shes,prodati
1496,verkaufen::V,shes,raspačati
1497,bezahlen::V,paguaj,platiti
1498,zahlen::V,paguaj,plaćati
1499,beherrschen::V,zotëroj,vladati
1500,beherrschen::V,zotëroj,gospodariti
1501,ertragen::V,duroj,trpjeti
1502,ertragen::V,duroj,podnijeti
