,Concept_ID,fr,en
895,klirren::V,cliqueter,tinkle
896,brausen::V,mugir,roar
897,rauschen::V,bruire,rustle
898,klingen::V,sonner,sound
899,bellen::V,aboyer,bark
900,heulen::V,hurler,howl
901,blasen::V,souffler,blow
902,pfeifen::V,siffler,whistle
903,schreien::V,crier,shout
904,stöhnen::V,gémir,groan
905,zittern::V,trembler,tremble
906,leben::V,vivre,be alive
907,geboren werden::V,naître,be born
908,atmen::V,respirer,breathe
909,trinken::V,boire,drink
910,essen::V,manger,eat
911,schlucken::V,avaler,swallow
912,müde werden::V,se lasser,get tired
913,müde werden::V,se fatiguer,get tired
914,einschlafen::V,s'endormir,fall asleep
915,schlafen::V,dormir,sleep
916,aufwachen::V,se réveiller,wake up
917,aufstehen::V,se lever,get up
918,sich erholen::V,se reposer,relax
919,sich erholen::V,se détendre,relax
920,krank werden::V,tomber malade,fall ill
921,krank sein::V,être malade,be ill
922,schmerzen::V,faire mal,ache
923,husten::V,tousser,cough
924,genesen::V,guérir,recover
925,genesen::V,se remettre,recover
926,sterben::V,mourir,die
927,umkommen::V,périr,perish
928,sich bewegen::V,bouger,move
929,sich rühren::V,broncher,budge
930,sich erheben::V,se lever,stand up
931,sich setzen::V,s'asseoir,sit down
932,hinfallen::V,tomber,tumble
933,laufen::V,marcher,walk
934,laufen::V,aller à pied,walk
935,schreiten::V,marcher,pace
936,spazierengehen::V,se promener,go for a walk
937,eilen::V,courir,rush
938,sich beeilen::V,se hâter,hurry
939,sich beeilen::V,se dépêcher,hurry
940,sausen::V,filer,dash
941,rennen::V,courir,run
942,springen::V,sauter,jump
943,klettern::V,grimper,climb
944,schaukeln::V,se balancer,seesaw
945,kriechen::V,ramper,creep
946,schwimmen::V,nager,swim
947,tauchen::V,plonger,dive
948,rudern::V,ramer,row
949,fahren::V,aller,drive
950,fahren::V,rouler,drive
951,fliegen::V,voler,fly
952,gehen::V,aller,go
953,weggehen::V,s'en aller,go away
954,abfahren::V,partir,depart
955,anhalten::V,s'arrêter,stop
956,hineingehen::V,entrer,go in
957,eintreten::V,entrer,enter
958,kommen::V,venir,come
959,ankommen::V,arriver,arrive
960,zurückkommen::V,revenir,come back
961,bleiben::V,rester,stay
962,bleiben::V,demeurer,stay
963,warten::V,attendre,wait
964,erwarten::V,attendre,wait for
965,suchen::V,chercher,seek
966,suchen::V,chercher,look for
967,finden::V,trouver,find
968,versuchen::V,essayer,try
969,vorbereiten::V,préparer,prepare
970,lieben::V,aimer,love
971,mögen::V,aimer,like
972,mögen::V,vouloir,like
973,lachen::V,rire,laugh
974,rühren::V,toucher,move
975,rühren::V,attendrir,move
976,weinen::V,pleurer,weep
977,schimpfen::V,gronder,grumble
978,sich ärgern::V,se fâcher,be annoyed
979,sich fürchten::V,avoir peur,be afraid
980,fürchten::V,craindre,be afraid of
981,fürchten::V,avoir peur de,be afraid of
982,fliehen::V,fuir,flee
983,flüchten::V,s'enfuir,escape
984,sehen::V,voir,see
985,anschauen::V,regarder,look at
986,ansehen::V,regarder,watch
987,hören::V,entendre,hear
988,zuhören::V,écouter,listen
989,probieren::V,goûter,taste
990,riechen::V,sentir,smell
991,fühlen::V,sentir,feel
992,scheinen::V,sembler,seem
993,scheinen::V,paraître,seem
994,zu sehen sein::V,se voir,show
995,zu sehen sein::V,être visible,show
996,vernehmen::V,entendre,hear
997,vernehmen::V,percevoir,hear
998,frieren::V,avoir froid,be cold
999,tun::V,faire,do
1000,können::V,savoir,can
1001,können::V,pouvoir,can
1002,wollen::V,vouloir,want
1003,anfangen::V,commencer,start
1004,beenden::V,finir,finish
1005,beenden::V,terminer,finish
1006,aufhören::V,cesser,stop
1007,aufhören::V,arrêter,stop
1008,gelingen::V,réussir,succeed
1009,geraten::V,réussir,turn out
1010,öffnen::V,ouvrir,open
1011,schließen::V,fermer,close
1012,stellen::V,poser,put
1013,stellen::V,mettre,put
1014,setzen::V,placer,place
1015,legen::V,placer,lay
1016,berühren::V,toucher,touch
1017,verbinden::V,lier,connect
1018,bedecken::V,couvrir,cover
1019,aufhängen::V,accrocher,hang up
1020,anzünden::V,allumer,light
1021,aufheben::V,ramasser,pick up
1022,zurücklassen::V,laisser,leave
1023,verlieren::V,perdre,lose
1024,fallen lassen::V,lâcher,drop
1025,fallen lassen::V,laisser tomber,drop
1026,machen::V,faire,make
1027,herstellen::V,produire,produce
1028,herstellen::V,fabriquer,produce
1029,bauen::V,bâtir,build
1030,bauen::V,construire,build
1031,reparieren::V,réparer,mend
1032,verbessern::V,améliorer,improve
1033,ändern::V,changer,alter
1034,ändern::V,modifier,alter
1035,graben::V,creuser,dig
1036,beugen::V,plier,bow
1037,beugen::V,ployer,bow
1038,biegen::V,courber,bend
1039,drehen::V,tordre,spin
1040,drehen::V,tourner,spin
1041,wenden::V,retourner,turn
1042,umdrehen::V,tourner,turn around
1043,heben::V,soulever,raise
1044,hochheben::V,lever,lift
1045,ergreifen::V,saisir,seize
1046,ergreifen::V,prendre,seize
1047,halten::V,tenir,hold
1048,drücken::V,presser,press
1049,schieben::V,pousser,push
1050,kratzen::V,gratter,scrape
1051,kratzen::V,égratigner,scrape
1052,lecken::V,lécher,lick
1053,beißen::V,mordre,bite
1054,abreißen::V,arracher,tear off
1055,abschneiden::V,couper,cut off
1056,binden::V,lier,tie
1057,binden::V,attacher,tie
1058,stecken::V,enfoncer,stick
1059,brechen::V,rompre,break
1060,klopfen::V,frapper,knock
1061,hauen::V,frapper,hit
1062,kleben::V,coller,glue
1063,reiben::V,frotter,rub
1064,streichen::V,empâter,spread
1065,schleifen::V,affiler,grind
1066,schleifen::V,aiguiser,grind
1067,schneiden::V,couper,cut
1068,schneiden::V,trancher,cut
1069,rütteln::V,cahoter,jolt
1070,schütteln::V,secouer,shake
1071,schwenken::V,agiter,swing
1072,schütten::V,verser,pour
1073,füllen::V,remplir,fill
1074,einwickeln::V,envelopper,wrap
1075,tragen::V,porter,carry
1076,schleppen::V,traîner,drag
1077,ziehen::V,tirer,pull
1078,aufbewahren::V,garder,keep
1079,aufbewahren::V,conserver,keep
1080,werfen::V,jeter,throw
1081,werfen::V,lancer,throw
1082,fangen::V,attraper,catch
1083,packen::V,agripper,grab
1084,verstecken::V,cacher,hide
1085,teilen::V,diviser,divide
1086,schicken::V,envoyer,send
1087,bringen::V,apporter,bring
1088,hinzufügen::V,ajouter,add
1089,bekommen::V,obtenir,get
1090,erhalten::V,recevoir,receive
1091,nehmen::V,prendre,take
1092,wählen::V,choisir,choose
1093,auswählen::V,choisir,select
1094,auswählen::V,sélectionner,select
1095,bewahren::V,préserver,preserve
1096,behindern::V,gêner,hinder
1097,verderben::V,gâter,spoil
1098,verderben::V,corrompre,spoil
1099,beschädigen::V,endommager,damage
1100,zerbrechen::V,casser,break
1101,zerreißen::V,déchirer,tear
1102,zerstören::V,détruire,destroy
1103,verbrennen::V,brûler,burn
1104,geben::V,donner,give
1105,reichen::V,tendre,hand
1106,schenken::V,offrir,give
1107,versprechen::V,promettre,promise
1108,wünschen::V,souhaiter,wish
1109,loben::V,louer,praise
1110,küssen::V,embrasser,kiss
1111,wiegen::V,bercer,rock
1112,zudecken::V,couvrir,cover
1113,wecken::V,éveiller,wake
1114,wecken::V,réveiller,wake
1115,zeigen::V,montrer,show
1116,zeigen::V,faire voir,show
1117,führen::V,guider,guide
1118,lehren::V,apprendre,teach
1119,unterrichten::V,instruire,instruct
1120,aufziehen::V,élever,bring up
1121,leiten::V,diriger,lead
1122,leiten::V,conduire,lead
1123,antreiben::V,pousser,urge
1124,lassen::V,faire,let
1125,einladen::V,inviter,invite
1126,vereinigen::V,unir,unite
1127,vereinigen::V,réunir,unite
1128,besuchen::V,visiter,visit
1129,besuchen::V,aller voir,visit
1130,treffen::V,rencontrer,meet
1131,sich versammeln::V,s'assembler,assemble
1132,spielen::V,jouer,play
1133,singen::V,chanter,sing
1134,tanzen::V,danser,dance
1135,sich trennen::V,se séparer,separate
1136,verlassen::V,quitter,leave
1137,retten::V,sauver,rescue
1138,bewachen::V,garder,guard
1139,schützen::V,protéger,protect
1140,verteidigen::V,défendre,defend
1141,sich schlagen::V,se taper,brawl
1142,schießen::V,tirer,shoot
1143,siegen::V,vaincre,win
1144,ärgern::V,agacer,annoy
1145,schlagen::V,battre,beat
1146,schlagen::V,frapper,beat
1147,treten::V,botter,kick
1148,treten::V,donner un coup de pied à,kick
1149,stechen::V,piquer,sting
1150,stoßen::V,heurter,shove
1151,stehlen::V,voler,steal
1152,stören::V,gêner,disturb
1153,stören::V,déranger,disturb
1154,belästigen::V,molester,bother
1155,belästigen::V,importuner,bother
1156,verbergen::V,cacher,conceal
1157,verbergen::V,dissimuler,conceal
1158,täuschen::V,abuser,deceive
1159,täuschen::V,tromper,deceive
1160,betrügen::V,duper,cheat
1161,betrügen::V,frauder,cheat
1162,töten::V,tuer,kill
1163,wohnen::V,habiter,dwell
1164,wohnen::V,demeurer,dwell
1165,arbeiten::V,travailler,work
1166,sammeln::V,collectionner,gather
1167,pflücken::V,cueillir,pick
1168,jagen::V,chasser,hunt
1169,fischen::V,pêcher,fish
1170,fassen::V,capturer,catch
1171,hüten::V,garder,herd
1172,treiben::V,mener,drive
1173,anbinden::V,attacher,tie up
1174,füttern::V,faire manger,feed
1175,melken::V,traire,milk
1176,hacken::V,fendre,chop
1177,gießen::V,arroser,water
1178,reifen::V,mûrir,ripen
1179,zubereiten::V,préparer,cook
1180,kochen::V,cuire,boil
1181,backen::V,cuire,bake
1182,braten::V,rôtir,fry
1183,umrühren::V,remuer,stir
1184,stricken::V,tricoter,knit
1185,nähen::V,coudre,sew
1186,färben::V,teindre,dye
1187,reinigen::V,nettoyer,clean
1188,waschen::V,laver,wash
1189,abwischen::V,essuyer,wipe
1190,spülen::V,rincer,rinse
1191,fegen::V,balayer,sweep
1192,kehren::V,balayer,sweep
1193,baden::V,se baigner,bath
1194,sich waschen::V,se laver,wash
1195,ausziehen::V,ôter,take off
1196,ausziehen::V,enlever,take off
1197,anziehen::V,mettre,put on
1198,sich anziehen::V,s'habiller,get dressed
1199,kämmen::V,peigner,comb
1200,schmücken::V,orner,decorate
1201,schmücken::V,décorer,decorate
1202,sagen::V,dire,say
1203,sprechen::V,parler,speak
1204,reden::V,parler,talk
1205,sich unterhalten::V,bavarder,chat
1206,sich unterhalten::V,s'entretenir,chat
1207,fragen::V,demander,ask
1208,bitten::V,prier,request
1209,erzählen::V,raconter,tell
1210,mitteilen::V,communiquer,convey
1211,nennen::V,nommer,name
1212,nennen::V,appeler,name
1213,rufen::V,appeler,call
1214,prahlen::V,se vanter,brag
1215,übersetzen::V,traduire,translate
1216,denken::V,penser,think
1217,glauben::V,croire,believe
1218,bemerken::V,remarquer,notice
1219,bemerken::V,apercevoir,notice
1220,erkennen::V,reconnaître,recognize
1221,begreifen::V,concevoir,grasp
1222,verstehen::V,entendre,understand
1223,verstehen::V,comprendre,understand
1224,lernen::V,apprendre,learn
1225,wissen::V,savoir,know
1226,sich erinnern an::V,se souvenir de,remember
1227,vergessen::V,oublier,forget
1228,messen::V,mesurer,measure
1229,zählen::V,compter,count
1230,rechnen::V,calculer,calculate
1231,lesen::V,lire,read
1232,malen::V,peindre,paint
1233,zeichnen::V,dessiner,draw
1234,schreiben::V,écrire,write
1235,besitzen::V,posséder,own
1236,kaufen::V,acheter,buy
1237,verkaufen::V,vendre,sell
1238,bezahlen::V,payer,pay for
1239,zahlen::V,payer,pay
1240,beherrschen::V,dominer,rule
1241,beherrschen::V,maîtriser,rule
1242,ertragen::V,tolérer,endure
1243,ertragen::V,supporter,endure
