,Concept_ID,hr,kl
765,hart::A,tvrd,manngerpoq
766,hart::A,tvrd,titeqquluppoq
767,weich::A,mek,nerumaarpoq
768,weich::A,mekan,nerumaarpoq
769,rund::A,okrugao,ammallorippoq
770,spitz::A,oštar,qummukujooq
771,spitz::A,šiljast,qummukujooq
772,scharf::A,oštar,ipippoq
773,scharf::A,bridak,ipippoq
774,stumpf::A,tup,anngerpoq
775,schwer::A,težak,oqimaappoq
776,schön::A,krasan,kusanarpoq
777,heiß::A,vruć,kiappoq
778,warm::A,topao,oqorpoq
779,kalt::A,hladan,issippoq
780,kühl::A,hladan,pueqqortippoq
781,frisch::A,svjež,
782,feucht::A,vlažan,isugutavoq
783,feucht::A,vlažan,qaasernarpoq
784,nass::A,mokar,imerorpoq
785,trocken::A,suh,panerpoq
786,voll::A,pun,ulikkaarpoq
787,leer::A,prazan,imaattuarpoq
788,offen::A,otvoren,ammavoq
789,geschlossen::A,zatvoren,matuvoq
790,sauber::A,čist,eqqippoq
791,sauber::A,čist,sukuluippoq
792,sauber::A,čist,ipeqanngilaq
793,schmutzig::A,nečist,tapappoq
794,schmutzig::A,nečist,minguppoq
795,schmutzig::A,blatan,tapappoq
796,schmutzig::A,blatan,minguppoq
797,roh::A,sirov,aapavoq
798,reif::A,zreo,qaarulerpoq
799,lecker::A,tečan,
800,lecker::A,ukusan,
801,süß::A,sladak,tungusunnippoq
802,bitter::A,gorak,qasilippoq
803,sauer::A,kiseo,
804,hell::A,vedar,qaamavoq
805,hell::A,svijetao,qaamavoq
806,dunkel::A,taman,qernerpoq
807,schwarz::A,crn,qernerpoq
808,weiß::A,bio,qaqorpoq
809,weiß::A,bijel,qaqorpoq
810,rot::A,crven,aappaluppoq
811,gelb::A,žut,sungaarpoq
812,blau::A,plav,tungujorpoq
813,blau::A,modar,tungujorpoq
814,grün::A,zelen,qorsooqqippoq
815,grau::A,siv,qaserpoq
816,bunt::A,šaren,
817,billig::A,jeftin,akikippoq
818,teuer::A,skup,
819,wertvoll::A,vrijedan,erlinnarpoq
820,wertvoll::A,dragocjen,erlinnarpoq
821,blind::A,slijep,tappiippoq
822,blind::A,slijep,isigisaqanngilaq
823,taub::A,gluh,tusilarpoq
824,kräftig::A,snažan,pissaq
825,kräftig::A,snažan,pissarsuaq
826,stark::A,jak,sanngivoq
827,stark::A,snažan,sanngivoq
828,schwach::A,slab,nakuippoq
829,fett::A,pretio,pualavoq
830,schlank::A,vitak,tuappoq
831,hübsch::A,zgodan,aatsialaq
832,böse::A,zao,ajorpoq
833,böse::A,opak,ajorpoq
834,dumm::A,glup,taqajak
835,dumm::A,glup,sikkilluppoq
836,dumm::A,glup,qaatusimasaqanngilaq
837,faul::A,lijen,eqiasuppoq
838,faul::A,lijen,eqiattortuvoq
839,fleißig::A,radin,eqiasuippoq
840,fleißig::A,marljiv,eqiasuippoq
841,geizig::A,škrt,iasilaarpoq
842,geizig::A,škrt,tukkuippoq
843,klug::A,razborit,mallak
844,klug::A,razborit,ittanneq
845,klug::A,razborit,kutaappoq
846,klug::A,razborit,kuttaappoq
847,klug::A,razborit,qarasagippoq
848,geschickt::A,vješt,
849,lieb::A,drag,akisooq
850,lustig::A,veseo,piikulavoq
851,sanft::A,blag,isumagippoq
852,hungrig::A,gladan,kaappoq
853,hungrig::A,gladan,perlilerpoq
854,krank::A,bolestan,napparsimavoq
855,nackt::A,nag,
856,traurig::A,tužan,aliasuppoq
857,traurig::A,žalostan,aliasuppoq
858,lebendig::A,živ,uumavoq
859,gut::A,dobar,ajunngilaq
860,schlecht::A,loš,sualuppoq
861,schlecht::A,rđav,sualuppoq
862,richtig::A,tačan,iluarpoq
863,richtig::A,ispravan,iluarpoq
864,schlimm::A,zao,amiilaarnarpoq
865,schlimm::A,zločest,amiilaarnarpoq
866,wahr::A,istinit,ilumoorpoq
867,alt::A,star,pisoqaq
868,neu::A,nov,nutaavoq
869,ehemalig::A,bivši,
870,alt[Lebewesen]::A,star,utoqqaq
871,jung::A,mlad,inuusuppoq
872,jung::A,mlad,kingulliarsuk
873,arm::A,ubog,piillasoq
874,arm::A,ubog,piitsuuvoq
875,arm::A,siromašan,piillasoq
876,arm::A,siromašan,piitsuuvoq
877,reich::A,bogat,pisuuvoq
878,bekannt::A,poznat,
879,berühmt::A,čuven,tusaamasaq
880,berühmt::A,slavan,tusaamasaq
881,fremd::A,tuđ,ajasoornarpoq
882,fremd::A,stran,ajasoornarpoq
883,verschieden::A,razan,allatut
884,verschieden::A,razan,tamalaat
885,verschieden::A,različan,allatut
886,verschieden::A,različan,tamalaat
887,nah::A,blizak,qanippoq
888,fern::A,dalek,ungasippoq
889,fern::A,daljnji,ungasippoq
890,linker::A,lijevi,saamerleq
891,rechter::A,desni,innarluissut
892,anderer::A,drugi,
893,anderer::A,drugačiji,
894,erster::A,prvi,siulleq
895,zweiter::A,drugi,qataatsup tullia
896,dritter::A,treći,pingajorarterut
897,letzter::A,zadnji,kingulleq
898,allein::ADV,sam,kisimiippoq
899,auf einmal::ADV,istodobno,tassanngaannaq
900,zusammen::ADV,skupa,attaasa
901,zusammen::ADV,skupa,attarmik
902,zusammen::ADV,zajedno,attaasa
903,zusammen::ADV,zajedno,attarmik
904,lange::ADV,dugo,akuni
905,plötzlich::ADV,naglo,tassanngaannaq
906,plötzlich::ADV,iznenada,tassanngaannaq
907,sofort::ADV,odmah,erniinnaq
908,später::ADV,kasnije,kingorna
909,jetzt::ADV,sad,maanna
910,jetzt::ADV,sad,massakkut
911,jetzt::ADV,sada,maanna
912,jetzt::ADV,sada,massakkut
913,heute::ADV,danas,ullumi
914,morgen::ADV,sutra,aqagu
915,bald::ADV,skoro,erniinnaq
916,bald::ADV,doskora,erniinnaq
917,dann::ADV,zatim,taava
918,gestern::ADV,juče,ippassaq
919,gestern::ADV,jučer,ippassaq
920,einst::ADV,negda,ataatsimik
921,einst::ADV,negda,ilaanni
922,einst::ADV,nekada,ataatsimik
923,einst::ADV,nekada,ilaanni
924,damals::ADV,tada,taamani
925,damals::ADV,tada,taamanikkut
926,damals::ADV,tada,taassumuunakkut
927,damals::ADV,onda,taamani
928,damals::ADV,onda,taamanikkut
929,damals::ADV,onda,taassumuunakkut
930,danach::ADV,poslije,taava
931,danach::ADV,nakon toga,taava
932,vorher::ADV,prije,siornagut
933,vorher::ADV,prije toga,siornagut
934,zuerst::ADV,prvo,
935,zuerst::ADV,najprije,
936,einmal::ADV,jednom,ilaanni
937,einmal::ADV,jednom,ataatsimik
938,einmal::ADV,jedanput,ilaanni
939,einmal::ADV,jedanput,ataatsimik
940,manchmal::ADV,katkad,qaqutigu
941,manchmal::ADV,katkad,qaqutigut
942,manchmal::ADV,katkada,qaqutigu
943,manchmal::ADV,katkada,qaqutigut
944,oft::ADV,često,akulikitsumik
945,immer::ADV,vazda,tamatigut
946,immer::ADV,uvijek,tamatigut
947,niemals::ADV,nikad,
948,niemals::ADV,nikada,
949,hier::ADV,tu,maani
950,hier::ADV,ovdje,maani
951,hierhin::ADV,amo,maani
952,hierhin::ADV,ovamo,maani
953,von hier::ADV,odavde,
954,dort::ADV,ondje,
955,dorthin::ADV,onamo,ikuuna
956,geradeaus::ADV,ravno,narlumut
957,vorwärts::ADV,naprijed,pilangavoc
958,rückwärts::ADV,natrag,kingumut
959,rückwärts::ADV,natrag,tunumut or tunummut
960,zurück::ADV,nazad,kingumut
961,zurück::ADV,nazad,tunumut or tunummut
962,zurück::ADV,natrag,kingumut
963,zurück::ADV,natrag,tunumut or tunummut
964,unten::ADV,dolje,kana
965,hinab::ADV,nizbrdo,qiviu
966,oben::ADV,gore,
967,hinauf::ADV,uzbrdo,
968,überall::ADV,svuda,tamaginni
969,überall::ADV,svuda,tamani tamaani
970,überall::ADV,svagdje,tamaginni
971,überall::ADV,svagdje,tamani tamaani
972,nicht::ADV,ne,
973,ein wenig::ADV,malo,
974,kaum::ADV,tek,qaqutigorsuaq
975,kaum::ADV,jedva,qaqutigorsuaq
976,sehr::ADV,jako,assut
977,sehr::ADV,veoma,assut
978,so::ADV,tako,
979,so::ADV,ovako,
980,noch::ADV,još,qeratavoq
981,nur::ADV,samo,
982,schon::ADV,već,taava-una
983,wieder::ADV,opet,kingumut
984,wieder::ADV,ponovo,kingumut
985,vergebens::ADV,uzalud,angiluk
986,vergebens::ADV,zabadava,angiluk
987,vor::PRP,pred,
988,vor::PRP,ispred,
989,hinter::PRP,za,
990,hinter::PRP,iza,
991,unter::PRP,pod,
992,unter::PRP,ispod,
993,durch::PRP,po,
994,durch::PRP,kroz,
995,neben::PRP,kraj,
996,neben::PRP,pored,
997,neben::PRP,pokraj,
998,zwischen::PRP,među,
999,zwischen::PRP,između,
1000,wegen::PRP,radi,
1001,wegen::PRP,zbog,
1002,dies::PRN,ovo,manna
1003,dies::PRN,ovo,matuma
1004,das::PRN,to,ua
1005,das::PRN,ono,ua
1006,alles::PRN,sve,
1007,ich::PRN,ja,uanga
1008,du::PRN,ti,illit
1009,er::PRN,on,una
1010,wir::PRN,mi,uagut
1011,ihr::PRN,vi,ilissi
1012,sie::PRN,oni,uku
1013,was::FPRN,što,aat?
1014,wer::FPRN,tko,kikkut
1015,wo::FADV,gdje,sumi
1016,wohin::FADV,kuda,sumut
1017,wohin::FADV,kamo,sumut
1018,wie::FADV,kako,qanoq
1019,warum::FADV,zašto,sooq
1020,wieviel::FNUM,koliko,qassit
1021,wieviel::FNUM,koliko,qanoq atsigisumik?
1022,eins::NUM,jedan,ataaseq
1023,zwei::NUM,dva,marluk
1024,drei::NUM,tri,pingasut
1025,vier::NUM,četiri,sisamat
1026,vier::NUM,četiri,qajuusat
1027,fünf::NUM,pet,tallimat
1028,sechs::NUM,šest,arfineq
1029,sechs::NUM,šest,arfinillit
1030,sieben::NUM,sedam,arfineq-marluk
1031,acht::NUM,osam,arfineq pingasut
1032,neun::NUM,devet,qulingiluat
1033,neun::NUM,devet,arfineq sisamat
1034,zehn::NUM,deset,qulit
1035,elf::NUM,jedanaest,aqqaneq
1036,zwölf::NUM,dvanaest,aqqaneq-marluk
1037,zwanzig::NUM,dvadeset,tyve
1038,dreißig::NUM,trideset,tredive
1039,dreißig::NUM,trideset,pingasunik qulillit
1040,vierzig::NUM,četrdeset,fyrre
1041,fünfzig::NUM,pedeset,halvtreds
1042,fünfzig::NUM,pedeset,tallimanik qulillit
1043,sechzig::NUM,šezdeset,tres
1044,siebzig::NUM,sedamdeset,halvfjerds
1045,achtzig::NUM,osamdeset,firs
1046,neunzig::NUM,devetdeset,halvfems
1047,hundert::NUM,sto,et hundrede
1048,tausend::NUM,tisuća,et tusinde
1049,und::CNJ,i,aamma
1050,und::CNJ,te,aamma
1051,oder::CNJ,ili,imalluunnit
1052,stehen::V,stajati,sikingavoq
1053,sitzen::V,sjediti,ingippoq
1054,liegen::V,ležati,nalavoq
1055,liegen::V,ležati,aqupivoq
1056,hängen::V,visiti,nivinngarpaa
1057,werden::V,postati,pinngorpoq
1058,werden::V,činiti se,pinngorpoq
1059,passieren::V,desiti se,pivoq
1060,passieren::V,dogoditi se,pivoq
1061,beginnen::V,početi,aallarnerpaa
1062,enden::V,prestati,naggaserpaa
1063,enden::V,svršiti se,naggaserpaa
1064,wechseln::V,mijenjati se,immikkut ilivoq
1065,aufgehen[Sonne]::V,izići,
1066,untergehen[Sonne]::V,zaći,ilioqqaasoq
1067,scheinen[Sonne]::V,sijati,qinnorpoq
1068,scheinen[Sonne]::V,sijati,qinngorpoq
1069,donnern::V,grmjeti,kalleq
1070,wehen::V,duhati,timmivoq
1071,strömen::V,strujati,
1072,fließen::V,teći,
1073,sich drehen::V,obrtati se,ipippaa
1074,sich drehen::V,vrtjeti se,ipippaa
1075,schwanken::V,teturati,aalavoq
1076,schwanken::V,kolebati se,aalavoq
1077,schwingen::V,njihati,issakajaat or issakatsiaarut
1078,schwingen::V,titrati,issakajaat or issakatsiaarut
1079,fallen::V,padati,quasivaa
1080,brennen::V,gorjeti,seerpoq
1081,brennen::V,gorjeti,uuppaa
1082,rauchen::V,dimiti se,pujoorpoq
1083,regnen::V,kišiti,siallerpoq
1084,regnen::V,daždjeti,siallerpoq
1085,gefrieren::V,smrznuti se,qiulerpoq
1086,tauen::V,kopnjeti,aappoq
1087,tauen::V,kraviti se,aappoq
1088,schmelzen::V,topiti se,aappoq
1089,schmelzen::V,topiti se,aatsippaa
1090,trocknen::V,sušiti se,panerserpaa
1091,sieden::V,kipjeti,qalappoq
1092,sieden::V,ključati,qalappoq
1093,faulen::V,gnjiti,
1094,verfaulen::V,sagnjiti,
1095,reißen::V,otrgnuti se,qulli
1096,reißen::V,otrgnuti se,alittorpaa
1097,reißen::V,otrgnuti se,kimillanneq
1098,versinken::V,tonuti,kivivaa
1099,versinken::V,tonuti,apparpoq
1100,versinken::V,propasti,kivivaa
1101,versinken::V,propasti,apparpoq
1102,vergehen::V,prolaziti,qaangerpaa
1103,vergehen::V,prolaziti,sarsuppoq
1104,erscheinen::V,pojaviti se,takutippoq
1105,verschwinden::V,nestati,
1106,verschwinden::V,izgubiti se,
1107,sinken::V,trgnuti,kivivaa
1108,sinken::V,trgnuti,apparpoq
1109,sinken::V,spustiti se,kivivaa
1110,sinken::V,spustiti se,apparpoq
1111,abnehmen::V,opasti,ikillipput
1112,zunehmen::V,povećati se,allisippaa
1113,steigen::V,uzići,allisippaa
1114,steigen::V,nadoći,allisippaa
1115,wachsen::V,rasti,allivoq
1116,glänzen::V,blistati,qinngorpoq
1117,glänzen::V,blistati,qinnorpoq
1118,glänzen::V,sjati se,qinngorpoq
1119,glänzen::V,sjati se,qinnorpoq
1120,funkeln::V,svjetlucati,uisorilavoq
1121,lärmen::V,bučati,
1122,lärmen::V,galamiti,
1123,läuten::V,zvoniti,avilualaarpoq
1124,klingeln::V,zvoniti,aviluarpoq
1125,klingeln::V,zvoniti,aviluarpaluppoq
1126,klirren::V,zvečati,
1127,brausen::V,hujati,ittuk
1128,brausen::V,hujati,ittuppoq
1129,brausen::V,hujati,ittuppaluppoq
1130,rauschen::V,šumiti,
1131,rauschen::V,šuškati,
1132,klingen::V,zvučati,
1133,bellen::V,lajati,qiluppoq
1134,heulen::V,zavijati,maarpoq
1135,heulen::V,zavijati,maalavoq
1136,heulen::V,zavijati,miaggoorpoq
1137,blasen::V,puhati,aporneq
1138,pfeifen::V,fućkati,siggartartitsivoq
1139,pfeifen::V,fućkati,siorsulavoq
1140,schreien::V,vikati,suaarpoq
1141,schreien::V,kričati,suaarpoq
1142,stöhnen::V,stenjati,nipiliorpoq
1143,stöhnen::V,stenjati,nipilliorpoq
1144,zittern::V,drhtati,qarsulivik
1145,zittern::V,trepetati,qarsulivik
1146,leben::V,živjeti,inuuvoq
1147,geboren werden::V,roditi se,inuuvoq
1148,geboren werden::V,roditi se,inunngorpoq
1149,atmen::V,disati,anersaarpoq
1150,trinken::V,piti,imerpoq
1151,essen::V,jesti,tamorpoq
1152,schlucken::V,gutati,tuluarnaq
1153,müde werden::V,umoriti se,
1154,einschlafen::V,usnuti,sinippoq
1155,einschlafen::V,zaspati,sinippoq
1156,schlafen::V,spati,sinik
1157,aufwachen::V,probuditi se,iterpoq
1158,aufwachen::V,probuditi se,eqqumavoq
1159,aufstehen::V,ustati,makippoq
1160,sich erholen::V,odmoriti se,qasuerserpoq
1161,krank werden::V,oboljeti se,
1162,krank werden::V,razboljeti se,
1163,krank sein::V,bolovati,
1164,schmerzen::V,boljeti,anneraa
1165,schmerzen::V,boljeti,annernarpoq
1166,husten::V,kašljati,quersorpoq
1167,genesen::V,ozdraviti,ajunngissivoq
1168,genesen::V,ozdraviti,ilisimmarpoq
1169,genesen::V,ozdraviti,ilorrippoq
1170,genesen::V,oporaviti se,ajunngissivoq
1171,genesen::V,oporaviti se,ilisimmarpoq
1172,genesen::V,oporaviti se,ilorrippoq
1173,sterben::V,umrijeti,toquvoq
1174,umkommen::V,skapati,
1175,sich bewegen::V,gibati se,ingerlavoq
1176,sich bewegen::V,kretati se,ingerlavoq
1177,sich rühren::V,maknuti se,
1178,sich erheben::V,dići se,
1179,sich setzen::V,sjesti,ingippoq
1180,hinfallen::V,pasti,
1181,laufen::V,hodati,arpappoq
1182,schreiten::V,stupati,ingerlavoq
1183,spazierengehen::V,šetati se,utertakajaarpoq
1184,spazierengehen::V,šetati se,utertakattajaarpoq
1185,eilen::V,hitati,qaa qaa
1186,eilen::V,hitati,qiilasaarpoq
1187,eilen::V,hitati,ingerlasaarpaa
1188,sich beeilen::V,požuriti se,tuaviorpoq
1189,sausen::V,juriti,uiguut
1190,rennen::V,trčati,igivoq
1191,springen::V,skakati,upernassaq
1192,klettern::V,popeti se,pilaakkeerpoq
1193,klettern::V,penjati se,pilaakkeerpoq
1194,schaukeln::V,ljuljati se,aalavoq
1195,kriechen::V,puzati,
1196,kriechen::V,gmizati,
1197,schwimmen::V,plivati,naluppoq
1198,tauchen::V,roniti,allorpoq
1199,tauchen::V,gnjuriti,allorpoq
1200,rudern::V,veslati,ipuppaa
1201,fahren::V,voziti se,qimusserpoq
1202,fliegen::V,letjeti,timmivoq
1203,fliegen::V,lijetati,timmivoq
1204,gehen::V,ići,
1205,weggehen::V,otići,piiarpoq
1206,abfahren::V,krenuti,
1207,abfahren::V,otputovati,
1208,anhalten::V,stati,unitsippaa
1209,anhalten::V,zaustaviti,unitsippaa
1210,hineingehen::V,ulaziti,timaappaa
1211,eintreten::V,ući,allattorpaa
1212,kommen::V,doći,qaa-
1213,kommen::V,doći,pivaa
1214,ankommen::V,stići,tikippoq
1215,zurückkommen::V,vratiti se,angerlarpoq
1216,zurückkommen::V,povratiti se,angerlarpoq
1217,bleiben::V,ostati,uninngavoq
1218,warten::V,čekati,paavoq
1219,warten::V,čekati,utaqqivoq
1220,erwarten::V,očekivati,
1221,suchen::V,tražiti,nivivaa
1222,finden::V,naći,nanivaa
1223,versuchen::V,pokušati,uuppaa
1224,versuchen::V,pokušati,ussersarpaa
1225,vorbereiten::V,spremiti,piareersarpaa
1226,vorbereiten::V,pripremiti,piareersarpaa
1227,lieben::V,voljeti,asavaa
1228,mögen::V,voljeti,akaaraa
1229,lachen::V,smijati se,
1230,rühren::V,taknuti,qeerlerpaa
1231,weinen::V,plakati,qiavoq
1232,schimpfen::V,psovati,qatimaarpoq
1233,sich ärgern::V,ljutiti se,ugguutigaa
1234,sich fürchten::V,bojati se,eqqanaarpoq
1235,fürchten::V,bojati se,ersigaa
1236,fliehen::V,pobjeći,qimaavoq
1237,flüchten::V,utjeći,allikarfigaa
1238,sehen::V,vidjeti,isigaa
1239,anschauen::V,ogledati,
1240,ansehen::V,gledati,alaatsinaappaa
1241,hören::V,čuti,tusarpaa
1242,zuhören::V,slušati,naalappoq
1243,probieren::V,probati,
1244,riechen::V,osjećati miris,tipippoq
1245,fühlen::V,osjećati,misigaa
1246,scheinen::V,činiti se,takutippoq
1247,zu sehen sein::V,biti vidljiv,
1248,vernehmen::V,saznati,
1249,frieren::V,zima je,qiiavoq
1250,tun::V,raditi,iliorpoq
1251,können::V,moći,
1252,wollen::V,htjeti,piumavaa
1253,anfangen::V,početi,pilerpoq
1254,beenden::V,svršiti,naggaserpaa
1255,beenden::V,dovršiti,naggaserpaa
1256,aufhören::V,prestati,naammatsippaa
1257,gelingen::V,uspjeti,
1258,geraten::V,desiti se,
1259,öffnen::V,otvoriti,ammarpaa
1260,schließen::V,zatvoriti,matuaa
1261,stellen::V,metnuti,ilivaa
1262,stellen::V,metnuti,iliorarpai
1263,stellen::V,metnuti,ilioqqarpai
1264,stellen::V,postaviti,ilivaa
1265,stellen::V,postaviti,iliorarpai
1266,stellen::V,postaviti,ilioqqarpai
1267,setzen::V,posaditi,iliorarpai
1268,setzen::V,posaditi,ilioqqarpai
1269,legen::V,polagati,ilivaa
1270,berühren::V,doticati,attorpaa
1271,berühren::V,dodirivati,attorpaa
1272,verbinden::V,spojiti,taperserpaa
1273,verbinden::V,zavezati,taperserpaa
1274,bedecken::V,pokriti,iikkerpaa
1275,bedecken::V,pokriti,iikkersorpaa
1276,aufhängen::V,objesiti,inivaa
1277,aufhängen::V,objesiti,iniorarpai
1278,anzünden::V,upaliti,saggaavoq
1279,anzünden::V,zapaliti,saggaavoq
1280,aufheben::V,podići,allisippaa
1281,aufheben::V,podignuti,allisippaa
1282,zurücklassen::V,ostaviti,aallarpoq
1283,zurücklassen::V,pustiti natrag,aallarpoq
1284,verlieren::V,izgubiti,annaavaa
1285,fallen lassen::V,ispustiti,nakkaavaa
1286,machen::V,uraditi,iliorpoq
1287,machen::V,načiniti,iliorpoq
1288,machen::V,napraviti,iliorpoq
1289,herstellen::V,proizvesti,anillatsippaa
1290,bauen::V,graditi,marrarterpaa
1291,reparieren::V,popraviti,iluarsaappaa
1292,verbessern::V,poboljšati,naqqippaa
1293,ändern::V,promijeniti,
1294,graben::V,kopati,assappaa
1295,graben::V,kopkati,assappaa
1296,beugen::V,saviti,qappappoq
1297,biegen::V,saviti,qappappoq
1298,biegen::V,sagnuti,qappappoq
1299,drehen::V,vrtjeti,
1300,wenden::V,obrnuti,assappaa
1301,wenden::V,obrnuti,assakarpoq
1302,umdrehen::V,okrenuti,assakartippaa
1303,umdrehen::V,prevŕnuti,assakartippaa
1304,heben::V,dizati,kivippaa
1305,hochheben::V,dignuti,kissumiarpaa
1306,ergreifen::V,uhvatiti,isaappaa
1307,ergreifen::V,uhvatiti,isaguppaa
1308,ergreifen::V,prihvatiti,isaappaa
1309,ergreifen::V,prihvatiti,isaguppaa
1310,halten::V,držati,minarpaa
1311,drücken::V,pritiskivati,naqittaat
1312,schieben::V,gurati,
1313,kratzen::V,česati,qitsuppaa
1314,kratzen::V,grepsti,qitsuppaa
1315,lecken::V,lizati,aluppaa
1316,beißen::V,ujesti,kiivaa
1317,beißen::V,gristi,kiivaa
1318,abreißen::V,otkinuti,aqqarpaa
1319,abreißen::V,otkinuti,isaterpaa
1320,abschneiden::V,odrezati,kipivaa
1321,binden::V,vezati,kakkersarpaa
1322,stecken::V,turiti,kussunneq
1323,brechen::V,slomiti,nallorpaa
1324,klopfen::V,lupati,pattappaa
1325,klopfen::V,kucati,pattappaa
1326,hauen::V,tući,aqivaa
1327,hauen::V,udarati,aqivaa
1328,kleben::V,lijepiti,qaappoq
1329,reiben::V,trti,tagiarpaa
1330,reiben::V,trti,tangiarpaa
1331,streichen::V,namazati,erlerpoq
1332,schleifen::V,brusiti,sequppaa
1333,schneiden::V,rezati,uullivoq
1334,rütteln::V,drmati,
1335,schütteln::V,tresti,aalavoq
1336,schwenken::V,mahati,issarpoq
1337,schütten::V,sipati,
1338,schütten::V,lijevati,
1339,füllen::V,napuniti,immerpaa
1340,einwickeln::V,umotati,immoqquserpaa
1341,einwickeln::V,zamotati,immoqquserpaa
1342,tragen::V,nositi,maqippaa
1343,tragen::V,nositi,assartorpoq
1344,schleppen::V,tegliti,assartorpoq
1345,ziehen::V,vući,kalippaa
1346,ziehen::V,vući,kalissarpoq
1347,aufbewahren::V,čuvati,toqqorpaa
1348,werfen::V,bacati,kuivaa
1349,fangen::V,loviti,anguaa
1350,fangen::V,hvatati,anguaa
1351,packen::V,ščepati,
1352,packen::V,zgrabiti,
1353,verstecken::V,sakriti,anngigaa
1354,teilen::V,podijeliti,agguut
1355,teilen::V,podijeliti,agguusersorpaa
1356,schicken::V,slati,nassiuppaa
1357,bringen::V,donijeti,aggiuppaa
1358,bringen::V,donijeti,nassataraa
1359,hinzufügen::V,dodati,
1360,hinzufügen::V,pridati,
1361,bekommen::V,dobiti,tiguaa
1362,erhalten::V,primiti,tiguaa
1363,nehmen::V,uzeti,pivoq
1364,nehmen::V,uzeti,tiguaa
1365,wählen::V,izabrati,
1366,auswählen::V,odabrati,
1367,bewahren::V,sačuvati,sukkunik simerserpaa
1368,behindern::V,smetati,
1369,verderben::V,pokvariti,asiutippaa
1370,verderben::V,pokvariti,piuneerunnerit
1371,beschädigen::V,oštetiti,
1372,zerbrechen::V,razbiti,ukuvoq
1373,zerbrechen::V,prelomiti,ukuvoq
1374,zerreißen::V,poderati,tisavaa
1375,zerreißen::V,poderati,alittorpaa
1376,zerreißen::V,rastrgnuti,tisavaa
1377,zerreißen::V,rastrgnuti,alittorpaa
1378,zerstören::V,razoriti,aserorpaa
1379,zerstören::V,razrušiti,aserorpaa
1380,verbrennen::V,spaliti,seerpoq
1381,verbrennen::V,sagorjeti,seerpoq
1382,geben::V,dati,pivoq
1383,reichen::V,pružiti,
1384,schenken::V,darivati,
1385,versprechen::V,obećati,neriorsorpaa
1386,wünschen::V,željeti,kissaat
1387,loben::V,hvaliti,nersorpaa
1388,loben::V,hvaliti,nersornaat
1389,küssen::V,ljubiti,kunippaa
1390,küssen::V,ljubiti,kunissorpaa
1391,wiegen::V,njihati,
1392,wiegen::V,ljuljati,
1393,zudecken::V,pokriti,majorpaa
1394,wecken::V,probuditi,itersarpaa
1395,zeigen::V,pokazati,tikkuuppaa
1396,führen::V,voditi,tasissiuppaa
1397,führen::V,voditi,ilitsersorpaa
1398,führen::V,voditi,tasissersuuppaa
1399,lehren::V,učiti,ilinniartippaa
1400,unterrichten::V,poučiti,ajoqerpaa
1401,unterrichten::V,poučiti,ajoqersorpaa
1402,unterrichten::V,poučiti,ilinniartitsivoq
1403,aufziehen::V,uzgajati,inororsarpaa
1404,leiten::V,upravljati,iluatsippaa
1405,antreiben::V,natjeravati,ikusimmippaa
1406,lassen::V,dati,
1407,einladen::V,pozvati,qaaqquaa
1408,einladen::V,pozvati,qaasarpaa
1409,vereinigen::V,ujediniti,taperserpaa
1410,besuchen::V,posjetiti,tikeraarpaa
1411,treffen::V,sresti,aporappaa
1412,sich versammeln::V,okupiti se,majorpoq
1413,spielen::V,igrati se,pinnguarpoq
1414,singen::V,pjevati,erinarsorpoq
1415,tanzen::V,plesati,qitippoq
1416,sich trennen::V,razići se,immikkoortippaa
1417,verlassen::V,ostaviti,
1418,verlassen::V,napustiti,
1419,retten::V,spasiti,annaappaa
1420,bewachen::V,čuvati,
1421,bewachen::V,stražariti,
1422,schützen::V,čuvati,eriagaa
1423,schützen::V,čuvati,pineqartaalivaa
1424,verteidigen::V,obraniti,
1425,sich schlagen::V,biti se,
1426,sich schlagen::V,udariti se,
1427,schießen::V,pucati,aallaavaa
1428,schießen::V,pucati,piseriuppaa
1429,schießen::V,strijeljati,aallaavaa
1430,schießen::V,strijeljati,piseriuppaa
1431,siegen::V,pobijediti,
1432,ärgern::V,ljutiti,ninngassarpaa
1433,ärgern::V,ljutiti,ninngassaarpaa
1434,schlagen::V,biti,unatarpaa
1435,schlagen::V,udariti,unatarpaa
1436,treten::V,šutnuti,tukerpoq
1437,stechen::V,ubosti,iguppaa
1438,stechen::V,ubosti,qasilippoq
1439,stoßen::V,gurnuti,ikuserpaa
1440,stoßen::V,gurnuti,ikusimmippaa
1441,stehlen::V,ukrasti,tillippaa
1442,stören::V,smetati,akornuserpaa
1443,belästigen::V,smetati,
1444,belästigen::V,dosaditi,
1445,verbergen::V,skriti,anngigaa
1446,täuschen::V,obmanuti,
1447,betrügen::V,prevarati,peqquserluttuliorfigaa
1448,töten::V,ubiti,maappaa
1449,töten::V,ubiti,toquppaa
1450,wohnen::V,stanovati,najugaqarpoq
1451,arbeiten::V,raditi,sulivoq
1452,sammeln::V,sabrati,katersorpai
1453,pflücken::V,ubrati,
1454,jagen::V,loviti,piniarpoq
1455,fischen::V,ribati,aalisarpoq
1456,fischen::V,loviti ribu,aalisarpoq
1457,fassen::V,uloviti,
1458,hüten::V,pasti,
1459,treiben::V,goniti,
1460,anbinden::V,privezati,qilerut
1461,anbinden::V,privezati,qilersorpaa
1462,anbinden::V,privezati,ungerlatserpaa
