,Concept_ID,hi,be
132,Funke::N,स्फुलिंग,іскра
133,Feuer::N,आग,агонь
134,Feuer::N,आतिश,агонь
135,Feuer::N,अग्नि,агонь
136,Licht::N,रोशनी,святло
137,Licht::N,प्रकाश,святло
138,Schatten::N,छाया,цень
139,Schatten::N,परछाई,цень
140,Wetter::N,ऋतु,пагода
141,Wetter::N,ऋतु,надворʼе
142,Wetter::N,मौसम,пагода
143,Wetter::N,मौसम,надворʼе
144,Nebel::N,धुँध,туман
145,Nebel::N,कुहरा,туман
146,Wolke::N,मेघ,воблака
147,Wolke::N,अभ्र,воблака
148,Regen::N,मेंह,дождж
149,Regen::N,बारिश,дождж
150,Schnee::N,हिम,снег
151,Schnee::N,बर्फ़,снег
152,Eis::N,हिम,лёд
153,Eis::N,बर्फ़,лёд
154,Frost::N,ठंड,мароз
155,Kälte::N,सर्दी,холад
156,Kälte::N,शीतलता,холад
157,Hitze::N,ताप,спёка
158,Hitze::N,गरमी,спёка
159,Raureif::N,पाला,іней
160,Regenbogen::N,इंद्र-धनुष,вясёлка
161,Donner::N,गरज,гром
162,Donner::N,मेघ-गर्जन,гром
163,Strömung::N,बहाव,цячэнне
164,Strömung::N,प्रवाह,цячэнне
165,Tropfen::N,बूँद,кропля
166,Schaum::N,झाग,пена
167,Schmutz::N,गंद,гразь
168,Schmutz::N,कीचड़,гразь
169,See::N,झील,возера
170,See::N,सरोवर,возера
171,Sumpf::N,दलदल,багна
172,Sumpf::N,धँसान,багна
173,Moor::N,झाबर,балота
174,Moor::N,धँसान,балота
175,Wiese::N,घास-स्थल,луг
176,Wald::N,जंगल,лес
177,Hügel::N,टीला,узгорак
178,Hügel::N,पहाड़,узгорак
179,Anhöhe::N,टीला,узвышша
180,Anhöhe::N,पहाड़ी,узвышша
181,Berg::N,पहाड़,гара
182,Gipfel::N,शिखर,вяршыня
183,Höhle::N,गुहा,пячора
184,Höhle::N,गुफ़ा,пячора
185,Abhang::N,ढाल,схіл
186,Abhang::N,ढलान,схіл
187,Quelle::N,चश्मा,крыніца
188,Bach::N,सोता,ручай
189,Bach::N,नदिका,ручай
190,Fluss::N,नदी,рака
191,Fluss::N,सरिता,рака
192,Ufer::N,तट,бераг
193,Ufer::N,किनारा,бераг
194,Küste::N,समुद्र-तट,узбярэжжа
195,Festland::N,महाद्वीप,суша
196,Meer::N,सागर,мора
197,Meer::N,समुद्र,мора
198,Bucht::N,खाड़ी,бухта
199,Insel::N,टापू,востраў
200,Insel::N,द्वीप,востраў
201,Blume::N,फूल,кветка
202,Blume::N,पुष्प,кветка
203,Gras::N,घास,трава
204,Wurzel::N,मूल,корань
205,Baum::N,पेड़,дрэва
206,Baum::N,वृक्ष,дрэва
207,Stamm::N,धड़,ствол
208,Rinde::N,छाल,кара
209,Rinde::N,वल्कल,кара
210,Ast::N,डाल,сук
211,Ast::N,शाखा,сук
212,Zweig::N,टहनी,галіна
213,Blatt::N,पत्र,ліст
214,Blatt::N,पत्ता,ліст
215,Birke::N,भूर्ज,бяроза
216,Kiefer[Baum]::N,पाइन-वृक्ष,хвоя
217,Kiefer[Baum]::N,पाइन-वृक्ष,сасна
218,Weide[Baum]::N,बेंत,вярба
219,Tanne::N,फ़र,яліна
220,Horn::N,सींग,рог
221,Horn::N,विषाण,рог
222,Feder::N,पर,пяро
223,Feder::N,पंख,пяро
224,Fell::N,खाल,шкура
225,Fell::N,पशु-चर्म,шкура
226,Flügel::N,पंख,крыло
227,Flügel::N,डैना,крыло
228,Klaue::N,पंजा,кіпцюр
229,Kralle::N,पंजा,лапа
230,Kralle::N,नाख़ून,лапа
231,Schwanz::N,पूँछ,хвост
232,Ei::N,अंडा,яйка
233,Nest::N,नीड़,гняздо
234,Nest::N,घोंसला,гняздо
235,Bau::N,बिल,нара
236,Bau::N,माँद,нара
237,Tier::N,पशु,жывёла
238,Tier::N,जानवर,жывёла
239,Herde::N,गल्ला,статак
240,Kuh::N,गौ,карова
241,Kuh::N,गाय,карова
242,Bulle::N,साँड़,бык
243,Pferd::N,अश्व,конь
244,Pferd::N,घोड़ा,конь
245,Schaf::N,भेड़,авечка
246,Schwein::N,शूकर,свіння
247,Hund::N,श्वान,сабака
248,Hund::N,कुत्ता,сабака
249,Katze::N,बिल्ली,кошка
250,Bär::N,रीछ,мядзведзь
251,Bär::N,भालू,мядзведзь
252,Eichhörnchen::N,गिलहरी,вавёрка
253,Elch::N,एल्क,лось
254,Fuchs::N,लोमड़ी,ліса
255,Hase::N,खरहा,заяц
256,Hase::N,ख़रगोश,заяц
257,Maus::N,मूष,мыш
258,Maus::N,चूहा,мыш
259,Wolf::N,वृक,воўк
260,Wolf::N,भेड़िया,воўк
261,Vogel::N,पक्षी,птах
262,Vogel::N,पक्षी,птушка
263,Vogel::N,चिड़िया,птах
264,Vogel::N,चिड़िया,птушка
265,Schwarm::N,झुंड,чарада
266,Huhn::N,मुर्ग़ी,курыца
267,Hahn::N,मुर्ग़ा,певень
268,Gans::N,हंस,гусь
269,Gans::N,हंसिनी,гусь
270,Adler::N,उक़ाब,арол
271,Ente::N,बतख़,качка
272,Ente::N,बत्तक,качка
273,Eule::N,उल्लू,сава
274,Kranich::N,सारस,жораў
275,Kranich::N,सारस,журавель
276,Kranich::N,क्रौंंच,жораў
277,Kranich::N,क्रौंंच,журавель
278,Krähe::N,काक,варона
279,Kuckuck::N,कोयल,зязюля
280,Kuckuck::N,कोकिल,зязюля
281,Schwan::N,हंस,лебедзь
282,Schwan::N,मराल,лебедзь
283,Fisch::N,मछली,рыба
284,Fisch::N,मत्स्य,рыба
285,Barsch::N,पर्च,акунь
286,Hecht::N,पाइक,шчупак
287,Schlange[Tier]::N,सर्प,змяя
288,Wurm::N,कृमि,чарвяк
289,Wurm::N,कीड़ा,чарвяк
290,Spinne::N,लूता,павук
291,Spinne::N,मकड़ी,павук
292,Ameise::N,चींटी,мурашка
293,Laus::N,जूँ,вош
294,Mücke::N,डाँस,камар
295,Fliege::N,मक्खी,муха
296,Fliege::N,मक्षिका,муха
297,Schmetterling::N,तितली,матыль
298,Beere::N,बेरी,ягада
299,Apfel::N,सेब,яблык
300,Pilz::N,खुंबी,грыб
301,Zwiebel::N,प्याज़,цыбуля
302,Saat::N,बीज,семя
303,Korn::N,दाना,зерне
304,Heu::N,मूखी घास,сена
305,Schale::N,बकला,шалупінне
306,Schale::N,छिलका,шалупінне
307,Grube::N,गड्ढा,яма
308,Falle::N,जाल,пастка
309,Falle::N,फँदा,пастка
310,Schlinge::N,फँदा,сіло
311,Spur::N,सुराग़,след
312,Spur::N,पद-चिह्न,след
313,Asche::N,राख,попел
314,Dreck::N,मैल,бруд
315,Dreck::N,गंदगी,бруд
316,Eisen::N,लोहा,жалеза
317,Gold::N,सोना,золата
318,Gold::N,स्वर्ण,золата
319,Silber::N,रजत,сребра
320,Silber::N,चाँदी,сребра
321,Kohle::N,कोयला,вугаль
322,Glas::N,काँच,шкло
323,Lehm::N,चिकनी मिट्टी,гліна
324,Sand::N,रेत,пясок
325,Sand::N,बालू,пясок
326,Mensch::N,मानव,чалавек
327,Mensch::N,इनसान,чалавек
328,Mensch::N,मनुष्य,чалавек
329,Mann::N,आदमी,мужчына
330,Mann::N,पुरुष,мужчына
331,Frau::N,औरत,жанчына
332,Frau::N,महिला,жанчына
333,Frau::N,स्त्री,жанчына
334,Kind::N,बाल,дзіця
335,Kind::N,बच्चा,дзіця
336,Junge::N,लड़का,хлопчык
337,Mädchen::N,लड़की,дзяўчынка
338,Mädchen::N,कुमारी,дзяўчынка
339,Familie::N,परिवार,сямʼя
340,Großvater::N,दादा,дзядуля
341,Großmutter::N,नानी,бабуля
342,Eltern::N,माँ-बाप,бацькі
343,Eltern::N,माता-पिता,бацькі
344,Vater::N,बाप,бацька
345,Vater::N,पिता,бацька
346,Mutter::N,माँ,маці
347,Mutter::N,माता,маці
348,Sohn::N,बेटा,сын
349,Sohn::N,पुत्र,сын
350,Tochter::N,बेटी,дачка
351,Tochter::N,पुत्री,дачка
352,Bruder::N,भाई,брат
353,Bruder::N,भ्राता,брат
354,Schwester::N,बहन,сястра
355,Schwester::N,भगिनी,сястра
356,Onkel::N,ताऊ,дзядзька
357,Onkel::N,काका,дзядзька
358,Tante::N,बूआ,цётка
359,Tante::N,फूफी,цётка
360,Tante::N,ख़ाला,цётка
361,Ehemann::N,पति,муж
362,Ehemann::N,शौहर,муж
363,Ehefrau::N,बीवी,жонка
364,Freude::N,आनंद,радасць
365,Freude::N,प्रसन्नता,радасць
366,Gelächter::N,हँसी,смех
367,Gelächter::N,क़हक़हा,смех
368,Glück::N,आनंद,шчасце
369,Glück::N,ख़ुशी,шчасце
370,Kummer::N,शोक,гора
371,Kummer::N,दुःख,гора
372,Wunsch::N,इच्छा,жаданне
373,Wunsch::N,अभिलाषा,жаданне
374,Lust::N,चाह,цяга
375,Lust::N,कामना,цяга
376,Geist::N,जान,дух
377,Geist::N,प्राण,дух
378,Gedanke::N,विचार,думка
379,Gedächtnis::N,याददाश्त,памяць
380,Gedächtnis::N,स्मरण-शक्ति,памяць
381,Verstand::N,समझ,розум
382,Verstand::N,अक़्ल,розум
383,Verstand::N,बुद्धि,розум
384,Sinn::N,अर्थ,сэнс
385,Grund::N,वजह,зачэпка
386,Grund::N,कारण,зачэпка
387,Wahrheit::N,सत्य,праўда
388,Wahrheit::N,सच्चाई,праўда
389,Gespräch::N,चर्चा,размова
390,Gespräch::N,वार्ता,размова
391,Gespräch::N,बात-चीत,размова
392,Märchen::N,क़िस्सा,казка
393,Erzählung::N,कथा,расказ
394,Erzählung::N,कथा,апавяданне
395,Erzählung::N,कहानी,расказ
396,Erzählung::N,कहानी,апавяданне
397,Nachricht::N,सूचना,вестка
398,Nachricht::N,सूचना,паведамленне
399,Nachricht::N,समाचार,вестка
400,Nachricht::N,समाचार,паведамленне
401,Neuigkeit::N,ख़बर,навіна
402,Neuigkeit::N,समाचार,навіна
403,Name::N,नाम,імя
404,Rätsel::N,पहेली,загадка
405,Rede::N,वचन,прамова
406,Rede::N,भाषण,прамова
407,Sprache::N,भाषा,мова
408,Sprache::N,ज़बान,мова
409,Stimme::N,स्वर,голас
410,Stimme::N,आवाज़,голас
411,Wort::N,शब्द,слова
412,Wort::N,लफ़्ज़,слова
413,Zeichen::N,निशान,знак
414,Ruf::N,पुकार,кліч
415,Ruf::N,आह्वान,кліч
416,Lärm::N,शोर,шум
417,Lärm::N,हुल्लड़,шум
418,Laut::N,स्वर,гук
419,Laut::N,ध्वनि,гук
420,Ton::N,सुर,гучанне
421,Ton::N,स्वर,гучанне
422,Lied::N,गीत,песня
423,Ruhe::N,आराम,спакой
424,Ruhe::N,ख़ामोशी,спакой
425,Leute::N,लोग,людзі
426,Volk::N,क़ौम,народ
427,Volk::N,प्रजा,народ
428,Arbeit::N,काम,праца
429,Arbeit::N,काम,работа
430,Gast::N,अतिथि,госць
431,Gast::N,मेहमान,госць
432,Geschenk::N,उपहार,падарунак
433,Geschenk::N,तोहफ़ा,падарунак
434,Spiel::N,खेल,гульня
435,Spiel::N,क्रीड़ा,гульня
436,Gesellschaft::N,साथ,таварыства
437,Hilfe::N,मदद,дапамога
438,Hilfe::N,सहायता,дапамога
439,Freund::N,मित्र,друг
440,Freund::N,मित्र,сябар
441,Kamerad::N,साथी,прыяцель
442,Kamerad::N,कामरेड,прыяцель
443,Angelegenheit::N,बात,справа
444,Angelegenheit::N,मामला,справа
445,Anzahl::N,तादाद,колькасць
446,Anzahl::N,संख्या,колькасць
447,Art::N,तरह,від
448,Art::N,क़िस्म,від
449,Stück::N,फाँक,кусок
450,Stück::N,फाँक,кавалак
451,Stück::N,टुकड़ा,кусок
452,Stück::N,टुकड़ा,кавалак
453,Teil::N,भाग,частка
454,Teil::N,हिस्सा,частка
455,Hälfte::N,अर्धभाग,палова
456,Hälfte::N,अर्धभाग,палавіна
457,Kreis::N,चक्कर,круг
458,Kreuz::N,सलीब,крыж
459,Kreuz::N,क्रूस,крыж
460,Linie::N,लाइन,лінія
461,Strich::N,लकीर,рыса
462,Abstand::N,अंतर,прамежак
463,Abstand::N,फ़ासला,прамежак
464,Entfernung::N,दूरी,адлегласць
465,Entfernung::N,फ़ासला,адлегласць
466,Gegend::N,इलाक़ा,мясцовасць
467,Platz::N,जगह,месца
468,Platz::N,स्थान,месца
469,Ort::N,स्थल,месца
470,Ort::N,स्थान,месца
471,Seite::N,ओर,бок
472,Seite::N,तरफ़,бок
473,Mitte::N,बीच,сярэдзіна
474,Mitte::N,मध्य,сярэдзіна
475,Gegenstand::N,चीज़,прадмет
476,Gegenstand::N,पदार्थ,прадмет
477,Sache::N,चीज़,рэч
478,Sache::N,वस्तु,рэч
479,Rand::N,छोर,край
480,Rand::N,उपांत,край
481,Kante::N,कोर,руб
482,Kante::N,कोर,кант
483,Kante::N,किनारा,руб
484,Kante::N,किनारा,кант
485,Ecke::N,कोना,вугал
486,Ecke::N,नुक्कड़,вугал
487,Spitze::N,नोक,кончык
488,Ende::N,छोर,канец
489,Ende::N,सिरा,канец
490,Loch::N,छेद,дзірка
491,Loch::N,सूराख़,дзірка
492,Winkel::N,कोण,вугал
493,Winkel::N,कोना,вугал
494,Muster::N,नमूना,узор
495,Muster::N,डिज़ाइन,узор
496,Größe::N,परिमाण,памер
497,Größe::N,विस्तार,памер
498,Länge::N,लंबाई,даўжыня
499,Höhe::N,ऊँचाई,вышыня
500,Höhe::N,उच्चता,вышыня
501,Gewicht::N,भार,вага
502,Gewicht::N,वज़न,вага
503,Menge::N,मात्रा,колькасць
504,Haufen::N,ढेर,куча
505,Haufen::N,अंबार,куча
506,Reihe::N,क़तार,рад
507,Reihe::N,पंक्ति,рад
508,Boot::N,नाव,лодка
509,Boot::N,नौका,лодка
510,Ruder::N,चप्पू,вясло
511,Schlitten::N,बर्फ़-गाड़ी,сані
512,Ski::N,स्की,лыжа
513,Lagerfeuer::N,अलाव,вогнішча
514,Lagerfeuer::N,कैंप-फ़ायर,вогнішча
515,Last::N,भार,цяжар
516,Gang::N,चाल,ход
517,Schritt::N,डग,шаг
518,Schritt::N,डग,крок
519,Schritt::N,क़दम,шаг
520,Schritt::N,क़दम,крок
521,Norden::N,उत्तर,поўнач
522,Süden::N,दक्खिन,поўдзень
523,Westen::N,पश्चिम,захад
524,Osten::N,पूरब,усход
525,Holz::N,काठ,дрэва
526,Holz::N,काठ,драўніна
527,Holz::N,काष्ठ,дрэва
528,Holz::N,काष्ठ,драўніна
529,Brett::N,पटरा,дошка
530,Brett::N,तख़्ता,дошка
531,Platte::N,फलक,пліта
532,Platte::N,तख़्ता,пліта
533,Stütze::N,टेक,падпорка
534,Stütze::N,थूनी,падпорка
535,Stange::N,छड़,жэрдка
536,Stange::N,बाँस,жэрдка
537,Stock::N,लाठी,палка
538,Stab::N,लग्गा,шост
539,Rohr::N,नल,труба
540,Haus::N,घर,дом
541,Haus::N,मकान,дом
542,Heim::N,घर,дом
543,Heim::N,घर,хата
544,Heim::N,गृह,дом
545,Heim::N,गृह,хата
546,Ofen::N,चूल्हा,печ
547,Fußboden::N,फ़र्श,падлога
548,Tisch::N,मेज़,стол
549,Stuhl::N,कुरसी,стул
550,Stuhl::N,कुरसी,крэсла
551,Wiege::N,पालना,калыска
552,Wiege::N,हिंडोला,калыска
553,Bett::N,खाट,ложак
554,Bett::N,खाट,пасцель
555,Bett::N,पलंग,ложак
556,Bett::N,पलंग,пасцель
557,Regal::N,शेल्फ़,паліца
558,Kiste::N,पेटी,скрынка
559,Kiste::N,डिब्बा,скрынка
560,Fenster::N,खिड़की,акно
561,Tür::N,द्वार,дзверы
562,Tür::N,दरवाज़ा,дзверы
563,Tor::N,फाटक,вароты
564,Zaun::N,बाड़ा,агароджа
565,Dach::N,छत,дах
566,Dach::N,छप्पर,дах
567,Leiter::N,सीढ़ी,лесвіца
568,Besen::N,झाड़ू,мятла
569,Besen::N,बुहारी,мятла
570,Spaten::N,कुदाल,лапата
571,Spaten::N,कुदाल,жалязняк
572,Schaufel::N,बेलचा,шуфлік
573,Schaufel::N,बेलचा,лапатка
574,Schaufel::N,फावड़ा,шуфлік
575,Schaufel::N,फावड़ा,лапатка
576,Gabel::N,काँटा,відэлец
577,Löffel::N,चम्मच,лыжка
578,Messer::N,छुरा,нож
579,Messer::N,चाक़ू,нож
580,Nagel::N,कील,цвік
581,Nagel::N,मेख़,цвік
582,Netz::N,जाल,сетка
583,Haken::N,अंकुश,крук
584,Griff::N,मूठ,ручка
585,Griff::N,हत्था,ручка
586,Schloss::N,ताला,замок
587,Bild::N,चित्र,карціна
588,Figur::N,मूर्ति,фігура
589,Puppe::N,पुतली,лялька
590,Puppe::N,गुड़िया,лялька
591,Beutel::N,झोला,мяшок
592,Bündel::N,पुलिंदा,вязка
593,Tasche::N,बेग,торба
594,Tasche::N,बस्ता,торба
595,Eimer::N,बाल्टी,вядро
596,Deckel::N,ढक्कन,накрыўка
597,Geschirr::N,बरतन-भाँड़े,пасуда
598,Sack::N,बोरा,мех
599,Tasse::N,प्याला,кубак
600,Topf::N,देग़चा,каструля
601,Kessel::N,देग़,кацёл
602,Kessel::N,बटलोई,кацёл
603,Essen::N,खाना,ежа
604,Nahrung::N,भोजन,харч
605,Speise::N,खाना,страва
606,Speise::N,व्यंजन,страва
607,Fleisch::N,मांस,мяса
608,Fleisch::N,गोश्त,мяса
609,Getreide::N,अनाज,збожжа
610,Brei::N,भरता,каша
611,Brei::N,दलिया,каша
612,Brot::N,रोटी,хлеб
613,Scheibe::N,कतला,луста
614,Scheibe::N,कतला,скібка
615,Fett::N,वसा,тлушч
616,Fett::N,चरबी,тлушч
617,Butter::N,मक्खन,масла
618,Öl::N,तेल,алей
619,Salz::N,नमक,соль
620,Suppe::N,सूप,суп
621,Suppe::N,शोरबा,суп
622,Honig::N,शहद,мёд
623,Milch::N,दूध,малако
624,Tee::N,चाय,чай
625,Tee::N,चाय,гарбата
626,Leder::N,चमड़ा,скура
627,Wolle::N,ऊन,воўна
628,Stoff::N,कपड़ा,тканіна
629,Nadel::N,सूई,іголка
630,Faden::N,डोरा,нітка
631,Knopf::N,बटन,гузік
632,Knopf::N,घुंडी,гузік
633,Knoten::N,गाँठ,вузел
634,Knoten::N,गुत्थी,вузел
635,Farbe::N,रंग,фарба
636,Farbe::N,वर्ण,фарба
637,Kleidung::N,पहनावा,адзенне
638,Hemd::N,कुरता,кашуля
639,Hemd::N,क़मीज़,кашуля
640,Kragen::N,गरदनी,каўнер
641,Kragen::N,गरेबान,каўнер
642,Ärmel::N,आस्तीन,рукаў
643,Hose::N,पैंट,штаны
644,Hose::N,पतलून,штаны
645,Gürtel::N,पेटी,пояс
646,Gürtel::N,मेखला,пояс
647,Mütze::N,टोपी,шапка
648,Schuh::N,जूता,чаравік
649,Stiefel::N,बूट,бот
650,Ring::N,अँगूठी,кольца
651,Band::N,पट्टी,стужка
652,Kamm::N,कंघी,расчоска
653,Spiegel::N,आईना,люстра
654,Spiegel::N,दर्पण,люстра
655,Riemen::N,तसमा,рэмень
656,Riemen::N,पट्टा,рэмень
657,Schnur::N,डोरी,вяроўка
658,Schnur::N,सुतली,вяроўка
659,Leine::N,रस्सी,павадок
660,Decke::N,रज़ाई,коўдра
661,Kissen::N,तकिया,падушка
662,Kissen::N,गाद्दा,падушка
663,Tuch::N,रूमाल,хустка
664,Tuch::N,वस्त्र,хустка
665,Handtuch::N,अँगोछा,ручнік
666,Kraft::N,ज़ोर,сіла
667,Kraft::N,शक्ति,сіла
668,Stärke::N,बल,моц
669,Stärke::N,ताक़त,моц
670,Gesundheit::N,स्वास्थ्य,здароўе
671,Gesundheit::N,तंदुरुस्ती,здароўе
672,Krankheit::N,रोग,хвароба
673,Krankheit::N,बीमारी,хвароба
674,Schmerz::N,दर्द,боль
675,Schmerz::N,पीड़ा,боль
676,Wunde::N,घाव,рана
677,Wunde::N,ज़ख़्म,рана
678,Fieber::N,ज्वर,гарачка
679,Fieber::N,ज्वर,ліхаманка
680,Fieber::N,बुख़ार,гарачка
681,Fieber::N,बुख़ार,ліхаманка
682,Arznei::N,दवा,лекі
683,Arznei::N,औषाधि,лекі
684,Brücke::N,पुल,мост
685,Brücke::N,सेतु,мост
686,Brunnen::N,कुआँ,калодзеж
687,Weide::N,चरागाह,паша
688,Pfad::N,पथ,сцежка
689,Pfad::N,पगडंडी,сцежка
690,Weg::N,मार्ग,шлях
691,Weg::N,मार्ग,дарога
692,Straße::N,राह,вуліца
693,Straße::N,रास्ता,вуліца
694,Dorf::N,गाँव,вёска
695,Dorf::N,ग्राम,вёска
696,Stadt::N,शहर,горад
697,Brief::N,ख़त,ліст
698,Brief::N,ख़त,пісьмо
699,Brief::N,पत्र,ліст
700,Brief::N,पत्र,пісьмо
701,Brief::N,चिट्ठी,ліст
702,Brief::N,चिट्ठी,пісьмо
703,Buch::N,किताब,кніга
704,Buch::N,पुस्तक,кніга
705,Buchstabe::N,अक्षर,літара
706,Zeitung::N,अख़बार,газета
707,Zeitung::N,समाचार-पत्र,газета
708,Leben::N,जीवन,жыццё
709,Leben::N,ज़िंदगी,жыццё
710,Tod::N,मौत,смерць
711,Tod::N,मृत्यु,смерць
712,Grab::N,क़ब्र,магіла
713,Kirche::N,चर्च,касцёл
714,Kirche::N,चर्च,царква
715,Kirche::N,गिरजा,касцёл
716,Kirche::N,गिरजा,царква
717,Sünde::N,पाप,грэх
718,Sünde::N,गुनाह,грэх
719,Gott::N,देव,бог
720,Gott::N,ईश्वर,бог
721,Arbeiter::N,मज़दूर,рабочы
722,Chef::N,अध्यक्ष,начальнік
723,Meister::N,शिल्पज्ञ,майстар
724,Arzt::N,वैद्य,урач
725,Arzt::N,डॉक्टर,урач
726,Arzt::N,चिकित्सक,урач
727,Lehrer::N,शिक्षक,настаўнік
728,Lehrer::N,अध्यापक,настаўнік
729,Geld::N,धन,грошы
730,Geld::N,पैसा,грошы
731,Geschäft::N,सौदा,заняцце
732,Geschäft::N,व्यापार,заняцце
733,Laden::N,दुकान,крама
734,Laden::N,दुकान,магазін
735,Preis::N,दाम,цана
736,Preis::N,मूल्य,цана
737,Ware::N,माल,тавар
738,Ware::N,पण्य,тавар
739,Nutzen::N,लाभ,выгада
740,Nutzen::N,फ़ायदा,выгада
741,Reichtum::N,धन,багацце
742,Reichtum::N,दौलत,багацце
743,Welt::N,विश्व,свет
744,Welt::N,दुनिया,свет
745,Land::N,देश,краіна
746,Land::N,मुल्क,краіна
747,Staat::N,राज्य,дзяржава
748,Staat::N,राष्ट्र,дзяржава
749,König::N,राजा,кароль
750,König::N,बादशाह,кароль
751,Macht::N,शासन,улада
752,Macht::N,सत्ता,улада
753,Grenze::N,सरहद,граніца
754,Krieg::N,जंग,вайна
755,Krieg::N,युद्ध,вайна
756,Feind::N,शत्रु,вораг
757,Feind::N,दुश्मन,вораг
758,Gewalt::N,हिंसा,насілле
759,Kampf::N,लड़ाई,барацьба
760,Kampf::N,संघर्ष,барацьба
761,Bogen[Waffe]::N,कमान,лук
762,Pfeil::N,बान,страла
