,Concept_ID,tt,lbe
746,jetzt::ADV,хәзер,цӏана
747,heute::ADV,бүген,хӏакьину
748,morgen::ADV,иртәгә,гьуит
749,morgen::ADV,иртәгә,гьунттий
750,bald::ADV,тиздән,
751,dann::ADV,аннары,яла
752,gestern::ADV,кичә,лахьхьу
753,einst::ADV,берчак,
754,damals::ADV,ул вакытта,та чӏумал
755,damals::ADV,ул чакта,та чӏумал
756,danach::ADV,да,яла
757,vorher::ADV,элек,хьхьнчӏ
758,vorher::ADV,элек,хьхьичӏва
759,zuerst::ADV,башта,бакӏрай
760,zuerst::ADV,башта,цӏу бутӏуй
761,einmal::ADV,бер,цал
762,einmal::ADV,бер мәртәбә,цал
763,manchmal::ADV,кайчакта,ваксса-таксса
764,oft::ADV,еш,чӏявуну
765,immer::ADV,һәркайчан,мудан
766,immer::ADV,һәркайчан,даиман
767,niemals::ADV,hичбер вакыт,тачӏав
768,hier::ADV,монда,шикку
769,hier::ADV,биредә,шикку
770,hierhin::ADV,монда,шиккун
771,von hier::ADV,моннан,шичча
772,dort::ADV,анда,гикку
773,dorthin::ADV,тегеләй,тиккун
774,geradeaus::ADV,турыдан-туры,тӏайланм
775,vorwärts::ADV,алга,хьхьичӏунмай
776,rückwärts::ADV,кире,махъа-хьхьичӏунмай
777,zurück::ADV,кире,махъунмай
778,unten::ADV,түбәндә,лув
779,hinab::ADV,аска,бакӏ-ялавай
780,hinab::ADV,аска,бакӏъялавай
781,oben::ADV,өстә,ялув
782,oben::ADV,югарыда,ялув
783,hinauf::ADV,өскә,лавай
784,überall::ADV,hәркайда,гьариий
785,überall::ADV,hәркайда,хьу-хьуний
786,überall::ADV,hәркайда,гьарца кӏанай
787,nicht::ADV,түгел,къа-
788,ein wenig::ADV,бераз,чанни
789,ein wenig::ADV,бераз,ца чансса
790,kaum::ADV,көчкә,дахьа
791,sehr::ADV,бик,оьну
792,sehr::ADV,бик,гужну
793,sehr::ADV,бик,хъинну
794,so::ADV,алай,укукн
795,noch::ADV,янә,гьала
796,noch::ADV,янә,уттигу
797,noch::ADV,янә,цакьинва
798,noch::ADV,янә,ттигу-шилагу
799,noch::ADV,тагын,гьала
800,noch::ADV,тагын,уттигу
801,noch::ADV,тагын,цакьинва
802,noch::ADV,тагын,ттигу-шилагу
803,nur::ADV,фәкать,анжагь
804,schon::ADV,инде,
805,wieder::ADV,янә,цӏуницӏа
806,wieder::ADV,тагын,цӏуницӏа
807,vergebens::ADV,юкка,аьдада
808,vergebens::ADV,юкка,нахӏакь
809,vor::PRP,алдыннан,хьхьичӏ
810,hinter::PRP,арттан,махъ
811,unter::PRP,астында,лув
812,durch::PRP,аша,-х
813,neben::PRP,тирәсендә,чӏарав
814,zwischen::PRP,арасында,дянив
815,wegen::PRP,сәбәпле,цӏаний
816,dies::PRN,бу,ва
817,das::PRN,ул,та
818,das::PRN,ул,кӏа
819,das::PRN,ул,га
820,alles::PRN,һәммә,щала
821,ich::PRN,мин,на
822,du::PRN,син,ина
823,er::PRN,ул,му
824,wir::PRN,без,жу
825,ihr::PRN,сез,зу
826,sie::PRN,ул,
827,was::FPRN,ни,ци
828,was::FPRN,нәрсә,ци
829,wer::FPRN,кем,цу
830,wo::FADV,кайда,чув
831,wohin::FADV,кая,чун
832,wie::FADV,ничек,цукун
833,warum::FADV,нигә,цан
834,wieviel::FNUM,ничә,циксса
835,eins::NUM,бер,ца
836,zwei::NUM,ике,кӏива
837,drei::NUM,өч,шамма
838,vier::NUM,дүрт,мукьа
839,vier::NUM,дүрт,мукьва
840,fünf::NUM,биш,ххюва
841,sechs::NUM,алты,ряхва
842,sieben::NUM,җиде,арула
843,acht::NUM,сигез,мяйва
844,neun::NUM,тугыз,урчӏва
845,zehn::NUM,ун,ацӏва
846,elf::NUM,унбер,ацӏния цава
847,zwölf::NUM,унике,ацӏиия кӏива
848,zwanzig::NUM,егерме,кьува
849,dreißig::NUM,утыз,зувира
850,vierzig::NUM,кырык,мукьцӏала
851,fünfzig::NUM,илле,ххюцӏала
852,sechzig::NUM,алтмыш,ряхцӏала
853,siebzig::NUM,җитмеш,
854,achtzig::NUM,сиксән,мяйцӏала
855,neunzig::NUM,туксан,урчӏцӏала
856,hundert::NUM,йөз,ттурш
857,hundert::NUM,йөз,ттуршва
858,tausend::NUM,мең,азарва
859,und::CNJ,вә,-гу
860,oder::CNJ,яки,я
861,oder::CNJ,яки,ягу
862,oder::CNJ,яисә,я
863,oder::CNJ,яисә,ягу
864,stehen::V,тору,ацӏан
865,sitzen::V,утыру,щяивкӏун икӏан
866,liegen::V,яту,утту нвхьуну икӏан
867,hängen::V,эленү,зурчӏай тӏун
868,werden::V,булу,хьун
869,passieren::V,булу,хьун
870,beginnen::V,башлану,дайдишин
871,beginnen::V,башлану,дайдирхьуну дикӏан
872,enden::V,бетү,къуртал дан
873,wechseln::V,үзгәртү,даххана хьун
874,wechseln::V,үзгәртү,даххана дуллан
875,aufgehen[Sonne]::V,чыгу,буклай бур
876,untergehen[Sonne]::V,бату,лаглай бур
877,scheinen[Sonne]::V,яктырту,битан
878,scheinen[Sonne]::V,яктырту,чани буллан
879,donnern::V,күкрәү,тӏий бур
880,wehen::V,исү,бишлай бур
881,strömen::V,агу,экьинан
882,fließen::V,агу,экьинан
883,sich drehen::V,бөтерелү,гьанан
884,schwanken::V,икеләнү,хъюлчу тӏун
885,schwanken::V,икеләнү,хӏуркку тӏун
886,schwingen::V,тирбәлү,хъюлчай тӏун
887,schwingen::V,тирбәлү,хъюлчу тӏун
888,fallen::V,егылу,багьлан
889,brennen::V,яну,ччучлан
890,rauchen::V,төтәү,пуркӏу тӏун
891,rauchen::V,төтенләү,пуркӏу тӏун
892,regnen::V,яву,лачӏун
893,regnen::V,яву,лачIлай дур
894,gefrieren::V,кату,микӏ лачӏун
895,tauen::V,эрү,баслан
896,tauen::V,эретү,баслан
897,schmelzen::V,эрү,баслан
898,schmelzen::V,эретү,баслан
899,trocknen::V,кибү,кьакьан
900,sieden::V,ургылу,щаран
901,faulen::V,черү,аьллан
902,verfaulen::V,черү,аьллан
903,verfaulen::V,черү,аьян
904,reißen::V,өзелү,ххя дукан
905,versinken::V,бату,оькьлан
906,versinken::V,бату,оькьан
907,vergehen::V,авышу,лялиян
908,erscheinen::V,пәйда булу,буккан
909,erscheinen::V,пәйда булу,загьир хьун
910,verschwinden::V,югалу,бат хьун
911,verschwinden::V,югалу,акъа хьун
912,verschwinden::V,юк булу,бат хьун
913,verschwinden::V,юк булу,акъа хьун
914,sinken::V,кимү,чахь учин
915,sinken::V,кайту,чахь учин
916,abnehmen::V,азаю,чан хьун
917,abnehmen::V,азаю,ссуссукьу хьун
918,zunehmen::V,арту,гьарза хьун
919,zunehmen::V,күбәю,гьарза хьун
920,zunehmen::V,ишәю,гьарза хьун
921,steigen::V,үсү,гьаз хьун
922,wachsen::V,үсү,ххяххан
923,glänzen::V,ялкылдау,цӏай буккан
924,funkeln::V,ялтырау,цӏай-цӏай тӏун
925,lärmen::V,шаулау,чӏу буллан
926,lärmen::V,шаулау,аьлагъужа буллан
927,läuten::V,шалтырату,занг ришлан
928,läuten::V,шалтырату,занг дуллан
929,klingeln::V,шалтырату,занг ришлан
930,klingeln::V,шалтырату,занг дуллан
931,klirren::V,чылтырау,
932,brausen::V,давыллау,никъащилан
933,brausen::V,дулау,никъащилан
934,rauschen::V,кыштырдау,щурщур тӏун
935,klingen::V,ишетелү,чӏу буклан
936,bellen::V,өрү,хӏап тӏун
937,heulen::V,улау,
938,blasen::V,өрү,уф тӏун
939,pfeifen::V,сызгырту,щютӏа тӏун
940,schreien::V,кычкыру,чӏу бан
941,stöhnen::V,ыңгырашу,угь-къак тӏун
942,zittern::V,калтырау,зурзу чин
943,zittern::V,калтырау,зурзу тӏун
944,zittern::V,калтырану,зурзу чин
945,zittern::V,калтырану,зурзу тӏун
946,leben::V,яшәү,ялапар хъанан
947,leben::V,гомер итү,ялапар хъанан
948,geboren werden::V,туу,ан
949,atmen::V,сулау,ссихӏ ласлан
950,atmen::V,сулау,ссихӏ бигьлан
951,trinken::V,эчү,хӏачӏан
952,trinken::V,эчү,хӏачӏлан
953,essen::V,ашау,канан
954,schlucken::V,йоту,кьюлтӏа тӏун
955,müde werden::V,ялыгу,аьхчӏин
956,müde werden::V,йөгенү,аьхчӏин
957,einschlafen::V,йокыга китү,шанан икӏан
958,schlafen::V,йоклау,шанан
959,aufwachen::V,уяну,чантӏ учин
960,aufstehen::V,тору,бизан
961,sich erholen::V,ял алу,бигьалаган
962,sich erholen::V,истирахәт итү,бигьалаган
963,krank werden::V,чирләү,къашай хьун
964,krank sein::V,чирләү,къашай хъанан
965,krank sein::V,чирләү,къашавай икӏан
966,schmerzen::V,авырту,цӏун
967,husten::V,ютәлләү,хъугьу чин
968,husten::V,ютәлләү,хъугьу тӏун
969,genesen::V,савыгу,хъин хьун
970,genesen::V,савыгу,сагъ лаган
971,genesen::V,сәламәтләнү,хъин хьун
972,genesen::V,сәламәтләнү,сагъ лаган
973,sterben::V,үлү,ивчӏан
974,sterben::V,дөнья кую,ивчӏан
975,sterben::V,вафат булу,ивчӏан
976,umkommen::V,үлү,лиллан
977,umkommen::V,үлү,литӏлан
978,umkommen::V,үлү,ажал биян
979,umkommen::V,үлү,личӏи хьун
980,umkommen::V,үлү,иакьлу хьун
981,umkommen::V,үлү,ахир жан хъанан
982,umkommen::V,үлү,рухӏирачӏа икӏан
983,sich bewegen::V,йөрү,сукку хьун
984,sich rühren::V,кыймылдау,сукку хьун
985,sich erheben::V,басу,бизан
986,sich setzen::V,утыру,щяикӏан
987,sich setzen::V,утыру,щябикӏан
988,hinfallen::V,егылу,багьан
989,laufen::V,җәяүләү,занан
990,schreiten::V,атлау,ша ласлан
991,spazierengehen::V,йөрү,сайр буллан
992,spazierengehen::V,йөргенү,сайр буллан
993,eilen::V,ашыгу,анавар буккан
994,sich beeilen::V,ашыгу,анавар буккан
995,sich beeilen::V,кызулау,анавар буккан
996,sausen::V,җилдерү,никъа щилан
997,sausen::V,җилдерү,никъа щун
998,rennen::V,йөгерү,лечлан
999,springen::V,сикерү,тӏанкӏ дан
1000,klettern::V,үрмәләү,лахълан
1001,schaukeln::V,атыну,гьайжак бигьлан
1002,kriechen::V,шуышу,ххярк тӏун
1003,kriechen::V,үрмәләү,ххярк тӏун
1004,schwimmen::V,йөзү,гьузун
1005,tauchen::V,чуму,лултту уккан
1006,rudern::V,ишү,бяхлан
1007,rudern::V,ишү,батӏлан
1008,rudern::V,ишү,ххялаххи дуклан
1009,fahren::V,бару,гьан
1010,fliegen::V,очу,лехлан
1011,gehen::V,йөрү,нан
1012,weggehen::V,китү,ялагьан
1013,abfahren::V,кузгалу,гьан
1014,anhalten::V,тукталу,бацӏан
1015,hineingehen::V,инү,буххан
1016,eintreten::V,инү,буххан
1017,kommen::V,килү,учӏан
1018,ankommen::V,бару,биян
1019,ankommen::V,бару,бучӏан
1020,zurückkommen::V,кире кайту,зана хъун
1021,zurückkommen::V,кире кайту,зана бикӏан
1022,bleiben::V,калу,личӏан
1023,warten::V,көтү,ялугьлан
1024,erwarten::V,көтү,ялугьлан
1025,suchen::V,эзләү,луглан
1026,finden::V,табу,лякъин
1027,versuchen::V,маташу,ххал буллан
1028,vorbereiten::V,хәзерләү,хӏадур бан
1029,lieben::V,сөю,эшкьи хьуиу бикӏан
1030,lieben::V,ярату,эшкьи хьуиу бикӏан
1031,mögen::V,өнәү,ххиран бикӏан
1032,lachen::V,көлү,хъян
1033,rühren::V,дулкынландыру,
1034,weinen::V,елау,аьтӏун
1035,schimpfen::V,сүгү,дяъван
1036,schimpfen::V,сүгү,ссугайи агьан
1037,schimpfen::V,сүгенү,дяъван
1038,schimpfen::V,сүгенү,ссугайи агьан
1039,sich ärgern::V,ачулану,ссибизлан
1040,sich fürchten::V,курку,ингъауслан
1041,fürchten::V,калтырау,хӏучӏ тӏун
1042,fürchten::V,калтырану,хӏучӏ тӏун
1043,fliehen::V,арка бирү,ака бан
1044,flüchten::V,качу,лихъан
1045,sehen::V,күрү,чӏалан
1046,anschauen::V,карау,урган
1047,ansehen::V,карау,буруглан
1048,ansehen::V,күзәтү,буруглан
1049,hören::V,ишетү,баллан
1050,zuhören::V,тыңлау,вичӏи дихьлан
1051,probieren::V,тату,тӏин ххал буллан
1052,riechen::V,иснәү,ссунтӏа тӏун
1053,fühlen::V,тою,дакӏнил буслан
1054,fühlen::V,сизү,дакӏнил буслан
1055,scheinen::V,күренү,ххан
1056,scheinen::V,күренү,бизан
1057,scheinen::V,күренү,ххан бикӏлай бикӏан
1058,zu sehen sein::V,күренү,
1059,vernehmen::V,ишетү,баян
1060,frieren::V,өшү,лигьулул хъанан
1061,frieren::V,күшегү,лигьулул хъанан
1062,tun::V,итү,бан
1063,können::V,алу,хьун
1064,wollen::V,теләү,
1065,anfangen::V,керешү,дайдишин
1066,beenden::V,бетерү,къуртал бан
1067,beenden::V,тәмамлау,къуртал бан
1068,aufhören::V,бетү,кьабагьан
1069,gelingen::V,уңу,бюхъан
1070,geraten::V,сабышу,
1071,öffnen::V,ачу,тӏитӏин
1072,schließen::V,ябу,лакьин
1073,stellen::V,кую,дацӏан дан
1074,stellen::V,кую,бишин
1075,setzen::V,утырту,щяитан
1076,legen::V,яткыру,бишин
1077,berühren::V,тию,ка щун
1078,verbinden::V,ялгау,бахӏин
1079,verbinden::V,ялгау,дахӏин
1080,bedecken::V,өрту,ялтту бущин
1081,bedecken::V,өрту,ялтту бакьин
1082,bedecken::V,каплау,ялтту бущин
1083,bedecken::V,каплау,ялтту бакьин
1084,bedecken::V,томалау,ялтту бущин
1085,bedecken::V,томалау,ялтту бакьин
1086,aufhängen::V,асу,лахъан
1087,anzünden::V,кабызу,лахъан
1088,aufheben::V,күтәрү,гьаз бан
1089,zurücklassen::V,калдыру,кьаитан
1090,zurücklassen::V,калдыру,битан
1091,verlieren::V,югалту,дакъа дан
1092,fallen lassen::V,төшерү,рутан
1093,machen::V,ясау,дан
1094,machen::V,эшләү,дан
1095,herstellen::V,ясау,яраг ишла бувиу бан
1096,bauen::V,кору,дан
1097,reparieren::V,төзәтү,дакьин дан
1098,verbessern::V,яхшырту,ххуй дан
1099,ändern::V,үзгәртү,баххана бан
1100,graben::V,казу,дуклан
1101,beugen::V,ию,лахӏан бан
1102,beugen::V,ию,кьус бикӏан
1103,biegen::V,бөгү,баччин
1104,biegen::V,бөгү,лахӏан бан
1105,drehen::V,бору,гьанан
1106,drehen::V,бөтерү,гьанан
1107,wenden::V,бору,кӏура баен бан
1108,umdrehen::V,түнтәрү,кӏура баен бан
1109,heben::V,күтәрү,гьаз бан
1110,hochheben::V,күтәрү,гьаз бан
1111,ergreifen::V,эләктерү,хъап дан
1112,ergreifen::V,эләктерү,хъап увиу угьан
1113,halten::V,тоту,бугьлан
1114,drücken::V,кысу,кьюч бигьлан
1115,schieben::V,кузгату,щун
1116,kratzen::V,тырнау,
1117,lecken::V,ялау,ланцӏа тӏун
1118,beißen::V,тешләү,хъапа тӏун
1119,beißen::V,тешләү,кьацӏа тӏун
1120,abreißen::V,өзү,буцан
1121,abschneiden::V,кыю,бухъан
1122,abschneiden::V,кыю,кьукьин
1123,abschneiden::V,кисү,бухъан
1124,abschneiden::V,кисү,кьукьин
1125,binden::V,бәйләү,бахӏин
1126,binden::V,бәйләү,дахӏин
1127,stecken::V,төртү,
1128,stecken::V,тыгу,
1129,brechen::V,сындыру,гъагъан
1130,klopfen::V,шаку,кьутӏа тӏун
1131,klopfen::V,шакылдау,кьутӏа тӏун
1132,hauen::V,кыйнау,рищун
1133,kleben::V,ябыштыру,лачӏун буллан
1134,reiben::V,ышку,ссуку буллан
1135,streichen::V,ягу,дугъан
1136,streichen::V,ягу,аьгъу дан
1137,schleifen::V,кайрау,
1138,schneiden::V,кисү,духълан
1139,schneiden::V,кисү,кьукьлан
1140,rütteln::V,селкетү,
1141,schütteln::V,селкетү,хъюлчу буллан
1142,schwenken::V,болгау,палцӏ дуллан
1143,schütten::V,кою,рутӏин
1144,füllen::V,тутыру,буцӏин бан
1145,einwickeln::V,төрү,кай-кай бан
1146,tragen::V,ташу,ларсун занан
1147,tragen::V,ташу,ларсун ачин
1148,schleppen::V,сөйрәү,ххилан
1149,schleppen::V,өстерәү,ххилан
1150,ziehen::V,тарту,
1151,aufbewahren::V,саклау,ядан
1152,aufbewahren::V,саклау,ядуллан
1153,werfen::V,ыргыту,личин
1154,fangen::V,тоту,бугьан
1155,fangen::V,тоту,бугьлан
1156,packen::V,эләктерү,
1157,verstecken::V,яшерү,ладитан
1158,verstecken::V,яшерү,кьюлтӏ дан
1159,verstecken::V,яшерү,дахьлаган дан
1160,teilen::V,бүлү,бачӏин
1161,teilen::V,бүлү,бутӏа бан
1162,schicken::V,җибәрү,тӏайла буккан
1163,bringen::V,китерү,диян дан
1164,hinzufügen::V,өстәү,ххи бан
1165,bekommen::V,алу,ласун
1166,erhalten::V,алу,ласун
1167,nehmen::V,алу,ласун
1168,wählen::V,сайлау,бувчӏин
1169,auswählen::V,сайлау,бувчӏин
1170,auswählen::V,сайлау,язи бугьан
1171,bewahren::V,саклау,ядан
1172,behindern::V,комачаулау,дайщишруду дуллан
1173,verderben::V,бозу,зия дан
1174,beschädigen::V,бозу,зарал буллан
1175,zerbrechen::V,вату,гьагъан
1176,zerbrechen::V,вату,гьагъан бан
1177,zerreißen::V,өзү,ххяхха дуккан
1178,zerreißen::V,ерту,ххяхха дуккан
1179,zerstören::V,җимерү,лекьан дан
1180,verbrennen::V,яндыру,ччуччин
1181,verbrennen::V,көйдерү,ччуччин
1182,geben::V,бирү,дулун
1183,reichen::V,тапшыру,дулун
1184,schenken::V,бүләкләү,пишкаш дан
1185,schenken::V,бүләкләү,багъишла дан
1186,schenken::V,бүләкләү,ихӏсандалун дуллун
1187,versprechen::V,вәгъдә бирү,банна чин
1188,wünschen::V,котлау,
1189,loben::V,мактау,цӏа дан
1190,küssen::V,үбү,ппай тӏун
1191,wiegen::V,тирбәтү,гьуркку тӏун
1192,wiegen::V,тирбәтү,гьуркку буллан
1193,wiegen::V,тирбәтү,гьуркку бан
1194,zudecken::V,ябу,
1195,zudecken::V,бөркәү,
1196,wecken::V,уяту,чантӏ учин ан
1197,zeigen::V,күрсәтү,ккаккан бан
1198,führen::V,йөртү,буцин
1199,lehren::V,өйрәтү,лахьхьин бан
1200,lehren::V,өйрәтү,лахьхьин буллан
1201,unterrichten::V,укыту,дарс дишаван
1202,aufziehen::V,асрау,хъуна ан
1203,aufziehen::V,асрау,тарбия ан
1204,leiten::V,җитәкләү,каялувшиву дан
1205,antreiben::V,куалау,
1206,antreiben::V,әйдәләү,
1207,antreiben::V,ашыктыру,
1208,lassen::V,мәҗбүр итү,
1209,einladen::V,чакыру,хъамалу оьвчин
1210,vereinigen::V,берләштерү,ца бан
1211,besuchen::V,керешү,ялун уххан
1212,treffen::V,очрату,хьуна бакьин
1213,sich versammeln::V,җыелышу,батӏин
1214,spielen::V,уйнау,тӏуркӏу тӏун
1215,singen::V,җырлау,балай тӏун
1216,tanzen::V,бию,къавтӏун
1217,sich trennen::V,аерылу,ппив хьун
1218,sich trennen::V,ташлашу,ппив хьун
1219,verlassen::V,ташлау,увккун гьан
1220,verlassen::V,калдыру,увккун гьан
1221,retten::V,коткару,ххассал бан
1222,bewachen::V,каравыллау,къарал бан
1223,schützen::V,ышыклау,ябан
1224,verteidigen::V,яклау,буруччин
1225,verteidigen::V,саклау,буруччин
1226,sich schlagen::V,сугышу,биян
1227,schießen::V,ату,битлан
1228,siegen::V,җиңү,ххув хьун
1229,siegen::V,җиңү,ххувшаву ласун
1230,ärgern::V,ачуландыру,ссибизан уллан
1231,schlagen::V,ору,рищун
1232,schlagen::V,бәрү,рищун
1233,schlagen::V,тукмау,рищун
1234,treten::V,тибү,
1235,stechen::V,кадау,кьутӏин
1236,stoßen::V,этү,щун
1237,stehlen::V,урлау,дацин
1238,stören::V,комачаулау,кьючин
1239,belästigen::V,борчу,бизар уллан
1240,belästigen::V,билмазалау,бизар уллан
1241,verbergen::V,яшерү,лабитан
1242,verbergen::V,яшерү,кӏучӏ бан
1243,täuschen::V,алдату,хъяврин ан
1244,betrügen::V,хәрәмләшү,аьикьин ан
1245,töten::V,үтерү,ивчӏан
1246,wohnen::V,яшәү,оьрму бутлан
1247,arbeiten::V,эшләү,зун
1248,sammeln::V,туплау,ттихӏин
1249,sammeln::V,туплау,вив дишин
1250,pflücken::V,өзү,риттун
1251,jagen::V,аулау,авли занан
1252,fischen::V,балык тоту,чавахъру бугьлан
1253,fassen::V,тоту,бугьан
1254,hüten::V,көтү,урттуйн бакьлан
1255,treiben::V,куалау,дачин дуллан
1256,treiben::V,куалау,лихъан буллан
1257,anbinden::V,бәйләү,бахӏин
1258,füttern::V,туйдыру,канаки буллан
1259,melken::V,саву,ттизин
1260,hacken::V,чабу,мюрш буллан
1261,hacken::V,чабу,мюрш бан
1262,gießen::V,сугару,щин дишин
1263,reifen::V,җитешү,диян
1264,zubereiten::V,пешеренү,хӏадур дан
1265,zubereiten::V,пешеренү,хӏадур бан
1266,kochen::V,пешерү,шашан
1267,kochen::V,пешерү,шашан дуллан
1268,kochen::V,кайнату,шашан
1269,kochen::V,кайнату,шашан дуллан
1270,backen::V,пешерү,бишлан
1271,backen::V,пешерү,шахьлан
1272,braten::V,куыру,цӏарайх дуллан
1273,braten::V,кыздыру,цӏарайх дуллан
1274,umrühren::V,бутау,хӏала бан
1275,umrühren::V,болгату,хӏала бан
1276,stricken::V,бәйләү,щащлан
1277,stricken::V,бәйләү,щащан
1278,nähen::V,тегү,дуруххан
1279,färben::V,ману,ранг щун
1280,reinigen::V,чистарту,марцӏ бан
1281,waschen::V,юу,шюшин
1282,abwischen::V,сөртү,лишин
1283,spülen::V,чайкау,вилаган
1284,fegen::V,себерү,башин
1285,kehren::V,себерү,бахьлан
1286,baden::V,коену,щинавун учӏлан
1287,sich waschen::V,юыну,диссун
1288,sich waschen::V,юыну,лажин диссун
1289,sich waschen::V,юыну,лажин дислан
1290,sich waschen::V,юыну,биссун
1291,sich waschen::V,юыну,чурх бислан
1292,ausziehen::V,чишенү,ликкан
1293,anziehen::V,кию,лаххан
1294,sich anziehen::V,киенү,янна лаххан
1295,kämmen::V,тарау,ттарал дуккан
1296,schmücken::V,бизәү,чӏюлу бан
1297,schmücken::V,бизәкләү,чӏюлу бан
1298,sagen::V,дию,учин
1299,sagen::V,әйтү,учин
1300,sprechen::V,сөйләү,гъалгъа тӏун
1301,sprechen::V,сөйләшү,гъалгъа тӏун
1302,reden::V,сөйләү,гъалгъа тӏун
1303,sich unterhalten::V,сөйләшү,гъалгъа тӏун
1304,fragen::V,сорау,цӏуххин
1305,fragen::V,сорашу,цӏуххин
1306,bitten::V,үтенү,тавакъю буллан
1307,erzählen::V,сөйләү,хавар бусан
1308,mitteilen::V,белдерү,баян бан
1309,mitteilen::V,белдерү,хавар бан
1310,nennen::V,дию,цӏа дизан
1311,rufen::V,дәшү,оьвтӏун
1312,prahlen::V,мактану,цӏа дуллан
1313,prahlen::V,шапырыну,цӏа дуллан
1314,übersetzen::V,күчерү,таржума бан
1315,denken::V,уйлау,пикри буллан
1316,glauben::V,инану,вих хьун
1317,bemerken::V,искәрү,хӏисав хъун
1318,erkennen::V,тану,увчӏин
1319,begreifen::V,аңлау,бувчӏин
1320,begreifen::V,төшенү,бувчӏин
1321,verstehen::V,аңлау,
1322,verstehen::V,төшенү,
1323,lernen::V,уку,лахьлан
1324,lernen::V,уку,лахьхьин
1325,lernen::V,өйрәнү,лахьлан
1326,lernen::V,өйрәнү,лахьхьин
1327,wissen::V,белү,кӏулну бикӏан
1328,wissen::V,белү,хавар бикӏан
1329,sich erinnern an::V,хәтерләү,дакӏнин бутан
1330,vergessen::V,оныту,хъама битан
1331,messen::V,үлчәү,дуцин дуллан
1332,messen::V,үлчәү,дуцин дан
1333,zählen::V,санау,дуккин
1334,rechnen::V,исәпләү,хӏисав дан
1335,lesen::V,уку,ккалан
1336,malen::V,рәсем ясау,сурат дуллан
1337,malen::V,сурәт ясау,сурат дуллан
1338,malen::V,сурәтләү,сурат дуллан
1339,zeichnen::V,язу-сызу,сурат дуллан
1340,zeichnen::V,сурәт ясау,сурат дуллан
1341,schreiben::V,язу,чичин
1342,schreiben::V,язу,чичлан
1343,besitzen::V,биләү,дуну икӏан
1344,besitzen::V,биләү,дуну дикӏан
1345,besitzen::V,биләү,заллуну икӏан
1346,kaufen::V,алу,машан ласун
1347,verkaufen::V,сату,баххан
1348,bezahlen::V,түләү,арцу дулун
1349,bezahlen::V,түләү,багьа булун
1350,zahlen::V,түләү,арцу дулун
1351,zahlen::V,түләү,багьа булун
1352,beherrschen::V,ия булу,дуну икӏан
1353,beherrschen::V,ия булу,заллуну икӏан
1354,ertragen::V,чыдау,бухӏан
