,Concept_ID,ku,la
825,erscheinen::V,peyda bûn,apparere
826,verschwinden::V,wendabûn,discedere
827,sinken::V,noq bûn,labi
828,abnehmen::V,kêm bûn,deminui
829,zunehmen::V,qelew bûn,augeri
830,steigen::V,hildan,augescere
831,wachsen::V,mezin bûn,crescere
832,glänzen::V,biriqîn,splendere
833,funkeln::V,çikisîn,micare
834,lärmen::V,guşîn,strepere
835,läuten::V,lê de,sonare
836,klingeln::V,sîl dan,tinnire
837,klingeln::V,ringerin,tinnire
838,klirren::V,zingzing hat,crepare
839,brausen::V,guşîn,saevire
840,rauschen::V,guşîn,crepare
841,klingen::V,deng pe ketin,sonare
842,bellen::V,kewtîn,latrare
843,heulen::V,ûrîn,ululare
844,blasen::V,puf kirin,flare
845,pfeifen::V,fîkandin,sibilare
846,schreien::V,qîrîn,clamare
847,stöhnen::V,nalîn,gemere
848,zittern::V,hejîn,tremere
849,zittern::V,hejîn,trepidare
850,leben::V,jihîn,vivere
851,geboren werden::V,hatin dinyê,nasci
852,geboren werden::V,bûn,nasci
853,atmen::V,hilmijîn,spirare
854,trinken::V,vexwarin,bibere
855,essen::V,xwarin,edere
856,schlucken::V,daqulbandin,devorare
857,müde werden::V,betilîln,fatigari
858,müde werden::V,qerimîn,fatigari
859,einschlafen::V,razan,obdormiscere
860,schlafen::V,razan,dormire
861,schlafen::V,razandin,dormire
862,aufwachen::V,şiyarbûn,expergisci
863,aufstehen::V,rabûn,exsurgere
864,sich erholen::V,baş bûn,se reficere
865,krank werden::V,nexweş kêt,aegrescere
866,krank sein::V,nexweş bû,aegrotare
867,schmerzen::V,êşandin,dolere
868,husten::V,kuxin,tussire
869,genesen::V,baş bûn,convalescere
870,sterben::V,mirin,mori
871,umkommen::V,mirin,perire
872,sich bewegen::V,leqîn,se movere
873,sich rühren::V,leqîn,micare
874,sich erheben::V,rabûn,surgere
875,sich setzen::V,runiştin,considere
876,hinfallen::V,kêtin,cadere
877,laufen::V,meşîn,vadere
878,schreiten::V,meşkirin,gradi
879,spazierengehen::V,gerandin,ambulare
880,eilen::V,lezandin,properare
881,sich beeilen::V,zûkirin,festinare
882,sausen::V,fîzîn,currere
883,rennen::V,baz dan,currere
884,springen::V,hilpekîn,salire
885,klettern::V,hilperikîn,niti
886,schaukeln::V,lorandin,oscillare
887,kriechen::V,xuşandin,repere
888,kriechen::V,xuşandin,serpere
889,schwimmen::V,avjenîn,nare
890,schwimmen::V,avjenîn,natare
891,tauchen::V,qutxuyardin,mergere
892,tauchen::V,noqîn,mergere
893,rudern::V,qaîq ajotin,remigare
894,fahren::V,ajotin,vehi
895,fliegen::V,firîn,volare
896,gehen::V,çûn,ire
897,gehen::V,çûn,vadere
898,weggehen::V,çûn,abire
899,weggehen::V,çûn,discedere
900,abfahren::V,çûyin,proficisci
901,anhalten::V,rawestîn,consistere
902,hineingehen::V,ketin hundir,inire
903,hineingehen::V,ketin hundir,ingredi
904,eintreten::V,têketin,intrare
905,kommen::V,hatin,venire
906,ankommen::V,gihan,advenire
907,ankommen::V,gihîştin,advenire
908,zurückkommen::V,vegerandin,revenire
909,bleiben::V,sekinîn,manere
910,warten::V,payîn,opperiri
911,erwarten::V,payîn,opperiri
912,erwarten::V,payîn,expectare
913,suchen::V,lêgerîn,quaerere
914,finden::V,peyda kirin,reperire
915,versuchen::V,çeribandin,conari
916,versuchen::V,çeribandin,temptare
917,vorbereiten::V,amade kirin,parare
918,lieben::V,hez kirin,amare
919,mögen::V,dil kirin,amare
920,lachen::V,kenîn,ridere
921,rühren::V,hêjan,commovere
922,weinen::V,girîn,flere
923,schimpfen::V,pevçûn,increpare
924,sich ärgern::V,enirîn,indignari
925,sich fürchten::V,tirsîn,vereri
926,fürchten::V,tirsin,timere
927,fliehen::V,bazdan,fugere
928,flüchten::V,revîn,effugere
929,sehen::V,dîtin,videre
930,anschauen::V,sêr kirin,aspectare
931,ansehen::V,hesibandin,spectare
932,hören::V,guhdar jirin,audire
933,zuhören::V,guhdarî kirin,auscultare
934,probieren::V,tehm kirin,gustare
935,riechen::V,bihn kirin,olfacere
936,fühlen::V,hîs kirin,sentire
937,scheinen::V,xoyer kir,videri
938,zu sehen sein::V,diyar bûn,conspici
939,vernehmen::V,bihîstin,comperire
940,frieren::V,qerişîn,algere
941,tun::V,kirin,facere
942,können::V,karin,posse
943,wollen::V,xwestîn,velle
944,anfangen::V,dest pêkirin,incipere
945,beenden::V,xelas kirin,finire
946,aufhören::V,xelas kirin,desistere
947,gelingen::V,çe bûn,contingere
948,geraten::V,qewîmîn,evenire
949,öffnen::V,vekirin,aperire
950,schließen::V,girtin,claudere
951,stellen::V,danîn,sistere
952,setzen::V,rûniştin,ponere
953,legen::V,danîn,ponere
954,legen::V,razandin,ponere
955,berühren::V,lêketin,tangere
956,verbinden::V,anîn pê,iungere
957,bedecken::V,sergirtin,tegere
958,bedecken::V,sergirtin,operire
959,aufhängen::V,aliqandin,suspendere
960,anzünden::V,pêxistin,accendere
961,anzünden::V,pêxistin,inflammare
962,aufheben::V,hildan,tollere
963,zurücklassen::V,hiştin,relinquere
964,zurücklassen::V,vehiştin,relinquere
965,verlieren::V,wendakirin,perdere
966,verlieren::V,wendakirin,amittere
967,fallen lassen::V,xistin bixe,dimittere
968,fallen lassen::V,xistin,dimittere
969,machen::V,kirin,facere
970,machen::V,çêkirin,facere
971,herstellen::V,çê kirin,fabricare
972,herstellen::V,peyda kirin,fabricare
973,bauen::V,lêkirin,construere
974,reparieren::V,veherînerîn,reparare
975,verbessern::V,sererastkirin,emendare
976,ändern::V,degiş kirin,mutare
977,graben::V,kolandin,fodere
978,beugen::V,tewîn,flectere
979,beugen::V,xwar kirin,flectere
980,biegen::V,tewandin,curvare
981,biegen::V,xwarkirin,curvare
982,drehen::V,fitilandin,torquere
983,wenden::V,zivîrin,vertere
984,umdrehen::V,vegerandin,convertere
985,heben::V,hildan,tollere
986,hochheben::V,hildan,levare
987,ergreifen::V,dest avêtin,capessere
988,halten::V,hîştin,tenere
989,halten::V,sekinîn,tenere
990,drücken::V,pêl kirin,premere
991,schieben::V,damdan,promovere
992,kratzen::V,xurandin,radere
993,lecken::V,alastin,lambere
994,beißen::V,gez kirin,mordere
995,abreißen::V,hilşandin,avellere
996,abschneiden::V,jêkirin,desecare
997,binden::V,girêdan,ligare
998,stecken::V,têxistin,inserere
999,brechen::V,şikandin,rumpere
1000,klopfen::V,kutandin,pultare
1001,hauen::V,li dan,ferire
1002,kleben::V,zeliqîn,agglutinare
1003,kleben::V,şirêz kirin,agglutinare
1004,reiben::V,firikandin,terere
1005,streichen::V,bax dan,oblinere
1006,schleifen::V,çarkirin,acuere
1007,schneiden::V,jêkirin,secare
1008,rütteln::V,hejandin,quassare
1009,schütteln::V,daweşîn,quatere
1010,schwenken::V,têwdan,ventilare
1011,schütten::V,rijandin,fundere
1012,füllen::V,dagirtin,complere
1013,einwickeln::V,pêçandin,involvere
1014,tragen::V,kişandin,ferre
1015,tragen::V,kişandin,portare
1016,tragen::V,rajtin,ferre
1017,tragen::V,rajtin,portare
1018,schleppen::V,kişandin,pertrahere
1019,ziehen::V,kişandin,trahere
1020,aufbewahren::V,hilandin,asservare
1021,werfen::V,avêtin,iacere
1022,fangen::V,sem kirin,capere
1023,fangen::V,girtin,capere
1024,packen::V,pê girtin,capessere
1025,verstecken::V,hîlanin,abdere
1026,teilen::V,parvekirin,partiri
1027,teilen::V,parvekirin,dividere
1028,schicken::V,şandin,mittere
1029,bringen::V,anîn,apportare
1030,bringen::V,birin,apportare
1031,hinzufügen::V,dan ser,addere
1032,hinzufügen::V,li tiştekî zêde kirin,addere
1033,bekommen::V,standin,adipisci
1034,erhalten::V,standin,accipere
1035,nehmen::V,girtin,sumere
1036,wählen::V,ray dan,eligere
1037,auswählen::V,bijartin,deligere
1038,bewahren::V,rê li ber girtin,conservare
1039,bewahren::V,lê xwedî derketin,conservare
1040,behindern::V,bara wi,impedire
1041,verderben::V,heram bûn,corrumpere
1042,beschädigen::V,xerab kirin,laedere
1043,zerbrechen::V,şikênandin,rumpere
1044,zerbrechen::V,şikênandin,frangere
1045,zerbrechen::V,perçe kirin,rumpere
1046,zerbrechen::V,perçe kirin,frangere
1047,zerreißen::V,qelişandin,discindere
1048,zerstören::V,hilşandin,delere
1049,verbrennen::V,şewitandin,urere
1050,verbrennen::V,şewitandin,cremare
1051,geben::V,dan,dare
1052,geben::V,dayin,dare
1053,reichen::V,besbûn,praebere
1054,reichen::V,têrkirin,praebere
1055,schenken::V,diyarî kirin,donare
1056,schenken::V,diyarî kirin,largiri
1057,versprechen::V,soz dan,polliceri
1058,versprechen::V,soz dan,promittere
1059,wünschen::V,dil kirin,
1060,loben::V,pesinandin,laudare
1061,küssen::V,maçkirin,osculari
1062,wiegen::V,lorandin,
1063,wiegen::V,wezinandin,
1064,zudecken::V,nixumandin,tegere
1065,wecken::V,bixwe hesandin,excitare
1066,zeigen::V,şanîdan,monstrare
1067,führen::V,raber kirin,ducere
1068,lehren::V,hîn kirin,docere
1069,unterrichten::V,ders dan,instituere
1070,aufziehen::V,mesinkirin,nutrire
1071,leiten::V,rêberî kirin,ducere
1072,antreiben::V,bezandin,incitare
1073,lassen::V,berdan,iubere
1074,lassen::V,hiştin,iubere
1075,einladen::V,dawet kirin,invitare
1076,vereinigen::V,bi yek kirin,coniungere
1077,besuchen::V,mêvan bûn,visere
1078,treffen::V,rast hatin,convenire
1079,sich versammeln::V,li hev çivîn,convenire
1080,spielen::V,listin,ludere
1081,singen::V,stran,cantare
1082,tanzen::V,reqisîn,saltare
1083,sich trennen::V,hew berdan,digredi
1084,sich trennen::V,hew berdan,discedere
1085,verlassen::V,tanê hişt,deserere
1086,verlassen::V,tanê hişt,relinquere
1087,verlassen::V,bêkes,deserere
1088,verlassen::V,bêkes,relinquere
1089,retten::V,rihakirin,servare
1090,bewachen::V,raçavkirin,custodire
1091,schützen::V,hemet kirin,tueri
1092,schützen::V,hemet kirin,tutari
1093,verteidigen::V,paraztin,defendere
1094,sich schlagen::V,li hev bezîn,luctari
1095,schießen::V,agir kirin,iaculari
1096,siegen::V,biser ketin,vincere
1097,ärgern::V,xeyirandin,irritare
1098,schlagen::V,lêdan,ferire
1099,schlagen::V,lêxistin,ferire
1100,treten::V,têlekirin,calcare
1101,stechen::V,têrekirin,pungere
1102,stoßen::V,lêketin,tundere
1103,stehlen::V,dizîn,furari
1104,stehlen::V,dizî birin,furari
1105,stören::V,aciz kirin,turbare
1106,belästigen::V,li tela yeki ketin,obtundere
1107,verbergen::V,veşartin,celare
1108,verbergen::V,veşartin,occultare
1109,verbergen::V,kemîndanîn,celare
1110,verbergen::V,kemîndanîn,occultare
1111,täuschen::V,xapandin,fallere
1112,täuschen::V,lê zexeli kirin,fallere
1113,betrügen::V,xapandin,fraudare
1114,töten::V,kûştin,necare
1115,töten::V,kûştin,caedere
1116,wohnen::V,rûniştin,habitare
1117,arbeiten::V,kar kirin,laborare
1118,arbeiten::V,şêxulin,laborare
1119,sammeln::V,komkirin,colligere
1120,pflücken::V,çinîn,carpere
1121,jagen::V,nêçîr kirin,venari
1122,fischen::V,masî girtin,piscari
1123,fassen::V,pê girtin,capere
1124,fassen::V,sêm kirin,capere
1125,hüten::V,hei jê man,custodire
1126,treiben::V,bêherandin,agere
1127,anbinden::V,tewilandin,alligare
1128,füttern::V,xwarine dan lê,nutrire
1129,melken::V,dotin,mulgere
1130,hacken::V,kolandin,findere
1131,gießen::V,av dan,rigare
1132,reifen::V,kemilîn,maturescere
1133,zubereiten::V,çe kirin,apparare
1134,kochen::V,xwarin çe kirin,coquere
1135,kochen::V,kelandin,coquere
1136,backen::V,pijandin,coquere
1137,braten::V,qelandin,torrere
1138,braten::V,sor kirin,torrere
1139,umrühren::V,têvdan,commovere
1140,stricken::V,hûnan,texere
1141,nähen::V,kêl kirin,suere
1142,färben::V,boyax kirin,tingere
1143,reinigen::V,paqijkirin,purgare
1144,waschen::V,şuştin,lavare
1145,abwischen::V,pakîj kirin,abstergere
1146,spülen::V,şuştin,perluere
1147,fegen::V,maliştin,verrere
1148,kehren::V,maliştin,purgare
1149,baden::V,serîşûştin,lavari
1150,sich waschen::V,serîşûştin,lavari
1151,ausziehen::V,jê kirin,exuere
1152,anziehen::V,pê kirin,induere
1153,sich anziehen::V,xwe kirin,vestiri
1154,kämmen::V,şeh kirin,pectere
1155,schmücken::V,xemilandin,ornare
1156,schmücken::V,xemilandin,decorare
1157,sagen::V,gotin,dicere
1158,sagen::V,peyivîn,dicere
1159,sprechen::V,peyivîn,fari
1160,reden::V,axaftin,loqui
1161,sich unterhalten::V,hev biştaxilin,colloqui
1162,sich unterhalten::V,hev biştaxilin,disputare
1163,fragen::V,pirsîn,rogare
1164,fragen::V,pirsîn,quaerere
1165,fragen::V,pirs kirin,rogare
1166,fragen::V,pirs kirin,quaerere
1167,bitten::V,tika kirin,orare
1168,bitten::V,tika kirin,rogare
1169,erzählen::V,behs kirin,narrare
1170,mitteilen::V,vegotin,communicare
1171,nennen::V,bi nav kirin,appellare
1172,rufen::V,bakirin,vocare
1173,prahlen::V,pesnê xwe dan,gloriari
1174,übersetzen::V,qulibandin,vertere
1175,übersetzen::V,derbas kirin,vertere
1176,denken::V,fikirîn,cogitare
1177,glauben::V,bawer bûn,credere
1178,bemerken::V,bala xwe dan,animadvertere
1179,bemerken::V,çac lê ketin,animadvertere
1180,erkennen::V,pêhesîn,cognoscere
1181,begreifen::V,fêmkirin,comprehendere
1182,verstehen::V,fêmkirin,intellegere
1183,lernen::V,halmandin,discere
1184,lernen::V,fêrbun,discere
1185,wissen::V,zanîn,scire
1186,sich erinnern an::V,bir bûn,meminisse
1187,vergessen::V,ji bir kirin,oblivisci
1188,messen::V,pê kanîn,metiri
1189,zählen::V,hejmardin,numerare
1190,rechnen::V,hesibandin,reri
1191,rechnen::V,hesibandin,calculare
1192,lesen::V,xwendin,legere
1193,malen::V,rengandin,pingere
1194,malen::V,boyax kirin,pingere
1195,zeichnen::V,işaret kirin,scribere
1196,schreiben::V,nivîsandin,scribere
1197,besitzen::V,hebûn,possidere
1198,kaufen::V,kirîn,emere
1199,verkaufen::V,firotin,vendere
1200,bezahlen::V,pere dan,pendere
1201,zahlen::V,pere dan,solvere
1202,zahlen::V,dayin,solvere
1203,beherrschen::V,zebt kirin,regere
1204,beherrschen::V,zebt kirin,imperare
1205,beherrschen::V,hukim kirin,regere
1206,beherrschen::V,hukim kirin,imperare
1207,ertragen::V,bihêzkirin,tolerare
1208,ertragen::V,bihêzkirin,sustinere
