,Concept_ID,br,lt
784,wieder::ADV,adarre,vėl
785,wieder::ADV,adarre,iš naujo
786,vor::PRP,dirak,prieš
787,hinter::PRP,a-drek,už
788,hinter::PRP,a-dreñv,už
789,unter::PRP,dindan,po
790,durch::PRP,dre,pro
791,durch::PRP,dre,per
792,neben::PRP,e-kichen,prie
793,neben::PRP,e-kichen,šalia
794,zwischen::PRP,etre,tarp
795,wegen::PRP,abalamour da,dėl
796,wegen::PRP,abalamour da,dėlei
797,dies::PRN,hemañ,šis
798,dies::PRN,hemañ,šitas
799,das::PRN,se,tat
800,das::PRN,hennezh,tat
801,alles::PRN,pep tra,visas
802,ich::PRN,me,aš
803,du::PRN,te,tu
804,er::PRN,eñ,jis
805,wir::PRN,ni,mes
806,ihr::PRN,c'hwi,jūs
807,sie::PRN,int,ji
808,sie::PRN,int,jos
809,was::FPRN,petra,kas
810,wer::FPRN,piv,kas
811,wo::FADV,pelec'h,kur
812,wohin::FADV,da belec'h,kur
813,wohin::FADV,da belec'h,kur link
814,wie::FADV,penaos,kaip
815,warum::FADV,perak,kod̃ėl
816,warum::FADV,perak,dėl ko
817,wieviel::FNUM,pet,kiek
818,eins::NUM,unan,vienas
819,zwei::NUM,daou,du
820,drei::NUM,tri,trys
821,vier::NUM,pevar,keturi
822,fünf::NUM,pemp,penki
823,sechs::NUM,c'hwec'h,šeši
824,sieben::NUM,seizh,septyni
825,acht::NUM,eizh,aštuoni
826,neun::NUM,nav,devyni
827,zehn::NUM,dek,dešimt
828,elf::NUM,unnek,vienuolika
829,zwölf::NUM,daouzek,dvylika
830,zwanzig::NUM,ugent,dvidešimt
831,dreißig::NUM,tregont,trisdešimt
832,vierzig::NUM,daou-ugent,keturiasdešimt
833,fünfzig::NUM,hanter-kant,penkiasdešimt
834,sechzig::NUM,tri-ugent,šešiasdešimt
835,siebzig::NUM,dek ha tri-ugent,septyniasdešimt
836,achtzig::NUM,pevar-ugent,aštuoniasdešimt
837,neunzig::NUM,dek ha pevar-ugent,devyniasdešimt
838,hundert::NUM,kant,šimtas
839,tausend::NUM,mil,tūkstantis
840,und::CNJ,ha,ĩr
841,oder::CNJ,pe,ar
842,oder::CNJ,pe,arba
843,stehen::V,bezañ a-sav,stovėti
844,sitzen::V,azezañ,sėdėti
845,sitzen::V,bezañ en e goazez,sėdėti
846,liegen::V,bezañ en e c'hourvez,gulėti
847,hängen::V,krougañ,kyboti
848,hängen::V,krougañ,kabėti
849,werden::V,dazonet,taptis
850,werden::V,dazonet,darytis
851,passieren::V,c'hoarvezout,atsitikti
852,passieren::V,c'hoarvezout,pasitaikyti
853,beginnen::V,stagañ,prasid́ėti
854,enden::V,achuiñ,baigtis
855,wechseln::V,cheñch,keistis
856,wechseln::V,cheñch,pasikeisti
857,aufgehen[Sonne]::V,dirouzañ,tekėti
858,aufgehen[Sonne]::V,dirouzañ,patekėti
859,scheinen[Sonne]::V,lugernañ,šviesti
860,donnern::V,taranal,griausti
861,donnern::V,taranal,griaudėti
862,wehen::V,c'hwezhañ,pūsti
863,strömen::V,deredek,lietis
864,strömen::V,deredek,plūsti
865,fließen::V,redek,tekėti
866,sich drehen::V,troiñ,suktis
867,sich drehen::V,troiñ,pasisukti
868,schwanken::V,trantellat,svyruoti
869,schwingen::V,froumal,suptis
870,fallen::V,kouezhañ,pulti
871,fallen::V,kouezhañ,kristi
872,brennen::V,deviñ,degti
873,rauchen::V,divogedañ,rūkyti
874,regnen::V,glavañ,lyti
875,gefrieren::V,reviñ,užšalti
876,tauen::V,diskornañ,tirpti
877,schmelzen::V,teuziñ,lydytis
878,trocknen::V,sec'hañ,džiūti
879,sieden::V,berviñ,virti
880,faulen::V,breinañ,pūti
881,verfaulen::V,breinañ,švinkti
882,reißen::V,darnaouiñ,plyšti
883,reißen::V,darnaouiñ,trūkti
884,versinken::V,sodellañ,skę̃sti
885,versinken::V,sodellañ,grimzti
886,vergehen::V,tremen,praeiti
887,erscheinen::V,donet war-wel,pasirodyti
888,verschwinden::V,monet diwar wel,dingti
889,verschwinden::V,monet diwar wel,išnykti
890,verschwinden::V,monet diwar wel,pranykti
891,sinken::V,en em izelat,kristi
892,abnehmen::V,nebeutaat,mažėti
893,abnehmen::V,nebeutaat,silpnėti
894,zunehmen::V,kreskiñ,didėti
895,zunehmen::V,kreskiñ,padaugėti
896,steigen::V,sevel,kilti
897,wachsen::V,kreskiñ,augti
898,glänzen::V,lugernañ,blizgėti
899,funkeln::V,elieniñ,žibėti
900,lärmen::V,rabotat,triukšmauti
901,klirren::V,diridignat,žvangėti
902,klirren::V,sterlinkañ,žvangėti
903,brausen::V,gwegal,šniokšti
904,rauschen::V,trouzal,ošti
905,rauschen::V,trouzal,šlamėti
906,klingen::V,seniñ,skardėti
907,bellen::V,harzhal,loti
908,heulen::V,yudal,kaukti
909,heulen::V,yudal,staugti
910,blasen::V,c'hwezhañ,pūsti
911,pfeifen::V,c'hwitellat,švilpti
912,pfeifen::V,c'hwitellat,švilpauti
913,schreien::V,huchal,šaukti
914,stöhnen::V,hirvoudiñ,dejuoti
915,stöhnen::V,hirvoudiñ,aimanuoti
916,zittern::V,krenañ,virpėti
917,leben::V,bevañ,gyventi
918,geboren werden::V,genel,gimti
919,atmen::V,tennañ e anal,alsuoti
920,atmen::V,tennañ e anal,kvėpuoti
921,trinken::V,evañ,gerti
922,essen::V,debriñ,valgyti
923,schlucken::V,lonkañ,praryti
924,müde werden::V,skuizhañ,nuvargti
925,müde werden::V,skuizhañ,privargti
926,einschlafen::V,menel kousket,užmigti
927,schlafen::V,kousket,miegoti
928,aufwachen::V,dihuniñ,pabusti
929,aufstehen::V,sevel,keltis
930,aufstehen::V,sevel,atsikelti
931,sich erholen::V,diskuizhañ,pailsėti
932,sich erholen::V,diskuizhañ,poilsiauti
933,krank werden::V,klañviñ,susirgti
934,krank sein::V,bezañ klañv,sirgti
935,schmerzen::V,skourjezañ,sopėti
936,schmerzen::V,skourjezañ,skaudėti
937,husten::V,pasaat,kosėti
938,husten::V,peudal,kosėti
939,genesen::V,pareañ,sveikti
940,genesen::V,pareañ,taisytis
941,sterben::V,mervel,mirti
942,sterben::V,mervel,numirti
943,umkommen::V,perisañ,žūti
944,sich bewegen::V,bouljal,judėti
945,sich bewegen::V,bouljal,pasijudinti
946,sich rühren::V,fiñval,krutėti
947,sich erheben::V,sevel,pakilti
948,sich erheben::V,sevel,atsikelti
949,sich setzen::V,azezañ,sėstis
950,sich setzen::V,azezañ,atsisėsti
951,sich setzen::V,mont en e goazez,sėstis
952,sich setzen::V,mont en e goazez,atsisėsti
953,hinfallen::V,kouezhañ,parkristi
954,hinfallen::V,kouezhañ,pargriūti
955,laufen::V,redek,eiti
956,schreiten::V,kerzhet,žengti
957,schreiten::V,kerzhet,žingsniuoti
958,spazierengehen::V,pourmen,pasivaikščioti
959,eilen::V,hastañ,skubėti
960,sich beeilen::V,hastañ,paskub́ėti
961,sich beeilen::V,hastañ,pasiskubinti
962,sausen::V,karzhañ,dumti
963,sausen::V,karzhañ,lėkti
964,rennen::V,redek,bėgti
965,springen::V,lammat,šokti
966,klettern::V,krimpat,kopti
967,schaukeln::V,brañsellat,supti
968,schaukeln::V,brañsellat,linguoti
969,kriechen::V,skrampañ,ropoti
970,kriechen::V,skrampañ,šliaužti
971,schwimmen::V,neuial,plaukti
972,tauchen::V,splujañ,nerti
973,rudern::V,roeñvat,irtis
974,rudern::V,roeñvat,irkluoti
975,fahren::V,kas,važiuoti
976,fahren::V,kas,važinėti
977,fahren::V,bleniañ,važiuoti
978,fahren::V,bleniañ,važinėti
979,fliegen::V,nijal,lėkti
980,fliegen::V,nijal,skristi
981,gehen::V,mont,eiti
982,weggehen::V,mont kuit,išeiti
983,abfahren::V,mont kuit,išvykti
984,abfahren::V,mont kuit,išvažiuoti
985,anhalten::V,chom a-sav,sustoti
986,hineingehen::V,monet e-barzh,įeiti
987,eintreten::V,monet e-barzh,įžengti
988,kommen::V,dont,ateiti
989,ankommen::V,erruout,ateiti
990,zurückkommen::V,addonet,grį̃žti
991,zurückkommen::V,addonet,sugrį̃žti
992,bleiben::V,chom,likti
993,bleiben::V,chom,pasilikti
994,warten::V,gortoz,laukti
995,erwarten::V,gortoz,laukti
996,suchen::V,klask,ieškoti
997,finden::V,kavout,rasti
998,finden::V,kavout,surasti
999,versuchen::V,klask,mėginti
1000,vorbereiten::V,aozañ,rengti
1001,lieben::V,karout,myĺėti
1002,mögen::V,karout,ḿėgti
1003,mögen::V,karout,patikti
1004,lachen::V,c'hoarzin,juoktis
1005,rühren::V,tenerañ,jaudinti
1006,rühren::V,tenerañ,graudinti
1007,weinen::V,gouelañ,verkti
1008,schimpfen::V,krozal,bartis
1009,sich ärgern::V,fachañ,pykti
1010,sich ärgern::V,fachañ,apmaudauti
1011,sich ärgern::V,en em fachañ,pykti
1012,sich ärgern::V,en em fachañ,apmaudauti
1013,fliehen::V,tec'het,bėgti
1014,fliehen::V,tec'het,sprukti
1015,flüchten::V,tuzañ,pabėgti
1016,sehen::V,gwelet,žiūŕėti
1017,anschauen::V,sellout ouzh,žiūŕėti
1018,ansehen::V,sellout ouzh,žiūrėti į
1019,ansehen::V,sellout ouzh,pažiūrėti į
1020,hören::V,klevet,girdėti
1021,zuhören::V,selaou,klausytis
1022,probieren::V,blasa,ragauti
1023,probieren::V,blasa,paragauti
1024,riechen::V,klevet,uosti
1025,riechen::V,klevet,užuosti
1026,fühlen::V,santout,justi
1027,fühlen::V,santout,jausti
1028,fühlen::V,santout,pajusti
1029,scheinen::V,diskouez bezañ,rodytis
1030,scheinen::V,diskouez bezañ,atrodyti
1031,zu sehen sein::V,bezañ gwelus,pasirodyti
1032,vernehmen::V,merzhañ,išgirsti
1033,frieren::V,anoued,šalti
1034,tun::V,ober,daryti
1035,können::V,gouzout,galėti
1036,können::V,gouzout,pajėgti
1037,wollen::V,fellout da,norėti
1038,wollen::V,kaout c'hoant da,norėti
1039,anfangen::V,kregiñ,pradėti
1040,anfangen::V,kregiñ,prasid́ėti
1041,beenden::V,achuiñ,baigti
1042,beenden::V,achuiñ,užbaigti
1043,aufhören::V,paouez,liautis
1044,öffnen::V,digeriñ,atverti
1045,öffnen::V,digeriñ,atidaryti
1046,schließen::V,serriñ,uždaryti
1047,stellen::V,lakaat,statyti
1048,stellen::V,lakaat,pastatyti
1049,setzen::V,lakaat,sodinti
1050,setzen::V,lakaat,pasodinti
1051,legen::V,lakaat,dėti
1052,legen::V,lakaat,pad́ėti
1053,berühren::V,touch,liesti
1054,berühren::V,touch,paliesti
1055,verbinden::V,eren,jungti
1056,verbinden::V,eren,surišti
1057,bedecken::V,goloiñ,uždengti
1058,aufhängen::V,istribilhañ,pakarti
1059,aufhängen::V,istribilhañ,pakabinti
1060,anzünden::V,alumiñ,padegti
1061,anzünden::V,c'hwezzañ,padegti
1062,aufheben::V,dastum,pakelti
1063,zurücklassen::V,lezel,palikti
1064,verlieren::V,koll,pamesti
1065,fallen lassen::V,laoskel,atsisakyti
1066,fallen lassen::V,lezel da gouezhel,atsisakyti
1067,machen::V,ober,dirbti
1068,herstellen::V,fardañ,gaminti
1069,bauen::V,sevel,statyti
1070,bauen::V,sevel,pastatyti
1071,reparieren::V,adaozañ,taisyti
1072,reparieren::V,adaozañ,remontuoti
1073,verbessern::V,gwellaat,gerinti
1074,verbessern::V,gwellaat,ištaisyti
1075,ändern::V,cheñch,keisti
1076,ändern::V,cheñch,pakeisti
1077,graben::V,kleuzañ,kasti
1078,beugen::V,plegañ,lenkti
1079,beugen::V,plegañ,palenkti
1080,biegen::V,krommañ,lenkti
1081,biegen::V,krommañ,palenkti
1082,drehen::V,treiñ,sukti
1083,wenden::V,treiñ,kreipti
1084,wenden::V,treiñ,pakreipti
1085,umdrehen::V,treiñ,sukti
1086,umdrehen::V,treiñ,apversti
1087,heben::V,sevel,kelti
1088,heben::V,sevel,pakelti
1089,hochheben::V,sevel,pakelti
1090,ergreifen::V,kemer,čiupti
1091,ergreifen::V,kemer,griebti
1092,halten::V,dalc'hen,laikyti
1093,halten::V,dalc'hen,palaikyti
1094,drücken::V,bountañ,spausti
1095,schieben::V,poulzañ,stumti
1096,kratzen::V,skrabat,kasyti
1097,kratzen::V,skrabat,grandyti
1098,lecken::V,lipat,laižyti
1099,beißen::V,kregiñ,kandžioti
1100,abreißen::V,diframmañ,nuplėšti
1101,abschneiden::V,troc'hañ,atpjauti
1102,abschneiden::V,troc'hañ,atkirpti
1103,binden::V,stagañ,rišti
1104,binden::V,stagañ,surišti
1105,stecken::V,sankañ,kišti
1106,stecken::V,sankañ,įkišti
1107,brechen::V,darnaouiñ,lūžti
1108,brechen::V,darnaouiñ,laužyti
1109,klopfen::V,skoiñ,belsti
1110,klopfen::V,skoiñ,barbenti
1111,hauen::V,dornañ,mušti
1112,kleben::V,pegañ,lipdyti
1113,kleben::V,pegañ,klijuoti
1114,reiben::V,taravat,trinti
1115,reiben::V,taravat,tarkuoti
1116,reiben::V,trekiñ,trinti
1117,reiben::V,trekiñ,tarkuoti
1118,streichen::V,toazañ,tepti
1119,streichen::V,toazañ,užtepti
1120,schleifen::V,lemmañ,galą́sti
1121,schneiden::V,troc'hañ,pjauti
1122,schneiden::V,troc'hañ,kirpti
1123,rütteln::V,tordorosañ,purtyti
1124,schütteln::V,hejañ,purtyti
1125,schütten::V,diskargañ,pilti
1126,schütten::V,diskargañ,berti
1127,füllen::V,kargañ,pildyti
1128,füllen::V,kargañ,pripildyti
1129,einwickeln::V,gronnañ,įvynioti
1130,einwickeln::V,gronnañ,suvynioti
1131,tragen::V,dougen,nešti
1132,tragen::V,dougen,nešioti
1133,schleppen::V,stlejal,vilkti
1134,ziehen::V,sachañ,tempti
1135,aufbewahren::V,miret,laikyti
1136,werfen::V,teuler,mesti
1137,werfen::V,teuler,sviesti
1138,fangen::V,tapañ,sugauti
1139,packen::V,krapat,čiupti
1140,packen::V,krapat,griebti
1141,verstecken::V,kuzhat,slėpti
1142,verstecken::V,kuzhat,slapstyti
1143,teilen::V,rannañ,dalyti
1144,teilen::V,rannañ,padalyti
1145,schicken::V,kas,sių̃sti
1146,schicken::V,kas,pasių̃sti
1147,bringen::V,degas,atnešti
1148,hinzufügen::V,lakat ouzhpenn,pridėti
1149,bekommen::V,kaout,gauti
1150,erhalten::V,kaout,gauti
1151,nehmen::V,kemer,paimti
1152,wählen::V,choaz,rinkti
1153,wählen::V,choaz,išsirinkti
1154,auswählen::V,dibab,išrinkti
1155,bewahren::V,mirout,išsaugoti
1156,behindern::V,diaezañ,trukdyti
1157,verderben::V,lovrañ,sugadinti
1158,beschädigen::V,gwallegañ,žaloti
1159,beschädigen::V,gwallegañ,gadinti
1160,zerbrechen::V,torriñ,sukulti
1161,zerbrechen::V,torriñ,sudaužyti
1162,zerreißen::V,diroegiñ,perplėšti
1163,zerreißen::V,diroegiñ,suplėšyti
1164,zerstören::V,distrujañ,suardyti
1165,zerstören::V,distrujañ,sugriauti
1166,verbrennen::V,deviñ,deginti
1167,verbrennen::V,deviñ,sudeginti
1168,geben::V,reiñ,duoti
1169,geben::V,reiñ,paduoti
1170,schenken::V,donezonañ,dovanoti
1171,versprechen::V,prometiñ,žadėti
1172,versprechen::V,prometiñ,pažadėti
1173,wünschen::V,hetiñ,norėti
1174,wünschen::V,hetiñ,linḱėti
1175,loben::V,feurmiñ,girti
1176,loben::V,feurmiñ,pagirti
1177,küssen::V,pokat,bučiuoti
1178,wiegen::V,pouezañ,supti
1179,zudecken::V,goloiñ,užkloti
1180,zudecken::V,goloiñ,uždengti
1181,wecken::V,dihuniñ,žadinti
1182,zeigen::V,diskouez,rodyti
1183,führen::V,kas,vesti
1184,führen::V,kas,vadovauti
1185,lehren::V,deskiñ,mokyti
1186,lehren::V,deskiñ,išmokyti
1187,unterrichten::V,kelenn,dėstyti
1188,leiten::V,bleinañ,valdyti
1189,leiten::V,bleinañ,vadovauti
1190,antreiben::V,poulzañ,uiti
1191,antreiben::V,poulzañ,raginti
1192,antreiben::V,poulzañ,skubinti
1193,lassen::V,leuskel,paliepti
1194,einladen::V,pediñ,kviesti
1195,einladen::V,pediñ,pakviesti
1196,vereinigen::V,unisañ,sujungti
1197,vereinigen::V,unisañ,suvienyti
1198,besuchen::V,gweladenniñ,lankyti
1199,besuchen::V,gweladenniñ,aplankyti
1200,treffen::V,kejal,sutikti
1201,treffen::V,kejal,pasitikti
1202,treffen::V,ankontrañ,sutikti
1203,treffen::V,ankontrañ,pasitikti
1204,sich versammeln::V,bodennañ,susirinkti
1205,spielen::V,c'hoari,groti
1206,spielen::V,c'hoari,žaisti
1207,singen::V,kanañ,dainuoti
1208,tanzen::V,dañsal,šokti
1209,sich trennen::V,dispartiañ,skirtis
1210,sich trennen::V,dispartiañ,išsiskirti
1211,verlassen::V,lezel,palikti
1212,retten::V,saveteiñ,gelbėti
1213,bewachen::V,mesa,sergėti
1214,schützen::V,diwall,ginti
1215,schützen::V,diwall,apginti
1216,verteidigen::V,difenn,ginti
1217,verteidigen::V,difenn,apginti
1218,sich schlagen::V,lopañ,muštis
1219,siegen::V,trec'hiñ,nugalėti
1220,ärgern::V,hegasiñ,pykinti
1221,schlagen::V,skeiñ,mušti
1222,schlagen::V,skeiñ,smogti
1223,schlagen::V,skeiñ,trenkti
1224,treten::V,botaouiñ,mygti
1225,stechen::V,pikat,gelti
1226,stechen::V,pikat,smeigti
1227,stoßen::V,stokañ,stumti
1228,stoßen::V,stokañ,pastumti
1229,stehlen::V,laerezh,vogti
1230,stören::V,direnkañ,trikdyti
1231,belästigen::V,dregasiñ,apsunkinti
1232,verbergen::V,skoachañ,slėpti
1233,verbergen::V,skoachañ,paslėpti
1234,täuschen::V,tromplañ,klaidinti
1235,betrügen::V,lorbañ,apgauti
1236,töten::V,lazhañ,žudyti
1237,töten::V,lazhañ,nužudyti
1238,wohnen::V,bezañ o chom,gyventi
1239,arbeiten::V,labourat,dirbti
1240,arbeiten::V,labourat,triūsti
1241,sammeln::V,dastum,rinkti
1242,pflücken::V,kuntuilhañ,skinti
1243,pflücken::V,kuntuilhañ,raškyti
1244,jagen::V,chaseal,medžioti
1245,fischen::V,pesketa,žvejoti
1246,fassen::V,pakañ,sučiupti
1247,hüten::V,geota,ganyti
1248,anbinden::V,stagañ,pririšti
1249,füttern::V,boueta,šerti
1250,melken::V,goro,melžti
1251,hacken::V,difrakal,kapoti
1252,gießen::V,dourañ,lieti
1253,gießen::V,dourañ,laistyti
1254,reifen::V,azviñ,nokti
1255,reifen::V,azviñ,sirpti
1256,zubereiten::V,keginañ,ruošti
1257,zubereiten::V,keginañ,gaminti
1258,kochen::V,poazhañ,virti
1259,kochen::V,poazhañ,virinti
1260,backen::V,fritañ,kepti
1261,braten::V,rostañ,kepti
1262,braten::V,rostañ,kepinti
1263,stricken::V,stammañ,megzti
1264,nähen::V,gwriat,siūti
1265,färben::V,livañ,dažyti
1266,färben::V,livañ,nudažyti
1267,reinigen::V,naetañ,valyti
1268,reinigen::V,naetañ,švarinti
1269,waschen::V,gwalc'hiñ,plauti
1270,waschen::V,gwalc'hiñ,mazgoti
1271,waschen::V,gwalc'hiñ,skalbti
1272,abwischen::V,torchañ,nušluostyti
1273,spülen::V,disgwalc'hiñ,plauti
1274,spülen::V,disgwalc'hiñ,skalauti
1275,fegen::V,skubañ,šluoti
1276,kehren::V,skubañ,šluoti
1277,baden::V,kouronkañ,maudytis
1278,sich waschen::V,en em walc'hiñ,praustis
1279,sich anziehen::V,gwiskañ,rengtis
1280,sich anziehen::V,gwiskañ,apsirengti
1281,kämmen::V,kribat,šukuoti
1282,schmücken::V,kinklañ,puošti
1283,schmücken::V,kinklañ,dabinti
1284,schmücken::V,kinklañ,gražinti
1285,sagen::V,larêt,tarti
1286,sagen::V,lavaret,tarti
1287,sprechen::V,komz,kalbėti
1288,reden::V,kaozeal,šnekėti
1289,sich unterhalten::V,balbotal,kalbėtis
1290,sich unterhalten::V,balbotal,šnekučiuotis
1291,fragen::V,goulenn,klausti
1292,bitten::V,goulenn,prašyti
1293,erzählen::V,kontañ,pasakoti
1294,mitteilen::V,kemenn,skelbti
1295,mitteilen::V,kemenn,pranešti
1296,nennen::V,anviñ,vadinti
1297,nennen::V,anviñ,vardyti
1298,rufen::V,gelver,šaukti
1299,rufen::V,gelver,kviesti
1300,prahlen::V,fougeal,girtis
1301,übersetzen::V,treiñ,versti
1302,übersetzen::V,treiñ,išversti
1303,denken::V,soñjal,galvoti
1304,glauben::V,krediñ,manyti
1305,glauben::V,krediñ,tikėti
1306,bemerken::V,apresevañ,pamatyti
1307,bemerken::V,apresevañ,pastebėti
1308,erkennen::V,anavout,pažinti
1309,erkennen::V,anavout,atpažinti
1310,begreifen::V,meizañ,suvokti
1311,verstehen::V,kompren,suprasti
1312,lernen::V,deskiñ,mokytis
1313,wissen::V,gouzout,žinoti
1314,sich erinnern an::V,kaout soñj e,prisiminti
1315,vergessen::V,ankouaat,užmiršti
1316,messen::V,muzuliañ,matuoti
1317,zählen::V,kontañ,skaičiuoti
1318,rechnen::V,jedañ,skaičiuoti
1319,lesen::V,lenn,skaityti
1320,malen::V,livañ,tapyti
1321,zeichnen::V,tresañ,piešti
1322,zeichnen::V,tresañ,žymėti
1323,zeichnen::V,tresañ,braižyti
1324,schreiben::V,skrivañ,rašyti
1325,besitzen::V,kaout,turėti
1326,kaufen::V,prenañ,pirkti
1327,verkaufen::V,gwerzhañ,parduoti
1328,bezahlen::V,paeañ,apmokėti
1329,zahlen::V,paeañ,mokėti
1330,beherrschen::V,mestroniañ,valdyti
1331,ertragen::V,anduriñ,kę̃sti
1332,ertragen::V,anduriñ,pakelti
1333,ertragen::V,anduriñ,iškę̃sti
1334,Grube::N,,duobė
1335,Spur::N,,vėžė
1336,Spur::N,,pėdos
1337,Spur::N,,pėdsakas
1338,Lehm::N,,molis
1339,Laut::N,,garsas
1340,Winkel::N,,kampas
1341,Winkel::N,,kampelis
1342,Lagerfeuer::N,,laužas
1343,vergebens::ADV,,veltui
1344,vergebens::ADV,,bergždžiai
1345,untergehen[Sonne]::V,,leistis
1346,untergehen[Sonne]::V,,nusileisti
1347,läuten::V,,skambinti
1348,klingeln::V,,skambinti
1349,sich fürchten::V,,bijoti
1350,sich fürchten::V,,baimintis
1351,fürchten::V,,bijoti
1352,fürchten::V,,baimintis
1353,gelingen::V,,pavykti
1354,gelingen::V,,pasisekti
1355,geraten::V,,nusisekti
1356,schwenken::V,,mojuoti
1357,reichen::V,,paduoti
1358,aufziehen::V,,išauginti
1359,schießen::V,,šauti
1360,schießen::V,,šaudyti
1361,treiben::V,,ginti
1362,umrühren::V,,maišyti
1363,umrühren::V,,pamaišyti
1364,ausziehen::V,,numauti
1365,ausziehen::V,,nuvilkti
1366,anziehen::V,,mauti
1367,anziehen::V,,apsivilkti
