,Concept_ID,cs,hi
103,Traum::N,sen,स्वप्न
104,Himmel::N,nebe,आकाश
105,Himmel::N,nebe,आसमान
106,Sonne::N,slunce,रवि
107,Sonne::N,slunce,सूरज
108,Sonne::N,slunce,सूर्य
109,Mond::N,měsíc,चाँद
110,Mond::N,měsíc,चंद्र
111,Stern::N,hvězda,तारा
112,Stern::N,hvězda,सितारा
113,Luft::N,vzduch,हवा
114,Luft::N,vzduch,वायु
115,Wind::N,vítr,पाद
116,Welle::N,vlna,लहर
117,Welle::N,vlna,तरंग
118,Wasser::N,voda,जल
119,Wasser::N,voda,पानी
120,Stein::N,kámen,पत्थर
121,Boden::N,půda,मिट्टी
122,Erde::N,země,भूमि
123,Erde::N,země,ज़मीन
124,Staub::N,prach,धूल
125,Rauch::N,dým,धूआँ
126,Rauch::N,dým,धुम्र
127,Rauch::N,kouř,धूआँ
128,Rauch::N,kouř,धुम्र
129,Funke::N,jiskra,चिनगारी
130,Funke::N,jiskra,स्फुलिंग
131,Feuer::N,oheň,आग
132,Feuer::N,oheň,आतिश
133,Feuer::N,oheň,अग्नि
134,Licht::N,světlo,रोशनी
135,Licht::N,světlo,प्रकाश
136,Schatten::N,stín,छाया
137,Schatten::N,stín,परछाई
138,Wetter::N,počasí,ऋतु
139,Wetter::N,počasí,मौसम
140,Nebel::N,mlha,धुँध
141,Nebel::N,mlha,कुहरा
142,Wolke::N,mrak,मेघ
143,Wolke::N,mrak,अभ्र
144,Wolke::N,oblak,मेघ
145,Wolke::N,oblak,अभ्र
146,Regen::N,déšť,मेंह
147,Regen::N,déšť,बारिश
148,Schnee::N,sníh,हिम
149,Schnee::N,sníh,बर्फ़
150,Eis::N,led,हिम
151,Eis::N,led,बर्फ़
152,Frost::N,mráz,ठंड
153,Kälte::N,chlad,सर्दी
154,Kälte::N,chlad,शीतलता
155,Hitze::N,horko,ताप
156,Hitze::N,horko,गरमी
157,Raureif::N,jinovatka,पाला
158,Regenbogen::N,duha,इंद्र-धनुष
159,Donner::N,hrom,गरज
160,Donner::N,hrom,मेघ-गर्जन
161,Strömung::N,proudění,बहाव
162,Strömung::N,proudění,प्रवाह
163,Tropfen::N,kapka,बूँद
164,Schaum::N,pěna,झाग
165,Schmutz::N,špína,गंद
166,Schmutz::N,špína,कीचड़
167,See::N,jezero,झील
168,See::N,jezero,सरोवर
169,Sumpf::N,močál,दलदल
170,Sumpf::N,močál,धँसान
171,Sumpf::N,bažina,दलदल
172,Sumpf::N,bažina,धँसान
173,Moor::N,bažina,झाबर
174,Moor::N,bažina,धँसान
175,Moor::N,slatina,झाबर
176,Moor::N,slatina,धँसान
177,Wiese::N,louka,घास-स्थल
178,Wald::N,les,जंगल
179,Hügel::N,kopec,टीला
180,Hügel::N,kopec,पहाड़
181,Anhöhe::N,pahorek,टीला
182,Anhöhe::N,pahorek,पहाड़ी
183,Berg::N,hora,पहाड़
184,Gipfel::N,vrchol,शिखर
185,Höhle::N,jeskyně,गुहा
186,Höhle::N,jeskyně,गुफ़ा
187,Abhang::N,svah,ढाल
188,Abhang::N,svah,ढलान
189,Abhang::N,stráň,ढाल
190,Abhang::N,stráň,ढलान
191,Quelle::N,pramen,चश्मा
192,Bach::N,potok,सोता
193,Bach::N,potok,नदिका
194,Fluss::N,řeka,नदी
195,Fluss::N,řeka,सरिता
196,Ufer::N,břeh,तट
197,Ufer::N,břeh,किनारा
198,Küste::N,pobřeží,समुद्र-तट
199,Festland::N,souš,महाद्वीप
200,Festland::N,pevnina,महाद्वीप
201,Meer::N,moře,सागर
202,Meer::N,moře,समुद्र
203,Bucht::N,záliv,खाड़ी
204,Bucht::N,zátoka,खाड़ी
205,Insel::N,ostrov,टापू
206,Insel::N,ostrov,द्वीप
207,Blume::N,květina,फूल
208,Blume::N,květina,पुष्प
209,Gras::N,tráva,घास
210,Wurzel::N,kořen,मूल
211,Baum::N,strom,पेड़
212,Baum::N,strom,वृक्ष
213,Stamm::N,kmen,धड़
214,Rinde::N,kůra,छाल
215,Rinde::N,kůra,वल्कल
216,Ast::N,větev,डाल
217,Ast::N,větev,शाखा
218,Zweig::N,větev,टहनी
219,Blatt::N,lupen,पत्र
220,Blatt::N,lupen,पत्ता
221,Birke::N,bříza,भूर्ज
222,Kiefer[Baum]::N,sosna,पाइन-वृक्ष
223,Kiefer[Baum]::N,borovice,पाइन-वृक्ष
224,Weide[Baum]::N,vrba,बेंत
225,Tanne::N,jedle,फ़र
226,Horn::N,roh,सींग
227,Horn::N,roh,विषाण
228,Feder::N,pero,पर
229,Feder::N,pero,पंख
230,Fell::N,srst,खाल
231,Fell::N,srst,पशु-चर्म
232,Flügel::N,křídlo,पंख
233,Flügel::N,křídlo,डैना
234,Klaue::N,dráp,पंजा
235,Klaue::N,pazneht,पंजा
236,Kralle::N,dráp,पंजा
237,Kralle::N,dráp,नाख़ून
238,Schwanz::N,ocas,पूँछ
239,Ei::N,vejce,अंडा
240,Nest::N,hnízdo,नीड़
241,Nest::N,hnízdo,घोंसला
242,Bau::N,nora,बिल
243,Bau::N,nora,माँद
244,Tier::N,zvíře,पशु
245,Tier::N,zvíře,जानवर
246,Herde::N,stádo,गल्ला
247,Kuh::N,kráva,गौ
248,Kuh::N,kráva,गाय
249,Bulle::N,býk,साँड़
250,Pferd::N,kůň,अश्व
251,Pferd::N,kůň,घोड़ा
252,Schaf::N,ovce,भेड़
253,Schwein::N,vepř,शूकर
254,Schwein::N,prase,शूकर
255,Hund::N,pes,श्वान
256,Hund::N,pes,कुत्ता
257,Katze::N,kočka,बिल्ली
258,Bär::N,medvěd,रीछ
259,Bär::N,medvěd,भालू
260,Eichhörnchen::N,veverka,गिलहरी
261,Elch::N,los,एल्क
262,Fuchs::N,liška,लोमड़ी
263,Hase::N,zajíc,खरहा
264,Hase::N,zajíc,ख़रगोश
265,Maus::N,myš,मूष
266,Maus::N,myš,चूहा
267,Wolf::N,vlk,वृक
268,Wolf::N,vlk,भेड़िया
269,Vogel::N,pták,पक्षी
270,Vogel::N,pták,चिड़िया
271,Schwarm::N,roj,झुंड
272,Schwarm::N,hejno,झुंड
273,Huhn::N,kuře,मुर्ग़ी
274,Huhn::N,slepice,मुर्ग़ी
275,Hahn::N,kohout,मुर्ग़ा
276,Gans::N,husa,हंस
277,Gans::N,husa,हंसिनी
278,Adler::N,orel,उक़ाब
279,Ente::N,kachna,बतख़
280,Ente::N,kachna,बत्तक
281,Eule::N,sova,उल्लू
282,Kranich::N,jeřáb,सारस
283,Kranich::N,jeřáb,क्रौंंच
284,Krähe::N,vrána,काक
285,Kuckuck::N,kukačka,कोयल
286,Kuckuck::N,kukačka,कोकिल
287,Schwan::N,labuť,हंस
288,Schwan::N,labuť,मराल
289,Fisch::N,ryba,मछली
290,Fisch::N,ryba,मत्स्य
291,Barsch::N,okoun,पर्च
292,Hecht::N,štika,पाइक
293,Schlange[Tier]::N,had,सर्प
294,Wurm::N,červ,कृमि
295,Wurm::N,červ,कीड़ा
296,Spinne::N,pavouk,लूता
297,Spinne::N,pavouk,मकड़ी
298,Ameise::N,mravenec,चींटी
299,Laus::N,veš,जूँ
300,Mücke::N,komár,डाँस
301,Fliege::N,moucha,मक्खी
302,Fliege::N,moucha,मक्षिका
303,Schmetterling::N,motýl,तितली
304,Beere::N,bobule,बेरी
305,Apfel::N,jablko,सेब
306,Pilz::N,houba,खुंबी
307,Zwiebel::N,cibule,प्याज़
308,Saat::N,osivo,बीज
309,Korn::N,zrno,दाना
310,Heu::N,seno,मूखी घास
311,Schale::N,slupka,बकला
312,Schale::N,slupka,छिलका
313,Schale::N,skořápka,बकला
314,Schale::N,skořápka,छिलका
315,Grube::N,jáma,गड्ढा
316,Falle::N,past,जाल
317,Falle::N,past,फँदा
318,Falle::N,léčka,जाल
319,Falle::N,léčka,फँदा
320,Schlinge::N,smyčka,फँदा
321,Spur::N,stopa,सुराग़
322,Spur::N,stopa,पद-चिह्न
323,Asche::N,popel,राख
324,Dreck::N,špína,मैल
325,Dreck::N,špína,गंदगी
326,Eisen::N,železo,लोहा
327,Gold::N,zlato,सोना
328,Gold::N,zlato,स्वर्ण
329,Silber::N,stříbro,रजत
330,Silber::N,stříbro,चाँदी
331,Kohle::N,uhlí,कोयला
332,Glas::N,sklo,काँच
333,Lehm::N,jíl,चिकनी मिट्टी
334,Lehm::N,hlína,चिकनी मिट्टी
335,Sand::N,písek,रेत
336,Sand::N,písek,बालू
337,Mensch::N,člověk,मानव
338,Mensch::N,člověk,इनसान
339,Mensch::N,člověk,मनुष्य
340,Mann::N,muž,आदमी
341,Mann::N,muž,पुरुष
342,Frau::N,žena,औरत
343,Frau::N,žena,महिला
344,Frau::N,žena,स्त्री
345,Kind::N,dítě,बाल
346,Kind::N,dítě,बच्चा
347,Junge::N,hoch,लड़का
348,Junge::N,chlapec,लड़का
349,Mädchen::N,děvče,लड़की
350,Mädchen::N,děvče,कुमारी
351,Familie::N,rodina,परिवार
352,Großvater::N,děd,दादा
353,Großvater::N,dědeček,दादा
354,Großmutter::N,babička,नानी
355,Eltern::N,rodiče,माँ-बाप
356,Eltern::N,rodiče,माता-पिता
357,Vater::N,otec,बाप
358,Vater::N,otec,पिता
359,Mutter::N,matka,माँ
360,Mutter::N,matka,माता
361,Sohn::N,syn,बेटा
362,Sohn::N,syn,पुत्र
363,Tochter::N,dcera,बेटी
364,Tochter::N,dcera,पुत्री
365,Bruder::N,bratr,भाई
366,Bruder::N,bratr,भ्राता
367,Schwester::N,sestra,बहन
368,Schwester::N,sestra,भगिनी
369,Onkel::N,strýc,ताऊ
370,Onkel::N,strýc,काका
371,Tante::N,teta,बूआ
372,Tante::N,teta,फूफी
373,Tante::N,teta,ख़ाला
374,Ehemann::N,choť,पति
375,Ehemann::N,choť,शौहर
376,Ehemann::N,manžel,पति
377,Ehemann::N,manžel,शौहर
378,Ehefrau::N,choť,बीवी
379,Ehefrau::N,manželka,बीवी
380,Freude::N,radost,आनंद
381,Freude::N,radost,प्रसन्नता
382,Gelächter::N,smích,हँसी
383,Gelächter::N,smích,क़हक़हा
384,Glück::N,štěstí,आनंद
385,Glück::N,štěstí,ख़ुशी
386,Kummer::N,žal,शोक
387,Kummer::N,žal,दुःख
388,Kummer::N,trápení,शोक
389,Kummer::N,trápení,दुःख
390,Wunsch::N,přání,इच्छा
391,Wunsch::N,přání,अभिलाषा
392,Lust::N,chuť,चाह
393,Lust::N,chuť,कामना
394,Geist::N,duch,जान
395,Geist::N,duch,प्राण
396,Gedanke::N,myšlenka,विचार
397,Gedächtnis::N,paměť,याददाश्त
398,Gedächtnis::N,paměť,स्मरण-शक्ति
399,Verstand::N,rozum,समझ
400,Verstand::N,rozum,अक़्ल
401,Verstand::N,rozum,बुद्धि
402,Sinn::N,smysl,अर्थ
403,Grund::N,důvod,वजह
404,Grund::N,důvod,कारण
405,Wahrheit::N,pravda,सत्य
406,Wahrheit::N,pravda,सच्चाई
407,Gespräch::N,rozhovor,चर्चा
408,Gespräch::N,rozhovor,वार्ता
409,Gespräch::N,rozhovor,बात-चीत
410,Märchen::N,pohádka,क़िस्सा
411,Erzählung::N,povídka,कथा
412,Erzählung::N,povídka,कहानी
413,Nachricht::N,zpráva,सूचना
414,Nachricht::N,zpráva,समाचार
415,Neuigkeit::N,novina,ख़बर
416,Neuigkeit::N,novina,समाचार
417,Neuigkeit::N,novinka,ख़बर
418,Neuigkeit::N,novinka,समाचार
419,Name::N,jméno,नाम
420,Rätsel::N,hádanka,पहेली
421,Rede::N,řeč,वचन
422,Rede::N,řeč,भाषण
423,Rede::N,proslov,वचन
424,Rede::N,proslov,भाषण
425,Sprache::N,řeč,भाषा
426,Sprache::N,řeč,ज़बान
427,Sprache::N,jazyk,भाषा
428,Sprache::N,jazyk,ज़बान
429,Stimme::N,hlas,स्वर
430,Stimme::N,hlas,आवाज़
431,Wort::N,slovo,शब्द
432,Wort::N,slovo,लफ़्ज़
433,Zeichen::N,znamení,निशान
434,Ruf::N,zavolání,पुकार
435,Ruf::N,zavolání,आह्वान
436,Lärm::N,hluk,शोर
437,Lärm::N,hluk,हुल्लड़
438,Laut::N,zvuk,स्वर
439,Laut::N,zvuk,ध्वनि
440,Ton::N,tón,सुर
441,Ton::N,tón,स्वर
442,Lied::N,píseň,गीत
443,Ruhe::N,klid,आराम
444,Ruhe::N,klid,ख़ामोशी
445,Ruhe::N,pokoj,आराम
446,Ruhe::N,pokoj,ख़ामोशी
447,Leute::N,lidé,लोग
448,Volk::N,národ,क़ौम
449,Volk::N,národ,प्रजा
450,Arbeit::N,práce,काम
451,Gast::N,host,अतिथि
452,Gast::N,host,मेहमान
453,Geschenk::N,dar,उपहार
454,Geschenk::N,dar,तोहफ़ा
455,Spiel::N,hra,खेल
456,Spiel::N,hra,क्रीड़ा
457,Gesellschaft::N,společnost,साथ
458,Hilfe::N,pomoc,मदद
459,Hilfe::N,pomoc,सहायता
460,Freund::N,přítel,मित्र
461,Kamerad::N,kamarád,साथी
462,Kamerad::N,kamarád,कामरेड
463,Angelegenheit::N,záležitost,बात
464,Angelegenheit::N,záležitost,मामला
465,Anzahl::N,počet,तादाद
466,Anzahl::N,počet,संख्या
467,Art::N,druh,तरह
468,Art::N,druh,क़िस्म
469,Stück::N,kus,फाँक
470,Stück::N,kus,टुकड़ा
471,Stück::N,kousek,फाँक
472,Stück::N,kousek,टुकड़ा
473,Teil::N,díl,भाग
474,Teil::N,díl,हिस्सा
475,Teil::N,část,भाग
476,Teil::N,část,हिस्सा
477,Hälfte::N,půl,अर्धभाग
478,Kreis::N,kruh,चक्कर
479,Kreuz::N,kříž,सलीब
480,Kreuz::N,kříž,क्रूस
481,Linie::N,linka,लाइन
482,Strich::N,čára,लकीर
483,Strich::N,čárka,लकीर
484,Abstand::N,vzdálenost,अंतर
485,Abstand::N,vzdálenost,फ़ासला
486,Entfernung::N,vzdálenost,दूरी
487,Entfernung::N,vzdálenost,फ़ासला
488,Gegend::N,krajina,इलाक़ा
489,Platz::N,prostor,जगह
490,Platz::N,prostor,स्थान
491,Ort::N,místo,स्थल
492,Ort::N,místo,स्थान
493,Seite::N,strana,ओर
494,Seite::N,strana,तरफ़
495,Mitte::N,střed,बीच
496,Mitte::N,střed,मध्य
497,Mitte::N,prostředek,बीच
498,Mitte::N,prostředek,मध्य
499,Gegenstand::N,předmět,चीज़
500,Gegenstand::N,předmět,पदार्थ
501,Sache::N,věc,चीज़
502,Sache::N,věc,वस्तु
503,Rand::N,kraj,छोर
504,Rand::N,kraj,उपांत
505,Rand::N,okraj,छोर
506,Rand::N,okraj,उपांत
507,Kante::N,hrana,कोर
508,Kante::N,hrana,किनारा
509,Ecke::N,roh,कोना
510,Ecke::N,roh,नुक्कड़
511,Spitze::N,hrot,नोक
512,Spitze::N,špička,नोक
513,Ende::N,konec,छोर
514,Ende::N,konec,सिरा
515,Loch::N,díra,छेद
516,Loch::N,díra,सूराख़
517,Winkel::N,kout,कोण
518,Winkel::N,kout,कोना
519,Muster::N,vzor,नमूना
520,Muster::N,vzor,डिज़ाइन
521,Größe::N,velikost,परिमाण
522,Größe::N,velikost,विस्तार
523,Länge::N,délka,लंबाई
524,Höhe::N,výška,ऊँचाई
525,Höhe::N,výška,उच्चता
526,Gewicht::N,váha,भार
527,Gewicht::N,váha,वज़न
528,Menge::N,množství,मात्रा
529,Haufen::N,kupa,ढेर
530,Haufen::N,kupa,अंबार
531,Haufen::N,hromada,ढेर
532,Haufen::N,hromada,अंबार
533,Reihe::N,řada,क़तार
534,Reihe::N,řada,पंक्ति
535,Reihe::N,řádek,क़तार
536,Reihe::N,řádek,पंक्ति
537,Boot::N,člun,नाव
538,Boot::N,člun,नौका
539,Ruder::N,veslo,चप्पू
540,Schlitten::N,sáně,बर्फ़-गाड़ी
541,Ski::N,lyže,स्की
542,Lagerfeuer::N,táborák,अलाव
543,Lagerfeuer::N,táborák,कैंप-फ़ायर
544,Last::N,náklad,भार
545,Last::N,břemeno,भार
546,Gang::N,chůze,चाल
547,Gang::N,chodba,चाल
548,Schritt::N,krok,डग
549,Schritt::N,krok,क़दम
550,Norden::N,sever,उत्तर
551,Süden::N,jih,दक्खिन
552,Westen::N,západ,पश्चिम
553,Osten::N,východ,पूरब
554,Holz::N,dřevo,काठ
555,Holz::N,dřevo,काष्ठ
556,Brett::N,prkno,पटरा
557,Brett::N,prkno,तख़्ता
558,Platte::N,deska,फलक
559,Platte::N,deska,तख़्ता
560,Stütze::N,opěra,टेक
561,Stütze::N,opěra,थूनी
562,Stange::N,tyč,छड़
563,Stange::N,tyč,बाँस
564,Stange::N,tyčka,छड़
565,Stange::N,tyčka,बाँस
566,Stock::N,hůlka,लाठी
567,Stab::N,hůl,लग्गा
568,Rohr::N,trubka,नल
569,Haus::N,dům,घर
570,Haus::N,dům,मकान
571,Heim::N,domov,घर
572,Heim::N,domov,गृह
573,Ofen::N,kamna,चूल्हा
574,Fußboden::N,podlaha,फ़र्श
575,Tisch::N,stůl,मेज़
576,Stuhl::N,židle,कुरसी
577,Wiege::N,kolébka,पालना
578,Wiege::N,kolébka,हिंडोला
579,Bett::N,postel,खाट
580,Bett::N,postel,पलंग
581,Regal::N,regál,शेल्फ़
582,Regal::N,police,शेल्फ़
583,Kiste::N,bedna,पेटी
584,Kiste::N,bedna,डिब्बा
585,Fenster::N,okno,खिड़की
586,Tür::N,dveře,द्वार
587,Tür::N,dveře,दरवाज़ा
588,Tor::N,vrata,फाटक
589,Zaun::N,plot,बाड़ा
590,Dach::N,střecha,छत
591,Dach::N,střecha,छप्पर
592,Leiter::N,žebřík,सीढ़ी
593,Besen::N,koště,झाड़ू
594,Besen::N,koště,बुहारी
595,Besen::N,smeták,झाड़ू
596,Besen::N,smeták,बुहारी
597,Spaten::N,rýč,कुदाल
598,Schaufel::N,lopata,बेलचा
599,Schaufel::N,lopata,फावड़ा
600,Gabel::N,vidlička,काँटा
601,Löffel::N,lžíce,चम्मच
602,Messer::N,nůž,छुरा
603,Messer::N,nůž,चाक़ू
604,Nagel::N,hřebík,कील
605,Nagel::N,hřebík,मेख़
606,Netz::N,síť,जाल
607,Haken::N,hák,अंकुश
608,Griff::N,držadlo,मूठ
609,Griff::N,držadlo,हत्था
610,Schloss::N,zámek,ताला
611,Bild::N,obraz,चित्र
612,Figur::N,figura,मूर्ति
613,Puppe::N,panenka,पुतली
614,Puppe::N,panenka,गुड़िया
615,Beutel::N,pytlík,झोला
616,Bündel::N,svazek,पुलिंदा
617,Tasche::N,taška,बेग
618,Tasche::N,taška,बस्ता
619,Tasche::N,brašna,बेग
620,Tasche::N,brašna,बस्ता
621,Eimer::N,kýbl,बाल्टी
622,Eimer::N,vědro,बाल्टी
623,Deckel::N,víko,ढक्कन
624,Deckel::N,příklop,ढक्कन
625,Geschirr::N,nádobí,बरतन-भाँड़े
626,Sack::N,pytel,बोरा
627,Tasse::N,šálek,प्याला
628,Topf::N,hrnec,देग़चा
629,Kessel::N,kotel,देग़
630,Kessel::N,kotel,बटलोई
631,Essen::N,jídlo,खाना
632,Nahrung::N,strava,भोजन
633,Nahrung::N,potrava,भोजन
634,Speise::N,jídlo,खाना
635,Speise::N,jídlo,व्यंजन
636,Fleisch::N,maso,मांस
637,Fleisch::N,maso,गोश्त
638,Getreide::N,obilí,अनाज
639,Brei::N,kaše,भरता
640,Brei::N,kaše,दलिया
641,Brot::N,chléb,रोटी
642,Scheibe::N,krajíc,कतला
643,Fett::N,tuk,वसा
644,Fett::N,tuk,चरबी
645,Fett::N,omastek,वसा
646,Fett::N,omastek,चरबी
647,Butter::N,máslo,मक्खन
648,Öl::N,olej,तेल
649,Salz::N,sůl,नमक
650,Suppe::N,polévka,सूप
651,Suppe::N,polévka,शोरबा
652,Honig::N,med,शहद
653,Milch::N,mléko,दूध
654,Tee::N,čaj,चाय
655,Leder::N,kůže,चमड़ा
656,Wolle::N,vlna,ऊन
657,Stoff::N,látka,कपड़ा
658,Nadel::N,jehla,सूई
659,Faden::N,nit,डोरा
660,Knopf::N,knoflík,बटन
661,Knopf::N,knoflík,घुंडी
662,Knoten::N,uzel,गाँठ
663,Knoten::N,uzel,गुत्थी
664,Farbe::N,barva,रंग
665,Farbe::N,barva,वर्ण
666,Kleidung::N,šaty,पहनावा
667,Kleidung::N,šatstvo,पहनावा
668,Hemd::N,košile,कुरता
669,Hemd::N,košile,क़मीज़
670,Kragen::N,límec,गरदनी
671,Kragen::N,límec,गरेबान
672,Ärmel::N,rukáv,आस्तीन
673,Hose::N,kalhoty,पैंट
674,Hose::N,kalhoty,पतलून
675,Gürtel::N,pás,पेटी
676,Gürtel::N,pás,मेखला
677,Gürtel::N,opasek,पेटी
678,Gürtel::N,opasek,मेखला
679,Mütze::N,čepice,टोपी
680,Schuh::N,bota,जूता
681,Stiefel::N,holínka,बूट
682,Ring::N,prsten,अँगूठी
683,Band::N,pásek,पट्टी
684,Kamm::N,hřeben,कंघी
685,Spiegel::N,zrcadlo,आईना
686,Spiegel::N,zrcadlo,दर्पण
687,Riemen::N,řemen,तसमा
688,Riemen::N,řemen,पट्टा
689,Schnur::N,šňůra,डोरी
690,Schnur::N,šňůra,सुतली
691,Leine::N,vodítko,रस्सी
692,Decke::N,pokrývka,रज़ाई
693,Decke::N,přikrývka,रज़ाई
694,Kissen::N,polštář,तकिया
695,Kissen::N,polštář,गाद्दा
696,Tuch::N,šátek,रूमाल
697,Tuch::N,šátek,वस्त्र
698,Handtuch::N,ručník,अँगोछा
699,Kraft::N,síla,ज़ोर
700,Kraft::N,síla,शक्ति
701,Stärke::N,síla,बल
702,Stärke::N,síla,ताक़त
703,Gesundheit::N,zdraví,स्वास्थ्य
704,Gesundheit::N,zdraví,तंदुरुस्ती
705,Krankheit::N,nemoc,रोग
706,Krankheit::N,nemoc,बीमारी
707,Krankheit::N,choroba,रोग
708,Krankheit::N,choroba,बीमारी
709,Schmerz::N,bolest,दर्द
710,Schmerz::N,bolest,पीड़ा
711,Wunde::N,rána,घाव
712,Wunde::N,rána,ज़ख़्म
713,Fieber::N,horečka,ज्वर
714,Fieber::N,horečka,बुख़ार
715,Arznei::N,lék,दवा
716,Arznei::N,lék,औषाधि
717,Brücke::N,most,पुल
718,Brücke::N,most,सेतु
719,Brunnen::N,studna,कुआँ
720,Weide::N,pastva,चरागाह
721,Weide::N,pastvina,चरागाह
722,Pfad::N,pěšina,पथ
723,Pfad::N,pěšina,पगडंडी
724,Weg::N,cesta,मार्ग
725,Straße::N,silnice,राह
726,Straße::N,silnice,रास्ता
727,Dorf::N,vesnice,गाँव
728,Dorf::N,vesnice,ग्राम
729,Stadt::N,město,शहर
730,Brief::N,dopis,ख़त
731,Brief::N,dopis,पत्र
732,Brief::N,dopis,चिट्ठी
733,Buch::N,kniha,किताब
734,Buch::N,kniha,पुस्तक
735,Buchstabe::N,písmeno,अक्षर
736,Zeitung::N,noviny,अख़बार
737,Zeitung::N,noviny,समाचार-पत्र
738,Leben::N,život,जीवन
739,Leben::N,život,ज़िंदगी
740,Tod::N,smrt,मौत
741,Tod::N,smrt,मृत्यु
742,Grab::N,hrob,क़ब्र
743,Kirche::N,kostel,चर्च
744,Kirche::N,kostel,गिरजा
745,Sünde::N,hřích,पाप
746,Sünde::N,hřích,गुनाह
747,Gott::N,bůh,देव
748,Gott::N,bůh,ईश्वर
749,Arbeiter::N,dělník,मज़दूर
750,Arbeiter::N,pracovník,मज़दूर
751,Chef::N,šéf,अध्यक्ष
752,Chef::N,vedoucí,अध्यक्ष
753,Meister::N,mistr,शिल्पज्ञ
754,Arzt::N,lékař,वैद्य
755,Arzt::N,lékař,डॉक्टर
756,Arzt::N,lékař,चिकित्सक
757,Lehrer::N,učitel,शिक्षक
758,Lehrer::N,učitel,अध्यापक
759,Geld::N,peníze,धन
760,Geld::N,peníze,पैसा
761,Geschäft::N,obchod,सौदा
762,Geschäft::N,obchod,व्यापार
763,Laden::N,krám,दुकान
764,Preis::N,cena,दाम
765,Preis::N,cena,मूल्य
766,Ware::N,zboží,माल
767,Ware::N,zboží,पण्य
