,Concept_ID,eu,cy
809,krank::A,gaixo,gwael
810,nackt::A,biluzi,noeth
811,traurig::A,itun,trist
812,traurig::A,betilun,trist
813,lebendig::A,bizirik,yn fyw
814,gut::A,on,da
815,schlecht::A,txar,drwg
816,schlecht::A,txar,gwael
817,richtig::A,zuzen,cywir
818,schlimm::A,larri,enbyd
819,wahr::A,egiazko,gwir
820,alt::A,zahar,hen
821,neu::A,berri,newydd
822,ehemalig::A,lehengo,blaenorol
823,alt[Lebewesen]::A,adindun,oedrannus
824,jung::A,gazte,ifanc
825,arm::A,txiro,tlawd
826,arm::A,behartsu,tlawd
827,reich::A,dirudun,cyfoethog
828,bekannt::A,ezagun,cynefin
829,bekannt::A,ezagun,cyfarwydd
830,berühmt::A,entzun,enwog
831,berühmt::A,ospetsu,enwog
832,fremd::A,arrotz,estron
833,verschieden::A,ezberdin,gwahanol
834,verschieden::A,desberdin,gwahanol
835,nah::A,hurre,agos
836,nah::A,hurbil,agos
837,fern::A,urrun,pell
838,linker::A,ezker,aswy
839,linker::A,ezker,chwith
840,rechter::A,eskuin,de
841,rechter::A,eskuin,deau
842,anderer::A,beste,arall
843,erster::A,lehen,cyntaf
844,erster::A,aurren,cyntaf
845,zweiter::A,bigarren,ail
846,dritter::A,hirugarren,trydydd
847,letzter::A,azken,olaf
848,letzter::A,hondar,olaf
849,allein::ADV,bakarrik,unig
850,allein::ADV,bakarrik,ar ei ben ei hun
851,auf einmal::ADV,batera,ar yr un pryd
852,zusammen::ADV,elkarrekin,ynghyd
853,zusammen::ADV,elkarrekin,gyda'i gilydd
854,lange::ADV,luzaro,amser hir
855,plötzlich::ADV,bat-batean,yn sydyn
856,sofort::ADV,berehala,ar unwaith
857,später::ADV,gero,yn ddiweddarach
858,jetzt::ADV,orain,yn awr
859,heute::ADV,gaur,heddiw
860,morgen::ADV,bihar,yfory
861,bald::ADV,aurki,yn fuan
862,bald::ADV,aurki,gyda hyn
863,bald::ADV,laster,yn fuan
864,bald::ADV,laster,gyda hyn
865,dann::ADV,ondoren,yna
866,dann::ADV,ondoren,y pryd hwnnw
867,gestern::ADV,atzo,ddoe
868,einst::ADV,antzina,gynt
869,damals::ADV,orduan,ar y pryd
870,damals::ADV,orduan,bryd hynny
871,danach::ADV,gerora,wedyn
872,danach::ADV,ondoren,wedyn
873,vorher::ADV,lehenago,o'r blaen
874,zuerst::ADV,aurrena,yn gyntaf
875,zuerst::ADV,lehenbizi,yn gyntaf
876,einmal::ADV,behin,unwaith
877,einmal::ADV,aldi bat,unwaith
878,manchmal::ADV,batzuetan,weithiau
879,manchmal::ADV,batzuetan,ar brydiau
880,manchmal::ADV,zenbaitetan,weithiau
881,manchmal::ADV,zenbaitetan,ar brydiau
882,oft::ADV,maiz,yn aml
883,oft::ADV,maiz,yn fynych
884,oft::ADV,askotan,yn aml
885,oft::ADV,askotan,yn fynych
886,immer::ADV,beti,bob amser
887,niemals::ADV,inoiz ez,ni ... byth
888,niemals::ADV,inoiz ez,ni ... erioed
889,niemals::ADV,sekula ez,ni ... byth
890,niemals::ADV,sekula ez,ni ... erioed
891,hier::ADV,hemen,yma
892,hierhin::ADV,hona,hyd yma
893,von hier::ADV,hemendik,oddi yma
894,von hier::ADV,honetatik,oddi yma
895,dort::ADV,han,acw
896,dorthin::ADV,hara,tuag yno
897,geradeaus::ADV,artez,syth ymlaen
898,vorwärts::ADV,aurrera,ymlaen
899,rückwärts::ADV,atzera,yn ôl
900,rückwärts::ADV,atzerantz,yn ôl
901,zurück::ADV,atzera,yn ôl
902,unten::ADV,behean,isod
903,unten::ADV,behean,oddi tanodd
904,hinab::ADV,behera,i lawr
905,hinab::ADV,behera,i waered
906,hinab::ADV,beherantz,i lawr
907,hinab::ADV,beherantz,i waered
908,oben::ADV,goian,fry
909,hinauf::ADV,gora,i fyny
910,hinauf::ADV,gora,i'r lan
911,hinauf::ADV,gorantz,i fyny
912,hinauf::ADV,gorantz,i'r lan
913,überall::ADV,edonon,ym mhobman
914,nicht::ADV,ez,ni
915,nicht::ADV,ez,nid
916,ein wenig::ADV,apur bat,tipyn
917,ein wenig::ADV,apur bat,ychydig
918,ein wenig::ADV,pixka bat,tipyn
919,ein wenig::ADV,pixka bat,ychydig
920,kaum::ADV,ozta,prin
921,kaum::ADV,nekez,prin
922,sehr::ADV,oso,iawn
923,so::ADV,hala,fel
924,so::ADV,hala,felly
925,so::ADV,honela,fel
926,so::ADV,honela,felly
927,noch::ADV,oraindik,eto
928,nur::ADV,bakarrik,yn unig
929,schon::ADV,ja,eisoes
930,schon::ADV,ja,yn barod
931,schon::ADV,jada,eisoes
932,schon::ADV,jada,yn barod
933,wieder::ADV,berriro,drachefn
934,vergebens::ADV,alferrik,yn ofer
935,vor::PRP,aurrean,o flaen
936,hinter::PRP,ostean,ar ôl
937,hinter::PRP,gibelean,ar ôl
938,unter::PRP,pean,islaw
939,unter::PRP,azpian,islaw
940,durch::PRP,zehar,trwy
941,neben::PRP,ondoan,ar bwys
942,neben::PRP,aldamenean,ar bwys
943,zwischen::PRP,artean,rhwng
944,zwischen::PRP,artean,cydrhwng
945,wegen::PRP,-gatik,o achos
946,wegen::PRP,-gatik,oherwydd
947,dies::PRN,hau,hyn
948,das::PRN,hura,hynny
949,alles::PRN,dena,popeth
950,ich::PRN,ni,fi
951,du::PRN,zu,ti
952,er::PRN,bera,fe
953,wir::PRN,gu,ni
954,ihr::PRN,zuek,chi
955,sie::PRN,berak,hwy
956,was::FPRN,zer,pa beth
957,wer::FPRN,nor,pwy
958,wo::FADV,non,ble
959,wo::FADV,non,ym mha le
960,wohin::FADV,nora,i ble
961,wohin::FADV,nora,i ba le
962,wie::FADV,nola,sut
963,wie::FADV,zelan,sut
964,warum::FADV,zeren,pam
965,warum::FADV,zergatik,pam
966,wieviel::FNUM,zenbat,faint
967,eins::NUM,bat,un
968,zwei::NUM,bi,dau
969,zwei::NUM,biga,dau
970,drei::NUM,hiru,tri
971,vier::NUM,lau,pedwar
972,fünf::NUM,bost,pump
973,sechs::NUM,sei,chwech
974,sieben::NUM,zazpi,saith
975,acht::NUM,zortzi,wyth
976,neun::NUM,bederatzi,naw
977,zehn::NUM,hamar,deg
978,elf::NUM,hamaika,un ar ddeg
979,zwölf::NUM,hamabi,deuddeg
980,zwölf::NUM,hamabi,un deg dau
981,zwanzig::NUM,hogei,ugain
982,dreißig::NUM,hogeita hamar,tri deg
983,dreißig::NUM,hogeita hamar,deg ar hugain
984,vierzig::NUM,berrogei,deugain
985,fünfzig::NUM,berrogeita hamar,hanner cant
986,sechzig::NUM,hirurogei,chwe deg
987,siebzig::NUM,hirurogeita hamar,saith deg
988,siebzig::NUM,hirurogeita hamar,deg a thrigain
989,achtzig::NUM,laurogei,wyth deg
990,achtzig::NUM,laurogei,pedar ugain
991,neunzig::NUM,laurogeita hamar,naw deg
992,neunzig::NUM,laurogeita hamar,deg a phedwar ugain
993,hundert::NUM,ehun,cant
994,tausend::NUM,mila,mil
995,und::CNJ,eta,a
996,oder::CNJ,edo,neu
997,stehen::V,zutik egon,sefyll
998,sitzen::V,eserita egon,eistedd
999,liegen::V,etzan,gorwedd
1000,hängen::V,eskegita egon,hongian
1001,hängen::V,zintzilik egon,hongian
1002,werden::V,bihurtu,dod yn
1003,werden::V,bihurtu,mynd yn
1004,werden::V,bilakatu,dod yn
1005,werden::V,bilakatu,mynd yn
1006,passieren::V,pasatu,digwydd
1007,passieren::V,gertatu,digwydd
1008,beginnen::V,hasi,cychwyn
1009,enden::V,bukatu,gorffen
1010,wechseln::V,aldatu,newid
1011,aufgehen[Sonne]::V,ilki,codi
1012,aufgehen[Sonne]::V,sortu,codi
1013,untergehen[Sonne]::V,sartu,machlud
1014,scheinen[Sonne]::V,eguzkia egon,tywynnu
1015,donnern::V,trumoia jo,taranu
1016,wehen::V,haizea ibili,chwythu
1017,strömen::V,zorrotadaka isuri,ffrydio
1018,fließen::V,isuri,llifo
1019,sich drehen::V,biratu,troi
1020,sich drehen::V,biratu,cylchdroi
1021,schwanken::V,zabuka ibili,siglo
1022,schwingen::V,kulunkatu,siglo
1023,fallen::V,erori,cwympo
1024,brennen::V,sutan egon,llosgi
1025,rauchen::V,kea bota,mygu
1026,regnen::V,euria ari izan,glawio
1027,gefrieren::V,izoztu,rhewi
1028,gefrieren::V,hormatu,rhewi
1029,tauen::V,gesaldu,toddi
1030,tauen::V,gesaldu,meirioli
1031,schmelzen::V,urtu,toddi
1032,trocknen::V,idortu,sychu
1033,trocknen::V,lehortu,sychu
1034,sieden::V,irakin,berwi
1035,faulen::V,hirotu,pydru
1036,faulen::V,hirotu,braenu
1037,faulen::V,usteldu,pydru
1038,faulen::V,usteldu,braenu
1039,verfaulen::V,hirotu,pydru
1040,verfaulen::V,hirotu,dadfeilio
1041,verfaulen::V,usteldu,pydru
1042,verfaulen::V,usteldu,dadfeilio
1043,reißen::V,eten,clecian
1044,reißen::V,eten,torri'n glats
1045,reißen::V,tarrat egin,clecian
1046,reißen::V,tarrat egin,torri'n glats
1047,versinken::V,urperatu,suddo
1048,vergehen::V,iragan,myned heibio
1049,vergehen::V,iragan,pasio
1050,erscheinen::V,agertu,ymddangos
1051,verschwinden::V,desagertu,diflannu
1052,sinken::V,beheititu,syrthio
1053,abnehmen::V,gutxitu,lleihau
1054,abnehmen::V,beheratu,lleihau
1055,zunehmen::V,gora egin,cynyddu
1056,steigen::V,igo,codi
1057,wachsen::V,hazi,tyfu
1058,glänzen::V,distiratu,disgleirio
1059,funkeln::V,izarniatu,pefrio
1060,lärmen::V,zarata atera,cadw sŵn
1061,lärmen::V,zarata atera,gwneud twrw
1062,läuten::V,jo,canu
1063,läuten::V,hots egin,canu
1064,klingeln::V,txirrina jo,canu
1065,klingeln::V,txirrina jo,seinio
1066,klirren::V,tintin egin,tincian
1067,brausen::V,marru egin,rhuo
1068,rauschen::V,fir-fir egin,siffrwd
1069,rauschen::V,fir-fir egin,chwithrwd
1070,klingen::V,soinu egin,seinio
1071,bellen::V,zaunkatu,cyfarth
1072,heulen::V,ulu egin,udo
1073,heulen::V,ulu egin,oernadu
1074,heulen::V,uhuri egin,udo
1075,heulen::V,uhuri egin,oernadu
1076,blasen::V,ufa egin,chwythu
1077,blasen::V,putz egin,chwythu
1078,pfeifen::V,txistu egin,chwibanu
1079,schreien::V,oihu egin,gweiddi
1080,schreien::V,oihu egin,bloeddio
1081,schreien::V,garrasi egin,gweiddi
1082,schreien::V,garrasi egin,bloeddio
1083,stöhnen::V,intziri egin,griddfan
1084,zittern::V,ikara egin,crynu
1085,zittern::V,dar-dar egin,crynu
1086,leben::V,bizi izan,byw
1087,geboren werden::V,jaio,cael eich geni
1088,atmen::V,hats egin,anadlu
1089,atmen::V,arnasa egin,anadlu
1090,trinken::V,edan,yfed
1091,essen::V,jan,bwyta
1092,schlucken::V,irentsi,llyncu
1093,müde werden::V,unatu,blino
1094,müde werden::V,nekatu,blino
1095,einschlafen::V,lokartu,mynd i gysgu
1096,einschlafen::V,lokartu,syrthio i gysgu
1097,schlafen::V,lo egin,huno
1098,schlafen::V,lo egin,cysgu
1099,aufwachen::V,esnatu,dihuno
1100,aufwachen::V,atzarri,dihuno
1101,aufstehen::V,jaiki,codi
1102,sich erholen::V,atseden egin,ymlacio
1103,sich erholen::V,atseden egin,dadflino
1104,krank werden::V,gaixotu,mynd yn sâl
1105,krank werden::V,gaixotu,mynd yn wael
1106,krank sein::V,eri izan,gwaelu
1107,krank sein::V,gaixo izan,gwaelu
1108,schmerzen::V,min egin,brifo
1109,husten::V,eztul egin,pesychu
1110,genesen::V,osatu,gwella
1111,genesen::V,osatu,cael yn ôl
1112,sterben::V,hil,marw
1113,sterben::V,zendu,marw
1114,umkommen::V,istripuz hil,trengi
1115,sich bewegen::V,higitu,symud
1116,sich rühren::V,zirkin egin,syflyd
1117,sich erheben::V,zutitu,codi
1118,sich erheben::V,altxatu,codi
1119,sich setzen::V,eseri,eistedd
1120,sich setzen::V,jesarri,eistedd
1121,hinfallen::V,erori,cwympo
1122,laufen::V,ibili,cerdded
1123,schreiten::V,oinkatu,camu
1124,spazierengehen::V,paseatu,mynd am dro
1125,spazierengehen::V,ostera bat egin,mynd am dro
1126,eilen::V,lasterkatu,rhuthro
1127,sich beeilen::V,lehiatu,brysio
1128,sausen::V,ziztu bizian joan,rhuthro
1129,rennen::V,lasterka egin,rhedeg
1130,springen::V,jauzi egin,llamu
1131,springen::V,jauzi egin,neidio
1132,klettern::V,igo,dringo
1133,schaukeln::V,zabu egin,siglo
1134,schaukeln::V,zanbulu egin,siglo
1135,kriechen::V,narras egin,cropian
1136,schwimmen::V,igerikatu,nofio
1137,schwimmen::V,igeri egin,nofio
1138,tauchen::V,murgildu,plymio
1139,tauchen::V,murgildu,ymsuddo
1140,tauchen::V,pulunpatu,plymio
1141,tauchen::V,pulunpatu,ymsuddo
1142,rudern::V,bogatu,rhwyfo
1143,rudern::V,arraun egin,rhwyfo
1144,fahren::V,joan,gyrru
1145,fahren::V,joan,dreifio
1146,fliegen::V,hegaldatu,hedfan
1147,fliegen::V,hegan egin,hedfan
1148,gehen::V,joan,mynd
1149,weggehen::V,alde egin,mynd
1150,weggehen::V,alde egin,ymadael
1151,abfahren::V,abiatu,ymadael
1152,anhalten::V,geratu,stopio
1153,anhalten::V,gelditu,stopio
1154,hineingehen::V,sartu,mynd i mewn
1155,eintreten::V,sartu,mynd i
1156,kommen::V,etorri,dod
1157,ankommen::V,heldu,cyrraedd
1158,ankommen::V,iritsi,cyrraedd
1159,zurückkommen::V,itzuli,dychwelyd
1160,bleiben::V,gelditu,aros
1161,bleiben::V,gelditu,sefyll
1162,warten::V,itxaron,aros
1163,warten::V,itxaron,disgwyl
1164,warten::V,zain egon,aros
1165,warten::V,zain egon,disgwyl
1166,erwarten::V,iguriki,disgwyl
1167,suchen::V,bilatu,chwilio am
1168,finden::V,idoro,darganfod
1169,finden::V,aurkitu,darganfod
1170,versuchen::V,saiatu,profi
1171,versuchen::V,saiatu,ceisio
1172,versuchen::V,ahalegindu,profi
1173,versuchen::V,ahalegindu,ceisio
1174,vorbereiten::V,gertatu,paratoi
1175,lieben::V,maitatu,caru
1176,lieben::V,maite izan,caru
1177,mögen::V,laket izan,hoffi
1178,mögen::V,atsegin izan,hoffi
1179,lachen::V,irri egin,chwerthin
1180,lachen::V,barre egin,chwerthin
1181,rühren::V,hunkitu,cynhyrfu
1182,weinen::V,negar egin,wylo
1183,weinen::V,negar egin,llefain
1184,schimpfen::V,erneguka ari izan,grwgnach
1185,sich ärgern::V,ernegatu,gofidio
1186,sich ärgern::V,haserretu,gofidio
1187,sich fürchten::V,beldur izan,ofni
1188,fürchten::V,beldur izan,arswydo
1189,fliehen::V,ihes egin,ffoi
1190,flüchten::V,ihes egin,dianc
1191,sehen::V,ikusi,gweld
1192,anschauen::V,begietsi,syllu
1193,anschauen::V,begietsi,edrych
1194,ansehen::V,begiratu,gwylio
1195,hören::V,aditu,clywed
1196,zuhören::V,entzun,gwrando
1197,probieren::V,dastatu,profi
1198,riechen::V,usnatu,arogli
1199,riechen::V,usaindu,arogli
1200,fühlen::V,sentitu,teimlo
1201,fühlen::V,sentitu,clywed
1202,scheinen::V,iruditu,ymddangos
1203,scheinen::V,begitandu,ymddangos
1204,zu sehen sein::V,azaldu,dod i'r golwg
1205,vernehmen::V,aditu,clywed sôn am
1206,frieren::V,hotz izan,bod yn oer
1207,tun::V,egin,gwneud
1208,können::V,ahal izan,gallu
1209,wollen::V,nahi izan,bod mewn angen
1210,anfangen::V,hasi,dechrau
1211,beenden::V,bukatu,darfod
1212,beenden::V,bukatu,gorffen
1213,aufhören::V,utzi,peidio
1214,gelingen::V,lortu,llwyddo
1215,geraten::V,heldu,diweddu
1216,öffnen::V,ireki,agor
1217,öffnen::V,zabaldu,agor
1218,schließen::V,itxi,cau
1219,stellen::V,ipini,gosod
1220,setzen::V,jesarri,gosod
1221,legen::V,jarri,gosod
1222,berühren::V,ukitu,cyffwrdd
1223,verbinden::V,uztartu,cysylltu
1224,bedecken::V,estali,gorchuddio
1225,aufhängen::V,eseki,crogi
1226,aufhängen::V,eseki,hongian
1227,aufhängen::V,eskegi,crogi
1228,aufhängen::V,eskegi,hongian
1229,anzünden::V,piztu,cynnau
1230,aufheben::V,jaso,codi
1231,zurücklassen::V,atzean utzi,gadael
1232,verlieren::V,galdu,colli
1233,fallen lassen::V,erortzen utzi,gollwng
1234,machen::V,egin,gwneud
1235,herstellen::V,ekoiztu,cynhyrchu
1236,bauen::V,eraiki,adeiladu
1237,reparieren::V,konpondu,trwsio
1238,reparieren::V,konpondu,atgyweirio
1239,verbessern::V,hobetu,diwygio
1240,ändern::V,mudatu,altro
1241,graben::V,aitzurtu,palu
1242,graben::V,aitzurtu,cloddio
1243,beugen::V,makurtu,plygu
1244,biegen::V,malgutu,plygu
1245,biegen::V,makolatu,plygu
1246,drehen::V,jiratu,troelli
1247,wenden::V,bihurtu,troi
1248,umdrehen::V,biratu,troi
1249,umdrehen::V,alderantzikatu,troi
1250,heben::V,jaso,codi
1251,heben::V,goratu,codi
1252,hochheben::V,goratu,dyrchafu
1253,hochheben::V,altxatu,dyrchafu
1254,ergreifen::V,oratu,gafael
1255,halten::V,eutsi,dal
1256,drücken::V,sakatu,pwyso
1257,drücken::V,sakatu,gwasgu
1258,schieben::V,bultzatu,gwthio
1259,kratzen::V,hatz egin,crafu
1260,kratzen::V,hazka egin,crafu
1261,lecken::V,miaztu,llyfu
1262,lecken::V,lamikatu,llyfu
1263,beißen::V,hozka egin,cnoi
1264,beißen::V,hozka egin,brathu
1265,beißen::V,ausiki egin,cnoi
1266,beißen::V,ausiki egin,brathu
1267,abreißen::V,kendu,tynnu ymaith
1268,abschneiden::V,moztu,torri
1269,abschneiden::V,pikatu,torri
1270,binden::V,lotu,clymu
1271,binden::V,estekatu,clymu
1272,stecken::V,sartu,plannu
1273,brechen::V,apurtu,torri
1274,klopfen::V,jo,taro
1275,hauen::V,jo,taro
1276,kleben::V,itsatsi,gludio
1277,reiben::V,igurtzi,rhwbio
1278,streichen::V,igurtzi,taenu
1279,schleifen::V,zorroztu,hogi
1280,schneiden::V,moztu,torri
1281,rütteln::V,astindu,ysgytio
1282,rütteln::V,inarrosi,ysgytio
1283,schütteln::V,astindu,siglo
1284,schütteln::V,astindu,ysgwyd
1285,schütteln::V,inarrosi,siglo
1286,schütteln::V,inarrosi,ysgwyd
1287,schwenken::V,zabukatu,siglo
1288,schütten::V,isuri,tywallt
1289,füllen::V,bete,llenwi
1290,einwickeln::V,bildu,lapio
1291,tragen::V,eroan,cludo
1292,tragen::V,eraman,cludo
1293,schleppen::V,narrastu,llusgo
1294,schleppen::V,herrestatu,llusgo
1295,ziehen::V,tira egin,tynnu
1296,aufbewahren::V,gorde,cadw
1297,werfen::V,jaurti,taflu
1298,werfen::V,aurtiki,taflu
1299,fangen::V,atzeman,dal
1300,packen::V,heldu,cipio
1301,packen::V,heldu,crafangu
1302,verstecken::V,ostendu,celu
1303,verstecken::V,ostendu,cuddio
1304,verstecken::V,ezkutatu,celu
1305,verstecken::V,ezkutatu,cuddio
1306,teilen::V,zatitu,rhannu
1307,schicken::V,bidali,anfon
1308,bringen::V,ekarri,dod â
1309,hinzufügen::V,eratxiki,chwanegu
1310,hinzufügen::V,gaineratu,chwanegu
1311,bekommen::V,jaso,cael
1312,erhalten::V,jaso,derbyn
1313,nehmen::V,hartu,cymryd
1314,wählen::V,hautatu,dewis
1315,wählen::V,aukeratu,dewis
1316,auswählen::V,hautatu,dethol
1317,auswählen::V,aukeratu,dethol
1318,bewahren::V,begiratu,cadw
1319,behindern::V,oztopatu,atal
1320,behindern::V,oztopatu,rhwystro
1321,verderben::V,hondatu,difetha
1322,beschädigen::V,akastu,niweidio
1323,zerbrechen::V,apurtu,torri
1324,zerreißen::V,zarratatu,rhwygo
1325,zerstören::V,suntsitu,dinistrio
1326,verbrennen::V,erre,llosgi
1327,verbrennen::V,kiskali,llosgi
1328,geben::V,eman,rhoi
1329,reichen::V,luzatu,estyn
1330,reichen::V,helarazi,estyn
1331,schenken::V,oparitu,rhoddi
1332,versprechen::V,agindu,addo
1333,wünschen::V,opatu,dymuno
1334,wünschen::V,opetsi,dymuno
1335,loben::V,laudatu,canmol
1336,loben::V,goraipatu,canmol
1337,küssen::V,musu eman,cusanu
1338,wiegen::V,kulunkatu,siglo
1339,zudecken::V,estali,gorchuddio
1340,wecken::V,esnatu,deffro
1341,wecken::V,iratzartu,deffro
1342,zeigen::V,erakutsi,dangos
1343,führen::V,gidatu,arwain
1344,lehren::V,irakatsi,dysgu
1345,unterrichten::V,eskolak eman,hyfforddi
1346,aufziehen::V,hazi,dod i fyny
1347,leiten::V,arteztu,arwain
1348,antreiben::V,bulkatu,annog
1349,lassen::V,-arazi,gadael
1350,einladen::V,gonbidatu,gwahodd
1351,vereinigen::V,batu,uno
1352,vereinigen::V,batu,cyfuno
1353,vereinigen::V,bateratu,uno
1354,vereinigen::V,bateratu,cyfuno
1355,besuchen::V,ikustatu,ymweld â
1356,treffen::V,topatu,cwrdd
1357,treffen::V,topatu,cyfarfod
1358,sich versammeln::V,bildu,casglu
1359,sich versammeln::V,bildu,cynnull
1360,spielen::V,jolastu,chwarae
1361,singen::V,abestu,canu
1362,singen::V,kantatu,canu
1363,tanzen::V,dantzatu,dawnsio
1364,tanzen::V,dantzan egin,dawnsio
1365,sich trennen::V,banandu,ymwahanu
1366,verlassen::V,utzietsi,gadael
1367,retten::V,salbatu,achub
1368,retten::V,gaizkatu,achub
1369,bewachen::V,jagon,gwarchod
1370,bewachen::V,zaindu,gwarchod
1371,schützen::V,babestu,noddi
1372,schützen::V,gerizatu,noddi
1373,verteidigen::V,aldeztu,amddiffyn
1374,sich schlagen::V,elkar jo,ffraeo
1375,sich schlagen::V,elkar jo,terfysgu
1376,sich schlagen::V,elkar borrokatu,ffraeo
1377,sich schlagen::V,elkar borrokatu,terfysgu
1378,schießen::V,tiro egin,saethu
1379,siegen::V,irabazi,ennill
1380,ärgern::V,ernegatu,cythruddo
1381,ärgern::V,haserretu,cythruddo
1382,schlagen::V,jo,curo
1383,schlagen::V,erauntsi,curo
1384,treten::V,zapaldu,cicio
1385,treten::V,ostiaktu,cicio
1386,stechen::V,sastatu,pigo
1387,stoßen::V,bultzatu,gwthio
1388,stehlen::V,ostu,dwyn
1389,stehlen::V,ostu,lladrata
1390,stehlen::V,lapurtu,dwyn
1391,stehlen::V,lapurtu,lladrata
1392,stören::V,galarazi,aflonyddu
1393,belästigen::V,gohaindu,trafferthu
1394,belästigen::V,alamena eman,trafferthu
1395,verbergen::V,ezkutatu,cuddio
1396,täuschen::V,tronpatu,twyllo
1397,täuschen::V,engainatu,twyllo
1398,betrügen::V,iruzurtu,hocedu
1399,töten::V,hil,lladd
1400,töten::V,heriotza eman,lladd
1401,wohnen::V,bizi izan,byw
1402,arbeiten::V,lan egin,gweithio
1403,arbeiten::V,behar egin,gweithio
1404,sammeln::V,bildu,casglu
1405,sammeln::V,bildumatu,casglu
1406,pflücken::V,batu,casglu
1407,pflücken::V,bildu,casglu
1408,jagen::V,ehizatu,hela
1409,fischen::V,arrantzatu,pysgota
1410,fischen::V,arrantza egin,pysgota
1411,fassen::V,harrapatu,dal
1412,hüten::V,begiratu,bugeilio
1413,treiben::V,bultza egin,gyrru
1414,anbinden::V,estekatu,clymu
1415,füttern::V,bazkatu,porthi
1416,melken::V,jetzi,godro
1417,hacken::V,xehatu,torri
1418,gießen::V,isuri,dyfrhau
1419,reifen::V,heldu,aeddfedu
1420,reifen::V,zoritu,aeddfedu
1421,zubereiten::V,prestatu,coginio
1422,kochen::V,egosi,berwi
1423,backen::V,labean egin,pobi
1424,backen::V,labean egin,crasu
1425,braten::V,erregosi,ffrio
1426,umrühren::V,eragin,cyffroi
1427,stricken::V,trikotatu,gwau
1428,stricken::V,puntu egin,gwau
1429,nähen::V,josi,gwnïo
1430,färben::V,tindatu,lliwio
1431,reinigen::V,ikuzi,glanhau
1432,reinigen::V,garbitu,glanhau
1433,waschen::V,xahutu,golchi
1434,waschen::V,garbitu,golchi
1435,abwischen::V,xukatu,sychu
1436,spülen::V,irakutzi,streulio
1437,fegen::V,erraztatu,ysgubo
1438,kehren::V,isastu,ysgubo
1439,baden::V,bainatu,cael bath
1440,baden::V,bainua hartu,cael bath
1441,sich waschen::V,burua garbitu,ymolchi
1442,ausziehen::V,erantzi,tynnu
1443,anziehen::V,jantzi,gwisgo
1444,sich anziehen::V,jantzi,ymwisgo
1445,kämmen::V,orraztu,cribo
1446,schmücken::V,apaindu,harddu
1447,schmücken::V,apaindu,addurno
1448,sagen::V,esan,dweud
1449,sprechen::V,mintzatu,llefaru
1450,sprechen::V,hitz egin,llefaru
1451,reden::V,hitz egin,siarad
1452,sich unterhalten::V,solastu,sgwrsio
1453,sich unterhalten::V,solas egin,sgwrsio
1454,fragen::V,galdetu,gofyn
1455,bitten::V,eskatu,gofyn am
1456,bitten::V,galdegin,gofyn am
1457,erzählen::V,edestu,dweud
1458,erzählen::V,kontatu,dweud
1459,mitteilen::V,jakinarazi,cyfleu
1460,nennen::V,izena eman,enwi
1461,rufen::V,dei egin,galw
1462,prahlen::V,harrokerian ibili,brolio
1463,prahlen::V,harrokerian ibili,ymffrostio
1464,prahlen::V,ahoberokeriak esan,brolio
1465,prahlen::V,ahoberokeriak esan,ymffrostio
1466,übersetzen::V,itzuli,cyfieithu
1467,denken::V,pentsatu,meddwl
1468,denken::V,gogoeta egin,meddwl
1469,glauben::V,sinetsi,credu
1470,glauben::V,sinetsi,coelio
1471,bemerken::V,ohartu,sylwi
1472,bemerken::V,konturatu,sylwi
1473,erkennen::V,ezagutu,adnabod
1474,erkennen::V,antzeman,adnabod
1475,begreifen::V,ulertu,amgyffred
1476,verstehen::V,aditu,deall
1477,lernen::V,ikasi,dysgu
1478,wissen::V,jakin,gwybod
1479,sich erinnern an::V,gogoratu,cofio
1480,sich erinnern an::V,gogoan izan,cofio
1481,vergessen::V,ahaztu,anghofio
1482,vergessen::V,ahantzi,anghofio
1483,messen::V,neurtu,mesur
1484,zählen::V,zenbatu,cyfrif
1485,zählen::V,kopuratu,cyfrif
1486,rechnen::V,kalkulatu,cyfrifo
1487,lesen::V,irakurri,darllen
1488,malen::V,margotu,peintio
1489,zeichnen::V,marraztu,tynnu
1490,schreiben::V,idatzi,ysgrifennu
1491,besitzen::V,ukan,meddu
1492,besitzen::V,eduki,meddu
1493,kaufen::V,erosi,prynu
1494,verkaufen::V,saldu,gwerthu
1495,bezahlen::V,ordaindu,talu am
1496,zahlen::V,ordaindu,talu
1497,beherrschen::V,menpean izan,rheoli
1498,beherrschen::V,menpean izan,llywodraethu
1499,ertragen::V,jasan,dioddef
1500,ertragen::V,pairatu,dioddef
