,Concept_ID,nl,fi
831,geradeaus::ADV,rechtdoor,suoraan
832,vorwärts::ADV,vooruit,eteenpäin
833,vorwärts::ADV,voorwaarts,eteenpäin
834,rückwärts::ADV,achteruit,taaksepäin
835,rückwärts::ADV,achterwaarts,taaksepäin
836,zurück::ADV,terug,takaisin
837,unten::ADV,beneden,alhaalla
838,unten::ADV,onderaan,alhaalla
839,hinab::ADV,omlaag,alas
840,hinab::ADV,naar beneden,alas
841,oben::ADV,boven,ylhäällä
842,hinauf::ADV,omhoog,ylös
843,hinauf::ADV,naar boven,ylös
844,überall::ADV,alom,kaikkialla
845,überall::ADV,overal,kaikkialla
846,nicht::ADV,niet,ei
847,ein wenig::ADV,wat,vähän
848,kaum::ADV,amper,tuskin
849,kaum::ADV,nauwelijks,tuskin
850,sehr::ADV,erg,kovin
851,sehr::ADV,erg,oikein
852,sehr::ADV,zeer,kovin
853,sehr::ADV,zeer,oikein
854,so::ADV,zo,näin
855,noch::ADV,nog,vielä
856,nur::ADV,maar,vain
857,nur::ADV,maar,ainoastaan
858,nur::ADV,alleen,vain
859,nur::ADV,alleen,ainoastaan
860,schon::ADV,al,jo
861,schon::ADV,reeds,jo
862,wieder::ADV,weer,taas
863,wieder::ADV,weer,jälleen
864,wieder::ADV,terug,taas
865,wieder::ADV,terug,jälleen
866,vergebens::ADV,vergeefs,turhaan
867,vergebens::ADV,tevergeefs,turhaan
868,vor::PRP,voor,edessä
869,hinter::PRP,achter,takana
870,unter::PRP,onder,alla
871,unter::PRP,beneden,alla
872,durch::PRP,door,läpi
873,durch::PRP,door,kautta
874,neben::PRP,naast,vieressä
875,zwischen::PRP,tussen,välillä
876,wegen::PRP,wegens,takia
877,wegen::PRP,wegens,vuoksi
878,wegen::PRP,vanwege,takia
879,wegen::PRP,vanwege,vuoksi
880,dies::PRN,dit,tämä
881,das::PRN,dat,se
882,alles::PRN,alles,kaikki
883,ich::PRN,ik,minä
884,du::PRN,je,sinä
885,du::PRN,jij,sinä
886,er::PRN,hij,hän
887,wir::PRN,we,me
888,wir::PRN,wij,me
889,ihr::PRN,jullie,te
890,sie::PRN,ze,he
891,sie::PRN,zij,he
892,was::FPRN,wat,mikä
893,wer::FPRN,wie,ken
894,wer::FPRN,wie,kuka
895,wo::FADV,waar,missä
896,wohin::FADV,waarheen,mihin
897,wie::FADV,hoe,miten
898,wie::FADV,hoe,kuinka
899,warum::FADV,waarom,miksi
900,wieviel::FNUM,hoeveel,paljonko
901,wieviel::FNUM,hoeveel,kuinka paljon
902,eins::NUM,één,yksi
903,zwei::NUM,twee,kaksi
904,drei::NUM,drie,kolme
905,vier::NUM,vier,neljä
906,fünf::NUM,vijf,viisi
907,sechs::NUM,zes,kuusi
908,sieben::NUM,zeven,seitsemän
909,acht::NUM,acht,kahdeksan
910,neun::NUM,negen,yhdeksän
911,zehn::NUM,tien,kymmenen
912,elf::NUM,elf,yksitoista
913,zwölf::NUM,twaalf,kaksitoista
914,zwanzig::NUM,twintig,kaksikymmentä
915,dreißig::NUM,dertig,kolmekymmentä
916,vierzig::NUM,veertig,neljäkymmentä
917,fünfzig::NUM,vijftig,viisikymmentä
918,sechzig::NUM,zestig,kuusikymmentä
919,siebzig::NUM,zeventig,seitsemänkymmentä
920,achtzig::NUM,tachtig,kahdeksankymmentä
921,neunzig::NUM,negentig,yhdeksänkymmentä
922,hundert::NUM,honderd,sata
923,tausend::NUM,duizend,tuhat
924,und::CNJ,en,ja
925,oder::CNJ,of,tai
926,stehen::V,staan,seisoa
927,sitzen::V,zitten,istua
928,liegen::V,liggen,maata
929,hängen::V,hangen,riippua
930,werden::V,worden,tulla
931,werden::V,worden,joutua
932,passieren::V,gebeuren,sattua
933,passieren::V,gebeuren,tapahtua
934,beginnen::V,beginnen,alkaa
935,enden::V,eindigen,loppua
936,enden::V,eindigen,päättyä
937,wechseln::V,wijzigen,vaihtua
938,wechseln::V,wijzigen,vaihdella
939,wechseln::V,veranderen,vaihtua
940,wechseln::V,veranderen,vaihdella
941,aufgehen[Sonne]::V,opgaan,nousta
942,untergehen[Sonne]::V,ondergaan,laskea
943,scheinen[Sonne]::V,schijnen,paistaa
944,donnern::V,donderen,jyristä
945,wehen::V,waaien,tuulla
946,wehen::V,waaien,puhaltaa
947,strömen::V,stromen,virrata
948,fließen::V,vloeien,valua
949,fließen::V,vloeien,juosta
950,sich drehen::V,draaien,pyöriä
951,sich drehen::V,zich draaien,pyöriä
952,schwanken::V,wankelen,horjua
953,schwingen::V,zwieren,heilua
954,schwingen::V,zwieren,värähdellä
955,fallen::V,vallen,pudota
956,fallen::V,vallen,langeta
957,brennen::V,branden,palaa
958,rauchen::V,roken,savuta
959,regnen::V,regenen,sataa
960,gefrieren::V,bevriezen,jäätyä
961,tauen::V,dooien,sulaa
962,schmelzen::V,smelten,sulaa
963,trocknen::V,drogen,kuivua
964,sieden::V,koken,kiehua
965,sieden::V,zieden,kiehua
966,faulen::V,rotten,mädätä
967,verfaulen::V,verrotten,mädätä
968,verfaulen::V,verrotten,mädäntyä
969,reißen::V,scheuren,revetä
970,versinken::V,verzinken,upota
971,versinken::V,verzinken,vajota
972,vergehen::V,vergaan,kulua
973,erscheinen::V,opdagen,ilmestyä
974,erscheinen::V,verschijnen,ilmestyä
975,verschwinden::V,verdwijnen,kadota
976,sinken::V,zinken,vajota
977,abnehmen::V,afnemen,vähetä
978,abnehmen::V,verminderen,vähetä
979,zunehmen::V,toenemen,kasvaa
980,zunehmen::V,toenemen,lisääntyä
981,steigen::V,stijgen,nousta
982,steigen::V,omhooggaan,nousta
983,wachsen::V,groeien,kasvaa
984,glänzen::V,glanzen,kiiltää
985,glänzen::V,schitteren,kiiltää
986,funkeln::V,fonkelen,kipinöidä
987,lärmen::V,lawaai maken,meluta
988,läuten::V,luiden,soida
989,klingeln::V,bellen,soida
990,klirren::V,rinkelen,kalista
991,brausen::V,bruisen,kohista
992,rauschen::V,ruisen,kohista
993,klingen::V,klinken,soida
994,bellen::V,blaffen,haukkua
995,heulen::V,huilen,ulvoa
996,blasen::V,blazen,puhaltaa
997,pfeifen::V,fluiten,viheltää
998,schreien::V,gillen,kirkua
999,schreien::V,schreeuwen,kirkua
1000,stöhnen::V,steunen,voihkia
1001,zittern::V,beven,vapista
1002,zittern::V,sidderen,vapista
1003,leben::V,leven,elää
1004,geboren werden::V,geboren worden,syntyä
1005,atmen::V,ademen,hengittää
1006,trinken::V,drinken,juoda
1007,essen::V,eten,syödä
1008,schlucken::V,slikken,niellä
1009,müde werden::V,moe worden,uupua
1010,einschlafen::V,inslapen,uinahtaa
1011,schlafen::V,slapen,maata
1012,schlafen::V,slapen,nukkua
1013,aufwachen::V,ontwaken,herätä
1014,aufwachen::V,wakker worden,herätä
1015,aufstehen::V,opstaan,nousta
1016,aufstehen::V,opstaan,nousta ylös
1017,sich erholen::V,zich ontspannen,levätä
1018,krank werden::V,ziek worden,sairastua
1019,krank sein::V,ziek zijn,potea
1020,krank sein::V,ziek zijn,sairastaa
1021,schmerzen::V,pijn doen,särkeä
1022,schmerzen::V,pijn doen,kivistää
1023,husten::V,hoesten,yskiä
1024,genesen::V,genezen,toipua
1025,sterben::V,sterven,kuolla
1026,sterben::V,overlijden,kuolla
1027,umkommen::V,omkomen,saada surmansa
1028,umkommen::V,omkomen,kuolla
1029,sich bewegen::V,zich bewegen,liikkua
1030,sich rühren::V,zich verroeren,liikahtaa
1031,sich erheben::V,oprijzen,nousta
1032,sich erheben::V,verrijzen,nousta
1033,sich setzen::V,gaan zitten,istuutua
1034,hinfallen::V,vallen,kaatua
1035,hinfallen::V,neervallen,kaatua
1036,laufen::V,lopen,kävellä
1037,schreiten::V,stappen,astua
1038,schreiten::V,stappen,astella
1039,schreiten::V,schrijden,astua
1040,schreiten::V,schrijden,astella
1041,spazierengehen::V,gaan wandelen,kävellä
1042,eilen::V,ijlen,kiirehtiä
1043,eilen::V,haasten,kiirehtiä
1044,sich beeilen::V,zich haasten,kiirehtiä
1045,sich beeilen::V,zich haasten,olla kiireissään
1046,sausen::V,stuiven,rynnätä
1047,sausen::V,stuiven,viilettää
1048,rennen::V,rennen,juosta
1049,springen::V,springen,hypätä
1050,klettern::V,klimmen,kiivetä
1051,klettern::V,klauteren,kiivetä
1052,schaukeln::V,schommelen,kiikkua
1053,kriechen::V,kruipen,ryömiä
1054,schwimmen::V,zwemmen,uida
1055,tauchen::V,duiken,sukeltaa
1056,rudern::V,roeien,soutaa
1057,fahren::V,rijden,ajaa
1058,fahren::V,rijden,kulkea
1059,fliegen::V,vliegen,lentää
1060,gehen::V,gaan,käydä
1061,weggehen::V,weggaan,lähteä
1062,weggehen::V,weggaan,poistua
1063,abfahren::V,vertrekken,lähteä
1064,anhalten::V,stoppen,pysähtyä
1065,anhalten::V,stoppen,seisahtua
1066,anhalten::V,stilhouden,pysähtyä
1067,anhalten::V,stilhouden,seisahtua
1068,hineingehen::V,ingaan,mennä sisään
1069,hineingehen::V,binnengaan,mennä sisään
1070,eintreten::V,binnenkomen,astua sisään
1071,kommen::V,komen,tulla
1072,ankommen::V,aankomen,saapua
1073,zurückkommen::V,terugkomen,palata
1074,bleiben::V,blijven,jäädä
1075,bleiben::V,blijven,viipyä
1076,warten::V,wachten,odottaa
1077,erwarten::V,verwachten,odottaa
1078,suchen::V,zoeken,etsiä
1079,finden::V,vinden,löytää
1080,versuchen::V,proberen,yrittää
1081,versuchen::V,beproeven,yrittää
1082,vorbereiten::V,voorbereiden,valmistaa
1083,lieben::V,houden van,pitää
1084,lieben::V,houden van,rakastaa
1085,mögen::V,lusten,pitää
1086,mögen::V,lusten,tykätä
1087,mögen::V,houden van,pitää
1088,mögen::V,houden van,tykätä
1089,lachen::V,lachen,nauraa
1090,rühren::V,roeren,liikuttaa
1091,weinen::V,huilen,itkeä
1092,weinen::V,schreien,itkeä
1093,schimpfen::V,kijven,haukkua
1094,schimpfen::V,schelden,haukkua
1095,sich ärgern::V,zich ergeren,suuttua
1096,sich fürchten::V,bang zijn,pelätä
1097,fürchten::V,vrezen,pelätä
1098,fliehen::V,vluchten,paeta
1099,flüchten::V,ontsnappen,paeta
1100,flüchten::V,ontkomen,paeta
1101,sehen::V,zien,nähdä
1102,anschauen::V,aankijken,katsoa
1103,ansehen::V,aanzien,katsoa
1104,ansehen::V,bekijken,katsoa
1105,hören::V,horen,kuulla
1106,zuhören::V,luisteren,kuunnella
1107,probieren::V,proeven,maistaa
1108,riechen::V,ruiken,haistaa
1109,fühlen::V,voelen,tuntea
1110,scheinen::V,lijken,tuntua
1111,zu sehen sein::V,te zien zijn,näkyä
1112,vernehmen::V,vernemen,kuulla
1113,frieren::V,het koud hebben,palella
1114,tun::V,doen,tehdä
1115,können::V,kunnen,osata
1116,wollen::V,willen,tahtoa
1117,anfangen::V,beginnen,ruveta
1118,anfangen::V,beginnen,aloittaa
1119,anfangen::V,aanvangen,ruveta
1120,anfangen::V,aanvangen,aloittaa
1121,beenden::V,beëindigen,lopettaa
1122,aufhören::V,ophouden,loppua
1123,gelingen::V,lukken,onnistua
1124,gelingen::V,gelukken,onnistua
1125,geraten::V,uitvallen,sujua
1126,geraten::V,uitvallen,joutua
1127,öffnen::V,openen,avata
1128,öffnen::V,openen,aukaista
1129,öffnen::V,opendoen,avata
1130,öffnen::V,opendoen,aukaista
1131,schließen::V,sluiten,sulkea
1132,schließen::V,dichtdoen,sulkea
1133,stellen::V,stellen,panna
1134,stellen::V,stellen,asettaa
1135,stellen::V,plaatsen,panna
1136,stellen::V,plaatsen,asettaa
1137,setzen::V,zetten,panna
1138,setzen::V,zetten,istuttaa
1139,setzen::V,plaatsen,panna
1140,setzen::V,plaatsen,istuttaa
1141,legen::V,leggen,panna
1142,legen::V,leggen,asettaa
1143,berühren::V,aanraken,koskea
1144,berühren::V,aanraken,koskettaa
1145,verbinden::V,verbinden,liittää
1146,verbinden::V,verbinden,yhdistää
1147,bedecken::V,bedekken,kattaa
1148,bedecken::V,bedekken,peittää
1149,aufhängen::V,ophangen,ripustaa
1150,anzünden::V,aansteken,sytyttää
1151,aufheben::V,oprapen,ylös nostaa
1152,aufheben::V,oprapen,nostaa
1153,zurücklassen::V,achterlaten,jättää
1154,verlieren::V,verliezen,kadottaa
1155,fallen lassen::V,laten vallen,pudottaa
1156,machen::V,maken,tehdä
1157,herstellen::V,produceren,tuottaa
1158,herstellen::V,produceren,valmistaa
1159,herstellen::V,voortbrengen,tuottaa
1160,herstellen::V,voortbrengen,valmistaa
1161,bauen::V,bouwen,rakentaa
1162,reparieren::V,repareren,korjata
1163,reparieren::V,herstellen,korjata
1164,verbessern::V,verbeteren,parantaa
1165,ändern::V,wijzigen,muuttaa
1166,ändern::V,veranderen,muuttaa
1167,graben::V,graven,kaivaa
1168,beugen::V,buigen,taivuttaa
1169,biegen::V,buigen,taivuttaa
1170,drehen::V,draaien,kääntää
1171,wenden::V,keren,kääntää
1172,wenden::V,wenden,kääntää
1173,umdrehen::V,omdraaien,kääntää
1174,heben::V,heffen,nostaa
1175,heben::V,heffen,kohottaa
1176,heben::V,optillen,nostaa
1177,heben::V,optillen,kohottaa
1178,hochheben::V,tillen,nostaa
1179,ergreifen::V,pakken,tarttua
1180,ergreifen::V,grijpen,tarttua
1181,halten::V,houden,pitää
1182,drücken::V,drukken,painaa
1183,drücken::V,drukken,puristaa
1184,schieben::V,duwen,työntää
1185,schieben::V,schuiven,työntää
1186,kratzen::V,krassen,raapia
1187,lecken::V,likken,nuolla
1188,beißen::V,bijten,purra
1189,abreißen::V,afrukken,repiä
1190,abreißen::V,afscheuren,repiä
1191,abschneiden::V,afsnijden,leikata poikki
1192,abschneiden::V,afsnijden,leikata
1193,binden::V,binden,sitoa
1194,stecken::V,steken,pistää
1195,brechen::V,breken,murtaa
1196,klopfen::V,kloppen,koputtaa
1197,klopfen::V,kloppen,kolkuttaa
1198,hauen::V,houwen,lyödä
1199,kleben::V,plakken,liimata
1200,reiben::V,wrijven,hieroa
1201,reiben::V,wrijven,hangata
1202,streichen::V,smeren,sivellä
1203,schleifen::V,slijpen,hioa
1204,schneiden::V,snijden,leikata
1205,rütteln::V,schudden,ravistaa
1206,schütteln::V,schudden,pudistaa
1207,schwenken::V,wuiven,heiluttaa
1208,schwenken::V,zwaaien,heiluttaa
1209,schütten::V,gieten,kaataa
1210,schütten::V,storten,kaataa
1211,füllen::V,vullen,täyttää
1212,einwickeln::V,inwikkelen,kääriä
1213,tragen::V,dragen,kantaa
1214,schleppen::V,slepen,raahata
1215,ziehen::V,trekken,vetää
1216,aufbewahren::V,bewaren,säilyttää
1217,werfen::V,gooien,viskata
1218,fangen::V,vangen,napata
1219,fangen::V,vangen,ottaa kiinni
1220,packen::V,pakken,tarttua
1221,packen::V,vastpakken,tarttua
1222,verstecken::V,verstoppen,kätkeä
1223,verstecken::V,verstoppen,piilottaa
1224,teilen::V,delen,jakaa
1225,schicken::V,sturen,lähettää
1226,bringen::V,brengen,viedä
1227,hinzufügen::V,toevoegen,lisätä
1228,bekommen::V,verkrijgen,saada
1229,erhalten::V,krijgen,saada
1230,nehmen::V,nemen,ottaa
1231,wählen::V,kiezen,valita
1232,wählen::V,verkiezen,valita
1233,auswählen::V,uitkiezen,valikoida
1234,bewahren::V,bewaren,säilyttää
1235,behindern::V,hinderen,estää
1236,verderben::V,bederven,pilata
1237,verderben::V,bederven,turmella
1238,beschädigen::V,beschadigen,vioittaa
1239,beschädigen::V,beschadigen,vahingoittaa
1240,zerbrechen::V,breken,rikkoa
1241,zerbrechen::V,stukbreken,rikkoa
1242,zerreißen::V,scheuren,repiä rikki
1243,zerreißen::V,scheuren,repiä palasiksi
1244,zerreißen::V,verscheuren,repiä rikki
1245,zerreißen::V,verscheuren,repiä palasiksi
1246,zerstören::V,vernielen,hävittää
1247,verbrennen::V,branden,polttaa
1248,verbrennen::V,verbranden,polttaa
1249,geben::V,geven,antaa
1250,reichen::V,reiken,ojentaa
1251,reichen::V,aanreiken,ojentaa
1252,schenken::V,schenken,lahjoittaa
1253,versprechen::V,beloven,luvata
1254,wünschen::V,wensen,toivottaa
1255,loben::V,loven,ylistää
1256,loben::V,prijzen,ylistää
1257,küssen::V,kussen,suudella
1258,wiegen::V,wiegen,tuudittaa
1259,wiegen::V,wiegen,keinuttaa
1260,zudecken::V,toedekken,peittää
1261,wecken::V,wekken,herättää
1262,zeigen::V,tonen,näyttää
1263,zeigen::V,tonen,osoittaa
1264,zeigen::V,wijzen,näyttää
1265,zeigen::V,wijzen,osoittaa
1266,führen::V,voeren,johdattaa
1267,lehren::V,leren,opettaa
1268,unterrichten::V,onderwijzen,opettaa
1269,aufziehen::V,grootbrengen,kasvattaa
1270,leiten::V,leiden,johtaa
1271,antreiben::V,aandrijven,hoputtaa
1272,lassen::V,laten,antaa
1273,einladen::V,uitnodigen,kutsua
1274,vereinigen::V,verenigen,yhdistää
1275,besuchen::V,bezoeken,vierailla
1276,treffen::V,treffen,tavata
1277,treffen::V,ontmoeten,tavata
1278,sich versammeln::V,zich verzamelen,kokoontua
1279,spielen::V,spelen,pelata
1280,spielen::V,spelen,leikkiä
1281,singen::V,zingen,laulaa
1282,tanzen::V,dansen,tanssia
1283,sich trennen::V,van elkaar gaan,erota
1284,verlassen::V,verlaten,jättää
1285,retten::V,redden,pelastaa
1286,bewachen::V,bewaken,vartioida
1287,schützen::V,beschermen,suojella
1288,verteidigen::V,verdedigen,puolustaa
1289,sich schlagen::V,knokken,tapella
1290,schießen::V,schieten,ampua
1291,siegen::V,overwinnen,voittaa
1292,ärgern::V,ergeren,ärsyttää
1293,schlagen::V,slaan,lyödä
1294,treten::V,trappen,potkaista
1295,treten::V,schoppen,potkaista
1296,stechen::V,steken,pistää
1297,stechen::V,prikken,pistää
1298,stoßen::V,stoten,sysätä
1299,stoßen::V,stoten,työntää
1300,stehlen::V,stelen,varastaa
1301,stören::V,storen,häiritä
1302,stören::V,verstoren,häiritä
1303,belästigen::V,lastig vallen,häiritä
1304,verbergen::V,verbergen,kätkeä
1305,täuschen::V,misleiden,harhauttaa
1306,betrügen::V,bedriegen,pettää
1307,betrügen::V,bedriegen,petkuttaa
1308,töten::V,doden,tappaa
1309,wohnen::V,wonen,asua
1310,arbeiten::V,werken,tehdä työtä
1311,arbeiten::V,werken,työskennellä
1312,sammeln::V,inzamelen,koota
1313,sammeln::V,inzamelen,kerätä
1314,sammeln::V,verzamelen,koota
1315,sammeln::V,verzamelen,kerätä
1316,pflücken::V,plukken,poimia
1317,jagen::V,jagen,metsästää
1318,fischen::V,vissen,kalastaa
1319,fassen::V,vangen,pyydystää
1320,fassen::V,vangen,saalistaa
1321,hüten::V,hoeden,paimentaa
1322,treiben::V,drijven,ajaa
1323,anbinden::V,vastbinden,kytkeä
1324,füttern::V,voeren,ruokkia
1325,melken::V,melken,lypsää
1326,hacken::V,hakken,hakata
1327,gießen::V,gieten,kastella
1328,reifen::V,rijpen,kypsyä
1329,zubereiten::V,klaarmaken,valmistaa
1330,zubereiten::V,toebereiden,valmistaa
1331,kochen::V,koken,keittää
1332,backen::V,bakken,leipoa
1333,braten::V,braden,paistaa
1334,umrühren::V,omroeren,hämmentää
1335,stricken::V,breien,kutoa
1336,stricken::V,breien,neuloa
1337,nähen::V,naaien,ommella
1338,färben::V,verven,värjätä
1339,färben::V,verven,värittää
1340,färben::V,kleuren,värjätä
1341,färben::V,kleuren,värittää
1342,reinigen::V,reinigen,puhdistaa
1343,waschen::V,wassen,pestä
1344,abwischen::V,afvegen,pyyhkiä
1345,spülen::V,spoelen,huuhtoa
1346,spülen::V,afwassen,huuhtoa
1347,fegen::V,vegen,pyyhkäistä
1348,kehren::V,vegen,lakaista
1349,baden::V,baden,kylpeä
1350,sich waschen::V,zich wassen,peseytyä
1351,ausziehen::V,uittrekken,riisua
1352,anziehen::V,aantrekken,pukea ylleen
1353,sich anziehen::V,zich aankleden,pukeutua
1354,kämmen::V,kammen,kammata
1355,schmücken::V,tooien,koristaa
1356,schmücken::V,tooien,kaunistaa
1357,sagen::V,zeggen,sanoa
1358,sprechen::V,spreken,puhua
1359,reden::V,praten,keskustella
1360,sich unterhalten::V,zich onderhouden,jutella
1361,fragen::V,vragen,kysyä
1362,bitten::V,vragen,pyytää
1363,bitten::V,verzoeken,pyytää
1364,erzählen::V,vertellen,kertoa
1365,mitteilen::V,meedelen,ilmoittaa
1366,nennen::V,noemen,kutsua
1367,nennen::V,noemen,nimittää
1368,rufen::V,roepen,kutsua
1369,prahlen::V,pralen,kerskailla
1370,übersetzen::V,vertalen,kääntää
1371,denken::V,denken,miettiä
1372,denken::V,denken,ajatella
1373,glauben::V,geloven,uskoa
1374,bemerken::V,bemerken,huomata
1375,erkennen::V,herkennen,tunnistaa
1376,begreifen::V,begrijpen,ymmärtää
1377,verstehen::V,verstaan,ymmärtää
1378,lernen::V,leren,oppia
1379,wissen::V,weten,tietää
1380,sich erinnern an::V,zich herinneren aan,muistaa
1381,vergessen::V,vergeten,unohtaa
1382,messen::V,meten,mitata
1383,zählen::V,tellen,laskea
1384,rechnen::V,rekenen,laskea
1385,lesen::V,lezen,lukea
1386,malen::V,schilderen,maalata
1387,zeichnen::V,tekenen,piirtää
1388,zeichnen::V,tekenen,piirustaa
1389,schreiben::V,schrijven,kirjoittaa
1390,besitzen::V,bezitten,omistaa
1391,kaufen::V,kopen,ostaa
1392,verkaufen::V,verkopen,myydä
1393,bezahlen::V,betalen,maksaa
1394,zahlen::V,betalen,maksaa
1395,beherrschen::V,beheersen,hallita
1396,ertragen::V,verdragen,kestää
