,Concept_ID,mrj,tt
754,morgen::ADV,иргодым,иртәгә
755,bald::ADV,чӹнь,тиздән
756,bald::ADV,вӓшке,тиздән
757,bald::ADV,выртышты,тиздән
758,dann::ADV,пакыла,аннары
759,gestern::ADV,тенгечӹ,кичә
760,einst::ADV,икӓнӓ,берчак
761,damals::ADV,тӹнӓм,ул вакытта
762,damals::ADV,тӹнӓм,ул чакта
763,danach::ADV,пакыла,да
764,vorher::ADV,перви,элек
765,zuerst::ADV,андак,башта
766,einmal::ADV,гӓнӓк,бер
767,einmal::ADV,гӓнӓк,бер мәртәбә
768,einmal::ADV,гӓнӓ,бер
769,einmal::ADV,гӓнӓ,бер мәртәбә
770,manchmal::ADV,кынамжы,кайчакта
771,oft::ADV,чӹчкӹдӹн,еш
772,immer::ADV,со,һәркайчан
773,immer::ADV,соок,һәркайчан
774,niemals::ADV,нинам,hичбер вакыт
775,niemals::ADV,нигынам,hичбер вакыт
776,niemals::ADV,нигынамат,hичбер вакыт
777,hier::ADV,тиштӹ,монда
778,hier::ADV,тиштӹ,биредә
779,hierhin::ADV,тишкӹ,монда
780,von hier::ADV,тишец,моннан
781,von hier::ADV,тишецӹн,моннан
782,dort::ADV,тӹштӹ,анда
783,dorthin::ADV,тӹшкӹ,тегеләй
784,dorthin::ADV,тӹшкӹлӓ,тегеләй
785,geradeaus::ADV,вик,турыдан-туры
786,geradeaus::ADV,тура,турыдан-туры
787,vorwärts::ADV,анзыкы,алга
788,rückwärts::ADV,мӹнгеш,кире
789,zurück::ADV,мӹнгеш,кире
790,unten::ADV,ӱлнӹ,түбәндә
791,unten::ADV,лӹвӓлнӹ,түбәндә
792,hinab::ADV,ӱлӹкӹ,аска
793,hinab::ADV,лӹвӓкӹ,аска
794,oben::ADV,вӹлнӹ,өстә
795,oben::ADV,вӹлнӹ,югарыда
796,hinauf::ADV,кӱшкӹлӓ,өскә
797,hinauf::ADV,кӱш,өскә
798,überall::ADV,йӹлт,hәркайда
799,überall::ADV,цилӓ вӓре,hәркайда
800,nicht::ADV,уке,түгел
801,ein wenig::ADV,изиш,бераз
802,ein wenig::ADV,иклаштык,бераз
803,kaum::ADV,цылик,көчкә
804,kaum::ADV,чучок-чучок,көчкә
805,sehr::ADV,чоте,бик
806,so::ADV,тенге,алай
807,so::ADV,тенгелӓ,алай
808,noch::ADV,мол,янә
809,noch::ADV,мол,тагын
810,noch::ADV,моло,янә
811,noch::ADV,моло,тагын
812,nur::ADV,веле,фәкать
813,schon::ADV,уже,инде
814,schon::ADV,ӹнде,инде
815,wieder::ADV,уэш,янә
816,wieder::ADV,уэш,тагын
817,vergebens::ADV,зря,юкка
818,vergebens::ADV,ӹзрӓ,юкка
819,vergebens::ADV,ӹзӹрӓ,юкка
820,vor::PRP,анзыц,алдыннан
821,vor::PRP,анзыцын,алдыннан
822,hinter::PRP,шайылан,арттан
823,hinter::PRP,шайылный,арттан
824,unter::PRP,лӹвӓкӹ,астында
825,durch::PRP,вашт,аша
826,neben::PRP,сага,тирәсендә
827,zwischen::PRP,лош,арасында
828,zwischen::PRP,лошкы,арасында
829,wegen::PRP,мычыц,сәбәпле
830,dies::PRN,тидӹ,бу
831,dies::PRN,ти,бу
832,das::PRN,тидӹ,ул
833,das::PRN,ти,ул
834,alles::PRN,цилӓ,һәммә
835,ich::PRN,мый,мин
836,du::PRN,тӹнь,син
837,er::PRN,тӹдӹ,ул
838,wir::PRN,мӓ,без
839,ihr::PRN,вӓ,сез
840,sie::PRN,нӹнӹ,ул
841,was::FPRN,ма,ни
842,was::FPRN,ма,нәрсә
843,wer::FPRN,кӱ,кем
844,wo::FADV,кышан,кайда
845,wo::FADV,кыштакен,кайда
846,wohin::FADV,кышкы,кая
847,wie::FADV,кыце,ничек
848,warum::FADV,малын,нигә
849,wieviel::FNUM,кынар,ничә
850,wieviel::FNUM,кынары,ничә
851,wieviel::FNUM,кынаркы,ничә
852,eins::NUM,иктӹ,бер
853,eins::NUM,иктӹт,бер
854,zwei::NUM,кок,ике
855,zwei::NUM,кокты,ике
856,drei::NUM,кым,өч
857,drei::NUM,кымыт,өч
858,vier::NUM,нӹл,дүрт
859,fünf::NUM,вӹц,биш
860,sechs::NUM,куд,алты
861,sechs::NUM,кудытмозн,алты
862,sieben::NUM,шӹм,җиде
863,sieben::NUM,шӹмӹт,җиде
864,acht::NUM,кӓндӓкш,сигез
865,acht::NUM,кӓндӓкшӹ,сигез
866,neun::NUM,ӹндекшшӱдӹ,тугыз
867,zehn::NUM,лу,ун
868,elf::NUM,луатик,унбер
869,elf::NUM,луатиктӹ,унбер
870,zwölf::NUM,луаткок,унике
871,zwölf::NUM,луаткокты,унике
872,zwanzig::NUM,коклы,егерме
873,dreißig::NUM,кымлы,утыз
874,vierzig::NUM,нӹллӹ,кырык
875,fünfzig::NUM,вӹцлӹ,илле
876,sechzig::NUM,кудлу,алтмыш
877,siebzig::NUM,шӹмлу,җитмеш
878,achtzig::NUM,кӓндӓкшлу,сиксән
879,neunzig::NUM,ӹндекшлу,туксан
880,hundert::NUM,шӱдӹ,йөз
881,tausend::NUM,тӹжем,мең
882,und::CNJ,дöн,вә
883,oder::CNJ,льывы,яки
884,oder::CNJ,льывы,яисә
885,stehen::V,шалшаг,тору
886,sitzen::V,шӹнзӓш,утыру
887,liegen::V,киӓш,яту
888,hängen::V,кечӓш,эленү
889,werden::V,шагалаш,булу
890,passieren::V,ӹштӓ́лтӓш,булу
891,beginnen::V,тӹнгӓлӓлтӓш,башлану
892,enden::V,пӹтӓш,бетү
893,wechseln::V,весемӓш,үзгәртү
894,wechseln::V,весемӓлтӓш,үзгәртү
895,aufgehen[Sonne]::V,авараш,чыгу
896,untergehen[Sonne]::V,шӹ́нзӓш,бату
897,scheinen[Sonne]::V,сотемдӓрӓш,яктырту
898,donnern::V,хӹдӹртӓш,күкрәү
899,wehen::V,ӹфӹлӓш,исү
900,strömen::V,йогащ,агу
901,fließen::V,йогащ,агу
902,sich drehen::V,пöрдӓш,бөтерелү
903,schwanken::V,лыпшалташ,икеләнү
904,schwingen::V,кӓчӓйӓш,тирбәлү
905,fallen::V,кенвазаш,егылу
906,fallen::V,шынгалташ,егылу
907,brennen::V,йылаш,яну
908,rauchen::V,шыпшаш,төтәү
909,rauchen::V,шыпшаш,төтенләү
910,regnen::V,юраш,яву
911,gefrieren::V,гӓш,кату
912,gefrieren::V,кӹлмаш,кату
913,tauen::V,шылаш,эрү
914,tauen::V,шылаш,эретү
915,schmelzen::V,шӹрӓнӓш,эрү
916,schmelzen::V,шӹрӓнӓш,эретү
917,trocknen::V,кошкаш,кибү
918,sieden::V,шолаш,ургылу
919,faulen::V,шӱӓш,черү
920,verfaulen::V,йӓнгӓрӓлтӓш,черү
921,reißen::V,кышкедӓлтӓш,өзелү
922,versinken::V,ва́лаш,бату
923,vergehen::V,эртӓш,авышу
924,erscheinen::V,каяш,пәйда булу
925,verschwinden::V,ямаш,югалу
926,verschwinden::V,ямаш,юк булу
927,sinken::V,пычаш,кимү
928,sinken::V,пычаш,кайту
929,abnehmen::V,чӹдемӓш,азаю
930,abnehmen::V,кöтӹргӓш,азаю
931,zunehmen::V,когоэмӓш,арту
932,zunehmen::V,когоэмӓш,күбәю
933,zunehmen::V,когоэмӓш,ишәю
934,steigen::V,лӱлта́лташ,үсү
935,wachsen::V,кушкаш,үсү
936,glänzen::V,йӹлгӹжӓш,ялкылдау
937,funkeln::V,валгалташ,ялтырау
938,lärmen::V,юкланаш,шаулау
939,läuten::V,цоргаш,шалтырату
940,klingeln::V,цоргаш,шалтырату
941,klirren::V,цонгырталгаш,чылтырау
942,brausen::V,ышдымыла́наш,давыллау
943,brausen::V,ышдымыла́наш,дулау
944,rauschen::V,шу́жгаш,кыштырдау
945,klingen::V,йо́нгаш,ишетелү
946,bellen::V,опташ,өрү
947,heulen::V,урмыжаш,улау
948,blasen::V,ӹфӹлӓш,өрү
949,pfeifen::V,ши́шкаш,сызгырту
950,schreien::V,уташ,кычкыру
951,schreien::V,саслаш,кычкыру
952,schreien::V,варгынзаш,кычкыру
953,stöhnen::V,ӹнгӹрӓш,ыңгырашу
954,zittern::V,цӹтӹрӓш,калтырау
955,zittern::V,цӹтӹрӓш,калтырану
956,leben::V,ӹлӓш,яшәү
957,leben::V,ӹлӓш,гомер итү
958,geboren werden::V,шачаш,туу
959,atmen::V,шӱлӓш,сулау
960,trinken::V,йӱӓш,эчү
961,essen::V,качкаш,ашау
962,schlucken::V,нелӓш,йоту
963,müde werden::V,янгылаш,ялыгу
964,müde werden::V,янгылаш,йөгенү
965,einschlafen::V,амален кеӓш,йокыга китү
966,schlafen::V,амалаш,йоклау
967,aufwachen::V,понгыжалташ,уяну
968,aufstehen::V,кӹньӹл шагалаш,тору
969,sich erholen::V,кӓнаш,ял алу
970,sich erholen::V,кӓнаш,истирахәт итү
971,krank werden::V,церлӓнен вазаш,чирләү
972,krank sein::V,церлӓнӓш,чирләү
973,krank sein::V,ясланаш,чирләү
974,krank sein::V,ясыланаш,чирләү
975,schmerzen::V,каршташ,авырту
976,husten::V,кахыраш,ютәлләү
977,genesen::V,паремӓш,савыгу
978,genesen::V,паремӓш,сәламәтләнү
979,genesen::V,тöрлӓнӓш,савыгу
980,genesen::V,тöрлӓнӓш,сәламәтләнү
981,sterben::V,вазын колаш,үлү
982,sterben::V,вазын колаш,дөнья кую
983,sterben::V,вазын колаш,вафат булу
984,umkommen::V,пӹтӓш,үлү
985,sich bewegen::V,кашташ,йөрү
986,sich rühren::V,тӓрвӓнӓш,кыймылдау
987,sich erheben::V,кӹньӹлӓш,басу
988,sich setzen::V,шӹнзӓш,утыру
989,hinfallen::V,кенвазаш,егылу
990,hinfallen::V,шынгалташ,егылу
991,laufen::V,кашташ,җәяүләү
992,schreiten::V,ашкедӓш,атлау
993,spazierengehen::V,мадын кашташ,йөрү
994,spazierengehen::V,мадын кашташ,йөргенү
995,eilen::V,вӓшкӓш,ашыгу
996,sich beeilen::V,вӓшкӓш,ашыгу
997,sich beeilen::V,вӓшкӓш,кызулау
998,sich beeilen::V,талашаш,ашыгу
999,sich beeilen::V,талашаш,кызулау
1000,sausen::V,хойхаланаш,җилдерү
1001,sausen::V,хояш,җилдерү
1002,rennen::V,кыргыжаш,йөгерү
1003,springen::V,тӹршештӓш,сикерү
1004,klettern::V,ку́заш,үрмәләү
1005,schaukeln::V,лыпшалташ,атыну
1006,kriechen::V,авалянаш,шуышу
1007,kriechen::V,авалянаш,үрмәләү
1008,kriechen::V,ньыжиклӓш,шуышу
1009,kriechen::V,ньыжиклӓш,үрмәләү
1010,schwimmen::V,илӓш,йөзү
1011,tauchen::V,цымаш,чуму
1012,rudern::V,шуалташ,ишү
1013,fahren::V,кеӓш,бару
1014,fliegen::V,чонгештӓш,очу
1015,gehen::V,кеӓш,йөрү
1016,weggehen::V,кеӓш,китү
1017,abfahren::V,кеӓш,кузгалу
1018,anhalten::V,цӓрнӓш,тукталу
1019,hineingehen::V,пыраш,инү
1020,eintreten::V,пыраш,инү
1021,kommen::V,толаш,килү
1022,ankommen::V,шоаш,бару
1023,zurückkommen::V,пöртӹлӓш,кире кайту
1024,bleiben::V,кодаш,калу
1025,warten::V,вычаш,көтү
1026,erwarten::V,вычаш,көтү
1027,suchen::V,кӹчӓлӓш,эзләү
1028,finden::V,моаш,табу
1029,versuchen::V,путаяш,маташу
1030,versuchen::V,цацаш,маташу
1031,vorbereiten::V,поспейӹктӓш,хәзерләү
1032,lieben::V,яраташ,сөю
1033,lieben::V,яраташ,ярату
1034,mögen::V,яраташ,өнәү
1035,lachen::V,ваштылаш,көлү
1036,rühren::V,тӓрвӓтӓш,дулкынландыру
1037,weinen::V,мӓгӹрӓш,елау
1038,schimpfen::V,свырседӓлӓш,сүгү
1039,schimpfen::V,свырседӓлӓш,сүгенү
1040,sich ärgern::V,шӹдешкӓш,ачулану
1041,sich fürchten::V,лӱдӓш,курку
1042,fürchten::V,лӱдӓш,калтырау
1043,fürchten::V,лӱдӓш,калтырану
1044,fliehen::V,кыргыжаш,арка бирү
1045,flüchten::V,кыргыж шӹлӓш,качу
1046,sehen::V,ужаш,күрү
1047,anschauen::V,анжалаш,карау
1048,ansehen::V,анжаш,карау
1049,ansehen::V,анжаш,күзәтү
1050,hören::V,колаш,ишетү
1051,zuhören::V,колышташ,тыңлау
1052,probieren::V,тотештӓш,тату
1053,probieren::V,подыл анжаш,тату
1054,riechen::V,ӱпшӹнзӓш,иснәү
1055,fühlen::V,шижӓш,тою
1056,fühlen::V,шижӓш,сизү
1057,scheinen::V,каяш,күренү
1058,zu sehen sein::V,каяш,күренү
1059,vernehmen::V,колын колташ,ишетү
1060,frieren::V,кӹлмаш,өшү
1061,frieren::V,кӹлмаш,күшегү
1062,frieren::V,тӹнгӹргӓш,өшү
1063,frieren::V,тӹнгӹргӓш,күшегү
1064,tun::V,ӹштӓш,итү
1065,können::V,кердӓш,алу
1066,wollen::V,жалаяш,теләү
1067,anfangen::V,тӹнгӓлӓш,керешү
1068,beenden::V,пӹтӓрӓш,бетерү
1069,beenden::V,пӹтӓрӓш,тәмамлау
1070,aufhören::V,цӓрнӓш,бетү
1071,gelingen::V,цӓш лиӓш,уңу
1072,geraten::V,лиӓш,сабышу
1073,öffnen::V,пачаш,ачу
1074,schließen::V,чӱчӓш,ябу
1075,stellen::V,шӹндӓш,кую
1076,setzen::V,шӹндӓш,утырту
1077,legen::V,опташ,яткыру
1078,legen::V,пиштӓш,яткыру
1079,berühren::V,тӹкӓлӓш,тию
1080,verbinden::V,пидӓш,ялгау
1081,bedecken::V,леведӓш,өрту
1082,bedecken::V,леведӓш,каплау
1083,bedecken::V,леведӓш,томалау
1084,aufhängen::V,сӓкӓш,асу
1085,anzünden::V,чӱктӓш,кабызу
1086,aufheben::V,кузыкташ,күтәрү
1087,zurücklassen::V,кодаш,калдыру
1088,verlieren::V,ямдаш,югалту
1089,fallen lassen::V,кенвацтараш,төшерү
1090,machen::V,ӹштӓш,ясау
1091,machen::V,ӹштӓш,эшләү
1092,herstellen::V,йӓмдӹлӓш,ясау
1093,bauen::V,ӹштӓш,кору
1094,reparieren::V,чиняш,төзәтү
1095,reparieren::V,алалаш,төзәтү
1096,verbessern::V,яжоэмден шӹндӓш,яхшырту
1097,ändern::V,вашталташ,үзгәртү
1098,graben::V,капаяш,казу
1099,beugen::V,лывырташ,ию
1100,beugen::V,каклярташ,ию
1101,biegen::V,лывырташ,бөгү
1102,drehen::V,сӓрӓш,бору
1103,drehen::V,сӓрӓш,бөтерү
1104,drehen::V,сӓрӹкӓлӓш,бору
1105,drehen::V,сӓрӹкӓлӓш,бөтерү
1106,wenden::V,сӓрӓлӓш,бору
1107,umdrehen::V,сӓрӓлӓш,түнтәрү
1108,heben::V,лӱктӓш,күтәрү
1109,hochheben::V,кузыкташ,күтәрү
1110,ergreifen::V,хватяш,эләктерү
1111,halten::V,кычаш,тоту
1112,drücken::V,темдӓш,кысу
1113,schieben::V,шӹкӓш,кузгату
1114,kratzen::V,нӹжӓш,тырнау
1115,lecken::V,нылаш,ялау
1116,beißen::V,пыралаш,тешләү
1117,abreißen::V,кӹрӓш,өзү
1118,abreißen::V,кышкед нӓлӓш,өзү
1119,abschneiden::V,шулаш,кыю
1120,abschneiden::V,шулаш,кисү
1121,abschneiden::V,лаштыклаш,кыю
1122,abschneiden::V,лаштыклаш,кисү
1123,binden::V,пидӓш,бәйләү
1124,stecken::V,шыралаш,төртү
1125,stecken::V,шыралаш,тыгу
1126,brechen::V,тодылаш,сындыру
1127,brechen::V,пыдырташ,сындыру
1128,klopfen::V,рушткаш,шаку
1129,klopfen::V,рушткаш,шакылдау
1130,hauen::V,шелӹштӓш,кыйнау
1131,kleben::V,клейӓш,ябыштыру
1132,reiben::V,нӹжӓш,ышку
1133,streichen::V,шӹрӓш,ягу
1134,schleifen::V,шымаш,кайрау
1135,schneiden::V,пӹчкӓш,кисү
1136,rütteln::V,мыльгыкташ,селкетү
1137,schütteln::V,цӹтӹртӓш,селкетү
1138,schütteln::V,мыльгыкташ,селкетү
1139,schwenken::V,машыяш,болгау
1140,schütten::V,опталаш,кою
1141,füllen::V,темӓш,тутыру
1142,einwickeln::V,пӹтӹрӓ́лӓш,төрү
1143,tragen::V,намалаш,ташу
1144,schleppen::V,шӹдӹрӓш,сөйрәү
1145,schleppen::V,шӹдӹрӓш,өстерәү
1146,ziehen::V,шыпшаш,тарту
1147,aufbewahren::V,перегӓш,саклау
1148,werfen::V,кӹшкӓш,ыргыту
1149,fangen::V,кычаш,тоту
1150,packen::V,хватяш,эләктерү
1151,verstecken::V,шӹлтӓш,яшерү
1152,teilen::V,пайылаш,бүлү
1153,schicken::V,колташ,җибәрү
1154,bringen::V,кандаш,китерү
1155,bekommen::V,лыкташ,алу
1156,erhalten::V,получаяш,алу
1157,nehmen::V,налаш,алу
1158,wählen::V,айыраш,сайлау
1159,auswählen::V,айыраш,сайлау
1160,bewahren::V,перегӓш,саклау
1161,behindern::V,мешӓйӓш,комачаулау
1162,verderben::V,портяш,бозу
1163,beschädigen::V,шушырташ,бозу
1164,zerbrechen::V,пыдырташ,вату
1165,zerreißen::V,кӹрӓш,өзү
1166,zerreißen::V,кӹрӓш,ерту
1167,zerstören::V,шӓлӓтӓш,җимерү
1168,verbrennen::V,йылаташ,яндыру
1169,verbrennen::V,йылаташ,көйдерү
1170,verbrennen::V,йылалташ,яндыру
1171,verbrennen::V,йылалташ,көйдерү
1172,geben::V,пуаш,бирү
1173,reichen::V,пуаш,тапшыру
1174,schenken::V,подараш,бүләкләү
1175,versprechen::V,сöрӓш,вәгъдә бирү
1176,wünschen::V,жалаяш,котлау
1177,loben::V,хваляш,мактау
1178,küssen::V,шышшалаш,үбү
1179,wiegen::V,лӱнгӓлтӓш,тирбәтү
1180,zudecken::V,пиштӓш,ябу
1181,zudecken::V,пиштӓш,бөркәү
1182,wecken::V,понгыжалтараш,уяту
1183,zeigen::V,анжыкташ,күрсәтү
1184,führen::V,видӓш,йөртү
1185,lehren::V,тымдаш,өйрәтү
1186,unterrichten::V,тымдаш,укыту
1187,aufziehen::V,кушташ,асрау
1188,leiten::V,видӓш,җитәкләү
1189,leiten::V,вуйлаташ,җитәкләү
1190,leiten::V,вуйлалташ,җитәкләү
1191,antreiben::V,талаштараш,куалау
1192,antreiben::V,талаштараш,әйдәләү
1193,antreiben::V,талаштараш,ашыктыру
1194,lassen::V,-ыкт,мәҗбүр итү
1195,einladen::V,ӱжӓш,чакыру
1196,vereinigen::V,иктештӓш,берләштерү
1197,besuchen::V,толаш,керешү
1198,treffen::V,вӓшлиӓш,очрату
1199,treffen::V,вӓшлиӓлтӓш,очрату
1200,sich versammeln::V,цымыргаш,җыелышу
1201,spielen::V,мадаш,уйнау
1202,singen::V,мыраш,җырлау
1203,tanzen::V,кушташ,бию
1204,sich trennen::V,айырлаш,аерылу
1205,sich trennen::V,айырлаш,ташлашу
1206,verlassen::V,шуаш,ташлау
1207,verlassen::V,шуаш,калдыру
1208,retten::V,ытараш,коткару
1209,bewachen::V,оролаш,каравыллау
1210,schützen::V,перегӓш,ышыклау
1211,verteidigen::V,перегӓш,яклау
1212,verteidigen::V,перегӓш,саклау
1213,sich schlagen::V,шидӓлӓш,сугышу
1214,sich schlagen::V,шиэдӓлӓш,сугышу
1215,schießen::V,лӱӓш,ату
1216,siegen::V,сӹнгӓш,җиңү
1217,ärgern::V,шӹдештӓрӓш,ачуландыру
1218,schlagen::V,пӓрен колташ,ору
1219,schlagen::V,пӓрен колташ,бәрү
1220,schlagen::V,пӓрен колташ,тукмау
1221,schlagen::V,хӹрӹктен колташ,ору
1222,schlagen::V,хӹрӹктен колташ,бәрү
1223,schlagen::V,хӹрӹктен колташ,тукмау
1224,treten::V,чымаш,тибү
1225,stechen::V,пышкылаш,кадау
1226,stoßen::V,шыркедӓш,этү
1227,stehlen::V,шолышт толаш,урлау
1228,stören::V,ӓрештӹлӓш,комачаулау
1229,belästigen::V,кӓньӹсӹрлӓндӓрӓш,борчу
1230,belästigen::V,кӓньӹсӹрлӓндӓрӓш,билмазалау
1231,belästigen::V,шытырланыкташ,борчу
1232,belästigen::V,шытырланыкташ,билмазалау
1233,verbergen::V,шӹлтӓш,яшерү
1234,täuschen::V,алталаш,алдату
1235,täuschen::V,аталаш,алдату
1236,betrügen::V,мошеньӹчӓйӓш,хәрәмләшү
1237,töten::V,пуштын шуаш,үтерү
1238,wohnen::V,ӹлӓш,яшәү
1239,arbeiten::V,пӓшӓлӓш,эшләү
1240,arbeiten::V,ровотаяш,эшләү
1241,sammeln::V,погаш,туплау
1242,pflücken::V,кӹрӓш,өзү
1243,jagen::V,охотничӓйӓш,аулау
1244,fischen::V,кол кычаш,балык тоту
1245,fassen::V,кычаш,тоту
1246,hüten::V,кӹтӓш,көтү
1247,treiben::V,шуруяш,куалау
1248,anbinden::V,ялшташ,бәйләү
1249,anbinden::V,ялышташ,бәйләү
1250,füttern::V,пукшаш,туйдыру
1251,melken::V,шыпшылаш,саву
1252,hacken::V,роаш,чабу
1253,gießen::V,шӓвӓш,сугару
1254,reifen::V,кӱӓш,җитешү
1255,reifen::V,поспейӓш,җитешү
1256,zubereiten::V,йӓмдӹлӓш,пешеренү
1257,kochen::V,шолташ,пешерү
1258,kochen::V,шолташ,кайнату
1259,backen::V,кӱктӓш,пешерү
1260,braten::V,жӓрӓш,куыру
1261,braten::V,жӓрӓш,кыздыру
1262,umrühren::V,намалаш,бутау
1263,umrühren::V,намалаш,болгату
1264,stricken::V,пидӓш,бәйләү
1265,nähen::V,ыргаш,тегү
1266,färben::V,пидӓш,ману
1267,reinigen::V,чиӓлтӓш,чистарту
1268,waschen::V,мышкаш,юу
1269,abwischen::V,ӹштӓш,сөртү
1270,spülen::V,шӱӓлтӓш,чайкау
1271,fegen::V,ӹштӓш,себерү
1272,kehren::V,ӹштӓш,себерү
1273,baden::V,нӱштӹлӓш,коену
1274,sich waschen::V,мышкылташ,юыну
1275,ausziehen::V,кыдашаш,чишенү
1276,anziehen::V,чиӓш,кию
1277,sich anziehen::V,чиӓш,киенү
1278,kämmen::V,шерӓш,тарау
1279,schmücken::V,цеверемдӓш,бизәү
1280,schmücken::V,цеверемдӓш,бизәкләү
1281,sagen::V,манаш,дию
1282,sagen::V,манаш,әйтү
1283,sagen::V,келесӓш,дию
1284,sagen::V,келесӓш,әйтү
1285,sprechen::V,манаш,сөйләү
1286,sprechen::V,манаш,сөйләшү
1287,reden::V,шайышташ,сөйләү
1288,sich unterhalten::V,хытыраш,сөйләшү
1289,sich unterhalten::V,хытыргаш,сөйләшү
1290,fragen::V,ядаш,сорау
1291,fragen::V,ядаш,сорашу
1292,bitten::V,ядаш,үтенү
1293,erzählen::V,келесӓш,сөйләү
1294,mitteilen::V,попаш,белдерү
1295,mitteilen::V,увертӓш,белдерү
1296,mitteilen::V,увертӓрӓш,белдерү
1297,nennen::V,лӹмдӓш,дию
1298,rufen::V,ӱжӓш,дәшү
1299,prahlen::V,хайзаш,мактану
1300,prahlen::V,хайзаш,шапырыну
1301,prahlen::V,шаргаланаш,мактану
1302,prahlen::V,шаргаланаш,шапырыну
1303,übersetzen::V,вашташ,күчерү
1304,denken::V,машанаш,уйлау
1305,glauben::V,ӹнянӓш,инану
1306,bemerken::V,цаклаш,искәрү
1307,erkennen::V,пӓлӓш,тану
1308,begreifen::V,ынгылаш,аңлау
1309,begreifen::V,ынгылаш,төшенү
1310,verstehen::V,ынгылаш,аңлау
1311,verstehen::V,ынгылаш,төшенү
1312,lernen::V,тыменяш,уку
1313,lernen::V,тыменяш,өйрәнү
1314,wissen::V,пӓлӓш,белү
1315,sich erinnern an::V,ышештӓрӓш,хәтерләү
1316,vergessen::V,монден кодаш,оныту
1317,messen::V,висӓш,үлчәү
1318,zählen::V,шотаяш,санау
1319,rechnen::V,шотаяш,исәпләү
1320,lesen::V,лыдаш,уку
1321,malen::V,рисуяш,рәсем ясау
1322,malen::V,рисуяш,сурәт ясау
1323,malen::V,рисуяш,сурәтләү
1324,zeichnen::V,ыдырка́лаш,язу-сызу
1325,zeichnen::V,ыдырка́лаш,сурәт ясау
1326,schreiben::V,вазаш,язу
1327,besitzen::V,кы́чаш,биләү
1328,kaufen::V,нӓлӓш,алу
1329,verkaufen::V,выжалаш,сату
1330,bezahlen::V,тӱлӓш,түләү
1331,zahlen::V,тӱлӓш,түләү
1332,beherrschen::V,кы́чаш,ия булу
1333,ertragen::V,цӹтӓш,чыдау
1334,Linie::N,,сызык
1335,Strich::N,,сызык
1336,jetzt::ADV,,хәзер
1337,hinzufügen::V,,өстәү
