,Concept_ID,te,mn
681,stark::A,బలమైన,чадалтай
682,schwach::A,బలహీనమైన,сул
683,fett::A,క్రొవ్విన,тарган
684,fett::A,క్రొవ్విన,голигор
685,schlank::A,సన్నని,голшиг
686,hübsch::A,సాగప్తెన,сайхан
687,hübsch::A,సాగప్తెన,хөөрхөн
688,böse::A,చెడ్డ,муу
689,böse::A,చెడ్డ,хортой
690,dumm::A,తెలివిలేని,тэнэг
691,faul::A,సోమరియైన,залхуу
692,fleißig::A,శ్రద్దగల,чармайлтгай
693,geizig::A,పిసినారియైన,харамч
694,klug::A,తెలివిగల,цэцэн
695,geschickt::A,నిపుణతగల,дүйтэй
696,lieb::A,ప్రియమైన,хайрт
697,lustig::A,ఉల్లాసము గల,цэнгэлтэй
698,sanft::A,సాధువైన,наалинхай
699,hungrig::A,ఆకలిగొనిన,өлөн
700,hungrig::A,ఆకలిగొనిన,өлссөн
701,krank::A,వ్యాధిగల,өвчтэй
702,nackt::A,దిగంబరమైన,нүцгэн
703,traurig::A,విచారముగల,гунигт
704,lebendig::A,ప్రాణముతో నున్న,амьд
705,lebendig::A,ప్రాణముతో నున్న,амьтай
706,gut::A,మంచి,сайн
707,schlecht::A,చెడ్డ,муу
708,schlecht::A,చెడ్డ,өөдгүй
709,richtig::A,సరియైన,зөв
710,richtig::A,సరియైన,зүйтэй
711,schlimm::A,అసహ్యమైన,муухай
712,wahr::A,నిజమైన,үнэн
713,wahr::A,నిజమైన,жинхэнэ
714,alt::A,ముసలి,хуучин
715,neu::A,క్రొత్త,шинэ
716,ehemalig::A,పూర్వపు,агсан
717,ehemalig::A,పూర్వపు,байсан
718,alt[Lebewesen]::A,ముసలి,өвгөн
719,alt[Lebewesen]::A,ముసలి,хижээл
720,jung::A,పసి,залуу
721,arm::A,బీద,ядуу
722,reich::A,ధనవంతుడైన,баян
723,reich::A,ధనవంతుడైన,баялаг
724,bekannt::A,తెలిసిన,танил
725,berühmt::A,ప్రపిద్దికెక్కివ,цуутай
726,berühmt::A,ప్రపిద్దికెక్కివ,алдартай
727,fremd::A,అన్యమైన,харь
728,fremd::A,అన్యమైన,гадаад
729,verschieden::A,భేదమైన,ондоо
730,verschieden::A,భేదమైన,янз янзын
731,nah::A,దగ్గఱనున్న,ойрын
732,nah::A,దగ్గఱనున్న,дөтийн
733,fern::A,దూరమందున్న,холын
734,linker::A,ఎడమప్రక్కగ,буруу
735,rechter::A,కుడి,баруун
736,anderer::A,వేఱ్తెన,өөр
737,anderer::A,వేఱ్తెన,нөгөө
738,erster::A,మొదటి,нэгдэх
739,erster::A,మొదటి,нэгдүгээр
740,zweiter::A,రెండన,хоёрдугаар
741,dritter::A,మూడో,гуравдугаар
742,letzter::A,కడపటి,сүүлийн
743,allein::ADV,ఒంటిగా,ганцаараа
744,auf einmal::ADV,హరాత్తుగ,нэгмөсөн
745,zusammen::ADV,కలిసి,цуг
746,zusammen::ADV,కలిసి,хамт
747,lange::ADV,బహుకాలము,удаан
748,plötzlich::ADV,హరాత్తుగ,гэнэт
749,sofort::ADV,తక్షణము,дороо
750,später::ADV,ఇటీవలి,дараа
751,jetzt::ADV,ఇప్పుడు,өнөө
752,heute::ADV,నేడు,өнөө
753,heute::ADV,నేడు,өнөөдөр
754,morgen::ADV,ఱేపు,маргааш
755,morgen::ADV,ఱేపు,маргаадар
756,bald::ADV,శీఘ్రముగ,түргэн
757,bald::ADV,శీఘ్రముగ,удахгүй
758,dann::ADV,అప్పుడు,хожим
759,dann::ADV,అప్పుడు,тэгээд
760,gestern::ADV,నిన్నటి దినము,өчигдөр
761,einst::ADV,పూర్వమొకప్పుడు,нэг
762,damals::ADV,అప్పుడు,тэгэхэд
763,danach::ADV,అప్పుడు,тэгээд
764,danach::ADV,అప్పుడు,дараа нь
765,vorher::ADV,ఎదుట,урьд
766,zuerst::ADV,మొదటిలో,анх
767,zuerst::ADV,మొదటిలో,эхлээд
768,einmal::ADV,ఒకసారి,нэг удаа
769,manchmal::ADV,అప్పటప్పటికి,хааяа
770,manchmal::ADV,అప్పటప్పటికి,заримдаа
771,oft::ADV,తఱచుగా,олонтоо
772,immer::ADV,ఎల్లప్పుడు,байнга
773,niemals::ADV,ఎప్పుడునులేదు,хэзээ ч
774,niemals::ADV,ఎప్పుడునులేదు,хэдийд ч
775,hier::ADV,ఇక్కడ,энд
776,hierhin::ADV,ఇక్కడకు,нааш
777,von hier::ADV,ఇక్కడనుండి,эндээс
778,dort::ADV,అక్కడ,тэнд
779,dorthin::ADV,అక్కడికి,тийш
780,geradeaus::ADV,సూటిగా,шулуун
781,vorwärts::ADV,ముందుకు,урагшаа
782,rückwärts::ADV,వెనుకకు,буцаан
783,rückwärts::ADV,వెనుకకు,сөөргөө
784,zurück::ADV,వెనుకభాగము,буцаж
785,zurück::ADV,వెనుకభాగము,гэдрэг
786,unten::ADV,క్రింద,дор
787,hinab::ADV,కిందికి,уруу
788,oben::ADV,మీద,дээр
789,hinauf::ADV,పైకి,өөд
790,hinauf::ADV,పైకి,дээш
791,überall::ADV,అంతటా,хааяагүй
792,überall::ADV,అంతటా,энд тэндгүй
793,nicht::ADV,కాదు,эс
794,nicht::ADV,కాదు,-гүй
795,ein wenig::ADV,కొంచెము,жаахан
796,kaum::ADV,చాలిచాలక,арай
797,kaum::ADV,చాలిచాలక,арай гэж
798,sehr::ADV,చాల,тун
799,so::ADV,ఆలాగున,тэгж
800,so::ADV,ఆలాగున,ингээд
801,noch::ADV,ఇప్పటికిని,дахин
802,noch::ADV,ఇప్పటికిని,дахиад
803,nur::ADV,మాత్రము,зөвхөн
804,nur::ADV,మాత్రము,гагцхүү
805,schon::ADV,ఇదివఱకే,нэгэнт
806,wieder::ADV,తిరిగి,дахин
807,wieder::ADV,తిరిగి,дахиад
808,vergebens::ADV,నిష్ఫలముగా,хий
809,vor::PRP,ముందు,өмнө
810,hinter::PRP,వెనుక,ард
811,unter::PRP,క్రింద,доор
812,durch::PRP,ద్వారా,дундуур
813,neben::PRP,దగ్గెర,хажууд
814,zwischen::PRP,మధ్య,завсар
815,zwischen::PRP,మధ్య,хооронд
816,wegen::PRP,కారణంగా,төлөө
817,wegen::PRP,కారణంగా,дээрээс
818,dies::PRN,ఇది,энэ
819,das::PRN,అది,тэр
820,alles::PRN,సకలము,цөм
821,alles::PRN,సకలము,бүгд
822,ich::PRN,నేను,би
823,du::PRN,నీవు,чи
824,er::PRN,అతడు,тэр
825,er::PRN,అతడు,тэр хүн
826,wir::PRN,మనము,бид
827,ihr::PRN,మీరు,та нар
828,sie::PRN,వారు,тэд
829,was::FPRN,ఏమి,юу
830,wer::FPRN,ఎవడు,хэн
831,wo::FADV,ఎక్కడ,хаа
832,wo::FADV,ఎక్కడ,хаана
833,wohin::FADV,ఎందుకు,хааш
834,wohin::FADV,ఎందుకు,хаана
835,wie::FADV,ఎట్టు,яаж
836,wie::FADV,ఎట్టు,хэрхэн
837,warum::FADV,ఏల,юунд
838,warum::FADV,ఏల,яагаад
839,wieviel::FNUM,ఎంత,хэдий
840,wieviel::FNUM,ఎంత,хэд
841,eins::NUM,ఒకటి,нэг
842,zwei::NUM,రెండు,хоёр
843,drei::NUM,మూడు,гурав
844,vier::NUM,నాలుగు,дөрөв
845,fünf::NUM,అయిదు,тав
846,sechs::NUM,ఆఱు,зургаа
847,sieben::NUM,ఏరు,долоо
848,acht::NUM,ఎనిమదు,найм
849,neun::NUM,తొమ్మిది,ес
850,zehn::NUM,పది,арав
851,elf::NUM,పదునొకొండు,арван нэг
852,zwölf::NUM,పండ్రండు,арван хоёр
853,zwanzig::NUM,ఇరుపది,хорь
854,dreißig::NUM,ముప్పది,гуч
855,vierzig::NUM,నలువది,дөч
856,fünfzig::NUM,ఏబది,тавь
857,sechzig::NUM,అరుపది,жар
858,siebzig::NUM,డెబ్బది,дал
859,achtzig::NUM,ఎనుబది,ная
860,neunzig::NUM,తొంబది,ер
861,hundert::NUM,నూఱు,зуу
862,tausend::NUM,వేయి,мянга
863,und::CNJ,మఱియు,ч
864,und::CNJ,మఱియు,болон
865,oder::CNJ,లేక,буюу
866,stehen::V,నిలుచు,зогсох
867,sitzen::V,కూర్చుండు,суух
868,liegen::V,పండుకొనుట,хэвтэх
869,hängen::V,వ్రేలాడదీయు,өлгөөтэй байх
870,hängen::V,వ్రేలాడదీయు,дүүжлээтэй байх
871,werden::V,అగు,болох
872,passieren::V,సంభవించు,тохиох
873,beginnen::V,ఆరంభించు,эхлэх
874,enden::V,తీరుట,дүүрэх
875,wechseln::V,మార్చు,хувирах
876,aufgehen[Sonne]::V,ఉదయించు,мандах
877,untergehen[Sonne]::V,అస్తమించు,жаргах
878,scheinen[Sonne]::V,ప్రకాశించు,гэрэлтэх
879,donnern::V,ఉరుముట,дуугарах
880,wehen::V,దురద్పప్టము,салхилах
881,wehen::V,దురద్పప్టము,хөөрөгдөх
882,strömen::V,పారుట,гүйх
883,strömen::V,పారుట,урсах
884,fließen::V,ప్రవహించు,урсах
885,sich drehen::V,తిరుగు,эргэлдэх
886,schwanken::V,ఆడించుట,хэлбэлзэх
887,schwingen::V,ఊగుట,ганхах
888,schwingen::V,ఊగుట,хэлбэлзэх
889,fallen::V,పడు,унах
890,brennen::V,కాలుట,шатах
891,rauchen::V,పొగసుట,баагих
892,regnen::V,కురిపించుట,бороо орно
893,gefrieren::V,గడ్డకట్టు,хөлдөх
894,tauen::V,కరగు,хайлах
895,schmelzen::V,కరగు,уярах
896,trocknen::V,యెండుట,хатах
897,sieden::V,ఉడుకు,буцлах
898,sieden::V,ఉడుకు,даргилах
899,faulen::V,క్రుళ్లు,үжрэх
900,faulen::V,క్రుళ్లు,өмхийрөх
901,verfaulen::V,క్షిణించు,бээх
902,verfaulen::V,క్షిణించు,өгрөх
903,reißen::V,చించు,цуурах
904,versinken::V,మునుగు,живэх
905,vergehen::V,సంభవించు,нөгчих
906,vergehen::V,సంభవించు,өнгөрөх
907,erscheinen::V,కనబడు,гарах
908,erscheinen::V,కనబడు,бултайх
909,verschwinden::V,అదృశ్యమగు,далд орох
910,verschwinden::V,అదృశ్యమగు,алга болох
911,sinken::V,ముణుగుట,татрах
912,sinken::V,ముణుగుట,доошлох
913,abnehmen::V,తగ్గు,багасах
914,abnehmen::V,తగ్గు,хорогдох
915,zunehmen::V,పెరుగుట,ихсэх
916,steigen::V,లేచు,нэмэгдэх
917,wachsen::V,పెరుగు,өсөх
918,wachsen::V,పెరుగు,ургах
919,glänzen::V,ప్రకాశించు,гилгэнэх
920,glänzen::V,ప్రకాశించు,гилбэгнэх
921,funkeln::V,ప్రకాశించు,гялжах
922,funkeln::V,ప్రకాశించు,гялалзах
923,lärmen::V,అరుచుట,шуугих
924,läuten::V,మేళవించుట,цохих
925,klingeln::V,వాయించుట,хонхдох
926,klingeln::V,వాయించుట,дуугарах
927,klirren::V,ఘంటానాదము,хангир жингэр хийх
928,brausen::V,గర్జించు,бургилах
929,rauschen::V,చటచటమనుట,сэржигнэх
930,klingen::V,ధ్వనించుట,хангинах
931,bellen::V,అఱచు,хуцах
932,heulen::V,కూయు,улих
933,blasen::V,దురద్పప్టము,үлзэх
934,pfeifen::V,ఈలవేయు,исгэрэх
935,schreien::V,అఱచు,хашгирах
936,stöhnen::V,మూలుగు,ёолох
937,stöhnen::V,మూలుగు,гэнгэнэх
938,zittern::V,వణకు,дагжих
939,leben::V,జీవించుట,амьдрах
940,geboren werden::V,పుట్టుట,төрөх
941,atmen::V,ఉపిరి తీయు,амьсгалах
942,trinken::V,త్రాగు,уух
943,essen::V,తిను,идэх
944,schlucken::V,మ్రింగు,залгих
945,müde werden::V,అలయు,ядрах
946,einschlafen::V,నిద్రించు,унтчих
947,schlafen::V,నిద్రురించు,унтах
948,aufwachen::V,మేలుకొను,сэрэх
949,aufstehen::V,లేచు,босох
950,sich erholen::V,నడ్డి వాల్చు,амрах
951,krank werden::V,జబ్బుపడు,өвдөж эхлэх
952,krank sein::V,జబ్బు చేయు,өвдөх
953,schmerzen::V,నొచ్చుట,өвдөх
954,schmerzen::V,నొచ్చుట,шархирах
955,husten::V,దగ్గుట,ханиах
956,genesen::V,కుదురుట,засрах
957,sterben::V,మరణించు,үхэх
958,sterben::V,మరణించు,нас барах
959,umkommen::V,నశించు,үхэх
960,sich bewegen::V,కదలు,хөдлөх
961,sich rühren::V,కదలు,хөдлөх
962,sich erheben::V,లేచు,босох
963,sich setzen::V,కూర్చుణ్డు,суух
964,hinfallen::V,దొర్లు,ойчих
965,laufen::V,నడచు,явган явах
966,schreiten::V,అడుగుపెట్టుట,алхах
967,spazierengehen::V,పచారు చేయు,зугаалах
968,eilen::V,తొందరపడు,хурдлах
969,sich beeilen::V,త్వరపెట్టు,яарах
970,sich beeilen::V,త్వరపెట్టు,шамдах
971,sausen::V,విసరికొట్టు,давхих
972,rennen::V,పరుగెత్తు,гүйх
973,springen::V,దుముకు,харайх
974,springen::V,దుముకు,дэвхрэх
975,klettern::V,ఎక్కు,авирах
976,schaukeln::V,ఉయ్యాల ఊగు ,ганхалзах
977,kriechen::V,ప్రాకు,мөлхөх
978,schwimmen::V,ఈదు,сэлэх
979,tauchen::V,మునుగు,шунгах
980,rudern::V,తెడ్లతోఁగడపు,сэлүүрдэх
981,fahren::V,నడపు,явах
982,fliegen::V,ఎగురు,нисэх
983,gehen::V,పోవు,явах
984,weggehen::V,బయలుదేరు,явах
985,abfahren::V,విడిచిపోవు,одох
986,abfahren::V,విడిచిపోవు,хөдлөх
987,anhalten::V,నిలుపు,зогсох
988,hineingehen::V,ప్రవేశించు,орох
989,eintreten::V,ప్రవేశించు,орох
990,kommen::V,వచ్చు,ирэх
991,ankommen::V,వచ్చి చేరు,хүрэх
992,zurückkommen::V,తిరిగీవచ్చుట,харих
993,zurückkommen::V,తిరిగీవచ్చుట,буцаж ирэх
994,bleiben::V,ఉండు,үлдэх
995,warten::V,కనిపెట్టు,хүлээх
996,erwarten::V,నిరిక్షించు,хүлээх
997,suchen::V,వెదకు,эрэх
998,suchen::V,వెదకు,бэдрэх
999,finden::V,కనుగొను,олох
1000,versuchen::V,ప్రయత్నించు,оролдох
1001,vorbereiten::V,తయారుచేయు,бэлтгэх
1002,lieben::V,ప్రేమించు,янаглах
1003,mögen::V,ఇష్టపడు,таалах
1004,lachen::V,నవ్వు,инээх
1005,rühren::V,గుండె తాకు,сэтгэл уяруулах
1006,weinen::V,వీడ్చు,уйлах
1007,schimpfen::V,గొణుగు,хараах
1008,sich ärgern::V,అలుగు,уурлах
1009,sich fürchten::V,భయపడు,айх
1010,fürchten::V,భయపడు,айх
1011,fliehen::V,పాఱిపోపు,зугтах
1012,fliehen::V,పాఱిపోపు,гүйж очих
1013,flüchten::V,తప్పించుకొను,оргох
1014,sehen::V,చూచు,үзэх
1015,anschauen::V,చూచు,харах
1016,ansehen::V,కాచియుండు,харах
1017,hören::V,విను,дуулах
1018,zuhören::V,విను,чагнах
1019,probieren::V,చవిచూచుట,амсаж үзэх
1020,riechen::V,వాసనచూచు,үнэрлэх
1021,fühlen::V,స్పర్శించుట,мэдрэх
1022,scheinen::V,కనబడు,шиг үзэгдэх
1023,zu sehen sein::V,చూవు,үзэгдэх
1024,zu sehen sein::V,చూవు,харагдах
1025,vernehmen::V,విను,дуулах
1026,frieren::V,చలికి వడకు,даарах
1027,tun::V,చేయు,хийх
1028,tun::V,చేయు,үйлдэх
1029,können::V,గల,болох
1030,wollen::V,కోరు,хүсэх
1031,anfangen::V,ఆరంభించు,эхлэх
1032,beenden::V,ముగించు,дуусгах
1033,aufhören::V,నిలుపు,болих
1034,aufhören::V,నిలుపు,зогсох
1035,gelingen::V,గెలుపాందు,бүтэх
1036,geraten::V,వెలువడు,илрэх
1037,öffnen::V,తెఱచు,нээх
1038,öffnen::V,తెఱచు,тайлах
1039,schließen::V,మూయు,хаах
1040,stellen::V,ఉంచు,тавих
1041,stellen::V,ఉంచు,босгох
1042,setzen::V,ఉంచు,суулгах
1043,legen::V,పెట్టు,хийх
1044,legen::V,పెట్టు,тавих
1045,berühren::V,తాకు,шүргэх
1046,verbinden::V,చేర్చుట,залгах
1047,bedecken::V,మూయు,бүрэх
1048,aufhängen::V,వ్రేలాడదీయు,өлгөх
1049,aufhängen::V,వ్రేలాడదీయు,дүүжлэх
1050,anzünden::V,వెలిగించు,асаах
1051,anzünden::V,వెలిగించు,ноцоох
1052,aufheben::V,సేకరించు,өргөх
1053,zurücklassen::V,విడుచు,орхих
1054,zurücklassen::V,విడుచు,үлдээх
1055,verlieren::V,పోగొట్టుకొను,гээх
1056,fallen lassen::V,జాఱవిడుచు,унагах
1057,machen::V,చేయు,хийх
1058,machen::V,చేయు,гаргах
1059,herstellen::V,ఉత్పత్తిచేయు,бүтээх
1060,bauen::V,నిర్మించు,барих
1061,reparieren::V,సరిచేయు,засах
1062,reparieren::V,సరిచేయు,сэлбэх
1063,verbessern::V,వృద్ధి చేయు,засах
1064,verbessern::V,వృద్ధి చేయు,сайжруулах
1065,ändern::V,మార్చు,өөрчлөх
1066,graben::V,త్రవ్వు,малтах
1067,beugen::V,వంచు,бөгтийлгөх
1068,biegen::V,వంచు,матах
1069,biegen::V,వంచు,муруйлгах
1070,drehen::V,నూలువడుకు,эргүүлэх
1071,wenden::V,త్రిప్పు,эргүүлэх
1072,umdrehen::V,త్రిప్పు,хөрвүүлэх
1073,heben::V,ఎత్తు,өргөх
1074,hochheben::V,ఎత్తు,өргөх
1075,ergreifen::V,వశపఱచుకొను,атгах
1076,halten::V,ఉంచు,барих
1077,drücken::V,అణచు,дарах
1078,schieben::V,నొక్కు,түлхэх
1079,kratzen::V,గోకు,хусах
1080,kratzen::V,గోకు,маажих
1081,lecken::V,నాకు,долоох
1082,beißen::V,కఱచు,зуух
1083,beißen::V,కఱచు,хазах
1084,abreißen::V,తెగతెంచు,таслах
1085,abschneiden::V,తెగకొట్టు,тайрах
1086,binden::V,కట్టు,боох
1087,binden::V,కట్టు,хүлэх
1088,stecken::V,తగులుకొనివుండుట,шаах
1089,stecken::V,తగులుకొనివుండుట,шигтгэх
1090,brechen::V,పగులగొట్టు,хугалах
1091,klopfen::V,కొట్టు,цохих
1092,klopfen::V,కొట్టు,тогших
1093,hauen::V,కొట్టు,дэлдэх
1094,kleben::V,అంటుకొను,наах
1095,reiben::V,రాచు,нухах
1096,reiben::V,రాచు,нидчих
1097,streichen::V,వ్యాపింపజేయు,нялах
1098,streichen::V,వ్యాపింపజేయు,түрхэх
1099,schleifen::V,రాచు,билүүдэх
1100,schleifen::V,రాచు,гуранздах
1101,schneiden::V,కోయు,огтлох
1102,rütteln::V,కుదిలించుట,холхнулах
1103,schütteln::V,కదల్చు,сэгсрэх
1104,schwenken::V,ఊచుట,дэвэх
1105,schwenken::V,ఊచుట,даллах
1106,schütten::V,పోయు,цутгах
1107,schütten::V,పోయు,аягалах
1108,füllen::V,నింపు,дүүргэх
1109,einwickeln::V,చుట్టు,боох
1110,einwickeln::V,చుట్టు,ороох
1111,tragen::V,మోయు,авчрах
1112,schleppen::V,ఈడ్చు,чирэх
1113,ziehen::V,ఈడ్చు,татах
1114,aufbewahren::V,కాపాడు,хадгалах
1115,werfen::V,విసరు,хаях
1116,werfen::V,విసరు,шидэх
1117,fangen::V,పట్టుకొను,барих
1118,packen::V,పట్టుకొను,шүүрэх
1119,verstecken::V,దాచు,нуух
1120,teilen::V,భాగించు,хуваах
1121,schicken::V,పంపు,илгээх
1122,schicken::V,పంపు,явуулах
1123,bringen::V,తెచ్చు,авчрах
1124,bringen::V,తెచ్చు,аваачих
1125,hinzufügen::V,చేర్చు,нэмэх
1126,bekommen::V,సంపాదించు,хүлээн авах
1127,erhalten::V,పుచ్చుకొను,хүлээн авах
1128,nehmen::V,తీసికొను,авах
1129,wählen::V,ఇష్టపడు,сонгох
1130,auswählen::V,ఏరుకొను,шилэх
1131,bewahren::V,భద్రపఱుచు,гамнах
1132,behindern::V,అడ్డగించుట,саад хийх
1133,behindern::V,అడ్డగించుట,тотгор болох
1134,verderben::V,చెఱచు,эвдэх
1135,beschädigen::V,చెరుపుట,гэмтээх
1136,zerbrechen::V,పగులగొట్టు,хагалах
1137,zerbrechen::V,పగులగొట్టు,хага цохих
1138,zerreißen::V,చించు,урах
1139,zerstören::V,వాశనము చేయు,эвдэх
1140,zerstören::V,వాశనము చేయు,сүйтгэх
1141,verbrennen::V,కాల్చు,шатаах
1142,geben::V,ఇచ్చు,өгөх
1143,reichen::V,అందుకొనుట,өгөх
1144,reichen::V,అందుకొనుట,дамжуулах
1145,schenken::V,అర్పించు,бэлэглэх
1146,versprechen::V,వాగ్దత్తము చేయు,амлах
1147,wünschen::V,కోరు,ерөөх
1148,loben::V,స్తుతించు,магтах
1149,loben::V,స్తుతించు,сайшаах
1150,küssen::V,ముద్దుపెట్టుకొను,озох
1151,küssen::V,ముద్దుపెట్టుకొను,үнсэх
1152,wiegen::V,ఊచుట,бүүвэйлэх
1153,zudecken::V,మూయు,хучих
1154,zudecken::V,మూయు,бүтээх
1155,wecken::V,నిద్రపలేపుట,сэрээх
1156,zeigen::V,చూవు,үзүүлэх
1157,führen::V,దారిచూపు,хөтлөх
1158,lehren::V,బోధించు,заах
1159,unterrichten::V,నేర్పు,сургах
1160,aufziehen::V,పెంచు,өсгөх
1161,aufziehen::V,పెంచు,хүмүүжүүлэх
1162,leiten::V,తీసుకపోవుట,удирдах
1163,antreiben::V,ప్రేరేపించు,шамдуулах
1164,lassen::V,అనుమతించు,-уулах
1165,einladen::V,ఆహ్వానించు,залах
1166,vereinigen::V,కూడుట,нэгтгэх
1167,vereinigen::V,కూడుట,хамтруулах
1168,besuchen::V,పోయి చూచు,зочлох
1169,treffen::V,కలియు,учрах
1170,treffen::V,కలియు,дайралдах
1171,sich versammeln::V,కూర్చు,хуралдах
1172,spielen::V,ఆట లాడు,наадах
1173,singen::V,పాడు,дуулах
1174,tanzen::V,నృత్యముచేయు,бүжиглэх
1175,sich trennen::V,ఎడబాయుట,салах
1176,verlassen::V,విడుచు,хаях
1177,retten::V,తప్పించుట,гэтэлгэх
1178,bewachen::V,కాపాడు,сахих
1179,schützen::V,రక్షించు,хамгаалах
1180,verteidigen::V,రక్షించు,хамгаалах
1181,sich schlagen::V,జగడమాడు,зодолдох
1182,schießen::V,కాల్చు,харвах
1183,schießen::V,కాల్చు,буу буудах
1184,siegen::V,గెలుచు,ялах
1185,ärgern::V,పీడించుట,уурлуулах
1186,ärgern::V,పీడించుట,уур хүргэх
1187,schlagen::V,కొట్టు,цохих
1188,treten::V,తన్ను,өшиглөх
1189,stechen::V,కుట్టు,хатгах
1190,stoßen::V,గెంటు,ёврох
1191,stoßen::V,గెంటు,нудрах
1192,stehlen::V,దొంగిలించు,хулгайлах
1193,stören::V,కలతపఱచు,саад болох
1194,belästigen::V,పీడించు,зовоох
1195,belästigen::V,పీడించు,амраахгүй байх
1196,verbergen::V,దాచు,нуух
1197,verbergen::V,దాచు,далдлах
1198,täuschen::V,మోసము చేయు,мэхлэх
1199,betrügen::V,మోసపుచ్చు,хуурах
1200,töten::V,చంపు,алах
1201,wohnen::V,నివసించు,суух
1202,wohnen::V,నివసించు,амьдрах
1203,arbeiten::V,పనిచేయు,ажиллах
1204,arbeiten::V,పనిచేయు,хөдөлмөрлөх
1205,sammeln::V,ప్రోగుచేయు,түүх
1206,sammeln::V,ప్రోగుచేయు,хураах
1207,pflücken::V,యేరుట,түүх
1208,jagen::V,వేటాడు,агнах
1209,jagen::V,వేటాడు,гөрөөлөх
1210,fischen::V,వెదకు,загасчлах
1211,fischen::V,వెదకు,загас барих
1212,fassen::V,పట్టుకొమ,барих
1213,hüten::V,మందచేరుట,маллах
1214,hüten::V,మందచేరుట,хариулах
1215,treiben::V,నడపు,туух
1216,anbinden::V,కట్టు,уях
1217,füttern::V,భోజనము పెట్టు,тэжээх
1218,melken::V,పాలు పితుకు,саах
1219,hacken::V,నఱకు,цавчих
1220,gießen::V,నీళ్ళుకట్టుట,услах
1221,reifen::V,పండుట,боловсрох
1222,zubereiten::V,వండు,бэлдэх
1223,kochen::V,వండు,чанах
1224,backen::V,రొట్టెకాల్చు,жигнэх
1225,braten::V,వేపు,шарах
1226,braten::V,వేపు,хайрах
1227,umrühren::V,కదులుట,хутгах
1228,stricken::V,అల్లు,нэхэх
1229,stricken::V,అల్లు,сүлжих
1230,nähen::V,కుట్టు,оёх
1231,färben::V,రంగు వేయు,будах
1232,reinigen::V,శుభ్రము చేయు,арилгах
1233,reinigen::V,శుభ్రము చేయు,цэвэрлэх
1234,waschen::V,కడుగు,угаах
1235,abwischen::V,తుడుచు,арчих
1236,spülen::V,నీటిలో జడించు,зайлах
1237,fegen::V,ఊడ్చు,хамах
1238,fegen::V,ఊడ్చు,шүүрдэх
1239,kehren::V,ఊడ్చు,шүүрдэх
1240,kehren::V,ఊడ్చు,туужуудах
1241,baden::V,స్నానము చేయు,усанд орох
1242,sich waschen::V,కడుగు,биеэ угаах
1243,ausziehen::V,విప్పు,тайлах
1244,anziehen::V,ధరించు,өмсөх
1245,sich anziehen::V,బట్టలు వేసుకొను,хувцаслах
1246,sich anziehen::V,తొడుగుకొను,хувцаслах
1247,kämmen::V,దువ్వుట,самнах
1248,schmücken::V,అలంకరించు,гоёх
1249,schmücken::V,అలంకరించు,чимэх
1250,sagen::V,చెప్పు,гэх
1251,sagen::V,చెప్పు,хэлэх
1252,sprechen::V,చెప్పు,ярих
1253,sprechen::V,చెప్పు,өгүүлэх
1254,reden::V,మాటలాడు,хэлэх
1255,reden::V,మాటలాడు,хөөрөлдөх
1256,sich unterhalten::V,ముచ్చటలాడు,ярилцах
1257,fragen::V,ప్రశ్నించు,асуух
1258,bitten::V,కోరు,гуйх
1259,erzählen::V,చెప్పు,өгүүлэх
1260,mitteilen::V,తెలియజేయు,дуулгах
1261,mitteilen::V,తెలియజేయు,мэдээлэх
1262,nennen::V,పేరు వెట్టు,нэрлэх
1263,rufen::V,పిలుచు,дуудах
1264,prahlen::V,జల్లి,бардах
1265,prahlen::V,జల్లి,сайрхах
1266,übersetzen::V,తర్జుమాచేయు,орчуулах
1267,denken::V,ఆలోచించు,санах
1268,glauben::V,నమ్ము,итгэх
1269,bemerken::V,గుర్తించు,ажих
1270,bemerken::V,గుర్తించు,ажиглах
1271,erkennen::V,గుర్తించు,таних
1272,begreifen::V,గ్రహించు,ойлгох
1273,verstehen::V,గ్రహించు,мэдэж авах
1274,lernen::V,నేర్చు కొను,сурах
1275,wissen::V,తెలిసికొను,мэдэх
1276,sich erinnern an::V,జ్ఞాపకముంచుకొను,дурсах
1277,vergessen::V,మఱచిపోవు,мартах
1278,messen::V,కొలుచుట,хэмжих
1279,zählen::V,లెక్కపెట్టు,тоолох
1280,rechnen::V,లెక్కపెట్టు,тооцоох
1281,lesen::V,చదువు,унших
1282,malen::V,పూనుట,зурах
1283,zeichnen::V,వ్రాసుట,дүрслэн бичих
1284,schreiben::V,వ్రాయు,бичих
1285,besitzen::V,కలిగియుండు,эзэмших
1286,kaufen::V,కొను,худалдан авах
1287,verkaufen::V,అమ్ము,худалдах
1288,bezahlen::V,చెల్లించు,төлөх
1289,zahlen::V,చెల్లించు,төлөх
1290,beherrschen::V,ఏలు,эзэмших
1291,ertragen::V,భరించు,тэсэх
