,Concept_ID,ga,pl
815,sofort::ADV,ar an toirt,natychmiast
816,sofort::ADV,ar an bpointe,natychmiast
817,später::ADV,níos déanaí,później
818,jetzt::ADV,anois,teraz
819,jetzt::ADV,anois,obecnie
820,heute::ADV,inniu,dziś
821,heute::ADV,inniu,dzisiaj
822,morgen::ADV,amárach,jutro
823,bald::ADV,go luath,wkrótce
824,bald::ADV,gan mhoill,wkrótce
825,dann::ADV,ansin,potem
826,gestern::ADV,inné,wczoraj
827,einst::ADV,tráth,kiedyś
828,einst::ADV,tráth,niegdyś
829,einst::ADV,uair amháin,kiedyś
830,einst::ADV,uair amháin,niegdyś
831,damals::ADV,ag an am,wtedy
832,damals::ADV,ag an am,wówczas
833,damals::ADV,an t-am sin,wtedy
834,damals::ADV,an t-am sin,wówczas
835,danach::ADV,ina dhiaidh sin,następnie
836,vorher::ADV,cheana,przedtem
837,vorher::ADV,roimhe sin,przedtem
838,zuerst::ADV,ar dtús,naprzód
839,zuerst::ADV,ar dtús,najpierw
840,einmal::ADV,uair amháin,raz
841,manchmal::ADV,uaireanta,czasem
842,oft::ADV,minic,często
843,immer::ADV,i gcónaí,zawsze
844,niemals::ADV,riamh,nigdy
845,hier::ADV,anseo,tu
846,hier::ADV,anseo,tutaj
847,hierhin::ADV,anseo,tu
848,von hier::ADV,an áit seo,stąd
849,dort::ADV,ann,tam
850,dort::ADV,ansin,tam
851,dorthin::ADV,ann,tam
852,dorthin::ADV,ansin,tam
853,geradeaus::ADV,ar aghaidh,prosto
854,rückwärts::ADV,siar,wstecz
855,zurück::ADV,ar ais,z powrotem
856,unten::ADV,thíos,u dołu
857,unten::ADV,thíos,na dole
858,hinab::ADV,síos,na_dół
859,hinab::ADV,síos,w_dół
860,oben::ADV,thuas,w górze
861,oben::ADV,thuas,na górze
862,hinauf::ADV,suas,w górę
863,hinauf::ADV,suas,na górę
864,überall::ADV,i ngach áit,wszędzie
865,überall::ADV,ar fud na háite,wszędzie
866,nicht::ADV,ní,nie
867,nicht::ADV,cha,nie
868,ein wenig::ADV,beagán,trochę
869,kaum::ADV,ar éigean,ledwie
870,kaum::ADV,ar éigean,prawie nie
871,sehr::ADV,an-,bardzo
872,so::ADV,chomh,tak
873,so::ADV,mar sin,tak
874,noch::ADV,fós,jeszcze
875,noch::ADV,go fóill,jeszcze
876,nur::ADV,amháin,tylko
877,nur::ADV,níl ach,tylko
878,schon::ADV,cheana,już
879,schon::ADV,cheana féin,już
880,wieder::ADV,arís,znów
881,wieder::ADV,arís,znowu
882,wieder::ADV,athuair,znów
883,wieder::ADV,athuair,znowu
884,vergebens::ADV,amú,na próżno
885,vergebens::ADV,in aisce,na próżno
886,vor::PRP,ar thosach,przed
887,hinter::PRP,laistiar de,za
888,hinter::PRP,taobh thiar de,za
889,unter::PRP,faoi,pod
890,durch::PRP,trí,przez
891,neben::PRP,taobh le,obok
892,neben::PRP,in aice le,obok
893,zwischen::PRP,idir,między
894,wegen::PRP,de bharr,z powodu
895,wegen::PRP,mar gheall ar,z powodu
896,dies::PRN,seo,to
897,das::PRN,sin,to
898,alles::PRN,gach rud,wszystko
899,ich::PRN,mé,ja
900,ich::PRN,mise,ja
901,du::PRN,tú,ty
902,du::PRN,tusa,ty
903,er::PRN,sé,on
904,er::PRN,seisean,on
905,wir::PRN,sinn,my
906,ihr::PRN,sibh,wy
907,ihr::PRN,sibhse,wy
908,sie::PRN,siad,oni
909,sie::PRN,siadsan,oni
910,was::FPRN,cad,co
911,was::FPRN,céard,co
912,wer::FPRN,cé,kto
913,wo::FADV,cá,gdzie
914,wo::FADV,cén áit,gdzie
915,wohin::FADV,cá,dokąd
916,wohin::FADV,cén áit,dokąd
917,wie::FADV,conas,jak
918,wie::FADV,cén chaoi,jak
919,warum::FADV,cén fáth,dlaczego
920,warum::FADV,cad chuige,dlaczego
921,wieviel::FNUM,cá mhéad,ile
922,eins::NUM,aon,jeden
923,zwei::NUM,dhá,dwa
924,drei::NUM,trí,trzy
925,vier::NUM,ceathair,cztery
926,fünf::NUM,cúig,pięć
927,sechs::NUM,sé,sześć
928,sieben::NUM,seacht,siedem
929,acht::NUM,ocht,osiem
930,neun::NUM,naoi,dziewięć
931,zehn::NUM,deich,dziesięć
932,elf::NUM,aon déag,jedenaście
933,zwölf::NUM,dó dhéag,dwanaście
934,zwanzig::NUM,fiche,dwadzieścia
935,dreißig::NUM,tríocha,trzydzieści
936,vierzig::NUM,daichead,czterdzieści
937,vierzig::NUM,ceathracha,czterdzieści
938,fünfzig::NUM,caoga,pięćdziesiąt
939,sechzig::NUM,seasca,sześćdziesiąt
940,siebzig::NUM,seachtó,siedemdziesiąt
941,achtzig::NUM,ochtó,osiemdziesiąt
942,neunzig::NUM,nócha,dziewięćdziesiąt
943,hundert::NUM,céad,sto
944,tausend::NUM,míle,tysiąc
945,und::CNJ,agus,i
946,oder::CNJ,nó,lub
947,oder::CNJ,nó,albo
948,stehen::V,seas,stać
949,sitzen::V,suigh,siedzieć
950,liegen::V,luigh,leżeć
951,hängen::V,tá crochta,wisieć
952,werden::V,éirigh,zostać
953,werden::V,éirigh,stać się
954,passieren::V,tarlaigh,dziać się
955,passieren::V,tarlaigh,zdarzyć się
956,beginnen::V,tosaigh,zacząć się
957,enden::V,críochnaigh,kończyć się
958,wechseln::V,athraigh,zmienić się
959,aufgehen[Sonne]::V,éirigh,wzejść
960,untergehen[Sonne]::V,fuin,zajść
961,untergehen[Sonne]::V,téigh faoi,zajść
962,scheinen[Sonne]::V,taitin,świecić
963,scheinen[Sonne]::V,soilsigh,świecić
964,donnern::V,tá toirneach ann,grzmieć
965,wehen::V,séid,wiać
966,strömen::V,sil,płynąć
967,strömen::V,sil,lać się
968,fließen::V,rith,ciec
969,fließen::V,rith,płynąć
970,fließen::V,snigh,ciec
971,fließen::V,snigh,płynąć
972,sich drehen::V,cas,obracać się
973,sich drehen::V,imrothlaigh,obracać się
974,schwanken::V,luasc,chwiać się
975,schwingen::V,luasc,wahać się
976,fallen::V,tit,padać
977,brennen::V,dóigh,palić się
978,rauchen::V,plúch toite,dymić
979,rauchen::V,plúch toite,dymić się
980,regnen::V,báistigh,padać
981,regnen::V,tá ag cur báistí,padać
982,gefrieren::V,sioc,zamarznąć
983,gefrieren::V,reoigh,zamarznąć
984,tauen::V,leáigh,tajać
985,tauen::V,coscair,tajać
986,schmelzen::V,leáigh,topnieć
987,trocknen::V,triomaigh,schnąć
988,sieden::V,fiuch,wrzeć
989,sieden::V,fiuch,kipieć
990,sieden::V,beirigh,wrzeć
991,sieden::V,beirigh,kipieć
992,faulen::V,lobh,gnić
993,faulen::V,dreoigh,gnić
994,verfaulen::V,lobh,zgnić
995,verfaulen::V,feoigh,zgnić
996,reißen::V,bris,urywać się
997,versinken::V,téigh síos,tonąć
998,vergehen::V,téigh thart,przechodzić
999,erscheinen::V,tar,zjawiać się
1000,verschwinden::V,imigh,zniknąć
1001,sinken::V,tit,spadać
1002,sinken::V,ísligh,spadać
1003,abnehmen::V,maolaigh,spadać
1004,abnehmen::V,laghdaigh,spadać
1005,zunehmen::V,méadaigh,wzrosnąć
1006,steigen::V,éirigh,wzrastać
1007,wachsen::V,fás,rosnąć
1008,glänzen::V,lonraigh,błyszczeć
1009,funkeln::V,drithligh,zabłyszczeć
1010,lärmen::V,tóg callán,hałasować
1011,läuten::V,buail,dzwonić
1012,klingeln::V,buail,dzwonić
1013,klirren::V,cling,brzęczeć
1014,brausen::V,búir,huczeć
1015,rauschen::V,tá ag siosarnach,szumieć
1016,rauschen::V,tá ag siosarnach,szeleścić
1017,klingen::V,tá glór ag,brzmieć
1018,klingen::V,tá glór ag,dźwięczeć
1019,bellen::V,amhastraigh,szczekać
1020,heulen::V,glam,wyć
1021,blasen::V,séid,dmuchnąć
1022,pfeifen::V,lig fead,gwizdać
1023,schreien::V,béic,krzyczeć
1024,schreien::V,glaoigh,krzyczeć
1025,stöhnen::V,lig cnead,stękać
1026,zittern::V,crith,drżeć
1027,zittern::V,creathnaigh,drżeć
1028,leben::V,mair,żyć
1029,geboren werden::V,rugadh,urodzić się
1030,atmen::V,análaigh,oddychać
1031,trinken::V,ól,pić
1032,essen::V,ith,jeść
1033,schlucken::V,slog,połknąć
1034,müde werden::V,tuirsigh,zmęczyć się
1035,einschlafen::V,tit ina chodladh,zasnąć
1036,schlafen::V,codail,spać
1037,aufwachen::V,múscail,obudzić się
1038,aufstehen::V,éirigh,wstać
1039,sich erholen::V,lig scíth,wypoczywać
1040,krank werden::V,éirigh tinn,zachorować
1041,krank sein::V,tá tinn,chorować
1042,schmerzen::V,tá pian i,boleć
1043,husten::V,déan casacht,kaszlać
1044,genesen::V,téarnaigh,wyzdrowieć
1045,sterben::V,éag,umrzeć
1046,sterben::V,faigh bás,umrzeć
1047,umkommen::V,caill,zginąć
1048,sich bewegen::V,bog,poruszać się
1049,sich bewegen::V,gluais,poruszać się
1050,sich rühren::V,corraigh,ruszyć się
1051,sich erheben::V,seas suas,podnieść się
1052,sich setzen::V,suigh,usiąść
1053,hinfallen::V,tit,upaść
1054,laufen::V,siúil,chodzić
1055,schreiten::V,siúil,kroczyć
1056,spazierengehen::V,téigh ag spaisteoireacht,iść na spacer
1057,eilen::V,deifrigh,pospieszać
1058,eilen::V,brostaigh,pospieszać
1059,sich beeilen::V,deifrigh,pospieszyć się
1060,sich beeilen::V,déan deifir,pospieszyć się
1061,sausen::V,luathaigh,pędzić
1062,rennen::V,rith,biec
1063,rennen::V,rith,biegać
1064,springen::V,léim,skakać
1065,klettern::V,dreap,wspinać się
1066,schaukeln::V,téigh ar an maide corrach,huśtać
1067,schaukeln::V,téigh ar an maide corrach,kołysać
1068,kriechen::V,snámh,pełzać
1069,kriechen::V,snámh,czołgać się
1070,schwimmen::V,snámh,pływać
1071,tauchen::V,tum,zanurzać się
1072,rudern::V,iomair,wiosłować
1073,rudern::V,rámhaigh,wiosłować
1074,fahren::V,tiomáin,jechać
1075,fliegen::V,eitil,latać
1076,fliegen::V,eitil,lecieć
1077,gehen::V,téigh,iść
1078,weggehen::V,imigh,odejść
1079,abfahren::V,imigh,odjechać
1080,anhalten::V,stad,zatrzymać się
1081,hineingehen::V,téigh isteach,wchodzić
1082,eintreten::V,téigh isteach,wejść
1083,eintreten::V,téigh isteach,nastąpić
1084,kommen::V,tar,przyjść
1085,ankommen::V,tar,przybyć
1086,zurückkommen::V,fill,wrócić
1087,bleiben::V,fan,zostać
1088,warten::V,fan,czekać
1089,erwarten::V,tá ag súil le,oczekiwać
1090,erwarten::V,tá ag dréim le,oczekiwać
1091,suchen::V,lorg,szukać
1092,finden::V,faigh,znaleźć
1093,finden::V,aimsigh,znaleźć
1094,versuchen::V,triail,próbować
1095,vorbereiten::V,réitigh,przygotować
1096,lieben::V,gráigh,kochać
1097,mögen::V,taitin le,lubić
1098,mögen::V,is maith le,lubić
1099,lachen::V,gáir,śmiać się
1100,rühren::V,téigh i bhfeidhm ar,wzruszyć
1101,weinen::V,goil,płakać
1102,weinen::V,caoin,płakać
1103,schimpfen::V,tá ag clamhsán,kląć
1104,sich ärgern::V,tá corraithe,gniewać się
1105,sich fürchten::V,tá eagla ar,bać się
1106,fürchten::V,tá eagla ar,bać się
1107,fliehen::V,teith,uciekać
1108,flüchten::V,éalaigh,uciec
1109,sehen::V,feic,widzieć
1110,sehen::V,feic,zobaczyć
1111,anschauen::V,dearc,oglądać
1112,anschauen::V,féach ar,oglądać
1113,ansehen::V,breathnaigh,popatrzeć na
1114,hören::V,cluin,słyszeć
1115,zuhören::V,éist,słuchać
1116,probieren::V,bliais,kosztować
1117,riechen::V,bolaigh,wąchać
1118,fühlen::V,braith,czuć
1119,fühlen::V,braith,odczuwać
1120,fühlen::V,mothaigh,czuć
1121,fühlen::V,mothaigh,odczuwać
1122,scheinen::V,tá an chuma ar,wydawać się
1123,zu sehen sein::V,tá le feiceáil,widnieć
1124,vernehmen::V,clois,usłyszeć
1125,frieren::V,tá fuar,marznąć
1126,tun::V,déan,czynić
1127,können::V,féad,móc
1128,können::V,féad,umieć
1129,können::V,is féidir le,móc
1130,können::V,is féidir le,umieć
1131,wollen::V,tá ag iarraidh,chcieć
1132,anfangen::V,tosaigh,zacząć
1133,anfangen::V,cuir tús le,zacząć
1134,beenden::V,críochnaigh,zakończyć
1135,beenden::V,cuir deireadh le,zakończyć
1136,aufhören::V,stad,przestać
1137,gelingen::V,éirigh le,udać się
1138,geraten::V,tá deireadh ar,udać się
1139,öffnen::V,oscail,otworzyć
1140,schließen::V,dún,zamknąć
1141,schließen::V,iaigh,zamknąć
1142,stellen::V,cuir,postawić
1143,setzen::V,cuir,posadzić
1144,setzen::V,socraigh,posadzić
1145,legen::V,cuir,kłaść
1146,berühren::V,teagmhaigh le,dotykać
1147,verbinden::V,ceangail,łączyć
1148,bedecken::V,clúdaigh,przykryć
1149,bedecken::V,cumhdaigh,przykryć
1150,aufhängen::V,croch,powiesić
1151,anzünden::V,las,zapalić
1152,anzünden::V,adhain,zapalić
1153,aufheben::V,tóg,podnieść
1154,aufheben::V,ardaigh,podnieść
1155,zurücklassen::V,fág,zostawić
1156,verlieren::V,caill,zgubić
1157,fallen lassen::V,lig uait,upuścić
1158,fallen lassen::V,caith uait,upuścić
1159,machen::V,déan,zrobić
1160,machen::V,réitigh,zrobić
1161,herstellen::V,táirg,wytworzyć
1162,bauen::V,tóg,budować
1163,reparieren::V,deisigh,naprawiać
1164,verbessern::V,feabhsaigh,ulepszyć
1165,ändern::V,athraigh,zmienić
1166,graben::V,tochail,kopać
1167,beugen::V,crom,zagiąć
1168,biegen::V,lúb,zgiąć
1169,drehen::V,cas,obracać
1170,wenden::V,tiontaigh,obrocić
1171,umdrehen::V,iompaigh,obrocić
1172,umdrehen::V,tiontaigh,obrocić
1173,heben::V,ardaigh,podnosić
1174,hochheben::V,tóg,podnieść
1175,ergreifen::V,beir ar,chwycić
1176,halten::V,coimeád,trzymać
1177,halten::V,coinnigh,trzymać
1178,drücken::V,brúigh,naciskać
1179,schieben::V,brúigh,pchać
1180,schieben::V,brúigh,posuwać
1181,kratzen::V,scríob,drapać
1182,lecken::V,ligh,lizać
1183,lecken::V,leadhb,lizać
1184,beißen::V,bain greim as,kąsać
1185,abreißen::V,stróic,oderwać
1186,abreißen::V,tarraing,oderwać
1187,abschneiden::V,scoith,odciąć
1188,binden::V,ceangail,wiązać
1189,stecken::V,sáigh,wetknąć
1190,brechen::V,bris,złamać
1191,klopfen::V,cnag,pukać
1192,klopfen::V,cnag,stukać
1193,hauen::V,buail,bić
1194,kleben::V,gliúáil,kleić
1195,reiben::V,cuimil,trzeć
1196,streichen::V,leath,smarować
1197,schleifen::V,líomh,ostrzyć
1198,schneiden::V,gearr,ciąć
1199,schneiden::V,gearr,krajać
1200,rütteln::V,croith,trząść
1201,schütteln::V,croith,trząść
1202,schwenken::V,luasc,machać
1203,schütten::V,doirt,nasypać
1204,füllen::V,líon,napełnić
1205,einwickeln::V,cuach,zawinąć
1206,einwickeln::V,clúdaigh,zawinąć
1207,tragen::V,iompair,nieść
1208,schleppen::V,tarraing,wlec
1209,ziehen::V,tarraing,ciągnąć
1210,aufbewahren::V,coinnigh,przechowywać
1211,werfen::V,caith,rzucać
1212,fangen::V,ceap,łowić
1213,packen::V,beir ar,chwycić
1214,verstecken::V,folaigh,ukryć
1215,verstecken::V,folaigh,schować
1216,verstecken::V,cuir i bhfolach,ukryć
1217,verstecken::V,cuir i bhfolach,schować
1218,teilen::V,roinn,podzielić
1219,schicken::V,seol,posyłać
1220,bringen::V,beir,przynieść
1221,bringen::V,tabhair,przynieść
1222,hinzufügen::V,cuir le,dodać
1223,bekommen::V,faigh,dostać
1224,erhalten::V,faigh,otrzymać
1225,nehmen::V,tóg,wziąć
1226,nehmen::V,glac,wziąć
1227,wählen::V,pioc,wybrać
1228,wählen::V,roghnaigh,wybrać
1229,auswählen::V,roghnaigh,wybrać
1230,bewahren::V,caomhnaigh,zachować
1231,behindern::V,cuir bac ar,utrudnić
1232,behindern::V,cuir bac ar,przeszkadzać
1233,verderben::V,mill,zepsuć
1234,beschädigen::V,loit,uszkodzić
1235,beschädigen::V,déan damáiste do,uszkodzić
1236,zerbrechen::V,bris,złamać
1237,zerreißen::V,stiall,drzeć
1238,zerreißen::V,stiall,rozdzierać
1239,zerstören::V,mill,zniszczyć
1240,zerstören::V,scrios,zniszczyć
1241,verbrennen::V,las,spalić
1242,verbrennen::V,dóigh,spalić
1243,geben::V,tabhair,dać
1244,reichen::V,sín,podać
1245,reichen::V,cuir,podać
1246,schenken::V,bronn,darować
1247,schenken::V,tabhair,darować
1248,versprechen::V,geall,obiecać
1249,wünschen::V,guigh,życzyć
1250,loben::V,mol,chwalić
1251,küssen::V,póg,całować
1252,wiegen::V,bog,kołysać
1253,wiegen::V,luasc,kołysać
1254,zudecken::V,clúdaigh,przykryć
1255,wecken::V,dúisigh,zbudzić
1256,zeigen::V,taispeáin,pokazać
1257,führen::V,treoraigh,wieść
1258,führen::V,treoraigh,prowadzić
1259,lehren::V,múin,uczyć
1260,lehren::V,teagasc,uczyć
1261,unterrichten::V,múin,nauczać
1262,unterrichten::V,teagasc,nauczać
1263,aufziehen::V,tóg,wychować
1264,leiten::V,tá i gceannas ar,kierować
1265,antreiben::V,gríosaigh,popędzić
1266,lassen::V,cuir ag,zostawić
1267,einladen::V,cuir cuireadh ar,zaprosić
1268,vereinigen::V,aontaigh,zjednoczyć
1269,besuchen::V,tabhair cuairt ar,odwiedzić
1270,treffen::V,cas ar,trafić
1271,treffen::V,cas ar,spotkać
1272,treffen::V,buail le,trafić
1273,treffen::V,buail le,spotkać
1274,sich versammeln::V,bailigh,zebrać się
1275,sich versammeln::V,bailigh,zgromadzić się
1276,sich versammeln::V,cruinnigh,zebrać się
1277,sich versammeln::V,cruinnigh,zgromadzić się
1278,spielen::V,imir,grać
1279,spielen::V,imir,bawić się
1280,spielen::V,tá ag spraoi,grać
1281,spielen::V,tá ag spraoi,bawić się
1282,singen::V,can,śpiewać
1283,tanzen::V,rinc,pląsać
1284,tanzen::V,rinc,tańczyć
1285,tanzen::V,damhsaigh,pląsać
1286,tanzen::V,damhsaigh,tańczyć
1287,sich trennen::V,scar,rozstać się
1288,verlassen::V,fág,opuścić
1289,retten::V,tarrtháil,ocalić
1290,retten::V,tarrtháil,uratować
1291,bewachen::V,cosain,pilnować
1292,bewachen::V,gardáil,pilnować
1293,schützen::V,cosain,ochronić
1294,verteidigen::V,cosain,bronić
1295,sich schlagen::V,tá ag bruíon,pobić się
1296,schießen::V,caith,strzelać
1297,schießen::V,scaoil,strzelać
1298,siegen::V,bain,zwycziężyć
1299,siegen::V,buaigh,zwycziężyć
1300,ärgern::V,cuir isteach ar,gniewać
1301,schlagen::V,buail,bić
1302,schlagen::V,buail,uderzyć
1303,treten::V,ciceáil,kopnąć
1304,stechen::V,sáigh,ukłuć
1305,stoßen::V,brúigh,popchnąć
1306,stoßen::V,soncáil,popchnąć
1307,stehlen::V,goid,ukraść
1308,stören::V,cuir isteach ar,zakłócić
1309,stören::V,cuir isteach ar,przeszkodzić
1310,belästigen::V,cuir as do,dokuczać
1311,verbergen::V,ceil,ukryć
1312,täuschen::V,cuir dallamullóg ar,łudzić
1313,betrügen::V,déan calaois ar,oszukać
1314,töten::V,maraigh,zabić
1315,wohnen::V,cuir faoi,mieszkać
1316,wohnen::V,tá ina chónaí,mieszkać
1317,arbeiten::V,oibrigh,pracować
1318,sammeln::V,bailigh,zebrać
1319,sammeln::V,cruinnigh,zebrać
1320,pflücken::V,pioc,zerwać
1321,jagen::V,seilg,polować
1322,fischen::V,iasc,łowić ryby
1323,fassen::V,beir ar,złapać
1324,hüten::V,aoirigh,paść
1325,treiben::V,seol,pędzić
1326,treiben::V,tiomáin,pędzić
1327,anbinden::V,ceangail,przywiązać
1328,füttern::V,cothaigh,karmić
1329,füttern::V,beathaigh,karmić
1330,melken::V,bligh,doić
1331,melken::V,crúigh,doić
1332,hacken::V,gearr,rąbać
1333,gießen::V,uiscigh,lać
1334,gießen::V,uiscigh,podlać
1335,reifen::V,aibigh,dojrzeć
1336,zubereiten::V,cócaráil,przyrządzić
1337,kochen::V,bruith,gotować
1338,kochen::V,beirigh,gotować
1339,backen::V,bácáil,piec
1340,braten::V,róst,piec
1341,braten::V,róst,smażyć
1342,braten::V,frioch,piec
1343,braten::V,frioch,smażyć
1344,umrühren::V,measc,przemieszać
1345,stricken::V,cniotáil,dziać
1346,nähen::V,fuaigh,szyć
1347,färben::V,dathaigh,pofarbować
1348,reinigen::V,glan,oczyścić
1349,waschen::V,nigh,prać
1350,abwischen::V,glan,obetrzeć
1351,spülen::V,sruthlaigh,płukać
1352,fegen::V,scuab,zamiatać
1353,kehren::V,scuab,zamieść
1354,baden::V,folc,kąpać się
1355,sich waschen::V,nigh é féin,myć się
1356,ausziehen::V,bain de,zdjąć
1357,anziehen::V,cuir ar,włożyć
1358,sich anziehen::V,gléas é féin,ubrać się
1359,kämmen::V,cíor,uczesać
1360,schmücken::V,maisigh,ozdabiać
1361,sagen::V,abair,powiedzieć
1362,sprechen::V,labhair,mówić
1363,reden::V,caintigh,mówić
1364,sich unterhalten::V,caintigh,rozmawiać
1365,sich unterhalten::V,tá ag comhrá,rozmawiać
1366,fragen::V,fiafraigh,zapytać
1367,fragen::V,cuir ceist,zapytać
1368,bitten::V,iarr,prosić
1369,erzählen::V,inis,opowiedzieć
1370,erzählen::V,eachtraigh,opowiedzieć
1371,mitteilen::V,aithris,zawiadomić o
1372,mitteilen::V,cuir in iúl,zawiadomić o
1373,nennen::V,ainmnigh,nazwać
1374,rufen::V,glaoigh,wołać
1375,prahlen::V,maígh,chełpić się
1376,übersetzen::V,aistrigh,tłumaczyć
1377,denken::V,síl,myśleć
1378,denken::V,ceap,myśleć
1379,glauben::V,creid,sądzić
1380,glauben::V,creid,wierzyć
1381,bemerken::V,tabhair faoi deara,zauważyć
1382,erkennen::V,aithin,poznać
1383,begreifen::V,tuig,zrozumieć
1384,verstehen::V,tuig,rozumieć
1385,verstehen::V,tuig,dosłyszeć
1386,lernen::V,foghlaim,uczyć się
1387,wissen::V,tá a fhios ag,wiedzieć
1388,sich erinnern an::V,cuimhnigh ar,przypomnieć sobie
1389,sich erinnern an::V,is cuimhne ar,przypomnieć sobie
1390,vergessen::V,dearmad,zapomnieć
1391,messen::V,tomhais,mierzyć
1392,zählen::V,cuntais,liczyć
1393,rechnen::V,ríomh,rachować
1394,rechnen::V,áirigh,rachować
1395,lesen::V,léigh,czytać
1396,malen::V,péinteáil,malować
1397,zeichnen::V,línigh,rysować
1398,zeichnen::V,tarraing,rysować
1399,schreiben::V,scríobh,pisać
1400,besitzen::V,is le,posiadać
1401,kaufen::V,ceannaigh,kupić
1402,verkaufen::V,díol,sprzedać
1403,bezahlen::V,íoc as,zapłacić
1404,zahlen::V,íoc,płacić
1405,beherrschen::V,rialaigh,opanować
1406,ertragen::V,seas,znieść
1407,ertragen::V,fulaing,znieść
1408,ertragen::V,foighnigh,znieść
1409,Ader::N,,żyła
1410,vorwärts::ADV,,naprzód
