,Concept_ID,cs,ps
802,vorher::ADV,dříve,دمخه
803,vorher::ADV,napřed,دمخه
804,zuerst::ADV,nejprve,لومړی
805,zuerst::ADV,nejdříve,لومړی
806,einmal::ADV,jednou,یو ځل
807,manchmal::ADV,někdy,ګاهی ګاهی
808,oft::ADV,často,ډېر ځله
809,immer::ADV,vždy,تل
810,immer::ADV,vždy,همېشه
811,immer::ADV,stále,تل
812,immer::ADV,stále,همېشه
813,niemals::ADV,nikdy,هیڅکله نه
814,hier::ADV,zde,دلته
815,hier::ADV,tady,دلته
816,hierhin::ADV,sem,دلته
817,hierhin::ADV,sem,دې ځای ته
818,von hier::ADV,odtud,د دې ځای نه
819,dort::ADV,tam,هلته
820,dorthin::ADV,tam,هلته
821,dorthin::ADV,tam,هغه ځای ته
822,geradeaus::ADV,rovně,مخامخ
823,vorwärts::ADV,kupředu,مخ پهٔ وړاندې
824,rückwärts::ADV,zpět,بېرته
825,zurück::ADV,zpět,بېرته
826,zurück::ADV,nazpět,بېرته
827,unten::ADV,dole,لاندي
828,hinab::ADV,dolů,ښکته
829,oben::ADV,nahoře,پورته
830,oben::ADV,navrchu,پورته
831,hinauf::ADV,nahoru,پاس
832,überall::ADV,všude,هره خوا
833,nicht::ADV,ne,نه
834,ein wenig::ADV,trochu,یو څه
835,kaum::ADV,sotva,ایله
836,sehr::ADV,velmi,ډېر
837,sehr::ADV,velmi,زيات
838,sehr::ADV,velice,ډېر
839,sehr::ADV,velice,زيات
840,so::ADV,tak,داسې
841,so::ADV,tak,دومره
842,so::ADV,takto,داسې
843,so::ADV,takto,دومره
844,noch::ADV,ještě,نور
845,nur::ADV,jen,تش
846,nur::ADV,jen,صرف
847,nur::ADV,jenom,تش
848,nur::ADV,jenom,صرف
849,schon::ADV,už,دمخه
850,schon::ADV,již,دمخه
851,wieder::ADV,zase,بیا
852,vergebens::ADV,marně,عبث
853,vor::PRP,před,دمخه
854,hinter::PRP,za,شاته
855,unter::PRP,pod,لاندي
856,durch::PRP,skrz,د مینځ نه
857,neben::PRP,vedle,نژدې
858,zwischen::PRP,mezi,ترمینځ
859,wegen::PRP,pro,د ... له لاسه
860,dies::PRN,toto,دا
861,dies::PRN,tohle,دا
862,das::PRN,to,دا
863,alles::PRN,všechno,هرڅهٔ
864,ich::PRN,já,زه
865,du::PRN,ty,ته
866,er::PRN,on,دی
867,wir::PRN,my,مونږ
868,ihr::PRN,vy,تاسې
869,sie::PRN,oni,هغوی
870,was::FPRN,co,څهٔ
871,wer::FPRN,kdo,چا
872,wer::FPRN,kdo,څوک
873,wo::FADV,kde,چيری
874,wo::FADV,kde,چېرته
875,wohin::FADV,kam,چېرته
876,wie::FADV,jak,څنګه
877,warum::FADV,proč,ولې
878,wieviel::FNUM,kolik,څو
879,wieviel::FNUM,kolik,څومره
880,eins::NUM,jeden,یو
881,zwei::NUM,dva,دوه
882,drei::NUM,tři,درې
883,vier::NUM,čtyři,څلور
884,fünf::NUM,pět,پنځه
885,sechs::NUM,šest,شپږ
886,sieben::NUM,sedm,اوه
887,acht::NUM,osm,اته
888,neun::NUM,devět,نهه
889,zehn::NUM,deset,لس
890,elf::NUM,jedenáct,یوولس
891,zwölf::NUM,dvanáct,دولس
892,zwanzig::NUM,dvacet,شل
893,dreißig::NUM,třicet,دېرش
894,vierzig::NUM,čtyřicet,څلوېښت
895,fünfzig::NUM,padesát,پنځوس
896,sechzig::NUM,šedesát,شپېته
897,siebzig::NUM,sedmdesát,اویا
898,achtzig::NUM,osmdesát,اتیا
899,neunzig::NUM,devadesát,نوي
900,hundert::NUM,sto,سل
901,tausend::NUM,tisíc,زر
902,und::CNJ,a,او
903,oder::CNJ,nebo,ېا
904,stehen::V,stát,درېدل
905,sitzen::V,sedět,کښېنستل
906,liegen::V,ležet,ملاستل
907,hängen::V,viset,ځړېدل
908,werden::V,stát se,کېدل
909,passieren::V,stát se,پېښېدل
910,beginnen::V,počít,شروع کېدل
911,enden::V,končit,خلاصدل
912,enden::V,končit,تمامېدل
913,enden::V,skončit,خلاصدل
914,enden::V,skončit,تمامېدل
915,wechseln::V,měnit se,تغییر موندل
916,aufgehen[Sonne]::V,vyjít,ختل
917,untergehen[Sonne]::V,zapadnout,لوېدل
918,untergehen[Sonne]::V,zapadnout,پرېوتل
919,scheinen[Sonne]::V,svítit,رڼا کول
920,donnern::V,hřmět,تنېدل
921,donnern::V,hřmět,غړمبېدل
922,wehen::V,vát,چلېدل
923,wehen::V,vanout,چلېدل
924,strömen::V,proudit,بهېدل
925,fließen::V,téct,بهېدل
926,fließen::V,téct,تویېدل
927,sich drehen::V,točit se,ګرځېدل
928,sich drehen::V,točit se,چورلېدل
929,schwanken::V,kolísat,زنګېدل
930,schwanken::V,houpat se,زنګېدل
931,schwingen::V,kývat se,زنګېدل
932,fallen::V,padat,ولېدل
933,brennen::V,hořet,سوځېدل
934,rauchen::V,kouřit,لوګی کول
935,regnen::V,pršet,باران اورېدل
936,gefrieren::V,zamrznout,کنګل نيول
937,tauen::V,tát,وېلې کېدل
938,schmelzen::V,tavit,وېلې کېدل
939,trocknen::V,schnout,وچېدل
940,sieden::V,vřít,اېشېدل
941,faulen::V,hnít,خرابېدل
942,verfaulen::V,shnít,ورستېدل
943,reißen::V,roztrhat se,شلېدل
944,versinken::V,topit se,ډوېېدل
945,versinken::V,ponořit se,ډوېېدل
946,vergehen::V,plynout,تېرېدل
947,erscheinen::V,objevit se,ښکارېدل
948,verschwinden::V,zmizet,ورکېدل
949,sinken::V,klesat,ښکته کېدل
950,abnehmen::V,ubýt,کمېدل
951,zunehmen::V,přibýt,زیاتېدل
952,steigen::V,stoupat,جګېدل
953,steigen::V,stoupat,پورته کېدل
954,wachsen::V,růst,وده کول
955,glänzen::V,lesknout se,ځلېدل
956,funkeln::V,jiskřit se,پړکېدل
957,lärmen::V,dělat hluk,غال و غول کول
958,läuten::V,zvonit,زنګ وهل
959,klingeln::V,zvonit,زنګ وهل
960,klirren::V,řinčet,کړنګېدل
961,brausen::V,hučet,تلاطم کول
962,rauschen::V,šumět,شڼهار کول
963,klingen::V,znít,آواز کول
964,bellen::V,štěkat,غپېدل
965,heulen::V,výt,انګلل
966,blasen::V,foukat,پو کول
967,pfeifen::V,pískat,شپېلک وهل
968,schreien::V,křičet,ناره کول
969,stöhnen::V,sténat,زګېروی کول
970,zittern::V,třást se,لړزېدل
971,leben::V,žít,ژوند کول
972,geboren werden::V,rodit se,زېږېدل
973,atmen::V,dýchat,ساه کښل
974,atmen::V,dýchat,تنفس کول
975,trinken::V,pít,څښل
976,essen::V,jíst,خوړل
977,schlucken::V,polykat,غړپول
978,müde werden::V,unavit se,ستړی کېدل
979,einschlafen::V,usnout,ویده کېدل
980,schlafen::V,spát,خوب کول
981,aufwachen::V,probudit se,ویښېدل
982,aufstehen::V,vstát,پاڅېدل
983,sich erholen::V,zotavovat se,استراحت کول
984,krank werden::V,onemocnět,رنځورېدل
985,krank sein::V,být nemocný,ناجوړېدل
986,schmerzen::V,bolet,خوږېدل
987,schmerzen::V,bolet,درد کول
988,husten::V,kašlat,ټوخېدل
989,genesen::V,uzdravit se,رغېدل
990,sterben::V,umřít,مړل
991,umkommen::V,zahynout,تلفېدل
992,sich bewegen::V,pohnout se,چلېدل
993,sich bewegen::V,pohnout se,حرکت کول
994,sich rühren::V,hnout se,ښورېدل
995,sich erheben::V,zdvihnout se,درېدل
996,sich setzen::V,posadit se,کښېنستل
997,hinfallen::V,upadnout,لوېدل
998,laufen::V,běžet,منډې وهل
999,schreiten::V,kráčet,قدم ایښودل
1000,spazierengehen::V,procházet se,چکر وهل
1001,eilen::V,spěchat,بېړه کول
1002,sich beeilen::V,pospíšit si,عجله کول
1003,sausen::V,fičet,ځغستل
1004,rennen::V,pádit,زغلېدل
1005,springen::V,skákat,ټوپ وهل
1006,klettern::V,lézt,ختل
1007,klettern::V,šplhat,ختل
1008,schaukeln::V,houpat,زنګېدل
1009,kriechen::V,lézt,خاپوړی وهل
1010,kriechen::V,plazit se,خاپوړی وهل
1011,schwimmen::V,plavat,لامبو وهل
1012,tauchen::V,nořit se,غوټه وهل
1013,rudern::V,veslovat,پارو وهل
1014,fahren::V,jet,تلل
1015,fahren::V,jezdit,تلل
1016,fliegen::V,létat,الوتل
1017,gehen::V,jít,تلل
1018,weggehen::V,odejít,بهر وتل
1019,abfahren::V,odjet,تلل
1020,anhalten::V,zastavit se,ودرېدل
1021,hineingehen::V,vcházet se,داخلېدل
1022,eintreten::V,vstoupit,ننوتل
1023,kommen::V,přijít,راتلل
1024,ankommen::V,dojít,رسېدل
1025,zurückkommen::V,vrátit se,بېرته راتلل
1026,bleiben::V,zůstat,پاتې کېدل
1027,warten::V,čekat,انتظار وېستل
1028,erwarten::V,čekat na,انتظار کول
1029,suchen::V,hledat,لټول
1030,finden::V,najít,میندل
1031,finden::V,najít,پیدا کول
1032,versuchen::V,zkoušet,هڅه کول
1033,vorbereiten::V,připravit,چمتوکول
1034,lieben::V,milovat,مینه لرل
1035,mögen::V,mít rád,خوښول
1036,mögen::V,mít rád,علاقه لرل
1037,lachen::V,smát se,خندېدل
1038,rühren::V,dojmout,اغېزه کول
1039,weinen::V,plakat,ژړل
1040,schimpfen::V,nadávat,ښکنځا کول
1041,sich ärgern::V,pohoršit se,قهر راتلل
1042,sich fürchten::V,bát se,ډارېدل
1043,fürchten::V,bát se,ډارېدل
1044,fliehen::V,utéct,تښتېدل
1045,flüchten::V,prchnout,تښتېدل
1046,sehen::V,vidět,لیدل
1047,anschauen::V,podívat se na,کتل
1048,ansehen::V,sledovat,ننداره کول
1049,hören::V,slyšet,اورېدل
1050,zuhören::V,poslouchat,غوږ نیول
1051,probieren::V,ochutnávat,څکه کول
1052,probieren::V,ochutnávat,چاشنی کول
1053,riechen::V,cítit,بويول
1054,fühlen::V,cítit,حسول
1055,scheinen::V,zdát se,ښکارېدل
1056,zu sehen sein::V,moci být viděn,ښکارېدل
1057,vernehmen::V,uslyšet,خبرېدل
1058,frieren::V,mrznout,ساړه کېتل
1059,tun::V,dělat,کول
1060,können::V,moct,کولای شول
1061,können::V,moct,د لاسه کېدل
1062,wollen::V,chtít,غوښتل
1063,anfangen::V,začít,شروع کول
1064,beenden::V,ukončit,ختمول
1065,beenden::V,ukončit,پای ته رسول
1066,aufhören::V,přestat,بس کول
1067,gelingen::V,podařit se,موفق کېدل
1068,gelingen::V,podařit se,بریالی کېدل
1069,geraten::V,dařit se,کېدل
1070,öffnen::V,otevřít,خلاصول
1071,öffnen::V,otevřít,پرانیستل
1072,schließen::V,zavřít,تړل
1073,stellen::V,postavit,ایښودل
1074,setzen::V,posadit,کښېنول
1075,legen::V,klást,ایښودل
1076,legen::V,položit,ایښودل
1077,berühren::V,dotýkat se,لاس وهل
1078,verbinden::V,spojit,تړل
1079,bedecken::V,pokrýt,پوښول
1080,aufhängen::V,oběsit,ځوړندول
1081,aufhängen::V,pověsit,ځوړندول
1082,anzünden::V,zapálit,بلول
1083,anzünden::V,podpálit,بلول
1084,aufheben::V,zvednout,پورته کول
1085,aufheben::V,zdvihnout,پورته کول
1086,zurücklassen::V,zanechat,پرېښودل
1087,verlieren::V,ztratit,ورکول
1088,fallen lassen::V,upustit,له لاسه لوېدل
1089,machen::V,udělat,کول
1090,herstellen::V,vyrobit,جوړول
1091,herstellen::V,vyrobit,توليدول
1092,bauen::V,stavět,جوړول
1093,bauen::V,budovat,جوړول
1094,reparieren::V,opravit,ترمیمول
1095,verbessern::V,zlepšit,اصلاح کول
1096,ändern::V,změnit,تغیر ورکول
1097,graben::V,rýt,کيندل
1098,graben::V,kopat,کيندل
1099,beugen::V,ohnout,ټیټول
1100,biegen::V,ohnout,کږول
1101,drehen::V,točit,ګرځول
1102,wenden::V,obrátit,اړول
1103,umdrehen::V,obrátit,اړول
1104,heben::V,zdvihnout,جګول
1105,heben::V,zdvihnout,پورته کول
1106,hochheben::V,zvednout,جګول
1107,ergreifen::V,chopit se,نیول
1108,halten::V,držet,نیول
1109,drücken::V,stisknout,کښېکښل
1110,schieben::V,posouvat,پوری وهل
1111,kratzen::V,škrábat,ګرول
1112,lecken::V,lízat,څټل
1113,beißen::V,kousat,چیچل
1114,abreißen::V,utrhat,شکول
1115,abreißen::V,odtrhat,شکول
1116,abschneiden::V,uřezat,پرېکول
1117,abschneiden::V,ukrojit,پرېکول
1118,binden::V,přivázat,تړل
1119,stecken::V,strčit,ټومبل
1120,brechen::V,lomit,ماتول
1121,klopfen::V,ťukat,ټکول
1122,klopfen::V,klepat,ټکول
1123,hauen::V,bít,ټکول
1124,kleben::V,lepit,نښلول
1125,kleben::V,lepit,سرېښول
1126,reiben::V,třít,مږل
1127,streichen::V,mazat,مښل
1128,schleifen::V,brousit,تېره کول
1129,schneiden::V,řezat,غوڅول
1130,schneiden::V,řezat,پرېکول
1131,schneiden::V,střihat,غوڅول
1132,schneiden::V,střihat,پرېکول
1133,rütteln::V,třást,خوڅول
1134,rütteln::V,otřást,خوڅول
1135,schütteln::V,třást,ښورول
1136,schütteln::V,zatřást,ښورول
1137,schwenken::V,mávat,خوڅول
1138,schütten::V,nasypat,اچول
1139,schütten::V,nasypat,تویول
1140,füllen::V,naplnit,ډکول
1141,einwickeln::V,zavinout,پېچل
1142,einwickeln::V,zavinout,نغښتل
1143,tragen::V,nést,وړل
1144,schleppen::V,vléct,وړل
1145,ziehen::V,tahat,کښل
1146,ziehen::V,táhnout,کښل
1147,aufbewahren::V,schovat,ساتل
1148,werfen::V,házet,اچول
1149,werfen::V,házet,غورځول
1150,fangen::V,chytat,نیول
1151,fangen::V,chytat,ګیرول
1152,packen::V,uchvátit,نیول
1153,verstecken::V,schovat,پټول
1154,teilen::V,rozdělit,وېشل
1155,teilen::V,rozdělit,تقسیمول
1156,schicken::V,posílat,لېږل
1157,schicken::V,posílat,استول
1158,bringen::V,přinést,راوړل
1159,hinzufügen::V,připojit,زیاتول
1160,bekommen::V,dostat,حاصلول
1161,erhalten::V,uchovat,اخیستل
1162,nehmen::V,vzít,نیول
1163,nehmen::V,vzít,اخيستل
1164,wählen::V,zvolit,خوښول
1165,auswählen::V,vybrat,چنده کول
1166,bewahren::V,uchránit,ساتل
1167,behindern::V,překážet,مانع کېدل
1168,behindern::V,překážet,ممانعت کول
1169,verderben::V,zkazit,خرابېدل
1170,beschädigen::V,porušit,ورانول
1171,beschädigen::V,poškodit,ورانول
1172,zerbrechen::V,rozlámat,ماتول
1173,zerreißen::V,roztrhnout,څیرې کول
1174,zerstören::V,zničit,ړنګول
1175,zerstören::V,zničit,ورانول
1176,verbrennen::V,spálit,سوځول
1177,geben::V,dát,ورکول
1178,reichen::V,podat,ورکول
1179,schenken::V,darovat,بښل
1180,versprechen::V,slíbit,لوز کول
1181,wünschen::V,přát,غوښتل
1182,loben::V,chválit,ستایل
1183,loben::V,chválit,تمجید کول
1184,küssen::V,líbat,ښکلول
1185,wiegen::V,chovat,زنګول
1186,wiegen::V,kolébat,زنګول
1187,zudecken::V,přikrýt,پوښول
1188,zudecken::V,přiklopit,پوښول
1189,wecken::V,vzbudit,ويښول
1190,zeigen::V,ukázat,ښودل
1191,führen::V,vést,بیول
1192,lehren::V,učit,درس ورکول
1193,lehren::V,učit,تعلیم ورکول
1194,unterrichten::V,vyučovat,درس ورکول
1195,aufziehen::V,vychovat,روزل
1196,leiten::V,vodit,رهبری کول
1197,leiten::V,vodit,لارښوونه کول
1198,antreiben::V,nutit,چټک کول
1199,lassen::V,dát,اړکول
1200,einladen::V,pozvat,بلل
1201,vereinigen::V,spojit,متحد کول
1202,vereinigen::V,spojit,یوځای کول
1203,besuchen::V,návštívit,کتنه کول
1204,treffen::V,potkat,ليدل
1205,treffen::V,potkat,تلقی کول
1206,sich versammeln::V,shromáždit se,راغونډېدل
1207,spielen::V,hrát,لوبه کول
1208,singen::V,zpívat,سندرې وېل
1209,tanzen::V,tančit,ګډېدل
1210,sich trennen::V,rozejít se,بېلېدل
1211,verlassen::V,opustit,ترک کول
1212,retten::V,zachránit,نجات ورکول
1213,bewachen::V,hlídat,ساتل
1214,bewachen::V,hlídat,حفاظت کول
1215,schützen::V,chránit,ژغورل
1216,verteidigen::V,obhájit,دفاع کول
1217,sich schlagen::V,bít se,جنګېدل
1218,schießen::V,střílet,ویشتل
1219,siegen::V,zvítězit,غالبېدل
1220,ärgern::V,zlobit,خپه کول
1221,ärgern::V,pohoršit,خپه کول
1222,schlagen::V,udeřit,وهل
1223,schlagen::V,praštit,وهل
1224,treten::V,kopnout,په لغته وهل
1225,stechen::V,bodnout,ټومبل
1226,stechen::V,píchnout,ټومبل
1227,stoßen::V,strčit,ټېل وهل
1228,stoßen::V,strčit,پوری وهل
1229,stehlen::V,ukrást,تښتول
1230,stehlen::V,ukrást,غلا کول
1231,stören::V,vyrušit,ماتول
1232,belästigen::V,obtěžovat,ځورول
1233,belästigen::V,obtěžovat,تکلیف ورکول
1234,verbergen::V,skrýt,پټول
1235,täuschen::V,klamat,تېرایستل
1236,täuschen::V,klamat,خطا ایستل
1237,betrügen::V,podvést,غولول
1238,töten::V,zabít,وژل
1239,töten::V,zabít,مړ کول
1240,wohnen::V,bydlit,اوسېدل
1241,arbeiten::V,pracovat,کار کول
1242,sammeln::V,sebrat,راټولول
1243,sammeln::V,sebrat,راغونډول
1244,pflücken::V,česat,شکول
1245,jagen::V,uhonit,ښکار کول
1246,fischen::V,chytat ryby,کب نيول
1247,fassen::V,ulovit,نیول
1248,fassen::V,ulovit,ګیرول
1249,hüten::V,pást,پوول
1250,treiben::V,hnát,بیول
1251,anbinden::V,přivázat,تړل
1252,füttern::V,krmit,خوراک ورکول
1253,melken::V,dojit,لوشل
1254,hacken::V,seknout,پی کول
1255,gießen::V,zalít,اوبه کول
1256,reifen::V,uzrát,رسېدل
1257,zubereiten::V,připravit,تیارول
1258,kochen::V,vařit,پخول
1259,backen::V,péct,پخول
1260,braten::V,smažit,وريتول
1261,umrühren::V,zamíchat,لړل
1262,stricken::V,plést,اوبدل
1263,nähen::V,šít,ګنډل
1264,färben::V,nabarvit,رنګول
1265,reinigen::V,očistit,صافول
1266,waschen::V,mýt,مینځل
1267,abwischen::V,utřít,وچول
1268,spülen::V,spláchnout,کنګالول
1269,fegen::V,zamést,جارو کول
1270,kehren::V,mést,جارو کول
1271,baden::V,koupat se,لمبېدل
1272,sich waschen::V,mýt se,ځان مينځل
1273,ausziehen::V,svléct,کښل
1274,ausziehen::V,svléct,ایستل
1275,anziehen::V,obléct,اغوستل
1276,sich anziehen::V,oblékat se,کالی اغوستل
1277,kämmen::V,učesat,ګمنځول
1278,schmücken::V,ozdobit,ښکلی کول
1279,sagen::V,říct,وېل
1280,sprechen::V,mluvit,وېل
1281,sprechen::V,mluvit,غږېدل
1282,reden::V,hovořit,ګړېدل
1283,reden::V,hovořit,خبرې کول
1284,sich unterhalten::V,povídat se,خبری کول
1285,fragen::V,zeptat se,پوښتنه کول
1286,bitten::V,prosit,غوښتل
1287,erzählen::V,povídat,کيسه کول
1288,erzählen::V,povídat,حکايت کول
1289,mitteilen::V,sdělit,خبرول
1290,mitteilen::V,sdělit,خبر ورکول
1291,mitteilen::V,oznámit,خبرول
1292,mitteilen::V,oznámit,خبر ورکول
1293,nennen::V,nazvat,نوم ايښودل
1294,rufen::V,volat,بلل
1295,rufen::V,zavolat,بلل
1296,prahlen::V,chlubit se,لاپې وهل
1297,übersetzen::V,přeložit,ژباړل
1298,übersetzen::V,přeložit,ترجمه کول
1299,denken::V,myslit,فکر کول
1300,glauben::V,věřit,باور کول
1301,bemerken::V,zpozorovat,لیدل
1302,erkennen::V,poznat,پېژندل
1303,begreifen::V,pochopit,رسېدل
1304,begreifen::V,pochopit,پوهېدل
1305,verstehen::V,porozumět,پوهېدل
1306,lernen::V,učit se,زده کول
1307,lernen::V,učit se,درس لوستل
1308,wissen::V,vědět,پوهېدل
1309,sich erinnern an::V,vzpomínat si na,یادول
1310,sich erinnern an::V,vzpomínat si na,په یاد راوړل
1311,vergessen::V,zapomínat,هېرول
1312,messen::V,měřit,اندازه کول
1313,zählen::V,spočítat,شمارل
1314,rechnen::V,počítat,حسابول
1315,lesen::V,číst,لوستل
1316,malen::V,malovat,رسمول
1317,zeichnen::V,rýsovat,رسمول
1318,schreiben::V,psát,لیکل
1319,besitzen::V,mít,لرل
1320,besitzen::V,vlastnit,لرل
1321,kaufen::V,koupit,رانیول
1322,verkaufen::V,prodat,خرڅول
1323,bezahlen::V,zaplatit,تأدیه کول
1324,zahlen::V,platit,کسات اخيستل
1325,beherrschen::V,ovládat,تسلط لرل
1326,ertragen::V,snést,زغمل
