,Concept_ID,ba,pt
784,jetzt::ADV,хәҙер,agora
785,heute::ADV,бөгөн,hoje
786,morgen::ADV,иртәгә,amanhã
787,bald::ADV,тиҙҙән,logo
788,bald::ADV,тиҙҙән,breve
789,dann::ADV,һуңынан,então
790,dann::ADV,һуңынан,depois
791,gestern::ADV,кисә,ontem
792,einst::ADV,ҡасандыр,antigamente
793,einst::ADV,бер баҡыт,antigamente
794,damals::ADV,ул саҡта,então
795,danach::ADV,һуңынан,logo
796,danach::ADV,һуңынан,depois
797,vorher::ADV,элек,antes
798,zuerst::ADV,башта,primeiro
799,einmal::ADV,бер,uma vez
800,manchmal::ADV,ҡайһы берҙә,às vezes
801,oft::ADV,йыш,muitas vezes
802,immer::ADV,һәр ҡасан,sempre
803,niemals::ADV,бер ҡасан да,nunca
804,niemals::ADV,бер ваҡытта ла,nunca
805,hier::ADV,бында,cá
806,hier::ADV,бында,aqui
807,hierhin::ADV,бында,para cá
808,von hier::ADV,бынан,daqui
809,von hier::ADV,ошонан,daqui
810,dort::ADV,шунда,lá
811,dort::ADV,шунда,ali
812,dort::ADV,тегендә,lá
813,dort::ADV,тегендә,ali
814,dorthin::ADV,шунда,lá
815,dorthin::ADV,шунда,para lá
816,dorthin::ADV,тегеләй,lá
817,dorthin::ADV,тегеләй,para lá
818,geradeaus::ADV,тура,em frente
819,vorwärts::ADV,алға,avante
820,rückwärts::ADV,кирегә,para trás
821,zurück::ADV,кирегә,atrás
822,unten::ADV,түбәндә,debaixo
823,unten::ADV,түбәндә,em baixo
824,hinab::ADV,түбәнгә,para baixo
825,oben::ADV,юғарыла,em cima
826,hinauf::ADV,юғарыға,para cima
827,überall::ADV,бөтә урында,em toda parte
828,nicht::ADV,тугел,não
829,ein wenig::ADV,аҙ,um pouco
830,ein wenig::ADV,аҙ,um bocado
831,kaum::ADV,көскә,apenas
832,kaum::ADV,саҡ-саҡ,apenas
833,sehr::ADV,ифат,muito
834,so::ADV,шулай,tão
835,so::ADV,шулай,assim
836,noch::ADV,йәнә,ainda
837,nur::ADV,бары,só
838,nur::ADV,бары,apenas
839,nur::ADV,бары,somente
840,schon::ADV,инде,já
841,wieder::ADV,тағы,outra vez
842,vergebens::ADV,бушҡа,em vão
843,vor::PRP,алдында,diante de
844,hinter::PRP,артында,atrás de
845,unter::PRP,аҫтында,sob
846,unter::PRP,аҫтында,debaixo de
847,durch::PRP,үтә,por
848,durch::PRP,үтә,através de
849,neben::PRP,эргәһендә,junto de
850,neben::PRP,эргәһендә,ao lado de
851,zwischen::PRP,араһында,entre
852,wegen::PRP,өсөн,por
853,wegen::PRP,өсөн,por causa de
854,wegen::PRP,сәбәпле,por
855,wegen::PRP,сәбәпле,por causa de
856,dies::PRN,был,isto
857,dies::PRN,ошо,isto
858,das::PRN,ул,isso
859,das::PRN,ул,aquilo
860,alles::PRN,бөтә,todo
861,ich::PRN,мин,eu
862,du::PRN,һин,tu
863,er::PRN,ул,ele
864,wir::PRN,беҙ,nós
865,ihr::PRN,һеҙ,vós
866,ihr::PRN,һеҙ,vocês
867,sie::PRN,улар,eles
868,was::FPRN,ә,quê
869,was::FPRN,ни,quê
870,was::FPRN,нәмә,quê
871,wer::FPRN,ҡем,quem
872,wo::FADV,ҡайҙа,onde
873,wohin::FADV,ҡайҙа,aonde
874,wohin::FADV,ҡайҙа,para onde
875,wie::FADV,инидәй,como
876,warum::FADV,ин өсөн,porquê
877,warum::FADV,ин өсөн,por que
878,wieviel::FNUM,күпме,quanto
879,eins::NUM,бер,um
880,zwei::NUM,ике,dois
881,zwei::NUM,икәү,dois
882,drei::NUM,өс,três
883,vier::NUM,дүрт,quatro
884,fünf::NUM,биш,cinco
885,sechs::NUM,алты,seis
886,sieben::NUM,ете,sete
887,acht::NUM,һигеҙ,oito
888,neun::NUM,туғыҙ,nove
889,zehn::NUM,ун,dez
890,elf::NUM,ун бер,onze
891,zwölf::NUM,ун ике,doze
892,zwanzig::NUM,егерме,vinte
893,dreißig::NUM,утыҙ,trinta
894,vierzig::NUM,ҡырҡ,quarenta
895,fünfzig::NUM,илле,cinquenta
896,sechzig::NUM,алтмыш,sessenta
897,siebzig::NUM,етмеш,setenta
898,achtzig::NUM,һикһән,oitenta
899,neunzig::NUM,туҡһан,noventa
900,hundert::NUM,йөҙ,cem
901,hundert::NUM,йөҙ,cento
902,tausend::NUM,мең,mil
903,und::CNJ,да,e
904,oder::CNJ,йәки,ou
905,stehen::V,тороу,estar em pé
906,sitzen::V,ултырыу,estar sentado
907,liegen::V,ятыу,jazer
908,liegen::V,ятыу,estar deitado
909,hängen::V,аҫылынып тороу,pender
910,hängen::V,аҫылынып тороу,estar pendurado
911,werden::V,булыу,tornar-se
912,passieren::V,булыу,acontecer
913,beginnen::V,башлау,começar
914,enden::V,бөтөү,acabar
915,enden::V,бөтөү,terminar
916,enden::V,тамамланыү,acabar
917,enden::V,тамамланыү,terminar
918,wechseln::V,үҙгәреү,variar
919,wechseln::V,үҙгәреү,alternar
920,aufgehen[Sonne]::V,ҡалҡыу,nascer
921,untergehen[Sonne]::V,байыу,pôr-se
922,scheinen[Sonne]::V,яҡтыртып тороу,brilhar
923,donnern::V,күкрәү,trovejar
924,wehen::V,иҫеү,soprar
925,strömen::V,ташыу,correr
926,fließen::V,ағыу,fluir
927,sich drehen::V,әйләнеү,girar
928,schwanken::V,тирбәлеү,oscilar
929,schwingen::V,бәүетеү,vibrar
930,fallen::V,йығылыу,cair
931,brennen::V,яныу,arder
932,rauchen::V,төтәү,fumegar
933,regnen::V,ямғыр яуа,chover
934,gefrieren::V,туңыү,gelar
935,gefrieren::V,туңыү,congelar
936,tauen::V,иреү,derreter
937,tauen::V,иреү,descongelar
938,schmelzen::V,иреү,fundir-se
939,trocknen::V,кибеү,secar
940,sieden::V,ҡайнау,ferver
941,faulen::V,сереу,estragar-se
942,verfaulen::V,сереу,apodrecer
943,reißen::V,өҙөү,romper-se
944,reißen::V,йыртылыу,romper-se
945,versinken::V,батыу,afundar-se
946,vergehen::V,үтеү,passar
947,erscheinen::V,килеп сығыу,aparecer
948,verschwinden::V,юғалыу,desaparecer
949,sinken::V,түбәнәйеү,descer
950,abnehmen::V,кәметеү,diminuir
951,abnehmen::V,кәметеү,decrescer
952,zunehmen::V,артыу,crescer
953,zunehmen::V,артыу,aumentar
954,steigen::V,күтәрелеү,subir
955,wachsen::V,үҫеү,crescer
956,glänzen::V,ялтырау,brilhar
957,funkeln::V,баҙлау,cintilar
958,lärmen::V,шаулау,fazer barulho
959,läuten::V,ҡағыу,chocalhar
960,klingeln::V,ҡағыу,tocar
961,klingeln::V,шылтыратыу,tocar
962,klirren::V,шылтыратыу,tinir
963,brausen::V,ҡотороноу,bramar
964,rauschen::V,шыптырлау,murmurar
965,rauschen::V,шыптырлау,rumorejar
966,klingen::V,яңғырау,soar
967,bellen::V,өрөү,ladrar
968,heulen::V,олоу,uivar
969,blasen::V,өрөү,soprar
970,pfeifen::V,һызғырып ебәреү,assobiar
971,schreien::V,ҡысҡырыу,gritar
972,stöhnen::V,уңғырашыу,gemer
973,zittern::V,ҡалтырау,tremer
974,leben::V,йәшәү,viver
975,geboren werden::V,тыуыу,nascer
976,atmen::V,тын алыү,respirar
977,trinken::V,эсеү,beber
978,essen::V,ашау,comer
979,schlucken::V,йотоу,engolir
980,müde werden::V,арыу,cansar-se
981,einschlafen::V,йоҡлап китеү,adormecer
982,schlafen::V,йоҡлау,dormir
983,aufwachen::V,уяныу,acordar
984,aufstehen::V,тороу,levantar-se
985,sich erholen::V,ял итеү,descansar
986,krank werden::V,сирләү,adoecer
987,krank werden::V,сирләү,ficar doente
988,krank sein::V,сирләү,estar doente
989,schmerzen::V,ауыртыу,doer
990,husten::V,йүтәлләү,tossir
991,genesen::V,һауығыу,convalescer
992,sterben::V,үлеү,morrer
993,umkommen::V,һәләк булыу,perecer
994,sich bewegen::V,хәрәкәт итеү,mover-se
995,sich rühren::V,ҡуҙғалыу,mexer-se
996,sich erheben::V,тороу,levantar-se
997,sich setzen::V,ултырыу,sentar-se
998,hinfallen::V,ҡолау,cair
999,laufen::V,йөрөү,andar
1000,laufen::V,йөрөү,caminhar
1001,schreiten::V,атлау,andar
1002,schreiten::V,атлау,caminhar
1003,spazierengehen::V,ял итеп йороү,passear
1004,eilen::V,ашығыу,apressar-se
1005,eilen::V,ҡабаланыу,apressar-se
1006,sich beeilen::V,ашығыу,apressar-se
1007,sich beeilen::V,ашығыу,despachar-se
1008,sich beeilen::V,ҡабаланыу,apressar-se
1009,sich beeilen::V,ҡабаланыу,despachar-se
1010,sausen::V,елеү,correr
1011,rennen::V,йүгеп йөрөү,correr
1012,springen::V,һикереү,saltar
1013,klettern::V,үрмәләү,trepar
1014,klettern::V,үрмәләп менеү,trepar
1015,schaukeln::V,сайҡалыу,baloiçar
1016,kriechen::V,шыуышыу,rastejar
1017,kriechen::V,шыуышыу,arrastar-se
1018,schwimmen::V,йоҙөү,nadar
1019,tauchen::V,сумыу,mergulhar
1020,rudern::V,ишеү,remar
1021,fahren::V,йөрөү,ir
1022,fliegen::V,осоу,voar
1023,gehen::V,барыу,ir
1024,gehen::V,барыу,andar
1025,weggehen::V,китеү,partir
1026,weggehen::V,китеү,ir-se embora
1027,abfahren::V,сығыу,sair
1028,abfahren::V,сығыу,partir
1029,anhalten::V,тукталыу,parar
1030,hineingehen::V,инеү,entrar
1031,eintreten::V,инеү,entrar
1032,kommen::V,килеү,vir
1033,ankommen::V,килеү,chegar
1034,zurückkommen::V,ҡайтыу,voltar
1035,zurückkommen::V,ҡайтыу,regressar
1036,bleiben::V,ҡалыу,ficar
1037,bleiben::V,ҡалыу,permanecer
1038,warten::V,көтөп тороу,esperar
1039,erwarten::V,көтөү,esperar
1040,erwarten::V,көтөү,aguardar
1041,suchen::V,эҙләү,buscar
1042,suchen::V,эҙләү,procurar
1043,finden::V,табыу,achar
1044,finden::V,табыу,encontrar
1045,versuchen::V,тырышып ҡарау,tentar
1046,vorbereiten::V,әҙерләү,preparar
1047,lieben::V,яратыу,amar
1048,lieben::V,яратыу,querer
1049,mögen::V,һөйөү,gostar de
1050,mögen::V,яратыу,gostar de
1051,lachen::V,көлөү,rir
1052,lachen::V,көлөү,rir-se
1053,rühren::V,ҡағылыу,comover
1054,weinen::V,илау,chorar
1055,schimpfen::V,һүгенеү,ralhar
1056,schimpfen::V,тиргәнеү,ralhar
1057,schimpfen::V,һуҡраныу,ralhar
1058,sich ärgern::V,асыуланыу,zangar-se
1059,sich fürchten::V,ҡурҡыу,ter medo de
1060,sich fürchten::V,ҡурҡыу,ter receio de
1061,fürchten::V,ҡурҡыу,temer
1062,fürchten::V,ҡурҡыу,recear
1063,fliehen::V,ҡасыу,fugir
1064,flüchten::V,ҡасыу,refugiar-se
1065,sehen::V,күреү,ver
1066,anschauen::V,ҡарау,olhar
1067,ansehen::V,ҡарау,mirar
1068,ansehen::V,тикшереү,mirar
1069,hören::V,ишетеү,ouvir
1070,zuhören::V,тыңлау,escutar
1071,probieren::V,татыу,provar
1072,probieren::V,татыу,saborear
1073,riechen::V,еҫкәү,cheirar
1074,fühlen::V,тойоу,sentir
1075,scheinen::V,кеүек күренеү,parecer
1076,scheinen::V,тойолоу,parecer
1077,zu sehen sein::V,күренеү,estar à vista
1078,vernehmen::V,ишетеү,ouvir
1079,frieren::V,туңыү,ter frio
1080,tun::V,яһау,fazer
1081,tun::V,әшләү,fazer
1082,können::V,алыу,saber
1083,können::V,мөмкин булыу,saber
1084,wollen::V,теләү,querer
1085,anfangen::V,башлау,iniciar
1086,beenden::V,бөтөрөү,acabar
1087,beenden::V,бөтөрөү,terminar
1088,beenden::V,тамамлау,acabar
1089,beenden::V,тамамлау,terminar
1090,aufhören::V,туктау,cessar
1091,aufhören::V,туктау,desistir
1092,gelingen::V,уңышлы булыу,sair bem
1093,gelingen::V,уңышлы булыу,dar bom resultado
1094,geraten::V,булып сығыу,sair
1095,geraten::V,булып сығыу,dar resultado
1096,öffnen::V,асыу,abrir
1097,schließen::V,йомоу,fechar
1098,stellen::V,ҡуйыу,pôr
1099,stellen::V,ҡуйыу,colocar
1100,setzen::V,урынлаштырыу,pôr
1101,setzen::V,урынлаштырыу,meter
1102,legen::V,һалыу,pôr
1103,legen::V,һалыу,meter
1104,berühren::V,тейеү,tocar
1105,berühren::V,ҡағылыу,tocar
1106,verbinden::V,ҡушыу,unir
1107,verbinden::V,ҡушыу,ligar
1108,verbinden::V,бәйләү,unir
1109,verbinden::V,бәйләү,ligar
1110,bedecken::V,ҡаплау,cobrir
1111,aufhängen::V,элеү,pendurar
1112,anzünden::V,тоҡандырыу,acender
1113,aufheben::V,мендереү,apanhar
1114,aufheben::V,мендереү,levantar
1115,zurücklassen::V,ҡалдырыу,deixar
1116,verlieren::V,юғалтыу,perder
1117,fallen lassen::V,төшөрөп ебәреү,deixar cair
1118,machen::V,яһау,fazer
1119,machen::V,эшләү,fazer
1120,herstellen::V,эшләп сығарыу,produzir
1121,bauen::V,төҙөү,edificar
1122,bauen::V,төҙөү,construir
1123,reparieren::V,төҙәтеү,reparar
1124,reparieren::V,төҙәтеү,consertar
1125,verbessern::V,яҡшыртыу,melhorar
1126,ändern::V,үҙгәртеү,mudar
1127,ändern::V,үҙгәртеү,alterar
1128,graben::V,ҡаҙыу,cavar
1129,beugen::V,бөгөү,curvar
1130,biegen::V,бөгөү,vergar
1131,drehen::V,өйрөлтөү,girar
1132,drehen::V,әйләндереү,girar
1133,wenden::V,әйләндереү,virar
1134,wenden::V,әйләндереү,voltar
1135,umdrehen::V,түңкәреү,virar
1136,umdrehen::V,түңкәреү,revolver
1137,heben::V,күтәреү,levantar
1138,heben::V,мендереү,levantar
1139,hochheben::V,күтәреү,erguer
1140,hochheben::V,күтәреү,levantar
1141,ergreifen::V,тотоп алыу,apanhar
1142,halten::V,тотоу,segurar
1143,drücken::V,ҡыҫыу,apertar
1144,schieben::V,этеү,empurrar
1145,schieben::V,төртөү,empurrar
1146,kratzen::V,ҡырыу,raspar
1147,lecken::V,ялау,lamber
1148,beißen::V,тешләү,morder
1149,abreißen::V,өҙөү,arrancar
1150,abschneiden::V,ҡырҡыу,talhar
1151,binden::V,бәйләү,ligar
1152,stecken::V,ҡаҙау,meter
1153,stecken::V,ҡаҙау,enfiar
1154,brechen::V,боҙоу,romper
1155,brechen::V,боҙоу,quebrar
1156,klopfen::V,шаҡылдау,bater
1157,hauen::V,туҡмау,bater
1158,kleben::V,йәбештереү,colar
1159,reiben::V,ыуыу,esfregar
1160,reiben::V,ышҡыу,esfregar
1161,streichen::V,яғыу,barrar
1162,schleifen::V,үткерләү,afiar
1163,schneiden::V,ҡырҡыу,cortar
1164,rütteln::V,һелкетеү,sacudir
1165,schütteln::V,һелкетеү,abanar
1166,schütteln::V,һелкетеү,sacudir
1167,schwenken::V,болғау,agitar
1168,schütten::V,ҡойоу,deitar
1169,füllen::V,тултырыу,encher
1170,einwickeln::V,төрөү,envolver
1171,einwickeln::V,төрөү,embrulhar
1172,tragen::V,алып барыу,levar
1173,tragen::V,алып барыу,trazer
1174,schleppen::V,һөйрәү,arrastar
1175,ziehen::V,тартыу,puxar
1176,aufbewahren::V,һаҡлау,guardar
1177,aufbewahren::V,һаҡлау,conservar
1178,werfen::V,ырғытыу,lançar
1179,fangen::V,тотоу,apanhar
1180,packen::V,етеү,agarrar
1181,packen::V,тотоп алыу,agarrar
1182,verstecken::V,йәшереү,esconder
1183,teilen::V,бүлеү,partir
1184,teilen::V,бүлеү,dividir
1185,schicken::V,ебәреү,enviar
1186,bringen::V,килтереү,trazer
1187,hinzufügen::V,өтәү,acrescentar
1188,bekommen::V,алыу,obter
1189,erhalten::V,алыу,receber
1190,nehmen::V,алыу,tomar
1191,wählen::V,һайлаү,eleger
1192,wählen::V,һайлаү,escolher
1193,auswählen::V,һайлап алыу,escolher
1194,auswählen::V,һайлап алыу,seleccionar
1195,bewahren::V,һаҡлау,guardar
1196,bewahren::V,һаҡлау,conservar
1197,behindern::V,тотҡарлыҡ яһау,impedir
1198,verderben::V,боҙоу,estragar
1199,verderben::V,боҙоу,corromper
1200,beschädigen::V,боҙоу,danificar
1201,zerbrechen::V,ҡыйратыу,romper
1202,zerbrechen::V,ҡыйратыу,quebrar
1203,zerreißen::V,йыртыу,rasgar
1204,zerstören::V,емереү,destruir
1205,verbrennen::V,үртәү,queimar
1206,geben::V,биреү,dar
1207,reichen::V,биреү,passar
1208,schenken::V,бүләк итеү,oferecer
1209,versprechen::V,вәғәҙә биреү,prometer
1210,wünschen::V,теләу,desejar
1211,loben::V,маҡтау,louvar
1212,küssen::V,үбеү,beijar
1213,wiegen::V,бәүетеү,embalar
1214,wiegen::V,тирбәтеү,embalar
1215,zudecken::V,ҡаплау,tapar
1216,zudecken::V,ҡаплау,cobrir
1217,wecken::V,уятыу,acordar
1218,wecken::V,уятыу,despertar
1219,zeigen::V,күрһәтеү,mostrar
1220,führen::V,етәкләү,guiar
1221,führen::V,етәкләү,conduzir
1222,lehren::V,уҡытыу,ensinar
1223,lehren::V,өйрәтеү,ensinar
1224,unterrichten::V,уҡытыу,instruir
1225,aufziehen::V,тәрбиәле,criar
1226,leiten::V,етәкләү,dirigir
1227,leiten::V,етәкләү,conduzir
1228,leiten::V,етәкселек итеү,dirigir
1229,leiten::V,етәкселек итеү,conduzir
1230,antreiben::V,ашыҡтырыу,impelir
1231,lassen::V,мәжбүр итеү,fazer
1232,einladen::V,саҡырыу,convidar
1233,vereinigen::V,берләштереү,unir
1234,vereinigen::V,берләштереү,reunir
1235,besuchen::V,килеп сығыу,ir ver
1236,besuchen::V,килеп сығыу,visitar
1237,treffen::V,тойоү,encontrar
1238,treffen::V,осратыу,encontrar
1239,treffen::V,ҡаршылау,encontrar
1240,sich versammeln::V,йыйылыу,reunir-se
1241,spielen::V,тартыу,jogar
1242,spielen::V,тартыу,brincar
1243,singen::V,йырлау,cantar
1244,tanzen::V,бейеү,bailar
1245,sich trennen::V,айырылышыу,apartar-se
1246,verlassen::V,ташлау,deixar
1247,verlassen::V,ташлау,abandonar
1248,verlassen::V,ташлап китеү,deixar
1249,verlassen::V,ташлап китеү,abandonar
1250,retten::V,ҡотҡарыу,salvar
1251,bewachen::V,һаҡлау,vigiar
1252,bewachen::V,һаҡлау,guardar
1253,schützen::V,һаҡлау,proteger
1254,verteidigen::V,яҡлау,defender
1255,sich schlagen::V,һуғышыу,brigar
1256,sich schlagen::V,һуғышыу,bater-se
1257,schießen::V,атыу,disparar
1258,siegen::V,еңеү,vencer
1259,ärgern::V,асыуландырыу,irritar
1260,ärgern::V,асыуландырыу,aborrecer
1261,schlagen::V,бәреү,bater
1262,schlagen::V,туҡмау,bater
1263,treten::V,тибеү,pisar
1264,treten::V,типкеләү,pisar
1265,stechen::V,сәнсеү,picar
1266,stoßen::V,этеү,empurrar
1267,stoßen::V,төртөү,empurrar
1268,stehlen::V,урлау,furtar
1269,stören::V,ҡамасаулау,perturbar
1270,belästigen::V,бимазалау,incomodar
1271,belästigen::V,бимазалау,importunar
1272,belästigen::V,ҡамасаулау,incomodar
1273,belästigen::V,ҡамасаулау,importunar
1274,verbergen::V,йәшереү,ocultar
1275,verbergen::V,йәшереү,esconder
1276,täuschen::V,ултыртыу,iludir
1277,täuschen::V,ултыртыу,enganar
1278,betrügen::V,алдау,burlar
1279,betrügen::V,алдау,enganar
1280,töten::V,үлтереү,matar
1281,wohnen::V,йәшәү,morar
1282,arbeiten::V,эшләү,trabalhar
1283,sammeln::V,йыйыу,recolher
1284,sammeln::V,йыйыу,coleccionar
1285,pflücken::V,өҙөү,colher
1286,jagen::V,аулау,caçar
1287,fischen::V,аулау,pescar
1288,fassen::V,тотоу,apanhar
1289,hüten::V,көтөү,guardar
1290,treiben::V,ҡыуыу,conduzir
1291,anbinden::V,бәйләү,atar
1292,füttern::V,ашатыу,dar de comer a
1293,melken::V,һауыү,ordenhar
1294,hacken::V,турау,rachar
1295,hacken::V,тапау,rachar
1296,gießen::V,ҡойоу,regar
1297,reifen::V,өлғөрөү,amadurecer
1298,zubereiten::V,бешереү,preparar
1299,kochen::V,бешереү,cozer
1300,backen::V,бешереү,cozer
1301,braten::V,ҡурыу,assar
1302,braten::V,ҡурыу,fritar
1303,umrühren::V,ҡатнаштырыу,remexer
1304,stricken::V,бәйләү,tricotar
1305,stricken::V,бәйләү,fazer malha
1306,nähen::V,тегеү,coser
1307,nähen::V,тегеү,costurar
1308,färben::V,буяу,tingir
1309,färben::V,буяу,colorir
1310,reinigen::V,таҙартыу,limpar
1311,reinigen::V,таҙартыу,purificar
1312,waschen::V,йыуыу,lavar
1313,abwischen::V,һөртөү,limpar
1314,abwischen::V,һөртөү,esfregar
1315,spülen::V,сайҡау,lavar
1316,spülen::V,сайҡау,enxaguar
1317,fegen::V,һепереү,varrer
1318,kehren::V,һепереү,varrer
1319,baden::V,һыу инеү,banhar
1320,baden::V,һыу инеү,tomar banho
1321,sich waschen::V,йыуыныу,lavar-se
1322,ausziehen::V,сисеү,despir
1323,anziehen::V,кейеү,vestir
1324,sich anziehen::V,кейенеү,vestir-se
1325,kämmen::V,тарау,pentear
1326,schmücken::V,биҙәү,adornar
1327,sagen::V,әйтеү,dizer
1328,sprechen::V,әйтеү,falar
1329,sprechen::V,һөйләшеү,falar
1330,reden::V,һөйләшеү,falar
1331,sich unterhalten::V,әңгәмәләшеү,conversar
1332,fragen::V,һорау,perguntar
1333,bitten::V,үтенеү,pedir
1334,erzählen::V,һөйләү,contar
1335,mitteilen::V,әйтеү,comunicar
1336,mitteilen::V,әйтеү,participar
1337,nennen::V,атау,nomear
1338,nennen::V,атау,apelidar
1339,nennen::V,исемләү,nomear
1340,nennen::V,исемләү,apelidar
1341,rufen::V,саҡырыу,chamar
1342,prahlen::V,маҡтаныу,gabar-se
1343,prahlen::V,маҡтаныу,vangloriar-se
1344,prahlen::V,шапырыныу,gabar-se
1345,prahlen::V,шапырыныу,vangloriar-se
1346,übersetzen::V,тәржемә итеү,traduzir
1347,denken::V,уйлау,pensar
1348,glauben::V,ышаныу,crer
1349,bemerken::V,күреү,notar
1350,bemerken::V,күреү,observar
1351,erkennen::V,таныу,reconhecer
1352,begreifen::V,аңлау,apreender
1353,begreifen::V,аңлау,compreender
1354,verstehen::V,аңлау,entender
1355,verstehen::V,аңлау,compreender
1356,lernen::V,өйрәнеү,aprender
1357,wissen::V,белеү,saber
1358,sich erinnern an::V,хәтергә алыу,lembrar-se de
1359,sich erinnern an::V,хәтергә алыу,recordar-se de
1360,vergessen::V,онотоу,esquecer
1361,messen::V,үлсәү,medir
1362,zählen::V,һанау,contar
1363,rechnen::V,һанау,calcular
1364,lesen::V,уҡыу,ler
1365,malen::V,һүрәт яһау,pintar
1366,malen::V,рәсем төшөрөү,pintar
1367,zeichnen::V,һүрәт яһау,desenhar
1368,zeichnen::V,рәсем төшөрөү,desenhar
1369,schreiben::V,яҙыу,escrever
1370,besitzen::V,биләү,possuir
1371,kaufen::V,һатып алыу,comprar
1372,verkaufen::V,һатыу,vender
1373,bezahlen::V,түләү,pagar
1374,zahlen::V,түләү,pagar
1375,beherrschen::V,биләү,imperar
1376,ertragen::V,түҙеү,suportar
