,Concept_ID,cv,kv
719,nah::A,ҫывӑхри,матiсь
720,fern::A,инҫе,ылicь
721,fern::A,аякри,ылicь
722,linker::A,сулахай,шульга
723,rechter::A,сылтӑм,веськытланись
724,anderer::A,урӑх,мукӧд
725,erster::A,пӗрремӗш,медодзза
726,zweiter::A,иккӗмӗш,кыкӧт
727,dritter::A,виҫҫӗмӗш,куимӧт
728,dritter::A,виҫҫӗмӗш,куимӧдз
729,letzter::A,юлашки,бӧрья
730,letzter::A,юлашки,мёдбӧрья
731,allein::ADV,пӗччен,
732,auf einmal::ADV,кӗмӗрккен,тшӧтш
733,zusammen::ADV,пӗрле,ӧтлаын
734,lange::ADV,вӑрах,дыр
735,plötzlich::ADV,сасартӑк,друг
736,sofort::ADV,тӳрех,тшӧтш
737,später::ADV,кайран,медбӧрын
738,jetzt::ADV,халь,ӧні
739,jetzt::ADV,халӗ,ӧні
740,heute::ADV,паян,талун
741,morgen::ADV,ыран,ашын
742,bald::ADV,халех,чожа
743,bald::ADV,кӗҫех,чожа
744,dann::ADV,унтан,сыбӧрын
745,gestern::ADV,ӗнер,тӧн
746,einst::ADV,пӗррехинче,ӧтпыр
747,damals::ADV,ун чухне,сэк
748,damals::ADV,ун чухне,сэки
749,damals::ADV,апла пулсан,сэк
750,damals::ADV,апла пулсан,сэки
751,danach::ADV,унтан,сэсся
752,vorher::ADV,малтан,одзжык
753,zuerst::ADV,пирвай,наперво
754,einmal::ADV,пӗррехинче,ӧтпыр
755,manchmal::ADV,хӑш чухне,мукӧдпыр
756,oft::ADV,тӑтӑш,-лы-
757,immer::ADV,ялан,быдпыр
758,immer::ADV,ялан,быдпырся
759,niemals::ADV,нихӑҫан та,некӧр
760,hier::ADV,кунта,татӧн
761,hierhin::ADV,кунта,татчӧ
762,von hier::ADV,кунтан,тасянь
763,dort::ADV,унта,сэтӧн
764,dort::ADV,ҫавӑнта,сэтӧн
765,dorthin::ADV,унта,сэтчин
766,dorthin::ADV,ҫавӑнта,сэтчин
767,geradeaus::ADV,тикӗс,веськыта
768,vorwärts::ADV,малалла,одзӧ
769,rückwärts::ADV,хыҫала,бӧр
770,zurück::ADV,каялла,бӧр
771,unten::ADV,аялта,увтын
772,hinab::ADV,аялта,увтас
773,oben::ADV,ҫӳлте,вевдӧрас
774,hinauf::ADV,ҫӳле,вывлань
775,hinauf::ADV,ҫӳле,вывланьӧ
776,überall::ADV,таҫта та,быдлан
777,überall::ADV,пур ҫӗрте те,быдлан
778,überall::ADV,кирек ӑҫта та,быдлан
779,nicht::ADV,мар,ог
780,ein wenig::ADV,пӑртак,-ышт
781,ein wenig::ADV,пӑртак,невна
782,kaum::ADV,аран,ӧдва
783,sehr::ADV,питӗ,вывтi
784,so::ADV,апла,сiдз
785,noch::ADV,татах,эшӧ
786,nur::ADV,ҫех,только
787,schon::ADV,ӗнтӗ,ни
788,wieder::ADV,каллех,бӧра
789,vergebens::ADV,харам,весись
790,vor::PRP,умӗнче,одзас
791,hinter::PRP,кайра,бӧрӧ
792,unter::PRP,айне,увтын
793,unter::PRP,айӗпе,увтын
794,unter::PRP,айӗнче,увтын
795,unter::PRP,ҫитеспе,увтын
796,durch::PRP,витӗр,пыр
797,neben::PRP,патӗнче,бокам
798,neben::PRP,патӗнче,боксиным
799,zwischen::PRP,хушшинче,коласас
800,wegen::PRP,пула,понда
801,wegen::PRP,пирки,понда
802,dies::PRN,ку,эта
803,dies::PRN,ҫак,эта
804,das::PRN,ҫав,сiя
805,alles::PRN,пурте,быдӧс
806,alles::PRN,йӑлт,быдӧс
807,ich::PRN,эп,ме
808,du::PRN,эс,тэ
809,er::PRN,вӑл,сiя
810,wir::PRN,эпир,мийӧ
811,ihr::PRN,эсир,ті
812,sie::PRN,вӗсем,нія
813,was::FPRN,мӗн,мый
814,was::FPRN,мӗскер,мый
815,was::FPRN,мӗн те пулин,мый
816,wer::FPRN,кам,кин
817,wo::FADV,ӑҫта,кытӧн
818,wohin::FADV,ӑҫта,кытчӧ
819,wie::FADV,епле,дзик
820,wie::FADV,мӗнле,дзик
821,warum::FADV,ма,мыля
822,warum::FADV,ма,мыйсянь
823,warum::FADV,мӗншӗн,мыля
824,warum::FADV,мӗншӗн,мыйсянь
825,wieviel::FNUM,миҫе,мымда
826,eins::NUM,пӗр,ӧт
827,eins::NUM,пӗрре,ӧт
828,zwei::NUM,ик,кык
829,zwei::NUM,икӗ,кык
830,zwei::NUM,иккӗ,кык
831,drei::NUM,виҫ,куим
832,drei::NUM,виҫӗ,куим
833,drei::NUM,виҫҫӗ,куим
834,vier::NUM,тӑват,нёль
835,fünf::NUM,пилӗк,вит
836,fünf::NUM,пиллӗк,вит
837,sechs::NUM,улт,квать
838,sechs::NUM,ултӑ,квать
839,sechs::NUM,улттӑ,квать
840,sieben::NUM,ҫич,сизим
841,sieben::NUM,ҫичӗ,сизим
842,sieben::NUM,ҫиччӗ,сизим
843,acht::NUM,сакӑр,кыкьямыс
844,acht::NUM,саккӑр,кыкьямыс
845,neun::NUM,тӑхӑр,ӧкмыс
846,neun::NUM,тӑххӑр,ӧкмыс
847,zehn::NUM,вунӑ,дас
848,zehn::NUM,вуннӑ,дас
849,elf::NUM,вун пӗр,дасотік
850,zwölf::NUM,вун ик,даскык
851,zwölf::NUM,вун икӗ,даскык
852,zwölf::NUM,вун иккӗ,даскык
853,zwanzig::NUM,ҫирӗм,кыкдас
854,dreißig::NUM,вӑтӑр,куимдас
855,vierzig::NUM,хӗрӗх,нёльдас
856,fünfzig::NUM,аллӑ,витдас
857,sechzig::NUM,утмӑл,кватьдас
858,siebzig::NUM,ҫитмӗл,сизимдас
859,achtzig::NUM,сакӑр вунӑ,кыкьямысдас
860,achtzig::NUM,сакӑр вуннӑ,кыкьямысдас
861,neunzig::NUM,тӑхӑр вун,ӧкмысдас
862,neunzig::NUM,тӑхӑр вунӑ,ӧкмысдас
863,neunzig::NUM,тӑхӑр вуннӑ,ӧкмысдас
864,hundert::NUM,ҫӗр,сто
865,tausend::NUM,пин,тысяча
866,und::CNJ,та,и
867,und::CNJ,та,да
868,oder::CNJ,е,или
869,stehen::V,тӑр,сулавны
870,sitzen::V,лар,пукавны
871,liegen::V,вырт,куйлыны
872,hängen::V,усӑнса тӑр,ӧшавны
873,hängen::V,ҫакӑнса тӑр,ӧшавны
874,werden::V,пул,лоны
875,passieren::V,пул,аркмыны
876,beginnen::V,пуҫлан,петны
877,enden::V,пӗт,-сь
878,enden::V,пӗт,бырны
879,enden::V,вӗҫлен,-сь
880,enden::V,вӗҫлен,бырны
881,wechseln::V,улшӑн,вежсьыны
882,aufgehen[Sonne]::V,тух,петавны
883,untergehen[Sonne]::V,анса лар,пуксьыны
884,scheinen[Sonne]::V,пӑх,югьявны
885,donnern::V,кӗмсӗртет,гымавны
886,donnern::V,авӑт,гымавны
887,wehen::V,варкӑш,пӧлявны
888,strömen::V,тӑкӑн,киссьыны
889,fließen::V,юх,визывтны
890,sich drehen::V,ҫаврӑн,бергавны
891,schwanken::V,чӳхен,кӧвьясьны
892,schwingen::V,суллан,дюттясьны
893,fallen::V,кип,усьны
894,fallen::V,тӳр кип,усьны
895,fallen::V,татӑлса ан,усьны
896,brennen::V,ҫун,сотчыны
897,rauchen::V,мӑкӑрлан,тшынасьны
898,rauchen::V,тӗтӗм кӑлар,тшынасьны
899,regnen::V,ҫумӑр ҫӑвать,зэрны
900,gefrieren::V,шӑн,гегдыны
901,tauen::V,ирӗл,сывны
902,schmelzen::V,ирӗл,сывны
903,trocknen::V,тип,косьмыны
904,sieden::V,вӗре,пизьны
905,faulen::V,ҫӗр,нёльзьыны
906,verfaulen::V,ҫӗр,тӧрмыны
907,verfaulen::V,ҫӗр,сiсьмыны
908,reißen::V,ҫурӑл,косясьны
909,versinken::V,пут,вӧйны
910,vergehen::V,ирт,мунны
911,erscheinen::V,курӑн,мыччисьны
912,erscheinen::V,курӑнса кай,мыччисьны
913,verschwinden::V,ҫухал,ӧшны
914,sinken::V,чак,ямны
915,abnehmen::V,чак,ямны
916,zunehmen::V,пысӑклан,паськавны
917,steigen::V,ҫӗклен,лэбтiсьны
918,wachsen::V,ӳс,быдмыны
919,glänzen::V,ҫиҫ,свиттявны
920,funkeln::V,ялкӑш,югйовтлыны
921,funkeln::V,ялкӑш,югйӧв-керны
922,funkeln::V,йӑлтӑртат,югйовтлыны
923,funkeln::V,йӑлтӑртат,югйӧв-керны
924,lärmen::V,шавла,чавзыны
925,läuten::V,шӑнкӑравла,диньгыны
926,klingeln::V,шӑнкӑравла,силькӧтны
927,klirren::V,калтлат,жольӧтны
928,klirren::V,шӑнкӑлтат,жольӧтны
929,brausen::V,ахӑр,гуасьны
930,rauschen::V,вашӑлтат,кышӧтны
931,rauschen::V,чашӑлтат,кышӧтны
932,klingen::V,янӑра,горавны
933,bellen::V,вӗр,увтны
934,bellen::V,вӗр,вувтны
935,heulen::V,ула,уннявны
936,blasen::V,вӗр,пӧлявны
937,pfeifen::V,шӑхӑр,пиксыны
938,schreien::V,кӑшкӑр,айзыны
939,stöhnen::V,йынӑш,ойзыны
940,stöhnen::V,йынӑш,ружтыны
941,zittern::V,чӗтре,легьявны
942,leben::V,пурӑн,овны
943,geboren werden::V,ҫурал,шогмыны
944,atmen::V,сывла,лолавны
945,trinken::V,ӗҫ,юны
946,essen::V,ҫи,сёйны
947,schlucken::V,ҫӑт,ньылавны
948,müde werden::V,ӗшен,мыдзны
949,einschlafen::V,ыйха пут,ланьтны
950,einschlafen::V,ҫывӑрса кай,ланьтны
951,schlafen::V,ҫывӑр,узьны
952,aufwachen::V,вӑран,саймыны
953,aufwachen::V,вӑран,пальмыны
954,aufstehen::V,тӑр,сувтны
955,sich erholen::V,кан,шоччисьлыны
956,krank werden::V,чирле,моржитны
957,krank sein::V,чирле,шогавны
958,krank sein::V,чирле,визьӧтны
959,schmerzen::V,сур,висьны
960,schmerzen::V,ырат,висьны
961,husten::V,ӳсӗр,кашляйтны
962,genesen::V,сывал,бурдны
963,genesen::V,тӳрлен,бурдны
964,sterben::V,вил,кувны
965,umkommen::V,вил,вийсьыны
966,sich bewegen::V,куҫ,локны
967,sich bewegen::V,куҫ,ветлӧтны
968,sich rühren::V,хускал,вӧрзьӧтчыны
969,sich erheben::V,тӑр,сувтны
970,sich setzen::V,лар,пуксьыны
971,hinfallen::V,ӳк,пӧрласьны
972,laufen::V,ут,мунны
973,schreiten::V,ут,тальччавны
974,spazierengehen::V,уҫӑлса ҫӳре,котрасьны
975,spazierengehen::V,уткаласа ҫӳре,котрасьны
976,eilen::V,васка,тэрмасьны
977,eilen::V,хыпалан,тэрмасьны
978,sich beeilen::V,васка,тэрмасьны
979,sich beeilen::V,хыпалан,тэрмасьны
980,sausen::V,ыткӑн,вирдавны-котӧртны
981,sausen::V,вӗҫтер,вирдавны-котӧртны
982,rennen::V,чуп,
983,springen::V,сик,чеччавны
984,klettern::V,улӑх,кышасьны
985,schaukeln::V,йӳрӗн,чурликасьны
986,kriechen::V,шу,кыскасьны-мунны
987,kriechen::V,упален,кыскасьны-мунны
988,schwimmen::V,иш,вартчыны
989,tauchen::V,чӑм,сунгисьны ваӧ
990,rudern::V,авӑс,сынны
991,fahren::V,пыр,мунны
992,fliegen::V,вӗҫ,лэбавны
993,gehen::V,кай,мунны
994,weggehen::V,кай,мунны
995,abfahren::V,тапран,иньдӧтчыны
996,abfahren::V,тапран,мунны
997,anhalten::V,чарӑн,сувтны
998,hineingehen::V,кӗр,пырны
999,eintreten::V,кӗр,пырны
1000,kommen::V,кил,локны
1001,ankommen::V,ҫит,локны
1002,zurückkommen::V,таврӑн,бертны
1003,zurückkommen::V,таврӑн,панӧвтсьыны
1004,zurückkommen::V,каялла кил,бертны
1005,zurückkommen::V,каялла кил,панӧвтсьыны
1006,bleiben::V,юл,кольччыны
1007,warten::V,кӗт,видзчисьны
1008,erwarten::V,кӗт,видзчисьны
1009,suchen::V,шыра,кошшыны
1010,finden::V,туп,адззыны
1011,versuchen::V,пикен,пондыны
1012,versuchen::V,пикен,пондӧтны
1013,vorbereiten::V,хатӗрле,лӧсьӧтны
1014,lieben::V,юрат,милуйтны
1015,mögen::V,кӑмӑлла,радейтны
1016,mögen::V,килӗштер,радейтны
1017,lachen::V,кул,серавны
1018,lachen::V,ахӑлтат,серавны
1019,rühren::V,ҫулӑх,сьӧлӧм вӧрзьӧтны
1020,weinen::V,йӗр,горзыны
1021,weinen::V,макӑр,горзыны
1022,schimpfen::V,вӑрҫ,видчыны
1023,schimpfen::V,ятлаҫ,видчыны
1024,sich ärgern::V,ҫиллен,лёкавны
1025,sich fürchten::V,шиклен,повны
1026,fürchten::V,хӑра,повны
1027,fliehen::V,тар,пышшыны
1028,flüchten::V,чупса тар,пышшыны
1029,sehen::V,кур,адззыны
1030,anschauen::V,пӑхса ил,видзӧтны
1031,ansehen::V,пӑх,видзӧтны
1032,hören::V,илт,кывны
1033,zuhören::V,итле,кывзыны
1034,zuhören::V,тӑнла,кывзыны
1035,probieren::V,астив,пешлыны
1036,riechen::V,шӑршла,дукавны
1037,fühlen::V,туй,кывны
1038,fühlen::V,сис,кывны
1039,scheinen::V,туйӑн,декуйтчыны
1040,zu sehen sein::V,курӑн,тыдавны
1041,vernehmen::V,пӑл,тӧдмавны
1042,frieren::V,йӳтен,гегдыны
1043,tun::V,ту,керны
1044,können::V,пултар,вермыны
1045,wollen::V,те,мӧдны
1046,anfangen::V,пуҫла,петны
1047,beenden::V,пӗтер,ештӧтны
1048,beenden::V,пӗтер,керыштны
1049,aufhören::V,пӑрах,дугдыны
1050,gelingen::V,ӑн,шогмыны
1051,geraten::V,пул,мыччисьны
1052,öffnen::V,уҫ,осьтны
1053,schließen::V,хуп,пӧднавны
1054,stellen::V,ларт,сувтӧтны
1055,stellen::V,тӑрат,сувтӧтны
1056,setzen::V,ларт,пуксьӧтны
1057,legen::V,хур,пуктыны
1058,berühren::V,перӗн,вӧрзьӧтны
1059,verbinden::V,сып,йитны
1060,bedecken::V,вит,вевттьыны
1061,aufhängen::V,ҫак,ӧшӧтны
1062,anzünden::V,ҫут,ӧзтыны
1063,aufheben::V,ҫӗкле,лэбтыны
1064,zurücklassen::V,манса хӑвар,кольны
1065,verlieren::V,ҫӗтер,ӧштыны
1066,fallen lassen::V,ӳкер,уськӧтны
1067,machen::V,ту,керны
1068,herstellen::V,ӑстала,вӧчны
1069,bauen::V,ту,строитны
1070,reparieren::V,юса,вочны
1071,verbessern::V,лайӑхлат,бурсьӧтны
1072,ändern::V,улӑштар,вежны
1073,graben::V,чав,гарйыны
1074,graben::V,чакала,гарйыны
1075,beugen::V,кукӑрт,кусіньтны
1076,biegen::V,ав,чукыльтыштны
1077,biegen::V,кукӑрт,чукыльтыштны
1078,drehen::V,ҫавӑр,бергӧтны
1079,wenden::V,ӳпӗнтер,бергӧтны
1080,umdrehen::V,ҫавӑр,бергӧтны
1081,heben::V,хӑпарт,лэбтыны
1082,hochheben::V,йӑт,лэбтыны
1083,ergreifen::V,тыт,кватитны
1084,halten::V,тыт,видзны
1085,drücken::V,пус,личкыны
1086,schieben::V,тӗк,тойлавны
1087,schieben::V,тӗрт,тойлавны
1088,kratzen::V,хыр,шаркӧтны
1089,lecken::V,ҫула,нювны
1090,beißen::V,ҫырт,йирны
1091,beißen::V,хып,йирны
1092,abreißen::V,тат,орӧтны
1093,abschneiden::V,кас,шӧрыштны
1094,abschneiden::V,кас,вундыштны
1095,binden::V,ҫых,гӧрдззыны
1096,stecken::V,чик,мӧртны
1097,brechen::V,хуҫ,жугдыны
1098,klopfen::V,такка,зукӧтны
1099,hauen::V,шакка,желльыны
1100,kleben::V,ҫыпӑҫтар,лякӧтны
1101,reiben::V,сӑтӑр,зыртны
1102,streichen::V,сӗр,мавтны
1103,schleifen::V,хӑйра,кыскыны
1104,schneiden::V,кас,вундавны
1105,rütteln::V,лӑка,шатлавны
1106,rütteln::V,силлентер,шатлавны
1107,schütteln::V,лӑка,зыбӧтны
1108,schütteln::V,силлентер,зыбӧтны
1109,schwenken::V,сулла,ӧвтны
1110,schwenken::V,сулла,макайтны
1111,schütten::V,тултар,кисьтны
1112,füllen::V,тултар,тыртны
1113,füllen::V,тултар,тырсьӧтны
1114,einwickeln::V,чӗрке,тубны
1115,tragen::V,ҫӗкле,новйӧтны
1116,schleppen::V,сӗтӗр,кыскыны
1117,ziehen::V,тӑс,кыскыны
1118,aufbewahren::V,усра,видзны
1119,werfen::V,пӑрах,шентывлыны
1120,fangen::V,тыт,кутны
1121,packen::V,тыт,кутасьны
1122,packen::V,тыт,кватитны
1123,verstecken::V,пытарса хур,дзебны
1124,teilen::V,уйӑр,торйӧтны
1125,teilen::V,пайла,торйӧтны
1126,schicken::V,яр,иньдыны
1127,bringen::V,кӳр,вайны
1128,hinzufügen::V,хуш,содтыны
1129,bekommen::V,ил,получитны
1130,bekommen::V,туян,получитны
1131,erhalten::V,ил,получитны
1132,erhalten::V,туян,получитны
1133,nehmen::V,ил,босьтны
1134,wählen::V,суйла,бӧрйыны
1135,auswählen::V,суйла,бӧрйыны
1136,bewahren::V,упра,видзны
1137,behindern::V,кансӗрле,падтыны
1138,behindern::V,чӑрмантар,падтыны
1139,verderben::V,пӑс,изводавны
1140,beschädigen::V,пӑс,паздыны
1141,zerbrechen::V,ват,паздыны
1142,zerbrechen::V,ҫӗмӗр,паздыны
1143,zerreißen::V,ҫур,косявны
1144,zerstören::V,иш,паздыны
1145,verbrennen::V,ҫунтар,сотны
1146,geben::V,пар,сетны
1147,reichen::V,пар,сетны
1148,schenken::V,парнеле,козьнавны
1149,versprechen::V,тума пул,кӧсйыны
1150,versprechen::V,сӑмах пар,кӧсйыны
1151,wünschen::V,сун,бурсьыны
1152,loben::V,ырла,ошкыны
1153,küssen::V,чуп ту,окавны
1154,wiegen::V,сиктер,тюттьӧтны
1155,wiegen::V,силле,тюттьӧтны
1156,zudecken::V,вит,вевттьыны
1157,wecken::V,вӑрат,саймӧтны
1158,zeigen::V,кӑтарт,мыччавны
1159,führen::V,илсе пыр,нуӧтны
1160,führen::V,ҫавӑтса пыр,нуӧтны
1161,lehren::V,вёрент,велӧтны
1162,unterrichten::V,вёрент,велӧтны
1163,aufziehen::V,вӗрент,быдтыны
1164,leiten::V,тытса пыр,юравны
1165,leiten::V,тытса пыр,веськӧтлыны
1166,antreiben::V,васкат,тэрмӧтны
1167,lassen::V,пусахла,-ӧтыны
1168,lassen::V,хуш,-ӧтыны
1169,einladen::V,чӗн,корны
1170,vereinigen::V,пӗрлештер,ӧтувтны
1171,vereinigen::V,пӗрлештер,ӧтлаавны
1172,besuchen::V,ҫит,пыравлыны
1173,besuchen::V,кӗрсе кур,пыравлыны
1174,treffen::V,тӗл пул,пантавны
1175,sich versammeln::V,пуҫтарӑн,ӧксьыны
1176,spielen::V,выля,орсны
1177,singen::V,юрла,сьывны
1178,tanzen::V,ташла,йӧктыны
1179,sich trennen::V,уйрӑл,торьясьны
1180,verlassen::V,хӑвар,кольны
1181,retten::V,ҫӑл,мынтны
1182,bewachen::V,хуралла,смекайтны
1183,schützen::V,сыхла,дорйыны
1184,verteidigen::V,хӳтӗле,дорйыны
1185,sich schlagen::V,ҫапӑҫ,тышкасьны
1186,schießen::V,пер,лыйны
1187,siegen::V,ҫӗн,вермыны
1188,siegen::V,ҫӗнтер,вермыны
1189,ärgern::V,тарӑхтар,лӧгӧтны
1190,ärgern::V,ҫиллентер,лӧгӧтны
1191,schlagen::V,ҫап,базнитны
1192,treten::V,тап,чужьявны
1193,stechen::V,чик,бытшкыны
1194,stoßen::V,чыш,тапкыны
1195,stoßen::V,чыш,тойыштны
1196,stehlen::V,вӑрла,гусявны
1197,stören::V,кансӗрле,костіавны
1198,belästigen::V,аптӑрат,назыляйтны
1199,belästigen::V,хупла,назыляйтны
1200,verbergen::V,пытар,дзебны
1201,täuschen::V,суй,бӧбӧтны
1202,täuschen::V,суй,пӧрьявны
1203,betrügen::V,ултала,муклачитны
1204,töten::V,вӗлер,вийны
1205,wohnen::V,чуна пар,овны
1206,wohnen::V,парӑнса тӑр,овны
1207,arbeiten::V,ӗҫле,уджавны
1208,sammeln::V,пух,ӧктыны
1209,pflücken::V,тат,судзлавны
1210,jagen::V,сунара ҫӳре,вӧравны
1211,fischen::V,пулӑ тыт,чериавны
1212,fassen::V,тыт,кутны
1213,hüten::V,кӗт,вердны
1214,hüten::V,кӗт,йирсьӧтны
1215,treiben::V,хӑвала,вашӧтны
1216,anbinden::V,кӑкар,кӧртавны
1217,füttern::V,ҫитер,вердны
1218,melken::V,су,высьтыны
1219,melken::V,су,чилькӧтны
1220,hacken::V,вакла,керавны
1221,gießen::V,шӑвар,киськавны
1222,reifen::V,пиҫ,кисьмыны
1223,zubereiten::V,пӗҫер,лӧсьӧтны
1224,kochen::V,пӗҫер,пуны
1225,backen::V,пӗҫер,пӧжавны
1226,braten::V,ӑшала,жаритны
1227,umrühren::V,хутӑштар,соравны
1228,stricken::V,ҫых,домавны
1229,nähen::V,ҫӗле,вурны
1230,färben::V,пӗвет,краситны
1231,reinigen::V,тасат,весӧтны
1232,waschen::V,ҫу,пеславны
1233,abwischen::V,шӑл,чышкыны
1234,spülen::V,чӳхе,гывьявны
1235,fegen::V,шӑл,чышкыны
1236,kehren::V,шӑл,чышкыны
1237,baden::V,шыва кӗр,купайтчыны 
1238,sich waschen::V,ҫӑвӑн,миссьыны
1239,ausziehen::V,салан,гыжтӧтны
1240,ausziehen::V,салан,пӧрччавны
1241,anziehen::V,тӑхӑн,пасьтавны
1242,sich anziehen::V,тӑхӑн,пасьтасьны
1243,kämmen::V,тура,сынавны
1244,schmücken::V,илемлет,баситны
1245,sagen::V,те,висьтавны
1246,sprechen::V,кала,шуны
1247,reden::V,сӑмахла,баитны
1248,reden::V,калаҫ,баитны
1249,sich unterhalten::V,пупле,сёрнитны
1250,fragen::V,ыйт,юавны
1251,bitten::V,ыйт,корны
1252,erzählen::V,каласа пар,висьтавны
1253,mitteilen::V,пӗлтер,висьтавны
1254,mitteilen::V,хыпарла,висьтавны
1255,nennen::V,те,нимтны
1256,nennen::V,чӗн,нимтны
1257,rufen::V,чӗн,китсавны
1258,rufen::V,чӗн,корны
1259,rufen::V,чӗн,чукӧстны
1260,prahlen::V,мухтан,ошшасьны
1261,prahlen::V,вӗҫкӗнлен,ошшасьны
1262,übersetzen::V,куҫар,вуджӧтны
1263,denken::V,шухӑшла,чайтны
1264,glauben::V,ӗнен,веритны
1265,bemerken::V,асӑрха,казявны
1266,erkennen::V,палла,тӧдсавны
1267,begreifen::V,ӑнлан,вежӧртны
1268,verstehen::V,пӗл,кывны
1269,lernen::V,вӗрен,велӧтчыны
1270,wissen::V,пӗл,тӧдны
1271,wissen::V,ӑнкар,тӧдны
1272,sich erinnern an::V,аса ил,касьтывны
1273,vergessen::V,ман,вунӧтны
1274,vergessen::V,манса кай,вунӧтны
1275,messen::V,виҫ,меряйтны
1276,zählen::V,шутла,лыддьыны
1277,rechnen::V,шутла,лыддьыны
1278,lesen::V,вула,лыддьӧтны
1279,malen::V,ӳкер,
1280,zeichnen::V,ӳкер,гижмавны
1281,schreiben::V,ҫыр,гижны
1282,besitzen::V,тыт,лоны
1283,kaufen::V,ил,небны
1284,kaufen::V,туян,небны
1285,verkaufen::V,сут,вузавны
1286,bezahlen::V,тӳле,вештыны
1287,zahlen::V,тӳле,вештыны
1288,beherrschen::V,тыт,
1289,ertragen::V,тӳс,терпитны
1290,Bauch::N,,кынӧм
