,Concept_ID,hu,av
770,sofort::ADV,tüstént,гьебсагӏат
771,später::ADV,későn,
772,jetzt::ADV,most,гьанже
773,heute::ADV,ma,жакъа
774,morgen::ADV,holnap,метер
775,bald::ADV,majd,гьабсагӏаталъ
776,bald::ADV,nemsokára,гьабсагӏаталъ
777,dann::ADV,akkor,цинги
778,gestern::ADV,tegnap,сон
779,einst::ADV,hajdan,цин
780,damals::ADV,akkor,гьебмехалъ
781,damals::ADV,akkor,гьебмехалда
782,damals::ADV,akkoriban,гьебмехалъ
783,damals::ADV,akkoriban,гьебмехалда
784,danach::ADV,azután,цинги
785,danach::ADV,azután,хадуса
786,vorher::ADV,előbb,цебе
787,zuerst::ADV,először,тӏоцебе
788,einmal::ADV,egyszer,цинцӏул
789,einmal::ADV,egyszer,цихӏин
790,einmal::ADV,egyszer,цоцӏул
791,manchmal::ADV,néha,олоцӏул
792,manchmal::ADV,olykor,олоцӏул
793,oft::ADV,sokszor,гӏемерго
794,immer::ADV,mindig,кидаго
795,niemals::ADV,sohasem,киданиги
796,hier::ADV,itt,аниб
797,hierhin::ADV,erre,анибехун
798,von hier::ADV,innen,гьаниса
799,dort::ADV,ott,гьениб
800,dorthin::ADV,oda,гьадаба
801,geradeaus::ADV,egyenesen,битӏутӏа
802,vorwärts::ADV,előre,цебехун
803,rückwärts::ADV,hátrafelé,нахъ-нахъ
804,zurück::ADV,hátra,нахъе
805,zurück::ADV,vissza,нахъе
806,unten::ADV,alul,ахакь
807,unten::ADV,alul,гъоркь
808,hinab::ADV,le,эхебе
809,hinab::ADV,lefelé,эхебе
810,oben::ADV,fenn,тӏад
811,oben::ADV,fenn,тӏадехун
812,oben::ADV,felül,тӏад
813,oben::ADV,felül,тӏадехун
814,hinauf::ADV,fel,эхеде
815,hinauf::ADV,felfelé,эхеде
816,überall::ADV,mindenütt,кибго
817,nicht::ADV,nem,
818,ein wenig::ADV,egy kicsit,дагьабго
819,kaum::ADV,alig,хӏалалъ
820,sehr::ADV,nagyon,кутакалда
821,so::ADV,úgy,гьедин
822,noch::ADV,még,жеги
823,nur::ADV,csak,гӏӣцӏго
824,nur::ADV,csupán,гӏӣцӏго
825,schon::ADV,már,
826,wieder::ADV,ismét,на́хъеги
827,wieder::ADV,megint,на́хъеги
828,vergebens::ADV,hiába,чӏалгӏаде
829,vor::PRP,előtt,цебе
830,hinter::PRP,mögött,хадуса
831,unter::PRP,alatt,ахакь
832,unter::PRP,alatt,гъоркь
833,durch::PRP,át,
834,durch::PRP,keresztül,
835,neben::PRP,mellett,аскӏо
836,zwischen::PRP,között,гьоркьоб
837,wegen::PRP,miatt,гьелда
838,wegen::PRP,végett,гьелда
839,dies::PRN,ez,гьаб
840,dies::PRN,ez,гьеб
841,das::PRN,az,доб
842,alles::PRN,minden,
843,ich::PRN,én,дун
844,du::PRN,te,дуца
845,er::PRN,ő,доб
846,wir::PRN,mi,ниж
847,ihr::PRN,ti,нуж
848,sie::PRN,ők,дол
849,sie::PRN,ők,эл
850,was::FPRN,mi,щиб
851,wer::FPRN,ki,щиб
852,wo::FADV,hol,киб
853,wo::FADV,hol,кибехун
854,wohin::FADV,hova,кибехун
855,wie::FADV,hogy,кин
856,wie::FADV,hogyan,кин
857,warum::FADV,miért,щай
858,wieviel::FNUM,hány,кигӏан
859,wieviel::FNUM,mennyi,кигӏан
860,eins::NUM,egy,цо
861,zwei::NUM,kettő,кӏиго
862,drei::NUM,három,лъабго
863,vier::NUM,négy,ункъо
864,fünf::NUM,öt,щуго
865,sechs::NUM,hat,анлъго
866,sieben::NUM,hét,анкьго
867,acht::NUM,nyolc,микьго
868,neun::NUM,kilenc,ичӏго
869,zehn::NUM,tíz,анцӏго
870,elf::NUM,tizenegy,анцӏила цо
871,zwölf::NUM,tizenkettő,кӏиго-анцӏила
872,zwanzig::NUM,húsz,къого
873,dreißig::NUM,harminc,лъеберго
874,vierzig::NUM,negyven,кӏикъого
875,fünfzig::NUM,ötven,кӏикъо́ялда анцӏго
876,sechzig::NUM,hatvan,лъабкъого
877,siebzig::NUM,hetven,лъабкъо́ялда анцӏго
878,achtzig::NUM,nyolcvan,ункъого
879,neunzig::NUM,kilencven,ункъоялда а́нцӏила
880,hundert::NUM,száz,нусго
881,tausend::NUM,ezer,азарго
882,und::CNJ,és,ва
883,und::CNJ,és,-ги
884,und::CNJ,meg,ва
885,und::CNJ,meg,-ги
886,oder::CNJ,vagy,ялъуни
887,stehen::V,áll,бахъунчӏезе
888,sitzen::V,ül,гӏодов чӏезе
889,liegen::V,fekszik,бегизе
890,hängen::V,függ,базе
891,werden::V,lesz,бахъине
892,passieren::V,történik,лъугьине
893,passieren::V,történik,лъугьа-бахъине
894,beginnen::V,kezdődik,байбихьизе
895,enden::V,végződik,лъугӏизе
896,enden::V,befejeződik,лъугӏизе
897,wechseln::V,változik,хиса-басизе
898,wechseln::V,változik,хисизе
899,aufgehen[Sonne]::V,kel,баккизе
900,untergehen[Sonne]::V,lemegy,щинкӏизе
901,scheinen[Sonne]::V,süt,къалъ-къалъизе
902,donnern::V,dörög,гъугъазе
903,wehen::V,fúj,пуйзе
904,strömen::V,áramlik,чвахизе
905,fließen::V,folyik,чвахизе
906,sich drehen::V,forog,сверизе
907,schwanken::V,inog,хьвагӏезе
908,schwanken::V,inog,багъа-бачаризе
909,schwanken::V,ingadozik,хьвагӏезе
910,schwanken::V,ingadozik,багъа-бачаризе
911,schwingen::V,leng,щвартӏезе
912,fallen::V,esik,бортизе
913,brennen::V,ég,рекӏине
914,rauchen::V,füstöl,кӏкӏуй буризе
915,regnen::V,esik,базе
916,gefrieren::V,megfagy,гӏу́низе
917,tauen::V,olvad,биаризе
918,schmelzen::V,olvad,биине
919,schmelzen::V,elolvad,биине
920,trocknen::V,szárad,бакъвазе
921,sieden::V,forr,гьалдезе
922,faulen::V,rothad,махӏцине
923,verfaulen::V,elrothad,туризе
924,verfaulen::V,megrothad,туризе
925,reißen::V,szakad,бихъизе
926,versinken::V,süllyed,гъанкъизе
927,versinken::V,elsüllyed,гъанкъизе
928,vergehen::V,múlik,базе
929,vergehen::V,múlik,бахъизе
930,vergehen::V,múlik,ине
931,vergehen::V,elmúlik,базе
932,vergehen::V,elmúlik,бахъизе
933,vergehen::V,elmúlik,ине
934,erscheinen::V,feltűnik,баккизе
935,erscheinen::V,megjelenik,баккизе
936,verschwinden::V,letűnik,къине
937,verschwinden::V,letűnik,билизе
938,sinken::V,süllyed,гӏодо́бе ккезе
939,abnehmen::V,apad,тӏаса камизе
940,abnehmen::V,csökken,тӏаса камизе
941,zunehmen::V,növekszik,гӏемерлъизе
942,zunehmen::V,gyarapszik,гӏемерлъизе
943,steigen::V,emelkedik,бахине
944,wachsen::V,nő,кӏодолъизе
945,wachsen::V,terem,кӏодолъизе
946,wachsen::V,növekszik,кӏодолъизе
947,glänzen::V,ragyog,цӏвакизе
948,glänzen::V,fénylik,цӏвакизе
949,funkeln::V,csillog,паркъезе
950,funkeln::V,tündöklik,паркъезе
951,lärmen::V,lármázik,хъудизе
952,lärmen::V,lármázik,чӏиргъдизе
953,läuten::V,cseng,кьабизе
954,klingeln::V,csenget,кьабизе
955,klirren::V,csörömpöl,зваргъизе
956,brausen::V,zúg,гьалаглъизе
957,brausen::V,morajlik,гьалаглъизе
958,rauschen::V,zúg,шуршудизе
959,klingen::V,hangzik,бахъине
960,bellen::V,ugat,гъанчдезе
961,heulen::V,bőg,рурудизе
962,heulen::V,üvölt,рурудизе
963,blasen::V,fúj,гьохьизе
964,pfeifen::V,fütyül,гьещтӏезе
965,schreien::V,kiált,ахӏизе
966,schreien::V,kiált,ахӏдезе
967,schreien::V,kiabál,ахӏизе
968,schreien::V,kiabál,ахӏдезе
969,stöhnen::V,nyög,зигардизе
970,zittern::V,remeg,дарран
971,zittern::V,remeg,гьаргьадизе
972,zittern::V,reszket,дарран
973,zittern::V,reszket,гьаргьадизе
974,leben::V,él,бетӏербахъизе
975,geboren werden::V,születik,лъугьине
976,atmen::V,lélegzik,хӏухьел биччазе
977,trinken::V,iszik,гьекъезе
978,essen::V,eszik,квине
979,essen::V,eszik,кваназе
980,schlucken::V,nyel,кӏкӏвине
981,schlucken::V,nyel,къулчӏизе
982,müde werden::V,elfárad,сваказе
983,müde werden::V,kifárad,сваказе
984,einschlafen::V,elalszik,кьижизе
985,einschlafen::V,elalszik,гъапуллъизе
986,schlafen::V,alszik,кьижизе
987,aufwachen::V,felébred,бигьине
988,aufstehen::V,felkel,бахъине
989,aufstehen::V,felkel,тӏадебахъине
990,sich erholen::V,pihen,хьи бахъизе
991,sich erholen::V,pihen,хӏалхьи гьабизе
992,krank werden::V,megbetegedik,унтизе
993,krank werden::V,belebetegszik,унтизе
994,krank sein::V,betegeskedik,унтизе
995,schmerzen::V,fáj,унтизе
996,husten::V,köhög,хъегӏизе
997,genesen::V,meggyógyul,лъилъизе
998,sterben::V,hal,хвезе
999,umkommen::V,elpusztul,гьалаглъизе
1000,sich bewegen::V,mozog,багъаризе
1001,sich bewegen::V,mozog,багъаргъизе
1002,sich rühren::V,mozdul,багъаризе
1003,sich erheben::V,feláll,тӏадебахъине
1004,sich erheben::V,feláll,бахъине
1005,sich erheben::V,felemelkedik,тӏадебахъине
1006,sich erheben::V,felemelkedik,бахъине
1007,sich setzen::V,ül,гӏодов чӏезе
1008,sich setzen::V,leül,гӏодов чӏезе
1009,hinfallen::V,bukik,щапизе
1010,hinfallen::V,elesik,щапизе
1011,laufen::V,jár,хьвадизе
1012,schreiten::V,lép,чӏезе
1013,spazierengehen::V,sétál,тира-сверизе
1014,eilen::V,siet,ракӏхӏалакине
1015,eilen::V,siet,дуризе
1016,sich beeilen::V,siet,дуризе
1017,sich beeilen::V,siet,гӏедегӏизе
1018,sausen::V,robog,тӏуризе
1019,rennen::V,fut,бекеризе
1020,rennen::V,szalad,бекеризе
1021,springen::V,ugrik,кӏанцӏизе
1022,klettern::V,kúszik,хархадизе
1023,schaukeln::V,hintázik,гьерщезе
1024,kriechen::V,kúszik,хъурщизе
1025,schwimmen::V,úszik,лъедезе
1026,tauchen::V,merül,букъардизе
1027,rudern::V,evez,хазе
1028,fahren::V,jár,ине
1029,fahren::V,megy,ине
1030,fahren::V,utazik,ине
1031,fliegen::V,száll,боржине
1032,gehen::V,megy,ине
1033,weggehen::V,elmegy,ине
1034,abfahren::V,indul,къокъине
1035,anhalten::V,megáll,чӏезе
1036,anhalten::V,megáll,тархъизе
1037,anhalten::V,megáll,лъалхъизе
1038,hineingehen::V,bemegy,тӏаделъугьине
1039,eintreten::V,belép,лъугьине
1040,kommen::V,jön,бачӏине
1041,ankommen::V,érkezik,щвезе
1042,ankommen::V,érkezik,тӏадебачӏине
1043,ankommen::V,megérkezik,щвезе
1044,ankommen::V,megérkezik,тӏадебачӏине
1045,zurückkommen::V,visszajön,тадбуссине
1046,zurückkommen::V,visszajön,тӏадбуссине
1047,bleiben::V,marad,чӏезе
1048,bleiben::V,marad,хутӏизе
1049,bleiben::V,megmarad,чӏезе
1050,bleiben::V,megmarad,хутӏизе
1051,warten::V,vár,чӏезе
1052,warten::V,várakozik,чӏезе
1053,erwarten::V,vár,балагьизе
1054,erwarten::V,megvár,балагьизе
1055,suchen::V,kutat,балагьизе
1056,finden::V,talál,батизе
1057,versuchen::V,megpróbál,хӏалбихьизе
1058,versuchen::V,megkísérel,хӏалбихьизе
1059,vorbereiten::V,előkészít,хӏадурлъизабизе
1060,lieben::V,szeret,балай бегьизе
1061,mögen::V,szeret,бокьизе
1062,lachen::V,nevet,белъизе
1063,rühren::V,mozdít,
1064,weinen::V,sír,гӏодизе
1065,schimpfen::V,szid,гъанчдезе
1066,schimpfen::V,szitkozódik,гъанчдезе
1067,sich ärgern::V,mérgelődik,вагъизе
1068,sich ärgern::V,mérgelődik,ццида́хине
1069,sich ärgern::V,bosszankodik,вагъизе
1070,sich ärgern::V,bosszankodik,ццида́хине
1071,sich fürchten::V,fél,хӏинкъизе
1072,sich fürchten::V,retteg,хӏинкъизе
1073,fürchten::V,fél,беркъазе
1074,fürchten::V,fél,хӏинкъа-къазе
1075,fliehen::V,menekül,лъутизе
1076,flüchten::V,elmenekül,лъутизе
1077,sehen::V,néz,бихьизе
1078,anschauen::V,megnéz,бертӏамизе
1079,anschauen::V,megnéz,балагьизе
1080,ansehen::V,néz,бала-гъалагьизе
1081,ansehen::V,ránéz,бала-гъалагьизе
1082,ansehen::V,megnéz,бала-гъалагьизе
1083,hören::V,hall,рагӏизе
1084,zuhören::V,hallgat,гӏенеккизе
1085,zuhören::V,meghallgat,гӏенеккизе
1086,probieren::V,kóstol,кӏалдиб хъва́зе
1087,probieren::V,kóstol,чӏамизе
1088,probieren::V,megkóstol,кӏалдиб хъва́зе
1089,probieren::V,megkóstol,чӏамизе
1090,riechen::V,szagol,су́нтӏизе
1091,fühlen::V,érez,чӏвазе
1092,scheinen::V,tűnik,
1093,scheinen::V,látszik,
1094,zu sehen sein::V,mutatkozik,бихьизе
1095,vernehmen::V,hall,рагӏизе
1096,frieren::V,fázik,цӏорозе
1097,tun::V,csinál,гьабизе
1098,tun::V,cselekszik,гьабизе
1099,können::V,tud,кӏвезе
1100,können::V,tud,лъазе
1101,wollen::V,akar,бокьизе
1102,anfangen::V,kezd,байбихьизе
1103,beenden::V,befejez,тӏубазабизе
1104,beenden::V,befejez,лъугӏизабизе
1105,aufhören::V,megszűnik,бахъизе
1106,gelingen::V,sikerül,бахъизе
1107,geraten::V,kerül,бахъизе
1108,geraten::V,jut,бахъизе
1109,öffnen::V,nyit,рагьизе
1110,öffnen::V,kinyit,рагьизе
1111,schließen::V,csuk,къазе
1112,schließen::V,becsuk,къазе
1113,stellen::V,állít,чӏвазе
1114,stellen::V,helyez,чӏвазе
1115,setzen::V,ültet,рекӏинабизе
1116,setzen::V,ültet,гӏодор чӏезаризе
1117,setzen::V,helyez,рекӏинабизе
1118,setzen::V,helyez,гӏодор чӏезаризе
1119,legen::V,tesz,лъезе
1120,legen::V,fektet,лъезе
1121,berühren::V,érint,хъвазе
1122,verbinden::V,beköt,хьухьине
1123,verbinden::V,beköt,бухьине
1124,verbinden::V,összeköt,хьухьине
1125,verbinden::V,összeköt,бухьине
1126,bedecken::V,betakar,кквезе
1127,bedecken::V,beborít,кквезе
1128,aufhängen::V,felakaszt,базе
1129,anzünden::V,gyújt,бакизе
1130,anzünden::V,gyújt,рекӏинабизе
1131,anzünden::V,meggyújt,бакизе
1132,anzünden::V,meggyújt,рекӏинабизе
1133,aufheben::V,felemel,
1134,zurücklassen::V,hátrahagy,тезе
1135,verlieren::V,veszít,билизабизе
1136,verlieren::V,elveszít,билизабизе
1137,fallen lassen::V,elejt,бортизабизе
1138,machen::V,tesz,гьабизе
1139,machen::V,csinál,гьабизе
1140,herstellen::V,gyárt,гьабизе
1141,herstellen::V,gyárt,хӏадурлъизабизе
1142,herstellen::V,előállít,гьабизе
1143,herstellen::V,előállít,хӏадурлъизабизе
1144,bauen::V,épít,базе
1145,bauen::V,épít,гьабизе
1146,reparieren::V,javít,къачӏазе
1147,reparieren::V,kijavít,къачӏазе
1148,reparieren::V,megjavít,къачӏазе
1149,verbessern::V,megjavít,лъикӏлъизабизе
1150,ändern::V,változtat,хисизабизе
1151,ändern::V,megváltoztat,хисизабизе
1152,graben::V,ás,бухъизе
1153,beugen::V,meghajt,хьетӏизабизе
1154,biegen::V,hajlít,гьетӏизабизе
1155,drehen::V,forgat,тиризабизе
1156,drehen::V,forgat,свердизабизе
1157,wenden::V,fordít,бегизе
1158,wenden::V,megfordít,бегизе
1159,umdrehen::V,megfordít,бегизе
1160,umdrehen::V,megfordít,бега-битӏизе
1161,umdrehen::V,megforgat,бегизе
1162,umdrehen::V,megforgat,бега-битӏизе
1163,heben::V,emel,борхизе
1164,hochheben::V,felemel,борхалъизабизе
1165,hochheben::V,felemel,борхизе
1166,ergreifen::V,megfog,кквезе
1167,halten::V,tart,кквезе
1168,drücken::V,nyom,къазе
1169,drücken::V,nyom,къанцӏу́зе
1170,drücken::V,nyom,къвал ба́зе
1171,drücken::V,megnyom,къазе
1172,drücken::V,megnyom,къанцӏу́зе
1173,drücken::V,megnyom,къвал ба́зе
1174,schieben::V,tol,хъилдизе
1175,kratzen::V,vakar,хачазе
1176,lecken::V,nyal,чӏикӏизе
1177,beißen::V,harap,хӏанчӏизе
1178,beißen::V,harap,хӏанчӏизабизе
1179,abreißen::V,letép,тӏезе
1180,abreißen::V,letép,тӏезабизе
1181,abschneiden::V,levág,къотӏизе
1182,binden::V,köt,бухьине
1183,binden::V,kötöz,бухьине
1184,stecken::V,dug,къазабизе
1185,brechen::V,tör,бекизе
1186,brechen::V,eltör,бекизе
1187,klopfen::V,kopogtat,дванкезе
1188,hauen::V,vág,базе
1189,hauen::V,levág,базе
1190,kleben::V,tapaszt,бацӏцӏине
1191,reiben::V,dörzsöl,хачазе
1192,reiben::V,súrol,хачазе
1193,streichen::V,simít,бахине
1194,streichen::V,simít,жужазе
1195,schleifen::V,fen,лъухьизе
1196,schleifen::V,csiszol,лъухьизе
1197,schleifen::V,köszörül,лъухьизе
1198,schneiden::V,vág,къотӏизе
1199,schneiden::V,szel,къотӏизе
1200,schneiden::V,metsz,къотӏизе
1201,rütteln::V,ráz,багъа-бачаризабизе
1202,schütteln::V,ráz,кӏобокӏизе
1203,schütteln::V,megráz,кӏобокӏизе
1204,schwenken::V,lóbál,гьесадизе
1205,schwenken::V,lóbál,хьвагӏезабизе
1206,schwenken::V,lobogtat,гьесадизе
1207,schwenken::V,lobogtat,хьвагӏезабизе
1208,schütten::V,önt,тӏезе
1209,füllen::V,tölt,цӏезабизе
1210,füllen::V,megtölt,цӏезабизе
1211,einwickeln::V,becsavar,жемизе
1212,tragen::V,hord,баччизе
1213,schleppen::V,vonszol,бехъерхъизе
1214,ziehen::V,húz,цӏазе
1215,aufbewahren::V,megőriz,цӏунизе
1216,werfen::V,dob,рехизе
1217,werfen::V,hajít,рехизе
1218,fangen::V,fog,кквезе
1219,packen::V,megragad,кквезе
1220,verstecken::V,eldug,бахчизе
1221,verstecken::V,elrejt,бахчизе
1222,teilen::V,oszt,бикьизе
1223,teilen::V,megoszt,бикьизе
1224,schicken::V,küld,битӏизе
1225,bringen::V,hoz,баччизе
1226,bringen::V,visz,баччизе
1227,hinzufügen::V,hozzáad,жубазе
1228,bekommen::V,kap,щвезе
1229,bekommen::V,megkap,щвезе
1230,erhalten::V,kap,щвезе
1231,erhalten::V,kap,босизе
1232,erhalten::V,megkap,щвезе
1233,erhalten::V,megkap,босизе
1234,nehmen::V,vesz,босизе
1235,wählen::V,választ,бищизе
1236,auswählen::V,kiválaszt,тӏасабищизе
1237,bewahren::V,megtart,цӏунизе
1238,behindern::V,akadályoz,квекӏен гьабизе
1239,behindern::V,gátol,квекӏен гьабизе
1240,verderben::V,elront,хвезабизе
1241,beschädigen::V,rongál,галгъазабизе
1242,zerbrechen::V,eltör,щущазабизе
1243,zerbrechen::V,széttör,щущазабизе
1244,zerbrechen::V,kettétör,щущазабизе
1245,zerreißen::V,eltép,бихъизе
1246,zerreißen::V,széttép,бихъизе
1247,zerstören::V,elpusztít,биххизабизе
1248,verbrennen::V,éget,бухӏизе
1249,verbrennen::V,eléget,бухӏизе
1250,geben::V,ad,кьезе
1251,reichen::V,nyújt,кьезе
1252,schenken::V,ajándékoz,кьезе
1253,versprechen::V,ígér,назру гьабизе
1254,wünschen::V,kíván,бокьизе
1255,loben::V,dicsér,беццизе
1256,loben::V,dicsér,бецца-бекъизе
1257,küssen::V,csókol,баизе
1258,wiegen::V,ringat,чӏучӏадизабизе
1259,zudecken::V,betakar,тӏадбигъине
1260,wecken::V,kelt,бигьинабизе
1261,wecken::V,ébreszt,бигьинабизе
1262,zeigen::V,mutat,бихьизабизе
1263,führen::V,visz,бачине
1264,führen::V,vezet,бачине
1265,lehren::V,tanít,малъизе
1266,lehren::V,tanít,цӏализабизе
1267,unterrichten::V,tanít,цӏализабизе
1268,aufziehen::V,felnevel,гӏезабизе
1269,leiten::V,vezet,нухмалъи гьабизе
1270,leiten::V,vezérel,нухмалъи гьабизе
1271,antreiben::V,hajt,гӏедегӏизабизе
1272,lassen::V,-tat,
1273,lassen::V,-at,
1274,einladen::V,meghív,ахӏизе
1275,einladen::V,meghív,тӏадеахӏизе
1276,vereinigen::V,egyesít,цолъизабизе
1277,besuchen::V,látogat,баккизе
1278,besuchen::V,látogat,хьвадизе
1279,treffen::V,talál,дандчӏвазе
1280,sich versammeln::V,gyülekezik,данделъизе
1281,sich versammeln::V,gyülekezik,бакӏаризе
1282,sich versammeln::V,összegyűlik,данделъизе
1283,sich versammeln::V,összegyűlik,бакӏаризе
1284,spielen::V,játszik,басандизе
1285,singen::V,énekel,ахӏизе
1286,tanzen::V,táncol,кьурдизе
1287,sich trennen::V,elválik,батӏалъизе
1288,verlassen::V,elhagy,тезе
1289,verlassen::V,elhagy,рехунтезе
1290,retten::V,ment,хвасар гьабизе
1291,retten::V,ment,хвасарлъизабизе
1292,bewachen::V,őriz,цӏунизе
1293,schützen::V,óv,цӏунизе
1294,schützen::V,véd,цӏунизе
1295,verteidigen::V,véd,цӏунизе
1296,sich schlagen::V,verekszik,багъизе
1297,schießen::V,lő,речӏчӏизе
1298,siegen::V,győz,бергьине
1299,ärgern::V,bosszant,вагъизавизе
1300,schlagen::V,üt,кьабизе
1301,schlagen::V,ver,кьабизе
1302,treten::V,rúg,мал тункизе
1303,stechen::V,döf,къазабизе
1304,stechen::V,szúr,къазабизе
1305,stoßen::V,lök,тункизе
1306,stoßen::V,lök,хъилдизе
1307,stehlen::V,lop,щинкӏизабизе
1308,stören::V,zavar,квекӏен гьабизе
1309,stören::V,zavar,татубахъи гьабизе
1310,belästigen::V,zaklat,рахӏатхвезабизе
1311,verbergen::V,rejt,бахчизе
1312,verbergen::V,rejt,балъго тезе
1313,verbergen::V,elrejt,бахчизе
1314,verbergen::V,elrejt,балъго тезе
1315,täuschen::V,megtéveszt,божуда рекӏкӏ гьабизе
1316,täuschen::V,megtéveszt,гуккизе
1317,betrügen::V,csal,хӏилла гьабизе
1318,betrügen::V,csal,сандирахълъи гьабизе
1319,töten::V,öl,чӏвазе
1320,wohnen::V,lakik,яшав гьабизе
1321,arbeiten::V,dolgozik,хӏалтӏизе
1322,sammeln::V,szed,бакӏаризе
1323,sammeln::V,gyűjt,бакӏаризе
1324,pflücken::V,szed,бетӏизе
1325,jagen::V,vadászik,чан гьабизе
1326,fischen::V,halászik,ччугӏа кквезе
1327,fassen::V,fog,кквезе
1328,hüten::V,őriz,кваназабизе
1329,hüten::V,legeltet,кваназабизе
1330,treiben::V,hajt,гъезе
1331,anbinden::V,köt,бухьине
1332,füttern::V,etet,кваназабизе
1333,melken::V,fej,бечӏчӏизе
1334,hacken::V,vág,чӏвазе
1335,gießen::V,öntöz,лъалъазе
1336,reifen::V,érik,барщизе
1337,zubereiten::V,elkészít,бежа-белъине
1338,kochen::V,főz,белъине
1339,backen::V,süt,базе
1340,braten::V,süt,бежизе
1341,umrühren::V,megkever,багъаризе
1342,stricken::V,köt,хьухьине
1343,nähen::V,varr,букъизе
1344,färben::V,fest,кьер гьабизе
1345,reinigen::V,tisztít,бацӏцӏине
1346,waschen::V,mos,чуризе
1347,abwischen::V,letöröl,бацӏцӏине
1348,spülen::V,mosogat,хулизе
1349,fegen::V,söpör,лъухьизе
1350,kehren::V,söpör,лъухьизе
1351,baden::V,fürdik,чордезе
1352,sich waschen::V,mosdik,
1353,sich waschen::V,mosakszik,
1354,ausziehen::V,levesz,бахъизе
1355,anziehen::V,felölt,ретӏине
1356,anziehen::V,felvesz,ретӏине
1357,sich anziehen::V,öltözik,ретӏине
1358,sich anziehen::V,felöltözik,ретӏине
1359,kämmen::V,fésül,хазе
1360,schmücken::V,díszít,чӏухӏизабизе
1361,sagen::V,mond,бицине
1362,sprechen::V,beszél,бицине
1363,reden::V,beszél,гаргадизе
1364,sich unterhalten::V,beszélget,гаргадизе
1365,fragen::V,kérdez,цӏехезе
1366,fragen::V,kérdez,гьикъизе
1367,bitten::V,kér,гьаризе
1368,erzählen::V,mesél,бицине
1369,erzählen::V,elbeszél,бицине
1370,mitteilen::V,közöl,лъазабизе
1371,nennen::V,hív,цӏар лъезе
1372,nennen::V,nevez,цӏар лъезе
1373,rufen::V,hív,ахӏизе
1374,prahlen::V,dicsekszik,беццаризе
1375,übersetzen::V,fordít,буссинабизе
1376,denken::V,gondol,ургъизе
1377,glauben::V,hisz,божизе
1378,bemerken::V,észrevesz,берречӏчӏизе
1379,erkennen::V,ráismer,лъазе
1380,erkennen::V,ráismer,батӏаго бахъизе
1381,erkennen::V,felismer,лъазе
1382,erkennen::V,felismer,батӏаго бахъизе
1383,begreifen::V,felfog,бичӏчӏизе
1384,verstehen::V,ért,
1385,verstehen::V,megért,
1386,lernen::V,tanul,цӏализе
1387,lernen::V,megtanul,цӏализе
1388,wissen::V,tud,лъазе
1389,sich erinnern an::V,emlékszik,ракӏалде щвезе
1390,vergessen::V,felejt,кӏочене
1391,vergessen::V,elfelejt,кӏочене
1392,messen::V,mér,борцине
1393,messen::V,megmér,борцине
1394,zählen::V,számol,рикӏкӏине
1395,zählen::V,megszámol,рикӏкӏине
1396,rechnen::V,számít,рикӏкӏине
1397,lesen::V,olvas,цӏализе
1398,malen::V,fest,бахъизе
1399,zeichnen::V,rajzol,бахъизе
1400,schreiben::V,ír,хъвазе
1401,besitzen::V,birtokol,щвезе
1402,besitzen::V,birtokol,бу́кӏине
1403,kaufen::V,vesz,босизе
1404,kaufen::V,megvesz,босизе
1405,verkaufen::V,elad,бичизе
1406,bezahlen::V,fizet,кьезе
1407,bezahlen::V,kifizet,кьезе
1408,zahlen::V,fizet,кьезе
1409,zahlen::V,megfizet,кьезе
1410,beherrschen::V,ural,
1411,ertragen::V,elbír,баччизе
1412,ertragen::V,elvisel,баччизе
