,Concept_ID,pt,udm
823,dann::ADV,depois,берло
824,gestern::ADV,ontem,толон
825,einst::ADV,antigamente,огпол
826,einst::ADV,antigamente,одӥг пол
827,damals::ADV,então,соку
828,danach::ADV,logo,собере
829,danach::ADV,depois,собере
830,vorher::ADV,antes,азьло
831,vorher::ADV,antes,азьвыл
832,zuerst::ADV,primeiro,азьло
833,einmal::ADV,uma vez,огпол
834,manchmal::ADV,às vezes,куддыръя
835,oft::ADV,muitas vezes,ӵем
836,immer::ADV,sempre,пыр
837,immer::ADV,sempre,котьку
838,niemals::ADV,nunca,уз ноку
839,hier::ADV,cá,татын
840,hier::ADV,aqui,татын
841,hierhin::ADV,para cá,татчы
842,von hier::ADV,daqui,татысь
843,dort::ADV,lá,отӥ
844,dort::ADV,lá,отын
845,dort::ADV,ali,отӥ
846,dort::ADV,ali,отын
847,dorthin::ADV,lá,отчы
848,dorthin::ADV,para lá,отчы
849,geradeaus::ADV,em frente,меӵак
850,vorwärts::ADV,avante,азьлань
851,rückwärts::ADV,para trás,берлань
852,zurück::ADV,atrás,берен
853,zurück::ADV,atrás,берлань
854,unten::ADV,debaixo,улын
855,unten::ADV,em baixo,улын
856,hinab::ADV,para baixo,улэ
857,oben::ADV,em cima,вылын
858,oben::ADV,em cima,вылӥын
859,hinauf::ADV,para cima,вылэ
860,hinauf::ADV,para cima,вылӥе
861,hinauf::ADV,para cima,выллань
862,überall::ADV,em toda parte,котькытын
863,überall::ADV,em toda parte,пасьтана
864,nicht::ADV,não,уз
865,ein wenig::ADV,um pouco,ичи
866,ein wenig::ADV,um pouco,ӧжыт
867,ein wenig::ADV,um pouco,огшап
868,ein wenig::ADV,um bocado,ичи
869,ein wenig::ADV,um bocado,ӧжыт
870,ein wenig::ADV,um bocado,огшап
871,kaum::ADV,apenas,муртса
872,sehr::ADV,muito,туж
873,sehr::ADV,muito,лекос
874,so::ADV,tão,озьы
875,so::ADV,tão,тазьы
876,so::ADV,assim,озьы
877,so::ADV,assim,тазьы
878,noch::ADV,ainda,на
879,nur::ADV,só,гинэ
880,nur::ADV,apenas,гинэ
881,nur::ADV,somente,гинэ
882,schon::ADV,já,ни
883,schon::ADV,já,ини
884,wieder::ADV,outra vez,нош
885,wieder::ADV,outra vez,кайта
886,vergebens::ADV,em vão,юнме
887,vor::PRP,diante de,азьын
888,hinter::PRP,atrás de,берын
889,hinter::PRP,atrás de,бӧрсьы
890,unter::PRP,sob,улын
891,unter::PRP,debaixo de,улын
892,durch::PRP,por,пыр
893,durch::PRP,por,пыртӥ
894,durch::PRP,através de,пыр
895,durch::PRP,através de,пыртӥ
896,neben::PRP,junto de,бордын
897,neben::PRP,ao lado de,бордын
898,zwischen::PRP,entre,вискын
899,wegen::PRP,por,сэрен
900,wegen::PRP,por causa de,сэрен
901,dies::PRN,isto,та
902,das::PRN,isso,со
903,das::PRN,aquilo,со
904,alles::PRN,todo,ваньмыз
905,ich::PRN,eu,мон
906,du::PRN,tu,тон
907,er::PRN,ele,со
908,wir::PRN,nós,ми
909,ihr::PRN,vós,тӥ
910,ihr::PRN,vocês,тӥ
911,sie::PRN,eles,соос
912,was::FPRN,quê,ма
913,wer::FPRN,quem,кин
914,wo::FADV,onde,кытын
915,wohin::FADV,aonde,кытчы
916,wohin::FADV,para onde,кытчы
917,wie::FADV,como,кызьы
918,warum::FADV,porquê,малы
919,warum::FADV,por que,малы
920,wieviel::FNUM,quanto,кӧня
921,eins::NUM,um,одӥг
922,zwei::NUM,dois,кык
923,drei::NUM,três,куинь
924,vier::NUM,quatro,ньыль
925,fünf::NUM,cinco,вить
926,sechs::NUM,seis,куать
927,sieben::NUM,sete,сизьым
928,acht::NUM,oito,тямыс
929,neun::NUM,nove,укмыс
930,zehn::NUM,dez,дас
931,elf::NUM,onze,дас одӥг
932,zwölf::NUM,doze,дас кык
933,zwanzig::NUM,vinte,кызь
934,dreißig::NUM,trinta,куамын
935,vierzig::NUM,quarenta,ньыльдон
936,fünfzig::NUM,cinquenta,витьтон
937,sechzig::NUM,sessenta,куатьтон
938,siebzig::NUM,setenta,сизьымдон
939,achtzig::NUM,oitenta,тямыстон
940,neunzig::NUM,noventa,укмыстон
941,hundert::NUM,cem,сю
942,hundert::NUM,cento,сю
943,tausend::NUM,mil,сюрс
944,und::CNJ,e,и
945,und::CNJ,e,но
946,oder::CNJ,ou,яке
947,stehen::V,estar em pé,сылыны
948,sitzen::V,estar sentado,пукыны
949,liegen::V,jazer,кылльыны
950,liegen::V,estar deitado,кылльыны
951,hängen::V,pender,ошкыса улыны
952,hängen::V,estar pendurado,ошкыса улыны
953,werden::V,tornar-se,луыны
954,passieren::V,acontecer,луыны
955,beginnen::V,começar,кутскыны
956,enden::V,acabar,бырыны
957,enden::V,terminar,бырыны
958,wechseln::V,variar,воштӥськыны
959,wechseln::V,alternar,воштӥськыны
960,aufgehen[Sonne]::V,nascer,ӝужаны
961,untergehen[Sonne]::V,pôr-se,пуксьыны
962,scheinen[Sonne]::V,brilhar,пиштыны
963,scheinen[Sonne]::V,brilhar,чиляны
964,donnern::V,trovejar,гудыръяны
965,wehen::V,soprar,пелляськыны
966,strömen::V,correr,киськыны
967,strömen::V,correr,исьтӥськыны
968,fließen::V,fluir,бызьыны
969,sich drehen::V,girar,берганы
970,schwanken::V,oscilar,вошъяськыны
971,schwingen::V,vibrar,шонаськыны
972,fallen::V,cair,усьыны
973,brennen::V,arder,ӝуаны
974,rauchen::V,fumegar,ӵындыны
975,regnen::V,chover,зорыны
976,gefrieren::V,gelar,кынмыны
977,gefrieren::V,congelar,кынмыны
978,tauen::V,derreter,шунаны
979,tauen::V,descongelar,шунаны
980,schmelzen::V,fundir-se,шунаны
981,trocknen::V,secar,куасьмыны
982,sieden::V,ferver,пӧзьыны
983,faulen::V,estragar-se,сисьмыны
984,verfaulen::V,apodrecer,сисьмыны
985,reißen::V,romper-se,кеськыны
986,versinken::V,afundar-se,выйыны
987,vergehen::V,passar,ортчыны
988,erscheinen::V,aparecer,адскыны
989,verschwinden::V,desaparecer,бырыны
990,sinken::V,descer,усьыны
991,abnehmen::V,diminuir,синыны
992,abnehmen::V,decrescer,синыны
993,zunehmen::V,crescer,йылыны
994,zunehmen::V,aumentar,йылыны
995,steigen::V,subir,лӧпкыны
996,wachsen::V,crescer,будыны
997,glänzen::V,brilhar,чиляны
998,glänzen::V,brilhar,пиштыны
999,funkeln::V,cintilar,чилекъяны
1000,lärmen::V,fazer barulho,уретыны
1001,lärmen::V,fazer barulho,ӵашетыны
1002,läuten::V,chocalhar,жингыртыны
1003,klingeln::V,tocar,жингыртыны
1004,klirren::V,tinir,жильккетыны
1005,brausen::V,bramar,лекъяськыны
1006,rauschen::V,murmurar,ӵашетыны
1007,rauschen::V,rumorejar,ӵашетыны
1008,klingen::V,soar,кылӥськыны
1009,bellen::V,ladrar,утыны
1010,heulen::V,uivar,вузыны
1011,blasen::V,soprar,пельтыны
1012,pfeifen::V,assobiar,шуланы
1013,schreien::V,gritar,черекъяны
1014,schreien::V,gritar,кесяськыны
1015,stöhnen::V,gemer,ӝуштыны
1016,zittern::V,tremer,дырекъяны
1017,zittern::V,tremer,куалекъяны
1018,leben::V,viver,улыны
1019,geboren werden::V,nascer,вордӥськыны
1020,atmen::V,respirar,шоканы
1021,trinken::V,beber,юыны
1022,essen::V,comer,сиыны
1023,schlucken::V,engolir,ньылыны
1024,müde werden::V,cansar-se,жадьыны
1025,einschlafen::V,adormecer,умме усьыны
1026,schlafen::V,dormir,кӧлыны
1027,aufwachen::V,acordar,сайканы
1028,aufstehen::V,levantar-se,султыны
1029,sich erholen::V,descansar,шутэтскыны
1030,krank werden::V,adoecer,висьыны
1031,krank werden::V,ficar doente,висьыны
1032,krank sein::V,estar doente,висьыны
1033,schmerzen::V,doer,висьыны
1034,husten::V,tossir,кызыны
1035,genesen::V,convalescer,юнматскыны
1036,genesen::V,convalescer,бурмытскылыны
1037,sterben::V,morrer,кулыны
1038,umkommen::V,perecer,бырыны
1039,sich bewegen::V,mover-se,вырыны
1040,sich rühren::V,mexer-se,вырӟыны
1041,sich rühren::V,mexer-se,вырӟылыны
1042,sich erheben::V,levantar-se,султыны
1043,sich setzen::V,sentar-se,пуксьыны
1044,hinfallen::V,cair,усьыны
1045,laufen::V,andar,мыныны
1046,laufen::V,caminhar,мыныны
1047,schreiten::V,andar,вамышъяны
1048,schreiten::V,caminhar,вамышъяны
1049,spazierengehen::V,passear,мыныны
1050,spazierengehen::V,passear,ветлыны
1051,eilen::V,apressar-se,дыртыны
1052,sich beeilen::V,apressar-se,дыртыны
1053,sich beeilen::V,despachar-se,дыртыны
1054,sausen::V,correr,туж ӝог мыныны
1055,rennen::V,correr,бызьылыны
1056,springen::V,saltar,тэтчаны
1057,klettern::V,trepar,тубаны
1058,schaukeln::V,baloiçar,лэйканы
1059,schaukeln::V,baloiçar,шонаськыны
1060,kriechen::V,rastejar,нюж ветлыны
1061,kriechen::V,arrastar-se,нюж ветлыны
1062,schwimmen::V,nadar,уяны
1063,tauchen::V,mergulhar,зумылыны
1064,rudern::V,remar,полсаны
1065,fahren::V,ir,ветлыны
1066,fliegen::V,voar,лобаны
1067,gehen::V,ir,мыныны
1068,gehen::V,andar,мыныны
1069,weggehen::V,partir,кошкыны
1070,weggehen::V,ir-se embora,кошкыны
1071,abfahren::V,sair,кошкыны
1072,abfahren::V,partir,кошкыны
1073,anhalten::V,parar,дугдыны
1074,hineingehen::V,entrar,пырыны
1075,eintreten::V,entrar,пырыны
1076,kommen::V,vir,вуыны
1077,kommen::V,vir,лыктыны
1078,ankommen::V,chegar,вуыны
1079,zurückkommen::V,voltar,берытскыны
1080,zurückkommen::V,regressar,берытскыны
1081,bleiben::V,ficar,кыльыны
1082,bleiben::V,permanecer,кыльыны
1083,warten::V,esperar,витьыны
1084,erwarten::V,esperar,витьыны
1085,erwarten::V,esperar,возьманы
1086,erwarten::V,aguardar,витьыны
1087,erwarten::V,aguardar,возьманы
1088,suchen::V,buscar,утчаны
1089,suchen::V,procurar,утчаны
1090,finden::V,achar,шедьтыны
1091,finden::V,encontrar,шедьтыны
1092,versuchen::V,tentar,турттыны
1093,vorbereiten::V,preparar,дасяны
1094,lieben::V,amar,гажаны
1095,lieben::V,querer,гажаны
1096,mögen::V,gostar de,яратыны
1097,lachen::V,rir,серекъяны
1098,lachen::V,rir-se,серекъяны
1099,rühren::V,comover,сюлме йӧтыны
1100,weinen::V,chorar,бӧрдыны
1101,schimpfen::V,ralhar,даллашыны
1102,sich ärgern::V,zangar-se,лекъяськыны
1103,sich fürchten::V,ter medo de,кышканы
1104,sich fürchten::V,ter medo de,курданы
1105,sich fürchten::V,ter receio de,кышканы
1106,sich fürchten::V,ter receio de,курданы
1107,fürchten::V,temer,курданы
1108,fürchten::V,temer,кышканы
1109,fürchten::V,recear,курданы
1110,fürchten::V,recear,кышканы
1111,fliehen::V,fugir,пегӟыны
1112,flüchten::V,refugiar-se,пегӟыны
1113,sehen::V,ver,адӟыны
1114,anschauen::V,olhar,учкыны
1115,ansehen::V,mirar,учкыны
1116,hören::V,ouvir,кылыны
1117,zuhören::V,escutar,кылзыны
1118,probieren::V,provar,веръяны
1119,probieren::V,saborear,веръяны
1120,riechen::V,cheirar,зынъяны
1121,fühlen::V,sentir,шӧдыны
1122,scheinen::V,parecer,адскыны
1123,zu sehen sein::V,estar à vista,адӟиськыны
1124,vernehmen::V,ouvir,кылыны
1125,frieren::V,ter frio,кынмыны
1126,tun::V,fazer,карыны
1127,können::V,saber,быгатыны
1128,wollen::V,querer,потыны
1129,anfangen::V,iniciar,кутскыны
1130,beenden::V,acabar,быдтыны
1131,beenden::V,acabar,быдэстыны
1132,beenden::V,terminar,быдтыны
1133,beenden::V,terminar,быдэстыны
1134,aufhören::V,cessar,дугдыны
1135,aufhören::V,desistir,дугдыны
1136,gelingen::V,sair bem,быгатыны
1137,gelingen::V,sair bem,луыны
1138,gelingen::V,dar bom resultado,быгатыны
1139,gelingen::V,dar bom resultado,луыны
1140,geraten::V,sair,лэсяны
1141,geraten::V,dar resultado,лэсяны
1142,öffnen::V,abrir,усьтыны
1143,schließen::V,fechar,пытсаны
1144,stellen::V,pôr,пуктыны
1145,stellen::V,colocar,пуктыны
1146,setzen::V,pôr,пуктыны
1147,setzen::V,meter,пуктыны
1148,legen::V,pôr,поныны
1149,legen::V,meter,поныны
1150,berühren::V,tocar,исаны
1151,verbinden::V,unir,герӟаны
1152,verbinden::V,ligar,герӟаны
1153,bedecken::V,cobrir,пытсаны
1154,aufhängen::V,pendurar,ошыны
1155,anzünden::V,acender,ӝуатыны
1156,aufheben::V,apanhar,ӝутыны
1157,aufheben::V,levantar,ӝутыны
1158,zurücklassen::V,deixar,кельтыны
1159,verlieren::V,perder,ыштыны
1160,fallen lassen::V,deixar cair,уськытыны
1161,machen::V,fazer,лэсьтыны
1162,herstellen::V,produzir,лэсьтыны
1163,bauen::V,edificar,пуктыны
1164,bauen::V,construir,пуктыны
1165,reparieren::V,reparar,тупатыны
1166,reparieren::V,consertar,тупатыны
1167,verbessern::V,melhorar,умоятыны
1168,ändern::V,mudar,воштыны
1169,ändern::V,alterar,воштыны
1170,graben::V,cavar,копаны
1171,beugen::V,curvar,губыртыны
1172,biegen::V,vergar,куасаны
1173,drehen::V,girar,бергатыны
1174,wenden::V,virar,берыктыны
1175,wenden::V,voltar,берыктыны
1176,umdrehen::V,virar,берыктыны
1177,umdrehen::V,revolver,берыктыны
1178,heben::V,levantar,ӝутыны
1179,hochheben::V,erguer,ӝутъяны
1180,hochheben::V,levantar,ӝутъяны
1181,ergreifen::V,apanhar,кутыны
1182,ergreifen::V,apanhar,кырмыны
1183,halten::V,segurar,возьыны
1184,drücken::V,apertar,зӥбыны
1185,drücken::V,apertar,пачкатыны
1186,schieben::V,empurrar,донганы
1187,kratzen::V,raspar,вуштыны
1188,lecken::V,lamber,нюлыны
1189,beißen::V,morder,куртчыны
1190,abreißen::V,arrancar,ишкалтыны
1191,abschneiden::V,talhar,шорыны
1192,abschneiden::V,talhar,вандыны
1193,binden::V,ligar,керттыны
1194,stecken::V,meter,мертчытыны
1195,stecken::V,enfiar,мертчытыны
1196,brechen::V,romper,тӥяны
1197,brechen::V,quebrar,тӥяны
1198,klopfen::V,bater,йыганы
1199,klopfen::V,bater,шарккетыны
1200,hauen::V,bater,жугыны
1201,hauen::V,bater,тышканы
1202,kleben::V,colar,лякыны
1203,reiben::V,esfregar,зыраны
1204,reiben::V,esfregar,вуштыны
1205,streichen::V,barrar,зыраны
1206,schleifen::V,afiar,шерыны
1207,schneiden::V,cortar,вандыны
1208,rütteln::V,sacudir,зуркатыны
1209,schütteln::V,abanar,куалекъятыны
1210,schütteln::V,sacudir,куалекъятыны
1211,schwenken::V,agitar,шонаны
1212,schütten::V,deitar,лэзьыны
1213,füllen::V,encher,тырмытыны
1214,einwickeln::V,envolver,биньыны
1215,einwickeln::V,embrulhar,биньыны
1216,tragen::V,levar,нуыны
1217,tragen::V,trazer,нуыны
1218,schleppen::V,arrastar,кыскыны
1219,ziehen::V,puxar,кыскыны
1220,aufbewahren::V,guardar,возьыны
1221,aufbewahren::V,conservar,возьыны
1222,werfen::V,lançar,куяны
1223,werfen::V,lançar,лэзяны
1224,fangen::V,apanhar,кутыны
1225,packen::V,agarrar,кутыны
1226,packen::V,agarrar,кырмыны
1227,verstecken::V,esconder,ватыны
1228,teilen::V,partir,люкыны
1229,teilen::V,dividir,люкыны
1230,schicken::V,enviar,ыстыны
1231,bringen::V,trazer,вайыны
1232,hinzufügen::V,acrescentar,ватсаны
1233,bekommen::V,obter,басьтыны
1234,erhalten::V,receber,басьтыны
1235,nehmen::V,tomar,кутыны
1236,nehmen::V,tomar,басьтыны
1237,wählen::V,eleger,бырйыны
1238,wählen::V,escolher,бырйыны
1239,auswählen::V,escolher,бырйыны
1240,auswählen::V,seleccionar,бырйыны
1241,bewahren::V,guardar,возьыны
1242,bewahren::V,conservar,возьыны
1243,behindern::V,impedir,могӟытыны
1244,verderben::V,estragar,сӧрыны
1245,verderben::V,corromper,сӧрыны
1246,beschädigen::V,danificar,урод лэсьтыны
1247,zerbrechen::V,romper,сӧрыны
1248,zerbrechen::V,quebrar,сӧрыны
1249,zerreißen::V,rasgar,кесяны
1250,zerstören::V,destruir,куашкатыны
1251,verbrennen::V,queimar,сутыны
1252,geben::V,dar,сётыны
1253,reichen::V,passar,сётыны
1254,schenken::V,oferecer,кузьманы
1255,versprechen::V,prometer,кыл сётыны
1256,wünschen::V,desejar,сӥзьыны
1257,loben::V,louvar,ушъяны
1258,küssen::V,beijar,чупаны
1259,wiegen::V,embalar,веттаны
1260,wiegen::V,embalar,лэйкатыны
1261,zudecken::V,tapar,шобыртыны
1262,zudecken::V,cobrir,шобыртыны
1263,wecken::V,acordar,сайкатыны
1264,wecken::V,despertar,сайкатыны
1265,zeigen::V,mostrar,возьматыны
1266,führen::V,guiar,нуыны
1267,führen::V,conduzir,нуыны
1268,lehren::V,ensinar,дышетыны
1269,unterrichten::V,instruir,дышетыны
1270,aufziehen::V,criar,будэтыны
1271,leiten::V,dirigir,кивалтыны
1272,leiten::V,conduzir,кивалтыны
1273,antreiben::V,impelir,дыртытыны
1274,lassen::V,fazer,-ытыны
1275,einladen::V,convidar,ӧтьыны
1276,vereinigen::V,unir,огазеяны
1277,vereinigen::V,reunir,огазеяны
1278,besuchen::V,ir ver,адӟыськыны
1279,besuchen::V,visitar,адӟыськыны
1280,treffen::V,encontrar,пумитаны
1281,sich versammeln::V,reunir-se,люкаськыны
1282,spielen::V,jogar,шудыны
1283,spielen::V,brincar,шудыны
1284,singen::V,cantar,кырӟаны
1285,tanzen::V,bailar,эктыны
1286,sich trennen::V,apartar-se,люкиськыны
1287,verlassen::V,deixar,куштыны
1288,verlassen::V,abandonar,куштыны
1289,retten::V,salvar,утьыны
1290,bewachen::V,vigiar,возьманы
1291,bewachen::V,guardar,возьманы
1292,schützen::V,proteger,утялтыны
1293,verteidigen::V,defender,возьманы
1294,sich schlagen::V,brigar,жугиськыны
1295,sich schlagen::V,bater-se,жугиськыны
1296,schießen::V,disparar,ыбылӥськны
1297,siegen::V,vencer,вормыны
1298,ärgern::V,irritar,вожпоттыны
1299,ärgern::V,aborrecer,вожпоттыны
1300,schlagen::V,bater,жуккыны
1301,treten::V,pisar,лёганы
1302,stechen::V,picar,бышкалтыны
1303,stoßen::V,empurrar,донгыны
1304,stehlen::V,furtar,вораны
1305,stehlen::V,furtar,лушканы
1306,stören::V,perturbar,люкетыны
1307,belästigen::V,incomodar,акыльтыны
1308,belästigen::V,incomodar,вукылмыны
1309,belästigen::V,importunar,акыльтыны
1310,belästigen::V,importunar,вукылмыны
1311,verbergen::V,ocultar,ватыны
1312,verbergen::V,esconder,ватыны
1313,täuschen::V,iludir,алданы
1314,täuschen::V,enganar,алданы
1315,betrügen::V,burlar,пӧяны
1316,betrügen::V,enganar,пӧяны
1317,töten::V,matar,виыны
1318,wohnen::V,morar,улыны
1319,arbeiten::V,trabalhar,ужаны
1320,sammeln::V,recolher,бичаны
1321,sammeln::V,coleccionar,бичаны
1322,pflücken::V,colher,ишкыны
1323,jagen::V,caçar,пӧйшураны
1324,fischen::V,pescar,чорыганы
1325,fassen::V,apanhar,кутыны
1326,hüten::V,guardar,возьманы
1327,treiben::V,conduzir,улляны
1328,anbinden::V,atar,думыны
1329,füttern::V,dar de comer a,сюдыны
1330,melken::V,ordenhar,кыскыны
1331,hacken::V,rachar,кораны
1332,gießen::V,regar,киськаны
1333,reifen::V,amadurecer,вуыны
1334,reifen::V,amadurecer,кисьманы
1335,zubereiten::V,preparar,лесьтыны
1336,kochen::V,cozer,пӧзьтыны
1337,backen::V,cozer,пыжыны
1338,braten::V,assar,пыжыны
1339,braten::V,fritar,пыжыны
1340,umrühren::V,remexer,сураны
1341,stricken::V,tricotar,керттыны
1342,stricken::V,fazer malha,керттыны
1343,nähen::V,coser,вурыны
1344,nähen::V,costurar,вурыны
1345,färben::V,tingir,буяны
1346,färben::V,colorir,буяны
1347,reinigen::V,limpar,сузяны
1348,reinigen::V,purificar,сузяны
1349,waschen::V,lavar,мисьтаськыны
1350,abwischen::V,limpar,ӵушылыны
1351,abwischen::V,esfregar,ӵушылыны
1352,spülen::V,lavar,гылъяны
1353,spülen::V,enxaguar,гылъяны
1354,fegen::V,varrer,ӵужыны
1355,kehren::V,varrer,ӵужыны
1356,baden::V,banhar,пыласькыны
1357,baden::V,tomar banho,пыласькыны
1358,sich waschen::V,lavar-se,пыласькыны
1359,ausziehen::V,despir,кыльыны
1360,anziehen::V,vestir,дӥсяны
1361,sich anziehen::V,vestir-se,дӥсьяськыны
1362,kämmen::V,pentear,сынаны
1363,schmücken::V,adornar,чеберъяны
1364,sagen::V,dizer,шуыны
1365,sagen::V,dizer,вераны
1366,sprechen::V,falar,вераськыны
1367,reden::V,falar,вераськыны
1368,sich unterhalten::V,conversar,вераськыны
1369,fragen::V,perguntar,юаны
1370,bitten::V,pedir,курыны
1371,erzählen::V,contar,вераны
1372,erzählen::V,contar,мадьыны
1373,mitteilen::V,comunicar,ивортыны
1374,mitteilen::V,participar,ивортыны
1375,nennen::V,nomear,шуыны
1376,nennen::V,apelidar,шуыны
1377,rufen::V,chamar,ӧтьыны
1378,prahlen::V,gabar-se,ушъяськыны
1379,prahlen::V,vangloriar-se,ушъяськыны
1380,übersetzen::V,traduzir,берыктыны
1381,denken::V,pensar,малпаны
1382,glauben::V,crer,оскыны
1383,bemerken::V,notar,адӟыны
1384,bemerken::V,observar,адӟыны
1385,erkennen::V,reconhecer,тодыны
1386,begreifen::V,apreender,валаны
1387,begreifen::V,compreender,валаны
1388,verstehen::V,entender,валаны
1389,verstehen::V,compreender,валаны
1390,lernen::V,aprender,дышетскыны
1391,wissen::V,saber,тодыны
1392,sich erinnern an::V,lembrar-se de,тодэ вайыны
1393,sich erinnern an::V,recordar-se de,тодэ вайыны
1394,vergessen::V,esquecer,вунэтыны
1395,messen::V,medir,мертаны
1396,zählen::V,contar,лыдъяны
1397,rechnen::V,calcular,лыдъяны
1398,lesen::V,ler,лыдӟыны
1399,malen::V,pintar,суреданы
1400,zeichnen::V,desenhar,суреданы
1401,schreiben::V,escrever,гожъяны
1402,besitzen::V,possuir,луыны
1403,kaufen::V,comprar,басьтыны
1404,verkaufen::V,vender,вузаны
1405,bezahlen::V,pagar,тырыны
1406,zahlen::V,pagar,тырыны
1407,beherrschen::V,imperar,кузёяськыны
1408,ertragen::V,suportar,чиданы
