,Concept_ID,xal,hr
810,rechter::A,барун,desni
811,anderer::A,талдан,drugi
812,anderer::A,талдан,drugačiji
813,erster::A,негдгч,prvi
814,zweiter::A,хойрдгч,drugi
815,dritter::A,һурвдгч,treći
816,letzter::A,отхн,zadnji
817,allein::ADV,һанцарн,sam
818,auf einmal::ADV,нег дәкҗ,istodobno
819,zusammen::ADV,хамдан,skupa
820,zusammen::ADV,хамдан,zajedno
821,lange::ADV,удан,dugo
822,plötzlich::ADV,генткн,naglo
823,plötzlich::ADV,генткн,iznenada
824,sofort::ADV,дарунь,odmah
825,später::ADV,сүүлд,kasnije
826,jetzt::ADV,ода,sad
827,jetzt::ADV,ода,sada
828,heute::ADV,эндр,danas
829,morgen::ADV,маңһдур,sutra
830,bald::ADV,дарунь,skoro
831,bald::ADV,дарунь,doskora
832,dann::ADV,дәкәд,zatim
833,gestern::ADV,өцклдүр,juče
834,gestern::ADV,өцклдүр,jučer
835,einst::ADV,нег саамд,negda
836,einst::ADV,нег саамд,nekada
837,damals::ADV,тиигхд,tada
838,damals::ADV,тиигхд,onda
839,danach::ADV,тегәд,poslije
840,danach::ADV,тегәд,nakon toga
841,vorher::ADV,урд,prije
842,vorher::ADV,урд,prije toga
843,zuerst::ADV,түрүләд,prvo
844,zuerst::ADV,түрүләд,najprije
845,einmal::ADV,нег дәкҗ,jednom
846,einmal::ADV,нег дәкҗ,jedanput
847,manchmal::ADV,зәрмдән,katkad
848,manchmal::ADV,зәрмдән,katkada
849,oft::ADV,хара биш,često
850,oft::ADV,хатяр биш,često
851,oft::ADV,дару-дарунь,često
852,immer::ADV,оньдинд,vazda
853,immer::ADV,оньдинд,uvijek
854,niemals::ADV,кезә чмгн биш,nikad
855,niemals::ADV,кезә чмгн биш,nikada
856,hier::ADV,энд,tu
857,hier::ADV,энд,ovdje
858,hier::ADV,энүнд,tu
859,hier::ADV,энүнд,ovdje
860,hierhin::ADV,нааран,amo
861,hierhin::ADV,нааран,ovamo
862,von hier::ADV,эндәс,odavde
863,dort::ADV,тенд,ondje
864,dorthin::ADV,тиигән,onamo
865,geradeaus::ADV,шуд,ravno
866,vorwärts::ADV,уралан,naprijed
867,rückwärts::ADV,гедргән,natrag
868,zurück::ADV,хәрү,nazad
869,zurück::ADV,хәрү,natrag
870,unten::ADV,дор,dolje
871,hinab::ADV,дор,nizbrdo
872,hinab::ADV,доракшан,nizbrdo
873,oben::ADV,деер,gore
874,hinauf::ADV,өөдән,uzbrdo
875,hinauf::ADV,деер,uzbrdo
876,überall::ADV,альд болв чигн,svuda
877,überall::ADV,альд болв чигн,svagdje
878,nicht::ADV,эс,ne
879,nicht::ADV,биш,ne
880,nicht::ADV,бичә,ne
881,ein wenig::ADV,баахн,malo
882,ein wenig::ADV,баахнар,malo
883,kaum::ADV,әрә,tek
884,kaum::ADV,әрә,jedva
885,sehr::ADV,йир,jako
886,sehr::ADV,йир,veoma
887,so::ADV,иигҗ,tako
888,so::ADV,иигҗ,ovako
889,noch::ADV,ода чигн,još
890,nur::ADV,һанцхн,samo
891,schon::ADV,одх,već
892,wieder::ADV,бас,opet
893,wieder::ADV,бас,ponovo
894,vergebens::ADV,киидән,uzalud
895,vergebens::ADV,киидән,zabadava
896,vor::PRP,урд,pred
897,vor::PRP,урд,ispred
898,hinter::PRP,ца,za
899,hinter::PRP,ца,iza
900,unter::PRP,дор,pod
901,unter::PRP,дор,ispod
902,durch::PRP,ивт,po
903,durch::PRP,ивт,kroz
904,durch::PRP,дундаһур,po
905,durch::PRP,дундаһур,kroz
906,neben::PRP,хаҗуд,kraj
907,neben::PRP,хаҗуд,pored
908,neben::PRP,хаҗуд,pokraj
909,zwischen::PRP,хоорнд,među
910,zwischen::PRP,хоорнд,između
911,wegen::PRP,көлтә,radi
912,wegen::PRP,көлтә,zbog
913,wegen::PRP,деерәс,radi
914,wegen::PRP,деерәс,zbog
915,dies::PRN,эн,ovo
916,das::PRN,тер,to
917,das::PRN,тер,ono
918,alles::PRN,цуһар,sve
919,ich::PRN,би,ja
920,du::PRN,чи,ti
921,er::PRN,тер,on
922,wir::PRN,мадн,mi
923,ihr::PRN,та,vi
924,sie::PRN,тедн,oni
925,was::FPRN,юн,što
926,wer::FPRN,кен,tko
927,wo::FADV,хама,gdje
928,wohin::FADV,хамаран,kuda
929,wohin::FADV,хамаран,kamo
930,wie::FADV,яһҗ,kako
931,wie::FADV,яһад,kako
932,warum::FADV,юңгад,zašto
933,wieviel::FNUM,кедү,koliko
934,eins::NUM,негн,jedan
935,zwei::NUM,хойр,dva
936,drei::NUM,һурвн,tri
937,vier::NUM,дөрвн,četiri
938,fünf::NUM,тавн,pet
939,sechs::NUM,зурһан,šest
940,sieben::NUM,долан,sedam
941,acht::NUM,нәәмн,osam
942,neun::NUM,йисн,devet
943,zehn::NUM,арвн,deset
944,elf::NUM,арвн негн,jedanaest
945,zwölf::NUM,арвн хойр,dvanaest
946,zwanzig::NUM,хөрн,dvadeset
947,dreißig::NUM,һучн,trideset
948,vierzig::NUM,дөчн,četrdeset
949,fünfzig::NUM,тәвн,pedeset
950,sechzig::NUM,җирн,šezdeset
951,siebzig::NUM,далн,sedamdeset
952,achtzig::NUM,найн,osamdeset
953,neunzig::NUM,йирн,devetdeset
954,hundert::NUM,зун,sto
955,tausend::NUM,миңһн,tisuća
956,und::CNJ,болн,i
957,und::CNJ,болн,te
958,oder::CNJ,эс гиҗ,ili
959,oder::CNJ,эс гихлә,ili
960,stehen::V,зогсх,stajati
961,sitzen::V,суух,sjediti
962,liegen::V,кевтх,ležati
963,hängen::V,өлгәтә бәәх,visiti
964,werden::V,болх,postati
965,werden::V,болх,činiti se
966,passieren::V,болх,desiti se
967,passieren::V,болх,dogoditi se
968,beginnen::V,эклх,početi
969,enden::V,төгсх,prestati
970,enden::V,төгсх,svršiti se
971,wechseln::V,хүврх,mijenjati se
972,aufgehen[Sonne]::V,һарх,izići
973,untergehen[Sonne]::V,орх,zaći
974,untergehen[Sonne]::V,сүүрлх,zaći
975,scheinen[Sonne]::V,герлтх,sijati
976,donnern::V,күрҗңнх,grmjeti
977,wehen::V,сальклх,duhati
978,strömen::V,һооҗх,strujati
979,fließen::V,урсх,teći
980,sich drehen::V,эргх,obrtati se
981,sich drehen::V,эргх,vrtjeti se
982,schwanken::V,дәәвлх,teturati
983,schwanken::V,дәәвлх,kolebati se
984,schwingen::V,нәәхлх,njihati
985,schwingen::V,нәәхлх,titrati
986,fallen::V,унх,padati
987,fallen::V,киисх,padati
988,brennen::V,шатх,gorjeti
989,rauchen::V,ута һарһх,dimiti se
990,regnen::V,орх,kišiti
991,regnen::V,орх,daždjeti
992,gefrieren::V,мөстх,smrznuti se
993,tauen::V,хәәлх,kopnjeti
994,tauen::V,хәәлх,kraviti se
995,schmelzen::V,хәәлх,topiti se
996,schmelzen::V,хәәлгдх,topiti se
997,trocknen::V,эврх,sušiti se
998,sieden::V,буслх,kipjeti
999,sieden::V,буслх,ključati
1000,faulen::V,үмкәрх,gnjiti
1001,verfaulen::V,илҗрх,sagnjiti
1002,reißen::V,тасрх,otrgnuti se
1003,versinken::V,чивх,tonuti
1004,versinken::V,чивх,propasti
1005,vergehen::V,болх,prolaziti
1006,erscheinen::V,һарх,pojaviti se
1007,verschwinden::V,уга болх,nestati
1008,verschwinden::V,уга болх,izgubiti se
1009,sinken::V,татгдх,trgnuti
1010,sinken::V,татгдх,spustiti se
1011,abnehmen::V,хасгдх,opasti
1012,zunehmen::V,өсх,povećati se
1013,steigen::V,немх,uzići
1014,steigen::V,немх,nadoći
1015,wachsen::V,өсх,rasti
1016,wachsen::V,урһх,rasti
1017,glänzen::V,гилвкх,blistati
1018,glänzen::V,гилвкх,sjati se
1019,funkeln::V,цәклх,svjetlucati
1020,lärmen::V,шууглдх,bučati
1021,lärmen::V,шууглдх,galamiti
1022,läuten::V,хоңх,zvoniti
1023,klingeln::V,җиңнулх,zvoniti
1024,klirren::V,җиңнх,zvečati
1025,brausen::V,догшрхх,hujati
1026,rauschen::V,сарҗңнх,šumiti
1027,rauschen::V,сарҗңнх,šuškati
1028,klingen::V,ә һарх,zvučati
1029,bellen::V,хуцх,lajati
1030,heulen::V,уульх,zavijati
1031,blasen::V,үләх,puhati
1032,pfeifen::V,ишкрх,fućkati
1033,schreien::V,хәәкрх,vikati
1034,schreien::V,хәәкрх,kričati
1035,stöhnen::V,түңшх,stenjati
1036,zittern::V,дагҗннх,drhtati
1037,zittern::V,дагҗннх,trepetati
1038,leben::V,бәәх,živjeti
1039,geboren werden::V,төрх,roditi se
1040,atmen::V,әмсхлх,disati
1041,trinken::V,уух,piti
1042,essen::V,идх,jesti
1043,schlucken::V,зальгх,gutati
1044,müde werden::V,көшх,umoriti se
1045,einschlafen::V,унтх,usnuti
1046,einschlafen::V,унтх,zaspati
1047,schlafen::V,нөөрсх,spati
1048,aufwachen::V,серх,probuditi se
1049,aufstehen::V,босх,ustati
1050,sich erholen::V,амрх,odmoriti se
1051,krank werden::V,гемтх,oboljeti se
1052,krank werden::V,гемтх,razboljeti se
1053,krank sein::V,шалтглх,bolovati
1054,schmerzen::V,өвдх,boljeti
1055,husten::V,ханях,kašljati
1056,genesen::V,эдгх,ozdraviti
1057,genesen::V,эдгх,oporaviti se
1058,sterben::V,үкх,umrijeti
1059,sterben::V,өңгрх,umrijeti
1060,umkommen::V,үкх,skapati
1061,sich bewegen::V,көдлх,gibati se
1062,sich bewegen::V,көдлх,kretati se
1063,sich bewegen::V,көндрх,gibati se
1064,sich bewegen::V,көндрх,kretati se
1065,sich rühren::V,көндрх,maknuti se
1066,sich erheben::V,босх,dići se
1067,sich setzen::V,суух,sjesti
1068,hinfallen::V,унх,pasti
1069,hinfallen::V,киисх,pasti
1070,laufen::V,йовх,hodati
1071,schreiten::V,алхх,stupati
1072,spazierengehen::V,сергҗ йовх,šetati se
1073,eilen::V,шулудх,hitati
1074,sich beeilen::V,адһх,požuriti se
1075,sich beeilen::V,шамдх,požuriti se
1076,sausen::V,хурдлх,juriti
1077,sausen::V,йир_хурдар_гүүх,juriti
1078,sausen::V,йир_хурдар_йовх,juriti
1079,rennen::V,гүүх,trčati
1080,springen::V,һәрәдх,skakati
1081,klettern::V,давшх,popeti se
1082,klettern::V,давшх,penjati se
1083,schaukeln::V,дүүдңндх,ljuljati se
1084,kriechen::V,мөлкх,puzati
1085,kriechen::V,мөлкх,gmizati
1086,schwimmen::V,усчх,plivati
1087,tauchen::V,булхх,roniti
1088,tauchen::V,булхх,gnjuriti
1089,rudern::V,хәәвдх,veslati
1090,fahren::V,йовх,voziti se
1091,fliegen::V,нисх,letjeti
1092,fliegen::V,нисх,lijetati
1093,gehen::V,йовх,ići
1094,weggehen::V,йовх,otići
1095,weggehen::V,одх,otići
1096,weggehen::V,һарх,otići
1097,weggehen::V,мөрлх,otići
1098,abfahren::V,мордх,krenuti
1099,abfahren::V,мордх,otputovati
1100,anhalten::V,зогсх,stati
1101,anhalten::V,зогсх,zaustaviti
1102,hineingehen::V,орх,ulaziti
1103,eintreten::V,орх,ući
1104,kommen::V,ирх,doći
1105,ankommen::V,ирх,stići
1106,zurückkommen::V,орх,vratiti se
1107,zurückkommen::V,орх,povratiti se
1108,bleiben::V,бәәх,ostati
1109,warten::V,күләх,čekati
1110,erwarten::V,күләх,očekivati
1111,suchen::V,хәәх,tražiti
1112,finden::V,олх,naći
1113,versuchen::V,седх,pokušati
1114,vorbereiten::V,белдх,spremiti
1115,vorbereiten::V,белдх,pripremiti
1116,lieben::V,дурлх,voljeti
1117,mögen::V,таассгдх,voljeti
1118,lachen::V,инәх,smijati se
1119,rühren::V,уйрах,taknuti
1120,weinen::V,уульх,plakati
1121,schimpfen::V,харах,psovati
1122,sich ärgern::V,уурлх,ljutiti se
1123,sich fürchten::V,әәх,bojati se
1124,fürchten::V,әәх,bojati se
1125,fürchten::V,сүрдх,bojati se
1126,fliehen::V,зулх,pobjeći
1127,flüchten::V,орһх,utjeći
1128,flüchten::V,зулх,utjeći
1129,sehen::V,үзх,vidjeti
1130,anschauen::V,харх,ogledati
1131,ansehen::V,хәләх,gledati
1132,ansehen::V,үзх,gledati
1133,hören::V,соңсх,čuti
1134,zuhören::V,соңсх,slušati
1135,probieren::V,амсх,probati
1136,riechen::V,үнрчлх,osjećati miris
1137,fühlen::V,медх,osjećati
1138,scheinen::V,болҗ медгдх,činiti se
1139,scheinen::V,миниһәр болхла,činiti se
1140,scheinen::V,болад бәәх,činiti se
1141,zu sehen sein::V,үзгдх,biti vidljiv
1142,vernehmen::V,соңсх,saznati
1143,frieren::V,даарх,zima je
1144,tun::V,кех,raditi
1145,können::V,чадх,moći
1146,wollen::V,дурлх,htjeti
1147,anfangen::V,эклх,početi
1148,beenden::V,дуусх,svršiti
1149,beenden::V,дуусх,dovršiti
1150,aufhören::V,уурх,prestati
1151,gelingen::V,бүтх,uspjeti
1152,gelingen::V,күцәх,uspjeti
1153,geraten::V,болх,desiti se
1154,öffnen::V,секх,otvoriti
1155,schließen::V,хаах,zatvoriti
1156,stellen::V,тәвх,metnuti
1157,stellen::V,тәвх,postaviti
1158,setzen::V,суулһх,posaditi
1159,legen::V,тәвх,polagati
1160,berühren::V,көндәх,doticati
1161,berühren::V,көндәх,dodirivati
1162,verbinden::V,боох,spojiti
1163,verbinden::V,боох,zavezati
1164,bedecken::V,хучх,pokriti
1165,bedecken::V,бүркх,pokriti
1166,aufhängen::V,өлгх,objesiti
1167,anzünden::V,асах,upaliti
1168,anzünden::V,асах,zapaliti
1169,anzünden::V,шатах,upaliti
1170,anzünden::V,шатах,zapaliti
1171,aufheben::V,өөдән өргх,podići
1172,aufheben::V,өөдән өргх,podignuti
1173,zurücklassen::V,үлдәх,ostaviti
1174,zurücklassen::V,үлдәх,pustiti natrag
1175,verlieren::V,геех,izgubiti
1176,fallen lassen::V,алдх,ispustiti
1177,machen::V,кех,uraditi
1178,machen::V,кех,načiniti
1179,machen::V,кех,napraviti
1180,herstellen::V,кех,proizvesti
1181,bauen::V,тосхх,graditi
1182,reparieren::V,ясх,popraviti
1183,verbessern::V,сәәрүлх,poboljšati
1184,ändern::V,хүврәх,promijeniti
1185,graben::V,малтх,kopati
1186,graben::V,малтх,kopkati
1187,beugen::V,нуһлх,saviti
1188,biegen::V,матилһх,saviti
1189,biegen::V,матилһх,sagnuti
1190,drehen::V,эргүлх,vrtjeti
1191,wenden::V,көмрх,obrnuti
1192,wenden::V,эргүлх,obrnuti
1193,umdrehen::V,эргүлх,okrenuti
1194,umdrehen::V,эргүлх,prevŕnuti
1195,heben::V,өргх,dizati
1196,heben::V,деер өргх,dizati
1197,hochheben::V,өргх,dignuti
1198,ergreifen::V,бәрх,uhvatiti
1199,ergreifen::V,бәрх,prihvatiti
1200,halten::V,бәрх,držati
1201,drücken::V,шахх,pritiskivati
1202,schieben::V,түлкх,gurati
1203,kratzen::V,мааҗх,česati
1204,kratzen::V,мааҗх,grepsti
1205,lecken::V,долах,lizati
1206,beißen::V,хазх,ujesti
1207,beißen::V,хазх,gristi
1208,abreißen::V,таслх,otkinuti
1209,abschneiden::V,тәәрх,odrezati
1210,binden::V,боох,vezati
1211,stecken::V,шаах,turiti
1212,stecken::V,хатхх,turiti
1213,brechen::V,хамхлх,slomiti
1214,klopfen::V,цокх,lupati
1215,klopfen::V,цокх,kucati
1216,hauen::V,цокх,tući
1217,hauen::V,цокх,udarati
1218,kleben::V,наах,lijepiti
1219,reiben::V,зүлгх,trti
1220,streichen::V,наах,namazati
1221,streichen::V,лашх,namazati
1222,streichen::V,түркх,namazati
1223,schleifen::V,хурцлх,brusiti
1224,schneiden::V,хәәчлх,rezati
1225,rütteln::V,дәәвлүлх,drmati
1226,schütteln::V,сегсрх,tresti
1227,schwenken::V,дайлх,mahati
1228,schütten::V,кех,sipati
1229,schütten::V,кех,lijevati
1230,füllen::V,дүүргх,napuniti
1231,einwickeln::V,орах,umotati
1232,einwickeln::V,орах,zamotati
1233,tragen::V,зөөх,nositi
1234,schleppen::V,чирх,tegliti
1235,ziehen::V,татх,vući
1236,aufbewahren::V,хадһлх,čuvati
1237,werfen::V,хайх,bacati
1238,fangen::V,бәрх,loviti
1239,fangen::V,бәрх,hvatati
1240,fangen::V,хавлх,loviti
1241,fangen::V,хавлх,hvatati
1242,packen::V,бәрх,ščepati
1243,packen::V,бәрх,zgrabiti
1244,verstecken::V,дүрх,sakriti
1245,verstecken::V,бултулх,sakriti
1246,teilen::V,хувах,podijeliti
1247,schicken::V,илгәх,slati
1248,bringen::V,авч ирх,donijeti
1249,hinzufügen::V,немх,dodati
1250,hinzufügen::V,немх,pridati
1251,bekommen::V,авх,dobiti
1252,erhalten::V,авх ,primiti
1253,nehmen::V,авх,uzeti
1254,wählen::V,шүүх,izabrati
1255,auswählen::V,шүүх,odabrati
1256,bewahren::V,хадһлх,sačuvati
1257,bewahren::V,кевтнь үлдәх,sačuvati
1258,bewahren::V,кевтнь бәәлһх,sačuvati
1259,behindern::V,харшлх,smetati
1260,verderben::V,үрәх,pokvariti
1261,beschädigen::V,эвдх,oštetiti
1262,zerbrechen::V,күүлх,razbiti
1263,zerbrechen::V,күүлх,prelomiti
1264,zerbrechen::V,хамхлх,razbiti
1265,zerbrechen::V,хамхлх,prelomiti
1266,zerreißen::V,шуучх,poderati
1267,zerreißen::V,шуучх,rastrgnuti
1268,zerstören::V,эвдх,razoriti
1269,zerstören::V,эвдх,razrušiti
1270,verbrennen::V,шатах,spaliti
1271,verbrennen::V,шатах,sagorjeti
1272,geben::V,өгх,dati
1273,reichen::V,өгх,pružiti
1274,schenken::V,белглх,darivati
1275,versprechen::V,амлх,obećati
1276,wünschen::V,сә хәәх,željeti
1277,loben::V,магтх,hvaliti
1278,küssen::V,үмсх,ljubiti
1279,wiegen::V,саатулх,njihati
1280,wiegen::V,саатулх,ljuljati
1281,zudecken::V,бүркх,pokriti
1282,wecken::V,серүлх,probuditi
1283,zeigen::V,үзүлх,pokazati
1284,führen::V,көтлх,voditi
1285,lehren::V,заах,učiti
1286,lehren::V,сурһх,učiti
1287,unterrichten::V,сурһх,poučiti
1288,unterrichten::V,багшлх,poučiti
1289,aufziehen::V,өскәх,uzgajati
1290,leiten::V,һардх,upravljati
1291,leiten::V,толһалх,upravljati
1292,antreiben::V,шамдах,natjeravati
1293,lassen::V,күч үзүлх,dati
1294,einladen::V,үрх,pozvati
1295,vereinigen::V,хамцулх,ujediniti
1296,besuchen::V,одх,posjetiti
1297,treffen::V,харһх,sresti
1298,sich versammeln::V,цуглрх,okupiti se
1299,sich versammeln::V,хурх,okupiti se
1300,spielen::V,наадх,igrati se
1301,singen::V,дуулх,pjevati
1302,tanzen::V,биилх,plesati
1303,sich trennen::V,хаһцх,razići se
1304,verlassen::V,хайх,ostaviti
1305,verlassen::V,хайх,napustiti
1306,retten::V,әм аврх,spasiti
1307,retten::V,әәмшгәс харсх,spasiti
1308,bewachen::V,харх,čuvati
1309,bewachen::V,харх,stražariti
1310,bewachen::V,манх,čuvati
1311,bewachen::V,манх,stražariti
1312,schützen::V,харсх,čuvati
1313,verteidigen::V,харсх,obraniti
1314,sich schlagen::V,гүвдлдх,biti se
1315,sich schlagen::V,гүвдлдх,udariti se
1316,schießen::V,хах,pucati
1317,schießen::V,хах,strijeljati
1318,siegen::V,диилх,pobijediti
1319,ärgern::V,уурлулх,ljutiti
1320,schlagen::V,цокх,biti
1321,schlagen::V,цокх,udariti
1322,schlagen::V,гүвдх,biti
1323,schlagen::V,гүвдх,udariti
1324,stechen::V,хатхх,ubosti
1325,stoßen::V,түлкчкх,gurnuti
1326,stehlen::V,хулхалх,ukrasti
1327,stören::V,һә болх,smetati
1328,belästigen::V,амр эс өгх,smetati
1329,belästigen::V,амр эс өгх,dosaditi
1330,verbergen::V,нуух,skriti
1331,verbergen::V,бултулх,skriti
1332,täuschen::V,меклх,obmanuti
1333,betrügen::V,меклх,prevarati
1334,betrügen::V,мек һарһх,prevarati
1335,töten::V,алх,ubiti
1336,wohnen::V,бәәх,stanovati
1337,arbeiten::V,көдлх,raditi
1338,sammeln::V,түүх,sabrati
1339,pflücken::V,түүх,ubrati
1340,pflücken::V,хурах,ubrati
1341,jagen::V,аңнх,loviti
1342,jagen::V,аңһучлх,loviti
1343,fischen::V,заһс аңнх,ribati
1344,fischen::V,заһс аңнх,loviti ribu
1345,fassen::V,бәрх,uloviti
1346,hüten::V,хәрүлх,pasti
1347,treiben::V,туух,goniti
1348,anbinden::V,уйх,privezati
1349,füttern::V,теҗәх,hraniti
1350,melken::V,саах,musti
1351,hacken::V,чавчх,sjeckati
1352,gießen::V,услх,politi
1353,reifen::V,болх,sazreti
1354,reifen::V,болвсрх,sazreti
1355,zubereiten::V,белдх,prigotoviti
1356,kochen::V,чанх,kuhati
1357,kochen::V,болһх,kuhati
1358,backen::V,болһх,peći
1359,braten::V,хуурх,peći
1360,braten::V,хуурх,pržiti
1361,umrühren::V,самрх,promiješati
1362,stricken::V,өлгх,plesti
1363,nähen::V,уйх,šiti
1364,färben::V,будх,obojiti
1365,reinigen::V,цеврлх,očistiti
1366,reinigen::V,цеврлх,počistiti
1367,waschen::V,уһах,prati
1368,abwischen::V,арчх,otrti
1369,spülen::V,зәәлх,isprati
1370,spülen::V,зәәлх,oplakati
1371,fegen::V,сәвүрдх,mesti
1372,fegen::V,сәвүрдх,pomesti
1373,kehren::V,сәвүрдх,mesti
1374,baden::V,өөмх,kupati se
1375,sich waschen::V,уһах,umiti se
1376,sich waschen::V,уһах,prati se
1377,sich waschen::V,бийән уһаҗ,umiti se
1378,sich waschen::V,бийән уһаҗ,prati se
1379,ausziehen::V,тәәлх,svući
1380,anziehen::V,өмсх,obući
1381,sich anziehen::V,хувцлх,obući se
1382,kämmen::V,самлх,češljati
1383,schmücken::V,чимх,uresiti
1384,schmücken::V,чимх,nakititi
1385,schmücken::V,кеерүлх,uresiti
1386,schmücken::V,кеерүлх,nakititi
1387,sagen::V,келх,reći
1388,sagen::V,келх,kazati
1389,sprechen::V,келх,govoriti
1390,reden::V,күүндх,govoriti
1391,reden::V,күүндх,besjediti
1392,reden::V,күр_кех,govoriti
1393,reden::V,күр_кех,besjediti
1394,sich unterhalten::V,күүндх,razgovarati se
1395,fragen::V,сурх,pitati
1396,bitten::V,эрх,moliti
1397,erzählen::V,келх,ispričati
1398,erzählen::V,келх,pripovjediti
1399,erzählen::V,келҗ өгх,ispričati
1400,erzählen::V,келҗ өгх,pripovjediti
1401,mitteilen::V,медүлх,saopćiti
1402,nennen::V,нерәдх,nazvati
1403,nennen::V,нер өгх,nazvati
1404,rufen::V,дуудх,zvati
1405,rufen::V,дуудх,dozvati
1406,prahlen::V,көөрх,hvalisati se
1407,übersetzen::V,орчулх,prevesti
1408,denken::V,санх,misliti
1409,glauben::V,шүтх,vjerovati
1410,glauben::V,нәәлх,vjerovati
1411,bemerken::V,темдглх,zapaziti
1412,bemerken::V,темдглх,primijetiti
1413,erkennen::V,таньх,prepoznati
1414,erkennen::V,медх,prepoznati
1415,begreifen::V,медх,pojmiti
1416,begreifen::V,медх,shvatiti
1417,verstehen::V,соңсх,razabrati
1418,lernen::V,сурх,učiti se
1419,wissen::V,медх,znati
1420,sich erinnern an::V,санх,sjetiti se
1421,vergessen::V,мартх,zaboraviti
1422,messen::V,кемҗәлх,mjeriti
1423,zählen::V,тоолх,brojiti
1424,rechnen::V,тоолх,računati
1425,lesen::V,умшх,čitati
1426,malen::V,зурх,slikati
1427,zeichnen::V,зурх,crtati
1428,schreiben::V,бичх,pisati
1429,besitzen::V,эзлх,imati
1430,besitzen::V,эзлх,posjedovati
1431,kaufen::V,хулдҗ авх,kupiti
1432,verkaufen::V,хулдх,prodati
1433,verkaufen::V,хулдх,raspačati
1434,verkaufen::V,гүүлгх,prodati
1435,verkaufen::V,гүүлгх,raspačati
1436,bezahlen::V,өгх,platiti
1437,zahlen::V,өгх,plaćati
1438,beherrschen::V,эзлх,vladati
1439,beherrschen::V,эзлх,gospodariti
1440,ertragen::V,даах,trpjeti
1441,ertragen::V,даах,podnijeti
1442,treten::V,,šutnuti
