,Concept_ID,se,lv
309,Bauch::N,tjåejjie,vēders
310,Bauch::N,tjoajvve,рушку
311,Bauch::N,tjoajvve,vēders
312,Bauch::N,čoavji,рушку
313,Bauch::N,čoavji,vēders
314,Bauch::N,čuáv'ji,рушку
315,Bauch::N,čuáv'ji,vēders
316,Bauch::N,čåu´jj,рушку
317,Bauch::N,čåu´jj,vēders
318,Bauch::N,чо̄ввьй,рушку
319,Bauch::N,чо̄ввьй,vēders
320,Nabel::N,naepie,гӧг
321,Nabel::N,naepie,naba
322,Nabel::N,náhpe,гӧг
323,Nabel::N,náhpe,naba
324,Nabel::N,náhpi,гӧг
325,Nabel::N,náhpi,naba
326,Nabel::N,nääpi,гӧг
327,Nabel::N,nääpi,naba
328,Nabel::N,nää´pp,гӧг
329,Nabel::N,nää´pp,naba
330,Nabel::N,на̄бпь,гӧг
331,Nabel::N,на̄бпь,naba
332,Busen::N,boenge,морӧс
333,Busen::N,boenge,krūts
334,Busen::N,bållå,морӧс
335,Busen::N,bållå,krūts
336,Busen::N,čižži,морӧс
337,Busen::N,čižži,krūts
338,Busen::N,njamma,морӧс
339,Busen::N,njamma,krūts
340,Busen::N,njižže,морӧс
341,Busen::N,njižže,krūts
342,Busen::N,nje´ǯǯ,морӧс
343,Busen::N,nje´ǯǯ,krūts
344,Busen::N,раннҍт,морӧс
345,Busen::N,раннҍт,krūts
346,Brust::N,mïelke,морӧс
347,Brust::N,mïelke,krūts
348,Brust::N,radde,морӧс
349,Brust::N,radde,krūts
350,Brust::N,mielgga,морӧс
351,Brust::N,mielgga,krūts
352,Brust::N,raddi,морӧс
353,Brust::N,raddi,krūts
354,Brust::N,radde,морӧс
355,Brust::N,radde,krūts
356,Brust::N,râ´dd,морӧс
357,Brust::N,râ´dd,krūts
358,Brust::N,раннҍт,морӧс
359,Brust::N,раннҍт,krūts
360,Schulter::N,åelkie,пельпом
361,Schulter::N,åelkie,plecs
362,Schulter::N,oalgge,пельпом
363,Schulter::N,oalgge,plecs
364,Schulter::N,hárdu,пельпом
365,Schulter::N,hárdu,plecs
366,Schulter::N,ärdee,пельпом
367,Schulter::N,ärdee,plecs
368,Schulter::N,uál'gi,пельпом
369,Schulter::N,uál'gi,plecs
370,Schulter::N,a´rddi,пельпом
371,Schulter::N,a´rddi,plecs
372,Schulter::N,vuä´lǧǧ,пельпом
373,Schulter::N,vuä´lǧǧ,plecs
374,Schulter::N,вуэллык,пельпом
375,Schulter::N,вуэллык,plecs
376,Arm::N,gïete,ки
377,Arm::N,gïete,roka
378,Arm::N,gïete,delms
379,Arm::N,giehta,ки
380,Arm::N,giehta,roka
381,Arm::N,giehta,delms
382,Arm::N,giehta,ки
383,Arm::N,giehta,roka
384,Arm::N,giehta,delms
385,Arm::N,kietâ,ки
386,Arm::N,kietâ,roka
387,Arm::N,kietâ,delms
388,Arm::N,kie'tâkaaṿâ,ки
389,Arm::N,kie'tâkaaṿâ,roka
390,Arm::N,kie'tâkaaṿâ,delms
391,Arm::N,ǩiõtt,ки
392,Arm::N,ǩiõtt,roka
393,Arm::N,ǩiõtt,delms
394,Arm::N,кӣдт,ки
395,Arm::N,кӣдт,roka
396,Arm::N,кӣдт,delms
397,Ellenbogen::N,gernjere,гырддза
398,Ellenbogen::N,gernjere,elkonis
399,Ellenbogen::N,garŋŋel,гырддза
400,Ellenbogen::N,garŋŋel,elkonis
401,Ellenbogen::N,gargŋil,гырддза
402,Ellenbogen::N,gargŋil,elkonis
403,Ellenbogen::N,käŋŋir,гырддза
404,Ellenbogen::N,käŋŋir,elkonis
405,Ellenbogen::N,kõõnjâr,гырддза
406,Ellenbogen::N,kõõnjâr,elkonis
407,Ellenbogen::N,карьнэль,гырддза
408,Ellenbogen::N,карьнэль,elkonis
409,Hand::N,gïete,ки
410,Hand::N,gïete,roka
411,Hand::N,gïete,plauksta
412,Hand::N,giehta,ки
413,Hand::N,giehta,roka
414,Hand::N,giehta,plauksta
415,Hand::N,giehta,ки
416,Hand::N,giehta,roka
417,Hand::N,giehta,plauksta
418,Hand::N,kietâ,ки
419,Hand::N,kietâ,roka
420,Hand::N,kietâ,plauksta
421,Hand::N,ǩiõtt,ки
422,Hand::N,ǩiõtt,roka
423,Hand::N,ǩiõtt,plauksta
424,Hand::N,кӣдт,ки
425,Hand::N,кӣдт,roka
426,Hand::N,кӣдт,plauksta
427,Handfläche::N,gïeten-låapoe,ки пыдӧс
428,Handfläche::N,gïeten-låapoe,delna
429,Handfläche::N,gïeten-låapoe,plauksta
430,Handfläche::N,giehtavuodo,ки пыдӧс
431,Handfläche::N,giehtavuodo,delna
432,Handfläche::N,giehtavuodo,plauksta
433,Handfläche::N,tjårmmåvuodo,ки пыдӧс
434,Handfläche::N,tjårmmåvuodo,delna
435,Handfläche::N,tjårmmåvuodo,plauksta
436,Handfläche::N,giehtaloahpu,ки пыдӧс
437,Handfläche::N,giehtaloahpu,delna
438,Handfläche::N,giehtaloahpu,plauksta
439,Handfläche::N,kiämád,ки пыдӧс
440,Handfläche::N,kiämád,delna
441,Handfläche::N,kiämád,plauksta
442,Handfläche::N,kuámmir,ки пыдӧс
443,Handfläche::N,kuámmir,delna
444,Handfläche::N,kuámmir,plauksta
445,Handfläche::N,kuä´m'mer,ки пыдӧс
446,Handfläche::N,kuä´m'mer,delna
447,Handfläche::N,kuä´m'mer,plauksta
448,Handfläche::N,ǩiõttǩeä´m'men,ки пыдӧс
449,Handfläche::N,ǩiõttǩeä´m'men,delna
450,Handfläche::N,ǩiõttǩeä´m'men,plauksta
451,Handfläche::N,ко̄а̄ллдэгк,ки пыдӧс
452,Handfläche::N,ко̄а̄ллдэгк,delna
453,Handfläche::N,ко̄а̄ллдэгк,plauksta
454,Handfläche::N,кӣдткоалдэгк,ки пыдӧс
455,Handfläche::N,кӣдткоалдэгк,delna
456,Handfläche::N,кӣдткоалдэгк,plauksta
457,Finger::N,soerme,чунь
458,Finger::N,soerme,pirksts
459,Finger::N,tjuvdde,чунь
460,Finger::N,tjuvdde,pirksts
461,Finger::N,suorbma,чунь
462,Finger::N,suorbma,pirksts
463,Finger::N,čuvde,чунь
464,Finger::N,čuvde,pirksts
465,Finger::N,suor'mâ,чунь
466,Finger::N,suor'mâ,pirksts
467,Finger::N,suõrmm,чунь
468,Finger::N,suõrmm,pirksts
469,Finger::N,це̄ххп,чунь
470,Finger::N,це̄ххп,pirksts
471,Fingernagel::N,gadtse,гыж
472,Fingernagel::N,gadtse,nags
473,Fingernagel::N,guehpere,гыж
474,Fingernagel::N,guehpere,nags
475,Fingernagel::N,gadtsa,гыж
476,Fingernagel::N,gadtsa,nags
477,Fingernagel::N,gazza,гыж
478,Fingernagel::N,gazza,nags
479,Fingernagel::N,kozzâ,гыж
480,Fingernagel::N,kozzâ,nags
481,Fingernagel::N,kõʒʒ,гыж
482,Fingernagel::N,kõʒʒ,nags
483,Fingernagel::N,кэ̄ннц,гыж
484,Fingernagel::N,кэ̄ннц,nags
485,Nagel[Anatomie]::N,gadtse,гыж
486,Nagel[Anatomie]::N,gadtse,nags
487,Nagel[Anatomie]::N,guehpere,гыж
488,Nagel[Anatomie]::N,guehpere,nags
489,Nagel[Anatomie]::N,gadtsa,гыж
490,Nagel[Anatomie]::N,gadtsa,nags
491,Nagel[Anatomie]::N,gazza,гыж
492,Nagel[Anatomie]::N,gazza,nags
493,Nagel[Anatomie]::N,kozzâ,гыж
494,Nagel[Anatomie]::N,kozzâ,nags
495,Nagel[Anatomie]::N,kõʒʒ,гыж
496,Nagel[Anatomie]::N,kõʒʒ,nags
497,Nagel[Anatomie]::N,кэ̄ннц,гыж
498,Nagel[Anatomie]::N,кэ̄ннц,nags
499,Zeh::N,tjiehtjere,кок чунь
500,Zeh::N,tjiehtjere,pirksts
501,Zeh::N,juolggetjuvdde,кок чунь
502,Zeh::N,juolggetjuvdde,pirksts
503,Zeh::N,juolgesuorbma,кок чунь
504,Zeh::N,juolgesuorbma,pirksts
505,Zeh::N,jyel'gisuor'mâ,кок чунь
506,Zeh::N,jyel'gisuor'mâ,pirksts
507,Zeh::N,jue´lǧǧsuõrmm,кок чунь
508,Zeh::N,jue´lǧǧsuõrmm,pirksts
509,Zeh::N,ю̄лльк-це̄һп,кок чунь
510,Zeh::N,ю̄лльк-це̄һп,pirksts
511,Fuß::N,juelkie,кок
512,Fuß::N,juelkie,kāja
513,Fuß::N,juolgge,кок
514,Fuß::N,juolgge,kāja
515,Fuß::N,juolgi,кок
516,Fuß::N,juolgi,kāja
517,Fuß::N,jyel'gi,кок
518,Fuß::N,jyel'gi,kāja
519,Fuß::N,jue´lǧǧ,кок
520,Fuß::N,jue´lǧǧ,kāja
521,Fuß::N,ла̄бпь,кок
522,Fuß::N,ла̄бпь,kāja
523,Ferse::N,båetskie,кокбӧр
524,Ferse::N,båetskie,papēdis
525,Ferse::N,boasske,кокбӧр
526,Ferse::N,boasske,papēdis
527,Ferse::N,šušmi,кокбӧр
528,Ferse::N,šušmi,papēdis
529,Ferse::N,šušme,кокбӧр
530,Ferse::N,šušme,papēdis
531,Ferse::N,jue´lǧǧkädd,кокбӧр
532,Ferse::N,jue´lǧǧkädd,papēdis
533,Ferse::N,ка̄ннт,кокбӧр
534,Ferse::N,ка̄ннт,papēdis
535,Knie::N,boelve,пидзӧс
536,Knie::N,boelve,celis
537,Knie::N,buolvva,пидзӧс
538,Knie::N,buolvva,celis
539,Knie::N,čibbi,пидзӧс
540,Knie::N,čibbi,celis
541,Knie::N,veaŋki,пидзӧс
542,Knie::N,veaŋki,celis
543,Knie::N,iidâ,пидзӧс
544,Knie::N,iidâ,celis
545,Knie::N,puõlvv,пидзӧс
546,Knie::N,puõlvv,celis
547,Knie::N,пуллв,пидзӧс
548,Knie::N,пуллв,celis
549,Oberschenkel::N,ruaksja,лядьвей
550,Oberschenkel::N,ruaksja,бек
551,Oberschenkel::N,ruaksja,ciska
552,Oberschenkel::N,ruaksja,augšstilbs
553,Oberschenkel::N,tjibbe,лядьвей
554,Oberschenkel::N,tjibbe,бек
555,Oberschenkel::N,tjibbe,ciska
556,Oberschenkel::N,tjibbe,augšstilbs
557,Oberschenkel::N,gassaváhkká,лядьвей
558,Oberschenkel::N,gassaváhkká,бек
559,Oberschenkel::N,gassaváhkká,ciska
560,Oberschenkel::N,gassaváhkká,augšstilbs
561,Oberschenkel::N,badjeváhkáa,лядьвей
562,Oberschenkel::N,badjeváhkáa,бек
563,Oberschenkel::N,badjeváhkáa,ciska
564,Oberschenkel::N,badjeváhkáa,augšstilbs
565,Oberschenkel::N,čuár'bpeeḷi,лядьвей
566,Oberschenkel::N,čuár'bpeeḷi,бек
567,Oberschenkel::N,čuár'bpeeḷi,ciska
568,Oberschenkel::N,čuár'bpeeḷi,augšstilbs
569,Oberschenkel::N,če´bb,лядьвей
570,Oberschenkel::N,če´bb,бек
571,Oberschenkel::N,če´bb,ciska
572,Oberschenkel::N,če´bb,augšstilbs
573,Oberschenkel::N,чуаррбе̄лль,лядьвей
574,Oberschenkel::N,чуаррбе̄лль,бек
575,Oberschenkel::N,чуаррбе̄лль,ciska
576,Oberschenkel::N,чуаррбе̄лль,augšstilbs
577,Bein::N,juelkie,кок
578,Bein::N,juelkie,kāja
579,Bein::N,juolgge,кок
580,Bein::N,juolgge,kāja
581,Bein::N,juolgi,кок
582,Bein::N,juolgi,kāja
583,Bein::N,jyel'gi,кок
584,Bein::N,jyel'gi,kāja
585,Bein::N,jue´lǧǧ,кок
586,Bein::N,jue´lǧǧ,kāja
587,Bein::N,ю̄лльк,кок
588,Bein::N,ю̄лльк,kāja
589,Körper::N,kråahpe,туша
590,Körper::N,kråahpe,вывтыр
591,Körper::N,kråahpe,miesa
592,Körper::N,kråahpe,ķermenis
593,Körper::N,rumáj,туша
594,Körper::N,rumáj,вывтыр
595,Körper::N,rumáj,miesa
596,Körper::N,rumáj,ķermenis
597,Körper::N,rumaš,туша
598,Körper::N,rumaš,вывтыр
599,Körper::N,rumaš,miesa
600,Körper::N,rumaš,ķermenis
601,Körper::N,ruumâš,туша
602,Körper::N,ruumâš,вывтыр
603,Körper::N,ruumâš,miesa
604,Körper::N,ruumâš,ķermenis
605,Körper::N,rå´pp,туша
606,Körper::N,rå´pp,вывтыр
607,Körper::N,rå´pp,miesa
608,Körper::N,rå´pp,ķermenis
609,Körper::N,лышшьк,туша
610,Körper::N,лышшьк,вывтыр
611,Körper::N,лышшьк,miesa
612,Körper::N,лышшьк,ķermenis
613,Körper::N,роаӈӈьк,туша
614,Körper::N,роаӈӈьк,вывтыр
615,Körper::N,роаӈӈьк,miesa
616,Körper::N,роаӈӈьк,ķermenis
617,Haut::N,njaltja,ку
618,Haut::N,njaltja,āda
619,Haut::N,lijkke,ку
620,Haut::N,lijkke,āda
621,Haut::N,tjuobma,ку
622,Haut::N,tjuobma,āda
623,Haut::N,liiki,ку
624,Haut::N,liiki,āda
625,Haut::N,liške,ку
626,Haut::N,liške,āda
627,Haut::N,le´šǩǩ,ку
628,Haut::N,le´šǩǩ,āda
629,Haut::N,лышшьк,ку
630,Haut::N,лышшьк,āda
631,Blut::N,vïrre,вир
632,Blut::N,vïrre,asins
633,Blut::N,maelie,вир
634,Blut::N,maelie,asins
635,Blut::N,varra,вир
636,Blut::N,varra,asins
637,Blut::N,varra,вир
638,Blut::N,varra,asins
639,Blut::N,vorrâ,вир
640,Blut::N,vorrâ,asins
641,Blut::N,võrr,вир
642,Blut::N,võrr,asins
643,Blut::N,вэ̄рр,вир
644,Blut::N,вэ̄рр,asins
645,Ader::N,åerie,сӧн
646,Ader::N,åerie,asinsvads
647,Ader::N,aajroe,сӧн
648,Ader::N,aajroe,asinsvads
649,Ader::N,suodna,сӧн
650,Ader::N,suodna,asinsvads
651,Ader::N,varrasuotna,сӧн
652,Ader::N,varrasuotna,asinsvads
653,Ader::N,suoṇâ,сӧн
654,Ader::N,suoṇâ,asinsvads
655,Ader::N,suõnn,сӧн
656,Ader::N,suõnn,asinsvads
657,Ader::N,сӯнн,сӧн
658,Ader::N,сӯнн,asinsvads
659,Sehne::N,soene,вез
660,Sehne::N,soene,dzīsla
661,Sehne::N,gåårtenje,вез
662,Sehne::N,gåårtenje,dzīsla
663,Sehne::N,suodna,вез
664,Sehne::N,suodna,dzīsla
665,Sehne::N,suotna,вез
666,Sehne::N,suotna,dzīsla
667,Sehne::N,suoṇâ,вез
668,Sehne::N,suoṇâ,dzīsla
669,Sehne::N,suõnn,вез
670,Sehne::N,suõnn,dzīsla
671,Sehne::N,сӯнн,вез
672,Sehne::N,сӯнн,dzīsla
673,Knochen::N,måara,лы
674,Knochen::N,måara,kauls
675,Knochen::N,måaroe,лы
676,Knochen::N,måaroe,kauls
677,Knochen::N,dákte,лы
678,Knochen::N,dákte,kauls
679,Knochen::N,dákti,лы
680,Knochen::N,dákti,kauls
681,Knochen::N,tähti,лы
682,Knochen::N,tähti,kauls
683,Knochen::N,tä´htt,лы
684,Knochen::N,tä´htt,kauls
685,Knochen::N,та̄ххт,лы
686,Knochen::N,та̄ххт,kauls
687,Knochen::N,та̄ффьт,лы
688,Knochen::N,та̄ффьт,kauls
689,Gehirn::N,aajla,вем
690,Gehirn::N,aajla,smadzenes
691,Gehirn::N,vuojŋam,вем
692,Gehirn::N,vuojŋam,smadzenes
693,Gehirn::N,vuoigŋašat,вем
694,Gehirn::N,vuoigŋašat,smadzenes
695,Gehirn::N,vuoi'ŋâšeh,вем
696,Gehirn::N,vuoi'ŋâšeh,smadzenes
697,Gehirn::N,vuo'ivâšneh,вем
