,Concept_ID,udm,eu
802,richtig::A,шонер,zuzen
803,schlimm::A,алама,larri
804,wahr::A,зэмос,egiazko
805,alt::A,вуж,zahar
806,neu::A,выль,berri
807,ehemalig::A,азьвылэз,lehengo
808,alt[Lebewesen]::A,пересь,adindun
809,jung::A,егит,gazte
810,jung::A,пинал,gazte
811,arm::A,начар,txiro
812,arm::A,начар,behartsu
813,arm::A,куанер,txiro
814,arm::A,куанер,behartsu
815,reich::A,узыр,dirudun
816,bekannt::A,тодмо,ezagun
817,berühmt::A,дано,entzun
818,berühmt::A,дано,ospetsu
819,fremd::A,ят,arrotz
820,verschieden::A,пӧртэм,ezberdin
821,verschieden::A,пӧртэм,desberdin
822,nah::A,матысь,hurre
823,nah::A,матысь,hurbil
824,fern::A,кыдёкысь,urrun
825,linker::A,паллян,ezker
826,rechter::A,бур,eskuin
827,rechter::A,бурпал,eskuin
828,anderer::A,мукет,beste
829,erster::A,нырысетӥез,lehen
830,erster::A,нырысетӥез,aurren
831,zweiter::A,кыктэтӥез,bigarren
832,dritter::A,кунньметӥез,hirugarren
833,letzter::A,берло,azken
834,letzter::A,берло,hondar
835,letzter::A,берпум,azken
836,letzter::A,берпум,hondar
837,allein::ADV,огназ,bakarrik
838,auf einmal::ADV,огдыре,batera
839,zusammen::ADV,ӵош,elkarrekin
840,zusammen::ADV,валче,elkarrekin
841,lange::ADV,кема,luzaro
842,plötzlich::ADV,мапламтэ шорысь,bat-batean
843,sofort::ADV,али ик,berehala
844,später::ADV,бергес,gero
845,später::ADV,берлогес,gero
846,jetzt::ADV,али,orain
847,jetzt::ADV,табере,orain
848,heute::ADV,туннэ,gaur
849,morgen::ADV,ӵуказе,bihar
850,bald::ADV,ӝоген,aurki
851,bald::ADV,ӝоген,laster
852,dann::ADV,берло,ondoren
853,gestern::ADV,толон,atzo
854,einst::ADV,огпол,antzina
855,einst::ADV,одӥг пол,antzina
856,damals::ADV,соку,orduan
857,danach::ADV,собере,gerora
858,danach::ADV,собере,ondoren
859,vorher::ADV,азьло,lehenago
860,vorher::ADV,азьвыл,lehenago
861,zuerst::ADV,азьло,aurrena
862,zuerst::ADV,азьло,lehenbizi
863,einmal::ADV,огпол,behin
864,einmal::ADV,огпол,aldi bat
865,manchmal::ADV,куддыръя,batzuetan
866,manchmal::ADV,куддыръя,zenbaitetan
867,oft::ADV,ӵем,maiz
868,oft::ADV,ӵем,askotan
869,immer::ADV,пыр,beti
870,immer::ADV,котьку,beti
871,niemals::ADV,уз ноку,inoiz ez
872,niemals::ADV,уз ноку,sekula ez
873,hier::ADV,татын,hemen
874,hierhin::ADV,татчы,hona
875,von hier::ADV,татысь,hemendik
876,von hier::ADV,татысь,honetatik
877,dort::ADV,отӥ,han
878,dort::ADV,отын,han
879,dorthin::ADV,отчы,hara
880,geradeaus::ADV,меӵак,artez
881,vorwärts::ADV,азьлань,aurrera
882,rückwärts::ADV,берлань,atzera
883,rückwärts::ADV,берлань,atzerantz
884,zurück::ADV,берен,atzera
885,zurück::ADV,берлань,atzera
886,unten::ADV,улын,behean
887,hinab::ADV,улэ,behera
888,hinab::ADV,улэ,beherantz
889,oben::ADV,вылын,goian
890,oben::ADV,вылӥын,goian
891,hinauf::ADV,вылэ,gora
892,hinauf::ADV,вылэ,gorantz
893,hinauf::ADV,вылӥе,gora
894,hinauf::ADV,вылӥе,gorantz
895,hinauf::ADV,выллань,gora
896,hinauf::ADV,выллань,gorantz
897,überall::ADV,котькытын,edonon
898,überall::ADV,пасьтана,edonon
899,nicht::ADV,уз,ez
900,ein wenig::ADV,ичи,apur bat
901,ein wenig::ADV,ичи,pixka bat
902,ein wenig::ADV,ӧжыт,apur bat
903,ein wenig::ADV,ӧжыт,pixka bat
904,ein wenig::ADV,огшап,apur bat
905,ein wenig::ADV,огшап,pixka bat
906,kaum::ADV,муртса,ozta
907,kaum::ADV,муртса,nekez
908,sehr::ADV,туж,oso
909,sehr::ADV,лекос,oso
910,so::ADV,озьы,hala
911,so::ADV,озьы,honela
912,so::ADV,тазьы,hala
913,so::ADV,тазьы,honela
914,noch::ADV,на,oraindik
915,nur::ADV,гинэ,bakarrik
916,schon::ADV,ни,ja
917,schon::ADV,ни,jada
918,schon::ADV,ини,ja
919,schon::ADV,ини,jada
920,wieder::ADV,нош,berriro
921,wieder::ADV,кайта,berriro
922,vergebens::ADV,юнме,alferrik
923,vor::PRP,азьын,aurrean
924,hinter::PRP,берын,ostean
925,hinter::PRP,берын,gibelean
926,hinter::PRP,бӧрсьы,ostean
927,hinter::PRP,бӧрсьы,gibelean
928,unter::PRP,улын,pean
929,unter::PRP,улын,azpian
930,durch::PRP,пыр,zehar
931,durch::PRP,пыртӥ,zehar
932,neben::PRP,бордын,ondoan
933,neben::PRP,бордын,aldamenean
934,zwischen::PRP,вискын,artean
935,wegen::PRP,сэрен,-gatik
936,dies::PRN,та,hau
937,das::PRN,со,hura
938,alles::PRN,ваньмыз,dena
939,ich::PRN,мон,ni
940,du::PRN,тон,zu
941,er::PRN,со,bera
942,wir::PRN,ми,gu
943,ihr::PRN,тӥ,zuek
944,sie::PRN,соос,berak
945,was::FPRN,ма,zer
946,wer::FPRN,кин,nor
947,wo::FADV,кытын,non
948,wohin::FADV,кытчы,nora
949,wie::FADV,кызьы,nola
950,wie::FADV,кызьы,zelan
951,warum::FADV,малы,zeren
952,warum::FADV,малы,zergatik
953,wieviel::FNUM,кӧня,zenbat
954,eins::NUM,одӥг,bat
955,zwei::NUM,кык,bi
956,zwei::NUM,кык,biga
957,drei::NUM,куинь,hiru
958,vier::NUM,ньыль,lau
959,fünf::NUM,вить,bost
960,sechs::NUM,куать,sei
961,sieben::NUM,сизьым,zazpi
962,acht::NUM,тямыс,zortzi
963,neun::NUM,укмыс,bederatzi
964,zehn::NUM,дас,hamar
965,elf::NUM,дас одӥг,hamaika
966,zwölf::NUM,дас кык,hamabi
967,zwanzig::NUM,кызь,hogei
968,dreißig::NUM,куамын,hogeita hamar
969,vierzig::NUM,ньыльдон,berrogei
970,fünfzig::NUM,витьтон,berrogeita hamar
971,sechzig::NUM,куатьтон,hirurogei
972,siebzig::NUM,сизьымдон,hirurogeita hamar
973,achtzig::NUM,тямыстон,laurogei
974,neunzig::NUM,укмыстон,laurogeita hamar
975,hundert::NUM,сю,ehun
976,tausend::NUM,сюрс,mila
977,und::CNJ,и,eta
978,und::CNJ,но,eta
979,oder::CNJ,яке,edo
980,stehen::V,сылыны,zutik egon
981,sitzen::V,пукыны,eserita egon
982,liegen::V,кылльыны,etzan
983,hängen::V,ошкыса улыны,eskegita egon
984,hängen::V,ошкыса улыны,zintzilik egon
985,werden::V,луыны,bihurtu
986,werden::V,луыны,bilakatu
987,passieren::V,луыны,pasatu
988,passieren::V,луыны,gertatu
989,beginnen::V,кутскыны,hasi
990,enden::V,бырыны,bukatu
991,wechseln::V,воштӥськыны,aldatu
992,aufgehen[Sonne]::V,ӝужаны,ilki
993,aufgehen[Sonne]::V,ӝужаны,sortu
994,untergehen[Sonne]::V,пуксьыны,sartu
995,scheinen[Sonne]::V,пиштыны,eguzkia egon
996,scheinen[Sonne]::V,чиляны,eguzkia egon
997,donnern::V,гудыръяны,trumoia jo
998,wehen::V,пелляськыны,haizea ibili
999,strömen::V,киськыны,zorrotadaka isuri
1000,strömen::V,исьтӥськыны,zorrotadaka isuri
1001,fließen::V,бызьыны,isuri
1002,sich drehen::V,берганы,biratu
1003,schwanken::V,вошъяськыны,zabuka ibili
1004,schwingen::V,шонаськыны,kulunkatu
1005,fallen::V,усьыны,erori
1006,brennen::V,ӝуаны,sutan egon
1007,rauchen::V,ӵындыны,kea bota
1008,regnen::V,зорыны,euria ari izan
1009,gefrieren::V,кынмыны,izoztu
1010,gefrieren::V,кынмыны,hormatu
1011,tauen::V,шунаны,gesaldu
1012,schmelzen::V,шунаны,urtu
1013,trocknen::V,куасьмыны,idortu
1014,trocknen::V,куасьмыны,lehortu
1015,sieden::V,пӧзьыны,irakin
1016,faulen::V,сисьмыны,hirotu
1017,faulen::V,сисьмыны,usteldu
1018,verfaulen::V,сисьмыны,hirotu
1019,verfaulen::V,сисьмыны,usteldu
1020,reißen::V,кеськыны,eten
1021,reißen::V,кеськыны,tarrat egin
1022,versinken::V,выйыны,urperatu
1023,vergehen::V,ортчыны,iragan
1024,erscheinen::V,адскыны,agertu
1025,verschwinden::V,бырыны,desagertu
1026,sinken::V,усьыны,beheititu
1027,abnehmen::V,синыны,gutxitu
1028,abnehmen::V,синыны,beheratu
1029,zunehmen::V,йылыны,gora egin
1030,steigen::V,лӧпкыны,igo
1031,wachsen::V,будыны,hazi
1032,glänzen::V,чиляны,distiratu
1033,glänzen::V,пиштыны,distiratu
1034,funkeln::V,чилекъяны,izarniatu
1035,lärmen::V,уретыны,zarata atera
1036,lärmen::V,ӵашетыны,zarata atera
1037,läuten::V,жингыртыны,jo
1038,läuten::V,жингыртыны,hots egin
1039,klingeln::V,жингыртыны,txirrina jo
1040,klirren::V,жильккетыны,tintin egin
1041,brausen::V,лекъяськыны,marru egin
1042,rauschen::V,ӵашетыны,fir-fir egin
1043,klingen::V,кылӥськыны,soinu egin
1044,bellen::V,утыны,zaunkatu
1045,heulen::V,вузыны,ulu egin
1046,heulen::V,вузыны,uhuri egin
1047,blasen::V,пельтыны,ufa egin
1048,blasen::V,пельтыны,putz egin
1049,pfeifen::V,шуланы,txistu egin
1050,schreien::V,черекъяны,oihu egin
1051,schreien::V,черекъяны,garrasi egin
1052,schreien::V,кесяськыны,oihu egin
1053,schreien::V,кесяськыны,garrasi egin
1054,stöhnen::V,ӝуштыны,intziri egin
1055,zittern::V,дырекъяны,ikara egin
1056,zittern::V,дырекъяны,dar-dar egin
1057,zittern::V,куалекъяны,ikara egin
1058,zittern::V,куалекъяны,dar-dar egin
1059,leben::V,улыны,bizi izan
1060,geboren werden::V,вордӥськыны,jaio
1061,atmen::V,шоканы,hats egin
1062,atmen::V,шоканы,arnasa egin
1063,trinken::V,юыны,edan
1064,essen::V,сиыны,jan
1065,schlucken::V,ньылыны,irentsi
1066,müde werden::V,жадьыны,unatu
1067,müde werden::V,жадьыны,nekatu
1068,einschlafen::V,умме усьыны,lokartu
1069,schlafen::V,кӧлыны,lo egin
1070,aufwachen::V,сайканы,esnatu
1071,aufwachen::V,сайканы,atzarri
1072,aufstehen::V,султыны,jaiki
1073,sich erholen::V,шутэтскыны,atseden egin
1074,krank werden::V,висьыны,gaixotu
1075,krank sein::V,висьыны,eri izan
1076,krank sein::V,висьыны,gaixo izan
1077,schmerzen::V,висьыны,min egin
1078,husten::V,кызыны,eztul egin
1079,genesen::V,юнматскыны,osatu
1080,genesen::V,бурмытскылыны,osatu
1081,sterben::V,кулыны,hil
1082,sterben::V,кулыны,zendu
1083,umkommen::V,бырыны,istripuz hil
1084,sich bewegen::V,вырыны,higitu
1085,sich rühren::V,вырӟыны,zirkin egin
1086,sich rühren::V,вырӟылыны,zirkin egin
1087,sich erheben::V,султыны,zutitu
1088,sich erheben::V,султыны,altxatu
1089,sich setzen::V,пуксьыны,eseri
1090,sich setzen::V,пуксьыны,jesarri
1091,hinfallen::V,усьыны,erori
1092,laufen::V,мыныны,ibili
1093,schreiten::V,вамышъяны,oinkatu
1094,spazierengehen::V,мыныны,paseatu
1095,spazierengehen::V,мыныны,ostera bat egin
1096,spazierengehen::V,ветлыны,paseatu
1097,spazierengehen::V,ветлыны,ostera bat egin
1098,eilen::V,дыртыны,lasterkatu
1099,sich beeilen::V,дыртыны,lehiatu
1100,sausen::V,туж ӝог мыныны,ziztu bizian joan
1101,rennen::V,бызьылыны,lasterka egin
1102,springen::V,тэтчаны,jauzi egin
1103,klettern::V,тубаны,igo
1104,schaukeln::V,лэйканы,zabu egin
1105,schaukeln::V,лэйканы,zanbulu egin
1106,schaukeln::V,шонаськыны,zabu egin
1107,schaukeln::V,шонаськыны,zanbulu egin
1108,kriechen::V,нюж ветлыны,narras egin
1109,schwimmen::V,уяны,igerikatu
1110,schwimmen::V,уяны,igeri egin
1111,tauchen::V,зумылыны,murgildu
1112,tauchen::V,зумылыны,pulunpatu
1113,rudern::V,полсаны,bogatu
1114,rudern::V,полсаны,arraun egin
1115,fahren::V,ветлыны,joan
1116,fliegen::V,лобаны,hegaldatu
1117,fliegen::V,лобаны,hegan egin
1118,gehen::V,мыныны,joan
1119,weggehen::V,кошкыны,alde egin
1120,abfahren::V,кошкыны,abiatu
1121,anhalten::V,дугдыны,geratu
1122,anhalten::V,дугдыны,gelditu
1123,hineingehen::V,пырыны,sartu
1124,eintreten::V,пырыны,sartu
1125,kommen::V,вуыны,etorri
1126,kommen::V,лыктыны,etorri
1127,ankommen::V,вуыны,heldu
1128,ankommen::V,вуыны,iritsi
1129,zurückkommen::V,берытскыны,itzuli
1130,bleiben::V,кыльыны,gelditu
1131,warten::V,витьыны,itxaron
1132,warten::V,витьыны,zain egon
1133,erwarten::V,витьыны,iguriki
1134,erwarten::V,возьманы,iguriki
1135,suchen::V,утчаны,bilatu
1136,finden::V,шедьтыны,idoro
1137,finden::V,шедьтыны,aurkitu
1138,versuchen::V,турттыны,saiatu
1139,versuchen::V,турттыны,ahalegindu
1140,vorbereiten::V,дасяны,gertatu
1141,lieben::V,гажаны,maitatu
1142,lieben::V,гажаны,maite izan
1143,mögen::V,яратыны,laket izan
1144,mögen::V,яратыны,atsegin izan
1145,lachen::V,серекъяны,irri egin
1146,lachen::V,серекъяны,barre egin
1147,rühren::V,сюлме йӧтыны,hunkitu
1148,weinen::V,бӧрдыны,negar egin
1149,schimpfen::V,даллашыны,erneguka ari izan
1150,sich ärgern::V,лекъяськыны,ernegatu
1151,sich ärgern::V,лекъяськыны,haserretu
1152,sich fürchten::V,кышканы,beldur izan
1153,sich fürchten::V,курданы,beldur izan
1154,fürchten::V,курданы,beldur izan
1155,fürchten::V,кышканы,beldur izan
1156,fliehen::V,пегӟыны,ihes egin
1157,flüchten::V,пегӟыны,ihes egin
1158,sehen::V,адӟыны,ikusi
1159,anschauen::V,учкыны,begietsi
1160,ansehen::V,учкыны,begiratu
1161,hören::V,кылыны,aditu
1162,zuhören::V,кылзыны,entzun
1163,probieren::V,веръяны,dastatu
1164,riechen::V,зынъяны,usnatu
1165,riechen::V,зынъяны,usaindu
1166,fühlen::V,шӧдыны,sentitu
1167,scheinen::V,адскыны,iruditu
1168,scheinen::V,адскыны,begitandu
1169,zu sehen sein::V,адӟиськыны,azaldu
1170,vernehmen::V,кылыны,aditu
1171,frieren::V,кынмыны,hotz izan
1172,tun::V,карыны,egin
1173,können::V,быгатыны,ahal izan
1174,wollen::V,потыны,nahi izan
1175,anfangen::V,кутскыны,hasi
1176,beenden::V,быдтыны,bukatu
1177,beenden::V,быдэстыны,bukatu
1178,aufhören::V,дугдыны,utzi
1179,gelingen::V,быгатыны,lortu
1180,gelingen::V,луыны,lortu
1181,geraten::V,лэсяны,heldu
1182,öffnen::V,усьтыны,ireki
1183,öffnen::V,усьтыны,zabaldu
1184,schließen::V,пытсаны,itxi
1185,stellen::V,пуктыны,ipini
1186,setzen::V,пуктыны,jesarri
1187,legen::V,поныны,jarri
1188,berühren::V,исаны,ukitu
1189,verbinden::V,герӟаны,uztartu
1190,bedecken::V,пытсаны,estali
1191,aufhängen::V,ошыны,eseki
1192,aufhängen::V,ошыны,eskegi
1193,anzünden::V,ӝуатыны,piztu
1194,aufheben::V,ӝутыны,jaso
1195,zurücklassen::V,кельтыны,atzean utzi
1196,verlieren::V,ыштыны,galdu
1197,fallen lassen::V,уськытыны,erortzen utzi
1198,machen::V,лэсьтыны,egin
1199,herstellen::V,лэсьтыны,ekoiztu
1200,bauen::V,пуктыны,eraiki
1201,reparieren::V,тупатыны,konpondu
1202,verbessern::V,умоятыны,hobetu
1203,ändern::V,воштыны,mudatu
1204,graben::V,копаны,aitzurtu
1205,beugen::V,губыртыны,makurtu
1206,biegen::V,куасаны,malgutu
1207,biegen::V,куасаны,makolatu
1208,drehen::V,бергатыны,jiratu
1209,wenden::V,берыктыны,bihurtu
1210,umdrehen::V,берыктыны,biratu
1211,umdrehen::V,берыктыны,alderantzikatu
1212,heben::V,ӝутыны,jaso
1213,heben::V,ӝутыны,goratu
1214,hochheben::V,ӝутъяны,goratu
1215,hochheben::V,ӝутъяны,altxatu
1216,ergreifen::V,кутыны,oratu
1217,ergreifen::V,кырмыны,oratu
1218,halten::V,возьыны,eutsi
1219,drücken::V,зӥбыны,sakatu
1220,drücken::V,пачкатыны,sakatu
1221,schieben::V,донганы,bultzatu
1222,kratzen::V,вуштыны,hatz egin
1223,kratzen::V,вуштыны,hazka egin
1224,lecken::V,нюлыны,miaztu
1225,lecken::V,нюлыны,lamikatu
1226,beißen::V,куртчыны,hozka egin
1227,beißen::V,куртчыны,ausiki egin
1228,abreißen::V,ишкалтыны,kendu
1229,abschneiden::V,шорыны,moztu
1230,abschneiden::V,шорыны,pikatu
1231,abschneiden::V,вандыны,moztu
1232,abschneiden::V,вандыны,pikatu
1233,binden::V,керттыны,lotu
1234,binden::V,керттыны,estekatu
1235,stecken::V,мертчытыны,sartu
1236,brechen::V,тӥяны,apurtu
1237,klopfen::V,йыганы,jo
1238,klopfen::V,шарккетыны,jo
1239,hauen::V,жугыны,jo
1240,hauen::V,тышканы,jo
1241,kleben::V,лякыны,itsatsi
1242,reiben::V,зыраны,igurtzi
1243,reiben::V,вуштыны,igurtzi
1244,streichen::V,зыраны,igurtzi
1245,schleifen::V,шерыны,zorroztu
1246,schneiden::V,вандыны,moztu
1247,rütteln::V,зуркатыны,astindu
1248,rütteln::V,зуркатыны,inarrosi
1249,schütteln::V,куалекъятыны,astindu
1250,schütteln::V,куалекъятыны,inarrosi
1251,schwenken::V,шонаны,zabukatu
1252,schütten::V,лэзьыны,isuri
1253,füllen::V,тырмытыны,bete
1254,einwickeln::V,биньыны,bildu
1255,tragen::V,нуыны,eroan
1256,tragen::V,нуыны,eraman
1257,schleppen::V,кыскыны,narrastu
1258,schleppen::V,кыскыны,herrestatu
1259,ziehen::V,кыскыны,tira egin
1260,aufbewahren::V,возьыны,gorde
1261,werfen::V,куяны,jaurti
1262,werfen::V,куяны,aurtiki
1263,werfen::V,лэзяны,jaurti
1264,werfen::V,лэзяны,aurtiki
1265,fangen::V,кутыны,atzeman
1266,packen::V,кутыны,heldu
1267,packen::V,кырмыны,heldu
1268,verstecken::V,ватыны,ostendu
1269,verstecken::V,ватыны,ezkutatu
1270,teilen::V,люкыны,zatitu
1271,schicken::V,ыстыны,bidali
1272,bringen::V,вайыны,ekarri
1273,hinzufügen::V,ватсаны,eratxiki
1274,hinzufügen::V,ватсаны,gaineratu
1275,bekommen::V,басьтыны,jaso
1276,erhalten::V,басьтыны,jaso
1277,nehmen::V,кутыны,hartu
1278,nehmen::V,басьтыны,hartu
1279,wählen::V,бырйыны,hautatu
1280,wählen::V,бырйыны,aukeratu
1281,auswählen::V,бырйыны,hautatu
1282,auswählen::V,бырйыны,aukeratu
1283,bewahren::V,возьыны,begiratu
1284,behindern::V,могӟытыны,oztopatu
1285,verderben::V,сӧрыны,hondatu
1286,beschädigen::V,урод лэсьтыны,akastu
1287,zerbrechen::V,сӧрыны,apurtu
1288,zerreißen::V,кесяны,zarratatu
1289,zerstören::V,куашкатыны,suntsitu
1290,verbrennen::V,сутыны,erre
1291,verbrennen::V,сутыны,kiskali
1292,geben::V,сётыны,eman
1293,reichen::V,сётыны,luzatu
1294,reichen::V,сётыны,helarazi
1295,schenken::V,кузьманы,oparitu
1296,versprechen::V,кыл сётыны,agindu
1297,wünschen::V,сӥзьыны,opatu
1298,wünschen::V,сӥзьыны,opetsi
1299,loben::V,ушъяны,laudatu
1300,loben::V,ушъяны,goraipatu
1301,küssen::V,чупаны,musu eman
1302,wiegen::V,веттаны,kulunkatu
1303,wiegen::V,лэйкатыны,kulunkatu
1304,zudecken::V,шобыртыны,estali
1305,wecken::V,сайкатыны,esnatu
1306,wecken::V,сайкатыны,iratzartu
1307,zeigen::V,возьматыны,erakutsi
1308,führen::V,нуыны,gidatu
1309,lehren::V,дышетыны,irakatsi
1310,unterrichten::V,дышетыны,eskolak eman
1311,aufziehen::V,будэтыны,hazi
1312,leiten::V,кивалтыны,arteztu
1313,antreiben::V,дыртытыны,bulkatu
1314,lassen::V,-ытыны,-arazi
1315,einladen::V,ӧтьыны,gonbidatu
1316,vereinigen::V,огазеяны,batu
1317,vereinigen::V,огазеяны,bateratu
1318,besuchen::V,адӟыськыны,ikustatu
1319,treffen::V,пумитаны,topatu
1320,sich versammeln::V,люкаськыны,bildu
1321,spielen::V,шудыны,jolastu
1322,singen::V,кырӟаны,abestu
1323,singen::V,кырӟаны,kantatu
1324,tanzen::V,эктыны,dantzatu
1325,tanzen::V,эктыны,dantzan egin
1326,sich trennen::V,люкиськыны,banandu
1327,verlassen::V,куштыны,utzietsi
1328,retten::V,утьыны,salbatu
1329,retten::V,утьыны,gaizkatu
1330,bewachen::V,возьманы,jagon
1331,bewachen::V,возьманы,zaindu
1332,schützen::V,утялтыны,babestu
1333,schützen::V,утялтыны,gerizatu
1334,verteidigen::V,возьманы,aldeztu
1335,sich schlagen::V,жугиськыны,elkar jo
1336,sich schlagen::V,жугиськыны,elkar borrokatu
1337,schießen::V,ыбылӥськны,tiro egin
1338,siegen::V,вормыны,irabazi
1339,ärgern::V,вожпоттыны,ernegatu
1340,ärgern::V,вожпоттыны,haserretu
1341,schlagen::V,жуккыны,jo
1342,schlagen::V,жуккыны,erauntsi
1343,treten::V,лёганы,zapaldu
1344,treten::V,лёганы,ostiaktu
1345,stechen::V,бышкалтыны,sastatu
1346,stoßen::V,донгыны,bultzatu
1347,stehlen::V,вораны,ostu
1348,stehlen::V,вораны,lapurtu
1349,stehlen::V,лушканы,ostu
1350,stehlen::V,лушканы,lapurtu
1351,stören::V,люкетыны,galarazi
1352,belästigen::V,акыльтыны,gohaindu
1353,belästigen::V,акыльтыны,alamena eman
1354,belästigen::V,вукылмыны,gohaindu
1355,belästigen::V,вукылмыны,alamena eman
1356,verbergen::V,ватыны,ezkutatu
1357,täuschen::V,алданы,tronpatu
1358,täuschen::V,алданы,engainatu
1359,betrügen::V,пӧяны,iruzurtu
1360,töten::V,виыны,hil
1361,töten::V,виыны,heriotza eman
1362,wohnen::V,улыны,bizi izan
1363,arbeiten::V,ужаны,lan egin
1364,arbeiten::V,ужаны,behar egin
1365,sammeln::V,бичаны,bildu
1366,sammeln::V,бичаны,bildumatu
1367,pflücken::V,ишкыны,batu
1368,pflücken::V,ишкыны,bildu
1369,jagen::V,пӧйшураны,ehizatu
1370,fischen::V,чорыганы,arrantzatu
1371,fischen::V,чорыганы,arrantza egin
1372,fassen::V,кутыны,harrapatu
1373,hüten::V,возьманы,begiratu
1374,treiben::V,улляны,bultza egin
1375,anbinden::V,думыны,estekatu
1376,füttern::V,сюдыны,bazkatu
1377,melken::V,кыскыны,jetzi
1378,hacken::V,кораны,xehatu
1379,gießen::V,киськаны,isuri
1380,reifen::V,вуыны,heldu
1381,reifen::V,вуыны,zoritu
1382,reifen::V,кисьманы,heldu
1383,reifen::V,кисьманы,zoritu
1384,zubereiten::V,лесьтыны,prestatu
1385,kochen::V,пӧзьтыны,egosi
1386,backen::V,пыжыны,labean egin
1387,braten::V,пыжыны,erregosi
1388,umrühren::V,сураны,eragin
1389,stricken::V,керттыны,trikotatu
1390,stricken::V,керттыны,puntu egin
1391,nähen::V,вурыны,josi
1392,färben::V,буяны,tindatu
1393,reinigen::V,сузяны,ikuzi
1394,reinigen::V,сузяны,garbitu
1395,waschen::V,мисьтаськыны,xahutu
1396,waschen::V,мисьтаськыны,garbitu
1397,abwischen::V,ӵушылыны,xukatu
1398,spülen::V,гылъяны,irakutzi
1399,fegen::V,ӵужыны,erraztatu
1400,kehren::V,ӵужыны,isastu
1401,baden::V,пыласькыны,bainatu
1402,baden::V,пыласькыны,bainua hartu
1403,sich waschen::V,пыласькыны,burua garbitu
1404,ausziehen::V,кыльыны,erantzi
1405,anziehen::V,дӥсяны,jantzi
1406,sich anziehen::V,дӥсьяськыны,jantzi
1407,kämmen::V,сынаны,orraztu
1408,schmücken::V,чеберъяны,apaindu
1409,sagen::V,шуыны,esan
1410,sagen::V,вераны,esan
1411,sprechen::V,вераськыны,mintzatu
1412,sprechen::V,вераськыны,hitz egin
1413,reden::V,вераськыны,hitz egin
1414,sich unterhalten::V,вераськыны,solastu
1415,sich unterhalten::V,вераськыны,solas egin
1416,fragen::V,юаны,galdetu
1417,bitten::V,курыны,eskatu
1418,bitten::V,курыны,galdegin
1419,erzählen::V,вераны,edestu
1420,erzählen::V,вераны,kontatu
1421,erzählen::V,мадьыны,edestu
1422,erzählen::V,мадьыны,kontatu
1423,mitteilen::V,ивортыны,jakinarazi
1424,nennen::V,шуыны,izena eman
1425,rufen::V,ӧтьыны,dei egin
1426,prahlen::V,ушъяськыны,harrokerian ibili
1427,prahlen::V,ушъяськыны,ahoberokeriak esan
1428,übersetzen::V,берыктыны,itzuli
1429,denken::V,малпаны,pentsatu
1430,denken::V,малпаны,gogoeta egin
1431,glauben::V,оскыны,sinetsi
1432,bemerken::V,адӟыны,ohartu
1433,bemerken::V,адӟыны,konturatu
1434,erkennen::V,тодыны,ezagutu
1435,erkennen::V,тодыны,antzeman
1436,begreifen::V,валаны,ulertu
1437,verstehen::V,валаны,aditu
1438,lernen::V,дышетскыны,ikasi
1439,wissen::V,тодыны,jakin
1440,sich erinnern an::V,тодэ вайыны,gogoratu
1441,sich erinnern an::V,тодэ вайыны,gogoan izan
1442,vergessen::V,вунэтыны,ahaztu
1443,vergessen::V,вунэтыны,ahantzi
1444,messen::V,мертаны,neurtu
1445,zählen::V,лыдъяны,zenbatu
1446,zählen::V,лыдъяны,kopuratu
1447,rechnen::V,лыдъяны,kalkulatu
1448,lesen::V,лыдӟыны,irakurri
1449,malen::V,суреданы,margotu
1450,zeichnen::V,суреданы,marraztu
1451,schreiben::V,гожъяны,idatzi
1452,besitzen::V,луыны,ukan
1453,besitzen::V,луыны,eduki
1454,kaufen::V,басьтыны,erosi
1455,verkaufen::V,вузаны,saldu
1456,bezahlen::V,тырыны,ordaindu
1457,zahlen::V,тырыны,ordaindu
1458,beherrschen::V,кузёяськыны,menpean izan
1459,ertragen::V,чиданы,jasan
1460,ertragen::V,чиданы,pairatu
