,Concept_ID,se,hr
175,Schulter::N,åelkie,rame
176,Schulter::N,åelkie,pleći
177,Schulter::N,oalgge,rame
178,Schulter::N,oalgge,pleći
179,Schulter::N,hárdu,rame
180,Schulter::N,hárdu,pleći
181,Schulter::N,ärdee,rame
182,Schulter::N,ärdee,pleći
183,Schulter::N,uál'gi,rame
184,Schulter::N,uál'gi,pleći
185,Schulter::N,a´rddi,rame
186,Schulter::N,a´rddi,pleći
187,Schulter::N,vuä´lǧǧ,rame
188,Schulter::N,vuä´lǧǧ,pleći
189,Schulter::N,вуэллык,rame
190,Schulter::N,вуэллык,pleći
191,Arm::N,gïete,ruka
192,Arm::N,giehta,ruka
193,Arm::N,giehta,ruka
194,Arm::N,kietâ,ruka
195,Arm::N,kie'tâkaaṿâ,ruka
196,Arm::N,ǩiõtt,ruka
197,Arm::N,кӣдт,ruka
198,Ellenbogen::N,gernjere,lakat
199,Ellenbogen::N,garŋŋel,lakat
200,Ellenbogen::N,gargŋil,lakat
201,Ellenbogen::N,käŋŋir,lakat
202,Ellenbogen::N,kõõnjâr,lakat
203,Ellenbogen::N,карьнэль,lakat
204,Hand::N,gïete,ruka
205,Hand::N,giehta,ruka
206,Hand::N,giehta,ruka
207,Hand::N,kietâ,ruka
208,Hand::N,ǩiõtt,ruka
209,Hand::N,кӣдт,ruka
210,Handfläche::N,gïeten-låapoe,dlan
211,Handfläche::N,giehtavuodo,dlan
212,Handfläche::N,tjårmmåvuodo,dlan
213,Handfläche::N,giehtaloahpu,dlan
214,Handfläche::N,kiämád,dlan
215,Handfläche::N,kuámmir,dlan
216,Handfläche::N,kuä´m'mer,dlan
217,Handfläche::N,ǩiõttǩeä´m'men,dlan
218,Handfläche::N,ко̄а̄ллдэгк,dlan
219,Handfläche::N,кӣдткоалдэгк,dlan
220,Finger::N,soerme,prst
221,Finger::N,tjuvdde,prst
222,Finger::N,suorbma,prst
223,Finger::N,čuvde,prst
224,Finger::N,suor'mâ,prst
225,Finger::N,suõrmm,prst
226,Finger::N,це̄ххп,prst
227,Fingernagel::N,gadtse,nokat
228,Fingernagel::N,guehpere,nokat
229,Fingernagel::N,gadtsa,nokat
230,Fingernagel::N,gazza,nokat
231,Fingernagel::N,kozzâ,nokat
232,Fingernagel::N,kõʒʒ,nokat
233,Fingernagel::N,кэ̄ннц,nokat
234,Nagel[Anatomie]::N,gadtse,nokat
235,Nagel[Anatomie]::N,guehpere,nokat
236,Nagel[Anatomie]::N,gadtsa,nokat
237,Nagel[Anatomie]::N,gazza,nokat
238,Nagel[Anatomie]::N,kozzâ,nokat
239,Nagel[Anatomie]::N,kõʒʒ,nokat
240,Nagel[Anatomie]::N,кэ̄ннц,nokat
241,Zeh::N,tjiehtjere,nozni prst
242,Zeh::N,juolggetjuvdde,nozni prst
243,Zeh::N,juolgesuorbma,nozni prst
244,Zeh::N,jyel'gisuor'mâ,nozni prst
245,Zeh::N,jue´lǧǧsuõrmm,nozni prst
246,Zeh::N,ю̄лльк-це̄һп,nozni prst
247,Fuß::N,juelkie,noga
248,Fuß::N,juelkie,stopalo
249,Fuß::N,juolgge,noga
250,Fuß::N,juolgge,stopalo
251,Fuß::N,juolgi,noga
252,Fuß::N,juolgi,stopalo
253,Fuß::N,jyel'gi,noga
254,Fuß::N,jyel'gi,stopalo
255,Fuß::N,jue´lǧǧ,noga
256,Fuß::N,jue´lǧǧ,stopalo
257,Fuß::N,ла̄бпь,noga
258,Fuß::N,ла̄бпь,stopalo
259,Ferse::N,båetskie,peta
260,Ferse::N,boasske,peta
261,Ferse::N,šušmi,peta
262,Ferse::N,šušme,peta
263,Ferse::N,jue´lǧǧkädd,peta
264,Ferse::N,ка̄ннт,peta
265,Knie::N,boelve,koljeno
266,Knie::N,buolvva,koljeno
267,Knie::N,čibbi,koljeno
268,Knie::N,veaŋki,koljeno
269,Knie::N,iidâ,koljeno
270,Knie::N,puõlvv,koljeno
271,Knie::N,пуллв,koljeno
272,Oberschenkel::N,ruaksja,bedro
273,Oberschenkel::N,tjibbe,bedro
274,Oberschenkel::N,gassaváhkká,bedro
275,Oberschenkel::N,badjeváhkáa,bedro
276,Oberschenkel::N,čuár'bpeeḷi,bedro
277,Oberschenkel::N,če´bb,bedro
278,Oberschenkel::N,чуаррбе̄лль,bedro
279,Bein::N,juelkie,noga
280,Bein::N,juolgge,noga
281,Bein::N,juolgi,noga
282,Bein::N,jyel'gi,noga
283,Bein::N,jue´lǧǧ,noga
284,Bein::N,ю̄лльк,noga
285,Körper::N,kråahpe,tijelo
286,Körper::N,rumáj,tijelo
287,Körper::N,rumaš,tijelo
288,Körper::N,ruumâš,tijelo
289,Körper::N,rå´pp,tijelo
290,Körper::N,лышшьк,tijelo
291,Körper::N,роаӈӈьк,tijelo
292,Haut::N,njaltja,put
293,Haut::N,njaltja,koža
294,Haut::N,lijkke,put
295,Haut::N,lijkke,koža
296,Haut::N,tjuobma,put
297,Haut::N,tjuobma,koža
298,Haut::N,liiki,put
299,Haut::N,liiki,koža
300,Haut::N,liške,put
301,Haut::N,liške,koža
302,Haut::N,le´šǩǩ,put
303,Haut::N,le´šǩǩ,koža
304,Haut::N,лышшьк,put
305,Haut::N,лышшьк,koža
306,Blut::N,vïrre,krv
307,Blut::N,maelie,krv
308,Blut::N,varra,krv
309,Blut::N,varra,krv
310,Blut::N,vorrâ,krv
311,Blut::N,võrr,krv
312,Blut::N,вэ̄рр,krv
313,Ader::N,åerie,žila
314,Ader::N,aajroe,žila
315,Ader::N,suodna,žila
316,Ader::N,varrasuotna,žila
317,Ader::N,suoṇâ,žila
318,Ader::N,suõnn,žila
319,Ader::N,сӯнн,žila
320,Sehne::N,soene,tetiva
321,Sehne::N,gåårtenje,tetiva
322,Sehne::N,suodna,tetiva
323,Sehne::N,suotna,tetiva
324,Sehne::N,suoṇâ,tetiva
325,Sehne::N,suõnn,tetiva
326,Sehne::N,сӯнн,tetiva
327,Knochen::N,måara,kost
328,Knochen::N,måaroe,kost
329,Knochen::N,dákte,kost
330,Knochen::N,dákti,kost
331,Knochen::N,tähti,kost
332,Knochen::N,tä´htt,kost
333,Knochen::N,та̄ххт,kost
334,Knochen::N,та̄ффьт,kost
335,Gehirn::N,aajla,
336,Gehirn::N,vuojŋam,
337,Gehirn::N,vuoigŋašat,
338,Gehirn::N,vuoi'ŋâšeh,
339,Gehirn::N,vuo'ivâšneh,
340,Gehirn::N,vuõivâšn,
341,Gehirn::N,вуэййвэшна,
342,Herz::N,vaajmoe,srce
343,Herz::N,tsåhke,srce
344,Herz::N,váibmu,srce
345,Herz::N,váimu,srce
346,Herz::N,čââ´đ,srce
347,Herz::N,кӯттҌк,srce
348,Magen::N,tjåejjie,stomak
349,Magen::N,tjåejjie,želudac
350,Magen::N,tjoajvve,stomak
351,Magen::N,tjoajvve,želudac
352,Magen::N,čoavji,stomak
353,Magen::N,čoavji,želudac
354,Magen::N,čuáv'ji,stomak
355,Magen::N,čuáv'ji,želudac
356,Magen::N,čåu´jj,stomak
357,Magen::N,čåu´jj,želudac
358,Magen::N,чо̄ввьй,stomak
359,Magen::N,чо̄ввьй,želudac
360,Leber::N,mueksie,jetra
361,Leber::N,librre,jetra
362,Leber::N,vuoivvas,jetra
363,Leber::N,vuoivâs,jetra
364,Leber::N,vuõivâs,jetra
365,Leber::N,вуйвас,jetra
366,Atem::N,voejngehtasse,dah
367,Atem::N,båssånis,dah
368,Atem::N,vuojŋadahka,dah
369,Atem::N,vuoiŋŋahat,dah
370,Atem::N,vuo'iŋâstim,dah
371,Atem::N,jiõg'g,dah
372,Atem::N,вӯйнас,dah
373,Atem::N,вӯййнмушш,dah
374,Hunger::N,nielkie,glad
375,Hunger::N,nielgge,glad
376,Hunger::N,nealgi,glad
377,Hunger::N,nelgi,glad
378,Hunger::N,neä´lǧǧ,glad
379,Hunger::N,не̄лльк,glad
380,Träne::N,gïknjele,suza
381,Träne::N,ganjál,suza
382,Träne::N,ganjal,suza
383,Träne::N,koonjâl,suza
384,Träne::N,kõõnjâl,suza
385,Träne::N,кэ̄нял,suza
386,Geschmack::N,aelmie,ukus
387,Geschmack::N,muosse,ukus
388,Geschmack::N,smáhkka,ukus
389,Geschmack::N,máhku,ukus
390,Geschmack::N,smáhkka,ukus
391,Geschmack::N,mááhu,ukus
392,Geschmack::N,smakkâ,ukus
393,Geschmack::N,njõõd,ukus
394,Geschmack::N,smääkk,ukus
395,Geschmack::N,ня̄лльк,ukus
396,Geruch::N,haaje,njuh
397,Geruch::N,haaje,miris
398,Geruch::N,habjja,njuh
399,Geruch::N,habjja,miris
400,Geruch::N,hádja,njuh
401,Geruch::N,hádja,miris
402,Geruch::N,opsâ,njuh
403,Geruch::N,opsâ,miris
404,Geruch::N,haajâ,njuh
405,Geruch::N,haajâ,miris
406,Geruch::N,õpss,njuh
407,Geruch::N,õpss,miris
408,Geruch::N,haajj,njuh
409,Geruch::N,haajj,miris
410,Geruch::N,апс,njuh
411,Geruch::N,апс,miris
412,Geruch::N,лэ̄гк,njuh
413,Geruch::N,лэ̄гк,miris
414,Schlaf::N,nahkerh,san
415,Schlaf::N,nager,san
416,Schlaf::N,oados,san
417,Schlaf::N,nagir,san
418,Schlaf::N,naṿer,san
419,Schlaf::N,nââ´er,san
420,Schlaf::N,нагерь,san
421,Traum::N,nahkere,san
422,Traum::N,niehko,san
423,Traum::N,niehku,san
424,Traum::N,naṿer,san
425,Traum::N,nââ´er,san
426,Traum::N,нагерь,san
427,Himmel::N,elmie,nebo
428,Himmel::N,almme,nebo
429,Himmel::N,albmi,nebo
430,Himmel::N,alme,nebo
431,Himmel::N,â´lmm,nebo
432,Himmel::N,алльм,nebo
433,Sonne::N,biejjie,sunce
434,Sonne::N,bæjvásj,sunce
435,Sonne::N,beaivváš,sunce
436,Sonne::N,peivi,sunce
437,Sonne::N,piäiváš,sunce
438,Sonne::N,pei´vv,sunce
439,Sonne::N,пе̄ййв,sunce
440,Mond::N,aske,mjesec
441,Mond::N,mánno,mjesec
442,Mond::N,mánnu,mjesec
443,Mond::N,máánu,mjesec
444,Mond::N,mään,mjesec
445,Mond::N,ма̄нн,mjesec
446,Stern::N,daasta,zvijezda
447,Stern::N,naestie,zvijezda
448,Stern::N,násste,zvijezda
449,Stern::N,násti,zvijezda
450,Stern::N,täsni,zvijezda
451,Stern::N,tä´snn,zvijezda
452,Stern::N,та̄ссьт,zvijezda
453,Luft::N,elmie,zrak
454,Luft::N,ájmmo,zrak
455,Luft::N,áibmu,zrak
456,Luft::N,áimu,zrak
457,Luft::N,šõŋŋ,zrak
458,Luft::N,вӯйнас,zrak
459,Wind::N,bïegke,vjetar
460,Wind::N,biegga,vjetar
461,Wind::N,biegga,vjetar
462,Wind::N,pieg'gâ,vjetar
463,Wind::N,piõg'g,vjetar
464,Wind::N,пӣӈӈк,vjetar
465,Welle::N,baaroe,val
466,Welle::N,baaroe,talas
467,Welle::N,bárro,val
468,Welle::N,bárro,talas
469,Welle::N,bárru,val
470,Welle::N,bárru,talas
471,Welle::N,pááṛu,val
472,Welle::N,pááṛu,talas
473,Welle::N,päärr,val
474,Welle::N,päärr,talas
475,Welle::N,нэ̄ммп,val
476,Welle::N,нэ̄ммп,talas
477,Wasser::N,tjaetsie,voda
478,Wasser::N,tjáhtje,voda
479,Wasser::N,čáhci,voda
480,Wasser::N,čääci,voda
481,Wasser::N,čää´cc,voda
482,Wasser::N,ча̄дзь,voda
483,Stein::N,gierkie,kamen
484,Stein::N,giergge,kamen
485,Stein::N,geađgi,kamen
486,Stein::N,keđgi,kamen
487,Stein::N,ǩeä´dǧǧ,kamen
488,Stein::N,ке̄ддҌк,kamen
489,Boden::N,betnie,tlo
490,Boden::N,betnie,zemlja
491,Boden::N,ednam,tlo
492,Boden::N,ednam,zemlja
493,Boden::N,bodni,tlo
494,Boden::N,bodni,zemlja
495,Boden::N,vuođđu,tlo
496,Boden::N,vuođđu,zemlja
497,Boden::N,ponne,tlo
498,Boden::N,ponne,zemlja
499,Boden::N,vuáđ̣u,tlo
500,Boden::N,vuáđ̣u,zemlja
501,Boden::N,vuâđđ,tlo
502,Boden::N,vuâđđ,zemlja
503,Boden::N,лаввьн,tlo
504,Boden::N,лаввьн,zemlja
505,Boden::N,е̄ммьне,tlo
506,Boden::N,е̄ммьне,zemlja
507,Erde::N,jåarta,zemlja
508,Erde::N,mueltie,zemlja
509,Erde::N,ednam,zemlja
510,Erde::N,mållde,zemlja
511,Erde::N,eana,zemlja
512,Erde::N,eennâm,zemlja
513,Erde::N,mädd,zemlja
514,Erde::N,jânnam,zemlja
515,Erde::N,е̄ммьне,zemlja
516,Staub::N,heblie,prah
517,Staub::N,heblie,prašina
518,Staub::N,tsumhtsie,prah
519,Staub::N,tsumhtsie,prašina
520,Staub::N,dubme,prah
521,Staub::N,dubme,prašina
522,Staub::N,dopmu,prah
523,Staub::N,dopmu,prašina
524,Staub::N,kovjâ,prah
525,Staub::N,kovjâ,prašina
526,Staub::N,põõ´l,prah
527,Staub::N,põõ´l,prašina
528,Staub::N,кэ̄ббьй,prah
529,Staub::N,кэ̄ббьй,prašina
530,Rauch::N,soeve,dim
531,Rauch::N,suovva,dim
532,Rauch::N,suovva,dim
533,Rauch::N,suoṿâ,dim
534,Rauch::N,suõvv,dim
535,Rauch::N,сӯвв,dim
536,Funke::N,naestie,iskra
537,Funke::N,naestie,varnica
538,Funke::N,tjuonam,iskra
539,Funke::N,tjuonam,varnica
540,Funke::N,čuotnan,iskra
541,Funke::N,čuotnan,varnica
542,Funke::N,čuođâlm,iskra
543,Funke::N,čuođâlm,varnica
544,Funke::N,iiskâr,iskra
545,Funke::N,iiskâr,varnica
546,Funke::N,čuõzzâm,iskra
547,Funke::N,čuõzzâm,varnica
548,Funke::N,чӯссэм,iskra
549,Funke::N,чӯссэм,varnica
550,Feuer::N,dålle,vatra
551,Feuer::N,dållå,vatra
552,Feuer::N,dolla,vatra
553,Feuer::N,tullâ,vatra
554,Feuer::N,toll,vatra
555,Feuer::N,то̄лл,vatra
556,Licht::N,tjoevke,svjetlo
557,Licht::N,tjuovgga,svjetlo
558,Licht::N,čuovga,svjetlo
559,Licht::N,čuovggas,svjetlo
560,Licht::N,čuoṿâ,svjetlo
561,Licht::N,toll,svjetlo
562,Licht::N,čuõvv,svjetlo
563,Licht::N,то̄лл,svjetlo
564,Schatten::N,skugkie,hlad
565,Schatten::N,skugkie,sjena
566,Schatten::N,soejvene,hlad
567,Schatten::N,soejvene,sjena
568,Schatten::N,irkes,hlad
569,Schatten::N,irkes,sjena
570,Schatten::N,sieges,hlad
571,Schatten::N,sieges,sjena
572,Schatten::N,itku,hlad
573,Schatten::N,itku,sjena
574,Schatten::N,suoivâ,hlad
575,Schatten::N,suoivâ,sjena
576,Schatten::N,õõtt,hlad
577,Schatten::N,õõtt,sjena
578,Schatten::N,ǩeeu´niǩ,hlad
579,Schatten::N,ǩeeu´niǩ,sjena
580,Schatten::N,кывьнэхь,hlad
581,Schatten::N,кывьнэхь,sjena
582,Wetter::N,vïerhtse,vrijeme
583,Wetter::N,dálkke,vrijeme
584,Wetter::N,dálki,vrijeme
585,Wetter::N,šoŋŋâ,vrijeme
586,Wetter::N,šõŋŋ,vrijeme
587,Wetter::N,шэ̄ӈӈ,vrijeme
588,Nebel::N,såavla,magla
589,Nebel::N,mearhka,magla
590,Nebel::N,murkko,magla
591,Nebel::N,mierkká,magla
592,Nebel::N,mierká,magla
593,Nebel::N,miär'kká,magla
594,Nebel::N,oṃo,magla
595,Nebel::N,sue´lnn,magla
596,Nebel::N,цӣгк,magla
597,Nebel::N,сулльн,magla
598,Wolke::N,balve,oblak
599,Wolke::N,balvva,oblak
600,Wolke::N,balva,oblak
601,Wolke::N,polvâ,oblak
602,Wolke::N,põlvv,oblak
603,Wolke::N,пэллв,oblak
604,Regen::N,ebrie,kiša
605,Regen::N,harvve,kiša
606,Regen::N,arvi,kiša
607,Regen::N,arve,kiša
608,Regen::N,â´brr,kiša
609,Regen::N,аббьр,kiša
610,Schnee::N,lopme,snijeg
611,Schnee::N,moehtege,snijeg
612,Schnee::N,muohta,snijeg
613,Schnee::N,muohta,snijeg
614,Schnee::N,muotâ,snijeg
615,Schnee::N,muõtt,snijeg
616,Schnee::N,вэ̄дз,snijeg
617,Schnee::N,куэллт,snijeg
618,Eis::N,jïenge,led
619,Eis::N,jiegŋa,led
620,Eis::N,jiekŋa,led
621,Eis::N,jieŋ̣â,led
622,Eis::N,jiõŋŋ,led
623,Eis::N,ӣӈӈ,led
624,Frost::N,baajkoe,mraz
625,Frost::N,tjoasskem,mraz
626,Frost::N,buolaš,mraz
627,Frost::N,puolâš,mraz
628,Frost::N,puõlâš,mraz
629,Frost::N,мӯнь,mraz
630,Kälte::N,jueskie,studen
631,Kälte::N,jueskie,hladnoća
632,Kälte::N,tjåetskeme,studen
633,Kälte::N,tjåetskeme,hladnoća
634,Kälte::N,tjoasskem,studen
635,Kälte::N,tjoasskem,hladnoća
636,Kälte::N,čoaskin,studen
637,Kälte::N,čoaskin,hladnoća
638,Kälte::N,ko'lmâsvuotâ,studen
639,Kälte::N,ko'lmâsvuotâ,hladnoća
640,Kälte::N,ijss,studen
641,Kälte::N,ijss,hladnoća
642,Kälte::N,čuä´cǩǩem,studen
643,Kälte::N,čuä´cǩǩem,hladnoća
644,Kälte::N,tuârggnjõs,studen
645,Kälte::N,tuârggnjõs,hladnoća
646,Kälte::N,кэ̄лмас,studen
647,Kälte::N,кэ̄лмас,hladnoća
648,Hitze::N,baahke,vrućina
649,Hitze::N,báhkka,vrućina
650,Hitze::N,báhkka,vrućina
651,Hitze::N,pakkâ,vrućina
652,Hitze::N,kuṃe,vrućina
653,Hitze::N,paašt,vrućina
654,Hitze::N,жоарр,vrućina
655,Raureif::N,jyjse,inje
656,Raureif::N,ridne,inje
657,Raureif::N,goarre,inje
658,Raureif::N,ritni,inje
659,Raureif::N,suhči,inje
660,Raureif::N,riṇe,inje
661,Raureif::N,ай,inje
662,Regenbogen::N,aatjan goengere,duga
663,Regenbogen::N,aatjan joekse,duga
664,Regenbogen::N,ádjájuoksa,duga
665,Regenbogen::N,arvedávgi,duga
666,Regenbogen::N,bajándávgi,duga
667,Regenbogen::N,äijihtävgi,duga
668,Regenbogen::N,teârmmazjohss,duga
669,Regenbogen::N,тӣрмесью̄ккс,duga
670,Donner::N,raejrie,grom
671,Donner::N,raejrie,grmljavina
672,Donner::N,átjek,grom
673,Donner::N,átjek,grmljavina
674,Donner::N,átjárájdde,grom
675,Donner::N,átjárájdde,grmljavina
676,Donner::N,áddjá,grom
677,Donner::N,áddjá,grmljavina
678,Donner::N,baján,grom
679,Donner::N,baján,grmljavina
680,Donner::N,juuṛâ,grom
681,Donner::N,juuṛâ,grmljavina
682,Donner::N,tie´rmes,grom
683,Donner::N,tie´rmes,grmljavina
684,Donner::N,тӣрмесь,grom
685,Donner::N,тӣрмесь,grmljavina
686,Donner::N,ча̄ркнэгк,grom
687,Donner::N,ча̄ркнэгк,grmljavina
688,Strömung::N,njuvvie,struja
689,Strömung::N,njuvvie,strujanje
690,Strömung::N,ájggedáhpe,struja
691,Strömung::N,ájggedáhpe,strujanje
692,Strömung::N,rávdnji,struja
693,Strömung::N,rávdnji,strujanje
694,Strömung::N,virde,struja
695,Strömung::N,virde,strujanje
696,Strömung::N,ve´rdd,struja
697,Strömung::N,ve´rdd,strujanje
698,Strömung::N,выррьт,struja
699,Strömung::N,выррьт,strujanje
700,Tropfen::N,gåajhkohts,kap
701,Tropfen::N,gåajhkohts,kaplja
702,Tropfen::N,gåjkudis,kap
703,Tropfen::N,gåjkudis,kaplja
704,Tropfen::N,goaikkanas,kap
705,Tropfen::N,goaikkanas,kaplja
706,Tropfen::N,čalme,kap
707,Tropfen::N,čalme,kaplja
708,Tropfen::N,čâ´lmm,kap
709,Tropfen::N,čâ´lmm,kaplja
710,Tropfen::N,ча̄лльм,kap
711,Tropfen::N,ча̄лльм,kaplja
712,Schaum::N,sapte,pjena
713,Schaum::N,såpptå,pjena
714,Schaum::N,sokta,pjena
715,Schaum::N,suptâ,pjena
716,Schaum::N,soptt,pjena
717,Schaum::N,со̄ппт,pjena
718,Schmutz::N,haaskoe,nečistoća
719,Schmutz::N,haaskoe,prljavština
720,Schmutz::N,duolvva,nečistoća
721,Schmutz::N,duolvva,prljavština
722,Schmutz::N,duolva,nečistoća
723,Schmutz::N,duolva,prljavština
724,Schmutz::N,durdi,nečistoća
725,Schmutz::N,durdi,prljavština
726,Schmutz::N,stänži,nečistoća
727,Schmutz::N,stänži,prljavština
728,Schmutz::N,sähss,nečistoća
729,Schmutz::N,sähss,prljavština
730,Schmutz::N,са̄ккьс,nečistoća
731,Schmutz::N,са̄ккьс,prljavština
732,Schmutz::N,не̄шшь,nečistoća
733,Schmutz::N,не̄шшь,prljavština
734,See::N,jaevrie,jezero
735,See::N,jávrre,jezero
736,See::N,jávri,jezero
737,See::N,jävri,jezero
738,See::N,jâu´rr,jezero
739,See::N,я̄ввьр,jezero
740,Sumpf::N,pluevie,bara
741,Sumpf::N,áhpe,bara
742,Sumpf::N,sæmssa,bara
743,Sumpf::N,jeaggi,bara
