,Concept_ID,kk,ca
828,letzter::A,артқы,últim
829,letzter::A,кейінгі,últim
830,allein::ADV,серіксіз,sol
831,auf einmal::ADV,бірден,d'una vegada
832,zusammen::ADV,бірлесіп,junt
833,lange::ADV,ұзақ,molt de temps
834,plötzlich::ADV,кенет,de cop
835,plötzlich::ADV,кенет,de sobte
836,sofort::ADV,әне-міне дегенше,de seguida
837,später::ADV,артынан,més tard
838,jetzt::ADV,енді,ara
839,jetzt::ADV,қазір,ara
840,heute::ADV,бүгін,avūi
841,morgen::ADV,ертең,demà
842,bald::ADV,тез,aviāt
843,dann::ADV,онан соң,després
844,dann::ADV,сонан соң,després
845,gestern::ADV,кеше,ahir
846,einst::ADV,бірде,anteriorment
847,einst::ADV,бір кезде,anteriorment
848,damals::ADV,анада,llavōrs
849,damals::ADV,анада,aleshores
850,danach::ADV,онан соң,després
851,danach::ADV,сонан соң,després
852,vorher::ADV,бұрын,abāns
853,zuerst::ADV,әуелі,primer
854,zuerst::ADV,алдымен,primer
855,einmal::ADV,бір жолы,una vegada
856,manchmal::ADV,кейде,de vegades
857,oft::ADV,ылғи,sovint
858,immer::ADV,өнебойы,sempre
859,niemals::ADV,ешуақытта,no ... mai
860,hier::ADV,бұнда,aquí
861,hier::ADV,осында,aquí
862,hierhin::ADV,бермен,per aquí
863,von hier::ADV,бер жақтан,des d'aquí
864,dort::ADV,анда,allí
865,dorthin::ADV,әрі,hi
866,geradeaus::ADV,тура,tot dret
867,vorwärts::ADV,ілгері,endavānt
868,rückwärts::ADV,артқа,endarrera
869,zurück::ADV,кейін қарай,darrere
870,unten::ADV,төменде,a baix
871,hinab::ADV,астына,cap avall
872,hinab::ADV,төмен,cap avall
873,oben::ADV,жоғарыда,dalt
874,hinauf::ADV,өрге,cap amunt
875,überall::ADV,әрқайда,pertot
876,überall::ADV,әрқайда,per tot arreu
877,nicht::ADV,емес,no
878,ein wenig::ADV,азырақ,una mica
879,ein wenig::ADV,аздаған,una mica
880,ein wenig::ADV,азғантай,una mica
881,kaum::ADV,зорға,a penes
882,sehr::ADV,орасан,molt
883,so::ADV,бұлай,així
884,so::ADV,былайша,així
885,noch::ADV,әлі,encara
886,nur::ADV,ғана,només
887,schon::ADV,түге,ja
888,wieder::ADV,жаңа,de nou
889,wieder::ADV,қайта,de nou
890,wieder::ADV,жаңадан,de nou
891,vergebens::ADV,бекер,en va
892,vor::PRP,алды,davānt
893,vor::PRP,алды,enfront de
894,hinter::PRP,артынан,darrera
895,unter::PRP,түп,sota
896,unter::PRP,маңында,sota
897,durch::PRP,арқылы,per
898,neben::PRP,іргеде,al costāt de
899,neben::PRP,жанында,al costāt de
900,zwischen::PRP,арада,entre
901,wegen::PRP,үшін,a causa de
902,dies::PRN,бұ,aquest
903,dies::PRN,осы,aquest
904,das::PRN,сол,això
905,alles::PRN,дүйім,tot
906,alles::PRN,күллі,tot
907,ich::PRN,мен,jo
908,du::PRN,сен,tu
909,er::PRN,ол,ell
910,wir::PRN,біз,nosaltres
911,ihr::PRN,сіз,vosaltres
912,sie::PRN,олар,ells
913,sie::PRN,олар,elles
914,was::FPRN,не,què
915,wer::FPRN,кім,qui
916,wo::FADV,кәні,on
917,wo::FADV,қайда,on
918,wohin::FADV,қайда,cap a on
919,wie::FADV,калай,com
920,warum::FADV,неғып,per què
921,wieviel::FNUM,неше,quant
922,wieviel::FNUM,қанша,quant
923,eins::NUM,бір,u
924,zwei::NUM,екі,dos
925,drei::NUM,үш,tres
926,vier::NUM,төрт,quatre
927,fünf::NUM,бес,cinc
928,sechs::NUM,алты,sis
929,sieben::NUM,жеті,set
930,acht::NUM,сегіз,vuit
931,neun::NUM,тоғыз,nou
932,zehn::NUM,он,deu
933,elf::NUM,он бір,onze
934,zwölf::NUM,он екі,dotze
935,zwanzig::NUM,жиырма,vint
936,dreißig::NUM,отыз,trenta
937,vierzig::NUM,қырық,quaranta
938,fünfzig::NUM,елу,cinquanta
939,sechzig::NUM,алпыс,seixanta
940,siebzig::NUM,жетпіс,setanta
941,achtzig::NUM,сексен,vuitanta
942,neunzig::NUM,тоқсан,noranta
943,hundert::NUM,жүз,cent
944,tausend::NUM,мың,mil
945,und::CNJ,та,i
946,oder::CNJ,әлде,o
947,oder::CNJ,немесе,o
948,stehen::V,тұру,estar de peu
949,sitzen::V,отыру,seure
950,liegen::V,жату,jeure
951,hängen::V,ілу,penjar
952,werden::V,болу,fer-se
953,werden::V,болу,posar-se
954,werden::V,түрегелу,fer-se
955,werden::V,түрегелу,posar-se
956,passieren::V,болу,succeir
957,beginnen::V,басталу,iniciar-se
958,enden::V,ада болу,acabar-se
959,enden::V,ада болу,terminar-se
960,wechseln::V,құбылу,canviar
961,wechseln::V,өзгеру,canviar
962,aufgehen[Sonne]::V,шығу,sortir
963,untergehen[Sonne]::V,батыру,posar-se
964,scheinen[Sonne]::V,жылтырау,brillar
965,donnern::V,күркіреу,tronar
966,wehen::V,огып тур,bufar
967,strömen::V,сорғалау,afluir
968,fließen::V,ағу,fluir
969,sich drehen::V,айналу,girar
970,schwanken::V,толықсу,vacil·lar
971,schwingen::V,тербелу,oscil·lar
972,fallen::V,құлау,caure
973,fallen::V,құлау,tombar
974,fallen::V,жығылу,caure
975,fallen::V,жығылу,tombar
976,fallen::V,төмендеу,caure
977,fallen::V,төмендеу,tombar
978,brennen::V,жану,cremar
979,rauchen::V,түтету,fumejar
980,regnen::V,жауу,ploure
981,gefrieren::V,мұздай қату,gelar-se
982,gefrieren::V,мұз боп қату,gelar-se
983,tauen::V,жібу,fondre's
984,schmelzen::V,еру,fondre's
985,trocknen::V,курау,assecar-se
986,sieden::V,қайнау,bullir
987,faulen::V,иістену,podrir-se
988,verfaulen::V,шіру,podrir-se
989,reißen::V,жыртылу,trencar-se
990,versinken::V,малтығу,enfonsar-se
991,vergehen::V,өту,passar
992,erscheinen::V,көріну,aparèixer
993,erscheinen::V,көрініп қалу,aparèixer
994,verschwinden::V,ғайып_болу,desaparèixer
995,sinken::V,ылдилау,baixar
996,sinken::V,ылдилау,descendir
997,sinken::V,төмендеу,baixar
998,sinken::V,төмендеу,descendir
999,abnehmen::V,кемітілу,decréixer
1000,zunehmen::V,көбею,augmentar
1001,steigen::V,қобу,pujar
1002,steigen::V,көтерілу,pujar
1003,steigen::V,жоғарылау,pujar
1004,wachsen::V,өсу,créixer
1005,glänzen::V,жалтырау,brillar
1006,glänzen::V,жалтырау,resplendir
1007,funkeln::V,жарқырау,espurnejar
1008,funkeln::V,нұрлану,espurnejar
1009,funkeln::V,жылтылдау,espurnejar
1010,lärmen::V,шулау,fer soroll
1011,lärmen::V,шуылдау,fer soroll
1012,läuten::V,қоңыраулату,sonar
1013,klingeln::V,дыңғырлау,trucar
1014,klirren::V,дыңылдату,dringar
1015,brausen::V,тасу,rugir
1016,rauschen::V,сусылдау,murmurar
1017,rauschen::V,сыбдырлау,murmurar
1018,klingen::V,дыбыс шығару,sonar
1019,bellen::V,үру,lladrar
1020,heulen::V,ұлу,udolar
1021,blasen::V,үру,bufar
1022,pfeifen::V,ысқыру,xiular
1023,schreien::V,шыңғыру,cridar
1024,schreien::V,айғайлау,cridar
1025,schreien::V,байбайлау,cridar
1026,schreien::V,бажалақтау,cridar
1027,stöhnen::V,ыңырсу,gemegar
1028,stöhnen::V,ыңкылдау,gemegar
1029,zittern::V,қалш,tremolar
1030,zittern::V,қалшылдату,tremolar
1031,leben::V,жасау,vīure
1032,leben::V,күнелту,vīure
1033,leben::V,күн көру,vīure
1034,leben::V,тіршілік ету,vīure
1035,geboren werden::V,туу,néixer
1036,atmen::V,дем алу,respirar
1037,atmen::V,ауа жұту,respirar
1038,trinken::V,ішу,beure
1039,trinken::V,ұрттау,beure
1040,essen::V,жеу,menjar
1041,essen::V,тамақтану,menjar
1042,schlucken::V,жұту,empassar-se
1043,müde werden::V,болдыру,cansar-se
1044,einschlafen::V,үйыктап калу,adormir-se
1045,schlafen::V,ұйықтау,dormir
1046,aufwachen::V,ояну,despertar-se
1047,aufstehen::V,ояну,llevar-se
1048,sich erholen::V,тынығу,descansar
1049,krank werden::V,кеселдену,posar-se malalt
1050,krank werden::V,сырқаттану,posar-se malalt
1051,krank werden::V,ауырып қалу,posar-se malalt
1052,krank werden::V,ауыра бастау,posar-se malalt
1053,krank werden::V,кеселге ұшырау,posar-se malalt
1054,krank werden::V,сырқаттанып қалу,posar-se malalt
1055,krank sein::V,ауыру,estar malalt
1056,krank sein::V,сырқаттану,estar malalt
1057,schmerzen::V,ауырады,doldre
1058,husten::V,жөтелу,tossir
1059,genesen::V,айығу,recuperar-se
1060,sterben::V,өлу,morir
1061,sterben::V,қайтыс,morir
1062,sterben::V,жантапсыру,morir
1063,umkommen::V,өлу,perir
1064,umkommen::V,қаза табу,perir
1065,sich bewegen::V,жылжу,moure's
1066,sich rühren::V,қыбырлау,moure's
1067,sich erheben::V,тұру,aixecar-se
1068,sich setzen::V,отыру,asseure's
1069,hinfallen::V,жығылу,caure's
1070,laufen::V,жояу жүру,caminar
1071,schreiten::V,кадамдау,procedir
1072,spazierengehen::V,қыдыру,passejar
1073,eilen::V,асығу,anar corrent
1074,eilen::V,жеделдену,anar corrent
1075,eilen::V,жедепдеу,anar corrent
1076,sich beeilen::V,асығу,afanyar-se
1077,sich beeilen::V,жеделдену,afanyar-se
1078,sausen::V,заулау,córrer
1079,rennen::V,жүгіру,córrer
1080,springen::V,секіру,saltar
1081,klettern::V,өрмелеп шығу,escalar
1082,schaukeln::V,тербелу,gronxar-se
1083,schaukeln::V,тербелу,balancejar-se
1084,kriechen::V,еңбектеу,reptar
1085,kriechen::V,еңбектеу,arrossegar-se
1086,schwimmen::V,жүзу,nadar
1087,schwimmen::V,малту,nadar
1088,schwimmen::V,қалықтау,nadar
1089,tauchen::V,сүңгу,bussejar
1090,tauchen::V,сүңгу,submergir-se
1091,rudern::V,есу,remar
1092,fahren::V,бару,anar
1093,fliegen::V,ұшу,volar
1094,gehen::V,бару,caminar
1095,weggehen::V,кету,anar-se'n
1096,abfahren::V,жөнелу,partir
1097,anhalten::V,тоқтау,aturar-se
1098,hineingehen::V,кіру,entrar
1099,eintreten::V,ену,entrar
1100,kommen::V,жету,venir
1101,ankommen::V,келу,arribar
1102,zurückkommen::V,қайту,tornar
1103,bleiben::V,қалу,quedar-se
1104,warten::V,тосу,esperar
1105,erwarten::V,күту,esperar
1106,suchen::V,іздеу,buscar
1107,finden::V,табу,trobar
1108,versuchen::V,талпыну,intentar
1109,vorbereiten::V,әзірлеу,preparar
1110,lieben::V,сүю,estimar
1111,mögen::V,жарату,agradar a
1112,mögen::V,жақсы_көру,agradar a
1113,lachen::V,күлу,riure
1114,lachen::V,күлісу,riure
1115,rühren::V,көңілін бұзу,commoure
1116,rühren::V,көңілін бұзу,emocionar
1117,weinen::V,жылау,plorar
1118,schimpfen::V,ақырып-бақыру,renyar
1119,sich ärgern::V,ашулану,enfadar-se
1120,sich fürchten::V,сескену,tenir por
1121,fürchten::V,қауіптену,témer
1122,fürchten::V,сақсыну,témer
1123,fliehen::V,қашу,fugir
1124,fliehen::V,қашып кету,fugir
1125,flüchten::V,қашу,refugiar-se
1126,flüchten::V,қашып кету,refugiar-se
1127,sehen::V,көру,veure
1128,anschauen::V,назар салу,mirar
1129,ansehen::V,тамашалау,mirar
1130,hören::V,есту,oir
1131,zuhören::V,тыңдау,escoltar
1132,zuhören::V,құлақ қою,escoltar
1133,probieren::V,тату,provar
1134,probieren::V,дәм тату,provar
1135,riechen::V,иіскеу,olorar
1136,fühlen::V,сезу,sentīr
1137,fühlen::V,сезіну,sentīr
1138,scheinen::V,болып көріну,semblar
1139,zu sehen sein::V,көріну,poder-se veure
1140,vernehmen::V,есту,percebre
1141,vernehmen::V,есітіп қалу,percebre
1142,frieren::V,тоңу,tenir fred
1143,frieren::V,жаурау,tenir fred
1144,tun::V,ету,fer
1145,tun::V,істеу,fer
1146,können::V,білу,poder
1147,wollen::V,қалау,voler
1148,anfangen::V,бастау,iniciar
1149,beenden::V,бітіру,acabar
1150,beenden::V,адақтау,acabar
1151,beenden::V,тамамдау,acabar
1152,beenden::V,аяқтап шығу,acabar
1153,aufhören::V,доғару,deixar
1154,gelingen::V,жолы түсу,sortir bé
1155,geraten::V,калу,sortir
1156,öffnen::V,ашу,obrir
1157,öffnen::V,ашып қою,obrir
1158,schließen::V,жабу,tancar
1159,stellen::V,қою,posar
1160,stellen::V,қою,col·locar
1161,stellen::V,қойдыру,posar
1162,stellen::V,қойдыру,col·locar
1163,setzen::V,отырғызу,assentar
1164,legen::V,салу,posar
1165,legen::V,калау,posar
1166,berühren::V,тию,tocar
1167,verbinden::V,байлап алу,unir
1168,verbinden::V,байлап алу,connectar
1169,verbinden::V,сабақтастыру,unir
1170,verbinden::V,сабақтастыру,connectar
1171,bedecken::V,бүркеу,tapar
1172,bedecken::V,бүркеу,cobrir
1173,aufhängen::V,ілу,penjar
1174,aufhängen::V,асып қою,penjar
1175,anzünden::V,тұтату,encendre
1176,aufheben::V,көтеру,aixecar
1177,zurücklassen::V,қалдыру,deixar
1178,verlieren::V,жоғалту,pērdre
1179,fallen lassen::V,құлатып алу,deixar caure
1180,fallen lassen::V,қолдан түсіріп алу,deixar caure
1181,machen::V,ету,fer
1182,machen::V,жасау,fer
1183,machen::V,жасап шығару,fer
1184,herstellen::V,жасап шығару,producir
1185,bauen::V,тұрғызу,construir
1186,reparieren::V,оңдау,reparar
1187,verbessern::V,дұрыстау,millorar
1188,ändern::V,өзгерту,canviar
1189,graben::V,үңгу,cavar
1190,beugen::V,буғу,doblegar
1191,biegen::V,ию,corbar
1192,biegen::V,ию,arquejar
1193,biegen::V,майыстыру,corbar
1194,biegen::V,майыстыру,arquejar
1195,drehen::V,айналдыру,girar
1196,wenden::V,екінші жағын айналдыру,girar
1197,umdrehen::V,бұру,voltar
1198,heben::V,көтеру,pujar
1199,heben::V,көтеру,aixecar
1200,hochheben::V,жоғарылату,aixecar
1201,hochheben::V,көтеру,aixecar
1202,ergreifen::V,бас_салу,agafar
1203,ergreifen::V,шап_беріп_ұстап_алу,agafar
1204,ergreifen::V,шап_беру,agafar
1205,ergreifen::V,шап_ете_түсу,agafar
1206,halten::V,тұту,mantenir
1207,halten::V,ұстау,mantenir
1208,drücken::V,басу,prémer
1209,drücken::V,басу,estrènyer
1210,schieben::V,итеру,empènyer
1211,kratzen::V,қыру,raspar
1212,lecken::V,жалау,llepar
1213,beißen::V,қабу,mossegar
1214,beißen::V,тістеу,mossegar
1215,beißen::V,қауып алу,mossegar
1216,abreißen::V,үзу,arrencar
1217,abschneiden::V,қырқу,tallar
1218,binden::V,байланыстыру,lligar
1219,binden::V,байлап_алу,lligar
1220,binden::V,байластыру,lligar
1221,binden::V,байлау,lligar
1222,binden::V,буу,lligar
1223,binden::V,матау,lligar
1224,binden::V,сабақтастыру,lligar
1225,binden::V,ұштастыру,lligar
1226,stecken::V,сұғу,ficar
1227,brechen::V,сындыру,trencar
1228,klopfen::V,қағу,trucar
1229,hauen::V,соғу,picar
1230,hauen::V,соғу,colpejar
1231,kleben::V,желімдеу,enganxar
1232,reiben::V,үйкеу,fregar
1233,streichen::V,сүйкеу,untar
1234,schleifen::V,егеу,afilar
1235,schleifen::V,егеу,esmolar
1236,schleifen::V,қайрау,afilar
1237,schleifen::V,қайрау,esmolar
1238,schleifen::V,егеулеу,afilar
1239,schleifen::V,егеулеу,esmolar
1240,schneiden::V,кесу,tallar
1241,rütteln::V,қозғау,sacsejar
1242,rütteln::V,жұлмалау,sacsejar
1243,schütteln::V,дірілдету,agitar
1244,schütteln::V,дірілдету,sacsejar
1245,schütteln::V,селкілдету,agitar
1246,schütteln::V,селкілдету,sacsejar
1247,schwenken::V,бұлғау,agitar
1248,schwenken::V,сермеу,agitar
1249,schütten::V,құю,abocar
1250,füllen::V,толтыру,omplir
1251,einwickeln::V,орау,embolicar
1252,tragen::V,алып жүру,dur
1253,tragen::V,алып жүру,portar
1254,schleppen::V,тарту,arrossegar
1255,ziehen::V,тарту,tirar
1256,ziehen::V,тарту,estirar
1257,aufbewahren::V,сақтау,conservar
1258,werfen::V,лақтыру,llançar
1259,fangen::V,қармау,agafar
1260,fangen::V,қармау,atrapar
1261,fangen::V,қағып алу,agafar
1262,fangen::V,қағып алу,atrapar
1263,packen::V,шап беру,engrapar
1264,packen::V,шап ете түсу,engrapar
1265,packen::V,шап беріп ұстап алу,engrapar
1266,verstecken::V,тығу,amagar
1267,verstecken::V,жасыру,amagar
1268,teilen::V,бөлу,dividir
1269,schicken::V,жіберу,enviar
1270,bringen::V,әкелу,portar
1271,bringen::V,алып келу,portar
1272,hinzufügen::V,қосу,afegir
1273,hinzufügen::V,үстеу,afegir
1274,bekommen::V,алу,obtenir
1275,erhalten::V,алмақ,rebre
1276,nehmen::V,алу,prendre
1277,nehmen::V,алмақ,prendre
1278,wählen::V,таңдау,triar
1279,wählen::V,таңдау,elegir
1280,auswählen::V,екшеу,escollir
1281,auswählen::V,екшеу,seleccionar
1282,auswählen::V,саралау,escollir
1283,auswählen::V,саралау,seleccionar
1284,auswählen::V,сұрыптау,escollir
1285,auswählen::V,сұрыптау,seleccionar
1286,auswählen::V,сайлап алу,escollir
1287,auswählen::V,сайлап алу,seleccionar
1288,bewahren::V,сақтау,conservar
1289,behindern::V,оралғы болу,impedir
1290,behindern::V,оралғы болу,obstaculitzar
1291,verderben::V,бүлдіру,espatllar
1292,beschädigen::V,бұзу,danyar
1293,beschädigen::V,бұзу,destrossar
1294,zerbrechen::V,уату,trencar
1295,zerreißen::V,жырту,estripar
1296,zerstören::V,қирату,destruir
1297,zerstören::V,талқандау,destruir
1298,verbrennen::V,өртеу,cremar
1299,verbrennen::V,жандыру,cremar
1300,verbrennen::V,өртеп жіберу,cremar
1301,verbrennen::V,жандырып жіберу,cremar
1302,geben::V,беру,donar
1303,reichen::V,беру,passar
1304,schenken::V,тарту,regalar
1305,versprechen::V,уәде беру,prometre
1306,wünschen::V,тілеу,desitjar
1307,loben::V,мақтау,elogiar
1308,loben::V,дәріптеу,elogiar
1309,küssen::V,сүю,fer un petó a
1310,wiegen::V,тербеу,bressolar
1311,zudecken::V,бүркеу,tapar
1312,zudecken::V,бүркеу,cobrir
1313,wecken::V,ояту,despertar
1314,zeigen::V,көрсету,mostrar
1315,zeigen::V,көрсету,ensenyar
1316,führen::V,ерту,guiar
1317,führen::V,ерту,conduir
1318,führen::V,жетектеу,guiar
1319,führen::V,жетектеу,conduir
1320,lehren::V,оқыту,ensenyar
1321,unterrichten::V,оқыту,ensenyar
1322,aufziehen::V,бағу,criar
1323,leiten::V,басқару,dirigir
1324,leiten::V,жетекшілік ету,dirigir
1325,antreiben::V,асықтыру,impel·lir
1326,lassen::V,-ткізу,fer
1327,lassen::V,мәжбүр ету,fer
1328,einladen::V,шақыру,invitar
1329,einladen::V,шақыру,convidar
1330,vereinigen::V,біріктіру,unir
1331,vereinigen::V,біріктіріп қою,unir
1332,besuchen::V,кіріп шығу,visitar
1333,besuchen::V,кіріп шығу,anar a veure
1334,besuchen::V,барып шығу,visitar
1335,besuchen::V,барып шығу,anar a veure
1336,treffen::V,кездесу,trobar
1337,sich versammeln::V,топталу,reunir-se
1338,spielen::V,ойнау,jugar
1339,singen::V,сайрау,cantār
1340,tanzen::V,билеу,ballar
1341,sich trennen::V,айрылысу,separar-se
1342,verlassen::V,тастау,deixar
1343,verlassen::V,тастау,abandonar
1344,retten::V,құтқару,salvar
1345,bewachen::V,күзету,vigilar
1346,schützen::V,жақтау,protegir
1347,schützen::V,жақтасу,protegir
1348,verteidigen::V,қорғау,defensar
1349,sich schlagen::V,алысу,barallar-se
1350,schießen::V,ату,tirar
1351,schießen::V,ату,disparar
1352,siegen::V,жеңу,vèncer
1353,ärgern::V,ашуландыру,enfadar
1354,schlagen::V,ұру,pegar
1355,schlagen::V,ұру,colpejar
1356,treten::V,тебу,donar un cop de peu a
1357,stechen::V,шаншу,punxar
1358,stechen::V,шаншу,apunyalar
1359,stoßen::V,түрту,empènyer
1360,stehlen::V,ұрлау,robar
1361,stören::V,кесірлен,molestar
1362,belästigen::V,мазасын алу,importunar
1363,verbergen::V,сездірмеу,amagar
1364,verbergen::V,сездірмеу,ocultar
1365,täuschen::V,жалған айту,enganyar
1366,betrügen::V,алдау,estafar
1367,betrügen::V,алдап кету,estafar
1368,betrügen::V,ақымақ қылу,estafar
1369,töten::V,құрту,matar
1370,töten::V,өлтіру,matar
1371,wohnen::V,мекендеу,vīure
1372,wohnen::V,мекендеу,habitar
1373,wohnen::V,өмір сүру,vīure
1374,wohnen::V,өмір сүру,habitar
1375,arbeiten::V,істеу,treballar
1376,arbeiten::V,еңбектену,treballar
1377,sammeln::V,жыю,col·leccionar
1378,pflücken::V,жұлу,collir
1379,jagen::V,аулау,caçar
1380,fischen::V,балык_аулау,pescar
1381,fassen::V,ұстау,atrapar
1382,hüten::V,жаю,pasturar
1383,hüten::V,бағу,pasturar
1384,treiben::V,айдау,arriar
1385,anbinden::V,байлау,lligar
1386,füttern::V,ас ішкізу,donar menjar a
1387,füttern::V,азықтандыру,donar menjar a
1388,füttern::V,қоректендіру,donar menjar a
1389,melken::V,сауу,munyir
1390,hacken::V,турау,picar
1391,hacken::V,турау,tallar
1392,gießen::V,суару,regar
1393,reifen::V,жетілу,madurar
1394,zubereiten::V,даяр ету,preparar
1395,kochen::V,асу,coure
1396,backen::V,пісіру,coure al forn
1397,braten::V,қуыру,rostir
1398,umrühren::V,былғалау,remenar
1399,umrühren::V,сапырылыстыру,remenar
1400,stricken::V,торлау,tricotar
1401,stricken::V,торлау,fer punt de mitja
1402,stricken::V,тоқу,tricotar
1403,stricken::V,тоқу,fer punt de mitja
1404,nähen::V,тігу,cosir
1405,färben::V,бояу,tenyir
1406,färben::V,сырлау,tenyir
1407,reinigen::V,аршу,netejar
1408,reinigen::V,тазалау,netejar
1409,waschen::V,жуу,rentār
1410,abwischen::V,сүрту,eixugar
1411,spülen::V,шаю,esbandir
1412,fegen::V,сыпыру,escombrar
1413,kehren::V,сыпыру,escombrar
1414,baden::V,шомылу,banyar-se
1415,sich waschen::V,жуыну,rentār-se
1416,ausziehen::V,шешу,treure's
1417,anziehen::V,кигізу,posar-se
1418,sich anziehen::V,киіну,vestir-se
1419,kämmen::V,тарау,pentinar
1420,schmücken::V,әсемдеу,adornar
1421,schmücken::V,мәнерлеу,adornar
1422,schmücken::V,көріктендіру,adornar
1423,sagen::V,деу,dir
1424,sagen::V,айту,dir
1425,sprechen::V,деу,parlar
1426,sprechen::V,айту,parlar
1427,reden::V,сөйлеу,parlar
1428,reden::V,сөйлесу,parlar
1429,reden::V,тіл қатысу,parlar
1430,sich unterhalten::V,сұхбаттасу,conversar
1431,fragen::V,сұрау,preguntar
1432,bitten::V,өтіну,demanar
1433,bitten::V,жалыну,demanar
1434,erzählen::V,айту,contar
1435,erzählen::V,айту,explicar
1436,mitteilen::V,білдіру,comunicar
1437,nennen::V,атау,nomenar
1438,rufen::V,шақыру,cridar
1439,prahlen::V,бөсу,lloar-se
1440,prahlen::V,бөсу,jactar-se
1441,übersetzen::V,аудару,traduir
1442,denken::V,ойлау,pensar
1443,glauben::V,нану,creure
1444,glauben::V,илану,creure
1445,bemerken::V,аңғару,notar
1446,erkennen::V,тану,reconèixer
1447,begreifen::V,ұғу,comprendre
1448,begreifen::V,аңғарып алу,comprendre
1449,verstehen::V,пайым,entendre
1450,verstehen::V,түсіну,entendre
1451,lernen::V,оқу,aprendre
1452,wissen::V,хабардар болу,saber
1453,sich erinnern an::V,еске түсіру,recordar
1454,vergessen::V,ұмыту,oblidar
1455,messen::V,өлшеу,mesurar
1456,zählen::V,санау,comptar
1457,rechnen::V,санап шығару,calcular
1458,rechnen::V,санап шығу,calcular
1459,rechnen::V,санау,calcular
1460,lesen::V,оқу,llegir
1461,malen::V,сурет салу,pintar
1462,zeichnen::V,сурет салу,dibuixar
1463,schreiben::V,жазу,escrīure
1464,besitzen::V,болу,posseir
1465,kaufen::V,алу,comprar
1466,kaufen::V,әперу,comprar
1467,verkaufen::V,сату,vendre
1468,bezahlen::V,төлеу,pagar
1469,bezahlen::V,ақы беру,pagar
1470,bezahlen::V,ақы төлеу,pagar
1471,zahlen::V,төлеу,pagar per
1472,beherrschen::V,билеу,dominar
1473,ertragen::V,төзу,aguantar
1474,ertragen::V,шыдау,aguantar
