,Concept_ID,uz,os
737,hierhin::ADV,beri,ардӕм
738,von hier::ADV,shu erdan,ардыгæй
739,dort::ADV,ana,уым
740,dorthin::ADV,u yerga,уырдӕм
741,geradeaus::ADV,to'g'ri,æргом
742,vorwärts::ADV,ilgari,размӕ
743,rückwärts::ADV,qoloq,фӕстӕмӕ
744,zurück::ADV,orqada,фӕстӕмӕ
745,unten::ADV,pastda,дæлæ
746,unten::ADV,pastda,дæлейы
747,unten::ADV,pastda,бынæй
748,hinab::ADV,tubanga,дӕлӕмӕ
749,hinab::ADV,tubanga,уырдыгмӕ
750,oben::ADV,ustida,уӕле
751,hinauf::ADV,yuqorida,уӕлӕмӕ
752,überall::ADV,har erda,алыран
753,überall::ADV,har erda,алкæм
754,überall::ADV,har erda,кæмдæриддæр
755,nicht::ADV,ämas,нӕ
756,ein wenig::ADV,biroz,чысыл
757,kaum::ADV,arang,цъус
758,sehr::ADV,ancha,тынг
759,sehr::ADV,ancha,иттӕг
760,so::ADV,shunday,афтӕ
761,noch::ADV,hali,ма
762,nur::ADV,yolg'iz,канд
763,nur::ADV,yolg'iz,ӕрмӕст
764,schon::ADV,endi,нырид
765,wieder::ADV,yana,ногӕй
766,vergebens::ADV,bekorga,дзæгъæлы
767,vergebens::ADV,bekorga,уæгъды
768,vergebens::ADV,bekorga,æнæхъуаджы
769,vor::PRP,burun,разы
770,hinter::PRP,ketida,фӕстӕ
771,unter::PRP,ostida,бын
772,durch::PRP,bo'ylab,æхсæнты
773,neben::PRP,yonida,цур
774,zwischen::PRP,orada,астӕу
775,wegen::PRP,sababli,тыххай
776,dies::PRN,o'sha,ай
777,das::PRN,narigi,уый
778,alles::PRN,har nima,алцы
779,alles::PRN,har nima,æппæтдæр
780,alles::PRN,har nima,иууылдӕр
781,ich::PRN,men,æз
782,du::PRN,sen,ды
783,er::PRN,u,уый
784,wir::PRN,biz,мах
785,ihr::PRN,siz,сымах
786,sie::PRN,ular,уыдон
787,was::FPRN,nima,цы
788,wer::FPRN,kim,чи
789,wo::FADV,qaerda,кӕм
790,wohin::FADV,qayerga,кӕдӕм
791,wie::FADV,qanday,куыд
792,warum::FADV,nega,цӕмӕн
793,wieviel::FNUM,qancha,цал
794,eins::NUM,bir,иу
795,zwei::NUM,ikki,дыууӕ
796,drei::NUM,uch,ӕртӕ
797,vier::NUM,to'rt,цыппар
798,fünf::NUM,besh,фондз
799,sechs::NUM,olti,ӕхсӕз
800,sieben::NUM,etti,авд
801,acht::NUM,sakkiz,аст
802,neun::NUM,to'qqiz,фараст
803,zehn::NUM,o'n,дӕс
804,elf::NUM,o'n bir,иуæндæс
805,zwölf::NUM,o'n ikki,дыууадæс
806,zwanzig::NUM,yigirma,дыууын
807,dreißig::NUM,o'ttiz,æртын
808,dreißig::NUM,o'ttiz,дæсæмæссæдз
809,vierzig::NUM,qirq,цыппор
810,vierzig::NUM,qirq,цыппур
811,vierzig::NUM,qirq,дыууиссæдзы
812,fünfzig::NUM,ällik,фӕндзай
813,sechzig::NUM,oltmish,æхсай
814,sechzig::NUM,oltmish,æртиссæдзы
815,siebzig::NUM,etmish,æвдай
816,siebzig::NUM,etmish,дæс æмæ æртиссæдзы
817,achtzig::NUM,sakson,цыппарыссæдзы
818,achtzig::NUM,sakson,æстай
819,neunzig::NUM,to'qson,нæуæдз
820,neunzig::NUM,to'qson,дæс æмæ цыппарыссæдзы
821,hundert::NUM,yuz,сӕдӕ
822,tausend::NUM,ming,мин
823,und::CNJ,va,ӕмӕ
824,oder::CNJ,yo,кӕнӕ
825,stehen::V,turmoq,лӕууын
826,sitzen::V,o'tirmoq,бадын
827,liegen::V,yotmoq,хуыссын
828,hängen::V,osilmoq,ауыгъд уын
829,werden::V,bo'lmoq,суӕвын
830,passieren::V,bo'lib o'tmoq,æрцæуын
831,beginnen::V,boshlanmoq,райдайын
832,enden::V,bitmoq,фæуын
833,wechseln::V,o'zgarmoq,ивын
834,aufgehen[Sonne]::V,chiqmoq,скæсын
835,untergehen[Sonne]::V,botmoq, аныгуылын
836,scheinen[Sonne]::V,yaraqlamoq,рухс кӕнын
837,donnern::V,gulduramoq,нæрын
838,wehen::V,elpimoq,дымын
839,strömen::V,oqmoq,кӕлын
840,fließen::V,oqmoq,цæуын
841,fließen::V,oqmoq,уайын
842,fließen::V,oqmoq,кæлын
843,sich drehen::V,aylanmoq,зилын
844,schwanken::V,qoqilmoq,æнкъуысын
845,schwingen::V,lopillamoq,æнкъуысын
846,schwingen::V,lopillamoq,змæлын
847,fallen::V,tushmoq,хауын
848,brennen::V,yonmoq,судзын
849,rauchen::V,tutamoq,фæздæг кæнын
850,regnen::V,yomg'ir yog'moq,уарын
851,gefrieren::V,muzlamoq,сӕлын
852,tauen::V,ärimoq,стайын
853,schmelzen::V,ärimoq,тайын
854,trocknen::V,qurimoq,хус кæнын
855,sieden::V,qaynamoq,фыцын
856,faulen::V,chirimoq,ӕмбийын
857,verfaulen::V,chirimoq,бамбийын
858,reißen::V,qayt qilmoq,скъуийын
859,versinken::V,g'arq bo'lmoq,дӕлдон_кӕнын
860,vergehen::V,o'tmoq,аивгъуийын
861,erscheinen::V,zuhur ätmoq,разынын
862,verschwinden::V,yo'qolmoq,фæтары уын
863,verschwinden::V,yo'qolmoq,фæдæлдзæх уын
864,verschwinden::V,yo'qolmoq,фесæфын
865,verschwinden::V,yo'qolmoq,æрбайсæфын
866,sinken::V,pasaymoq,дæлæмæ æрхауын
867,abnehmen::V,kamaymoq,фæкъаддæр уын
868,abnehmen::V,kamaymoq,фæцух уын
869,zunehmen::V,urchimoq,фæфылдæр уын
870,zunehmen::V,urchimoq,сбирæ уын
871,zunehmen::V,urchimoq,сахадын
872,steigen::V,oshmoq,сыстын
873,wachsen::V,o'smoq,рӕзын
874,glänzen::V,porlamoq,ӕрттивын
875,funkeln::V,yalt ätmoq,тыбар-тыбур_кӕнын
876,lärmen::V,taraq ätmoq,хъæлæба кæнын
877,läuten::V,jiringlamoq,цæгъдын
878,klingeln::V,jiringlamoq,цæгъдын
879,klirren::V,sharaqlamoq,дзыгъал-мыгъул кæнын
880,klirren::V,sharaqlamoq,дзæгъ-дзæгъ кæнын
881,brausen::V,vag'illamoq,абухын
882,rauschen::V,shitirlamoq,
883,klingen::V,yangramoq,зæлын
884,klingen::V,yangramoq,азæлын
885,klingen::V,yangramoq,хъуысын
886,bellen::V,hurmoq,рæйын
887,heulen::V,uvlamoq,ниуын
888,blasen::V,puflamoq,фу кӕнын
889,pfeifen::V,xushtak chalmoq ,æхситт кæнын
890,pfeifen::V,xushtak chalmoq ,къуыззитт кæнын
891,schreien::V,qiyqirmoq,хъӕр кӕнын
892,stöhnen::V,nola qilmoq,хъæрзын
893,stöhnen::V,nola qilmoq,дзыназын
894,zittern::V,titramoq,ризын
895,leben::V,yashamoq,цӕрын
896,geboren werden::V,tug'ilmoq,райгуырын
897,atmen::V,nafas chiqarmoq,улӕфын
898,trinken::V,ichmoq,нуазын
899,essen::V,emoq,хӕрын
900,schlucken::V,yutmoq,ныхъуырын
901,müde werden::V,horimoq,бафæллайын
902,müde werden::V,horimoq,бафæлмæцын
903,müde werden::V,horimoq,сфæлмæцын
904,einschlafen::V,uxlab qolmoq,бафынæй уын
905,schlafen::V,uxlamoq,хуыссын
906,schlafen::V,uxlamoq,фынӕй кӕнын
907,aufwachen::V,uyg'onmoq,райхъал уын
908,aufstehen::V,qo'pmoq,стын
909,sich erholen::V,dam olmoq,фæллад уадзын
910,sich erholen::V,dam olmoq,улæфын
911,krank werden::V,kasallanmoq,фӕрынчын уын
912,krank sein::V,betob yotmoq,сӕйын
913,schmerzen::V,og'rimoq,риссын
914,husten::V,yo'talmoq,хуыфын
915,genesen::V,tuzalmoq,сдзæбæх уын
916,genesen::V,tuzalmoq,рандидзын
917,genesen::V,tuzalmoq,сæндидзын
918,sterben::V,o'lmoq,мӕлын
919,umkommen::V,halok bo'lmoq,фесæфын
920,umkommen::V,halok bo'lmoq,байсæфын
921,umkommen::V,halok bo'lmoq,бабын уын
922,umkommen::V,halok bo'lmoq,мард фæуын
923,sich bewegen::V,harakat qilmoq,тæлфын
924,sich bewegen::V,harakat qilmoq,цæуын
925,sich rühren::V,qimirlamoq,змӕлын
926,sich erheben::V,qo'pmoq,стын
927,sich setzen::V,o'tirmoq,сбадын
928,hinfallen::V,yiqilmoq,ӕрхауын
929,laufen::V,yurmoq,цӕуын
930,laufen::V,yurmoq,рацу-бацу_кӕнын
931,schreiten::V,yurmoq,къахдзæф кæнын
932,schreiten::V,yurmoq,санчъех кæнын
933,schreiten::V,yurmoq,цæуын
934,spazierengehen::V,sayr ätmoq,озер кæнын
935,spazierengehen::V,sayr ätmoq,тезгъо кæнын
936,eilen::V,tezlamoq,тагъд кæнын
937,eilen::V,tezlamoq,тындзын
938,sich beeilen::V,shoshmoq,тагъд кæнын
939,sich beeilen::V,shoshmoq,тындзын
940,sausen::V,chopqillamoq,уайын
941,sausen::V,chopqillamoq,тæхын
942,rennen::V,yugurmoq,згъорын
943,springen::V,sakramoq,гæпп кæнын
944,springen::V,sakramoq,сæррæтт кæнын
945,springen::V,sakramoq,лиуырын
946,klettern::V,yuqorilamoq,хилын
947,schaukeln::V,irg'amoq,хецъро кæнын
948,schaukeln::V,irg'amoq,херыйыл бадын
949,kriechen::V,ämaklamoq,бырын
950,schwimmen::V,suzmoq,ленк кӕнын
951,tauchen::V,chu'mmoq,ныгъуылын
952,rudern::V,eshkak eshmoq,бæлæгъ тæрын
953,rudern::V,eshkak eshmoq,чема тæрын
954,fahren::V,haydamoq,цӕуын
955,fliegen::V,uchmoq,тӕхын
956,gehen::V,bormoq,цӕуын
957,weggehen::V,ketoq,ацӕуын
958,abfahren::V,jo'namoq,араст уын
959,anhalten::V,to'xtamoq,æрлæууын
960,hineingehen::V,kirmoq,мидæмæ цæуын
961,eintreten::V,kirmoq,бацӕуын
962,kommen::V,kelmoq,æрцæуын
963,ankommen::V,etib kelmoq,æрцæуын
964,zurückkommen::V,qaytib kelmoq,раздæхын
965,zurückkommen::V,qaytib kelmoq,фæстæмæ_раздæхын
966,zurückkommen::V,qaytib kelmoq,æрбаздæхын
967,zurückkommen::V,qaytib kelmoq,аздæхын
968,bleiben::V,qolmoq,лӕууын
969,warten::V,poylamoq,ӕнхъӕлмӕ кӕсын
970,erwarten::V,kutmoq,ӕнхъӕлмӕ кӕсын
971,suchen::V,izlamoq,агурын
972,finden::V,topmoq,ссарын
973,versuchen::V,chalishmoq,фӕлварын
974,vorbereiten::V,hozirlamoq,бацаттæ кæнын
975,vorbereiten::V,hozirlamoq,æрæввонг кæнын
976,lieben::V,sevmoq,уарзын
977,mögen::V,ardoqlamoq,зæрдæмæ цæуын
978,lachen::V,kulmoq,худын
979,rühren::V,ta'sirlantirmoq,зæрдæ суынгæг кæнын
980,weinen::V,yig'lamoq,кӕуын
981,schimpfen::V,koyinmoq,æлгъитын
982,sich ärgern::V,g'azab qilmoq,мæсты кæнын
983,sich fürchten::V,hurkmoq,тæрсын
984,fürchten::V,qo'rqmoq,тæрсын
985,fliehen::V,qochmoq,лидзын
986,flüchten::V,qochmoq,алидзын
987,sehen::V,ko'rmoq,уынын
988,anschauen::V,razm solmoq,акӕсын
989,ansehen::V,razm qilmoq,кӕсын
990,hören::V,äshitmoq,хъусын
991,zuhören::V,tinglamoq,хъусын
992,probieren::V,tatib ko'rmoq,уынын
993,probieren::V,tatib ko'rmoq,аходын
994,riechen::V,iskamoq,смудын
995,fühlen::V,sezmoq,ӕнкъарын
996,scheinen::V,tuyilmoq,зынын
997,zu sehen sein::V,ko'rinmoq,зынын
998,vernehmen::V,äshitmoq,фехъусын
999,frieren::V,sovuq qotmoq,сийын
1000,tun::V,ätmoq,кӕнын
1001,können::V,-a olmoq,фӕразын
1002,können::V,-y olmoq,фӕразын
1003,wollen::V,istamoq,фӕндын
1004,anfangen::V,boshlamoq,райдайын
1005,beenden::V,bitirmoq,фӕуын
1006,aufhören::V,tinmoq,банцайын
1007,aufhören::V,tinmoq,фенцайын
1008,gelingen::V,muvaffaqiyat qozonmoq,бантысын
1009,geraten::V,bo'lmoq,разынын
1010,öffnen::V,ochmoq,гом кӕнын
1011,schließen::V,yopmoq,ӕхгӕнын
1012,stellen::V,qo'ymoq,ӕвӕрын
1013,setzen::V,o'tqazmoq,сбадын кӕнын
1014,legen::V,yotqizmoq,ӕрӕвӕрын
1015,berühren::V,tegmoq,агайын
1016,verbinden::V,ulamoq,бӕттын
1017,bedecken::V,bekitmoq,ӕмбӕрзын
1018,aufhängen::V,ildirmoq,ауындзын
1019,anzünden::V,yondirmoq,ссудзын
1020,aufheben::V,ko'tarmoq,сисын
1021,zurücklassen::V,ayrilmoq,ныууадзын
1022,verlieren::V,yo'qotmoq,фесафын
1023,fallen lassen::V,tushirmoq,ӕрӕппарын
1024,fallen lassen::V,tushirmoq,къухтӕй феуӕгъд кӕнын
1025,machen::V,qilmoq,саразын
1026,herstellen::V,chiqarmoq,сцæттæ кæнын
1027,herstellen::V,chiqarmoq,саразын
1028,bauen::V,solmoq,амайын
1029,reparieren::V,tuzatmoq,æмпъузын
1030,reparieren::V,tuzatmoq,цалцæг кæнын
1031,verbessern::V,isloh qilmoq,фæхуыздæр кæнын
1032,ändern::V,o'zgartirmoq,аивын
1033,graben::V,qazimoq,къахын
1034,beugen::V,bukmoq,æркъæдз кæнын
1035,beugen::V,bukmoq,æртасын кæнын
1036,biegen::V,bukmoq,тасын кӕнын
1037,drehen::V,aylantirmoq,здухын
1038,wenden::V,burmoq,афæлдахын
1039,wenden::V,burmoq,рафæлдахын
1040,umdrehen::V,ag'darmoq,афæлдахын
1041,heben::V,yuksaltirmoq,сдарын
1042,heben::V,yuksaltirmoq,схæцын
1043,hochheben::V,ko'tarmoq,уæлæмæ хæцын
1044,ergreifen::V,tutamlamoq,фӕлӕбурын
1045,halten::V,tutmoq,дарын
1046,drücken::V,bosmoq,æлхъивын
1047,drücken::V,bosmoq,хæцын
1048,schieben::V,surmoq,схойын
1049,kratzen::V,qashimoq,хафын
1050,lecken::V,mijimoq,сдæрын
1051,beißen::V,tishlamoq,хæцын
1052,abreißen::V,emirmoq,ратонын
1053,abschneiden::V,cho'rt kesmoq,ралыг кӕнын
1054,binden::V,bog'lamoq,бабӕттын
1055,stecken::V,suqmoq,ныссадзын
1056,brechen::V,sindirmoq,асæттын
1057,brechen::V,sindirmoq,басæттын
1058,brechen::V,sindirmoq,ныссæттын
1059,klopfen::V,dukurlamoq,хойын
1060,klopfen::V,dukurlamoq,гуыпп-гуыпп кæнын
1061,klopfen::V,dukurlamoq,къуырцц-къуырцц кæнын
1062,hauen::V,urmoq,цӕвын
1063,hauen::V,urmoq,нӕмын
1064,kleben::V,yopishtirmoq,ныхасын
1065,kleben::V,yopishtirmoq,æндадзын
1066,reiben::V,surkamoq,сӕрфын
1067,reiben::V,surkamoq,хафын
1068,streichen::V,surkamoq,байсæрдын
1069,streichen::V,surkamoq,сахорын
1070,schleifen::V,qayramoq,ссын
1071,schleifen::V,qayramoq,цыргъ кӕнын
1072,schneiden::V,kesmoq,кӕрдын
1073,rütteln::V,chayqamoq,æнкъусын
1074,schütteln::V,chayqamoq,уигъын
1075,schwenken::V,chayqatmoq,тилын
1076,schwenken::V,chayqatmoq,уигъын
1077,schütten::V,quymoq,ныккӕнын
1078,füllen::V,to'ldirmoq,байдзаг кæнын
1079,einwickeln::V,chulg'amoq,батухын
1080,tragen::V,tashimoq,хӕссын
1081,schleppen::V,sudramoq,ласын
1082,ziehen::V,tortmoq,ласын
1083,aufbewahren::V,tutmoq,æвæрын
1084,werfen::V,tashlamoq,зыввытт кӕнын
1085,fangen::V,tutmoq,ӕрцахсын
1086,packen::V,opqochmoq,рацахсын
1087,verstecken::V,yashirmoq,æмбæхсын
1088,verstecken::V,yashirmoq,нымæхсын
1089,teilen::V,bo'lmoq,уарын
1090,schicken::V,yubormoq,ӕрвитын
1091,bringen::V,keltirmoq,æрхæссын
1092,bringen::V,keltirmoq,æрбахæссын
1093,hinzufügen::V,tirkamoq,ӕфтауын
1094,bekommen::V,olmoq,ссарын
1095,bekommen::V,olmoq,сфæрæз кæнын
1096,bekommen::V,olmoq,самал кæнын
1097,erhalten::V,olmoq,райсын
1098,nehmen::V,olmoq,райсын
1099,wählen::V,saylamoq,равзарын
1100,auswählen::V,saylamoq,авзарын
1101,bewahren::V,saqlamoq,бавæрын
1102,bewahren::V,saqlamoq,нывæрын
1103,behindern::V,xalal bermoq,цæлхдур æвæрын
1104,behindern::V,xalal bermoq,ныхдур æвæрын
1105,behindern::V,xalal bermoq,къуылымпы кæнын
1106,behindern::V,xalal bermoq,хъыг дарын
1107,verderben::V,xazon qilmoq,фесафын
1108,beschädigen::V,buzmoq,халын
1109,zerbrechen::V,sindirmoq,асӕттын
1110,zerreißen::V,yirtmoq,аскъуынын
1111,zerstören::V,vayron qilmoq,фехалын
1112,verbrennen::V,kuydirmoq,басудзын
1113,geben::V,bermoq,дӕттын
1114,reichen::V,bermoq,адæттын
1115,schenken::V,sovg'a qilmoq,лæвар кæнын
1116,versprechen::V,va'da bermoq,дзырд раттын
1117,versprechen::V,va'da bermoq,зӕрдӕ бавӕрын
1118,wünschen::V,orziqmoq,зæрдæ зæгъы
1119,loben::V,maqtamoq,раппӕлын
1120,küssen::V,o'pmoq,пъа кæнын
1121,küssen::V,o'pmoq,ба кæнын
1122,wiegen::V,tebratmoq,узын
1123,zudecken::V,yopmoq,бамбӕрзын
1124,wecken::V,uyg'otmoq,райхъал кӕнын
1125,zeigen::V,ko'rsatmoq,амонын
1126,führen::V,boshlik bo'lmoq,кӕнын
1127,führen::V,boshlik bo'lmoq,фæкæнын
1128,lehren::V,o'rgatmoq,ахуыр кæнын
1129,unterrichten::V,dars bermoq,ахуыр кæнын
1130,aufziehen::V,o'stirmoq,хъомыл кӕнын
1131,leiten::V,boshqarmoq,разамынд дӕттын
1132,antreiben::V,shoshiltirmoq,тагъд кæнын
1133,antreiben::V,shoshiltirmoq,рог кæнын
1134,lassen::V,ruxsat bermoq,кæнын
1135,einladen::V,taklif kilmoq,ӕрхонын
1136,einladen::V,taklif kilmoq,ӕрбахонын
1137,vereinigen::V,qo'shmoq,баиу кӕнын
1138,besuchen::V,mehmonga bormoq,абæрæг кæнын
1139,besuchen::V,mehmonga bormoq,бабæрæг кæнын
1140,besuchen::V,mehmonga bormoq,бауайын
1141,treffen::V,duchor bo'lmoq,фембæлын
1142,sich versammeln::V,to'planmoq,æрæмбырд уын
1143,spielen::V,o'ynamoq,хъазын
1144,singen::V,yalla qilmoq,зарын
1145,tanzen::V,raqs qilmoq,кафын
1146,sich trennen::V,yakkalanmoq,фæйнæрдæм фæцæуын айхæлын
1147,verlassen::V,qoldirmoq,ныууадзын
1148,retten::V,qutqazmoq,фервӕзын кӕнын
1149,bewachen::V,qo'rimoq,хъахъхъӕнын
1150,schützen::V,yoniga olmoq,хъахъхъӕнын
1151,verteidigen::V,yoqlamoq,бахизын
1152,sich schlagen::V,yoqalashmoq,хыл кæнын
1153,schießen::V,otmoq,ӕхсын
1154,siegen::V,engmoq,басӕттын
1155,siegen::V,engmoq,фӕуӕлахиз уӕвын
1156,ärgern::V,jahl chiqarmoq,мӕсты кӕнын
1157,schlagen::V,urmoq,ныццæвын
1158,treten::V,tepmoq,
1159,stechen::V,qadamoq,фæрæхойын
1160,stoßen::V,turtmoq,риуыгъын
1161,stehlen::V,o'g'rilamoq,давын
1162,stören::V,tebratmoq,хъыгдарын
1163,belästigen::V,g'ashini keltirmoq,хъыгдарын
1164,verbergen::V,berkitmoq,бамбӕхсын
1165,verbergen::V,berkitmoq,басусӕг кӕнын
1166,täuschen::V,aldamoq,фӕливын
1167,täuschen::V,aldamoq,асайын
1168,betrügen::V,tirriq qilmoq,асайын
1169,töten::V,o'ldirmoq,амарын
1170,wohnen::V,istiqomat qilmoq,цӕрын
1171,arbeiten::V,ishlamoq,кусын
1172,sammeln::V,yig'moq,æртонын
1173,pflücken::V,termoq,тонын
1174,jagen::V,ov qilmoq,цуан кæнын
1175,fischen::V,baliq ovlamoq,кæсаг ахсын æнгуырæй
1176,fischen::V,baliq ovlamoq,æнгуыр дарын
1177,fassen::V,ilinmoq,ӕрцахсын
1178,hüten::V,boqtirmoq,хизын
1179,treiben::V,haydamoq,скъӕрын
1180,anbinden::V,bog'lamoq,бабæттын
1181,anbinden::V,bog'lamoq,æрбæттын
1182,füttern::V,edirmoq,холлаг дæттын
1183,füttern::V,edirmoq,холлаг æвæрын
1184,füttern::V,edirmoq,дарын
1185,melken::V,sog'moq,дуцын
1186,hacken::V,chopmoq,кæрдын
1187,hacken::V,chopmoq,лыгтæ кæнын
1188,gießen::V,oqizmoq,бакалын
1189,reifen::V,qizarmoq,срæгъæд уын
1190,reifen::V,qizarmoq,сцæттæ уын
1191,zubereiten::V,pishirmoq,сцӕттӕ кӕнын
1192,kochen::V,qaynatmoq,фыцын
1193,backen::V,yopmoq,фыцын
1194,braten::V,qovurmoq,цурын
1195,umrühren::V,atalamoq,ахæццæ кæнын
1196,umrühren::V,atalamoq,азмæнтын
1197,umrühren::V,atalamoq,астауын
1198,stricken::V,to'qimoq,кæнын
1199,stricken::V,to'qimoq,бийын
1200,nähen::V,tikmoq,хуыйын
1201,färben::V,bo'yoqlamoq,ахорын
1202,reinigen::V,tozalamoq,ссыгъдæг кæнын
1203,reinigen::V,tozalamoq,ныссыгъдæг кæнын
1204,reinigen::V,tozalamoq,ныссæрфын
1205,waschen::V,yuvmoq,ӕхсын
1206,abwischen::V,surkamoq,сӕрфын
1207,spülen::V,chaymoq,æнхъæвзын
1208,fegen::V,cho'tkalamoq,мӕрзын
1209,kehren::V,supurmoq,мӕрзын
1210,baden::V,cho'milmoq,хи найын
1211,sich waschen::V,yuvinmoq,хи æхсын
1212,ausziehen::V,echintirmoq,ласын
1213,anziehen::V,kiymoq,скæнын
1214,sich anziehen::V,kiyinmoq,дзаума скæнын
1215,sich anziehen::V,kiyinmoq,дарæс скæнын
1216,kämmen::V,taramoq,ныффасын
1217,kämmen::V,taramoq,æрфасын
1218,schmücken::V,yasatmoq,фӕлындын
1219,sagen::V,aytmoq,зæгъын
1220,sprechen::V,so'zlamoq,дзурын
1221,reden::V,gapirmoq,ныхас кӕнын
1222,sich unterhalten::V,suhbatlashmoq,ныхас кæнын
1223,fragen::V,so'ramoq,фӕрсын
1224,bitten::V,iltimos qilmoq,курын
1225,erzählen::V,aytib bermoq,радзурын
1226,erzählen::V,aytib bermoq,ратаурæгъ кæнын
1227,mitteilen::V,bildirmoq,фехъусын кæнын
1228,nennen::V,atamoq,хонын
1229,rufen::V,chaqirmoq,сидын
1230,prahlen::V,gerdaymoq,ӕппӕлын
1231,übersetzen::V,tarjima qilmoq,ратæлмац кæнын
1232,denken::V,o'ylamoq,ӕнхъӕлын
1233,denken::V,o'ylamoq,хъуыды кӕнын
1234,glauben::V,ishonmoq,уырнын
1235,bemerken::V,payqamoq,фенын
1236,erkennen::V,tanimoq,базонын
1237,begreifen::V,tushunmoq,ӕмбарын
1238,begreifen::V,tushunmoq,бамбарын
1239,verstehen::V,anglamoq,
1240,lernen::V,o'qimoq,ахуыр кӕнын
1241,wissen::V,bilmoq,зонын
1242,sich erinnern an::V,äsni tanimoq,зæрдыл æрлæууын
1243,sich erinnern an::V,äsni tanimoq,æрымысын
1244,sich erinnern an::V,äsni tanimoq,æрбаймысын
1245,sich erinnern an::V,äsni tanimoq,æрхъуыды кæнын
1246,vergessen::V,unutmoq,ферох кæнын
1247,vergessen::V,unutmoq,айрох кæнын
1248,messen::V,o'lchamoq,барын
1249,zählen::V,raqamlamoq,нымайын
1250,rechnen::V,cho'tlamoq,хынцын
1251,lesen::V,o'qimoq,кӕсын
1252,lesen::V,o'qimoq,фӕрсын
1253,malen::V,rasm solmoq,ныв кӕнын
1254,zeichnen::V,chizmoq,ныв кӕнын
1255,schreiben::V,yozmoq,фыссын
1256,besitzen::V,ägalamoq,хицау уын
1257,kaufen::V,olmoq,балхӕнын
1258,verkaufen::V,sotmoq,уӕй кӕнын
1259,bezahlen::V,to'lamoq,бафидын
1260,zahlen::V,to'lamoq,фидын
1261,beherrschen::V,ägalamoq,æлдариуæг кæнын
1262,ertragen::V,chidamoq,бавзарын
