,Concept_ID,en,lv
159,Boden::N,ground,му
160,Boden::N,ground,augsne
161,Erde::N,earth,му
162,Erde::N,earth,му-ва
163,Erde::N,earth,zeme
164,Staub::N,dust,бус
165,Staub::N,dust,putekļi
166,Rauch::N,smoke,тшын
167,Rauch::N,smoke,dūmi
168,Funke::N,spark,кинь
169,Funke::N,spark,би кинь
170,Funke::N,spark,dzirkstele
171,Feuer::N,fire,би
172,Feuer::N,fire,uguns
173,Licht::N,light,югӧр
174,Licht::N,light,gaisma
175,Schatten::N,shadow,вуджӧр
176,Schatten::N,shadow,ēna
177,Wetter::N,weather,поводдя
178,Wetter::N,weather,laiks
179,Nebel::N,fog,ру
180,Nebel::N,fog,онь
181,Nebel::N,fog,migla
182,Wolke::N,cloud,кымӧр
183,Wolke::N,cloud,mākonis
184,Regen::N,rain,зэр
185,Regen::N,rain,lietus
186,Schnee::N,snow,лым
187,Schnee::N,snow,sniegs
188,Eis::N,ice,йи
189,Eis::N,ice,ledus
190,Frost::N,frost,кӧдзыд
191,Frost::N,frost,sals
192,Kälte::N,chill,кӧдзыд
193,Kälte::N,chill,saltums
194,Kälte::N,chill,aukstums
195,Hitze::N,heat,пӧсь
196,Hitze::N,heat,гожӧд
197,Hitze::N,heat,karstums
198,Raureif::N,hoarfrost,пуж
199,Raureif::N,hoarfrost,гыӧр
200,Raureif::N,hoarfrost,sarma
201,Regenbogen::N,rainbow,ӧшкамӧшка
202,Regenbogen::N,rainbow,varavīksne
203,Donner::N,thunder,гым
204,Donner::N,thunder,pērkons
205,Strömung::N,current,ва ныр
206,Strömung::N,current,визувтӧм
207,Strömung::N,current,straume
208,Strömung::N,current,strāvojums
209,Tropfen::N,drop,войт
210,Tropfen::N,drop,lāse
211,Schaum::N,foam,быг
212,Schaum::N,foam,быгзьӧм
213,Schaum::N,foam,putas
214,Schmutz::N,dirt,няйт
215,Schmutz::N,dirt,dubļi
216,See::N,lake,ты
217,See::N,lake,ezers
218,Sumpf::N,swamp,гыбад
219,Sumpf::N,swamp,кад
220,Sumpf::N,swamp,dumbrājs
221,Sumpf::N,swamp,staignājs
222,Moor::N,moor,нюр
223,Moor::N,moor,purvs
224,Moor::N,moor,muklājs
225,Wiese::N,meadow,видз
226,Wiese::N,meadow,pļava
227,Wald::N,forest,вӧр
228,Wald::N,forest,mežs
229,Hügel::N,hill,дзиб
230,Hügel::N,hill,мыльк
231,Hügel::N,hill,нӧрыс
232,Hügel::N,hill,paugurs
233,Anhöhe::N,elevation,мыльк
234,Anhöhe::N,elevation,нӧрыс
235,Anhöhe::N,elevation,paugurs
236,Berg::N,mountain,чой
237,Berg::N,mountain,керӧс
238,Berg::N,mountain,kalns
239,Gipfel::N,summit,чук
240,Gipfel::N,summit,virsotne
241,Höhle::N,cave,рудӧг
242,Höhle::N,cave,ala
243,Abhang::N,slope,ньывк
244,Abhang::N,slope,бокша
245,Abhang::N,slope,nogāze
246,Quelle::N,source,ӧшмӧс
247,Quelle::N,source,avots
248,Bach::N,brook,шор
249,Bach::N,brook,urga
250,Bach::N,brook,strauts
251,Fluss::N,river,ю
252,Fluss::N,river,upe
253,Ufer::N,shore,вадор
254,Ufer::N,shore,krasts
255,Küste::N,coast,вадор
256,Küste::N,coast,piekraste
257,Festland::N,land,му
258,Festland::N,land,sauszeme
259,Meer::N,sea,саридз
260,Meer::N,sea,jūra
261,Bucht::N,cove,куръя
262,Bucht::N,cove,līcis
263,Insel::N,island,ді
264,Insel::N,island,sala
265,Blume::N,flower,дзоридз
266,Blume::N,flower,puķe
267,Blume::N,flower,zieds
268,Gras::N,grass,турун
269,Gras::N,grass,zāle
270,Wurzel::N,root,вуж
271,Wurzel::N,root,sakne
272,Baum::N,tree,пу
273,Baum::N,tree,koks
274,Stamm::N,trunk,пучер
275,Stamm::N,trunk,stumbrs
276,Rinde::N,bark,кырсь
277,Rinde::N,bark,miza
278,Ast::N,limb,ув
279,Ast::N,limb,zars
280,Zweig::N,branch,вож
281,Zweig::N,branch,nozare
282,Blatt::N,leaf,кор
283,Blatt::N,leaf,lapa
284,Birke::N,birch,кыдз
285,Birke::N,birch,bērzs
286,Kiefer[Baum]::N,pine,пожӧм
287,Kiefer[Baum]::N,pine,priede
288,Weide[Baum]::N,willow,бадь
289,Weide[Baum]::N,willow,kārkls
290,Tanne::N,fir,коз
291,Tanne::N,fir,egle
292,Horn::N,horn,сюр
293,Horn::N,horn,rags
294,Feder::N,feather,гӧн
295,Feder::N,feather,тывборд
296,Feder::N,feather,spalva
297,Fell::N,fur,ку
298,Fell::N,fur,āda
299,Flügel::N,wing,борд
300,Flügel::N,wing,spārns
301,Klaue::N,claw,гыж
302,Klaue::N,claw,nags
303,Kralle::N,claw,гыж
304,Kralle::N,claw,nags
305,Schwanz::N,tail,бӧж
306,Schwanz::N,tail,ļipa
307,Ei::N,egg,кольк
308,Ei::N,egg,ola
309,Nest::N,nest,поз
310,Nest::N,nest,ligzda
311,Bau::N,lair,горс
312,Bau::N,lair,пырмӧс
313,Bau::N,lair,гу
314,Bau::N,lair,ala
315,Tier::N,animal,пемӧс
316,Tier::N,animal,dzīvnieks
317,Herde::N,flock,стада
318,Herde::N,flock,кельӧб
319,Herde::N,flock,ganāmpulks
320,Kuh::N,cow,мӧс
321,Kuh::N,cow,govs
322,Bulle::N,bull,ӧш
323,Bulle::N,bull,bullis
324,Pferd::N,horse,вӧв
325,Pferd::N,horse,zirgs
326,Schaf::N,sheep,ыж
327,Schaf::N,sheep,aita
328,Schwein::N,pig,порсь
329,Schwein::N,pig,cūka
330,Hund::N,dog,пон
331,Hund::N,dog,suns
332,Katze::N,cat,кань
333,Katze::N,cat,kaķis
334,Bär::N,bear,ош
335,Bär::N,bear,lācis
336,Eichhörnchen::N,squirrel,ур
337,Eichhörnchen::N,squirrel,vāvere
338,Elch::N,elk,йӧра
339,Elch::N,elk,alnis
340,Fuchs::N,fox,руч
341,Fuchs::N,fox,lapsa
342,Hase::N,hare,кӧч
343,Hase::N,hare,zaķis
344,Maus::N,mouse,шыр
345,Maus::N,mouse,pele
346,Wolf::N,wolf,кӧин
347,Wolf::N,wolf,vilks
348,Vogel::N,bird,кай
349,Vogel::N,bird,лэбач
350,Vogel::N,bird,putns
351,Schwarm::N,swarm,чукӧр
352,Schwarm::N,swarm,spiets
353,Huhn::N,chicken,курӧг
354,Huhn::N,chicken,vista
355,Hahn::N,cock,петук
356,Hahn::N,cock,gailis
357,Gans::N,goose,дзодзӧг
358,Gans::N,goose,zoss
359,Adler::N,eagle,кутш
360,Adler::N,eagle,ērglis
361,Ente::N,duck,утка
362,Ente::N,duck,pīle
363,Eule::N,owl,сюзь
364,Eule::N,owl,pūce
365,Kranich::N,crane,тури
366,Kranich::N,crane,dzērve
367,Krähe::N,crow,рака
368,Krähe::N,crow,vārna
369,Kuckuck::N,cuckoo,кӧк
370,Kuckuck::N,cuckoo,dzeguze
371,Schwan::N,swan,юсь
372,Schwan::N,swan,gulbis
373,Fisch::N,fish,чери
374,Fisch::N,fish,zivs
375,Barsch::N,perch,ёкыш
376,Barsch::N,perch,asaris
377,Hecht::N,pike,сир
378,Hecht::N,pike,līdaka
379,Schlange[Tier]::N,snake,кый
380,Schlange[Tier]::N,snake,čūska
381,Wurm::N,worm,номыр
382,Wurm::N,worm,tārps
383,Spinne::N,spider,черань
384,Spinne::N,spider,zirneklis
385,Ameise::N,ant,кодзувкот
386,Ameise::N,ant,skudra
387,Laus::N,louse,той
388,Laus::N,louse,uts
389,Mücke::N,midge,ном
390,Mücke::N,midge,ods
391,Fliege::N,fly,гут
392,Fliege::N,fly,muša
393,Schmetterling::N,butterfly,бобув
394,Schmetterling::N,butterfly,tauriņš
395,Beere::N,berry,тусь
396,Beere::N,berry,вотӧс
397,Beere::N,berry,oga
398,Apfel::N,apple,яблӧг
399,Apfel::N,apple,ābols
400,Pilz::N,mushroom,тшак
401,Pilz::N,mushroom,sēne
402,Zwiebel::N,onion,луккок
403,Zwiebel::N,onion,йӧнгыль
404,Zwiebel::N,onion,sīpols
405,Saat::N,seed,тусь
406,Saat::N,seed,кӧйдыс
407,Saat::N,seed,sēkla
408,Korn::N,grain,тусь
409,Korn::N,grain,grauds
410,Heu::N,hay,турун
411,Heu::N,hay,siens
412,Schale::N,husk,кор
413,Schale::N,husk,čaula
414,Schale::N,husk,čaumala
415,Grube::N,pit,гу
416,Grube::N,pit,bedre
417,Falle::N,trap,лэч
418,Falle::N,trap,slazds
419,Falle::N,trap,lamatas
420,Schlinge::N,noose,лэч
421,Schlinge::N,noose,cilpa
422,Spur::N,track,туй
423,Spur::N,track,pēda
424,Asche::N,ashes,пӧм
425,Asche::N,ashes,pelni
426,Dreck::N,filth,няйт
427,Dreck::N,filth,dubļi
428,Eisen::N,iron,кӧрт
429,Eisen::N,iron,dzelzs
430,Gold::N,gold,зарни
431,Gold::N,gold,zelts
432,Silber::N,silver,эзысь
433,Silber::N,silver,sudrabs
434,Kohle::N,coal,шом
435,Kohle::N,coal,ogle
436,Glas::N,glass,стеклӧ
437,Glas::N,glass,stikls
438,Lehm::N,clay,сёй
439,Lehm::N,clay,māls
440,Sand::N,sand,лыа
441,Sand::N,sand,smiltis
442,Mensch::N,human,морт
443,Mensch::N,human,cilvēks
444,Mann::N,man,аймӧрт
445,Mann::N,man,мужичӧй
446,Mann::N,man,vīrietis
447,Frau::N,woman,ань
448,Frau::N,woman,нывбаба
449,Frau::N,woman,sieviete
450,Kind::N,child,кага
451,Kind::N,child,bērns
452,Junge::N,boy,пи
453,Junge::N,boy,zēns
454,Junge::N,boy,puika
455,Junge::N,boy,puisis
456,Mädchen::N,girl,ныв
457,Mädchen::N,girl,meiča
458,Mädchen::N,girl,skuķis
459,Mädchen::N,girl,meitene
460,Familie::N,family,семья
461,Familie::N,family,ģimene
462,Großvater::N,grandfather,пӧль
463,Großvater::N,grandfather,vecaistēvs
464,Großmutter::N,grandmother,баб
465,Großmutter::N,grandmother,vecāmāte
466,Eltern::N,parents,ай-мам
467,Eltern::N,parents,бать-мам
468,Eltern::N,parents,vecāki
469,Vater::N,father,бать
470,Vater::N,father,ай
471,Vater::N,father,tēvs
472,Mutter::N,mother,мам
473,Mutter::N,mother,māte
474,Sohn::N,son,пи
475,Sohn::N,son,dēls
476,Tochter::N,daughter,ныв
477,Tochter::N,daughter,meita
478,Bruder::N,brother,вок
479,Bruder::N,brother,brālis
480,Schwester::N,sister,чой
481,Schwester::N,sister,māsa
482,Onkel::N,uncle,дядь
483,Onkel::N,uncle,tēvocis
484,Tante::N,aunt,тьӧт
485,Tante::N,aunt,tante
486,Ehemann::N,husband,верӧс
487,Ehemann::N,husband,vīrs
488,Ehefrau::N,wife,гӧтыр
489,Ehefrau::N,wife,sieva
490,Freude::N,joy,радлун
491,Freude::N,joy,prieks
492,Gelächter::N,laughter,серам
493,Gelächter::N,laughter,smiekli
494,Glück::N,happiness,шуд
495,Glück::N,happiness,laime
496,Kummer::N,grief,шог
497,Kummer::N,grief,bēdas
498,Kummer::N,grief,raizes
499,Wunsch::N,wish,кӧсйӧм
500,Wunsch::N,wish,vēlme
501,Wunsch::N,wish,vēlējums
502,Lust::N,desire,кыскӧм
503,Lust::N,desire,радейтӧм
504,Lust::N,desire,kāre
505,Geist::N,spirit,лов
506,Geist::N,spirit,gars
507,Gedanke::N,thought,мӧвп
508,Gedanke::N,thought,doma
509,Gedächtnis::N,memory,паметь
510,Gedächtnis::N,memory,atmiņa
511,Verstand::N,mind,вежӧр
512,Verstand::N,mind,prāts
513,Sinn::N,meaning,мог
514,Sinn::N,meaning,вежӧртас
515,Sinn::N,meaning,nozīme
516,Grund::N,reason,помка
517,Grund::N,reason,pamats
518,Grund::N,reason,iemesls
519,Wahrheit::N,truth,збыль
520,Wahrheit::N,truth,збыльтор
521,Wahrheit::N,truth,taisnība
522,Wahrheit::N,truth,patiesība
523,Gespräch::N,talk,сёрни
524,Gespräch::N,talk,saruna
525,Märchen::N,fairy tale,мойд
526,Märchen::N,fairy tale,pasaka
527,Erzählung::N,story,висьт
528,Erzählung::N,story,stāsts
529,Erzählung::N,story,nostāsts
530,Nachricht::N,message,юӧртӧм
531,Nachricht::N,message,ziņa
532,Neuigkeit::N,news,выльтор
533,Neuigkeit::N,news,jaunums
534,Name::N,name,ним
535,Name::N,name,vārds
536,Rätsel::N,puzzle,нӧдкыв
537,Rätsel::N,puzzle,mīkla
538,Rede::N,speech,сёрни
539,Rede::N,speech,runa
540,Sprache::N,language,кыв
541,Sprache::N,language,valoda
542,Stimme::N,voice,гӧлӧс
543,Stimme::N,voice,вом шы
544,Stimme::N,voice,balss
545,Wort::N,word,кыв
546,Wort::N,word,vārds
547,Zeichen::N,sign,пас
548,Zeichen::N,sign,zīme
549,Ruf::N,call,чукӧстчӧм
550,Ruf::N,call,корӧм
551,Ruf::N,call,sauciens
552,Lärm::N,noise,шы
553,Lärm::N,noise,зык
554,Lärm::N,noise,зычитӧм
555,Lärm::N,noise,troksnis
556,Laut::N,sound,шы
557,Laut::N,sound,skaņa
558,Ton::N,tone,шы
559,Ton::N,tone,tonis
560,Lied::N,song,сьылан
561,Lied::N,song,сьыланкыв
562,Lied::N,song,dziesma
563,Ruhe::N,calm,чӧв
564,Ruhe::N,calm,miers
565,Leute::N,people,йӧз
566,Leute::N,people,войтыр
567,Leute::N,people,ļaudis
568,Leute::N,people,cilvēki
569,Volk::N,nation,йӧз
570,Volk::N,nation,войтыр
571,Volk::N,nation,tauta
572,Arbeit::N,work,удж
573,Arbeit::N,work,darbs
574,Gast::N,guest,гӧсть
575,Gast::N,guest,viešņa
576,Gast::N,guest,ciemiņš
577,Geschenk::N,gift,козин
578,Geschenk::N,gift,dāvana
579,Spiel::N,game,ворсан
580,Spiel::N,game,rotaļa
581,Gesellschaft::N,company,котыр
582,Gesellschaft::N,company,biedrība
583,Gesellschaft::N,company,kompānija
584,Hilfe::N,help,отсӧг
585,Hilfe::N,help,palīdzība
586,Freund::N,friend,ёрт
587,Freund::N,friend,draugs
588,Kamerad::N,companion,ёрт
589,Kamerad::N,companion,biedrs
590,Angelegenheit::N,matter,мог
591,Angelegenheit::N,matter,делӧ
592,Angelegenheit::N,matter,darīšana
593,Anzahl::N,count,лыд
594,Anzahl::N,count,тшӧт
595,Anzahl::N,count,skaits
596,Anzahl::N,count,daudzums
597,Art::N,sort,сикас
598,Art::N,sort,suga
599,Art::N,sort,šķira
600,Stück::N,piece,тор
601,Stück::N,piece,gabals
602,Teil::N,part,юкӧн
603,Teil::N,part,daļa
604,Hälfte::N,half,пӧв
605,Hälfte::N,half,джын
606,Hälfte::N,half,puse
607,Kreis::N,circle,кытш
608,Kreis::N,circle,aplis
609,Kreis::N,circle,riņķis
610,Kreuz::N,cross,перна
611,Kreuz::N,cross,крест
612,Kreuz::N,cross,krusts
613,Linie::N,line,визь
614,Linie::N,line,līnija
615,Strich::N,stroke,визь
616,Strich::N,stroke,svītra
617,Abstand::N,gap,кост
618,Abstand::N,gap,коласт
619,Abstand::N,gap,atstarpe
620,Entfernung::N,distance,ылна
621,Entfernung::N,distance,attālums
622,Entfernung::N,distance,atstatums
623,Gegend::N,area,му-ва
624,Gegend::N,area,apvidus
625,Gegend::N,area,apgabals
626,Platz::N,space,ылдӧс
627,Platz::N,space,йир
628,Platz::N,space,гӧгӧртас
629,Platz::N,space,vieta
630,Ort::N,place,ин
631,Ort::N,place,места
632,Ort::N,place,vieta
633,Seite::N,side,бок
634,Seite::N,side,ӧтарладор
635,Seite::N,side,sāns
636,Mitte::N,middle,шӧр
637,Mitte::N,middle,vidus
638,Gegenstand::N,item,кӧлуй
639,Gegenstand::N,item,priekšmets
640,Sache::N,thing,добра
641,Sache::N,thing,lieta
642,Rand::N,fringe,дор
643,Rand::N,fringe,mala
644,Rand::N,fringe,apmale
645,Kante::N,edge,дор
646,Kante::N,edge,šķautne
647,Ecke::N,corner,пельӧс
648,Ecke::N,corner,kakts
649,Ecke::N,corner,stūris
650,Spitze::N,tip,йыв
651,Spitze::N,tip,smaile
652,Spitze::N,tip,galotne
653,Ende::N,end,пом
654,Ende::N,end,gals
655,Ende::N,end,uzgalis
656,Loch::N,hole,розь
657,Loch::N,hole,caurums
658,Winkel::N,angle,пельӧс
659,Winkel::N,angle,leņķis
660,Muster::N,pattern,сер
661,Muster::N,pattern,piemērs
662,Größe::N,size,ыджда
663,Größe::N,size,lielums
664,Länge::N,length,кузьта
665,Länge::N,length,garums
666,Höhe::N,height,джуджда
667,Höhe::N,height,augstums
668,Gewicht::N,weight,сьӧкта
669,Gewicht::N,weight,сьӧкталун
670,Gewicht::N,weight,svars
671,Gewicht::N,weight,smagums
672,Menge::N,amount,лун
673,Menge::N,amount,числӧ
674,Menge::N,amount,masa
675,Menge::N,amount,daudzums
676,Haufen::N,heap,чукӧр
677,Haufen::N,heap,čupa
678,Haufen::N,heap,grēda
679,Haufen::N,heap,kaudze
680,Reihe::N,row,рад
681,Reihe::N,row,rinda
682,Reihe::N,row,virkne
683,Boot::N,boat,пыж
684,Boot::N,boat,laiva
685,Ruder::N,oar,пелыс
686,Ruder::N,oar,ӧпаснӧй
687,Ruder::N,oar,airis
688,Ruder::N,oar,irklis
689,Schlitten::N,sleigh,дадь
690,Schlitten::N,sleigh,ragavas
691,Ski::N,ski,лызь
692,Ski::N,ski,slēpe
693,Lagerfeuer::N,campfire,бипур
694,Lagerfeuer::N,campfire,ugunskurs
695,Last::N,load,сьӧкыдтор
696,Last::N,load,krava
697,Gang::N,walk,мунӧм
698,Gang::N,walk,ветлӧм
699,Gang::N,walk,eja
700,Gang::N,walk,gājums
701,Schritt::N,step,воськов
702,Schritt::N,step,воськовтӧм
703,Schritt::N,step,solis
704,Norden::N,north,войвыв
705,Norden::N,north,ziemeļi
706,Süden::N,south,лунвыв
707,Süden::N,south,dienvidi
708,Westen::N,west,рытыв
709,Westen::N,west,rietumi
710,Osten::N,east,асыв
711,Osten::N,east,austrumi
712,Holz::N,wood,пу
713,Holz::N,wood,koks
714,Holz::N,wood,koksne
715,Brett::N,board,пӧв
716,Brett::N,board,dēlis
717,Platte::N,slab,плита
718,Platte::N,slab,plate
719,Platte::N,slab,plāksne
720,Stütze::N,bracket,пыкӧд
721,Stütze::N,bracket,мыджӧд
722,Stütze::N,bracket,balsts
723,Stütze::N,bracket,atspaids
724,Stange::N,pole,потш
725,Stange::N,pole,maikste
726,Stock::N,stick,бедь
727,Stock::N,stick,boze
728,Stock::N,stick,spieķis
729,Stab::N,staff,зир
730,Stab::N,staff,zizlis
731,Rohr::N,pipe,труба
732,Rohr::N,pipe,caurule
733,Haus::N,house,керка
734,Haus::N,house,māja
735,Heim::N,home,горт
736,Heim::N,home,mājas
737,Ofen::N,stove,пач
738,Ofen::N,stove,krāsns
739,Fußboden::N,floor,джодж
740,Fußboden::N,floor,grīda
741,Tisch::N,table,пызан
742,Tisch::N,table,galds
743,Stuhl::N,chair,улӧс
744,Stuhl::N,chair,krēsls
745,Wiege::N,cradle,зыбка
746,Wiege::N,cradle,šūpulis
747,Bett::N,bed,вольпась
748,Bett::N,bed,gulta
749,Regal::N,shelf,джадж
750,Regal::N,shelf,plaukts
751,Kiste::N,box,куд
752,Kiste::N,box,ящик
753,Kiste::N,box,kaste
754,Kiste::N,box,šķirsts
755,Fenster::N,window,ӧшинь
756,Fenster::N,window,logs
757,Tür::N,door,ӧдзӧс
758,Tür::N,door,durvis
759,Tor::N,gate,дзиръя
760,Tor::N,gate,vārti
761,Zaun::N,fence,потшӧс
762,Zaun::N,fence,žogs
763,Dach::N,roof,вевт
764,Dach::N,roof,jumts
765,Leiter::N,ladder,пос
766,Leiter::N,ladder,kāpnes
767,Leiter::N,ladder,redeles
768,Besen::N,broom,рос
769,Besen::N,broom,slota
770,Spaten::N,spade,зыр
771,Spaten::N,spade,lāpsta
772,Schaufel::N,shovel,тэльӧб
773,Schaufel::N,shovel,liekšķere
774,Gabel::N,fork,вилки
775,Gabel::N,fork,dakšiņa
776,Löffel::N,spoon,пань
777,Löffel::N,spoon,karote
778,Messer::N,knife,пурт
779,Messer::N,knife,nazis
780,Nagel::N,nail,тув
781,Nagel::N,nail,кӧрт тув
782,Nagel::N,nail,nagla
783,Netz::N,net,тыв
784,Netz::N,net,tīkls
785,Haken::N,hook,крук
786,Haken::N,hook,āķis
787,Haken::N,hook,kāsis
788,Haken::N,hook,krampis
789,Griff::N,handle,нуд
790,Griff::N,handle,kāts
791,Griff::N,handle,rokturis
792,Schloss::N,lock,томан
793,Schloss::N,lock,aizslēgs
794,Bild::N,picture,серпас
795,Bild::N,picture,glezna
796,Figur::N,figure,пертас
797,Figur::N,figure,вежньӧг
798,Figur::N,figure,figūra
799,Puppe::N,doll,акань
800,Puppe::N,doll,lelle
801,Beutel::N,pouch,мешӧк
802,Beutel::N,pouch,kule
803,Beutel::N,pouch,maisiņš
804,Bündel::N,bundle,кӧртӧд
805,Bündel::N,bundle,sainis
806,Tasche::N,bag,сумка
807,Tasche::N,bag,soma
808,Eimer::N,bucket,ведра
809,Eimer::N,bucket,spainis
810,Deckel::N,cover,пӧдан
811,Deckel::N,cover,тупкӧд
812,Deckel::N,cover,vāks
813,Geschirr::N,dishes,дозмук
814,Geschirr::N,dishes,тасьті-пань
815,Geschirr::N,dishes,trauki
816,Sack::N,sack,мешӧк
817,Sack::N,sack,maiss
818,Tasse::N,cup,бекар
819,Tasse::N,cup,тасьті
820,Tasse::N,cup,tase
821,Topf::N,pot,гырнич
822,Topf::N,pot,pods
823,Kessel::N,kettle,пӧрт
824,Kessel::N,kettle,katls
825,Essen::N,meal,сёйӧм
826,Essen::N,meal,ēdiens
827,Nahrung::N,food,сёян
828,Nahrung::N,food,barība
829,Speise::N,dish,сёян
830,Speise::N,dish,сёянтор
831,Speise::N,dish,ēdiens
832,Fleisch::N,meat,яй
833,Fleisch::N,meat,gaļa
834,Getreide::N,corn,нянь
835,Getreide::N,corn,labība
836,Brei::N,mush,рок
837,Brei::N,mush,putra
838,Brei::N,mush,biezenis
839,Brot::N,bread,нянь
840,Brot::N,bread,maize
841,Scheibe::N,slice,шӧрӧм
842,Scheibe::N,slice,чӧлан
843,Scheibe::N,slice,šķēle
844,Scheibe::N,slice,rieciens
845,Fett::N,fat,гос
846,Fett::N,fat,тшог
847,Fett::N,fat,tauki
848,Butter::N,butter,вый
849,Butter::N,butter,sviests
850,Öl::N,oil,вый
851,Öl::N,oil,eļļa
