,Concept_ID,hi,vep
115,Stern::N,तारा,tähtaz
116,Stern::N,सितारा,tähtaz
117,Luft::N,हवा,il'm
118,Luft::N,वायु,il'm
119,Wind::N,पाद,döl
120,Wind::N,पाद,tullei
121,Welle::N,लहर,ald
122,Welle::N,लहर,laineh
123,Welle::N,तरंग,ald
124,Welle::N,तरंग,laineh
125,Wasser::N,जल,vezi
126,Wasser::N,पानी,vezi
127,Stein::N,पत्थर,kivi
128,Boden::N,मिट्टी,ma
129,Boden::N,मिट्टी,pohj
130,Erde::N,भूमि,ma
131,Erde::N,ज़मीन,ma
132,Staub::N,धूल,pölü
133,Rauch::N,धूआँ,savu
134,Rauch::N,धुम्र,savu
135,Funke::N,चिनगारी,kibin
136,Funke::N,स्फुलिंग,kibin
137,Feuer::N,आग,lämoi
138,Feuer::N,आतिश,lämoi
139,Feuer::N,अग्नि,lämoi
140,Licht::N,रोशनी,vauktuz
141,Licht::N,प्रकाश,vauktuz
142,Schatten::N,छाया,pil'vez
143,Schatten::N,छाया,kuvahaine
144,Schatten::N,परछाई,pil'vez
145,Schatten::N,परछाई,kuvahaine
146,Wetter::N,ऋतु,sä
147,Wetter::N,मौसम,sä
148,Nebel::N,धुँध,sumeg
149,Nebel::N,कुहरा,sumeg
150,Wolke::N,मेघ,pil'v
151,Wolke::N,अभ्र,pil'v
152,Regen::N,मेंह,vihm
153,Regen::N,बारिश,vihm
154,Schnee::N,हिम,lumi
155,Schnee::N,बर्फ़,lumi
156,Eis::N,हिम,jä
157,Eis::N,बर्फ़,jä
158,Frost::N,ठंड,hala
159,Frost::N,ठंड,pakaine
160,Kälte::N,सर्दी,vilu
161,Kälte::N,शीतलता,vilu
162,Hitze::N,ताप,räk
163,Hitze::N,गरमी,räk
164,Raureif::N,पाला,hüde
165,Regenbogen::N,इंद्र-धनुष,jumalanbembel'
166,Donner::N,गरज,juru
167,Donner::N,गरज,jumalanjuru
168,Donner::N,मेघ-गर्जन,juru
169,Donner::N,मेघ-गर्जन,jumalanjuru
170,Strömung::N,बहाव,joksmuz
171,Strömung::N,प्रवाह,joksmuz
172,Tropfen::N,बूँद,tilkuine
173,Schaum::N,झाग,vaht
174,Schmutz::N,गंद,redu
175,Schmutz::N,गंद,pačak
176,Schmutz::N,कीचड़,redu
177,Schmutz::N,कीचड़,pačak
178,See::N,झील,järv
179,See::N,सरोवर,järv
180,Sumpf::N,दलदल,so
181,Sumpf::N,धँसान,so
182,Moor::N,झाबर,so
183,Moor::N,धँसान,so
184,Wiese::N,घास-स्थल,nit
185,Wald::N,जंगल,mec
186,Hügel::N,टीला,kukaz
187,Hügel::N,पहाड़,kukaz
188,Anhöhe::N,टीला,kukaz
189,Anhöhe::N,पहाड़ी,kukaz
190,Berg::N,पहाड़,mägi
191,Gipfel::N,शिखर,ladv
192,Höhle::N,गुहा,mägionduz
193,Höhle::N,गुफ़ा,mägionduz
194,Abhang::N,ढाल,paute
195,Abhang::N,ढलान,paute
196,Quelle::N,चश्मा,lähte
197,Bach::N,सोता,oja
198,Bach::N,नदिका,oja
199,Fluss::N,नदी,jogi
200,Fluss::N,सरिता,jogi
201,Ufer::N,तट,rand
202,Ufer::N,किनारा,rand
203,Küste::N,समुद्र-तट,randišt
204,Festland::N,महाद्वीप,kuivma
205,Meer::N,सागर,meri
206,Meer::N,समुद्र,meri
207,Bucht::N,खाड़ी,laht
208,Insel::N,टापू,sar'
209,Insel::N,द्वीप,sar'
210,Blume::N,फूल,änik
211,Blume::N,पुष्प,änik
212,Gras::N,घास,hein
213,Wurzel::N,मूल,jur'
214,Baum::N,पेड़,pu
215,Baum::N,वृक्ष,pu
216,Stamm::N,धड़,tüvi
217,Rinde::N,छाल,kor'
218,Rinde::N,वल्कल,kor'
219,Ast::N,डाल,oks
220,Ast::N,शाखा,oks
221,Zweig::N,टहनी,oks
222,Zweig::N,टहनी,barb
223,Blatt::N,पत्र,lehtez
224,Blatt::N,पत्ता,lehtez
225,Birke::N,भूर्ज,koiv
226,Kiefer[Baum]::N,पाइन-वृक्ष,pedai
227,Weide[Baum]::N,बेंत,raid
228,Tanne::N,फ़र,kuz'
229,Horn::N,सींग,sar'v
230,Horn::N,विषाण,sar'v
231,Feder::N,पर,höuneh
232,Feder::N,पंख,höuneh
233,Fell::N,खाल,nahk
234,Fell::N,पशु-चर्म,nahk
235,Flügel::N,पंख,suug
236,Flügel::N,डैना,suug
237,Klaue::N,पंजा,künz'
238,Kralle::N,पंजा,künz'
239,Kralle::N,नाख़ून,künz'
240,Schwanz::N,पूँछ,händ
241,Ei::N,अंडा,muna
242,Nest::N,नीड़,peza
243,Nest::N,घोंसला,peza
244,Bau::N,बिल,uru
245,Bau::N,माँद,uru
246,Tier::N,पशु,živat
247,Tier::N,जानवर,živat
248,Herde::N,गल्ला,kogo
249,Kuh::N,गौ,lehm
250,Kuh::N,गाय,lehm
251,Bulle::N,साँड़,härg
252,Pferd::N,अश्व,hebo
253,Pferd::N,घोड़ा,hebo
254,Schaf::N,भेड़,lambaz
255,Schwein::N,शूकर,siga
256,Hund::N,श्वान,koir
257,Hund::N,कुत्ता,koir
258,Katze::N,बिल्ली,kaži
259,Bär::N,रीछ,kondi
260,Bär::N,भालू,kondi
261,Eichhörnchen::N,गिलहरी,orav
262,Elch::N,एल्क,hirb'
263,Fuchs::N,लोमड़ी,reboi
264,Hase::N,खरहा,jäniš
265,Hase::N,ख़रगोश,jäniš
266,Maus::N,मूष,hir'
267,Maus::N,चूहा,hir'
268,Wolf::N,वृक,händikaz
269,Wolf::N,भेड़िया,händikaz
270,Vogel::N,पक्षी,lind
271,Vogel::N,चिड़िया,lind
272,Schwarm::N,झुंड,parveh
273,Huhn::N,मुर्ग़ी,kana
274,Hahn::N,मुर्ग़ा,kukoi
275,Gans::N,हंस,hanh'
276,Gans::N,हंसिनी,hanh'
277,Adler::N,उक़ाब,orl
278,Ente::N,बतख़,sorz
279,Ente::N,बत्तक,sorz
280,Eule::N,उल्लू,hir'pulo
281,Kranich::N,सारस,kurg
282,Kranich::N,क्रौंंच,kurg
283,Krähe::N,काक,variš
284,Kuckuck::N,कोयल,kägi
285,Kuckuck::N,कोकिल,kägi
286,Schwan::N,हंस,joucen
287,Schwan::N,मराल,joucen
288,Fisch::N,मछली,kala
289,Fisch::N,मत्स्य,kala
290,Barsch::N,पर्च,ahven
291,Hecht::N,पाइक,haug'
292,Schlange[Tier]::N,सर्प,kü
293,Schlange[Tier]::N,सर्प,mado
294,Wurm::N,कृमि,mado
295,Wurm::N,कीड़ा,mado
296,Spinne::N,लूता,hämähouk
297,Spinne::N,मकड़ी,hämähouk
298,Ameise::N,चींटी,murahaine
299,Laus::N,जूँ,täi
300,Mücke::N,डाँस,säs'k
301,Fliege::N,मक्खी,kärbhaine
302,Fliege::N,मक्षिका,kärbhaine
303,Schmetterling::N,तितली,lipkaine
304,Beere::N,बेरी,marj
305,Apfel::N,सेब,jablok
306,Pilz::N,खुंबी,sen'
307,Pilz::N,खुंबी,babuk
308,Zwiebel::N,प्याज़,lauk
309,Saat::N,बीज,semned
310,Korn::N,दाना,jüvä
311,Korn::N,दाना,vill'
312,Heu::N,मूखी घास,hein
313,Schale::N,बकला,kor'
314,Schale::N,छिलका,kor'
315,Grube::N,गड्ढा,kop
316,Falle::N,जाल,rida
317,Falle::N,फँदा,rida
318,Schlinge::N,फँदा,rihm
319,Spur::N,सुराग़,jäl'g
320,Spur::N,पद-चिह्न,jäl'g
321,Asche::N,राख,tuhk
322,Dreck::N,मैल,redu
323,Dreck::N,मैल,pačak
324,Dreck::N,गंदगी,redu
325,Dreck::N,गंदगी,pačak
326,Eisen::N,लोहा,raud
327,Gold::N,सोना,kuld
328,Gold::N,स्वर्ण,kuld
329,Silber::N,रजत,hobed
330,Silber::N,चाँदी,hobed
331,Kohle::N,कोयला,hil'
332,Glas::N,काँच,stökol
333,Lehm::N,चिकनी मिट्टी,savi
334,Sand::N,रेत,lete
335,Sand::N,बालू,lete
336,Mensch::N,मानव,mez'
337,Mensch::N,मानव,ristit
338,Mensch::N,इनसान,mez'
339,Mensch::N,इनसान,ristit
340,Mensch::N,मनुष्य,mez'
341,Mensch::N,मनुष्य,ristit
342,Mann::N,आदमी,mez'
343,Mann::N,पुरुष,mez'
344,Frau::N,औरत,naine
345,Frau::N,महिला,naine
346,Frau::N,स्त्री,naine
347,Kind::N,बाल,laps'
348,Kind::N,बच्चा,laps'
349,Junge::N,लड़का,poig
350,Junge::N,लड़का,prihaine
351,Mädchen::N,लड़की,neičukaine
352,Mädchen::N,कुमारी,neičukaine
353,Familie::N,परिवार,kanz
354,Familie::N,परिवार,pereh
355,Großvater::N,दादा,ded
356,Großmutter::N,नानी,bab
357,Eltern::N,माँ-बाप,vanhembad
358,Eltern::N,माँ-बाप,kazvatajad
359,Eltern::N,माता-पिता,vanhembad
360,Eltern::N,माता-पिता,kazvatajad
361,Vater::N,बाप,tat
362,Vater::N,पिता,tat
363,Mutter::N,माँ,mam
364,Mutter::N,माता,mam
365,Sohn::N,बेटा,poig
366,Sohn::N,पुत्र,poig
367,Tochter::N,बेटी,tütär
368,Tochter::N,पुत्री,tütär
369,Bruder::N,भाई,veik
370,Bruder::N,भाई,vell'
371,Bruder::N,भ्राता,veik
372,Bruder::N,भ्राता,vell'
373,Schwester::N,बहन,čiža
374,Schwester::N,बहन,sizar
375,Schwester::N,भगिनी,čiža
376,Schwester::N,भगिनी,sizar
377,Onkel::N,ताऊ,däd'
378,Onkel::N,काका,däd'
379,Tante::N,बूआ,tädi
380,Tante::N,फूफी,tädi
381,Tante::N,ख़ाला,tädi
382,Ehemann::N,पति,mužik
383,Ehemann::N,शौहर,mužik
384,Ehefrau::N,बीवी,ak
385,Freude::N,आनंद,ilo
386,Freude::N,आनंद,ihastuz
387,Freude::N,प्रसन्नता,ilo
388,Freude::N,प्रसन्नता,ihastuz
389,Gelächter::N,हँसी,nagr
390,Gelächter::N,क़हक़हा,nagr
391,Glück::N,आनंद,oza
392,Glück::N,ख़ुशी,oza
393,Kummer::N,शोक,gor'a
394,Kummer::N,दुःख,gor'a
395,Wunsch::N,इच्छा,taht
396,Wunsch::N,अभिलाषा,taht
397,Lust::N,चाह,himo
398,Lust::N,कामना,himo
399,Geist::N,जान,heng
400,Geist::N,प्राण,heng
401,Gedanke::N,विचार,meletuz
402,Gedächtnis::N,याददाश्त,mušt
403,Gedächtnis::N,स्मरण-शक्ति,mušt
404,Verstand::N,समझ,mel'
405,Verstand::N,अक़्ल,mel'
406,Verstand::N,बुद्धि,mel'
407,Sinn::N,अर्थ,jüvä
408,Grund::N,वजह,sü
409,Grund::N,कारण,sü
410,Wahrheit::N,सत्य,tozi
411,Wahrheit::N,सच्चाई,tozi
412,Gespräch::N,चर्चा,lodu
413,Gespräch::N,चर्चा,pagin
414,Gespräch::N,वार्ता,lodu
415,Gespräch::N,वार्ता,pagin
416,Gespräch::N,बात-चीत,lodu
417,Gespräch::N,बात-चीत,pagin
418,Märchen::N,क़िस्सा,sarn
419,Erzählung::N,कथा,sanutez
420,Erzählung::N,कहानी,sanutez
421,Nachricht::N,सूचना,tedotuz
422,Nachricht::N,समाचार,tedotuz
423,Neuigkeit::N,ख़बर,uzištuz
424,Neuigkeit::N,समाचार,uzištuz
425,Name::N,नाम,nimi
426,Rätsel::N,पहेली,ozoitez
427,Rede::N,वचन,pagin
428,Rede::N,वचन,sanad
429,Rede::N,भाषण,pagin
430,Rede::N,भाषण,sanad
431,Sprache::N,भाषा,kel'
432,Sprache::N,ज़बान,kel'
433,Stimme::N,स्वर,än'
434,Stimme::N,आवाज़,än'
435,Wort::N,शब्द,sana
436,Wort::N,लफ़्ज़,sana
437,Zeichen::N,निशान,znam
438,Ruf::N,पुकार,kida
439,Ruf::N,पुकार,kucund
440,Ruf::N,आह्वान,kida
441,Ruf::N,आह्वान,kucund
442,Lärm::N,शोर,judu
443,Lärm::N,हुल्लड़,judu
444,Laut::N,स्वर,kulund
445,Laut::N,ध्वनि,kulund
446,Ton::N,सुर,kulund
447,Ton::N,स्वर,kulund
448,Lied::N,गीत,pajo
449,Ruhe::N,आराम,lebu
450,Ruhe::N,ख़ामोशी,lebu
451,Leute::N,लोग,rahvaz
452,Volk::N,क़ौम,rahvaz
453,Volk::N,प्रजा,rahvaz
454,Arbeit::N,काम,tö
455,Arbeit::N,काम,rad
456,Gast::N,अतिथि,adiv
457,Gast::N,मेहमान,adiv
458,Geschenk::N,उपहार,lahj
459,Geschenk::N,तोहफ़ा,lahj
460,Spiel::N,खेल,vänd
461,Spiel::N,क्रीड़ा,vänd
462,Gesellschaft::N,साथ,sebr
463,Hilfe::N,मदद,abu
464,Hilfe::N,सहायता,abu
465,Freund::N,मित्र,sebranik
466,Kamerad::N,साथी,sebranik
467,Kamerad::N,कामरेड,sebranik
468,Angelegenheit::N,बात,azj
469,Angelegenheit::N,मामला,azj
470,Anzahl::N,तादाद,lugu
471,Anzahl::N,संख्या,lugu
472,Art::N,तरह,rod
473,Art::N,तरह,rodsugu
474,Art::N,क़िस्म,rod
475,Art::N,क़िस्म,rodsugu
476,Stück::N,फाँक,pala
477,Stück::N,फाँक,supal
478,Stück::N,टुकड़ा,pala
479,Stück::N,टुकड़ा,supal
480,Teil::N,भाग,pala
481,Teil::N,हिस्सा,pala
482,Hälfte::N,अर्धभाग,pol'
483,Kreis::N,चक्कर,ümbruz
484,Kreis::N,चक्कर,kehkruz
485,Kreuz::N,सलीब,rist
486,Kreuz::N,क्रूस,rist
487,Linie::N,लाइन,pird
488,Strich::N,लकीर,pird
489,Abstand::N,अंतर,keskust
490,Abstand::N,फ़ासला,keskust
491,Entfernung::N,दूरी,matk
492,Entfernung::N,फ़ासला,matk
493,Gegend::N,इलाक़ा,taho
494,Platz::N,जगह,avaruz'
495,Platz::N,स्थान,avaruz'
496,Ort::N,स्थल,koht
497,Ort::N,स्थान,koht
498,Seite::N,ओर,pol'
499,Seite::N,ओर,kül'g
500,Seite::N,तरफ़,pol'
501,Seite::N,तरफ़,kül'g
502,Mitte::N,बीच,kesk
503,Mitte::N,मध्य,kesk
504,Gegenstand::N,चीज़,kalu
505,Gegenstand::N,पदार्थ,kalu
506,Sache::N,चीज़,azj
507,Sache::N,वस्तु,azj
508,Rand::N,छोर,röun
509,Rand::N,उपांत,röun
510,Kante::N,कोर,röun
511,Kante::N,किनारा,röun
512,Ecke::N,कोना,saum
513,Ecke::N,नुक्कड़,saum
514,Spitze::N,नोक,agjaine
515,Ende::N,छोर,agj
516,Ende::N,सिरा,agj
517,Loch::N,छेद,reig
518,Loch::N,सूराख़,reig
519,Winkel::N,कोण,čoga
520,Winkel::N,कोण,saum
521,Winkel::N,कोना,čoga
522,Winkel::N,कोना,saum
523,Muster::N,नमूना,kirjam
524,Muster::N,डिज़ाइन,kirjam
525,Größe::N,परिमाण,suruz'
526,Größe::N,विस्तार,suruz'
527,Länge::N,लंबाई,piduz
528,Höhe::N,ऊँचाई,korktuz'
529,Höhe::N,उच्चता,korktuz'
530,Gewicht::N,भार,jügu
531,Gewicht::N,भार,vedäduz
532,Gewicht::N,वज़न,jügu
533,Gewicht::N,वज़न,vedäduz
534,Menge::N,मात्रा,äjüz'
535,Haufen::N,ढेर,kogo
536,Haufen::N,अंबार,kogo
537,Reihe::N,क़तार,rivi
538,Reihe::N,पंक्ति,rivi
539,Boot::N,नाव,veneh
540,Boot::N,नौका,veneh
541,Ruder::N,चप्पू,air
542,Schlitten::N,बर्फ़-गाड़ी,regi
543,Schlitten::N,बर्फ़-गाड़ी,regut
544,Ski::N,स्की,suks'
545,Lagerfeuer::N,अलाव,nodj
546,Lagerfeuer::N,अलाव,pažag
547,Lagerfeuer::N,कैंप-फ़ायर,nodj
548,Lagerfeuer::N,कैंप-फ़ायर,pažag
549,Last::N,भार,jüguz
550,Gang::N,चाल,astund
551,Schritt::N,डग,hašk
552,Schritt::N,क़दम,hašk
553,Norden::N,उत्तर,pohjoine
554,Süden::N,दक्खिन,suvi
555,Westen::N,पश्चिम,päivlaskm
556,Osten::N,पूरब,päivnouzm
557,Holz::N,काठ,pu
558,Holz::N,काष्ठ,pu
559,Brett::N,पटरा,laud
560,Brett::N,तख़्ता,laud
561,Platte::N,फलक,keitim
562,Platte::N,तख़्ता,keitim
563,Stütze::N,टेक,tugi
564,Stütze::N,थूनी,tugi
565,Stange::N,छड़,arz'
566,Stange::N,बाँस,arz'
567,Stock::N,लाठी,kalu
568,Stab::N,लग्गा,seibaz
569,Rohr::N,नल,torv
570,Haus::N,घर,pert'
571,Haus::N,मकान,pert'
572,Heim::N,घर,kodi
573,Heim::N,गृह,kodi
574,Ofen::N,चूल्हा,päč
575,Fußboden::N,फ़र्श,lava
576,Tisch::N,मेज़,laud
577,Tisch::N,मेज़,stal'c
578,Stuhl::N,कुरसी,ištim
579,Wiege::N,पालना,kätte
580,Wiege::N,हिंडोला,kätte
581,Bett::N,खाट,sija
582,Bett::N,खाट,magaduzsija
583,Bett::N,पलंग,sija
584,Bett::N,पलंग,magaduzsija
585,Regal::N,शेल्फ़,palič
586,Kiste::N,पेटी,mülütim
587,Kiste::N,डिब्बा,mülütim
588,Fenster::N,खिड़की,ikun
589,Tür::N,द्वार,uks'
590,Tür::N,दरवाज़ा,uks'
591,Tor::N,फाटक,verai
592,Zaun::N,बाड़ा,aid
593,Dach::N,छत,katuz
594,Dach::N,छप्पर,katuz
595,Leiter::N,सीढ़ी,pordhad
596,Besen::N,झाड़ू,lud
597,Besen::N,झाड़ू,vast
598,Besen::N,बुहारी,lud
599,Besen::N,बुहारी,vast
600,Spaten::N,कुदाल,labid
601,Schaufel::N,बेलचा,labid
602,Schaufel::N,फावड़ा,labid
603,Gabel::N,काँटा,hangoine
604,Löffel::N,चम्मच,luzik
605,Messer::N,छुरा,veič
606,Messer::N,चाक़ू,veič
607,Nagel::N,कील,nagl
608,Nagel::N,मेख़,nagl
609,Netz::N,जाल,verk
610,Haken::N,अंकुश,kouk
611,Griff::N,मूठ,kägä
612,Griff::N,मूठ,varz'
613,Griff::N,हत्था,kägä
614,Griff::N,हत्था,varz'
615,Schloss::N,ताला,lukkol
616,Bild::N,चित्र,kuva
617,Figur::N,मूर्ति,figur
618,Puppe::N,पुतली,tätüine
619,Puppe::N,गुड़िया,tätüine
620,Beutel::N,झोला,havad
621,Bündel::N,पुलिंदा,toppaz
622,Bündel::N,पुलिंदा,käč
623,Tasche::N,बेग,sumk
624,Tasche::N,बस्ता,sumk
625,Eimer::N,बाल्टी,vädr
626,Deckel::N,ढक्कन,katuz
627,Geschirr::N,बरतन-भाँड़े,astii
628,Sack::N,बोरा,havad
629,Tasse::N,प्याला,čašk
630,Topf::N,देग़चा,pada
631,Kessel::N,देग़,katil
632,Kessel::N,बटलोई,katil
633,Essen::N,खाना,sönd
634,Nahrung::N,भोजन,söm
635,Speise::N,खाना,sömine
636,Speise::N,व्यंजन,sömine
637,Fleisch::N,मांस,liha
638,Fleisch::N,गोश्त,liha
639,Getreide::N,अनाज,vill'
640,Brei::N,भरता,pudr
641,Brei::N,दलिया,pudr
642,Brot::N,रोटी,leib
643,Scheibe::N,कतला,bibaleh
644,Scheibe::N,कतला,šlik
645,Fett::N,वसा,razv
646,Fett::N,चरबी,razv
647,Butter::N,मक्खन,voi
648,Öl::N,तेल,voi
649,Salz::N,नमक,sol
650,Suppe::N,सूप,lem'
651,Suppe::N,सूप,keitoz
652,Suppe::N,शोरबा,lem'
653,Suppe::N,शोरबा,keitoz
654,Honig::N,शहद,mezi
655,Milch::N,दूध,maid
656,Tee::N,चाय,čai
657,Leder::N,चमड़ा,nahk
658,Wolle::N,ऊन,vill
659,Stoff::N,कपड़ा,kangaz
660,Nadel::N,सूई,negl
661,Faden::N,डोरा,nit'
662,Knopf::N,बटन,nübl'
663,Knopf::N,घुंडी,nübl'
664,Knoten::N,गाँठ,sol'm
665,Knoten::N,गुत्थी,sol'm
666,Farbe::N,रंग,muju
667,Farbe::N,वर्ण,muju
668,Kleidung::N,पहनावा,sobad
669,Hemd::N,कुरता,paid
670,Hemd::N,क़मीज़,paid
671,Kragen::N,गरदनी,kagluz
672,Kragen::N,गरेबान,kagluz
673,Ärmel::N,आस्तीन,hijam
674,Hose::N,पैंट,štanad
675,Hose::N,पतलून,štanad
676,Gürtel::N,पेटी,vö
677,Gürtel::N,मेखला,vö
678,Mütze::N,टोपी,šapuk
679,Schuh::N,जूता,keng'
680,Stiefel::N,बूट,sapug
681,Ring::N,अँगूठी,rengaz
682,Band::N,पट्टी,lentaine
683,Kamm::N,कंघी,suga
684,Spiegel::N,आईना,zerkol
685,Spiegel::N,दर्पण,zerkol
686,Riemen::N,तसमा,vö
687,Riemen::N,पट्टा,vö
688,Schnur::N,डोरी,nor
689,Schnur::N,सुतली,nor
690,Leine::N,रस्सी,talutimnor
691,Decke::N,रज़ाई,sijakatuz
692,Kissen::N,तकिया,pöluz
693,Kissen::N,गाद्दा,pöluz
694,Tuch::N,रूमाल,paik
695,Tuch::N,वस्त्र,paik
696,Handtuch::N,अँगोछा,käzipaik
697,Kraft::N,ज़ोर,vägi
698,Kraft::N,शक्ति,vägi
699,Stärke::N,बल,vahvuz'
700,Stärke::N,ताक़त,vahvuz'
701,Gesundheit::N,स्वास्थ्य,tervhuz
702,Gesundheit::N,तंदुरुस्ती,tervhuz
703,Krankheit::N,रोग,läžund
704,Krankheit::N,बीमारी,läžund
705,Schmerz::N,दर्द,kibu
706,Schmerz::N,पीड़ा,kibu
707,Wunde::N,घाव,čapatez
708,Wunde::N,ज़ख़्म,čapatez
709,Fieber::N,ज्वर,säru
710,Fieber::N,बुख़ार,säru
711,Arznei::N,दवा,zel'l'
712,Arznei::N,औषाधि,zel'l'
713,Brücke::N,पुल,sild
714,Brücke::N,सेतु,sild
715,Brunnen::N,कुआँ,kaiv
716,Weide::N,चरागाह,omaluine
717,Pfad::N,पथ,tehut
718,Pfad::N,पगडंडी,tehut
719,Weg::N,मार्ग,te
720,Straße::N,राह,te
721,Straße::N,रास्ता,te
722,Dorf::N,गाँव,külä
723,Dorf::N,ग्राम,külä
724,Stadt::N,शहर,lidn
725,Brief::N,ख़त,kirjeine
726,Brief::N,पत्र,kirjeine
727,Brief::N,चिट्ठी,kirjeine
728,Buch::N,किताब,kirj
729,Buch::N,पुस्तक,kirj
730,Buchstabe::N,अक्षर,kirjam
731,Zeitung::N,अख़बार,lehtez
732,Zeitung::N,समाचार-पत्र,lehtez
733,Leben::N,जीवन,elo
734,Leben::N,ज़िंदगी,elo
735,Tod::N,मौत,surm
736,Tod::N,मृत्यु,surm
737,Grab::N,क़ब्र,kaum
738,Kirche::N,चर्च,jumalanpert'
739,Kirche::N,गिरजा,jumalanpert'
740,Sünde::N,पाप,grähk
741,Sünde::N,गुनाह,grähk
742,Gott::N,देव,jumal
743,Gott::N,ईश्वर,jumal
744,Arbeiter::N,मज़दूर,radnik
745,Chef::N,अध्यक्ष,pämez'
746,Meister::N,शिल्पज्ञ,mastar
747,Arzt::N,वैद्य,lekar'
748,Arzt::N,डॉक्टर,lekar'
749,Arzt::N,चिकित्सक,lekar'
750,Lehrer::N,शिक्षक,opendai
751,Lehrer::N,अध्यापक,opendai
752,Geld::N,धन,rahad
753,Geld::N,पैसा,rahad
754,Geschäft::N,सौदा,biznes
755,Geschäft::N,व्यापार,biznes
756,Laden::N,दुकान,lauk
757,Preis::N,दाम,arv
758,Preis::N,मूल्य,arv
759,Ware::N,माल,tavar
760,Ware::N,पण्य,tavar
761,Nutzen::N,लाभ,liža
