,Concept_ID,fi,ro
829,lieb::A,rakas,iubit
830,lustig::A,hauska,vesel
831,lustig::A,iloinen,vesel
832,sanft::A,lauha,blând
833,sanft::A,lauha,blajin
834,sanft::A,lempeä,blând
835,sanft::A,lempeä,blajin
836,hungrig::A,nälkäinen,flămând
837,krank::A,sairas,bolnav
838,nackt::A,alaston,gol
839,traurig::A,surullinen,trist
840,traurig::A,surullinen,mâhnit
841,traurig::A,murheellinen,trist
842,traurig::A,murheellinen,mâhnit
843,lebendig::A,elävä,viu
844,gut::A,hyvä,bun
845,schlecht::A,paha,rău
846,schlecht::A,paha,prost
847,schlecht::A,huono,rău
848,schlecht::A,huono,prost
849,richtig::A,oikea,drept
850,richtig::A,oikea,corect
851,schlimm::A,paha,rău
852,wahr::A,tosi,adevărat
853,alt::A,vanha,uzat
854,alt::A,vanha,vechi
855,neu::A,uusi,nou
856,ehemalig::A,entinen,fost
857,ehemalig::A,entinen,anterior
858,ehemalig::A,muinainen,fost
859,ehemalig::A,muinainen,anterior
860,alt[Lebewesen]::A,vanha,bătrîn
861,jung::A,nuori,tânăr
862,arm::A,köyhä,sărac
863,arm::A,köyhä,sărman
864,reich::A,rikas,avut
865,reich::A,rikas,bogat
866,bekannt::A,tuttu,cunoscut
867,bekannt::A,tunnettu,cunoscut
868,berühmt::A,kuuluisa,renumit
869,fremd::A,vieras,străin
870,verschieden::A,eri,diferit
871,verschieden::A,eri,deosebit
872,verschieden::A,erilainen,diferit
873,verschieden::A,erilainen,deosebit
874,nah::A,läheinen,apropiat
875,fern::A,etäinen,departe
876,linker::A,vasen,stâng
877,rechter::A,oikea,drept
878,anderer::A,muu,alt
879,anderer::A,toinen,alt
880,erster::A,ensimmäinen,prim
881,zweiter::A,toinen,al doilea
882,dritter::A,kolmas,treilea
883,letzter::A,viimeinen,final
884,allein::ADV,yksin,singur
885,auf einmal::ADV,yhdellä kertaa,dintrodată
886,zusammen::ADV,yhdessä,împreună
887,lange::ADV,kauan,îndelung
888,lange::ADV,kauan,mult timp
889,lange::ADV,pitkään,îndelung
890,lange::ADV,pitkään,mult timp
891,plötzlich::ADV,äkkiä,deodată
892,plötzlich::ADV,äkkiä,pe neașteptate
893,sofort::ADV,heti,imediat
894,sofort::ADV,heti,numaidecît
895,später::ADV,myöhemmin,mai apoi
896,später::ADV,myöhemmin,mai târziu
897,jetzt::ADV,nyt,acum
898,heute::ADV,tänään,azi
899,heute::ADV,tänään,astăzi
900,morgen::ADV,huomenna,mâine
901,bald::ADV,pian,curând
902,dann::ADV,sitten,apoi
903,gestern::ADV,eilen,ieri
904,einst::ADV,aikanaan,odată
905,einst::ADV,aikanaan,odinioară
906,damals::ADV,silloin,atunci
907,damals::ADV,silloin,pe atunci
908,damals::ADV,siihen aikaan,atunci
909,damals::ADV,siihen aikaan,pe atunci
910,danach::ADV,sen jälkeen,după aceasta
911,vorher::ADV,ennen,mai întâi
912,vorher::ADV,ennen,în prealabil
913,zuerst::ADV,ensin,întâi
914,zuerst::ADV,ensin,în primul rând
915,zuerst::ADV,ensiksi,întâi
916,zuerst::ADV,ensiksi,în primul rând
917,einmal::ADV,kerran,odată
918,manchmal::ADV,joskus,uneori
919,manchmal::ADV,joskus,câteodată
920,oft::ADV,usein,des
921,oft::ADV,usein,deseori
922,immer::ADV,aina,mereu
923,immer::ADV,aina,întotdeauna
924,niemals::ADV,ei koskaan,niciodată
925,hier::ADV,tässä,aci
926,hier::ADV,tässä,aici
927,hier::ADV,täällä,aci
928,hier::ADV,täällä,aici
929,hierhin::ADV,tähän,încoace
930,von hier::ADV,tästä,de aici
931,von hier::ADV,täältä,de aici
932,dort::ADV,siinä,acolo
933,dort::ADV,siellä,acolo
934,dorthin::ADV,sinne,dincolo
935,dorthin::ADV,tuonne,dincolo
936,geradeaus::ADV,suoraan,drept înainte
937,vorwärts::ADV,eteenpäin,înainte
938,rückwärts::ADV,taaksepäin,îndărăt
939,zurück::ADV,takaisin,înapoi
940,unten::ADV,alhaalla,jos
941,unten::ADV,alhaalla,dedesubt
942,hinab::ADV,alas,în jos
943,hinab::ADV,alas,de vale
944,oben::ADV,ylhäällä,sus
945,oben::ADV,ylhäällä,deasupra
946,hinauf::ADV,ylös,în sus
947,überall::ADV,kaikkialla,peste tot
948,überall::ADV,kaikkialla,pretutindeni
949,nicht::ADV,ei,nu
950,ein wenig::ADV,vähän,puțin
951,kaum::ADV,tuskin,cu greu
952,kaum::ADV,tuskin,cu anevoie
953,sehr::ADV,kovin,mult
954,sehr::ADV,kovin,foarte
955,sehr::ADV,oikein,mult
956,sehr::ADV,oikein,foarte
957,so::ADV,näin,așa
958,so::ADV,näin,atât
959,noch::ADV,vielä,încă
960,nur::ADV,vain,doar
961,nur::ADV,ainoastaan,doar
962,schon::ADV,jo,și
963,schon::ADV,jo,deja
964,wieder::ADV,taas,iar
965,wieder::ADV,taas,iarăși
966,wieder::ADV,jälleen,iar
967,wieder::ADV,jälleen,iarăși
968,vergebens::ADV,turhaan,în zadar
969,vor::PRP,edessä,înainte de
970,hinter::PRP,takana,după
971,hinter::PRP,takana,în spatele
972,unter::PRP,alla,sub
973,durch::PRP,läpi,prin
974,durch::PRP,kautta,prin
975,neben::PRP,vieressä,lângă
976,neben::PRP,vieressä,alături de
977,zwischen::PRP,välillä,între
978,zwischen::PRP,välillä,dintre
979,wegen::PRP,takia,pentru
980,wegen::PRP,vuoksi,pentru
981,dies::PRN,tämä,acesta
982,das::PRN,se,asta
983,alles::PRN,kaikki,tot
984,ich::PRN,minä,eu
985,du::PRN,sinä,tu
986,er::PRN,hän,el
987,er::PRN,hän,dânsul
988,wir::PRN,me,noi
989,ihr::PRN,te,voi
990,sie::PRN,he,ei
991,sie::PRN,he,dânșii
992,was::FPRN,mikä,ce
993,wer::FPRN,ken,cine
994,wer::FPRN,kuka,cine
995,wo::FADV,missä,unde
996,wohin::FADV,mihin,încotro
997,wie::FADV,miten,cum
998,wie::FADV,kuinka,cum
999,warum::FADV,miksi,de ce
1000,warum::FADV,miksi,pentru ce
1001,wieviel::FNUM,paljonko,cât
1002,wieviel::FNUM,kuinka paljon,cât
1003,eins::NUM,yksi,unu
1004,zwei::NUM,kaksi,doi
1005,drei::NUM,kolme,trei
1006,vier::NUM,neljä,patru
1007,fünf::NUM,viisi,cinci
1008,sechs::NUM,kuusi,șase
1009,sieben::NUM,seitsemän,șapte
1010,acht::NUM,kahdeksan,opt
1011,neun::NUM,yhdeksän,nouă
1012,zehn::NUM,kymmenen,zece
1013,elf::NUM,yksitoista,unsprezece
1014,zwölf::NUM,kaksitoista,douăsprezece
1015,zwanzig::NUM,kaksikymmentä,douăzeci
1016,dreißig::NUM,kolmekymmentä,treizeci
1017,vierzig::NUM,neljäkymmentä,patruzeci
1018,fünfzig::NUM,viisikymmentä,cincizeci
1019,sechzig::NUM,kuusikymmentä,șaizeci
1020,siebzig::NUM,seitsemänkymmentä,șaptezeci
1021,achtzig::NUM,kahdeksankymmentä,optzeci
1022,neunzig::NUM,yhdeksänkymmentä,nouăzeci
1023,hundert::NUM,sata,sută
1024,tausend::NUM,tuhat,mie
1025,und::CNJ,ja,și
1026,oder::CNJ,tai,ori
1027,stehen::V,seisoa,sta
1028,sitzen::V,istua,ședea
1029,liegen::V,maata,zăcea
1030,liegen::V,maata,fi culcat
1031,hängen::V,riippua,atârna
1032,werden::V,tulla,deveni
1033,werden::V,tulla,se face
1034,werden::V,joutua,deveni
1035,werden::V,joutua,se face
1036,passieren::V,sattua,se întâmpla
1037,passieren::V,tapahtua,se întâmpla
1038,beginnen::V,alkaa,începe
1039,enden::V,loppua,se sfârși
1040,enden::V,loppua,se termina
1041,enden::V,päättyä,se sfârși
1042,enden::V,päättyä,se termina
1043,wechseln::V,vaihtua,se schimba
1044,wechseln::V,vaihdella,se schimba
1045,aufgehen[Sonne]::V,nousta,răsări
1046,untergehen[Sonne]::V,laskea,apune
1047,scheinen[Sonne]::V,paistaa,străluci
1048,donnern::V,jyristä,tuna
1049,wehen::V,tuulla,bate
1050,wehen::V,puhaltaa,bate
1051,strömen::V,virrata,curge în șiroaie
1052,fließen::V,valua,curge
1053,fließen::V,juosta,curge
1054,sich drehen::V,pyöriä,se învârti
1055,schwanken::V,horjua,se clătina
1056,schwingen::V,heilua,vibra
1057,schwingen::V,heilua,flutura
1058,schwingen::V,värähdellä,vibra
1059,schwingen::V,värähdellä,flutura
1060,fallen::V,pudota,cădea
1061,fallen::V,langeta,cădea
1062,brennen::V,palaa,arde
1063,rauchen::V,savuta,fuma
1064,regnen::V,sataa,ploua
1065,gefrieren::V,jäätyä,îngheța
1066,tauen::V,sulaa,se dezgheța
1067,schmelzen::V,sulaa,se topi
1068,trocknen::V,kuivua,se usca
1069,sieden::V,kiehua,fierbe
1070,sieden::V,kiehua,clocoti
1071,faulen::V,mädätä,se împuți
1072,verfaulen::V,mädätä,putrezi
1073,verfaulen::V,mädäntyä,putrezi
1074,reißen::V,revetä,se rupe
1075,reißen::V,revetä,se sfâșia
1076,versinken::V,upota,se scufunda
1077,versinken::V,vajota,se scufunda
1078,vergehen::V,kulua,trece
1079,vergehen::V,kulua,se scurge
1080,erscheinen::V,ilmestyä,apărea
1081,verschwinden::V,kadota,dispărea
1082,sinken::V,vajota,cădea
1083,sinken::V,vajota,coborî
1084,abnehmen::V,vähetä,scădea
1085,abnehmen::V,vähetä,descrește
1086,zunehmen::V,kasvaa,spori
1087,zunehmen::V,kasvaa,crește
1088,zunehmen::V,kasvaa,augmenta
1089,zunehmen::V,lisääntyä,spori
1090,zunehmen::V,lisääntyä,crește
1091,zunehmen::V,lisääntyä,augmenta
1092,steigen::V,nousta,urca
1093,wachsen::V,kasvaa,crește
1094,glänzen::V,kiiltää,luci
1095,glänzen::V,kiiltää,străluci
1096,funkeln::V,kipinöidä,scânteia
1097,lärmen::V,meluta,face larmă
1098,läuten::V,soida,suna
1099,klingeln::V,soida,suna
1100,klirren::V,kalista,zăngăni
1101,brausen::V,kohista,vui
1102,rauschen::V,kohista,vâjâi
1103,klingen::V,soida,suna
1104,bellen::V,haukkua,lătra
1105,heulen::V,ulvoa,urla
1106,blasen::V,puhaltaa,sufla
1107,pfeifen::V,viheltää,fluiera
1108,schreien::V,kirkua,țipa
1109,stöhnen::V,voihkia,geme
1110,zittern::V,vapista,tremura
1111,leben::V,elää,trăi
1112,geboren werden::V,syntyä,se naște
1113,atmen::V,hengittää,respira
1114,trinken::V,juoda,bea
1115,essen::V,syödä,mânca
1116,schlucken::V,niellä,înghiți
1117,müde werden::V,uupua,se obosi
1118,einschlafen::V,uinahtaa,adormi
1119,schlafen::V,maata,dormi
1120,schlafen::V,nukkua,dormi
1121,aufwachen::V,herätä,se deștepta
1122,aufstehen::V,nousta,fi se scula
1123,aufstehen::V,nousta ylös,fi se scula
1124,sich erholen::V,levätä,se relaxa
1125,sich erholen::V,levätä,se destinde
1126,krank werden::V,sairastua,se îmbolnăvi
1127,krank sein::V,potea,zăcea
1128,krank sein::V,potea,fi bolnav
1129,krank sein::V,sairastaa,zăcea
1130,krank sein::V,sairastaa,fi bolnav
1131,schmerzen::V,särkeä,durea
1132,schmerzen::V,kivistää,durea
1133,husten::V,yskiä,tuși
1134,genesen::V,toipua,se însănătoși
1135,sterben::V,kuolla,muri
1136,umkommen::V,saada surmansa,pieri
1137,umkommen::V,kuolla,pieri
1138,sich bewegen::V,liikkua,se mișca
1139,sich rühren::V,liikahtaa,se mișca
1140,sich erheben::V,nousta,se ridica
1141,sich setzen::V,istuutua,lua loc
1142,sich setzen::V,istuutua,se așeza
1143,hinfallen::V,kaatua,cădea jos
1144,laufen::V,kävellä,merge
1145,laufen::V,kävellä,merge pe jos
1146,schreiten::V,astua,păși
1147,schreiten::V,astella,păși
1148,spazierengehen::V,kävellä,se plimba
1149,eilen::V,kiirehtiä,fi se grăbi
1150,sich beeilen::V,kiirehtiä,se grăbi
1151,sich beeilen::V,olla kiireissään,se grăbi
1152,sausen::V,rynnätä,țâșni
1153,sausen::V,viilettää,țâșni
1154,rennen::V,juosta,fugi
1155,rennen::V,juosta,alerga
1156,springen::V,hypätä,sări
1157,klettern::V,kiivetä,urca
1158,klettern::V,kiivetä,se cățăra
1159,schaukeln::V,kiikkua,legăna
1160,kriechen::V,ryömiä,se târî
1161,schwimmen::V,uida,înota
1162,tauchen::V,sukeltaa,se scufunda
1163,rudern::V,soutaa,vâsli
1164,rudern::V,soutaa,lopăta
1165,fahren::V,ajaa,merge
1166,fahren::V,kulkea,merge
1167,fliegen::V,lentää,zbura
1168,gehen::V,käydä,merge
1169,weggehen::V,lähteä,se duce
1170,weggehen::V,poistua,se duce
1171,abfahren::V,lähteä,pleca
1172,anhalten::V,pysähtyä,se opri
1173,anhalten::V,seisahtua,se opri
1174,hineingehen::V,mennä sisään,intra
1175,eintreten::V,astua sisään,intra
1176,kommen::V,tulla,veni
1177,ankommen::V,saapua,sosi
1178,ankommen::V,saapua,ajunge
1179,zurückkommen::V,palata,se întoarce
1180,bleiben::V,jäädä,rămâne
1181,bleiben::V,viipyä,rămâne
1182,warten::V,odottaa,aștepta
1183,erwarten::V,odottaa,aștepta
1184,suchen::V,etsiä,căuta
1185,finden::V,löytää,găsi
1186,versuchen::V,yrittää,încerca
1187,vorbereiten::V,valmistaa,pregăti
1188,lieben::V,pitää,iubi
1189,lieben::V,rakastaa,iubi
1190,mögen::V,pitää,plăcea a
1191,mögen::V,tykätä,plăcea a
1192,lachen::V,nauraa,râde
1193,rühren::V,liikuttaa,mișca
1194,rühren::V,liikuttaa,înduioșa
1195,weinen::V,itkeä,plânge
1196,schimpfen::V,haukkua,înjura
1197,sich ärgern::V,suuttua,se supăra
1198,sich fürchten::V,pelätä,se teme
1199,sich fürchten::V,pelätä,fi teamă a
1200,fürchten::V,pelätä,se teme de
1201,fliehen::V,paeta,fugi
1202,flüchten::V,paeta,evada
1203,sehen::V,nähdä,vedea
1204,anschauen::V,katsoa,privi
1205,ansehen::V,katsoa,privi
1206,hören::V,kuulla,auzi
1207,zuhören::V,kuunnella,asculta
1208,probieren::V,maistaa,gusta
1209,riechen::V,haistaa,mirosi
1210,fühlen::V,tuntea,simți
1211,fühlen::V,tuntea,resimți
1212,scheinen::V,tuntua,părea
1213,zu sehen sein::V,näkyä,se vedea
1214,vernehmen::V,kuulla,auzi
1215,frieren::V,palella,fi frig
1216,tun::V,tehdä,face
1217,können::V,osata,ști
1218,können::V,osata,putea
1219,wollen::V,tahtoa,dori
1220,anfangen::V,ruveta,începe
1221,anfangen::V,aloittaa,începe
1222,beenden::V,lopettaa,sfârși
1223,beenden::V,lopettaa,termina
1224,aufhören::V,loppua,înceta
1225,gelingen::V,onnistua,reuși
1226,gelingen::V,onnistua,izbuti
1227,geraten::V,sujua,reuși
1228,geraten::V,joutua,reuși
1229,öffnen::V,avata,deschide
1230,öffnen::V,aukaista,deschide
1231,schließen::V,sulkea,închide
1232,stellen::V,panna,pune
1233,stellen::V,panna,așeza
1234,stellen::V,asettaa,pune
1235,stellen::V,asettaa,așeza
1236,setzen::V,panna,pune
1237,setzen::V,panna,așeza
1238,setzen::V,istuttaa,pune
1239,setzen::V,istuttaa,așeza
1240,legen::V,panna,pune
1241,legen::V,asettaa,pune
1242,berühren::V,koskea,atinge
1243,berühren::V,koskettaa,atinge
1244,verbinden::V,liittää,lega
1245,verbinden::V,yhdistää,lega
1246,bedecken::V,kattaa,acoperi
1247,bedecken::V,peittää,acoperi
1248,aufhängen::V,ripustaa,atârna
1249,aufhängen::V,ripustaa,spânzura
1250,anzünden::V,sytyttää,aprinde
1251,aufheben::V,ylös nostaa,ridica
1252,aufheben::V,ylös nostaa,lua de jos
1253,aufheben::V,nostaa,ridica
1254,aufheben::V,nostaa,lua de jos
1255,zurücklassen::V,jättää,lăsa
1256,zurücklassen::V,jättää,lăsa în urmă
1257,verlieren::V,kadottaa,pierde
1258,fallen lassen::V,pudottaa,scăpa
1259,fallen lassen::V,pudottaa,arunca
1260,machen::V,tehdä,face
1261,herstellen::V,tuottaa,fabrica
1262,herstellen::V,tuottaa,confecționa
1263,herstellen::V,valmistaa,fabrica
1264,herstellen::V,valmistaa,confecționa
1265,bauen::V,rakentaa,clădi
1266,bauen::V,rakentaa,construi
1267,reparieren::V,korjata,repara
1268,verbessern::V,parantaa,ameliora
1269,verbessern::V,parantaa,îmbunătăți
1270,ändern::V,muuttaa,schimba
1271,ändern::V,muuttaa,modifica
1272,graben::V,kaivaa,săpa
1273,beugen::V,taivuttaa,curba
1274,biegen::V,taivuttaa,îndoi
1275,biegen::V,taivuttaa,încovoia
1276,drehen::V,kääntää,învârti
1277,wenden::V,kääntää,întoarce
1278,umdrehen::V,kääntää,învârti
1279,umdrehen::V,kääntää,întoarce
1280,heben::V,nostaa,ridica
1281,heben::V,kohottaa,ridica
1282,hochheben::V,nostaa,ridica
1283,ergreifen::V,tarttua,lua
1284,ergreifen::V,tarttua,apuca
1285,halten::V,pitää,ține
1286,drücken::V,painaa,apăsa
1287,drücken::V,painaa,strânge
1288,drücken::V,puristaa,apăsa
1289,drücken::V,puristaa,strânge
1290,schieben::V,työntää,împinge
1291,kratzen::V,raapia,zgâria
1292,lecken::V,nuolla,linge
1293,beißen::V,purra,mușca
1294,abreißen::V,repiä,rupe
1295,abreißen::V,repiä,smulge
1296,abschneiden::V,leikata poikki,scurta
1297,abschneiden::V,leikata,scurta
1298,binden::V,sitoa,lega
1299,stecken::V,pistää,pune
1300,brechen::V,murtaa,rupe
1301,brechen::V,murtaa,frânge
1302,klopfen::V,koputtaa,ciocăni
1303,klopfen::V,kolkuttaa,ciocăni
1304,hauen::V,lyödä,lovi
1305,kleben::V,liimata,lipi
1306,reiben::V,hieroa,freca
1307,reiben::V,hieroa,fricționa
1308,reiben::V,hangata,freca
1309,reiben::V,hangata,fricționa
1310,streichen::V,sivellä,unge
1311,schleifen::V,hioa,ascuți
1312,schneiden::V,leikata,tăia
1313,rütteln::V,ravistaa,zgâlțâi
1314,schütteln::V,pudistaa,scutura
1315,schwenken::V,heiluttaa,agita
1316,schütten::V,kaataa,vărsa
1317,füllen::V,täyttää,umple
1318,einwickeln::V,kääriä,înveli
1319,einwickeln::V,kääriä,înfășura
1320,tragen::V,kantaa,căra
1321,schleppen::V,raahata,târî
1322,ziehen::V,vetää,trage
1323,aufbewahren::V,säilyttää,păstra
1324,aufbewahren::V,säilyttää,conserva
1325,werfen::V,viskata,arunca
1326,fangen::V,napata,prinde
1327,fangen::V,ottaa kiinni,prinde
1328,packen::V,tarttua,apuca
1329,verstecken::V,kätkeä,ascunde
1330,verstecken::V,piilottaa,ascunde
1331,teilen::V,jakaa,împărți
1332,schicken::V,lähettää,trimite
1333,bringen::V,viedä,aduce
1334,hinzufügen::V,lisätä,adăuga
1335,bekommen::V,saada,obține
1336,bekommen::V,saada,dobândi
1337,erhalten::V,saada,primi
1338,erhalten::V,saada,căpăta
1339,nehmen::V,ottaa,lua
1340,wählen::V,valita,opta
1341,wählen::V,valita,alege
1342,auswählen::V,valikoida,selecta
1343,bewahren::V,säilyttää,păstra
1344,behindern::V,estää,stingheri
1345,verderben::V,pilata,strica
1346,verderben::V,turmella,strica
1347,beschädigen::V,vioittaa,strica
1348,beschädigen::V,vahingoittaa,strica
1349,zerbrechen::V,rikkoa,rupe
1350,zerbrechen::V,rikkoa,frânge
1351,zerreißen::V,repiä rikki,rupe
1352,zerreißen::V,repiä rikki,sfâșia
1353,zerreißen::V,repiä palasiksi,rupe
1354,zerreißen::V,repiä palasiksi,sfâșia
1355,zerstören::V,hävittää,distruge
1356,verbrennen::V,polttaa,arde
1357,verbrennen::V,polttaa,incendia
1358,geben::V,antaa,da
1359,reichen::V,ojentaa,întinde
1360,schenken::V,lahjoittaa,dărui
1361,versprechen::V,luvata,făgădui
1362,wünschen::V,toivottaa,ura
1363,loben::V,ylistää,lăuda
1364,küssen::V,suudella,săruta
1365,wiegen::V,tuudittaa,legăna
1366,wiegen::V,keinuttaa,legăna
1367,zudecken::V,peittää,acoperi
1368,wecken::V,herättää,trezi
1369,wecken::V,herättää,deștepta
1370,zeigen::V,näyttää,arăta
1371,zeigen::V,osoittaa,arăta
1372,führen::V,johdattaa,călăuzi
1373,lehren::V,opettaa,preda
1374,lehren::V,opettaa,învăța
1375,unterrichten::V,opettaa,învăța
1376,unterrichten::V,opettaa,instrui
1377,aufziehen::V,kasvattaa,crește
1378,leiten::V,johtaa,duce
1379,leiten::V,johtaa,conduce
1380,antreiben::V,hoputtaa,împinge
1381,antreiben::V,hoputtaa,încuraja
1382,lassen::V,antaa,pune pe să
1383,einladen::V,kutsua,invita
1384,vereinigen::V,yhdistää,uni
1385,vereinigen::V,yhdistää,întruni
1386,besuchen::V,vierailla,vizita
1387,besuchen::V,vierailla,face o vizită
1388,treffen::V,tavata,întâlni
1389,sich versammeln::V,kokoontua,se aduna
1390,spielen::V,pelata,se juca
1391,spielen::V,leikkiä,se juca
1392,singen::V,laulaa,cânta
1393,tanzen::V,tanssia,dansa
1394,sich trennen::V,erota,se separa
1395,sich trennen::V,erota,se despărți
1396,verlassen::V,jättää,părăsi
1397,verlassen::V,jättää,abandona
1398,retten::V,pelastaa,salva
1399,bewachen::V,vartioida,păzi
1400,schützen::V,suojella,ocroti
1401,schützen::V,suojella,proteja
1402,verteidigen::V,puolustaa,apăra
1403,sich schlagen::V,tapella,se bate
1404,schießen::V,ampua,trage
1405,siegen::V,voittaa,birui
1406,siegen::V,voittaa,învinge
1407,ärgern::V,ärsyttää,supăra
1408,schlagen::V,lyödä,lovi
1409,treten::V,potkaista,călca
1410,stechen::V,pistää,înțepa
1411,stechen::V,pistää,împunge
1412,stoßen::V,sysätä,împinge
1413,stoßen::V,työntää,împinge
1414,stehlen::V,varastaa,fura
1415,stören::V,häiritä,deranja
1416,belästigen::V,häiritä,importuna
1417,verbergen::V,kätkeä,ascunde
1418,täuschen::V,harhauttaa,amăgi
1419,betrügen::V,pettää,înșela
1420,betrügen::V,petkuttaa,înșela
1421,töten::V,tappaa,omorî
1422,wohnen::V,asua,sta
1423,wohnen::V,asua,locui
1424,arbeiten::V,tehdä työtä,lucra
1425,arbeiten::V,työskennellä,lucra
1426,sammeln::V,koota,aduna
1427,sammeln::V,koota,colecționa
1428,sammeln::V,kerätä,aduna
1429,sammeln::V,kerätä,colecționa
1430,pflücken::V,poimia,culege
1431,jagen::V,metsästää,vâna
1432,fischen::V,kalastaa,pescui
1433,fassen::V,pyydystää,prinde
1434,fassen::V,saalistaa,prinde
1435,hüten::V,paimentaa,paște
1436,treiben::V,ajaa,mână
1437,anbinden::V,kytkeä,lega
1438,füttern::V,ruokkia,da de mâncare
1439,melken::V,lypsää,mulge
1440,hacken::V,hakata,toca
1441,hacken::V,hakata,sparge
1442,gießen::V,kastella,uda
1443,reifen::V,kypsyä,pârgui
1444,zubereiten::V,valmistaa,găti
1445,kochen::V,keittää,găti
1446,backen::V,leipoa,coace
1447,braten::V,paistaa,coace
1448,umrühren::V,hämmentää,mesteca
1449,stricken::V,kutoa,împleti
1450,stricken::V,neuloa,împleti
1451,nähen::V,ommella,coase
1452,färben::V,värjätä,vopsi
1453,färben::V,värjätä,colora
1454,färben::V,värittää,vopsi
1455,färben::V,värittää,colora
1456,reinigen::V,puhdistaa,curăți
1457,waschen::V,pestä,spăla
1458,abwischen::V,pyyhkiä,șterge
1459,spülen::V,huuhtoa,clăti
1460,fegen::V,pyyhkäistä,mătura
1461,kehren::V,lakaista,mătura
1462,baden::V,kylpeä,se scălda
1463,sich waschen::V,peseytyä,se spăla
1464,ausziehen::V,riisua,și scoate
1465,anziehen::V,pukea ylleen,îmbrăca
1466,sich anziehen::V,pukeutua,se îmbrăca
1467,kämmen::V,kammata,pieptăna
1468,schmücken::V,koristaa,împodobi
1469,schmücken::V,kaunistaa,împodobi
1470,sagen::V,sanoa,zice
1471,sagen::V,sanoa,spune
1472,sprechen::V,puhua,vorbi
1473,reden::V,keskustella,vorbi
1474,reden::V,keskustella,discuta
1475,sich unterhalten::V,jutella,conversa
1476,sich unterhalten::V,jutella,sta de vorbă
1477,fragen::V,kysyä,întreba
1478,bitten::V,pyytää,ruga
1479,erzählen::V,kertoa,spune
1480,erzählen::V,kertoa,povesti
1481,mitteilen::V,ilmoittaa,comunica
1482,mitteilen::V,ilmoittaa,înștiința
1483,nennen::V,kutsua,numi
1484,nennen::V,kutsua,chema
1485,nennen::V,nimittää,numi
1486,nennen::V,nimittää,chema
1487,rufen::V,kutsua,chema
1488,prahlen::V,kerskailla,se făli
1489,übersetzen::V,kääntää,traduce
1490,denken::V,miettiä,gândi
1491,denken::V,ajatella,gândi
1492,glauben::V,uskoa,crede
1493,bemerken::V,huomata,observa
1494,erkennen::V,tunnistaa,cunoaște
1495,erkennen::V,tunnistaa,recunoaște
1496,begreifen::V,ymmärtää,pricepe
1497,begreifen::V,ymmärtää,înțelege
1498,verstehen::V,ymmärtää,înțelege
1499,lernen::V,oppia,învăța
1500,wissen::V,tietää,ști
1501,sich erinnern an::V,muistaa,a-și aminti de
1502,vergessen::V,unohtaa,uita
1503,messen::V,mitata,măsura
1504,zählen::V,laskea,număra
1505,rechnen::V,laskea,calcula
1506,lesen::V,lukea,citi
1507,malen::V,maalata,picta
1508,zeichnen::V,piirtää,desena
1509,zeichnen::V,piirustaa,desena
1510,schreiben::V,kirjoittaa,scrie
1511,besitzen::V,omistaa,avea
1512,besitzen::V,omistaa,poseda
1513,kaufen::V,ostaa,cumpăra
1514,verkaufen::V,myydä,vinde
1515,bezahlen::V,maksaa,plăti
1516,bezahlen::V,maksaa,achita
1517,zahlen::V,maksaa,plăti
1518,beherrschen::V,hallita,stăpâni
1519,ertragen::V,kestää,răbda
1520,ertragen::V,kestää,suporta
