,Concept_ID,ady,ku
685,kaum::ADV,къоды́й,himangi
686,sehr::ADV,дэд,gelek
687,so::ADV,ащ фэд,weha
688,so::ADV,мыщ фэд,weha
689,so::ADV,джащ фэд,weha
690,noch::ADV,джыри,hêj
691,noch::ADV,джыри,dîsa
692,nur::ADV,ныӏэ́п,tenê
693,nur::ADV,ныӏэ́п,bes
694,wieder::ADV,джыри,jar din
695,wieder::ADV,джыри,dîsa
696,vergebens::ADV,пкӏэнчъэ́у,deya çun
697,vergebens::ADV,пкӏэнчъэ́у,îfleh bûn
698,vor::PRP,пашъхьэ́,li ber
699,hinter::PRP,кӏы́б,li pişt
700,unter::PRP,чӏэ-,li bin
701,durch::PRP,пхыры-,kura
702,neben::PRP,дэжь,li ba
703,zwischen::PRP,азыфа́гу,nabeyne
704,zwischen::PRP,азыфа́гу,di nav...da
705,wegen::PRP,къы-,ji bo
706,wegen::PRP,къы-,ji ber
707,dies::PRN,ар,ev
708,das::PRN,а,ev
709,das::PRN,мо,ev
710,alles::PRN,зэкӏэ́,hemû
711,ich::PRN,сэ,ez
712,du::PRN,о,tu
713,er::PRN,ар,wî
714,wir::PRN,тэ,êm
715,ihr::PRN,шъо,hûn
716,sie::PRN,ахэр,we
717,was::FPRN,сыд,çi
718,wer::FPRN,хэт,ki
719,wo::FADV,тыдэ́,li ku dere
720,wohin::FADV,тыдэ́,li ku dere
721,wie::FADV,сыдэущтэ́у,çawa
722,warum::FADV,сыд пае́,çima
723,wieviel::FNUM,тхьапш,çend
724,wieviel::FNUM,сыд фэди́з,çend
725,eins::NUM,зы,yek
726,zwei::NUM,тӏу,didu
727,drei::NUM,щы,sisê
728,vier::NUM,плӏы,çar
729,fünf::NUM,тфы,penç
730,sechs::NUM,хы,şeş
731,sieben::NUM,блы,heft
732,acht::NUM,и,heşt
733,neun::NUM,бгъу,neh
734,zehn::NUM,пшӏы,deh
735,elf::NUM,пшӏыкӏузы́,yazdeh
736,zwölf::NUM,пшӏыкӏутӏу,diwazdeh
737,zwanzig::NUM,тӏокӏы́,bîst
738,dreißig::NUM,щэкӏы,sih
739,vierzig::NUM,тӏокӏи́тӏу,çil
740,fünfzig::NUM,шъэны́ыкъу,pençi
741,sechzig::NUM,тӏокӏи́щ,şêst
742,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,heftê
743,achtzig::NUM,тӏокӏи́пӏ,heştê
744,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,nod
745,hundert::NUM,шъэ,sêd
746,tausend::NUM,мин,hezar
747,und::CNJ,ыкӏи,û
748,oder::CNJ,е,an
749,oder::CNJ,е,yan
750,stehen::V,ущытын,sekinîn
751,stehen::V,умыхъыен,sekinîn
752,sitzen::V,уисын,rûniştin
753,sitzen::V,утесын,rûniştin
754,liegen::V,телъы́н,paldan
755,hängen::V,къыщылэлын,darve kirin
756,hängen::V,къыщылэлын щыгъын быхъур,darve kirin
757,werden::V,хъун,bûn
758,passieren::V,къэхъун,hatin holê
759,passieren::V,къэхъун,hatin serê kesî
760,beginnen::V,къежьэн,li dest pêkirin
761,beginnen::V,къыублэн,li dest pêkirin
762,enden::V,ухы́н,xalas bû
763,wechseln::V,зэхъожьы́н,guherandin
764,wechseln::V,зэхъожьы́н,dêgiş kirin
765,aufgehen[Sonne]::V,къыкъокӏы́н,hilatin
766,untergehen[Sonne]::V,къохьан,çun ava
767,scheinen[Sonne]::V,къепсыи,şewk de
768,donnern::V,гъогъон,gire-gir
769,wehen::V,епщэ́н,ba le de
770,strömen::V,чъэн,xwe girtin
771,fließen::V,чъэн,herikîn
772,sich drehen::V,зыгъэчэрэгъу́н,xwe zivirandin
773,schwanken::V,хъые́н,hejandin
774,schwingen::V,зыгъэхъые́н,libakirin
775,fallen::V,къефэхы́н,ketin
776,brennen::V,стын,şewitîn
777,rauchen::V,ӏугъо къикӏын,kişandin
778,regnen::V,къещхы́н,bahran tê
779,gefrieren::V,дыкъын,qefilandin
780,tauen::V,жъун,helandin
781,schmelzen::V,ткӏун,helandin
782,trocknen::V,гъушъы́н,zuwabûn
783,trocknen::V,чъэпхъу́н,zuwabûn
784,sieden::V,жъон,kelîn
785,faulen::V,шъун,xerabûn
786,verfaulen::V,шъун,xerabûn
787,reißen::V,зэӏэтхъы́н,jêkirin
788,versinken::V,чӏихьан,xerq bûn
789,vergehen::V,блэкӏы́н,derbas bûn
790,erscheinen::V,къэлъэгъон,peyda bûn
791,verschwinden::V,кӏодыжьы́н,wendabûn
792,abnehmen::V,къыкӏичын,kêm bûn
793,zunehmen::V,хэхъо́н,qelew bûn
794,steigen::V,къежьэн,hildan
795,wachsen::V,хэхъо́н,mezin bûn
796,wachsen::V,къэкӏы́н,mezin bûn
797,glänzen::V,цӏыу́н,biriqîn
798,funkeln::V,жъыу́н,çikisîn
799,lärmen::V,бырсыры́н,guşîn
800,läuten::V,теон,lê de
801,klingeln::V,теон,sîl dan
802,klingeln::V,теон,ringerin
803,brausen::V,шъуин,guşîn
804,rauschen::V,макъэ гъэӏун,guşîn
805,klingen::V,къыхэӏукӏын,deng pe ketin
806,bellen::V,хьакъу́н,kewtîn
807,heulen::V,быун,ûrîn
808,blasen::V,епщэ́н,puf kirin
809,pfeifen::V,шъуин,fîkandin
810,schreien::V,куо́н,qîrîn
811,schreien::V,кӏыи́н,qîrîn
812,stöhnen::V,щэӏун,nalîn
813,zittern::V,кӏэзэзын,hejîn
814,leben::V,псэу́н,jihîn
815,geboren werden::V,къэхъун,hatin dinyê
816,geboren werden::V,къэхъун,bûn
817,atmen::V,жьы къэщэ́н,hilmijîn
818,trinken::V,ешъо́н,vexwarin
819,essen::V,шхын,xwarin
820,schlucken::V,бдырыин,daqulbandin
821,müde werden::V,пшъын,betilîln
822,müde werden::V,пшъын,qerimîn
823,einschlafen::V,хэчъыен,razan
824,schlafen::V,чъые́н,razan
825,schlafen::V,чъые́н,razandin
826,aufwachen::V,къэущы́н,şiyarbûn
827,aufstehen::V,уцу́н,rabûn
828,sich erholen::V,зыгъэпсэфын,baş bûn
829,krank werden::V,сымаджэ́ хъун,nexweş kêt
830,krank sein::V,сымэджэ́н,nexweş bû
831,schmerzen::V,сымэджэ́н,êşandin
832,husten::V,пскэ́н,kuxin
833,genesen::V,хъужьын,baş bûn
834,sterben::V,лӏэн,mirin
835,umkommen::V,хэкӏодэн,mirin
836,sich bewegen::V,хъые́н,leqîn
837,sich rühren::V,хъые́н,leqîn
838,sich erheben::V,къэтэджын,rabûn
839,sich setzen::V,тӏысы́н,runiştin
840,hinfallen::V,ебэджы́н,kêtin
841,laufen::V,кӏон,meşîn
842,schreiten::V,кӏон,meşkirin
843,spazierengehen::V,къэкӏухьэн,gerandin
844,eilen::V,гузэжъон,lezandin
845,sich beeilen::V,гуӏэ́н,zûkirin
846,sausen::V,псынкӏэ́у чъэн,fîzîn
847,rennen::V,чъэн,baz dan
848,springen::V,пкӏэн,hilpekîn
849,klettern::V,дэцохъоен,hilperikîn
850,schaukeln::V,уешӏэн,lorandin
851,kriechen::V,цохъо́н,xuşandin
852,schwimmen::V,есы́н,avjenîn
853,tauchen::V,зычӏэгъэо́н,qutxuyardin
854,tauchen::V,зычӏэгъэо́н,noqîn
855,rudern::V,къошъо бэщкӏэ фын,qaîq ajotin
856,fahren::V,кӏон,ajotin
857,fliegen::V,быбы́н,firîn
858,gehen::V,кӏон,çûn
859,weggehen::V,ӏукӏын,çûn
860,abfahren::V,ежьэн,çûyin
861,anhalten::V,къэуцу́н,rawestîn
862,hineingehen::V,ихьан,ketin hundir
863,eintreten::V,чӏэхьан,têketin
864,kommen::V,къэкӏо́н,hatin
865,ankommen::V,къэсы́н,gihan
866,ankommen::V,къэсы́н,gihîştin
867,zurückkommen::V,гъэзэжьын,vegerandin
868,bleiben::V,къэнэ́н,sekinîn
869,warten::V,пэплъэ́н,payîn
870,erwarten::V,ежэн,payîn
871,suchen::V,лъыхъу́н,lêgerîn
872,finden::V,къэгъоты́н,peyda kirin
873,finden::V,къыхэгъэщы́н,peyda kirin
874,versuchen::V,пылъы́н,çeribandin
875,vorbereiten::V,гъэхьазыры́н,amade kirin
876,lieben::V,шӏу плъэгъу́н,hez kirin
877,mögen::V,шӏу плъэгъу́н,dil kirin
878,lachen::V,щхын,kenîn
879,rühren::V,гур гъэузын,hêjan
880,weinen::V,гъын,girîn
881,schimpfen::V,хъонэн,pevçûn
882,sich ärgern::V,губжы́н,enirîn
883,sich fürchten::V,щынэ́н,tirsîn
884,fürchten::V,щынэ́н,tirsin
885,sehen::V,льэгъу́н,dîtin
886,anschauen::V,плъэн,sêr kirin
887,anschauen::V,еплъы́н,sêr kirin
888,ansehen::V,плъэн,hesibandin
889,hören::V,зэхэхын,guhdar jirin
890,zuhören::V,дэӏо́н,guhdarî kirin
891,probieren::V,хэӏэн,tehm kirin
892,riechen::V,пэмэ́н,bihn kirin
893,fühlen::V,зэхэпшӏэн,hîs kirin
894,scheinen::V,уащыхъу́н,xoyer kir
895,scheinen::V,уашӏошӏы́н,xoyer kir
896,zu sehen sein::V,зэрэлъэгъу́н,diyar bûn
897,vernehmen::V,зэхэхын,bihîstin
898,frieren::V,дыкъын,qerişîn
899,frieren::V,пӏыкӏэн,qerişîn
900,frieren::V,чъыӏэ́ лӏэн,qerişîn
901,tun::V,шӏын,kirin
902,können::V,лъэкӏы́н,karin
903,wollen::V,фэе́н,xwestîn
904,anfangen::V,ублэн,dest pêkirin
905,beenden::V,ухы́н,xelas kirin
906,aufhören::V,щыгъэтын,xelas kirin
907,gelingen::V,хъун,çe bûn
908,öffnen::V,ӏухы́н,vekirin
909,schließen::V,игъэсэн,girtin
910,stellen::V,бгъэуцун,danîn
911,setzen::V,гъэтӏысы́н,rûniştin
912,legen::V,хэлъхьа́н,danîn
913,legen::V,хэлъхьа́н,razandin
914,berühren::V,эӏэн,lêketin
915,berühren::V,нэсын,lêketin
916,verbinden::V,зэхэпхэ́н,anîn pê
917,verbinden::V,пхын,anîn pê
918,bedecken::V,техъо́н,sergirtin
919,aufhängen::V,пылъэ́н,aliqandin
920,anzünden::V,хэгъэнэ́н,pêxistin
921,zurücklassen::V,къэгъэнэ́н,hiştin
922,zurücklassen::V,къэгъэнэ́н,vehiştin
923,verlieren::V,чӏэ́нэн,wendakirin
924,verlieren::V,шӏокӏоды́н,wendakirin
925,fallen lassen::V,чӏэунэн,xistin bixe
926,fallen lassen::V,чӏэунэн,xistin
927,fallen lassen::V,пӏэпызын,xistin bixe
928,fallen lassen::V,пӏэпызын,xistin
929,machen::V,шӏын,kirin
930,machen::V,шӏын,çêkirin
931,herstellen::V,шӏы́н,çê kirin
932,herstellen::V,шӏы́н,peyda kirin
933,bauen::V,шӏы́н,lêkirin
934,reparieren::V,дыжьы́н,veherînerîn
935,verbessern::V,нахьышӏу пшӏын,sererastkirin
936,verbessern::V,нахь дэгъу пшӏын,sererastkirin
937,ändern::V,зэблэхъу́н,degiş kirin
938,graben::V,тӏын,kolandin
939,biegen::V,уфэн,tewandin
940,biegen::V,уфэн,xwarkirin
941,drehen::V,гъэчэрегъу́,fitilandin
942,wenden::V,пӏонтӏэн,zivîrin
943,wenden::V,бгъэзэн,zivîrin
944,wenden::V,уӏубын,zivîrin
945,heben::V,ӏэты́н,hildan
946,hochheben::V,ӏэты́н,hildan
947,ergreifen::V,къэубыты́н,dest avêtin
948,halten::V,ӏыгъы́н,hîştin
949,halten::V,ӏыгъы́н,sekinîn
950,drücken::V,тэӏункӏэн,pêl kirin
951,schieben::V,уеӏункӏын,damdan
952,schieben::V,уетӏыргун,damdan
953,kratzen::V,цӏэнтхъун,xurandin
954,lecken::V,бзэи́н,alastin
955,beißen::V,ецэкъэ́н,gez kirin
956,abreißen::V,къичын,hilşandin
957,abreißen::V,пытхъын,hilşandin
958,abschneiden::V,пыупкӏын,jêkirin
959,abschneiden::V,гобзыкӏын,jêkirin
960,binden::V,епхын,girêdan
961,stecken::V,хэсэн,têxistin
962,brechen::V,зэпыпкӏын,şikandin
963,klopfen::V,теон,kutandin
964,hauen::V,теон,li dan
965,kleben::V,щхэн,zeliqîn
966,kleben::V,щхэн,şirêz kirin
967,reiben::V,пӏотын,firikandin
968,streichen::V,щыфэн,bax dan
969,schleifen::V,гъэчаны́н,çarkirin
970,schleifen::V,кӏэлыкӏы́н,çarkirin
971,schneiden::V,бзын,jêkirin
972,rütteln::V,гъэсысын,hejandin
973,schütteln::V,гъэсысын,daweşîn
974,schwenken::V,ӏэ шӏын,têwdan
975,schütten::V,икӏэ́н,rijandin
976,füllen::V,из шӏын,dagirtin
977,einwickeln::V,кӏоцӏыщыхьа́н,pêçandin
978,tragen::V,хьын,kişandin
979,tragen::V,хьын,rajtin
980,schleppen::V,пхьын,kişandin
981,schleppen::V,плъэшъун,kişandin
982,ziehen::V,пкъудыин,kişandin
983,ziehen::V,пщэн,kişandin
984,ziehen::V,плъэшъун,kişandin
985,aufbewahren::V,пӏыгъын,hilandin
986,aufbewahren::V,уухъумэн,hilandin
987,werfen::V,дзын,avêtin
988,fangen::V,къэубыты́н,sem kirin
989,fangen::V,къэубыты́н,girtin
990,packen::V,къэубыты́н,pê girtin
991,verstecken::V,бгъэбылъын,hîlanin
992,teilen::V,гощы́н,parvekirin
993,schicken::V,гъахьы́н,şandin
994,bringen::V,къэхьы́н,anîn
995,bringen::V,къэхьы́н,birin
996,hinzufügen::V,хэгъэхъо́н,dan ser
997,hinzufügen::V,хэгъэхъо́н,li tiştekî zêde kirin
998,nehmen::V,къытехы́н,girtin
999,wählen::V,къыхэхы́н,ray dan
1000,auswählen::V,къыхэхы́н,bijartin
1001,bewahren::V,къэухъумэн,rê li ber girtin
1002,bewahren::V,къэухъумэн,lê xwedî derketin
1003,behindern::V,пэрыохъу хъун,bara wi
1004,verderben::V,къутэн,heram bûn
1005,beschädigen::V,къутэн,xerab kirin
1006,zerbrechen::V,къутэн,şikênandin
1007,zerbrechen::V,къутэн,perçe kirin
1008,zerreißen::V,зэӏэтхъы́н,qelişandin
1009,zerstören::V,къутэ́н,hilşandin
1010,verbrennen::V,гъэсты́н,şewitandin
1011,geben::V,еты́н,dan
1012,geben::V,еты́н,dayin
1013,reichen::V,еты́н,besbûn
1014,reichen::V,еты́н,têrkirin
1015,schenken::V,еты́н,diyarî kirin
1016,versprechen::V,гъэгугъэ́н,soz dan
1017,wünschen::V,шӏоигъо́н,dil kirin
1018,loben::V,щытхъун,pesinandin
1019,küssen::V,ебэу́н,maçkirin
1020,wiegen::V,гъэхъыен,lorandin
1021,wiegen::V,гъэхъыен,wezinandin
1022,zudecken::V,техъо́н,nixumandin
1023,wecken::V,къэгъэущы́н,bixwe hesandin
1024,zeigen::V,гъэлъэгъо́н,şanîdan
1025,führen::V,щэн,raber kirin
1026,lehren::V,егъэджэ́н,hîn kirin
1027,lehren::V,егъэшӏэн,hîn kirin
1028,unterrichten::V,егъэджэ́н,ders dan
1029,aufziehen::V,пӏун,mesinkirin
1030,leiten::V,гъэзекӏон,rêberî kirin
1031,antreiben::V,къепфылӏэн,bezandin
1032,lassen::V,еты́н,berdan
1033,lassen::V,еты́н,hiştin
1034,einladen::V,къегъэблэгъэн,dawet kirin
1035,vereinigen::V,зэгогъэхьан,bi yek kirin
1036,besuchen::V,щыӏэ́н,mêvan bûn
1037,treffen::V,ӏукӏэ́н,rast hatin
1038,treffen::V,пэгъокӏы́н,rast hatin
1039,sich versammeln::V,зэхэхьан,li hev çivîn
1040,spielen::V,джэгу́н,listin
1041,singen::V,орэ́д къэӏо́н,stran
1042,tanzen::V,къэшъо́н,reqisîn
1043,sich trennen::V,зэгокӏыжьы́ных,hew berdan
1044,verlassen::V,бгынэн,tanê hişt
1045,verlassen::V,бгынэн,bêkes
1046,verlassen::V,хэкӏыжьын,tanê hişt
1047,verlassen::V,хэкӏыжьын,bêkes
1048,retten::V,къыхэпхыжьын,rihakirin
1049,retten::V,къэбгъэнэжьын,rihakirin
1050,bewachen::V,къэгъэгъунэн,raçavkirin
1051,schützen::V,ухъумэ́н,hemet kirin
1052,verteidigen::V,къэухъумэн,paraztin
1053,sich schlagen::V,эзэон,li hev bezîn
1054,schießen::V,он,agir kirin
1055,siegen::V,текӏо́н,biser ketin
1056,ärgern::V,бгъэгубжын,xeyirandin
1057,schlagen::V,ео́н,lêdan
1058,schlagen::V,ео́н,lêxistin
1059,stechen::V,хэӏун,têrekirin
1060,stoßen::V,тӏыро́н,lêketin
1061,stoßen::V,уеӏункӏын,lêketin
1062,stehlen::V,тыгъу́н,dizîn
1063,stehlen::V,тыгъу́н,dizî birin
1064,stören::V,бгъэгумэкӏын,aciz kirin
1065,belästigen::V,бгъэгумэкӏын,li tela yeki ketin
1066,verbergen::V,ушъэфын,veşartin
1067,verbergen::V,ушъэфын,kemîndanîn
1068,täuschen::V,гъэпцӏэ́н,xapandin
1069,täuschen::V,гъэпцӏэ́н,lê zexeli kirin
1070,betrügen::V,гъэпцӏэ́н,xapandin
1071,töten::V,уикӏын,kûştin
1072,wohnen::V,дэсын,rûniştin
1073,arbeiten::V,лэжьэ́н,kar kirin
1074,arbeiten::V,лэжьэ́н,şêxulin
1075,sammeln::V,угъои́н,komkirin
1076,pflücken::V,къыпычы́н,çinîn
1077,jagen::V,шэкӏон,nêçîr kirin
1078,jagen::V,ешэкӏон,nêçîr kirin
1079,fischen::V,пцэжъые уешэн,masî girtin
1080,fassen::V,къэубыты́н,pê girtin
1081,fassen::V,къэубыты́н,sêm kirin
1082,hüten::V,хэхъо́н,hei jê man
1083,treiben::V,пфын,bêherandin
1084,anbinden::V,епхын,tewilandin
1085,füttern::V,гъэшхэ́н,xwarine dan lê
1086,melken::V,щын,dotin
1087,hacken::V,упкӏэтэн,kolandin
1088,gießen::V,тепкӏэн,av dan
1089,reifen::V,игъо хъун,kemilîn
1090,zubereiten::V,бгъэхьазырын,çe kirin
1091,kochen::V,шӏы́н,xwarin çe kirin
1092,kochen::V,шӏы́н,kelandin
1093,backen::V,гъэжъэ́н,pijandin
1094,braten::V,гъэжъэ́н,qelandin
1095,braten::V,гъэжъэ́н,sor kirin
1096,umrühren::V,зэхэгъэкӏухьан,têvdan
1097,stricken::V,хъын,hûnan
1098,nähen::V,дэн,kêl kirin
1099,färben::V,бгъэлэн,boyax kirin
1100,reinigen::V,укъэбзы́н,paqijkirin
1101,waschen::V,бгыкӏын,şuştin
1102,abwischen::V,лъэкӏы́н,pakîj kirin
1103,spülen::V,дэгъэчъыхьан,şuştin
1104,fegen::V,пхъэнкӏы́н,maliştin
1105,kehren::V,пхъэнкӏы́н,maliştin
1106,baden::V,зыгъэпскӏын,serîşûştin
1107,sich waschen::V,зытхьакӏы́н,serîşûştin
1108,ausziehen::V,къытехы́н,jê kirin
1109,anziehen::V,щылъэ́н,pê kirin
1110,sich anziehen::V,зыфэпэн,xwe kirin
1111,kämmen::V,жьын,şeh kirin
1112,schmücken::V,гъэдэхэ́н,xemilandin
1113,sagen::V,къэӏон,gotin
1114,sagen::V,къэӏон,peyivîn
1115,sprechen::V,псэлъэ́н,peyivîn
1116,reden::V,гущыӏэ́н,axaftin
1117,sich unterhalten::V,зэдэгущыӏэн,hev biştaxilin
1118,fragen::V,упчӏэ́н,pirsîn
1119,fragen::V,упчӏэ́н,pirs kirin
1120,bitten::V,лъэӏо́н,tika kirin
1121,erzählen::V,къэпӏотэ́н,behs kirin
1122,mitteilen::V,макъэ егъэӏун,vegotin
1123,nennen::V,цӏэ фэусы́н,bi nav kirin
1124,rufen::V,джэн,bakirin
1125,prahlen::V,узыщытхъужьы́н,pesnê xwe dan
1126,übersetzen::V,бгъэкӏотэн,qulibandin
1127,übersetzen::V,бгъэкӏотэн,derbas kirin
1128,denken::V,егупшысэ́н,fikirîn
1129,glauben::V,уивыхъэ́ телъы́н,bawer bûn
1130,bemerken::V,гу лъыптэ́н,bala xwe dan
1131,bemerken::V,гу лъыптэ́н,çac lê ketin
1132,erkennen::V,зэхэпхын,pêhesîn
1133,erkennen::V,зэбгъэшӏэн,pêhesîn
1134,begreifen::V,гурыӏо́н,fêmkirin
1135,verstehen::V,зэхэхын,fêmkirin
1136,lernen::V,еджэ́н,halmandin
1137,lernen::V,еджэ́н,fêrbun
1138,wissen::V,шӏэн,zanîn
1139,sich erinnern an::V,къэшӏэжьын,bir bûn
1140,vergessen::V,пщыгъупшэжьы́н,ji bir kirin
1141,messen::V,шын,pê kanîn
1142,zählen::V,плъытэ́н,hejmardin
1143,rechnen::V,плъытэ́н,hesibandin
1144,rechnen::V,угугъэ́н,hesibandin
1145,lesen::V,еджэ́н,xwendin
1146,malen::V,шӏын,rengandin
1147,malen::V,шӏын,boyax kirin
1148,zeichnen::V,шӏын,işaret kirin
1149,schreiben::V,тхын,nivîsandin
1150,besitzen::V,иӏэн,hebûn
1151,kaufen::V,щэфы́н,kirîn
1152,verkaufen::V,щэн,firotin
1153,bezahlen::V,птын,pere dan
1154,bezahlen::V,лъыптын,pere dan
1155,bezahlen::V,птыжьы́н,pere dan
1156,zahlen::V,птын,pere dan
1157,zahlen::V,птын,dayin
1158,zahlen::V,лъыптын,pere dan
1159,zahlen::V,лъыптын,dayin
1160,beherrschen::V,иунаеу иӏэн,zebt kirin
1161,beherrschen::V,иунаеу иӏэн,hukim kirin
1162,ertragen::V,щэчы́н,bihêzkirin
1163,Schnurrbart::N,,simbêl
1164,Nabel::N,,navik
1165,Wetter::N,,hewa
1166,Frost::N,,xûsik
1167,Raureif::N,,şext
1168,Adler::N,,eylo
1169,Schwan::N,,qû
1170,Ton::N,,awaz
1171,Sache::N,,tişt
1172,Schlitten::N,,xîjik
1173,Last::N,,bar
1174,Figur::N,,figûr
1175,Bündel::N,,pêçek
1176,Schuh::N,,şêkal
1177,Arzt::N,,doktor
1178,lebendig::A,,bisaxî
1179,zuerst::ADV,,bere
1180,manchmal::ADV,,çarna
1181,niemals::ADV,,tu çar
1182,hier::ADV,,li vir
1183,hierhin::ADV,,vir
1184,von hier::ADV,,ji vir
1185,schon::ADV,,hew
1186,sinken::V,,noq bûn
1187,klirren::V,,zingzing hat
1188,fliehen::V,,bazdan
1189,flüchten::V,,revîn
1190,geraten::V,,qewîmîn
1191,aufheben::V,,hildan
1192,beugen::V,,tewîn
1193,beugen::V,,xwar kirin
1194,umdrehen::V,,vegerandin
1195,bekommen::V,,standin
1196,erhalten::V,,standin
1197,treten::V,,têlekirin
