,Concept_ID,,myv
90,Regenbogen::N,,пурьгинечирьке
91,Regenbogen::N,,пурьгинеёнкс
92,Donner::N,,пурьгине
93,Strömung::N,,чудема
94,Strömung::N,,чудевкс
95,Tropfen::N,,петнявкс
96,Schaum::N,,чов
97,Schmutz::N,,рудаз
98,See::N,,эрьке
99,Sumpf::N,,чей
100,Moor::N,,чей
101,Wiese::N,,луга
102,Wald::N,,вирь
103,Hügel::N,,губорь
104,Hügel::N,,пандыне
105,Anhöhe::N,,губорь
106,Anhöhe::N,,пандыне
107,Berg::N,,пандо
108,Gipfel::N,,пря
109,Höhle::N,,пещера
110,Abhang::N,,пандочама
111,Quelle::N,,ушодкс
112,Bach::N,,чудикерькс
113,Fluss::N,,лей
114,Ufer::N,,чире
115,Küste::N,,лейчире
116,Festland::N,,мода
117,Meer::N,,моря
118,Bucht::N,,усия
119,Insel::N,,усия
120,Blume::N,,цеця
121,Gras::N,,тикше
122,Wurzel::N,,юр
123,Wurzel::N,,ундокс
124,Baum::N,,чувто
125,Stamm::N,,рунго
126,Rinde::N,,суд
127,Rinde::N,,керь
128,Ast::N,,морго
129,Zweig::N,,тарад
130,Blatt::N,,лопа
131,Birke::N,,килей
132,Kiefer[Baum]::N,,пиче
133,Weide[Baum]::N,,каль
134,Tanne::N,,куз
135,Horn::N,,сюро
136,Feder::N,,толга
137,Fell::N,,пона
138,Flügel::N,,сёлмо
139,Klaue::N,,кенже
140,Kralle::N,,кенже
141,Schwanz::N,,пуло
142,Ei::N,,ал
143,Nest::N,,пизэ
144,Bau::N,,варя
145,Bau::N,,пизе
146,Tier::N,,ракша
147,Herde::N,,стада
148,Kuh::N,,скал
149,Bulle::N,,бука
150,Pferd::N,,лишме
151,Schaf::N,,реве
152,Schwein::N,,туво
153,Hund::N,,пине
154,Hund::N,,киска
155,Katze::N,,псака
156,Bär::N,,овто
157,Eichhörnchen::N,,ур
158,Elch::N,,сярдо
159,Fuchs::N,,ривезь
160,Hase::N,,нумоло
161,Maus::N,,чеерь
162,Wolf::N,,верьгиз
163,Vogel::N,,нармунь
164,Schwarm::N,,полк
165,Schwarm::N,,стада
166,Huhn::N,,сараз
167,Hahn::N,,атякш
168,Gans::N,,гала
169,Gans::N,,мацей
170,Adler::N,,куцькан
171,Adler::N,,тумоатякш
172,Ente::N,,яксярго
173,Eule::N,,корж
174,Kranich::N,,карго
175,Krähe::N,,варака
176,Kuckuck::N,,куко
177,Schwan::N,,локсей
178,Fisch::N,,кал
179,Barsch::N,,окунь
180,Hecht::N,,щука
181,Schlange[Tier]::N,,гуй
182,Wurm::N,,сукс
183,Spinne::N,,шанжав
184,Ameise::N,,коткудав
185,Laus::N,,сий
186,Mücke::N,,сеське
187,Fliege::N,,карво
188,Schmetterling::N,,нимиляв
189,Beere::N,,умарь
190,Apfel::N,,умарь
191,Pilz::N,,панго
192,Zwiebel::N,,чурька
193,Saat::N,,видьметь
194,Korn::N,,сюро
195,Heu::N,,тикше
196,Schale::N,,кедь
197,Schale::N,,ваткавкс
198,Grube::N,,латко
199,Falle::N,,тувор
200,Falle::N,,кундамка
201,Schlinge::N,,килькш
202,Spur::N,,челькс
203,Spur::N,,пильгеки
204,Asche::N,,кулов
205,Dreck::N,,рудаз
206,Eisen::N,,кшни
207,Gold::N,,сырне
208,Silber::N,,сия
209,Kohle::N,,сэдь
210,Kohle::N,,уголия
211,Glas::N,,сулика
212,Lehm::N,,сёвонь
213,Sand::N,,човар
214,Mensch::N,,ломань
215,Mann::N,,аля
216,Mann::N,,цёраломань
217,Frau::N,,ава
218,Kind::N,,эйкакш
219,Junge::N,,цёрыне
220,Mädchen::N,,тейтерне
221,Familie::N,,семия
222,Großvater::N,,покштя
223,Großmutter::N,,баба
224,Eltern::N,,тетят-ават
225,Vater::N,,тетя
226,Mutter::N,,ава
227,Sohn::N,,цёра
228,Tochter::N,,тейтерь
229,Bruder::N,,леля
230,Bruder::N,,ялакс
231,Schwester::N,,сазор
232,Onkel::N,,леля
233,Tante::N,,патя
234,Ehemann::N,,мирде
235,Ehefrau::N,,ни
236,Freude::N,,кеняркс
237,Gelächter::N,,ракамо
238,Gelächter::N,,пейдема
239,Glück::N,,уцяска
240,Kummer::N,,рискс
241,Kummer::N,,мелявкс
242,Wunsch::N,,мель
243,Wunsch::N,,бажамо
244,Lust::N,,бажамо
245,Geist::N,,ойме
246,Gedanke::N,,мель
247,Gedächtnis::N,,мель
248,Verstand::N,,прев
249,Sinn::N,,толк
250,Sinn::N,,смысла
251,Grund::N,,тувтал
252,Wahrheit::N,,видечи
253,Gespräch::N,,кортнема
254,Märchen::N,,ёвкс
255,Erzählung::N,,ёвтнема
256,Nachricht::N,,куля
257,Neuigkeit::N,,куля
258,Name::N,,лем
259,Rätsel::N,,содамоёвкс
260,Rede::N,,кортамо
261,Sprache::N,,кель
262,Stimme::N,,ваигель
263,Wort::N,,вал
264,Zeichen::N,,теште
265,Ruf::N,,тердема
266,Lärm::N,,шалнома
267,Laut::N,,вайгель
268,Ton::N,,гайнема
269,Lied::N,,моро
270,Ruhe::N,,оймамо
271,Leute::N,,ломанть
272,Volk::N,,народ
273,Arbeit::N,,тев
274,Gast::N,,инже
275,Geschenk::N,,казне
276,Spiel::N,,налксема
277,Gesellschaft::N,,община
278,Hilfe::N,,лездамо
279,Freund::N,,оя
280,Freund::N,,ялга
281,Kamerad::N,,оя
282,Kamerad::N,,ялга
283,Angelegenheit::N,,тев
284,Anzahl::N,,ламоксчи
285,Art::N,,вид
286,Stück::N,,пакш
287,Stück::N,,пелькс
288,Teil::N,,часть
289,Teil::N,,пелькс
290,Hälfte::N,,пель
291,Hälfte::N,,пелькс
292,Kreis::N,,кирькс
293,Kreuz::N,,крёст
294,Linie::N,,кикс
295,Strich::N,,межа
296,Abstand::N,,ютко
297,Entfernung::N,,ютко
298,Gegend::N,,тарка
299,Gegend::N,,пертьпелькс
300,Platz::N,,васолкс
301,Ort::N,,тарка
302,Seite::N,,ён
303,Seite::N,,чире
304,Mitte::N,,куншка
305,Gegenstand::N,,предмет
306,Sache::N,,тев
307,Sache::N,,веща
308,Rand::N,,пе
309,Rand::N,,чире
310,Kante::N,,ирдез
311,Ecke::N,,ужо
312,Spitze::N,,пряне
313,Spitze::N,,пе
314,Ende::N,,пе
315,Loch::N,,варя
316,Winkel::N,,ужо
317,Muster::N,,сёрма
318,Größe::N,,сэрь
319,Größe::N,,покшолма
320,Länge::N,,кувалмо
321,Höhe::N,,сэрь
322,Höhe::N,,пандо
323,Gewicht::N,,сталмо
324,Menge::N,,лововкс
325,Haufen::N,,мар
326,Haufen::N,,валявкс
327,Reihe::N,,ряд
328,Boot::N,,венч
329,Ruder::N,,милё
330,Schlitten::N,,нурдт
331,Ski::N,,сокс
332,Lagerfeuer::N,,толбандя
333,Last::N,,сталмо
334,Last::N,,кандома
335,Gang::N,,молема
336,Gang::N,,якамо
337,Schritt::N,,эскелькс
338,Norden::N,,якшамо ёнкс
339,Süden::N,,лембе ёнкс
340,Westen::N,,чивалгома
341,Osten::N,,чилисема
342,Holz::N,,чувто
343,Brett::N,,лаз
344,Platte::N,,плита
345,Stütze::N,,неже
346,Stange::N,,олга
347,Stock::N,,мандо
348,Stab::N,,олога
349,Rohr::N,,турба
350,Haus::N,,кудо
351,Heim::N,,кудо
352,Ofen::N,,каштомо
353,Fußboden::N,,киякс
354,Tisch::N,,столь
355,Stuhl::N,,стул
356,Wiege::N,,лавсь
357,Wiege::N,,нурямот
358,Bett::N,,ацамо
359,Regal::N,,лався
360,Regal::N,,лавсяланго
361,Kiste::N,,горобия
362,Kiste::N,,сундук
363,Fenster::N,,вальма
364,Tür::N,,кенкш
365,Tor::N,,ортат
366,Zaun::N,,пирявт
367,Zaun::N,,пирвякс
368,Dach::N,,кудопря
369,Leiter::N,,кузтема
370,Besen::N,,тенсть
371,Spaten::N,,койме
372,Schaufel::N,,кече
373,Schaufel::N,,келей койме
374,Gabel::N,,сянгине
375,Löffel::N,,пенч
376,Messer::N,,пеель
377,Nagel::N,,эске
378,Netz::N,,алтыма
379,Haken::N,,кечказ
380,Griff::N,,кедне
381,Schloss::N,,замок
382,Schloss::N,,панжома
383,Bild::N,,картина
384,Figur::N,,рунго
385,Puppe::N,,няка
386,Beutel::N,,кескав
387,Bündel::N,,керькс
388,Tasche::N,,юдма
389,Eimer::N,,ведра
390,Deckel::N,,велькс
391,Geschirr::N,,кедьге
392,Sack::N,,кескав
393,Tasse::N,,чакш
394,Topf::N,,кастрюля
395,Kessel::N,,котёл
396,Essen::N,,ярсамо
397,Nahrung::N,,ярсамопель
398,Speise::N,,ярсамопель
399,Fleisch::N,,сывель
400,Getreide::N,,сюро
401,Brei::N,,каша
402,Brot::N,,кши
403,Scheibe::N,,кочом
404,Scheibe::N,,сускомо
405,Fett::N,,куя
406,Butter::N,,ой
407,Öl::N,,ой
408,Salz::N,,сал
409,Suppe::N,,ям
410,Honig::N,,медь
411,Milch::N,,ловсо
412,Tee::N,,чай
413,Leder::N,,киське
414,Wolle::N,,пона
415,Stoff::N,,коцт
416,Nadel::N,,салмукс
417,Faden::N,,суре
418,Knopf::N,,пов
419,Knoten::N,,сюлмо
420,Farbe::N,,артомапель
421,Kleidung::N,,оршамот
422,Hemd::N,,панар
423,Kragen::N,,сиве
424,Ärmel::N,,ожа
425,Hose::N,,понкст
426,Gürtel::N,,каркс
427,Mütze::N,,чапка
428,Schuh::N,,туфля
429,Stiefel::N,,кем
430,Ring::N,,суркс
431,Band::N,,лента
432,Kamm::N,,сурсеме
433,Spiegel::N,,чавачамо
434,Riemen::N,,кшнань каркс
435,Schnur::N,,пикс
436,Leine::N,,ведьме
437,Decke::N,,вельтямо
438,Kissen::N,,тодов
439,Tuch::N,,паця
440,Handtuch::N,,нардамо
441,Kraft::N,,вий
442,Stärke::N,,виевчи
443,Gesundheit::N,,шумбрачи
444,Krankheit::N,,орма
445,Krankheit::N,,сэредема
446,Schmerz::N,,сэредькс
447,Wunde::N,,керявкс
448,Fieber::N,,маштыкс
449,Arznei::N,,ормаменькс
450,Brücke::N,,сэдь
451,Brücke::N,,мадамо
452,Brunnen::N,,лисьма
453,Weide::N,,ракшань ванома тарка
454,Pfad::N,,ян
455,Weg::N,,ки
456,Straße::N,,ки
457,Dorf::N,,веле
458,Stadt::N,,ош
459,Brief::N,,сёрма
460,Buch::N,,книга
461,Buchstabe::N,,буква
462,Zeitung::N,,газета
463,Leben::N,,эрямо
464,Tod::N,,кулома
465,Grab::N,,калмо
466,Kirche::N,,церькова
467,Sünde::N,,чумочи
468,Gott::N,,паз
469,Arbeiter::N,,робочей
470,Chef::N,,прявт
471,Meister::N,,кол тевень тенця
472,Arzt::N,,врач
473,Lehrer::N,,учитель
474,Lehrer::N,,тонавтыця
475,Geld::N,,ярмак
476,Geschäft::N,,ладязь тев
477,Laden::N,,лавка
478,Preis::N,,питне
479,Ware::N,,миевкс
480,Ware::N,,рамавкс
481,Nutzen::N,,паро
482,Nutzen::N,,лезэ
483,Reichtum::N,,сюпавчи
484,Welt::N,,мир
485,Welt::N,,мастор ланго
486,Land::N,,мастор
487,Staat::N,,государства
488,König::N,,король
489,Macht::N,,азорксчи
490,Grenze::N,,буен тешкс
491,Krieg::N,,война
492,Feind::N,,душман
493,Gewalt::N,,нарьгамо
494,Kampf::N,,тюрема
495,Bogen[Waffe]::N,,нал
496,Pfeil::N,,нал
497,Gewehr::N,,ружия
498,Gewehr::N,,винтовка
499,Fehler::N,,ильведькс
500,Fehler::N,,ильведевкс
501,Lüge::N,,манчема
502,Lüge::N,,кенгелема
503,Schaden::N,,зыян
504,Unglück::N,,зыян
505,Schuld::N,,чумочи
506,Alter::N,,шка
507,Schluss::N,,пе
508,Zeit::N,,шка
509,Zeit::N,,пинге
510,Tag::N,,чи
511,Morgen::N,,валске
512,Mittag::N,,чикуншка
513,Abend::N,,чокшнэ
514,Nacht::N,,ве
515,Woche::N,,недля
516,Monat::N,,ков
517,Jahr::N,,ие
518,Frühling::N,,тундо
519,Sommer::N,,кизэ
520,Herbst::N,,сёксь
521,Winter::N,,теле
522,Januar::N,,якшамков
523,Februar::N,,февраль
524,März::N,,март
525,April::N,,апрель
526,Mai::N,,май
527,Juni::N,,июнь
528,Juli::N,,июль
529,August::N,,август
530,September::N,,сентября
531,Oktober::N,,октября
532,November::N,,ноября
533,Dezember::N,,декабря
534,Montag::N,,пондельник
535,Dienstag::N,,овторник
536,Mittwoch::N,,серёда
537,Donnerstag::N,,цетьверьг
538,Freitag::N,,пеця
539,Samstag::N,,субута
540,Samstag::N,,шлямочи
541,Sonntag::N,,недлячи
542,groß::A,,ине
543,groß::A,,покш
544,klein::A,,вишка
545,lang::A,,кувака
546,kurz::A,,нурькине
547,breit::A,,келей
548,schmal::A,,теине
549,dicht::A,,тусто
550,dick[Gegenstand]::A,,эчке
551,dünn::A,,човине
552,fein::A,,човине
553,fest::A,,кеме
554,flach::A,,лапужа
555,glatt::A,,валаня
556,hart::A,,калгодо
557,weich::A,,чевте
558,rund::A,,кеверь
559,spitz::A,,пшти
560,scharf::A,,пшти
561,stumpf::A,,ношка
562,schwer::A,,стака
563,schön::A,,мазый
564,heiß::A,,пси
565,warm::A,,лембе
566,kalt::A,,якшамо
567,kühl::A,,экше
568,frisch::A,,свежа
569,feucht::A,,летьке
570,nass::A,,начко
571,trocken::A,,коське
572,voll::A,,пешксе
573,leer::A,,чаво
574,offen::A,,панжадо
575,offen::A,,виде
576,geschlossen::A,,пекстазь
577,geschlossen::A,,сёлгозь
578,sauber::A,,ванькс
579,schmutzig::A,,ливезев
580,roh::A,,верек
581,reif::A,,кенерезь
582,lecker::A,,тантей
583,süß::A,,ламбамо
584,bitter::A,,сэпей
585,sauer::A,,чапамо
586,hell::A,,валдо
587,dunkel::A,,чопода
588,schwarz::A,,раужо
589,weiß::A,,ашо
590,rot::A,,якстере
591,gelb::A,,ожо
592,blau::A,,сэнь
593,grün::A,,пиже
594,grau::A,,шержев
595,bunt::A,,сёрмав
596,billig::A,,аволь питней
597,teuer::A,,питней
598,wertvoll::A,,питней
599,blind::A,,сокор
600,taub::A,,амариця
601,kräftig::A,,пек виев
602,stark::A,,виев
603,schwach::A,,лавшо
604,fett::A,,куя
605,schlank::A,,виде ронга
606,hübsch::A,,мазый
607,böse::A,,кежей
608,dumm::A,,чавола
609,dumm::A,,превтеме
610,faul::A,,нузякс
611,fleißig::A,,мелень путыця
612,geizig::A,,скупой
613,klug::A,,превей
614,geschickt::A,,маштозь теезь
615,lieb::A,,вадря
616,lustig::A,,весёла
617,sanft::A,,сэтьме
618,hungrig::A,,вачо
619,krank::A,,сэредиця
620,nackt::A,,штапо
621,traurig::A,,нусманя
622,lebendig::A,,эриця
623,gut::A,,паро
624,schlecht::A,,берянь
625,richtig::A,,виде
626,schlimm::A,,берянь
627,wahr::A,,алкуксонь
628,alt::A,,ташто
629,neu::A,,од
630,ehemalig::A,,икелень
631,alt[Lebewesen]::A,,сыре
632,jung::A,,од
633,arm::A,,кажов
634,reich::A,,сюпав
635,bekannt::A,,содавикс
636,berühmt::A,,содавикс
637,fremd::A,,лия
638,fremd::A,,асодавикс
639,verschieden::A,,эрьва
640,nah::A,,а васолонь
641,fern::A,,умонь
642,fern::A,,кезэрень
643,linker::A,,керш
644,rechter::A,,вить
645,anderer::A,,лия
646,erster::A,,васень
647,erster::A,,васенце
648,zweiter::A,,омбоце
649,dritter::A,,колмоце
650,letzter::A,,меельце
651,allein::ADV,,башка
652,allein::ADV,,ськамонзо
653,auf einmal::ADV,,вейсэ
654,zusammen::ADV,,вейс
655,zusammen::ADV,,вейсэ
656,lange::ADV,,кувать
657,plötzlich::ADV,,апак учо
658,sofort::ADV,,курок
659,sofort::ADV,,нейке
660,später::ADV,,мейле
661,jetzt::ADV,,ней
662,heute::ADV,,течи
663,morgen::ADV,,ванды
664,bald::ADV,,курок
665,dann::ADV,,мейле
666,dann::ADV,,седе мейле
667,gestern::ADV,,исяк
668,einst::ADV,,весть
669,einst::ADV,,зярдо-бути
670,damals::ADV,,сестэ
671,danach::ADV,,мейле
672,danach::ADV,,седе мейле
673,vorher::ADV,,васняяк
674,zuerst::ADV,,васня
675,einmal::ADV,,весть
676,manchmal::ADV,,лиясто
677,oft::ADV,,сеетьстэ
678,immer::ADV,,свал
679,niemals::ADV,,а зярдояк
680,hier::ADV,,тесэ
681,hierhin::ADV,,тей
682,von hier::ADV,,тестэ
683,dort::ADV,,тосо
684,dorthin::ADV,,тов
685,geradeaus::ADV,,витьстэ
686,vorwärts::ADV,,икелев
687,rückwärts::ADV,,мекев
688,zurück::ADV,,мекев
689,unten::ADV,,ало
690,hinab::ADV,,алов
691,oben::ADV,,вере
692,hinauf::ADV,,верев
693,überall::ADV,,эрьва косо
694,nicht::ADV,,а
695,ein wenig::ADV,,аламошка
696,kaum::ADV,,ансяк
697,sehr::ADV,,пек
698,sehr::ADV,,вельть
699,so::ADV,,истя
700,noch::ADV,,таго
701,nur::ADV,,ансяк
702,schon::ADV,,уш
703,wieder::ADV,,таго
704,vergebens::ADV,,стяко
705,vor::PRP,,икеле
706,hinter::PRP,,вельде
707,unter::PRP,,ало
708,durch::PRP,,пачк
709,neben::PRP,,вакссо
710,zwischen::PRP,,ютксо
711,wegen::PRP,,кис
712,wegen::PRP,,коряс
713,wegen::PRP,,кувалт
714,dies::PRN,,те
715,das::PRN,,те
716,das::PRN,,тона
717,alles::PRN,,весе
718,alles::PRN,,весемесь
719,ich::PRN,,мон
720,du::PRN,,тон
721,er::PRN,,сон
722,wir::PRN,,минь
723,ihr::PRN,,тынь
724,sie::PRN,,сынь
725,was::FPRN,,мезе
726,wer::FPRN,,ки
727,wo::FADV,,косо
728,wohin::FADV,,ков
729,wohin::FADV,,козо
730,wie::FADV,,кода
731,warum::FADV,,мекс
732,wieviel::FNUM,,зяро
733,eins::NUM,,вейке
734,zwei::NUM,,кавто
735,drei::NUM,,колмо
736,vier::NUM,,ниле
737,fünf::NUM,,вете
738,sechs::NUM,,кото
739,sieben::NUM,,сисем
740,acht::NUM,,кавксо
741,neun::NUM,,вейксэ
742,zehn::NUM,,кемень
743,elf::NUM,,кевейкее
744,zwölf::NUM,,кемгавтово
745,zwanzig::NUM,,комсь
746,dreißig::NUM,,колоньгемень
747,vierzig::NUM,,ниленьгемень
748,fünfzig::NUM,,ведьгемень
749,sechzig::NUM,,кодгемень
750,siebzig::NUM,,сизьгемень
751,achtzig::NUM,,кавксоньгемень
752,neunzig::NUM,,вейксэньгемень
753,hundert::NUM,,сядо
754,tausend::NUM,,тыща
755,und::CNJ,,ды
756,oder::CNJ,,или
757,stehen::V,,аштемс стядо
758,sitzen::V,,аштемс озадо
759,liegen::V,,мадезь аштемс
760,hängen::V,,нурьгемс
761,werden::V,,арамс
762,passieren::V,,лисэмс
763,beginnen::V,,ушодомс
764,enden::V,,лоткамс
765,wechseln::V,,полавтнемс
766,aufgehen[Sonne]::V,,лисемс
767,aufgehen[Sonne]::V,,стямс
768,untergehen[Sonne]::V,,валгомс
769,scheinen[Sonne]::V,,валдомтомс
770,donnern::V,,цярномс
771,donnern::V,,галдордомс
772,wehen::V,,пувамс
773,strömen::V,,чудемс
774,fließen::V,,чудемс
775,sich drehen::V,,велямс
776,schwanken::V,,лыкамс
777,schwanken::V,,якамс
778,schwingen::V,,нурсемс
779,schwingen::V,,лыкамс
780,fallen::V,,прамс
781,fallen::V,,сяворемс
782,brennen::V,,паломс
783,rauchen::V,,качадомс
784,regnen::V,,пиземс
785,gefrieren::V,,кельмемс
786,tauen::V,,соламс
787,schmelzen::V,,соламс
788,trocknen::V,,коськемс
789,sieden::V,,лакамс
790,sieden::V,,пиксемс
791,faulen::V,,наксадомс
792,verfaulen::V,,наксадомс
793,reißen::V,,сезневемс
794,versinken::V,,ваямс
795,vergehen::V,,ютамс
796,erscheinen::V,,лисемс
797,verschwinden::V,,ёмамс
798,sinken::V,,явамс
799,abnehmen::V,,киремемс
800,zunehmen::V,,ламолгадомс
801,zunehmen::V,,раштамс
802,steigen::V,,куземс
803,steigen::V,,кепсевемс
804,wachsen::V,,касомс
805,glänzen::V,,цитнемс
806,funkeln::V,,пиндолдомс
807,funkeln::V,,цивтёрдомс
808,lärmen::V,,шалномс
809,läuten::V,,гайгезевемс
810,klingeln::V,,чавомс баягас
811,klirren::V,,калдордомс
812,klirren::V,,кальцяемс
813,brausen::V,,лакамс
814,rauschen::V,,лажномс
815,klingen::V,,гайгемс
816,bellen::V,,онгомс
817,heulen::V,,урномс
818,blasen::V,,пувамс
819,pfeifen::V,,вешкемс
820,schreien::V,,пижнемс
821,stöhnen::V,,кувсемс
822,zittern::V,,тарномс
823,leben::V,,эрямс
824,geboren werden::V,,чачомс
825,atmen::V,,лексемс
826,trinken::V,,симемс
827,essen::V,,ярсамс
828,schlucken::V,,нилемс
829,schlucken::V,,порнемс
830,müde werden::V,,сиземс
831,einschlafen::V,,матедевемс
832,schlafen::V,,удомс
833,aufwachen::V,,сыргоземс
834,aufstehen::V,,стямс
835,sich erholen::V,,оймсемс
836,krank werden::V,,сэредезевемс
837,krank sein::V,,сэредемс
838,schmerzen::V,,сэредемс
839,husten::V,,козомс
840,genesen::V,,пичкамс
841,sterben::V,,куломс
842,umkommen::V,,чавовомс
843,umkommen::V,,ёмамс
844,sich bewegen::V,,шаштомс
845,sich rühren::V,,сыргамс
846,sich erheben::V,,куземс
847,sich setzen::V,,озамс
848,hinfallen::V,,прамс
849,hinfallen::V,,сяворемс
850,laufen::V,,якамс
851,schreiten::V,,эскелямс
852,schreiten::V,,молемс
853,spazierengehen::V,,якамс
854,eilen::V,,эрзкалемс
855,eilen::V,,капшамс
856,sich beeilen::V,,капшамс
857,sausen::V,,ливтямс
858,rennen::V,,чийнемс
859,rennen::V,,ардтнемс
860,springen::V,,кирнявтнемс
861,klettern::V,,куземс
862,schaukeln::V,,нурямс
863,kriechen::V,,ёзмолдомс
864,schwimmen::V,,уемс
865,tauchen::V,,чопавтомс
866,tauchen::V,,чопавтнемс
867,rudern::V,,миледемс
868,fahren::V,,ардомс
869,fliegen::V,,ливтямс
870,gehen::V,,туемс
871,gehen::V,,молемс
872,weggehen::V,,туемс
873,abfahren::V,,туемс
874,anhalten::V,,лоткамс
875,hineingehen::V,,совамс
876,eintreten::V,,совамс
877,eintreten::V,,эскельдямс
878,kommen::V,,самс
879,ankommen::V,,самс
880,ankommen::V,,пачкодемс
881,zurückkommen::V,,велявтомс
882,bleiben::V,,кадовомс
883,warten::V,,учомс
884,erwarten::V,,учомс
885,suchen::V,,вешнемс
886,finden::V,,муемс
887,versuchen::V,,варштамс
888,vorbereiten::V,,анокстамс
889,lieben::V,,вечкемс
890,mögen::V,,вечкемс
891,lachen::V,,пейдемс
892,rühren::V,,токамс седейс
893,weinen::V,,авардемс
894,schimpfen::V,,сёвномс
895,sich ärgern::V,,кежиявтнемс
896,sich fürchten::V,,пелемс
897,fürchten::V,,пелемс
898,fliehen::V,,оргодемс
899,flüchten::V,,ворьгодемс
900,flüchten::V,,чадомс
901,sehen::V,,неемс
902,anschauen::V,,ваномс
903,ansehen::V,,ваномс
904,hören::V,,марямс
905,zuhören::V,,кунсоломс
906,probieren::V,,варшамс
907,riechen::V,,никсемс
908,fühlen::V,,марямс
909,scheinen::V,,марявомс
910,zu sehen sein::V,,неявомс
911,vernehmen::V,,марямс
912,frieren::V,,кельмемс
913,tun::V,,теемс
914,können::V,,маштомс
915,wollen::V,,бажамс
916,anfangen::V,,кармамс
917,beenden::V,,прядомс
918,aufhören::V,,лоткамс
919,gelingen::V,,удаламс
920,geraten::V,,лисемс
921,öffnen::V,,панжомс
922,schließen::V,,пекстамс
923,schließen::V,,сёлгомс
924,schließen::V,,конямс
925,stellen::V,,аравтомс
926,setzen::V,,ойсевтемс
927,setzen::V,,озавтнемс
928,legen::V,,путомс
929,berühren::V,,токамс
930,verbinden::V,,содомс
931,bedecken::V,,вельтямс
932,aufhängen::V,,понгавтомс
933,anzünden::V,,кирвастемс
934,aufheben::V,,кепедемс
935,zurücklassen::V,,кадомс
936,verlieren::V,,ёмавтомс
937,fallen lassen::V,,правтомс
938,machen::V,,теемс
939,herstellen::V,,анокстамс
940,bauen::V,,путомс
941,reparieren::V,,витемс
942,verbessern::V,,паролгавтомс
943,verbessern::V,,вадрялгавтомс
944,ändern::V,,полавтомс
945,graben::V,,чувомс
946,graben::V,,таргамс
947,beugen::V,,мендемс
948,biegen::V,,комавтомс
949,drehen::V,,чаравтомс
950,drehen::V,,велявтнемс
951,wenden::V,,велявтомс
952,umdrehen::V,,велявтомс
953,heben::V,,кепедемс
954,hochheben::V,,кепедемс
955,ergreifen::V,,кундамс
956,halten::V,,кирдемс
957,drücken::V,,нуемс
958,schieben::V,,шаштомс
959,kratzen::V,,ангордамс
960,lecken::V,,нолсемс
961,beißen::V,,сускомс
962,abreißen::V,,сеземс
963,abschneiden::V,,печкемс
964,binden::V,,кодамс
965,binden::V,,сюлмамс
966,stecken::V,,сялгомс
967,brechen::V,,синдемс
968,brechen::V,,калавтомс
969,klopfen::V,,калтаямс
970,hauen::V,,чавомс
971,kleben::V,,педявтнемс
972,reiben::V,,ёзамс
