,Concept_ID,eu,te
699,lustig::A,alaitsu,ఉల్లాసము గల
700,sanft::A,eme,సాధువైన
701,sanft::A,ezti,సాధువైన
702,hungrig::A,gose,ఆకలిగొనిన
703,krank::A,eri,వ్యాధిగల
704,krank::A,gaixo,వ్యాధిగల
705,nackt::A,biluzi,దిగంబరమైన
706,traurig::A,itun,విచారముగల
707,traurig::A,betilun,విచారముగల
708,lebendig::A,bizirik,ప్రాణముతో నున్న
709,gut::A,on,మంచి
710,schlecht::A,txar,చెడ్డ
711,richtig::A,zuzen,సరియైన
712,schlimm::A,larri,అసహ్యమైన
713,wahr::A,egiazko,నిజమైన
714,alt::A,zahar,ముసలి
715,neu::A,berri,క్రొత్త
716,ehemalig::A,lehengo,పూర్వపు
717,alt[Lebewesen]::A,adindun,ముసలి
718,jung::A,gazte,పసి
719,arm::A,txiro,బీద
720,arm::A,behartsu,బీద
721,reich::A,dirudun,ధనవంతుడైన
722,bekannt::A,ezagun,తెలిసిన
723,berühmt::A,entzun,ప్రపిద్దికెక్కివ
724,berühmt::A,ospetsu,ప్రపిద్దికెక్కివ
725,fremd::A,arrotz,అన్యమైన
726,verschieden::A,ezberdin,భేదమైన
727,verschieden::A,desberdin,భేదమైన
728,nah::A,hurre,దగ్గఱనున్న
729,nah::A,hurbil,దగ్గఱనున్న
730,fern::A,urrun,దూరమందున్న
731,linker::A,ezker,ఎడమప్రక్కగ
732,rechter::A,eskuin,కుడి
733,anderer::A,beste,వేఱ్తెన
734,erster::A,lehen,మొదటి
735,erster::A,aurren,మొదటి
736,zweiter::A,bigarren,రెండన
737,dritter::A,hirugarren,మూడో
738,letzter::A,azken,కడపటి
739,letzter::A,hondar,కడపటి
740,allein::ADV,bakarrik,ఒంటిగా
741,auf einmal::ADV,batera,హరాత్తుగ
742,zusammen::ADV,elkarrekin,కలిసి
743,lange::ADV,luzaro,బహుకాలము
744,plötzlich::ADV,bat-batean,హరాత్తుగ
745,sofort::ADV,berehala,తక్షణము
746,später::ADV,gero,ఇటీవలి
747,jetzt::ADV,orain,ఇప్పుడు
748,heute::ADV,gaur,నేడు
749,morgen::ADV,bihar,ఱేపు
750,bald::ADV,aurki,శీఘ్రముగ
751,bald::ADV,laster,శీఘ్రముగ
752,dann::ADV,ondoren,అప్పుడు
753,gestern::ADV,atzo,నిన్నటి దినము
754,einst::ADV,antzina,పూర్వమొకప్పుడు
755,damals::ADV,orduan,అప్పుడు
756,danach::ADV,gerora,అప్పుడు
757,danach::ADV,ondoren,అప్పుడు
758,vorher::ADV,lehenago,ఎదుట
759,zuerst::ADV,aurrena,మొదటిలో
760,zuerst::ADV,lehenbizi,మొదటిలో
761,einmal::ADV,behin,ఒకసారి
762,einmal::ADV,aldi bat,ఒకసారి
763,manchmal::ADV,batzuetan,అప్పటప్పటికి
764,manchmal::ADV,zenbaitetan,అప్పటప్పటికి
765,oft::ADV,maiz,తఱచుగా
766,oft::ADV,askotan,తఱచుగా
767,immer::ADV,beti,ఎల్లప్పుడు
768,niemals::ADV,inoiz ez,ఎప్పుడునులేదు
769,niemals::ADV,sekula ez,ఎప్పుడునులేదు
770,hier::ADV,hemen,ఇక్కడ
771,hierhin::ADV,hona,ఇక్కడకు
772,von hier::ADV,hemendik,ఇక్కడనుండి
773,von hier::ADV,honetatik,ఇక్కడనుండి
774,dort::ADV,han,అక్కడ
775,dorthin::ADV,hara,అక్కడికి
776,geradeaus::ADV,artez,సూటిగా
777,vorwärts::ADV,aurrera,ముందుకు
778,rückwärts::ADV,atzera,వెనుకకు
779,rückwärts::ADV,atzerantz,వెనుకకు
780,zurück::ADV,atzera,వెనుకభాగము
781,unten::ADV,behean,క్రింద
782,hinab::ADV,behera,కిందికి
783,hinab::ADV,beherantz,కిందికి
784,oben::ADV,goian,మీద
785,hinauf::ADV,gora,పైకి
786,hinauf::ADV,gorantz,పైకి
787,überall::ADV,edonon,అంతటా
788,nicht::ADV,ez,కాదు
789,ein wenig::ADV,apur bat,కొంచెము
790,ein wenig::ADV,pixka bat,కొంచెము
791,kaum::ADV,ozta,చాలిచాలక
792,kaum::ADV,nekez,చాలిచాలక
793,sehr::ADV,oso,చాల
794,so::ADV,hala,ఆలాగున
795,so::ADV,honela,ఆలాగున
796,noch::ADV,oraindik,ఇప్పటికిని
797,nur::ADV,bakarrik,మాత్రము
798,schon::ADV,ja,ఇదివఱకే
799,schon::ADV,jada,ఇదివఱకే
800,wieder::ADV,berriro,తిరిగి
801,vergebens::ADV,alferrik,నిష్ఫలముగా
802,vor::PRP,aurrean,ముందు
803,hinter::PRP,ostean,వెనుక
804,hinter::PRP,gibelean,వెనుక
805,unter::PRP,pean,క్రింద
806,unter::PRP,azpian,క్రింద
807,durch::PRP,zehar,ద్వారా
808,neben::PRP,ondoan,దగ్గెర
809,neben::PRP,aldamenean,దగ్గెర
810,zwischen::PRP,artean,మధ్య
811,wegen::PRP,-gatik,కారణంగా
812,dies::PRN,hau,ఇది
813,das::PRN,hura,అది
814,alles::PRN,dena,సకలము
815,ich::PRN,ni,నేను
816,du::PRN,zu,నీవు
817,er::PRN,bera,అతడు
818,wir::PRN,gu,మనము
819,ihr::PRN,zuek,మీరు
820,sie::PRN,berak,వారు
821,was::FPRN,zer,ఏమి
822,wer::FPRN,nor,ఎవడు
823,wo::FADV,non,ఎక్కడ
824,wohin::FADV,nora,ఎందుకు
825,wie::FADV,nola,ఎట్టు
826,wie::FADV,zelan,ఎట్టు
827,warum::FADV,zeren,ఏల
828,warum::FADV,zergatik,ఏల
829,wieviel::FNUM,zenbat,ఎంత
830,eins::NUM,bat,ఒకటి
831,zwei::NUM,bi,రెండు
832,zwei::NUM,biga,రెండు
833,drei::NUM,hiru,మూడు
834,vier::NUM,lau,నాలుగు
835,fünf::NUM,bost,అయిదు
836,sechs::NUM,sei,ఆఱు
837,sieben::NUM,zazpi,ఏరు
838,acht::NUM,zortzi,ఎనిమదు
839,neun::NUM,bederatzi,తొమ్మిది
840,zehn::NUM,hamar,పది
841,elf::NUM,hamaika,పదునొకొండు
842,zwölf::NUM,hamabi,పండ్రండు
843,zwanzig::NUM,hogei,ఇరుపది
844,dreißig::NUM,hogeita hamar,ముప్పది
845,vierzig::NUM,berrogei,నలువది
846,fünfzig::NUM,berrogeita hamar,ఏబది
847,sechzig::NUM,hirurogei,అరుపది
848,siebzig::NUM,hirurogeita hamar,డెబ్బది
849,achtzig::NUM,laurogei,ఎనుబది
850,neunzig::NUM,laurogeita hamar,తొంబది
851,hundert::NUM,ehun,నూఱు
852,tausend::NUM,mila,వేయి
853,und::CNJ,eta,మఱియు
854,oder::CNJ,edo,లేక
855,stehen::V,zutik egon,నిలుచు
856,sitzen::V,eserita egon,కూర్చుండు
857,liegen::V,etzan,పండుకొనుట
858,hängen::V,eskegita egon,వ్రేలాడదీయు
859,hängen::V,zintzilik egon,వ్రేలాడదీయు
860,werden::V,bihurtu,అగు
861,werden::V,bilakatu,అగు
862,passieren::V,pasatu,సంభవించు
863,passieren::V,gertatu,సంభవించు
864,beginnen::V,hasi,ఆరంభించు
865,enden::V,bukatu,తీరుట
866,wechseln::V,aldatu,మార్చు
867,aufgehen[Sonne]::V,ilki,ఉదయించు
868,aufgehen[Sonne]::V,sortu,ఉదయించు
869,untergehen[Sonne]::V,sartu,అస్తమించు
870,scheinen[Sonne]::V,eguzkia egon,ప్రకాశించు
871,donnern::V,trumoia jo,ఉరుముట
872,wehen::V,haizea ibili,దురద్పప్టము
873,strömen::V,zorrotadaka isuri,పారుట
874,fließen::V,isuri,ప్రవహించు
875,sich drehen::V,biratu,తిరుగు
876,schwanken::V,zabuka ibili,ఆడించుట
877,schwingen::V,kulunkatu,ఊగుట
878,fallen::V,erori,పడు
879,brennen::V,sutan egon,కాలుట
880,rauchen::V,kea bota,పొగసుట
881,regnen::V,euria ari izan,కురిపించుట
882,gefrieren::V,izoztu,గడ్డకట్టు
883,gefrieren::V,hormatu,గడ్డకట్టు
884,tauen::V,gesaldu,కరగు
885,schmelzen::V,urtu,కరగు
886,trocknen::V,idortu,యెండుట
887,trocknen::V,lehortu,యెండుట
888,sieden::V,irakin,ఉడుకు
889,faulen::V,hirotu,క్రుళ్లు
890,faulen::V,usteldu,క్రుళ్లు
891,verfaulen::V,hirotu,క్షిణించు
892,verfaulen::V,usteldu,క్షిణించు
893,reißen::V,eten,చించు
894,reißen::V,tarrat egin,చించు
895,versinken::V,urperatu,మునుగు
896,vergehen::V,iragan,సంభవించు
897,erscheinen::V,agertu,కనబడు
898,verschwinden::V,desagertu,అదృశ్యమగు
899,sinken::V,beheititu,ముణుగుట
900,abnehmen::V,gutxitu,తగ్గు
901,abnehmen::V,beheratu,తగ్గు
902,zunehmen::V,gora egin,పెరుగుట
903,steigen::V,igo,లేచు
904,wachsen::V,hazi,పెరుగు
905,glänzen::V,distiratu,ప్రకాశించు
906,funkeln::V,izarniatu,ప్రకాశించు
907,lärmen::V,zarata atera,అరుచుట
908,läuten::V,jo,మేళవించుట
909,läuten::V,hots egin,మేళవించుట
910,klingeln::V,txirrina jo,వాయించుట
911,klirren::V,tintin egin,ఘంటానాదము
912,brausen::V,marru egin,గర్జించు
913,rauschen::V,fir-fir egin,చటచటమనుట
914,klingen::V,soinu egin,ధ్వనించుట
915,bellen::V,zaunkatu,అఱచు
916,heulen::V,ulu egin,కూయు
917,heulen::V,uhuri egin,కూయు
918,blasen::V,ufa egin,దురద్పప్టము
919,blasen::V,putz egin,దురద్పప్టము
920,pfeifen::V,txistu egin,ఈలవేయు
921,schreien::V,oihu egin,అఱచు
922,schreien::V,garrasi egin,అఱచు
923,stöhnen::V,intziri egin,మూలుగు
924,zittern::V,ikara egin,వణకు
925,zittern::V,dar-dar egin,వణకు
926,leben::V,bizi izan,జీవించుట
927,geboren werden::V,jaio,పుట్టుట
928,atmen::V,hats egin,ఉపిరి తీయు
929,atmen::V,arnasa egin,ఉపిరి తీయు
930,trinken::V,edan,త్రాగు
931,essen::V,jan,తిను
932,schlucken::V,irentsi,మ్రింగు
933,müde werden::V,unatu,అలయు
934,müde werden::V,nekatu,అలయు
935,einschlafen::V,lokartu,నిద్రించు
936,schlafen::V,lo egin,నిద్రురించు
937,aufwachen::V,esnatu,మేలుకొను
938,aufwachen::V,atzarri,మేలుకొను
939,aufstehen::V,jaiki,లేచు
940,sich erholen::V,atseden egin,నడ్డి వాల్చు
941,krank werden::V,gaixotu,జబ్బుపడు
942,krank sein::V,eri izan,జబ్బు చేయు
943,krank sein::V,gaixo izan,జబ్బు చేయు
944,schmerzen::V,min egin,నొచ్చుట
945,husten::V,eztul egin,దగ్గుట
946,genesen::V,osatu,కుదురుట
947,sterben::V,hil,మరణించు
948,sterben::V,zendu,మరణించు
949,umkommen::V,istripuz hil,నశించు
950,sich bewegen::V,higitu,కదలు
951,sich rühren::V,zirkin egin,కదలు
952,sich erheben::V,zutitu,లేచు
953,sich erheben::V,altxatu,లేచు
954,sich setzen::V,eseri,కూర్చుణ్డు
955,sich setzen::V,jesarri,కూర్చుణ్డు
956,hinfallen::V,erori,దొర్లు
957,laufen::V,ibili,నడచు
958,schreiten::V,oinkatu,అడుగుపెట్టుట
959,spazierengehen::V,paseatu,పచారు చేయు
960,spazierengehen::V,ostera bat egin,పచారు చేయు
961,eilen::V,lasterkatu,తొందరపడు
962,sich beeilen::V,lehiatu,త్వరపెట్టు
963,sausen::V,ziztu bizian joan,విసరికొట్టు
964,rennen::V,lasterka egin,పరుగెత్తు
965,springen::V,jauzi egin,దుముకు
966,klettern::V,igo,ఎక్కు
967,schaukeln::V,zabu egin,ఉయ్యాల ఊగు 
968,schaukeln::V,zanbulu egin,ఉయ్యాల ఊగు 
969,kriechen::V,narras egin,ప్రాకు
970,schwimmen::V,igerikatu,ఈదు
971,schwimmen::V,igeri egin,ఈదు
972,tauchen::V,murgildu,మునుగు
973,tauchen::V,pulunpatu,మునుగు
974,rudern::V,bogatu,తెడ్లతోఁగడపు
975,rudern::V,arraun egin,తెడ్లతోఁగడపు
976,fahren::V,joan,నడపు
977,fliegen::V,hegaldatu,ఎగురు
978,fliegen::V,hegan egin,ఎగురు
979,gehen::V,joan,పోవు
980,weggehen::V,alde egin,బయలుదేరు
981,abfahren::V,abiatu,విడిచిపోవు
982,anhalten::V,geratu,నిలుపు
983,anhalten::V,gelditu,నిలుపు
984,hineingehen::V,sartu,ప్రవేశించు
985,eintreten::V,sartu,ప్రవేశించు
986,kommen::V,etorri,వచ్చు
987,ankommen::V,heldu,వచ్చి చేరు
988,ankommen::V,iritsi,వచ్చి చేరు
989,zurückkommen::V,itzuli,తిరిగీవచ్చుట
990,bleiben::V,gelditu,ఉండు
991,warten::V,itxaron,కనిపెట్టు
992,warten::V,zain egon,కనిపెట్టు
993,erwarten::V,iguriki,నిరిక్షించు
994,suchen::V,bilatu,వెదకు
995,finden::V,idoro,కనుగొను
996,finden::V,aurkitu,కనుగొను
997,versuchen::V,saiatu,ప్రయత్నించు
998,versuchen::V,ahalegindu,ప్రయత్నించు
999,vorbereiten::V,gertatu,తయారుచేయు
1000,lieben::V,maitatu,ప్రేమించు
1001,lieben::V,maite izan,ప్రేమించు
1002,mögen::V,laket izan,ఇష్టపడు
1003,mögen::V,atsegin izan,ఇష్టపడు
1004,lachen::V,irri egin,నవ్వు
1005,lachen::V,barre egin,నవ్వు
1006,rühren::V,hunkitu,గుండె తాకు
1007,weinen::V,negar egin,వీడ్చు
1008,schimpfen::V,erneguka ari izan,గొణుగు
1009,sich ärgern::V,ernegatu,అలుగు
1010,sich ärgern::V,haserretu,అలుగు
1011,sich fürchten::V,beldur izan,భయపడు
1012,fürchten::V,beldur izan,భయపడు
1013,fliehen::V,ihes egin,పాఱిపోపు
1014,flüchten::V,ihes egin,తప్పించుకొను
1015,sehen::V,ikusi,చూచు
1016,anschauen::V,begietsi,చూచు
1017,ansehen::V,begiratu,కాచియుండు
1018,hören::V,aditu,విను
1019,zuhören::V,entzun,విను
1020,probieren::V,dastatu,చవిచూచుట
1021,riechen::V,usnatu,వాసనచూచు
1022,riechen::V,usaindu,వాసనచూచు
1023,fühlen::V,sentitu,స్పర్శించుట
1024,scheinen::V,iruditu,కనబడు
1025,scheinen::V,begitandu,కనబడు
1026,zu sehen sein::V,azaldu,చూవు
1027,vernehmen::V,aditu,విను
1028,frieren::V,hotz izan,చలికి వడకు
1029,tun::V,egin,చేయు
1030,können::V,ahal izan,గల
1031,wollen::V,nahi izan,కోరు
1032,anfangen::V,hasi,ఆరంభించు
1033,beenden::V,bukatu,ముగించు
1034,aufhören::V,utzi,నిలుపు
1035,gelingen::V,lortu,గెలుపాందు
1036,geraten::V,heldu,వెలువడు
1037,öffnen::V,ireki,తెఱచు
1038,öffnen::V,zabaldu,తెఱచు
1039,schließen::V,itxi,మూయు
1040,stellen::V,ipini,ఉంచు
1041,setzen::V,jesarri,ఉంచు
1042,legen::V,jarri,పెట్టు
1043,berühren::V,ukitu,తాకు
1044,verbinden::V,uztartu,చేర్చుట
1045,bedecken::V,estali,మూయు
1046,aufhängen::V,eseki,వ్రేలాడదీయు
1047,aufhängen::V,eskegi,వ్రేలాడదీయు
1048,anzünden::V,piztu,వెలిగించు
1049,aufheben::V,jaso,సేకరించు
1050,zurücklassen::V,atzean utzi,విడుచు
1051,verlieren::V,galdu,పోగొట్టుకొను
1052,fallen lassen::V,erortzen utzi,జాఱవిడుచు
1053,machen::V,egin,చేయు
1054,herstellen::V,ekoiztu,ఉత్పత్తిచేయు
1055,bauen::V,eraiki,నిర్మించు
1056,reparieren::V,konpondu,సరిచేయు
1057,verbessern::V,hobetu,వృద్ధి చేయు
1058,ändern::V,mudatu,మార్చు
1059,graben::V,aitzurtu,త్రవ్వు
1060,beugen::V,makurtu,వంచు
1061,biegen::V,malgutu,వంచు
1062,biegen::V,makolatu,వంచు
1063,drehen::V,jiratu,నూలువడుకు
1064,wenden::V,bihurtu,త్రిప్పు
1065,umdrehen::V,biratu,త్రిప్పు
1066,umdrehen::V,alderantzikatu,త్రిప్పు
1067,heben::V,jaso,ఎత్తు
1068,heben::V,goratu,ఎత్తు
1069,hochheben::V,goratu,ఎత్తు
1070,hochheben::V,altxatu,ఎత్తు
1071,ergreifen::V,oratu,వశపఱచుకొను
1072,halten::V,eutsi,ఉంచు
1073,drücken::V,sakatu,అణచు
1074,schieben::V,bultzatu,నొక్కు
1075,kratzen::V,hatz egin,గోకు
1076,kratzen::V,hazka egin,గోకు
1077,lecken::V,miaztu,నాకు
1078,lecken::V,lamikatu,నాకు
1079,beißen::V,hozka egin,కఱచు
1080,beißen::V,ausiki egin,కఱచు
1081,abreißen::V,kendu,తెగతెంచు
1082,abschneiden::V,moztu,తెగకొట్టు
1083,abschneiden::V,pikatu,తెగకొట్టు
1084,binden::V,lotu,కట్టు
1085,binden::V,estekatu,కట్టు
1086,stecken::V,sartu,తగులుకొనివుండుట
1087,brechen::V,apurtu,పగులగొట్టు
1088,klopfen::V,jo,కొట్టు
1089,hauen::V,jo,కొట్టు
1090,kleben::V,itsatsi,అంటుకొను
1091,reiben::V,igurtzi,రాచు
1092,streichen::V,igurtzi,వ్యాపింపజేయు
1093,schleifen::V,zorroztu,రాచు
1094,schneiden::V,moztu,కోయు
1095,rütteln::V,astindu,కుదిలించుట
1096,rütteln::V,inarrosi,కుదిలించుట
1097,schütteln::V,astindu,కదల్చు
1098,schütteln::V,inarrosi,కదల్చు
1099,schwenken::V,zabukatu,ఊచుట
1100,schütten::V,isuri,పోయు
1101,füllen::V,bete,నింపు
1102,einwickeln::V,bildu,చుట్టు
1103,tragen::V,eroan,మోయు
1104,tragen::V,eraman,మోయు
1105,schleppen::V,narrastu,ఈడ్చు
1106,schleppen::V,herrestatu,ఈడ్చు
1107,ziehen::V,tira egin,ఈడ్చు
1108,aufbewahren::V,gorde,కాపాడు
1109,werfen::V,jaurti,విసరు
1110,werfen::V,aurtiki,విసరు
1111,fangen::V,atzeman,పట్టుకొను
1112,packen::V,heldu,పట్టుకొను
1113,verstecken::V,ostendu,దాచు
1114,verstecken::V,ezkutatu,దాచు
1115,teilen::V,zatitu,భాగించు
1116,schicken::V,bidali,పంపు
1117,bringen::V,ekarri,తెచ్చు
1118,hinzufügen::V,eratxiki,చేర్చు
1119,hinzufügen::V,gaineratu,చేర్చు
1120,bekommen::V,jaso,సంపాదించు
1121,erhalten::V,jaso,పుచ్చుకొను
1122,nehmen::V,hartu,తీసికొను
1123,wählen::V,hautatu,ఇష్టపడు
1124,wählen::V,aukeratu,ఇష్టపడు
1125,auswählen::V,hautatu,ఏరుకొను
1126,auswählen::V,aukeratu,ఏరుకొను
1127,bewahren::V,begiratu,భద్రపఱుచు
1128,behindern::V,oztopatu,అడ్డగించుట
1129,verderben::V,hondatu,చెఱచు
1130,beschädigen::V,akastu,చెరుపుట
1131,zerbrechen::V,apurtu,పగులగొట్టు
1132,zerreißen::V,zarratatu,చించు
1133,zerstören::V,suntsitu,వాశనము చేయు
1134,verbrennen::V,erre,కాల్చు
1135,verbrennen::V,kiskali,కాల్చు
1136,geben::V,eman,ఇచ్చు
1137,reichen::V,luzatu,అందుకొనుట
1138,reichen::V,helarazi,అందుకొనుట
1139,schenken::V,oparitu,అర్పించు
1140,versprechen::V,agindu,వాగ్దత్తము చేయు
1141,wünschen::V,opatu,కోరు
1142,wünschen::V,opetsi,కోరు
1143,loben::V,laudatu,స్తుతించు
1144,loben::V,goraipatu,స్తుతించు
1145,küssen::V,musu eman,ముద్దుపెట్టుకొను
1146,wiegen::V,kulunkatu,ఊచుట
1147,zudecken::V,estali,మూయు
1148,wecken::V,esnatu,నిద్రపలేపుట
1149,wecken::V,iratzartu,నిద్రపలేపుట
1150,zeigen::V,erakutsi,చూవు
1151,führen::V,gidatu,దారిచూపు
1152,lehren::V,irakatsi,బోధించు
1153,unterrichten::V,eskolak eman,నేర్పు
1154,aufziehen::V,hazi,పెంచు
1155,leiten::V,arteztu,తీసుకపోవుట
1156,antreiben::V,bulkatu,ప్రేరేపించు
1157,lassen::V,-arazi,అనుమతించు
1158,einladen::V,gonbidatu,ఆహ్వానించు
1159,vereinigen::V,batu,కూడుట
1160,vereinigen::V,bateratu,కూడుట
1161,besuchen::V,ikustatu,పోయి చూచు
1162,treffen::V,topatu,కలియు
1163,sich versammeln::V,bildu,కూర్చు
1164,spielen::V,jolastu,ఆట లాడు
1165,singen::V,abestu,పాడు
1166,singen::V,kantatu,పాడు
1167,tanzen::V,dantzatu,నృత్యముచేయు
1168,tanzen::V,dantzan egin,నృత్యముచేయు
1169,sich trennen::V,banandu,ఎడబాయుట
1170,verlassen::V,utzietsi,విడుచు
1171,retten::V,salbatu,తప్పించుట
1172,retten::V,gaizkatu,తప్పించుట
1173,bewachen::V,jagon,కాపాడు
1174,bewachen::V,zaindu,కాపాడు
1175,schützen::V,babestu,రక్షించు
1176,schützen::V,gerizatu,రక్షించు
1177,verteidigen::V,aldeztu,రక్షించు
1178,sich schlagen::V,elkar jo,జగడమాడు
1179,sich schlagen::V,elkar borrokatu,జగడమాడు
1180,schießen::V,tiro egin,కాల్చు
1181,siegen::V,irabazi,గెలుచు
1182,ärgern::V,ernegatu,పీడించుట
1183,ärgern::V,haserretu,పీడించుట
1184,schlagen::V,jo,కొట్టు
1185,schlagen::V,erauntsi,కొట్టు
1186,treten::V,zapaldu,తన్ను
1187,treten::V,ostiaktu,తన్ను
1188,stechen::V,sastatu,కుట్టు
1189,stoßen::V,bultzatu,గెంటు
1190,stehlen::V,ostu,దొంగిలించు
1191,stehlen::V,lapurtu,దొంగిలించు
1192,stören::V,galarazi,కలతపఱచు
1193,belästigen::V,gohaindu,పీడించు
1194,belästigen::V,alamena eman,పీడించు
1195,verbergen::V,ezkutatu,దాచు
1196,täuschen::V,tronpatu,మోసము చేయు
1197,täuschen::V,engainatu,మోసము చేయు
1198,betrügen::V,iruzurtu,మోసపుచ్చు
1199,töten::V,hil,చంపు
1200,töten::V,heriotza eman,చంపు
1201,wohnen::V,bizi izan,నివసించు
1202,arbeiten::V,lan egin,పనిచేయు
1203,arbeiten::V,behar egin,పనిచేయు
1204,sammeln::V,bildu,ప్రోగుచేయు
1205,sammeln::V,bildumatu,ప్రోగుచేయు
1206,pflücken::V,batu,యేరుట
1207,pflücken::V,bildu,యేరుట
1208,jagen::V,ehizatu,వేటాడు
1209,fischen::V,arrantzatu,వెదకు
1210,fischen::V,arrantza egin,వెదకు
1211,fassen::V,harrapatu,పట్టుకొమ
1212,hüten::V,begiratu,మందచేరుట
1213,treiben::V,bultza egin,నడపు
1214,anbinden::V,estekatu,కట్టు
1215,füttern::V,bazkatu,భోజనము పెట్టు
1216,melken::V,jetzi,పాలు పితుకు
1217,hacken::V,xehatu,నఱకు
1218,gießen::V,isuri,నీళ్ళుకట్టుట
1219,reifen::V,heldu,పండుట
1220,reifen::V,zoritu,పండుట
1221,zubereiten::V,prestatu,వండు
1222,kochen::V,egosi,వండు
1223,backen::V,labean egin,రొట్టెకాల్చు
1224,braten::V,erregosi,వేపు
1225,umrühren::V,eragin,కదులుట
1226,stricken::V,trikotatu,అల్లు
1227,stricken::V,puntu egin,అల్లు
1228,nähen::V,josi,కుట్టు
1229,färben::V,tindatu,రంగు వేయు
1230,reinigen::V,ikuzi,శుభ్రము చేయు
1231,reinigen::V,garbitu,శుభ్రము చేయు
1232,waschen::V,xahutu,కడుగు
1233,waschen::V,garbitu,కడుగు
1234,abwischen::V,xukatu,తుడుచు
1235,spülen::V,irakutzi,నీటిలో జడించు
1236,fegen::V,erraztatu,ఊడ్చు
1237,kehren::V,isastu,ఊడ్చు
1238,baden::V,bainatu,స్నానము చేయు
1239,baden::V,bainua hartu,స్నానము చేయు
1240,sich waschen::V,burua garbitu,కడుగు
1241,ausziehen::V,erantzi,విప్పు
1242,anziehen::V,jantzi,ధరించు
1243,sich anziehen::V,jantzi,బట్టలు వేసుకొను
1244,sich anziehen::V,jantzi,తొడుగుకొను
1245,kämmen::V,orraztu,దువ్వుట
1246,schmücken::V,apaindu,అలంకరించు
1247,sagen::V,esan,చెప్పు
1248,sprechen::V,mintzatu,చెప్పు
1249,sprechen::V,hitz egin,చెప్పు
1250,reden::V,hitz egin,మాటలాడు
1251,sich unterhalten::V,solastu,ముచ్చటలాడు
1252,sich unterhalten::V,solas egin,ముచ్చటలాడు
1253,fragen::V,galdetu,ప్రశ్నించు
1254,bitten::V,eskatu,కోరు
1255,bitten::V,galdegin,కోరు
1256,erzählen::V,edestu,చెప్పు
1257,erzählen::V,kontatu,చెప్పు
1258,mitteilen::V,jakinarazi,తెలియజేయు
1259,nennen::V,izena eman,పేరు వెట్టు
1260,rufen::V,dei egin,పిలుచు
1261,prahlen::V,harrokerian ibili,జల్లి
1262,prahlen::V,ahoberokeriak esan,జల్లి
1263,übersetzen::V,itzuli,తర్జుమాచేయు
1264,denken::V,pentsatu,ఆలోచించు
1265,denken::V,gogoeta egin,ఆలోచించు
1266,glauben::V,sinetsi,నమ్ము
1267,bemerken::V,ohartu,గుర్తించు
1268,bemerken::V,konturatu,గుర్తించు
1269,erkennen::V,ezagutu,గుర్తించు
1270,erkennen::V,antzeman,గుర్తించు
1271,begreifen::V,ulertu,గ్రహించు
1272,verstehen::V,aditu,గ్రహించు
1273,lernen::V,ikasi,నేర్చు కొను
1274,wissen::V,jakin,తెలిసికొను
1275,sich erinnern an::V,gogoratu,జ్ఞాపకముంచుకొను
1276,sich erinnern an::V,gogoan izan,జ్ఞాపకముంచుకొను
1277,vergessen::V,ahaztu,మఱచిపోవు
1278,vergessen::V,ahantzi,మఱచిపోవు
1279,messen::V,neurtu,కొలుచుట
1280,zählen::V,zenbatu,లెక్కపెట్టు
1281,zählen::V,kopuratu,లెక్కపెట్టు
1282,rechnen::V,kalkulatu,లెక్కపెట్టు
1283,lesen::V,irakurri,చదువు
1284,malen::V,margotu,పూనుట
1285,zeichnen::V,marraztu,వ్రాసుట
1286,schreiben::V,idatzi,వ్రాయు
1287,besitzen::V,ukan,కలిగియుండు
1288,besitzen::V,eduki,కలిగియుండు
1289,kaufen::V,erosi,కొను
1290,verkaufen::V,saldu,అమ్ము
1291,bezahlen::V,ordaindu,చెల్లించు
1292,zahlen::V,ordaindu,చెల్లించు
1293,beherrschen::V,menpean izan,ఏలు
1294,ertragen::V,jasan,భరించు
1295,ertragen::V,pairatu,భరించు
