,Concept_ID,,udm
77,Wetter::N,,куазь
78,Nebel::N,,бус
79,Wolke::N,,пилем
80,Regen::N,,зор
81,Schnee::N,,лымы
82,Eis::N,,йӧ
83,Frost::N,,кезьыт
84,Kälte::N,,кезьыт
85,Hitze::N,,пӧсь
86,Raureif::N,,гӧр
87,Regenbogen::N,,вуюись
88,Donner::N,,гудыри
89,Strömung::N,,бызён
90,Tropfen::N,,шапык
91,Schaum::N,,шукы
92,Schmutz::N,,нӧд
93,Schmutz::N,,дэри
94,See::N,,ты
95,Sumpf::N,,нюр
96,Moor::N,,нюр
97,Wiese::N,,возь
98,Wiese::N,,возьвыл
99,Wald::N,,сик
100,Wald::N,,нюлэс
101,Hügel::N,,выр
102,Hügel::N,,вырйыл
103,Anhöhe::N,,выр
104,Anhöhe::N,,вырйыл
105,Berg::N,,гурезь
106,Gipfel::N,,йыл
107,Höhle::N,,гу
108,Abhang::N,,бам
109,Quelle::N,,ошмес
110,Bach::N,,пичи шур
111,Fluss::N,,шур
112,Ufer::N,,ярдур
113,Küste::N,,вудур
114,Festland::N,,мувыр
115,Meer::N,,зарезь
116,Bucht::N,,вукож
117,Insel::N,,вумуӵ
118,Insel::N,,шормуӵ
119,Blume::N,,сяська
120,Gras::N,,турын
121,Wurzel::N,,выжы
122,Baum::N,,пу
123,Stamm::N,,модос
124,Rinde::N,,сул
125,Ast::N,,ул
126,Zweig::N,,вай
127,Blatt::N,,куар
128,Birke::N,,кызьпу
129,Kiefer[Baum]::N,,пужым
130,Weide[Baum]::N,,бадьпу
131,Tanne::N,,кыз
132,Horn::N,,сюр
133,Feder::N,,тылы
134,Fell::N,,ку
135,Flügel::N,,бурд
136,Klaue::N,,гижы
137,Kralle::N,,пыд
138,Schwanz::N,,быж
139,Ei::N,,пуз
140,Ei::N,,кукей
141,Nest::N,,кар
142,Nest::N,,пузкар
143,Bau::N,,кар
144,Bau::N,,гу
145,Tier::N,,пӧйшур
146,Herde::N,,уллё
147,Kuh::N,,скал
148,Bulle::N,,ош
149,Bulle::N,,пороз
150,Pferd::N,,вал
151,Schaf::N,,ыж
152,Schwein::N,,парсь
153,Hund::N,,пуны
154,Katze::N,,коӵыш
155,Bär::N,,гондыр
156,Eichhörnchen::N,,коньы
157,Elch::N,,койык
158,Fuchs::N,,ӟичы
159,Hase::N,,кеч
160,Maus::N,,шыр
161,Wolf::N,,кион
162,Vogel::N,,тылобурдо
163,Schwarm::N,,уллё
164,Huhn::N,,курег
165,Hahn::N,,атас
166,Gans::N,,ӟазег
167,Adler::N,,ӧрзи
168,Ente::N,,ӵӧж
169,Eule::N,,кучыран
170,Kranich::N,,тури
171,Krähe::N,,куака
172,Kuckuck::N,,кикы
173,Schwan::N,,юсь
174,Fisch::N,,чорыг
175,Barsch::N,,юш
176,Hecht::N,,чипей
177,Schlange[Tier]::N,,кый
178,Wurm::N,,нумыр
179,Spinne::N,,чонари
180,Ameise::N,,кузьыли
181,Laus::N,,тэй
182,Mücke::N,,нымы
183,Mücke::N,,чибинь
184,Fliege::N,,кут
185,Schmetterling::N,,бубыли
186,Beere::N,,узы-боры
187,Apfel::N,,яблок
188,Pilz::N,,губи
189,Zwiebel::N,,сугон
190,Saat::N,,кидыс
191,Korn::N,,тысь
192,Heu::N,,турын
193,Schale::N,,кыд
194,Grube::N,,гу
195,Grube::N,,гоп
196,Falle::N,,налик
197,Schlinge::N,,гиӟ
198,Schlinge::N,,герд
199,Spur::N,,пытьы
200,Spur::N,,бервыл
201,Asche::N,,пень
202,Dreck::N,,дэри
203,Eisen::N,,корт
204,Gold::N,,зарни
205,Silber::N,,азвесь
206,Kohle::N,,эгыр
207,Glas::N,,стекло
208,Glas::N,,пияла
209,Lehm::N,,сюй
210,Sand::N,,луо
211,Mensch::N,,мурт
212,Mensch::N,,адями
213,Mann::N,,воргорон
214,Frau::N,,кышномурт
215,Kind::N,,нуны
216,Kind::N,,пинал
217,Junge::N,,пи
218,Mädchen::N,,ныл
219,Familie::N,,семья
220,Großvater::N,,песятай
221,Großvater::N,,пересь атай
222,Großmutter::N,,песянай
223,Großmutter::N,,пересь анай
224,Eltern::N,,атай-анай
225,Eltern::N,,бубы-мумы
226,Vater::N,,айы
227,Vater::N,,атай
228,Mutter::N,,мумы
229,Sohn::N,,пи
230,Tochter::N,,ныл
231,Bruder::N,,агай
232,Schwester::N,,апа
233,Schwester::N,,сузэр
234,Onkel::N,,агай
235,Tante::N,,апа
236,Tante::N,,кенак
237,Ehemann::N,,карт
238,Ehefrau::N,,кышно
239,Freude::N,,шумпотон
240,Gelächter::N,,горем
241,Glück::N,,шуд
242,Kummer::N,,кайгу
243,Kummer::N,,куректон
244,Wunsch::N,,мылпотон
245,Lust::N,,потон
246,Geist::N,,лул
247,Gedanke::N,,малпан
248,Gedächtnis::N,,йырсазь
249,Gedächtnis::N,,тодэваён
250,Verstand::N,,йырвизь
251,Sinn::N,,смысл
252,Grund::N,,муг
253,Grund::N,,ньӧм
254,Wahrheit::N,,зэм
255,Wahrheit::N,,шонер
256,Gespräch::N,,вераськон
257,Märchen::N,,выжыкыл
258,Erzählung::N,,верос
259,Nachricht::N,,ивор
260,Neuigkeit::N,,выльивор
261,Name::N,,ним
262,Rätsel::N,,мадькыл
263,Rede::N,,верам
264,Sprache::N,,кыл
265,Stimme::N,,куара
266,Wort::N,,кыл
267,Zeichen::N,,пус
268,Zeichen::N,,тодмет
269,Ruf::N,,ӧтён
270,Ruf::N,,чортон
271,Lärm::N,,ӵашетон
272,Laut::N,,куара
273,Ton::N,,куара
274,Lied::N,,кырӟан
275,Ruhe::N,,чалмыт улон
276,Leute::N,,адямиос
277,Volk::N,,калык
278,Arbeit::N,,уж
279,Gast::N,,куно
280,Geschenk::N,,салам
281,Geschenk::N,,кузьым
282,Spiel::N,,шудон
283,Gesellschaft::N,,калык
284,Hilfe::N,,юрттон
285,Freund::N,,эш
286,Freund::N,,юлтош
287,Kamerad::N,,тодмо
288,Angelegenheit::N,,уж
289,Anzahl::N,,лыд
290,Art::N,,тус
291,Stück::N,,юдэс
292,Teil::N,,люкет
293,Hälfte::N,,ӝыны
294,Kreis::N,,котырес
295,Kreuz::N,,крест
296,Linie::N,,гож
297,Strich::N,,гож
298,Abstand::N,,вис
299,Abstand::N,,кусып
300,Entfernung::N,,кусып
301,Gegend::N,,инты
302,Platz::N,,инты
303,Ort::N,,инты
304,Ort::N,,места
305,Seite::N,,пал
306,Mitte::N,,шор
307,Gegenstand::N,,арбери
308,Sache::N,,котыр
309,Rand::N,,дур
310,Rand::N,,шаер
311,Kante::N,,дур
312,Ecke::N,,сэрег
313,Spitze::N,,йыл
314,Ende::N,,пум
315,Loch::N,,пась
316,Winkel::N,,сэрег
317,Muster::N,,пужы
318,Größe::N,,быдӟала
319,Länge::N,,кузьдала
320,Höhe::N,,ӝуждала
321,Gewicht::N,,сектала
322,Gewicht::N,,секытлык
323,Menge::N,,лыд
324,Menge::N,,лыдпус
325,Haufen::N,,люк
326,Reihe::N,,чур
327,Boot::N,,пыж
328,Boot::N,,лодка
329,Ruder::N,,полыс
330,Schlitten::N,,додьы
331,Ski::N,,куас
332,Lagerfeuer::N,,тылскем
333,Last::N,,секыт
334,Gang::N,,ветлон
335,Schritt::N,,вамыш
336,Norden::N,,уйпал
337,Süden::N,,лымшор
338,Westen::N,,шунды пуксён
339,Osten::N,,шунды ӝужан
340,Holz::N,,пу
341,Brett::N,,пул
342,Platte::N,,плита
343,Stütze::N,,пыкет
344,Stange::N,,пуӵ
345,Stock::N,,боды
346,Stab::N,,пуӵ
347,Stab::N,,боды
348,Rohr::N,,труба
349,Haus::N,,юрт
350,Heim::N,,корка
351,Ofen::N,,гур
352,Fußboden::N,,выж
353,Tisch::N,,ӝӧк
354,Stuhl::N,,пукон
355,Wiege::N,,кӧкы
356,Wiege::N,,зыбка
357,Bett::N,,валес
358,Regal::N,,ӝажы
359,Kiste::N,,ящик
360,Fenster::N,,укно
361,Fenster::N,,косяк
362,Tür::N,,ӧс
363,Tor::N,,ӟезьы
364,Zaun::N,,забор
365,Dach::N,,липет
366,Leiter::N,,падӟа
367,Besen::N,,ӵужон
368,Besen::N,,исьнер
369,Spaten::N,,лопатка
370,Schaufel::N,,ютырон
371,Gabel::N,,тэчы
372,Gabel::N,,вилка
373,Löffel::N,,пуньы
374,Messer::N,,пурт
375,Nagel::N,,кортӵог
376,Netz::N,,сеть
377,Haken::N,,курик
378,Griff::N,,ныд
379,Schloss::N,,тунгон
380,Bild::N,,суред
381,Figur::N,,фигура
382,Puppe::N,,мунё
383,Beutel::N,,пуйы
384,Bündel::N,,керттэт
385,Tasche::N,,пуйы
386,Tasche::N,,сумка
387,Eimer::N,,ведра
388,Deckel::N,,ӵоксэт
389,Geschirr::N,,тусьты-пуньы
390,Sack::N,,пуйы
391,Tasse::N,,ӵаша
392,Topf::N,,миска
393,Kessel::N,,пурты
394,Essen::N,,сиськон
395,Nahrung::N,,сион
396,Speise::N,,сиён
397,Fleisch::N,,сӥль
398,Getreide::N,,ю тысь
399,Brei::N,,ӝук
400,Brot::N,,нянь
401,Scheibe::N,,шорем
402,Fett::N,,кӧй
403,Butter::N,,вӧй
404,Öl::N,,вӧй
405,Salz::N,,сылал
406,Suppe::N,,шыд
407,Honig::N,,чечы
408,Milch::N,,йӧл
409,Tee::N,,чай
410,Leder::N,,сурон
411,Wolle::N,,гон
412,Wolle::N,,ыжгон
413,Stoff::N,,куэм
414,Nadel::N,,вень
415,Faden::N,,сӥньыс
416,Knopf::N,,бирды
417,Knoten::N,,герд
418,Farbe::N,,буёл
419,Kleidung::N,,дӥсь
420,Hemd::N,,дэрем
421,Kragen::N,,сирес
422,Ärmel::N,,саес
423,Hose::N,,брюки
424,Hose::N,,штань
425,Gürtel::N,,кускерттон
426,Mütze::N,,ызьы
427,Schuh::N,,ботинка
428,Stiefel::N,,сапег
429,Ring::N,,зундэс
430,Band::N,,лента
431,Kamm::N,,сын
432,Spiegel::N,,синучкон
433,Riemen::N,,е
434,Schnur::N,,гозы
435,Leine::N,,думет
436,Decke::N,,шобрет
437,Kissen::N,,миндэр
438,Tuch::N,,кышет
439,Handtuch::N,,ӵушкон
440,Kraft::N,,кать
441,Kraft::N,,ӟигар
442,Stärke::N,,юнлык
443,Gesundheit::N,,тазалык
444,Krankheit::N,,висён
445,Schmerz::N,,висён
446,Wunde::N,,яра
447,Fieber::N,,кезег
448,Arznei::N,,эмъюм
449,Brücke::N,,выж
450,Brunnen::N,,колдэч
451,Weide::N,,возь
452,Pfad::N,,сюрес
453,Weg::N,,сюрес
454,Straße::N,,сюрес
455,Dorf::N,,гурт
456,Stadt::N,,кар
457,Stadt::N,,город
458,Brief::N,,гожтэт
459,Buch::N,,книга
460,Buchstabe::N,,буква
461,Zeitung::N,,газет
462,Leben::N,,улон
463,Tod::N,,кулон
464,Grab::N,,шайгу
465,Kirche::N,,черк
466,Sünde::N,,сьӧлык
467,Gott::N,,ӥнмар
468,Arbeiter::N,,рабочий
469,Chef::N,,начальник
470,Meister::N,,кибашлы
471,Arzt::N,,врач
472,Lehrer::N,,дышетӥсь
473,Geld::N,,уксё
474,Geld::N,,коньдон
475,Geschäft::N,,уж
476,Laden::N,,магазин
477,Preis::N,,дун
478,Ware::N,,вуз
479,Nutzen::N,,пайда
480,Reichtum::N,,узырлык
481,Welt::N,,дунне
482,Land::N,,шаер
483,Staat::N,,кун
484,König::N,,эксэй
485,Macht::N,,власть
486,Grenze::N,,кунгож
487,Krieg::N,,ож
488,Feind::N,,тушмон
489,Gewalt::N,,эриктэман
490,Kampf::N,,нюръяськон
491,Bogen[Waffe]::N,,пукыӵ
492,Pfeil::N,,пукыӵ вень
493,Gewehr::N,,пыӵал
494,Fehler::N,,янгыш
495,Lüge::N,,пӧян
496,Lüge::N,,алдан
497,Lüge::N,,ӧрекчан
498,Schaden::N,,изъян
499,Unglück::N,,куректон
500,Unglück::N,,шудтэме усён
501,Schuld::N,,янгыш
502,Alter::N,,арлыд
503,Schluss::N,,пум
504,Zeit::N,,дыр
505,Tag::N,,нунал
506,Morgen::N,,ӵукна
507,Mittag::N,,лымшор
508,Abend::N,,ӝыт
509,Abend::N,,акшан
510,Nacht::N,,уй
511,Woche::N,,арня
512,Monat::N,,толэзь
513,Jahr::N,,ар
514,Frühling::N,,тулыс
515,Sommer::N,,гужем
516,Herbst::N,,сӥзьыл
517,Winter::N,,тол
518,Januar::N,,выльартолэзь
519,Februar::N,,тулыспал
520,März::N,,южтолэзь
521,April::N,,оштолэзь
522,Mai::N,,куартолэзь
523,Juni::N,,вожотолэзь
524,Juli::N,,пӧсьтолэзь
525,August::N,,гудырикошкон
526,September::N,,куарусён
527,Oktober::N,,выльӝуктолэзь
528,November::N,,шуркынмон
529,Dezember::N,,толсур
530,Montag::N,,вордӥськон
531,Dienstag::N,,вторник
532,Mittwoch::N,,вирнунал
533,Donnerstag::N,,покчиарня
534,Freitag::N,,удмуртарня
535,Samstag::N,,кӧснунал
536,Sonntag::N,,арня
537,groß::A,,бадӟым
538,klein::A,,пичи
539,lang::A,,кузь
540,kurz::A,,вакчи
541,breit::A,,паськыт
542,schmal::A,,сюлэг
543,dicht::A,,ӵем
544,dick[Gegenstand]::A,,зӧк
545,dünn::A,,векчи
546,fein::A,,векчи
547,fest::A,,юн
548,fest::A,,чурыт
549,flach::A,,ӵошкыт
550,glatt::A,,гылыт
551,glatt::A,,вольыт
552,hart::A,,чурыт
553,weich::A,,небыт
554,rund::A,,котырес
555,spitz::A,,йылсо
556,scharf::A,,лэчыт
557,stumpf::A,,ныж
558,schwer::A,,секыт
559,schön::A,,чебер
560,heiß::A,,пӧсь
561,warm::A,,шуныт
562,kalt::A,,кезьыт
563,kühl::A,,юзмыт
564,kühl::A,,салкым
565,frisch::A,,выль
566,feucht::A,,мускыт
567,nass::A,,котмем
568,trocken::A,,кӧс
569,voll::A,,тыр
570,leer::A,,буш
571,leer::A,,тырттэм
572,offen::A,,усьтэм
573,geschlossen::A,,ӵогам
574,geschlossen::A,,пунням
575,sauber::A,,ӝикыт
576,sauber::A,,чылкыт
577,schmutzig::A,,нӧд
578,roh::A,,ыль
579,reif::A,,вуэм
580,lecker::A,,ческыт
581,süß::A,,ческыт
582,bitter::A,,курыт
583,sauer::A,,чырс
584,hell::A,,югыт
585,dunkel::A,,пеймыт
586,schwarz::A,,сьӧд
587,weiß::A,,тӧдьы
588,rot::A,,горд
589,gelb::A,,ӵуж
590,blau::A,,лыз
591,grün::A,,вож
592,grau::A,,пурысь
593,bunt::A,,куӵо
594,billig::A,,дунтэм
595,teuer::A,,дуно
596,wertvoll::A,,дуно
597,blind::A,,сукыр
598,blind::A,,синтэм
599,taub::A,,пельтэм
600,kräftig::A,,кужмо
601,stark::A,,юн
602,stark::A,,кужмо
603,schwach::A,,ляб
604,schwach::A,,начар
605,fett::A,,кӧй
606,schlank::A,,веськыт
607,schlank::A,,веськрес
608,hübsch::A,,чебер
609,hübsch::A,,синмаськымон
610,böse::A,,лек
611,dumm::A,,шузи
612,dumm::A,,визьтэм
613,faul::A,,азьтэм
614,fleißig::A,,сюлмо
615,geizig::A,,сук
616,klug::A,,визьмо
617,geschickt::A,,усто
618,geschickt::A,,быгатӥсь
619,lieb::A,,мусо
620,lustig::A,,шулдыр
621,sanft::A,,мусо
622,sanft::A,,эрке
623,hungrig::A,,сютэм
624,krank::A,,висись
625,nackt::A,,гольык
626,traurig::A,,мӧзмыт
627,lebendig::A,,улэп
628,gut::A,,ӟеч
629,gut::A,,умой
630,schlecht::A,,урод
631,schlecht::A,,алама
632,richtig::A,,шонер
633,schlimm::A,,алама
634,wahr::A,,зэмос
635,alt::A,,вуж
636,neu::A,,выль
637,ehemalig::A,,азьвылэз
638,alt[Lebewesen]::A,,пересь
639,jung::A,,егит
640,jung::A,,пинал
641,arm::A,,начар
642,arm::A,,куанер
643,reich::A,,узыр
644,bekannt::A,,тодмо
645,berühmt::A,,дано
646,fremd::A,,ят
647,verschieden::A,,пӧртэм
648,nah::A,,матысь
649,fern::A,,кыдёкысь
650,linker::A,,паллян
651,rechter::A,,бур
652,rechter::A,,бурпал
653,anderer::A,,мукет
654,erster::A,,нырысетӥез
655,zweiter::A,,кыктэтӥез
656,dritter::A,,кунньметӥез
657,letzter::A,,берло
658,letzter::A,,берпум
659,allein::ADV,,огназ
660,auf einmal::ADV,,огдыре
661,zusammen::ADV,,ӵош
662,zusammen::ADV,,валче
663,lange::ADV,,кема
664,plötzlich::ADV,,мапламтэ шорысь
665,sofort::ADV,,али ик
666,später::ADV,,бергес
667,später::ADV,,берлогес
668,jetzt::ADV,,али
669,jetzt::ADV,,табере
670,heute::ADV,,туннэ
671,morgen::ADV,,ӵуказе
672,bald::ADV,,ӝоген
673,dann::ADV,,берло
674,gestern::ADV,,толон
675,einst::ADV,,огпол
676,einst::ADV,,одӥг пол
677,damals::ADV,,соку
678,danach::ADV,,собере
679,vorher::ADV,,азьло
680,vorher::ADV,,азьвыл
681,zuerst::ADV,,азьло
682,einmal::ADV,,огпол
683,manchmal::ADV,,куддыръя
684,oft::ADV,,ӵем
685,immer::ADV,,пыр
686,immer::ADV,,котьку
687,niemals::ADV,,уз ноку
688,hier::ADV,,татын
689,hierhin::ADV,,татчы
690,von hier::ADV,,татысь
691,dort::ADV,,отӥ
692,dort::ADV,,отын
693,dorthin::ADV,,отчы
694,geradeaus::ADV,,меӵак
695,vorwärts::ADV,,азьлань
696,rückwärts::ADV,,берлань
697,zurück::ADV,,берен
698,zurück::ADV,,берлань
699,unten::ADV,,улын
700,hinab::ADV,,улэ
701,oben::ADV,,вылын
702,oben::ADV,,вылӥын
703,hinauf::ADV,,вылэ
704,hinauf::ADV,,вылӥе
705,hinauf::ADV,,выллань
706,überall::ADV,,котькытын
707,überall::ADV,,пасьтана
708,nicht::ADV,,уз
709,ein wenig::ADV,,ичи
710,ein wenig::ADV,,ӧжыт
711,ein wenig::ADV,,огшап
712,kaum::ADV,,муртса
713,sehr::ADV,,туж
714,sehr::ADV,,лекос
715,so::ADV,,озьы
716,so::ADV,,тазьы
717,noch::ADV,,на
718,nur::ADV,,гинэ
719,schon::ADV,,ни
720,schon::ADV,,ини
721,wieder::ADV,,нош
722,wieder::ADV,,кайта
723,vergebens::ADV,,юнме
724,vor::PRP,,азьын
725,hinter::PRP,,берын
726,hinter::PRP,,бӧрсьы
727,unter::PRP,,улын
728,durch::PRP,,пыр
729,durch::PRP,,пыртӥ
730,neben::PRP,,бордын
731,zwischen::PRP,,вискын
732,wegen::PRP,,сэрен
733,dies::PRN,,та
734,das::PRN,,со
735,alles::PRN,,ваньмыз
736,ich::PRN,,мон
737,du::PRN,,тон
738,er::PRN,,со
739,wir::PRN,,ми
740,ihr::PRN,,тӥ
741,sie::PRN,,соос
742,was::FPRN,,ма
743,wer::FPRN,,кин
744,wo::FADV,,кытын
745,wohin::FADV,,кытчы
746,wie::FADV,,кызьы
747,warum::FADV,,малы
748,wieviel::FNUM,,кӧня
749,eins::NUM,,одӥг
750,zwei::NUM,,кык
751,drei::NUM,,куинь
752,vier::NUM,,ньыль
753,fünf::NUM,,вить
754,sechs::NUM,,куать
755,sieben::NUM,,сизьым
756,acht::NUM,,тямыс
757,neun::NUM,,укмыс
758,zehn::NUM,,дас
759,elf::NUM,,дас одӥг
760,zwölf::NUM,,дас кык
761,zwanzig::NUM,,кызь
762,dreißig::NUM,,куамын
763,vierzig::NUM,,ньыльдон
764,fünfzig::NUM,,витьтон
765,sechzig::NUM,,куатьтон
766,siebzig::NUM,,сизьымдон
767,achtzig::NUM,,тямыстон
768,neunzig::NUM,,укмыстон
769,hundert::NUM,,сю
770,tausend::NUM,,сюрс
771,und::CNJ,,и
772,und::CNJ,,но
773,oder::CNJ,,яке
774,stehen::V,,сылыны
775,sitzen::V,,пукыны
776,liegen::V,,кылльыны
777,hängen::V,,ошкыса улыны
778,werden::V,,луыны
779,passieren::V,,луыны
780,beginnen::V,,кутскыны
781,enden::V,,бырыны
782,wechseln::V,,воштӥськыны
783,aufgehen[Sonne]::V,,ӝужаны
784,untergehen[Sonne]::V,,пуксьыны
785,scheinen[Sonne]::V,,пиштыны
786,scheinen[Sonne]::V,,чиляны
787,donnern::V,,гудыръяны
788,wehen::V,,пелляськыны
789,strömen::V,,киськыны
790,strömen::V,,исьтӥськыны
791,fließen::V,,бызьыны
792,sich drehen::V,,берганы
793,schwanken::V,,вошъяськыны
794,schwingen::V,,шонаськыны
795,fallen::V,,усьыны
796,brennen::V,,ӝуаны
797,rauchen::V,,ӵындыны
798,regnen::V,,зорыны
799,gefrieren::V,,кынмыны
800,tauen::V,,шунаны
801,schmelzen::V,,шунаны
802,trocknen::V,,куасьмыны
803,sieden::V,,пӧзьыны
804,faulen::V,,сисьмыны
805,verfaulen::V,,сисьмыны
806,reißen::V,,кеськыны
807,versinken::V,,выйыны
808,vergehen::V,,ортчыны
809,erscheinen::V,,адскыны
810,verschwinden::V,,бырыны
811,sinken::V,,усьыны
812,abnehmen::V,,синыны
813,zunehmen::V,,йылыны
814,steigen::V,,лӧпкыны
815,wachsen::V,,будыны
816,glänzen::V,,чиляны
817,glänzen::V,,пиштыны
818,funkeln::V,,чилекъяны
819,lärmen::V,,уретыны
820,lärmen::V,,ӵашетыны
821,läuten::V,,жингыртыны
822,klingeln::V,,жингыртыны
823,klirren::V,,жильккетыны
824,brausen::V,,лекъяськыны
825,rauschen::V,,ӵашетыны
826,klingen::V,,кылӥськыны
827,bellen::V,,утыны
828,heulen::V,,вузыны
829,blasen::V,,пельтыны
830,pfeifen::V,,шуланы
831,schreien::V,,черекъяны
832,schreien::V,,кесяськыны
833,stöhnen::V,,ӝуштыны
834,zittern::V,,дырекъяны
835,zittern::V,,куалекъяны
836,leben::V,,улыны
837,geboren werden::V,,вордӥськыны
838,atmen::V,,шоканы
839,trinken::V,,юыны
840,essen::V,,сиыны
841,schlucken::V,,ньылыны
842,müde werden::V,,жадьыны
843,einschlafen::V,,умме усьыны
844,schlafen::V,,кӧлыны
845,aufwachen::V,,сайканы
846,aufstehen::V,,султыны
847,sich erholen::V,,шутэтскыны
848,krank werden::V,,висьыны
849,krank sein::V,,висьыны
850,schmerzen::V,,висьыны
851,husten::V,,кызыны
852,genesen::V,,юнматскыны
853,genesen::V,,бурмытскылыны
854,sterben::V,,кулыны
855,umkommen::V,,бырыны
856,sich bewegen::V,,вырыны
857,sich rühren::V,,вырӟыны
858,sich rühren::V,,вырӟылыны
859,sich erheben::V,,султыны
860,sich setzen::V,,пуксьыны
861,hinfallen::V,,усьыны
862,laufen::V,,мыныны
863,schreiten::V,,вамышъяны
864,spazierengehen::V,,мыныны
865,spazierengehen::V,,ветлыны
866,eilen::V,,дыртыны
867,sich beeilen::V,,дыртыны
868,sausen::V,,туж ӝог мыныны
869,rennen::V,,бызьылыны
870,springen::V,,тэтчаны
871,klettern::V,,тубаны
872,schaukeln::V,,лэйканы
873,schaukeln::V,,шонаськыны
874,kriechen::V,,нюж ветлыны
875,schwimmen::V,,уяны
876,tauchen::V,,зумылыны
877,rudern::V,,полсаны
878,fahren::V,,ветлыны
879,fliegen::V,,лобаны
880,gehen::V,,мыныны
881,weggehen::V,,кошкыны
882,abfahren::V,,кошкыны
883,anhalten::V,,дугдыны
884,hineingehen::V,,пырыны
885,eintreten::V,,пырыны
886,kommen::V,,вуыны
887,kommen::V,,лыктыны
888,ankommen::V,,вуыны
889,zurückkommen::V,,берытскыны
890,bleiben::V,,кыльыны
891,warten::V,,витьыны
892,erwarten::V,,витьыны
893,erwarten::V,,возьманы
894,suchen::V,,утчаны
895,finden::V,,шедьтыны
896,versuchen::V,,турттыны
897,vorbereiten::V,,дасяны
898,lieben::V,,гажаны
899,mögen::V,,яратыны
900,lachen::V,,серекъяны
901,rühren::V,,сюлме йӧтыны
902,weinen::V,,бӧрдыны
903,schimpfen::V,,даллашыны
904,sich ärgern::V,,лекъяськыны
905,sich fürchten::V,,кышканы
906,sich fürchten::V,,курданы
907,fürchten::V,,курданы
908,fürchten::V,,кышканы
909,fliehen::V,,пегӟыны
910,flüchten::V,,пегӟыны
911,sehen::V,,адӟыны
912,anschauen::V,,учкыны
913,ansehen::V,,учкыны
914,hören::V,,кылыны
915,zuhören::V,,кылзыны
916,probieren::V,,веръяны
917,riechen::V,,зынъяны
918,fühlen::V,,шӧдыны
919,scheinen::V,,адскыны
920,zu sehen sein::V,,адӟиськыны
921,vernehmen::V,,кылыны
922,frieren::V,,кынмыны
923,tun::V,,карыны
924,können::V,,быгатыны
925,wollen::V,,потыны
926,anfangen::V,,кутскыны
927,beenden::V,,быдтыны
928,beenden::V,,быдэстыны
929,aufhören::V,,дугдыны
930,gelingen::V,,быгатыны
931,gelingen::V,,луыны
932,geraten::V,,лэсяны
933,öffnen::V,,усьтыны
934,schließen::V,,пытсаны
935,stellen::V,,пуктыны
936,setzen::V,,пуктыны
937,legen::V,,поныны
938,berühren::V,,исаны
939,verbinden::V,,герӟаны
940,bedecken::V,,пытсаны
941,aufhängen::V,,ошыны
942,anzünden::V,,ӝуатыны
943,aufheben::V,,ӝутыны
944,zurücklassen::V,,кельтыны
945,verlieren::V,,ыштыны
946,fallen lassen::V,,уськытыны
947,machen::V,,лэсьтыны
948,herstellen::V,,лэсьтыны
949,bauen::V,,пуктыны
950,reparieren::V,,тупатыны
951,verbessern::V,,умоятыны
952,ändern::V,,воштыны
953,graben::V,,копаны
954,beugen::V,,губыртыны
955,biegen::V,,куасаны
