,Concept_ID,ca,mn
822,nah::A,pròxim,дөтийн
823,fern::A,llunyà,холын
824,fern::A,distant,холын
825,linker::A,esquerre,буруу
826,rechter::A,dret,баруун
827,anderer::A,altre,өөр
828,anderer::A,altre,нөгөө
829,erster::A,primer,нэгдэх
830,erster::A,primer,нэгдүгээр
831,zweiter::A,segon,хоёрдугаар
832,dritter::A,tercer,гуравдугаар
833,letzter::A,últim,сүүлийн
834,allein::ADV,sol,ганцаараа
835,auf einmal::ADV,d'una vegada,нэгмөсөн
836,zusammen::ADV,junt,цуг
837,zusammen::ADV,junt,хамт
838,lange::ADV,molt de temps,удаан
839,plötzlich::ADV,de cop,гэнэт
840,plötzlich::ADV,de sobte,гэнэт
841,sofort::ADV,de seguida,дороо
842,später::ADV,més tard,дараа
843,jetzt::ADV,ara,өнөө
844,heute::ADV,avūi,өнөө
845,heute::ADV,avūi,өнөөдөр
846,morgen::ADV,demà,маргааш
847,morgen::ADV,demà,маргаадар
848,bald::ADV,aviāt,түргэн
849,bald::ADV,aviāt,удахгүй
850,dann::ADV,després,хожим
851,dann::ADV,després,тэгээд
852,gestern::ADV,ahir,өчигдөр
853,einst::ADV,anteriorment,нэг
854,damals::ADV,llavōrs,тэгэхэд
855,damals::ADV,aleshores,тэгэхэд
856,danach::ADV,després,тэгээд
857,danach::ADV,després,дараа нь
858,vorher::ADV,abāns,урьд
859,zuerst::ADV,primer,анх
860,zuerst::ADV,primer,эхлээд
861,einmal::ADV,una vegada,нэг удаа
862,manchmal::ADV,de vegades,хааяа
863,manchmal::ADV,de vegades,заримдаа
864,oft::ADV,sovint,олонтоо
865,immer::ADV,sempre,байнга
866,niemals::ADV,no ... mai,хэзээ ч
867,niemals::ADV,no ... mai,хэдийд ч
868,hier::ADV,aquí,энд
869,hierhin::ADV,per aquí,нааш
870,von hier::ADV,des d'aquí,эндээс
871,dort::ADV,allí,тэнд
872,dorthin::ADV,hi,тийш
873,geradeaus::ADV,tot dret,шулуун
874,vorwärts::ADV,endavānt,урагшаа
875,rückwärts::ADV,endarrera,буцаан
876,rückwärts::ADV,endarrera,сөөргөө
877,zurück::ADV,darrere,буцаж
878,zurück::ADV,darrere,гэдрэг
879,unten::ADV,a baix,дор
880,hinab::ADV,cap avall,уруу
881,oben::ADV,dalt,дээр
882,hinauf::ADV,cap amunt,өөд
883,hinauf::ADV,cap amunt,дээш
884,überall::ADV,pertot,хааяагүй
885,überall::ADV,pertot,энд тэндгүй
886,überall::ADV,per tot arreu,хааяагүй
887,überall::ADV,per tot arreu,энд тэндгүй
888,nicht::ADV,no,эс
889,nicht::ADV,no,-гүй
890,ein wenig::ADV,una mica,жаахан
891,kaum::ADV,a penes,арай
892,kaum::ADV,a penes,арай гэж
893,sehr::ADV,molt,тун
894,so::ADV,així,тэгж
895,so::ADV,així,ингээд
896,noch::ADV,encara,дахин
897,noch::ADV,encara,дахиад
898,nur::ADV,només,зөвхөн
899,nur::ADV,només,гагцхүү
900,schon::ADV,ja,нэгэнт
901,wieder::ADV,de nou,дахин
902,wieder::ADV,de nou,дахиад
903,vergebens::ADV,en va,хий
904,vor::PRP,davānt,өмнө
905,vor::PRP,enfront de,өмнө
906,hinter::PRP,darrera,ард
907,unter::PRP,sota,доор
908,durch::PRP,per,дундуур
909,neben::PRP,al costāt de,хажууд
910,zwischen::PRP,entre,завсар
911,zwischen::PRP,entre,хооронд
912,wegen::PRP,a causa de,төлөө
913,wegen::PRP,a causa de,дээрээс
914,dies::PRN,aquest,энэ
915,das::PRN,això,тэр
916,alles::PRN,tot,цөм
917,alles::PRN,tot,бүгд
918,ich::PRN,jo,би
919,du::PRN,tu,чи
920,er::PRN,ell,тэр
921,er::PRN,ell,тэр хүн
922,wir::PRN,nosaltres,бид
923,ihr::PRN,vosaltres,та нар
924,sie::PRN,ells,тэд
925,sie::PRN,elles,тэд
926,was::FPRN,què,юу
927,wer::FPRN,qui,хэн
928,wo::FADV,on,хаа
929,wo::FADV,on,хаана
930,wohin::FADV,cap a on,хааш
931,wohin::FADV,cap a on,хаана
932,wie::FADV,com,яаж
933,wie::FADV,com,хэрхэн
934,warum::FADV,per què,юунд
935,warum::FADV,per què,яагаад
936,wieviel::FNUM,quant,хэдий
937,wieviel::FNUM,quant,хэд
938,eins::NUM,u,нэг
939,zwei::NUM,dos,хоёр
940,drei::NUM,tres,гурав
941,vier::NUM,quatre,дөрөв
942,fünf::NUM,cinc,тав
943,sechs::NUM,sis,зургаа
944,sieben::NUM,set,долоо
945,acht::NUM,vuit,найм
946,neun::NUM,nou,ес
947,zehn::NUM,deu,арав
948,elf::NUM,onze,арван нэг
949,zwölf::NUM,dotze,арван хоёр
950,zwanzig::NUM,vint,хорь
951,dreißig::NUM,trenta,гуч
952,vierzig::NUM,quaranta,дөч
953,fünfzig::NUM,cinquanta,тавь
954,sechzig::NUM,seixanta,жар
955,siebzig::NUM,setanta,дал
956,achtzig::NUM,vuitanta,ная
957,neunzig::NUM,noranta,ер
958,hundert::NUM,cent,зуу
959,tausend::NUM,mil,мянга
960,und::CNJ,i,ч
961,und::CNJ,i,болон
962,oder::CNJ,o,буюу
963,stehen::V,estar de peu,зогсох
964,sitzen::V,seure,суух
965,liegen::V,jeure,хэвтэх
966,hängen::V,penjar,өлгөөтэй байх
967,hängen::V,penjar,дүүжлээтэй байх
968,werden::V,fer-se,болох
969,werden::V,posar-se,болох
970,passieren::V,succeir,тохиох
971,beginnen::V,iniciar-se,эхлэх
972,enden::V,acabar-se,дүүрэх
973,enden::V,terminar-se,дүүрэх
974,wechseln::V,canviar,хувирах
975,aufgehen[Sonne]::V,sortir,мандах
976,untergehen[Sonne]::V,posar-se,жаргах
977,scheinen[Sonne]::V,brillar,гэрэлтэх
978,donnern::V,tronar,дуугарах
979,wehen::V,bufar,салхилах
980,wehen::V,bufar,хөөрөгдөх
981,strömen::V,afluir,гүйх
982,strömen::V,afluir,урсах
983,fließen::V,fluir,урсах
984,sich drehen::V,girar,эргэлдэх
985,schwanken::V,vacil·lar,хэлбэлзэх
986,schwingen::V,oscil·lar,ганхах
987,schwingen::V,oscil·lar,хэлбэлзэх
988,fallen::V,caure,унах
989,fallen::V,tombar,унах
990,brennen::V,cremar,шатах
991,rauchen::V,fumejar,баагих
992,regnen::V,ploure,бороо орно
993,gefrieren::V,gelar-se,хөлдөх
994,tauen::V,fondre's,хайлах
995,schmelzen::V,fondre's,уярах
996,trocknen::V,assecar-se,хатах
997,sieden::V,bullir,буцлах
998,sieden::V,bullir,даргилах
999,faulen::V,podrir-se,үжрэх
1000,faulen::V,podrir-se,өмхийрөх
1001,verfaulen::V,podrir-se,бээх
1002,verfaulen::V,podrir-se,өгрөх
1003,reißen::V,trencar-se,цуурах
1004,versinken::V,enfonsar-se,живэх
1005,vergehen::V,passar,нөгчих
1006,vergehen::V,passar,өнгөрөх
1007,erscheinen::V,aparèixer,гарах
1008,erscheinen::V,aparèixer,бултайх
1009,verschwinden::V,desaparèixer,далд орох
1010,verschwinden::V,desaparèixer,алга болох
1011,sinken::V,baixar,татрах
1012,sinken::V,baixar,доошлох
1013,sinken::V,descendir,татрах
1014,sinken::V,descendir,доошлох
1015,abnehmen::V,decréixer,багасах
1016,abnehmen::V,decréixer,хорогдох
1017,zunehmen::V,augmentar,ихсэх
1018,steigen::V,pujar,нэмэгдэх
1019,wachsen::V,créixer,өсөх
1020,wachsen::V,créixer,ургах
1021,glänzen::V,brillar,гилгэнэх
1022,glänzen::V,brillar,гилбэгнэх
1023,glänzen::V,resplendir,гилгэнэх
1024,glänzen::V,resplendir,гилбэгнэх
1025,funkeln::V,espurnejar,гялжах
1026,funkeln::V,espurnejar,гялалзах
1027,lärmen::V,fer soroll,шуугих
1028,läuten::V,sonar,цохих
1029,klingeln::V,trucar,хонхдох
1030,klingeln::V,trucar,дуугарах
1031,klirren::V,dringar,хангир жингэр хийх
1032,brausen::V,rugir,бургилах
1033,rauschen::V,murmurar,сэржигнэх
1034,klingen::V,sonar,хангинах
1035,bellen::V,lladrar,хуцах
1036,heulen::V,udolar,улих
1037,blasen::V,bufar,үлзэх
1038,pfeifen::V,xiular,исгэрэх
1039,schreien::V,cridar,хашгирах
1040,stöhnen::V,gemegar,ёолох
1041,stöhnen::V,gemegar,гэнгэнэх
1042,zittern::V,tremolar,дагжих
1043,leben::V,vīure,амьдрах
1044,geboren werden::V,néixer,төрөх
1045,atmen::V,respirar,амьсгалах
1046,trinken::V,beure,уух
1047,essen::V,menjar,идэх
1048,schlucken::V,empassar-se,залгих
1049,müde werden::V,cansar-se,ядрах
1050,einschlafen::V,adormir-se,унтчих
1051,schlafen::V,dormir,унтах
1052,aufwachen::V,despertar-se,сэрэх
1053,aufstehen::V,llevar-se,босох
1054,sich erholen::V,descansar,амрах
1055,krank werden::V,posar-se malalt,өвдөж эхлэх
1056,krank sein::V,estar malalt,өвдөх
1057,schmerzen::V,doldre,өвдөх
1058,schmerzen::V,doldre,шархирах
1059,husten::V,tossir,ханиах
1060,genesen::V,recuperar-se,засрах
1061,sterben::V,morir,үхэх
1062,sterben::V,morir,нас барах
1063,umkommen::V,perir,үхэх
1064,sich bewegen::V,moure's,хөдлөх
1065,sich rühren::V,moure's,хөдлөх
1066,sich erheben::V,aixecar-se,босох
1067,sich setzen::V,asseure's,суух
1068,hinfallen::V,caure's,ойчих
1069,laufen::V,caminar,явган явах
1070,schreiten::V,procedir,алхах
1071,spazierengehen::V,passejar,зугаалах
1072,eilen::V,anar corrent,хурдлах
1073,sich beeilen::V,afanyar-se,яарах
1074,sich beeilen::V,afanyar-se,шамдах
1075,sausen::V,córrer,давхих
1076,rennen::V,córrer,гүйх
1077,springen::V,saltar,харайх
1078,springen::V,saltar,дэвхрэх
1079,klettern::V,escalar,авирах
1080,schaukeln::V,gronxar-se,ганхалзах
1081,schaukeln::V,balancejar-se,ганхалзах
1082,kriechen::V,reptar,мөлхөх
1083,kriechen::V,arrossegar-se,мөлхөх
1084,schwimmen::V,nadar,сэлэх
1085,tauchen::V,bussejar,шунгах
1086,tauchen::V,submergir-se,шунгах
1087,rudern::V,remar,сэлүүрдэх
1088,fahren::V,anar,явах
1089,fliegen::V,volar,нисэх
1090,gehen::V,caminar,явах
1091,weggehen::V,anar-se'n,явах
1092,abfahren::V,partir,одох
1093,abfahren::V,partir,хөдлөх
1094,anhalten::V,aturar-se,зогсох
1095,hineingehen::V,entrar,орох
1096,eintreten::V,entrar,орох
1097,kommen::V,venir,ирэх
1098,ankommen::V,arribar,хүрэх
1099,zurückkommen::V,tornar,харих
1100,zurückkommen::V,tornar,буцаж ирэх
1101,bleiben::V,quedar-se,үлдэх
1102,warten::V,esperar,хүлээх
1103,erwarten::V,esperar,хүлээх
1104,suchen::V,buscar,эрэх
1105,suchen::V,buscar,бэдрэх
1106,finden::V,trobar,олох
1107,versuchen::V,intentar,оролдох
1108,vorbereiten::V,preparar,бэлтгэх
1109,lieben::V,estimar,янаглах
1110,mögen::V,agradar a,таалах
1111,lachen::V,riure,инээх
1112,rühren::V,commoure,сэтгэл уяруулах
1113,rühren::V,emocionar,сэтгэл уяруулах
1114,weinen::V,plorar,уйлах
1115,schimpfen::V,renyar,хараах
1116,sich ärgern::V,enfadar-se,уурлах
1117,sich fürchten::V,tenir por,айх
1118,fürchten::V,témer,айх
1119,fliehen::V,fugir,зугтах
1120,fliehen::V,fugir,гүйж очих
1121,flüchten::V,refugiar-se,оргох
1122,sehen::V,veure,үзэх
1123,anschauen::V,mirar,харах
1124,ansehen::V,mirar,харах
1125,hören::V,oir,дуулах
1126,zuhören::V,escoltar,чагнах
1127,probieren::V,provar,амсаж үзэх
1128,riechen::V,olorar,үнэрлэх
1129,fühlen::V,sentīr,мэдрэх
1130,scheinen::V,semblar,шиг үзэгдэх
1131,zu sehen sein::V,poder-se veure,үзэгдэх
1132,zu sehen sein::V,poder-se veure,харагдах
1133,vernehmen::V,percebre,дуулах
1134,frieren::V,tenir fred,даарах
1135,tun::V,fer,хийх
1136,tun::V,fer,үйлдэх
1137,können::V,poder,болох
1138,wollen::V,voler,хүсэх
1139,anfangen::V,iniciar,эхлэх
1140,beenden::V,acabar,дуусгах
1141,aufhören::V,deixar,болих
1142,aufhören::V,deixar,зогсох
1143,gelingen::V,sortir bé,бүтэх
1144,geraten::V,sortir,илрэх
1145,öffnen::V,obrir,нээх
1146,öffnen::V,obrir,тайлах
1147,schließen::V,tancar,хаах
1148,stellen::V,posar,тавих
1149,stellen::V,posar,босгох
1150,stellen::V,col·locar,тавих
1151,stellen::V,col·locar,босгох
1152,setzen::V,assentar,суулгах
1153,legen::V,posar,хийх
1154,legen::V,posar,тавих
1155,berühren::V,tocar,шүргэх
1156,verbinden::V,unir,залгах
1157,verbinden::V,connectar,залгах
1158,bedecken::V,tapar,бүрэх
1159,bedecken::V,cobrir,бүрэх
1160,aufhängen::V,penjar,өлгөх
1161,aufhängen::V,penjar,дүүжлэх
1162,anzünden::V,encendre,асаах
1163,anzünden::V,encendre,ноцоох
1164,aufheben::V,aixecar,өргөх
1165,zurücklassen::V,deixar,орхих
1166,zurücklassen::V,deixar,үлдээх
1167,verlieren::V,pērdre,гээх
1168,fallen lassen::V,deixar caure,унагах
1169,machen::V,fer,хийх
1170,machen::V,fer,гаргах
1171,herstellen::V,producir,бүтээх
1172,bauen::V,construir,барих
1173,reparieren::V,reparar,засах
1174,reparieren::V,reparar,сэлбэх
1175,verbessern::V,millorar,засах
1176,verbessern::V,millorar,сайжруулах
1177,ändern::V,canviar,өөрчлөх
1178,graben::V,cavar,малтах
1179,beugen::V,doblegar,бөгтийлгөх
1180,biegen::V,corbar,матах
1181,biegen::V,corbar,муруйлгах
1182,biegen::V,arquejar,матах
1183,biegen::V,arquejar,муруйлгах
1184,drehen::V,girar,эргүүлэх
1185,wenden::V,girar,эргүүлэх
1186,umdrehen::V,voltar,хөрвүүлэх
1187,heben::V,pujar,өргөх
1188,heben::V,aixecar,өргөх
1189,hochheben::V,aixecar,өргөх
1190,ergreifen::V,agafar,атгах
1191,halten::V,mantenir,барих
1192,drücken::V,prémer,дарах
1193,drücken::V,estrènyer,дарах
1194,schieben::V,empènyer,түлхэх
1195,kratzen::V,raspar,хусах
1196,kratzen::V,raspar,маажих
1197,lecken::V,llepar,долоох
1198,beißen::V,mossegar,зуух
1199,beißen::V,mossegar,хазах
1200,abreißen::V,arrencar,таслах
1201,abschneiden::V,tallar,тайрах
1202,binden::V,lligar,боох
1203,binden::V,lligar,хүлэх
1204,stecken::V,ficar,шаах
1205,stecken::V,ficar,шигтгэх
1206,brechen::V,trencar,хугалах
1207,klopfen::V,trucar,цохих
1208,klopfen::V,trucar,тогших
1209,hauen::V,picar,дэлдэх
1210,hauen::V,colpejar,дэлдэх
1211,kleben::V,enganxar,наах
1212,reiben::V,fregar,нухах
1213,reiben::V,fregar,нидчих
1214,streichen::V,untar,нялах
1215,streichen::V,untar,түрхэх
1216,schleifen::V,afilar,билүүдэх
1217,schleifen::V,afilar,гуранздах
1218,schleifen::V,esmolar,билүүдэх
1219,schleifen::V,esmolar,гуранздах
1220,schneiden::V,tallar,огтлох
1221,rütteln::V,sacsejar,холхнулах
1222,schütteln::V,agitar,сэгсрэх
1223,schütteln::V,sacsejar,сэгсрэх
1224,schwenken::V,agitar,дэвэх
1225,schwenken::V,agitar,даллах
1226,schütten::V,abocar,цутгах
1227,schütten::V,abocar,аягалах
1228,füllen::V,omplir,дүүргэх
1229,einwickeln::V,embolicar,боох
1230,einwickeln::V,embolicar,ороох
1231,tragen::V,dur,авчрах
1232,tragen::V,portar,авчрах
1233,schleppen::V,arrossegar,чирэх
1234,ziehen::V,tirar,татах
1235,ziehen::V,estirar,татах
1236,aufbewahren::V,conservar,хадгалах
1237,werfen::V,llançar,хаях
1238,werfen::V,llançar,шидэх
1239,fangen::V,agafar,барих
1240,fangen::V,atrapar,барих
1241,packen::V,engrapar,шүүрэх
1242,verstecken::V,amagar,нуух
1243,teilen::V,dividir,хуваах
1244,schicken::V,enviar,илгээх
1245,schicken::V,enviar,явуулах
1246,bringen::V,portar,авчрах
1247,bringen::V,portar,аваачих
1248,hinzufügen::V,afegir,нэмэх
1249,bekommen::V,obtenir,хүлээн авах
1250,erhalten::V,rebre,хүлээн авах
1251,nehmen::V,prendre,авах
1252,wählen::V,triar,сонгох
1253,wählen::V,elegir,сонгох
1254,auswählen::V,escollir,шилэх
1255,auswählen::V,seleccionar,шилэх
1256,bewahren::V,conservar,гамнах
1257,behindern::V,impedir,саад хийх
1258,behindern::V,impedir,тотгор болох
1259,behindern::V,obstaculitzar,саад хийх
1260,behindern::V,obstaculitzar,тотгор болох
1261,verderben::V,espatllar,эвдэх
1262,beschädigen::V,danyar,гэмтээх
1263,beschädigen::V,destrossar,гэмтээх
1264,zerbrechen::V,trencar,хагалах
1265,zerbrechen::V,trencar,хага цохих
1266,zerreißen::V,estripar,урах
1267,zerstören::V,destruir,эвдэх
1268,zerstören::V,destruir,сүйтгэх
1269,verbrennen::V,cremar,шатаах
1270,geben::V,donar,өгөх
1271,reichen::V,passar,өгөх
1272,reichen::V,passar,дамжуулах
1273,schenken::V,regalar,бэлэглэх
1274,versprechen::V,prometre,амлах
1275,wünschen::V,desitjar,ерөөх
1276,loben::V,elogiar,магтах
1277,loben::V,elogiar,сайшаах
1278,küssen::V,fer un petó a,озох
1279,küssen::V,fer un petó a,үнсэх
1280,wiegen::V,bressolar,бүүвэйлэх
1281,zudecken::V,tapar,хучих
1282,zudecken::V,tapar,бүтээх
1283,zudecken::V,cobrir,хучих
1284,zudecken::V,cobrir,бүтээх
1285,wecken::V,despertar,сэрээх
1286,zeigen::V,mostrar,үзүүлэх
1287,zeigen::V,ensenyar,үзүүлэх
1288,führen::V,guiar,хөтлөх
1289,führen::V,conduir,хөтлөх
1290,lehren::V,ensenyar,заах
1291,unterrichten::V,ensenyar,сургах
1292,aufziehen::V,criar,өсгөх
1293,aufziehen::V,criar,хүмүүжүүлэх
1294,leiten::V,dirigir,удирдах
1295,antreiben::V,impel·lir,шамдуулах
1296,lassen::V,fer,-уулах
1297,einladen::V,invitar,залах
1298,einladen::V,convidar,залах
1299,vereinigen::V,unir,нэгтгэх
1300,vereinigen::V,unir,хамтруулах
1301,besuchen::V,visitar,зочлох
1302,besuchen::V,anar a veure,зочлох
1303,treffen::V,trobar,учрах
1304,treffen::V,trobar,дайралдах
1305,sich versammeln::V,reunir-se,хуралдах
1306,spielen::V,jugar,наадах
1307,singen::V,cantār,дуулах
1308,tanzen::V,ballar,бүжиглэх
1309,sich trennen::V,separar-se,салах
1310,verlassen::V,deixar,хаях
1311,verlassen::V,abandonar,хаях
1312,retten::V,salvar,гэтэлгэх
1313,bewachen::V,vigilar,сахих
1314,schützen::V,protegir,хамгаалах
1315,verteidigen::V,defensar,хамгаалах
1316,sich schlagen::V,barallar-se,зодолдох
1317,schießen::V,tirar,харвах
1318,schießen::V,tirar,буу буудах
1319,schießen::V,disparar,харвах
1320,schießen::V,disparar,буу буудах
1321,siegen::V,vèncer,ялах
1322,ärgern::V,enfadar,уурлуулах
1323,ärgern::V,enfadar,уур хүргэх
1324,schlagen::V,pegar,цохих
1325,schlagen::V,colpejar,цохих
1326,treten::V,donar un cop de peu a,өшиглөх
1327,stechen::V,punxar,хатгах
1328,stechen::V,apunyalar,хатгах
1329,stoßen::V,empènyer,ёврох
1330,stoßen::V,empènyer,нудрах
1331,stehlen::V,robar,хулгайлах
1332,stören::V,molestar,саад болох
1333,belästigen::V,importunar,зовоох
1334,belästigen::V,importunar,амраахгүй байх
1335,verbergen::V,amagar,нуух
1336,verbergen::V,amagar,далдлах
1337,verbergen::V,ocultar,нуух
1338,verbergen::V,ocultar,далдлах
1339,täuschen::V,enganyar,мэхлэх
1340,betrügen::V,estafar,хуурах
1341,töten::V,matar,алах
1342,wohnen::V,vīure,суух
1343,wohnen::V,vīure,амьдрах
1344,wohnen::V,habitar,суух
1345,wohnen::V,habitar,амьдрах
1346,arbeiten::V,treballar,ажиллах
1347,arbeiten::V,treballar,хөдөлмөрлөх
1348,sammeln::V,col·leccionar,түүх
1349,sammeln::V,col·leccionar,хураах
1350,pflücken::V,collir,түүх
1351,jagen::V,caçar,агнах
1352,jagen::V,caçar,гөрөөлөх
1353,fischen::V,pescar,загасчлах
1354,fischen::V,pescar,загас барих
1355,fassen::V,atrapar,барих
1356,hüten::V,pasturar,маллах
1357,hüten::V,pasturar,хариулах
1358,treiben::V,arriar,туух
1359,anbinden::V,lligar,уях
1360,füttern::V,donar menjar a,тэжээх
1361,melken::V,munyir,саах
1362,hacken::V,picar,цавчих
1363,hacken::V,tallar,цавчих
1364,gießen::V,regar,услах
1365,reifen::V,madurar,боловсрох
1366,zubereiten::V,preparar,бэлдэх
1367,kochen::V,coure,чанах
1368,backen::V,coure al forn,жигнэх
1369,braten::V,rostir,шарах
1370,braten::V,rostir,хайрах
1371,umrühren::V,remenar,хутгах
1372,stricken::V,tricotar,нэхэх
1373,stricken::V,tricotar,сүлжих
1374,stricken::V,fer punt de mitja,нэхэх
1375,stricken::V,fer punt de mitja,сүлжих
1376,nähen::V,cosir,оёх
1377,färben::V,tenyir,будах
1378,reinigen::V,netejar,арилгах
1379,reinigen::V,netejar,цэвэрлэх
1380,waschen::V,rentār,угаах
1381,abwischen::V,eixugar,арчих
1382,spülen::V,esbandir,зайлах
1383,fegen::V,escombrar,хамах
1384,fegen::V,escombrar,шүүрдэх
1385,kehren::V,escombrar,шүүрдэх
1386,kehren::V,escombrar,туужуудах
1387,baden::V,banyar-se,усанд орох
1388,sich waschen::V,rentār-se,биеэ угаах
1389,ausziehen::V,treure's,тайлах
1390,anziehen::V,posar-se,өмсөх
1391,sich anziehen::V,vestir-se,хувцаслах
1392,kämmen::V,pentinar,самнах
1393,schmücken::V,adornar,гоёх
1394,schmücken::V,adornar,чимэх
1395,sagen::V,dir,гэх
1396,sagen::V,dir,хэлэх
1397,sprechen::V,parlar,ярих
1398,sprechen::V,parlar,өгүүлэх
1399,reden::V,parlar,хэлэх
1400,reden::V,parlar,хөөрөлдөх
1401,sich unterhalten::V,conversar,ярилцах
1402,fragen::V,preguntar,асуух
1403,bitten::V,demanar,гуйх
1404,erzählen::V,contar,өгүүлэх
1405,erzählen::V,explicar,өгүүлэх
1406,mitteilen::V,comunicar,дуулгах
1407,mitteilen::V,comunicar,мэдээлэх
1408,nennen::V,nomenar,нэрлэх
1409,rufen::V,cridar,дуудах
1410,prahlen::V,lloar-se,бардах
1411,prahlen::V,lloar-se,сайрхах
1412,prahlen::V,jactar-se,бардах
1413,prahlen::V,jactar-se,сайрхах
1414,übersetzen::V,traduir,орчуулах
1415,denken::V,pensar,санах
1416,glauben::V,creure,итгэх
1417,bemerken::V,notar,ажих
1418,bemerken::V,notar,ажиглах
1419,erkennen::V,reconèixer,таних
1420,begreifen::V,comprendre,ойлгох
1421,verstehen::V,entendre,мэдэж авах
1422,lernen::V,aprendre,сурах
1423,wissen::V,saber,мэдэх
1424,sich erinnern an::V,recordar,дурсах
1425,vergessen::V,oblidar,мартах
1426,messen::V,mesurar,хэмжих
1427,zählen::V,comptar,тоолох
1428,rechnen::V,calcular,тооцоох
1429,lesen::V,llegir,унших
1430,malen::V,pintar,зурах
1431,zeichnen::V,dibuixar,дүрслэн бичих
1432,schreiben::V,escrīure,бичих
1433,besitzen::V,posseir,эзэмших
1434,kaufen::V,comprar,худалдан авах
1435,verkaufen::V,vendre,худалдах
1436,bezahlen::V,pagar,төлөх
1437,zahlen::V,pagar per,төлөх
1438,beherrschen::V,dominar,эзэмших
1439,ertragen::V,aguantar,тэсэх
