,Concept_ID,el,ps
712,schwach::A,αδύνατος,کمزوری
713,fett::A,παχύς,چاغ
714,schlank::A,λεπτός,خوش اندام
715,schlank::A,λυγερός,خوش اندام
716,hübsch::A,όμορφος,ښکلی
717,hübsch::A,όμορφος,ښایسته
718,hübsch::A,χαριτωμένος,ښکلی
719,hübsch::A,χαριτωμένος,ښایسته
720,böse::A,κακός,شریر
721,böse::A,κακός,قهرناک
722,dumm::A,κουτός,احمق
723,dumm::A,ανόητος,احمق
724,faul::A,τεμπέλης,لټ
725,faul::A,τεμπέλης,تنبل
726,fleißig::A,εργατικός,زحمت کښ
727,geizig::A,τσιγγούνης,بخیل
728,klug::A,έξυπνος,عاقل
729,klug::A,έξυπνος,هوښیار
730,geschickt::A,επιδέξιος,ماهر
731,lieb::A,φίλος,عزیز
732,lieb::A,φίλος,محبوب
733,lieb::A,αγαπητός,عزیز
734,lieb::A,αγαπητός,محبوب
735,lustig::A,εύθυμος,خوشحال
736,lustig::A,χαρούμενος,خوشحال
737,sanft::A,ήπιος,پوست
738,sanft::A,ήπιος,ملایم
739,hungrig::A,πεινασμένος,وږی
740,krank::A,άρρωστος,مريض
741,krank::A,άρρωστος,ناروغ
742,nackt::A,γυμνός,لوڅ
743,traurig::A,λυπημένος,غمجن
744,lebendig::A,ζωντανός,ژوندی
745,gut::A,καλός,ښه
746,schlecht::A,κακός,بد
747,schlecht::A,κακός,خراب
748,richtig::A,σωστός,سم
749,richtig::A,σωστός,صحیح
750,schlimm::A,άσχημος,بد
751,schlimm::A,άσχημος,مخوف
752,wahr::A,αληθής,واقعي
753,wahr::A,αληθινός,واقعي
754,alt::A,παλιός,زوړ
755,neu::A,νέος,نوی
756,neu::A,καινούργιος,نوی
757,ehemalig::A,παλιός,پخوانی
758,alt[Lebewesen]::A,γέρος,زوړ
759,jung::A,νέος,ځوان
760,arm::A,φτωχός,غریب
761,arm::A,φτωχός,بې وزله
762,reich::A,πλούσιος,شتمن
763,reich::A,πλούσιος,دولتمند
764,bekannt::A,γνωστός,اشنا
765,berühmt::A,περίφημος,مشهور
766,berühmt::A,ξακουσμένος,مشهور
767,fremd::A,ξένος,پردی
768,fremd::A,ξένος,بېګانه
769,verschieden::A,διαφορετικός,مختلف
770,nah::A,κοντινός,نژدې
771,fern::A,μακριά,لیری
772,linker::A,αριστερός,چپ
773,linker::A,αριστερός,کیڼ
774,rechter::A,δεξιός,ښی
775,anderer::A,άλλος,بل
776,erster::A,πρώτος,لومړی
777,zweiter::A,δεύτερος,دوهم
778,dritter::A,τρίτος,درېم
779,letzter::A,τελευταίος,آخرنی
780,letzter::A,τελευταίος,وروستی
781,allein::ADV,μόνος,یوازې
782,auf einmal::ADV,εφάπαξ,په یوه وخت کی
783,zusammen::ADV,μαζί,یو ځای
784,lange::ADV,πολύν καιρό,ډېر وخت
785,lange::ADV,πολύν καιρό,ډېره موده
786,plötzlich::ADV,έξαφνα,ناببره
787,plötzlich::ADV,έξαφνα,یوناڅاپه
788,sofort::ADV,αμέσως,فوراً
789,sofort::ADV,αμέσως,سمدلاسه
790,später::ADV,αργότερα,وروسته
791,jetzt::ADV,τώρα,اوس
792,heute::ADV,σήμερα,نن
793,morgen::ADV,αύριο,سبا
794,bald::ADV,σε λίγο,ژر
795,bald::ADV,εντός ολίγου,ژر
796,dann::ADV,ύστερα,پس
797,dann::ADV,ύστερα,وروسته
798,gestern::ADV,χτες,پرون
799,einst::ADV,ποτέ,پخوا
800,einst::ADV,άλλοτε,پخوا
801,damals::ADV,τότε,هغه وخت
802,danach::ADV,μετά,بیا
803,danach::ADV,ύστερα,بیا
804,vorher::ADV,πριν,دمخه
805,vorher::ADV,προηγουμένως,دمخه
806,zuerst::ADV,πρώτα,لومړی
807,einmal::ADV,μία φορά,یو ځل
808,manchmal::ADV,κάποτε,ګاهی ګاهی
809,oft::ADV,συχνά,ډېر ځله
810,oft::ADV,πολλές φορές,ډېر ځله
811,immer::ADV,πάντα,تل
812,immer::ADV,πάντα,همېشه
813,immer::ADV,πάντοτε,تل
814,immer::ADV,πάντοτε,همېشه
815,niemals::ADV,ποτέ,هیڅکله نه
816,hier::ADV,εδώ,دلته
817,hierhin::ADV,εδώ,دلته
818,hierhin::ADV,εδώ,دې ځای ته
819,von hier::ADV,από δω,د دې ځای نه
820,dort::ADV,εκεί,هلته
821,dorthin::ADV,προς τα κει,هلته
822,dorthin::ADV,προς τα κει,هغه ځای ته
823,geradeaus::ADV,κατευθείαν,مخامخ
824,vorwärts::ADV,εμπρός,مخ پهٔ وړاندې
825,rückwärts::ADV,πίσω,بېرته
826,zurück::ADV,πίσω,بېرته
827,unten::ADV,κάτω,لاندي
828,hinab::ADV,προς τα κάτω,ښکته
829,oben::ADV,πάνω,پورته
830,oben::ADV,επάνω,پورته
831,hinauf::ADV,προς τα πάνω,پاس
832,überall::ADV,παντού,هره خوا
833,nicht::ADV,δεν,نه
834,ein wenig::ADV,λιγάκι,یو څه
835,kaum::ADV,μόλις,ایله
836,sehr::ADV,πολύ,ډېر
837,sehr::ADV,πολύ,زيات
838,so::ADV,έτσι,داسې
839,so::ADV,έτσι,دومره
840,noch::ADV,ακόμα,نور
841,nur::ADV,μόνο,تش
842,nur::ADV,μόνο,صرف
843,schon::ADV,ήδη,دمخه
844,schon::ADV,κιόλας,دمخه
845,wieder::ADV,ξανά,بیا
846,vergebens::ADV,μάταια,عبث
847,vor::PRP,μπροστά σε,دمخه
848,vor::PRP,μπροστά από,دمخه
849,hinter::PRP,πίσω από ,شاته
850,unter::PRP,υπό,لاندي
851,unter::PRP,κάτω από,لاندي
852,durch::PRP,διά,د مینځ نه
853,durch::PRP,διά μέσου,د مینځ نه
854,neben::PRP,δίπλα σε,نژدې
855,zwischen::PRP,μεταξύ,ترمینځ
856,zwischen::PRP,ανάμεσα σε,ترمینځ
857,wegen::PRP,για,د ... له لاسه
858,wegen::PRP,λόγω,د ... له لاسه
859,dies::PRN,αυτό,دا
860,das::PRN,το,دا
861,alles::PRN,όλα,هرڅهٔ
862,ich::PRN,εγώ,زه
863,du::PRN,σύ,ته
864,du::PRN,εσύ,ته
865,er::PRN,αυτός,دی
866,wir::PRN,εμείς,مونږ
867,ihr::PRN,εσείς,تاسې
868,sie::PRN,αυτοί,هغوی
869,was::FPRN,τι,څهٔ
870,wer::FPRN,ποιος,چا
871,wer::FPRN,ποιος,څوک
872,wo::FADV,πού,چيری
873,wo::FADV,πού,چېرته
874,wohin::FADV,πού,چېرته
875,wohin::FADV,για πού,چېرته
876,wie::FADV,πώς,څنګه
877,warum::FADV,γιατί,ولې
878,wieviel::FNUM,πόσος,څو
879,wieviel::FNUM,πόσος,څومره
880,eins::NUM,ένα,یو
881,zwei::NUM,δύο,دوه
882,drei::NUM,τρία,درې
883,drei::NUM,τρεις,درې
884,vier::NUM,τέσσερα,څلور
885,vier::NUM,τέσσερις,څلور
886,fünf::NUM,πέντε,پنځه
887,sechs::NUM,έξι,شپږ
888,sieben::NUM,εφτά,اوه
889,acht::NUM,οχτώ,اته
890,neun::NUM,εννιά,نهه
891,zehn::NUM,δέκα,لس
892,elf::NUM,έντεκα,یوولس
893,zwölf::NUM,δώδεκα,دولس
894,zwanzig::NUM,είκοσι,شل
895,dreißig::NUM,τριάντα,دېرش
896,vierzig::NUM,σαράντα,څلوېښت
897,fünfzig::NUM,πενήντα,پنځوس
898,sechzig::NUM,εξήντα,شپېته
899,siebzig::NUM,εβδομήντα,اویا
900,achtzig::NUM,ογδόντα,اتیا
901,neunzig::NUM,ενενήντα,نوي
902,hundert::NUM,εκατό,سل
903,tausend::NUM,χίλιοι,زر
904,und::CNJ,και,او
905,oder::CNJ,ή,ېا
906,stehen::V,στέκομαι,درېدل
907,stehen::V,είμαι όρθιος,درېدل
908,sitzen::V,κάθομαι,کښېنستل
909,liegen::V,είμαι ξαπλωμένος,ملاستل
910,hängen::V,κρέμομαι,ځړېدل
911,werden::V,γίνομαι,کېدل
912,passieren::V,συμβαίνω,پېښېدل
913,beginnen::V,αρχίζω,شروع کېدل
914,enden::V,τελειώνω,خلاصدل
915,enden::V,τελειώνω,تمامېدل
916,wechseln::V,αλλάζω,تغییر موندل
917,aufgehen[Sonne]::V,βγαίνω,ختل
918,aufgehen[Sonne]::V,ανατέλλω,ختل
919,untergehen[Sonne]::V,δύω,لوېدل
920,untergehen[Sonne]::V,δύω,پرېوتل
921,untergehen[Sonne]::V,βασιλεύω,لوېدل
922,untergehen[Sonne]::V,βασιλεύω,پرېوتل
923,scheinen[Sonne]::V,λάμπω,رڼا کول
924,donnern::V,βροντώ,تنېدل
925,donnern::V,βροντώ,غړمبېدل
926,wehen::V,φυσώ,چلېدل
927,strömen::V,ρέω,بهېدل
928,strömen::V,τρέχω,بهېدل
929,fließen::V,ρέω,بهېدل
930,fließen::V,ρέω,تویېدل
931,sich drehen::V,γυρίζω,ګرځېدل
932,sich drehen::V,γυρίζω,چورلېدل
933,sich drehen::V,στρέφομαι,ګرځېدل
934,sich drehen::V,στρέφομαι,چورلېدل
935,schwanken::V,ταλαντεύομαι,زنګېدل
936,schwingen::V,αιωρούμαι,زنګېدل
937,schwingen::V,ταλαντεύομαι,زنګېدل
938,fallen::V,πέφτω,ولېدل
939,brennen::V,καίω,سوځېدل
940,rauchen::V,καπνίζω,لوګی کول
941,regnen::V,βρέχω,باران اورېدل
942,gefrieren::V,παγώνω,کنګل نيول
943,tauen::V,λειώνω,وېلې کېدل
944,schmelzen::V,λειώνω,وېلې کېدل
945,trocknen::V,στεγνώνω,وچېدل
946,sieden::V,βράζω,اېشېدل
947,faulen::V,σαπίζω,خرابېدل
948,verfaulen::V,σαπίζω,ورستېدل
949,reißen::V,σχίζω,شلېدل
950,versinken::V,βουλιάζω,ډوېېدل
951,versinken::V,βυθίζομαι,ډوېېدل
952,vergehen::V,περνώ,تېرېدل
953,erscheinen::V,εμφανίζομαι,ښکارېدل
954,verschwinden::V,χάνομαι,ورکېدل
955,verschwinden::V,εξαφανίζομαι,ورکېدل
956,sinken::V,κατεβαίνω,ښکته کېدل
957,abnehmen::V,μειώνομαι ,کمېدل
958,zunehmen::V,αυξάνω,زیاتېدل
959,zunehmen::V,μεγαλώνω,زیاتېدل
960,steigen::V,ανεβαίνω,جګېدل
961,steigen::V,ανεβαίνω,پورته کېدل
962,wachsen::V,μεγαλώνω,وده کول
963,glänzen::V,γυαλίζω,ځلېدل
964,funkeln::V,αστράφτω,پړکېدل
965,funkeln::V,σπιθοβολώ,پړکېدل
966,lärmen::V,θορυβώ,غال و غول کول
967,läuten::V,χτυπώ ,زنګ وهل
968,klingeln::V,κουδουνίζω,زنګ وهل
969,klirren::V,κουδουνίζω,کړنګېدل
970,brausen::V,βουΐζω,تلاطم کول
971,rauschen::V,βουΐζω,شڼهار کول
972,klingen::V,ηχώ,آواز کول
973,bellen::V,γαυγίζω,غپېدل
974,heulen::V,ουρλιάζω,انګلل
975,blasen::V,φυσώ,پو کول
976,pfeifen::V,σφυρίζω,شپېلک وهل
977,schreien::V,κραυγάζω,ناره کول
978,stöhnen::V,βογγώ,زګېروی کول
979,zittern::V,τρέμω,لړزېدل
980,leben::V,ζω,ژوند کول
981,geboren werden::V,γεννιέμαι,زېږېدل
982,atmen::V,αναπνέω,ساه کښل
983,atmen::V,αναπνέω,تنفس کول
984,trinken::V,πίνω,څښل
985,essen::V,τρώω,خوړل
986,schlucken::V,καταπίνω,غړپول
987,müde werden::V,κουράζομαι,ستړی کېدل
988,einschlafen::V,αποκοιμιέμαι,ویده کېدل
989,schlafen::V,κοιμάμαι,خوب کول
990,aufwachen::V,ξυπνώ,ویښېدل
991,aufstehen::V,σηκώνομαι,پاڅېدل
992,sich erholen::V,ξεκουράζομαι,استراحت کول
993,krank werden::V,αρρωσταίνω,رنځورېدل
994,krank sein::V,ασθενώ,ناجوړېدل
995,schmerzen::V,πονώ,خوږېدل
996,schmerzen::V,πονώ,درد کول
997,husten::V,βήχω,ټوخېدل
998,genesen::V,θεραπεύομαι,رغېدل
999,sterben::V,πεθαίνω,مړل
1000,umkommen::V,πεθαίνω,تلفېدل
1001,sich bewegen::V,κουνιέμαι,چلېدل
1002,sich bewegen::V,κουνιέμαι,حرکت کول
1003,sich rühren::V,σαλεύω,ښورېدل
1004,sich erheben::V,επαναστατώ,درېدل
1005,sich setzen::V,κάθομαι,کښېنستل
1006,hinfallen::V,πέφτω κάτω,لوېدل
1007,laufen::V,τρέχω,منډې وهل
1008,schreiten::V,βαδίζω,قدم ایښودل
1009,spazierengehen::V,κάνω βόλτα,چکر وهل
1010,spazierengehen::V,πηγαίνω περίπατο,چکر وهل
1011,eilen::V,σπεύδω,بېړه کول
1012,sich beeilen::V,βιάζομαι,عجله کول
1013,sausen::V,τρέχω γρήγορα,ځغستل
1014,rennen::V,τρέχω,زغلېدل
1015,springen::V,πηδώ,ټوپ وهل
1016,klettern::V,σκαρφαλώνω,ختل
1017,schaukeln::V,κουνιέμαι,زنګېدل
1018,kriechen::V,έρπω,خاپوړی وهل
1019,kriechen::V,σέρνομαι,خاپوړی وهل
1020,schwimmen::V,κολυμπώ,لامبو وهل
1021,tauchen::V,βουτώ,غوټه وهل
1022,rudern::V,κωπηλατώ,پارو وهل
1023,fahren::V,πηγαίνω,تلل
1024,fliegen::V,πετώ,الوتل
1025,gehen::V,βαδίζω,تلل
1026,gehen::V,πηγαίνω,تلل
1027,weggehen::V,φεύγω,بهر وتل
1028,abfahren::V,ξεκινώ,تلل
1029,abfahren::V,αναχωρώ,تلل
1030,anhalten::V,σταματώ,ودرېدل
1031,hineingehen::V,μπαίνω,داخلېدل
1032,eintreten::V,μπαίνω,ننوتل
1033,eintreten::V,εισέρχομαι,ننوتل
1034,kommen::V,έρχομαι,راتلل
1035,ankommen::V,φτάνω,رسېدل
1036,zurückkommen::V,επιστρέφω,بېرته راتلل
1037,bleiben::V,μένω,پاتې کېدل
1038,warten::V,περιμένω,انتظار وېستل
1039,erwarten::V,αναμένω,انتظار کول
1040,erwarten::V,περιμένω,انتظار کول
1041,suchen::V,ψάχνω,لټول
1042,finden::V,βρίσκω,میندل
1043,finden::V,βρίσκω,پیدا کول
1044,versuchen::V,προσπαθώ,هڅه کول
1045,vorbereiten::V,προετοιμάζω,چمتوکول
1046,lieben::V,αγαπώ,مینه لرل
1047,mögen::V,μου αρέσει,خوښول
1048,mögen::V,μου αρέσει,علاقه لرل
1049,lachen::V,γελώ,خندېدل
1050,rühren::V,συγκινώ,اغېزه کول
1051,weinen::V,κλαίω,ژړل
1052,schimpfen::V,βρίζω,ښکنځا کول
1053,sich ärgern::V,θυμώνω,قهر راتلل
1054,sich fürchten::V,φοβάμαι,ډارېدل
1055,fürchten::V,φοβάμαι,ډارېدل
1056,fliehen::V,φεύγω,تښتېدل
1057,flüchten::V,δραπετεύω,تښتېدل
1058,sehen::V,βλέπω,لیدل
1059,anschauen::V,κοιτάζω,کتل
1060,ansehen::V,βλέπω,ننداره کول
1061,hören::V,ακούω,اورېدل
1062,zuhören::V,ακούω,غوږ نیول
1063,probieren::V,δοκιμάζω,څکه کول
1064,probieren::V,δοκιμάζω,چاشنی کول
1065,riechen::V,μυρίζω,بويول
1066,riechen::V,οσφραίνομαι,بويول
1067,fühlen::V,αισθάνομαι,حسول
1068,scheinen::V,φαίνομαι,ښکارېدل
1069,zu sehen sein::V,φαίνομαι,ښکارېدل
1070,vernehmen::V,ακούω,خبرېدل
1071,vernehmen::V,μαθαίνω,خبرېدل
1072,frieren::V,κρυώνω,ساړه کېتل
1073,tun::V,κάνω,کول
1074,können::V,ξέρω,کولای شول
1075,können::V,ξέρω,د لاسه کېدل
1076,können::V,μπορώ,کولای شول
1077,können::V,μπορώ,د لاسه کېدل
1078,wollen::V,θέλω,غوښتل
1079,anfangen::V,αρχίζω,شروع کول
1080,beenden::V,τελειώνω,ختمول
1081,beenden::V,τελειώνω,پای ته رسول
1082,aufhören::V,παύω,بس کول
1083,gelingen::V,πετυχαίνω,موفق کېدل
1084,gelingen::V,πετυχαίνω,بریالی کېدل
1085,geraten::V,γίνομαι,کېدل
1086,öffnen::V,ανοίγω,خلاصول
1087,öffnen::V,ανοίγω,پرانیستل
1088,schließen::V,κλείνω,تړل
1089,stellen::V,θέτω,ایښودل
1090,setzen::V,θέτω,کښېنول
1091,legen::V,θέτω,ایښودل
1092,berühren::V,εγγίζω,لاس وهل
1093,verbinden::V,συνδέω,تړل
1094,bedecken::V,σκεπάζω,پوښول
1095,aufhängen::V,κρεμώ,ځوړندول
1096,anzünden::V,ανάβω,بلول
1097,aufheben::V,σηκώνω,پورته کول
1098,zurücklassen::V,εγκαταλείπω,پرېښودل
1099,verlieren::V,χάνω,ورکول
1100,fallen lassen::V,αφήνω να πέσει,له لاسه لوېدل
1101,machen::V,κάνω,کول
1102,machen::V,φτιάχνω,کول
1103,herstellen::V,κατασκευάζω,جوړول
1104,herstellen::V,κατασκευάζω,توليدول
1105,bauen::V,χτίζω,جوړول
1106,bauen::V,οικοδομώ,جوړول
1107,reparieren::V,επισκευάζω,ترمیمول
1108,reparieren::V,επιδιορθώνω,ترمیمول
1109,verbessern::V,βελτιώνω,اصلاح کول
1110,verbessern::V,καλυτερεύω,اصلاح کول
1111,ändern::V,αλλάζω,تغیر ورکول
1112,graben::V,σκάβω,کيندل
1113,beugen::V,λυγίζω,ټیټول
1114,biegen::V,κάμπτω,کږول
1115,drehen::V,στρέφω,ګرځول
1116,wenden::V,γυρίζω,اړول
1117,umdrehen::V,γυρίζω,اړول
1118,heben::V,υψώνω,جګول
1119,heben::V,υψώνω,پورته کول
1120,heben::V,σηκώνω,جګول
1121,heben::V,σηκώνω,پورته کول
1122,hochheben::V,υψώνω,جګول
1123,hochheben::V,σηκώνω,جګول
1124,ergreifen::V,πιάνω,نیول
1125,ergreifen::V,αρπάζω,نیول
1126,halten::V,βαστώ,نیول
1127,drücken::V,πιέζω,کښېکښل
1128,schieben::V,σπρώχνω,پوری وهل
1129,kratzen::V,γρατσουνίζω,ګرول
1130,lecken::V,γλείφω,څټل
1131,beißen::V,δαγκάνω,چیچل
1132,abreißen::V,κόβω,شکول
1133,abreißen::V,σχίζω,شکول
1134,abschneiden::V,αποκόπτω,پرېکول
1135,binden::V,δένω,تړل
1136,stecken::V,χώνω,ټومبل
1137,brechen::V,σπάζω,ماتول
1138,klopfen::V,χτυπώ,ټکول
1139,klopfen::V,τινάζω,ټکول
1140,hauen::V,χτυπώ,ټکول
1141,kleben::V,κολλώ,نښلول
1142,kleben::V,κολλώ,سرېښول
1143,reiben::V,τρίβω,مږل
1144,streichen::V,αλείφω,مښل
1145,schleifen::V,ακονίζω,تېره کول
1146,schneiden::V,κόβω,غوڅول
1147,schneiden::V,κόβω,پرېکول
1148,rütteln::V,σείω,خوڅول
1149,rütteln::V,τινάζω,خوڅول
1150,schütteln::V,σείω,ښورول
1151,schütteln::V,κουνώ,ښورول
1152,schwenken::V,κουνώ,خوڅول
1153,schütten::V,χύνω,اچول
1154,schütten::V,χύνω,تویول
1155,füllen::V,γεμίζω,ډکول
1156,einwickeln::V,τυλίγω,پېچل
1157,einwickeln::V,τυλίγω,نغښتل
1158,tragen::V,φέρνω,وړل
1159,schleppen::V,κουβαλώ,وړل
1160,ziehen::V,τραβώ,کښل
1161,aufbewahren::V,φυλάω,ساتل
1162,werfen::V,ρίχνω,اچول
1163,werfen::V,ρίχνω,غورځول
1164,fangen::V,πιάνω,نیول
1165,fangen::V,πιάνω,ګیرول
1166,packen::V,τσακώνω,نیول
1167,verstecken::V,κρύβω,پټول
1168,teilen::V,μερίζω,وېشل
1169,teilen::V,μερίζω,تقسیمول
1170,schicken::V,στέλνω,لېږل
1171,schicken::V,στέλνω,استول
1172,bringen::V,φέρνω,راوړل
1173,hinzufügen::V,προσθέτω,زیاتول
1174,bekommen::V,προσκομίζω,حاصلول
1175,erhalten::V,παίρνω,اخیستل
1176,erhalten::V,λαμβάνω,اخیستل
1177,nehmen::V,πιάνω,نیول
1178,nehmen::V,πιάνω,اخيستل
1179,nehmen::V,παίρνω,نیول
1180,nehmen::V,παίρνω,اخيستل
1181,wählen::V,εκλέγω,خوښول
1182,auswählen::V,διαλέγω,چنده کول
1183,bewahren::V,διατηρώ,ساتل
1184,behindern::V,εμποδίζω,مانع کېدل
1185,behindern::V,εμποδίζω,ممانعت کول
1186,verderben::V,χαλώ,خرابېدل
1187,beschädigen::V,ζημιώνω,ورانول
1188,zerbrechen::V,σπάζω,ماتول
1189,zerreißen::V,σχίζω,څیرې کول
1190,zerstören::V,καταστρέφω,ړنګول
1191,zerstören::V,καταστρέφω,ورانول
1192,verbrennen::V,καίω,سوځول
1193,geben::V,δίνω,ورکول
1194,reichen::V,δίνω,ورکول
1195,schenken::V,χαρίζω,بښل
1196,versprechen::V,υπόσχομαι,لوز کول
1197,wünschen::V,εύχομαι,غوښتل
1198,loben::V,επαινώ,ستایل
1199,loben::V,επαινώ,تمجید کول
1200,küssen::V,φιλώ,ښکلول
1201,wiegen::V,κουνώ,زنګول
1202,wiegen::V,νανουρίζω,زنګول
1203,zudecken::V,σκεπάζω,پوښول
1204,wecken::V,ξυπνώ,ويښول
1205,zeigen::V,δείχνω,ښودل
1206,führen::V,οδηγώ,بیول
1207,lehren::V,διδάσκω,درس ورکول
1208,lehren::V,διδάσκω,تعلیم ورکول
1209,unterrichten::V,διδάσκω,درس ورکول
1210,aufziehen::V,ανατρέφω,روزل
1211,leiten::V,ηγούμαι,رهبری کول
1212,leiten::V,ηγούμαι,لارښوونه کول
1213,leiten::V,διευθύνω,رهبری کول
1214,leiten::V,διευθύνω,لارښوونه کول
1215,antreiben::V,σπρώχνω,چټک کول
1216,antreiben::V,παρακινώ,چټک کول
1217,lassen::V,αφήνω,اړکول
1218,einladen::V,προσκαλώ,بلل
1219,vereinigen::V,ενώνω,متحد کول
1220,vereinigen::V,ενώνω,یوځای کول
1221,besuchen::V,επισκέπτομαι,کتنه کول
1222,treffen::V,συναντώ,ليدل
1223,treffen::V,συναντώ,تلقی کول
1224,sich versammeln::V,μαζεύομαι,راغونډېدل
1225,spielen::V,παίζω,لوبه کول
1226,singen::V,τραγουδώ,سندرې وېل
1227,tanzen::V,χορεύω,ګډېدل
1228,sich trennen::V,αποχωρίζομαι,بېلېدل
1229,verlassen::V,εγκαταλείπω,ترک کول
1230,retten::V,σώζω,نجات ورکول
1231,bewachen::V,φρουρώ,ساتل
1232,bewachen::V,φρουρώ,حفاظت کول
1233,schützen::V,προστατεύω,ژغورل
1234,verteidigen::V,υπερασπίζω,دفاع کول
1235,sich schlagen::V,χτυπιέμαι,جنګېدل
1236,schießen::V,πυροβολώ,ویشتل
1237,siegen::V,νικώ,غالبېدل
1238,ärgern::V,τσαντίζω,خپه کول
1239,schlagen::V,χτυπώ,وهل
1240,treten::V,κλοτσώ,په لغته وهل
1241,stechen::V,τρυπώ,ټومبل
1242,stoßen::V,ωθώ,ټېل وهل
1243,stoßen::V,ωθώ,پوری وهل
1244,stoßen::V,σπρώχνω,ټېل وهل
1245,stoßen::V,σπρώχνω,پوری وهل
1246,stehlen::V,κλέβω,تښتول
1247,stehlen::V,κλέβω,غلا کول
1248,stören::V,διαταράσσω,ماتول
1249,belästigen::V,ενοχλώ,ځورول
1250,belästigen::V,ενοχλώ,تکلیف ورکول
1251,verbergen::V,κρύβω,پټول
1252,täuschen::V,παραπλανώ,تېرایستل
1253,täuschen::V,παραπλανώ,خطا ایستل
1254,betrügen::V,απατώ,غولول
1255,töten::V,σκοτώνω,وژل
1256,töten::V,σκοτώνω,مړ کول
1257,töten::V,θανατώνω,وژل
1258,töten::V,θανατώνω,مړ کول
1259,wohnen::V,μένω,اوسېدل
1260,wohnen::V,κατοικώ,اوسېدل
1261,arbeiten::V,δουλεύω,کار کول
1262,arbeiten::V,εργάζομαι,کار کول
1263,sammeln::V,μαζεύω,راټولول
1264,sammeln::V,μαζεύω,راغونډول
1265,sammeln::V,συλλέγω,راټولول
1266,sammeln::V,συλλέγω,راغونډول
1267,pflücken::V,κόβω,شکول
1268,jagen::V,κυνηγώ,ښکار کول
1269,fischen::V,ψαρεύω,کب نيول
1270,fassen::V,πιάνω,نیول
1271,fassen::V,πιάνω,ګیرول
1272,hüten::V,φυλάγω,پوول
1273,hüten::V,προσέχω,پوول
1274,treiben::V,οδηγώ,بیول
1275,anbinden::V,δένω,تړل
1276,füttern::V,ταΐζω,خوراک ورکول
1277,melken::V,αρμέγω,لوشل
1278,hacken::V,κόβω,پی کول
1279,gießen::V,ποτίζω,اوبه کول
1280,reifen::V,ωριμάζω,رسېدل
1281,zubereiten::V,ετοιμάζω,تیارول
1282,kochen::V,βράζω,پخول
1283,backen::V,ψήνω,پخول
1284,braten::V,τηγανίζω,وريتول
1285,umrühren::V,ανακατεύω,لړل
1286,stricken::V,πλέκω,اوبدل
1287,nähen::V,ράβω,ګنډل
1288,färben::V,βάφω,رنګول
1289,färben::V,χρωματίζω,رنګول
1290,reinigen::V,καθαρίζω,صافول
1291,waschen::V,πλένω,مینځل
1292,abwischen::V,σφουγγίζω,وچول
1293,spülen::V,ξεπλένω,کنګالول
1294,fegen::V,σκουπίζω,جارو کول
1295,kehren::V,σκουπίζω,جارو کول
1296,baden::V,κάνω μπάνιο,لمبېدل
1297,sich waschen::V,πλένομαι,ځان مينځل
1298,ausziehen::V,βγάζω,کښل
1299,ausziehen::V,βγάζω,ایستل
1300,anziehen::V,φορώ,اغوستل
1301,sich anziehen::V,ντύνομαι,کالی اغوستل
1302,kämmen::V,χτενίζω,ګمنځول
1303,schmücken::V,στολίζω,ښکلی کول
1304,sagen::V,λέω,وېل
1305,sprechen::V,μιλώ,وېل
1306,sprechen::V,μιλώ,غږېدل
1307,reden::V,μιλώ,ګړېدل
1308,reden::V,μιλώ,خبرې کول
1309,reden::V,κουβεντιάζω,ګړېدل
1310,reden::V,κουβεντιάζω,خبرې کول
1311,sich unterhalten::V,συνομιλώ,خبری کول
1312,sich unterhalten::V,κουβεντιάζω,خبری کول
1313,fragen::V,ρωτώ,پوښتنه کول
1314,bitten::V,ζητώ,غوښتل
1315,bitten::V,παρακαλώ,غوښتل
1316,erzählen::V,διηγούμαι,کيسه کول
1317,erzählen::V,διηγούμαι,حکايت کول
1318,mitteilen::V,πληροφορώ,خبرول
1319,mitteilen::V,πληροφορώ,خبر ورکول
1320,nennen::V,ονομάζω,نوم ايښودل
1321,rufen::V,φωνάζω,بلل
1322,prahlen::V,καυχιέμαι,لاپې وهل
1323,übersetzen::V,μεταφράζω,ژباړل
1324,übersetzen::V,μεταφράζω,ترجمه کول
1325,denken::V,σκέφτομαι,فکر کول
1326,glauben::V,πιστεύω,باور کول
1327,bemerken::V,παρατηρώ,لیدل
1328,erkennen::V,αναγνωρίζω,پېژندل
1329,begreifen::V,καταλαβαίνω,رسېدل
1330,begreifen::V,καταλαβαίνω,پوهېدل
1331,verstehen::V,ακούω,پوهېدل
1332,lernen::V,μαθαίνω,زده کول
1333,lernen::V,μαθαίνω,درس لوستل
1334,wissen::V,ξέρω,پوهېدل
1335,sich erinnern an::V,θυμάμαι,یادول
1336,sich erinnern an::V,θυμάμαι,په یاد راوړل
1337,vergessen::V,ξεχνώ,هېرول
1338,messen::V,μετρώ,اندازه کول
1339,zählen::V,μετρώ,شمارل
1340,rechnen::V,λογαριάζω,حسابول
1341,lesen::V,διαβάζω,لوستل
1342,malen::V,ζωγραφίζω,رسمول
1343,zeichnen::V,σχεδιάζω,رسمول
1344,schreiben::V,γράφω,لیکل
1345,besitzen::V,κατέχω,لرل
1346,kaufen::V,αγοράζω,رانیول
1347,verkaufen::V,πουλώ,خرڅول
1348,bezahlen::V,πληρώνω,تأدیه کول
