,Concept_ID,lbe,ru
760,achtzig::NUM,мяйцӏала,восемьдесят
761,neunzig::NUM,урчӏцӏала,девяносто
762,hundert::NUM,ттурш,сто
763,hundert::NUM,ттуршва,сто
764,tausend::NUM,азарва,тысяча
765,und::CNJ,-гу,и
766,oder::CNJ,я,или
767,oder::CNJ,я,либо
768,oder::CNJ,ягу,или
769,oder::CNJ,ягу,либо
770,stehen::V,ацӏан,стоять
771,sitzen::V,щяивкӏун икӏан,сидеть
772,liegen::V,утту нвхьуну икӏан,лежать
773,hängen::V,зурчӏай тӏун,висеть
774,werden::V,хьун,стать
775,passieren::V,хьун,случиться
776,beginnen::V,дайдишин,начаться
777,beginnen::V,дайдирхьуну дикӏан,начаться
778,enden::V,къуртал дан,кончиться
779,wechseln::V,даххана хьун,меняться
780,wechseln::V,даххана дуллан,меняться
781,aufgehen[Sonne]::V,буклай бур,взойти
782,untergehen[Sonne]::V,лаглай бур,зайти
783,scheinen[Sonne]::V,битан,светить
784,scheinen[Sonne]::V,чани буллан,светить
785,donnern::V,тӏий бур,греметь
786,wehen::V,бишлай бур,дуть
787,strömen::V,экьинан,литься
788,fließen::V,экьинан,течь
789,sich drehen::V,гьанан,вращаться
790,schwanken::V,хъюлчу тӏун,колебаться
791,schwanken::V,хӏуркку тӏун,колебаться
792,schwingen::V,хъюлчай тӏун,качаться
793,schwingen::V,хъюлчу тӏун,качаться
794,fallen::V,багьлан,падать
795,brennen::V,ччучлан,гореть
796,rauchen::V,пуркӏу тӏун,дымить
797,regnen::V,лачӏун,дождить
798,regnen::V,лачIлай дур,дождить
799,gefrieren::V,микӏ лачӏун,замерзнуть
800,tauen::V,баслан,таять
801,schmelzen::V,баслан,плавиться
802,trocknen::V,кьакьан,сохнуть
803,sieden::V,щаран,кипеть
804,faulen::V,аьллан,гнить
805,verfaulen::V,аьллан,сгнить
806,verfaulen::V,аьян,сгнить
807,reißen::V,ххя дукан,рваться
808,versinken::V,оькьлан,тонуть
809,versinken::V,оькьан,тонуть
810,vergehen::V,лялиян,проходить
811,erscheinen::V,буккан,появиться
812,erscheinen::V,загьир хьун,появиться
813,verschwinden::V,бат хьун,исчезнуть
814,verschwinden::V,акъа хьун,исчезнуть
815,sinken::V,чахь учин,спадать
816,abnehmen::V,чан хьун,уменьшиться
817,abnehmen::V,ссуссукьу хьун,уменьшиться
818,zunehmen::V,гьарза хьун,увеличиваться
819,steigen::V,гьаз хьун,подниматься
820,wachsen::V,ххяххан,расти
821,glänzen::V,цӏай буккан,блестеть
822,funkeln::V,цӏай-цӏай тӏун,сверкать
823,lärmen::V,чӏу буллан,шуметь
824,lärmen::V,аьлагъужа буллан,шуметь
825,läuten::V,занг ришлан,звонить
826,läuten::V,занг дуллан,звонить
827,klingeln::V,занг ришлан,звонить
828,klingeln::V,занг дуллан,звонить
829,brausen::V,никъащилан,бушевать
830,rauschen::V,щурщур тӏун,шелестеть
831,klingen::V,чӏу буклан,звучать
832,bellen::V,хӏап тӏун,лаять
833,blasen::V,уф тӏун,дунуть
834,pfeifen::V,щютӏа тӏун,свистеть
835,schreien::V,чӏу бан,кричать
836,stöhnen::V,угь-къак тӏун,стонать
837,zittern::V,зурзу чин,дрожать
838,zittern::V,зурзу тӏун,дрожать
839,leben::V,ялапар хъанан,жить
840,geboren werden::V,ан,родиться
841,atmen::V,ссихӏ ласлан,дышать
842,atmen::V,ссихӏ бигьлан,дышать
843,trinken::V,хӏачӏан,пить
844,trinken::V,хӏачӏлан,пить
845,essen::V,канан,есть
846,essen::V,канан,кушать
847,schlucken::V,кьюлтӏа тӏун,глотать
848,müde werden::V,аьхчӏин,устать
849,einschlafen::V,шанан икӏан,заснуть
850,schlafen::V,шанан,спать
851,aufwachen::V,чантӏ учин,проснуться
852,aufstehen::V,бизан,встать
853,sich erholen::V,бигьалаган,отдыхать
854,krank werden::V,къашай хьун,заболеть
855,krank sein::V,къашай хъанан,болеть
856,krank sein::V,къашавай икӏан,болеть
857,schmerzen::V,цӏун,болеть
858,husten::V,хъугьу чин,кашлять
859,husten::V,хъугьу тӏун,кашлять
860,genesen::V,хъин хьун,поправиться
861,genesen::V,сагъ лаган,поправиться
862,sterben::V,ивчӏан,умереть
863,umkommen::V,лиллан,погибнуть
864,umkommen::V,литӏлан,погибнуть
865,umkommen::V,ажал биян,погибнуть
866,umkommen::V,личӏи хьун,погибнуть
867,umkommen::V,иакьлу хьун,погибнуть
868,umkommen::V,ахир жан хъанан,погибнуть
869,umkommen::V,рухӏирачӏа икӏан,погибнуть
870,sich bewegen::V,сукку хьун,двигаться
871,sich rühren::V,сукку хьун,шевельнуться
872,sich erheben::V,бизан,встать
873,sich setzen::V,щяикӏан,сесть
874,sich setzen::V,щябикӏан,сесть
875,hinfallen::V,багьан,упасть
876,laufen::V,занан,ходить
877,schreiten::V,ша ласлан,шагать
878,spazierengehen::V,сайр буллан,гулять
879,eilen::V,анавар буккан,спешить
880,sich beeilen::V,анавар буккан,торопиться
881,sausen::V,никъа щилан,мчаться
882,sausen::V,никъа щун,мчаться
883,rennen::V,лечлан,бегать
884,springen::V,тӏанкӏ дан,прыгать
885,klettern::V,лахълан,лазать
886,schaukeln::V,гьайжак бигьлан,раскачиваться
887,kriechen::V,ххярк тӏун,ползать
888,schwimmen::V,гьузун,плавать
889,tauchen::V,лултту уккан,нырять
890,rudern::V,бяхлан,грести
891,rudern::V,батӏлан,грести
892,rudern::V,ххялаххи дуклан,грести
893,fahren::V,гьан,ехать
894,fliegen::V,лехлан,летать
895,gehen::V,нан,идти
896,weggehen::V,ялагьан,уйти
897,abfahren::V,гьан,отправиться
898,anhalten::V,бацӏан,остановиться
899,hineingehen::V,буххан,входить
900,eintreten::V,буххан,войти
901,kommen::V,учӏан,прийти
902,ankommen::V,биян,прибыть
903,ankommen::V,бучӏан,прибыть
904,zurückkommen::V,зана хъун,возвратиться
905,zurückkommen::V,зана бикӏан,возвратиться
906,bleiben::V,личӏан,остаться
907,warten::V,ялугьлан,ждать
908,erwarten::V,ялугьлан,ожидать
909,suchen::V,луглан,искать
910,finden::V,лякъин,найти
911,versuchen::V,ххал буллан,пытаться
912,vorbereiten::V,хӏадур бан,подготовить
913,lieben::V,эшкьи хьуиу бикӏан,любить
914,mögen::V,ххиран бикӏан,любить
915,lachen::V,хъян,смеяться
916,weinen::V,аьтӏун,плакать
917,schimpfen::V,дяъван,ругаться
918,schimpfen::V,ссугайи агьан,ругаться
919,sich ärgern::V,ссибизлан,сердиться
920,sich fürchten::V,ингъауслан,бояться
921,fürchten::V,хӏучӏ тӏун,бояться
922,fliehen::V,ака бан,убегать
923,flüchten::V,лихъан,убежать
924,sehen::V,чӏалан,видеть
925,anschauen::V,урган,посмотреть
926,ansehen::V,буруглан,смотреть
927,hören::V,баллан,слышать
928,zuhören::V,вичӏи дихьлан,слушать
929,probieren::V,тӏин ххал буллан,пробовать
930,riechen::V,ссунтӏа тӏун,нюхать
931,fühlen::V,дакӏнил буслан,чувствовать
932,scheinen::V,ххан,казаться
933,scheinen::V,бизан,казаться
934,scheinen::V,ххан бикӏлай бикӏан,казаться
935,vernehmen::V,баян,услышать
936,frieren::V,лигьулул хъанан,мерзнуть
937,tun::V,бан,делать
938,können::V,хьун,мочь
939,können::V,хьун,уметь
940,anfangen::V,дайдишин,начать
941,beenden::V,къуртал бан,закончить
942,aufhören::V,кьабагьан,перестать
943,gelingen::V,бюхъан,удаться
944,öffnen::V,тӏитӏин,открыть
945,schließen::V,лакьин,закрыть
946,stellen::V,дацӏан дан,поставить
947,stellen::V,бишин,поставить
948,setzen::V,щяитан,посадить
949,legen::V,бишин,класть
950,berühren::V,ка щун,трогать
951,verbinden::V,бахӏин,связать
952,verbinden::V,дахӏин,связать
953,bedecken::V,ялтту бущин,покрыть
954,bedecken::V,ялтту бакьин,покрыть
955,aufhängen::V,лахъан,повесить
956,anzünden::V,лахъан,зажечь
957,aufheben::V,гьаз бан,поднять
958,zurücklassen::V,кьаитан,оставить
959,zurücklassen::V,битан,оставить
960,verlieren::V,дакъа дан,потерять
961,fallen lassen::V,рутан,уронить
962,machen::V,дан,сделать
963,herstellen::V,яраг ишла бувиу бан,изготовить
964,bauen::V,дан,строить
965,reparieren::V,дакьин дан,чинить
966,verbessern::V,ххуй дан,улучшить
967,ändern::V,баххана бан,изменить
968,graben::V,дуклан,копать
969,beugen::V,лахӏан бан,согнуть
970,beugen::V,кьус бикӏан,согнуть
971,biegen::V,баччин,погнуть
972,biegen::V,лахӏан бан,погнуть
973,drehen::V,гьанан,вертеть
974,wenden::V,кӏура баен бан,повернуть
975,umdrehen::V,кӏура баен бан,перевернуть
976,heben::V,гьаз бан,поднимать
977,hochheben::V,гьаз бан,поднять
978,ergreifen::V,хъап дан,схватить
979,ergreifen::V,хъап увиу угьан,схватить
980,halten::V,бугьлан,держать
981,drücken::V,кьюч бигьлан,нажимать
982,schieben::V,щун,толкать
983,lecken::V,ланцӏа тӏун,лизать
984,beißen::V,хъапа тӏун,кусать
985,beißen::V,кьацӏа тӏун,кусать
986,abreißen::V,буцан,оторвать
987,abschneiden::V,бухъан,отрезать
988,abschneiden::V,кьукьин,отрезать
989,binden::V,бахӏин,вязать
990,binden::V,дахӏин,вязать
991,brechen::V,гъагъан,сломать
992,klopfen::V,кьутӏа тӏун,стучать
993,hauen::V,рищун,бить
994,kleben::V,лачӏун буллан,клеить
995,reiben::V,ссуку буллан,тереть
996,streichen::V,дугъан,намазать
997,streichen::V,аьгъу дан,намазать
998,schneiden::V,духълан,резать
999,schneiden::V,кьукьлан,резать
1000,schütteln::V,хъюлчу буллан,трясти
1001,schwenken::V,палцӏ дуллан,махать
1002,schütten::V,рутӏин,налить
1003,füllen::V,буцӏин бан,наполнить
1004,einwickeln::V,кай-кай бан,завернуть
1005,tragen::V,ларсун занан,нести
1006,tragen::V,ларсун ачин,нести
1007,schleppen::V,ххилан,тащить
1008,aufbewahren::V,ядан,хранить
1009,aufbewahren::V,ядуллан,хранить
1010,werfen::V,личин,бросать
1011,fangen::V,бугьан,ловить
1012,fangen::V,бугьлан,ловить
1013,verstecken::V,ладитан,спрятать
1014,verstecken::V,кьюлтӏ дан,спрятать
1015,verstecken::V,дахьлаган дан,спрятать
1016,teilen::V,бачӏин,разделить
1017,teilen::V,бутӏа бан,разделить
1018,schicken::V,тӏайла буккан,посылать
1019,bringen::V,диян дан,принести
1020,hinzufügen::V,ххи бан,добавить
1021,bekommen::V,ласун,достать
1022,erhalten::V,ласун,получить
1023,nehmen::V,ласун,взять
1024,wählen::V,бувчӏин,выбрать
1025,auswählen::V,бувчӏин,отобрать
1026,auswählen::V,язи бугьан,отобрать
1027,bewahren::V,ядан,сохранить
1028,behindern::V,дайщишруду дуллан,препятствовать
1029,verderben::V,зия дан,испортить
1030,beschädigen::V,зарал буллан,повредить
1031,zerbrechen::V,гьагъан,разбить
1032,zerbrechen::V,гьагъан бан,разбить
1033,zerreißen::V,ххяхха дуккан,разорвать
1034,zerstören::V,лекьан дан,разрушить
1035,verbrennen::V,ччуччин,сжечь
1036,geben::V,дулун,дать
1037,reichen::V,дулун,передать
1038,schenken::V,пишкаш дан,дарить
1039,schenken::V,багъишла дан,дарить
1040,schenken::V,ихӏсандалун дуллун,дарить
1041,versprechen::V,банна чин,обещать
1042,loben::V,цӏа дан,хвалить
1043,küssen::V,ппай тӏун,целовать
1044,wiegen::V,гьуркку тӏун,качать
1045,wiegen::V,гьуркку буллан,качать
1046,wiegen::V,гьуркку бан,качать
1047,wecken::V,чантӏ учин ан,разбудить
1048,zeigen::V,ккаккан бан,показать
1049,führen::V,буцин,вести
1050,lehren::V,лахьхьин бан,учить
1051,lehren::V,лахьхьин буллан,учить
1052,unterrichten::V,дарс дишаван,преподавать
1053,aufziehen::V,хъуна ан,воспитать
1054,aufziehen::V,тарбия ан,воспитать
1055,leiten::V,каялувшиву дан,руководить
1056,einladen::V,хъамалу оьвчин,пригласить
1057,vereinigen::V,ца бан,объединить
1058,besuchen::V,ялун уххан,посетить
1059,treffen::V,хьуна бакьин,встретить
1060,sich versammeln::V,батӏин,собраться
1061,spielen::V,тӏуркӏу тӏун,играть
1062,singen::V,балай тӏун,петь
1063,tanzen::V,къавтӏун,плясать
1064,tanzen::V,къавтӏун,танцевать
1065,sich trennen::V,ппив хьун,расстаться
1066,verlassen::V,увккун гьан,покинуть
1067,retten::V,ххассал бан,спасти
1068,bewachen::V,къарал бан,охранять
1069,schützen::V,ябан,уберегать
1070,verteidigen::V,буруччин,защитить
1071,sich schlagen::V,биян,драться
1072,schießen::V,битлан,стрелять
1073,siegen::V,ххув хьун,победить
1074,siegen::V,ххувшаву ласун,победить
1075,ärgern::V,ссибизан уллан,сердить
1076,schlagen::V,рищун,ударить
1077,stechen::V,кьутӏин,уколоть
1078,stoßen::V,щун,толкнуть
1079,stehlen::V,дацин,украсть
1080,stören::V,кьючин,помешать
1081,belästigen::V,бизар уллан,надоедать
1082,verbergen::V,лабитан,скрыть
1083,verbergen::V,кӏучӏ бан,скрыть
1084,täuschen::V,хъяврин ан,обмануть
1085,betrügen::V,аьикьин ан,смошенничать
1086,töten::V,ивчӏан,убить
1087,wohnen::V,оьрму бутлан,проживать
1088,arbeiten::V,зун,работать
1089,sammeln::V,ттихӏин,собрать
1090,sammeln::V,вив дишин,собрать
1091,pflücken::V,риттун,рвать
1092,pflücken::V,риттун,срывать
1093,jagen::V,авли занан,охотиться
1094,fischen::V,чавахъру бугьлан,рыбачить
1095,fassen::V,бугьан,поймать
1096,hüten::V,урттуйн бакьлан,пасти
1097,treiben::V,дачин дуллан,гнать
1098,treiben::V,лихъан буллан,гнать
1099,anbinden::V,бахӏин,привязать
1100,füttern::V,канаки буллан,кормить
1101,melken::V,ттизин,доить
1102,hacken::V,мюрш буллан,рубить
1103,hacken::V,мюрш бан,рубить
1104,gießen::V,щин дишин,полить
1105,reifen::V,диян,созреть
1106,zubereiten::V,хӏадур дан,приготовить
1107,zubereiten::V,хӏадур бан,приготовить
1108,kochen::V,шашан,варить
1109,kochen::V,шашан дуллан,варить
1110,backen::V,бишлан,печь
1111,backen::V,шахьлан,печь
1112,braten::V,цӏарайх дуллан,жарить
1113,umrühren::V,хӏала бан,перемешать
1114,stricken::V,щащлан,вязать
1115,stricken::V,щащан,вязать
1116,nähen::V,дуруххан,шить
1117,färben::V,ранг щун,покрасить
1118,reinigen::V,марцӏ бан,очистить
1119,waschen::V,шюшин,стирать
1120,abwischen::V,лишин,вытереть
1121,spülen::V,вилаган,полоскать
1122,fegen::V,башин,подметать
1123,kehren::V,бахьлан,мести
1124,baden::V,щинавун учӏлан,купаться
1125,sich waschen::V,диссун,мыться
1126,sich waschen::V,лажин диссун,мыться
1127,sich waschen::V,лажин дислан,мыться
1128,sich waschen::V,биссун,мыться
1129,sich waschen::V,чурх бислан,мыться
1130,ausziehen::V,ликкан,снять
1131,anziehen::V,лаххан,надеть
1132,sich anziehen::V,янна лаххан,одеться
1133,kämmen::V,ттарал дуккан,причесать
1134,schmücken::V,чӏюлу бан,украсить
1135,sagen::V,учин,сказать
1136,sprechen::V,гъалгъа тӏун,говорить
1137,reden::V,гъалгъа тӏун,разговаривать
1138,sich unterhalten::V,гъалгъа тӏун,беседовать
1139,fragen::V,цӏуххин,спросить
1140,bitten::V,тавакъю буллан,просить
1141,erzählen::V,хавар бусан,рассказать
1142,mitteilen::V,баян бан,сообщить
1143,mitteilen::V,хавар бан,сообщить
1144,nennen::V,цӏа дизан,назвать
1145,rufen::V,оьвтӏун,звать
1146,prahlen::V,цӏа дуллан,хвастаться
1147,übersetzen::V,таржума бан,перевести
1148,denken::V,пикри буллан,думать
1149,glauben::V,вих хьун,верить
1150,bemerken::V,хӏисав хъун,заметить
1151,erkennen::V,увчӏин,узнать
1152,begreifen::V,бувчӏин,понять
1153,begreifen::V,бувчӏин,постичь
1154,lernen::V,лахьлан,учиться
1155,lernen::V,лахьхьин,учиться
1156,wissen::V,кӏулну бикӏан,знать
1157,wissen::V,хавар бикӏан,знать
1158,sich erinnern an::V,дакӏнин бутан,вспомнить
1159,vergessen::V,хъама битан,забыть
1160,messen::V,дуцин дуллан,мерить
1161,messen::V,дуцин дан,мерить
1162,zählen::V,дуккин,считать
1163,rechnen::V,хӏисав дан,считать
1164,lesen::V,ккалан,читать
1165,malen::V,сурат дуллан,рисовать
1166,zeichnen::V,сурат дуллан,рисовать
1167,schreiben::V,чичин,писать
1168,schreiben::V,чичлан,писать
1169,besitzen::V,дуну икӏан,иметь
1170,besitzen::V,дуну дикӏан,иметь
1171,besitzen::V,заллуну икӏан,иметь
1172,kaufen::V,машан ласун,купить
1173,verkaufen::V,баххан,продать
1174,bezahlen::V,арцу дулун,заплатить
1175,bezahlen::V,багьа булун,заплатить
1176,zahlen::V,арцу дулун,платить
1177,zahlen::V,багьа булун,платить
1178,beherrschen::V,дуну икӏан,владеть
1179,beherrschen::V,заллуну икӏан,владеть
1180,ertragen::V,бухӏан,вытерпеть
1181,Leber::N,,печень
1182,Moor::N,,болото
1183,Anhöhe::N,,возвышенность
1184,Bucht::N,,бухта
1185,Barsch::N,,окунь
1186,Hecht::N,,щука
1187,Laus::N,,вошь
1188,Ruf::N,,зов
1189,Platz::N,,пространство
1190,Kante::N,,ребро
1191,Größe::N,,размер
1192,Menge::N,,количество
1193,Figur::N,,фигура
1194,Tasche::N,,сумка
1195,Öl::N,,масло
1196,Schuh::N,,ботинок
1197,Leine::N,,поводок
1198,König::N,,король
1199,fein::A,,тонкий
1200,auf einmal::ADV,,сразу
1201,bald::ADV,,скоро
1202,einst::ADV,,однажды
1203,schon::ADV,,уже
1204,sie::PRN,,они
1205,siebzig::NUM,,семьдесят
1206,klirren::V,,звякать
1207,heulen::V,,выть
1208,rühren::V,,растрогать
1209,zu sehen sein::V,,виднеться
1210,wollen::V,,хотеть
1211,geraten::V,,оказаться
1212,kratzen::V,,скрести
1213,stecken::V,,воткнуть
1214,schleifen::V,,точить
1215,rütteln::V,,шатать
1216,ziehen::V,,тянуть
1217,packen::V,,схватить
1218,wünschen::V,,желать
1219,zudecken::V,,накрыть
1220,antreiben::V,,подгонять
1221,lassen::V,,заставить
1222,treten::V,,пинать
1223,verstehen::V,,услышать
