,Concept_ID,de,be
241,Neuigkeit::N,Neuigkeit,навіна
242,Name::N,Name,імя
243,Rätsel::N,Rätsel,загадка
244,Rede::N,Rede,прамова
245,Sprache::N,Sprache,мова
246,Stimme::N,Stimme,голас
247,Wort::N,Wort,слова
248,Zeichen::N,Zeichen,знак
249,Ruf::N,Ruf,кліч
250,Lärm::N,Lärm,шум
251,Laut::N,Laut,гук
252,Ton::N,Ton,гучанне
253,Lied::N,Lied,песня
254,Ruhe::N,Ruhe,спакой
255,Leute::N,Leute,людзі
256,Volk::N,Volk,народ
257,Arbeit::N,Arbeit,праца
258,Arbeit::N,Arbeit,работа
259,Gast::N,Gast,госць
260,Geschenk::N,Geschenk,падарунак
261,Spiel::N,Spiel,гульня
262,Gesellschaft::N,Gesellschaft,таварыства
263,Hilfe::N,Hilfe,дапамога
264,Freund::N,Freund,друг
265,Freund::N,Freund,сябар
266,Kamerad::N,Kamerad,прыяцель
267,Angelegenheit::N,Angelegenheit,справа
268,Anzahl::N,Anzahl,колькасць
269,Art::N,Art,від
270,Stück::N,Stück,кусок
271,Stück::N,Stück,кавалак
272,Teil::N,Teil,частка
273,Hälfte::N,Hälfte,палова
274,Hälfte::N,Hälfte,палавіна
275,Kreis::N,Kreis,круг
276,Kreuz::N,Kreuz,крыж
277,Linie::N,Linie,лінія
278,Strich::N,Strich,рыса
279,Abstand::N,Abstand,прамежак
280,Entfernung::N,Entfernung,адлегласць
281,Gegend::N,Gegend,мясцовасць
282,Platz::N,Platz,месца
283,Ort::N,Ort,месца
284,Seite::N,Seite,бок
285,Mitte::N,Mitte,сярэдзіна
286,Gegenstand::N,Gegenstand,прадмет
287,Sache::N,Sache,рэч
288,Rand::N,Rand,край
289,Kante::N,Kante,руб
290,Kante::N,Kante,кант
291,Ecke::N,Ecke,вугал
292,Spitze::N,Spitze,кончык
293,Ende::N,Ende,канец
294,Loch::N,Loch,дзірка
295,Winkel::N,Winkel,вугал
296,Muster::N,Muster,узор
297,Größe::N,Größe,памер
298,Länge::N,Länge,даўжыня
299,Höhe::N,Höhe,вышыня
300,Gewicht::N,Gewicht,вага
301,Menge::N,Menge,колькасць
302,Haufen::N,Haufen,куча
303,Reihe::N,Reihe,рад
304,Boot::N,Boot,лодка
305,Ruder::N,Ruder,вясло
306,Schlitten::N,Schlitten,сані
307,Ski::N,Ski,лыжа
308,Lagerfeuer::N,Lagerfeuer,вогнішча
309,Last::N,Last,цяжар
310,Gang::N,Gang,ход
311,Schritt::N,Schritt,шаг
312,Schritt::N,Schritt,крок
313,Norden::N,Norden,поўнач
314,Süden::N,Süden,поўдзень
315,Westen::N,Westen,захад
316,Osten::N,Osten,усход
317,Holz::N,Holz,дрэва
318,Holz::N,Holz,драўніна
319,Brett::N,Brett,дошка
320,Platte::N,Platte,пліта
321,Stütze::N,Stütze,падпорка
322,Stange::N,Stange,жэрдка
323,Stock::N,Stock,палка
324,Stab::N,Stab,шост
325,Rohr::N,Rohr,труба
326,Haus::N,Haus,дом
327,Heim::N,Heim,дом
328,Heim::N,Heim,хата
329,Ofen::N,Ofen,печ
330,Fußboden::N,Fußboden,падлога
331,Tisch::N,Tisch,стол
332,Stuhl::N,Stuhl,стул
333,Stuhl::N,Stuhl,крэсла
334,Wiege::N,Wiege,калыска
335,Bett::N,Bett,ложак
336,Bett::N,Bett,пасцель
337,Regal::N,Regal,паліца
338,Kiste::N,Kiste,скрынка
339,Fenster::N,Fenster,акно
340,Tür::N,Tür,дзверы
341,Tor::N,Tor,вароты
342,Zaun::N,Zaun,агароджа
343,Dach::N,Dach,дах
344,Leiter::N,Leiter,лесвіца
345,Besen::N,Besen,мятла
346,Spaten::N,Spaten,лапата
347,Spaten::N,Spaten,жалязняк
348,Schaufel::N,Schaufel,шуфлік
349,Schaufel::N,Schaufel,лапатка
350,Gabel::N,Gabel,відэлец
351,Löffel::N,Löffel,лыжка
352,Messer::N,Messer,нож
353,Nagel::N,Nagel,цвік
354,Netz::N,Netz,сетка
355,Haken::N,Haken,крук
356,Griff::N,Griff,ручка
357,Schloss::N,Schloss,замок
358,Bild::N,Bild,карціна
359,Figur::N,Figur,фігура
360,Puppe::N,Puppe,лялька
361,Beutel::N,Beutel,мяшок
362,Bündel::N,Bündel,вязка
363,Tasche::N,Tasche,торба
364,Eimer::N,Eimer,вядро
365,Deckel::N,Deckel,накрыўка
366,Geschirr::N,Geschirr,пасуда
367,Sack::N,Sack,мех
368,Tasse::N,Tasse,кубак
369,Topf::N,Topf,каструля
370,Kessel::N,Kessel,кацёл
371,Essen::N,Essen,ежа
372,Nahrung::N,Nahrung,харч
373,Speise::N,Speise,страва
374,Fleisch::N,Fleisch,мяса
375,Getreide::N,Getreide,збожжа
376,Brei::N,Brei,каша
377,Brot::N,Brot,хлеб
378,Scheibe::N,Scheibe,луста
379,Scheibe::N,Scheibe,скібка
380,Fett::N,Fett,тлушч
381,Butter::N,Butter,масла
382,Öl::N,Öl,алей
383,Salz::N,Salz,соль
384,Suppe::N,Suppe,суп
385,Honig::N,Honig,мёд
386,Milch::N,Milch,малако
387,Tee::N,Tee,чай
388,Tee::N,Tee,гарбата
389,Leder::N,Leder,скура
390,Wolle::N,Wolle,воўна
391,Stoff::N,Stoff,тканіна
392,Nadel::N,Nadel,іголка
393,Faden::N,Faden,нітка
394,Knopf::N,Knopf,гузік
395,Knoten::N,Knoten,вузел
396,Farbe::N,Farbe,фарба
397,Kleidung::N,Kleidung,адзенне
398,Hemd::N,Hemd,кашуля
399,Kragen::N,Kragen,каўнер
400,Ärmel::N,Ärmel,рукаў
401,Hose::N,Hose,штаны
402,Gürtel::N,Gürtel,пояс
403,Mütze::N,Mütze,шапка
404,Schuh::N,Schuh,чаравік
405,Stiefel::N,Stiefel,бот
406,Ring::N,Ring,кольца
407,Band::N,Band,стужка
408,Kamm::N,Kamm,расчоска
409,Spiegel::N,Spiegel,люстра
410,Riemen::N,Riemen,рэмень
411,Schnur::N,Schnur,вяроўка
412,Leine::N,Leine,павадок
413,Decke::N,Decke,коўдра
414,Kissen::N,Kissen,падушка
415,Tuch::N,Tuch,хустка
416,Handtuch::N,Handtuch,ручнік
417,Kraft::N,Kraft,сіла
418,Stärke::N,Stärke,моц
419,Gesundheit::N,Gesundheit,здароўе
420,Krankheit::N,Krankheit,хвароба
421,Schmerz::N,Schmerz,боль
422,Wunde::N,Wunde,рана
423,Fieber::N,Fieber,гарачка
424,Fieber::N,Fieber,ліхаманка
425,Arznei::N,Arznei,лекі
426,Brücke::N,Brücke,мост
427,Brunnen::N,Brunnen,калодзеж
428,Weide::N,Weide,паша
429,Pfad::N,Pfad,сцежка
430,Weg::N,Weg,шлях
431,Weg::N,Weg,дарога
432,Straße::N,Straße,вуліца
433,Dorf::N,Dorf,вёска
434,Stadt::N,Stadt,горад
435,Brief::N,Brief,ліст
436,Brief::N,Brief,пісьмо
437,Buch::N,Buch,кніга
438,Buchstabe::N,Buchstabe,літара
439,Zeitung::N,Zeitung,газета
440,Leben::N,Leben,жыццё
441,Tod::N,Tod,смерць
442,Grab::N,Grab,магіла
443,Kirche::N,Kirche,касцёл
444,Kirche::N,Kirche,царква
445,Sünde::N,Sünde,грэх
446,Gott::N,Gott,бог
447,Arbeiter::N,Arbeiter,рабочы
448,Chef::N,Chef,начальнік
449,Meister::N,Meister,майстар
450,Arzt::N,Arzt,урач
451,Lehrer::N,Lehrer,настаўнік
452,Geld::N,Geld,грошы
453,Geschäft::N,Geschäft,заняцце
454,Laden::N,Laden,крама
455,Laden::N,Laden,магазін
456,Preis::N,Preis,цана
457,Ware::N,Ware,тавар
458,Nutzen::N,Nutzen,выгада
459,Reichtum::N,Reichtum,багацце
460,Welt::N,Welt,свет
461,Land::N,Land,краіна
462,Staat::N,Staat,дзяржава
463,König::N,König,кароль
464,Macht::N,Macht,улада
465,Grenze::N,Grenze,граніца
466,Krieg::N,Krieg,вайна
467,Feind::N,Feind,вораг
468,Gewalt::N,Gewalt,насілле
469,Kampf::N,Kampf,барацьба
470,Bogen[Waffe]::N,Bogen,лук
471,Pfeil::N,Pfeil,страла
472,Gewehr::N,Gewehr,ружжо
473,Fehler::N,Fehler,памылка
474,Lüge::N,Lüge,хлусня
475,Schaden::N,Schaden,шкода
476,Unglück::N,Unglück,ліха
477,Unglück::N,Unglück,бядота
478,Schuld::N,Schuld,віна
479,Alter::N,Alter,узрост
480,Schluss::N,Schluss,канец
481,Zeit::N,Zeit,час
482,Tag::N,Tag,дзень
483,Morgen::N,Morgen,ранак
484,Morgen::N,Morgen,раніца
485,Mittag::N,Mittag,паўдня
486,Mittag::N,Mittag,поўдзень
487,Abend::N,Abend,вечар
488,Nacht::N,Nacht,ноч
489,Woche::N,Woche,тыдзень
490,Monat::N,Monat,месяц
491,Jahr::N,Jahr,год
492,Frühling::N,Frühling,вясна
493,Sommer::N,Sommer,лета
494,Herbst::N,Herbst,восень
495,Winter::N,Winter,зіма
496,Januar::N,Januar,студзень
497,Februar::N,Februar,люты
498,März::N,März,сакавік
499,April::N,April,красавік
500,Mai::N,Mai,май
501,Mai::N,Mai,травень
502,Juni::N,Juni,чэрвень
503,Juli::N,Juli,ліпень
504,August::N,August,жнівень
505,September::N,September,верасень
506,Oktober::N,Oktober,кастрычнік
507,November::N,November,лістапад
508,Dezember::N,Dezember,снежань
509,Montag::N,Montag,панядзелак
510,Dienstag::N,Dienstag,аўторак
511,Mittwoch::N,Mittwoch,серада
512,Donnerstag::N,Donnerstag,чацвер
513,Freitag::N,Freitag,пятніца
514,Samstag::N,Samstag,субота
515,Sonntag::N,Sonntag,нядзеля
516,groß::A,groß,вялікі
517,klein::A,klein,маленькі
518,lang::A,lang,доўгі
519,kurz::A,kurz,кароткі
520,breit::A,breit,шырокі
521,schmal::A,schmal,вузкі
522,dicht::A,dicht,густы
523,dick[Gegenstand]::A,dick,тоўсты
524,dünn::A,dünn,тонкі
525,fein::A,fein,тонкі
526,fest::A,fest,моцны
527,flach::A,flach,плоскі
528,glatt::A,glatt,гладкі
529,hart::A,hart,цвёрды
530,weich::A,weich,мяккі
531,rund::A,rund,круглы
532,spitz::A,spitz,спічасты
533,spitz::A,spitz,востраканцовы
534,scharf::A,scharf,востры
535,stumpf::A,stumpf,тупы
536,schwer::A,schwer,цяжкі
537,schön::A,schön,прыгожы
538,heiß::A,heiß,гарачы
539,warm::A,warm,цёплы
540,kalt::A,kalt,холадны
541,kühl::A,kühl,халаднаваты
542,frisch::A,frisch,свежы
543,feucht::A,feucht,вільготны
544,nass::A,nass,мокры
545,trocken::A,trocken,сухі
546,voll::A,voll,поўны
547,leer::A,leer,пусты
548,offen::A,offen,адкрыты
549,offen::A,offen,адчынены
550,geschlossen::A,geschlossen,закрыты
551,geschlossen::A,geschlossen,зачынены
552,sauber::A,sauber,чысты
553,schmutzig::A,schmutzig,брудны
554,roh::A,roh,сыры
555,reif::A,reif,спелы
556,lecker::A,lecker,смачны
557,süß::A,süß,салодкі
558,bitter::A,bitter,горкі
559,sauer::A,sauer,кіслы
560,hell::A,hell,светлы
561,dunkel::A,dunkel,цёмны
562,schwarz::A,schwarz,чорны
563,weiß::A,weiß,белы
564,rot::A,rot,чырвоны
565,gelb::A,gelb,жоўты
566,blau::A,blau,сіні
567,grün::A,grün,зялёны
568,grau::A,grau,шэры
569,bunt::A,bunt,пяресты
570,billig::A,billig,танны
571,teuer::A,teuer,дарагі
572,wertvoll::A,wertvoll,цэнны
573,wertvoll::A,wertvoll,каштоўны
574,blind::A,blind,сляпы
575,taub::A,taub,глухі
576,kräftig::A,kräftig,магутны
577,stark::A,stark,сільны
578,schwach::A,schwach,слабы
