,Concept_ID,kl,uz
730,eins::NUM,ataaseq,bir
731,zwei::NUM,marluk,ikki
732,drei::NUM,pingasut,uch
733,vier::NUM,sisamat,to'rt
734,vier::NUM,qajuusat,to'rt
735,fünf::NUM,tallimat,besh
736,sechs::NUM,arfineq,olti
737,sechs::NUM,arfinillit,olti
738,sieben::NUM,arfineq-marluk,etti
739,acht::NUM,arfineq pingasut,sakkiz
740,neun::NUM,qulingiluat,to'qqiz
741,neun::NUM,arfineq sisamat,to'qqiz
742,zehn::NUM,qulit,o'n
743,elf::NUM,aqqaneq,o'n bir
744,zwölf::NUM,aqqaneq-marluk,o'n ikki
745,zwanzig::NUM,tyve,yigirma
746,dreißig::NUM,tredive,o'ttiz
747,dreißig::NUM,pingasunik qulillit,o'ttiz
748,vierzig::NUM,fyrre,qirq
749,fünfzig::NUM,halvtreds,ällik
750,fünfzig::NUM,tallimanik qulillit,ällik
751,sechzig::NUM,tres,oltmish
752,siebzig::NUM,halvfjerds,etmish
753,achtzig::NUM,firs,sakson
754,neunzig::NUM,halvfems,to'qson
755,hundert::NUM,et hundrede,yuz
756,tausend::NUM,et tusinde,ming
757,und::CNJ,aamma,va
758,oder::CNJ,imalluunnit,yo
759,stehen::V,sikingavoq,turmoq
760,sitzen::V,ingippoq,o'tirmoq
761,liegen::V,nalavoq,yotmoq
762,liegen::V,aqupivoq,yotmoq
763,hängen::V,nivinngarpaa,osilmoq
764,werden::V,pinngorpoq,bo'lmoq
765,passieren::V,pivoq,bo'lib o'tmoq
766,beginnen::V,aallarnerpaa,boshlanmoq
767,enden::V,naggaserpaa,bitmoq
768,wechseln::V,immikkut ilivoq,o'zgarmoq
769,untergehen[Sonne]::V,ilioqqaasoq,botmoq
770,scheinen[Sonne]::V,qinnorpoq,yaraqlamoq
771,scheinen[Sonne]::V,qinngorpoq,yaraqlamoq
772,donnern::V,kalleq,gulduramoq
773,wehen::V,timmivoq,elpimoq
774,sich drehen::V,ipippaa,aylanmoq
775,schwanken::V,aalavoq,qoqilmoq
776,schwingen::V,issakajaat or issakatsiaarut,lopillamoq
777,fallen::V,quasivaa,tushmoq
778,brennen::V,seerpoq,yonmoq
779,brennen::V,uuppaa,yonmoq
780,rauchen::V,pujoorpoq,tutamoq
781,regnen::V,siallerpoq,yomg'ir yog'moq
782,gefrieren::V,qiulerpoq,muzlamoq
783,tauen::V,aappoq,ärimoq
784,schmelzen::V,aappoq,ärimoq
785,schmelzen::V,aatsippaa,ärimoq
786,trocknen::V,panerserpaa,qurimoq
787,sieden::V,qalappoq,qaynamoq
788,reißen::V,qulli,qayt qilmoq
789,reißen::V,alittorpaa,qayt qilmoq
790,reißen::V,kimillanneq,qayt qilmoq
791,versinken::V,kivivaa,g'arq bo'lmoq
792,versinken::V,apparpoq,g'arq bo'lmoq
793,vergehen::V,qaangerpaa,o'tmoq
794,vergehen::V,sarsuppoq,o'tmoq
795,erscheinen::V,takutippoq,zuhur ätmoq
796,sinken::V,kivivaa,pasaymoq
797,sinken::V,apparpoq,pasaymoq
798,abnehmen::V,ikillipput,kamaymoq
799,zunehmen::V,allisippaa,urchimoq
800,steigen::V,allisippaa,oshmoq
801,wachsen::V,allivoq,o'smoq
802,glänzen::V,qinngorpoq,porlamoq
803,glänzen::V,qinnorpoq,porlamoq
804,funkeln::V,uisorilavoq,yalt ätmoq
805,läuten::V,avilualaarpoq,jiringlamoq
806,klingeln::V,aviluarpoq,jiringlamoq
807,klingeln::V,aviluarpaluppoq,jiringlamoq
808,brausen::V,ittuk,vag'illamoq
809,brausen::V,ittuppoq,vag'illamoq
810,brausen::V,ittuppaluppoq,vag'illamoq
811,bellen::V,qiluppoq,hurmoq
812,heulen::V,maarpoq,uvlamoq
813,heulen::V,maalavoq,uvlamoq
814,heulen::V,miaggoorpoq,uvlamoq
815,blasen::V,aporneq,puflamoq
816,pfeifen::V,siggartartitsivoq,xushtak chalmoq 
817,pfeifen::V,siorsulavoq,xushtak chalmoq 
818,schreien::V,suaarpoq,qiyqirmoq
819,stöhnen::V,nipiliorpoq,nola qilmoq
820,stöhnen::V,nipilliorpoq,nola qilmoq
821,zittern::V,qarsulivik,titramoq
822,leben::V,inuuvoq,yashamoq
823,geboren werden::V,inuuvoq,tug'ilmoq
824,geboren werden::V,inunngorpoq,tug'ilmoq
825,atmen::V,anersaarpoq,nafas chiqarmoq
826,trinken::V,imerpoq,ichmoq
827,essen::V,tamorpoq,emoq
828,schlucken::V,tuluarnaq,yutmoq
829,einschlafen::V,sinippoq,uxlab qolmoq
830,schlafen::V,sinik,uxlamoq
831,aufwachen::V,iterpoq,uyg'onmoq
832,aufwachen::V,eqqumavoq,uyg'onmoq
833,aufstehen::V,makippoq,qo'pmoq
834,sich erholen::V,qasuerserpoq,dam olmoq
835,schmerzen::V,anneraa,og'rimoq
836,schmerzen::V,annernarpoq,og'rimoq
837,husten::V,quersorpoq,yo'talmoq
838,genesen::V,ajunngissivoq,tuzalmoq
839,genesen::V,ilisimmarpoq,tuzalmoq
840,genesen::V,ilorrippoq,tuzalmoq
841,sterben::V,toquvoq,o'lmoq
842,sich bewegen::V,ingerlavoq,harakat qilmoq
843,sich setzen::V,ingippoq,o'tirmoq
844,laufen::V,arpappoq,yurmoq
845,schreiten::V,ingerlavoq,yurmoq
846,spazierengehen::V,utertakajaarpoq,sayr ätmoq
847,spazierengehen::V,utertakattajaarpoq,sayr ätmoq
848,eilen::V,qaa qaa,tezlamoq
849,eilen::V,qiilasaarpoq,tezlamoq
850,eilen::V,ingerlasaarpaa,tezlamoq
851,sich beeilen::V,tuaviorpoq,shoshmoq
852,sausen::V,uiguut,chopqillamoq
853,rennen::V,igivoq,yugurmoq
854,springen::V,upernassaq,sakramoq
855,klettern::V,pilaakkeerpoq,yuqorilamoq
856,schaukeln::V,aalavoq,irg'amoq
857,schwimmen::V,naluppoq,suzmoq
858,tauchen::V,allorpoq,chu'mmoq
859,rudern::V,ipuppaa,eshkak eshmoq
860,fahren::V,qimusserpoq,haydamoq
861,fliegen::V,timmivoq,uchmoq
862,weggehen::V,piiarpoq,ketoq
863,anhalten::V,unitsippaa,to'xtamoq
864,hineingehen::V,timaappaa,kirmoq
865,eintreten::V,allattorpaa,kirmoq
866,kommen::V,qaa-,kelmoq
867,kommen::V,pivaa,kelmoq
868,ankommen::V,tikippoq,etib kelmoq
869,zurückkommen::V,angerlarpoq,qaytib kelmoq
870,bleiben::V,uninngavoq,qolmoq
871,warten::V,paavoq,poylamoq
872,warten::V,utaqqivoq,poylamoq
873,suchen::V,nivivaa,izlamoq
874,finden::V,nanivaa,topmoq
875,versuchen::V,uuppaa,chalishmoq
876,versuchen::V,ussersarpaa,chalishmoq
877,vorbereiten::V,piareersarpaa,hozirlamoq
878,lieben::V,asavaa,sevmoq
879,mögen::V,akaaraa,ardoqlamoq
880,rühren::V,qeerlerpaa,ta'sirlantirmoq
881,weinen::V,qiavoq,yig'lamoq
882,schimpfen::V,qatimaarpoq,koyinmoq
883,sich ärgern::V,ugguutigaa,g'azab qilmoq
884,sich fürchten::V,eqqanaarpoq,hurkmoq
885,fürchten::V,ersigaa,qo'rqmoq
886,fliehen::V,qimaavoq,qochmoq
887,flüchten::V,allikarfigaa,qochmoq
888,sehen::V,isigaa,ko'rmoq
889,ansehen::V,alaatsinaappaa,razm qilmoq
890,hören::V,tusarpaa,äshitmoq
891,zuhören::V,naalappoq,tinglamoq
892,riechen::V,tipippoq,iskamoq
893,fühlen::V,misigaa,sezmoq
894,scheinen::V,takutippoq,tuyilmoq
895,frieren::V,qiiavoq,sovuq qotmoq
896,tun::V,iliorpoq,ätmoq
897,wollen::V,piumavaa,istamoq
898,anfangen::V,pilerpoq,boshlamoq
899,beenden::V,naggaserpaa,bitirmoq
900,aufhören::V,naammatsippaa,tinmoq
901,öffnen::V,ammarpaa,ochmoq
902,schließen::V,matuaa,yopmoq
903,stellen::V,ilivaa,qo'ymoq
904,stellen::V,iliorarpai,qo'ymoq
905,stellen::V,ilioqqarpai,qo'ymoq
906,setzen::V,iliorarpai,o'tqazmoq
907,setzen::V,ilioqqarpai,o'tqazmoq
908,legen::V,ilivaa,yotqizmoq
909,berühren::V,attorpaa,tegmoq
910,verbinden::V,taperserpaa,ulamoq
911,bedecken::V,iikkerpaa,bekitmoq
912,bedecken::V,iikkersorpaa,bekitmoq
913,aufhängen::V,inivaa,ildirmoq
914,aufhängen::V,iniorarpai,ildirmoq
915,anzünden::V,saggaavoq,yondirmoq
916,aufheben::V,allisippaa,ko'tarmoq
917,zurücklassen::V,aallarpoq,ayrilmoq
918,verlieren::V,annaavaa,yo'qotmoq
919,fallen lassen::V,nakkaavaa,tushirmoq
920,machen::V,iliorpoq,qilmoq
921,herstellen::V,anillatsippaa,chiqarmoq
922,bauen::V,marrarterpaa,solmoq
923,reparieren::V,iluarsaappaa,tuzatmoq
924,verbessern::V,naqqippaa,isloh qilmoq
925,graben::V,assappaa,qazimoq
926,beugen::V,qappappoq,bukmoq
927,biegen::V,qappappoq,bukmoq
928,wenden::V,assappaa,burmoq
929,wenden::V,assakarpoq,burmoq
930,umdrehen::V,assakartippaa,ag'darmoq
931,heben::V,kivippaa,yuksaltirmoq
932,hochheben::V,kissumiarpaa,ko'tarmoq
933,ergreifen::V,isaappaa,tutamlamoq
934,ergreifen::V,isaguppaa,tutamlamoq
935,halten::V,minarpaa,tutmoq
936,drücken::V,naqittaat,bosmoq
937,kratzen::V,qitsuppaa,qashimoq
938,lecken::V,aluppaa,mijimoq
939,beißen::V,kiivaa,tishlamoq
940,abreißen::V,aqqarpaa,emirmoq
941,abreißen::V,isaterpaa,emirmoq
942,abschneiden::V,kipivaa,cho'rt kesmoq
943,binden::V,kakkersarpaa,bog'lamoq
944,stecken::V,kussunneq,suqmoq
945,brechen::V,nallorpaa,sindirmoq
946,klopfen::V,pattappaa,dukurlamoq
947,hauen::V,aqivaa,urmoq
948,kleben::V,qaappoq,yopishtirmoq
949,reiben::V,tagiarpaa,surkamoq
950,reiben::V,tangiarpaa,surkamoq
951,streichen::V,erlerpoq,surkamoq
952,schleifen::V,sequppaa,qayramoq
953,schneiden::V,uullivoq,kesmoq
954,schütteln::V,aalavoq,chayqamoq
955,schwenken::V,issarpoq,chayqatmoq
956,füllen::V,immerpaa,to'ldirmoq
957,einwickeln::V,immoqquserpaa,chulg'amoq
958,tragen::V,maqippaa,tashimoq
959,tragen::V,assartorpoq,tashimoq
960,schleppen::V,assartorpoq,sudramoq
961,ziehen::V,kalippaa,tortmoq
962,ziehen::V,kalissarpoq,tortmoq
963,aufbewahren::V,toqqorpaa,tutmoq
964,werfen::V,kuivaa,tashlamoq
965,fangen::V,anguaa,tutmoq
966,verstecken::V,anngigaa,yashirmoq
967,teilen::V,agguut,bo'lmoq
968,teilen::V,agguusersorpaa,bo'lmoq
969,schicken::V,nassiuppaa,yubormoq
970,bringen::V,aggiuppaa,keltirmoq
971,bringen::V,nassataraa,keltirmoq
972,bekommen::V,tiguaa,olmoq
973,erhalten::V,tiguaa,olmoq
974,nehmen::V,pivoq,olmoq
975,nehmen::V,tiguaa,olmoq
976,bewahren::V,sukkunik simerserpaa,saqlamoq
977,verderben::V,asiutippaa,xazon qilmoq
978,verderben::V,piuneerunnerit,xazon qilmoq
979,zerbrechen::V,ukuvoq,sindirmoq
980,zerreißen::V,tisavaa,yirtmoq
981,zerreißen::V,alittorpaa,yirtmoq
982,zerstören::V,aserorpaa,vayron qilmoq
983,verbrennen::V,seerpoq,kuydirmoq
984,geben::V,pivoq,bermoq
985,versprechen::V,neriorsorpaa,va'da bermoq
986,wünschen::V,kissaat,orziqmoq
987,loben::V,nersorpaa,maqtamoq
988,loben::V,nersornaat,maqtamoq
989,küssen::V,kunippaa,o'pmoq
990,küssen::V,kunissorpaa,o'pmoq
991,zudecken::V,majorpaa,yopmoq
992,wecken::V,itersarpaa,uyg'otmoq
993,zeigen::V,tikkuuppaa,ko'rsatmoq
994,führen::V,tasissiuppaa,boshlik bo'lmoq
995,führen::V,ilitsersorpaa,boshlik bo'lmoq
996,führen::V,tasissersuuppaa,boshlik bo'lmoq
997,lehren::V,ilinniartippaa,o'rgatmoq
998,unterrichten::V,ajoqerpaa,dars bermoq
999,unterrichten::V,ajoqersorpaa,dars bermoq
1000,unterrichten::V,ilinniartitsivoq,dars bermoq
1001,aufziehen::V,inororsarpaa,o'stirmoq
1002,leiten::V,iluatsippaa,boshqarmoq
1003,antreiben::V,ikusimmippaa,shoshiltirmoq
1004,einladen::V,qaaqquaa,taklif kilmoq
1005,einladen::V,qaasarpaa,taklif kilmoq
1006,vereinigen::V,taperserpaa,qo'shmoq
1007,besuchen::V,tikeraarpaa,mehmonga bormoq
1008,treffen::V,aporappaa,duchor bo'lmoq
1009,sich versammeln::V,majorpoq,to'planmoq
1010,spielen::V,pinnguarpoq,o'ynamoq
1011,singen::V,erinarsorpoq,yalla qilmoq
1012,tanzen::V,qitippoq,raqs qilmoq
1013,sich trennen::V,immikkoortippaa,yakkalanmoq
1014,retten::V,annaappaa,qutqazmoq
1015,schützen::V,eriagaa,yoniga olmoq
1016,schützen::V,pineqartaalivaa,yoniga olmoq
1017,schießen::V,aallaavaa,otmoq
1018,schießen::V,piseriuppaa,otmoq
1019,ärgern::V,ninngassarpaa,jahl chiqarmoq
1020,ärgern::V,ninngassaarpaa,jahl chiqarmoq
1021,schlagen::V,unatarpaa,urmoq
1022,treten::V,tukerpoq,tepmoq
1023,stechen::V,iguppaa,qadamoq
1024,stechen::V,qasilippoq,qadamoq
1025,stoßen::V,ikuserpaa,turtmoq
1026,stoßen::V,ikusimmippaa,turtmoq
1027,stehlen::V,tillippaa,o'g'rilamoq
1028,stören::V,akornuserpaa,tebratmoq
1029,verbergen::V,anngigaa,berkitmoq
1030,betrügen::V,peqquserluttuliorfigaa,tirriq qilmoq
1031,töten::V,maappaa,o'ldirmoq
1032,töten::V,toquppaa,o'ldirmoq
1033,wohnen::V,najugaqarpoq,istiqomat qilmoq
1034,arbeiten::V,sulivoq,ishlamoq
1035,sammeln::V,katersorpai,yig'moq
1036,jagen::V,piniarpoq,ov qilmoq
1037,fischen::V,aalisarpoq,baliq ovlamoq
1038,anbinden::V,qilerut,bog'lamoq
1039,anbinden::V,qilersorpaa,bog'lamoq
1040,anbinden::V,ungerlatserpaa,bog'lamoq
1041,füttern::V,nerlerpaa,edirmoq
1042,gießen::V,imerterpaa,oqizmoq
1043,kochen::V,igavoq,qaynatmoq
1044,braten::V,siappaa,qovurmoq
1045,umrühren::V,qeerlerpaa,atalamoq
1046,färben::V,misuppaa,bo'yoqlamoq
1047,reinigen::V,sanniarpaa,tozalamoq
1048,waschen::V,asappaa,yuvmoq
1049,abwischen::V,saligarpaa,surkamoq
1050,abwischen::V,saligartorpaa,surkamoq
1051,fegen::V,sanngiarpaa,cho'tkalamoq
1052,baden::V,uffarpoq,cho'milmoq
1053,sich waschen::V,uffarpoq,yuvinmoq
1054,ausziehen::V,annoraajarpaa,echintirmoq
1055,anziehen::V,ativaa,kiymoq
1056,anziehen::V,atitippaa,kiymoq
1057,sich anziehen::V,atisalersorpoq,kiyinmoq
1058,sagen::V,oqarpoq,aytmoq
1059,sprechen::V,oqaluttarpoq,so'zlamoq
1060,reden::V,oqaluppoq,gapirmoq
1061,fragen::V,aperaa,so'ramoq
1062,bitten::V,aperaa,iltimos qilmoq
1063,bitten::V,qinnuigaa,iltimos qilmoq
1064,erzählen::V,oqaluttuaraa,aytib bermoq
1065,mitteilen::V,oqalualaarpoq,bildirmoq
1066,rufen::V,qaaqquaa,chaqirmoq
1067,prahlen::V,oqqartuvoq,gerdaymoq
1068,prahlen::V,oqallortuvoq,gerdaymoq
1069,übersetzen::V,ikaarpoq,tarjima qilmoq
1070,übersetzen::V,nutserpaa,tarjima qilmoq
1071,denken::V,isumaqarpoq,o'ylamoq
1072,glauben::V,upperaa,ishonmoq
1073,glauben::V,isumaqarpoq,ishonmoq
1074,erkennen::V,ilisaraa,tanimoq
1075,verstehen::V,paasivaa,anglamoq
1076,lernen::V,ilinniarpoq,o'qimoq
1077,wissen::V,nalunngilaa,bilmoq
1078,sich erinnern an::V,eqqaavaa,äsni tanimoq
1079,vergessen::V,puiorpaa,unutmoq
1080,messen::V,ussersarpaa,o'lchamoq
1081,zählen::V,kisitsivoq,raqamlamoq
1082,rechnen::V,kisitsivoq,cho'tlamoq
1083,lesen::V,atuarpoq,o'qimoq
1084,malen::V,qalipappaa,rasm solmoq
1085,schreiben::V,allappoq,yozmoq
1086,kaufen::V,pisiaraa,olmoq
1087,verkaufen::V,akigaa,sotmoq
1088,bezahlen::V,akilerpaa,to'lamoq
1089,beherrschen::V,inappaa,ägalamoq
1090,ertragen::V,ernertaaraa,chidamoq
1091,Nase::N,,burun
1092,Schnurrbart::N,,mo'ylov
1093,Fuß::N,,oyoq
1094,Schlaf::N,,uyqu
1095,Strömung::N,,oqim
1096,Moor::N,,qir-adir
1097,Wald::N,,o'rmon
1098,Anhöhe::N,,adir
1099,Gipfel::N,,cho'qqi
1100,Quelle::N,,buloq
1101,Festland::N,,materik
1102,Kiefer[Baum]::N,,qarag'ay
1103,Pferd::N,,ot
1104,Elch::N,,los
1105,Schwarm::N,,to'da
1106,Ente::N,,o'rdak
1107,Barsch::N,,olabug'a
1108,Hecht::N,,cho'rtan
1109,Wurm::N,,qurt
1110,Heu::N,,xashak
1111,Kummer::N,,g'am
1112,Gespräch::N,,gap
1113,Spiel::N,,o'yin
1114,Gesellschaft::N,,jamiyat
1115,Angelegenheit::N,,daxl
1116,Anzahl::N,,son
1117,Strich::N,,chiziq
1118,Gegenstand::N,,ashyo
1119,Höhe::N,,yuksaklik
1120,Lagerfeuer::N,,gulxan
1121,Gang::N,,yurish
1122,Heim::N,,makon
1123,Beutel::N,,to'rva
1124,Eimer::N,,chelak
1125,Sack::N,,qop
1126,Brei::N,,bo'tqa
1127,Leder::N,,charm
1128,Gott::N,,olloh
1129,Reichtum::N,,boylik
1130,Staat::N,,davlat
1131,Gewalt::N,,zo'rlik
1132,Bogen[Waffe]::N,,yoy
1133,Lüge::N,,yolg'on
1134,Schaden::N,,ziyon
1135,April::N,,aprel'
1136,frisch::A,,toza
1137,lecker::A,,shirin
1138,sauer::A,,achchiq
1139,bunt::A,,ola
1140,teuer::A,,qimmat
1141,geschickt::A,,äpchil
1142,nackt::A,,yalang
1143,ehemalig::A,,sobiq
1144,bekannt::A,,ma'lum
1145,anderer::A,,boshqa
1146,zuerst::ADV,,avval
1147,niemals::ADV,,hargiz
1148,von hier::ADV,,shu erdan
1149,dort::ADV,,ana
1150,oben::ADV,,ustida
1151,hinauf::ADV,,yuqorida
1152,nicht::ADV,,ämas
1153,ein wenig::ADV,,biroz
1154,so::ADV,,shunday
1155,nur::ADV,,yolg'iz
1156,vor::PRP,,burun
1157,hinter::PRP,,ketida
1158,unter::PRP,,ostida
1159,durch::PRP,,bo'ylab
1160,neben::PRP,,yonida
1161,zwischen::PRP,,orada
1162,wegen::PRP,,sababli
1163,alles::PRN,,har nima
1164,aufgehen[Sonne]::V,,chiqmoq
1165,strömen::V,,oqmoq
1166,fließen::V,,oqmoq
1167,faulen::V,,chirimoq
1168,verfaulen::V,,chirimoq
1169,verschwinden::V,,yo'qolmoq
1170,lärmen::V,,taraq ätmoq
1171,klirren::V,,sharaqlamoq
1172,rauschen::V,,shitirlamoq
1173,klingen::V,,yangramoq
1174,müde werden::V,,horimoq
1175,krank werden::V,,kasallanmoq
1176,krank sein::V,,betob yotmoq
1177,umkommen::V,,halok bo'lmoq
1178,sich rühren::V,,qimirlamoq
1179,sich erheben::V,,qo'pmoq
1180,hinfallen::V,,yiqilmoq
1181,kriechen::V,,ämaklamoq
1182,gehen::V,,bormoq
1183,abfahren::V,,jo'namoq
1184,erwarten::V,,kutmoq
1185,lachen::V,,kulmoq
1186,anschauen::V,,razm solmoq
1187,probieren::V,,tatib ko'rmoq
1188,zu sehen sein::V,,ko'rinmoq
1189,vernehmen::V,,äshitmoq
1190,können::V,,-a olmoq
1191,können::V,,-y olmoq
1192,gelingen::V,,muvaffaqiyat qozonmoq
1193,geraten::V,,bo'lmoq
1194,ändern::V,,o'zgartirmoq
1195,drehen::V,,aylantirmoq
1196,schieben::V,,surmoq
1197,rütteln::V,,chayqamoq
1198,schütten::V,,quymoq
1199,packen::V,,opqochmoq
1200,hinzufügen::V,,tirkamoq
1201,wählen::V,,saylamoq
1202,auswählen::V,,saylamoq
1203,behindern::V,,xalal bermoq
1204,beschädigen::V,,buzmoq
1205,reichen::V,,bermoq
1206,schenken::V,,sovg'a qilmoq
1207,wiegen::V,,tebratmoq
1208,lassen::V,,ruxsat bermoq
1209,verlassen::V,,qoldirmoq
1210,bewachen::V,,qo'rimoq
1211,verteidigen::V,,yoqlamoq
1212,sich schlagen::V,,yoqalashmoq
1213,siegen::V,,engmoq
1214,belästigen::V,,g'ashini keltirmoq
1215,täuschen::V,,aldamoq
1216,pflücken::V,,termoq
1217,fassen::V,,ilinmoq
1218,hüten::V,,boqtirmoq
1219,treiben::V,,haydamoq
1220,melken::V,,sog'moq
1221,hacken::V,,chopmoq
1222,reifen::V,,qizarmoq
1223,zubereiten::V,,pishirmoq
1224,backen::V,,yopmoq
1225,stricken::V,,to'qimoq
1226,nähen::V,,tikmoq
1227,spülen::V,,chaymoq
1228,kehren::V,,supurmoq
1229,kämmen::V,,taramoq
1230,schmücken::V,,yasatmoq
1231,sich unterhalten::V,,suhbatlashmoq
1232,nennen::V,,atamoq
1233,bemerken::V,,payqamoq
1234,begreifen::V,,tushunmoq
1235,zeichnen::V,,chizmoq
1236,besitzen::V,,ägalamoq
1237,zahlen::V,,to'lamoq
