,Concept_ID,pt,cy
828,plötzlich::ADV,de repente,yn sydyn
829,sofort::ADV,imediatamente,ar unwaith
830,später::ADV,mais tarde,yn ddiweddarach
831,jetzt::ADV,agora,yn awr
832,heute::ADV,hoje,heddiw
833,morgen::ADV,amanhã,yfory
834,bald::ADV,logo,yn fuan
835,bald::ADV,logo,gyda hyn
836,bald::ADV,breve,yn fuan
837,bald::ADV,breve,gyda hyn
838,dann::ADV,então,yna
839,dann::ADV,então,y pryd hwnnw
840,dann::ADV,depois,yna
841,dann::ADV,depois,y pryd hwnnw
842,gestern::ADV,ontem,ddoe
843,einst::ADV,antigamente,gynt
844,damals::ADV,então,ar y pryd
845,damals::ADV,então,bryd hynny
846,danach::ADV,logo,wedyn
847,danach::ADV,depois,wedyn
848,vorher::ADV,antes,o'r blaen
849,zuerst::ADV,primeiro,yn gyntaf
850,einmal::ADV,uma vez,unwaith
851,manchmal::ADV,às vezes,weithiau
852,manchmal::ADV,às vezes,ar brydiau
853,oft::ADV,muitas vezes,yn aml
854,oft::ADV,muitas vezes,yn fynych
855,immer::ADV,sempre,bob amser
856,niemals::ADV,nunca,ni ... byth
857,niemals::ADV,nunca,ni ... erioed
858,hier::ADV,cá,yma
859,hier::ADV,aqui,yma
860,hierhin::ADV,para cá,hyd yma
861,von hier::ADV,daqui,oddi yma
862,dort::ADV,lá,acw
863,dort::ADV,ali,acw
864,dorthin::ADV,lá,tuag yno
865,dorthin::ADV,para lá,tuag yno
866,geradeaus::ADV,em frente,syth ymlaen
867,vorwärts::ADV,avante,ymlaen
868,rückwärts::ADV,para trás,yn ôl
869,zurück::ADV,atrás,yn ôl
870,unten::ADV,debaixo,isod
871,unten::ADV,debaixo,oddi tanodd
872,unten::ADV,em baixo,isod
873,unten::ADV,em baixo,oddi tanodd
874,hinab::ADV,para baixo,i lawr
875,hinab::ADV,para baixo,i waered
876,oben::ADV,em cima,fry
877,hinauf::ADV,para cima,i fyny
878,hinauf::ADV,para cima,i'r lan
879,überall::ADV,em toda parte,ym mhobman
880,nicht::ADV,não,ni
881,nicht::ADV,não,nid
882,ein wenig::ADV,um pouco,tipyn
883,ein wenig::ADV,um pouco,ychydig
884,ein wenig::ADV,um bocado,tipyn
885,ein wenig::ADV,um bocado,ychydig
886,kaum::ADV,apenas,prin
887,sehr::ADV,muito,iawn
888,so::ADV,tão,fel
889,so::ADV,tão,felly
890,so::ADV,assim,fel
891,so::ADV,assim,felly
892,noch::ADV,ainda,eto
893,nur::ADV,só,yn unig
894,nur::ADV,apenas,yn unig
895,nur::ADV,somente,yn unig
896,schon::ADV,já,eisoes
897,schon::ADV,já,yn barod
898,wieder::ADV,outra vez,drachefn
899,vergebens::ADV,em vão,yn ofer
900,vor::PRP,diante de,o flaen
901,hinter::PRP,atrás de,ar ôl
902,unter::PRP,sob,islaw
903,unter::PRP,debaixo de,islaw
904,durch::PRP,por,trwy
905,durch::PRP,através de,trwy
906,neben::PRP,junto de,ar bwys
907,neben::PRP,ao lado de,ar bwys
908,zwischen::PRP,entre,rhwng
909,zwischen::PRP,entre,cydrhwng
910,wegen::PRP,por,o achos
911,wegen::PRP,por,oherwydd
912,wegen::PRP,por causa de,o achos
913,wegen::PRP,por causa de,oherwydd
914,dies::PRN,isto,hyn
915,das::PRN,isso,hynny
916,das::PRN,aquilo,hynny
917,alles::PRN,todo,popeth
918,ich::PRN,eu,fi
919,du::PRN,tu,ti
920,er::PRN,ele,fe
921,wir::PRN,nós,ni
922,ihr::PRN,vós,chi
923,ihr::PRN,vocês,chi
924,sie::PRN,eles,hwy
925,was::FPRN,quê,pa beth
926,wer::FPRN,quem,pwy
927,wo::FADV,onde,ble
928,wo::FADV,onde,ym mha le
929,wohin::FADV,aonde,i ble
930,wohin::FADV,aonde,i ba le
931,wohin::FADV,para onde,i ble
932,wohin::FADV,para onde,i ba le
933,wie::FADV,como,sut
934,warum::FADV,porquê,pam
935,warum::FADV,por que,pam
936,wieviel::FNUM,quanto,faint
937,eins::NUM,um,un
938,zwei::NUM,dois,dau
939,drei::NUM,três,tri
940,vier::NUM,quatro,pedwar
941,fünf::NUM,cinco,pump
942,sechs::NUM,seis,chwech
943,sieben::NUM,sete,saith
944,acht::NUM,oito,wyth
945,neun::NUM,nove,naw
946,zehn::NUM,dez,deg
947,elf::NUM,onze,un ar ddeg
948,zwölf::NUM,doze,deuddeg
949,zwölf::NUM,doze,un deg dau
950,zwanzig::NUM,vinte,ugain
951,dreißig::NUM,trinta,tri deg
952,dreißig::NUM,trinta,deg ar hugain
953,vierzig::NUM,quarenta,deugain
954,fünfzig::NUM,cinquenta,hanner cant
955,sechzig::NUM,sessenta,chwe deg
956,siebzig::NUM,setenta,saith deg
957,siebzig::NUM,setenta,deg a thrigain
958,achtzig::NUM,oitenta,wyth deg
959,achtzig::NUM,oitenta,pedar ugain
960,neunzig::NUM,noventa,naw deg
961,neunzig::NUM,noventa,deg a phedwar ugain
962,hundert::NUM,cem,cant
963,hundert::NUM,cento,cant
964,tausend::NUM,mil,mil
965,und::CNJ,e,a
966,oder::CNJ,ou,neu
967,stehen::V,estar em pé,sefyll
968,sitzen::V,estar sentado,eistedd
969,liegen::V,jazer,gorwedd
970,liegen::V,estar deitado,gorwedd
971,hängen::V,pender,hongian
972,hängen::V,estar pendurado,hongian
973,werden::V,tornar-se,dod yn
974,werden::V,tornar-se,mynd yn
975,passieren::V,acontecer,digwydd
976,beginnen::V,começar,cychwyn
977,enden::V,acabar,gorffen
978,enden::V,terminar,gorffen
979,wechseln::V,variar,newid
980,wechseln::V,alternar,newid
981,aufgehen[Sonne]::V,nascer,codi
982,untergehen[Sonne]::V,pôr-se,machlud
983,scheinen[Sonne]::V,brilhar,tywynnu
984,donnern::V,trovejar,taranu
985,wehen::V,soprar,chwythu
986,strömen::V,correr,ffrydio
987,fließen::V,fluir,llifo
988,sich drehen::V,girar,troi
989,sich drehen::V,girar,cylchdroi
990,schwanken::V,oscilar,siglo
991,schwingen::V,vibrar,siglo
992,fallen::V,cair,cwympo
993,brennen::V,arder,llosgi
994,rauchen::V,fumegar,mygu
995,regnen::V,chover,glawio
996,gefrieren::V,gelar,rhewi
997,gefrieren::V,congelar,rhewi
998,tauen::V,derreter,toddi
999,tauen::V,derreter,meirioli
1000,tauen::V,descongelar,toddi
1001,tauen::V,descongelar,meirioli
1002,schmelzen::V,fundir-se,toddi
1003,trocknen::V,secar,sychu
1004,sieden::V,ferver,berwi
1005,faulen::V,estragar-se,pydru
1006,faulen::V,estragar-se,braenu
1007,verfaulen::V,apodrecer,pydru
1008,verfaulen::V,apodrecer,dadfeilio
1009,reißen::V,romper-se,clecian
1010,reißen::V,romper-se,torri'n glats
1011,versinken::V,afundar-se,suddo
1012,vergehen::V,passar,myned heibio
1013,vergehen::V,passar,pasio
1014,erscheinen::V,aparecer,ymddangos
1015,verschwinden::V,desaparecer,diflannu
1016,sinken::V,descer,syrthio
1017,abnehmen::V,diminuir,lleihau
1018,abnehmen::V,decrescer,lleihau
1019,zunehmen::V,crescer,cynyddu
1020,zunehmen::V,aumentar,cynyddu
1021,steigen::V,subir,codi
1022,wachsen::V,crescer,tyfu
1023,glänzen::V,brilhar,disgleirio
1024,funkeln::V,cintilar,pefrio
1025,lärmen::V,fazer barulho,cadw sŵn
1026,lärmen::V,fazer barulho,gwneud twrw
1027,läuten::V,chocalhar,canu
1028,klingeln::V,tocar,canu
1029,klingeln::V,tocar,seinio
1030,klirren::V,tinir,tincian
1031,brausen::V,bramar,rhuo
1032,rauschen::V,murmurar,siffrwd
1033,rauschen::V,murmurar,chwithrwd
1034,rauschen::V,rumorejar,siffrwd
1035,rauschen::V,rumorejar,chwithrwd
1036,klingen::V,soar,seinio
1037,bellen::V,ladrar,cyfarth
1038,heulen::V,uivar,udo
1039,heulen::V,uivar,oernadu
1040,blasen::V,soprar,chwythu
1041,pfeifen::V,assobiar,chwibanu
1042,schreien::V,gritar,gweiddi
1043,schreien::V,gritar,bloeddio
1044,stöhnen::V,gemer,griddfan
1045,zittern::V,tremer,crynu
1046,leben::V,viver,byw
1047,geboren werden::V,nascer,cael eich geni
1048,atmen::V,respirar,anadlu
1049,trinken::V,beber,yfed
1050,essen::V,comer,bwyta
1051,schlucken::V,engolir,llyncu
1052,müde werden::V,cansar-se,blino
1053,einschlafen::V,adormecer,mynd i gysgu
1054,einschlafen::V,adormecer,syrthio i gysgu
1055,schlafen::V,dormir,huno
1056,schlafen::V,dormir,cysgu
1057,aufwachen::V,acordar,dihuno
1058,aufstehen::V,levantar-se,codi
1059,sich erholen::V,descansar,ymlacio
1060,sich erholen::V,descansar,dadflino
1061,krank werden::V,adoecer,mynd yn sâl
1062,krank werden::V,adoecer,mynd yn wael
1063,krank werden::V,ficar doente,mynd yn sâl
1064,krank werden::V,ficar doente,mynd yn wael
1065,krank sein::V,estar doente,gwaelu
1066,schmerzen::V,doer,brifo
1067,husten::V,tossir,pesychu
1068,genesen::V,convalescer,gwella
1069,genesen::V,convalescer,cael yn ôl
1070,sterben::V,morrer,marw
1071,umkommen::V,perecer,trengi
1072,sich bewegen::V,mover-se,symud
1073,sich rühren::V,mexer-se,syflyd
1074,sich erheben::V,levantar-se,codi
1075,sich setzen::V,sentar-se,eistedd
1076,hinfallen::V,cair,cwympo
1077,laufen::V,andar,cerdded
1078,laufen::V,caminhar,cerdded
1079,schreiten::V,andar,camu
1080,schreiten::V,caminhar,camu
1081,spazierengehen::V,passear,mynd am dro
1082,eilen::V,apressar-se,rhuthro
1083,sich beeilen::V,apressar-se,brysio
1084,sich beeilen::V,despachar-se,brysio
1085,sausen::V,correr,rhuthro
1086,rennen::V,correr,rhedeg
1087,springen::V,saltar,llamu
1088,springen::V,saltar,neidio
1089,klettern::V,trepar,dringo
1090,schaukeln::V,baloiçar,siglo
1091,kriechen::V,rastejar,cropian
1092,kriechen::V,arrastar-se,cropian
1093,schwimmen::V,nadar,nofio
1094,tauchen::V,mergulhar,plymio
1095,tauchen::V,mergulhar,ymsuddo
1096,rudern::V,remar,rhwyfo
1097,fahren::V,ir,gyrru
1098,fahren::V,ir,dreifio
1099,fliegen::V,voar,hedfan
1100,gehen::V,ir,mynd
1101,gehen::V,andar,mynd
1102,weggehen::V,partir,mynd
1103,weggehen::V,partir,ymadael
1104,weggehen::V,ir-se embora,mynd
1105,weggehen::V,ir-se embora,ymadael
1106,abfahren::V,sair,ymadael
1107,abfahren::V,partir,ymadael
1108,anhalten::V,parar,stopio
1109,hineingehen::V,entrar,mynd i mewn
1110,eintreten::V,entrar,mynd i
1111,kommen::V,vir,dod
1112,ankommen::V,chegar,cyrraedd
1113,zurückkommen::V,voltar,dychwelyd
1114,zurückkommen::V,regressar,dychwelyd
1115,bleiben::V,ficar,aros
1116,bleiben::V,ficar,sefyll
1117,bleiben::V,permanecer,aros
1118,bleiben::V,permanecer,sefyll
1119,warten::V,esperar,aros
1120,warten::V,esperar,disgwyl
1121,erwarten::V,esperar,disgwyl
1122,erwarten::V,aguardar,disgwyl
1123,suchen::V,buscar,chwilio am
1124,suchen::V,procurar,chwilio am
1125,finden::V,achar,darganfod
1126,finden::V,encontrar,darganfod
1127,versuchen::V,tentar,profi
1128,versuchen::V,tentar,ceisio
1129,vorbereiten::V,preparar,paratoi
1130,lieben::V,amar,caru
1131,lieben::V,querer,caru
1132,mögen::V,gostar de,hoffi
1133,lachen::V,rir,chwerthin
1134,lachen::V,rir-se,chwerthin
1135,rühren::V,comover,cynhyrfu
1136,weinen::V,chorar,wylo
1137,weinen::V,chorar,llefain
1138,schimpfen::V,ralhar,grwgnach
1139,sich ärgern::V,zangar-se,gofidio
1140,sich fürchten::V,ter medo de,ofni
1141,sich fürchten::V,ter receio de,ofni
1142,fürchten::V,temer,arswydo
1143,fürchten::V,recear,arswydo
1144,fliehen::V,fugir,ffoi
1145,flüchten::V,refugiar-se,dianc
1146,sehen::V,ver,gweld
1147,anschauen::V,olhar,syllu
1148,anschauen::V,olhar,edrych
1149,ansehen::V,mirar,gwylio
1150,hören::V,ouvir,clywed
1151,zuhören::V,escutar,gwrando
1152,probieren::V,provar,profi
1153,probieren::V,saborear,profi
1154,riechen::V,cheirar,arogli
1155,fühlen::V,sentir,teimlo
1156,fühlen::V,sentir,clywed
1157,scheinen::V,parecer,ymddangos
1158,zu sehen sein::V,estar à vista,dod i'r golwg
1159,vernehmen::V,ouvir,clywed sôn am
1160,frieren::V,ter frio,bod yn oer
1161,tun::V,fazer,gwneud
1162,können::V,saber,gallu
1163,wollen::V,querer,bod mewn angen
1164,anfangen::V,iniciar,dechrau
1165,beenden::V,acabar,darfod
1166,beenden::V,acabar,gorffen
1167,beenden::V,terminar,darfod
1168,beenden::V,terminar,gorffen
1169,aufhören::V,cessar,peidio
1170,aufhören::V,desistir,peidio
1171,gelingen::V,sair bem,llwyddo
1172,gelingen::V,dar bom resultado,llwyddo
1173,geraten::V,sair,diweddu
1174,geraten::V,dar resultado,diweddu
1175,öffnen::V,abrir,agor
1176,schließen::V,fechar,cau
1177,stellen::V,pôr,gosod
1178,stellen::V,colocar,gosod
1179,setzen::V,pôr,gosod
1180,setzen::V,meter,gosod
1181,legen::V,pôr,gosod
1182,legen::V,meter,gosod
1183,berühren::V,tocar,cyffwrdd
1184,verbinden::V,unir,cysylltu
1185,verbinden::V,ligar,cysylltu
1186,bedecken::V,cobrir,gorchuddio
1187,aufhängen::V,pendurar,crogi
1188,aufhängen::V,pendurar,hongian
1189,anzünden::V,acender,cynnau
1190,aufheben::V,apanhar,codi
1191,aufheben::V,levantar,codi
1192,zurücklassen::V,deixar,gadael
1193,verlieren::V,perder,colli
1194,fallen lassen::V,deixar cair,gollwng
1195,machen::V,fazer,gwneud
1196,herstellen::V,produzir,cynhyrchu
1197,bauen::V,edificar,adeiladu
1198,bauen::V,construir,adeiladu
1199,reparieren::V,reparar,trwsio
1200,reparieren::V,reparar,atgyweirio
1201,reparieren::V,consertar,trwsio
1202,reparieren::V,consertar,atgyweirio
1203,verbessern::V,melhorar,diwygio
1204,ändern::V,mudar,altro
1205,ändern::V,alterar,altro
1206,graben::V,cavar,palu
1207,graben::V,cavar,cloddio
1208,beugen::V,curvar,plygu
1209,biegen::V,vergar,plygu
1210,drehen::V,girar,troelli
1211,wenden::V,virar,troi
1212,wenden::V,voltar,troi
1213,umdrehen::V,virar,troi
1214,umdrehen::V,revolver,troi
1215,heben::V,levantar,codi
1216,hochheben::V,erguer,dyrchafu
1217,hochheben::V,levantar,dyrchafu
1218,ergreifen::V,apanhar,gafael
1219,halten::V,segurar,dal
1220,drücken::V,apertar,pwyso
1221,drücken::V,apertar,gwasgu
1222,schieben::V,empurrar,gwthio
1223,kratzen::V,raspar,crafu
1224,lecken::V,lamber,llyfu
1225,beißen::V,morder,cnoi
1226,beißen::V,morder,brathu
1227,abreißen::V,arrancar,tynnu ymaith
1228,abschneiden::V,talhar,torri
1229,binden::V,ligar,clymu
1230,stecken::V,meter,plannu
1231,stecken::V,enfiar,plannu
1232,brechen::V,romper,torri
1233,brechen::V,quebrar,torri
1234,klopfen::V,bater,taro
1235,hauen::V,bater,taro
1236,kleben::V,colar,gludio
1237,reiben::V,esfregar,rhwbio
1238,streichen::V,barrar,taenu
1239,schleifen::V,afiar,hogi
1240,schneiden::V,cortar,torri
1241,rütteln::V,sacudir,ysgytio
1242,schütteln::V,abanar,siglo
1243,schütteln::V,abanar,ysgwyd
1244,schütteln::V,sacudir,siglo
1245,schütteln::V,sacudir,ysgwyd
1246,schwenken::V,agitar,siglo
1247,schütten::V,deitar,tywallt
1248,füllen::V,encher,llenwi
1249,einwickeln::V,envolver,lapio
1250,einwickeln::V,embrulhar,lapio
1251,tragen::V,levar,cludo
1252,tragen::V,trazer,cludo
1253,schleppen::V,arrastar,llusgo
1254,ziehen::V,puxar,tynnu
1255,aufbewahren::V,guardar,cadw
1256,aufbewahren::V,conservar,cadw
1257,werfen::V,lançar,taflu
1258,fangen::V,apanhar,dal
1259,packen::V,agarrar,cipio
1260,packen::V,agarrar,crafangu
1261,verstecken::V,esconder,celu
1262,verstecken::V,esconder,cuddio
1263,teilen::V,partir,rhannu
1264,teilen::V,dividir,rhannu
1265,schicken::V,enviar,anfon
1266,bringen::V,trazer,dod â
1267,hinzufügen::V,acrescentar,chwanegu
1268,bekommen::V,obter,cael
1269,erhalten::V,receber,derbyn
1270,nehmen::V,tomar,cymryd
1271,wählen::V,eleger,dewis
1272,wählen::V,escolher,dewis
1273,auswählen::V,escolher,dethol
1274,auswählen::V,seleccionar,dethol
1275,bewahren::V,guardar,cadw
1276,bewahren::V,conservar,cadw
1277,behindern::V,impedir,atal
1278,behindern::V,impedir,rhwystro
1279,verderben::V,estragar,difetha
1280,verderben::V,corromper,difetha
1281,beschädigen::V,danificar,niweidio
1282,zerbrechen::V,romper,torri
1283,zerbrechen::V,quebrar,torri
1284,zerreißen::V,rasgar,rhwygo
1285,zerstören::V,destruir,dinistrio
1286,verbrennen::V,queimar,llosgi
1287,geben::V,dar,rhoi
1288,reichen::V,passar,estyn
1289,schenken::V,oferecer,rhoddi
1290,versprechen::V,prometer,addo
1291,wünschen::V,desejar,dymuno
1292,loben::V,louvar,canmol
1293,küssen::V,beijar,cusanu
1294,wiegen::V,embalar,siglo
1295,zudecken::V,tapar,gorchuddio
1296,zudecken::V,cobrir,gorchuddio
1297,wecken::V,acordar,deffro
1298,wecken::V,despertar,deffro
1299,zeigen::V,mostrar,dangos
1300,führen::V,guiar,arwain
1301,führen::V,conduzir,arwain
1302,lehren::V,ensinar,dysgu
1303,unterrichten::V,instruir,hyfforddi
1304,aufziehen::V,criar,dod i fyny
1305,leiten::V,dirigir,arwain
1306,leiten::V,conduzir,arwain
1307,antreiben::V,impelir,annog
1308,lassen::V,fazer,gadael
1309,einladen::V,convidar,gwahodd
1310,vereinigen::V,unir,uno
1311,vereinigen::V,unir,cyfuno
1312,vereinigen::V,reunir,uno
1313,vereinigen::V,reunir,cyfuno
1314,besuchen::V,ir ver,ymweld â
1315,besuchen::V,visitar,ymweld â
1316,treffen::V,encontrar,cwrdd
1317,treffen::V,encontrar,cyfarfod
1318,sich versammeln::V,reunir-se,casglu
1319,sich versammeln::V,reunir-se,cynnull
1320,spielen::V,jogar,chwarae
1321,spielen::V,brincar,chwarae
1322,singen::V,cantar,canu
1323,tanzen::V,bailar,dawnsio
1324,sich trennen::V,apartar-se,ymwahanu
1325,verlassen::V,deixar,gadael
1326,verlassen::V,abandonar,gadael
1327,retten::V,salvar,achub
1328,bewachen::V,vigiar,gwarchod
1329,bewachen::V,guardar,gwarchod
1330,schützen::V,proteger,noddi
1331,verteidigen::V,defender,amddiffyn
1332,sich schlagen::V,brigar,ffraeo
1333,sich schlagen::V,brigar,terfysgu
1334,sich schlagen::V,bater-se,ffraeo
1335,sich schlagen::V,bater-se,terfysgu
1336,schießen::V,disparar,saethu
1337,siegen::V,vencer,ennill
1338,ärgern::V,irritar,cythruddo
1339,ärgern::V,aborrecer,cythruddo
1340,schlagen::V,bater,curo
1341,treten::V,pisar,cicio
1342,stechen::V,picar,pigo
1343,stoßen::V,empurrar,gwthio
1344,stehlen::V,furtar,dwyn
1345,stehlen::V,furtar,lladrata
1346,stören::V,perturbar,aflonyddu
1347,belästigen::V,incomodar,trafferthu
1348,belästigen::V,importunar,trafferthu
1349,verbergen::V,ocultar,cuddio
1350,verbergen::V,esconder,cuddio
1351,täuschen::V,iludir,twyllo
1352,täuschen::V,enganar,twyllo
1353,betrügen::V,burlar,hocedu
1354,betrügen::V,enganar,hocedu
1355,töten::V,matar,lladd
1356,wohnen::V,morar,byw
1357,arbeiten::V,trabalhar,gweithio
1358,sammeln::V,recolher,casglu
1359,sammeln::V,coleccionar,casglu
1360,pflücken::V,colher,casglu
1361,jagen::V,caçar,hela
1362,fischen::V,pescar,pysgota
1363,fassen::V,apanhar,dal
1364,hüten::V,guardar,bugeilio
1365,treiben::V,conduzir,gyrru
1366,anbinden::V,atar,clymu
1367,füttern::V,dar de comer a,porthi
1368,melken::V,ordenhar,godro
1369,hacken::V,rachar,torri
1370,gießen::V,regar,dyfrhau
1371,reifen::V,amadurecer,aeddfedu
1372,zubereiten::V,preparar,coginio
1373,kochen::V,cozer,berwi
1374,backen::V,cozer,pobi
1375,backen::V,cozer,crasu
1376,braten::V,assar,ffrio
1377,braten::V,fritar,ffrio
1378,umrühren::V,remexer,cyffroi
1379,stricken::V,tricotar,gwau
1380,stricken::V,fazer malha,gwau
1381,nähen::V,coser,gwnïo
1382,nähen::V,costurar,gwnïo
1383,färben::V,tingir,lliwio
1384,färben::V,colorir,lliwio
1385,reinigen::V,limpar,glanhau
1386,reinigen::V,purificar,glanhau
1387,waschen::V,lavar,golchi
1388,abwischen::V,limpar,sychu
1389,abwischen::V,esfregar,sychu
1390,spülen::V,lavar,streulio
1391,spülen::V,enxaguar,streulio
1392,fegen::V,varrer,ysgubo
1393,kehren::V,varrer,ysgubo
1394,baden::V,banhar,cael bath
1395,baden::V,tomar banho,cael bath
1396,sich waschen::V,lavar-se,ymolchi
1397,ausziehen::V,despir,tynnu
1398,anziehen::V,vestir,gwisgo
1399,sich anziehen::V,vestir-se,ymwisgo
1400,kämmen::V,pentear,cribo
1401,schmücken::V,adornar,harddu
1402,schmücken::V,adornar,addurno
1403,sagen::V,dizer,dweud
1404,sprechen::V,falar,llefaru
1405,reden::V,falar,siarad
1406,sich unterhalten::V,conversar,sgwrsio
1407,fragen::V,perguntar,gofyn
1408,bitten::V,pedir,gofyn am
1409,erzählen::V,contar,dweud
1410,mitteilen::V,comunicar,cyfleu
1411,mitteilen::V,participar,cyfleu
1412,nennen::V,nomear,enwi
1413,nennen::V,apelidar,enwi
1414,rufen::V,chamar,galw
1415,prahlen::V,gabar-se,brolio
1416,prahlen::V,gabar-se,ymffrostio
1417,prahlen::V,vangloriar-se,brolio
1418,prahlen::V,vangloriar-se,ymffrostio
1419,übersetzen::V,traduzir,cyfieithu
1420,denken::V,pensar,meddwl
1421,glauben::V,crer,credu
1422,glauben::V,crer,coelio
1423,bemerken::V,notar,sylwi
1424,bemerken::V,observar,sylwi
1425,erkennen::V,reconhecer,adnabod
1426,begreifen::V,apreender,amgyffred
1427,begreifen::V,compreender,amgyffred
1428,verstehen::V,entender,deall
1429,verstehen::V,compreender,deall
1430,lernen::V,aprender,dysgu
1431,wissen::V,saber,gwybod
1432,sich erinnern an::V,lembrar-se de,cofio
1433,sich erinnern an::V,recordar-se de,cofio
1434,vergessen::V,esquecer,anghofio
1435,messen::V,medir,mesur
1436,zählen::V,contar,cyfrif
1437,rechnen::V,calcular,cyfrifo
1438,lesen::V,ler,darllen
1439,malen::V,pintar,peintio
1440,zeichnen::V,desenhar,tynnu
1441,schreiben::V,escrever,ysgrifennu
1442,besitzen::V,possuir,meddu
1443,kaufen::V,comprar,prynu
1444,verkaufen::V,vender,gwerthu
1445,bezahlen::V,pagar,talu am
1446,zahlen::V,pagar,talu
1447,beherrschen::V,imperar,rheoli
1448,beherrschen::V,imperar,llywodraethu
1449,ertragen::V,suportar,dioddef
