,Concept_ID,kk,se
1991,Stimme::N,үн,tjoeje
1992,Stimme::N,үн,jiedna
1993,Stimme::N,үн,giella
1994,Stimme::N,үн,jietna
1995,Stimme::N,үн,jieṇâ
1996,Stimme::N,үн,jiõnn
1997,Stimme::N,үн,ӣнн
1998,Stimme::N,әуен,tjoeje
1999,Stimme::N,әуен,jiedna
2000,Stimme::N,әуен,giella
2001,Stimme::N,әуен,jietna
2002,Stimme::N,әуен,jieṇâ
2003,Stimme::N,әуен,jiõnn
2004,Stimme::N,әуен,ӣнн
2005,Stimme::N,дауыс,tjoeje
2006,Stimme::N,дауыс,jiedna
2007,Stimme::N,дауыс,giella
2008,Stimme::N,дауыс,jietna
2009,Stimme::N,дауыс,jieṇâ
2010,Stimme::N,дауыс,jiõnn
2011,Stimme::N,дауыс,ӣнн
2012,Wort::N,сөз,baakoe
2013,Wort::N,сөз,báhko
2014,Wort::N,сөз,sátni
2015,Wort::N,сөз,pááhu
2016,Wort::N,сөз,sää´nn
2017,Wort::N,сөз,са̄ннҍ
2018,Zeichen::N,ишара,væhta
2019,Zeichen::N,ишара,mærkka
2020,Zeichen::N,ишара,mearka
2021,Zeichen::N,ишара,merkkâ
2022,Zeichen::N,ишара,meârkk
2023,Zeichen::N,ишара,тӣххт
2024,Ruf::N,айғай,ruodja
2025,Ruf::N,айғай,tjuorvas
2026,Ruf::N,айғай,čurvestat
2027,Ruf::N,айғай,koččom
2028,Ruf::N,айғай,pákkum
2029,Ruf::N,айғай,čuârvvmoš
2030,Lärm::N,айғай-шу,stujmie
2031,Lärm::N,айғай-шу,juhtsa
2032,Lärm::N,айғай-шу,šlápma
2033,Lärm::N,айғай-шу,ruojâ
2034,Lärm::N,айғай-шу,šlaaṃâ
2035,Lärm::N,айғай-шу,šuumm'mõš
2036,Lärm::N,айғай-шу,шэҏҏ
2037,Lärm::N,айғай-шу,ё̄афф
2038,Lärm::N,айғай-ұйғай,stujmie
2039,Lärm::N,айғай-ұйғай,juhtsa
2040,Lärm::N,айғай-ұйғай,šlápma
2041,Lärm::N,айғай-ұйғай,ruojâ
2042,Lärm::N,айғай-ұйғай,šlaaṃâ
2043,Lärm::N,айғай-ұйғай,šuumm'mõš
2044,Lärm::N,айғай-ұйғай,шэҏҏ
2045,Lärm::N,айғай-ұйғай,ё̄афф
2046,Laut::N,дыбыс,tjoeje
2047,Laut::N,дыбыс,jiedna
2048,Laut::N,дыбыс,jietna
2049,Laut::N,дыбыс,jieṇâ
2050,Laut::N,дыбыс,jiõnn
2051,Laut::N,дыбыс,ӣнн
2052,Laut::N,дауыс,tjoeje
2053,Laut::N,дауыс,jiedna
2054,Laut::N,дауыс,jietna
2055,Laut::N,дауыс,jieṇâ
2056,Laut::N,дауыс,jiõnn
2057,Laut::N,дауыс,ӣнн
2058,Ton::N,әуен,tjoeje
2059,Ton::N,әуен,tåvnnå
2060,Ton::N,әуен,tjuodja
2061,Ton::N,әуен,šuokŋa
2062,Ton::N,әуен,nuot'tâ
2063,Ton::N,әуен,suõmm
2064,Ton::N,әуен,ӣнн
2065,Lied::N,ән,laavloe
2066,Lied::N,ән,lávla
2067,Lied::N,ән,lávlla
2068,Lied::N,ән,laavlâ
2069,Lied::N,ән,laaul
2070,Lied::N,ән,ла̄ввл
2071,Lied::N,жыр,laavloe
2072,Lied::N,жыр,lávla
2073,Lied::N,жыр,lávlla
2074,Lied::N,жыр,laavlâ
2075,Lied::N,жыр,laaul
2076,Lied::N,жыр,ла̄ввл
2077,Lied::N,ән-жыр,laavloe
2078,Lied::N,ән-жыр,lávla
2079,Lied::N,ән-жыр,lávlla
2080,Lied::N,ән-жыр,laavlâ
2081,Lied::N,ән-жыр,laaul
2082,Lied::N,ән-жыр,ла̄ввл
2083,Ruhe::N,тыныштық,frïere
2084,Ruhe::N,тыныштық,raeffie
2085,Ruhe::N,тыныштық,vuojŋadibme
2086,Ruhe::N,тыныштық,vuojŋadallam
2087,Ruhe::N,тыныштық,ráfi
2088,Ruhe::N,тыныштық,máššu
2089,Ruhe::N,тыныштық,vuo'iŋâstus
2090,Ruhe::N,тыныштық,ráávhu
2091,Ruhe::N,тыныштық,rääuh
2092,Ruhe::N,тыныштық,vuâŋŋmõš
2093,Ruhe::N,тыныштық,юэв
2094,Ruhe::N,тыныштық,вуэӈӈмушш
2095,Leute::N,кісілер,aalmoge
2096,Leute::N,кісілер,ulmutja
2097,Leute::N,кісілер,álbmot
2098,Leute::N,кісілер,viehâ
2099,Leute::N,кісілер,aalmi
2100,Leute::N,кісілер,о̄ллмэ
2101,Volk::N,халық,aalmoge
2102,Volk::N,халық,álmmuk
2103,Volk::N,халық,fuolkke
2104,Volk::N,халық,álbmot
2105,Volk::N,халық,aalmug
2106,Volk::N,халық,aalmi
2107,Volk::N,халық,нарэдт
2108,Arbeit::N,еңбек,barkoe
2109,Arbeit::N,еңбек,barggo
2110,Arbeit::N,еңбек,rahtjam
2111,Arbeit::N,еңбек,bargu
2112,Arbeit::N,еңбек,pargo
2113,Arbeit::N,еңбек,tyej̣i
2114,Arbeit::N,еңбек,likk
2115,Arbeit::N,еңбек,tue´jj
2116,Arbeit::N,еңбек,лыххк
2117,Gast::N,қонақ,guessie
2118,Gast::N,қонақ,guosse
2119,Gast::N,қонақ,guossi
2120,Gast::N,қонақ,kyes'si
2121,Gast::N,қонақ,kue´s's
2122,Gast::N,қонақ,кӯссь
2123,Gast::N,мейман,guessie
2124,Gast::N,мейман,guosse
2125,Gast::N,мейман,guossi
2126,Gast::N,мейман,kyes'si
2127,Gast::N,мейман,kue´s's
2128,Gast::N,мейман,кӯссь
2129,Geschenk::N,қадия,daevere
2130,Geschenk::N,қадия,sjielege
2131,Geschenk::N,қадия,vadda
2132,Geschenk::N,қадия,vattáldahka
2133,Geschenk::N,қадия,skeaŋka
2134,Geschenk::N,қадия,adaldâh
2135,Geschenk::N,қадия,sǩiâŋkk
2136,Geschenk::N,қадия,тӯмаш
2137,Spiel::N,ойын,spïele
2138,Spiel::N,ойын,stååkedimmie
2139,Spiel::N,ойын,spella
2140,Spiel::N,ойын,stoagos
2141,Spiel::N,ойын,speallu
2142,Spiel::N,ойын,leikkâ
2143,Spiel::N,ойын,siõrr
2144,Spiel::N,ойын,сӣрр
2145,Gesellschaft::N,қауым,sïelte
2146,Gesellschaft::N,қауым,rádnastallam
2147,Gesellschaft::N,қауым,searvi
2148,Gesellschaft::N,қауым,servi
2149,Gesellschaft::N,қауым,seä´brr
2150,Gesellschaft::N,қауым,се̄ббр
2151,Gesellschaft::N,жұртшылық,sïelte
2152,Gesellschaft::N,жұртшылық,rádnastallam
2153,Gesellschaft::N,жұртшылық,searvi
2154,Gesellschaft::N,жұртшылық,servi
2155,Gesellschaft::N,жұртшылық,seä´brr
2156,Gesellschaft::N,жұртшылық,се̄ббр
2157,Hilfe::N,жэрдем,viehkie
2158,Hilfe::N,жэрдем,viehkke
2159,Hilfe::N,жэрдем,veahkki
2160,Hilfe::N,жэрдем,iše
2161,Hilfe::N,жэрдем,veä´ǩ'ǩ
2162,Hilfe::N,жэрдем,ве̄ххьк
2163,Freund::N,дос,voelpe
2164,Freund::N,дос,ráddna
2165,Freund::N,дос,venak
2166,Freund::N,дос,ustit
2167,Freund::N,дос,verdde
2168,Freund::N,дос,veerdi
2169,Freund::N,дос,na´zvan
2170,Freund::N,дос,ка̄ннҌц
2171,Kamerad::N,дос-жар,guejmie
2172,Kamerad::N,дос-жар,ráddna
2173,Kamerad::N,дос-жар,guojmme
2174,Kamerad::N,дос-жар,guoibmi
2175,Kamerad::N,дос-жар,kyei'mi
2176,Kamerad::N,дос-жар,taaurõš
2177,Kamerad::N,дос-жар,то̄а̄врэшш
2178,Angelegenheit::N,жұмыс,aate
2179,Angelegenheit::N,жұмыс,saake
2180,Angelegenheit::N,жұмыс,ássje
2181,Angelegenheit::N,жұмыс,ášši
2182,Angelegenheit::N,жұмыс,äšši
2183,Angelegenheit::N,жұмыс,ä´šš
2184,Angelegenheit::N,жұмыс,тӯйй
2185,Anzahl::N,сан,taale
2186,Anzahl::N,сан,låhkoe
2187,Anzahl::N,сан,låhko
2188,Anzahl::N,сан,mierre
2189,Anzahl::N,сан,mearri
2190,Anzahl::N,сан,lohkomearra
2191,Anzahl::N,сан,meeṛi
2192,Anzahl::N,сан,mie´rr
2193,Anzahl::N,сан,чӣссел
2194,Anzahl::N,саны,taale
2195,Anzahl::N,саны,låhkoe
2196,Anzahl::N,саны,låhko
2197,Anzahl::N,саны,mierre
2198,Anzahl::N,саны,mearri
2199,Anzahl::N,саны,lohkomearra
2200,Anzahl::N,саны,meeṛi
2201,Anzahl::N,саны,mie´rr
2202,Anzahl::N,саны,чӣссел
2203,Art::N,түр,aarhte
2204,Art::N,түр,sládja
2205,Art::N,түр,tjærdda
2206,Art::N,түр,čearda
2207,Art::N,түр,šlaaj̣â
2208,Art::N,түр,nää´ll
2209,Art::N,түр,на̄лль
2210,Stück::N,тілім,bæhta
2211,Stück::N,тілім,biehkie
2212,Stück::N,тілім,biehkke
2213,Stück::N,тілім,bihttá
2214,Stück::N,тілім,pittá
2215,Stück::N,тілім,káppálâh
2216,Stück::N,тілім,ku´sǩǩ
2217,Stück::N,тілім,кусськ
2218,Teil::N,үлес,stuhtje
2219,Teil::N,үлес,oasse
2220,Teil::N,үлес,bielle
2221,Teil::N,үлес,guovllo
2222,Teil::N,үлес,oassi
2223,Teil::N,үлес,bihttá
2224,Teil::N,үлес,uási
2225,Teil::N,үлес,vuâ´ss
2226,Teil::N,үлес,pie´ǩ'ǩ
2227,Teil::N,үлес,кусськ
2228,Teil::N,бөлшек,stuhtje
2229,Teil::N,бөлшек,oasse
2230,Teil::N,бөлшек,bielle
2231,Teil::N,бөлшек,guovllo
2232,Teil::N,бөлшек,oassi
2233,Teil::N,бөлшек,bihttá
2234,Teil::N,бөлшек,uási
2235,Teil::N,бөлшек,vuâ´ss
2236,Teil::N,бөлшек,pie´ǩ'ǩ
2237,Teil::N,бөлшек,кусськ
2238,Hälfte::N,жарты,lehkie
2239,Hälfte::N,жарты,lahkke
2240,Hälfte::N,жарты,bealli
2241,Hälfte::N,жарты,peeḷi
2242,Hälfte::N,жарты,lâ´ǩǩ
2243,Hälfte::N,жарты,pie´ll
2244,Hälfte::N,жарты,пе̄лль
2245,Kreis::N,шеңбер,rïngke
2246,Kreis::N,шеңбер,gievlle
2247,Kreis::N,шеңбер,gierdu
2248,Kreis::N,шеңбер,riggee
2249,Kreis::N,шеңбер,kruugg
2250,Kreis::N,шеңбер,круг
2251,Kreuz::N,крест,kroesse
2252,Kreuz::N,крест,ruossa
2253,Kreuz::N,крест,rista
2254,Kreuz::N,крест,ristâ
2255,Kreuz::N,крест,ristt
2256,Kreuz::N,крест,рысст
2257,Linie::N,сызық,sïeve
2258,Linie::N,сызық,linnja
2259,Linie::N,сызық,linjá
2260,Linie::N,сызық,linnjá
2261,Linie::N,сызық,njuálgus
2262,Linie::N,сызық,certldõk
2263,Linie::N,сызық,це̄кесь
2264,Strich::N,сызық,sïeve
2265,Strich::N,сызық,sáhtso
2266,Strich::N,сызық,sárggis
2267,Strich::N,сызық,čálástâh
2268,Strich::N,сызық,certldõk
2269,Strich::N,сызық,ця̄кас
2270,Strich::N,сызық,це̄кесь
2271,Abstand::N,ара,gåhkoe
2272,Abstand::N,ара,gåhkaldahke
2273,Abstand::N,ара,lahka
2274,Abstand::N,ара,gasska
2275,Abstand::N,ара,gaska
2276,Abstand::N,ара,koskâ
2277,Abstand::N,ара,kõskk
2278,Abstand::N,ара,кэ̄сск
2279,Abstand::N,аралық,gåhkoe
2280,Abstand::N,аралық,gåhkaldahke
2281,Abstand::N,аралық,lahka
2282,Abstand::N,аралық,gasska
2283,Abstand::N,аралық,gaska
2284,Abstand::N,аралық,koskâ
2285,Abstand::N,аралық,kõskk
2286,Abstand::N,аралық,кэ̄сск
2287,Entfernung::N,аралық,gåhkoe
2288,Entfernung::N,аралық,gåhkaldahke
2289,Entfernung::N,аралық,gasska
2290,Entfernung::N,аралық,mælggat
2291,Entfernung::N,аралық,gaska
2292,Entfernung::N,аралық,mátkegaska
2293,Entfernung::N,аралық,koskâ
2294,Entfernung::N,аралық,kõskk
2295,Entfernung::N,аралық,jäämkõskk
2296,Entfernung::N,аралық,кэ̄сск
2297,Gegend::N,өңір,haerie
2298,Gegend::N,өңір,guovvlo
2299,Gegend::N,өңір,bájkke
2300,Gegend::N,өңір,guovlu
2301,Gegend::N,өңір,duovdda
2302,Gegend::N,өңір,kuáv'lu
2303,Gegend::N,өңір,vu´vdd
2304,Gegend::N,өңір,па̄йхьк
2305,Platz::N,орны,sijjie
2306,Platz::N,орны,sadje
2307,Platz::N,орны,sadji
2308,Platz::N,орны,tááḷu
2309,Platz::N,орны,tääll
2310,Platz::N,орны,сайй
2311,Ort::N,орын,sijjie
2312,Ort::N,орын,bájkke
2313,Ort::N,орын,sadje
2314,Ort::N,орын,báiki
2315,Ort::N,орын,päikki
2316,Ort::N,орын,pâi´ǩǩ
2317,Ort::N,орын,сайй
2318,Ort::N,орын,па̄йхьк
2319,Seite::N,жақ,bielie
2320,Seite::N,жақ,sijddo
2321,Seite::N,жақ,bealli
2322,Seite::N,жақ,ertti
2323,Seite::N,жақ,jeä´rtt
2324,Seite::N,жақ,пе̄лль
2325,Seite::N,жақ,е̄ммьне
2326,Seite::N,бүйір,bielie
2327,Seite::N,бүйір,sijddo
2328,Seite::N,бүйір,bealli
2329,Seite::N,бүйір,ertti
2330,Seite::N,бүйір,jeä´rtt
2331,Seite::N,бүйір,пе̄лль
2332,Seite::N,бүйір,е̄ммьне
2333,Mitte::N,ортасы,gaske
2334,Mitte::N,ортасы,jarnge
2335,Mitte::N,ортасы,gasska
2336,Mitte::N,ортасы,guovddaš
2337,Mitte::N,ортасы,gaskamuddu
2338,Mitte::N,ортасы,koskâ
2339,Mitte::N,ортасы,kõskk
2340,Mitte::N,ортасы,кэ̄сск
2341,Gegenstand::N,зат,daevere
2342,Gegenstand::N,зат,oabme
2343,Gegenstand::N,зат,gávnne
2344,Gegenstand::N,зат,bierggas
2345,Gegenstand::N,зат,ettâ
2346,Gegenstand::N,зат,kápulâh
2347,Gegenstand::N,зат,käu´nn
2348,Gegenstand::N,зат,ка̄ввьн
2349,Gegenstand::N,нәрсе,daevere
2350,Gegenstand::N,нәрсе,oabme
2351,Gegenstand::N,нәрсе,gávnne
2352,Gegenstand::N,нәрсе,bierggas
2353,Gegenstand::N,нәрсе,ettâ
2354,Gegenstand::N,нәрсе,kápulâh
2355,Gegenstand::N,нәрсе,käu´nn
2356,Gegenstand::N,нәрсе,ка̄ввьн
2357,Sache::N,бұйым,aate
2358,Sache::N,бұйым,saake
2359,Sache::N,бұйым,ássje
2360,Sache::N,бұйым,ášši
2361,Sache::N,бұйым,äšši
2362,Sache::N,бұйым,ä´šš
2363,Sache::N,бұйым,ве̄шш
2364,Rand::N,шет,raedtie
2365,Rand::N,шет,rabdda
2366,Rand::N,шет,ravda
2367,Rand::N,шет,robdâ
2368,Rand::N,шет,čårr
2369,Rand::N,шет,ruõbdd
2370,Rand::N,шет,рӯммт
2371,Rand::N,шет,ре̄ввьн
2372,Rand::N,шеті,raedtie
2373,Rand::N,шеті,rabdda
2374,Rand::N,шеті,ravda
2375,Rand::N,шеті,robdâ
2376,Rand::N,шеті,čårr
2377,Rand::N,шеті,ruõbdd
2378,Rand::N,шеті,рӯммт
2379,Rand::N,шеті,ре̄ввьн
2380,Kante::N,қыр,raedtie
2381,Kante::N,қыр,rabdda
2382,Kante::N,қыр,ravda
2383,Kante::N,қыр,robdâ
2384,Kante::N,қыр,å´rdd
2385,Kante::N,қыр,ruõbdd
2386,Kante::N,қыр,рӯммт
2387,Kante::N,қыр,ре̄ввьн
2388,Kante::N,қыры,raedtie
2389,Kante::N,қыры,rabdda
2390,Kante::N,қыры,ravda
2391,Kante::N,қыры,robdâ
2392,Kante::N,қыры,å´rdd
2393,Kante::N,қыры,ruõbdd
2394,Kante::N,қыры,рӯммт
2395,Kante::N,қыры,ре̄ввьн
2396,Ecke::N,қыры,roene
2397,Ecke::N,қыры,kråane
2398,Ecke::N,қыры,náhpo
2399,Ecke::N,қыры,nusske
2400,Ecke::N,қыры,nurki
2401,Ecke::N,қыры,čiehka
2402,Ecke::N,қыры,čiehâ
2403,Ecke::N,қыры,čiõkk
2404,Ecke::N,қыры,suåp'p
2405,Ecke::N,қыры,уггл
2406,Ecke::N,бұрыш,roene
2407,Ecke::N,бұрыш,kråane
2408,Ecke::N,бұрыш,náhpo
2409,Ecke::N,бұрыш,nusske
2410,Ecke::N,бұрыш,nurki
2411,Ecke::N,бұрыш,čiehka
2412,Ecke::N,бұрыш,čiehâ
2413,Ecke::N,бұрыш,čiõkk
2414,Ecke::N,бұрыш,suåp'p
2415,Ecke::N,бұрыш,уггл
2416,Spitze::N,ұшы,gietjie
2417,Spitze::N,ұшы,snjuhtje
2418,Spitze::N,ұшы,gihttje
2419,Spitze::N,ұшы,geahči
2420,Spitze::N,ұшы,picci
2421,Spitze::N,ұшы,keeči
2422,Spitze::N,ұшы,ǩie´čč
2423,Spitze::N,ұшы,кя̄женч
2424,Ende::N,аяқ,gietjie
2425,Ende::N,аяқ,giehtje
2426,Ende::N,аяқ,geahči
2427,Ende::N,аяқ,keeči
2428,Ende::N,аяқ,puäš'š
2429,Ende::N,аяқ,ке̄джь
2430,Ende::N,соңы,gietjie
2431,Ende::N,соңы,giehtje
2432,Ende::N,соңы,geahči
2433,Ende::N,соңы,keeči
2434,Ende::N,соңы,puäš'š
2435,Ende::N,соңы,ке̄джь
2436,Loch::N,тесік,raejkie
2437,Loch::N,тесік,rájgge
2438,Loch::N,тесік,ráigi
2439,Loch::N,тесік,räigi
2440,Loch::N,тесік,loikk
2441,Loch::N,тесік,râi´ǧǧ
2442,Loch::N,тесік,ра̄ййк
2443,Winkel::N,мүйіс,skaavhte
2444,Winkel::N,мүйіс,tjiehka
2445,Winkel::N,мүйіс,soahppa
2446,Winkel::N,мүйіс,čiehka
2447,Winkel::N,мүйіс,sogge
2448,Winkel::N,мүйіс,suåp'p
2449,Winkel::N,мүйіс,уггл
2450,Muster::N,мәнер,goere
2451,Muster::N,мәнер,girjja
2452,Muster::N,мәнер,girjjit
2453,Muster::N,мәнер,kovos
2454,Muster::N,мәнер,кыррьй
2455,Muster::N,мәнер,кырьйнесс
2456,Größe::N,ауқым,ståaroe
2457,Größe::N,ауқым,stuorrudahka
2458,Größe::N,ауқым,stūrrodat
2459,Größe::N,ауқым,mahtodat
2460,Größe::N,ауқым,allodat
2461,Größe::N,ауқым,stuá'ṛudâh
2462,Größe::N,ауқым,роаӈӈьк
2463,Größe::N,көлемдік,ståaroe
2464,Größe::N,көлемдік,stuorrudahka
2465,Größe::N,көлемдік,stūrrodat
2466,Größe::N,көлемдік,mahtodat
2467,Größe::N,көлемдік,allodat
2468,Größe::N,көлемдік,stuá'ṛudâh
2469,Größe::N,көлемдік,роаӈӈьк
2470,Länge::N,бой,gåhkoe
2471,Länge::N,бой,guhkkudahka
2472,Länge::N,бой,guhkkodat
2473,Länge::N,бой,kukkodâh
2474,Länge::N,бой,õllâdvuõtt
2475,Länge::N,бой,куххьквӯдт
2476,Länge::N,ұзындық,gåhkoe
2477,Länge::N,ұзындық,guhkkudahka
2478,Länge::N,ұзындық,guhkkodat
2479,Länge::N,ұзындық,kukkodâh
2480,Länge::N,ұзындық,õllâdvuõtt
2481,Länge::N,ұзындық,куххьквӯдт
2482,Höhe::N,жоғарылық,jalloe
2483,Höhe::N,жоғарылық,jalladahke
2484,Höhe::N,жоғарылық,alludahka
2485,Höhe::N,жоғарылық,allatvuohta
2486,Höhe::N,жоғарылық,allodat
2487,Höhe::N,жоғарылық,aḷodâh
2488,Höhe::N,жоғарылық,âlladvuõtt
2489,Höhe::N,жоғарылық,э̄ллвӯдт
2490,Höhe::N,биіктік,jalloe
2491,Höhe::N,биіктік,jalladahke
2492,Höhe::N,биіктік,alludahka
2493,Höhe::N,биіктік,allatvuohta
2494,Höhe::N,биіктік,allodat
2495,Höhe::N,биіктік,aḷodâh
2496,Höhe::N,биіктік,âlladvuõtt
2497,Höhe::N,биіктік,э̄ллвӯдт
2498,Gewicht::N,салмақ,leavloe
2499,Gewicht::N,салмақ,dædda
2500,Gewicht::N,салмақ,låssudahka
2501,Gewicht::N,салмақ,deaddu
2502,Gewicht::N,салмақ,tiäd'du
2503,Gewicht::N,салмақ,teäd'd
2504,Gewicht::N,салмақ,тя̄ннт
2505,Gewicht::N,салмақ,вӣссь
2506,Menge::N,мөлшер,mierie
2507,Menge::N,мөлшер,ållo
2508,Menge::N,мөлшер,mearri
2509,Menge::N,мөлшер,doahkki
2510,Menge::N,мөлшер,meeṛi
2511,Menge::N,мөлшер,tukk
2512,Menge::N,мөлшер,mie´rr
2513,Menge::N,мөлшер,туххк
2514,Menge::N,мөлшер,ла̄ннҍт
2515,Haufen::N,үйме,deava
2516,Haufen::N,үйме,håevkie
2517,Haufen::N,үйме,hårre
2518,Haufen::N,үйме,látna
2519,Haufen::N,үйме,laaṇâ
2520,Haufen::N,үйме,laađđ
2521,Haufen::N,үйме,поанн
2522,Haufen::N,үйінді,deava
2523,Haufen::N,үйінді,håevkie
2524,Haufen::N,үйінді,hårre
2525,Haufen::N,үйінді,látna
2526,Haufen::N,үйінді,laaṇâ
2527,Haufen::N,үйінді,laađđ
2528,Haufen::N,үйінді,поанн
2529,Reihe::N,сап,raajroe
2530,Reihe::N,сап,rájddo
2531,Reihe::N,сап,gurgadas
2532,Reihe::N,сап,kuáḷus
2533,Reihe::N,сап,riâd'd
2534,Reihe::N,сап,по̄ллт
2535,Boot::N,қайық,vïnhtse
2536,Boot::N,қайық,vanás
2537,Boot::N,қайық,vanntsa
2538,Boot::N,қайық,fanas
2539,Boot::N,қайық,voonâs
2540,Boot::N,қайық,käärbis
2541,Boot::N,қайық,võõnâs
2542,Boot::N,қайық,вэнс
2543,Ruder::N,ескек,aajroe
2544,Ruder::N,ескек,ájrro
2545,Ruder::N,ескек,áiru
2546,Ruder::N,ескек,áiru
2547,Ruder::N,ескек,äirr
2548,Ruder::N,ескек,а̄ррьй
2549,Schlitten::N,шана,slærra
2550,Schlitten::N,шана,tjïelhke
2551,Schlitten::N,шана,gieris
2552,Schlitten::N,шана,tjielkká
2553,Schlitten::N,шана,gielká
2554,Schlitten::N,шана,kiäl'kká
2555,Schlitten::N,шана,saan
2556,Schlitten::N,шана,ǩeâlkk
2557,Schlitten::N,шана,со̄а̄н
2558,Ski::N,шаңғы,treavka
2559,Ski::N,шаңғы,sabek
2560,Ski::N,шаңғы,sabet
2561,Ski::N,шаңғы,saaveeh
2562,Ski::N,шаңғы,koolâs
2563,Ski::N,шаңғы,коаллас
2564,Ski::N,шаңғы,са̄вехь
2565,Lagerfeuer::N,алау,dålle
2566,Lagerfeuer::N,алау,sajijdållå
2567,Lagerfeuer::N,алау,dolla
2568,Lagerfeuer::N,алау,tullâ
2569,Lagerfeuer::N,алау,toll
2570,Lagerfeuer::N,алау,то̄лл
2571,Last::N,ауырлық,maajsoe
2572,Last::N,ауырлық,noade
2573,Last::N,ауырлық,guorbmi
2574,Last::N,ауырлық,kye'rmi
2575,Last::N,ауырлық,nue´đđ
2576,Last::N,ауырлық,kue´rmm
2577,Last::N,ауырлық,нуэдът
2578,Last::N,ауыр зат,maajsoe
2579,Last::N,ауыр зат,noade
2580,Last::N,ауыр зат,guorbmi
2581,Last::N,ауыр зат,kye'rmi
2582,Last::N,ауыр зат,nue´đđ
2583,Last::N,ауыр зат,kue´rmm
2584,Last::N,ауыр зат,нуэдът
2585,Gang::N,жүріс,vaedtseme
2586,Gang::N,жүріс,mannulahka
2587,Gang::N,жүріс,johtu
2588,Gang::N,жүріс,jotteem
2589,Gang::N,жүріс,joto
2590,Gang::N,жүріс,jäl'lmõš
2591,Gang::N,жүріс,ёадтмушш
2592,Gang::N,жүріс,ёадтҌмушш
2593,Schritt::N,адым,sïlle
2594,Schritt::N,адым,lávkke
2595,Schritt::N,адым,lávki
2596,Schritt::N,адым,lävkki
2597,Schritt::N,адым,läu´ǩǩ
2598,Schritt::N,адым,ла̄ффьк
2599,Norden::N,солтүстік,noerhte
2600,Norden::N,солтүстік,nuortta
2601,Norden::N,солтүстік,davvi
2602,Norden::N,солтүстік,taṿe
2603,Norden::N,солтүстік,tâ´vv
2604,Norden::N,солтүстік,таввял
2605,Norden::N,терістік,noerhte
2606,Norden::N,терістік,nuortta
2607,Norden::N,терістік,davvi
2608,Norden::N,терістік,taṿe
2609,Norden::N,терістік,tâ´vv
2610,Norden::N,терістік,таввял
2611,Süden::N,оңтүстік,åarjel
2612,Süden::N,оңтүстік,oarjje
2613,Süden::N,оңтүстік,lulli
2614,Süden::N,оңтүстік,mäddi
2615,Süden::N,оңтүстік,kesipieg'gâ
2616,Süden::N,оңтүстік,saujj
2617,Süden::N,оңтүстік,со̄а̄ййв
2618,Westen::N,батыс,jillie
2619,Westen::N,батыс,alle
2620,Westen::N,батыс,oarji
2621,Westen::N,батыс,uár'ji
2622,Westen::N,батыс,viõstâr
2623,Westen::N,батыс,вуэрьял
2624,Osten::N,күншығыс,luvlie
2625,Osten::N,күншығыс,lulle
2626,Osten::N,күншығыс,nuorta
2627,Osten::N,күншығыс,nuor'ttâ
2628,Osten::N,күншығыс,nuõrti
2629,Osten::N,күншығыс,нуҏҏьт
2630,Holz::N,ағаш,moere
2631,Holz::N,ағаш,muorra
2632,Holz::N,ағаш,muorra
2633,Holz::N,ағаш,muoṛâ
2634,Holz::N,ағаш,muõrr
2635,Holz::N,ағаш,мӯрр
2636,Holz::N,сүрек,moere
2637,Holz::N,сүрек,muorra
2638,Holz::N,сүрек,muorra
2639,Holz::N,сүрек,muoṛâ
2640,Holz::N,сүрек,muõrr
2641,Holz::N,сүрек,мӯрр
2642,Brett::N,тақта,fealloe
2643,Brett::N,тақта,fiello
2644,Brett::N,тақта,lávdi
2645,Brett::N,тақта,lyev'di
2646,Brett::N,тақта,lu´vdd
2647,Brett::N,тақта,лаййт
2648,Platte::N,тақта,spaagkoe
2649,Platte::N,тақта,skierro
2650,Platte::N,тақта,skearru
2651,Platte::N,тақта,ráptu
2652,Platte::N,тақта,ка̄ррьт
2653,Stütze::N,тіреу,dovtege
2654,Stütze::N,тіреу,dåarjege
2655,Stütze::N,тіреу,tsagge
2656,Stütze::N,тіреу,nihta
2657,Stütze::N,тіреу,duvdda
2658,Stütze::N,тіреу,caggi
2659,Stütze::N,тіреу,cagge
2660,Stütze::N,тіреу,cõgldõk
2661,Stütze::N,тіреу,стуэлльп
2662,Stange::N,қада,staavra
2663,Stange::N,қада,stággo
2664,Stange::N,қада,hålggå
2665,Stange::N,қада,stávrá
2666,Stange::N,қада,stággu
2667,Stange::N,қада,čuálgui
2668,Stange::N,қада,kaŋgg
2669,Stange::N,қада,кэ̄ллт
2670,Stange::N,қада,пе̄лльк
2671,Stock::N,сойыл,galte
2672,Stock::N,сойыл,klåbpoe
2673,Stock::N,сойыл,soabbe
2674,Stock::N,сойыл,soabbi
2675,Stock::N,сойыл,suáb'bi
2676,Stock::N,сойыл,suä´b'b
2677,Stock::N,сойыл,суэммьп
2678,Stab::N,сырық,klaahka
2679,Stab::N,сырық,soabbe
2680,Stab::N,сырық,soabbi
2681,Stab::N,сырық,suáb'bi
2682,Stab::N,сырық,suä´b'b
2683,Stab::N,сырық,суэммьп
2684,Rohr::N,құбыр,gïrse
2685,Rohr::N,құбыр,båhttså
2686,Rohr::N,құбыр,bohcci
2687,Rohr::N,құбыр,poccee
2688,Rohr::N,құбыр,puu´lčiǩ
