,Concept_ID,hr,la
844,oben::ADV,gore,supra
845,hinauf::ADV,uzbrdo,sursum
846,überall::ADV,svuda,ubique
847,überall::ADV,svagdje,ubique
848,nicht::ADV,ne,non
849,ein wenig::ADV,malo,paulum
850,kaum::ADV,tek,vix
851,kaum::ADV,tek,aegre
852,kaum::ADV,jedva,vix
853,kaum::ADV,jedva,aegre
854,sehr::ADV,jako,valde
855,sehr::ADV,jako,magnopere
856,sehr::ADV,veoma,valde
857,sehr::ADV,veoma,magnopere
858,so::ADV,tako,ita
859,so::ADV,ovako,ita
860,noch::ADV,još,etiam
861,nur::ADV,samo,solum
862,nur::ADV,samo,tantum
863,schon::ADV,već,iam
864,wieder::ADV,opet,rursus
865,wieder::ADV,ponovo,rursus
866,vergebens::ADV,uzalud,frustra
867,vergebens::ADV,zabadava,frustra
868,vor::PRP,pred,ante
869,vor::PRP,ispred,ante
870,hinter::PRP,za,post
871,hinter::PRP,iza,post
872,unter::PRP,pod,sub
873,unter::PRP,ispod,sub
874,durch::PRP,po,per
875,durch::PRP,kroz,per
876,neben::PRP,kraj,iuxta
877,neben::PRP,pored,iuxta
878,neben::PRP,pokraj,iuxta
879,zwischen::PRP,među,inter
880,zwischen::PRP,između,inter
881,wegen::PRP,radi,propter
882,wegen::PRP,zbog,propter
883,dies::PRN,ovo,hoc
884,das::PRN,to,id
885,das::PRN,ono,id
886,alles::PRN,sve,omnia
887,ich::PRN,ja,ego
888,du::PRN,ti,tu
889,er::PRN,on,is
890,er::PRN,on,ille
891,wir::PRN,mi,nos
892,ihr::PRN,vi,vos
893,sie::PRN,oni,ii
894,sie::PRN,oni,illi
895,was::FPRN,što,quid
896,wer::FPRN,tko,quis
897,wo::FADV,gdje,ubi
898,wohin::FADV,kuda,quo
899,wohin::FADV,kamo,quo
900,wie::FADV,kako,quomodo
901,warum::FADV,zašto,cur
902,wieviel::FNUM,koliko,quantum
903,eins::NUM,jedan,unus
904,zwei::NUM,dva,duo
905,drei::NUM,tri,tres
906,vier::NUM,četiri,quattuor
907,fünf::NUM,pet,quinque
908,sechs::NUM,šest,sex
909,sieben::NUM,sedam,septem
910,acht::NUM,osam,octo
911,neun::NUM,devet,novem
912,zehn::NUM,deset,decem
913,elf::NUM,jedanaest,undecim
914,zwölf::NUM,dvanaest,duodecim
915,zwanzig::NUM,dvadeset,viginti
916,dreißig::NUM,trideset,triginta
917,vierzig::NUM,četrdeset,quadraginta
918,fünfzig::NUM,pedeset,quinquaginta
919,sechzig::NUM,šezdeset,sexaginta
920,siebzig::NUM,sedamdeset,septuaginta
921,achtzig::NUM,osamdeset,octoginta
922,neunzig::NUM,devetdeset,nonaginta
923,hundert::NUM,sto,centum
924,tausend::NUM,tisuća,mille
925,und::CNJ,i,et
926,und::CNJ,i,-que
927,und::CNJ,te,et
928,und::CNJ,te,-que
929,oder::CNJ,ili,vel
930,stehen::V,stajati,stare
931,sitzen::V,sjediti,sedere
932,liegen::V,ležati,iacere
933,hängen::V,visiti,pendere
934,werden::V,postati,fieri
935,werden::V,činiti se,fieri
936,passieren::V,desiti se,accidere
937,passieren::V,dogoditi se,accidere
938,beginnen::V,početi,incipere
939,enden::V,prestati,finem habere
940,enden::V,svršiti se,finem habere
941,wechseln::V,mijenjati se,mutari
942,aufgehen[Sonne]::V,izići,oriri
943,untergehen[Sonne]::V,zaći,occidere
944,scheinen[Sonne]::V,sijati,lucere
945,donnern::V,grmjeti,tonare
946,wehen::V,duhati,flare
947,strömen::V,strujati,fluere
948,fließen::V,teći,manare
949,sich drehen::V,obrtati se,torqueri
950,sich drehen::V,vrtjeti se,torqueri
951,schwanken::V,teturati,vacillare
952,schwanken::V,kolebati se,vacillare
953,schwingen::V,njihati,vibrare
954,schwingen::V,titrati,vibrare
955,fallen::V,padati,cadere
956,brennen::V,gorjeti,ardere
957,rauchen::V,dimiti se,fumare
958,regnen::V,kišiti,pluere
959,regnen::V,daždjeti,pluere
960,gefrieren::V,smrznuti se,congelari
961,tauen::V,kopnjeti,rorare
962,tauen::V,kraviti se,rorare
963,schmelzen::V,topiti se,liquescere
964,trocknen::V,sušiti se,arescere
965,sieden::V,kipjeti,fervere
966,sieden::V,ključati,fervere
967,faulen::V,gnjiti,putescere
968,verfaulen::V,sagnjiti,putescere
969,reißen::V,otrgnuti se,scindi
970,versinken::V,tonuti,mergi
971,versinken::V,propasti,mergi
972,vergehen::V,prolaziti,praeterire
973,erscheinen::V,pojaviti se,apparere
974,verschwinden::V,nestati,discedere
975,verschwinden::V,izgubiti se,discedere
976,sinken::V,trgnuti,labi
977,sinken::V,spustiti se,labi
978,abnehmen::V,opasti,deminui
979,zunehmen::V,povećati se,augeri
980,steigen::V,uzići,augescere
981,steigen::V,nadoći,augescere
982,wachsen::V,rasti,crescere
983,glänzen::V,blistati,splendere
984,glänzen::V,sjati se,splendere
985,funkeln::V,svjetlucati,micare
986,lärmen::V,bučati,strepere
987,lärmen::V,galamiti,strepere
988,läuten::V,zvoniti,sonare
989,klingeln::V,zvoniti,tinnire
990,klirren::V,zvečati,crepare
991,brausen::V,hujati,saevire
992,rauschen::V,šumiti,crepare
993,rauschen::V,šuškati,crepare
994,klingen::V,zvučati,sonare
995,bellen::V,lajati,latrare
996,heulen::V,zavijati,ululare
997,blasen::V,puhati,flare
998,pfeifen::V,fućkati,sibilare
999,schreien::V,vikati,clamare
1000,schreien::V,kričati,clamare
1001,stöhnen::V,stenjati,gemere
1002,zittern::V,drhtati,tremere
1003,zittern::V,drhtati,trepidare
1004,zittern::V,trepetati,tremere
1005,zittern::V,trepetati,trepidare
1006,leben::V,živjeti,vivere
1007,geboren werden::V,roditi se,nasci
1008,atmen::V,disati,spirare
1009,trinken::V,piti,bibere
1010,essen::V,jesti,edere
1011,schlucken::V,gutati,devorare
1012,müde werden::V,umoriti se,fatigari
1013,einschlafen::V,usnuti,obdormiscere
1014,einschlafen::V,zaspati,obdormiscere
1015,schlafen::V,spati,dormire
1016,aufwachen::V,probuditi se,expergisci
1017,aufstehen::V,ustati,exsurgere
1018,sich erholen::V,odmoriti se,se reficere
1019,krank werden::V,oboljeti se,aegrescere
1020,krank werden::V,razboljeti se,aegrescere
1021,krank sein::V,bolovati,aegrotare
1022,schmerzen::V,boljeti,dolere
1023,husten::V,kašljati,tussire
1024,genesen::V,ozdraviti,convalescere
1025,genesen::V,oporaviti se,convalescere
1026,sterben::V,umrijeti,mori
1027,umkommen::V,skapati,perire
1028,sich bewegen::V,gibati se,se movere
1029,sich bewegen::V,kretati se,se movere
1030,sich rühren::V,maknuti se,micare
1031,sich erheben::V,dići se,surgere
1032,sich setzen::V,sjesti,considere
1033,hinfallen::V,pasti,cadere
1034,laufen::V,hodati,vadere
1035,schreiten::V,stupati,gradi
1036,spazierengehen::V,šetati se,ambulare
1037,eilen::V,hitati,properare
1038,sich beeilen::V,požuriti se,festinare
1039,sausen::V,juriti,currere
1040,rennen::V,trčati,currere
1041,springen::V,skakati,salire
1042,klettern::V,popeti se,niti
1043,klettern::V,penjati se,niti
1044,schaukeln::V,ljuljati se,oscillare
1045,kriechen::V,puzati,repere
1046,kriechen::V,puzati,serpere
1047,kriechen::V,gmizati,repere
1048,kriechen::V,gmizati,serpere
1049,schwimmen::V,plivati,nare
1050,schwimmen::V,plivati,natare
1051,tauchen::V,roniti,mergere
1052,tauchen::V,gnjuriti,mergere
1053,rudern::V,veslati,remigare
1054,fahren::V,voziti se,vehi
1055,fliegen::V,letjeti,volare
1056,fliegen::V,lijetati,volare
1057,gehen::V,ići,ire
1058,gehen::V,ići,vadere
1059,weggehen::V,otići,abire
1060,weggehen::V,otići,discedere
1061,abfahren::V,krenuti,proficisci
1062,abfahren::V,otputovati,proficisci
1063,anhalten::V,stati,consistere
1064,anhalten::V,zaustaviti,consistere
1065,hineingehen::V,ulaziti,inire
1066,hineingehen::V,ulaziti,ingredi
1067,eintreten::V,ući,intrare
1068,kommen::V,doći,venire
1069,ankommen::V,stići,advenire
1070,zurückkommen::V,vratiti se,revenire
1071,zurückkommen::V,povratiti se,revenire
1072,bleiben::V,ostati,manere
1073,warten::V,čekati,opperiri
1074,erwarten::V,očekivati,opperiri
1075,erwarten::V,očekivati,expectare
1076,suchen::V,tražiti,quaerere
1077,finden::V,naći,reperire
1078,versuchen::V,pokušati,conari
1079,versuchen::V,pokušati,temptare
1080,vorbereiten::V,spremiti,parare
1081,vorbereiten::V,pripremiti,parare
1082,lieben::V,voljeti,amare
1083,mögen::V,voljeti,amare
1084,lachen::V,smijati se,ridere
1085,rühren::V,taknuti,commovere
1086,weinen::V,plakati,flere
1087,schimpfen::V,psovati,increpare
1088,sich ärgern::V,ljutiti se,indignari
1089,sich fürchten::V,bojati se,vereri
1090,fürchten::V,bojati se,timere
1091,fliehen::V,pobjeći,fugere
1092,flüchten::V,utjeći,effugere
1093,sehen::V,vidjeti,videre
1094,anschauen::V,ogledati,aspectare
1095,ansehen::V,gledati,spectare
1096,hören::V,čuti,audire
1097,zuhören::V,slušati,auscultare
1098,probieren::V,probati,gustare
1099,riechen::V,osjećati miris,olfacere
1100,fühlen::V,osjećati,sentire
1101,scheinen::V,činiti se,videri
1102,zu sehen sein::V,biti vidljiv,conspici
1103,vernehmen::V,saznati,comperire
1104,frieren::V,zima je,algere
1105,tun::V,raditi,facere
1106,können::V,moći,posse
1107,wollen::V,htjeti,velle
1108,anfangen::V,početi,incipere
1109,beenden::V,svršiti,finire
1110,beenden::V,dovršiti,finire
1111,aufhören::V,prestati,desistere
1112,gelingen::V,uspjeti,contingere
1113,geraten::V,desiti se,evenire
1114,öffnen::V,otvoriti,aperire
1115,schließen::V,zatvoriti,claudere
1116,stellen::V,metnuti,sistere
1117,stellen::V,postaviti,sistere
1118,setzen::V,posaditi,ponere
1119,legen::V,polagati,ponere
1120,berühren::V,doticati,tangere
1121,berühren::V,dodirivati,tangere
1122,verbinden::V,spojiti,iungere
1123,verbinden::V,zavezati,iungere
1124,bedecken::V,pokriti,tegere
1125,bedecken::V,pokriti,operire
1126,aufhängen::V,objesiti,suspendere
1127,anzünden::V,upaliti,accendere
1128,anzünden::V,upaliti,inflammare
1129,anzünden::V,zapaliti,accendere
1130,anzünden::V,zapaliti,inflammare
1131,aufheben::V,podići,tollere
1132,aufheben::V,podignuti,tollere
1133,zurücklassen::V,ostaviti,relinquere
1134,zurücklassen::V,pustiti natrag,relinquere
1135,verlieren::V,izgubiti,perdere
1136,verlieren::V,izgubiti,amittere
1137,fallen lassen::V,ispustiti,dimittere
1138,machen::V,uraditi,facere
1139,machen::V,načiniti,facere
1140,machen::V,napraviti,facere
1141,herstellen::V,proizvesti,fabricare
1142,bauen::V,graditi,construere
1143,reparieren::V,popraviti,reparare
1144,verbessern::V,poboljšati,emendare
1145,ändern::V,promijeniti,mutare
1146,graben::V,kopati,fodere
1147,graben::V,kopkati,fodere
1148,beugen::V,saviti,flectere
1149,biegen::V,saviti,curvare
1150,biegen::V,sagnuti,curvare
1151,drehen::V,vrtjeti,torquere
1152,wenden::V,obrnuti,vertere
1153,umdrehen::V,okrenuti,convertere
1154,umdrehen::V,prevŕnuti,convertere
1155,heben::V,dizati,tollere
1156,hochheben::V,dignuti,levare
1157,ergreifen::V,uhvatiti,capessere
1158,ergreifen::V,prihvatiti,capessere
1159,halten::V,držati,tenere
1160,drücken::V,pritiskivati,premere
1161,schieben::V,gurati,promovere
1162,kratzen::V,česati,radere
1163,kratzen::V,grepsti,radere
1164,lecken::V,lizati,lambere
1165,beißen::V,ujesti,mordere
1166,beißen::V,gristi,mordere
1167,abreißen::V,otkinuti,avellere
1168,abschneiden::V,odrezati,desecare
1169,binden::V,vezati,ligare
1170,stecken::V,turiti,inserere
1171,brechen::V,slomiti,rumpere
1172,klopfen::V,lupati,pultare
1173,klopfen::V,kucati,pultare
1174,hauen::V,tući,ferire
1175,hauen::V,udarati,ferire
1176,kleben::V,lijepiti,agglutinare
1177,reiben::V,trti,terere
1178,streichen::V,namazati,oblinere
1179,schleifen::V,brusiti,acuere
1180,schneiden::V,rezati,secare
1181,rütteln::V,drmati,quassare
1182,schütteln::V,tresti,quatere
1183,schwenken::V,mahati,ventilare
1184,schütten::V,sipati,fundere
1185,schütten::V,lijevati,fundere
1186,füllen::V,napuniti,complere
1187,einwickeln::V,umotati,involvere
1188,einwickeln::V,zamotati,involvere
1189,tragen::V,nositi,ferre
1190,tragen::V,nositi,portare
1191,schleppen::V,tegliti,pertrahere
1192,ziehen::V,vući,trahere
1193,aufbewahren::V,čuvati,asservare
1194,werfen::V,bacati,iacere
1195,fangen::V,loviti,capere
1196,fangen::V,hvatati,capere
1197,packen::V,ščepati,capessere
1198,packen::V,zgrabiti,capessere
1199,verstecken::V,sakriti,abdere
1200,teilen::V,podijeliti,partiri
1201,teilen::V,podijeliti,dividere
1202,schicken::V,slati,mittere
1203,bringen::V,donijeti,apportare
1204,hinzufügen::V,dodati,addere
1205,hinzufügen::V,pridati,addere
1206,bekommen::V,dobiti,adipisci
1207,erhalten::V,primiti,accipere
1208,nehmen::V,uzeti,sumere
1209,wählen::V,izabrati,eligere
1210,auswählen::V,odabrati,deligere
1211,bewahren::V,sačuvati,conservare
1212,behindern::V,smetati,impedire
1213,verderben::V,pokvariti,corrumpere
1214,beschädigen::V,oštetiti,laedere
1215,zerbrechen::V,razbiti,rumpere
1216,zerbrechen::V,razbiti,frangere
1217,zerbrechen::V,prelomiti,rumpere
1218,zerbrechen::V,prelomiti,frangere
1219,zerreißen::V,poderati,discindere
1220,zerreißen::V,rastrgnuti,discindere
1221,zerstören::V,razoriti,delere
1222,zerstören::V,razrušiti,delere
1223,verbrennen::V,spaliti,urere
1224,verbrennen::V,spaliti,cremare
1225,verbrennen::V,sagorjeti,urere
1226,verbrennen::V,sagorjeti,cremare
1227,geben::V,dati,dare
1228,reichen::V,pružiti,praebere
1229,schenken::V,darivati,donare
1230,schenken::V,darivati,largiri
1231,versprechen::V,obećati,polliceri
1232,versprechen::V,obećati,promittere
1233,wünschen::V,željeti,
1234,loben::V,hvaliti,laudare
1235,küssen::V,ljubiti,osculari
1236,wiegen::V,njihati,
1237,wiegen::V,ljuljati,
1238,zudecken::V,pokriti,tegere
1239,wecken::V,probuditi,excitare
1240,zeigen::V,pokazati,monstrare
1241,führen::V,voditi,ducere
1242,lehren::V,učiti,docere
1243,unterrichten::V,poučiti,instituere
1244,aufziehen::V,uzgajati,nutrire
1245,leiten::V,upravljati,ducere
1246,antreiben::V,natjeravati,incitare
1247,lassen::V,dati,iubere
1248,einladen::V,pozvati,invitare
1249,vereinigen::V,ujediniti,coniungere
1250,besuchen::V,posjetiti,visere
1251,treffen::V,sresti,convenire
1252,sich versammeln::V,okupiti se,convenire
1253,spielen::V,igrati se,ludere
1254,singen::V,pjevati,cantare
1255,tanzen::V,plesati,saltare
1256,sich trennen::V,razići se,digredi
1257,sich trennen::V,razići se,discedere
1258,verlassen::V,ostaviti,deserere
1259,verlassen::V,ostaviti,relinquere
1260,verlassen::V,napustiti,deserere
1261,verlassen::V,napustiti,relinquere
1262,retten::V,spasiti,servare
1263,bewachen::V,čuvati,custodire
1264,bewachen::V,stražariti,custodire
1265,schützen::V,čuvati,tueri
1266,schützen::V,čuvati,tutari
1267,verteidigen::V,obraniti,defendere
1268,sich schlagen::V,biti se,luctari
1269,sich schlagen::V,udariti se,luctari
1270,schießen::V,pucati,iaculari
1271,schießen::V,strijeljati,iaculari
1272,siegen::V,pobijediti,vincere
1273,ärgern::V,ljutiti,irritare
1274,schlagen::V,biti,ferire
1275,schlagen::V,udariti,ferire
1276,treten::V,šutnuti,calcare
1277,stechen::V,ubosti,pungere
1278,stoßen::V,gurnuti,tundere
1279,stehlen::V,ukrasti,furari
1280,stören::V,smetati,turbare
1281,belästigen::V,smetati,obtundere
1282,belästigen::V,dosaditi,obtundere
1283,verbergen::V,skriti,celare
1284,verbergen::V,skriti,occultare
1285,täuschen::V,obmanuti,fallere
1286,betrügen::V,prevarati,fraudare
1287,töten::V,ubiti,necare
1288,töten::V,ubiti,caedere
1289,wohnen::V,stanovati,habitare
1290,arbeiten::V,raditi,laborare
1291,sammeln::V,sabrati,colligere
1292,pflücken::V,ubrati,carpere
1293,jagen::V,loviti,venari
1294,fischen::V,ribati,piscari
1295,fischen::V,loviti ribu,piscari
1296,fassen::V,uloviti,capere
1297,hüten::V,pasti,custodire
1298,treiben::V,goniti,agere
1299,anbinden::V,privezati,alligare
1300,füttern::V,hraniti,nutrire
1301,melken::V,musti,mulgere
1302,hacken::V,sjeckati,findere
1303,gießen::V,politi,rigare
1304,reifen::V,sazreti,maturescere
1305,zubereiten::V,prigotoviti,apparare
1306,kochen::V,kuhati,coquere
1307,backen::V,peći,coquere
1308,braten::V,peći,torrere
1309,braten::V,pržiti,torrere
1310,umrühren::V,promiješati,commovere
1311,stricken::V,plesti,texere
1312,nähen::V,šiti,suere
1313,färben::V,obojiti,tingere
1314,reinigen::V,očistiti,purgare
1315,reinigen::V,počistiti,purgare
1316,waschen::V,prati,lavare
1317,abwischen::V,otrti,abstergere
1318,spülen::V,isprati,perluere
1319,spülen::V,oplakati,perluere
1320,fegen::V,mesti,verrere
1321,fegen::V,pomesti,verrere
1322,kehren::V,mesti,purgare
1323,baden::V,kupati se,lavari
1324,sich waschen::V,umiti se,lavari
1325,sich waschen::V,prati se,lavari
1326,ausziehen::V,svući,exuere
1327,anziehen::V,obući,induere
1328,sich anziehen::V,obući se,vestiri
1329,kämmen::V,češljati,pectere
1330,schmücken::V,uresiti,ornare
1331,schmücken::V,uresiti,decorare
1332,schmücken::V,nakititi,ornare
1333,schmücken::V,nakititi,decorare
1334,sagen::V,reći,dicere
1335,sagen::V,kazati,dicere
1336,sprechen::V,govoriti,fari
1337,reden::V,govoriti,loqui
1338,reden::V,besjediti,loqui
1339,sich unterhalten::V,razgovarati se,colloqui
1340,sich unterhalten::V,razgovarati se,disputare
1341,fragen::V,pitati,rogare
1342,fragen::V,pitati,quaerere
1343,bitten::V,moliti,orare
1344,bitten::V,moliti,rogare
1345,erzählen::V,ispričati,narrare
1346,erzählen::V,pripovjediti,narrare
1347,mitteilen::V,saopćiti,communicare
1348,nennen::V,nazvati,appellare
1349,rufen::V,zvati,vocare
1350,rufen::V,dozvati,vocare
1351,prahlen::V,hvalisati se,gloriari
1352,übersetzen::V,prevesti,vertere
1353,denken::V,misliti,cogitare
1354,glauben::V,vjerovati,credere
1355,bemerken::V,zapaziti,animadvertere
1356,bemerken::V,primijetiti,animadvertere
1357,erkennen::V,prepoznati,cognoscere
1358,begreifen::V,pojmiti,comprehendere
1359,begreifen::V,shvatiti,comprehendere
1360,verstehen::V,razabrati,intellegere
1361,lernen::V,učiti se,discere
1362,wissen::V,znati,scire
1363,sich erinnern an::V,sjetiti se,meminisse
1364,vergessen::V,zaboraviti,oblivisci
1365,messen::V,mjeriti,metiri
1366,zählen::V,brojiti,numerare
1367,rechnen::V,računati,reri
1368,rechnen::V,računati,calculare
1369,lesen::V,čitati,legere
1370,malen::V,slikati,pingere
1371,zeichnen::V,crtati,scribere
1372,schreiben::V,pisati,scribere
1373,besitzen::V,imati,possidere
1374,besitzen::V,posjedovati,possidere
1375,kaufen::V,kupiti,emere
1376,verkaufen::V,prodati,vendere
1377,verkaufen::V,raspačati,vendere
1378,bezahlen::V,platiti,pendere
1379,zahlen::V,plaćati,solvere
1380,beherrschen::V,vladati,regere
1381,beherrschen::V,vladati,imperare
1382,beherrschen::V,gospodariti,regere
1383,beherrschen::V,gospodariti,imperare
1384,ertragen::V,trpjeti,tolerare
1385,ertragen::V,trpjeti,sustinere
1386,ertragen::V,podnijeti,tolerare
1387,ertragen::V,podnijeti,sustinere
1388,Gehirn::N,,cerebrum
