,Concept_ID,hi,xal
94,Träne::N,अश्रु,нульмсн
95,Geschmack::N,स्वाद,амтн
96,Geschmack::N,ज़ायक़ा,амтн
97,Geruch::N,बू,үнр
98,Geruch::N,गंध,үнр
99,Schlaf::N,नींद,нөр
100,Schlaf::N,निद्रा,нөр
101,Traum::N,सपना,зүүдн
102,Traum::N,स्वप्न,зүүдн
103,Himmel::N,आकाश,теңгр
104,Himmel::N,आसमान,теңгр
105,Sonne::N,रवि,нарн
106,Sonne::N,सूरज,нарн
107,Sonne::N,सूर्य,нарн
108,Mond::N,चाँद,сар
109,Mond::N,चंद्र,сар
110,Stern::N,तारा,одн
111,Stern::N,सितारा,одн
112,Luft::N,हवा,аһар
113,Luft::N,वायु,аһар
114,Wind::N,पाद,салькн
115,Welle::N,लहर,дольган
116,Welle::N,तरंग,дольган
117,Wasser::N,जल,усн
118,Wasser::N,पानी,усн
119,Stein::N,पत्थर,чолун
120,Boden::N,मिट्टी,Һазр
121,Erde::N,भूमि,Һазр
122,Erde::N,ज़मीन,Һазр
123,Staub::N,धूल,тоосн
124,Rauch::N,धूआँ,утан
125,Rauch::N,धुम्र,утан
126,Funke::N,चिनगारी,очн
127,Funke::N,स्फुलिंग,очн
128,Feuer::N,आग,һал
129,Feuer::N,आतिश,һал
130,Feuer::N,अग्नि,һал
131,Licht::N,रोशनी,герл
132,Licht::N,प्रकाश,герл
133,Schatten::N,छाया,сүүдр
134,Schatten::N,परछाई,сүүдр
135,Wetter::N,ऋतु,теңгр
136,Wetter::N,मौसम,теңгр
137,Nebel::N,धुँध,будн
138,Nebel::N,कुहरा,будн
139,Wolke::N,मेघ,үүлн
140,Wolke::N,अभ्र,үүлн
141,Regen::N,मेंह,хур
142,Regen::N,बारिश,хур
143,Schnee::N,हिम,цасн
144,Schnee::N,बर्फ़,цасн
145,Eis::N,हिम,мөсн
146,Eis::N,बर्फ़,мөсн
147,Frost::N,ठंड,киитн
148,Kälte::N,सर्दी,киитн
149,Kälte::N,शीतलता,киитн
150,Hitze::N,ताप,халун
151,Hitze::N,गरमी,халун
152,Raureif::N,पाला,цаң
153,Raureif::N,पाला,кирү
154,Regenbogen::N,इंद्र-धनुष,солңһ
155,Donner::N,गरज,оһтрһун дун
156,Donner::N,मेघ-गर्जन,оһтрһун дун
157,Strömung::N,बहाव,урсхл
158,Strömung::N,प्रवाह,урсхл
159,Tropfen::N,बूँद,дусал
160,Schaum::N,झाग,көөсн
161,Schmutz::N,गंद,кир
162,Schmutz::N,कीचड़,кир
163,See::N,झील,нур
164,See::N,सरोवर,нур
165,Sumpf::N,दलदल,унул
166,Sumpf::N,धँसान,унул
167,Moor::N,झाबर,улм
168,Moor::N,धँसान,улм
169,Wiese::N,घास-स्थल,хадлһн
170,Wald::N,जंगल,ө-модн
171,Hügel::N,टीला,толһа
172,Hügel::N,पहाड़,толһа
173,Anhöhe::N,टीला,хамр
174,Anhöhe::N,पहाड़ी,хамр
175,Berg::N,पहाड़,уул
176,Gipfel::N,शिखर,ора
177,Höhle::N,गुहा,хадин көндә
178,Höhle::N,गुफ़ा,хадин көндә
179,Abhang::N,ढाल,ташу
180,Abhang::N,ढलान,ташу
181,Quelle::N,चश्मा,булг
182,Bach::N,सोता,һооҗур
183,Bach::N,नदिका,һооҗур
184,Fluss::N,नदी,һол
185,Fluss::N,सरिता,һол
186,Ufer::N,तट,көвә
187,Ufer::N,किनारा,көвә
188,Küste::N,समुद्र-तट,көвә
189,Küste::N,समुद्र-तट,теңгсин көвә
190,Festland::N,महाद्वीप,хүүрә һазр
191,Meer::N,सागर,теңгс
192,Meer::N,समुद्र,теңгс
193,Bucht::N,खाड़ी,цекә
194,Bucht::N,खाड़ी,теңгсин цекә
195,Insel::N,टापू,арл
196,Insel::N,द्वीप,арл
197,Blume::N,फूल,цецг
198,Blume::N,पुष्प,цецг
199,Gras::N,घास,ноһан
200,Wurzel::N,मूल,уңг
201,Baum::N,पेड़,модн
202,Baum::N,वृक्ष,модн
203,Stamm::N,धड़,шилв
204,Stamm::N,धड़,һол модн
205,Rinde::N,छाल,көрсн
206,Rinde::N,वल्कल,көрсн
207,Ast::N,डाल,ац
208,Ast::N,शाखा,ац
209,Zweig::N,टहनी,ац
210,Blatt::N,पत्र,хамтхасн
211,Blatt::N,पत्ता,хамтхасн
212,Birke::N,भूर्ज,хусм модн
213,Kiefer[Baum]::N,पाइन-वृक्ष,шар харһа
214,Weide[Baum]::N,बेंत,удн
215,Tanne::N,फ़र,җөөлн цаһан модн
216,Horn::N,सींग,өвр
217,Horn::N,विषाण,өвр
218,Feder::N,पर,өрвлг
219,Feder::N,पंख,өрвлг
220,Fell::N,खाल,арсн
221,Fell::N,पशु-चर्म,арсн
222,Flügel::N,पंख,җивр
223,Flügel::N,डैना,җивр
224,Klaue::N,पंजा,хумсн
225,Kralle::N,पंजा,тавг
226,Kralle::N,नाख़ून,тавг
227,Schwanz::N,पूँछ,сүл
228,Ei::N,अंडा,өндгн
229,Nest::N,नीड़,үр
230,Nest::N,घोंसला,үр
231,Bau::N,बिल,нүкн
232,Bau::N,माँद,нүкн
233,Tier::N,पशु,мал
234,Tier::N,जानवर,мал
235,Herde::N,गल्ला,сүрг мал
236,Kuh::N,गौ,үкр
237,Kuh::N,गाय,үкр
238,Bulle::N,साँड़,бух
239,Pferd::N,अश्व,мөрн
240,Pferd::N,घोड़ा,мөрн
241,Schaf::N,भेड़,хөн
242,Schwein::N,शूकर,һаха
243,Hund::N,श्वान,ноха
244,Hund::N,कुत्ता,ноха
245,Katze::N,बिल्ली,мис
246,Bär::N,रीछ,аю
247,Bär::N,भालू,аю
248,Eichhörnchen::N,गिलहरी,кермн
249,Elch::N,एल्क,хандһа
250,Fuchs::N,लोमड़ी,арат
251,Hase::N,खरहा,туула
252,Hase::N,ख़रगोश,туула
253,Maus::N,मूष,хулһн
254,Maus::N,चूहा,хулһн
255,Wolf::N,वृक,чон
256,Wolf::N,भेड़िया,чон
257,Vogel::N,पक्षी,шовун
258,Vogel::N,चिड़िया,шовун
259,Schwarm::N,झुंड,зел
260,Huhn::N,मुर्ग़ी,така
261,Hahn::N,मुर्ग़ा,эр така
262,Gans::N,हंस,һалун
263,Gans::N,हंसिनी,һалун
264,Adler::N,उक़ाब,һәрд
265,Ente::N,बतख़,нуһсн
266,Ente::N,बत्तक,нуһсн
267,Eule::N,उल्लू,һурвлһ
268,Kranich::N,सारस,тоһрун
269,Kranich::N,क्रौंंच,тоһрун
270,Krähe::N,काक,шаазһа
271,Kuckuck::N,कोयल,эргин хуцдг
272,Kuckuck::N,कोकिल,эргин хуцдг
273,Schwan::N,हंस,хун
274,Schwan::N,मराल,хун
275,Fisch::N,मछली,заһсн
276,Fisch::N,मत्स्य,заһсн
277,Barsch::N,पर्च,шүрг
278,Hecht::N,पाइक,цурх
279,Schlange[Tier]::N,सर्प,моһа
280,Wurm::N,कृमि,өтн
281,Wurm::N,कीड़ा,өтн
282,Spinne::N,लूता,аралҗн
283,Spinne::N,मकड़ी,аралҗн
284,Ameise::N,चींटी,шорһлҗн
285,Laus::N,जूँ,бөөсн
286,Mücke::N,डाँस,бөкүн
287,Fliege::N,मक्खी,батхн
288,Fliege::N,मक्षिका,батхн
289,Schmetterling::N,तितली,эрвәкә
290,Beere::N,बेरी,бөөлҗрһн
291,Apfel::N,सेब,альмн
292,Pilz::N,खुंबी,теңгрин ки
293,Zwiebel::N,प्याज़,мәңгрснә толһа
294,Saat::N,बीज,буудян экн
295,Korn::N,दाना,экн
296,Heu::N,मूखी घास,өвсн
297,Schale::N,बकला,хальсн
298,Schale::N,छिलका,хальсн
299,Grube::N,गड्ढा,нүкн
300,Falle::N,जाल,урх
301,Falle::N,जाल,хавх
302,Falle::N,फँदा,урх
303,Falle::N,फँदा,хавх
304,Schlinge::N,फँदा,бүтү
305,Spur::N,सुराग़,мөр
306,Spur::N,पद-चिह्न,мөр
307,Asche::N,राख,үмсн
308,Dreck::N,मैल,бальчг
309,Dreck::N,गंदगी,бальчг
310,Eisen::N,लोहा,төмр
311,Gold::N,सोना,алтн
312,Gold::N,स्वर्ण,алтн
313,Silber::N,रजत,мөңгн
314,Silber::N,रजत,цаһан мөңгн
315,Silber::N,चाँदी,мөңгн
316,Silber::N,चाँदी,цаһан мөңгн
317,Kohle::N,कोयला,нүүрсн
318,Glas::N,काँच,шил
319,Lehm::N,चिकनी मिट्टी,шавр
320,Sand::N,रेत,элсн
321,Sand::N,बालू,элсн
322,Mensch::N,मानव,күн
323,Mensch::N,मानव,күмн
324,Mensch::N,इनसान,күн
325,Mensch::N,इनसान,күмн
326,Mensch::N,मनुष्य,күн
327,Mensch::N,मनुष्य,күмн
328,Mann::N,आदमी,эр
329,Mann::N,पुरुष,эр
330,Frau::N,औरत,күүкд күн
331,Frau::N,महिला,күүкд күн
332,Frau::N,स्त्री,күүкд күн
333,Kind::N,बाल,үрн
334,Kind::N,बच्चा,үрн
335,Junge::N,लड़का,көвүн
336,Mädchen::N,लड़की,бичкн күүкн
337,Mädchen::N,कुमारी,бичкн күүкн
338,Familie::N,परिवार,бүл
339,Großvater::N,दादा,өвк эцк
340,Großvater::N,दादा,наһц эцк
341,Großmutter::N,नानी,эмг эк
342,Großmutter::N,नानी,наһц эк
343,Eltern::N,माँ-बाप,эк эцк хойр
344,Eltern::N,माता-पिता,эк эцк хойр
345,Vater::N,बाप,эцк
346,Vater::N,पिता,эцк
347,Mutter::N,माँ,эк
348,Mutter::N,माता,эк
349,Sohn::N,बेटा,көвүн
350,Sohn::N,पुत्र,көвүн
351,Tochter::N,बेटी,күүкн
352,Tochter::N,पुत्री,күүкн
353,Bruder::N,भाई,дү көвүн
354,Bruder::N,भ्राता,дү көвүн
355,Schwester::N,बहन,эгч
356,Schwester::N,बहन,дү күүкн
357,Schwester::N,भगिनी,эгч
358,Schwester::N,भगिनी,дү күүкн
359,Onkel::N,ताऊ,авһ
360,Onkel::N,ताऊ,наһцх
361,Onkel::N,काका,авһ
362,Onkel::N,काका,наһцх
363,Tante::N,बूआ,наһц эгч
364,Tante::N,फूफी,наһц эгч
365,Tante::N,ख़ाला,наһц эгч
366,Ehemann::N,पति,залу
367,Ehemann::N,शौहर,залу
368,Ehefrau::N,बीवी,гергн
369,Freude::N,आनंद,байр
370,Freude::N,प्रसन्नता,байр
371,Gelächter::N,हँसी,инәдн
372,Gelächter::N,क़हक़हा,инәдн
373,Glück::N,आनंद,җирһл
374,Glück::N,आनंद,сәәхн җирһл
375,Glück::N,ख़ुशी,җирһл
376,Glück::N,ख़ुशी,сәәхн җирһл
377,Kummer::N,शोक,зовлң
378,Kummer::N,दुःख,зовлң
379,Wunsch::N,इच्छा,дурн
380,Wunsch::N,अभिलाषा,дурн
381,Lust::N,चाह,җилвтлһн
382,Lust::N,कामना,җилвтлһн
383,Geist::N,जान,зөрг
384,Geist::N,प्राण,зөрг
385,Gedanke::N,विचार,ухан
386,Gedächtnis::N,याददाश्त,чееҗин тодлвр
387,Gedächtnis::N,स्मरण-शक्ति,чееҗин тодлвр
388,Verstand::N,समझ,ухан
389,Verstand::N,अक़्ल,ухан
390,Verstand::N,बुद्धि,ухан
391,Sinn::N,अर्थ,учр-утх
392,Grund::N,वजह,учр
393,Grund::N,वजह,шалтан
394,Grund::N,कारण,учр
395,Grund::N,कारण,шалтан
396,Wahrheit::N,सत्य,үнн
397,Wahrheit::N,सच्चाई,үнн
398,Gespräch::N,चर्चा,күүндвүр
399,Gespräch::N,वार्ता,күүндвүр
400,Gespräch::N,बात-चीत,күүндвүр
401,Märchen::N,क़िस्सा,тууль
402,Erzählung::N,कथा,келвр
403,Erzählung::N,कहानी,келвр
404,Nachricht::N,सूचना,медүллһн
405,Nachricht::N,समाचार,медүллһн
406,Neuigkeit::N,ख़बर,зәңг
407,Neuigkeit::N,समाचार,зәңг
408,Name::N,नाम,нерн
409,Rätsel::N,पहेली,тәәлвртә тууль
410,Rede::N,वचन,келлһн
411,Rede::N,भाषण,келлһн
412,Sprache::N,भाषा,келн
413,Sprache::N,ज़बान,келн
414,Stimme::N,स्वर,дун
415,Stimme::N,आवाज़,дун
416,Wort::N,शब्द,үг
417,Wort::N,लफ़्ज़,үг
418,Zeichen::N,निशान,темдг
419,Ruf::N,पुकार,дуудлһн
420,Ruf::N,आह्वान,дуудлһн
421,Lärm::N,शोर,шууган
422,Lärm::N,हुल्लड़,шууган
423,Laut::N,स्वर,ә
424,Laut::N,ध्वनि,ә
425,Ton::N,सुर,дун
426,Ton::N,स्वर,дун
427,Lied::N,गीत,дун
428,Ruhe::N,आराम,амулң
429,Ruhe::N,ख़ामोशी,амулң
430,Leute::N,लोग,әмтн
431,Volk::N,क़ौम,улс
432,Volk::N,प्रजा,улс
433,Arbeit::N,काम,көдлмш
434,Gast::N,अतिथि,гиич
435,Gast::N,मेहमान,гиич
436,Geschenk::N,उपहार,белг
437,Geschenk::N,तोहफ़ा,белг
438,Spiel::N,खेल,наадн
439,Spiel::N,क्रीड़ा,наадн
440,Gesellschaft::N,साथ,олн
441,Hilfe::N,मदद,нөкд
442,Hilfe::N,सहायता,нөкд
443,Freund::N,मित्र,иньг
444,Kamerad::N,साथी,үр
445,Kamerad::N,कामरेड,үр
446,Angelegenheit::N,बात,керг
447,Angelegenheit::N,मामला,керг
448,Anzahl::N,तादाद,то
449,Anzahl::N,संख्या,то
450,Art::N,तरह,зүүл
451,Art::N,क़िस्म,зүүл
452,Stück::N,फाँक,хусг
453,Stück::N,टुकड़ा,хусг
454,Teil::N,भाग,хүв
455,Teil::N,हिस्सा,хүв
456,Hälfte::N,अर्धभाग,өрәл
457,Kreis::N,चक्कर,төгрг
458,Kreuz::N,सलीब,кирс
459,Kreuz::N,क्रूस,кирс
460,Linie::N,लाइन,зурасн
461,Strich::N,लकीर,татасн
462,Abstand::N,अंतर,зә
463,Abstand::N,फ़ासला,зә
464,Entfernung::N,दूरी,һазр
465,Entfernung::N,फ़ासला,һазр
466,Gegend::N,इलाक़ा,һазр
467,Platz::N,जगह,зә
468,Platz::N,स्थान,зә
469,Ort::N,स्थल,бәәрн
470,Ort::N,स्थान,бәәрн
471,Seite::N,ओर,тал
472,Seite::N,ओर,хаҗу
473,Seite::N,ओर,хәврһ
474,Seite::N,तरफ़,тал
475,Seite::N,तरफ़,хаҗу
476,Seite::N,तरफ़,хәврһ
477,Mitte::N,बीच,дунд
478,Mitte::N,मध्य,дунд
479,Gegenstand::N,चीज़,юмн
480,Gegenstand::N,पदार्थ,юмн
481,Sache::N,चीज़,юмн
482,Sache::N,वस्तु,юмн
483,Rand::N,छोर,зах
484,Rand::N,उपांत,зах
485,Kante::N,कोर,ирмәг
486,Kante::N,किनारा,ирмәг
487,Ecke::N,कोना,өнцг
488,Ecke::N,नुक्कड़,өнцг
489,Spitze::N,नोक,үзүр
490,Ende::N,छोर,үзүр
491,Ende::N,सिरा,үзүр
492,Loch::N,छेद,хаһрха
493,Loch::N,सूराख़,хаһрха
494,Winkel::N,कोण,булң
495,Winkel::N,कोना,булң
496,Muster::N,नमूना,намч
497,Muster::N,डिज़ाइन,намч
498,Größe::N,परिमाण,кемҗән
499,Größe::N,विस्तार,кемҗән
500,Länge::N,लंबाई,ут
501,Höhe::N,ऊँचाई,өндр
502,Höhe::N,उच्चता,өндр
503,Gewicht::N,भार,күнд
504,Gewicht::N,भार,чиңнүр
505,Gewicht::N,वज़न,күнд
506,Gewicht::N,वज़न,чиңнүр
507,Menge::N,मात्रा,ик
508,Haufen::N,ढेर,ова
509,Haufen::N,अंबार,ова
510,Reihe::N,क़तार,зерг
511,Reihe::N,क़तार,зерглән
512,Reihe::N,पंक्ति,зерг
513,Reihe::N,पंक्ति,зерглән
514,Boot::N,नाव,оңһц
515,Boot::N,नौका,оңһц
516,Ruder::N,चप्पू,хәәв
517,Schlitten::N,बर्फ़-गाड़ी,цан
518,Ski::N,स्की,лыҗ
519,Lagerfeuer::N,अलाव,костёр
520,Lagerfeuer::N,कैंप-फ़ायर,костёр
521,Last::N,भार,күнд
522,Gang::N,चाल,йовлһн
523,Schritt::N,डग,ишкм
524,Schritt::N,क़दम,ишкм
525,Norden::N,उत्तर,ар үзг
526,Süden::N,दक्खिन,өмн
527,Süden::N,दक्खिन,өмн үзг
528,Westen::N,पश्चिम,барун
529,Westen::N,पश्चिम,барун үзг
530,Osten::N,पूरब,зүн
531,Osten::N,पूरब,зүн үзг
532,Holz::N,काठ,модн
533,Holz::N,काष्ठ,модн
534,Brett::N,पटरा,харһа
535,Brett::N,तख़्ता,харһа
536,Platte::N,फलक,хавтха чолун
537,Platte::N,तख़्ता,хавтха чолун
538,Stütze::N,टेक,тулг
539,Stütze::N,थूनी,тулг
540,Stange::N,छड़,уньн
541,Stange::N,बाँस,уньн
542,Stock::N,लाठी,модн
543,Stab::N,लग्गा,шуург
544,Rohr::N,नल,турва
545,Haus::N,घर,гер
546,Haus::N,मकान,гер
547,Heim::N,घर,гер-бул
548,Heim::N,गृह,гер-бул
549,Ofen::N,चूल्हा,беш
550,Fußboden::N,फ़र्श,девскр
551,Tisch::N,मेज़,ширә
552,Stuhl::N,कुरसी,стул
553,Wiege::N,पालना,өлгә
554,Wiege::N,पालना,дүүҗң
555,Wiege::N,हिंडोला,өлгә
556,Wiege::N,हिंडोला,дүүҗң
557,Bett::N,खाट,орн
558,Bett::N,खाट,орндг
559,Bett::N,पलंग,орн
560,Bett::N,पलंग,орндг
561,Regal::N,शेल्फ़,таг
562,Regal::N,शेल्फ़,тәвц
563,Kiste::N,पेटी,яршг
564,Kiste::N,डिब्बा,яршг
565,Fenster::N,खिड़की,терз
566,Tür::N,द्वार,үүдн
567,Tür::N,दरवाज़ा,үүдн
568,Tor::N,फाटक,үүдн
569,Tor::N,फाटक,өргн үүдн
570,Tor::N,फाटक,хашан үүдн
571,Zaun::N,बाड़ा,хаша
572,Dach::N,छत,деевр
573,Dach::N,छप्पर,деевр
574,Leiter::N,सीढ़ी,шат
575,Leiter::N,सीढ़ी,давшур
576,Besen::N,झाड़ू,сәвүр
577,Besen::N,बुहारी,сәвүр
578,Spaten::N,कुदाल,күрз
579,Schaufel::N,बेलचा,совг
580,Schaufel::N,फावड़ा,совг
581,Gabel::N,काँटा,серә
582,Löffel::N,चम्मच,ухр
583,Messer::N,छुरा,утх
584,Messer::N,चाक़ू,утх
585,Nagel::N,कील,хадасн
586,Nagel::N,मेख़,хадасн
587,Netz::N,जाल,гөлм
588,Haken::N,अंकुश,дегә
589,Griff::N,मूठ,иш
590,Griff::N,मूठ,бәрүл
591,Griff::N,हत्था,иш
592,Griff::N,हत्था,бәрүл
593,Schloss::N,ताला,оньс
594,Bild::N,चित्र,зург
595,Figur::N,मूर्ति,фигур
596,Puppe::N,पुतली,наадһа
597,Puppe::N,गुड़िया,наадһа
598,Beutel::N,झोला,мишг
599,Bündel::N,पुलिंदा,багла
600,Bündel::N,पुलिंदा,боодһа
601,Tasche::N,बेग,сумк
602,Tasche::N,बस्ता,сумк
603,Eimer::N,बाल्टी,суулһ
604,Deckel::N,ढक्कन,бүркәсн
605,Geschirr::N,बरतन-भाँड़े,сав
606,Geschirr::N,बरतन-भाँड़े,сав-сарх
607,Sack::N,बोरा,мишг
608,Tasse::N,प्याला,ааһ
609,Topf::N,देग़चा,кастрюль
610,Kessel::N,देग़,хәәсн
611,Kessel::N,बटलोई,хәәсн
612,Essen::N,खाना,зоогллһн
613,Nahrung::N,भोजन,теҗәл
614,Speise::N,खाना,хот
615,Speise::N,व्यंजन,хот
616,Fleisch::N,मांस,махн
617,Fleisch::N,गोश्त,махн
618,Getreide::N,अनाज,хот болҗ эдлгддг цецгүдтә урһмл
619,Brei::N,भरता,хаш
620,Brei::N,दलिया,хаш
621,Brot::N,रोटी,өдмг
622,Scheibe::N,कतला,зүсм
623,Fett::N,वसा,өөкн
624,Fett::N,चरबी,өөкн
625,Butter::N,मक्खन,тосн
626,Öl::N,तेल,тосн
627,Salz::N,नमक,давсн
628,Suppe::N,सूप,шөлн
629,Suppe::N,शोरबा,шөлн
630,Honig::N,शहद,бал
631,Milch::N,दूध,үсн
632,Tee::N,चाय,цә
633,Leder::N,चमड़ा,арсн
634,Wolle::N,ऊन,утцн
635,Wolle::N,ऊन,эд
636,Stoff::N,कपड़ा,эд
637,Nadel::N,सूई,зүн
638,Faden::N,डोरा,утцн
639,Knopf::N,बटन,товч
640,Knopf::N,घुंडी,товч
641,Knoten::N,गाँठ,зәңгдә
642,Knoten::N,गुत्थी,зәңгдә
643,Farbe::N,रंग,будг
644,Farbe::N,वर्ण,будг
645,Kleidung::N,पहनावा,хувцн
646,Kleidung::N,पहनावा,хувц-хунр
647,Hemd::N,कुरता,киилг
648,Hemd::N,क़मीज़,киилг
649,Kragen::N,गरदनी,зах
650,Kragen::N,गरेबान,зах
651,Ärmel::N,आस्तीन,ханцн
652,Hose::N,पैंट,шалвур
653,Hose::N,पतलून,шалвур
654,Gürtel::N,पेटी,бүс
655,Gürtel::N,मेखला,бүс
656,Mütze::N,टोपी,махла
657,Schuh::N,जूता,башмгуд
658,Stiefel::N,बूट,һосн
659,Ring::N,अँगूठी,билцг
660,Band::N,पट्टी,лент
661,Kamm::N,कंघी,сам
662,Spiegel::N,आईना,толь
663,Spiegel::N,दर्पण,толь
664,Riemen::N,तसमा,бүс
665,Riemen::N,पट्टा,бүс
666,Schnur::N,डोरी,деесн
667,Schnur::N,सुतली,деесн
668,Leine::N,रस्सी,бурнтг
669,Leine::N,रस्सी,нохан көтлвр
670,Decke::N,रज़ाई,көнҗл
671,Kissen::N,तकिया,дер
672,Kissen::N,गाद्दा,дер
673,Tuch::N,रूमाल,альчур
674,Tuch::N,वस्त्र,альчур
675,Handtuch::N,अँगोछा,полотенц
676,Handtuch::N,अँगोछा,һар-нүүрин альчур
677,Kraft::N,ज़ोर,күчн
678,Kraft::N,शक्ति,күчн
679,Stärke::N,बल,чидл
680,Stärke::N,ताक़त,чидл
681,Gesundheit::N,स्वास्थ्य,эрүл-менд
682,Gesundheit::N,तंदुरुस्ती,эрүл-менд
683,Krankheit::N,रोग,өвчн
684,Krankheit::N,बीमारी,өвчн
685,Schmerz::N,दर्द,өвдлһн
686,Schmerz::N,पीड़ा,өвдлһн
687,Wunde::N,घाव,шав
688,Wunde::N,ज़ख़्म,шав
689,Fieber::N,ज्वर,безг
690,Fieber::N,बुख़ार,безг
691,Arznei::N,दवा,эм
692,Arznei::N,औषाधि,эм
693,Brücke::N,पुल,тагт
694,Brücke::N,सेतु,тагт
695,Brunnen::N,कुआँ,худг
696,Weide::N,चरागाह,малын идг
697,Pfad::N,पथ,цувг
698,Pfad::N,पगडंडी,цувг
699,Weg::N,मार्ग,хаалһ
700,Straße::N,राह,зам
701,Straße::N,रास्ता,зам
702,Dorf::N,गाँव,хотн
703,Dorf::N,ग्राम,хотн
704,Stadt::N,शहर,балһсн
705,Brief::N,ख़त,бичг
706,Brief::N,पत्र,бичг
707,Brief::N,चिट्ठी,бичг
708,Buch::N,किताब,дегтр
709,Buch::N,पुस्तक,дегтр
710,Buchstabe::N,अक्षर,үзг
711,Zeitung::N,अख़बार,газет
712,Zeitung::N,समाचार-पत्र,газет
713,Leben::N,जीवन,җирһл
714,Leben::N,ज़िंदगी,җирһл
715,Tod::N,मौत,үкл
716,Tod::N,मौत,өңгрлһн
717,Tod::N,मृत्यु,үкл
718,Tod::N,मृत्यु,өңгрлһн
719,Grab::N,क़ब्र,оршалһна нүкн
720,Kirche::N,चर्च,чонҗ
721,Kirche::N,गिरजा,чонҗ
722,Sünde::N,पाप,нүл
723,Sünde::N,पाप,килнц
724,Sünde::N,गुनाह,нүл
725,Sünde::N,गुनाह,килнц
726,Gott::N,देव,бурхн
727,Gott::N,ईश्वर,бурхн
728,Arbeiter::N,मज़दूर,көдлмшч
729,Chef::N,अध्यक्ष,толһач
730,Meister::N,शिल्पज्ञ,урн
731,Arzt::N,वैद्य,эмч
732,Arzt::N,डॉक्टर,эмч
733,Arzt::N,चिकित्सक,эмч
734,Lehrer::N,शिक्षक,багш
735,Lehrer::N,अध्यापक,багш
736,Geld::N,धन,мөңгн
737,Geld::N,पैसा,мөңгн
