,Concept_ID,ady,pl
687,rückwärts::ADV,ыужыкӏэ́,wstecz
688,zurück::ADV,ыужыкӏэ́,z powrotem
689,unten::ADV,ычӏэкӏэ́,u dołu
690,unten::ADV,ычӏэкӏэ́,na dole
691,hinab::ADV,ычӏэгъы́,na_dół
692,hinab::ADV,ычӏэгъы́,w_dół
693,hinab::ADV,ычӏэкӏэ́,na_dół
694,hinab::ADV,ычӏэкӏэ́,w_dół
695,oben::ADV,ышъхьагъы,w górze
696,oben::ADV,ышъхьагъы,na górze
697,hinauf::ADV,ышъхьагъыкӏэ,w górę
698,hinauf::ADV,ышъхьагъыкӏэ,na górę
699,überall::ADV,тыди́,wszędzie
700,überall::ADV,тыдэкӏи́,wszędzie
701,nicht::ADV,-п,nie
702,nicht::ADV,мы-,nie
703,ein wenig::ADV,тӏэкӏу,trochę
704,kaum::ADV,къоды́й,ledwie
705,kaum::ADV,къоды́й,prawie nie
706,sehr::ADV,дэд,bardzo
707,so::ADV,ащ фэд,tak
708,so::ADV,мыщ фэд,tak
709,so::ADV,джащ фэд,tak
710,noch::ADV,джыри,jeszcze
711,nur::ADV,ныӏэ́п,tylko
712,wieder::ADV,джыри,znów
713,wieder::ADV,джыри,znowu
714,vergebens::ADV,пкӏэнчъэ́у,na próżno
715,vor::PRP,пашъхьэ́,przed
716,hinter::PRP,кӏы́б,za
717,unter::PRP,чӏэ-,pod
718,durch::PRP,пхыры-,przez
719,neben::PRP,дэжь,obok
720,zwischen::PRP,азыфа́гу,między
721,wegen::PRP,къы-,z powodu
722,dies::PRN,ар,to
723,das::PRN,а,to
724,das::PRN,мо,to
725,alles::PRN,зэкӏэ́,wszystko
726,ich::PRN,сэ,ja
727,du::PRN,о,ty
728,er::PRN,ар,on
729,wir::PRN,тэ,my
730,ihr::PRN,шъо,wy
731,sie::PRN,ахэр,oni
732,was::FPRN,сыд,co
733,wer::FPRN,хэт,kto
734,wo::FADV,тыдэ́,gdzie
735,wohin::FADV,тыдэ́,dokąd
736,wie::FADV,сыдэущтэ́у,jak
737,warum::FADV,сыд пае́,dlaczego
738,wieviel::FNUM,тхьапш,ile
739,wieviel::FNUM,сыд фэди́з,ile
740,eins::NUM,зы,jeden
741,zwei::NUM,тӏу,dwa
742,drei::NUM,щы,trzy
743,vier::NUM,плӏы,cztery
744,fünf::NUM,тфы,pięć
745,sechs::NUM,хы,sześć
746,sieben::NUM,блы,siedem
747,acht::NUM,и,osiem
748,neun::NUM,бгъу,dziewięć
749,zehn::NUM,пшӏы,dziesięć
750,elf::NUM,пшӏыкӏузы́,jedenaście
751,zwölf::NUM,пшӏыкӏутӏу,dwanaście
752,zwanzig::NUM,тӏокӏы́,dwadzieścia
753,dreißig::NUM,щэкӏы,trzydzieści
754,vierzig::NUM,тӏокӏи́тӏу,czterdzieści
755,fünfzig::NUM,шъэны́ыкъу,pięćdziesiąt
756,sechzig::NUM,тӏокӏи́щ,sześćdziesiąt
757,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,siedemdziesiąt
758,achtzig::NUM,тӏокӏи́пӏ,osiemdziesiąt
759,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,dziewięćdziesiąt
760,hundert::NUM,шъэ,sto
761,tausend::NUM,мин,tysiąc
762,und::CNJ,ыкӏи,i
763,oder::CNJ,е,lub
764,oder::CNJ,е,albo
765,stehen::V,ущытын,stać
766,stehen::V,умыхъыен,stać
767,sitzen::V,уисын,siedzieć
768,sitzen::V,утесын,siedzieć
769,liegen::V,телъы́н,leżeć
770,hängen::V,къыщылэлын,wisieć
771,hängen::V,къыщылэлын щыгъын быхъур,wisieć
772,werden::V,хъун,zostać
773,werden::V,хъун,stać się
774,passieren::V,къэхъун,dziać się
775,passieren::V,къэхъун,zdarzyć się
776,beginnen::V,къежьэн,zacząć się
777,beginnen::V,къыублэн,zacząć się
778,enden::V,ухы́н,kończyć się
779,wechseln::V,зэхъожьы́н,zmienić się
780,aufgehen[Sonne]::V,къыкъокӏы́н,wzejść
781,untergehen[Sonne]::V,къохьан,zajść
782,scheinen[Sonne]::V,къепсыи,świecić
783,donnern::V,гъогъон,grzmieć
784,wehen::V,епщэ́н,wiać
785,strömen::V,чъэн,płynąć
786,strömen::V,чъэн,lać się
787,fließen::V,чъэн,ciec
788,fließen::V,чъэн,płynąć
789,sich drehen::V,зыгъэчэрэгъу́н,obracać się
790,schwanken::V,хъые́н,chwiać się
791,schwingen::V,зыгъэхъые́н,wahać się
792,fallen::V,къефэхы́н,padać
793,brennen::V,стын,palić się
794,rauchen::V,ӏугъо къикӏын,dymić
795,rauchen::V,ӏугъо къикӏын,dymić się
796,regnen::V,къещхы́н,padać
797,gefrieren::V,дыкъын,zamarznąć
798,tauen::V,жъун,tajać
799,schmelzen::V,ткӏун,topnieć
800,trocknen::V,гъушъы́н,schnąć
801,trocknen::V,чъэпхъу́н,schnąć
802,sieden::V,жъон,wrzeć
803,sieden::V,жъон,kipieć
804,faulen::V,шъун,gnić
805,verfaulen::V,шъун,zgnić
806,reißen::V,зэӏэтхъы́н,urywać się
807,versinken::V,чӏихьан,tonąć
808,vergehen::V,блэкӏы́н,przechodzić
809,erscheinen::V,къэлъэгъон,zjawiać się
810,verschwinden::V,кӏодыжьы́н,zniknąć
811,abnehmen::V,къыкӏичын,spadać
812,zunehmen::V,хэхъо́н,wzrosnąć
813,steigen::V,къежьэн,wzrastać
814,wachsen::V,хэхъо́н,rosnąć
815,wachsen::V,къэкӏы́н,rosnąć
816,glänzen::V,цӏыу́н,błyszczeć
817,funkeln::V,жъыу́н,zabłyszczeć
818,lärmen::V,бырсыры́н,hałasować
819,läuten::V,теон,dzwonić
820,klingeln::V,теон,dzwonić
821,brausen::V,шъуин,huczeć
822,rauschen::V,макъэ гъэӏун,szumieć
823,rauschen::V,макъэ гъэӏун,szeleścić
824,klingen::V,къыхэӏукӏын,brzmieć
825,klingen::V,къыхэӏукӏын,dźwięczeć
826,bellen::V,хьакъу́н,szczekać
827,heulen::V,быун,wyć
828,blasen::V,епщэ́н,dmuchnąć
829,pfeifen::V,шъуин,gwizdać
830,schreien::V,куо́н,krzyczeć
831,schreien::V,кӏыи́н,krzyczeć
832,stöhnen::V,щэӏун,stękać
833,zittern::V,кӏэзэзын,drżeć
834,leben::V,псэу́н,żyć
835,geboren werden::V,къэхъун,urodzić się
836,atmen::V,жьы къэщэ́н,oddychać
837,trinken::V,ешъо́н,pić
838,essen::V,шхын,jeść
839,schlucken::V,бдырыин,połknąć
840,müde werden::V,пшъын,zmęczyć się
841,einschlafen::V,хэчъыен,zasnąć
842,schlafen::V,чъые́н,spać
843,aufwachen::V,къэущы́н,obudzić się
844,aufstehen::V,уцу́н,wstać
845,sich erholen::V,зыгъэпсэфын,wypoczywać
846,krank werden::V,сымаджэ́ хъун,zachorować
847,krank sein::V,сымэджэ́н,chorować
848,schmerzen::V,сымэджэ́н,boleć
849,husten::V,пскэ́н,kaszlać
850,genesen::V,хъужьын,wyzdrowieć
851,sterben::V,лӏэн,umrzeć
852,umkommen::V,хэкӏодэн,zginąć
853,sich bewegen::V,хъые́н,poruszać się
854,sich rühren::V,хъые́н,ruszyć się
855,sich erheben::V,къэтэджын,podnieść się
856,sich setzen::V,тӏысы́н,usiąść
857,hinfallen::V,ебэджы́н,upaść
858,laufen::V,кӏон,chodzić
859,schreiten::V,кӏон,kroczyć
860,spazierengehen::V,къэкӏухьэн,iść na spacer
861,eilen::V,гузэжъон,pospieszać
862,sich beeilen::V,гуӏэ́н,pospieszyć się
863,sausen::V,псынкӏэ́у чъэн,pędzić
864,rennen::V,чъэн,biec
865,rennen::V,чъэн,biegać
866,springen::V,пкӏэн,skakać
867,klettern::V,дэцохъоен,wspinać się
868,schaukeln::V,уешӏэн,huśtać
869,schaukeln::V,уешӏэн,kołysać
870,kriechen::V,цохъо́н,pełzać
871,kriechen::V,цохъо́н,czołgać się
872,schwimmen::V,есы́н,pływać
873,tauchen::V,зычӏэгъэо́н,zanurzać się
874,rudern::V,къошъо бэщкӏэ фын,wiosłować
875,fahren::V,кӏон,jechać
876,fliegen::V,быбы́н,latać
877,fliegen::V,быбы́н,lecieć
878,gehen::V,кӏон,iść
879,weggehen::V,ӏукӏын,odejść
880,abfahren::V,ежьэн,odjechać
881,anhalten::V,къэуцу́н,zatrzymać się
882,hineingehen::V,ихьан,wchodzić
883,eintreten::V,чӏэхьан,wejść
884,eintreten::V,чӏэхьан,nastąpić
885,kommen::V,къэкӏо́н,przyjść
886,ankommen::V,къэсы́н,przybyć
887,zurückkommen::V,гъэзэжьын,wrócić
888,bleiben::V,къэнэ́н,zostać
889,warten::V,пэплъэ́н,czekać
890,erwarten::V,ежэн,oczekiwać
891,suchen::V,лъыхъу́н,szukać
892,finden::V,къэгъоты́н,znaleźć
893,finden::V,къыхэгъэщы́н,znaleźć
894,versuchen::V,пылъы́н,próbować
895,vorbereiten::V,гъэхьазыры́н,przygotować
896,lieben::V,шӏу плъэгъу́н,kochać
897,mögen::V,шӏу плъэгъу́н,lubić
898,lachen::V,щхын,śmiać się
899,rühren::V,гур гъэузын,wzruszyć
900,weinen::V,гъын,płakać
901,schimpfen::V,хъонэн,kląć
902,sich ärgern::V,губжы́н,gniewać się
903,sich fürchten::V,щынэ́н,bać się
904,fürchten::V,щынэ́н,bać się
905,sehen::V,льэгъу́н,widzieć
906,sehen::V,льэгъу́н,zobaczyć
907,anschauen::V,плъэн,oglądać
908,anschauen::V,еплъы́н,oglądać
909,ansehen::V,плъэн,popatrzeć na
910,hören::V,зэхэхын,słyszeć
911,zuhören::V,дэӏо́н,słuchać
912,probieren::V,хэӏэн,kosztować
913,riechen::V,пэмэ́н,wąchać
914,fühlen::V,зэхэпшӏэн,czuć
915,fühlen::V,зэхэпшӏэн,odczuwać
916,scheinen::V,уащыхъу́н,wydawać się
917,scheinen::V,уашӏошӏы́н,wydawać się
918,zu sehen sein::V,зэрэлъэгъу́н,widnieć
919,vernehmen::V,зэхэхын,usłyszeć
920,frieren::V,дыкъын,marznąć
921,frieren::V,пӏыкӏэн,marznąć
922,frieren::V,чъыӏэ́ лӏэн,marznąć
923,tun::V,шӏын,czynić
924,können::V,лъэкӏы́н,móc
925,können::V,лъэкӏы́н,umieć
926,wollen::V,фэе́н,chcieć
927,anfangen::V,ублэн,zacząć
928,beenden::V,ухы́н,zakończyć
929,aufhören::V,щыгъэтын,przestać
930,gelingen::V,хъун,udać się
931,öffnen::V,ӏухы́н,otworzyć
932,schließen::V,игъэсэн,zamknąć
933,stellen::V,бгъэуцун,postawić
934,setzen::V,гъэтӏысы́н,posadzić
935,legen::V,хэлъхьа́н,kłaść
936,berühren::V,эӏэн,dotykać
937,berühren::V,нэсын,dotykać
938,verbinden::V,зэхэпхэ́н,łączyć
939,verbinden::V,пхын,łączyć
940,bedecken::V,техъо́н,przykryć
941,aufhängen::V,пылъэ́н,powiesić
942,anzünden::V,хэгъэнэ́н,zapalić
943,zurücklassen::V,къэгъэнэ́н,zostawić
944,verlieren::V,чӏэ́нэн,zgubić
945,verlieren::V,шӏокӏоды́н,zgubić
946,fallen lassen::V,чӏэунэн,upuścić
947,fallen lassen::V,пӏэпызын,upuścić
948,machen::V,шӏын,zrobić
949,herstellen::V,шӏы́н,wytworzyć
950,bauen::V,шӏы́н,budować
951,reparieren::V,дыжьы́н,naprawiać
952,verbessern::V,нахьышӏу пшӏын,ulepszyć
953,verbessern::V,нахь дэгъу пшӏын,ulepszyć
954,ändern::V,зэблэхъу́н,zmienić
955,graben::V,тӏын,kopać
956,biegen::V,уфэн,zgiąć
957,drehen::V,гъэчэрегъу́,obracać
958,wenden::V,пӏонтӏэн,obrocić
959,wenden::V,бгъэзэн,obrocić
960,wenden::V,уӏубын,obrocić
961,heben::V,ӏэты́н,podnosić
962,hochheben::V,ӏэты́н,podnieść
963,ergreifen::V,къэубыты́н,chwycić
964,halten::V,ӏыгъы́н,trzymać
965,drücken::V,тэӏункӏэн,naciskać
966,schieben::V,уеӏункӏын,pchać
967,schieben::V,уеӏункӏын,posuwać
968,schieben::V,уетӏыргун,pchać
969,schieben::V,уетӏыргун,posuwać
970,kratzen::V,цӏэнтхъун,drapać
971,lecken::V,бзэи́н,lizać
972,beißen::V,ецэкъэ́н,kąsać
973,abreißen::V,къичын,oderwać
974,abreißen::V,пытхъын,oderwać
975,abschneiden::V,пыупкӏын,odciąć
976,abschneiden::V,гобзыкӏын,odciąć
977,binden::V,епхын,wiązać
978,stecken::V,хэсэн,wetknąć
979,brechen::V,зэпыпкӏын,złamać
980,klopfen::V,теон,pukać
981,klopfen::V,теон,stukać
982,hauen::V,теон,bić
983,kleben::V,щхэн,kleić
984,reiben::V,пӏотын,trzeć
985,streichen::V,щыфэн,smarować
986,schleifen::V,гъэчаны́н,ostrzyć
987,schleifen::V,кӏэлыкӏы́н,ostrzyć
988,schneiden::V,бзын,ciąć
989,schneiden::V,бзын,krajać
990,rütteln::V,гъэсысын,trząść
991,schütteln::V,гъэсысын,trząść
992,schwenken::V,ӏэ шӏын,machać
993,schütten::V,икӏэ́н,nasypać
994,füllen::V,из шӏын,napełnić
995,einwickeln::V,кӏоцӏыщыхьа́н,zawinąć
996,tragen::V,хьын,nieść
997,schleppen::V,пхьын,wlec
998,schleppen::V,плъэшъун,wlec
999,ziehen::V,пкъудыин,ciągnąć
1000,ziehen::V,пщэн,ciągnąć
1001,ziehen::V,плъэшъун,ciągnąć
1002,aufbewahren::V,пӏыгъын,przechowywać
1003,aufbewahren::V,уухъумэн,przechowywać
1004,werfen::V,дзын,rzucać
1005,fangen::V,къэубыты́н,łowić
1006,packen::V,къэубыты́н,chwycić
1007,verstecken::V,бгъэбылъын,ukryć
1008,verstecken::V,бгъэбылъын,schować
1009,teilen::V,гощы́н,podzielić
1010,schicken::V,гъахьы́н,posyłać
1011,bringen::V,къэхьы́н,przynieść
1012,hinzufügen::V,хэгъэхъо́н,dodać
1013,nehmen::V,къытехы́н,wziąć
1014,wählen::V,къыхэхы́н,wybrać
1015,auswählen::V,къыхэхы́н,wybrać
1016,bewahren::V,къэухъумэн,zachować
1017,behindern::V,пэрыохъу хъун,utrudnić
1018,behindern::V,пэрыохъу хъун,przeszkadzać
1019,verderben::V,къутэн,zepsuć
1020,beschädigen::V,къутэн,uszkodzić
1021,zerbrechen::V,къутэн,złamać
1022,zerreißen::V,зэӏэтхъы́н,drzeć
1023,zerreißen::V,зэӏэтхъы́н,rozdzierać
1024,zerstören::V,къутэ́н,zniszczyć
1025,verbrennen::V,гъэсты́н,spalić
1026,geben::V,еты́н,dać
1027,reichen::V,еты́н,podać
1028,schenken::V,еты́н,darować
1029,versprechen::V,гъэгугъэ́н,obiecać
1030,wünschen::V,шӏоигъо́н,życzyć
1031,loben::V,щытхъун,chwalić
1032,küssen::V,ебэу́н,całować
1033,wiegen::V,гъэхъыен,kołysać
1034,zudecken::V,техъо́н,przykryć
1035,wecken::V,къэгъэущы́н,zbudzić
1036,zeigen::V,гъэлъэгъо́н,pokazać
1037,führen::V,щэн,wieść
1038,führen::V,щэн,prowadzić
1039,lehren::V,егъэджэ́н,uczyć
1040,lehren::V,егъэшӏэн,uczyć
1041,unterrichten::V,егъэджэ́н,nauczać
1042,aufziehen::V,пӏун,wychować
1043,leiten::V,гъэзекӏон,kierować
1044,antreiben::V,къепфылӏэн,popędzić
1045,lassen::V,еты́н,zostawić
1046,einladen::V,къегъэблэгъэн,zaprosić
1047,vereinigen::V,зэгогъэхьан,zjednoczyć
1048,besuchen::V,щыӏэ́н,odwiedzić
1049,treffen::V,ӏукӏэ́н,trafić
1050,treffen::V,ӏукӏэ́н,spotkać
1051,treffen::V,пэгъокӏы́н,trafić
1052,treffen::V,пэгъокӏы́н,spotkać
1053,sich versammeln::V,зэхэхьан,zebrać się
1054,sich versammeln::V,зэхэхьан,zgromadzić się
1055,spielen::V,джэгу́н,grać
1056,spielen::V,джэгу́н,bawić się
1057,singen::V,орэ́д къэӏо́н,śpiewać
1058,tanzen::V,къэшъо́н,pląsać
1059,tanzen::V,къэшъо́н,tańczyć
1060,sich trennen::V,зэгокӏыжьы́ных,rozstać się
1061,verlassen::V,бгынэн,opuścić
1062,verlassen::V,хэкӏыжьын,opuścić
1063,retten::V,къыхэпхыжьын,ocalić
1064,retten::V,къыхэпхыжьын,uratować
1065,retten::V,къэбгъэнэжьын,ocalić
1066,retten::V,къэбгъэнэжьын,uratować
1067,bewachen::V,къэгъэгъунэн,pilnować
1068,schützen::V,ухъумэ́н,ochronić
1069,verteidigen::V,къэухъумэн,bronić
1070,sich schlagen::V,эзэон,pobić się
1071,schießen::V,он,strzelać
1072,siegen::V,текӏо́н,zwycziężyć
1073,ärgern::V,бгъэгубжын,gniewać
1074,schlagen::V,ео́н,bić
1075,schlagen::V,ео́н,uderzyć
1076,stechen::V,хэӏун,ukłuć
1077,stoßen::V,тӏыро́н,popchnąć
1078,stoßen::V,уеӏункӏын,popchnąć
1079,stehlen::V,тыгъу́н,ukraść
1080,stören::V,бгъэгумэкӏын,zakłócić
1081,stören::V,бгъэгумэкӏын,przeszkodzić
1082,belästigen::V,бгъэгумэкӏын,dokuczać
1083,verbergen::V,ушъэфын,ukryć
1084,täuschen::V,гъэпцӏэ́н,łudzić
1085,betrügen::V,гъэпцӏэ́н,oszukać
1086,töten::V,уикӏын,zabić
1087,wohnen::V,дэсын,mieszkać
1088,arbeiten::V,лэжьэ́н,pracować
1089,sammeln::V,угъои́н,zebrać
1090,pflücken::V,къыпычы́н,zerwać
1091,jagen::V,шэкӏон,polować
1092,jagen::V,ешэкӏон,polować
1093,fischen::V,пцэжъые уешэн,łowić ryby
1094,fassen::V,къэубыты́н,złapać
1095,hüten::V,хэхъо́н,paść
1096,treiben::V,пфын,pędzić
1097,anbinden::V,епхын,przywiązać
1098,füttern::V,гъэшхэ́н,karmić
1099,melken::V,щын,doić
1100,hacken::V,упкӏэтэн,rąbać
1101,gießen::V,тепкӏэн,lać
1102,gießen::V,тепкӏэн,podlać
1103,reifen::V,игъо хъун,dojrzeć
1104,zubereiten::V,бгъэхьазырын,przyrządzić
1105,kochen::V,шӏы́н,gotować
1106,backen::V,гъэжъэ́н,piec
1107,braten::V,гъэжъэ́н,piec
1108,braten::V,гъэжъэ́н,smażyć
1109,umrühren::V,зэхэгъэкӏухьан,przemieszać
1110,stricken::V,хъын,dziać
1111,nähen::V,дэн,szyć
1112,färben::V,бгъэлэн,pofarbować
1113,reinigen::V,укъэбзы́н,oczyścić
1114,waschen::V,бгыкӏын,prać
1115,abwischen::V,лъэкӏы́н,obetrzeć
1116,spülen::V,дэгъэчъыхьан,płukać
1117,fegen::V,пхъэнкӏы́н,zamiatać
1118,kehren::V,пхъэнкӏы́н,zamieść
1119,baden::V,зыгъэпскӏын,kąpać się
1120,sich waschen::V,зытхьакӏы́н,myć się
1121,ausziehen::V,къытехы́н,zdjąć
1122,anziehen::V,щылъэ́н,włożyć
1123,sich anziehen::V,зыфэпэн,ubrać się
1124,kämmen::V,жьын,uczesać
1125,schmücken::V,гъэдэхэ́н,ozdabiać
1126,sagen::V,къэӏон,powiedzieć
1127,sprechen::V,псэлъэ́н,mówić
1128,reden::V,гущыӏэ́н,mówić
1129,sich unterhalten::V,зэдэгущыӏэн,rozmawiać
1130,fragen::V,упчӏэ́н,zapytać
1131,bitten::V,лъэӏо́н,prosić
1132,erzählen::V,къэпӏотэ́н,opowiedzieć
1133,mitteilen::V,макъэ егъэӏун,zawiadomić o
1134,nennen::V,цӏэ фэусы́н,nazwać
1135,rufen::V,джэн,wołać
1136,prahlen::V,узыщытхъужьы́н,chełpić się
1137,übersetzen::V,бгъэкӏотэн,tłumaczyć
1138,denken::V,егупшысэ́н,myśleć
1139,glauben::V,уивыхъэ́ телъы́н,sądzić
1140,glauben::V,уивыхъэ́ телъы́н,wierzyć
1141,bemerken::V,гу лъыптэ́н,zauważyć
1142,erkennen::V,зэхэпхын,poznać
1143,erkennen::V,зэбгъэшӏэн,poznać
1144,begreifen::V,гурыӏо́н,zrozumieć
1145,verstehen::V,зэхэхын,rozumieć
1146,verstehen::V,зэхэхын,dosłyszeć
1147,lernen::V,еджэ́н,uczyć się
1148,wissen::V,шӏэн,wiedzieć
1149,sich erinnern an::V,къэшӏэжьын,przypomnieć sobie
1150,vergessen::V,пщыгъупшэжьы́н,zapomnieć
1151,messen::V,шын,mierzyć
1152,zählen::V,плъытэ́н,liczyć
1153,rechnen::V,плъытэ́н,rachować
1154,rechnen::V,угугъэ́н,rachować
1155,lesen::V,еджэ́н,czytać
1156,malen::V,шӏын,malować
1157,zeichnen::V,шӏын,rysować
1158,schreiben::V,тхын,pisać
1159,besitzen::V,иӏэн,posiadać
1160,kaufen::V,щэфы́н,kupić
1161,verkaufen::V,щэн,sprzedać
1162,bezahlen::V,птын,zapłacić
1163,bezahlen::V,лъыптын,zapłacić
1164,bezahlen::V,птыжьы́н,zapłacić
1165,zahlen::V,птын,płacić
1166,zahlen::V,лъыптын,płacić
1167,beherrschen::V,иунаеу иӏэн,opanować
1168,ertragen::V,щэчы́н,znieść
1169,Schnurrbart::N,,wąsy
1170,Nabel::N,,pępek
1171,Wetter::N,,pogoda
1172,Frost::N,,mróz
1173,Raureif::N,,szron
1174,Adler::N,,orzeł
1175,Schwan::N,,łabędż
1176,Ton::N,,ton
1177,Ton::N,,dźwięk
1178,Sache::N,,rzecz
1179,Schlitten::N,,sanki
1180,Last::N,,ciężar
1181,Last::N,,brzemię
1182,Figur::N,,figura
1183,Bündel::N,,wiązka
1184,Schuh::N,,but
1185,Schuh::N,,bucik
1186,Arzt::N,,lekarz
1187,lebendig::A,,żywy
1188,zuerst::ADV,,naprzód
1189,zuerst::ADV,,najpierw
1190,manchmal::ADV,,czasem
1191,niemals::ADV,,nigdy
1192,hier::ADV,,tu
1193,hier::ADV,,tutaj
1194,hierhin::ADV,,tu
1195,von hier::ADV,,stąd
1196,schon::ADV,,już
1197,sinken::V,,spadać
1198,klirren::V,,brzęczeć
1199,fliehen::V,,uciekać
1200,flüchten::V,,uciec
1201,geraten::V,,udać się
1202,aufheben::V,,podnieść
1203,beugen::V,,zagiąć
1204,umdrehen::V,,obrocić
1205,bekommen::V,,dostać
1206,erhalten::V,,otrzymać
1207,treten::V,,kopnąć
