,Concept_ID,udm,hr
818,fremd::A,ят,stran
819,verschieden::A,пӧртэм,razan
820,verschieden::A,пӧртэм,različan
821,nah::A,матысь,blizak
822,fern::A,кыдёкысь,dalek
823,fern::A,кыдёкысь,daljnji
824,linker::A,паллян,lijevi
825,rechter::A,бур,desni
826,rechter::A,бурпал,desni
827,anderer::A,мукет,drugi
828,anderer::A,мукет,drugačiji
829,erster::A,нырысетӥез,prvi
830,zweiter::A,кыктэтӥез,drugi
831,dritter::A,кунньметӥез,treći
832,letzter::A,берло,zadnji
833,letzter::A,берпум,zadnji
834,allein::ADV,огназ,sam
835,auf einmal::ADV,огдыре,istodobno
836,zusammen::ADV,ӵош,skupa
837,zusammen::ADV,ӵош,zajedno
838,zusammen::ADV,валче,skupa
839,zusammen::ADV,валче,zajedno
840,lange::ADV,кема,dugo
841,plötzlich::ADV,мапламтэ шорысь,naglo
842,plötzlich::ADV,мапламтэ шорысь,iznenada
843,sofort::ADV,али ик,odmah
844,später::ADV,бергес,kasnije
845,später::ADV,берлогес,kasnije
846,jetzt::ADV,али,sad
847,jetzt::ADV,али,sada
848,jetzt::ADV,табере,sad
849,jetzt::ADV,табере,sada
850,heute::ADV,туннэ,danas
851,morgen::ADV,ӵуказе,sutra
852,bald::ADV,ӝоген,skoro
853,bald::ADV,ӝоген,doskora
854,dann::ADV,берло,zatim
855,gestern::ADV,толон,juče
856,gestern::ADV,толон,jučer
857,einst::ADV,огпол,negda
858,einst::ADV,огпол,nekada
859,einst::ADV,одӥг пол,negda
860,einst::ADV,одӥг пол,nekada
861,damals::ADV,соку,tada
862,damals::ADV,соку,onda
863,danach::ADV,собере,poslije
864,danach::ADV,собере,nakon toga
865,vorher::ADV,азьло,prije
866,vorher::ADV,азьло,prije toga
867,vorher::ADV,азьвыл,prije
868,vorher::ADV,азьвыл,prije toga
869,zuerst::ADV,азьло,prvo
870,zuerst::ADV,азьло,najprije
871,einmal::ADV,огпол,jednom
872,einmal::ADV,огпол,jedanput
873,manchmal::ADV,куддыръя,katkad
874,manchmal::ADV,куддыръя,katkada
875,oft::ADV,ӵем,često
876,immer::ADV,пыр,vazda
877,immer::ADV,пыр,uvijek
878,immer::ADV,котьку,vazda
879,immer::ADV,котьку,uvijek
880,niemals::ADV,уз ноку,nikad
881,niemals::ADV,уз ноку,nikada
882,hier::ADV,татын,tu
883,hier::ADV,татын,ovdje
884,hierhin::ADV,татчы,amo
885,hierhin::ADV,татчы,ovamo
886,von hier::ADV,татысь,odavde
887,dort::ADV,отӥ,ondje
888,dort::ADV,отын,ondje
889,dorthin::ADV,отчы,onamo
890,geradeaus::ADV,меӵак,ravno
891,vorwärts::ADV,азьлань,naprijed
892,rückwärts::ADV,берлань,natrag
893,zurück::ADV,берен,nazad
894,zurück::ADV,берен,natrag
895,zurück::ADV,берлань,nazad
896,zurück::ADV,берлань,natrag
897,unten::ADV,улын,dolje
898,hinab::ADV,улэ,nizbrdo
899,oben::ADV,вылын,gore
900,oben::ADV,вылӥын,gore
901,hinauf::ADV,вылэ,uzbrdo
902,hinauf::ADV,вылӥе,uzbrdo
903,hinauf::ADV,выллань,uzbrdo
904,überall::ADV,котькытын,svuda
905,überall::ADV,котькытын,svagdje
906,überall::ADV,пасьтана,svuda
907,überall::ADV,пасьтана,svagdje
908,nicht::ADV,уз,ne
909,ein wenig::ADV,ичи,malo
910,ein wenig::ADV,ӧжыт,malo
911,ein wenig::ADV,огшап,malo
912,kaum::ADV,муртса,tek
913,kaum::ADV,муртса,jedva
914,sehr::ADV,туж,jako
915,sehr::ADV,туж,veoma
916,sehr::ADV,лекос,jako
917,sehr::ADV,лекос,veoma
918,so::ADV,озьы,tako
919,so::ADV,озьы,ovako
920,so::ADV,тазьы,tako
921,so::ADV,тазьы,ovako
922,noch::ADV,на,još
923,nur::ADV,гинэ,samo
924,schon::ADV,ни,već
925,schon::ADV,ини,već
926,wieder::ADV,нош,opet
927,wieder::ADV,нош,ponovo
928,wieder::ADV,кайта,opet
929,wieder::ADV,кайта,ponovo
930,vergebens::ADV,юнме,uzalud
931,vergebens::ADV,юнме,zabadava
932,vor::PRP,азьын,pred
933,vor::PRP,азьын,ispred
934,hinter::PRP,берын,za
935,hinter::PRP,берын,iza
936,hinter::PRP,бӧрсьы,za
937,hinter::PRP,бӧрсьы,iza
938,unter::PRP,улын,pod
939,unter::PRP,улын,ispod
940,durch::PRP,пыр,po
941,durch::PRP,пыр,kroz
942,durch::PRP,пыртӥ,po
943,durch::PRP,пыртӥ,kroz
944,neben::PRP,бордын,kraj
945,neben::PRP,бордын,pored
946,neben::PRP,бордын,pokraj
947,zwischen::PRP,вискын,među
948,zwischen::PRP,вискын,između
949,wegen::PRP,сэрен,radi
950,wegen::PRP,сэрен,zbog
951,dies::PRN,та,ovo
952,das::PRN,со,to
953,das::PRN,со,ono
954,alles::PRN,ваньмыз,sve
955,ich::PRN,мон,ja
956,du::PRN,тон,ti
957,er::PRN,со,on
958,wir::PRN,ми,mi
959,ihr::PRN,тӥ,vi
960,sie::PRN,соос,oni
961,was::FPRN,ма,što
962,wer::FPRN,кин,tko
963,wo::FADV,кытын,gdje
964,wohin::FADV,кытчы,kuda
965,wohin::FADV,кытчы,kamo
966,wie::FADV,кызьы,kako
967,warum::FADV,малы,zašto
968,wieviel::FNUM,кӧня,koliko
969,eins::NUM,одӥг,jedan
970,zwei::NUM,кык,dva
971,drei::NUM,куинь,tri
972,vier::NUM,ньыль,četiri
973,fünf::NUM,вить,pet
974,sechs::NUM,куать,šest
975,sieben::NUM,сизьым,sedam
976,acht::NUM,тямыс,osam
977,neun::NUM,укмыс,devet
978,zehn::NUM,дас,deset
979,elf::NUM,дас одӥг,jedanaest
980,zwölf::NUM,дас кык,dvanaest
981,zwanzig::NUM,кызь,dvadeset
982,dreißig::NUM,куамын,trideset
983,vierzig::NUM,ньыльдон,četrdeset
984,fünfzig::NUM,витьтон,pedeset
985,sechzig::NUM,куатьтон,šezdeset
986,siebzig::NUM,сизьымдон,sedamdeset
987,achtzig::NUM,тямыстон,osamdeset
988,neunzig::NUM,укмыстон,devetdeset
989,hundert::NUM,сю,sto
990,tausend::NUM,сюрс,tisuća
991,und::CNJ,и,i
992,und::CNJ,и,te
993,und::CNJ,но,i
994,und::CNJ,но,te
995,oder::CNJ,яке,ili
996,stehen::V,сылыны,stajati
997,sitzen::V,пукыны,sjediti
998,liegen::V,кылльыны,ležati
999,hängen::V,ошкыса улыны,visiti
1000,werden::V,луыны,postati
1001,werden::V,луыны,činiti se
1002,passieren::V,луыны,desiti se
1003,passieren::V,луыны,dogoditi se
1004,beginnen::V,кутскыны,početi
1005,enden::V,бырыны,prestati
1006,enden::V,бырыны,svršiti se
1007,wechseln::V,воштӥськыны,mijenjati se
1008,aufgehen[Sonne]::V,ӝужаны,izići
1009,untergehen[Sonne]::V,пуксьыны,zaći
1010,scheinen[Sonne]::V,пиштыны,sijati
1011,scheinen[Sonne]::V,чиляны,sijati
1012,donnern::V,гудыръяны,grmjeti
1013,wehen::V,пелляськыны,duhati
1014,strömen::V,киськыны,strujati
1015,strömen::V,исьтӥськыны,strujati
1016,fließen::V,бызьыны,teći
1017,sich drehen::V,берганы,obrtati se
1018,sich drehen::V,берганы,vrtjeti se
1019,schwanken::V,вошъяськыны,teturati
1020,schwanken::V,вошъяськыны,kolebati se
1021,schwingen::V,шонаськыны,njihati
1022,schwingen::V,шонаськыны,titrati
1023,fallen::V,усьыны,padati
1024,brennen::V,ӝуаны,gorjeti
1025,rauchen::V,ӵындыны,dimiti se
1026,regnen::V,зорыны,kišiti
1027,regnen::V,зорыны,daždjeti
1028,gefrieren::V,кынмыны,smrznuti se
1029,tauen::V,шунаны,kopnjeti
1030,tauen::V,шунаны,kraviti se
1031,schmelzen::V,шунаны,topiti se
1032,trocknen::V,куасьмыны,sušiti se
1033,sieden::V,пӧзьыны,kipjeti
1034,sieden::V,пӧзьыны,ključati
1035,faulen::V,сисьмыны,gnjiti
1036,verfaulen::V,сисьмыны,sagnjiti
1037,reißen::V,кеськыны,otrgnuti se
1038,versinken::V,выйыны,tonuti
1039,versinken::V,выйыны,propasti
1040,vergehen::V,ортчыны,prolaziti
1041,erscheinen::V,адскыны,pojaviti se
1042,verschwinden::V,бырыны,nestati
1043,verschwinden::V,бырыны,izgubiti se
1044,sinken::V,усьыны,trgnuti
1045,sinken::V,усьыны,spustiti se
1046,abnehmen::V,синыны,opasti
1047,zunehmen::V,йылыны,povećati se
1048,steigen::V,лӧпкыны,uzići
1049,steigen::V,лӧпкыны,nadoći
1050,wachsen::V,будыны,rasti
1051,glänzen::V,чиляны,blistati
1052,glänzen::V,чиляны,sjati se
1053,glänzen::V,пиштыны,blistati
1054,glänzen::V,пиштыны,sjati se
1055,funkeln::V,чилекъяны,svjetlucati
1056,lärmen::V,уретыны,bučati
1057,lärmen::V,уретыны,galamiti
1058,lärmen::V,ӵашетыны,bučati
1059,lärmen::V,ӵашетыны,galamiti
1060,läuten::V,жингыртыны,zvoniti
1061,klingeln::V,жингыртыны,zvoniti
1062,klirren::V,жильккетыны,zvečati
1063,brausen::V,лекъяськыны,hujati
1064,rauschen::V,ӵашетыны,šumiti
1065,rauschen::V,ӵашетыны,šuškati
1066,klingen::V,кылӥськыны,zvučati
1067,bellen::V,утыны,lajati
1068,heulen::V,вузыны,zavijati
1069,blasen::V,пельтыны,puhati
1070,pfeifen::V,шуланы,fućkati
1071,schreien::V,черекъяны,vikati
1072,schreien::V,черекъяны,kričati
1073,schreien::V,кесяськыны,vikati
1074,schreien::V,кесяськыны,kričati
1075,stöhnen::V,ӝуштыны,stenjati
1076,zittern::V,дырекъяны,drhtati
1077,zittern::V,дырекъяны,trepetati
1078,zittern::V,куалекъяны,drhtati
1079,zittern::V,куалекъяны,trepetati
1080,leben::V,улыны,živjeti
1081,geboren werden::V,вордӥськыны,roditi se
1082,atmen::V,шоканы,disati
1083,trinken::V,юыны,piti
1084,essen::V,сиыны,jesti
1085,schlucken::V,ньылыны,gutati
1086,müde werden::V,жадьыны,umoriti se
1087,einschlafen::V,умме усьыны,usnuti
1088,einschlafen::V,умме усьыны,zaspati
1089,schlafen::V,кӧлыны,spati
1090,aufwachen::V,сайканы,probuditi se
1091,aufstehen::V,султыны,ustati
1092,sich erholen::V,шутэтскыны,odmoriti se
1093,krank werden::V,висьыны,oboljeti se
1094,krank werden::V,висьыны,razboljeti se
1095,krank sein::V,висьыны,bolovati
1096,schmerzen::V,висьыны,boljeti
1097,husten::V,кызыны,kašljati
1098,genesen::V,юнматскыны,ozdraviti
1099,genesen::V,юнматскыны,oporaviti se
1100,genesen::V,бурмытскылыны,ozdraviti
1101,genesen::V,бурмытскылыны,oporaviti se
1102,sterben::V,кулыны,umrijeti
1103,umkommen::V,бырыны,skapati
1104,sich bewegen::V,вырыны,gibati se
1105,sich bewegen::V,вырыны,kretati se
1106,sich rühren::V,вырӟыны,maknuti se
1107,sich rühren::V,вырӟылыны,maknuti se
1108,sich erheben::V,султыны,dići se
1109,sich setzen::V,пуксьыны,sjesti
1110,hinfallen::V,усьыны,pasti
1111,laufen::V,мыныны,hodati
1112,schreiten::V,вамышъяны,stupati
1113,spazierengehen::V,мыныны,šetati se
1114,spazierengehen::V,ветлыны,šetati se
1115,eilen::V,дыртыны,hitati
1116,sich beeilen::V,дыртыны,požuriti se
1117,sausen::V,туж ӝог мыныны,juriti
1118,rennen::V,бызьылыны,trčati
1119,springen::V,тэтчаны,skakati
1120,klettern::V,тубаны,popeti se
1121,klettern::V,тубаны,penjati se
1122,schaukeln::V,лэйканы,ljuljati se
1123,schaukeln::V,шонаськыны,ljuljati se
1124,kriechen::V,нюж ветлыны,puzati
1125,kriechen::V,нюж ветлыны,gmizati
1126,schwimmen::V,уяны,plivati
1127,tauchen::V,зумылыны,roniti
1128,tauchen::V,зумылыны,gnjuriti
1129,rudern::V,полсаны,veslati
1130,fahren::V,ветлыны,voziti se
1131,fliegen::V,лобаны,letjeti
1132,fliegen::V,лобаны,lijetati
1133,gehen::V,мыныны,ići
1134,weggehen::V,кошкыны,otići
1135,abfahren::V,кошкыны,krenuti
1136,abfahren::V,кошкыны,otputovati
1137,anhalten::V,дугдыны,stati
1138,anhalten::V,дугдыны,zaustaviti
1139,hineingehen::V,пырыны,ulaziti
1140,eintreten::V,пырыны,ući
1141,kommen::V,вуыны,doći
1142,kommen::V,лыктыны,doći
1143,ankommen::V,вуыны,stići
1144,zurückkommen::V,берытскыны,vratiti se
1145,zurückkommen::V,берытскыны,povratiti se
1146,bleiben::V,кыльыны,ostati
1147,warten::V,витьыны,čekati
1148,erwarten::V,витьыны,očekivati
1149,erwarten::V,возьманы,očekivati
1150,suchen::V,утчаны,tražiti
1151,finden::V,шедьтыны,naći
1152,versuchen::V,турттыны,pokušati
1153,vorbereiten::V,дасяны,spremiti
1154,vorbereiten::V,дасяны,pripremiti
1155,lieben::V,гажаны,voljeti
1156,mögen::V,яратыны,voljeti
1157,lachen::V,серекъяны,smijati se
1158,rühren::V,сюлме йӧтыны,taknuti
1159,weinen::V,бӧрдыны,plakati
1160,schimpfen::V,даллашыны,psovati
1161,sich ärgern::V,лекъяськыны,ljutiti se
1162,sich fürchten::V,кышканы,bojati se
1163,sich fürchten::V,курданы,bojati se
1164,fürchten::V,курданы,bojati se
1165,fürchten::V,кышканы,bojati se
1166,fliehen::V,пегӟыны,pobjeći
1167,flüchten::V,пегӟыны,utjeći
1168,sehen::V,адӟыны,vidjeti
1169,anschauen::V,учкыны,ogledati
1170,ansehen::V,учкыны,gledati
1171,hören::V,кылыны,čuti
1172,zuhören::V,кылзыны,slušati
1173,probieren::V,веръяны,probati
1174,riechen::V,зынъяны,osjećati miris
1175,fühlen::V,шӧдыны,osjećati
1176,scheinen::V,адскыны,činiti se
1177,zu sehen sein::V,адӟиськыны,biti vidljiv
1178,vernehmen::V,кылыны,saznati
1179,frieren::V,кынмыны,zima je
1180,tun::V,карыны,raditi
1181,können::V,быгатыны,moći
1182,wollen::V,потыны,htjeti
1183,anfangen::V,кутскыны,početi
1184,beenden::V,быдтыны,svršiti
1185,beenden::V,быдтыны,dovršiti
1186,beenden::V,быдэстыны,svršiti
1187,beenden::V,быдэстыны,dovršiti
1188,aufhören::V,дугдыны,prestati
1189,gelingen::V,быгатыны,uspjeti
1190,gelingen::V,луыны,uspjeti
1191,geraten::V,лэсяны,desiti se
1192,öffnen::V,усьтыны,otvoriti
1193,schließen::V,пытсаны,zatvoriti
1194,stellen::V,пуктыны,metnuti
1195,stellen::V,пуктыны,postaviti
1196,setzen::V,пуктыны,posaditi
1197,legen::V,поныны,polagati
1198,berühren::V,исаны,doticati
1199,berühren::V,исаны,dodirivati
1200,verbinden::V,герӟаны,spojiti
1201,verbinden::V,герӟаны,zavezati
1202,bedecken::V,пытсаны,pokriti
1203,aufhängen::V,ошыны,objesiti
1204,anzünden::V,ӝуатыны,upaliti
1205,anzünden::V,ӝуатыны,zapaliti
1206,aufheben::V,ӝутыны,podići
1207,aufheben::V,ӝутыны,podignuti
1208,zurücklassen::V,кельтыны,ostaviti
1209,zurücklassen::V,кельтыны,pustiti natrag
1210,verlieren::V,ыштыны,izgubiti
1211,fallen lassen::V,уськытыны,ispustiti
1212,machen::V,лэсьтыны,uraditi
1213,machen::V,лэсьтыны,načiniti
1214,machen::V,лэсьтыны,napraviti
1215,herstellen::V,лэсьтыны,proizvesti
1216,bauen::V,пуктыны,graditi
1217,reparieren::V,тупатыны,popraviti
1218,verbessern::V,умоятыны,poboljšati
1219,ändern::V,воштыны,promijeniti
1220,graben::V,копаны,kopati
1221,graben::V,копаны,kopkati
1222,beugen::V,губыртыны,saviti
1223,biegen::V,куасаны,saviti
1224,biegen::V,куасаны,sagnuti
1225,drehen::V,бергатыны,vrtjeti
1226,wenden::V,берыктыны,obrnuti
1227,umdrehen::V,берыктыны,okrenuti
1228,umdrehen::V,берыктыны,prevŕnuti
1229,heben::V,ӝутыны,dizati
1230,hochheben::V,ӝутъяны,dignuti
1231,ergreifen::V,кутыны,uhvatiti
1232,ergreifen::V,кутыны,prihvatiti
1233,ergreifen::V,кырмыны,uhvatiti
1234,ergreifen::V,кырмыны,prihvatiti
1235,halten::V,возьыны,držati
1236,drücken::V,зӥбыны,pritiskivati
1237,drücken::V,пачкатыны,pritiskivati
1238,schieben::V,донганы,gurati
1239,kratzen::V,вуштыны,česati
1240,kratzen::V,вуштыны,grepsti
1241,lecken::V,нюлыны,lizati
1242,beißen::V,куртчыны,ujesti
1243,beißen::V,куртчыны,gristi
1244,abreißen::V,ишкалтыны,otkinuti
1245,abschneiden::V,шорыны,odrezati
1246,abschneiden::V,вандыны,odrezati
1247,binden::V,керттыны,vezati
1248,stecken::V,мертчытыны,turiti
1249,brechen::V,тӥяны,slomiti
1250,klopfen::V,йыганы,lupati
1251,klopfen::V,йыганы,kucati
1252,klopfen::V,шарккетыны,lupati
1253,klopfen::V,шарккетыны,kucati
1254,hauen::V,жугыны,tući
1255,hauen::V,жугыны,udarati
1256,hauen::V,тышканы,tući
1257,hauen::V,тышканы,udarati
1258,kleben::V,лякыны,lijepiti
1259,reiben::V,зыраны,trti
1260,reiben::V,вуштыны,trti
1261,streichen::V,зыраны,namazati
1262,schleifen::V,шерыны,brusiti
1263,schneiden::V,вандыны,rezati
1264,rütteln::V,зуркатыны,drmati
1265,schütteln::V,куалекъятыны,tresti
1266,schwenken::V,шонаны,mahati
1267,schütten::V,лэзьыны,sipati
1268,schütten::V,лэзьыны,lijevati
1269,füllen::V,тырмытыны,napuniti
1270,einwickeln::V,биньыны,umotati
1271,einwickeln::V,биньыны,zamotati
1272,tragen::V,нуыны,nositi
1273,schleppen::V,кыскыны,tegliti
1274,ziehen::V,кыскыны,vući
1275,aufbewahren::V,возьыны,čuvati
1276,werfen::V,куяны,bacati
1277,werfen::V,лэзяны,bacati
1278,fangen::V,кутыны,loviti
1279,fangen::V,кутыны,hvatati
1280,packen::V,кутыны,ščepati
1281,packen::V,кутыны,zgrabiti
1282,packen::V,кырмыны,ščepati
1283,packen::V,кырмыны,zgrabiti
1284,verstecken::V,ватыны,sakriti
1285,teilen::V,люкыны,podijeliti
1286,schicken::V,ыстыны,slati
1287,bringen::V,вайыны,donijeti
1288,hinzufügen::V,ватсаны,dodati
1289,hinzufügen::V,ватсаны,pridati
1290,bekommen::V,басьтыны,dobiti
1291,erhalten::V,басьтыны,primiti
1292,nehmen::V,кутыны,uzeti
1293,nehmen::V,басьтыны,uzeti
1294,wählen::V,бырйыны,izabrati
1295,auswählen::V,бырйыны,odabrati
1296,bewahren::V,возьыны,sačuvati
1297,behindern::V,могӟытыны,smetati
1298,verderben::V,сӧрыны,pokvariti
1299,beschädigen::V,урод лэсьтыны,oštetiti
1300,zerbrechen::V,сӧрыны,razbiti
1301,zerbrechen::V,сӧрыны,prelomiti
1302,zerreißen::V,кесяны,poderati
1303,zerreißen::V,кесяны,rastrgnuti
1304,zerstören::V,куашкатыны,razoriti
1305,zerstören::V,куашкатыны,razrušiti
1306,verbrennen::V,сутыны,spaliti
1307,verbrennen::V,сутыны,sagorjeti
1308,geben::V,сётыны,dati
1309,reichen::V,сётыны,pružiti
1310,schenken::V,кузьманы,darivati
1311,versprechen::V,кыл сётыны,obećati
1312,wünschen::V,сӥзьыны,željeti
1313,loben::V,ушъяны,hvaliti
1314,küssen::V,чупаны,ljubiti
1315,wiegen::V,веттаны,njihati
1316,wiegen::V,веттаны,ljuljati
1317,wiegen::V,лэйкатыны,njihati
1318,wiegen::V,лэйкатыны,ljuljati
1319,zudecken::V,шобыртыны,pokriti
1320,wecken::V,сайкатыны,probuditi
1321,zeigen::V,возьматыны,pokazati
1322,führen::V,нуыны,voditi
1323,lehren::V,дышетыны,učiti
1324,unterrichten::V,дышетыны,poučiti
1325,aufziehen::V,будэтыны,uzgajati
1326,leiten::V,кивалтыны,upravljati
1327,antreiben::V,дыртытыны,natjeravati
1328,lassen::V,-ытыны,dati
1329,einladen::V,ӧтьыны,pozvati
1330,vereinigen::V,огазеяны,ujediniti
1331,besuchen::V,адӟыськыны,posjetiti
1332,treffen::V,пумитаны,sresti
1333,sich versammeln::V,люкаськыны,okupiti se
1334,spielen::V,шудыны,igrati se
1335,singen::V,кырӟаны,pjevati
1336,tanzen::V,эктыны,plesati
1337,sich trennen::V,люкиськыны,razići se
1338,verlassen::V,куштыны,ostaviti
1339,verlassen::V,куштыны,napustiti
1340,retten::V,утьыны,spasiti
1341,bewachen::V,возьманы,čuvati
1342,bewachen::V,возьманы,stražariti
1343,schützen::V,утялтыны,čuvati
1344,verteidigen::V,возьманы,obraniti
1345,sich schlagen::V,жугиськыны,biti se
1346,sich schlagen::V,жугиськыны,udariti se
1347,schießen::V,ыбылӥськны,pucati
1348,schießen::V,ыбылӥськны,strijeljati
1349,siegen::V,вормыны,pobijediti
1350,ärgern::V,вожпоттыны,ljutiti
1351,schlagen::V,жуккыны,biti
1352,schlagen::V,жуккыны,udariti
1353,treten::V,лёганы,šutnuti
1354,stechen::V,бышкалтыны,ubosti
1355,stoßen::V,донгыны,gurnuti
1356,stehlen::V,вораны,ukrasti
1357,stehlen::V,лушканы,ukrasti
1358,stören::V,люкетыны,smetati
1359,belästigen::V,акыльтыны,smetati
1360,belästigen::V,акыльтыны,dosaditi
1361,belästigen::V,вукылмыны,smetati
1362,belästigen::V,вукылмыны,dosaditi
1363,verbergen::V,ватыны,skriti
1364,täuschen::V,алданы,obmanuti
1365,betrügen::V,пӧяны,prevarati
1366,töten::V,виыны,ubiti
1367,wohnen::V,улыны,stanovati
1368,arbeiten::V,ужаны,raditi
1369,sammeln::V,бичаны,sabrati
1370,pflücken::V,ишкыны,ubrati
1371,jagen::V,пӧйшураны,loviti
1372,fischen::V,чорыганы,ribati
1373,fischen::V,чорыганы,loviti ribu
1374,fassen::V,кутыны,uloviti
1375,hüten::V,возьманы,pasti
1376,treiben::V,улляны,goniti
1377,anbinden::V,думыны,privezati
1378,füttern::V,сюдыны,hraniti
1379,melken::V,кыскыны,musti
1380,hacken::V,кораны,sjeckati
1381,gießen::V,киськаны,politi
1382,reifen::V,вуыны,sazreti
1383,reifen::V,кисьманы,sazreti
1384,zubereiten::V,лесьтыны,prigotoviti
1385,kochen::V,пӧзьтыны,kuhati
1386,backen::V,пыжыны,peći
1387,braten::V,пыжыны,peći
1388,braten::V,пыжыны,pržiti
1389,umrühren::V,сураны,promiješati
1390,stricken::V,керттыны,plesti
1391,nähen::V,вурыны,šiti
1392,färben::V,буяны,obojiti
1393,reinigen::V,сузяны,očistiti
1394,reinigen::V,сузяны,počistiti
1395,waschen::V,мисьтаськыны,prati
1396,abwischen::V,ӵушылыны,otrti
1397,spülen::V,гылъяны,isprati
1398,spülen::V,гылъяны,oplakati
1399,fegen::V,ӵужыны,mesti
1400,fegen::V,ӵужыны,pomesti
1401,kehren::V,ӵужыны,mesti
1402,baden::V,пыласькыны,kupati se
1403,sich waschen::V,пыласькыны,umiti se
1404,sich waschen::V,пыласькыны,prati se
1405,ausziehen::V,кыльыны,svući
1406,anziehen::V,дӥсяны,obući
1407,sich anziehen::V,дӥсьяськыны,obući se
1408,kämmen::V,сынаны,češljati
1409,schmücken::V,чеберъяны,uresiti
1410,schmücken::V,чеберъяны,nakititi
1411,sagen::V,шуыны,reći
1412,sagen::V,шуыны,kazati
1413,sagen::V,вераны,reći
1414,sagen::V,вераны,kazati
1415,sprechen::V,вераськыны,govoriti
1416,reden::V,вераськыны,govoriti
1417,reden::V,вераськыны,besjediti
1418,sich unterhalten::V,вераськыны,razgovarati se
1419,fragen::V,юаны,pitati
1420,bitten::V,курыны,moliti
1421,erzählen::V,вераны,ispričati
1422,erzählen::V,вераны,pripovjediti
1423,erzählen::V,мадьыны,ispričati
1424,erzählen::V,мадьыны,pripovjediti
1425,mitteilen::V,ивортыны,saopćiti
1426,nennen::V,шуыны,nazvati
1427,rufen::V,ӧтьыны,zvati
1428,rufen::V,ӧтьыны,dozvati
1429,prahlen::V,ушъяськыны,hvalisati se
1430,übersetzen::V,берыктыны,prevesti
1431,denken::V,малпаны,misliti
1432,glauben::V,оскыны,vjerovati
1433,bemerken::V,адӟыны,zapaziti
1434,bemerken::V,адӟыны,primijetiti
1435,erkennen::V,тодыны,prepoznati
1436,begreifen::V,валаны,pojmiti
1437,begreifen::V,валаны,shvatiti
1438,verstehen::V,валаны,razabrati
1439,lernen::V,дышетскыны,učiti se
1440,wissen::V,тодыны,znati
1441,sich erinnern an::V,тодэ вайыны,sjetiti se
1442,vergessen::V,вунэтыны,zaboraviti
1443,messen::V,мертаны,mjeriti
1444,zählen::V,лыдъяны,brojiti
1445,rechnen::V,лыдъяны,računati
1446,lesen::V,лыдӟыны,čitati
1447,malen::V,суреданы,slikati
1448,zeichnen::V,суреданы,crtati
1449,schreiben::V,гожъяны,pisati
1450,besitzen::V,луыны,imati
1451,besitzen::V,луыны,posjedovati
1452,kaufen::V,басьтыны,kupiti
1453,verkaufen::V,вузаны,prodati
1454,verkaufen::V,вузаны,raspačati
1455,bezahlen::V,тырыны,platiti
1456,zahlen::V,тырыны,plaćati
1457,beherrschen::V,кузёяськыны,vladati
1458,beherrschen::V,кузёяськыны,gospodariti
1459,ertragen::V,чиданы,trpjeti
1460,ertragen::V,чиданы,podnijeti
