,Concept_ID,ps,sk
794,ehemalig::A,پخوانی,bývalý
795,alt[Lebewesen]::A,زوړ,starý
796,jung::A,ځوان,mladý
797,arm::A,غریب,chudobný
798,arm::A,بې وزله,chudobný
799,reich::A,شتمن,bohatý
800,reich::A,دولتمند,bohatý
801,bekannt::A,اشنا,známy
802,berühmt::A,مشهور,slávny
803,berühmt::A,مشهور,povestný
804,fremd::A,پردی,cudzí
805,fremd::A,بېګانه,cudzí
806,verschieden::A,مختلف,rôzny
807,verschieden::A,مختلف,rozličný
808,nah::A,نژدې,blízky
809,fern::A,لیری,ďaleký
810,linker::A,چپ,ľavý
811,linker::A,کیڼ,ľavý
812,rechter::A,ښی,pravý
813,anderer::A,بل,iný
814,anderer::A,بل,druhý
815,erster::A,لومړی,prvý
816,zweiter::A,دوهم,druhý
817,dritter::A,درېم,tretí
818,letzter::A,آخرنی,ostatný
819,letzter::A,آخرنی,posledný
820,letzter::A,وروستی,ostatný
821,letzter::A,وروستی,posledný
822,allein::ADV,یوازې,sám
823,auf einmal::ADV,په یوه وخت کی,zároveň
824,zusammen::ADV,یو ځای,spolu
825,zusammen::ADV,یو ځای,spoločne
826,lange::ADV,ډېر وخت,dlho
827,lange::ADV,ډېره موده,dlho
828,plötzlich::ADV,ناببره,náhle
829,plötzlich::ADV,یوناڅاپه,náhle
830,sofort::ADV,فوراً,hneď
831,sofort::ADV,فوراً,ihneď
832,sofort::ADV,سمدلاسه,hneď
833,sofort::ADV,سمدلاسه,ihneď
834,später::ADV,وروسته,neskoršie
835,jetzt::ADV,اوس,teraz
836,heute::ADV,نن,dnes
837,morgen::ADV,سبا,zajtra
838,bald::ADV,ژر,skoro
839,dann::ADV,پس,nato
840,dann::ADV,پس,potom
841,dann::ADV,وروسته,nato
842,dann::ADV,وروسته,potom
843,gestern::ADV,پرون,včera
844,einst::ADV,پخوا,kedysi
845,einst::ADV,پخوا,niekedy
846,damals::ADV,هغه وخت,vtedy
847,danach::ADV,بیا,potom
848,danach::ADV,بیا,podľa toho
849,vorher::ADV,دمخه,napred
850,vorher::ADV,دمخه,predtým
851,zuerst::ADV,لومړی,najprv
852,einmal::ADV,یو ځل,raz
853,einmal::ADV,یو ځل,jedenkrát
854,manchmal::ADV,ګاهی ګاهی,občas
855,manchmal::ADV,ګاهی ګاهی,niekedy
856,oft::ADV,ډېر ځله,často
857,immer::ADV,تل,vždy
858,immer::ADV,تل,ustavične
859,immer::ADV,همېشه,vždy
860,immer::ADV,همېشه,ustavične
861,niemals::ADV,هیڅکله نه,nikdy
862,hier::ADV,دلته,tu
863,hierhin::ADV,دلته,sem
864,hierhin::ADV,دلته,tade
865,hierhin::ADV,دې ځای ته,sem
866,hierhin::ADV,دې ځای ته,tade
867,von hier::ADV,د دې ځای نه,odtiaľto
868,dort::ADV,هلته,tam
869,dorthin::ADV,هلته,ta
870,dorthin::ADV,هلته,tam
871,dorthin::ADV,هغه ځای ته,ta
872,dorthin::ADV,هغه ځای ته,tam
873,geradeaus::ADV,مخامخ,rovno
874,geradeaus::ADV,مخامخ,priamo
875,vorwärts::ADV,مخ پهٔ وړاندې,napred
876,rückwärts::ADV,بېرته,nazad
877,zurück::ADV,بېرته,späť
878,zurück::ADV,بېرته,naspäť
879,unten::ADV,لاندي,dolu
880,unten::ADV,لاندي,naspodku
881,hinab::ADV,ښکته,dolu
882,oben::ADV,پورته,hore
883,oben::ADV,پورته,navrchu
884,hinauf::ADV,پاس,hore
885,hinauf::ADV,پاس,navrch
886,überall::ADV,هره خوا,všade
887,nicht::ADV,نه,nie
888,ein wenig::ADV,یو څه,trocha
889,kaum::ADV,ایله,ledva
890,sehr::ADV,ډېر,veľmi
891,sehr::ADV,زيات,veľmi
892,so::ADV,داسې,tak
893,so::ADV,داسې,takto
894,so::ADV,دومره,tak
895,so::ADV,دومره,takto
896,noch::ADV,نور,ešte
897,nur::ADV,تش,len
898,nur::ADV,صرف,len
899,schon::ADV,دمخه,už
900,wieder::ADV,بیا,zasa
901,vergebens::ADV,عبث,márne
902,vergebens::ADV,عبث,nadarmo
903,vor::PRP,دمخه,pred
904,hinter::PRP,شاته,za
905,unter::PRP,لاندي,pod
906,durch::PRP,د مینځ نه,cez
907,neben::PRP,نژدې,pri
908,neben::PRP,نژدې,vedľa
909,zwischen::PRP,ترمینځ,medzi
910,wegen::PRP,د ... له لاسه,pre
911,wegen::PRP,د ... له لاسه,kvôli
912,dies::PRN,دا,to
913,dies::PRN,دا,táto
914,das::PRN,دا,to
915,alles::PRN,هرڅهٔ,všetko
916,ich::PRN,زه,ja
917,du::PRN,ته,ty
918,er::PRN,دی,on
919,wir::PRN,مونږ,my
920,ihr::PRN,تاسې,vy
921,sie::PRN,هغوی,oni
922,was::FPRN,څهٔ,čo
923,wer::FPRN,چا,kto
924,wer::FPRN,څوک,kto
925,wo::FADV,چيری,kde
926,wo::FADV,چېرته,kde
927,wohin::FADV,چېرته,kam
928,wie::FADV,څنګه,ako
929,warum::FADV,ولې,prečo
930,wieviel::FNUM,څو,koľko
931,wieviel::FNUM,څومره,koľko
932,eins::NUM,یو,jeden
933,zwei::NUM,دوه,dva
934,drei::NUM,درې,tri
935,vier::NUM,څلور,štyri
936,fünf::NUM,پنځه,päť
937,sechs::NUM,شپږ,šesť
938,sieben::NUM,اوه,sedem
939,acht::NUM,اته,osem
940,neun::NUM,نهه,deväť
941,zehn::NUM,لس,desať
942,elf::NUM,یوولس,jedenásť
943,zwölf::NUM,دولس,dvanásť
944,zwanzig::NUM,شل,dvadsať
945,dreißig::NUM,دېرش,tridsať
946,vierzig::NUM,څلوېښت,štyridsať
947,fünfzig::NUM,پنځوس,päťdesiat
948,sechzig::NUM,شپېته,šesťdesiat
949,siebzig::NUM,اویا,sedemdesiat
950,achtzig::NUM,اتیا,osemdesiat
951,neunzig::NUM,نوي,deväťdesiat
952,hundert::NUM,سل,sto
953,tausend::NUM,زر,tisíc
954,und::CNJ,او,i
955,oder::CNJ,ېا,alebo
956,stehen::V,درېدل,stáť
957,sitzen::V,کښېنستل,sedieť
958,liegen::V,ملاستل,ležať
959,hängen::V,ځړېدل,visieť
960,werden::V,کېدل,stať sa
961,passieren::V,پېښېدل,stať sa
962,beginnen::V,شروع کېدل,začať sa
963,enden::V,خلاصدل,končiť sa
964,enden::V,تمامېدل,končiť sa
965,wechseln::V,تغییر موندل,meniť sa
966,aufgehen[Sonne]::V,ختل,vychádzať
967,untergehen[Sonne]::V,لوېدل,zapadnúť
968,untergehen[Sonne]::V,پرېوتل,zapadnúť
969,scheinen[Sonne]::V,رڼا کول,svietiť
970,donnern::V,تنېدل,hrmieť
971,donnern::V,غړمبېدل,hrmieť
972,wehen::V,چلېدل,viať
973,strömen::V,بهېدل,prúdiť
974,fließen::V,بهېدل,tiecť
975,fließen::V,تویېدل,tiecť
976,sich drehen::V,ګرځېدل,točiť sa
977,sich drehen::V,ګرځېدل,krútiť sa
978,sich drehen::V,چورلېدل,točiť sa
979,sich drehen::V,چورلېدل,krútiť sa
980,schwanken::V,زنګېدل,kolísať
981,schwanken::V,زنګېدل,klátiť sa
982,schwingen::V,زنګېدل,kývať sa
983,schwingen::V,زنګېدل,chvieť sa
984,fallen::V,ولېدل,padať
985,brennen::V,سوځېدل,páliť
986,brennen::V,سوځېدل,horieť
987,rauchen::V,لوګی کول,dymiť sa
988,regnen::V,باران اورېدل,pršať
989,gefrieren::V,کنګل نيول,zamrznút
990,tauen::V,وېلې کېدل,taviť sa
991,schmelzen::V,وېلې کېدل,taviť sa
992,trocknen::V,وچېدل,schnúť
993,sieden::V,اېشېدل,vrieť
994,faulen::V,خرابېدل,hniť
995,verfaulen::V,ورستېدل,zhniť
996,reißen::V,شلېدل,pretrhnúť sa
997,versinken::V,ډوېېدل,zapadnúť
998,versinken::V,ډوېېدل,potopiť sa
999,vergehen::V,تېرېدل,plynúť
1000,erscheinen::V,ښکارېدل,objaviť sa
1001,verschwinden::V,ورکېدل,zmiznúť
1002,sinken::V,ښکته کېدل,klesať
1003,abnehmen::V,کمېدل,ubúdať
1004,zunehmen::V,زیاتېدل,pribúdať
1005,steigen::V,جګېدل,stúpať
1006,steigen::V,پورته کېدل,stúpať
1007,wachsen::V,وده کول,rásť
1008,glänzen::V,ځلېدل,jagať sa
1009,glänzen::V,ځلېدل,lesknúť sa
1010,funkeln::V,پړکېدل,iskriť sa
1011,lärmen::V,غال و غول کول,lomoziť
1012,läuten::V,زنګ وهل,cengať
1013,klingeln::V,زنګ وهل,zvoniť
1014,klirren::V,کړنګېدل,rinčať
1015,brausen::V,تلاطم کول,hučať
1016,rauschen::V,شڼهار کول,šumieť
1017,klingen::V,آواز کول,znieť
1018,klingen::V,آواز کول,zvoniť
1019,bellen::V,غپېدل,štekať
1020,bellen::V,غپېدل,brechať
1021,heulen::V,انګلل,vyť
1022,blasen::V,پو کول,duť
1023,blasen::V,پو کول,fúkať
1024,pfeifen::V,شپېلک وهل,pískať
1025,pfeifen::V,شپېلک وهل,hvízdať
1026,schreien::V,ناره کول,kričať
1027,stöhnen::V,زګېروی کول,stenať
1028,zittern::V,لړزېدل,triasť sa
1029,leben::V,ژوند کول,žiť
1030,geboren werden::V,زېږېدل,narodiť sa
1031,atmen::V,ساه کښل,dýchať
1032,atmen::V,تنفس کول,dýchať
1033,trinken::V,څښل,piť
1034,essen::V,خوړل,jesť
1035,schlucken::V,غړپول,zhltnuť
1036,müde werden::V,ستړی کېدل,unaviť sa
1037,einschlafen::V,ویده کېدل,usnúť
1038,einschlafen::V,ویده کېدل,zaspať
1039,schlafen::V,خوب کول,spať
1040,aufwachen::V,ویښېدل,zobudiť sa
1041,aufstehen::V,پاڅېدل,vstať
1042,sich erholen::V,استراحت کول,zotavovať sa
1043,sich erholen::V,استراحت کول,oddýchovať si
1044,krank werden::V,رنځورېدل,ochorieť
1045,krank sein::V,ناجوړېدل,chorieť
1046,krank sein::V,ناجوړېدل,byť chorý
1047,schmerzen::V,خوږېدل,bolieť
1048,schmerzen::V,درد کول,bolieť
1049,husten::V,ټوخېدل,kašľať
1050,genesen::V,رغېدل,uzdraviť sa
1051,sterben::V,مړل,umrieť
1052,sterben::V,مړل,zomrieť
1053,umkommen::V,تلفېدل,zahynúť
1054,sich bewegen::V,چلېدل,pohybovať sa
1055,sich bewegen::V,حرکت کول,pohybovať sa
1056,sich rühren::V,ښورېدل,hnúť sa
1057,sich erheben::V,درېدل,zdvihnúť sa
1058,sich setzen::V,کښېنستل,sadnúť si
1059,hinfallen::V,لوېدل,spadnúť
1060,laufen::V,منډې وهل,bežať
1061,schreiten::V,قدم ایښودل,kráčať
1062,spazierengehen::V,چکر وهل,prechádzať sa
1063,eilen::V,بېړه کول,súriť
1064,sich beeilen::V,عجله کول,ponáhľať sa
1065,sausen::V,ځغستل,hučať
1066,rennen::V,زغلېدل,bežať
1067,springen::V,ټوپ وهل,skákať
1068,klettern::V,ختل,liezť
1069,schaukeln::V,زنګېدل,húpať
1070,schaukeln::V,زنګېدل,hojdať
1071,kriechen::V,خاپوړی وهل,liezť
1072,kriechen::V,خاپوړی وهل,plaziť sa
1073,schwimmen::V,لامبو وهل,plávať
1074,tauchen::V,غوټه وهل,ponoriť sa
1075,rudern::V,پارو وهل,veslovať
1076,fahren::V,تلل,ísť
1077,fahren::V,تلل,jazdiť
1078,fliegen::V,الوتل,letieť
1079,gehen::V,تلل,ísť
1080,weggehen::V,بهر وتل,odísť
1081,weggehen::V,بهر وتل,odchádzať
1082,abfahren::V,تلل,odcestovať
1083,anhalten::V,ودرېدل,zadržať sa
1084,anhalten::V,ودرېدل,zastaviť sa
1085,hineingehen::V,داخلېدل,vchádzať
1086,eintreten::V,ننوتل,vojsť
1087,eintreten::V,ننوتل,vstúpiť
1088,kommen::V,راتلل,prísť
1089,ankommen::V,رسېدل,prísť
1090,ankommen::V,رسېدل,doraziť
1091,zurückkommen::V,بېرته راتلل,vrátiť sa
1092,bleiben::V,پاتې کېدل,ostať
1093,bleiben::V,پاتې کېدل,zostať
1094,warten::V,انتظار وېستل,čakať
1095,erwarten::V,انتظار کول,očakávať
1096,suchen::V,لټول,hľadať
1097,finden::V,میندل,nájsť
1098,finden::V,پیدا کول,nájsť
1099,versuchen::V,هڅه کول,skúsiť
1100,versuchen::V,هڅه کول,pokúsiť sa
1101,vorbereiten::V,چمتوکول,pripraviť
1102,lieben::V,مینه لرل,ľúbiť
1103,lieben::V,مینه لرل,milovať
1104,mögen::V,خوښول,mať rád
1105,mögen::V,علاقه لرل,mať rád
1106,lachen::V,خندېدل,smiať sa
1107,rühren::V,اغېزه کول,dojať
1108,weinen::V,ژړل,plakať
1109,schimpfen::V,ښکنځا کول,nadávať
1110,sich ärgern::V,قهر راتلل,hnevať sa
1111,sich ärgern::V,قهر راتلل,zlostiť sa
1112,sich fürchten::V,ډارېدل,báť sa
1113,fürchten::V,ډارېدل,báť sa
1114,fliehen::V,تښتېدل,utekať
1115,flüchten::V,تښتېدل,utiecť
1116,sehen::V,لیدل,vidieť
1117,anschauen::V,کتل,pozrieť sa na
1118,ansehen::V,ننداره کول,pozrieť
1119,hören::V,اورېدل,počúvať
1120,zuhören::V,غوږ نیول,počúvať
1121,probieren::V,څکه کول,ochutnať
1122,probieren::V,چاشنی کول,ochutnať
1123,riechen::V,بويول,ňuchať
1124,fühlen::V,حسول,cítiť
1125,fühlen::V,حسول,pociťovať
1126,scheinen::V,ښکارېدل,zdať sa
1127,zu sehen sein::V,ښکارېدل,byť vidieť
1128,vernehmen::V,خبرېدل,počuť
1129,frieren::V,ساړه کېتل,mrznúť
1130,frieren::V,ساړه کېتل,oziabať
1131,tun::V,کول,robiť
1132,können::V,کولای شول,môcť
1133,können::V,د لاسه کېدل,môcť
1134,wollen::V,غوښتل,chcieť
1135,anfangen::V,شروع کول,začať
1136,beenden::V,ختمول,skončiť
1137,beenden::V,پای ته رسول,skončiť
1138,aufhören::V,بس کول,prestať
1139,gelingen::V,موفق کېدل,podariť sa
1140,gelingen::V,بریالی کېدل,podariť sa
1141,geraten::V,کېدل,dariť sa
1142,öffnen::V,خلاصول,otvoriť
1143,öffnen::V,پرانیستل,otvoriť
1144,schließen::V,تړل,zavrieť
1145,stellen::V,ایښودل,postaviť
1146,setzen::V,کښېنول,posadiť
1147,legen::V,ایښودل,klásť
1148,legen::V,ایښودل,položiť
1149,berühren::V,لاس وهل,dotykať sa
1150,verbinden::V,تړل,spojiť
1151,bedecken::V,پوښول,pokryť
1152,aufhängen::V,ځوړندول,zavesiť
1153,anzünden::V,بلول,zapáliť
1154,aufheben::V,پورته کول,zdvihnúť
1155,zurücklassen::V,پرېښودل,zanechať
1156,verlieren::V,ورکول,stratiť
1157,fallen lassen::V,له لاسه لوېدل,pustiť
1158,machen::V,کول,robiť
1159,herstellen::V,جوړول,vyrobiť
1160,herstellen::V,توليدول,vyrobiť
1161,bauen::V,جوړول,stavať
1162,bauen::V,جوړول,budovať
1163,reparieren::V,ترمیمول,opraviť
1164,verbessern::V,اصلاح کول,zlepšiť
1165,ändern::V,تغیر ورکول,zmeniť
1166,ändern::V,تغیر ورکول,preinačiť
1167,graben::V,کيندل,ryť
1168,graben::V,کيندل,kopať
1169,beugen::V,ټیټول,ohnúť
1170,biegen::V,کږول,ohnúť
1171,drehen::V,ګرځول,točiť
1172,drehen::V,ګرځول,krútiť
1173,wenden::V,اړول,obrátiť
1174,wenden::V,اړول,prevrátiť
1175,umdrehen::V,اړول,otočiť
1176,umdrehen::V,اړول,obrátiť
1177,heben::V,جګول,dvíhať
1178,heben::V,جګول,povzniesť
1179,heben::V,پورته کول,dvíhať
1180,heben::V,پورته کول,povzniesť
1181,hochheben::V,جګول,zdvihnúť
1182,ergreifen::V,نیول,uchopiť sa
1183,halten::V,نیول,držať
1184,drücken::V,کښېکښل,tisnúť
1185,schieben::V,پوری وهل,posunovať
1186,kratzen::V,ګرول,škrabať
1187,lecken::V,څټل,lízať
1188,beißen::V,چیچل,kúsať
1189,abreißen::V,شکول,odtrhnúť
1190,abschneiden::V,پرېکول,odrezať
1191,abschneiden::V,پرېکول,odkrojiť
1192,binden::V,تړل,zaviazať
1193,binden::V,تړل,priviazať
1194,stecken::V,ټومبل,strčiť
1195,brechen::V,ماتول,zlomiť
1196,klopfen::V,ټکول,tĺcť
1197,klopfen::V,ټکول,klopať
1198,hauen::V,ټکول,nabiť
1199,kleben::V,نښلول,lepiť
1200,kleben::V,نښلول,nalepiť
1201,kleben::V,سرېښول,lepiť
1202,kleben::V,سرېښول,nalepiť
1203,reiben::V,مږل,trieť
1204,streichen::V,مښل,namazať
1205,schleifen::V,تېره کول,ostríť
1206,schneiden::V,غوڅول,rezať
1207,schneiden::V,غوڅول,strihať
1208,schneiden::V,پرېکول,rezať
1209,schneiden::V,پرېکول,strihať
1210,rütteln::V,خوڅول,triasť
1211,rütteln::V,خوڅول,lomcovať
1212,schütteln::V,ښورول,triasť
1213,schütteln::V,ښورول,potriasť
1214,schwenken::V,خوڅول,mávať
1215,schütten::V,اچول,sypať
1216,schütten::V,تویول,sypať
1217,füllen::V,ډکول,plniť
1218,einwickeln::V,پېچل,zabaliť
1219,einwickeln::V,نغښتل,zabaliť
1220,tragen::V,وړل,niesť
1221,schleppen::V,وړل,vliecť
1222,ziehen::V,کښل,ťahať
1223,aufbewahren::V,ساتل,uložiť
1224,aufbewahren::V,ساتل,uschovať
1225,werfen::V,اچول,hodiť
1226,werfen::V,اچول,vrhnúť
1227,werfen::V,غورځول,hodiť
1228,werfen::V,غورځول,vrhnúť
1229,fangen::V,نیول,chytať
1230,fangen::V,ګیرول,chytať
1231,packen::V,نیول,baliť
1232,packen::V,نیول,chytiť
1233,verstecken::V,پټول,skryť
1234,verstecken::V,پټول,schovať
1235,teilen::V,وېشل,podeliť
1236,teilen::V,وېشل,rozdeliť
1237,teilen::V,تقسیمول,podeliť
1238,teilen::V,تقسیمول,rozdeliť
1239,schicken::V,لېږل,posielať
1240,schicken::V,استول,posielať
1241,bringen::V,راوړل,priniesť
1242,hinzufügen::V,زیاتول,pripojiť
1243,bekommen::V,حاصلول,dostať
1244,erhalten::V,اخیستل,prijať
1245,nehmen::V,نیول,vziať
1246,nehmen::V,اخيستل,vziať
1247,wählen::V,خوښول,voliť
1248,auswählen::V,چنده کول,vybrať
1249,auswählen::V,چنده کول,vyvoliť
1250,bewahren::V,ساتل,zachovať
1251,behindern::V,مانع کېدل,zavadzať
1252,behindern::V,مانع کېدل,byť v ceste
1253,behindern::V,ممانعت کول,zavadzať
1254,behindern::V,ممانعت کول,byť v ceste
1255,verderben::V,خرابېدل,skaziť
1256,beschädigen::V,ورانول,ublížiť
1257,beschädigen::V,ورانول,poškodiť
1258,zerbrechen::V,ماتول,rozbiť
1259,zerbrechen::V,ماتول,prelomiť
1260,zerreißen::V,څیرې کول,pretrhnúť
1261,zerstören::V,ړنګول,zničiť
1262,zerstören::V,ورانول,zničiť
1263,verbrennen::V,سوځول,spáliť
1264,geben::V,ورکول,dať
1265,reichen::V,ورکول,podať
1266,schenken::V,بښل,darovať
1267,versprechen::V,لوز کول,sľúbiť
1268,wünschen::V,غوښتل,želať
1269,loben::V,ستایل,chváliť
1270,loben::V,تمجید کول,chváliť
1271,küssen::V,ښکلول,bozkať
1272,wiegen::V,زنګول,kolísať
1273,zudecken::V,پوښول,prikryť
1274,wecken::V,ويښول,zobudiť
1275,zeigen::V,ښودل,ukázať
1276,führen::V,بیول,viesť
1277,lehren::V,درس ورکول,učiť
1278,lehren::V,تعلیم ورکول,učiť
1279,unterrichten::V,درس ورکول,vyučovať
1280,aufziehen::V,روزل,vychovať
1281,leiten::V,رهبری کول,viesť
1282,leiten::V,لارښوونه کول,viesť
1283,antreiben::V,چټک کول,popudiť
1284,lassen::V,اړکول,dať
1285,einladen::V,بلل,pozvať
1286,einladen::V,بلل,povolať
1287,vereinigen::V,متحد کول,spojiť
1288,vereinigen::V,متحد کول,zjednotiť
1289,vereinigen::V,یوځای کول,spojiť
1290,vereinigen::V,یوځای کول,zjednotiť
1291,besuchen::V,کتنه کول,navštíviť
1292,treffen::V,ليدل,stretnúť
1293,treffen::V,تلقی کول,stretnúť
1294,sich versammeln::V,راغونډېدل,zhromaždiť sa
1295,spielen::V,لوبه کول,hrať
1296,singen::V,سندرې وېل,spievať
1297,tanzen::V,ګډېدل,tancovať
1298,sich trennen::V,بېلېدل,rozísť sa
1299,verlassen::V,ترک کول,opustiť
1300,retten::V,نجات ورکول,zachrániť
1301,bewachen::V,ساتل,strážiť
1302,bewachen::V,حفاظت کول,strážiť
1303,schützen::V,ژغورل,chrániť
1304,verteidigen::V,دفاع کول,brániť
1305,sich schlagen::V,جنګېدل,biť sa
1306,schießen::V,ویشتل,streliť
1307,schießen::V,ویشتل,strieľať
1308,siegen::V,غالبېدل,zvíťaziť
1309,ärgern::V,خپه کول,hnevať
1310,ärgern::V,خپه کول,zlostiť
1311,schlagen::V,وهل,biť
1312,schlagen::V,وهل,udrieť
1313,treten::V,په لغته وهل,kopnúť
1314,stechen::V,ټومبل,bodnúť
1315,stechen::V,ټومبل,pichnúť
1316,stoßen::V,ټېل وهل,udrieť
1317,stoßen::V,پوری وهل,udrieť
1318,stehlen::V,تښتول,kradnúť
1319,stehlen::V,غلا کول,kradnúť
1320,stören::V,ماتول,vyrušiť
1321,belästigen::V,ځورول,obťažovať
1322,belästigen::V,تکلیف ورکول,obťažovať
1323,verbergen::V,پټول,skryť
1324,täuschen::V,تېرایستل,sklamať
1325,täuschen::V,خطا ایستل,sklamať
1326,betrügen::V,غولول,klamať
1327,betrügen::V,غولول,podvádzať
1328,töten::V,وژل,zabiť
1329,töten::V,وژل,usmrtiť
1330,töten::V,مړ کول,zabiť
1331,töten::V,مړ کول,usmrtiť
1332,wohnen::V,اوسېدل,bývať
1333,arbeiten::V,کار کول,pracovať
1334,sammeln::V,راټولول,zbierať
1335,sammeln::V,راغونډول,zbierať
1336,pflücken::V,شکول,trhať
1337,pflücken::V,شکول,oberať
1338,jagen::V,ښکار کول,poľovať
1339,fischen::V,کب نيول,loviť ryby
1340,fischen::V,کب نيول,chytať ryby
1341,fassen::V,نیول,uloviť
1342,fassen::V,ګیرول,uloviť
1343,hüten::V,پوول,pásť
1344,treiben::V,بیول,hnať
1345,anbinden::V,تړل,priviazať
1346,füttern::V,خوراک ورکول,kŕmiť
1347,melken::V,لوشل,dojiť
1348,hacken::V,پی کول,seknúť
1349,gießen::V,اوبه کول,polievať
1350,reifen::V,رسېدل,dozrieť
1351,zubereiten::V,تیارول,pripraviť
1352,kochen::V,پخول,variť
1353,backen::V,پخول,piecť
1354,backen::V,پخول,smažiť
1355,braten::V,وريتول,piecť
1356,braten::V,وريتول,pražiť
1357,umrühren::V,لړل,pomiešať
1358,stricken::V,اوبدل,pliesť
1359,nähen::V,ګنډل,šiť
1360,färben::V,رنګول,zafarbiť
1361,reinigen::V,صافول,čistiť
1362,waschen::V,مینځل,myť
1363,abwischen::V,وچول,utrieť
1364,spülen::V,کنګالول,vyplachovať
1365,fegen::V,جارو کول,zametať
1366,kehren::V,جارو کول,zametať
1367,baden::V,لمبېدل,kúpať sa
1368,sich waschen::V,ځان مينځل,umývať sa
1369,ausziehen::V,کښل,zobliecť
1370,ausziehen::V,ایستل,zobliecť
1371,anziehen::V,اغوستل,obliecť
1372,sich anziehen::V,کالی اغوستل,obliecť sa
1373,kämmen::V,ګمنځول,česať
1374,schmücken::V,ښکلی کول,ozdobiť
1375,sagen::V,وېل,povedať
1376,sprechen::V,وېل,hovoriť
1377,sprechen::V,غږېدل,hovoriť
1378,reden::V,ګړېدل,rozprávať
1379,reden::V,خبرې کول,rozprávať
1380,sich unterhalten::V,خبری کول,rozprávať sa
1381,fragen::V,پوښتنه کول,spýtať sa
1382,bitten::V,غوښتل,prosiť
1383,erzählen::V,کيسه کول,rozprávať
1384,erzählen::V,حکايت کول,rozprávať
1385,mitteilen::V,خبرول,oznámiť
1386,mitteilen::V,خبر ورکول,oznámiť
1387,nennen::V,نوم ايښودل,nazvať
1388,nennen::V,نوم ايښودل,menovať
1389,rufen::V,بلل,volať
1390,rufen::V,بلل,zavolať
1391,prahlen::V,لاپې وهل,vystatovať sa
1392,übersetzen::V,ژباړل,preložiť
1393,übersetzen::V,ترجمه کول,preložiť
1394,denken::V,فکر کول,myslieť
1395,glauben::V,باور کول,veriť
1396,bemerken::V,لیدل,podotknuť
1397,bemerken::V,لیدل,spozorovať
1398,erkennen::V,پېژندل,poznať
1399,begreifen::V,رسېدل,pochopiť
1400,begreifen::V,رسېدل,porozumieť
1401,begreifen::V,پوهېدل,pochopiť
1402,begreifen::V,پوهېدل,porozumieť
1403,verstehen::V,پوهېدل,rozumieť
1404,lernen::V,زده کول,učiť sa
1405,lernen::V,درس لوستل,učiť sa
1406,wissen::V,پوهېدل,vedieť
1407,sich erinnern an::V,یادول,pamätať si na
1408,sich erinnern an::V,په یاد راوړل,pamätať si na
1409,vergessen::V,هېرول,zabudnuť
1410,messen::V,اندازه کول,merať
1411,zählen::V,شمارل,počítať
1412,rechnen::V,حسابول,rátať
1413,rechnen::V,حسابول,počítať
1414,lesen::V,لوستل,čítať
1415,malen::V,رسمول,maľovať
1416,zeichnen::V,رسمول,kresliť
1417,schreiben::V,لیکل,písať
1418,besitzen::V,لرل,mať
1419,besitzen::V,لرل,vlastniť
1420,kaufen::V,رانیول,kúpiť
1421,verkaufen::V,خرڅول,predať
1422,bezahlen::V,تأدیه کول,zaplatiť
1423,zahlen::V,کسات اخيستل,platiť
1424,beherrschen::V,تسلط لرل,ovládať
1425,ertragen::V,زغمل,znášať
1426,ertragen::V,زغمل,vydržať
1427,Barsch::N,,ostriež
1428,Hecht::N,,šťuka
