,Concept_ID,ro,be
833,hierhin::ADV,încoace,сюды
834,von hier::ADV,de aici,адсюль
835,von hier::ADV,de aici,адгэтуль
836,dort::ADV,acolo,там
837,dorthin::ADV,dincolo,туды
838,geradeaus::ADV,drept înainte,прама
839,vorwärts::ADV,înainte,наперад
840,rückwärts::ADV,îndărăt,назад
841,zurück::ADV,înapoi,назад
842,unten::ADV,jos,унізе
843,unten::ADV,dedesubt,унізе
844,hinab::ADV,în jos,уніз
845,hinab::ADV,de vale,уніз
846,oben::ADV,sus,угары
847,oben::ADV,sus,наверсе
848,oben::ADV,deasupra,угары
849,oben::ADV,deasupra,наверсе
850,hinauf::ADV,în sus,угару
851,überall::ADV,peste tot,усюды
852,überall::ADV,pretutindeni,усюды
853,nicht::ADV,nu,не
854,ein wenig::ADV,puțin,трошкі
855,kaum::ADV,cu greu,ледзьве
856,kaum::ADV,cu anevoie,ледзьве
857,sehr::ADV,mult,вельмі
858,sehr::ADV,foarte,вельмі
859,so::ADV,așa,так
860,so::ADV,atât,так
861,noch::ADV,încă,яшчэ
862,nur::ADV,doar,толькі
863,schon::ADV,și,ужо
864,schon::ADV,deja,ужо
865,wieder::ADV,iar,зноў
866,wieder::ADV,iarăși,зноў
867,vergebens::ADV,în zadar,дарма
868,vergebens::ADV,în zadar,дарэмна
869,vor::PRP,înainte de,перад
870,hinter::PRP,după,за
871,hinter::PRP,după,ззаду
872,hinter::PRP,în spatele,за
873,hinter::PRP,în spatele,ззаду
874,unter::PRP,sub,пад
875,durch::PRP,prin,праз
876,neben::PRP,lângă,каля
877,neben::PRP,alături de,каля
878,zwischen::PRP,între,між
879,zwischen::PRP,între,паміж
880,zwischen::PRP,dintre,між
881,zwischen::PRP,dintre,паміж
882,wegen::PRP,pentru,з-за
883,dies::PRN,acesta,гэта
884,das::PRN,asta,тое
885,alles::PRN,tot,усё
886,ich::PRN,eu,я
887,du::PRN,tu,ты
888,er::PRN,el,ён
889,er::PRN,dânsul,ён
890,wir::PRN,noi,мы
891,ihr::PRN,voi,вы
892,sie::PRN,ei,яны
893,sie::PRN,dânșii,яны
894,was::FPRN,ce,што
895,wer::FPRN,cine,хто
896,wo::FADV,unde,дзе
897,wohin::FADV,încotro,куды
898,wie::FADV,cum,як
899,warum::FADV,de ce,чаму
900,warum::FADV,pentru ce,чаму
901,wieviel::FNUM,cât,колькі
902,eins::NUM,unu,адзін
903,zwei::NUM,doi,два
904,drei::NUM,trei,тры
905,vier::NUM,patru,чатыры
906,fünf::NUM,cinci,пяць
907,sechs::NUM,șase,шесць
908,sieben::NUM,șapte,сем
909,acht::NUM,opt,восем
910,neun::NUM,nouă,дзевяць
911,zehn::NUM,zece,дзесяць
912,elf::NUM,unsprezece,адзінаццаць
913,zwölf::NUM,douăsprezece,дванаццаць
914,zwanzig::NUM,douăzeci,дваццаць
915,dreißig::NUM,treizeci,трыццаць
916,vierzig::NUM,patruzeci,сорак
917,fünfzig::NUM,cincizeci,пядзесят
918,sechzig::NUM,șaizeci,шесдзесят
919,siebzig::NUM,șaptezeci,семдзесят
920,achtzig::NUM,optzeci,восемдзесят
921,neunzig::NUM,nouăzeci,дзевяноста
922,hundert::NUM,sută,сто
923,tausend::NUM,mie,тысяча
924,und::CNJ,și,і
925,und::CNJ,și,ды
926,oder::CNJ,ori,або
927,stehen::V,sta,стаяць
928,sitzen::V,ședea,сядзець
929,liegen::V,zăcea,ляжаць
930,liegen::V,fi culcat,ляжаць
931,hängen::V,atârna,вісець
932,werden::V,deveni,стаць
933,werden::V,deveni,зрабіцца
934,werden::V,se face,стаць
935,werden::V,se face,зрабіцца
936,passieren::V,se întâmpla,трапіцца
937,beginnen::V,începe,пачацца
938,enden::V,se sfârși,кончыцца
939,enden::V,se termina,кончыцца
940,wechseln::V,se schimba,мяняцца
941,aufgehen[Sonne]::V,răsări,узысці
942,untergehen[Sonne]::V,apune,зайсці
943,scheinen[Sonne]::V,străluci,свяціць
944,donnern::V,tuna,грымець
945,wehen::V,bate,дзьмуць
946,strömen::V,curge în șiroaie,ліцца
947,fließen::V,curge,цячы
948,sich drehen::V,se învârti,круціцца
949,sich drehen::V,se învârti,варочацца
950,schwanken::V,se clătina,хістацца
951,schwingen::V,vibra,гайдацца
952,schwingen::V,vibra,калыхацца
953,schwingen::V,flutura,гайдацца
954,schwingen::V,flutura,калыхацца
955,fallen::V,cădea,падаць
956,brennen::V,arde,гарэць
957,rauchen::V,fuma,дымець
958,regnen::V,ploua,дажджыць
959,gefrieren::V,îngheța,замерзнуць
960,tauen::V,se dezgheța,раставаць
961,schmelzen::V,se topi,плавіцца
962,trocknen::V,se usca,сохнуць
963,sieden::V,fierbe,кіпець
964,sieden::V,clocoti,кіпець
965,faulen::V,se împuți,гнісці
966,verfaulen::V,putrezi,згнісці
967,reißen::V,se rupe,ірвацца
968,reißen::V,se sfâșia,ірвацца
969,versinken::V,se scufunda,тануць
970,vergehen::V,trece,праходзіць
971,vergehen::V,se scurge,праходзіць
972,erscheinen::V,apărea,зʼявіцца
973,verschwinden::V,dispărea,знікнуць
974,sinken::V,cădea,спадаць
975,sinken::V,coborî,спадаць
976,abnehmen::V,scădea,паменшыцца
977,abnehmen::V,descrește,паменшыцца
978,zunehmen::V,spori,павялічвацца
979,zunehmen::V,crește,павялічвацца
980,zunehmen::V,augmenta,павялічвацца
981,steigen::V,urca,паднімацца
982,wachsen::V,crește,расці
983,glänzen::V,luci,блішчаць
984,glänzen::V,străluci,блішчаць
985,funkeln::V,scânteia,бліскаць
986,lärmen::V,face larmă,шумець
987,läuten::V,suna,званіць
988,klingeln::V,suna,званіць
989,klirren::V,zăngăni,бразгаць
990,brausen::V,vui,бушаваць
991,rauschen::V,vâjâi,шастаць
992,klingen::V,suna,гучаць
993,bellen::V,lătra,брахаць
994,heulen::V,urla,выць
995,blasen::V,sufla,дзьмухнуць
996,pfeifen::V,fluiera,свістаць
997,schreien::V,țipa,крычаць
998,stöhnen::V,geme,стагнаць
999,zittern::V,tremura,дрыжаць
1000,leben::V,trăi,жыць
1001,geboren werden::V,se naște,нарадзіцца
1002,atmen::V,respira,дыхаць
1003,trinken::V,bea,піць
1004,essen::V,mânca,есці
1005,schlucken::V,înghiți,глытаць
1006,müde werden::V,se obosi,стаміцца
1007,einschlafen::V,adormi,заснуць
1008,schlafen::V,dormi,спаць
1009,aufwachen::V,se deștepta,рассыпацца
1010,aufstehen::V,fi se scula,устаць
1011,sich erholen::V,se relaxa,адпачываць
1012,sich erholen::V,se destinde,адпачываць
1013,krank werden::V,se îmbolnăvi,захварэць
1014,krank sein::V,zăcea,хварэць
1015,krank sein::V,fi bolnav,хварэць
1016,schmerzen::V,durea,балець
1017,husten::V,tuși,кашляць
1018,genesen::V,se însănătoși,паправіцца
1019,genesen::V,se însănătoși,паздаравець
1020,sterben::V,muri,памерці
1021,umkommen::V,pieri,загінуць
1022,sich bewegen::V,se mișca,рухацца
1023,sich rühren::V,se mișca,варушыцца
1024,sich erheben::V,se ridica,устаць
1025,sich setzen::V,lua loc,сесці
1026,sich setzen::V,se așeza,сесці
1027,hinfallen::V,cădea jos,упасці
1028,laufen::V,merge,хадзіць
1029,laufen::V,merge pe jos,хадзіць
1030,schreiten::V,păși,шагаць
1031,schreiten::V,păși,крочыць
1032,spazierengehen::V,se plimba,гуляць
1033,eilen::V,fi se grăbi,спяшацца
1034,sich beeilen::V,se grăbi,спяшацца
1035,sausen::V,țâșni,імчацца
1036,rennen::V,fugi,бегаць
1037,rennen::V,alerga,бегаць
1038,springen::V,sări,скакаць
1039,klettern::V,urca,лазіць
1040,klettern::V,se cățăra,лазіць
1041,schaukeln::V,legăna,гайдацца
1042,kriechen::V,se târî,поўзаць
1043,schwimmen::V,înota,плаваць
1044,tauchen::V,se scufunda,ныраць
1045,rudern::V,vâsli,веславаць
1046,rudern::V,lopăta,веславаць
1047,fahren::V,merge,ехаць
1048,fliegen::V,zbura,лятаць
1049,gehen::V,merge,ісці
1050,weggehen::V,se duce,пайсці
1051,abfahren::V,pleca,адʼяжджаць
1052,anhalten::V,se opri,спыніцца
1053,anhalten::V,se opri,затрымацца
1054,hineingehen::V,intra,уваходзіць
1055,eintreten::V,intra,увайсці
1056,kommen::V,veni,прыйсці
1057,ankommen::V,sosi,прыбыць
1058,ankommen::V,ajunge,прыбыць
1059,zurückkommen::V,se întoarce,вярнуцца
1060,bleiben::V,rămâne,застацца
1061,warten::V,aștepta,чакаць
1062,erwarten::V,aștepta,чакаць
1063,suchen::V,căuta,шукаць
1064,finden::V,găsi,знайсці
1065,versuchen::V,încerca,прабаваць
1066,vorbereiten::V,pregăti,падрыхтаваць
1067,lieben::V,iubi,кахаць
1068,mögen::V,plăcea a,любіць
1069,lachen::V,râde,смяяцца
1070,rühren::V,mișca,расчуліць
1071,rühren::V,înduioșa,расчуліць
1072,weinen::V,plânge,плакаць
1073,schimpfen::V,înjura,лаяцца
1074,sich ärgern::V,se supăra,сердаваць
1075,sich fürchten::V,se teme,баяцца
1076,sich fürchten::V,fi teamă a,баяцца
1077,fürchten::V,se teme de,баяцца
1078,fliehen::V,fugi,уцякаць
1079,flüchten::V,evada,уцячы
1080,sehen::V,vedea,бачыць
1081,anschauen::V,privi,паглядзець
1082,ansehen::V,privi,глядзець
1083,hören::V,auzi,чуць
1084,zuhören::V,asculta,слухаць
1085,probieren::V,gusta,каштаваць
1086,riechen::V,mirosi,нюхаць
1087,fühlen::V,simți,адчуваць
1088,fühlen::V,resimți,адчуваць
1089,scheinen::V,părea,здавацца
1090,zu sehen sein::V,se vedea,віднецца
1091,vernehmen::V,auzi,пачуць
1092,frieren::V,fi frig,мёрзнуць
1093,tun::V,face,рабіць
1094,können::V,ști,умець
1095,können::V,putea,умець
1096,wollen::V,dori,хацець
1097,anfangen::V,începe,пачаць
1098,beenden::V,sfârși,закончыць
1099,beenden::V,termina,закончыць
1100,aufhören::V,înceta,перастаць
1101,gelingen::V,reuși,удацца
1102,gelingen::V,izbuti,удацца
1103,geraten::V,reuși,аказацца
1104,öffnen::V,deschide,адчыніць
1105,schließen::V,închide,зачыніць
1106,stellen::V,pune,паставіць
1107,stellen::V,așeza,паставіць
1108,setzen::V,pune,пасадзіць
1109,setzen::V,așeza,пасадзіць
1110,legen::V,pune,класці
1111,berühren::V,atinge,чапаць
1112,verbinden::V,lega,звязаць
1113,bedecken::V,acoperi,накрыць
1114,aufhängen::V,atârna,павесіць
1115,aufhängen::V,spânzura,павесіць
1116,anzünden::V,aprinde,запаліць
1117,aufheben::V,ridica,падняць
1118,aufheben::V,lua de jos,падняць
1119,zurücklassen::V,lăsa,пакінуць
1120,zurücklassen::V,lăsa în urmă,пакінуць
1121,verlieren::V,pierde,згубіць
1122,fallen lassen::V,scăpa,упусціць
1123,fallen lassen::V,arunca,упусціць
1124,machen::V,face,зрабіць
1125,herstellen::V,fabrica,вырабіць
1126,herstellen::V,confecționa,вырабіць
1127,bauen::V,clădi,будаваць
1128,bauen::V,construi,будаваць
1129,reparieren::V,repara,правіць
1130,verbessern::V,ameliora,палепшыць
1131,verbessern::V,îmbunătăți,палепшыць
1132,ändern::V,schimba,змяніць
1133,ändern::V,modifica,змяніць
1134,graben::V,săpa,капаць
1135,beugen::V,curba,сагнуць
1136,biegen::V,îndoi,пагнуць
1137,biegen::V,încovoia,пагнуць
1138,drehen::V,învârti,вярцець
1139,wenden::V,întoarce,павярнуць
1140,umdrehen::V,învârti,перавярнуць
1141,umdrehen::V,întoarce,перавярнуць
1142,heben::V,ridica,падымаць
1143,hochheben::V,ridica,падняць
1144,ergreifen::V,lua,схапіць
1145,ergreifen::V,lua,схваціць
1146,ergreifen::V,apuca,схапіць
1147,ergreifen::V,apuca,схваціць
1148,halten::V,ține,трымаць
1149,drücken::V,apăsa,націскаць
1150,drücken::V,strânge,націскаць
1151,schieben::V,împinge,пхаць
1152,schieben::V,împinge,штурхаць
1153,kratzen::V,zgâria,скрэбці
1154,lecken::V,linge,лізаць
1155,beißen::V,mușca,кусаць
1156,abreißen::V,rupe,адарваць
1157,abreißen::V,smulge,адарваць
1158,abschneiden::V,scurta,адрэзаць
1159,binden::V,lega,вязаць
1160,stecken::V,pune,уваткнуць
1161,brechen::V,rupe,зламаць
1162,brechen::V,frânge,зламаць
1163,klopfen::V,ciocăni,стукаць
1164,hauen::V,lovi,біць
1165,kleben::V,lipi,клеіць
1166,reiben::V,freca,церці
1167,reiben::V,fricționa,церці
1168,streichen::V,unge,намазаць
1169,schleifen::V,ascuți,тачыць
1170,schneiden::V,tăia,рэзаць
1171,rütteln::V,zgâlțâi,хістаць
1172,schütteln::V,scutura,трэсці
1173,schwenken::V,agita,махаць
1174,schütten::V,vărsa,наліць
1175,füllen::V,umple,напоўніць
1176,einwickeln::V,înveli,загарнуць
1177,einwickeln::V,înfășura,загарнуць
1178,tragen::V,căra,несці
1179,schleppen::V,târî,цягнуць
1180,ziehen::V,trage,цягнуць
1181,aufbewahren::V,păstra,захоўваць
1182,aufbewahren::V,conserva,захоўваць
1183,werfen::V,arunca,кідаць
1184,fangen::V,prinde,лавіць
1185,packen::V,apuca,схапіць
1186,packen::V,apuca,схваціць
1187,verstecken::V,ascunde,схаваць
1188,teilen::V,împărți,раздзяліць
1189,schicken::V,trimite,пасылаць
1190,bringen::V,aduce,прынесці
1191,hinzufügen::V,adăuga,дабавіць
1192,bekommen::V,obține,дастаць
1193,bekommen::V,dobândi,дастаць
1194,erhalten::V,primi,атрымаць
1195,erhalten::V,căpăta,атрымаць
1196,nehmen::V,lua,ўзяць
1197,wählen::V,opta,выбраць
1198,wählen::V,alege,выбраць
1199,auswählen::V,selecta,адабраць
1200,bewahren::V,păstra,захаваць
1201,behindern::V,stingheri,перашкаджаць
1202,verderben::V,strica,сапсаваць
1203,beschädigen::V,strica,пашкодзіць
1204,zerbrechen::V,rupe,разбіць
1205,zerbrechen::V,frânge,разбіць
1206,zerreißen::V,rupe,разадраць
1207,zerreißen::V,sfâșia,разадраць
1208,zerstören::V,distruge,разбурыць
1209,verbrennen::V,arde,спаліць
1210,verbrennen::V,incendia,спаліць
1211,geben::V,da,даць
1212,reichen::V,întinde,перадаць
1213,schenken::V,dărui,дарыць
1214,versprechen::V,făgădui,абяцаць
1215,wünschen::V,ura,жадаць
1216,loben::V,lăuda,хваліць
1217,küssen::V,săruta,цалаваць
1218,wiegen::V,legăna,гушкаць
1219,wiegen::V,legăna,калыхаць
1220,zudecken::V,acoperi,накрыць
1221,wecken::V,trezi,пабудзіць
1222,wecken::V,deștepta,пабудзіць
1223,zeigen::V,arăta,паказаць
1224,führen::V,călăuzi,весці
1225,lehren::V,preda,вучыць
1226,lehren::V,învăța,вучыць
1227,unterrichten::V,învăța,выкладаць
1228,unterrichten::V,instrui,выкладаць
1229,aufziehen::V,crește,выхаваць
1230,leiten::V,duce,кіраваць
1231,leiten::V,conduce,кіраваць
1232,antreiben::V,împinge,падганяць
1233,antreiben::V,încuraja,падганяць
1234,lassen::V,pune pe să,прымусіць
1235,einladen::V,invita,запрасіць
1236,vereinigen::V,uni,абʼяднаць
1237,vereinigen::V,întruni,абʼяднаць
1238,besuchen::V,vizita,наведаць
1239,besuchen::V,face o vizită,наведаць
1240,treffen::V,întâlni,сустрэць
1241,sich versammeln::V,se aduna,сабрацца
1242,spielen::V,se juca,гуляць
1243,singen::V,cânta,пець
1244,singen::V,cânta,спяваць
1245,tanzen::V,dansa,танцаваць
1246,sich trennen::V,se separa,расстацца
1247,sich trennen::V,se despărți,расстацца
1248,verlassen::V,părăsi,пакінуць
1249,verlassen::V,abandona,пакінуць
1250,retten::V,salva,выратаваць
1251,bewachen::V,păzi,ахоўваць
1252,schützen::V,ocroti,уберагаць
1253,schützen::V,proteja,уберагаць
1254,verteidigen::V,apăra,абараніць
1255,sich schlagen::V,se bate,біцца
1256,sich schlagen::V,se bate,драцца
1257,schießen::V,trage,страляць
1258,siegen::V,birui,перамагчы
1259,siegen::V,învinge,перамагчы
1260,ärgern::V,supăra,злаваць
1261,schlagen::V,lovi,ударыць
1262,treten::V,călca,штурхаць
1263,stechen::V,înțepa,укалоць
1264,stechen::V,împunge,укалоць
1265,stoßen::V,împinge,папхнуць
1266,stehlen::V,fura,украсці
1267,stören::V,deranja,перашкодзіць
1268,belästigen::V,importuna,дакучаць
1269,verbergen::V,ascunde,скрыць
1270,verbergen::V,ascunde,схаваць
1271,täuschen::V,amăgi,падмануць
1272,betrügen::V,înșela,змахляваць
1273,töten::V,omorî,забіць
1274,wohnen::V,sta,жыць
1275,wohnen::V,locui,жыць
1276,arbeiten::V,lucra,працаваць
1277,sammeln::V,aduna,сабраць
1278,sammeln::V,colecționa,сабраць
1279,pflücken::V,culege,зрываць
1280,jagen::V,vâna,паляваць
1281,fischen::V,pescui,рыбачыць
1282,fassen::V,prinde,злавіць
1283,hüten::V,paște,пасвіць
1284,treiben::V,mână,гнаць
1285,anbinden::V,lega,прывязаць
1286,füttern::V,da de mâncare,карміць
1287,melken::V,mulge,даіць
1288,hacken::V,toca,сячы
1289,hacken::V,sparge,сячы
1290,gießen::V,uda,паліць
1291,reifen::V,pârgui,паспець
1292,zubereiten::V,găti,зварыць
1293,zubereiten::V,găti,згатаваць
1294,kochen::V,găti,варыць
1295,backen::V,coace,пячы
1296,braten::V,coace,смажыць
1297,umrühren::V,mesteca,перамяшаць
1298,stricken::V,împleti,вязаць
1299,nähen::V,coase,шыць
1300,färben::V,vopsi,пафарбаваць
1301,färben::V,colora,пафарбаваць
1302,reinigen::V,curăți,ачысціць
1303,waschen::V,spăla,мыць
1304,abwischen::V,șterge,выцерці
1305,spülen::V,clăti,паласкаць
1306,fegen::V,mătura,падмятаць
1307,kehren::V,mătura,месці
1308,baden::V,se scălda,купацца
1309,sich waschen::V,se spăla,мыцца
1310,ausziehen::V,și scoate,зняць
1311,anziehen::V,îmbrăca,надзець
1312,sich anziehen::V,se îmbrăca,адзецца
1313,kämmen::V,pieptăna,прычасаць
1314,schmücken::V,împodobi,аздобіць
1315,sagen::V,zice,сказаць
1316,sagen::V,spune,сказаць
1317,sprechen::V,vorbi,гаварыць
1318,reden::V,vorbi,размаўляць
1319,reden::V,discuta,размаўляць
1320,sich unterhalten::V,conversa,гутарыць
1321,sich unterhalten::V,sta de vorbă,гутарыць
1322,fragen::V,întreba,спытаць
1323,bitten::V,ruga,прасіць
1324,erzählen::V,spune,расказаць
1325,erzählen::V,povesti,расказаць
1326,mitteilen::V,comunica,паведаміць
1327,mitteilen::V,înștiința,паведаміць
1328,nennen::V,numi,назваць
1329,nennen::V,chema,назваць
1330,rufen::V,chema,зваць
1331,prahlen::V,se făli,хваліцца
1332,übersetzen::V,traduce,перакласці
1333,denken::V,gândi,думаць
1334,glauben::V,crede,верыць
1335,bemerken::V,observa,заўважыць
1336,erkennen::V,cunoaște,пазнаць
1337,erkennen::V,recunoaște,пазнаць
1338,begreifen::V,pricepe,спасцігнуць
1339,begreifen::V,înțelege,спасцігнуць
1340,verstehen::V,înțelege,пачуць
1341,lernen::V,învăța,вучыцца
1342,wissen::V,ști,знаць
1343,sich erinnern an::V,a-și aminti de,памятаць
1344,vergessen::V,uita,забыць
1345,messen::V,măsura,мераць
1346,zählen::V,număra,лічыць
1347,rechnen::V,calcula,лічыць
1348,lesen::V,citi,чытаць
1349,malen::V,picta,маляваць
1350,zeichnen::V,desena,рысаваць
1351,schreiben::V,scrie,пісаць
1352,besitzen::V,avea,мець
1353,besitzen::V,poseda,мець
1354,kaufen::V,cumpăra,купіць
1355,verkaufen::V,vinde,прадаць
1356,bezahlen::V,plăti,заплаціць
1357,bezahlen::V,achita,заплаціць
1358,zahlen::V,plăti,плаціць
1359,beherrschen::V,stăpâni,уладаць
1360,beherrschen::V,stăpâni,валодаць
1361,ertragen::V,răbda,выцерпець
1362,ertragen::V,suporta,выцерпець
