,Concept_ID,bn,eu
716,gut::A,ভালো,on
717,schlecht::A,মন্দ,txar
718,richtig::A,ঠিক,zuzen
719,schlimm::A,কদর্য,larri
720,wahr::A,বাস্তব,egiazko
721,alt::A,পুরাতন,zahar
722,neu::A,নব,berri
723,neu::A,নূতন,berri
724,ehemalig::A,পূর্বকালীন,lehengo
725,alt[Lebewesen]::A,বৃদ্ধ,adindun
726,jung::A,তরুণ,gazte
727,arm::A,ক্ষুদ্র,txiro
728,arm::A,ক্ষুদ্র,behartsu
729,reich::A,ধনবান্,dirudun
730,bekannt::A,সুপরিচিত,ezagun
731,berühmt::A,বিখ্যাত,entzun
732,berühmt::A,বিখ্যাত,ospetsu
733,fremd::A,বিদেশি,arrotz
734,verschieden::A,বিসদৃশ,ezberdin
735,verschieden::A,বিসদৃশ,desberdin
736,nah::A,নিকটবতী,hurre
737,nah::A,নিকটবতী,hurbil
738,fern::A,দুরবতী,urrun
739,linker::A,বাম,ezker
740,rechter::A,ডান,eskuin
741,rechter::A,ডাইন,eskuin
742,anderer::A,অন্যতর,beste
743,erster::A,প্রথম,lehen
744,erster::A,প্রথম,aurren
745,zweiter::A,দ্বিতীয়,bigarren
746,dritter::A,তৃতীয়,hirugarren
747,letzter::A,সর্বশেষ,azken
748,letzter::A,সর্বশেষ,hondar
749,allein::ADV,একক,bakarrik
750,auf einmal::ADV,জলদি,batera
751,zusammen::ADV,একসঙ্গে,elkarrekin
752,lange::ADV,লম্বা,luzaro
753,plötzlich::ADV,হঠাৎ,bat-batean
754,sofort::ADV,মুহ্ণর্তমধ্যে,berehala
755,später::ADV,পশ্চাতে,gero
756,jetzt::ADV,এখন,orain
757,heute::ADV,আজ,gaur
758,morgen::ADV,আগামিকাল,bihar
759,bald::ADV,অস্পকালমধ্যে,aurki
760,bald::ADV,অস্পকালমধ্যে,laster
761,dann::ADV,তখন,ondoren
762,gestern::ADV,গতকাল,atzo
763,einst::ADV,একবার মাত্র,antzina
764,damals::ADV,তখন,orduan
765,danach::ADV,পরে,gerora
766,danach::ADV,পরে,ondoren
767,vorher::ADV,আগে,lehenago
768,zuerst::ADV,আগে,aurrena
769,zuerst::ADV,আগে,lehenbizi
770,einmal::ADV,একবার,behin
771,einmal::ADV,একবার,aldi bat
772,manchmal::ADV,কখনও কখনও,batzuetan
773,manchmal::ADV,কখনও কখনও,zenbaitetan
774,oft::ADV,ঘনঘন,maiz
775,oft::ADV,ঘনঘন,askotan
776,immer::ADV,সর্বদা,beti
777,niemals::ADV,কখলও নহে,inoiz ez
778,niemals::ADV,কখলও নহে,sekula ez
779,hier::ADV,এখানে,hemen
780,hierhin::ADV,এখানে,hona
781,von hier::ADV,ত্রই স্তান হইতে,hemendik
782,von hier::ADV,ত্রই স্তান হইতে,honetatik
783,dort::ADV,ওখানে,han
784,dorthin::ADV,ওখানে,hara
785,geradeaus::ADV,অগ্রগামী,artez
786,vorwärts::ADV,সন্মুখিকে,aurrera
787,rückwärts::ADV,খিরিয়া,atzera
788,rückwärts::ADV,খিরিয়া,atzerantz
789,zurück::ADV,পিঠ,atzera
790,unten::ADV,নীচে,behean
791,hinab::ADV,নিম্নগামী,behera
792,hinab::ADV,নিম্নগামী,beherantz
793,oben::ADV,উপরে,goian
794,hinauf::ADV,উচ্চতর অংশে,gora
795,hinauf::ADV,উচ্চতর অংশে,gorantz
796,überall::ADV,সর্বত্র,edonon
797,nicht::ADV,না,ez
798,ein wenig::ADV,অল্প,apur bat
799,ein wenig::ADV,অল্প,pixka bat
800,kaum::ADV,কষ্টসহকাবে,ozta
801,kaum::ADV,কষ্টসহকাবে,nekez
802,sehr::ADV,খুব,oso
803,so::ADV,তত,hala
804,so::ADV,তত,honela
805,noch::ADV,এখন পর্যস্ত,oraindik
806,nur::ADV,শুধু,bakarrik
807,schon::ADV,ইতঃপুর্বে,ja
808,schon::ADV,ইতঃপুর্বে,jada
809,wieder::ADV,আবার,berriro
810,vergebens::ADV,বিফলে,alferrik
811,vor::PRP,সম্মুখে,aurrean
812,hinter::PRP,পশ্চাতে,ostean
813,hinter::PRP,পশ্চাতে,gibelean
814,unter::PRP,নীচে,pean
815,unter::PRP,নীচে,azpian
816,durch::PRP,দ্বারা,zehar
817,neben::PRP,কাছে,ondoan
818,neben::PRP,কাছে,aldamenean
819,zwischen::PRP,মধ্যে,artean
820,wegen::PRP,জন্য,-gatik
821,dies::PRN,এটা,hau
822,das::PRN,ওটা,hura
823,alles::PRN,সব,dena
824,ich::PRN,আমি,ni
825,du::PRN,তুমি,zu
826,er::PRN,উনি,bera
827,wir::PRN,আমরা,gu
828,ihr::PRN,তোমরা,zuek
829,sie::PRN,তারা,berak
830,was::FPRN,কি,zer
831,wer::FPRN,কে,nor
832,wo::FADV,কোথায়,non
833,wohin::FADV,কোথায়,nora
834,wie::FADV,কেমন,nola
835,wie::FADV,কেমন,zelan
836,warum::FADV,কেন,zeren
837,warum::FADV,কেন,zergatik
838,wieviel::FNUM,কত,zenbat
839,eins::NUM,অক,bat
840,zwei::NUM,দুই,bi
841,zwei::NUM,দুই,biga
842,drei::NUM,তিন,hiru
843,vier::NUM,চার,lau
844,fünf::NUM,পাঁচ,bost
845,sechs::NUM,ছয়,sei
846,sieben::NUM,সাত,zazpi
847,acht::NUM,আট,zortzi
848,neun::NUM,নয়,bederatzi
849,zehn::NUM,দশ,hamar
850,elf::NUM,এগারো,hamaika
851,zwölf::NUM,দ্বাদশ,hamabi
852,zwanzig::NUM,বিশ,hogei
853,dreißig::NUM,ত্রিশ,hogeita hamar
854,vierzig::NUM,চল্লিশ,berrogei
855,fünfzig::NUM,পঞ্চাশ,berrogeita hamar
856,sechzig::NUM,ষাট,hirurogei
857,siebzig::NUM,সত্তর,hirurogeita hamar
858,achtzig::NUM,আশি,laurogei
859,neunzig::NUM,নব্বুই,laurogeita hamar
860,hundert::NUM,শত,ehun
861,tausend::NUM,হাজার,mila
862,und::CNJ,আর,eta
863,und::CNJ,এবং,eta
864,oder::CNJ,বা,edo
865,stehen::V,দাঁড়ানো,zutik egon
866,sitzen::V,বসা,eserita egon
867,liegen::V,শোয়া,etzan
868,hängen::V,ঝোলা,eskegita egon
869,hängen::V,ঝোলা,zintzilik egon
870,werden::V,হইয়া উঠা,bihurtu
871,werden::V,হইয়া উঠা,bilakatu
872,passieren::V,ঘটা,pasatu
873,passieren::V,ঘটা,gertatu
874,beginnen::V,আরম্ভ হওয়া,hasi
875,enden::V,শেষ হওয়া,bukatu
876,wechseln::V,রূপাস্তর করা,aldatu
877,aufgehen[Sonne]::V,উদিত হওয়া,ilki
878,aufgehen[Sonne]::V,উদিত হওয়া,sortu
879,untergehen[Sonne]::V,অস্ত যাওয়া,sartu
880,scheinen[Sonne]::V,আলো দেওয়া,eguzkia egon
881,donnern::V,বজ্রধ্বনি করা,trumoia jo
882,wehen::V,প্রবাহিত হওয়া,haizea ibili
883,strömen::V,প্রবাহিত হওয়া,zorrotadaka isuri
884,fließen::V,ছুটা,isuri
885,sich drehen::V,পাক খাওয়া,biratu
886,schwanken::V,দোলা,zabuka ibili
887,schwingen::V,দোলা,kulunkatu
888,fallen::V,পড়া,erori
889,brennen::V,সেঁকা,sutan egon
890,rauchen::V,ধোঁয়া ছড়ান,kea bota
891,regnen::V,বর্ষণ_করা,euria ari izan
892,gefrieren::V,হিমায়িত হওয়া,izoztu
893,gefrieren::V,হিমায়িত হওয়া,hormatu
894,tauen::V,গলা,gesaldu
895,schmelzen::V,গলা,urtu
896,trocknen::V,শুষ্ক করা,idortu
897,trocknen::V,শুষ্ক করা,lehortu
898,sieden::V,ফোঁড়া,irakin
899,faulen::V,ক্ষয় হওয়া,hirotu
900,faulen::V,ক্ষয় হওয়া,usteldu
901,verfaulen::V,ক্ষয় হওয়া ,hirotu
902,verfaulen::V,ক্ষয় হওয়া ,usteldu
903,reißen::V,ছিঁড়া,eten
904,reißen::V,ছিঁড়া,tarrat egin
905,versinken::V,ডুবা,urperatu
906,vergehen::V,যাওয়া,iragan
907,erscheinen::V,আসা,agertu
908,verschwinden::V,অদৃশ্য হওয়া,desagertu
909,sinken::V,হ্রাস হওয়া,beheititu
910,abnehmen::V,হ্রাস হওয়া,gutxitu
911,abnehmen::V,হ্রাস হওয়া,beheratu
912,zunehmen::V,বৃদ্ধি পাওয়া,gora egin
913,steigen::V,ওঠা,igo
914,wachsen::V,বড় হওয়া,hazi
915,glänzen::V,জ্বলা,distiratu
916,funkeln::V,জ্বল্জ্বল করা,izarniatu
917,läuten::V,রুসুঝুসু করা,jo
918,läuten::V,রুসুঝুসু করা,hots egin
919,klingeln::V,বাজা,txirrina jo
920,klirren::V,টুংটাং-শব্দ করা,tintin egin
921,brausen::V,গর্জন করা,marru egin
922,rauschen::V,মর্মরধ্বনি করা,fir-fir egin
923,klingen::V,শব্দ করা,soinu egin
924,bellen::V,ঘেউ ঘেউ করা,zaunkatu
925,heulen::V,গর্জন করা,ulu egin
926,heulen::V,গর্জন করা,uhuri egin
927,blasen::V,ফুঁ দেওয়া,ufa egin
928,blasen::V,ফুঁ দেওয়া,putz egin
929,pfeifen::V,শিস্ দেওয়া,txistu egin
930,schreien::V,চিৎকার করা,oihu egin
931,schreien::V,চিৎকার করা,garrasi egin
932,stöhnen::V,গোঁ-গো করা,intziri egin
933,zittern::V,কাঁপা,ikara egin
934,zittern::V,কাঁপা,dar-dar egin
935,leben::V,বাঁচা,bizi izan
936,geboren werden::V,জন্মানো,jaio
937,atmen::V,শ্বাস ফেলা,hats egin
938,atmen::V,শ্বাস ফেলা,arnasa egin
939,trinken::V,পান করা,edan
940,essen::V,ভক্ষণ করা,jan
941,schlucken::V,গেলা,irentsi
942,müde werden::V,পরিশ্রান্ত হওয়া,unatu
943,müde werden::V,পরিশ্রান্ত হওয়া,nekatu
944,einschlafen::V,নিদ্রামগ্ন হওয়া,lokartu
945,schlafen::V,নিদ্রা যাওয়া,lo egin
946,aufwachen::V,জাগা,esnatu
947,aufwachen::V,জাগা,atzarri
948,aufstehen::V,জাগা,jaiki
949,sich erholen::V,আরাম করা,atseden egin
950,krank werden::V,অসুস্থ হত্তয়া,gaixotu
951,krank sein::V,রূগ্ণ হত্তয়া,eri izan
952,krank sein::V,রূগ্ণ হত্তয়া,gaixo izan
953,schmerzen::V,কন্কন করা,min egin
954,husten::V,কাশা,eztul egin
955,genesen::V,আরোগ্য হওয়া,osatu
956,sterben::V,মারা যাওয়া,hil
957,sterben::V,মারা যাওয়া,zendu
958,umkommen::V,মারা যাওয়া,istripuz hil
959,sich bewegen::V,চলা,higitu
960,sich rühren::V,নড়া,zirkin egin
961,sich erheben::V,উদিত হওয়া,zutitu
962,sich erheben::V,উদিত হওয়া,altxatu
963,sich setzen::V,বসা,eseri
964,sich setzen::V,বসা,jesarri
965,hinfallen::V,পড়া,erori
966,laufen::V,হাঁটা,ibili
967,schreiten::V,হাঁটা,oinkatu
968,spazierengehen::V,পায়চারি করা,paseatu
969,spazierengehen::V,পায়চারি করা,ostera bat egin
970,eilen::V,ত্বরাম্বিত করা,lasterkatu
971,sich beeilen::V,ত্বরাম্বিত করা,lehiatu
972,sausen::V,ধেয়ে যাওয়া,ziztu bizian joan
973,rennen::V,চলা,lasterka egin
974,springen::V,লাফানো,jauzi egin
975,klettern::V,আরোহণ করা,igo
976,schaukeln::V,দোলা,zabu egin
977,schaukeln::V,দোলা,zanbulu egin
978,kriechen::V,হামাগুড়ি দেওয়া,narras egin
979,schwimmen::V,সাঁতার কাটা,igerikatu
980,schwimmen::V,সাঁতার কাটা,igeri egin
981,tauchen::V,ডোবা,murgildu
982,tauchen::V,ডোবা,pulunpatu
983,rudern::V,দাঁড় টানা,bogatu
984,rudern::V,দাঁড় টানা,arraun egin
985,fahren::V,চালান,joan
986,fliegen::V,ওড়া,hegaldatu
987,fliegen::V,ওড়া,hegan egin
988,gehen::V,যাওয়া,joan
989,weggehen::V,প্রস্থান করা,alde egin
990,abfahren::V,প্রস্থান করা,abiatu
991,anhalten::V,থামা,geratu
992,anhalten::V,থামা,gelditu
993,hineingehen::V,ঢোকা,sartu
994,eintreten::V,ঢোকা,sartu
995,kommen::V,আসা,etorri
996,ankommen::V,আসা,heldu
997,ankommen::V,আসা,iritsi
998,zurückkommen::V,ফিরা,itzuli
999,bleiben::V,থাকা,gelditu
1000,warten::V,অপেক্ষা করা,itxaron
1001,warten::V,অপেক্ষা করা,zain egon
1002,erwarten::V,অপেক্ষা করা,iguriki
1003,suchen::V,খোঁজ করা,bilatu
1004,finden::V,পাওয়া,idoro
1005,finden::V,পাওয়া,aurkitu
1006,versuchen::V,পরখ করা,saiatu
1007,versuchen::V,পরখ করা,ahalegindu
1008,vorbereiten::V,প্রস্তুত করা,gertatu
1009,lieben::V,ভালবাসা,maitatu
1010,lieben::V,ভালবাসা,maite izan
1011,mögen::V,পছন্দ করা,laket izan
1012,mögen::V,পছন্দ করা,atsegin izan
1013,lachen::V,হাসা,irri egin
1014,lachen::V,হাসা,barre egin
1015,rühren::V,হৃদয়ম্পর্শ করা,hunkitu
1016,weinen::V,কাঁদা,negar egin
1017,schimpfen::V,নালিশ করা,erneguka ari izan
1018,sich ärgern::V,রাগ হত্তয়া,ernegatu
1019,sich ärgern::V,রাগ হত্তয়া,haserretu
1020,sich fürchten::V,ভয় করা,beldur izan
1021,fürchten::V,ডরা,beldur izan
1022,fliehen::V,পালানো,ihes egin
1023,flüchten::V,পালানো,ihes egin
1024,sehen::V,দেখা,ikusi
1025,anschauen::V,দেখা,begietsi
1026,ansehen::V,দেখা,begiratu
1027,hören::V,শোনা,aditu
1028,zuhören::V,শোনা,entzun
1029,probieren::V,পরখ করা,dastatu
1030,riechen::V,শুঁকা,usnatu
1031,riechen::V,শুঁকা,usaindu
1032,fühlen::V,অনুভব করা,sentitu
1033,scheinen::V,মনে হত্তয়া,iruditu
1034,scheinen::V,মনে হত্তয়া,begitandu
1035,zu sehen sein::V,দেখা দেত্তয়া,azaldu
1036,vernehmen::V,শোনা,aditu
1037,frieren::V,শীত লাগা,hotz izan
1038,tun::V,করা,egin
1039,können::V,পারা,ahal izan
1040,wollen::V,ইচ্ছা করা,nahi izan
1041,anfangen::V,আরম্ভ করা,hasi
1042,beenden::V,শেষ করা,bukatu
1043,aufhören::V,থামা,utzi
1044,gelingen::V,সিদ্ধিলাভ করা,lortu
1045,geraten::V,পরিণত হত্তয়া,heldu
1046,öffnen::V,খোলা,ireki
1047,öffnen::V,খোলা,zabaldu
1048,schließen::V,বন্ধ করা,itxi
1049,stellen::V,স্থাপন করা,ipini
1050,setzen::V,স্থাপন করা,jesarri
1051,legen::V,স্থাপন করা,jarri
1052,berühren::V,স্পর্শ করা,ukitu
1053,verbinden::V,সংযুক্ত করা,uztartu
1054,bedecken::V,ঢাকা,estali
1055,aufhängen::V,ঝুলানো,eseki
1056,aufhängen::V,ঝুলানো,eskegi
1057,anzünden::V,জ্বালান,piztu
1058,aufheben::V,কুড়াইয়া তোলা,jaso
1059,zurücklassen::V,পরিত্যাগ করা,atzean utzi
1060,verlieren::V,হারান,galdu
1061,fallen lassen::V,ফেলা,erortzen utzi
1062,machen::V,গঠন করা,egin
1063,herstellen::V,সৃষ্টি করা,ekoiztu
1064,bauen::V,নির্মাণ করা,eraiki
1065,reparieren::V,মেরামত করা,konpondu
1066,verbessern::V,উন্নতিলাভ করা,hobetu
1067,ändern::V,পরিবর্তিত করা,mudatu
1068,graben::V,খনন করা,aitzurtu
1069,beugen::V,নোয়া,makurtu
1070,biegen::V,নোয়া,malgutu
1071,biegen::V,নোয়া,makolatu
1072,drehen::V,ঘোরান,jiratu
1073,wenden::V,উলটাইয়া দেত্তয়া,bihurtu
1074,umdrehen::V,উলটানো,biratu
1075,umdrehen::V,উলটানো,alderantzikatu
1076,heben::V,উত্তোলন করা,jaso
1077,heben::V,উত্তোলন করা,goratu
1078,hochheben::V,উঁচু করা,goratu
1079,hochheben::V,উঁচু করা,altxatu
1080,ergreifen::V,দখল করা,oratu
1081,halten::V,ধরা,eutsi
1082,drücken::V,টেপা,sakatu
1083,schieben::V,ঠেলা,bultzatu
1084,kratzen::V,চাঁচা,hatz egin
1085,kratzen::V,চাঁচা,hazka egin
1086,lecken::V,চাটা,miaztu
1087,lecken::V,চাটা,lamikatu
1088,beißen::V,দংশন করা,hozka egin
1089,beißen::V,দংশন করা,ausiki egin
1090,abreißen::V,বিচ্ছিন্ন করা,kendu
1091,abschneiden::V,বিচ্ছিন্ন করা,moztu
1092,abschneiden::V,বিচ্ছিন্ন করা,pikatu
1093,binden::V,বন্ধন করা,lotu
1094,binden::V,বন্ধন করা,estekatu
1095,stecken::V,বিদ্ধ করা,sartu
1096,brechen::V,ভাঙা,apurtu
1097,klopfen::V,আঘাত করা,jo
1098,hauen::V,আঘাত করা,jo
1099,kleben::V,সাঁটা,itsatsi
1100,reiben::V,ঘষা,igurtzi
1101,streichen::V,ছড়াইয়া,igurtzi
1102,schleifen::V,ধার দেওয়া,zorroztu
1103,schneiden::V,কাটা,moztu
1104,rütteln::V,নাড়ান,astindu
1105,rütteln::V,নাড়ান,inarrosi
1106,schütteln::V,নড়া,astindu
1107,schütteln::V,নড়া,inarrosi
1108,schwenken::V,দোলা,zabukatu
1109,schütten::V,বর্ষণ করা,isuri
1110,füllen::V,পরিপূর্ণ করা,bete
1111,einwickeln::V,মুড়া,bildu
1112,tragen::V,বহন করা,eroan
1113,tragen::V,বহন করা,eraman
1114,schleppen::V,টানা,narrastu
1115,schleppen::V,টানা,herrestatu
1116,ziehen::V,টানা,tira egin
1117,aufbewahren::V,রাখা,gorde
1118,werfen::V,ছুড়া,jaurti
1119,werfen::V,ছুড়া,aurtiki
1120,fangen::V,লোফা,atzeman
1121,packen::V,ধরা,heldu
1122,verstecken::V,গোপন করা,ostendu
1123,verstecken::V,গোপন করা,ezkutatu
1124,teilen::V,বিভক্ত করা,zatitu
1125,schicken::V,প্রেরণ করা,bidali
1126,bringen::V,আনা,ekarri
1127,hinzufügen::V,একত্র করা,eratxiki
1128,hinzufügen::V,একত্র করা,gaineratu
1129,bekommen::V,পাওয়া,jaso
1130,erhalten::V,পাওয়া,jaso
1131,nehmen::V,নেওয়া,hartu
1132,wählen::V,বাছা,hautatu
1133,wählen::V,বাছা,aukeratu
1134,auswählen::V,বাছা,hautatu
1135,auswählen::V,বাছা,aukeratu
1136,bewahren::V,বাঁচাইয়া রাখা,begiratu
1137,behindern::V,বাধা দেওয়া,oztopatu
1138,verderben::V,নষ্ট করা,hondatu
1139,beschädigen::V,ক্ষতি করা,akastu
1140,zerbrechen::V,ভাঙ্গিয়া যাওয়া,apurtu
1141,zerreißen::V,ছিঁড়া,zarratatu
1142,zerstören::V,বিনাশ করা,suntsitu
1143,verbrennen::V,দহন করা,erre
1144,verbrennen::V,দহন করা,kiskali
1145,geben::V,দেওয়া,eman
1146,reichen::V,দেওয়া,luzatu
1147,reichen::V,দেওয়া,helarazi
1148,schenken::V,উপহার দেত্তয়া,oparitu
1149,versprechen::V,প্রতিশ্রুতি দেওয়া,agindu
1150,wünschen::V,আকাঙ্ক্ষা করা,opatu
1151,wünschen::V,আকাঙ্ক্ষা করা,opetsi
1152,loben::V,প্রশংসা করা,laudatu
1153,loben::V,প্রশংসা করা,goraipatu
1154,küssen::V,চুম্বন করা,musu eman
1155,wiegen::V,দুলানো,kulunkatu
1156,zudecken::V,ঢাকা,estali
1157,wecken::V,জাগানো,esnatu
1158,wecken::V,জাগানো,iratzartu
1159,zeigen::V,দেখানো,erakutsi
1160,führen::V,পথ দেখানো,gidatu
1161,lehren::V,শেখানো,irakatsi
1162,unterrichten::V,শিক্ষা দেওয়া,eskolak eman
1163,aufziehen::V,পালন করা,hazi
1164,leiten::V,পরিচালনা করা,arteztu
1165,antreiben::V,চালনা করা,bulkatu
1166,lassen::V,অনুমতি দেওয়া,-arazi
1167,einladen::V,নিমন্ত্রণ করা,gonbidatu
1168,vereinigen::V,এক করা,batu
1169,vereinigen::V,এক করা,bateratu
1170,besuchen::V,দেখিতে যাওয়া,ikustatu
1171,treffen::V,সন্মুখীন হওয়া,topatu
1172,sich versammeln::V,জড়ো হওয়া,bildu
1173,spielen::V,খেলা,jolastu
1174,singen::V,গাওয়া,abestu
1175,singen::V,গাওয়া,kantatu
1176,tanzen::V,নাচা,dantzatu
1177,tanzen::V,নাচা,dantzan egin
1178,sich trennen::V,পৃথক করা,banandu
1179,verlassen::V,পরিত্যাগ করা,utzietsi
1180,retten::V,উদ্ধার করা,salbatu
1181,retten::V,উদ্ধার করা,gaizkatu
1182,bewachen::V,পাহারা দেওয়া,jagon
1183,bewachen::V,পাহারা দেওয়া,zaindu
1184,schützen::V,রক্ষা করা,babestu
1185,schützen::V,রক্ষা করা,gerizatu
1186,verteidigen::V,রক্ষা করা,aldeztu
1187,sich schlagen::V,লড়াই করা,elkar jo
1188,sich schlagen::V,লড়াই করা,elkar borrokatu
1189,schießen::V,তীরবেগে ছোটা,tiro egin
1190,siegen::V,জেতা,irabazi
1191,ärgern::V,বিরক্ত করা,ernegatu
1192,ärgern::V,বিরক্ত করা,haserretu
1193,schlagen::V,আঘাত করা,jo
1194,schlagen::V,আঘাত করা,erauntsi
1195,treten::V,লাথি মারা,zapaldu
1196,treten::V,লাথি মারা,ostiaktu
1197,stechen::V,দংশন করা,sastatu
1198,stoßen::V,ঠেলা,bultzatu
1199,stehlen::V,অপহরণ করা,ostu
1200,stehlen::V,অপহরণ করা,lapurtu
1201,stören::V,ঘাঁটান,galarazi
1202,belästigen::V,বিরক্ত করা,gohaindu
1203,belästigen::V,বিরক্ত করা,alamena eman
1204,verbergen::V,গোপন করা,ezkutatu
1205,täuschen::V,প্রবঞ্চনা করা,tronpatu
1206,täuschen::V,প্রবঞ্চনা করা,engainatu
1207,betrügen::V,প্রতারণা করা,iruzurtu
1208,töten::V,হত্যা করা,hil
1209,töten::V,হত্যা করা,heriotza eman
1210,wohnen::V,বাস করা,bizi izan
1211,arbeiten::V,কাজ করা,lan egin
1212,arbeiten::V,কাজ করা,behar egin
1213,sammeln::V,সংগ্রহ করা,bildu
1214,sammeln::V,সংগ্রহ করা,bildumatu
1215,pflücken::V,চয়ন করা,batu
1216,pflücken::V,চয়ন করা,bildu
1217,jagen::V,শিকার করা,ehizatu
1218,fischen::V,মাছ ধরা,arrantzatu
1219,fischen::V,মাছ ধরা,arrantza egin
1220,fassen::V,ধরা,harrapatu
1221,hüten::V,যুথভুক্ত করা,begiratu
1222,treiben::V,চালনা করা,bultza egin
1223,anbinden::V,বন্ধন করা,estekatu
1224,füttern::V,ভোজন করানো,bazkatu
1225,melken::V,দুগ্ধ দোহন করা,jetzi
1226,hacken::V,কাটা,xehatu
1227,gießen::V,বর্ষণ করা,isuri
1228,reifen::V,পাকা,heldu
1229,reifen::V,পাকা,zoritu
1230,zubereiten::V,রন্ধন করা,prestatu
1231,kochen::V,রন্ধন করা,egosi
1232,backen::V,সেকা,labean egin
1233,braten::V,ভাজা,erregosi
1234,umrühren::V,নড়ানো,eragin
1235,stricken::V,বোনা,trikotatu
1236,stricken::V,বোনা,puntu egin
1237,nähen::V,সেলাই করা,josi
1238,färben::V,রঞ্জিত করা,tindatu
1239,reinigen::V,পরিষ্কার করা,ikuzi
1240,reinigen::V,পরিষ্কার করা,garbitu
1241,waschen::V,পরিষ্কার করা,xahutu
1242,waschen::V,পরিষ্কার করা,garbitu
1243,abwischen::V,মুছা,xukatu
1244,spülen::V,পরিষ্কার করা,irakutzi
1245,fegen::V,ঝাঁট দেওয়া,erraztatu
1246,kehren::V,ঝাঁট দেওয়া,isastu
1247,baden::V,অবগাহন করা,bainatu
1248,baden::V,অবগাহন করা,bainua hartu
1249,sich waschen::V,ধোয়া,burua garbitu
1250,ausziehen::V,খুলা,erantzi
1251,anziehen::V,গায়ে দেত্তয়া,jantzi
1252,sich anziehen::V,পোশাক পরা,jantzi
1253,kämmen::V,আঁচড়ানো,orraztu
1254,schmücken::V,সাজান করা,apaindu
1255,sagen::V,উচ্চারণ করা,esan
1256,sprechen::V,বলা,mintzatu
1257,sprechen::V,বলা,hitz egin
1258,reden::V,আলাপ করা,hitz egin
1259,sich unterhalten::V,আড্ডা দেওয়া,solastu
1260,sich unterhalten::V,আড্ডা দেওয়া,solas egin
1261,fragen::V,জিজ্ঞাসা করা,galdetu
1262,bitten::V,প্রার্থনা করা,eskatu
1263,bitten::V,প্রার্থনা করা,galdegin
1264,erzählen::V,বর্ণনা করা,edestu
1265,erzählen::V,বর্ণনা করা,kontatu
1266,mitteilen::V,বলা,jakinarazi
1267,nennen::V,নাম দেওয়া,izena eman
1268,rufen::V,আমন্ত্রণ করা,dei egin
1269,prahlen::V,বড়াই করা,harrokerian ibili
1270,prahlen::V,বড়াই করা,ahoberokeriak esan
1271,übersetzen::V,ভাষাস্তরিত করা,itzuli
1272,denken::V,ভাবা,pentsatu
1273,denken::V,ভাবা,gogoeta egin
1274,glauben::V,বিশ্বাস করা,sinetsi
1275,bemerken::V,লক্ষ্য করা,ohartu
1276,bemerken::V,লক্ষ্য করা,konturatu
1277,erkennen::V,চিনিতে পারা,ezagutu
1278,erkennen::V,চিনিতে পারা,antzeman
1279,begreifen::V,উপলব্ধি করা,ulertu
1280,verstehen::V,উপলব্ধি করা,aditu
1281,lernen::V,শেখা,ikasi
1282,wissen::V,জানা,jakin
1283,sich erinnern an::V,মনে করা,gogoratu
1284,sich erinnern an::V,মনে করা,gogoan izan
1285,vergessen::V,বিস্মৃত হওয়া,ahaztu
1286,vergessen::V,বিস্মৃত হওয়া,ahantzi
1287,messen::V,মাপা,neurtu
1288,zählen::V,গণনা করা,zenbatu
1289,zählen::V,গণনা করা,kopuratu
1290,rechnen::V,হিসাব করা,kalkulatu
1291,lesen::V,পাঠ করা,irakurri
1292,malen::V,আঁকা,margotu
1293,zeichnen::V,ছকা,marraztu
1294,schreiben::V,লেখা,idatzi
1295,besitzen::V,অধিকার করা,ukan
1296,besitzen::V,অধিকার করা,eduki
1297,kaufen::V,ক্রয় করা,erosi
1298,verkaufen::V,বেচা,saldu
1299,bezahlen::V,প্রদান করা,ordaindu
1300,zahlen::V,প্রদান করা,ordaindu
1301,beherrschen::V,শাসন করা,menpean izan
1302,ertragen::V,বহন করা,jasan
1303,ertragen::V,বহন করা,pairatu
1304,lärmen::V,,zarata atera
