,Concept_ID,eu,fr
824,taub::A,gor,sourd
825,kräftig::A,kementsu,fort
826,kräftig::A,kementsu,vigoureux
827,stark::A,bizkor,fort
828,stark::A,bizkor,puissant
829,stark::A,indartsu,fort
830,stark::A,indartsu,puissant
831,schwach::A,ahul,faible
832,schwach::A,indargabe,faible
833,fett::A,gizen,gras
834,schlank::A,lerden,svelte
835,hübsch::A,polit,joli
836,böse::A,tzar,mauvais
837,böse::A,gaizto,mauvais
838,dumm::A,lelo,sot
839,dumm::A,lelo,bête
840,dumm::A,pello,sot
841,dumm::A,pello,bête
842,faul::A,nagi,fainéant
843,faul::A,nagi,paresseux
844,faul::A,alfer,fainéant
845,faul::A,alfer,paresseux
846,fleißig::A,maratz,appliqué
847,fleißig::A,lanzale,appliqué
848,geizig::A,zeken,avare
849,geizig::A,zikoitz,avare
850,klug::A,zuhur,intelligent
851,geschickt::A,trebe,habile
852,geschickt::A,antzetsu,habile
853,lieb::A,maite,cher
854,lieb::A,maite,gentil
855,lieb::A,laztan,cher
856,lieb::A,laztan,gentil
857,lustig::A,alaitsu,gai
858,lustig::A,alaitsu,joyeux
859,sanft::A,eme,doux
860,sanft::A,ezti,doux
861,hungrig::A,gose,affamé
862,krank::A,eri,malade
863,krank::A,gaixo,malade
864,nackt::A,biluzi,nu
865,traurig::A,itun,triste
866,traurig::A,betilun,triste
867,lebendig::A,bizirik,vivant
868,gut::A,on,bon
869,schlecht::A,txar,mauvais
870,richtig::A,zuzen,juste
871,richtig::A,zuzen,correct
872,schlimm::A,larri,grave
873,schlimm::A,larri,mauvais
874,wahr::A,egiazko,vrai
875,wahr::A,egiazko,véritable
876,alt::A,zahar,vieux
877,neu::A,berri,neuf
878,neu::A,berri,nouveau
879,ehemalig::A,lehengo,ancien
880,alt[Lebewesen]::A,adindun,âgé
881,alt[Lebewesen]::A,adindun,vieux
882,jung::A,gazte,jeune
883,arm::A,txiro,pauvre
884,arm::A,behartsu,pauvre
885,reich::A,dirudun,riche
886,bekannt::A,ezagun,connu
887,berühmt::A,entzun,fameux
888,berühmt::A,entzun,célèbre
889,berühmt::A,ospetsu,fameux
890,berühmt::A,ospetsu,célèbre
891,fremd::A,arrotz,étranger
892,verschieden::A,ezberdin,différent
893,verschieden::A,desberdin,différent
894,nah::A,hurre,lié
895,nah::A,hurre,proche
896,nah::A,hurbil,lié
897,nah::A,hurbil,proche
898,fern::A,urrun,éloigné
899,fern::A,urrun,lointain
900,linker::A,ezker,gauche
901,rechter::A,eskuin,droit
902,anderer::A,beste,autre
903,erster::A,lehen,premier
904,erster::A,aurren,premier
905,zweiter::A,bigarren,second
906,zweiter::A,bigarren,deuxième
907,dritter::A,hirugarren,troisième
908,letzter::A,azken,dernier
909,letzter::A,hondar,dernier
910,allein::ADV,bakarrik,seul
911,auf einmal::ADV,batera,à la fois
912,zusammen::ADV,elkarrekin,ensemble
913,lange::ADV,luzaro,longtemps
914,plötzlich::ADV,bat-batean,tout à coup
915,sofort::ADV,berehala,immédiatement
916,später::ADV,gero,plus tard
917,jetzt::ADV,orain,maintenant
918,heute::ADV,gaur,aujourd'hui
919,morgen::ADV,bihar,demain
920,bald::ADV,aurki,bientôt
921,bald::ADV,laster,bientôt
922,dann::ADV,ondoren,puis
923,dann::ADV,ondoren,ensuite
924,gestern::ADV,atzo,hier
925,einst::ADV,antzina,jadis
926,einst::ADV,antzina,autrefois
927,damals::ADV,orduan,alors
928,damals::ADV,orduan,à l'époque
929,danach::ADV,gerora,après
930,danach::ADV,gerora,ensuite
931,danach::ADV,ondoren,après
932,danach::ADV,ondoren,ensuite
933,vorher::ADV,lehenago,auparavant
934,zuerst::ADV,aurrena,d'abord
935,zuerst::ADV,aurrena,premièrement
936,zuerst::ADV,lehenbizi,d'abord
937,zuerst::ADV,lehenbizi,premièrement
938,einmal::ADV,behin,une fois
939,einmal::ADV,aldi bat,une fois
940,manchmal::ADV,batzuetan,parfois
941,manchmal::ADV,batzuetan,quelquefois
942,manchmal::ADV,zenbaitetan,parfois
943,manchmal::ADV,zenbaitetan,quelquefois
944,oft::ADV,maiz,souvent
945,oft::ADV,askotan,souvent
946,immer::ADV,beti,toujours
947,niemals::ADV,inoiz ez,ne ... jamais
948,niemals::ADV,sekula ez,ne ... jamais
949,hier::ADV,hemen,ici
950,hierhin::ADV,hona,par ici
951,von hier::ADV,hemendik,d'ici
952,von hier::ADV,honetatik,d'ici
953,dort::ADV,han,là
954,dort::ADV,han,là-bas
955,dorthin::ADV,hara,y
956,dorthin::ADV,hara,par là
957,geradeaus::ADV,artez,tout droit
958,vorwärts::ADV,aurrera,en avant
959,rückwärts::ADV,atzera,en arrière
960,rückwärts::ADV,atzerantz,en arrière
961,zurück::ADV,atzera,de retour
962,unten::ADV,behean,en bas
963,unten::ADV,behean,au-dessous
964,hinab::ADV,behera,en bas
965,hinab::ADV,behera,vers le bas
966,hinab::ADV,beherantz,en bas
967,hinab::ADV,beherantz,vers le bas
968,oben::ADV,goian,dessus
969,oben::ADV,goian,en haut
970,hinauf::ADV,gora,en haut
971,hinauf::ADV,gora,vers le haut
972,hinauf::ADV,gorantz,en haut
973,hinauf::ADV,gorantz,vers le haut
974,überall::ADV,edonon,partout
975,nicht::ADV,ez,ne ... pas
976,ein wenig::ADV,apur bat,un peu
977,ein wenig::ADV,pixka bat,un peu
978,kaum::ADV,ozta,à peine
979,kaum::ADV,nekez,à peine
980,sehr::ADV,oso,très
981,so::ADV,hala,si
982,so::ADV,hala,ainsi
983,so::ADV,honela,si
984,so::ADV,honela,ainsi
985,noch::ADV,oraindik,encore
986,nur::ADV,bakarrik,seulement
987,nur::ADV,bakarrik,ne ... que
988,schon::ADV,ja,déjà
989,schon::ADV,jada,déjà
990,wieder::ADV,berriro,de nouveau
991,vergebens::ADV,alferrik,en vain
992,vor::PRP,aurrean,devant
993,hinter::PRP,ostean,derrière
994,hinter::PRP,gibelean,derrière
995,unter::PRP,pean,sous
996,unter::PRP,pean,au-dessous de
997,unter::PRP,azpian,sous
998,unter::PRP,azpian,au-dessous de
999,durch::PRP,zehar,par
1000,durch::PRP,zehar,à travers
1001,neben::PRP,ondoan,à côté de
1002,neben::PRP,aldamenean,à côté de
1003,zwischen::PRP,artean,entre
1004,wegen::PRP,-gatik,à cause de
1005,dies::PRN,hau,ceci
1006,das::PRN,hura,ce
1007,das::PRN,hura,cela
1008,alles::PRN,dena,tout
1009,ich::PRN,ni,je
1010,ich::PRN,ni,moi
1011,du::PRN,zu,tu
1012,du::PRN,zu,toi
1013,er::PRN,bera,il
1014,er::PRN,bera,lui
1015,wir::PRN,gu,nous
1016,ihr::PRN,zuek,vous
1017,sie::PRN,berak,ils
1018,sie::PRN,berak,elles
1019,was::FPRN,zer,que
1020,was::FPRN,zer,quoi
1021,wer::FPRN,nor,qui
1022,wo::FADV,non,où
1023,wohin::FADV,nora,où
1024,wie::FADV,nola,comment
1025,wie::FADV,zelan,comment
1026,warum::FADV,zeren,pourquoi
1027,warum::FADV,zergatik,pourquoi
1028,wieviel::FNUM,zenbat,combien
1029,eins::NUM,bat,un
1030,zwei::NUM,bi,deux
1031,zwei::NUM,biga,deux
1032,drei::NUM,hiru,trois
1033,vier::NUM,lau,quatre
1034,fünf::NUM,bost,cinq
1035,sechs::NUM,sei,six
1036,sieben::NUM,zazpi,sept
1037,acht::NUM,zortzi,huit
1038,neun::NUM,bederatzi,neuf
1039,zehn::NUM,hamar,dix
1040,elf::NUM,hamaika,onze
1041,zwölf::NUM,hamabi,douze
1042,zwanzig::NUM,hogei,vingt
1043,dreißig::NUM,hogeita hamar,trente
1044,vierzig::NUM,berrogei,quarante
1045,fünfzig::NUM,berrogeita hamar,cinquante
1046,sechzig::NUM,hirurogei,soixante
1047,siebzig::NUM,hirurogeita hamar,soixante-dix
1048,achtzig::NUM,laurogei,quatre-vingt
1049,neunzig::NUM,laurogeita hamar,quatre-vingt-dix
1050,hundert::NUM,ehun,cent
1051,tausend::NUM,mila,mille
1052,und::CNJ,eta,et
1053,oder::CNJ,edo,ou
1054,stehen::V,zutik egon,être debout
1055,sitzen::V,eserita egon,être assis
1056,liegen::V,etzan,être couché
1057,hängen::V,eskegita egon,pendre
1058,hängen::V,zintzilik egon,pendre
1059,werden::V,bihurtu,devenir
1060,werden::V,bilakatu,devenir
1061,passieren::V,pasatu,se passer
1062,passieren::V,gertatu,se passer
1063,beginnen::V,hasi,commencer
1064,enden::V,bukatu,finir
1065,enden::V,bukatu,se terminer
1066,wechseln::V,aldatu,changer
1067,wechseln::V,aldatu,alterner
1068,aufgehen[Sonne]::V,ilki,se lever
1069,aufgehen[Sonne]::V,sortu,se lever
1070,untergehen[Sonne]::V,sartu,se coucher
1071,scheinen[Sonne]::V,eguzkia egon,briller
1072,donnern::V,trumoia jo,tonner
1073,wehen::V,haizea ibili,souffler
1074,strömen::V,zorrotadaka isuri,affluer
1075,fließen::V,isuri,couler
1076,sich drehen::V,biratu,tourner
1077,schwanken::V,zabuka ibili,osciller
1078,schwanken::V,zabuka ibili,chanceler
1079,schwingen::V,kulunkatu,vibrer
1080,schwingen::V,kulunkatu,osciller
1081,fallen::V,erori,tomber
1082,brennen::V,sutan egon,brûler
1083,brennen::V,sutan egon,flamber
1084,rauchen::V,kea bota,fumer
1085,regnen::V,euria ari izan,pleuvoir
1086,gefrieren::V,izoztu,geler
1087,gefrieren::V,hormatu,geler
1088,tauen::V,gesaldu,dégeler
1089,schmelzen::V,urtu,fondre
1090,trocknen::V,idortu,sécher
1091,trocknen::V,lehortu,sécher
1092,sieden::V,irakin,bouillir
1093,faulen::V,hirotu,pourrir
1094,faulen::V,hirotu,se putréfier
1095,faulen::V,usteldu,pourrir
1096,faulen::V,usteldu,se putréfier
1097,verfaulen::V,hirotu,pourrir
1098,verfaulen::V,usteldu,pourrir
1099,reißen::V,eten,rompre
1100,reißen::V,eten,se déchirer
1101,reißen::V,tarrat egin,rompre
1102,reißen::V,tarrat egin,se déchirer
1103,versinken::V,urperatu,s'enfoncer
1104,vergehen::V,iragan,passer
1105,erscheinen::V,agertu,apparaître
1106,verschwinden::V,desagertu,disparaître
1107,sinken::V,beheititu,descendre
1108,sinken::V,beheititu,s'abaisser
1109,abnehmen::V,gutxitu,diminuer
1110,abnehmen::V,beheratu,diminuer
1111,zunehmen::V,gora egin,augmenter
1112,steigen::V,igo,monter
1113,wachsen::V,hazi,croître
1114,glänzen::V,distiratu,briller
1115,funkeln::V,izarniatu,étinceler
1116,lärmen::V,zarata atera,faire du bruit
1117,läuten::V,jo,sonner
1118,läuten::V,hots egin,sonner
1119,klingeln::V,txirrina jo,sonner
1120,klirren::V,tintin egin,cliqueter
1121,brausen::V,marru egin,mugir
1122,rauschen::V,fir-fir egin,bruire
1123,klingen::V,soinu egin,sonner
1124,bellen::V,zaunkatu,aboyer
1125,heulen::V,ulu egin,hurler
1126,heulen::V,uhuri egin,hurler
1127,blasen::V,ufa egin,souffler
1128,blasen::V,putz egin,souffler
1129,pfeifen::V,txistu egin,siffler
1130,schreien::V,oihu egin,crier
1131,schreien::V,garrasi egin,crier
1132,stöhnen::V,intziri egin,gémir
1133,zittern::V,ikara egin,trembler
1134,zittern::V,dar-dar egin,trembler
1135,leben::V,bizi izan,vivre
1136,geboren werden::V,jaio,naître
1137,atmen::V,hats egin,respirer
1138,atmen::V,arnasa egin,respirer
1139,trinken::V,edan,boire
1140,essen::V,jan,manger
1141,schlucken::V,irentsi,avaler
1142,müde werden::V,unatu,se lasser
1143,müde werden::V,unatu,se fatiguer
1144,müde werden::V,nekatu,se lasser
1145,müde werden::V,nekatu,se fatiguer
1146,einschlafen::V,lokartu,s'endormir
1147,schlafen::V,lo egin,dormir
1148,aufwachen::V,esnatu,se réveiller
1149,aufwachen::V,atzarri,se réveiller
1150,aufstehen::V,jaiki,se lever
1151,sich erholen::V,atseden egin,se reposer
1152,sich erholen::V,atseden egin,se détendre
1153,krank werden::V,gaixotu,tomber malade
1154,krank sein::V,eri izan,être malade
1155,krank sein::V,gaixo izan,être malade
1156,schmerzen::V,min egin,faire mal
1157,husten::V,eztul egin,tousser
1158,genesen::V,osatu,guérir
1159,genesen::V,osatu,se remettre
1160,sterben::V,hil,mourir
1161,sterben::V,zendu,mourir
1162,umkommen::V,istripuz hil,périr
1163,sich bewegen::V,higitu,bouger
1164,sich rühren::V,zirkin egin,broncher
1165,sich erheben::V,zutitu,se lever
1166,sich erheben::V,altxatu,se lever
1167,sich setzen::V,eseri,s'asseoir
1168,sich setzen::V,jesarri,s'asseoir
1169,hinfallen::V,erori,tomber
1170,laufen::V,ibili,marcher
1171,laufen::V,ibili,aller à pied
1172,schreiten::V,oinkatu,marcher
1173,spazierengehen::V,paseatu,se promener
1174,spazierengehen::V,ostera bat egin,se promener
1175,eilen::V,lasterkatu,courir
1176,sich beeilen::V,lehiatu,se hâter
1177,sich beeilen::V,lehiatu,se dépêcher
1178,sausen::V,ziztu bizian joan,filer
1179,rennen::V,lasterka egin,courir
1180,springen::V,jauzi egin,sauter
1181,klettern::V,igo,grimper
1182,schaukeln::V,zabu egin,se balancer
1183,schaukeln::V,zanbulu egin,se balancer
1184,kriechen::V,narras egin,ramper
1185,schwimmen::V,igerikatu,nager
1186,schwimmen::V,igeri egin,nager
1187,tauchen::V,murgildu,plonger
1188,tauchen::V,pulunpatu,plonger
1189,rudern::V,bogatu,ramer
1190,rudern::V,arraun egin,ramer
1191,fahren::V,joan,aller
1192,fahren::V,joan,rouler
1193,fliegen::V,hegaldatu,voler
1194,fliegen::V,hegan egin,voler
1195,gehen::V,joan,aller
1196,weggehen::V,alde egin,s'en aller
1197,abfahren::V,abiatu,partir
1198,anhalten::V,geratu,s'arrêter
1199,anhalten::V,gelditu,s'arrêter
1200,hineingehen::V,sartu,entrer
1201,eintreten::V,sartu,entrer
1202,kommen::V,etorri,venir
1203,ankommen::V,heldu,arriver
1204,ankommen::V,iritsi,arriver
1205,zurückkommen::V,itzuli,revenir
1206,bleiben::V,gelditu,rester
1207,bleiben::V,gelditu,demeurer
1208,warten::V,itxaron,attendre
1209,warten::V,zain egon,attendre
1210,erwarten::V,iguriki,attendre
1211,suchen::V,bilatu,chercher
1212,finden::V,idoro,trouver
1213,finden::V,aurkitu,trouver
1214,versuchen::V,saiatu,essayer
1215,versuchen::V,ahalegindu,essayer
1216,vorbereiten::V,gertatu,préparer
1217,lieben::V,maitatu,aimer
1218,lieben::V,maite izan,aimer
1219,mögen::V,laket izan,aimer
1220,mögen::V,laket izan,vouloir
1221,mögen::V,atsegin izan,aimer
1222,mögen::V,atsegin izan,vouloir
1223,lachen::V,irri egin,rire
1224,lachen::V,barre egin,rire
1225,rühren::V,hunkitu,toucher
1226,rühren::V,hunkitu,attendrir
1227,weinen::V,negar egin,pleurer
1228,schimpfen::V,erneguka ari izan,gronder
1229,sich ärgern::V,ernegatu,se fâcher
1230,sich ärgern::V,haserretu,se fâcher
1231,sich fürchten::V,beldur izan,avoir peur
1232,fürchten::V,beldur izan,craindre
1233,fürchten::V,beldur izan,avoir peur de
1234,fliehen::V,ihes egin,fuir
1235,flüchten::V,ihes egin,s'enfuir
1236,sehen::V,ikusi,voir
1237,anschauen::V,begietsi,regarder
1238,ansehen::V,begiratu,regarder
1239,hören::V,aditu,entendre
1240,zuhören::V,entzun,écouter
1241,probieren::V,dastatu,goûter
1242,riechen::V,usnatu,sentir
1243,riechen::V,usaindu,sentir
1244,fühlen::V,sentitu,sentir
1245,scheinen::V,iruditu,sembler
1246,scheinen::V,iruditu,paraître
1247,scheinen::V,begitandu,sembler
1248,scheinen::V,begitandu,paraître
1249,zu sehen sein::V,azaldu,se voir
1250,zu sehen sein::V,azaldu,être visible
1251,vernehmen::V,aditu,entendre
1252,vernehmen::V,aditu,percevoir
1253,frieren::V,hotz izan,avoir froid
1254,tun::V,egin,faire
1255,können::V,ahal izan,savoir
1256,können::V,ahal izan,pouvoir
1257,wollen::V,nahi izan,vouloir
1258,anfangen::V,hasi,commencer
1259,beenden::V,bukatu,finir
1260,beenden::V,bukatu,terminer
1261,aufhören::V,utzi,cesser
1262,aufhören::V,utzi,arrêter
1263,gelingen::V,lortu,réussir
1264,geraten::V,heldu,réussir
1265,öffnen::V,ireki,ouvrir
1266,öffnen::V,zabaldu,ouvrir
1267,schließen::V,itxi,fermer
1268,stellen::V,ipini,poser
1269,stellen::V,ipini,mettre
1270,setzen::V,jesarri,placer
1271,legen::V,jarri,placer
1272,berühren::V,ukitu,toucher
1273,verbinden::V,uztartu,lier
1274,bedecken::V,estali,couvrir
1275,aufhängen::V,eseki,accrocher
1276,aufhängen::V,eskegi,accrocher
1277,anzünden::V,piztu,allumer
1278,aufheben::V,jaso,ramasser
1279,zurücklassen::V,atzean utzi,laisser
1280,verlieren::V,galdu,perdre
1281,fallen lassen::V,erortzen utzi,lâcher
1282,fallen lassen::V,erortzen utzi,laisser tomber
1283,machen::V,egin,faire
1284,herstellen::V,ekoiztu,produire
1285,herstellen::V,ekoiztu,fabriquer
1286,bauen::V,eraiki,bâtir
1287,bauen::V,eraiki,construire
1288,reparieren::V,konpondu,réparer
1289,verbessern::V,hobetu,améliorer
1290,ändern::V,mudatu,changer
1291,ändern::V,mudatu,modifier
1292,graben::V,aitzurtu,creuser
1293,beugen::V,makurtu,plier
1294,beugen::V,makurtu,ployer
1295,biegen::V,malgutu,courber
1296,biegen::V,makolatu,courber
1297,drehen::V,jiratu,tordre
1298,drehen::V,jiratu,tourner
1299,wenden::V,bihurtu,retourner
1300,umdrehen::V,biratu,tourner
1301,umdrehen::V,alderantzikatu,tourner
1302,heben::V,jaso,soulever
1303,heben::V,goratu,soulever
1304,hochheben::V,goratu,lever
1305,hochheben::V,altxatu,lever
1306,ergreifen::V,oratu,saisir
1307,ergreifen::V,oratu,prendre
1308,halten::V,eutsi,tenir
1309,drücken::V,sakatu,presser
1310,schieben::V,bultzatu,pousser
1311,kratzen::V,hatz egin,gratter
1312,kratzen::V,hatz egin,égratigner
1313,kratzen::V,hazka egin,gratter
1314,kratzen::V,hazka egin,égratigner
1315,lecken::V,miaztu,lécher
1316,lecken::V,lamikatu,lécher
1317,beißen::V,hozka egin,mordre
1318,beißen::V,ausiki egin,mordre
1319,abreißen::V,kendu,arracher
1320,abschneiden::V,moztu,couper
1321,abschneiden::V,pikatu,couper
1322,binden::V,lotu,lier
1323,binden::V,lotu,attacher
1324,binden::V,estekatu,lier
1325,binden::V,estekatu,attacher
1326,stecken::V,sartu,enfoncer
1327,brechen::V,apurtu,rompre
1328,klopfen::V,jo,frapper
1329,hauen::V,jo,frapper
1330,kleben::V,itsatsi,coller
1331,reiben::V,igurtzi,frotter
1332,streichen::V,igurtzi,empâter
1333,schleifen::V,zorroztu,affiler
1334,schleifen::V,zorroztu,aiguiser
1335,schneiden::V,moztu,couper
1336,schneiden::V,moztu,trancher
1337,rütteln::V,astindu,cahoter
1338,rütteln::V,inarrosi,cahoter
1339,schütteln::V,astindu,secouer
1340,schütteln::V,inarrosi,secouer
1341,schwenken::V,zabukatu,agiter
1342,schütten::V,isuri,verser
1343,füllen::V,bete,remplir
1344,einwickeln::V,bildu,envelopper
1345,tragen::V,eroan,porter
1346,tragen::V,eraman,porter
1347,schleppen::V,narrastu,traîner
1348,schleppen::V,herrestatu,traîner
1349,ziehen::V,tira egin,tirer
1350,aufbewahren::V,gorde,garder
1351,aufbewahren::V,gorde,conserver
1352,werfen::V,jaurti,jeter
1353,werfen::V,jaurti,lancer
1354,werfen::V,aurtiki,jeter
1355,werfen::V,aurtiki,lancer
1356,fangen::V,atzeman,attraper
1357,packen::V,heldu,agripper
1358,verstecken::V,ostendu,cacher
1359,verstecken::V,ezkutatu,cacher
1360,teilen::V,zatitu,diviser
1361,schicken::V,bidali,envoyer
1362,bringen::V,ekarri,apporter
1363,hinzufügen::V,eratxiki,ajouter
1364,hinzufügen::V,gaineratu,ajouter
1365,bekommen::V,jaso,obtenir
1366,erhalten::V,jaso,recevoir
1367,nehmen::V,hartu,prendre
1368,wählen::V,hautatu,choisir
1369,wählen::V,aukeratu,choisir
1370,auswählen::V,hautatu,choisir
1371,auswählen::V,hautatu,sélectionner
1372,auswählen::V,aukeratu,choisir
1373,auswählen::V,aukeratu,sélectionner
1374,bewahren::V,begiratu,préserver
1375,behindern::V,oztopatu,gêner
1376,verderben::V,hondatu,gâter
1377,verderben::V,hondatu,corrompre
1378,beschädigen::V,akastu,endommager
1379,zerbrechen::V,apurtu,casser
1380,zerreißen::V,zarratatu,déchirer
1381,zerstören::V,suntsitu,détruire
1382,verbrennen::V,erre,brûler
1383,verbrennen::V,kiskali,brûler
1384,geben::V,eman,donner
1385,reichen::V,luzatu,tendre
1386,reichen::V,helarazi,tendre
1387,schenken::V,oparitu,offrir
1388,versprechen::V,agindu,promettre
1389,wünschen::V,opatu,souhaiter
1390,wünschen::V,opetsi,souhaiter
1391,loben::V,laudatu,louer
1392,loben::V,goraipatu,louer
1393,küssen::V,musu eman,embrasser
1394,wiegen::V,kulunkatu,bercer
1395,zudecken::V,estali,couvrir
1396,wecken::V,esnatu,éveiller
1397,wecken::V,esnatu,réveiller
1398,wecken::V,iratzartu,éveiller
1399,wecken::V,iratzartu,réveiller
1400,zeigen::V,erakutsi,montrer
1401,zeigen::V,erakutsi,faire voir
1402,führen::V,gidatu,guider
1403,lehren::V,irakatsi,apprendre
1404,unterrichten::V,eskolak eman,instruire
1405,aufziehen::V,hazi,élever
1406,leiten::V,arteztu,diriger
1407,leiten::V,arteztu,conduire
1408,antreiben::V,bulkatu,pousser
1409,lassen::V,-arazi,faire
1410,einladen::V,gonbidatu,inviter
1411,vereinigen::V,batu,unir
1412,vereinigen::V,batu,réunir
1413,vereinigen::V,bateratu,unir
1414,vereinigen::V,bateratu,réunir
1415,besuchen::V,ikustatu,visiter
1416,besuchen::V,ikustatu,aller voir
1417,treffen::V,topatu,rencontrer
1418,sich versammeln::V,bildu,s'assembler
1419,spielen::V,jolastu,jouer
1420,singen::V,abestu,chanter
1421,singen::V,kantatu,chanter
1422,tanzen::V,dantzatu,danser
1423,tanzen::V,dantzan egin,danser
1424,sich trennen::V,banandu,se séparer
1425,verlassen::V,utzietsi,quitter
1426,retten::V,salbatu,sauver
1427,retten::V,gaizkatu,sauver
1428,bewachen::V,jagon,garder
1429,bewachen::V,zaindu,garder
1430,schützen::V,babestu,protéger
1431,schützen::V,gerizatu,protéger
1432,verteidigen::V,aldeztu,défendre
1433,sich schlagen::V,elkar jo,se taper
1434,sich schlagen::V,elkar borrokatu,se taper
1435,schießen::V,tiro egin,tirer
1436,siegen::V,irabazi,vaincre
1437,ärgern::V,ernegatu,agacer
1438,ärgern::V,haserretu,agacer
1439,schlagen::V,jo,battre
1440,schlagen::V,jo,frapper
1441,schlagen::V,erauntsi,battre
1442,schlagen::V,erauntsi,frapper
1443,treten::V,zapaldu,botter
1444,treten::V,zapaldu,donner un coup de pied à
1445,treten::V,ostiaktu,botter
1446,treten::V,ostiaktu,donner un coup de pied à
1447,stechen::V,sastatu,piquer
1448,stoßen::V,bultzatu,heurter
1449,stehlen::V,ostu,voler
1450,stehlen::V,lapurtu,voler
1451,stören::V,galarazi,gêner
1452,stören::V,galarazi,déranger
1453,belästigen::V,gohaindu,molester
1454,belästigen::V,gohaindu,importuner
1455,belästigen::V,alamena eman,molester
1456,belästigen::V,alamena eman,importuner
1457,verbergen::V,ezkutatu,cacher
1458,verbergen::V,ezkutatu,dissimuler
1459,täuschen::V,tronpatu,abuser
1460,täuschen::V,tronpatu,tromper
1461,täuschen::V,engainatu,abuser
1462,täuschen::V,engainatu,tromper
1463,betrügen::V,iruzurtu,duper
1464,betrügen::V,iruzurtu,frauder
1465,töten::V,hil,tuer
1466,töten::V,heriotza eman,tuer
1467,wohnen::V,bizi izan,habiter
1468,wohnen::V,bizi izan,demeurer
1469,arbeiten::V,lan egin,travailler
1470,arbeiten::V,behar egin,travailler
1471,sammeln::V,bildu,collectionner
1472,sammeln::V,bildumatu,collectionner
1473,pflücken::V,batu,cueillir
1474,pflücken::V,bildu,cueillir
1475,jagen::V,ehizatu,chasser
1476,fischen::V,arrantzatu,pêcher
1477,fischen::V,arrantza egin,pêcher
1478,fassen::V,harrapatu,capturer
1479,hüten::V,begiratu,garder
1480,treiben::V,bultza egin,mener
1481,anbinden::V,estekatu,attacher
1482,füttern::V,bazkatu,faire manger
1483,melken::V,jetzi,traire
1484,hacken::V,xehatu,fendre
1485,gießen::V,isuri,arroser
1486,reifen::V,heldu,mûrir
1487,reifen::V,zoritu,mûrir
1488,zubereiten::V,prestatu,préparer
1489,kochen::V,egosi,cuire
1490,backen::V,labean egin,cuire
1491,braten::V,erregosi,rôtir
1492,umrühren::V,eragin,remuer
1493,stricken::V,trikotatu,tricoter
1494,stricken::V,puntu egin,tricoter
1495,nähen::V,josi,coudre
1496,färben::V,tindatu,teindre
1497,reinigen::V,ikuzi,nettoyer
1498,reinigen::V,garbitu,nettoyer
1499,waschen::V,xahutu,laver
1500,waschen::V,garbitu,laver
1501,abwischen::V,xukatu,essuyer
1502,spülen::V,irakutzi,rincer
1503,fegen::V,erraztatu,balayer
1504,kehren::V,isastu,balayer
1505,baden::V,bainatu,se baigner
1506,baden::V,bainua hartu,se baigner
1507,sich waschen::V,burua garbitu,se laver
1508,ausziehen::V,erantzi,ôter
1509,ausziehen::V,erantzi,enlever
1510,anziehen::V,jantzi,mettre
1511,sich anziehen::V,jantzi,s'habiller
1512,kämmen::V,orraztu,peigner
1513,schmücken::V,apaindu,orner
1514,schmücken::V,apaindu,décorer
1515,sagen::V,esan,dire
1516,sprechen::V,mintzatu,parler
1517,sprechen::V,hitz egin,parler
1518,reden::V,hitz egin,parler
1519,sich unterhalten::V,solastu,bavarder
1520,sich unterhalten::V,solastu,s'entretenir
1521,sich unterhalten::V,solas egin,bavarder
1522,sich unterhalten::V,solas egin,s'entretenir
1523,fragen::V,galdetu,demander
1524,bitten::V,eskatu,prier
1525,bitten::V,galdegin,prier
1526,erzählen::V,edestu,raconter
1527,erzählen::V,kontatu,raconter
1528,mitteilen::V,jakinarazi,communiquer
1529,nennen::V,izena eman,nommer
1530,nennen::V,izena eman,appeler
1531,rufen::V,dei egin,appeler
1532,prahlen::V,harrokerian ibili,se vanter
1533,prahlen::V,ahoberokeriak esan,se vanter
1534,übersetzen::V,itzuli,traduire
1535,denken::V,pentsatu,penser
1536,denken::V,gogoeta egin,penser
1537,glauben::V,sinetsi,croire
1538,bemerken::V,ohartu,remarquer
1539,bemerken::V,ohartu,apercevoir
1540,bemerken::V,konturatu,remarquer
1541,bemerken::V,konturatu,apercevoir
1542,erkennen::V,ezagutu,reconnaître
1543,erkennen::V,antzeman,reconnaître
1544,begreifen::V,ulertu,concevoir
1545,verstehen::V,aditu,entendre
1546,verstehen::V,aditu,comprendre
1547,lernen::V,ikasi,apprendre
1548,wissen::V,jakin,savoir
1549,sich erinnern an::V,gogoratu,se souvenir de
1550,sich erinnern an::V,gogoan izan,se souvenir de
1551,vergessen::V,ahaztu,oublier
1552,vergessen::V,ahantzi,oublier
1553,messen::V,neurtu,mesurer
1554,zählen::V,zenbatu,compter
1555,zählen::V,kopuratu,compter
1556,rechnen::V,kalkulatu,calculer
1557,lesen::V,irakurri,lire
1558,malen::V,margotu,peindre
1559,zeichnen::V,marraztu,dessiner
1560,schreiben::V,idatzi,écrire
1561,besitzen::V,ukan,posséder
1562,besitzen::V,eduki,posséder
1563,kaufen::V,erosi,acheter
1564,verkaufen::V,saldu,vendre
1565,bezahlen::V,ordaindu,payer
1566,zahlen::V,ordaindu,payer
1567,beherrschen::V,menpean izan,dominer
1568,beherrschen::V,menpean izan,maîtriser
1569,ertragen::V,jasan,tolérer
