,Concept_ID,lez,tt
787,warum::FADV,вучиз,нигә
788,wieviel::FNUM,шумуд,ничә
789,eins::NUM,са,бер
790,zwei::NUM,кьвед,ике
791,drei::NUM,пуд,өч
792,vier::NUM,кьуд,дүрт
793,fünf::NUM,вад,биш
794,sechs::NUM,ругуд,алты
795,sieben::NUM,ирид,җиде
796,acht::NUM,муьжуьд,сигез
797,neun::NUM,кӏуьд,тугыз
798,zehn::NUM,цӏуд,ун
799,elf::NUM,цӏусад,унбер
800,zwölf::NUM,цӏикьвед,унике
801,zwanzig::NUM,къад,егерме
802,dreißig::NUM,къанницӏуд,утыз
803,vierzig::NUM,яхцӏур,кырык
804,fünfzig::NUM,яхцӏурни цӏуд,илле
805,sechzig::NUM,пудкъад,алтмыш
806,siebzig::NUM,пудкъанни цӏуд,җитмеш
807,achtzig::NUM,кьудкъад,сиксән
808,neunzig::NUM,кьудкъанни цӏуд,туксан
809,hundert::NUM,виш,йөз
810,tausend::NUM,агъзур,мең
811,und::CNJ,ва,вә
812,oder::CNJ,я,яки
813,oder::CNJ,я,яисә
814,stehen::V,акъвазун,тору
815,sitzen::V,ацукьун,утыру
816,liegen::V,къаткун,яту
817,hängen::V,куьрс хьун,эленү
818,werden::V,хьун,булу
819,passieren::V,хьун,булу
820,beginnen::V,башламиш хьун,башлану
821,enden::V,куьтягь хьун,бетү
822,wechseln::V,дегиш хьун,үзгәртү
823,aufgehen[Sonne]::V,экъечӏун,чыгу
824,untergehen[Sonne]::V,акӏун,бату
825,scheinen[Sonne]::V,ишигь гун,яктырту
826,donnern::V,къукърумар авун,күкрәү
827,strömen::V,авахьун,агу
828,fließen::V,авахьун,агу
829,sich drehen::V,элкъуьн,бөтерелү
830,schwanken::V,юзун,икеләнү
831,schwingen::V,галтад хьун,тирбәлү
832,fallen::V,аватун,егылу
833,brennen::V,кун,яну
834,brennen::V,ккун,яну
835,regnen::V,къун,яву
836,gefrieren::V,муркӏади кьун,кату
837,tauen::V,цӏурун,эрү
838,tauen::V,цӏурун,эретү
839,schmelzen::V,цӏурун,эрү
840,schmelzen::V,цӏурун,эретү
841,trocknen::V,кьурун,кибү
842,sieden::V,ругун,ургылу
843,faulen::V,кутӏун,черү
844,verfaulen::V,чуьруьтмиш хьун,черү
845,verfaulen::V,кутӏун,черү
846,reißen::V,атӏун,өзелү
847,reißen::V,къазунун,өзелү
848,versinken::V,батмиш хьун,бату
849,vergehen::V,алатун,авышу
850,erscheinen::V,майдандиз акъатун,пәйда булу
851,verschwinden::V,квахьун,югалу
852,verschwinden::V,квахьун,юк булу
853,sinken::V,элекьун,кимү
854,sinken::V,элекьун,кайту
855,abnehmen::V,тӏимил хьун,азаю
856,abnehmen::V,гъвечӏи хьун,азаю
857,zunehmen::V,артух хьун,арту
858,zunehmen::V,артух хьун,күбәю
859,zunehmen::V,артух хьун,ишәю
860,steigen::V,хкаж хьун,үсү
861,wachsen::V,экъечӏун,үсү
862,glänzen::V,цӏарцӏар гун,ялкылдау
863,funkeln::V,нур гун,ялтырау
864,lärmen::V,ван авун,шаулау
865,läuten::V,зенг ягъун,шалтырату
866,klingeln::V,зенг ягъун,шалтырату
867,klirren::V,зигринг авун,чылтырау
868,brausen::V,къати хьун,давыллау
869,brausen::V,къати хьун,дулау
870,rauschen::V,вишриш авун,кыштырдау
871,klingen::V,ван авун,ишетелү
872,bellen::V,элуькьун,өрү
873,heulen::V,къув ягъун,улау
874,blasen::V,уф гун,өрү
875,pfeifen::V,уьфт ягъун,сызгырту
876,schreien::V,гьараюн,кычкыру
877,stöhnen::V,суза авун,ыңгырашу
878,zittern::V,зурзун,калтырау
879,zittern::V,зурзун,калтырану
880,leben::V,яшамиш хьун,яшәү
881,leben::V,яшамиш хьун,гомер итү
882,geboren werden::V,хьун,туу
883,atmen::V,нефес чӏугун,сулау
884,trinken::V,хъун,эчү
885,essen::V,тӏуьн,ашау
886,schlucken::V,туькьуьнун,йоту
887,müde werden::V,галатун,ялыгу
888,müde werden::V,галатун,йөгенү
889,müde werden::V,юргъун хьун,ялыгу
890,müde werden::V,юргъун хьун,йөгенү
891,einschlafen::V,ксун,йокыга китү
892,schlafen::V,ксун,йоклау
893,aufwachen::V,ахварай аватун,уяну
894,aufstehen::V,къарагъун,тору
895,sich erholen::V,ял ягъун,ял алу
896,sich erholen::V,ял ягъун,истирахәт итү
897,krank werden::V,кефсуз хьун,чирләү
898,krank sein::V,тӏа хьун,чирләү
899,schmerzen::V,тӏа хьун,авырту
900,husten::V,уьгьуь ягъун,ютәлләү
901,genesen::V,сагъ хъхьун,савыгу
902,genesen::V,сагъ хъхьун,сәламәтләнү
903,sterben::V,кьин,үлү
904,sterben::V,кьин,дөнья кую
905,sterben::V,кьин,вафат булу
906,umkommen::V,терг хьун,үлү
907,sich bewegen::V,юзун,йөрү
908,sich rühren::V,юзун,кыймылдау
909,sich erheben::V,къарагъун,басу
910,sich setzen::V,ацукьун,утыру
911,hinfallen::V,алукьун,егылу
912,laufen::V,къекъуьн,җәяүләү
913,schreiten::V,ккамар къачун,атлау
914,spazierengehen::V,сейр авун,йөрү
915,spazierengehen::V,сейр авун,йөргенү
916,eilen::V,тади авун,ашыгу
917,sich beeilen::V,гьерекатун,ашыгу
918,sich beeilen::V,гьерекатун,кызулау
919,sausen::V,чкурун,җилдерү
920,rennen::V,катун,йөгерү
921,rennen::V,зверун,йөгерү
922,springen::V,хкадарун,сикерү
923,klettern::V,акьахун,үрмәләү
924,kriechen::V,капаралди фин,шуышу
925,kriechen::V,капаралди фин,үрмәләү
926,schwimmen::V,сирнав авун,йөзү
927,tauchen::V,кьилихъди циз вегьин,чуму
928,rudern::V,кьусуйралди лодка гьалун,ишү
929,rudern::V,цуьруьгъуьлдалди кӏватӏун,ишү
930,fahren::V,фин,бару
931,fliegen::V,лув гун,очу
932,fliegen::V,цавай фин,очу
933,gehen::V,фин,йөрү
934,weggehen::V,хъфин,китү
935,abfahren::V,фин,кузгалу
936,abfahren::V,рекье гьатун,кузгалу
937,anhalten::V,акъвазун,тукталу
938,hineingehen::V,гьахьун,инү
939,eintreten::V,гьахьун,инү
940,kommen::V,атун,килү
941,ankommen::V,атун,бару
942,zurückkommen::V,хтун,кире кайту
943,bleiben::V,амукьун,калу
944,warten::V,гуьзлемишун,көтү
945,erwarten::V,вил алаз акъвазун,көтү
946,suchen::V,къекъуьн,эзләү
947,finden::V,жугъун,табу
948,versuchen::V,алахъун,маташу
949,vorbereiten::V,гьазурун,хәзерләү
950,lieben::V,кӏан хьун,сөю
951,lieben::V,кӏан хьун,ярату
952,mögen::V,рикӏ ацукьун,өнәү
953,lachen::V,хъуьруьн,көлү
954,weinen::V,шехьун,елау
955,schimpfen::V,сеперар гун,сүгү
956,schimpfen::V,сеперар гун,сүгенү
957,schimpfen::V,экъуьгъунар авун,сүгү
958,schimpfen::V,экъуьгъунар авун,сүгенү
959,sich ärgern::V,хъел акатун,ачулану
960,sich fürchten::V,кичӏе хьун,курку
961,fürchten::V,къурхутмиш хьун,калтырау
962,fürchten::V,къурхутмиш хьун,калтырану
963,fliehen::V,катун,арка бирү
964,flüchten::V,катун,качу
965,sehen::V,акун,күрү
966,anschauen::V,вил вегьин,карау
967,ansehen::V,килигун,карау
968,ansehen::V,килигун,күзәтү
969,hören::V,ван хьун,ишетү
970,zuhören::V,яб гун,тыңлау
971,probieren::V,дад акун,тату
972,riechen::V,ни чӏугун,иснәү
973,fühlen::V,гьисс авун,тою
974,fühlen::V,гьисс авун,сизү
975,frieren::V,кьун,өшү
976,frieren::V,кьун,күшегү
977,frieren::V,мекьи хьун,өшү
978,frieren::V,мекьи хьун,күшегү
979,tun::V,авун,итү
980,können::V,хьун,алу
981,können::V,акъакьун,алу
982,wollen::V,кӏан хьун,теләү
983,anfangen::V,башламишун,керешү
984,beenden::V,куьтягьун,бетерү
985,beenden::V,куьтягьун,тәмамлау
986,aufhören::V,акъвазун,бетү
987,gelingen::V,арадал атун,уңу
988,geraten::V,акъатун,сабышу
989,öffnen::V,ахъаюн,ачу
990,schließen::V,акьалун,ябу
991,stellen::V,эцигун,кую
992,setzen::V,ацукьарун,утырту
993,legen::V,эцигун,яткыру
994,berühren::V,хкӏурун,тию
995,verbinden::V,гилигун,ялгау
996,bedecken::V,кӏевун,өрту
997,bedecken::V,кӏевун,каплау
998,bedecken::V,кӏевун,томалау
999,aufhängen::V,куьрсарун,асу
1000,anzünden::V,куькӏуьрун,кабызу
1001,aufheben::V,хкажун,күтәрү
1002,zurücklassen::V,тун,калдыру
1003,verlieren::V,квадарун,югалту
1004,fallen lassen::V,авадрун,төшерү
1005,machen::V,авун,ясау
1006,machen::V,авун,эшләү
1007,machen::V,кар авун,ясау
1008,machen::V,кар авун,эшләү
1009,herstellen::V,расун,ясау
1010,bauen::V,туькӏуьрун,кору
1011,reparieren::V,расун,төзәтү
1012,verbessern::V,хъсанрун,яхшырту
1013,ändern::V,табдил авун,үзгәртү
1014,graben::V,эгъуьнун,казу
1015,beugen::V,акӏажарун,ию
1016,beugen::V,кангур авун,ию
1017,biegen::V,патахъарун,бөгү
1018,drehen::V,алчударун,бору
1019,drehen::V,алчударун,бөтерү
1020,umdrehen::V,элкъуьрун,түнтәрү
1021,heben::V,хкажун,күтәрү
1022,hochheben::V,хкажун,күтәрү
1023,ergreifen::V,агалчна кьун,эләктерү
1024,halten::V,кьун,тоту
1025,drücken::V,чуькьуьн,кысу
1026,schieben::V,хуртӏ гун,кузгату
1027,kratzen::V,къадгъунун,тырнау
1028,lecken::V,мез гун,ялау
1029,beißen::V,кӏасун,тешләү
1030,abreißen::V,галудун,өзү
1031,abschneiden::V,атӏун,кыю
1032,abschneiden::V,атӏун,кисү
1033,stecken::V,сухун,төртү
1034,stecken::V,сухун,тыгу
1035,brechen::V,хун,сындыру
1036,brechen::V,кукӏварун,сындыру
1037,klopfen::V,тахъ-тахъ авун,шаку
1038,klopfen::V,тахъ-тахъ авун,шакылдау
1039,hauen::V,ягъун,кыйнау
1040,kleben::V,алкӏурун,ябыштыру
1041,kleben::V,кукӏурун,ябыштыру
1042,reiben::V,тӏушунун,ышку
1043,streichen::V,алтадун,ягу
1044,schleifen::V,кӏвенкӏв авун,кайрау
1045,schneiden::V,атӏун,кисү
1046,rütteln::V,къарсурун,селкетү
1047,schütteln::V,къарсурун,селкетү
1048,schwenken::V,элягъун,болгау
1049,schwenken::V,галтадун,болгау
1050,schütten::V,цун,кою
1051,füllen::V,ацӏурун,тутыру
1052,einwickeln::V,кутун,төрү
1053,einwickeln::V,элкъуьрун,төрү
1054,tragen::V,тухун,ташу
1055,schleppen::V,галчӏурун,сөйрәү
1056,schleppen::V,галчӏурун,өстерәү
1057,ziehen::V,ялун,тарту
1058,ziehen::V,чӏугун,тарту
1059,aufbewahren::V,хуьн,саклау
1060,werfen::V,гадрун,ыргыту
1061,fangen::V,кьун,тоту
1062,packen::V,кьун,эләктерү
1063,verstecken::V,кӏевун,яшерү
1064,teilen::V,паюн,бүлү
1065,schicken::V,ракъурун,җибәрү
1066,bringen::V,гъун,китерү
1067,hinzufügen::V,алава авун,өстәү
1068,bekommen::V,къачун,алу
1069,bekommen::V,жугъурун,алу
1070,erhalten::V,къачун,алу
1071,nehmen::V,къачун,алу
1072,wählen::V,хкягъун,сайлау
1073,auswählen::V,хкягъун,сайлау
1074,bewahren::V,хуьн,саклау
1075,behindern::V,манийвал авун,комачаулау
1076,verderben::V,чӏурун,бозу
1077,beschädigen::V,нукьсанвал гун,бозу
1078,zerbrechen::V,хун,вату
1079,zerreißen::V,къазунун,өзү
1080,zerreißen::V,къазунун,ерту
1081,zerstören::V,чӏурун,җимерү
1082,zerstören::V,барбатӏун,җимерү
1083,verbrennen::V,ккун,яндыру
1084,verbrennen::V,ккун,көйдерү
1085,geben::V,гун,бирү
1086,reichen::V,вугун,тапшыру
1087,reichen::V,гун,тапшыру
1088,schenken::V,пишкеш авун,бүләкләү
1089,versprechen::V,гаф гун,вәгъдә бирү
1090,wünschen::V,дуьа авун,котлау
1091,loben::V,тариф авун,мактау
1092,küssen::V,темен гун,үбү
1093,wiegen::V,эчӏягъун,тирбәтү
1094,zudecken::V,гьалдун,ябу
1095,zudecken::V,гьалдун,бөркәү
1096,wecken::V,ахварай авудун,уяту
1097,zeigen::V,къалурун,күрсәтү
1098,führen::V,тухун,йөртү
1099,lehren::V,кӏелиз тун,өйрәтү
1100,unterrichten::V,тарс гун,укыту
1101,aufziehen::V,тербия гун,асрау
1102,aufziehen::V,тербияламишун,асрау
1103,leiten::V,идара авун,җитәкләү
1104,antreiben::V,тади кутун,куалау
1105,antreiben::V,тади кутун,әйдәләү
1106,antreiben::V,тади кутун,ашыктыру
1107,einladen::V,теклиф авун,чакыру
1108,vereinigen::V,сад авун,берләштерү
1109,besuchen::V,кьилив атун,керешү
1110,treffen::V,гьалтун,очрату
1111,sich versammeln::V,алтӏушун,җыелышу
1112,spielen::V,къугъун,уйнау
1113,singen::V,лугьун,җырлау
1114,singen::V,мани лугьун,җырлау
1115,tanzen::V,кьуьл авун,бию
1116,sich trennen::V,къакъатун,аерылу
1117,sich trennen::V,къакъатун,ташлашу
1118,verlassen::V,гъил къачун,ташлау
1119,verlassen::V,гъил къачун,калдыру
1120,retten::V,къутармишун,коткару
1121,bewachen::V,хуьн,каравыллау
1122,schützen::V,хуьн,ышыклау
1123,verteidigen::V,хуьн,яклау
1124,verteidigen::V,хуьн,саклау
1125,sich schlagen::V,кукӏун,сугышу
1126,schießen::V,акъатун,ату
1127,siegen::V,гъалиб хьун,җиңү
1128,ärgern::V,хъел гъун,ачуландыру
1129,ärgern::V,хъел кутун,ачуландыру
1130,schlagen::V,ягъун,ору
1131,schlagen::V,ягъун,бәрү
1132,schlagen::V,ягъун,тукмау
1133,schlagen::V,галукьарун,ору
1134,schlagen::V,галукьарун,бәрү
1135,schlagen::V,галукьарун,тукмау
1136,treten::V,кьуьл къекъягъун,тибү
1137,treten::V,кьуьл эцягъун,тибү
1138,stechen::V,акьадарун,кадау
1139,stoßen::V,эцягъун,этү
1140,stehlen::V,чуьнуьхун,урлау
1141,stören::V,хкуьрун,комачаулау
1142,belästigen::V,хкуьрун,борчу
1143,belästigen::V,хкуьрун,билмазалау
1144,belästigen::V,азият гун,борчу
1145,belästigen::V,азият гун,билмазалау
1146,verbergen::V,далдаламишун,яшерү
1147,täuschen::V,алцурарун,алдату
1148,täuschen::V,алцуррун,алдату
1149,betrügen::V,алцурарун,хәрәмләшү
1150,betrügen::V,гьарамзадавал авун,хәрәмләшү
1151,töten::V,яна кьин,үтерү
1152,wohnen::V,дуланмиш хьун,яшәү
1153,arbeiten::V,кӏвалахун,эшләү
1154,arbeiten::V,кӏвалах авун,эшләү
1155,sammeln::V,кӏватӏун,туплау
1156,pflücken::V,атӏун,өзү
1157,jagen::V,гъуьрч авун,аулау
1158,fischen::V,гъетер кьун,балык тоту
1159,fassen::V,кьун,тоту
1160,hüten::V,чӏура хуьн,көтү
1161,treiben::V,гьалун,куалау
1162,anbinden::V,акалун,бәйләү
1163,füttern::V,ем гун,туйдыру
1164,melken::V,ацун,саву
1165,hacken::V,куьткуьнун,чабу
1166,gießen::V,яд гун,сугару
1167,reifen::V,чурун,җитешү
1168,reifen::V,агакьун,җитешү
1169,zubereiten::V,гьазурун,пешеренү
1170,kochen::V,ругун,пешерү
1171,kochen::V,ругун,кайнату
1172,backen::V,чурун,пешерү
1173,braten::V,чурун,куыру
1174,braten::V,чурун,кыздыру
1175,umrühren::V,какадарун,бутау
1176,umrühren::V,какадарун,болгату
1177,stricken::V,хурун,бәйләү
1178,nähen::V,цун,тегү
1179,färben::V,шир ягъун,ману
1180,reinigen::V,михьун,чистарту
1181,waschen::V,чуьхуьн,юу
1182,abwischen::V,гуьцӏун,сөртү
1183,spülen::V,экъуьрун,чайкау
1184,fegen::V,шуткун,себерү
1185,kehren::V,кул алтадун,себерү
1186,baden::V,эхъуьн,коену
1187,sich waschen::V,жендек чуьхуьн,юыну
1188,ausziehen::V,хутӏунун,чишенү
1189,ausziehen::V,галудун,чишенү
1190,anziehen::V,алукӏун,кию
1191,sich anziehen::V,алукӏун,киенү
1192,sich anziehen::V,парталар алукӏун,киенү
1193,kämmen::V,эвягъун,тарау
1194,schmücken::V,безетмишун,бизәү
1195,schmücken::V,безетмишун,бизәкләү
1196,schmücken::V,гуьрчегарун,бизәү
1197,schmücken::V,гуьрчегарун,бизәкләү
1198,sagen::V,лугьун,дию
1199,sagen::V,лугьун,әйтү
1200,sprechen::V,рахун,сөйләү
1201,sprechen::V,рахун,сөйләшү
1202,reden::V,рахун,сөйләү
1203,sich unterhalten::V,ихтилат авун,сөйләшү
1204,fragen::V,жузун,сорау
1205,fragen::V,жузун,сорашу
1206,bitten::V,тӏалабун,үтенү
1207,erzählen::V,ахъаюн,сөйләү
1208,mitteilen::V,хабар гун,белдерү
1209,nennen::V,тӏвар гун,дию
1210,rufen::V,эверун,дәшү
1211,prahlen::V,яцӏу гафар авун,мактану
1212,prahlen::V,яцӏу гафар авун,шапырыну
1213,übersetzen::V,таржума авун,күчерү
1214,übersetzen::V,гафладун,күчерү
1215,denken::V,фикир авун,уйлау
1216,glauben::V,агъун,инану
1217,bemerken::V,фикир гун,искәрү
1218,begreifen::V,гъавурда акьун,аңлау
1219,begreifen::V,гъавурда акьун,төшенү
1220,lernen::V,кӏелун,уку
1221,lernen::V,кӏелун,өйрәнү
1222,wissen::V,чир хьун,белү
1223,wissen::V,чирхьун,белү
1224,sich erinnern an::V,рикӏел хуьн,хәтерләү
1225,vergessen::V,рикӏелай фин,оныту
1226,vergessen::V,рикӏелай алатун,оныту
1227,messen::V,алцумун,үлчәү
1228,zählen::V,гьисабун,санау
1229,rechnen::V,гьисабун,исәпләү
1230,lesen::V,кӏелун,уку
1231,malen::V,кхьин,рәсем ясау
1232,malen::V,кхьин,сурәт ясау
1233,malen::V,кхьин,сурәтләү
1234,malen::V,шикилар чӏугун,рәсем ясау
1235,malen::V,шикилар чӏугун,сурәт ясау
1236,malen::V,шикилар чӏугун,сурәтләү
1237,zeichnen::V,чӏугун,язу-сызу
1238,zeichnen::V,чӏугун,сурәт ясау
1239,schreiben::V,кхьин,язу
1240,besitzen::V,иеси хьун,биләү
1241,kaufen::V,къачун,алу
1242,kaufen::V,маса къачун,алу
1243,verkaufen::V,гун,сату
1244,verkaufen::V,маса гун,сату
1245,bezahlen::V,къимет гун,түләү
1246,bezahlen::V,эвезда авун,түләү
1247,bezahlen::V,гьакъи агакьрун,түләү
1248,zahlen::V,къимет гун,түләү
1249,zahlen::V,эвезда авун,түләү
1250,zahlen::V,гьакъи агакьрун,түләү
1251,beherrschen::V,иеси хьун,ия булу
1252,ertragen::V,таб гун,чыдау
1253,Oberschenkel::N,,бот
1254,Strömung::N,,агыш'агым
1255,Moor::N,,торфлык
1256,Gedächtnis::N,,хәтер
1257,Ski::N,,чаңгы
1258,Platte::N,,плитә
1259,Leine::N,,тезген
1260,Geschäft::N,,эш
1261,dick[Gegenstand]::A,,калын
1262,auf einmal::ADV,,бердән
1263,zurück::ADV,,кире
1264,wieder::ADV,,янә
1265,wieder::ADV,,тагын
1266,wehen::V,,исү
1267,rauchen::V,,төтәү
1268,rauchen::V,,төтенләү
1269,schaukeln::V,,атыну
1270,rühren::V,,дулкынландыру
1271,scheinen::V,,күренү
1272,zu sehen sein::V,,күренү
1273,vernehmen::V,,ишетү
1274,wenden::V,,бору
1275,binden::V,,бәйләү
1276,lassen::V,,мәҗбүр итү
1277,erkennen::V,,тану
1278,verstehen::V,,аңлау
1279,verstehen::V,,төшенү
