,Concept_ID,is,ce
793,siebzig::NUM,sjötíu,кхузткъе итт
794,achtzig::NUM,áttatíu,дезткъа
795,neunzig::NUM,níutíu,дезткъе итт
796,hundert::NUM,hundrað,бӏе
797,tausend::NUM,þúsund,эзар
798,und::CNJ,og,a
799,oder::CNJ,eða,я
800,stehen::V,standa,латта
801,sitzen::V,sitja,хиъна ӏан
802,liegen::V,liggja,ӏилла
803,hängen::V,hanga,кхаза
804,werden::V,verða,хила
805,passieren::V,gerast,хила
806,beginnen::V,byrja,доло
807,enden::V,enda,дӏадерза
808,enden::V,lykta,дӏадерза
809,wechseln::V,skipta,хийца
810,aufgehen[Sonne]::V,koma upp,кхета
811,untergehen[Sonne]::V,ganga til viðar,чубуза
812,scheinen[Sonne]::V,skína,серло яла
813,donnern::V,þruma,къекъа
814,wehen::V,blása,хьекха
815,strömen::V,streyma,эха
816,fließen::V,fljóta,охьаэха
817,sich drehen::V,snúast,хьийза
818,schwanken::V,riða,леста
819,schwanken::V,rugga,леста
820,schwingen::V,sveiflast,лесто
821,fallen::V,falla,охьакхета
822,brennen::V,brenna,дага
823,rauchen::V,reykja,оза
824,regnen::V,rigna,догlа догlу
825,gefrieren::V,frjósa,гӏоро
826,tauen::V,þiðna,даша
827,schmelzen::V,bráðna,лала
828,trocknen::V,þorna,дакъо
829,sieden::V,sjóða,кхехка
830,faulen::V,rotna,дахкадала
831,verfaulen::V,rotna,дахкадала
832,reißen::V,rifna,хеда
833,versinken::V,sökkva,хичудаха
834,vergehen::V,líða,дlаэха
835,erscheinen::V,birtast,схьадала
836,erscheinen::V,birtast,ӏоттадала
837,verschwinden::V,hverfa,къайладала
838,sinken::V,síga,лахдала
839,abnehmen::V,lækka,
840,abnehmen::V,minnka,
841,zunehmen::V,aukast,лакхадала
842,steigen::V,stíga,хьаладала
843,wachsen::V,vaxa,кхиа
844,glänzen::V,glóa,лепа
845,glänzen::V,glampa,лепа
846,funkeln::V,leiftra,къега
847,lärmen::V,hafa hátt,гӏовгӏаян
848,läuten::V,hringja,детта
849,klingeln::V,hringja,дека
850,klirren::V,glamra,дека
851,klirren::V,skrölta,дека
852,brausen::V,ólga,хьаьдда даха
853,rauschen::V,suða,леста
854,klingen::V,hljóma,дека
855,bellen::V,gelta,лета
856,heulen::V,væla,угӏа
857,heulen::V,ýlfra,угӏа
858,blasen::V,blása,хӏуп баха
859,pfeifen::V,blístra,шок етта
860,schreien::V,æpa,мохь бетта
861,stöhnen::V,stynja,узарш дан
862,zittern::V,titra,дега
863,zittern::V,skjálfa,дега
864,leben::V,lifa,даха
865,geboren werden::V,fæðast,хила
866,atmen::V,anda,садеӏа
867,atmen::V,draga andann,садеӏа
868,trinken::V,drekka,мала
869,essen::V,borða,кхалла
870,schlucken::V,kingja,къурдбан
871,müde werden::V,þreytast,кӏаддала
872,einschlafen::V,sofna,наб кхета
873,schlafen::V,sofa,вижа
874,schlafen::V,sofa,наб ян
875,schlafen::V,sofa,дижина хила
876,aufwachen::V,vakna,самадала
877,aufstehen::V,fara á fætur,гӏатта
878,sich erholen::V,hvíla sig,садаӏа
879,krank werden::V,veikjast,цомгуш хила
880,krank werden::V,verða veikur,цомгуш хила
881,krank sein::V,vera veikur,цомгуш хила
882,schmerzen::V,kenna til,лаза
883,schmerzen::V,kenna til,ӏийжа
884,husten::V,hósta,йовхарш етта
885,genesen::V,batna,тадала
886,genesen::V,frískast,тадала
887,sterben::V,deyja,дала
888,umkommen::V,farast,хӏаллакхила
889,sich bewegen::V,bifast,лела
890,sich rühren::V,hreyfast,меттахъхьен
891,sich erheben::V,standa upp,хьалагlатта
892,sich setzen::V,setjast,хаа
893,hinfallen::V,detta,дожа
894,hinfallen::V,detta,охьакхета
895,laufen::V,labba,вада
896,laufen::V,labba,хьада
897,schreiten::V,ganga,болар дан
898,schreiten::V,ganga,ког баккха
899,spazierengehen::V,ganga sér til skemmtunar,доладала
900,eilen::V,fara hratt,сихдала
901,sich beeilen::V,flýta sér,сихдала
902,sausen::V,þjóta,
903,rennen::V,hlaupa,дада
904,springen::V,stökkva,ирхкхийсадала
905,klettern::V,klifra,тӏедийла
906,schaukeln::V,róla,техко
907,schaukeln::V,rugga,техко
908,kriechen::V,skríða,такха
909,schwimmen::V,synda,некадан
910,tauchen::V,kafa,чулелха
911,rudern::V,róa,дига лело
912,rudern::V,róa,кема лело
913,fahren::V,aka,хахка
914,fahren::V,fara,хахка
915,fliegen::V,fljúga,тӏемадала
916,gehen::V,fara,лeла
917,gehen::V,ganga,лeла
918,weggehen::V,fara burt,дӏадаха
919,weggehen::V,ganga burt,дӏадаха
920,abfahren::V,aka burt,дӏадаха
921,anhalten::V,stöðva,саца
922,hineingehen::V,ganga inn,чудала
923,eintreten::V,koma inn,чудала
924,eintreten::V,ganga inn,чудала
925,kommen::V,koma,кхача
926,kommen::V,koma,дӏакхача
927,kommen::V,koma,схьакхача
928,ankommen::V,koma til,кхача
929,ankommen::V,koma til,схьакхача
930,zurückkommen::V,koma til baka,юхада
931,bleiben::V,haldast,диса
932,bleiben::V,vera kyrr,диса
933,warten::V,bíða,хьежа
934,warten::V,bíða,cобар дан
935,erwarten::V,búast við,хьоьжуш ӏан
936,erwarten::V,eiga von á,хьоьжуш ӏан
937,suchen::V,leita,леха
938,finden::V,finna,каро
939,versuchen::V,reyna,дан хьажа
940,vorbereiten::V,undirbúa,кечъян
941,lieben::V,elska,деза
942,mögen::V,þykja gott,безамхила
943,mögen::V,falla í geð,безамхила
944,lachen::V,hlæja,дела
945,rühren::V,snerta,хьедан
946,weinen::V,gráta,делха
947,schimpfen::V,skammast,чехо
948,sich ärgern::V,sárna,оьгӏазъэха
949,sich ärgern::V,gremjast,оьгӏазъэха
950,sich fürchten::V,óttast,кхера
951,fürchten::V,óttast,кхера
952,fliehen::V,flýja,дӏадада
953,flüchten::V,strjúka,дӏадада
954,sehen::V,sjá,ган
955,anschauen::V,horfa á,хьажа
956,anschauen::V,horfa á,хьежа
957,ansehen::V,líta á,хьовса
958,hören::V,heyra,хаза
959,zuhören::V,hlusta,ладогӏа
960,probieren::V,smakka,хьажа
961,riechen::V,þefa,хьожа яха
962,fühlen::V,finna til,хаадала
963,scheinen::V,virðast,мотта
964,zu sehen sein::V,vera að sjá,гуш хила
965,vernehmen::V,heyra,бартхатта
966,vernehmen::V,greina,бартхатта
967,frieren::V,frjósa,гӏоро
968,tun::V,gera,дан
969,können::V,geta,дадала
970,wollen::V,ætla,тӏергӏа
971,wollen::V,vilja,тӏергӏа
972,anfangen::V,hefja,доло
973,beenden::V,enda,довла
974,beenden::V,ljúka,довла
975,aufhören::V,lykta,саца
976,gelingen::V,heppnast,кадала
977,geraten::V,lukkast,хила
978,öffnen::V,opna,дӏаделла
979,öffnen::V,opna,схьаделла
980,schließen::V,loka,къовла
981,schließen::V,loka,дӏачӏагӏа
982,stellen::V,láta,хlотто
983,stellen::V,setja,хlотто
984,setzen::V,láta,дийгӏа
985,setzen::V,setja,дийгӏа
986,legen::V,láta,охьадилла
987,legen::V,leggja,охьадилла
988,berühren::V,koma við,хьедан
989,verbinden::V,sameina,вовшахтаса
990,bedecken::V,hylja,тилла
991,bedecken::V,hylja,тӏетаса
992,aufhängen::V,hengja,хьалаолла
993,aufhängen::V,hengja upp,хьалаолла
994,anzünden::V,kveikja í,лато
995,aufheben::V,taka upp,айа
996,aufheben::V,lyfta upp,айа
997,zurücklassen::V,skilja eftir,дита
998,verlieren::V,týna,дайа
999,verlieren::V,glata,дайа
1000,fallen lassen::V,missa,охьадожо
1001,machen::V,búa til,дан
1002,herstellen::V,framleiða,дан
1003,bauen::V,smíða,гӏишлоян
1004,bauen::V,byggja,гӏишлоян
1005,reparieren::V,gera við,тадан
1006,verbessern::V,bæta,нисдан
1007,ändern::V,breyta,хийца
1008,graben::V,grafa,ахка
1009,beugen::V,beygja,сатто
1010,biegen::V,sveigja,сатто
1011,drehen::V,snúa,хьовзо
1012,wenden::V,snúa,
1013,wenden::V,venda,
1014,umdrehen::V,venda,хьовзo
1015,umdrehen::V,snúa við,хьовзo
1016,heben::V,hefja,айа
1017,heben::V,hefja,хьалаайа
1018,hochheben::V,lyfta upp,хьалаайа
1019,ergreifen::V,grípa,дӏалаца
1020,halten::V,rúma,латто
1021,halten::V,halda,латто
1022,drücken::V,þjá,тӏетаӏо
1023,drücken::V,þrýsta,тӏетаӏо
1024,schieben::V,ýta,татта
1025,kratzen::V,klóra,мӏараш тийса
1026,lecken::V,sleikja,мотт хьекха
1027,beißen::V,bíta,катoха
1028,abreißen::V,rífa af,схьадаккха
1029,abreißen::V,rífa frá,схьадаккха
1030,abschneiden::V,skera af,кхада
1031,abschneiden::V,klippa af,кхада
1032,binden::V,binda,дӏадехка
1033,binden::V,binda,вовшахтаса
1034,stecken::V,stinga,чудахийта
1035,brechen::V,brjóta,кагдан
1036,klopfen::V,berja,детта
1037,klopfen::V,klappa,детта
1038,hauen::V,berja,етта
1039,hauen::V,höggva,етта
1040,kleben::V,líma,тӏелато
1041,reiben::V,núa,хьекхо
1042,streichen::V,smyrja,тlехьакха
1043,schleifen::V,slípa,ирдан
1044,schneiden::V,skera,ларга
1045,schneiden::V,klippa,ларга
1046,rütteln::V,skaka,лесто
1047,schütteln::V,hrista,лесто
1048,schwenken::V,sveifla,лесто
1049,schütten::V,hella,дотта
1050,füllen::V,fylla,дуза
1051,einwickeln::V,vefja inn í,хьарчо
1052,tragen::V,bera,дахьа
1053,schleppen::V,draga,ийзо
1054,ziehen::V,toga,озо
1055,ziehen::V,draga,озо
1056,aufbewahren::V,geyma,ӏалашдан
1057,werfen::V,kasta,кхосса
1058,fangen::V,grípa,леца
1059,packen::V,þrífa í,леца
1060,verstecken::V,fela,къайладаккха
1061,teilen::V,deila,декъа
1062,schicken::V,senda,дӏадахьийта
1063,bringen::V,færa,дан
1064,bringen::V,flytja,дан
1065,hinzufügen::V,bæta við,тӏетоха
1066,bekommen::V,hljóta,даккха
1067,bekommen::V,ná,даккха
1068,erhalten::V,fá,даккха
1069,nehmen::V,taka,схьаэца
1070,wählen::V,velja,харжа
1071,auswählen::V,velja úr,харжа
1072,bewahren::V,gæta,lалашдан
1073,bewahren::V,vernda,lалашдан
1074,behindern::V,varna,новкъарло ян
1075,verderben::V,spilla,талхо
1076,beschädigen::V,skemma,дохо
1077,zerbrechen::V,brjóta,дохо
1078,zerbrechen::V,brjóta,кагдан
1079,zerreißen::V,rífa,хадо
1080,zerreißen::V,rífa sundur,хадо
1081,zerstören::V,rífa niður,дохо
1082,zerstören::V,rífa niður,кагдан
1083,verbrennen::V,brenna,даго
1084,geben::V,gefa,яла
1085,reichen::V,rétta,дӏадала
1086,reichen::V,rétta,дӏакховдо
1087,schenken::V,gefa,совгӏат дан
1088,versprechen::V,lofa,ваӏда дан
1089,versprechen::V,heita,ваӏда дан
1090,wünschen::V,óska,лаа
1091,loben::V,lofa,хасто
1092,loben::V,hrósa,хасто
1093,küssen::V,kyssa,оба яккха
1094,wiegen::V,rugga,тахка
1095,zudecken::V,þekja,тӏетаса
1096,zudecken::V,breiða yfir,тӏетаса
1097,wecken::V,vekja,самадаккха
1098,zeigen::V,sýna,гайта
1099,führen::V,leiða,дига
1100,lehren::V,kenna,ӏамо
1101,unterrichten::V,fræða,хьеха
1102,aufziehen::V,ala upp,кхио
1103,leiten::V,stjórna,урхалла дан
1104,antreiben::V,hvetja,сихдан
1105,lassen::V,láta,-йта
1106,einladen::V,bjóða heim,кхайкха
1107,vereinigen::V,sameina,цхьаьнатоха
1108,besuchen::V,heimsækja,хьажахIотта
1109,treffen::V,hitta,дуьхьалкхета
1110,sich versammeln::V,safnast saman,гулдан
1111,spielen::V,leika sér,ловза
1112,singen::V,syngja,лакха
1113,tanzen::V,dansa,хелхадала
1114,sich trennen::V,skiljast,къаста
1115,verlassen::V,yfirgefa,дита
1116,retten::V,bjarga,кӏелхьардаккха
1117,bewachen::V,gæta,ха дан
1118,bewachen::V,hafa vörð á,ха дан
1119,schützen::V,vernda,лардан
1120,verteidigen::V,verja,лардан
1121,sich schlagen::V,slást,етта
1122,sich schlagen::V,berjast,етта
1123,schießen::V,skjóta,детта
1124,siegen::V,sigra,тола
1125,ärgern::V,ergja,оьгӏаздахийта
1126,ärgern::V,skaprauna,оьгӏаздахийта
1127,schlagen::V,slá,тоха
1128,schlagen::V,lemja,тоха
1129,treten::V,sparka,мийра тоха
1130,stechen::V,stinga,ӏотта
1131,stechen::V,stinga,къовзо
1132,stoßen::V,hrinda,татта
1133,stehlen::V,stela,лачкъо
1134,stören::V,trufla,новкъарло ян
1135,belästigen::V,ónáða,сагатдан
1136,verbergen::V,leyna,къайладаккха
1137,täuschen::V,gabba,ӏexo
1138,täuschen::V,blekkja,ӏexo
1139,betrügen::V,svíkja,ледан
1140,betrügen::V,blekkja,ледан
1141,töten::V,drepa,ден
1142,wohnen::V,búa,даха
1143,arbeiten::V,vinna,къахьега
1144,sammeln::V,safna,гулдан
1145,pflücken::V,tína,даха
1146,pflücken::V,reyta,даха
1147,jagen::V,veiða,талла
1148,fischen::V,fiska,чӏерий леца
1149,fassen::V,veiða,лаца
1150,fassen::V,veiða,схьалаца
1151,hüten::V,gæta,лардан
1152,hüten::V,vakta,лардан
1153,treiben::V,reka,лахка
1154,anbinden::V,binda við,дӏадехка
1155,anbinden::V,binda fast,дӏадехка
1156,füttern::V,fóðra,хӏума яла
1157,melken::V,mjólka,оза
1158,hacken::V,höggva,
1159,gießen::V,hella,хи тоха
1160,reifen::V,þroskast,хьекъа
1161,zubereiten::V,elda,кечъян
1162,zubereiten::V,elda,кхача бан
1163,zubereiten::V,tilbúa,кечъян
1164,zubereiten::V,tilbúa,кхача бан
1165,kochen::V,sjóða,кхача бан
1166,backen::V,baka,датта
1167,braten::V,steikja,кхарза
1168,umrühren::V,hræra í,кего
1169,stricken::V,prjóna,
1170,nähen::V,sauma,тега
1171,färben::V,lita,басардан
1172,reinigen::V,hreinsa,цӏандан
1173,waschen::V,þvo,йила
1174,waschen::V,þvo,йитта
1175,waschen::V,þvo,дӏадайа
1176,abwischen::V,þerra,дӏадайа
1177,spülen::V,skola,хи кхарза
1178,spülen::V,þvo upp,хи кхарза
1179,fegen::V,sópa,нуй хьакха
1180,fegen::V,hreinsa,нуй хьакха
1181,kehren::V,sópa,нуй хьакха
1182,baden::V,baða sig,лийча
1183,sich waschen::V,þvo sér,юьхь йила
1184,ausziehen::V,fara úr,духар дӏадаккха
1185,anziehen::V,fara í,
1186,sich anziehen::V,klæðast,духа
1187,kämmen::V,greiða,ехк хьакха
1188,schmücken::V,prýða,хаздан
1189,schmücken::V,skreyta,хаздан
1190,sagen::V,segja,ала
1191,sprechen::V,tala,баха
1192,sprechen::V,tala,мотт бийца
1193,reden::V,ræða,къамел дан
1194,sich unterhalten::V,spjalla,къамел дан
1195,sich unterhalten::V,ræðast við,къамел дан
1196,fragen::V,spyrja,хатта
1197,bitten::V,biðja,деха
1198,erzählen::V,segja frá,дийца
1199,mitteilen::V,tilkynna,хаам бан
1200,nennen::V,nefna,цӏе яккха
1201,rufen::V,kalla,кхайкха
1202,prahlen::V,gorta,куралла ян
1203,prahlen::V,gorta,дозалла дан
1204,übersetzen::V,þýða,гоч дан
1205,denken::V,hugsa,ойла ян
1206,glauben::V,trúa,теша
1207,bemerken::V,taka eftir,ган
1208,erkennen::V,þekkja,довза
1209,begreifen::V,skilja,кхета
1210,verstehen::V,skilja,кхета
1211,lernen::V,læra,деша
1212,wissen::V,vita,хаа
1213,sich erinnern an::V,minnast,дагадан
1214,vergessen::V,gleyma,дицдала
1215,messen::V,mæla,дуста
1216,zählen::V,telja,дагардан
1217,rechnen::V,reikna,лара
1218,lesen::V,lesa,еша
1219,malen::V,mála,сурт дилла
1220,zeichnen::V,teikna,сурт дилла
1221,schreiben::V,skrifa,яздан
1222,besitzen::V,hafa,доладан
1223,kaufen::V,kaupa,эца
1224,verkaufen::V,selja,дохка
1225,bezahlen::V,borga,мах бала
1226,zahlen::V,borga,мах бала
1227,beherrschen::V,hafa á valdi sínu,собаре хила
1228,ertragen::V,þola,лан
1229,ertragen::V,þola,сатоха
1230,ertragen::V,þola,садетта
