,Concept_ID,el,ga
733,weiß::A,άσπρος,bán
734,rot::A,κόκκινος,dearg
735,gelb::A,κίτρινος,buí
736,blau::A,μπλε,gorm
737,blau::A,γαλανός,gorm
738,grün::A,πράσινος,glas
739,grün::A,πράσινος,uaine
740,grau::A,γκρίζος,liath
741,bunt::A,ποικιλόχρωπος,ildathach
742,bunt::A,ποικιλόχρωπος,dathannach
743,billig::A,φτηνός,saor
744,teuer::A,ακριβός,daor
745,teuer::A,ακριβός,costasach
746,wertvoll::A,πολύτιμος,luachmhar
747,blind::A,τυφλός,dall
748,blind::A,τυφλός,caoch
749,taub::A,κουφός,bodhar
750,kräftig::A,δυνατός,cumhachtach
751,stark::A,γερός,tréan
752,stark::A,γερός,láidir
753,schwach::A,αδύνατος,lag
754,schwach::A,αδύνατος,fann
755,fett::A,παχύς,ramhar
756,schlank::A,λεπτός,caol
757,schlank::A,λεπτός,seang
758,schlank::A,λυγερός,caol
759,schlank::A,λυγερός,seang
760,hübsch::A,όμορφος,álainn
761,hübsch::A,όμορφος,dathúil
762,hübsch::A,χαριτωμένος,álainn
763,hübsch::A,χαριτωμένος,dathúil
764,böse::A,κακός,olc
765,dumm::A,κουτός,dúr
766,dumm::A,κουτός,amaideach
767,dumm::A,ανόητος,dúr
768,dumm::A,ανόητος,amaideach
769,faul::A,τεμπέλης,falsa
770,faul::A,τεμπέλης,leisciúil
771,fleißig::A,εργατικός,dícheallach
772,geizig::A,τσιγγούνης,barainneach
773,geizig::A,τσιγγούνης,sprionlaithe
774,klug::A,έξυπνος,cliste
775,geschickt::A,επιδέξιος,oilte
776,geschickt::A,επιδέξιος,ealaíonta
777,lieb::A,φίλος,dil
778,lieb::A,φίλος,dílis
779,lieb::A,αγαπητός,dil
780,lieb::A,αγαπητός,dílis
781,lustig::A,εύθυμος,aerach
782,lustig::A,εύθυμος,meidhreach
783,lustig::A,χαρούμενος,aerach
784,lustig::A,χαρούμενος,meidhreach
785,sanft::A,ήπιος,bog
786,sanft::A,ήπιος,séimh
787,hungrig::A,πεινασμένος,ocrach
788,krank::A,άρρωστος,tinn
789,krank::A,άρρωστος,breoite
790,nackt::A,γυμνός,nocht
791,traurig::A,λυπημένος,brónach
792,lebendig::A,ζωντανός,beo
793,gut::A,καλός,maith
794,schlecht::A,κακός,dona
795,schlecht::A,κακός,droch-
796,richtig::A,σωστός,ceart
797,schlimm::A,άσχημος,gránna
798,schlimm::A,άσχημος,tubaisteach
799,wahr::A,αληθής,fíor
800,wahr::A,αληθινός,fíor
801,alt::A,παλιός,sean
802,neu::A,νέος,úr
803,neu::A,νέος,nua
804,neu::A,καινούργιος,úr
805,neu::A,καινούργιος,nua
806,ehemalig::A,παλιός,iar-
807,ehemalig::A,παλιός,sean-
808,alt[Lebewesen]::A,γέρος,sean
809,alt[Lebewesen]::A,γέρος,aosta
810,jung::A,νέος,óg
811,arm::A,φτωχός,bocht
812,reich::A,πλούσιος,saibhir
813,reich::A,πλούσιος,rachmasach
814,bekannt::A,γνωστός,atá eolas air
815,berühmt::A,περίφημος,cailiúil
816,berühmt::A,περίφημος,clúiteach
817,berühmt::A,ξακουσμένος,cailiúil
818,berühmt::A,ξακουσμένος,clúiteach
819,fremd::A,ξένος,coimhthíoch
820,verschieden::A,διαφορετικός,éagsúil
821,verschieden::A,διαφορετικός,difriúil
822,nah::A,κοντινός,gar
823,nah::A,κοντινός,deas
824,fern::A,μακριά,i bhfad uainn
825,fern::A,μακριά,i bhfad i gcéin
826,linker::A,αριστερός,clé
827,rechter::A,δεξιός,deas
828,anderer::A,άλλος,eile
829,erster::A,πρώτος,céad
830,zweiter::A,δεύτερος,dóú
831,zweiter::A,δεύτερος,dara
832,dritter::A,τρίτος,tríú
833,dritter::A,τρίτος,treas
834,letzter::A,τελευταίος,déanach
835,letzter::A,τελευταίος,deireanach
836,allein::ADV,μόνος,i d'aonar
837,auf einmal::ADV,εφάπαξ,ag an am céanna
838,zusammen::ADV,μαζί,le chéile
839,zusammen::ADV,μαζί,in eineacht
840,lange::ADV,πολύν καιρό,fada
841,plötzlich::ADV,έξαφνα,go tobann
842,plötzlich::ADV,έξαφνα,i dtobainne
843,sofort::ADV,αμέσως,ar an toirt
844,sofort::ADV,αμέσως,ar an bpointe
845,später::ADV,αργότερα,níos déanaí
846,jetzt::ADV,τώρα,anois
847,heute::ADV,σήμερα,inniu
848,morgen::ADV,αύριο,amárach
849,bald::ADV,σε λίγο,go luath
850,bald::ADV,σε λίγο,gan mhoill
851,bald::ADV,εντός ολίγου,go luath
852,bald::ADV,εντός ολίγου,gan mhoill
853,dann::ADV,ύστερα,ansin
854,gestern::ADV,χτες,inné
855,einst::ADV,ποτέ,tráth
856,einst::ADV,ποτέ,uair amháin
857,einst::ADV,άλλοτε,tráth
858,einst::ADV,άλλοτε,uair amháin
859,damals::ADV,τότε,ag an am
860,damals::ADV,τότε,an t-am sin
861,danach::ADV,μετά,ina dhiaidh sin
862,danach::ADV,ύστερα,ina dhiaidh sin
863,vorher::ADV,πριν,cheana
864,vorher::ADV,πριν,roimhe sin
865,vorher::ADV,προηγουμένως,cheana
866,vorher::ADV,προηγουμένως,roimhe sin
867,zuerst::ADV,πρώτα,ar dtús
868,einmal::ADV,μία φορά,uair amháin
869,manchmal::ADV,κάποτε,uaireanta
870,oft::ADV,συχνά,minic
871,oft::ADV,πολλές φορές,minic
872,immer::ADV,πάντα,i gcónaí
873,immer::ADV,πάντοτε,i gcónaí
874,niemals::ADV,ποτέ,riamh
875,hier::ADV,εδώ,anseo
876,hierhin::ADV,εδώ,anseo
877,von hier::ADV,από δω,an áit seo
878,dort::ADV,εκεί,ann
879,dort::ADV,εκεί,ansin
880,dorthin::ADV,προς τα κει,ann
881,dorthin::ADV,προς τα κει,ansin
882,geradeaus::ADV,κατευθείαν,ar aghaidh
883,vorwärts::ADV,εμπρός,
884,rückwärts::ADV,πίσω,siar
885,zurück::ADV,πίσω,ar ais
886,unten::ADV,κάτω,thíos
887,hinab::ADV,προς τα κάτω,síos
888,oben::ADV,πάνω,thuas
889,oben::ADV,επάνω,thuas
890,hinauf::ADV,προς τα πάνω,suas
891,überall::ADV,παντού,i ngach áit
892,überall::ADV,παντού,ar fud na háite
893,nicht::ADV,δεν,ní
894,nicht::ADV,δεν,cha
895,ein wenig::ADV,λιγάκι,beagán
896,kaum::ADV,μόλις,ar éigean
897,sehr::ADV,πολύ,an-
898,so::ADV,έτσι,chomh
899,so::ADV,έτσι,mar sin
900,noch::ADV,ακόμα,fós
901,noch::ADV,ακόμα,go fóill
902,nur::ADV,μόνο,amháin
903,nur::ADV,μόνο,níl ach
904,schon::ADV,ήδη,cheana
905,schon::ADV,ήδη,cheana féin
906,schon::ADV,κιόλας,cheana
907,schon::ADV,κιόλας,cheana féin
908,wieder::ADV,ξανά,arís
909,wieder::ADV,ξανά,athuair
910,vergebens::ADV,μάταια,amú
911,vergebens::ADV,μάταια,in aisce
912,vor::PRP,μπροστά σε,ar thosach
913,vor::PRP,μπροστά από,ar thosach
914,hinter::PRP,πίσω από ,laistiar de
915,hinter::PRP,πίσω από ,taobh thiar de
916,unter::PRP,υπό,faoi
917,unter::PRP,κάτω από,faoi
918,durch::PRP,διά,trí
919,durch::PRP,διά μέσου,trí
920,neben::PRP,δίπλα σε,taobh le
921,neben::PRP,δίπλα σε,in aice le
922,zwischen::PRP,μεταξύ,idir
923,zwischen::PRP,ανάμεσα σε,idir
924,wegen::PRP,για,de bharr
925,wegen::PRP,για,mar gheall ar
926,wegen::PRP,λόγω,de bharr
927,wegen::PRP,λόγω,mar gheall ar
928,dies::PRN,αυτό,seo
929,das::PRN,το,sin
930,alles::PRN,όλα,gach rud
931,ich::PRN,εγώ,mé
932,ich::PRN,εγώ,mise
933,du::PRN,σύ,tú
934,du::PRN,σύ,tusa
935,du::PRN,εσύ,tú
936,du::PRN,εσύ,tusa
937,er::PRN,αυτός,sé
938,er::PRN,αυτός,seisean
939,wir::PRN,εμείς,sinn
940,ihr::PRN,εσείς,sibh
941,ihr::PRN,εσείς,sibhse
942,sie::PRN,αυτοί,siad
943,sie::PRN,αυτοί,siadsan
944,was::FPRN,τι,cad
945,was::FPRN,τι,céard
946,wer::FPRN,ποιος,cé
947,wo::FADV,πού,cá
948,wo::FADV,πού,cén áit
949,wohin::FADV,πού,cá
950,wohin::FADV,πού,cén áit
951,wohin::FADV,για πού,cá
952,wohin::FADV,για πού,cén áit
953,wie::FADV,πώς,conas
954,wie::FADV,πώς,cén chaoi
955,warum::FADV,γιατί,cén fáth
956,warum::FADV,γιατί,cad chuige
957,wieviel::FNUM,πόσος,cá mhéad
958,eins::NUM,ένα,aon
959,zwei::NUM,δύο,dhá
960,drei::NUM,τρία,trí
961,drei::NUM,τρεις,trí
962,vier::NUM,τέσσερα,ceathair
963,vier::NUM,τέσσερις,ceathair
964,fünf::NUM,πέντε,cúig
965,sechs::NUM,έξι,sé
966,sieben::NUM,εφτά,seacht
967,acht::NUM,οχτώ,ocht
968,neun::NUM,εννιά,naoi
969,zehn::NUM,δέκα,deich
970,elf::NUM,έντεκα,aon déag
971,zwölf::NUM,δώδεκα,dó dhéag
972,zwanzig::NUM,είκοσι,fiche
973,dreißig::NUM,τριάντα,tríocha
974,vierzig::NUM,σαράντα,daichead
975,vierzig::NUM,σαράντα,ceathracha
976,fünfzig::NUM,πενήντα,caoga
977,sechzig::NUM,εξήντα,seasca
978,siebzig::NUM,εβδομήντα,seachtó
979,achtzig::NUM,ογδόντα,ochtó
980,neunzig::NUM,ενενήντα,nócha
981,hundert::NUM,εκατό,céad
982,tausend::NUM,χίλιοι,míle
983,und::CNJ,και,agus
984,oder::CNJ,ή,nó
985,stehen::V,στέκομαι,seas
986,stehen::V,είμαι όρθιος,seas
987,sitzen::V,κάθομαι,suigh
988,liegen::V,είμαι ξαπλωμένος,luigh
989,hängen::V,κρέμομαι,tá crochta
990,werden::V,γίνομαι,éirigh
991,passieren::V,συμβαίνω,tarlaigh
992,beginnen::V,αρχίζω,tosaigh
993,enden::V,τελειώνω,críochnaigh
994,wechseln::V,αλλάζω,athraigh
995,aufgehen[Sonne]::V,βγαίνω,éirigh
996,aufgehen[Sonne]::V,ανατέλλω,éirigh
997,untergehen[Sonne]::V,δύω,fuin
998,untergehen[Sonne]::V,δύω,téigh faoi
999,untergehen[Sonne]::V,βασιλεύω,fuin
1000,untergehen[Sonne]::V,βασιλεύω,téigh faoi
1001,scheinen[Sonne]::V,λάμπω,taitin
1002,scheinen[Sonne]::V,λάμπω,soilsigh
1003,donnern::V,βροντώ,tá toirneach ann
1004,wehen::V,φυσώ,séid
1005,strömen::V,ρέω,sil
1006,strömen::V,τρέχω,sil
1007,fließen::V,ρέω,rith
1008,fließen::V,ρέω,snigh
1009,sich drehen::V,γυρίζω,cas
1010,sich drehen::V,γυρίζω,imrothlaigh
1011,sich drehen::V,στρέφομαι,cas
1012,sich drehen::V,στρέφομαι,imrothlaigh
1013,schwanken::V,ταλαντεύομαι,luasc
1014,schwingen::V,αιωρούμαι,luasc
1015,schwingen::V,ταλαντεύομαι,luasc
1016,fallen::V,πέφτω,tit
1017,brennen::V,καίω,dóigh
1018,rauchen::V,καπνίζω,plúch toite
1019,regnen::V,βρέχω,báistigh
1020,regnen::V,βρέχω,tá ag cur báistí
1021,gefrieren::V,παγώνω,sioc
1022,gefrieren::V,παγώνω,reoigh
1023,tauen::V,λειώνω,leáigh
1024,tauen::V,λειώνω,coscair
1025,schmelzen::V,λειώνω,leáigh
1026,trocknen::V,στεγνώνω,triomaigh
1027,sieden::V,βράζω,fiuch
1028,sieden::V,βράζω,beirigh
1029,faulen::V,σαπίζω,lobh
1030,faulen::V,σαπίζω,dreoigh
1031,verfaulen::V,σαπίζω,lobh
1032,verfaulen::V,σαπίζω,feoigh
1033,reißen::V,σχίζω,bris
1034,versinken::V,βουλιάζω,téigh síos
1035,versinken::V,βυθίζομαι,téigh síos
1036,vergehen::V,περνώ,téigh thart
1037,erscheinen::V,εμφανίζομαι,tar
1038,verschwinden::V,χάνομαι,imigh
1039,verschwinden::V,εξαφανίζομαι,imigh
1040,sinken::V,κατεβαίνω,tit
1041,sinken::V,κατεβαίνω,ísligh
1042,abnehmen::V,μειώνομαι ,maolaigh
1043,abnehmen::V,μειώνομαι ,laghdaigh
1044,zunehmen::V,αυξάνω,méadaigh
1045,zunehmen::V,μεγαλώνω,méadaigh
1046,steigen::V,ανεβαίνω,éirigh
1047,wachsen::V,μεγαλώνω,fás
1048,glänzen::V,γυαλίζω,lonraigh
1049,funkeln::V,αστράφτω,drithligh
1050,funkeln::V,σπιθοβολώ,drithligh
1051,lärmen::V,θορυβώ,tóg callán
1052,läuten::V,χτυπώ ,buail
1053,klingeln::V,κουδουνίζω,buail
1054,klirren::V,κουδουνίζω,cling
1055,brausen::V,βουΐζω,búir
1056,rauschen::V,βουΐζω,tá ag siosarnach
1057,klingen::V,ηχώ,tá glór ag
1058,bellen::V,γαυγίζω,amhastraigh
1059,heulen::V,ουρλιάζω,glam
1060,blasen::V,φυσώ,séid
1061,pfeifen::V,σφυρίζω,lig fead
1062,schreien::V,κραυγάζω,béic
1063,schreien::V,κραυγάζω,glaoigh
1064,stöhnen::V,βογγώ,lig cnead
1065,zittern::V,τρέμω,crith
1066,zittern::V,τρέμω,creathnaigh
1067,leben::V,ζω,mair
1068,geboren werden::V,γεννιέμαι,rugadh
1069,atmen::V,αναπνέω,análaigh
1070,trinken::V,πίνω,ól
1071,essen::V,τρώω,ith
1072,schlucken::V,καταπίνω,slog
1073,müde werden::V,κουράζομαι,tuirsigh
1074,einschlafen::V,αποκοιμιέμαι,tit ina chodladh
1075,schlafen::V,κοιμάμαι,codail
1076,aufwachen::V,ξυπνώ,múscail
1077,aufstehen::V,σηκώνομαι,éirigh
1078,sich erholen::V,ξεκουράζομαι,lig scíth
1079,krank werden::V,αρρωσταίνω,éirigh tinn
1080,krank sein::V,ασθενώ,tá tinn
1081,schmerzen::V,πονώ,tá pian i
1082,husten::V,βήχω,déan casacht
1083,genesen::V,θεραπεύομαι,téarnaigh
1084,sterben::V,πεθαίνω,éag
1085,sterben::V,πεθαίνω,faigh bás
1086,umkommen::V,πεθαίνω,caill
1087,sich bewegen::V,κουνιέμαι,bog
1088,sich bewegen::V,κουνιέμαι,gluais
1089,sich rühren::V,σαλεύω,corraigh
1090,sich erheben::V,επαναστατώ,seas suas
1091,sich setzen::V,κάθομαι,suigh
1092,hinfallen::V,πέφτω κάτω,tit
1093,laufen::V,τρέχω,siúil
1094,schreiten::V,βαδίζω,siúil
1095,spazierengehen::V,κάνω βόλτα,téigh ag spaisteoireacht
1096,spazierengehen::V,πηγαίνω περίπατο,téigh ag spaisteoireacht
1097,eilen::V,σπεύδω,deifrigh
1098,eilen::V,σπεύδω,brostaigh
1099,sich beeilen::V,βιάζομαι,deifrigh
1100,sich beeilen::V,βιάζομαι,déan deifir
1101,sausen::V,τρέχω γρήγορα,luathaigh
1102,rennen::V,τρέχω,rith
1103,springen::V,πηδώ,léim
1104,klettern::V,σκαρφαλώνω,dreap
1105,schaukeln::V,κουνιέμαι,téigh ar an maide corrach
1106,kriechen::V,έρπω,snámh
1107,kriechen::V,σέρνομαι,snámh
1108,schwimmen::V,κολυμπώ,snámh
1109,tauchen::V,βουτώ,tum
1110,rudern::V,κωπηλατώ,iomair
1111,rudern::V,κωπηλατώ,rámhaigh
1112,fahren::V,πηγαίνω,tiomáin
1113,fliegen::V,πετώ,eitil
1114,gehen::V,βαδίζω,téigh
1115,gehen::V,πηγαίνω,téigh
1116,weggehen::V,φεύγω,imigh
1117,abfahren::V,ξεκινώ,imigh
1118,abfahren::V,αναχωρώ,imigh
1119,anhalten::V,σταματώ,stad
1120,hineingehen::V,μπαίνω,téigh isteach
1121,eintreten::V,μπαίνω,téigh isteach
1122,eintreten::V,εισέρχομαι,téigh isteach
1123,kommen::V,έρχομαι,tar
1124,ankommen::V,φτάνω,tar
1125,zurückkommen::V,επιστρέφω,fill
1126,bleiben::V,μένω,fan
1127,warten::V,περιμένω,fan
1128,erwarten::V,αναμένω,tá ag súil le
1129,erwarten::V,αναμένω,tá ag dréim le
1130,erwarten::V,περιμένω,tá ag súil le
1131,erwarten::V,περιμένω,tá ag dréim le
1132,suchen::V,ψάχνω,lorg
1133,finden::V,βρίσκω,faigh
1134,finden::V,βρίσκω,aimsigh
1135,versuchen::V,προσπαθώ,triail
1136,vorbereiten::V,προετοιμάζω,réitigh
1137,lieben::V,αγαπώ,gráigh
1138,mögen::V,μου αρέσει,taitin le
1139,mögen::V,μου αρέσει,is maith le
1140,lachen::V,γελώ,gáir
1141,rühren::V,συγκινώ,téigh i bhfeidhm ar
1142,weinen::V,κλαίω,goil
1143,weinen::V,κλαίω,caoin
1144,schimpfen::V,βρίζω,tá ag clamhsán
1145,sich ärgern::V,θυμώνω,tá corraithe
1146,sich fürchten::V,φοβάμαι,tá eagla ar
1147,fürchten::V,φοβάμαι,tá eagla ar
1148,fliehen::V,φεύγω,teith
1149,flüchten::V,δραπετεύω,éalaigh
1150,sehen::V,βλέπω,feic
1151,anschauen::V,κοιτάζω,dearc
1152,anschauen::V,κοιτάζω,féach ar
1153,ansehen::V,βλέπω,breathnaigh
1154,hören::V,ακούω,cluin
1155,zuhören::V,ακούω,éist
1156,probieren::V,δοκιμάζω,bliais
1157,riechen::V,μυρίζω,bolaigh
1158,riechen::V,οσφραίνομαι,bolaigh
1159,fühlen::V,αισθάνομαι,braith
1160,fühlen::V,αισθάνομαι,mothaigh
1161,scheinen::V,φαίνομαι,tá an chuma ar
1162,zu sehen sein::V,φαίνομαι,tá le feiceáil
1163,vernehmen::V,ακούω,clois
1164,vernehmen::V,μαθαίνω,clois
1165,frieren::V,κρυώνω,tá fuar
1166,tun::V,κάνω,déan
1167,können::V,ξέρω,féad
1168,können::V,ξέρω,is féidir le
1169,können::V,μπορώ,féad
1170,können::V,μπορώ,is féidir le
1171,wollen::V,θέλω,tá ag iarraidh
1172,anfangen::V,αρχίζω,tosaigh
1173,anfangen::V,αρχίζω,cuir tús le
1174,beenden::V,τελειώνω,críochnaigh
1175,beenden::V,τελειώνω,cuir deireadh le
1176,aufhören::V,παύω,stad
1177,gelingen::V,πετυχαίνω,éirigh le
1178,geraten::V,γίνομαι,tá deireadh ar
1179,öffnen::V,ανοίγω,oscail
1180,schließen::V,κλείνω,dún
1181,schließen::V,κλείνω,iaigh
1182,stellen::V,θέτω,cuir
1183,setzen::V,θέτω,cuir
1184,setzen::V,θέτω,socraigh
1185,legen::V,θέτω,cuir
1186,berühren::V,εγγίζω,teagmhaigh le
1187,verbinden::V,συνδέω,ceangail
1188,bedecken::V,σκεπάζω,clúdaigh
1189,bedecken::V,σκεπάζω,cumhdaigh
1190,aufhängen::V,κρεμώ,croch
1191,anzünden::V,ανάβω,las
1192,anzünden::V,ανάβω,adhain
1193,aufheben::V,σηκώνω,tóg
1194,aufheben::V,σηκώνω,ardaigh
1195,zurücklassen::V,εγκαταλείπω,fág
1196,verlieren::V,χάνω,caill
1197,fallen lassen::V,αφήνω να πέσει,lig uait
1198,fallen lassen::V,αφήνω να πέσει,caith uait
1199,machen::V,κάνω,déan
1200,machen::V,κάνω,réitigh
1201,machen::V,φτιάχνω,déan
1202,machen::V,φτιάχνω,réitigh
1203,herstellen::V,κατασκευάζω,táirg
1204,bauen::V,χτίζω,tóg
1205,bauen::V,οικοδομώ,tóg
1206,reparieren::V,επισκευάζω,deisigh
1207,reparieren::V,επιδιορθώνω,deisigh
1208,verbessern::V,βελτιώνω,feabhsaigh
1209,verbessern::V,καλυτερεύω,feabhsaigh
1210,ändern::V,αλλάζω,athraigh
1211,graben::V,σκάβω,tochail
1212,beugen::V,λυγίζω,crom
1213,biegen::V,κάμπτω,lúb
1214,drehen::V,στρέφω,cas
1215,wenden::V,γυρίζω,tiontaigh
1216,umdrehen::V,γυρίζω,iompaigh
1217,umdrehen::V,γυρίζω,tiontaigh
1218,heben::V,υψώνω,ardaigh
1219,heben::V,σηκώνω,ardaigh
1220,hochheben::V,υψώνω,tóg
1221,hochheben::V,σηκώνω,tóg
1222,ergreifen::V,πιάνω,beir ar
1223,ergreifen::V,αρπάζω,beir ar
1224,halten::V,βαστώ,coimeád
1225,halten::V,βαστώ,coinnigh
1226,drücken::V,πιέζω,brúigh
1227,schieben::V,σπρώχνω,brúigh
1228,kratzen::V,γρατσουνίζω,scríob
1229,lecken::V,γλείφω,ligh
1230,lecken::V,γλείφω,leadhb
1231,beißen::V,δαγκάνω,bain greim as
1232,abreißen::V,κόβω,stróic
1233,abreißen::V,κόβω,tarraing
1234,abreißen::V,σχίζω,stróic
1235,abreißen::V,σχίζω,tarraing
1236,abschneiden::V,αποκόπτω,scoith
1237,binden::V,δένω,ceangail
1238,stecken::V,χώνω,sáigh
1239,brechen::V,σπάζω,bris
1240,klopfen::V,χτυπώ,cnag
1241,klopfen::V,τινάζω,cnag
1242,hauen::V,χτυπώ,buail
1243,kleben::V,κολλώ,gliúáil
1244,reiben::V,τρίβω,cuimil
1245,streichen::V,αλείφω,leath
1246,schleifen::V,ακονίζω,líomh
1247,schneiden::V,κόβω,gearr
1248,rütteln::V,σείω,croith
1249,rütteln::V,τινάζω,croith
1250,schütteln::V,σείω,croith
1251,schütteln::V,κουνώ,croith
1252,schwenken::V,κουνώ,luasc
1253,schütten::V,χύνω,doirt
1254,füllen::V,γεμίζω,líon
1255,einwickeln::V,τυλίγω,cuach
1256,einwickeln::V,τυλίγω,clúdaigh
1257,tragen::V,φέρνω,iompair
1258,schleppen::V,κουβαλώ,tarraing
1259,ziehen::V,τραβώ,tarraing
1260,aufbewahren::V,φυλάω,coinnigh
1261,werfen::V,ρίχνω,caith
1262,fangen::V,πιάνω,ceap
1263,packen::V,τσακώνω,beir ar
1264,verstecken::V,κρύβω,folaigh
1265,verstecken::V,κρύβω,cuir i bhfolach
1266,teilen::V,μερίζω,roinn
1267,schicken::V,στέλνω,seol
1268,bringen::V,φέρνω,beir
1269,bringen::V,φέρνω,tabhair
1270,hinzufügen::V,προσθέτω,cuir le
1271,bekommen::V,προσκομίζω,faigh
1272,erhalten::V,παίρνω,faigh
1273,erhalten::V,λαμβάνω,faigh
1274,nehmen::V,πιάνω,tóg
1275,nehmen::V,πιάνω,glac
1276,nehmen::V,παίρνω,tóg
1277,nehmen::V,παίρνω,glac
1278,wählen::V,εκλέγω,pioc
1279,wählen::V,εκλέγω,roghnaigh
1280,auswählen::V,διαλέγω,roghnaigh
1281,bewahren::V,διατηρώ,caomhnaigh
1282,behindern::V,εμποδίζω,cuir bac ar
1283,verderben::V,χαλώ,mill
1284,beschädigen::V,ζημιώνω,loit
1285,beschädigen::V,ζημιώνω,déan damáiste do
1286,zerbrechen::V,σπάζω,bris
1287,zerreißen::V,σχίζω,stiall
1288,zerstören::V,καταστρέφω,mill
1289,zerstören::V,καταστρέφω,scrios
1290,verbrennen::V,καίω,las
1291,verbrennen::V,καίω,dóigh
1292,geben::V,δίνω,tabhair
1293,reichen::V,δίνω,sín
1294,reichen::V,δίνω,cuir
1295,schenken::V,χαρίζω,bronn
1296,schenken::V,χαρίζω,tabhair
1297,versprechen::V,υπόσχομαι,geall
1298,wünschen::V,εύχομαι,guigh
1299,loben::V,επαινώ,mol
1300,küssen::V,φιλώ,póg
1301,wiegen::V,κουνώ,bog
1302,wiegen::V,κουνώ,luasc
1303,wiegen::V,νανουρίζω,bog
1304,wiegen::V,νανουρίζω,luasc
1305,zudecken::V,σκεπάζω,clúdaigh
1306,wecken::V,ξυπνώ,dúisigh
1307,zeigen::V,δείχνω,taispeáin
1308,führen::V,οδηγώ,treoraigh
1309,lehren::V,διδάσκω,múin
1310,lehren::V,διδάσκω,teagasc
1311,unterrichten::V,διδάσκω,múin
1312,unterrichten::V,διδάσκω,teagasc
1313,aufziehen::V,ανατρέφω,tóg
1314,leiten::V,ηγούμαι,tá i gceannas ar
1315,leiten::V,διευθύνω,tá i gceannas ar
1316,antreiben::V,σπρώχνω,gríosaigh
1317,antreiben::V,παρακινώ,gríosaigh
1318,lassen::V,αφήνω,cuir ag
1319,einladen::V,προσκαλώ,cuir cuireadh ar
1320,vereinigen::V,ενώνω,aontaigh
1321,besuchen::V,επισκέπτομαι,tabhair cuairt ar
1322,treffen::V,συναντώ,cas ar
1323,treffen::V,συναντώ,buail le
1324,sich versammeln::V,μαζεύομαι,bailigh
1325,sich versammeln::V,μαζεύομαι,cruinnigh
1326,spielen::V,παίζω,imir
1327,spielen::V,παίζω,tá ag spraoi
1328,singen::V,τραγουδώ,can
1329,tanzen::V,χορεύω,rinc
1330,tanzen::V,χορεύω,damhsaigh
1331,sich trennen::V,αποχωρίζομαι,scar
1332,verlassen::V,εγκαταλείπω,fág
1333,retten::V,σώζω,tarrtháil
1334,bewachen::V,φρουρώ,cosain
1335,bewachen::V,φρουρώ,gardáil
1336,schützen::V,προστατεύω,cosain
1337,verteidigen::V,υπερασπίζω,cosain
1338,sich schlagen::V,χτυπιέμαι,tá ag bruíon
1339,schießen::V,πυροβολώ,caith
1340,schießen::V,πυροβολώ,scaoil
1341,siegen::V,νικώ,bain
1342,siegen::V,νικώ,buaigh
1343,ärgern::V,τσαντίζω,cuir isteach ar
1344,schlagen::V,χτυπώ,buail
1345,treten::V,κλοτσώ,ciceáil
1346,stechen::V,τρυπώ,sáigh
1347,stoßen::V,ωθώ,brúigh
1348,stoßen::V,ωθώ,soncáil
1349,stoßen::V,σπρώχνω,brúigh
1350,stoßen::V,σπρώχνω,soncáil
1351,stehlen::V,κλέβω,goid
1352,stören::V,διαταράσσω,cuir isteach ar
1353,belästigen::V,ενοχλώ,cuir as do
1354,verbergen::V,κρύβω,ceil
1355,täuschen::V,παραπλανώ,cuir dallamullóg ar
1356,betrügen::V,απατώ,déan calaois ar
1357,töten::V,σκοτώνω,maraigh
1358,töten::V,θανατώνω,maraigh
1359,wohnen::V,μένω,cuir faoi
1360,wohnen::V,μένω,tá ina chónaí
1361,wohnen::V,κατοικώ,cuir faoi
1362,wohnen::V,κατοικώ,tá ina chónaí
1363,arbeiten::V,δουλεύω,oibrigh
1364,arbeiten::V,εργάζομαι,oibrigh
1365,sammeln::V,μαζεύω,bailigh
1366,sammeln::V,μαζεύω,cruinnigh
1367,sammeln::V,συλλέγω,bailigh
1368,sammeln::V,συλλέγω,cruinnigh
1369,pflücken::V,κόβω,pioc
1370,jagen::V,κυνηγώ,seilg
1371,fischen::V,ψαρεύω,iasc
1372,fassen::V,πιάνω,beir ar
1373,hüten::V,φυλάγω,aoirigh
1374,hüten::V,προσέχω,aoirigh
1375,treiben::V,οδηγώ,seol
1376,treiben::V,οδηγώ,tiomáin
1377,anbinden::V,δένω,ceangail
1378,füttern::V,ταΐζω,cothaigh
1379,füttern::V,ταΐζω,beathaigh
1380,melken::V,αρμέγω,bligh
1381,melken::V,αρμέγω,crúigh
1382,hacken::V,κόβω,gearr
1383,gießen::V,ποτίζω,uiscigh
1384,reifen::V,ωριμάζω,aibigh
1385,zubereiten::V,ετοιμάζω,cócaráil
1386,kochen::V,βράζω,bruith
1387,kochen::V,βράζω,beirigh
1388,backen::V,ψήνω,bácáil
1389,braten::V,τηγανίζω,róst
1390,braten::V,τηγανίζω,frioch
1391,umrühren::V,ανακατεύω,measc
1392,stricken::V,πλέκω,cniotáil
1393,nähen::V,ράβω,fuaigh
1394,färben::V,βάφω,dathaigh
1395,färben::V,χρωματίζω,dathaigh
1396,reinigen::V,καθαρίζω,glan
1397,waschen::V,πλένω,nigh
1398,abwischen::V,σφουγγίζω,glan
1399,spülen::V,ξεπλένω,sruthlaigh
1400,fegen::V,σκουπίζω,scuab
