,Concept_ID,it,fi
822,berühmt::A,famoso,kuuluisa
823,berühmt::A,cèlebre,kuuluisa
824,fremd::A,estràneo,vieras
825,fremd::A,straniero,vieras
826,verschieden::A,diverso,eri
827,verschieden::A,diverso,erilainen
828,verschieden::A,differente,eri
829,verschieden::A,differente,erilainen
830,nah::A,vicino,läheinen
831,nah::A,propinquo,läheinen
832,fern::A,lontano,etäinen
833,linker::A,sinistro,vasen
834,rechter::A,destro,oikea
835,anderer::A,altro,muu
836,anderer::A,altro,toinen
837,erster::A,primo,ensimmäinen
838,zweiter::A,secondo,toinen
839,dritter::A,terzo,kolmas
840,letzter::A,ùltimo,viimeinen
841,allein::ADV,solo,yksin
842,allein::ADV,da solo,yksin
843,auf einmal::ADV,insieme,yhdellä kertaa
844,zusammen::ADV,insieme,yhdessä
845,lange::ADV,a lungo,kauan
846,lange::ADV,a lungo,pitkään
847,plötzlich::ADV,all'improvviso,äkkiä
848,sofort::ADV,sùbito,heti
849,sofort::ADV,all'istante,heti
850,später::ADV,più tardi,myöhemmin
851,jetzt::ADV,ora,nyt
852,jetzt::ADV,adesso,nyt
853,heute::ADV,oggi,tänään
854,morgen::ADV,domani,huomenna
855,bald::ADV,presto,pian
856,bald::ADV,tra poco,pian
857,dann::ADV,allora,sitten
858,gestern::ADV,ieri,eilen
859,einst::ADV,prima,aikanaan
860,einst::ADV,un tempo,aikanaan
861,damals::ADV,allora,silloin
862,damals::ADV,allora,siihen aikaan
863,danach::ADV,poi,sen jälkeen
864,danach::ADV,dopo,sen jälkeen
865,vorher::ADV,prima,ennen
866,zuerst::ADV,prima,ensin
867,zuerst::ADV,prima,ensiksi
868,zuerst::ADV,dapprima,ensin
869,zuerst::ADV,dapprima,ensiksi
870,einmal::ADV,una volta,kerran
871,manchmal::ADV,talvolta,joskus
872,manchmal::ADV,qualche volta,joskus
873,oft::ADV,spesso,usein
874,immer::ADV,sempre,aina
875,niemals::ADV,non mai,ei koskaan
876,hier::ADV,qua,tässä
877,hier::ADV,qua,täällä
878,hierhin::ADV,qua,tähän
879,von hier::ADV,ne,tästä
880,von hier::ADV,ne,täältä
881,von hier::ADV,da qui,tästä
882,von hier::ADV,da qui,täältä
883,dort::ADV,lì,siinä
884,dort::ADV,lì,siellä
885,dorthin::ADV,là,sinne
886,dorthin::ADV,là,tuonne
887,geradeaus::ADV,diritto,suoraan
888,vorwärts::ADV,avanti,eteenpäin
889,rückwärts::ADV,all'indietro,taaksepäin
890,zurück::ADV,di indietro,takaisin
891,unten::ADV,giù,alhaalla
892,unten::ADV,sotto,alhaalla
893,hinab::ADV,giù,alas
894,hinab::ADV,in giù,alas
895,oben::ADV,su,ylhäällä
896,oben::ADV,sopra,ylhäällä
897,hinauf::ADV,in sù,ylös
898,hinauf::ADV,in alto,ylös
899,überall::ADV,dappertutto,kaikkialla
900,nicht::ADV,non,ei
901,ein wenig::ADV,un po',vähän
902,ein wenig::ADV,un poco,vähän
903,kaum::ADV,a appena,tuskin
904,sehr::ADV,molto,kovin
905,sehr::ADV,molto,oikein
906,so::ADV,così,näin
907,so::ADV,tanto,näin
908,noch::ADV,ancora,vielä
909,nur::ADV,solo,vain
910,nur::ADV,solo,ainoastaan
911,nur::ADV,soltanto,vain
912,nur::ADV,soltanto,ainoastaan
913,schon::ADV,già,jo
914,wieder::ADV,di nuovo,taas
915,wieder::ADV,di nuovo,jälleen
916,vergebens::ADV,invano,turhaan
917,vor::PRP,davanti a,edessä
918,hinter::PRP,dietro,takana
919,unter::PRP,sotto,alla
920,durch::PRP,per,läpi
921,durch::PRP,per,kautta
922,durch::PRP,attraverso,läpi
923,durch::PRP,attraverso,kautta
924,neben::PRP,a accanto a,vieressä
925,zwischen::PRP,fra,välillä
926,wegen::PRP,a causa di,takia
927,wegen::PRP,a causa di,vuoksi
928,dies::PRN,ciò,tämä
929,dies::PRN,questo,tämä
930,das::PRN,ciò,se
931,das::PRN,quello,se
932,alles::PRN,tutto,kaikki
933,ich::PRN,ìo,minä
934,du::PRN,tu,sinä
935,er::PRN,lui,hän
936,er::PRN,egli,hän
937,wir::PRN,noi,me
938,ihr::PRN,voi,te
939,sie::PRN,loro,he
940,was::FPRN,che,mikä
941,was::FPRN,che cosa,mikä
942,wer::FPRN,chi,ken
943,wer::FPRN,chi,kuka
944,wo::FADV,dove,missä
945,wohin::FADV,dove,mihin
946,wie::FADV,come,miten
947,wie::FADV,come,kuinka
948,warum::FADV,perche,miksi
949,wieviel::FNUM,quanto,paljonko
950,wieviel::FNUM,quanto,kuinka paljon
951,eins::NUM,uno,yksi
952,zwei::NUM,due,kaksi
953,drei::NUM,tre,kolme
954,vier::NUM,quattro,neljä
955,fünf::NUM,cinque,viisi
956,sechs::NUM,sei,kuusi
957,sieben::NUM,sette,seitsemän
958,acht::NUM,otto,kahdeksan
959,neun::NUM,nove,yhdeksän
960,zehn::NUM,dieci,kymmenen
961,elf::NUM,ùndici,yksitoista
962,zwölf::NUM,dodici,kaksitoista
963,zwanzig::NUM,venti,kaksikymmentä
964,dreißig::NUM,trenta,kolmekymmentä
965,vierzig::NUM,quaranta,neljäkymmentä
966,fünfzig::NUM,cinquanta,viisikymmentä
967,sechzig::NUM,sessanta,kuusikymmentä
968,siebzig::NUM,settanta,seitsemänkymmentä
969,achtzig::NUM,ottanta,kahdeksankymmentä
970,neunzig::NUM,novanta,yhdeksänkymmentä
971,hundert::NUM,cento,sata
972,tausend::NUM,mille,tuhat
973,und::CNJ,e,ja
974,oder::CNJ,o,tai
975,stehen::V,stare in piedi,seisoa
976,sitzen::V,sedere,istua
977,sitzen::V,stare seduto,istua
978,liegen::V,giacere,maata
979,hängen::V,pèndere,riippua
980,hängen::V,èssere appeso,riippua
981,werden::V,farsi,tulla
982,werden::V,farsi,joutua
983,werden::V,diventare,tulla
984,werden::V,diventare,joutua
985,passieren::V,succèdere,sattua
986,passieren::V,succèdere,tapahtua
987,beginnen::V,cominciare,alkaa
988,enden::V,finire,loppua
989,enden::V,finire,päättyä
990,enden::V,terminare,loppua
991,enden::V,terminare,päättyä
992,wechseln::V,variare,vaihtua
993,wechseln::V,variare,vaihdella
994,wechseln::V,cambiare,vaihtua
995,wechseln::V,cambiare,vaihdella
996,aufgehen[Sonne]::V,sòrgere,nousta
997,aufgehen[Sonne]::V,spuntare,nousta
998,untergehen[Sonne]::V,tramontare,laskea
999,scheinen[Sonne]::V,splèndere,paistaa
1000,donnern::V,tonare,jyristä
1001,wehen::V,soffiare,tuulla
1002,wehen::V,soffiare,puhaltaa
1003,strömen::V,fluire,virrata
1004,fließen::V,fluire,valua
1005,fließen::V,fluire,juosta
1006,fließen::V,scorrere,valua
1007,fließen::V,scorrere,juosta
1008,sich drehen::V,girarsi,pyöriä
1009,schwanken::V,oscillare,horjua
1010,schwanken::V,barcollare,horjua
1011,schwingen::V,vibrare,heilua
1012,schwingen::V,vibrare,värähdellä
1013,schwingen::V,oscillare,heilua
1014,schwingen::V,oscillare,värähdellä
1015,fallen::V,cadere,pudota
1016,fallen::V,cadere,langeta
1017,brennen::V,àrdere,palaa
1018,brennen::V,bruciare,palaa
1019,rauchen::V,fumare,savuta
1020,regnen::V,piòvere,sataa
1021,gefrieren::V,gelarsi,jäätyä
1022,gefrieren::V,congelarsi,jäätyä
1023,tauen::V,sciògliersi,sulaa
1024,schmelzen::V,fòndere,sulaa
1025,schmelzen::V,sciògliersi,sulaa
1026,trocknen::V,asciugarsi,kuivua
1027,sieden::V,bollire,kiehua
1028,faulen::V,marcire,mädätä
1029,verfaulen::V,imputridire,mädätä
1030,verfaulen::V,imputridire,mädäntyä
1031,reißen::V,strapparsi,revetä
1032,versinken::V,affondare,upota
1033,versinken::V,affondare,vajota
1034,vergehen::V,passare,kulua
1035,erscheinen::V,apparire,ilmestyä
1036,erscheinen::V,comparire,ilmestyä
1037,verschwinden::V,sparire,kadota
1038,verschwinden::V,scomparire,kadota
1039,sinken::V,calare,vajota
1040,sinken::V,scendere,vajota
1041,abnehmen::V,diminuire,vähetä
1042,zunehmen::V,aumentare,kasvaa
1043,zunehmen::V,aumentare,lisääntyä
1044,steigen::V,salire,nousta
1045,steigen::V,montare,nousta
1046,wachsen::V,crescere,kasvaa
1047,glänzen::V,splèndere,kiiltää
1048,funkeln::V,brillare,kipinöidä
1049,funkeln::V,scintillare,kipinöidä
1050,lärmen::V,strepitare,meluta
1051,lärmen::V,fare chiasso,meluta
1052,läuten::V,suonare,soida
1053,klingeln::V,suonare,soida
1054,klirren::V,tintinnare,kalista
1055,brausen::V,rombare,kohista
1056,brausen::V,rumoreggiare,kohista
1057,rauschen::V,frusciare,kohista
1058,klingen::V,suonare,soida
1059,bellen::V,latrare,haukkua
1060,bellen::V,abbaiare,haukkua
1061,heulen::V,urlare,ulvoa
1062,heulen::V,ululare,ulvoa
1063,blasen::V,soffiare,puhaltaa
1064,pfeifen::V,fischiare,viheltää
1065,schreien::V,gridare,kirkua
1066,stöhnen::V,gèmere,voihkia
1067,zittern::V,tremare,vapista
1068,leben::V,vìvere,elää
1069,geboren werden::V,nàscere,syntyä
1070,atmen::V,respirare,hengittää
1071,trinken::V,bere,juoda
1072,essen::V,mangiare,syödä
1073,schlucken::V,inghiottire,niellä
1074,müde werden::V,stancarsi,uupua
1075,einschlafen::V,addormentarsi,uinahtaa
1076,schlafen::V,dormire,maata
1077,schlafen::V,dormire,nukkua
1078,aufwachen::V,svegliarsi,herätä
1079,aufstehen::V,levarsi,nousta
1080,aufstehen::V,levarsi,nousta ylös
1081,sich erholen::V,riposarsi,levätä
1082,krank werden::V,ammalarsi,sairastua
1083,krank sein::V,èssere malato,potea
1084,krank sein::V,èssere malato,sairastaa
1085,schmerzen::V,dolere,särkeä
1086,schmerzen::V,dolere,kivistää
1087,husten::V,tossire,yskiä
1088,genesen::V,guarire,toipua
1089,sterben::V,morire,kuolla
1090,umkommen::V,perire,saada surmansa
1091,umkommen::V,perire,kuolla
1092,sich bewegen::V,agitarsi,liikkua
1093,sich rühren::V,muòversi,liikahtaa
1094,sich erheben::V,alzarsi,nousta
1095,sich setzen::V,sedersi,istuutua
1096,hinfallen::V,cadere,kaatua
1097,laufen::V,camminare,kävellä
1098,laufen::V,andare a piedi,kävellä
1099,schreiten::V,andare,astua
1100,schreiten::V,andare,astella
1101,schreiten::V,procedere,astua
1102,schreiten::V,procedere,astella
1103,spazierengehen::V,passeggiare,kävellä
1104,spazierengehen::V,andare a passeggio,kävellä
1105,eilen::V,andare in fretta,kiirehtiä
1106,sich beeilen::V,affrettarsi,kiirehtiä
1107,sich beeilen::V,affrettarsi,olla kiireissään
1108,sausen::V,volare,rynnätä
1109,sausen::V,volare,viilettää
1110,sausen::V,correre,rynnätä
1111,sausen::V,correre,viilettää
1112,rennen::V,correre,juosta
1113,springen::V,saltare,hypätä
1114,klettern::V,arrampicarsi,kiivetä
1115,schaukeln::V,fare l'altalena,kiikkua
1116,kriechen::V,strisciare,ryömiä
1117,schwimmen::V,nuotare,uida
1118,tauchen::V,tuffarsi,sukeltaa
1119,tauchen::V,immèrgersi,sukeltaa
1120,rudern::V,remare,soutaa
1121,fahren::V,andare,ajaa
1122,fahren::V,andare,kulkea
1123,fahren::V,viaggiare,ajaa
1124,fahren::V,viaggiare,kulkea
1125,fliegen::V,volare,lentää
1126,gehen::V,andare,käydä
1127,weggehen::V,andàrsene,lähteä
1128,weggehen::V,andàrsene,poistua
1129,weggehen::V,andare via,lähteä
1130,weggehen::V,andare via,poistua
1131,abfahren::V,partire,lähteä
1132,anhalten::V,fermarsi,pysähtyä
1133,anhalten::V,fermarsi,seisahtua
1134,hineingehen::V,entrare,mennä sisään
1135,eintreten::V,entrare,astua sisään
1136,kommen::V,venire,tulla
1137,ankommen::V,arrivare,saapua
1138,zurückkommen::V,ritornare,palata
1139,bleiben::V,restare,jäädä
1140,bleiben::V,restare,viipyä
1141,bleiben::V,rimanere,jäädä
1142,bleiben::V,rimanere,viipyä
1143,warten::V,aspettare,odottaa
1144,erwarten::V,attèndere,odottaa
1145,suchen::V,cercare,etsiä
1146,finden::V,trovare,löytää
1147,versuchen::V,tentare,yrittää
1148,vorbereiten::V,preparare,valmistaa
1149,lieben::V,amare,pitää
1150,lieben::V,amare,rakastaa
1151,mögen::V,piacere a,pitää
1152,mögen::V,piacere a,tykätä
1153,mögen::V,volere bene a,pitää
1154,mögen::V,volere bene a,tykätä
1155,lachen::V,rìdere,nauraa
1156,rühren::V,commuòvere,liikuttaa
1157,weinen::V,piàngere,itkeä
1158,schimpfen::V,imprecare,haukkua
1159,sich ärgern::V,stizzirsi,suuttua
1160,sich ärgern::V,arrabbiarsi,suuttua
1161,sich fürchten::V,avere paura,pelätä
1162,fürchten::V,temere,pelätä
1163,fliehen::V,fuggire,paeta
1164,flüchten::V,sfuggire,paeta
1165,sehen::V,vedere,nähdä
1166,anschauen::V,guardare,katsoa
1167,ansehen::V,guardare,katsoa
1168,hören::V,udire,kuulla
1169,hören::V,sentire,kuulla
1170,zuhören::V,ascoltare,kuunnella
1171,probieren::V,degustare,maistaa
1172,probieren::V,assaggiare,maistaa
1173,riechen::V,sentire,haistaa
1174,fühlen::V,sentire,tuntea
1175,scheinen::V,parere,tuntua
1176,scheinen::V,sembrare,tuntua
1177,zu sehen sein::V,vedersi,näkyä
1178,vernehmen::V,sentire,kuulla
1179,vernehmen::V,percepire,kuulla
1180,frieren::V,aver freddo,palella
1181,tun::V,fare,tehdä
1182,können::V,sapere,osata
1183,wollen::V,volere,tahtoa
1184,anfangen::V,iniziare,ruveta
1185,anfangen::V,iniziare,aloittaa
1186,anfangen::V,cominciare,ruveta
1187,anfangen::V,cominciare,aloittaa
1188,beenden::V,finire,lopettaa
1189,beenden::V,terminare,lopettaa
1190,aufhören::V,finire,loppua
1191,aufhören::V,cessare,loppua
1192,gelingen::V,riuscire,onnistua
1193,geraten::V,stare,sujua
1194,geraten::V,stare,joutua
1195,öffnen::V,aprire,avata
1196,öffnen::V,aprire,aukaista
1197,schließen::V,chiùdere,sulkea
1198,stellen::V,porre,panna
1199,stellen::V,porre,asettaa
1200,stellen::V,mettere,panna
1201,stellen::V,mettere,asettaa
1202,setzen::V,porre,panna
1203,setzen::V,porre,istuttaa
1204,setzen::V,mettere,panna
1205,setzen::V,mettere,istuttaa
1206,legen::V,posare,panna
1207,legen::V,posare,asettaa
1208,legen::V,mettere,panna
1209,legen::V,mettere,asettaa
1210,berühren::V,toccare,koskea
1211,berühren::V,toccare,koskettaa
1212,verbinden::V,unire,liittää
1213,verbinden::V,unire,yhdistää
1214,verbinden::V,congiùngere,liittää
1215,verbinden::V,congiùngere,yhdistää
1216,bedecken::V,coprire,kattaa
1217,bedecken::V,coprire,peittää
1218,bedecken::V,ricoprire,kattaa
1219,bedecken::V,ricoprire,peittää
1220,aufhängen::V,attaccare,ripustaa
1221,anzünden::V,accèndere,sytyttää
1222,anzünden::V,incendiare,sytyttää
1223,aufheben::V,raccògliere,ylös nostaa
1224,aufheben::V,raccògliere,nostaa
1225,zurücklassen::V,lasciare,jättää
1226,zurücklassen::V,lasciare indietro,jättää
1227,verlieren::V,pèrdere,kadottaa
1228,fallen lassen::V,lasciare cadere,pudottaa
1229,machen::V,fare,tehdä
1230,herstellen::V,produrre,tuottaa
1231,herstellen::V,produrre,valmistaa
1232,herstellen::V,fabbricare,tuottaa
1233,herstellen::V,fabbricare,valmistaa
1234,bauen::V,costruire,rakentaa
1235,reparieren::V,riparare,korjata
1236,verbessern::V,migliorare,parantaa
1237,ändern::V,mutare,muuttaa
1238,ändern::V,cambiare,muuttaa
1239,graben::V,scavare,kaivaa
1240,beugen::V,chinare,taivuttaa
1241,beugen::V,flettere,taivuttaa
1242,biegen::V,tòrcere,taivuttaa
1243,drehen::V,girare,kääntää
1244,wenden::V,girare,kääntää
1245,wenden::V,voltare,kääntää
1246,umdrehen::V,rivoltare,kääntää
1247,heben::V,levare,nostaa
1248,heben::V,levare,kohottaa
1249,hochheben::V,levare,nostaa
1250,hochheben::V,sollevare,nostaa
1251,ergreifen::V,afferrare,tarttua
1252,halten::V,tenere,pitää
1253,drücken::V,premere,painaa
1254,drücken::V,premere,puristaa
1255,schieben::V,spìngere,työntää
1256,kratzen::V,grattare,raapia
1257,kratzen::V,graffiare,raapia
1258,lecken::V,leccare,nuolla
1259,beißen::V,mòrdere,purra
1260,abreißen::V,staccarsi,repiä
1261,abreißen::V,strapparsi,repiä
1262,abschneiden::V,tagliare,leikata poikki
1263,abschneiden::V,tagliare,leikata
1264,binden::V,legare,sitoa
1265,binden::V,bendare,sitoa
1266,stecken::V,ficcare,pistää
1267,brechen::V,rompere,murtaa
1268,klopfen::V,bàttere,koputtaa
1269,klopfen::V,bàttere,kolkuttaa
1270,hauen::V,picchiare,lyödä
1271,kleben::V,incollare,liimata
1272,reiben::V,fregare,hieroa
1273,reiben::V,fregare,hangata
1274,streichen::V,spalmare,sivellä
1275,schleifen::V,arrotare,hioa
1276,schneiden::V,tagliare,leikata
1277,rütteln::V,scuòtere,ravistaa
1278,schütteln::V,agitare,pudistaa
1279,schütteln::V,scuòtere,pudistaa
1280,schwenken::V,agitare,heiluttaa
1281,schwenken::V,sventolare,heiluttaa
1282,schütten::V,versare,kaataa
1283,füllen::V,riempire,täyttää
1284,einwickeln::V,involtare,kääriä
1285,tragen::V,portare,kantaa
1286,schleppen::V,trainare,raahata
1287,schleppen::V,trascinare,raahata
1288,ziehen::V,tirare,vetää
1289,aufbewahren::V,custodire,säilyttää
1290,aufbewahren::V,conservare,säilyttää
1291,werfen::V,gettare,viskata
1292,werfen::V,lanciare,viskata
1293,fangen::V,prèndere,napata
1294,fangen::V,prèndere,ottaa kiinni
1295,fangen::V,acchiappare,napata
1296,fangen::V,acchiappare,ottaa kiinni
1297,packen::V,pigliare,tarttua
1298,packen::V,afferrare,tarttua
1299,verstecken::V,nascondere,kätkeä
1300,verstecken::V,nascondere,piilottaa
1301,teilen::V,divìdere,jakaa
1302,schicken::V,inviare,lähettää
1303,bringen::V,portare,viedä
1304,bringen::V,apportare,viedä
1305,hinzufügen::V,aggiùngere,lisätä
1306,bekommen::V,ricevere,saada
1307,erhalten::V,ricevere,saada
1308,nehmen::V,prèndere,ottaa
1309,wählen::V,elèggere,valita
1310,wählen::V,scegliere,valita
1311,auswählen::V,scegliere,valikoida
1312,bewahren::V,conservare,säilyttää
1313,behindern::V,impedire,estää
1314,verderben::V,guastare,pilata
1315,verderben::V,guastare,turmella
1316,beschädigen::V,danneggiare,vioittaa
1317,beschädigen::V,danneggiare,vahingoittaa
1318,zerbrechen::V,rompere,rikkoa
1319,zerbrechen::V,spezzare,rikkoa
1320,zerreißen::V,stracciare,repiä rikki
1321,zerreißen::V,stracciare,repiä palasiksi
1322,zerstören::V,distrùggere,hävittää
1323,verbrennen::V,bruciare,polttaa
1324,geben::V,dare,antaa
1325,reichen::V,pòrgere,ojentaa
1326,schenken::V,regalare,lahjoittaa
1327,versprechen::V,promettere,luvata
1328,wünschen::V,augurare,toivottaa
1329,loben::V,lodare,ylistää
1330,küssen::V,baciare,suudella
1331,wiegen::V,cullare,tuudittaa
1332,wiegen::V,cullare,keinuttaa
1333,wiegen::V,dondolare,tuudittaa
1334,wiegen::V,dondolare,keinuttaa
1335,zudecken::V,coprire,peittää
1336,wecken::V,svegliare,herättää
1337,zeigen::V,indicare,näyttää
1338,zeigen::V,indicare,osoittaa
1339,führen::V,guidare,johdattaa
1340,führen::V,condurre,johdattaa
1341,lehren::V,insegnare,opettaa
1342,unterrichten::V,istruire,opettaa
1343,unterrichten::V,insegnare,opettaa
1344,aufziehen::V,allevare,kasvattaa
1345,leiten::V,avviare,johtaa
1346,leiten::V,dirìgere,johtaa
1347,antreiben::V,incitare,hoputtaa
1348,lassen::V,fare,antaa
1349,einladen::V,invitare,kutsua
1350,vereinigen::V,unire,yhdistää
1351,besuchen::V,visitare,vierailla
1352,besuchen::V,far vìsita a,vierailla
1353,treffen::V,incontrare,tavata
1354,sich versammeln::V,rinunirsi,kokoontua
1355,spielen::V,giocare,pelata
1356,spielen::V,giocare,leikkiä
1357,singen::V,cantare,laulaa
1358,tanzen::V,danzare,tanssia
1359,sich trennen::V,separarsi,erota
1360,verlassen::V,lasciare,jättää
1361,verlassen::V,abbandonare,jättää
1362,retten::V,salvare,pelastaa
1363,bewachen::V,custodire,vartioida
1364,schützen::V,protèggere,suojella
1365,verteidigen::V,difèndere,puolustaa
1366,sich schlagen::V,bàttersi,tapella
1367,schießen::V,sparare,ampua
1368,siegen::V,vìncere,voittaa
1369,ärgern::V,stizzire,ärsyttää
1370,schlagen::V,bàttere,lyödä
1371,treten::V,calciare,potkaista
1372,stechen::V,pùngere,pistää
1373,stoßen::V,urtare,sysätä
1374,stoßen::V,urtare,työntää
1375,stoßen::V,spìngere,sysätä
1376,stoßen::V,spìngere,työntää
1377,stehlen::V,rubare,varastaa
1378,stören::V,disturbare,häiritä
1379,belästigen::V,molestare,häiritä
1380,belästigen::V,importunare,häiritä
1381,verbergen::V,celare,kätkeä
1382,verbergen::V,nascondere,kätkeä
1383,täuschen::V,ingannare,harhauttaa
1384,betrügen::V,frodare,pettää
1385,betrügen::V,frodare,petkuttaa
1386,betrügen::V,truffare,pettää
1387,betrügen::V,truffare,petkuttaa
1388,töten::V,uccìdere,tappaa
1389,wohnen::V,abitare,asua
1390,arbeiten::V,lavorare,tehdä työtä
1391,arbeiten::V,lavorare,työskennellä
1392,sammeln::V,raccògliere,koota
1393,sammeln::V,raccògliere,kerätä
1394,sammeln::V,collezionare,koota
1395,sammeln::V,collezionare,kerätä
1396,pflücken::V,cògliere,poimia
1397,jagen::V,cacciare,metsästää
1398,fischen::V,pescare,kalastaa
1399,fassen::V,catturare,pyydystää
1400,fassen::V,catturare,saalistaa
1401,fassen::V,acchiappare,pyydystää
1402,fassen::V,acchiappare,saalistaa
1403,hüten::V,pascolare,paimentaa
1404,treiben::V,spìngere,ajaa
1405,anbinden::V,legare,kytkeä
1406,anbinden::V,attaccare,kytkeä
1407,füttern::V,dar da mangiare a,ruokkia
1408,melken::V,mùngere,lypsää
1409,hacken::V,tritare,hakata
1410,hacken::V,spaccare,hakata
1411,gießen::V,annaffiare,kastella
1412,reifen::V,maturare,kypsyä
1413,zubereiten::V,preparare,valmistaa
1414,kochen::V,cuòcere,keittää
1415,backen::V,cuòcere,leipoa
1416,backen::V,cuòcere al forno,leipoa
1417,braten::V,frìggere,paistaa
1418,braten::V,arrostire,paistaa
1419,umrühren::V,mescolare,hämmentää
1420,stricken::V,llavorare a maglia,kutoa
1421,stricken::V,llavorare a maglia,neuloa
1422,nähen::V,cucire,ommella
1423,färben::V,tìngere,värjätä
1424,färben::V,tìngere,värittää
1425,reinigen::V,pulire,puhdistaa
1426,reinigen::V,nettare,puhdistaa
1427,waschen::V,lavare,pestä
1428,abwischen::V,asciugare,pyyhkiä
1429,spülen::V,lavare,huuhtoa
1430,spülen::V,sciacquare,huuhtoa
1431,fegen::V,spazzare,pyyhkäistä
1432,kehren::V,spazzare,lakaista
1433,baden::V,bagnarsi,kylpeä
1434,baden::V,fare il bagno,kylpeä
1435,sich waschen::V,lavarsi,peseytyä
1436,ausziehen::V,tògliersi,riisua
1437,anziehen::V,mettersi,pukea ylleen
1438,anziehen::V,indossare,pukea ylleen
1439,sich anziehen::V,vestirsi,pukeutua
1440,kämmen::V,pettinare,kammata
1441,schmücken::V,ornare,koristaa
1442,schmücken::V,ornare,kaunistaa
1443,schmücken::V,decorare,koristaa
1444,schmücken::V,decorare,kaunistaa
1445,sagen::V,dire,sanoa
1446,sprechen::V,parlare,puhua
1447,reden::V,parlare,keskustella
1448,sich unterhalten::V,conversare,jutella
1449,fragen::V,chièdere,kysyä
1450,fragen::V,domandare,kysyä
1451,bitten::V,pregare,pyytää
1452,erzählen::V,narrare,kertoa
1453,erzählen::V,raccontare,kertoa
1454,mitteilen::V,comunicare,ilmoittaa
1455,nennen::V,nominare,kutsua
1456,nennen::V,nominare,nimittää
1457,rufen::V,chiamare,kutsua
1458,prahlen::V,vantarsi,kerskailla
1459,übersetzen::V,tradurre,kääntää
1460,denken::V,pensare,miettiä
1461,denken::V,pensare,ajatella
1462,glauben::V,credere,uskoa
1463,bemerken::V,notare,huomata
1464,bemerken::V,osservare,huomata
1465,erkennen::V,riconoscere,tunnistaa
1466,begreifen::V,capire,ymmärtää
1467,begreifen::V,comprèndere,ymmärtää
1468,verstehen::V,intèndere,ymmärtää
1469,verstehen::V,comprèndere,ymmärtää
1470,lernen::V,imparare,oppia
1471,lernen::V,apprèndere,oppia
1472,wissen::V,sapere,tietää
1473,sich erinnern an::V,ricordare,muistaa
1474,sich erinnern an::V,ricordarsi di,muistaa
1475,vergessen::V,dimenticare,unohtaa
1476,messen::V,misurare,mitata
1477,zählen::V,contare,laskea
1478,rechnen::V,contare,laskea
1479,rechnen::V,calcolare,laskea
1480,lesen::V,lèggere,lukea
1481,malen::V,dipìngere,maalata
1482,zeichnen::V,disegnare,piirtää
1483,zeichnen::V,disegnare,piirustaa
1484,schreiben::V,scrìvere,kirjoittaa
1485,besitzen::V,possedere,omistaa
1486,kaufen::V,comprare,ostaa
1487,kaufen::V,acquistare,ostaa
1488,verkaufen::V,vendere,myydä
1489,bezahlen::V,pagare,maksaa
1490,zahlen::V,pagare,maksaa
1491,beherrschen::V,dominare,hallita
1492,ertragen::V,sopportare,kestää
