,Concept_ID,bn,sv
241,Freude::N,উল্লাস,glädje
242,Gelächter::N,হাসি,åtlöje
243,Glück::N,সুখ,lycka
244,Kummer::N,দুঃখ,sorg
245,Wunsch::N,আকাঙ্ক্ষা,önskan
246,Lust::N,বাসনা,lust
247,Geist::N,আত্না,ande
248,Gedanke::N,চিন্তা,tanke
249,Gedächtnis::N,স্মরণশক্তি,minne
250,Verstand::N,মন,förstånd
251,Sinn::N,পদার্থ,mening
252,Sinn::N,পদার্থ,betydelse
253,Grund::N,কারণ,skäl
254,Grund::N,কারণ,grund
255,Wahrheit::N,সত্য,sanning
256,Gespräch::N,কথাবার্তা,samtal
257,Märchen::N,রূপকথা,saga
258,Erzählung::N,গল্প,berättelse
259,Nachricht::N,তথ্য,meddelande
260,Neuigkeit::N,খবরাখবর,nyhet
261,Name::N,নাম,namn
262,Rätsel::N,ধাঁধা,gåta
263,Rede::N,বক্তৃতা,tal
264,Sprache::N,ভাষা,språk
265,Stimme::N,স্বর,stämma
266,Wort::N,শব্দ,ord
267,Zeichen::N,প্রতীক,tecken
268,Ruf::N,ডাক,rop
269,Lärm::N,হৈচৈ,bråk
270,Lärm::N,হৈচৈ,oväsen
271,Laut::N,ধ্বনি,ljud
272,Ton::N,স্বর,ton
273,Lied::N,গান,sång
274,Ruhe::N,শান্তি,ro
275,Ruhe::N,শান্তি,lugn
276,Leute::N,প্রজাপুঞ্জ,folk
277,Volk::N,জাতি,folk
278,Arbeit::N,চাকরি,arbete
279,Gast::N,অতিথি,gäst
280,Geschenk::N,উপহার,gåva
281,Geschenk::N,উপহার,present
282,Spiel::N,খেলা,lek
283,Spiel::N,খেলা,spel
284,Gesellschaft::N,সঙ্গিগণ,sällskap
285,Hilfe::N,সাহায্য,hjälp
286,Freund::N,বন্ধু,vän
287,Kamerad::N,সঙ্গী,kamrat
288,Angelegenheit::N,বিষয়,ärende
289,Angelegenheit::N,বিষয়,angelägenhet
290,Anzahl::N,পরিমাণ,antal
291,Art::N,রকম,art
292,Art::N,রকম,slag
293,Stück::N,টুকরো,stycke
294,Teil::N,অংশ,del
295,Hälfte::N,অর্ধেক,halva
296,Kreis::N,বৃত্ত,krets
297,Kreis::N,বৃত্ত,cirkel
298,Kreuz::N,ক্রুশ,kors
299,Kreuz::N,ক্রুশ,kryss
300,Linie::N,রেখা,linje
301,Strich::N,কষি,streck
302,Abstand::N,ফাঁক,avstånd
303,Entfernung::N,ব্যবধান,avstånd
304,Gegend::N,ক্ষেত্র,trakt
305,Platz::N,জায়গা,plats
306,Ort::N,স্থান,plats
307,Ort::N,স্থান,ställe
308,Seite::N,পার্শ্ব,sida
309,Mitte::N,মধ্য,mitt
310,Gegenstand::N,জিনিস,föremål
311,Sache::N,বস্তু,sak
312,Rand::N,কানা,rand
313,Kante::N,ধার,kant
314,Ecke::N,কোণ,vrå
315,Ecke::N,কোণ,hörn
316,Spitze::N,ডগা,spets
317,Ende::N,প্রান্ত,ända
318,Loch::N,গর্ত,hål
319,Winkel::N,কোণ,vinkel
320,Muster::N,নমুন্,mönster
321,Größe::N,আয়তন,storlek
322,Länge::N,দৈর্ঘ্য,längd
323,Höhe::N,উচ্চতা,höjd
324,Gewicht::N,ওজন,tyngd
325,Menge::N,পরিমাণ,mängd
326,Haufen::N,পুঞ্জ,hög
327,Reihe::N,শ্রেণী,rad
328,Boot::N,নৌকা,båt
329,Ruder::N,দাঁড়,åra
330,Schlitten::N,স্নেজ্-গাড়ি,släde
331,Ski::N,শী,skida
332,Lagerfeuer::N,অগ্নি,lägereld
333,Last::N,বোঝা,last
334,Last::N,বোঝা,börda
335,Gang::N,হণ্টন,gång
336,Schritt::N,পদ,steg
337,Norden::N,উত্তরদিক্,norr
338,Süden::N,দক্ষিণদিক,söder
339,Westen::N,পশ্চিমদিক্,väster
340,Osten::N,পূর্বদিক,öster
341,Holz::N,কাঠ,trä
342,Brett::N,তক্তা,bräda
343,Platte::N,ফলক,platta
344,Stütze::N,নাগদণ্ড,stöd
345,Stütze::N,নাগদণ্ড,stötta
346,Stange::N,দণ্ড,stång
347,Stock::N,ছড়ি,käpp
348,Stock::N,ছড়ি,pinne
349,Stab::N,যষ্টি,stav
350,Rohr::N,নল,rör
351,Haus::N,ঘর,hus
352,Heim::N,বাসা,hem
353,Ofen::N,স্টোভ্,ugn
354,Fußboden::N,গহতল,golv
355,Tisch::N,মেজ,bord
356,Tisch::N,টেবিল,bord
357,Stuhl::N,চেয়ার,stol
358,Stuhl::N,কেদারা,stol
359,Wiege::N,দোলনা,vagga
360,Bett::N,শয্যা,säng
361,Regal::N,তাক,hylla
362,Kiste::N,বাক্স,låda
363,Fenster::N,জানালা,fönster
364,Tür::N,দ্বার,dörr
365,Tor::N,দ্বার,port
366,Zaun::N,বেড়া,staket
367,Zaun::N,বেড়া,stängsel
368,Dach::N,ছাদ,tak
369,Leiter::N,মই,stege
370,Besen::N,গুল্মবিশেষ,kvast
371,Spaten::N,কোদাল,spade
372,Schaufel::N,বেলচা,skovel
373,Schaufel::N,বেলচা,skyffel
374,Gabel::N,কাঁটা,gaffel
375,Löffel::N,চামচ,sked
376,Messer::N,ছুরি,kniv
377,Nagel::N,পেরেক,spik
378,Netz::N,জাল,nät
379,Haken::N,কাচি,krok
380,Griff::N,হাতল,tag
381,Griff::N,হাতল,handtag
382,Schloss::N,তালা,las
383,Bild::N,ছবি,bild
384,Bild::N,চিত্র,bild
385,Figur::N,আকার,figur
386,Puppe::N,পুতুল,docka
387,Beutel::N,বটুয়া,påse
388,Bündel::N,আঁটি,bunt
389,Bündel::N,আঁটি,knippa
390,Tasche::N,থলি,väska
391,Eimer::N,বাল্তি,hink
392,Eimer::N,বাল্তি,ämbar
393,Deckel::N,আবরণ,lock
394,Geschirr::N,থালা-বাসন,servis
395,Geschirr::N,থালা-বাসন,porslin
396,Sack::N,বস্তা,säck
397,Tasse::N,কাপ,kopp
398,Topf::N,পাত্র,gryta
399,Topf::N,পাত্র,kastrull
400,Kessel::N,কেটলি,kittel
401,Essen::N,আহার,mål
402,Nahrung::N,খাদ্য,näring
403,Speise::N,খাদ্য,maträtt
404,Fleisch::N,মাংস,kött
405,Getreide::N,শস্য,säd
406,Getreide::N,শস্য,spannmål
407,Brei::N,মণ্ড,gröt
408,Brot::N,রুটি,bröd
409,Scheibe::N,ফালি,skiva
410,Fett::N,মেদ,fett
411,Butter::N,মাখন,smör
412,Öl::N,তৈল,olja
413,Salz::N,নুন,salt
414,Suppe::N,শুরুয়া,soppa
415,Honig::N,মধু,honung
416,Milch::N,দুধ,mjölk
417,Tee::N,চা,te
418,Leder::N,পাকা চামড়া,läder
419,Wolle::N,পশম,ull
420,Wolle::N,পশম,ylle
421,Stoff::N,বস্ত্র,tyg
422,Stoff::N,বস্ত্র,stoff
423,Nadel::N,সুচ,nål
424,Faden::N,সূত্র,tråd
425,Knopf::N,বোতাম,knapp
426,Knoten::N,গিঁট,knut
427,Farbe::N,রং,färg
428,Kleidung::N,কাপড়,klädsel
429,Hemd::N,শার্ট,skjorta
430,Kragen::N,গলবন্ধ,krage
431,Ärmel::N,আস্তিন্,ärm
432,Hose::N,ট্রাউজার,byxor
433,Gürtel::N,কটিবন্ধ,bälte
434,Mütze::N,টুপি,mössa
435,Schuh::N,জুতো,sko
436,Stiefel::N,বুট,stövel
437,Ring::N,আংটি,ring
438,Band::N,ফিতা,band
439,Kamm::N,চিরুনি,kam
440,Spiegel::N,আয়না,spegel
441,Riemen::N,চাবুক,rem
442,Schnur::N,দড়ি,snöre
443,Leine::N,শিকল,lina
444,Decke::N,কম্বল,täcke
445,Kissen::N,উপাধান,dyna
446,Kissen::N,উপাধান,kudde
447,Tuch::N,বস্ত্র,sjal
448,Handtuch::N,তোয়ালে,handduk
449,Kraft::N,জোর,kraft
450,Stärke::N,শক্তি,styrka
451,Gesundheit::N,স্বাস্থ্য,hälsa
452,Krankheit::N,অসুখ,sjukdom
453,Krankheit::N,ব্যামো,sjukdom
454,Schmerz::N,যন্ত্রণা,smärta
455,Wunde::N,ক্ষত,sår
456,Fieber::N,জ্বর,feber
457,Arznei::N,ঔষধ,medicin
458,Arznei::N,ঔষধ,läkemedel
459,Brücke::N,সেতু,bro
460,Brunnen::N,কূপ,brunn
461,Weide::N,পশুচারণভূমি,bete
462,Pfad::N,পথ,stig
463,Weg::N,পথ,väg
464,Straße::N,রাস্তা,gata
465,Dorf::N,গ্রাম,by
466,Stadt::N,শহর,stad
467,Brief::N,চিঠি,brev
468,Buch::N,বই,bok
469,Buchstabe::N,অক্ষর,bokstav
470,Zeitung::N,সংবাদপত্র,tidning
471,Leben::N,জীবন,liv
472,Tod::N,মৃত্যু,död
473,Grab::N,কবর,grav
474,Kirche::N,গির্জা,kyrka
475,Sünde::N,পাপ,synd
476,Gott::N,দেবতা,gud
477,Arbeiter::N,শ্রমিক,arbetare
478,Chef::N,নেতা,chef
479,Meister::N,ব্যক্তি,mästare
480,Arzt::N,চিকিৎসক,läkare
481,Lehrer::N,অধ্যাপক,lärare
482,Geld::N,মুদ্রা,pengar
483,Geld::N,টাকাপয়সা,pengar
484,Geschäft::N,ব্যস্ততা,rörelse
485,Laden::N,দোকান,affär
486,Preis::N,মূল্য,pris
487,Ware::N,পণ্যদ্রব্য,vara
488,Nutzen::N,সুবিধা,gagn
489,Nutzen::N,সুবিধা,nytta
490,Reichtum::N,ধনদৌলত,rikedom
491,Welt::N,জগৎ,värld
492,Land::N,খেত,land
493,Staat::N,রাষ্ট্র,stat
494,König::N,রাজা,kung
495,König::N,রাজা,konung
496,Macht::N,প্রভাব,makt
497,Grenze::N,সীমা,gräns
498,Krieg::N,যুদ্ধ,krig
499,Feind::N,শত্রু,fiende
500,Gewalt::N,জোর,våld
501,Kampf::N,লড়াই,kamp
502,Kampf::N,লড়াই,strid
503,Bogen[Waffe]::N,ধনুক,båge
504,Pfeil::N,বাণ,pil
505,Gewehr::N,বন্দুক,gevär
506,Fehler::N,ভুল,fel
507,Lüge::N,মিথ্যা,lögn
508,Schaden::N,ক্ষতি,skada
509,Unglück::N,দুর্ভাগ্য,otur
510,Unglück::N,দুর্ভাগ্য,olycka
511,Schuld::N,অপরাধ,skuld
512,Alter::N,আয়ু,ålder
513,Schluss::N,শেষ,slut
514,Zeit::N,সময়,tid
515,Tag::N,দিন,dag
516,Morgen::N,সকাল,morgon
517,Mittag::N,মধ্যাহু,middag
518,Abend::N,সন্ধ্যা,kväll
519,Nacht::N,রাত্রি,natt
520,Woche::N,সপ্তাহ,vecka
521,Monat::N,মাস,månad
522,Jahr::N,সৌরবর্ষ,år
523,Frühling::N,বসন্তকাল,vår
524,Sommer::N,গ্রীষ্মকাল,sommar
525,Herbst::N,শরংঋতু,höst
526,Winter::N,শীতকাল,vinter
527,Januar::N,জানুয়ারী,januari
528,Februar::N,ফেব্রুয়ারী,februari
529,März::N,মার্চ,mars
530,April::N,এপ্রিল,april
531,Mai::N,মে,maj
532,Juni::N,জুন,juni
533,Juli::N,জুলাই,juli
534,August::N,অগাস্ট,augusti
535,September::N,সেপ্টেম্বর,september
536,Oktober::N,অক্টোবর,oktober
537,November::N,নভেম্বর,november
538,Dezember::N,ডিসেম্বর,december
539,Montag::N,সোমবার,måndag
540,Dienstag::N,মঙ্গলবার,tisdag
541,Mittwoch::N,বুধবার,onsdag
542,Donnerstag::N,বৃহম্পতিবার,torsdag
543,Freitag::N,শুক্রবার,fredag
544,Samstag::N,শনিবার,lördag
545,Sonntag::N,রবিবার,söndag
546,groß::A,বৃহৎ,stor
547,klein::A,ছোট,liten
548,lang::A,দীর্ঘ,lång
549,kurz::A,খর্ব,kort
550,kurz::A,হ্রস্ব,kort
551,breit::A,চওড়া,bred
552,schmal::A,সরু,smal
553,dicht::A,ঘন,tät
554,dick[Gegenstand]::A,পুরু,tjock
555,dünn::A,কৃশ,tunn
556,fein::A,সূক্ষ্ম,fin
557,fest::A,দৃঢ়,fast
558,flach::A,সমতল,platt
559,glatt::A,মসৃণ,glatt
560,hart::A,শক্ত,hård
561,weich::A,নরম,mjuk
562,rund::A,গোলাকার,rund
563,spitz::A,তীক্ষ্ন,toppig
564,spitz::A,তীক্ষ্ন,spetsig
565,scharf::A,শাণিত,vass
566,scharf::A,শাণিত,skarp
567,stumpf::A,ভোঁতা,slö
568,schwer::A,ভারী,tung
569,schön::A,সুন্দর,skön
570,schön::A,সুন্দর,vacker
571,heiß::A,গরম,het
572,warm::A,ঈষদুষ্ণ,varm
573,kalt::A,ঠাণ্ডা,kall
574,kühl::A,শীতল,sval
575,kühl::A,শীতল,kylig
576,frisch::A,তাজা,färsk
577,feucht::A,ভিজা,fuktig
578,nass::A,ভিজা,våt
579,trocken::A,শুষ্ক,torr
580,voll::A,পূর্ণ,full
581,leer::A,খালি,tom
582,offen::A,খোলা,öppen
583,geschlossen::A,বন্ধ,stängd
584,sauber::A,নির্মল,ren
585,schmutzig::A,নোংরা,snuskig
586,roh::A,কাঁচা,rå
587,reif::A,পাকা,mogen
588,lecker::A,সুস্বাদ,läcker
589,süß::A,মিষ্ট,söt
590,bitter::A,তিক্ত,besk
591,bitter::A,তিক্ত,bitter
592,sauer::A,টক,sur
593,hell::A,উজ্জ্বল,ljus
594,dunkel::A,অন্ধকারময়,mörk
595,schwarz::A,কালো,svart
596,weiß::A,সাদা,vit
597,rot::A,লাল,röd
598,gelb::A,হলদে,gul
599,blau::A,নীল,blå
600,grün::A,সবুজ,grön
601,grau::A,ছাই-রঙা,grå
602,bunt::A,রঙিন,brokig
603,billig::A,সস্তা,billig
604,teuer::A,আক্রা,dyr
605,wertvoll::A,মহার্ঘ,värdefull
606,blind::A,কানা,blind
607,taub::A,বধির,döv
608,kräftig::A,বিশাল,kraftig
609,stark::A,শক্তিশালী,stark
610,schwach::A,দুর্বল,svag
611,fett::A,মোটা,fet
612,schlank::A,কৃশ,slank
613,hübsch::A,সুন্দর,snygg
614,hübsch::A,সুন্দর,vacker
615,böse::A,খারাপ,ond
616,böse::A,খারাপ,elak
617,dumm::A,মূর্খ,dum
618,faul::A,শ্রমবিমুখ,lat
619,fleißig::A,পরিশ্রমী,flitig
620,geizig::A,ব্যয়কুণ্ঠ,snål
621,geizig::A,ব্যয়কুণ্ঠ,girig
622,klug::A,দক্ষ,klok
623,geschickt::A,পটু,händig
624,geschickt::A,পটু,skicklig
625,lieb::A,প্রেয়,kär
626,lieb::A,প্রেয়,snäll
627,lustig::A,প্রফুল্ল,rolig
628,lustig::A,প্রফুল্ল,lustig
629,sanft::A,নম্র,mild
630,hungrig::A,ক্ষুধার্ত,hungrig
631,krank::A,অসুস্থ,sjuk
632,nackt::A,উলঙ্গ,naken
633,traurig::A,দুঃখিত,ledsen
634,traurig::A,দুঃখিত,sorgsen
635,lebendig::A,জীবিত,levande
636,gut::A,ভালো,bra
637,schlecht::A,মন্দ,dålig
638,richtig::A,ঠিক,riktig
639,schlimm::A,কদর্য,illa
640,wahr::A,বাস্তব,sann
641,alt::A,পুরাতন,gammal
642,neu::A,নব,ny
643,neu::A,নূতন,ny
644,ehemalig::A,পূর্বকালীন,forn
645,ehemalig::A,পূর্বকালীন,tidigare
646,alt[Lebewesen]::A,বৃদ্ধ,gammal
647,jung::A,তরুণ,ung
648,arm::A,ক্ষুদ্র,fattig
649,reich::A,ধনবান্,rik
650,bekannt::A,সুপরিচিত,känd
651,berühmt::A,বিখ্যাত,berömd
652,fremd::A,বিদেশি,främmande
653,verschieden::A,বিসদৃশ,åtskillig
654,nah::A,নিকটবতী,nära
655,fern::A,দুরবতী,fjärran
656,linker::A,বাম,vänster
657,rechter::A,ডান,höger
658,rechter::A,ডাইন,höger
659,anderer::A,অন্যতর,annan
660,erster::A,প্রথম,första
661,zweiter::A,দ্বিতীয়,andra
662,dritter::A,তৃতীয়,tredje
663,letzter::A,সর্বশেষ,sist
664,allein::ADV,একক,allena
665,auf einmal::ADV,জলদি,på en gång
666,zusammen::ADV,একসঙ্গে,tillsammans
667,lange::ADV,লম্বা,länge
668,plötzlich::ADV,হঠাৎ,plötsligt
669,sofort::ADV,মুহ্ণর্তমধ্যে,strax
670,sofort::ADV,মুহ্ণর্তমধ্যে,genast
671,später::ADV,পশ্চাতে,senare
672,jetzt::ADV,এখন,nu
673,heute::ADV,আজ,i dag
674,morgen::ADV,আগামিকাল,i morgon
675,bald::ADV,অস্পকালমধ্যে,snart
676,dann::ADV,তখন,då
677,gestern::ADV,গতকাল,i går
678,einst::ADV,একবার মাত্র,en gång
679,damals::ADV,তখন,då
680,damals::ADV,তখন,den gången
681,danach::ADV,পরে,därefter
682,vorher::ADV,আগে,före
683,vorher::ADV,আগে,förut
684,zuerst::ADV,আগে,först
685,einmal::ADV,একবার,en gång
686,manchmal::ADV,কখনও কখনও,ibland
687,oft::ADV,ঘনঘন,ofta
688,immer::ADV,সর্বদা,alltid
689,niemals::ADV,কখলও নহে,aldrig
690,hier::ADV,এখানে,här
691,hierhin::ADV,এখানে,hit
692,von hier::ADV,ত্রই স্তান হইতে,härifrån
693,dort::ADV,ওখানে,där
694,dorthin::ADV,ওখানে,dit
695,geradeaus::ADV,অগ্রগামী,rätt fram
696,vorwärts::ADV,সন্মুখিকে,fram
697,vorwärts::ADV,সন্মুখিকে,framåt
698,rückwärts::ADV,খিরিয়া,baklänges
699,zurück::ADV,পিঠ,tillbaka
700,unten::ADV,নীচে,nere
701,unten::ADV,নীচে,nedanför
702,hinab::ADV,নিম্নগামী,ned
703,hinab::ADV,নিম্নগামী,nedåt
704,oben::ADV,উপরে,ovan
705,oben::ADV,উপরে,ovanpå
706,hinauf::ADV,উচ্চতর অংশে,upp
707,hinauf::ADV,উচ্চতর অংশে,uppåt
708,überall::ADV,সর্বত্র,överallt
709,nicht::ADV,না,ej
710,nicht::ADV,না,inte
711,ein wenig::ADV,অল্প,litet
712,kaum::ADV,কষ্টসহকাবে,knappt
713,kaum::ADV,কষ্টসহকাবে,knappast
714,sehr::ADV,খুব,mycket
715,so::ADV,তত,så
716,noch::ADV,এখন পর্যস্ত,än
717,noch::ADV,এখন পর্যস্ত,ännu
718,nur::ADV,শুধু,bara
719,nur::ADV,শুধু,endast
720,schon::ADV,ইতঃপুর্বে,redan
721,wieder::ADV,আবার,åter
722,vergebens::ADV,বিফলে,förgäves
723,vor::PRP,সম্মুখে,utanför
724,hinter::PRP,পশ্চাতে,bakom
725,unter::PRP,নীচে,under
726,durch::PRP,দ্বারা,genom
727,durch::PRP,দ্বারা,igenom
728,neben::PRP,কাছে,bredvid
729,neben::PRP,কাছে,vid sidan av
730,zwischen::PRP,মধ্যে,mellan
731,wegen::PRP,জন্য,på grund av
732,dies::PRN,এটা,detta
